"('date', '')","('open', 'CBNK')","('high', 'CBNK')","('low', 'CBNK')","('close', 'CBNK')","('volume', 'CBNK')"
2019-02-19 00:00:00+00:00,11.333034221891237,11.550976753234863,11.134042782817058,11.550976753234863,14200
2019-02-20 00:00:00+00:00,11.370937195220579,11.560452634404742,11.181421756036416,11.28565502166748,24200
2019-02-21 00:00:00+00:00,11.295131567984727,11.295131567984727,11.13404321093628,11.238276481628418,4800
2019-02-22 00:00:00+00:00,11.323559700905516,11.37093879328039,11.181423327461921,11.266705513000488,15800
2019-02-25 00:00:00+00:00,11.361464589665708,11.361464589665708,11.181425094604492,11.181425094604492,17500
2019-02-26 00:00:00+00:00,11.276182390648913,11.323561490511707,11.1340459947417,11.181425094604492,6200
2019-02-27 00:00:00+00:00,11.257230125237617,11.342512315408376,11.105617744347857,11.2761812210083,12900
2019-02-28 00:00:00+00:00,11.190897941589355,11.285655210930086,11.181421943551008,11.190897941589355,8300
2019-03-01 00:00:00+00:00,11.238279291494912,11.238279291494912,11.181425094604492,11.181425094604492,3300
2019-03-04 00:00:00+00:00,11.20037619234091,11.323561490511707,11.181425094604492,11.181425094604492,2200
2019-03-05 00:00:00+00:00,11.181421756036416,11.323558109504313,11.181421756036416,11.28565502166748,1400
2019-03-06 00:00:00+00:00,11.323558362592046,11.323558362592046,10.859245300292969,10.859245300292969,31900
2019-03-07 00:00:00+00:00,10.859245749175587,11.096140289163115,10.546545028686523,10.546545028686523,14700
2019-03-08 00:00:00+00:00,11.067712699786073,11.115090882708671,10.44231128692627,10.44231128692627,20800
2019-03-11 00:00:00+00:00,10.70763338817252,10.70763338817252,10.442311756417155,10.546545028686523,3200
2019-03-12 00:00:00+00:00,10.897149319777357,10.897149319777357,10.489690403859937,10.650778770446777,1600
2019-03-13 00:00:00+00:00,11.029810715808882,11.105616900493672,10.489690520328503,10.527593612670898,2700
2019-03-14 00:00:00+00:00,10.518115997314453,10.64130034015279,10.518115997314453,10.518115997314453,6000
2019-03-15 00:00:00+00:00,10.574972266429706,10.963479172783194,10.53706917565573,10.631827354431152,31900
2019-03-18 00:00:00+00:00,10.66025488085021,10.707633972167969,10.518118510577942,10.707633972167969,6800
2019-03-19 00:00:00+00:00,10.612875796361537,10.612875796361537,10.518118517346053,10.527593612670898,5900
2019-03-20 00:00:00+00:00,10.982428993184456,10.982428993184456,10.518115997314453,10.518115997314453,1000
2019-03-21 00:00:00+00:00,10.935052949178138,10.935052949178138,10.565497107017878,10.574973106384277,2800
2019-03-22 00:00:00+00:00,10.565494537353516,10.897147205067013,10.565494537353516,10.565494537353516,6900
2019-03-25 00:00:00+00:00,10.783439636230469,11.370937990638405,10.745536545742246,10.783439636230469,4200
2019-03-26 00:00:00+00:00,10.755015003201683,11.181425094604492,10.755015003201683,11.181425094604492,1400
2019-03-27 00:00:00+00:00,11.134044803047829,11.333036278228267,11.039286613464355,11.039286613464355,7200
2019-03-28 00:00:00+00:00,11.333034107383746,11.333034107383746,11.058236494646485,11.28565502166748,12400
2019-03-29 00:00:00+00:00,11.266704106775144,11.361461376016976,11.010857582092285,11.010857582092285,6600
2019-04-01 00:00:00+00:00,11.0866657448961,11.2761812210083,11.001383554725342,11.2761812210083,4200
2019-04-02 00:00:00+00:00,11.276181066165313,11.370939254760742,11.276181066165313,11.370939254760742,3800
2019-04-03 00:00:00+00:00,11.370938871592495,11.702591616819689,11.370938871592495,11.532027244567871,14300
2019-04-04 00:00:00+00:00,11.522551114379898,11.522551114379898,11.029810905456543,11.029810905456543,1400
2019-04-05 00:00:00+00:00,10.935053625865157,11.683640452195364,10.935053625865157,11.655213356018066,8400
2019-04-08 00:00:00+00:00,10.991907382167797,10.991907382167797,10.773963928222656,10.773963928222656,7500
2019-04-09 00:00:00+00:00,10.792918221224287,10.935054618696931,10.584450721740723,10.584450721740723,26800
2019-04-10 00:00:00+00:00,10.679205969283098,10.91610050201416,10.679205969283098,10.91610050201416,1800
2019-04-11 00:00:00+00:00,10.897149314856359,10.897149314856359,10.811867132151134,10.830819129943848,2200
2019-04-12 00:00:00+00:00,10.830818821474754,11.048761367797852,10.830818821474754,11.048761367797852,3700
2019-04-15 00:00:00+00:00,10.991905854519455,11.342509628183565,10.821341514587402,10.821341514587402,2400
2019-04-16 00:00:00+00:00,10.8687215231741,11.276179509033897,10.792915344238281,10.792915344238281,1600
2019-04-17 00:00:00+00:00,11.077188243714582,11.077188243714582,10.726584434509277,10.726584434509277,2300
2019-04-18 00:00:00+00:00,10.71711008421564,11.001382827758789,10.71711008421564,11.001382827758789,2400
2019-04-22 00:00:00+00:00,11.228801726976988,11.437268274673613,10.897149004498136,11.048761367797852,9500
2019-04-23 00:00:00+00:00,11.465696303494209,11.465696303494209,11.077188491821289,11.077188491821289,1600
2019-04-24 00:00:00+00:00,10.830819129943848,10.830819129943848,10.830819129943848,10.830819129943848,900
2019-04-25 00:00:00+00:00,11.35198657404079,11.35198657404079,10.736061096191406,10.736061096191406,1500
2019-04-26 00:00:00+00:00,11.295131910000372,11.295131910000372,10.726584643945474,11.048761367797852,2900
2019-04-29 00:00:00+00:00,10.96347982504644,11.36146275369133,10.849770545959473,10.849770545959473,4600
2019-04-30 00:00:00+00:00,10.916101199147136,10.944528291859637,10.773963928222656,10.773963928222656,6800
2019-05-01 00:00:00+00:00,11.228801930027611,11.228801930027611,10.773963928222656,10.773963928222656,6700
2019-05-02 00:00:00+00:00,10.991906746560792,10.991906746560792,10.972954750061035,10.972954750061035,2300
2019-05-03 00:00:00+00:00,11.067714497145062,11.370939254760742,10.991908307741141,11.370939254760742,17000
2019-05-06 00:00:00+00:00,11.370939202144303,11.380415201696211,10.906626068273532,10.925577163696289,9800
2019-05-07 00:00:00+00:00,10.944528720299553,11.029810905456543,10.944528720299553,11.029810905456543,3400
2019-05-08 00:00:00+00:00,11.152996938639838,11.152996938639838,11.124568939208984,11.124568939208984,2000
2019-05-09 00:00:00+00:00,11.209848953476925,11.209848953476925,10.95400333404541,10.95400333404541,7100
2019-05-10 00:00:00+00:00,11.20984935760498,11.20984935760498,11.200373359293069,11.20984935760498,1800
2019-05-13 00:00:00+00:00,11.048762030285323,11.171947308772813,10.9729558440901,11.05823802947998,6200
2019-05-14 00:00:00+00:00,11.11509223666469,11.266705513000488,11.11509223666469,11.266705513000488,3400
2019-05-15 00:00:00+00:00,11.257230225509723,11.257230225509723,11.086665843648928,11.124568939208984,3800
2019-05-16 00:00:00+00:00,11.27618132144921,11.27618132144921,11.010859652528815,11.124568939208984,12400
2019-05-17 00:00:00+00:00,11.029810305914735,11.086664490474988,10.99190721498091,11.077188491821289,6000
2019-05-20 00:00:00+00:00,11.228801030061831,11.27617921289174,11.039284684018545,11.190897941589355,7400
2019-05-21 00:00:00+00:00,11.266704113679504,11.49412264441636,11.171945940698691,11.399364471435547,45800
2019-05-22 00:00:00+00:00,11.314083701694338,11.513075166723986,11.266705513000488,11.266705513000488,4800
2019-05-23 00:00:00+00:00,11.285655575347693,11.418316841125488,11.276179577003365,11.418316841125488,4700
2019-05-24 00:00:00+00:00,11.37093775308478,11.418316841125488,11.37093775308478,11.418316841125488,16500
2019-05-28 00:00:00+00:00,11.370938592122158,11.465696775195578,11.23827731655557,11.361462593078613,28300
2019-05-29 00:00:00+00:00,11.37093785945718,11.37093785945718,11.115091323852539,11.115091323852539,4200
2019-05-30 00:00:00+00:00,11.370938592122158,11.370938592122158,11.209850223105946,11.361462593078613,5100
2019-05-31 00:00:00+00:00,11.361463255164988,11.370939254760742,11.171947781655188,11.370939254760742,14400
2019-06-03 00:00:00+00:00,11.247753942383456,11.370939225771036,11.22880284692132,11.342512130737305,11300
2019-06-04 00:00:00+00:00,11.370939254760742,11.370939254760742,11.171947781655188,11.370939254760742,6700
2019-06-05 00:00:00+00:00,11.37093914639117,11.37093914639117,11.285656958204267,11.31408405303955,4100
2019-06-06 00:00:00+00:00,11.370939254760742,11.370939254760742,11.247753971059108,11.370939254760742,3000
2019-06-07 00:00:00+00:00,11.314083824471627,11.361462917360644,11.14352035522461,11.14352035522461,13200
2019-06-10 00:00:00+00:00,11.190899780846697,11.475172539270869,11.190899780846697,11.370939254760742,31000
2019-06-11 00:00:00+00:00,11.351987255569233,11.370939254760742,11.219326875952902,11.370939254760742,11300
2019-06-12 00:00:00+00:00,11.257230336837992,11.389891624450684,11.010859761420607,11.389891624450684,18300
2019-06-13 00:00:00+00:00,11.399366349866948,11.399366349866948,11.276181066165313,11.370939254760742,10300
2019-06-14 00:00:00+00:00,11.370939225771036,11.399366320804768,11.323560131594112,11.342512130737305,11300
2019-06-17 00:00:00+00:00,11.38989073122012,11.494124010946523,11.181423268086299,11.446744918823242,15500
2019-06-18 00:00:00+00:00,11.399365826699961,11.446744918823242,11.342511639096841,11.446744918823242,10000
2019-06-19 00:00:00+00:00,11.456220074818297,11.465696073281734,11.29513171566369,11.323558807373047,12100
2019-06-20 00:00:00+00:00,11.380414009094238,11.39936510253103,11.039285290422361,11.380414009094238,11400
2019-06-21 00:00:00+00:00,11.28565620403055,11.399365479454016,11.200374021542704,11.21932601928711,15900
2019-06-24 00:00:00+00:00,11.228804194467287,11.39936768881971,11.181425094604492,11.181425094604492,13900
2019-06-25 00:00:00+00:00,11.134042101871737,11.238275362181176,10.935050674967647,10.944526672363281,22100
2019-06-26 00:00:00+00:00,10.944527658992328,11.115091109085494,10.935051660742449,10.972954750061035,22200
2019-06-27 00:00:00+00:00,11.238277604676087,11.3519868850708,11.105617229389436,11.3519868850708,10100
2019-06-28 00:00:00+00:00,11.276181491036017,11.72154354832546,11.21932729868142,11.655213356018066,297000
2019-07-01 00:00:00+00:00,11.626786259840769,11.731019548278258,11.56045516385228,11.655213356018066,32700
2019-07-02 00:00:00+00:00,11.702589130638593,11.702589130638593,11.5794038772583,11.5794038772583,1100
2019-07-03 00:00:00+00:00,11.70259245210096,11.70259245210096,11.655213356018066,11.655213356018066,1400
2019-07-05 00:00:00+00:00,11.484647520841815,11.73101806640625,11.484647520841815,11.73101806640625,7100
2019-07-08 00:00:00+00:00,11.560452579218792,11.825774192810059,11.5130734937287,11.825774192810059,6000
2019-07-09 00:00:00+00:00,11.740493516873267,11.844726787276159,11.712065521933528,11.778396606445312,11300
2019-07-10 00:00:00+00:00,11.257228272341367,11.806823514446034,11.257228272341367,11.664687156677246,4000
2019-07-11 00:00:00+00:00,11.550977165332098,11.787871701077622,11.550977165332098,11.778396606445312,5900
2019-07-12 00:00:00+00:00,11.844725999562204,11.844725999562204,11.712064743041992,11.712064743041992,5100
2019-07-15 00:00:00+00:00,11.617308249843882,11.797347699390867,11.617308249843882,11.778396606445312,2200
2019-07-16 00:00:00+00:00,11.749971389770508,11.749971389770508,11.655214095275626,11.749971389770508,2000
2019-07-17 00:00:00+00:00,11.513073393110998,11.740492820739746,11.475170305786353,11.740492820739746,4100
2019-07-18 00:00:00+00:00,11.446743749766284,11.73101736979206,11.446743749766284,11.693114280700684,2600
2019-07-19 00:00:00+00:00,11.598355839429841,11.598355839429841,11.437267488575461,11.550976753234863,4000
2019-07-22 00:00:00+00:00,11.541501998901367,11.541501998901367,11.541501998901367,11.541501998901367,1300
2019-07-23 00:00:00+00:00,11.475173887127713,11.475173887127713,10.593926605876883,11.181425094604492,2100
2019-07-24 00:00:00+00:00,11.370937243277442,11.626783765018017,11.18142180329233,11.494122505187988,5100
2019-07-25 00:00:00+00:00,11.560452907859762,11.560452907859762,11.418316551029719,11.4277925491333,2900
2019-07-26 00:00:00+00:00,11.418316329193944,11.560452683262552,11.418316329193944,11.494122505187988,36200
2019-07-29 00:00:00+00:00,11.38041424557116,11.73101806640625,11.351986249303815,11.73101806640625,10800
2019-07-30 00:00:00+00:00,11.579405305005913,12.290088921125507,11.579405305005913,11.863678932189941,19000
2019-07-31 00:00:00+00:00,11.844726922016838,12.261660912052212,11.617308381997542,12.072145462036133,10800
2019-08-01 00:00:00+00:00,12.29009082057647,12.375373012280257,12.043720245361328,12.043720245361328,23600
2019-08-02 00:00:00+00:00,11.778397273730837,12.290089463783,11.683639092591886,12.20480728149414,6000
2019-08-05 00:00:00+00:00,12.110049041284315,12.327992495368415,11.569929760997477,11.967912673950195,23900
2019-08-06 00:00:00+00:00,11.844728469848633,12.081623039245605,11.72154318532048,11.844728469848633,9300
2019-08-07 00:00:00+00:00,11.986862949960116,11.986862949960116,11.096139907836914,11.096139907836914,1100
2019-08-08 00:00:00+00:00,11.134043110775925,11.607832179319582,11.134043110775925,11.541501998901367,5700
2019-08-09 00:00:00+00:00,11.35198369760298,11.60783018441398,11.276177531958412,11.333032608032227,3500
2019-08-12 00:00:00+00:00,11.361463022960827,11.674163773781324,11.361463022960827,11.43726921081543,13100
2019-08-13 00:00:00+00:00,11.560452478187024,11.740492820739746,11.389889037066567,11.740492820739746,7900
2019-08-14 00:00:00+00:00,11.664686768417637,11.664686768417637,11.190897720050534,11.257227897644043,6400
2019-08-15 00:00:00+00:00,11.389890007653115,11.39936510253103,11.342510918539691,11.380414009094238,6200
2019-08-16 00:00:00+00:00,11.456223922551104,11.778400749067906,11.200377300194377,11.560457229614258,15600
2019-08-19 00:00:00+00:00,11.56045275121004,11.674162015869442,11.550976753234863,11.550976753234863,1700
2019-08-20 00:00:00+00:00,11.532025593185011,11.560452683262552,11.276179071444435,11.494122505187988,8100
2019-08-21 00:00:00+00:00,11.323557173292878,11.323557173292878,10.916099238655043,11.10561466217041,14500
2019-08-22 00:00:00+00:00,11.323559823785637,11.323559823785637,11.14352035522461,11.14352035522461,3500
2019-08-23 00:00:00+00:00,11.285657832051987,11.285657832051987,11.020336151123047,11.020336151123047,4900
2019-08-26 00:00:00+00:00,11.152996579852243,11.31408405303955,11.152996579852243,11.31408405303955,4000
2019-08-27 00:00:00+00:00,11.333037090330881,11.35198818739693,11.058239405264644,11.134045600891113,6300
2019-08-28 00:00:00+00:00,11.351986045285768,11.408841133117676,11.351986045285768,11.408841133117676,2600
2019-08-29 00:00:00+00:00,11.465695929166197,11.465695929166197,11.238276487306987,11.418316841125488,10500
2019-08-30 00:00:00+00:00,11.370940046990132,11.4656982421875,11.370940046990132,11.4656982421875,5400
2019-09-03 00:00:00+00:00,11.370939254760742,11.437269444568908,11.370939254760742,11.370939254760742,5500
2019-09-04 00:00:00+00:00,11.418317131703155,11.418317131703155,11.370938042456725,11.408841133117676,2800
2019-09-05 00:00:00+00:00,11.418318349058458,11.503600538058134,11.370939254760742,11.370939254760742,8900
2019-09-06 00:00:00+00:00,11.37093775308478,11.550977203222342,11.37093775308478,11.418316841125488,9400
2019-09-09 00:00:00+00:00,11.418316396306015,11.56045275121004,11.370937310111037,11.550976753234863,26400
2019-09-10 00:00:00+00:00,11.465696594923733,12.640693347418779,11.465696594923733,12.441701889038086,84600
2019-09-11 00:00:00+00:00,11.920535648831523,12.650171416880427,11.920535648831523,12.526986122131348,43200
2019-09-12 00:00:00+00:00,12.564886416673383,13.266094026927558,12.564886416673383,13.152384757995605,55200
2019-09-13 00:00:00+00:00,13.105005196807893,13.209238463644825,12.640692139514872,13.048151016235352,17900
2019-09-16 00:00:00+00:00,13.142910701952633,13.645126939874277,13.133434702221018,13.389281272888184,39600
2019-09-17 00:00:00+00:00,13.502990558624344,13.62617584409212,13.379805273156569,13.389281272888184,35900
2019-09-18 00:00:00+00:00,13.493512979558957,13.502988978181465,12.934441712364595,13.199764251708984,25700
2019-09-19 00:00:00+00:00,13.057626966115606,13.446133872314022,11.778396975243817,13.408230781555176,42600
2019-09-20 00:00:00+00:00,13.313473844926166,13.484037305836203,12.697547474836897,13.39875602722168,111200
2019-09-23 00:00:00+00:00,13.285046158721663,13.48403670361595,13.095529804893097,13.446133613586426,12600
2019-09-24 00:00:00+00:00,13.266096511975265,13.408232898845412,13.22819341523115,13.313475608825684,5200
2019-09-25 00:00:00+00:00,13.303996711180366,13.626173415177531,13.266093622691342,13.493512153625488,20600
2019-09-26 00:00:00+00:00,13.484038096578853,13.739884658468968,13.266095532314866,13.28504753112793,15900
2019-09-27 00:00:00+00:00,13.436658794779948,13.436658794779948,12.811257344608864,13.019723892211914,16800
2019-09-30 00:00:00+00:00,13.010246753436572,13.237666182035127,12.839683311588768,12.906013488769531,9000
2019-10-01 00:00:00+00:00,12.89653797108644,13.13343250261494,12.801780700683594,12.801780700683594,4300
2019-10-02 00:00:00+00:00,12.792305892368532,12.792305892368532,12.517508246383413,12.555411338806152,8200
2019-10-03 00:00:00+00:00,12.545934679330106,12.763878127048518,12.403798316147503,12.725975036621094,4600
2019-10-04 00:00:00+00:00,12.640691224742273,12.773351572265206,12.403796714244647,12.536457061767578,5100
2019-10-07 00:00:00+00:00,12.517507079869054,12.517507079869054,12.413273811340332,12.413273811340332,1700
2019-10-08 00:00:00+00:00,12.470128866111326,12.66912032264208,12.470128866111326,12.564887046813965,2900
2019-10-09 00:00:00+00:00,12.65964449870732,12.981821233129441,12.65964449870732,12.678596496582031,6600
2019-10-10 00:00:00+00:00,12.64069305210454,12.669120144443093,12.451177597045898,12.451177597045898,5800
2019-10-11 00:00:00+00:00,12.5933142827543,12.773353743719408,12.508032099888354,12.650169372558594,7600
2019-10-14 00:00:00+00:00,12.583838027500288,12.583838027500288,12.403798570202683,12.508031845092773,1700
2019-10-15 00:00:00+00:00,12.451176303697087,12.678594826144671,12.403797218933622,12.460651397705078,6400
2019-10-16 00:00:00+00:00,12.536458937575347,12.536458937575347,12.489080751331382,12.508031845092773,3000
