"('date', '')","('open', 'CVLG')","('high', 'CVLG')","('low', 'CVLG')","('close', 'CVLG')","('volume', 'CVLG')"
1995-02-01 00:00:00+00:00,8.778542451455559,8.778542451455559,8.538034439086914,8.538034439086914,3200
1995-02-02 00:00:00+00:00,8.538034439086914,8.598161442179075,8.538034439086914,8.538034439086914,20600
1995-02-03 00:00:00+00:00,8.538032248213485,8.898794174194336,8.538032248213485,8.898794174194336,800
1995-02-06 00:00:00+00:00,8.658289959556178,9.259560095636468,8.658289959556178,9.13930606842041,175400
1995-02-07 00:00:00+00:00,9.019052505493164,9.259560572306315,9.019052505493164,9.019052505493164,16400
1995-02-08 00:00:00+00:00,9.019053435023826,9.500069618225098,9.019053435023826,9.500069618225098,43200
1995-02-09 00:00:00+00:00,9.259557723999023,9.379811720414596,9.259557723999023,9.259557723999023,7800
1995-02-10 00:00:00+00:00,9.259557723999023,9.379811720414596,9.259557723999023,9.259557723999023,4000
1995-02-13 00:00:00+00:00,9.259557330022092,9.50006531262007,9.169366836547852,9.169366836547852,75200
1995-02-14 00:00:00+00:00,9.13930516365247,9.379813194274902,9.13930516365247,9.379813194274902,3400
1995-02-15 00:00:00+00:00,9.13930606842041,9.379814122852526,9.13930606842041,9.13930606842041,16200
1995-02-16 00:00:00+00:00,9.13930606842041,9.13930606842041,9.13930606842041,9.13930606842041,1600
1995-02-17 00:00:00+00:00,9.13930606842041,9.13930606842041,9.13930606842041,9.13930606842041,0
1995-02-21 00:00:00+00:00,9.13930606842041,9.500068150068584,9.13930606842041,9.13930606842041,95400
1995-02-22 00:00:00+00:00,9.139303727583451,9.43993871862238,9.139303727583451,9.259557723999023,2800
1995-02-23 00:00:00+00:00,9.500067209586119,9.500067209586119,9.259559178963686,9.379813194274902,258600
1995-02-24 00:00:00+00:00,9.259559178963686,9.379813194274902,9.13930516365247,9.379813194274902,224800
1995-02-27 00:00:00+00:00,9.13930606842041,9.379814122852526,9.13930606842041,9.13930606842041,5800
1995-02-28 00:00:00+00:00,9.13930606842041,9.259560095636468,9.13930606842041,9.13930606842041,14000
1995-03-01 00:00:00+00:00,9.379814122852526,9.379814122852526,9.13930606842041,9.13930606842041,11200
1995-03-02 00:00:00+00:00,9.19943308202844,9.379814122852526,9.13930606842041,9.13930606842041,110800
1995-03-03 00:00:00+00:00,9.259557330022092,9.259557330022092,9.169366836547852,9.169366836547852,26400
1995-03-06 00:00:00+00:00,9.139303547062285,9.199430544082432,8.778541564941406,8.778541564941406,84200
1995-03-07 00:00:00+00:00,8.778544902801514,8.778544902801514,8.4177827835083,8.4177827835083,74200
1995-03-08 00:00:00+00:00,8.177274703979492,8.297528743743896,8.057020664215088,8.177274703979492,31400
1995-03-09 00:00:00+00:00,8.177273721405953,8.297527746720748,7.936765670776367,7.936765670776367,36000
1995-03-10 00:00:00+00:00,7.936764165759087,8.057018168270588,7.696256160736084,7.696256160736084,43000
1995-03-13 00:00:00+00:00,7.816510552265605,7.816510552265605,7.335494518280029,7.335494518280029,48800
1995-03-14 00:00:00+00:00,7.3354950181899525,7.455749034881592,7.215241001498314,7.455749034881592,228600
1995-03-15 00:00:00+00:00,7.215241241455078,7.515876293182373,7.0949872207641596,7.515876293182373,906400
1995-03-16 00:00:00+00:00,7.455748526776423,7.455748526776423,7.215240509783635,7.335494518280029,13000
1995-03-17 00:00:00+00:00,7.455748987197876,7.455748987197876,7.215240955352783,7.215240955352783,14000
1995-03-20 00:00:00+00:00,7.215240955352783,7.455748987197876,7.215240955352783,7.215240955352783,6600
1995-03-21 00:00:00+00:00,7.215240412744983,7.215240412744983,6.794351388668192,6.974732398986816,216400
1995-03-22 00:00:00+00:00,6.974733572090622,6.974733572090622,6.7342255178806,6.7943525314331055,80800
1995-03-23 00:00:00+00:00,6.974732330867223,6.974732330867223,6.734224319458008,6.734224319458008,178000
1995-03-24 00:00:00+00:00,6.974732900069932,7.215240931106826,6.734224869033038,7.094986915588379,273800
1995-03-27 00:00:00+00:00,7.3354950181899525,7.455749034881592,7.275368009844134,7.455749034881592,74200
1995-03-28 00:00:00+00:00,7.33549504053025,7.816511108761741,7.215241023472377,7.576003074645996,288200
1995-03-29 00:00:00+00:00,7.6962570682648686,7.6962570682648686,7.455749034881592,7.455749034881592,127800
1995-03-30 00:00:00+00:00,7.455748155713081,7.696256160736084,7.455748155713081,7.696256160736084,54200
1995-03-31 00:00:00+00:00,7.6962557279146635,7.936763719411997,7.45574773641733,7.81650972366333,116200
1995-04-03 00:00:00+00:00,7.996891277939525,8.057018280029297,7.8165102716702135,8.057018280029297,16600
1995-04-04 00:00:00+00:00,7.81650972366333,7.81650972366333,7.81650972366333,7.81650972366333,4000
1995-04-05 00:00:00+00:00,8.057018280029297,8.057018280029297,7.8165102716702135,8.057018280029297,20200
1995-04-06 00:00:00+00:00,8.057017715160663,8.057017715160663,7.81650972366333,7.81650972366333,2200
1995-04-07 00:00:00+00:00,7.81650972366333,8.057017715160663,7.81650972366333,7.81650972366333,6800
1995-04-10 00:00:00+00:00,7.81650972366333,8.057017715160663,7.576001732165997,7.81650972366333,72600
1995-04-11 00:00:00+00:00,7.576003074645996,7.816511108761741,7.576003074645996,7.576003074645996,5400
1995-04-12 00:00:00+00:00,7.816511108761741,7.816511108761741,7.455749057588123,7.576003074645996,50800
1995-04-13 00:00:00+00:00,7.576003074645996,7.576003074645996,7.455749057588123,7.576003074645996,97800
1995-04-17 00:00:00+00:00,7.455749034881592,7.455749034881592,7.455749034881592,7.455749034881592,5200
1995-04-18 00:00:00+00:00,7.455749034881592,7.455749034881592,7.455749034881592,7.455749034881592,130600
1995-04-19 00:00:00+00:00,7.455749034881592,7.57600305157323,7.455749034881592,7.455749034881592,26200
1995-04-20 00:00:00+00:00,7.57600305157323,7.57600305157323,7.455749034881592,7.455749034881592,94000
1995-04-21 00:00:00+00:00,7.455749034881592,7.455749034881592,7.455749034881592,7.455749034881592,24400
1995-04-24 00:00:00+00:00,7.57600305157323,7.57600305157323,7.455749034881592,7.455749034881592,3200
1995-04-25 00:00:00+00:00,7.33549497127533,7.33549497127533,7.215240955352783,7.215240955352783,36000
1995-04-26 00:00:00+00:00,7.0949864058659,7.0949864058659,6.914605395547275,6.974732398986816,1390800
1995-04-27 00:00:00+00:00,7.0949865012872415,7.335494518280029,7.0949865012872415,7.335494518280029,38800
1995-04-28 00:00:00+00:00,7.0949865012872415,7.335494518280029,7.0949865012872415,7.335494518280029,13200
1995-05-01 00:00:00+00:00,7.215240412744983,7.215240412744983,6.974732398986816,6.974732398986816,7400
1995-05-02 00:00:00+00:00,6.974732398986816,6.974732398986816,6.974732398986816,6.974732398986816,0
1995-05-03 00:00:00+00:00,7.0949864058659,7.0949864058659,6.974732398986816,6.974732398986816,23200
1995-05-04 00:00:00+00:00,6.974733335930004,6.974733335930004,6.8544793128967285,6.8544793128967285,10600
1995-05-05 00:00:00+00:00,6.8544793128967285,6.8544793128967285,6.8544793128967285,6.8544793128967285,8200
1995-05-08 00:00:00+00:00,6.854478884551485,7.094986915588379,6.854478884551485,7.094986915588379,3600
1995-05-09 00:00:00+00:00,7.034859907829155,7.094986915588379,7.034859907829155,7.094986915588379,52200
1995-05-10 00:00:00+00:00,7.215240955352783,7.33549497127533,7.15511394739151,7.215240955352783,163800
1995-05-11 00:00:00+00:00,7.33549497127533,7.33549497127533,7.215240955352783,7.215240955352783,400
1995-05-12 00:00:00+00:00,7.215240955352783,7.215240955352783,7.215240955352783,7.215240955352783,1000
1995-05-15 00:00:00+00:00,7.33549497127533,7.33549497127533,7.215240955352783,7.215240955352783,1400
1995-05-16 00:00:00+00:00,7.3354952236837585,7.3354952236837585,7.2152412036233695,7.2753682136535645,12200
1995-05-17 00:00:00+00:00,7.33549497127533,7.576003003120423,7.215240955352783,7.215240955352783,18000
1995-05-18 00:00:00+00:00,7.395621979236603,7.395621979236603,7.215240955352783,7.215240955352783,70200
1995-05-19 00:00:00+00:00,7.215240955352783,7.215240955352783,7.215240955352783,7.215240955352783,3000
1995-05-22 00:00:00+00:00,7.215240955352783,7.215240955352783,7.215240955352783,7.215240955352783,600
1995-05-23 00:00:00+00:00,7.215240955352783,7.215240955352783,7.215240955352783,7.215240955352783,0
1995-05-24 00:00:00+00:00,7.3354952236837585,7.3354952236837585,7.2152412036233695,7.2753682136535645,190400
1995-05-25 00:00:00+00:00,7.094986915588379,7.215240931106826,7.094986915588379,7.094986915588379,72000
1995-05-26 00:00:00+00:00,7.094986939430237,7.215240955352783,7.094986939430237,7.215240955352783,7000
1995-05-30 00:00:00+00:00,7.094986915588379,7.094986915588379,7.094986915588379,7.094986915588379,10000
1995-05-31 00:00:00+00:00,7.094986939430237,7.215240955352783,7.094986939430237,7.215240955352783,2000
1995-06-01 00:00:00+00:00,7.215240955352783,7.215240955352783,7.215240955352783,7.215240955352783,0
1995-06-02 00:00:00+00:00,6.974732398986816,6.974732398986816,6.974732398986816,6.974732398986816,7400
1995-06-05 00:00:00+00:00,6.974732651669755,7.215240674141126,6.974732651669755,7.034859657287598,177400
1995-06-06 00:00:00+00:00,6.974733572090622,6.974733572090622,6.493717463670579,6.7943525314331055,544200
1995-06-07 00:00:00+00:00,6.85447875658671,6.85447875658671,6.493716716766357,6.493716716766357,44800
1995-06-08 00:00:00+00:00,5.110795879364013,6.253209075927734,5.110795879364013,6.012701034545898,274200
1995-06-09 00:00:00+00:00,6.253209114074707,6.3133361247869635,6.012701071225679,6.253209114074707,84000
1995-06-12 00:00:00+00:00,6.253209095375211,6.253209095375211,6.0127010532453955,6.132955074310303,32000
1995-06-13 00:00:00+00:00,6.012701034545898,6.253209075927734,6.012701034545898,6.012701034545898,20800
1995-06-14 00:00:00+00:00,6.373462459315425,6.373462459315425,5.4715573943179585,5.531684398651123,119800
1995-06-15 00:00:00+00:00,5.411430876305763,5.6519389152526855,5.411430876305763,5.6519389152526855,206800
1995-06-16 00:00:00+00:00,5.7721913655598955,5.952572345733643,5.5918103853861485,5.952572345733643,115200
1995-06-19 00:00:00+00:00,6.012701034545898,6.012701034545898,5.7721929931640625,6.012701034545898,238000
1995-06-20 00:00:00+00:00,5.772192630671003,6.253208683226919,5.772192630671003,5.922510147094727,183400
1995-06-21 00:00:00+00:00,6.132955055236816,6.132955055236816,5.89244701385498,6.012701034545898,194400
1995-06-22 00:00:00+00:00,5.411430389984795,5.651938407317452,5.291176381318466,5.531684398651123,478200
1995-06-23 00:00:00+00:00,5.531684895779224,5.712065924989417,5.531684895779224,5.6519389152526855,502400
1995-06-26 00:00:00+00:00,5.772192478179932,5.772192478179932,5.65193846821785,5.772192478179932,33600
1995-06-27 00:00:00+00:00,5.892446994781494,5.892446994781494,5.892446994781494,5.892446994781494,48600
1995-06-28 00:00:00+00:00,5.89244701385498,6.012701034545898,5.651938972473144,6.012701034545898,204400
1995-06-29 00:00:00+00:00,6.0127010532453955,6.132955074310303,5.772193011115579,6.132955074310303,66000
1995-06-30 00:00:00+00:00,6.253209114074707,6.253209114074707,5.8924470498011665,6.253209114074707,2800
1995-07-03 00:00:00+00:00,6.012701034545898,6.253209075927734,6.012701034545898,6.012701034545898,13800
1995-07-05 00:00:00+00:00,6.012701034545898,6.253209075927734,6.012701034545898,6.012701034545898,151800
1995-07-06 00:00:00+00:00,6.012701034545898,6.193082065582275,6.012701034545898,6.012701034545898,28800
1995-07-07 00:00:00+00:00,6.012701071225679,6.433590146211477,6.012701071225679,6.253209114074707,58600
1995-07-10 00:00:00+00:00,6.253208264437589,6.974732294949618,6.253208264437589,6.6139702796936035,49800
1995-07-11 00:00:00+00:00,6.974732398986816,7.215240412744983,6.974732398986816,6.974732398986816,84000
1995-07-12 00:00:00+00:00,7.215240412744983,7.215240412744983,6.974732398986816,6.974732398986816,75200
1995-07-13 00:00:00+00:00,7.215240674141126,7.215240674141126,6.974732651669755,7.034859657287598,10000
1995-07-14 00:00:00+00:00,6.974732330867223,6.974732330867223,6.734224319458008,6.734224319458008,10200
1995-07-17 00:00:00+00:00,6.974733335930004,6.974733335930004,6.734225289863453,6.8544793128967285,57000
1995-07-18 00:00:00+00:00,6.734225289863453,6.8544793128967285,6.734225289863453,6.8544793128967285,1400
1995-07-19 00:00:00+00:00,6.974732398986816,6.974732398986816,6.73422438522865,6.974732398986816,19800
1995-07-20 00:00:00+00:00,6.914605328014919,6.914605328014919,6.734224319458008,6.734224319458008,16200
1995-07-21 00:00:00+00:00,6.734224319458008,6.734224319458008,6.734224319458008,6.734224319458008,8200
1995-07-24 00:00:00+00:00,6.734224319458008,6.734224319458008,6.734224319458008,6.734224319458008,0
1995-07-25 00:00:00+00:00,6.734224319458008,6.734224319458008,6.734224319458008,6.734224319458008,6800
1995-07-26 00:00:00+00:00,6.854478325162615,6.854478325162615,6.734224319458008,6.734224319458008,17200
1995-07-27 00:00:00+00:00,6.734224319458008,6.734224319458008,6.734224319458008,6.734224319458008,0
1995-07-28 00:00:00+00:00,6.613971490775589,6.7943525314331055,6.613971490775589,6.7943525314331055,5600
1995-07-31 00:00:00+00:00,6.6139702796936035,6.85447828986428,6.6139702796936035,6.6139702796936035,70200
1995-08-01 00:00:00+00:00,6.6139702796936035,6.6139702796936035,6.6139702796936035,6.6139702796936035,3400
1995-08-02 00:00:00+00:00,6.6139702796936035,6.6139702796936035,6.6139702796936035,6.6139702796936035,1000
1995-08-03 00:00:00+00:00,6.6139702796936035,6.85447828986428,6.6139702796936035,6.6139702796936035,1600
1995-08-04 00:00:00+00:00,6.613970730039808,6.613970730039808,6.493716716766357,6.493716716766357,3000
1995-08-07 00:00:00+00:00,6.553843723403083,6.613970730039808,6.493716716766357,6.493716716766357,5800
1995-08-08 00:00:00+00:00,6.493716716766357,6.493716716766357,6.493716716766357,6.493716716766357,1800
1995-08-09 00:00:00+00:00,6.674098014831543,6.674098014831543,6.55384399654629,6.674098014831543,254000
1995-08-10 00:00:00+00:00,6.493716308048794,6.734224319458008,6.493716308048794,6.734224319458008,3800
1995-08-11 00:00:00+00:00,6.493716716766357,6.493716716766357,6.493716716766357,6.493716716766357,11800
1995-08-14 00:00:00+00:00,6.734224284778942,6.734224284778942,6.493716274608265,6.6139702796936035,8000
1995-08-15 00:00:00+00:00,6.734225199772761,6.734225199772761,6.253209114074707,6.253209114074707,29800
1995-08-16 00:00:00+00:00,6.493717156923734,6.493717156923734,6.253209114074707,6.253209114074707,18400
1995-08-17 00:00:00+00:00,6.493716716766357,6.493716716766357,6.253208690219455,6.493716716766357,44000
1995-08-18 00:00:00+00:00,6.253209114074707,6.253209114074707,6.253209114074707,6.253209114074707,600
1995-08-21 00:00:00+00:00,6.373462200164795,6.373462200164795,6.373462200164795,6.373462200164795,3000
1995-08-22 00:00:00+00:00,6.253208196388101,6.373462200164795,6.253208196388101,6.373462200164795,130200
1995-08-23 00:00:00+00:00,6.253208690219455,6.493716716766357,6.253208690219455,6.493716716766357,9200
1995-08-24 00:00:00+00:00,6.313335299491882,6.734224319458008,6.313335299491882,6.734224319458008,196600
1995-08-25 00:00:00+00:00,6.734224743313259,6.734224743313259,6.493716716766357,6.493716716766357,22000
1995-08-28 00:00:00+00:00,6.493716716766357,6.493716716766357,6.493716716766357,6.493716716766357,600
1995-08-29 00:00:00+00:00,6.493716308048794,6.734224319458008,6.493716308048794,6.734224319458008,9600
1995-08-30 00:00:00+00:00,6.734224869033038,7.215240931106826,6.734224869033038,7.094986915588379,22800
1995-08-31 00:00:00+00:00,7.455748155713081,7.936764165759087,7.215240150690079,7.696256160736084,80400
1995-09-01 00:00:00+00:00,7.696256160736084,8.057018168270588,7.696256160736084,7.696256160736084,3000
1995-09-05 00:00:00+00:00,7.6962557279146635,8.057017715160663,7.6962557279146635,7.81650972366333,199000
1995-09-06 00:00:00+00:00,7.6962557279146635,8.057017715160663,7.6962557279146635,7.81650972366333,2400
1995-09-07 00:00:00+00:00,7.81650972366333,7.81650972366333,7.81650972366333,7.81650972366333,3600
1995-09-08 00:00:00+00:00,8.057018280029297,8.29752628838838,7.936764275849755,8.057018280029297,161400
1995-09-11 00:00:00+00:00,8.057019275167715,8.297527313232422,8.057019275167715,8.297527313232422,2200
1995-09-12 00:00:00+00:00,7.936766624450684,8.177274703979492,7.936766624450684,8.177274703979492,1200
1995-09-13 00:00:00+00:00,7.936763719411997,7.99689071728633,7.81650972366333,7.81650972366333,23200
1995-09-14 00:00:00+00:00,7.936765670776367,7.936765670776367,7.576003594831987,7.936765670776367,293200
1995-09-15 00:00:00+00:00,7.576003074645996,7.816511108761741,7.576003074645996,7.576003074645996,34400
1995-09-18 00:00:00+00:00,7.576001732165997,7.81650972366333,7.576001732165997,7.81650972366333,1800
1995-09-19 00:00:00+00:00,7.816511108761741,7.816511108761741,7.576003074645996,7.576003074645996,5200
1995-09-20 00:00:00+00:00,7.576003074645996,7.576003074645996,7.576003074645996,7.576003074645996,0
1995-09-21 00:00:00+00:00,7.576003074645996,7.576003074645996,7.576003074645996,7.576003074645996,0
1995-09-22 00:00:00+00:00,7.81650972366333,7.81650972366333,7.81650972366333,7.81650972366333,200
1995-09-25 00:00:00+00:00,7.6962570682648686,7.6962570682648686,7.455749034881592,7.455749034881592,2800
1995-09-26 00:00:00+00:00,7.440716933055096,7.485812187194824,7.440716933055096,7.485812187194824,5000
1995-09-27 00:00:00+00:00,7.696256160736084,7.696256160736084,7.696256160736084,7.696256160736084,1000
1995-09-28 00:00:00+00:00,7.335494419624065,7.335494419624065,6.974732398986816,6.974732398986816,41000
1995-09-29 00:00:00+00:00,7.06492280960083,7.06492280960083,7.06492280960083,7.06492280960083,14400
1995-10-02 00:00:00+00:00,6.974732398986816,7.155113409305441,6.974732398986816,6.974732398986816,800
1995-10-03 00:00:00+00:00,6.974732398986816,6.974732398986816,6.974732398986816,6.974732398986816,0
1995-10-04 00:00:00+00:00,6.974732398986816,6.974732398986816,6.974732398986816,6.974732398986816,0
1995-10-05 00:00:00+00:00,6.974732398986816,6.974732398986816,6.974732398986816,6.974732398986816,0
1995-10-06 00:00:00+00:00,6.914605673621683,7.155113697052002,6.854478667764103,7.155113697052002,2400
1995-10-09 00:00:00+00:00,6.8544793128967285,6.8544793128967285,6.8544793128967285,6.8544793128967285,400
1995-10-10 00:00:00+00:00,6.8544793128967285,6.8544793128967285,6.8544793128967285,6.8544793128967285,0
1995-10-11 00:00:00+00:00,6.8544793128967285,6.8544793128967285,6.8544793128967285,6.8544793128967285,0
1995-10-12 00:00:00+00:00,6.8544793128967285,6.8544793128967285,6.52378074955522,6.8544793128967285,274200
1995-10-13 00:00:00+00:00,6.8544793128967285,6.8544793128967285,6.8544793128967285,6.8544793128967285,0
1995-10-16 00:00:00+00:00,7.155113697052002,7.155113697052002,7.155113697052002,7.155113697052002,1400
1995-10-17 00:00:00+00:00,7.155114370479918,7.155114370479918,6.8544793128967285,6.8544793128967285,800
1995-10-18 00:00:00+00:00,7.155114370479918,7.155114370479918,6.8544793128967285,6.8544793128967285,1200
1995-10-19 00:00:00+00:00,6.613970207718184,6.613970207718184,6.373462200164795,6.373462200164795,5000
1995-10-20 00:00:00+00:00,6.493716716766357,6.493716716766357,6.253208690219455,6.493716716766357,30000
1995-10-23 00:00:00+00:00,6.493716716766357,6.493716716766357,6.493716716766357,6.493716716766357,0
1995-10-24 00:00:00+00:00,6.493716716766357,6.493716716766357,6.493716716766357,6.493716716766357,0
1995-10-25 00:00:00+00:00,6.253209114074707,6.253209114074707,6.19308210336245,6.253209114074707,219200
1995-10-26 00:00:00+00:00,6.373462200164795,6.373462200164795,6.373462200164795,6.373462200164795,2000
1995-10-27 00:00:00+00:00,6.253209114074707,6.253209114074707,6.132955092650193,6.253209114074707,13200
1995-10-30 00:00:00+00:00,6.3133361247869635,6.3133361247869635,6.19308210336245,6.253209114074707,128200
1995-10-31 00:00:00+00:00,6.132955074310303,6.253209095375211,6.132955074310303,6.132955074310303,1200
1995-11-01 00:00:00+00:00,6.132955074310303,6.132955074310303,6.132955074310303,6.132955074310303,600
1995-11-02 00:00:00+00:00,6.253209114074707,6.253209114074707,6.253209114074707,6.253209114074707,600
1995-11-03 00:00:00+00:00,6.132955092650193,6.373463135499221,6.132955092650193,6.253209114074707,11800
1995-11-06 00:00:00+00:00,6.253209114074707,6.253209114074707,6.253209114074707,6.253209114074707,0
1995-11-07 00:00:00+00:00,6.132955074310303,6.132955074310303,6.132955074310303,6.132955074310303,400
1995-11-08 00:00:00+00:00,6.13295437525777,6.313335386294764,6.13295437525777,6.193081378936768,54800
1995-11-09 00:00:00+00:00,6.3734633854457305,6.3734633854457305,6.193082346235003,6.313336372375488,87600
1995-11-10 00:00:00+00:00,6.493716274608265,6.6139702796936035,6.433589272065596,6.6139702796936035,36800
1995-11-13 00:00:00+00:00,6.6139711783482475,6.6139711783482475,6.253209114074707,6.253209114074707,3400
1995-11-14 00:00:00+00:00,6.253209095375211,6.253209095375211,6.132955074310303,6.132955074310303,11000
