"('date', '')","('open', 'BKR')","('high', 'BKR')","('low', 'BKR')","('close', 'BKR')","('volume', 'BKR')"
2024-04-18 00:00:00+00:00,31.00590328640914,31.45988500249439,30.909313156665466,31.102497100830078,5714100
2024-04-19 00:00:00+00:00,31.141130635963563,31.662722428287275,31.025218073512256,31.48885726928711,7513500
2024-04-22 00:00:00+00:00,31.295681276211774,31.6337504174896,30.79340264920515,31.353633880615234,4991600
2024-04-23 00:00:00+00:00,31.13147868762991,32.020123507770634,31.015569775325606,31.875234603881836,7404300
2024-04-24 00:00:00+00:00,31.643407275078935,32.62864206016644,31.228066775316986,31.556474685668945,11447000
2024-04-25 00:00:00+00:00,31.84625056293137,32.30988978422906,31.517838987260888,32.165000915527344,8729900
2024-04-26 00:00:00+00:00,31.98147606484341,32.09738494122922,31.334310495279404,31.720678329467773,8318500
2024-04-29 00:00:00+00:00,31.79795266260455,32.09738794636921,31.56613488812883,32.087730407714844,5156900
2024-04-30 00:00:00+00:00,31.923524815865292,31.971819881581567,31.392271723631605,31.508180618286133,9583200
2024-05-01 00:00:00+00:00,31.537160705007864,31.614432073462353,30.667834780661483,30.803062438964844,4941700
2024-05-02 00:00:00+00:00,31.034885465379492,31.25704572722516,30.677495696130524,30.84170150756836,5191200
2024-05-03 00:00:00+00:00,30.938931871276544,31.18200959101258,30.686130820206774,31.036163330078125,3701600
2024-05-06 00:00:00+00:00,31.2208997867383,31.44453082138989,31.026436888628268,31.11394500732422,3131200
2024-05-07 00:00:00+00:00,31.006992855927486,31.366746837025893,30.98754804809694,31.250070571899414,7787200
2024-05-08 00:00:00+00:00,31.045884087652315,31.580654284923845,30.958375967439057,31.016714096069336,6416500
2024-05-09 00:00:00+00:00,31.15284455507974,31.882077786936073,31.143119368241322,31.872352600097656,3817000
2024-05-10 00:00:00+00:00,31.940407348351076,32.00846880560524,31.31812904827228,31.444530487060547,4484000
2024-05-13 00:00:00+00:00,31.72650379504428,31.872348195818834,31.357024636753366,31.51259422302246,4209900
2024-05-14 00:00:00+00:00,31.65844000766687,31.872345854906545,31.48342377233453,31.72650146484375,3282600
2024-05-15 00:00:00+00:00,31.697331749925638,32.02791758231943,30.987547139718835,32.01819610595703,6979200
2024-05-16 00:00:00+00:00,31.950131874719453,32.31961099867879,31.891791894387612,32.1057014465332,9974900
2024-05-17 00:00:00+00:00,32.14460140426335,32.62103169360197,31.920970330420662,32.53352355957031,5954600
2024-05-20 00:00:00+00:00,32.57241507315785,32.61130839924331,32.12515295039021,32.193214416503906,6124700
2024-05-21 00:00:00+00:00,32.154316242274156,32.60157829760478,32.07653331090286,32.1057014465332,4517900
2024-05-22 00:00:00+00:00,32.14459880387121,32.20293508245848,31.0361631473177,31.20145606994629,4717800
2024-05-23 00:00:00+00:00,31.22090120859386,31.463978915033774,30.900038710274604,30.92920684814453,4517100
2024-05-24 00:00:00+00:00,31.113947497649253,31.53204146387464,30.958377908523868,31.47370147705078,4698600
2024-05-28 00:00:00+00:00,31.483426084681852,31.784840071725498,31.318131312918215,31.51259422302246,4978100
2024-05-29 00:00:00+00:00,31.366747658173704,31.42508764680002,30.851424073725514,31.045886993408203,4699600
2024-05-30 00:00:00+00:00,30.987547692553758,31.629270852458017,30.96810103041054,31.580656051635742,5344700
2024-05-31 00:00:00+00:00,31.600095469978573,32.601574231816805,31.493140707244255,32.55295944213867,11234900
2024-06-03 00:00:00+00:00,32.55296767875676,32.59186100396842,30.987548429703992,31.259796142578125,7403200
2024-06-04 00:00:00+00:00,31.094501531577105,31.094501531577105,30.3652683707735,30.754192352294922,5407600
2024-06-05 00:00:00+00:00,30.86114535207047,31.045884928025313,30.67640577611563,30.870868682861328,4661400
2024-06-06 00:00:00+00:00,30.744469091651627,30.95837680544332,30.530559523324214,30.870868682861328,8449300
2024-06-07 00:00:00+00:00,30.84169890059741,30.96810034720394,30.64723784706267,30.763914108276367,6770500
2024-06-10 00:00:00+00:00,30.870870140244225,31.687611419876543,30.76391535103129,31.541763305664062,11739400
2024-06-11 00:00:00+00:00,31.230623418140734,31.395918191118074,30.870869442702812,31.34730339050293,7952700
2024-06-12 00:00:00+00:00,31.522315930903147,31.697332180374904,31.075053830729345,31.34730339050293,6306800
2024-06-13 00:00:00+00:00,31.386194054084214,31.386194054084214,30.423608358903586,30.754192352294922,4681300
2024-06-14 00:00:00+00:00,30.676407159381952,30.734747146757773,30.073575459451583,30.229145050048828,5243300
2024-06-17 00:00:00+00:00,30.151358472175794,31.240347396510337,30.073573681475878,31.14311408996582,5642100
2024-06-18 00:00:00+00:00,31.15284096913928,31.59038159970307,31.123669121053965,31.250070571899414,5903500
2024-06-20 00:00:00+00:00,31.27923536931154,32.13486987666422,31.230620573125055,32.05708694458008,5775000
2024-06-21 00:00:00+00:00,32.28072047659959,32.290441952961984,31.872347997020672,32.01819610595703,14462800
2024-06-24 00:00:00+00:00,32.24182585997937,33.57389061249575,32.20293253794659,33.45721435546875,6892100
2024-06-25 00:00:00+00:00,33.447499490900945,33.95309794098094,33.262758029263956,33.88503646850586,6342200
2024-06-26 00:00:00+00:00,33.87531416865304,33.88503564631128,33.340543879722325,33.515560150146484,5758100
2024-06-27 00:00:00+00:00,33.65167945599334,33.79752385954147,33.3113684295712,33.46693801879883,5117600
2024-06-28 00:00:00+00:00,33.787798261183454,34.32256842710019,33.67112201076388,34.1961669921875,10110700
2024-07-01 00:00:00+00:00,34.371181414299215,34.458689524778414,33.739181691123584,33.9725341796875,4998800
2024-07-02 00:00:00+00:00,34.12810896555229,34.322571875168194,33.603063931382316,33.729461669921875,4665300
2024-07-03 00:00:00+00:00,33.72946604027558,33.972543781523356,33.41832682820419,33.515560150146484,2796600
2024-07-05 00:00:00+00:00,33.49610723139217,33.68084494498049,33.000226654756815,33.27247619628906,3822100
2024-07-08 00:00:00+00:00,33.19469355421985,33.29192686972637,32.97106249216246,33.22386169433594,4252800
2024-07-09 00:00:00+00:00,33.05856946685755,33.22386053383747,32.42656591989192,32.50435256958008,4475200
2024-07-10 00:00:00+00:00,32.523799233363086,33.048847991565275,32.38767630547473,32.90299987792969,3274900
2024-07-11 00:00:00+00:00,32.90299691764241,33.632230002067935,32.77659547780203,33.554443359375,6845900
2024-07-12 00:00:00+00:00,33.75863307945268,33.836416016847394,33.408600588497855,33.54472351074219,4748000
2024-07-15 00:00:00+00:00,33.651677702553904,35.207373513769724,33.54472292008193,34.72121810913086,8736500
2024-07-16 00:00:00+00:00,34.57537950050579,35.59630527931855,34.46842470013142,35.29488754272461,8267700
2024-07-17 00:00:00+00:00,35.3337763199449,35.59630069366109,35.032358622180794,35.15876007080078,4747300
2024-07-18 00:00:00+00:00,35.12959265972583,35.54768662921962,34.85734309482445,34.896236419677734,4572700
2024-07-19 00:00:00+00:00,34.73094288095965,35.34349601298304,34.18644749897863,34.93512725830078,5022900
2024-07-22 00:00:00+00:00,34.80873418753716,34.96430380422166,34.51704161988777,34.672611236572266,3784200
2024-07-23 00:00:00+00:00,34.62398662342068,34.83789617669788,34.293400817933716,34.662879943847656,3992100
2024-07-24 00:00:00+00:00,34.73094559004274,34.80872853120934,33.885032459524275,33.933650970458984,4957100
2024-07-25 00:00:00+00:00,34.02115462686086,34.84761727714607,33.846138395894634,34.594818115234375,7021800
2024-07-26 00:00:00+00:00,35.31432687885229,36.733899713244135,35.27543355786509,36.60750198364258,10250200
2024-07-29 00:00:00+00:00,36.73390353987076,37.52147668108378,36.33525623090231,37.40480041503906,13529800
2024-07-30 00:00:00+00:00,37.44368826146539,37.599257845196874,36.85058177347573,37.18116760253906,9968900
2024-07-31 00:00:00+00:00,37.59925442069617,37.96873353930847,37.443684851133796,37.64787292480469,7336200
2024-08-01 00:00:00+00:00,37.35617801275447,37.51175129670329,36.38386724250177,36.60750198364258,8541200
2024-08-02 00:00:00+00:00,36.490822585939334,36.626945502431916,34.390631438023505,34.750389099121094,8698300
2024-08-05 00:00:00+00:00,34.07949207033848,34.61426225710294,33.301644188765515,33.554443359375,8537300
2024-08-06 00:00:00+00:00,33.437057241124364,33.994667312894165,33.16314456917577,33.46640396118164,7351300
2024-08-07 00:00:00+00:00,34.160970194452396,34.71858399515452,33.37835989875331,33.49575424194336,7056000
2024-08-08 00:00:00+00:00,33.476185135833305,34.5522737172251,33.456619413945106,34.43488311767578,5944600
2024-08-09 00:00:00+00:00,34.239230577621534,34.483796510318825,34.11205524772054,34.307708740234375,6919200
2024-08-12 00:00:00+00:00,34.58162466328217,34.943584964809496,34.35662443172159,34.3859748840332,3971700
2024-08-13 00:00:00+00:00,34.16096574394073,34.27836007183658,33.75009679164456,34.063140869140625,4209800
2024-08-14 00:00:00+00:00,34.15118527970496,34.366404485744305,33.867487913885796,33.99466323852539,4057900
2024-08-15 00:00:00+00:00,34.219664826655375,34.59140608894366,34.0240113343047,34.3174934387207,6022800
2024-08-16 00:00:00+00:00,34.25879343125958,34.37618402422574,33.887052199790475,34.1805305480957,4875000
2024-08-19 00:00:00+00:00,34.22945270964832,34.718584619732134,34.082711643911054,34.395755767822266,4639800
2024-08-20 00:00:00+00:00,34.30771143277264,34.41532104868967,33.4468382372167,33.46640396118164,5306700
2024-08-21 00:00:00+00:00,33.82836629603442,33.92619118997572,33.515318425505164,33.70119094848633,5082800
2024-08-22 00:00:00+00:00,33.74031726466751,34.004445184473994,33.57401049213683,33.867488861083984,5329800
2024-08-23 00:00:00+00:00,34.21966755872659,34.601189846791854,34.043579774730276,34.45445251464844,3101100
2024-08-26 00:00:00+00:00,34.86531990100719,35.05119240423527,34.385972747143406,34.65988540649414,3191200
2024-08-27 00:00:00+00:00,34.532710324390656,34.689232378272976,34.33705682409273,34.63053894042969,3608300
2024-08-28 00:00:00+00:00,34.06314361658974,34.40553443778628,33.97509972945634,34.20009994506836,3496500
2024-08-29 00:00:00+00:00,34.53271513106161,34.953368909130674,33.857714379448296,34.49358367919922,4783200
2024-08-30 00:00:00+00:00,34.33705467586101,34.47401472974701,33.95553242662832,34.40553283691406,6170900
2024-09-03 00:00:00+00:00,33.808800286234536,33.808800286234536,32.99683949259222,33.251190185546875,4791700
2024-09-04 00:00:00+00:00,33.56423377676634,33.95553707466488,33.24140491751416,33.31966781616211,5825500
2024-09-05 00:00:00+00:00,33.69140498812884,33.710970712557796,33.202273072746,33.36857986450195,4806100
2024-09-06 00:00:00+00:00,33.427266883145165,33.83813955364563,32.850094916402945,33.202266693115234,8507800
2024-09-09 00:00:00+00:00,33.31966674839272,33.476188808892275,32.91857873512634,32.957706451416016,6310000
2024-09-10 00:00:00+00:00,32.85009682632839,32.98705314719806,32.19465820702086,32.449005126953125,5434300
2024-09-11 00:00:00+00:00,32.58596704105315,32.58596704105315,31.54900611672163,32.21422576904297,14656100
2024-09-12 00:00:00+00:00,32.49792426860702,33.0164028826689,32.14574870744039,32.566402435302734,11432800
2024-09-13 00:00:00+00:00,32.60553687219134,33.18270897818345,32.41966434687676,32.674015045166016,7288600
2024-09-16 00:00:00+00:00,33.045748176624244,33.32944555885685,32.9185765764069,33.24140167236328,5487500
2024-09-17 00:00:00+00:00,33.22183789392414,34.01423291874126,33.153359726174784,33.975101470947266,5497100
2024-09-18 00:00:00+00:00,33.94575135822597,34.45444893336441,33.67183498282534,33.91640090942383,4930000
2024-09-19 00:00:00+00:00,34.816408072594534,36.244672295485195,34.630539297872104,35.569671630859375,13646400
2024-09-20 00:00:00+00:00,35.61858652236317,35.65771797187306,34.992498257326474,35.256629943847656,12710300
2024-09-23 00:00:00+00:00,35.354455516576984,35.843587449527476,35.11967427855782,35.657718658447266,6891000
2024-09-24 00:00:00+00:00,36.215325720035935,36.33271632918035,35.29575910680773,35.550106048583984,6221700
2024-09-25 00:00:00+00:00,35.71641130022126,35.86315236952424,34.93380097142632,35.26641082763672,7287900
2024-09-26 00:00:00+00:00,34.454448225996096,34.87510190965164,33.44683409148686,34.01422882080078,14136700
2024-09-27 00:00:00+00:00,34.15118602861937,35.462059551662364,34.15118602861937,35.39358139038086,9948100
2024-09-30 00:00:00+00:00,35.18814715640502,35.69684473795124,35.06097182807349,35.364234924316406,5942900
2024-10-01 00:00:00+00:00,35.09031784822285,36.22510359011476,34.982708244217434,35.95119094848633,7050000
2024-10-02 00:00:00+00:00,36.49902411683436,36.870761677979615,36.02945793556119,36.410980224609375,4484100
2024-10-03 00:00:00+00:00,36.479459652552045,37.15446036173319,36.18598124559417,36.73380661010742,5916300
2024-10-04 00:00:00+00:00,37.06641359757155,37.203369928099605,36.66532560169075,37.10554504394531,4582800
2024-10-07 00:00:00+00:00,37.174026774834175,37.46750518722677,36.95880753091538,37.13489532470703,4553400
2024-10-08 00:00:00+00:00,36.78271591194141,36.85119407665234,36.13706197910965,36.64575958251953,5199300
2024-10-09 00:00:00+00:00,36.469674641808645,37.02728473024335,36.30337158080689,36.7729377746582,3345800
2024-10-10 00:00:00+00:00,36.929455867574326,37.21315324536302,36.59684604956206,36.79249954223633,3149500
2024-10-11 00:00:00+00:00,36.79250267720786,37.01750290683183,36.68489306047894,36.88054656982422,4836000
2024-10-14 00:00:00+00:00,36.58706859449483,36.880546996014026,36.47945897652238,36.82184982299805,2987800
2024-10-15 00:00:00+00:00,35.755540689638025,36.107716250251116,35.49140901917821,35.530540466308594,5208700
2024-10-16 00:00:00+00:00,35.55988786030634,36.10771693518301,35.55988786030634,35.94141387939453,3188400
2024-10-17 00:00:00+00:00,36.0979348639786,36.195759748966445,35.696846864680175,36.078369140625,4010100
2024-10-18 00:00:00+00:00,35.93162789966169,36.13706239616541,35.20771479813998,35.608802795410156,6345600
2024-10-21 00:00:00+00:00,35.79467500258853,36.1077191411344,35.49141186071824,35.657718658447266,5129200
2024-10-22 00:00:00+00:00,35.75553942294742,35.85336803730767,35.13923221370807,35.19792938232422,6439200
2024-10-23 00:00:00+00:00,35.520758174223324,36.684890695520345,35.305538954639985,36.19575881958008,8646600
2024-10-24 00:00:00+00:00,36.293589193369066,36.38163309363078,35.550110271432814,35.98054504394531,8790700
2024-10-25 00:00:00+00:00,36.82185076128591,36.91967938547205,36.21532821845356,36.70446014404297,5667200
2024-10-28 00:00:00+00:00,35.83380309638951,36.851194585476854,35.706627760836035,36.587066650390625,8516100
2024-10-29 00:00:00+00:00,36.56750325539677,36.65554714995811,35.765327207962514,36.28380584716797,6206000
2024-10-30 00:00:00+00:00,36.36206202804797,36.80228146471031,36.36206202804797,36.67510986328125,6525500
2024-10-31 00:00:00+00:00,36.82184656980138,37.40880705276237,36.70445596592119,37.25228500366211,8904500
2024-11-01 00:00:00+00:00,37.301202954766886,37.45772502698999,36.7240271137353,37.027286529541016,7921200
2024-11-04 00:00:00+00:00,37.21419467942701,37.735565993145045,37.135495140133415,37.54865646362305,5398200
2024-11-05 00:00:00+00:00,37.69621466598177,38.3454708279259,37.63719001395033,37.95198440551758,5592900
2024-11-06 00:00:00+00:00,40.07682604699812,42.5262911214297,39.486590741006864,42.04426956176758,13754000
2024-11-07 00:00:00+00:00,42.06393764436351,42.486938269573145,41.14907992872919,42.39840316772461,11973200
2024-11-08 00:00:00+00:00,42.33938466297791,42.959126658370394,41.81800958811358,42.31970977783203,7007600
2024-11-11 00:00:00+00:00,42.43775645794123,43.59854844402925,42.250850673015464,43.3919677734375,5351000
2024-11-12 00:00:00+00:00,43.283751642669685,43.77561245679093,42.77221594567156,42.95912170410156,7212800
2024-11-13 00:00:00+00:00,43.04765928134249,43.13619438309011,42.211497350193135,42.368892669677734,7168200
2024-11-14 00:00:00+00:00,42.53612884117182,42.59514974273137,41.89670822187263,42.47710418701172,7369200
2024-11-15 00:00:00+00:00,42.496778503887214,43.008314241971284,41.955732315417684,42.24100875854492,4724400
2024-11-18 00:00:00+00:00,42.83124306242643,43.07717348365864,42.25084711821439,42.368892669677734,4437300
2024-11-19 00:00:00+00:00,41.91638365867508,42.44759429531096,41.91638365867508,42.172149658203125,3552300
2024-11-20 00:00:00+00:00,42.309869546222124,43.647731686475886,42.08361400082635,43.58871078491211,8106100
2024-11-21 00:00:00+00:00,43.81496759129701,44.4347095911561,43.431316709688815,44.14943313598633,6019100
2024-11-22 00:00:00+00:00,43.87398707400612,44.18877772321546,43.39196553416708,43.529685974121094,7641700
2024-11-25 00:00:00+00:00,43.569035428321236,43.91333652571621,42.51645349902745,42.84107971191406,12214300
2024-11-26 00:00:00+00:00,43.037823473717935,43.214893676217834,42.34921754761837,42.82140350341797,4985700
2024-11-27 00:00:00+00:00,42.79189453381269,43.20505585220124,42.634499209769345,42.90010452270508,3149200
2024-11-29 00:00:00+00:00,43.08700979323352,43.34277953718696,42.9787998056071,43.23456954956055,2275700
2024-12-02 00:00:00+00:00,43.185386145909746,43.500176804388666,42.378734614482426,42.97880172729492,3992200
2024-12-03 00:00:00+00:00,43.51000716685343,43.51000716685343,42.555795986626144,42.95912170410156,3583600
2024-12-04 00:00:00+00:00,42.95912693214226,43.03782647322734,41.53273339968155,41.8671989440918,5837900
2024-12-05 00:00:00+00:00,41.91638284583977,42.19182372500569,41.4933822084918,41.81800842285156,5541900
2024-12-06 00:00:00+00:00,41.67045361855628,41.76882429177981,40.60803233525907,40.63754653930664,7458100
2024-12-09 00:00:00+00:00,40.785098980358846,41.41468024014128,40.64737854885648,40.75558853149414,7336800
2024-12-10 00:00:00+00:00,40.224378675844854,40.981844815634055,39.69316807091211,40.53916931152344,7366500
2024-12-11 00:00:00+00:00,40.93265978766452,42.11312655656235,40.381774294818754,41.768821716308594,7589000
2024-12-12 00:00:00+00:00,41.61142741692212,42.06393850109761,41.39501119335152,41.64094161987305,5817700
2024-12-13 00:00:00+00:00,41.79833652906032,42.02459206890879,41.335986130943624,41.463871002197266,4937600
2024-12-16 00:00:00+00:00,41.227774037883364,41.44419400085712,40.94249385989073,41.119564056396484,4290000
2024-12-17 00:00:00+00:00,40.77526590698672,41.070381671471196,40.253890845376915,40.73591613769531,7536300
2024-12-18 00:00:00+00:00,40.7949402628549,41.14908067668618,39.35870372313912,39.38821792602539,6670700
2024-12-19 00:00:00+00:00,40.30308275263963,40.352268091394315,38.955381204636325,39.15212631225586,5970700
2024-12-20 00:00:00+00:00,38.73896110672243,39.80137857793176,38.67993645453286,39.663658142089844,17974900
2024-12-23 00:00:00+00:00,39.35870144589588,39.604631857649444,39.03407525373333,39.49642562866211,4094300
2024-12-24 00:00:00+00:00,39.53577559598551,40.23422088718357,39.2406598228909,40.12601089477539,2122000
2024-12-26 00:00:00+00:00,40.126007289681944,40.23421727236806,39.614471577729546,40.214542388916016,2289600
2024-12-27 00:00:00+00:00,40.04731007995411,40.45063583262673,39.86040430521332,40.13584518432617,3282500
2024-12-30 00:00:00+00:00,40.07682585127149,40.342427422179604,39.63415031209015,40.27356719970703,4607600
2024-12-31 00:00:00+00:00,40.43096018859356,40.71624038094501,40.33258952007259,40.352264404296875,4630600
2025-01-02 00:00:00+00:00,40.91298670825314,41.208102475344106,40.22438074997385,40.88347625732422,5525400
2025-01-03 00:00:00+00:00,41.306476789485146,42.16231363755091,40.8638012637268,41.96556854248047,7476100
2025-01-06 00:00:00+00:00,41.98524510525503,42.91978152973944,41.91638488211836,42.13280487060547,4686500
2025-01-07 00:00:00+00:00,42.21149812141628,43.018149617587795,41.97540326157561,42.69352340698242,5899800
2025-01-08 00:00:00+00:00,42.45742732651845,42.76238239658696,42.22133247346535,42.73286819458008,4992700
2025-01-10 00:00:00+00:00,43.19521816019666,43.529683676401845,42.054101178896694,42.5557975769043,6879700
2025-01-13 00:00:00+00:00,42.61482453346163,44.306827089647264,42.59514964878499,44.10024642944336,7483600
2025-01-14 00:00:00+00:00,44.178942716615175,44.562593590659574,43.80512740872038,44.33633804321289,7528800
2025-01-15 00:00:00+00:00,44.87738317671725,45.152827806163906,44.47405742736374,44.97575759887695,6172100
2025-01-16 00:00:00+00:00,44.87737953105566,45.98898601925446,44.61177424170195,45.57582473754883,7401900
