"('date', '')","('open', 'BMY')","('high', 'BMY')","('low', 'BMY')","('close', 'BMY')","('volume', 'BMY')"
2024-02-20 00:00:00+00:00,46.39408092356149,46.914841583966705,46.189495744939485,46.36618423461914,13778800
2024-02-21 00:00:00+00:00,46.431277129882645,47.36120456521394,46.068605997686106,47.34260559082031,12283500
2024-02-22 00:00:00+00:00,47.03573160524692,47.80756953559484,46.8032497453097,47.733177185058594,12862900
2024-02-23 00:00:00+00:00,47.798278528580084,48.28183774339257,47.17522521188465,48.04005813598633,11052500
2024-02-26 00:00:00+00:00,47.947060081313495,48.058650380838834,46.93343902986323,46.97993469238281,9690400
2024-02-27 00:00:00+00:00,47.02643520435887,47.16592575369382,46.63586734204825,46.970638275146484,8145100
2024-02-28 00:00:00+00:00,46.97063569588572,47.39840503490687,46.840446415597825,47.351905822753906,7974500
2024-02-29 00:00:00+00:00,47.3891010478717,47.58438495707152,46.75675011079373,47.193817138671875,14655700
2024-03-01 00:00:00+00:00,47.37050460622315,47.50069743337542,46.90554086571192,47.32400894165039,10892300
2024-03-04 00:00:00+00:00,47.68668028486097,48.542215415511436,47.165923163709394,47.351905822753906,19033400
2024-03-05 00:00:00+00:00,47.43559646619391,48.4585187638065,47.417001039368024,48.188838958740234,15110700
2024-03-06 00:00:00+00:00,48.67240474534475,50.03939928454281,48.58871112973279,49.639530181884766,21692300
2024-03-07 00:00:00+00:00,49.8162191506597,49.98360639540312,49.267561747865635,49.546539306640625,17233100
2024-03-08 00:00:00+00:00,49.73252273943227,50.45786506105057,49.593035741562865,50.02080154418945,17479600
2024-03-11 00:00:00+00:00,50.12308797918039,50.736839917614,49.97429973796592,50.55085372924805,15646400
2024-03-12 00:00:00+00:00,50.52296001932777,50.77403730891475,50.04869503368193,50.58805465698242,14269100
2024-03-13 00:00:00+00:00,50.52296032317385,51.18320796472276,48.91418270462878,48.9606819152832,26855200
2024-03-14 00:00:00+00:00,48.8862896350811,48.98858223026656,48.17954627795102,48.81189727783203,14430200
2024-03-15 00:00:00+00:00,48.65380626732804,49.47214345641169,48.30973408735781,48.67240524291992,123585300
2024-03-18 00:00:00+00:00,48.89558623393249,49.007176532860285,47.91915958929145,47.97495651245117,19738700
2024-03-19 00:00:00+00:00,48.13304435933988,48.29113387412334,47.7889721881878,48.17024230957031,14593200
2024-03-20 00:00:00+00:00,48.012154675860536,48.50501508343727,47.677380230188916,48.24463653564453,10436300
2024-03-21 00:00:00+00:00,48.27253300785305,48.96068087058967,47.947059824567134,47.97495651245117,12625100
2024-03-22 00:00:00+00:00,48.03075532375074,48.77469659150056,47.90986375918146,48.291133880615234,11727500
2024-03-25 00:00:00+00:00,48.43062861849282,49.04438066101326,48.27253908998417,48.588714599609375,12348100
2024-03-26 00:00:00+00:00,48.71890277698854,48.96068592156564,48.39342956012553,48.86769104003906,9952000
2024-03-27 00:00:00+00:00,49.28615673942745,49.92780542746459,49.146666197623276,49.518638610839844,13077600
2024-03-28 00:00:00+00:00,49.648826760844045,50.662447839019634,49.648826760844045,50.42996597290039,14348200
2024-04-01 00:00:00+00:00,50.37416655901499,50.42996348118775,49.24895523396783,49.27685546875,9520400
2024-04-02 00:00:00+00:00,49.3791434422507,49.61162529187973,48.84908510888782,49.04437255859375,10234300
2024-04-03 00:00:00+00:00,49.05367132077276,49.16526161771151,48.449217079854,48.52361297607422,10434600
2024-04-04 00:00:00+00:00,48.86228182510982,49.00339497538862,48.166132708330814,48.35428237915039,10993700
2024-04-05 00:00:00+00:00,48.15672438957425,48.4013200440195,47.76161330130256,48.279022216796875,9095500
2024-04-08 00:00:00+00:00,48.24138633246508,48.2602016568171,47.846275287041294,48.072052001953125,12258500
2024-04-09 00:00:00+00:00,48.100279476253846,48.61768836461071,48.043833500037024,48.54242706298828,9487300
2024-04-10 00:00:00+00:00,48.015613348118784,48.25079953780746,47.30064532181757,47.310054779052734,11492800
2024-04-11 00:00:00+00:00,47.469979211743784,47.58287116554792,46.19997523502683,46.209381103515625,11781000
2024-04-12 00:00:00+00:00,46.13412313639212,46.18115965589077,45.40033979531887,45.41915512084961,12459200
2024-04-15 00:00:00+00:00,45.49441519506849,46.19056427763465,45.26863488344988,45.63552474975586,11943600
2024-04-16 00:00:00+00:00,45.57908100730993,45.720190557799114,45.38152548343135,45.40033721923828,11931300
2024-04-17 00:00:00+00:00,45.569671514068695,45.67315400420452,44.8735224527742,45.005226135253906,11763100
2024-04-18 00:00:00+00:00,45.08989466657433,45.54145170103366,44.79826251178221,45.43796920776367,10917600
2024-04-19 00:00:00+00:00,45.35330229855167,46.14352801053303,45.26863512981594,46.0306396484375,10303900
2024-04-22 00:00:00+00:00,46.09649150317705,46.62330984084392,45.97419368416117,46.22819519042969,7929500
2024-04-23 00:00:00+00:00,46.247014432739306,46.53864661396913,46.0588647541606,46.08708953857422,9153300
2024-04-24 00:00:00+00:00,46.09649403873534,46.14353055981907,45.67315817166871,45.96479034423828,16057100
2024-04-25 00:00:00+00:00,44.58189054360407,44.68537303428952,41.74084113267997,42.05128860473633,45069000
2024-04-26 00:00:00+00:00,42.03247699617477,42.681589601511476,41.71262362789512,42.19240188598633,21281900
2024-04-29 00:00:00+00:00,42.41818221211032,42.69099905919147,41.89136384415946,41.99484634399414,16416300
2024-04-30 00:00:00+00:00,41.76906423967131,42.107729301991085,41.32691310215771,41.33631896972656,17716000
2024-05-01 00:00:00+00:00,41.36454767223249,41.83492004571284,41.1387673539531,41.59032440185547,13246100
2024-05-02 00:00:00+00:00,41.731437500785624,41.78787988879746,40.76247156091405,41.11054611206055,15962600
2024-05-03 00:00:00+00:00,41.298698454943285,41.70321900896922,41.10113931813164,41.383365631103516,12104500
2024-05-06 00:00:00+00:00,41.54329049588213,41.97603224543192,41.18580646472261,41.29869842529297,9127700
2024-05-07 00:00:00+00:00,41.37395106034137,41.63735842532915,41.24224737784748,41.430397033691406,11026900
2024-05-08 00:00:00+00:00,41.39276865445567,41.599733646098,40.978842259827424,41.08232116699219,11928300
2024-05-09 00:00:00+00:00,40.97884524428708,42.15477625761268,40.92239926373105,42.088924407958984,10776300
2024-05-10 00:00:00+00:00,42.0983288756379,42.30529387546364,41.67499300720185,42.277069091796875,8699600
2024-05-13 00:00:00+00:00,42.22062309506953,42.63454947070471,42.173586577851744,42.389957427978516,12642400
2024-05-14 00:00:00+00:00,42.690996477867564,43.010849826809036,41.89136131118574,42.06069564819336,14536500
2024-05-15 00:00:00+00:00,42.33351500597465,42.4934398956643,41.84432729082238,41.910179138183594,14179400
2024-05-16 00:00:00+00:00,41.834914979972524,41.89135736121552,41.091725858587914,41.496246337890625,15765700
2024-05-17 00:00:00+00:00,41.67499150212282,41.67499150212282,41.138767284354905,41.420989990234375,15788000
2024-05-20 00:00:00+00:00,41.39276741854443,41.439803936516064,40.74365485776079,40.79069137573242,10376900
2024-05-21 00:00:00+00:00,40.58372861859092,40.85654546192468,39.746466351293094,39.765281677246094,17576800
2024-05-22 00:00:00+00:00,39.71825022936064,40.442624222111334,39.42661802282768,39.831138610839844,16786000
2024-05-23 00:00:00+00:00,39.43601740125474,39.76528021030097,39.003275686269085,39.07853698730469,12438000
2024-05-24 00:00:00+00:00,38.95624295144959,39.21024448413256,38.636389568292145,38.79631805419922,17425600
2024-05-28 00:00:00+00:00,38.777494797214835,38.88097728070045,37.98726916446361,38.09075164794922,14674500
2024-05-29 00:00:00+00:00,37.89319616881263,38.28831081726785,37.57334282050366,37.86497497558594,16492500
2024-05-30 00:00:00+00:00,37.76149248221299,38.19423419208503,37.54512162727697,37.86497497558594,16111400
2024-05-31 00:00:00+00:00,37.864975244388035,38.72105280201925,37.75208688202357,38.65520095825195,29396300
2024-06-03 00:00:00+00:00,38.721051774053734,39.87816732637533,38.692830581375915,39.29490661621094,13678700
2024-06-04 00:00:00+00:00,39.276092529296875,39.58654001316134,38.937423851865226,39.276092529296875,12230000
2024-06-05 00:00:00+00:00,39.21024448413256,39.21024448413256,38.4952764094716,38.79631805419922,12401200
2024-06-06 00:00:00+00:00,38.438830091094864,38.84335061049944,38.288311078431974,38.457645416259766,10282800
2024-06-07 00:00:00+00:00,38.42942448478017,39.116171361813414,38.35416676523613,39.0220947265625,13665500
2024-06-10 00:00:00+00:00,38.94683106088374,40.188613747355404,38.90920041252856,40.04750061035156,13459200
2024-06-11 00:00:00+00:00,40.00987393758696,40.499061648844076,39.39839199000795,40.47084045410156,12637100
2024-06-12 00:00:00+00:00,40.536690807756024,40.63076384587019,39.71824389246232,39.8969841003418,9433200
2024-06-13 00:00:00+00:00,39.944024220081296,40.11335857487625,38.63638949367549,39.0220947265625,17023700
2024-06-14 00:00:00+00:00,38.956241610295955,39.379577483526646,38.33535019244314,38.75868606567383,14271100
2024-06-17 00:00:00+00:00,38.63638948333662,38.890391015461084,38.043719241712886,38.54231643676758,18782500
2024-06-18 00:00:00+00:00,38.58934782204864,38.79631280333209,37.71445496854924,38.39179229736328,18747200
2024-06-20 00:00:00+00:00,38.14719546125095,38.74927147287482,37.281712091705664,38.60816192626953,18639600
2024-06-21 00:00:00+00:00,38.815129857462466,39.46424608273318,38.636389632827026,39.445430755615234,35828400
2024-06-24 00:00:00+00:00,39.51127883052563,39.84053805198413,39.3325386229705,39.7276496887207,14845100
2024-06-25 00:00:00+00:00,39.530096622677476,39.85935586468303,39.11617020577669,39.69002151489258,16082600
2024-06-26 00:00:00+00:00,39.61476143305738,40.48965432520216,39.23846210294869,39.981651306152344,19824600
2024-06-27 00:00:00+00:00,39.915799057254645,39.981650901057996,39.022090848793844,39.05031204223633,17435000
2024-06-28 00:00:00+00:00,39.23846046175104,39.96283430928578,38.95623777030203,39.06912612915039,20542700
2024-07-01 00:00:00+00:00,39.18201546080214,39.76527612934487,38.7022336875792,38.852752685546875,18268400
2024-07-02 00:00:00+00:00,38.81512826828534,38.89979544252129,38.015496636123146,38.05312728881836,18280200
2024-07-03 00:00:00+00:00,38.02490244293986,38.25068277008627,37.65801255140143,37.68623733520508,9131500
2024-07-05 00:00:00+00:00,37.95364871043196,37.96319759737553,37.58117654162226,37.87724304199219,12824400
2024-07-08 00:00:00+00:00,37.85814019343009,38.30701437048441,37.72443392193884,38.19240951538086,13372700
2024-07-09 00:00:00+00:00,38.02050323179257,39.061506821205306,37.92499614276855,39.0233039855957,16368900
2024-07-10 00:00:00+00:00,39.03285182340104,39.31936579632366,38.62218045969691,39.27161407470703,9672700
2024-07-11 00:00:00+00:00,39.39577172870285,39.78734167773195,38.86094297064387,38.91824722290039,17883000
2024-07-12 00:00:00+00:00,39.22386159273868,39.29071473035059,38.5362251564759,38.64128112792969,16677500
2024-07-15 00:00:00+00:00,38.80364559978367,38.82274701879653,38.12555797610823,38.34522247314453,17858100
2024-07-16 00:00:00+00:00,38.34521794737324,39.41487178328319,38.28791369709811,39.348018646240234,13739600
2024-07-17 00:00:00+00:00,39.34801903989803,41.56373240091855,39.34801903989803,41.210365295410156,18639200
2024-07-18 00:00:00+00:00,40.532283129694015,42.251374451300364,40.46542998310079,40.48453140258789,19434500
2024-07-19 00:00:00+00:00,40.71374060259702,40.90475113458429,39.739590168362554,40.723289489746094,12839900
2024-07-22 00:00:00+00:00,40.52272815324973,41.04800435894376,40.465423903398076,40.75193786621094,10115500
2024-07-23 00:00:00+00:00,40.53227683401412,41.14351123299147,40.01655316086029,41.048004150390625,17688600
2024-07-24 00:00:00+00:00,41.30586974798996,42.767093569775405,41.30586974798996,42.652488708496094,20392800
2024-07-25 00:00:00+00:00,42.77664618564545,43.90360431294389,42.49013221026275,43.235069274902344,22050100
2024-07-26 00:00:00+00:00,46.10021344776163,48.33502814589877,45.58448613821707,48.182220458984375,36636400
2024-07-29 00:00:00+00:00,47.67604990714535,48.88896271618677,46.768756165612196,46.77830505371094,22280200
2024-07-30 00:00:00+00:00,46.85470252354508,47.09346475964366,45.69909053197879,46.845149993896484,19296500
2024-07-31 00:00:00+00:00,46.558637553961,46.90245576804435,45.24066894771574,45.4221305847168,17727600
2024-08-01 00:00:00+00:00,45.651340236089816,46.32942413336828,45.097413725554205,46.00470733642578,12064400
2024-08-02 00:00:00+00:00,46.91200540504606,47.3131278756327,46.13841805420924,46.57773971557617,15601500
2024-08-05 00:00:00+00:00,45.72774786464078,46.549090600570295,45.0878631300262,45.450782775878906,17895000
2024-08-06 00:00:00+00:00,45.737299059812244,45.90920818266894,45.00191084386372,45.183372497558594,15663000
2024-08-07 00:00:00+00:00,45.29797445832794,46.31032771205308,44.31427515205559,44.4097785949707,16891900
2024-08-08 00:00:00+00:00,44.47663269703554,45.0305628789654,44.142366996369525,44.74404525756836,15216900
2024-08-09 00:00:00+00:00,44.73449316006472,45.53673442731459,44.40977636991067,44.61988830566406,14083500
2024-08-12 00:00:00+00:00,44.66764169953211,45.336176721177345,44.390676618058365,44.94460678100586,11942000
2024-08-13 00:00:00+00:00,45.34572662379748,46.95020925439713,45.34572662379748,46.854705810546875,19858200
2024-08-14 00:00:00+00:00,46.85470821223814,47.07436905893144,45.947410876262836,46.233924865722656,10667200
2024-08-15 00:00:00+00:00,47.0839123646143,47.30357318526632,46.29122363297637,46.9024543762207,13140600
2024-08-16 00:00:00+00:00,46.90245783836775,47.80020260337288,46.80695075067176,47.14122009277344,14161800
2024-08-19 00:00:00+00:00,47.16031755950795,47.74289799436843,46.988408459279526,47.08391189575195,9067400
2024-08-20 00:00:00+00:00,47.05527017047652,47.379987014182284,46.73055332677076,46.77830505371094,8780200
2024-08-21 00:00:00+00:00,46.587290054891525,46.95975858997672,45.995160682274616,46.2625732421875,7780500
2024-08-22 00:00:00+00:00,46.38672840689807,46.4249312402572,44.7822458380419,45.47943115234375,9946800
2024-08-23 00:00:00+00:00,45.52718288814879,46.07156415564749,45.2502214542563,45.94740676879883,8328400
2024-08-26 00:00:00+00:00,46.00471075048296,46.31032979665859,45.823252743487,46.07156753540039,4949600
2024-08-27 00:00:00+00:00,46.18616830957718,46.59683965402226,45.66089210998218,45.95695495605469,6918500
2024-08-28 00:00:00+00:00,45.95695740817395,47.67604490003847,45.87100285141958,46.854705810546875,8399700
2024-08-29 00:00:00+00:00,47.05526596680973,47.53279047999852,46.56818892315234,47.48503875732422,7536000
2024-08-30 00:00:00+00:00,47.48503962706727,47.981665567066635,47.44683679093894,47.7047004699707,9594800
2024-09-03 00:00:00+00:00,47.47548958038864,48.45919262443509,47.4181889664211,48.249080657958984,10942500
2024-09-04 00:00:00+00:00,48.44008796012187,48.46873826518622,47.32267870071457,47.71424865722656,7036200
2024-09-05 00:00:00+00:00,47.828855711792336,47.98166340620095,47.01706187512805,47.561439514160156,9947800
2024-09-06 00:00:00+00:00,47.551886804274,47.78109650584838,46.34852311972966,46.51088333129883,11146400
2024-09-09 00:00:00+00:00,46.52998957544393,46.92155952922119,45.41258032384062,46.31987762451172,9433300
2024-09-10 00:00:00+00:00,46.31987843593692,47.103018357210395,45.81370361061267,47.064815521240234,8624500
2024-09-11 00:00:00+00:00,46.90245629329132,46.97885831770839,46.08111358227707,46.40583038330078,8425400
2024-09-12 00:00:00+00:00,46.20527381878931,46.38673182578527,45.61314078774843,46.07156753540039,5575300
2024-09-13 00:00:00+00:00,46.08111424020325,46.94065979730963,46.033362518857956,46.92155838012695,9412800
2024-09-16 00:00:00+00:00,47.27492901527016,47.99121581853183,47.045715635208275,47.74290466308594,11823400
2024-09-17 00:00:00+00:00,47.838404992621896,48.14402038395516,46.65414261878836,47.265377044677734,7549200
2024-09-18 00:00:00+00:00,47.18897102723217,47.924359195711766,46.587289136071995,47.5041389465332,7771500
2024-09-19 00:00:00+00:00,47.64738933073544,47.79064812390431,46.74964467078156,46.816497802734375,8841400
2024-09-20 00:00:00+00:00,47.07436380410109,47.30357351279344,46.797398733143744,47.188968658447266,27106500
2024-09-23 00:00:00+00:00,47.33222810245228,47.972109161411154,47.25582243636739,47.76199722290039,12226500
2024-09-24 00:00:00+00:00,47.762000189754886,48.793454886636155,47.57099329912317,48.65019607543945,16463200
2024-09-25 00:00:00+00:00,48.94626349835762,49.06086836351963,46.90245912739066,47.7047004699707,15321900
2024-09-26 00:00:00+00:00,47.5805400194735,48.27772533955253,47.48503657850702,47.8670539855957,8622900
2024-09-27 00:00:00+00:00,49.2232296293533,49.81535902888778,48.430537157543895,48.62154769897461,23035300
2024-09-30 00:00:00+00:00,49.194573495090204,49.605244865798404,48.745702932370904,49.41423797607422,14085200
2024-10-01 00:00:00+00:00,49.61479742691963,50.588947866651914,49.290080613675535,50.5220947265625,17436200
2024-10-02 00:00:00+00:00,50.45523740032959,52.08837021825612,50.05411494985034,51.34342956542969,22198300
2024-10-03 00:00:00+00:00,51.42938348964833,51.849607351053606,51.009163271465596,51.76365280151367,15398400
2024-10-04 00:00:00+00:00,51.57050854698123,52.15960675044619,51.47393235329469,52.11132049560547,12826500
2024-10-07 00:00:00+00:00,52.14995800906205,52.55556702525429,51.58017128345467,51.6091423034668,11150600
2024-10-08 00:00:00+00:00,51.667080979525295,51.985776892207426,50.662710670715356,50.68202590942383,9900300
2024-10-09 00:00:00+00:00,50.459909770848675,51.329077154379306,49.74526062394511,50.991065979003906,10408200
2024-10-10 00:00:00+00:00,51.21318412600217,51.58982208585239,50.53716916422242,50.60477066040039,6799500
2024-10-11 00:00:00+00:00,50.778603269632384,50.8558605422362,50.21847238623268,50.41162109375,6041700
2024-10-14 00:00:00+00:00,50.35367571563182,50.90414714116249,50.16052700681286,50.865516662597656,6890800
2024-10-15 00:00:00+00:00,49.55211465847189,51.560851696814446,49.55211465847189,50.95243453979492,10579100
2024-10-16 00:00:00+00:00,50.82688900257348,51.74434259083755,50.71099756885235,51.541534423828125,7624300
2024-10-17 00:00:00+00:00,51.36770326325922,51.744344913753466,51.020039998503876,51.35804748535156,7948500
2024-10-18 00:00:00+00:00,51.435301903353476,51.5029070809728,50.54682302499229,51.39667510986328,7184500
2024-10-21 00:00:00+00:00,51.45462015495225,51.473935394830875,50.31504679015067,50.3343620300293,5353100
2024-10-22 00:00:00+00:00,50.24744486820321,51.24215945152203,50.24744486820321,50.95243453979492,7122800
2024-10-23 00:00:00+00:00,50.99106256222472,51.2904432373813,50.73997182603268,51.242156982421875,5833000
2024-10-24 00:00:00+00:00,51.08764111156628,51.57051105143361,50.62408272736899,51.10695266723633,7103100
2024-10-25 00:00:00+00:00,50.87517683027572,51.08764078132563,50.044639949631815,50.141212463378906,7127400
2024-10-28 00:00:00+00:00,50.17018488073337,50.95243178488706,50.03498189404039,50.836544036865234,8528500
2024-10-29 00:00:00+00:00,50.546825303435824,50.93312272779128,50.35367659125809,50.70134353637695,8371500
2024-10-30 00:00:00+00:00,50.70134343119778,51.329075823471854,50.498538941634244,50.85586166381836,9654100
2024-10-31 00:00:00+00:00,51.95680520769698,54.274582411165184,51.72502969775334,53.85931396484375,18744000
2024-11-01 00:00:00+00:00,53.96554367712637,53.984858916145285,52.343100439588916,52.458988189697266,12894800
2024-11-04 00:00:00+00:00,52.46865006321482,53.859314180459826,52.45899060125873,53.55027770996094,10808200
2024-11-05 00:00:00+00:00,53.25089529168843,54.35183814266267,52.84528631880537,54.033145904541016,9278000
2024-11-06 00:00:00+00:00,54.40978639457579,54.85402586671054,53.250897771785034,53.38610076904297,11776000
2024-11-07 00:00:00+00:00,53.29918321474422,53.61787914683784,52.62316823879772,52.835628509521484,12042200
2024-11-08 00:00:00+00:00,52.82597190631368,52.91288864243543,52.12098223955073,52.28515625,9218600
2024-11-11 00:00:00+00:00,58.63972474022997,58.98739167489619,57.490491963527205,57.77055740356445,27898400
2024-11-12 00:00:00+00:00,57.77056178107467,58.54315298109464,56.79516608180046,56.99797058105469,15141300
2024-11-13 00:00:00+00:00,57.1814541913291,57.45186384762866,55.85839166173886,56.40886306762695,11215000
2024-11-14 00:00:00+00:00,56.89173413400039,57.683640512352724,56.26400176101139,56.49578094482422,11494200
2024-11-15 00:00:00+00:00,56.167429710251575,56.36057841767713,53.907598306584426,54.29389572143555,21259200
2024-11-18 00:00:00+00:00,54.255265301675855,54.892653458064146,53.926913603899756,54.85402297973633,10679100
2024-11-19 00:00:00+00:00,54.56430162640533,56.64064378136619,54.17800421208535,56.23503112792969,13129900
2024-11-20 00:00:00+00:00,56.60201187931002,56.814475820242,55.69421408369526,55.89702224731445,11239700
2024-11-21 00:00:00+00:00,56.16742963302447,56.47646609087838,55.501070461527924,56.23503112792969,7441000
2024-11-22 00:00:00+00:00,56.350918476267104,56.90138989313924,55.64592883157129,56.85310363769531,7412500
2024-11-25 00:00:00+00:00,57.92507428782739,58.601092902436605,56.62132699708504,56.76618576049805,14119700
2024-11-26 00:00:00+00:00,56.82413446470444,57.05591365596184,56.070858540127105,56.727561950683594,7432800
2024-11-27 00:00:00+00:00,56.80481909091831,57.47117827770074,56.766188611799116,57.239402770996094,7064900
2024-11-29 00:00:00+00:00,57.29734830824659,57.50015279697231,56.94002190353339,57.19111633300781,4581600
2024-12-02 00:00:00+00:00,57.36494738337012,58.011991301235305,56.901389022982876,57.886444091796875,9032100
2024-12-03 00:00:00+00:00,57.82850450215509,58.031308990886835,56.62132966350626,56.67927169799805,8763400
2024-12-04 00:00:00+00:00,56.56338415481653,56.77584810608848,55.61695951988596,56.370235443115234,9533700
2024-12-05 00:00:00+00:00,56.30263818570122,57.200776631329504,56.23503668411677,56.82413864135742,8116500
2024-12-06 00:00:00+00:00,56.82413782696433,57.490497054748985,56.679275363356346,57.345638275146484,7276800
2024-12-09 00:00:00+00:00,57.22008591158401,57.71261161239234,56.68892973275008,56.698585510253906,8653500
2024-12-10 00:00:00+00:00,56.76618759652239,56.83378909176928,55.829422440670385,56.12879943847656,6896500
2024-12-11 00:00:00+00:00,56.01291488787753,56.06120114666945,54.68019277798928,54.70916748046875,10578700
2024-12-12 00:00:00+00:00,55.07614204009391,55.35620747858625,54.02348546438576,54.351837158203125,12121400
2024-12-13 00:00:00+00:00,54.448415098111944,54.448415098111944,53.15432352029357,53.86896896362305,9406100
2024-12-16 00:00:00+00:00,54.825054218934845,55.018202934516445,53.77239758722073,53.95588684082031,16470500
2024-12-17 00:00:00+00:00,54.168352087681285,55.79079544283565,54.129721606842985,55.67490768432617,14984500
2024-12-18 00:00:00+00:00,55.385180132228406,56.54406871431274,54.82505292269087,54.89265441894531,14111900
2024-12-19 00:00:00+00:00,54.90231098507058,55.2306626933094,54.18766553326011,54.37115478515625,11487900
2024-12-20 00:00:00+00:00,54.293895787043795,55.365867614746094,54.158692796884075,55.365867614746094,48212100
2024-12-23 00:00:00+00:00,55.288607693180154,55.68456089349163,54.85402401381263,55.607303619384766,9431500
2024-12-24 00:00:00+00:00,55.44312427273282,55.79079120586347,55.05682686169761,55.781131744384766,3668200
2024-12-26 00:00:00+00:00,55.6845610453825,56.080514246774015,55.53969859052977,56.01291275024414,4688800
2024-12-27 00:00:00+00:00,55.67490166517018,56.379891286226524,55.54935445802165,55.70387268066406,6607700
2024-12-30 00:00:00+00:00,55.559012675627585,55.626614170752745,54.12971813240187,54.13937759399414,6593700
2024-12-31 00:00:00+00:00,54.14903165370564,55.00853950789064,54.01382866774464,54.62224578857422,7345200
2025-01-02 00:00:00+00:00,54.97957097301913,55.414154650365305,54.583617774549325,54.84436798095703,9092000
2025-01-03 00:00:00+00:00,55.01035665763447,55.459499604572564,54.98106585990736,55.234928131103516,9533500
2025-01-06 00:00:00+00:00,54.98106411499489,55.684069310818145,54.61979357270362,55.34233093261719,9459600
2025-01-07 00:00:00+00:00,55.3423304598251,56.308963992574945,55.18610667045801,55.791473388671875,10814600
2025-01-08 00:00:00+00:00,55.63525113537355,55.7035988123169,54.727199170647296,55.46926498413086,11995900
2025-01-10 00:00:00+00:00,55.02988457121267,55.186108365377834,54.3171132775423,54.512393951416016,9681300
2025-01-13 00:00:00+00:00,54.36593346414742,54.47333802288685,53.5164668013333,54.05348587036133,7120700
2025-01-14 00:00:00+00:00,54.190177230117875,54.6588485862289,54.151120352608075,54.42451477050781,7409900
2025-01-15 00:00:00+00:00,54.805312805199904,55.40091718121106,54.34640378276461,54.59050369262695,8458400
2025-01-16 00:00:00+00:00,54.52215508347485,55.08846492784331,53.78009300903745,55.04941177368164,9061000
