"('date', '')","('open', 'CTBB')","('high', 'CTBB')","('low', 'CTBB')","('close', 'CTBB')","('volume', 'CTBB')"
2016-09-27 00:00:00+00:00,12.970416092668966,13.020187642310901,12.965438842773438,12.965438842773438,200000
2016-09-28 00:00:00+00:00,12.99032509225108,13.015210392415373,12.965438842773438,12.965438842773438,182800
2016-09-29 00:00:00+00:00,12.99032666807641,12.99032666807641,12.826081198853142,12.841012001037598,711400
2016-09-30 00:00:00+00:00,12.93557582235261,12.93557582235261,12.850964475831946,12.865896224975586,143100
2016-10-03 00:00:00+00:00,12.915665949450913,12.935573996185285,12.841008163585768,12.845985412597656,177000
2016-10-04 00:00:00+00:00,12.870873162473028,12.94055275815979,12.865895912879218,12.930598258972168,465300
2016-10-05 00:00:00+00:00,12.93059453625034,12.955480777054637,12.875846705106927,12.910686492919922,196300
2016-10-06 00:00:00+00:00,12.910691432306596,12.925124792975906,12.83553619043157,12.87585163116455,290500
2016-10-07 00:00:00+00:00,12.895756112997674,12.9007333616852,12.821099281311035,12.821099281311035,125900
2016-10-10 00:00:00+00:00,12.945529839295823,12.945529839295823,12.746444604700528,12.766352653503418,204100
2016-10-11 00:00:00+00:00,12.796214600580724,12.796214600580724,12.641923669677507,12.691695213317871,258300
2016-10-12 00:00:00+00:00,12.691691532549346,12.716576822495826,12.617034713396942,12.661828994750977,228000
2016-10-13 00:00:00+00:00,12.671785101649952,12.741465636343337,12.661831553247886,12.726533889770508,179500
2016-10-14 00:00:00+00:00,12.741465636343337,12.781282677891063,12.726533889770508,12.726533889770508,236400
2016-10-17 00:00:00+00:00,12.78128056113009,12.78128056113009,12.746440774209935,12.771326065063477,116900
2016-10-18 00:00:00+00:00,12.79124071611662,12.816126017979563,12.759386504473564,12.786263465881348,101400
2016-10-19 00:00:00+00:00,12.836032913754954,12.836032913754954,12.786261368878403,12.826078414916992,157200
2016-10-20 00:00:00+00:00,12.831054546769986,12.860917091369629,12.801191052857165,12.860917091369629,87900
2016-10-21 00:00:00+00:00,12.860914075059602,12.895753860473633,12.796210802736729,12.895753860473633,91600
2016-10-24 00:00:00+00:00,12.91566765092578,12.935575700282783,12.89078140258789,12.89078140258789,87900
2016-10-25 00:00:00+00:00,12.915668435762472,12.92562198638916,12.89078218591234,12.92562198638916,71600
2016-10-26 00:00:00+00:00,12.930597447804443,12.940551946367593,12.895757652146647,12.900734901428223,134000
2016-10-27 00:00:00+00:00,12.880827194021306,12.915667942480836,12.796215846389103,12.831056594848633,309700
2016-10-28 00:00:00+00:00,12.86091938529473,12.86091938529473,12.771330786203242,12.781285285949707,133700
2016-10-31 00:00:00+00:00,12.816119880907673,12.82607437661145,12.661828994750977,12.661828994750977,365500
2016-11-01 00:00:00+00:00,12.661832582002248,12.696672377523043,12.497587153609047,12.507540702819824,422800
2016-11-02 00:00:00+00:00,12.602106470718514,12.602106470718514,12.492609835497582,12.522472381591797,146700
2016-11-03 00:00:00+00:00,12.54735655157598,12.555817779583531,12.517494008163716,12.518489837646484,90400
2016-11-04 00:00:00+00:00,12.557312918850423,12.5871764160223,12.547358419793131,12.567267417907715,159500
2016-11-07 00:00:00+00:00,12.6170379146379,12.66680945647204,12.587175369262695,12.587175369262695,125200
2016-11-08 00:00:00+00:00,12.646898517034735,12.646898517034735,12.567264442059798,12.59214973449707,148400
2016-11-09 00:00:00+00:00,12.582197674355697,12.582197674355697,12.417952256641556,12.477677345275879,227100
2016-11-10 00:00:00+00:00,12.492607368794353,12.542378901999319,11.945122402165813,12.014801979064941,386800
2016-11-11 00:00:00+00:00,12.094437671525592,12.193980751261153,12.044667080970976,12.079506874084473,207200
2016-11-14 00:00:00+00:00,12.11932235770558,12.15167399685655,11.551928395074519,11.790831565856934,282100
2016-11-15 00:00:00+00:00,12.044667216879446,12.189003639880179,11.892864445760742,12.049643516540527,159100
2016-11-16 00:00:00+00:00,12.119322058615834,12.31840723826047,12.119322058615834,12.278590202331543,163300
2016-11-17 00:00:00+00:00,12.363205241156413,12.403022289062179,12.297009624474988,12.303479194641113,232300
2016-11-18 00:00:00+00:00,12.338317490655761,12.35225340718813,12.198957376018978,12.213889122009277,202400
2016-11-21 00:00:00+00:00,12.283569545018162,12.307459960511792,12.198958210577572,12.238775253295898,144700
2016-11-22 00:00:00+00:00,12.273614207344245,12.293024812612455,12.193980127355545,12.213889122009277,90100
2016-11-23 00:00:00+00:00,12.21886684404808,12.273615636407337,12.089462160984203,12.114347457885742,80900
2016-11-25 00:00:00+00:00,12.19398123923414,12.23379828285911,12.164118693843712,12.179049491882324,35800
2016-11-28 00:00:00+00:00,12.294132420517542,12.309342004613471,12.16738878731633,12.17245864868164,85100
2016-11-29 00:00:00+00:00,12.228224697318728,12.233293591101898,12.177527056693426,12.19273567199707,121800
2016-11-30 00:00:00+00:00,12.167388533434544,12.23329479585403,11.97980753474081,12.030505180358887,174200
2016-12-01 00:00:00+00:00,12.005156702378962,12.077653880296202,11.685762215558098,11.731389999389648,139500
2016-12-02 00:00:00+00:00,11.964598586887288,11.964598586887288,11.741529532526213,11.777017593383789,115700
2016-12-05 00:00:00+00:00,11.761809030961201,11.842924875286963,11.655343880922926,11.66041374206543,115800
2016-12-06 00:00:00+00:00,11.731389291655773,11.782086933629794,11.62289736282709,11.645203590393066,214500
2016-12-07 00:00:00+00:00,11.675623271930307,11.870808573624105,11.670553410811063,11.777017593383789,206300
2016-12-08 00:00:00+00:00,11.777018350488728,11.822646136518049,11.665484299626609,11.670554161071777,168200
2016-12-09 00:00:00+00:00,11.716181947101099,11.76180973313042,11.635066097932794,11.670554161071777,171100
2016-12-12 00:00:00+00:00,11.700970376836832,11.700970376836832,11.559017181396483,11.559017181396484,142900
2016-12-13 00:00:00+00:00,11.589441875401898,11.635069675460763,11.559022697377657,11.604650497436523,191000
2016-12-14 00:00:00+00:00,11.63506648411106,11.650275101974158,11.50325298309326,11.503252983093262,202300
2016-12-15 00:00:00+00:00,11.503252475301657,11.553950122220884,11.250778599774321,11.371438980102539,250200
2016-12-16 00:00:00+00:00,11.477901571541281,11.5083207356472,11.391715873861953,11.438864707946777,192800
2016-12-19 00:00:00+00:00,11.462693727854438,11.553949292359185,11.411996084576566,11.442414283752441,241100
2016-12-20 00:00:00+00:00,11.45762437373171,11.53367035852435,11.452554512481912,11.49818229675293,195200
2016-12-21 00:00:00+00:00,11.533673416365906,11.619859146507958,11.518463828584103,11.528603553771973,328700
2016-12-22 00:00:00+00:00,11.574229239322209,11.812506935917394,11.569159377652877,11.650275230407715,461800
2016-12-23 00:00:00+00:00,11.731389291655773,11.731389291655773,11.59450691539614,11.645203590393066,187100
2016-12-27 00:00:00+00:00,11.645207419578082,11.675626594951202,11.54888293182876,11.569161415100098,169800
2016-12-28 00:00:00+00:00,11.58436940103349,11.629997190806876,11.538741611260102,11.59450912475586,184100
2016-12-29 00:00:00+00:00,11.59957695007324,11.619856395648066,11.579298471475603,11.599576950073242,180600
2016-12-30 00:00:00+00:00,11.629996492784358,11.629996492784358,11.579298844192616,11.584368705749512,245300
2017-01-03 00:00:00+00:00,11.609715723568591,11.766370850009295,11.609715723568591,11.751668930053711,98200
2017-01-04 00:00:00+00:00,11.812505476881793,12.05078411102295,11.812505476881793,12.05078411102295,130600
2017-01-05 00:00:00+00:00,12.116692475942981,12.157250404357908,12.010228276470277,12.15725040435791,231800
2017-01-06 00:00:00+00:00,12.142040575898136,12.218086563227796,12.065993621591286,12.167388916015625,99200
2017-01-09 00:00:00+00:00,12.23329423028128,12.314411039706286,12.187667415009319,12.243433952331543,113500
2017-01-10 00:00:00+00:00,12.3042752088332,12.3042752088332,12.243437824269147,12.278925895690918,140100
2017-01-11 00:00:00+00:00,12.278927074179697,12.344834327697754,12.238369136236859,12.344834327697754,208300
2017-01-12 00:00:00+00:00,12.349900938360118,12.456365134805234,12.30934301109856,12.436086654663086,138000
2017-01-13 00:00:00+00:00,12.436088749182842,12.471576820641545,12.375251364555478,12.466506958007812,100500
2017-01-17 00:00:00+00:00,12.43101547264746,12.547619380268365,12.43101547264746,12.527339935302734,157300
2017-01-18 00:00:00+00:00,12.496920585632326,12.522269889508278,12.425944468733796,12.496920585632324,120900
2017-01-19 00:00:00+00:00,12.466504548875339,12.496922751822039,12.38538869636598,12.410737037658691,341000
2017-01-20 00:00:00+00:00,12.390458997867313,12.436086787395718,12.34483120833891,12.354970932006836,136600
2017-01-23 00:00:00+00:00,12.37017733813059,12.451293179011937,12.37017733813059,12.405665397644043,118700
2017-01-24 00:00:00+00:00,12.43101888654911,12.517204617367712,12.43101888654911,12.466506958007812,155700
2017-01-25 00:00:00+00:00,12.456363481647294,12.461433342754296,12.365107915675543,12.425945281982422,106500
2017-01-26 00:00:00+00:00,12.420874980425706,12.446223318084716,12.37017733813059,12.405665397644043,149900
2017-01-27 00:00:00+00:00,12.431014826817572,12.49185122459951,12.39552676694859,12.476642608642578,130000
2017-01-30 00:00:00+00:00,12.441156513705526,12.522272368210794,12.425946928369315,12.51213264465332,102900
2017-01-31 00:00:00+00:00,12.491850724857136,12.496920585632326,12.446222944857489,12.496920585632324,148000
2017-02-01 00:00:00+00:00,12.496921478512528,12.579558377795944,12.451293695252867,12.537479400634766,90500
2017-02-02 00:00:00+00:00,12.54762171814427,12.64901702791011,12.522273374191482,12.62366771697998,300900
2017-02-03 00:00:00+00:00,12.63380202142957,12.643941741451664,12.547616335195613,12.572964668273926,128100
2017-02-06 00:00:00+00:00,12.633801128222226,12.638870987874835,12.583103498672989,12.608452796936035,88300
2017-02-07 00:00:00+00:00,12.608457384621111,12.633805725130491,12.56282959812246,12.578038215637207,209300
2017-02-08 00:00:00+00:00,12.588174248307068,12.593244108318116,12.542546475184567,12.572964668273926,212700
2017-02-09 00:00:00+00:00,12.572970070960405,12.588179657529205,12.522273383019085,12.547621726989746,184400
2017-02-10 00:00:00+00:00,12.572968354139888,12.59324780012916,12.547620013630507,12.578038215637207,84100
2017-02-13 00:00:00+00:00,12.588177356977285,12.61352569631541,12.557759156376102,12.56282901763916,109100
2017-02-14 00:00:00+00:00,12.572967719498246,12.593247164463877,12.501991596072854,12.527339935302734,168400
2017-02-15 00:00:00+00:00,12.537480547749308,12.562829855755748,12.471574280887015,12.491852760314941,219500
2017-02-16 00:00:00+00:00,12.51213238663697,12.53241086635649,12.491852939940213,12.522272109985352,123100
2017-02-17 00:00:00+00:00,12.537480857247854,12.55269044242718,12.50706265386645,12.517202377319336,124600
2017-02-21 00:00:00+00:00,12.562831313558545,12.562831313558545,12.527342278231346,12.547621726989746,112400
2017-02-22 00:00:00+00:00,12.649014092431258,12.649014092431258,12.578037005276013,12.588176727294922,141600
2017-02-23 00:00:00+00:00,12.64394690647616,12.664225387827141,12.61352773398371,12.633807182312012,121500
2017-02-24 00:00:00+00:00,12.714202992657059,12.78120079216051,12.657511866390308,12.766255378723145,249800
2017-02-27 00:00:00+00:00,12.760585959550264,12.760585959550264,12.662665195221088,12.667819023132324,159900
2017-02-28 00:00:00+00:00,12.667818679960135,12.672972507731755,12.585359401598499,12.590513229370117,142100
2017-03-01 00:00:00+00:00,12.564745344589863,12.575053001161901,12.482286057998026,12.523515701293945,147500
2017-03-02 00:00:00+00:00,12.62143883234221,12.62143883234221,12.528671871835403,12.538979530334473,213100
2017-03-03 00:00:00+00:00,12.549285228235885,12.569899559020996,12.497747926784712,12.569899559020996,99300
2017-03-06 00:00:00+00:00,12.56990152283927,12.56990152283927,12.487442220831534,12.538979530334473,105400
2017-03-07 00:00:00+00:00,12.600823976685263,12.600823976685263,12.538979011243521,12.55444049835205,99400
2017-03-08 00:00:00+00:00,12.538976501633739,12.538976501633739,12.446209563534126,12.456517219543457,115000
2017-03-09 00:00:00+00:00,12.446210701064699,12.446210701064699,12.363751411437988,12.363751411437988,123400
2017-03-10 00:00:00+00:00,12.312212817549634,12.420441238196666,12.312212817549634,12.37405776977539,75900
2017-03-13 00:00:00+00:00,12.430746320851627,12.44105299159559,12.379209035163951,12.394669532775879,66600
2017-03-14 00:00:00+00:00,12.410136395936792,12.430751712349979,12.368906746102812,12.404982566833496,93400
2017-03-15 00:00:00+00:00,12.430749791560098,12.533823408721997,12.404980650025443,12.492593765258789,186700
2017-03-16 00:00:00+00:00,12.528671988274155,12.595670786148375,12.51321148337428,12.56474781036377,169900
2017-03-17 00:00:00+00:00,12.611130541431276,12.667821677340855,12.595670037450386,12.616284370422363,157500
2017-03-20 00:00:00+00:00,12.631743868244703,12.647205352783203,12.611128555526701,12.647205352783203,171700
2017-03-21 00:00:00+00:00,12.652357196286676,12.693586835466325,12.64720435150734,12.678126335144043,147800
2017-03-22 00:00:00+00:00,12.70389600538204,12.745125649476485,12.641020871862429,12.71935749053955,184900
2017-03-23 00:00:00+00:00,12.791509121956768,12.791509121956768,12.693588348610366,12.71935749053955,201400
2017-03-24 00:00:00+00:00,12.72966424199232,12.760586227115954,12.667819288752867,12.688434600830078,133700
2017-03-27 00:00:00+00:00,12.714202880859377,12.729664365066771,12.693072480673592,12.714202880859375,134400
2017-03-28 00:00:00+00:00,12.714205222844466,12.755434871999924,12.703897564807509,12.729666709899902,150000
2017-03-29 00:00:00+00:00,12.776048223264064,12.78120106849772,12.73997142568291,12.760586738586426,131700
2017-03-30 00:00:00+00:00,12.806967637540966,12.812121464731778,12.765738003006506,12.781198501586914,134300
2017-03-31 00:00:00+00:00,12.80181728547559,12.822431616842684,12.781201971116204,12.791509628295898,86600
2017-04-03 00:00:00+00:00,12.827587561057875,12.873971043024124,12.81212705573076,12.843049049377441,142000
2017-04-04 00:00:00+00:00,12.848202444748496,12.868816778819022,12.80697279361502,12.827587127685547,133100
2017-04-05 00:00:00+00:00,12.858506451597146,12.863659296407107,12.791507673161945,12.822429656982422,164000
2017-04-06 00:00:00+00:00,12.843043498538027,12.843043498538027,12.82242818968866,12.837889671325684,121000
2017-04-07 00:00:00+00:00,12.853352623795043,12.86881312420921,12.812122984370358,12.822429656982422,219000
2017-04-10 00:00:00+00:00,12.832736454639106,12.84819793701172,12.82242879972403,12.848197937011719,116000
2017-04-11 00:00:00+00:00,12.843049396524052,12.843049396524052,12.806973572462386,12.832741737365723,80300
2017-04-12 00:00:00+00:00,12.83274139049773,12.858510537697011,12.817795973216866,12.843049049377441,92600
2017-04-13 00:00:00+00:00,12.83273731258663,12.843044968190837,12.812122984370358,12.822429656982422,88500
2017-04-17 00:00:00+00:00,12.84304861548276,12.87397060808476,12.82243329841981,12.827587127685547,125100
2017-04-18 00:00:00+00:00,12.848200251208725,12.848200251208725,12.667820189673431,12.71935749053955,382800
2017-04-19 00:00:00+00:00,12.734818684183576,12.75028017018062,12.657513220182969,12.698742866516113,263400
2017-04-20 00:00:00+00:00,12.714204961114534,12.720905036999868,12.6781291417202,12.709051132202148,167000
2017-04-21 00:00:00+00:00,12.719358181178839,12.739972512849256,12.678128534845694,12.698742866516113,143300
2017-04-24 00:00:00+00:00,12.729665440546148,12.755433600076666,12.698742469518796,12.739972114562988,118400
2017-04-25 00:00:00+00:00,12.765743142481545,12.827587127685547,12.745127825418598,12.827587127685547,192500
2017-04-26 00:00:00+00:00,12.827583971637818,12.848199283628658,12.806969642639158,12.80696964263916,428800
2017-04-27 00:00:00+00:00,12.82758790778656,12.832741737365723,12.781204424566567,12.832741737365723,176600
2017-04-28 00:00:00+00:00,12.858510885261541,12.873971391006553,12.832741737365723,12.832741737365723,103600
2017-05-01 00:00:00+00:00,12.85335085395738,12.863657525150272,12.781198257655102,12.817275047302246,697000
2017-05-02 00:00:00+00:00,12.832736454639106,12.853351764469258,12.832736454639106,12.848197937011719,80800
2017-05-03 00:00:00+00:00,12.858510971069336,12.872941300790298,12.85335714145578,12.858510971069336,86400
2017-05-04 00:00:00+00:00,12.873966091307334,12.879119918764871,12.817275955258568,12.848197937011719,182500
2017-05-05 00:00:00+00:00,12.848202878817299,12.868817213584268,12.827587561057875,12.843049049377441,79300
2017-05-08 00:00:00+00:00,12.853351764469258,12.858505591926797,12.832736454639106,12.848197937011719,95800
2017-05-09 00:00:00+00:00,12.86881686629905,12.86881686629905,12.837894873486846,12.85335636138916,104200
2017-05-10 00:00:00+00:00,12.868817647303961,12.868817647303961,12.851810894272464,12.858510971069336,169000
2017-05-11 00:00:00+00:00,12.858510190689932,12.86881686629905,12.832741044186074,12.85335636138916,149900
2017-05-12 00:00:00+00:00,12.868813686731002,12.879121342785776,12.858507013668412,12.863659858703613,107500
2017-05-15 00:00:00+00:00,12.884276735370415,12.930660210257132,12.832739431830472,12.873969078063965,318600
2017-05-16 00:00:00+00:00,12.889429873710199,12.904891358841809,12.87396838857859,12.894583702087402,206100
2017-05-17 00:00:00+00:00,12.879124437350496,12.879124437350496,12.801818964349284,12.827587127685547,222500
2017-05-18 00:00:00+00:00,12.848202444748496,12.87397060808476,12.80697279361502,12.827587127685547,189200
2017-05-19 00:00:00+00:00,12.853356823940477,12.869848488500972,12.843049164967992,12.868817329406738,100100
2017-05-22 00:00:00+00:00,12.920351860981167,12.920351860981167,12.879122216955793,12.894583702087402,114700
2017-05-23 00:00:00+00:00,12.894585174641444,12.915199507512149,12.873969858778372,12.87912368774414,130300
2017-05-24 00:00:00+00:00,12.899737530464606,12.904891358841809,12.884276045332996,12.894583702087402,62500
2017-05-25 00:00:00+00:00,12.915197544613136,12.91829003812106,12.89458321487547,12.910043716430664,101400
2017-05-26 00:00:00+00:00,12.79151002726145,12.79151002726145,12.714204561987192,12.750280380249023,133600
2017-05-30 00:00:00+00:00,12.770898386788208,12.770898386788208,12.734821577930665,12.755436897277832,81000
2017-05-31 00:00:00+00:00,12.79150933516716,12.806970820582386,12.770895004272463,12.770895004272461,187200
2017-06-01 00:00:00+00:00,12.791508502491194,12.80181615876369,12.786354674354945,12.796662330627441,107400
2017-06-02 00:00:00+00:00,12.817281231620713,12.848203226103214,12.816250072507888,12.832741737365723,127700
2017-06-05 00:00:00+00:00,12.843045800861471,12.858507285270218,12.765740344802158,12.796662330627441,259400
2017-06-06 00:00:00+00:00,12.796663456885744,12.80181728547559,12.765741468338957,12.791509628295898,160200
2017-06-07 00:00:00+00:00,12.806969986899938,12.80954640947196,12.781200846218697,12.796662330627441,167400
2017-06-08 00:00:00+00:00,12.806972330588566,12.832740492993201,12.806972330588566,12.812126159667969,114200
2017-06-09 00:00:00+00:00,12.837895566944887,12.843049396524052,12.81212740204155,12.832741737365723,126500
2017-06-12 00:00:00+00:00,12.85851010327997,12.85851010327997,12.82243329841981,12.827587127685547,151700
2017-06-13 00:00:00+00:00,12.85335474644337,12.873969078063965,12.832739431830472,12.873969078063965,133200
2017-06-14 00:00:00+00:00,12.858508575096595,12.894584392676864,12.848200917790146,12.873969078063965,291700
2017-06-15 00:00:00+00:00,12.873971043024124,12.884278701903837,12.837895219937586,12.843049049377441,188100
2017-06-16 00:00:00+00:00,12.843045455630948,12.843045455630948,12.79666198664374,12.80696964263916,114000
2017-06-19 00:00:00+00:00,12.806970036850874,12.822430538327714,12.765740394592285,12.765740394592285,144300
2017-06-20 00:00:00+00:00,12.806969986899938,12.806969986899938,12.786354674354945,12.796662330627441,93000
2017-06-21 00:00:00+00:00,12.806969986899938,12.806969986899938,12.770894172938405,12.796662330627441,96400
2017-06-22 00:00:00+00:00,12.79665973893245,12.817275047302244,12.77604541355466,12.817275047302246,265600
2017-06-23 00:00:00+00:00,12.827582016901001,12.848197325750368,12.806967691043665,12.837889671325684,78900
2017-06-26 00:00:00+00:00,12.837893260483696,12.873969078063965,12.837893260483696,12.873969078063965,95100
2017-06-27 00:00:00+00:00,12.87397060808476,12.87397060808476,12.82243329841981,12.827587127685547,111700
2017-06-28 00:00:00+00:00,12.85335714145578,12.868817647303961,12.832741823001554,12.858510971069336,104600
2017-06-29 00:00:00+00:00,12.85850498017505,12.868811651607704,12.828098087716656,12.837889671325684,131000
2017-06-30 00:00:00+00:00,12.85335474644337,12.873969078063965,12.843047089136922,12.873969078063965,79300
2017-07-03 00:00:00+00:00,12.873969078063965,12.879122906717189,12.85335474644337,12.873969078063965,41800
2017-07-05 00:00:00+00:00,12.858507008994838,12.956426792503054,12.858507008994838,12.951272964477539,170100
2017-07-06 00:00:00+00:00,12.95127254516839,12.95127254516839,12.894582404707496,12.904890060424805,102400
2017-07-07 00:00:00+00:00,12.904892049983314,12.925506381603908,12.85335474644337,12.873969078063965,147100
2017-07-10 00:00:00+00:00,12.899736871087438,12.915197372436523,12.88427538674615,12.915197372436523,84300
2017-07-11 00:00:00+00:00,12.925509291890297,12.935816951517602,12.904894955628212,12.913140296936035,61600
2017-07-12 00:00:00+00:00,12.910042905291307,12.925504388867271,12.894582404707496,12.904890060424805,110300
2017-07-13 00:00:00+00:00,12.935813467393269,12.956427798103102,12.90489147983239,12.9203519821167,145500
2017-07-14 00:00:00+00:00,12.977042807258043,12.987350463867188,12.9358131638137,12.987350463867188,108400
2017-07-17 00:00:00+00:00,12.987355644081346,12.987355644081346,12.925510662750854,12.946125984191895,124000
2017-07-18 00:00:00+00:00,12.946123067002917,12.977045059204102,12.915200091809323,12.977045059204102,162000
2017-07-19 00:00:00+00:00,12.977044569526365,13.013120389565191,12.946122578491995,12.992505073547363,94200
2017-07-20 00:00:00+00:00,12.992503602627695,13.023426573153555,12.977043100357024,13.007965087890625,66100
2017-07-21 00:00:00+00:00,13.007964399321414,13.033733540062224,12.966734757128327,13.028579711914062,79900
2017-07-24 00:00:00+00:00,13.028583093376824,13.038889769355952,12.987353440482917,13.013121604919434,89600
2017-07-25 00:00:00+00:00,13.013117917791526,13.01827174581704,12.940966291418697,12.951272964477539,99700
2017-07-26 00:00:00+00:00,12.951274789026195,12.987351590287219,12.951274789026195,12.982197761535645,50600
2017-07-27 00:00:00+00:00,12.997657431048673,13.013118916311603,12.982196928778002,13.007965087890625,60500
2017-07-28 00:00:00+00:00,13.013121604919434,13.013121604919434,12.987353440482917,13.013121604919434,54100
2017-07-31 00:00:00+00:00,13.038888551595106,13.038888551595106,12.991474897541895,12.992505073547363,128800
2017-08-01 00:00:00+00:00,13.023429263891027,13.023429263891027,12.99250628697625,13.013121604919434,131400
2017-08-02 00:00:00+00:00,13.038889075161864,13.038889075161864,13.018274741308655,13.033736228942871,115900
2017-08-03 00:00:00+00:00,13.03373622894287,13.038889075161864,13.007967082885845,13.033736228942871,141500
2017-08-04 00:00:00+00:00,13.038887685232407,13.038887685232407,13.00281186759062,13.01827335357666,98500
2017-08-07 00:00:00+00:00,13.03373622894287,13.03373622894287,12.997659424463034,13.033736228942871,102900
2017-08-08 00:00:00+00:00,13.033733612196091,13.100731412508571,13.028579784019406,13.085269927978516,130300
2017-08-09 00:00:00+00:00,13.085272325354275,13.136809633571154,13.059504162742034,13.069811820983887,180500
2017-08-10 00:00:00+00:00,13.090425773896271,13.090425773896271,12.9925049894303,13.023427963256836,80800
2017-08-11 00:00:00+00:00,13.0337348395627,13.064656828542473,13.00281186759062,13.01827335357666,79700
2017-08-14 00:00:00+00:00,13.03888846717774,13.07238786399364,13.023427963256836,13.023427963256836,45200
2017-08-15 00:00:00+00:00,13.03888846717774,13.074965269975367,13.013120305314658,13.023427963256836,145000
2017-08-16 00:00:00+00:00,13.02857971191406,13.051771447084686,13.0234258837659,13.028579711914062,79100
2017-08-17 00:00:00+00:00,13.049196243286133,13.049196243286133,13.018274252171947,13.049196243286133,83000
2017-08-18 00:00:00+00:00,13.03888846717774,13.059503783062098,13.023427963256836,13.023427963256836,252400
2017-08-21 00:00:00+00:00,13.069809132015664,13.08011580514464,13.038886163652156,13.064655303955078,53700
2017-08-22 00:00:00+00:00,13.080114974843202,13.105884113510346,13.059500646901615,13.090422630310059,115600
2017-08-23 00:00:00+00:00,13.100731412508571,13.105885240685257,13.069809426440674,13.085269927978516,85600
2017-08-24 00:00:00+00:00,13.11618934582574,13.11618934582574,13.080112558356747,13.09712028503418,73300
2017-08-25 00:00:00+00:00,13.162574500150523,13.162574500150523,13.100729553796983,13.141959190368652,103600
2017-08-28 00:00:00+00:00,13.10588338124245,13.141959190368652,13.084752983613654,13.141959190368652,147400
2017-08-29 00:00:00+00:00,13.155576678936631,13.19223616627725,13.145102254297566,13.181761741638184,96200
2017-08-30 00:00:00+00:00,13.197476354124205,13.228898636229816,13.181764713623231,13.223661422729492,110500
2017-08-31 00:00:00+00:00,13.276032813559834,13.291743455465905,13.218424462847286,13.281270027160645,91400
2017-09-01 00:00:00+00:00,13.281267560521577,13.281267560521577,13.213184795251955,13.245131492614746,79900
2017-09-05 00:00:00+00:00,13.244611597817647,13.244611597817647,13.207951099658665,13.228899955749512,80600
2017-09-06 00:00:00+00:00,13.239371124515797,13.27603061475348,13.234133911782386,13.249844551086426,45500
2017-09-07 00:00:00+00:00,13.255086086168548,13.2760349439334,13.223663798417789,13.270797729492188,80200
2017-09-08 00:00:00+00:00,13.270795378418573,13.270795378418573,13.187001959997165,13.197476387023926,71000
2017-09-11 00:00:00+00:00,13.239373760917596,13.286507686008038,13.223662119588651,13.260321617126465,39900
2017-09-12 00:00:00+00:00,13.328406782743695,13.354591857415292,13.286510063931194,13.30745792388916,118500
