"('date', '')","('open', 'ACNB')","('high', 'ACNB')","('low', 'ACNB')","('close', 'ACNB')","('volume', 'ACNB')"
2024-03-15 00:00:00+00:00,32.477465018784855,33.97407818652441,32.477465018784855,33.89781951904297,44800
2024-03-18 00:00:00+00:00,33.55464497474963,34.12659768350416,32.496529190805774,33.51651382446289,8700
2024-03-19 00:00:00+00:00,33.35446132882986,34.021738265681556,33.35446132882986,33.4783821105957,12100
2024-03-20 00:00:00+00:00,34.06940521526031,34.488836966897246,33.09708268355101,34.39351272583008,11600
2024-03-21 00:00:00+00:00,34.17426063512456,35.11798662756938,34.11706754468875,35.108455657958984,17700
2024-03-22 00:00:00+00:00,33.573707379515504,34.10752888757434,33.573707379515504,33.84061813354492,6800
2024-03-25 00:00:00+00:00,33.516516798865375,34.49837036936974,33.36399582056968,33.459320068359375,7100
2024-03-26 00:00:00+00:00,33.9836101397657,34.364910720180205,33.7071647644043,33.7071647644043,5900
2024-03-27 00:00:00+00:00,33.84061912258446,35.86152268298441,33.84061912258446,35.165645599365234,15600
2024-03-28 00:00:00+00:00,36.20470315251305,36.20470315251305,34.51743769897132,35.842464447021484,32900
2024-04-01 00:00:00+00:00,34.80340992538396,35.08938992180141,33.802490847083,34.1265983581543,15100
2024-04-02 00:00:00+00:00,33.7643595956562,33.88828401797621,33.240068997760844,33.55464553833008,10800
2024-04-03 00:00:00+00:00,33.154275395118844,34.21239118626292,33.154275395118844,33.249603271484375,12000
2024-04-04 00:00:00+00:00,34.202864946360506,34.240992465792296,33.61184294032823,34.02174377441406,11300
2024-04-05 00:00:00+00:00,33.392589798498655,33.850152698182164,33.12567901611328,33.12567901611328,8400
2024-04-08 00:00:00+00:00,33.20193779029274,33.84061813354492,33.20193779029274,33.84061813354492,3400
2024-04-09 00:00:00+00:00,33.97407694992909,34.26958791208224,32.744374617713724,33.249603271484375,3700
2024-04-10 00:00:00+00:00,32.88736734738548,33.144747180383625,30.447029873601196,31.066646575927734,14600
2024-04-11 00:00:00+00:00,31.028512458734127,31.829248428344727,31.028512458734127,31.829248428344727,8400
2024-04-12 00:00:00+00:00,31.514673597994467,32.115222811072854,30.828327484320432,31.123838424682617,5500
2024-04-15 00:00:00+00:00,30.904591547377755,31.26683024142302,30.904591547377755,31.104778289794922,5100
2024-04-16 00:00:00+00:00,31.171503587410264,31.171503587410264,30.332636437206165,30.647212982177734,5400
2024-04-17 00:00:00+00:00,30.065725353303765,30.313570562581766,29.808345538061197,29.932268142700195,6500
2024-04-18 00:00:00+00:00,29.38891191797569,30.275441179089487,29.38891191797569,29.646291732788086,19600
2024-04-19 00:00:00+00:00,29.44610955842719,30.971323013305664,29.44610955842719,30.971323013305664,16100
2024-04-22 00:00:00+00:00,32.40120724962544,33.325864073149695,32.363076096634146,33.13521194458008,24200
2024-04-23 00:00:00+00:00,32.53465424382925,33.11614144937327,32.37259870367448,32.649044036865234,13300
2024-04-24 00:00:00+00:00,32.649050035963455,33.363992737480906,31.84831406480845,32.39167022705078,11300
2024-04-25 00:00:00+00:00,31.085712436487473,31.77205866407977,31.085712436487473,31.648134231567383,11000
2024-04-26 00:00:00+00:00,31.648129565774553,32.744372810577374,31.438411885731206,32.563255310058594,6500
2024-04-29 00:00:00+00:00,31.50514137522293,32.37260505165174,30.71394000002977,30.742536544799805,25500
2024-04-30 00:00:00+00:00,30.55188442947108,31.45747925655843,30.31357019267897,31.01898193359375,12700
2024-05-01 00:00:00+00:00,30.7330056296798,32.88736473398273,30.7330056296798,31.581403732299805,12300
2024-05-02 00:00:00+00:00,31.45748473635829,32.3726106923194,31.45748473635829,31.84832000732422,12700
2024-05-03 00:00:00+00:00,31.93410733391579,31.93410733391579,31.505140985735117,31.686262130737305,6800
2024-05-06 00:00:00+00:00,31.743456449084658,31.895977419191286,31.35262123591225,31.781587600708008,5900
2024-05-07 00:00:00+00:00,30.980851802450367,31.28589374467124,30.675809860229492,30.675809860229492,11100
2024-05-08 00:00:00+00:00,29.875073960374348,30.81879997253418,29.875073960374348,30.81879997253418,5400
2024-05-09 00:00:00+00:00,30.532820647078967,31.43841552734375,30.456561977748574,31.43841552734375,7400
2024-05-10 00:00:00+00:00,30.999916190229133,31.038047340641956,30.599546383667782,30.8664608001709,4500
2024-05-13 00:00:00+00:00,31.40981522261166,32.88736267341535,31.228694086398278,32.420265197753906,25900
2024-05-14 00:00:00+00:00,32.88736634204407,33.306798110930295,31.98177146911621,31.98177146911621,8900
2024-05-15 00:00:00+00:00,32.1914885983335,32.32494399349341,31.69579453317754,32.22008514404297,8200
2024-05-16 00:00:00+00:00,31.457483561984557,32.324947357177734,31.457483561984557,32.324947357177734,6800
2024-05-17 00:00:00+00:00,32.49652822194374,33.15427418103987,32.305876112580854,32.33447265625,7000
2024-05-20 00:00:00+00:00,32.105694334040976,32.610919353379984,30.046659469604492,30.046659469604492,32300
2024-05-21 00:00:00+00:00,30.056192801730916,30.8378614049859,30.056192801730916,30.51375389099121,6900
2024-05-22 00:00:00+00:00,30.713941004448603,30.952255249023438,30.54235445744378,30.952255249023438,6900
2024-05-23 00:00:00+00:00,30.43749377458055,31.791116856763317,30.17058118218482,30.685338973999023,22400
2024-05-24 00:00:00+00:00,30.88553083145048,31.276366088603858,30.218250148499372,30.494693756103516,31100
2024-05-28 00:00:00+00:00,30.408896921934414,31.26682782967554,30.408896921934414,30.647212982177734,11500
2024-05-29 00:00:00+00:00,29.96086497655691,29.989461520217368,29.50330209605692,29.541431427001953,10100
2024-05-30 00:00:00+00:00,30.113389127590533,30.713942062801504,29.484239645688962,30.47562599182129,15500
2024-05-31 00:00:00+00:00,29.94603580690449,30.677836250254696,29.94603580690449,30.398595809936523,12200
2024-06-03 00:00:00+00:00,30.66820629775656,30.66820629775656,29.637908935546875,29.637908935546875,6900
2024-06-04 00:00:00+00:00,29.204604728885048,29.570504013929973,29.117944033584013,29.416440963745117,9000
2024-06-05 00:00:00+00:00,30.09046999108881,30.17713069158927,29.23349399344709,29.91714859008789,13400
2024-06-06 00:00:00+00:00,29.840113776898782,29.840113776898782,29.57050253427791,29.724567413330078,4500
2024-06-07 00:00:00+00:00,29.78234053802237,30.138610634348645,29.52235846562666,29.849742889404297,8100
2024-06-10 00:00:00+00:00,29.493471614503033,30.071208953857422,29.464585941309956,30.071208953857422,13500
2024-06-11 00:00:00+00:00,29.609020338925333,29.878631591796875,29.609020338925333,29.878631591796875,6900
2024-06-12 00:00:00+00:00,30.080841075184246,31.034106952189994,30.080841075184246,30.600805282592773,7900
2024-06-13 00:00:00+00:00,30.870416879579796,31.13039898599935,30.061583047415667,30.388967514038086,9300
2024-06-14 00:00:00+00:00,30.23490387973073,30.23490387973073,29.5127325999446,29.91714859008789,7700
2024-06-17 00:00:00+00:00,30.254160643176377,30.254160643176377,29.387555519952457,30.22527313232422,19900
2024-06-18 00:00:00+00:00,30.793383676880286,30.80301284790039,30.600805766207984,30.80301284790039,8400
2024-06-20 00:00:00+00:00,30.494884332352644,30.851156285876943,30.003807668261743,30.47562599182129,11800
2024-06-21 00:00:00+00:00,30.822269912720262,31.582957907923934,30.81264257810203,31.54444122314453,28500
2024-06-24 00:00:00+00:00,31.35186296465752,32.17032225694345,31.35186296465752,32.02588653564453,8200
2024-06-25 00:00:00+00:00,32.401419113468506,32.401419113468506,31.29408836364746,31.29408836364746,4200
2024-06-26 00:00:00+00:00,31.005219203294473,31.621471405029297,30.90892750105287,31.621471405029297,12400
2024-06-27 00:00:00+00:00,31.94885597140599,33.05618667602539,31.94885597140599,33.05618667602539,7300
2024-06-28 00:00:00+00:00,33.23913572138472,35.04937934336522,33.23913572138472,34.92420196533203,76100
2024-07-01 00:00:00+00:00,34.721991246090546,35.145663677678336,34.38497582885143,34.81827926635742,28200
2024-07-02 00:00:00+00:00,34.89531898670488,34.962721347817755,34.3753547668457,34.3753547668457,5500
2024-07-03 00:00:00+00:00,34.56793270983786,34.56793270983786,33.605037689208984,33.605037689208984,2400
2024-07-05 00:00:00+00:00,33.5472606679335,33.5472606679335,31.400005340576172,31.400005340576172,19900
2024-07-08 00:00:00+00:00,31.611846463033025,32.17032368567549,31.342233349511325,31.823680877685547,23700
2024-07-09 00:00:00+00:00,31.448153014188527,32.85397894265097,31.3037172836239,32.295501708984375,24500
2024-07-10 00:00:00+00:00,32.46881908264268,33.29690933227539,32.46881908264268,33.29690933227539,6900
2024-07-11 00:00:00+00:00,33.970933632559664,36.108561658129865,33.970933632559664,35.99301528930664,20800
2024-07-12 00:00:00+00:00,36.38780255779452,36.63815363903572,35.68488965579294,35.92561340332031,14400
2024-07-15 00:00:00+00:00,36.27225512026607,38.01509649991251,36.27225512026607,37.601051330566406,19500
2024-07-16 00:00:00+00:00,38.01508924703264,40.08531469878586,38.01508924703264,39.82533264160156,26300
2024-07-17 00:00:00+00:00,39.42091790518564,40.32604150841837,38.9587287702627,40.104576110839844,21700
2024-07-18 00:00:00+00:00,39.815703396833264,40.23937951164323,38.12100995705122,38.91058349609375,33000
2024-07-19 00:00:00+00:00,39.093536990645,39.478696474289535,38.48691576266149,38.77578353881836,18200
2024-07-22 00:00:00+00:00,38.592833618531515,40.28752721356018,38.371364534691196,39.9119987487793,13300
2024-07-23 00:00:00+00:00,38.535057918028414,41.16376079841181,38.535057918028414,40.980812072753906,23400
2024-07-24 00:00:00+00:00,41.356344581137535,41.356344581137535,36.47446680044288,37.07146072387695,57800
2024-07-25 00:00:00+00:00,37.36032485961914,37.69734030985075,36.78258933515478,37.36032485961914,48300
2024-07-26 00:00:00+00:00,37.75511374384352,38.03435418779164,37.119603162568566,37.629940032958984,23400
2024-07-29 00:00:00+00:00,37.59142271899663,37.8032571270988,36.56112533441494,37.55290603637695,13100
2024-07-30 00:00:00+00:00,37.94769318566614,38.121014585833194,37.629939734128584,37.73585510253906,13400
2024-07-31 00:00:00+00:00,38.140271038523885,40.152721709111006,37.764742581143274,39.94088363647461,32300
2024-08-01 00:00:00+00:00,40.11420331287364,40.34529971615522,38.30395978548489,39.06464767456055,20200
2024-08-02 00:00:00+00:00,37.52401634134373,37.52401634134373,36.94627718339619,37.264034271240234,10700
2024-08-05 00:00:00+00:00,35.82931970108171,36.541863570188866,34.587184351596996,35.15529251098633,19900
2024-08-06 00:00:00+00:00,35.25158584959359,35.73303334019573,34.471639592483086,35.636741638183594,13900
2024-08-07 00:00:00+00:00,36.16633955442318,36.81147747755832,35.29010520211608,35.48268127441406,7300
2024-08-08 00:00:00+00:00,36.43594710164213,36.91739460368647,36.26262570705393,36.397430419921875,13300
2024-08-09 00:00:00+00:00,36.204850335616705,36.43594675055852,35.6848898300152,35.96412658691406,7900
2024-08-12 00:00:00+00:00,36.10856046636926,36.10856046636926,34.05759320339673,35.44416427612305,13600
2024-08-13 00:00:00+00:00,35.5789684337207,37.05219650268555,35.5789684337207,37.05219650268555,5700
2024-08-14 00:00:00+00:00,36.975167079770785,37.456614548657626,36.590007635400234,36.695926666259766,6900
2024-08-15 00:00:00+00:00,38.005461265580976,39.14167749321587,36.975164060155635,38.20766830444336,33700
2024-08-16 00:00:00+00:00,38.00546540360338,38.409879525360616,35.18418286529689,38.390621185302734,12700
2024-08-19 00:00:00+00:00,38.44840159904397,38.997251511651996,37.55290886307229,38.72764205932617,24200
2024-08-20 00:00:00+00:00,38.89132840325611,38.89132840325611,37.562532276790485,37.79362869262695,11200
2024-08-21 00:00:00+00:00,37.79362505535668,38.16915348094116,37.79362505535668,37.93806076049805,5900
2024-08-22 00:00:00+00:00,37.601043514703825,38.20766830444336,37.0810794092128,38.20766830444336,19800
2024-08-23 00:00:00+00:00,38.477282275487724,40.75934600830078,38.477282275487724,40.75934600830078,23800
2024-08-26 00:00:00+00:00,40.961552793276965,40.961552793276965,39.228342586649966,39.574981689453125,23700
2024-08-27 00:00:00+00:00,39.3727740845848,39.469065783884346,38.400251797152244,39.10316467285156,12400
2024-08-28 00:00:00+00:00,37.7647400185231,39.96013926540647,37.7647400185231,39.95051193237305,7900
2024-08-29 00:00:00+00:00,39.969769196801025,41.88593183244978,39.969769196801025,40.44158935546875,14100
2024-08-30 00:00:00+00:00,40.363961668503016,41.3924678312303,39.63624598672938,40.771484375,13100
2024-09-03 00:00:00+00:00,40.063170771134594,40.21841661923571,38.840606478654465,39.6362419128418,44700
2024-09-04 00:00:00+00:00,39.45189834920754,39.77209507185092,39.15110782502926,39.587738037109375,14600
2024-09-05 00:00:00+00:00,38.96675109863281,38.96675109863281,38.96675109863281,38.96675109863281,4300
2024-09-06 00:00:00+00:00,38.86972414540716,38.86972414540716,38.01586998682721,38.08378982543945,10900
2024-09-09 00:00:00+00:00,38.32636431821438,39.151107386292644,38.316663069767486,38.72418212890625,14800
2024-09-10 00:00:00+00:00,38.433092887939715,39.3354606628418,37.986761474925686,39.3354606628418,13600
2024-09-11 00:00:00+00:00,39.00556432521189,39.422788311407864,38.52042049952855,38.94734573364258,7100
2024-09-12 00:00:00+00:00,39.44219798028399,40.44159316472488,38.326365602455716,40.35426712036133,15400
2024-09-13 00:00:00+00:00,41.09167822434684,41.72236664250752,40.42218111536128,40.92673110961914,15200
2024-09-16 00:00:00+00:00,40.994650741254326,41.29544122710934,39.78179125186811,39.96614456176758,26200
2024-09-17 00:00:00+00:00,40.20871874107319,42.20751262547977,40.08258401199465,41.489498138427734,37700
2024-09-18 00:00:00+00:00,41.72236762097852,42.93522714484418,41.227522563836885,41.605934143066406,23400
2024-09-19 00:00:00+00:00,42.304540453696475,42.80909048056084,41.722369338812655,42.70235824584961,17000
2024-09-20 00:00:00+00:00,42.07166972186534,42.83819779221096,41.88731271428533,42.178401947021484,51200
2024-09-23 00:00:00+00:00,42.48889487958108,42.48889487958108,41.16930315176031,41.62533950805664,10400
2024-09-24 00:00:00+00:00,41.974642502982825,42.372460295149374,40.80059532382713,41.91642761230469,32600
2024-09-25 00:00:00+00:00,41.829101965731645,42.061968933327165,40.965546533303645,41.29544448852539,9400
2024-09-26 00:00:00+00:00,41.92613001617795,41.92613001617795,40.44159104129874,40.577430725097656,10300
2024-09-27 00:00:00+00:00,41.266330018571175,42.207510165311206,40.781186223567595,41.89701843261719,22800
2024-09-30 00:00:00+00:00,41.528310202206754,42.372459411621094,41.41187672192461,42.372459411621094,23100
2024-10-01 00:00:00+00:00,41.926127422241706,41.926127422241706,40.44158853920975,40.54832077026367,11700
2024-10-02 00:00:00+00:00,40.5192087669514,41.043164962115206,40.29604306190463,41.00435256958008,13300
2024-10-03 00:00:00+00:00,40.858812591317445,41.22752292619224,40.752080360062614,40.98495101928711,12300
2024-10-04 00:00:00+00:00,41.479799462493354,42.59563180576864,40.99465560913086,40.99465560913086,18800
2024-10-07 00:00:00+00:00,40.509511771797854,41.169307708740234,40.26693984502062,41.169307708740234,8700
2024-10-08 00:00:00+00:00,40.839406364051435,41.28573778409814,40.60653570500115,40.810298919677734,8400
2024-10-09 00:00:00+00:00,41.05287381667465,41.21782094861171,40.46099772894033,40.74238204956055,18600
2024-10-10 00:00:00+00:00,40.26693731029035,40.75208113330589,39.51981537868397,40.616241455078125,10500
2024-10-11 00:00:00+00:00,40.75207911757284,41.955237367734796,40.75207911757284,41.27603530883789,13300
2024-10-14 00:00:00+00:00,41.198410848224505,41.36336166589142,41.00435258682075,41.091678619384766,8500
2024-10-15 00:00:00+00:00,40.47069439984999,43.17779765820616,40.325153482488304,41.46038818359375,18500
2024-10-16 00:00:00+00:00,41.98434999277413,42.45008765314907,41.41188009122608,42.29484176635742,21600
2024-10-17 00:00:00+00:00,42.556814850062274,43.12928468375547,42.023157408805034,42.847900390625,23600
2024-10-18 00:00:00+00:00,42.64414336756788,42.99344751714117,42.64414336756788,42.7896842956543,6600
2024-10-21 00:00:00+00:00,41.732069235363795,41.732069235363795,40.98495101928711,40.98495101928711,8400
2024-10-22 00:00:00+00:00,41.45069034723756,42.1881073460701,41.45069034723756,41.994049072265625,14100
2024-10-23 00:00:00+00:00,41.712664356538326,42.178401947021484,41.42157512380217,42.178401947021484,6000
2024-10-24 00:00:00+00:00,41.02375935079878,42.382163498069716,41.02375935079878,41.605934143066406,9400
2024-10-25 00:00:00+00:00,41.77088024498932,41.77088024498932,40.752079010009766,40.752079010009766,5900
2024-10-28 00:00:00+00:00,41.55742123193118,41.62534107035172,40.810299307951645,40.97524642944336,11100
2024-10-29 00:00:00+00:00,40.65505680421706,40.800597740888044,40.286346435546875,40.286346435546875,7900
2024-10-30 00:00:00+00:00,40.26693944915556,41.52831271572581,40.26693944915556,40.74238204956055,7100
2024-10-31 00:00:00+00:00,40.70356537050663,40.849106289016035,40.59683314278767,40.752079010009766,19300
2024-11-01 00:00:00+00:00,40.839404968241176,40.839404968241176,40.26693513988506,40.402774810791016,6500
2024-11-04 00:00:00+00:00,39.81090010190211,40.54832077026367,39.81090010190211,40.54832077026367,7800
2024-11-05 00:00:00+00:00,41.18870893607438,41.89701843261719,41.18870893607438,41.89701843261719,12800
2024-11-06 00:00:00+00:00,43.653242128104296,49.212989807128906,42.68295449753064,49.212989807128906,59600
2024-11-07 00:00:00+00:00,48.737543998362,48.737543998362,44.53620076208364,45.51618957519531,34100
2024-11-08 00:00:00+00:00,45.12807648036067,46.1565827106225,44.73025869625674,46.137176513671875,28800
2024-11-11 00:00:00+00:00,46.60291101025244,47.70903825276298,46.60291101025244,47.699337005615234,16500
2024-11-12 00:00:00+00:00,46.19539389805691,47.86428977868926,45.95282199453958,46.69023895263672,21600
2024-11-13 00:00:00+00:00,46.84548738365399,47.20449648545949,46.020744347151684,46.195396423339844,35700
2024-11-14 00:00:00+00:00,46.24390706244648,46.81637689690841,45.31243185085355,46.088661193847656,29000
2024-11-15 00:00:00+00:00,46.534994761151644,46.534994761151644,45.60351950636773,46.0401496887207,11100
2024-11-18 00:00:00+00:00,45.719953671187994,47.55379676312466,44.866103192218276,44.97283172607422,18300
2024-11-19 00:00:00+00:00,45.496785563856434,46.447666980068334,45.496785563856434,45.72965621948242,11300
2024-11-20 00:00:00+00:00,45.28332312154141,45.76846694946289,45.24451442833648,45.76846694946289,24600
2024-11-21 00:00:00+00:00,46.08865991091937,46.961920210825504,45.535596288096606,46.20509338378906,23500
2024-11-22 00:00:00+00:00,47.25301054124313,47.25301054124313,46.28272286565848,46.534996032714844,19200
2024-11-25 00:00:00+00:00,47.02013777201999,47.786665889846965,46.93281173706055,46.93281173706055,20900
2024-11-26 00:00:00+00:00,46.51558895257674,46.72905342158885,45.419166564941406,45.419166564941406,12700
2024-11-27 00:00:00+00:00,45.6908433196403,45.884901580282985,45.5258925026203,45.56470489501953,8700
2024-11-29 00:00:00+00:00,45.59401447596794,46.39511268360286,45.58424666721273,45.77963638305664,4600
2024-12-02 00:00:00+00:00,46.08248830160608,46.08248830160608,44.74407485656685,45.40839767456055,18600
2024-12-03 00:00:00+00:00,44.72453254970929,45.0664654718615,43.855052258470096,43.96251678466797,12200
2024-12-04 00:00:00+00:00,43.84528532035055,45.623324625238425,43.84528532035055,45.26185607910156,15600
2024-12-05 00:00:00+00:00,45.42793458544357,45.66240298436371,44.46075756417758,45.19346618652344,18400
2024-12-06 00:00:00+00:00,45.04692681878046,45.66240310668945,45.04692681878046,45.66240310668945,8400
2024-12-09 00:00:00+00:00,45.926175240386954,45.94571458437628,44.3826043327178,44.548683166503906,20400
2024-12-10 00:00:00+00:00,44.538914468998826,45.36931607485427,43.483812275124926,45.05669403076172,17600
2024-12-11 00:00:00+00:00,45.45724060976119,46.395110455419825,45.34000827658462,45.63309097290039,12900
2024-12-12 00:00:00+00:00,45.37908763625392,45.52562712321083,44.77338289131815,45.36931610107422,13700
2024-12-13 00:00:00+00:00,45.19346591093448,45.22277678983874,44.45098948458774,44.65614700317383,7800
2024-12-16 00:00:00+00:00,44.382604690980735,45.81871480842427,44.382604690980735,45.24231719970703,9900
2024-12-17 00:00:00+00:00,45.09577441661863,45.40839647248696,44.040675909750234,44.5975341796875,22800
2024-12-18 00:00:00+00:00,45.10553939231802,45.2325432591464,41.03168138636798,41.881622314453125,17400
2024-12-19 00:00:00+00:00,42.252862006805316,42.252862006805316,40.719058990478516,40.719058990478516,13000
2024-12-20 00:00:00+00:00,39.40018590316331,41.754622741832534,39.40018590316331,40.5236701965332,50500
2024-12-23 00:00:00+00:00,40.23058842156193,41.168454564502234,40.03519871009551,40.48459243774414,10900
2024-12-24 00:00:00+00:00,40.48459508314667,40.79721715122124,39.67373275868733,39.83004379272461,19600
2024-12-26 00:00:00+00:00,39.732346143756665,40.113357774194114,39.63465314728487,40.02543258666992,17500
2024-12-27 00:00:00+00:00,39.39041608896834,39.39041608896834,38.26692801976745,38.72609329223633,12700
2024-12-30 00:00:00+00:00,38.10084753508206,38.38416242399338,37.377906736954664,38.24739074707031,14900
2024-12-31 00:00:00+00:00,38.3646222242553,39.126637965388014,37.817531802026224,38.911712646484375,22000
2025-01-02 00:00:00+00:00,39.07779170900819,39.70303578007254,37.19228796090865,37.64168167114258,13000
2025-01-03 00:00:00+00:00,37.61237956469808,38.452552795410156,37.504915026804795,38.452552795410156,23200
2025-01-06 00:00:00+00:00,38.3939323425293,38.73586528037908,38.218081969177724,38.3939323425293,24500
2025-01-07 00:00:00+00:00,38.22785204479797,38.335316571825125,37.22159634088361,37.51468276977539,17300
2025-01-08 00:00:00+00:00,37.133670582204715,37.59283583538855,36.23488314599236,37.221595764160156,15300
2025-01-10 00:00:00+00:00,36.48888821089632,36.48888821089632,35.06254964174629,35.8441047668457,20200
2025-01-13 00:00:00+00:00,35.5217128884901,36.64519715233208,35.5217128884901,36.32280731201172,12500
2025-01-14 00:00:00+00:00,36.74289280319014,37.133668468836454,36.244648891549346,37.07505416870117,8500
2025-01-15 00:00:00+00:00,38.14969633931729,38.14969633931729,37.28021600332173,37.837074279785156,37900
2025-01-16 00:00:00+00:00,37.51468533471171,37.993386244700126,37.41698860948519,37.797996520996094,61700
2025-01-17 00:00:00+00:00,37.94453586824347,38.75539810764917,37.64168164111078,38.667476654052734,64300
2025-01-21 00:00:00+00:00,38.667478047127226,39.04848593343288,38.25715928181815,38.60886001586914,24500
2025-01-22 00:00:00+00:00,38.35485220123781,38.73586381357107,37.14344270485366,37.67099380493164,76700
2025-01-23 00:00:00+00:00,37.1043656497908,39.019176697185735,36.98713330908776,38.462318420410156,42800
