"('date', '')","('open', 'BWXT')","('high', 'BWXT')","('low', 'BWXT')","('close', 'BWXT')","('volume', 'BWXT')"
2010-09-17 00:00:00+00:00,13.546328090283069,13.669253133171761,13.417257245942048,13.583206176757812,333563
2010-09-20 00:00:00+00:00,13.521738484543397,14.081047191780442,13.521738484543397,13.816758155822754,883536
2010-09-21 00:00:00+00:00,13.816761954073094,13.884370681470358,13.460280094713056,13.466425895690918,800774
2010-09-22 00:00:00+00:00,13.411109449353777,13.521742060198921,13.116089700060138,13.306623458862305,293161
2010-09-23 00:00:00+00:00,13.152963128642382,13.835196816964258,13.097647658789146,13.663102149963379,1061781
2010-09-24 00:00:00+00:00,13.786027079878776,13.786027079878776,13.491006598588816,13.521738052368164,1186902
2010-09-27 00:00:00+00:00,13.521742201692328,13.570911887275745,13.398817168293654,13.466425895690918,507474
2010-09-28 00:00:00+00:00,13.368078264986348,13.368078264986348,13.122229154458175,13.226715087890625,927853
2010-09-29 00:00:00+00:00,13.214425023696148,13.404957892898357,13.103792453589184,13.239009857177734,392558
2010-09-30 00:00:00+00:00,13.257454353489594,13.44798812062305,13.04233574274669,13.079212188720703,638187
2010-10-01 00:00:00+00:00,13.091503664538656,13.361938546653976,13.079210424951555,13.337353706359863,438832
2010-10-04 00:00:00+00:00,13.337347638320123,13.392663094095198,13.103790122906702,13.226715087890625,683762
2010-10-05 00:00:00+00:00,13.275890519551778,13.282037139221881,12.943993543366995,13.060771942138672,1367943
2010-10-06 00:00:00+00:00,13.023893565386174,13.570909072066854,12.75345871189731,13.441838264465332,1668233
2010-10-07 00:00:00+00:00,13.417251720586236,14.007291847355686,13.337350598528682,13.767587661743164,999290
2010-10-08 00:00:00+00:00,13.613933922457226,14.345336583631646,13.392668728509994,14.124073028564453,720110
2010-10-11 00:00:00+00:00,14.0687569075625,14.099489188215134,13.798322015548186,13.908954620361328,380256
2010-10-12 00:00:00+00:00,13.884368402592067,13.890514202561203,13.638518376146736,13.829052925109863,710464
2010-10-13 00:00:00+00:00,13.755295051749032,14.142508262396575,13.669248126849517,14.105631828308105,866480
2010-10-14 00:00:00+00:00,14.025735020052792,14.025735020052792,13.368086737122455,13.583206176757812,1117421
2010-10-15 00:00:00+00:00,13.675392496813757,13.718415542469186,13.282032732205948,13.429542541503906,638047
2010-10-18 00:00:00+00:00,13.47871468142029,13.681540808902996,13.368082099258828,13.626224517822266,655522
2010-10-19 00:00:00+00:00,13.40495891645423,13.804464539634425,13.220571831823353,13.613931655883789,1706539
2010-10-20 00:00:00+00:00,13.72456416377087,14.290018651871275,13.632370621930134,14.203970909118652,1611894
2010-10-21 00:00:00+00:00,14.339189867815612,14.382213743829043,14.08104825061496,14.216265678405762,797978
2010-10-22 00:00:00+00:00,14.33304420500931,14.33304420500931,14.093339984769946,14.167096138000488,338316
2010-10-25 00:00:00+00:00,14.17324317236563,14.376069333656833,14.001147651677305,14.296167373657227,1110152
2010-10-26 00:00:00+00:00,14.160945783688534,14.376065121519725,14.124069353545767,14.308456420898438,848586
2010-10-27 00:00:00+00:00,14.228557957905243,14.376066975256233,14.001145354782775,14.117923736572266,1110292
2010-10-28 00:00:00+00:00,14.197824347815354,14.246994015640087,13.865926631678892,14.130215644836426,476019
2010-10-29 00:00:00+00:00,14.05031305848832,14.259286595440363,13.982704358622563,14.025728225708008,282116
2010-11-01 00:00:00+00:00,14.04416992233311,14.290019935621029,13.93353733440955,14.197826385498047,662932
2010-11-02 00:00:00+00:00,14.197830155342483,14.394510545971885,14.068758495346907,14.314608573913574,541306
2010-11-03 00:00:00+00:00,14.27158044306094,14.357628190801812,14.056461073708759,14.351482391357422,383751
2010-11-04 00:00:00+00:00,14.351478137995034,14.406793594360352,14.240845586385031,14.406793594360352,388784
2010-11-05 00:00:00+00:00,14.333039320549293,14.505134767600044,14.105628416306168,14.191676139831543,2099237
2010-11-08 00:00:00+00:00,14.136358948911383,14.554304329424962,14.00728900336871,14.357624053955078,852081
2010-11-09 00:00:00+00:00,14.357631286976558,14.597335544677566,13.982709579060662,14.179389953613281,1247715
2010-11-10 00:00:00+00:00,14.21011842622706,14.308459417925212,13.810613576243174,14.259289741516113,1583934
2010-11-11 00:00:00+00:00,14.148656948774356,14.382213727833276,13.988854683279314,14.333044052124023,1276654
2010-11-12 00:00:00+00:00,14.21011332051153,14.419086828485627,14.093334971278573,14.406793594360352,1117421
2010-11-15 00:00:00+00:00,14.357630160219284,15.00298507903862,14.339191120477002,14.652649879455566,862007
2010-11-16 00:00:00+00:00,14.480554203339889,14.603478388243,14.283873868615037,14.394506454467773,1459652
2010-11-17 00:00:00+00:00,14.425232303551704,14.966101815382274,14.320747190780372,14.910784721374512,505657
2010-11-18 00:00:00+00:00,14.978400060791104,15.396343929473133,14.898498111227843,15.377904891967773,1317335
2010-11-19 00:00:00+00:00,15.365615822025903,15.894192363862576,15.230398376569992,15.691366195678711,1024594
2010-11-22 00:00:00+00:00,15.648344868427227,15.924925605040558,15.599175178213356,15.789708137512207,1438682
2010-11-23 00:00:00+00:00,15.6852140493861,15.77740922442183,15.525413449669921,15.54999828338623,414647
2010-11-24 00:00:00+00:00,15.611461187116829,15.801994058138137,15.519266012081102,15.54999828338623,621970
2010-11-26 00:00:00+00:00,15.476241059240737,15.599166858090936,15.371755932985565,15.482388496398926,233606
2010-11-29 00:00:00+00:00,15.445514078855448,15.4762447163901,15.113616310185503,15.205811500549316,501602
2010-11-30 00:00:00+00:00,15.13205588455707,15.205812039462131,14.818597142850521,14.929229736328125,580170
2010-12-01 00:00:00+00:00,15.119763733433135,15.390198587879059,15.058300819546355,15.322589874267578,831530
2010-12-02 00:00:00+00:00,15.279566489459246,15.463955256822572,15.070596158650485,15.150496482849121,792526
2010-12-03 00:00:00+00:00,15.17507908964075,15.445513941964647,15.107470376559775,15.25498104095459,850264
2010-12-06 00:00:00+00:00,15.046009981486854,15.40249096675776,15.033716742535438,15.181225776672363,870954
2010-12-07 00:00:00+00:00,15.205814344490168,15.384054042183207,15.205814344490168,15.224251747131348,731993
2010-12-08 00:00:00+00:00,15.19351960289844,15.396345761836553,15.046010563059854,15.095178604125977,803431
2010-12-09 00:00:00+00:00,15.15049569427257,15.230397653192497,14.910791456392854,14.98454761505127,481331
2010-12-10 00:00:00+00:00,15.046007531383168,15.119762036441388,14.935373315476223,15.033714294433594,587020
2010-12-13 00:00:00+00:00,14.941521984713953,15.328735216779332,14.904643909705868,15.279563903808594,1680955
2010-12-14 00:00:00+00:00,15.22425001472781,15.408637131199628,15.181226135700378,15.365614891052246,2962781
2010-12-15 00:00:00+00:00,15.304151023109739,15.88804461496492,15.304151023109739,15.80814266204834,1819637
2010-12-16 00:00:00+00:00,15.51926601964407,16.060135639425756,15.451658956051014,15.783555030822754,752124
2010-12-17 00:00:00+00:00,15.61761023897929,15.974091221560702,15.463953767085926,15.961799621582031,519357
2010-12-20 00:00:00+00:00,15.715943219163062,16.090864727385725,15.697504187794845,15.76511287689209,470427
2010-12-21 00:00:00+00:00,15.740542099750007,15.918783497294916,15.316450555208009,15.451669692993164,767502
2010-12-22 00:00:00+00:00,15.513126623572363,15.636052481827926,15.433224651818215,15.53156566619873,400108
2010-12-23 00:00:00+00:00,15.531564082177061,15.586879565534357,15.377907594468779,15.525418281555176,316927
2010-12-27 00:00:00+00:00,15.470099331337165,15.685217077605849,15.304151261993896,15.402490615844727,580729
2010-12-28 00:00:00+00:00,15.445511317315743,15.62375258868439,15.371756817091363,15.506974220275879,244650
2010-12-29 00:00:00+00:00,15.506980979871457,15.660635845931514,15.506980979871457,15.593027114868164,322519
2010-12-30 00:00:00+00:00,15.611462009795618,15.881895194926061,15.586875535904017,15.832725524902344,338735
2010-12-31 00:00:00+00:00,15.752821298342333,15.869601296319296,15.679066803998596,15.728238105773926,368513
2011-01-03 00:00:00+00:00,15.801999042507852,16.072433937569244,15.734390318742504,16.017118453979492,507474
2011-01-04 00:00:00+00:00,16.04169744194301,16.13389262183716,15.795849091824428,15.832725524902344,821465
2011-01-05 00:00:00+00:00,15.795852149246564,16.13389574469052,15.765119870373438,16.08472442626953,421637
2011-01-06 00:00:00+00:00,16.060141790943202,16.20765248869363,15.894193689994216,16.176921844482422,370610
2011-01-07 00:00:00+00:00,16.164627550593092,16.54569505284071,16.164627550593092,16.52725601196289,810840
2011-01-10 00:00:00+00:00,16.416621977433596,16.416621977433596,16.035554508336443,16.373598098754883,1304753
2011-01-11 00:00:00+00:00,16.471927470233968,16.81611665211822,16.453490081017968,16.80997085571289,807065
2011-01-12 00:00:00+00:00,16.88987928795998,16.963633789947668,16.705492213550936,16.748516082763672,542005
2011-01-13 00:00:00+00:00,16.773104679132874,17.94089029196259,16.594863363521593,17.40616798400879,2512346
2011-01-14 00:00:00+00:00,17.19718869091605,17.7380598975496,16.79768395210099,17.54752540588379,715496
2011-01-18 00:00:00+00:00,17.596700991229543,17.731918428678938,17.54753131195341,17.59055519104004,579890
2011-01-19 00:00:00+00:00,17.479920339453965,17.762646778278405,17.203339700026618,17.27094841003418,842435
2011-01-20 00:00:00+00:00,17.13572700717923,17.406161784352598,17.03124024731517,17.227920532226562,803431
2011-01-21 00:00:00+00:00,17.313963761653184,17.971611500963952,17.313963761653184,17.91014862060547,848586
2011-01-24 00:00:00+00:00,17.867131307403938,18.561657356894028,17.867131307403938,18.07610321044922,1222411
2011-01-25 00:00:00+00:00,18.057672598452974,18.248205538333348,17.67045764000147,17.72577476501465,713819
2011-01-26 00:00:00+00:00,17.854841179674345,18.045375720025962,17.682747316156664,17.76264762878418,718432
2011-01-27 00:00:00+00:00,17.87328243100528,18.30352124027884,17.701188546175977,18.18059539794922,937639
2011-01-28 00:00:00+00:00,18.076106441745956,18.223617107186787,17.51065189550264,17.62128448486328,1023895
2011-01-31 00:00:00+00:00,17.627427381219633,18.008494762057325,17.516796448960626,17.977764129638672,901570
2011-02-01 00:00:00+00:00,17.98390807671708,18.438729911858715,17.98390807671708,18.309659957885742,888569
2011-02-02 00:00:00+00:00,18.22975730895996,18.364974694558548,18.076100890983493,18.22975730895996,455468
2011-02-03 00:00:00+00:00,18.162149824639346,18.285075622751563,17.934738900899227,18.248197555541992,408216
2011-02-04 00:00:00+00:00,18.25434852277301,18.616978582672456,18.14986336755859,18.543222427368164,1029068
2011-02-07 00:00:00+00:00,18.5862483597541,18.770635490639254,18.408007029530406,18.494054794311523,423314
2011-02-08 00:00:00+00:00,18.629270325966353,18.84438807691229,18.567807409033225,18.81980323791504,772814
2011-02-09 00:00:00+00:00,18.881269244380515,18.881269244380515,18.46332527415931,18.746051788330078,385009
2011-02-10 00:00:00+00:00,18.69688147296103,18.98575541732365,18.64156434886765,18.948877334594727,523132
2011-02-11 00:00:00+00:00,18.88126696691281,19.274627685546875,18.78907340698797,19.274627685546875,352715
2011-02-14 00:00:00+00:00,19.409831437498845,20.264159425421774,19.38524661270558,20.04289436340332,1236112
2011-02-15 00:00:00+00:00,19.956858647470643,20.417828076777372,19.86466508938531,20.264171600341797,802312
2011-02-16 00:00:00+00:00,20.288749717673326,20.399382278496066,19.9199756075172,20.04904556274414,634692
2011-02-17 00:00:00+00:00,19.956862348510487,20.251883755751926,19.956862348510487,20.079788208007812,485246
2011-02-18 00:00:00+00:00,20.12895183962257,20.25187766213255,19.993734418189504,20.184268951416016,559060
2011-02-22 00:00:00+00:00,19.034917537619982,20.042900583602822,19.034917537619982,19.98143768310547,1341241
2011-02-23 00:00:00+00:00,20.03060277044622,20.233428804149955,19.932263471273156,20.04289436340332,2207861
2011-02-24 00:00:00+00:00,20.159686691658962,20.417828329719836,19.60652369741414,19.649547576904297,1245199
2011-02-25 00:00:00+00:00,19.88309900910212,20.098218348497106,19.286913935143946,20.067487716674805,1225906
2011-02-28 00:00:00+00:00,20.15353447325166,20.798890873681856,20.07977997113611,20.75586700439453,1019422
2011-03-01 00:00:00+00:00,20.909533077500082,21.388940020391814,20.559196163042,20.84807014465332,2160469
2011-03-02 00:00:00+00:00,20.73743060256248,21.333615771744668,20.73743060256248,21.161521911621094,1710872
2011-03-03 00:00:00+00:00,20.5530412260031,21.763850467733086,20.411678018281066,21.315176010131836,1435466
2011-03-04 00:00:00+00:00,21.358201366063593,21.6655142997842,21.11849878553107,21.23527717590332,1003764
2011-03-07 00:00:00+00:00,21.407376200494834,21.407376200494834,21.020161250349883,21.241426467895508,996494
2011-03-08 00:00:00+00:00,21.333611396748786,21.628632659933125,21.069324041752118,21.597900390625,678310
2011-03-09 00:00:00+00:00,21.604052449370577,21.892924698281796,21.450395986598288,21.862194061279297,743317
2011-03-10 00:00:00+00:00,21.54873777900384,22.138777220725512,21.40122709913338,21.567176818847656,1247016
2011-03-11 00:00:00+00:00,21.524149788046707,22.03428883427573,20.817332049287806,21.124643325805664,745134
2011-03-14 00:00:00+00:00,18.43873644467406,19.637254354549874,17.983914448389708,19.22545623779297,5647920
2011-03-15 00:00:00+00:00,18.014645094520088,19.268478370777736,17.215632134440682,18.94272804260254,5188397
2011-03-16 00:00:00+00:00,19.010334711935048,19.66798273615164,17.811817039558303,17.860986709594727,3121454
2011-03-17 00:00:00+00:00,18.106835411315767,18.893554992604418,17.977763807486944,18.7890682220459,3176396
2011-03-18 00:00:00+00:00,18.881269595377887,19.2438980852652,18.13757357327538,18.641565322875977,2008926
2011-03-21 00:00:00+00:00,18.955019086302936,19.55735168855205,18.856679738539764,19.471303939819336,1641532
2011-03-22 00:00:00+00:00,19.391398883943605,19.883098821744923,19.262328920402457,19.452861785888672,1565201
2011-03-23 00:00:00+00:00,19.545050418312783,19.569635245150074,18.8628177860997,19.102521896362305,1078417
2011-03-24 00:00:00+00:00,19.145549624307343,19.643395336466305,19.084086725346616,19.434423446655273,702355
2011-03-25 00:00:00+00:00,19.51433427323863,19.88310858829108,19.385262607418113,19.735599517822266,606313
2011-03-28 00:00:00+00:00,19.6433976520422,19.9076866737363,19.176282514860016,19.754030227661133,1164953
2011-03-29 00:00:00+00:00,20.110512990386066,20.559189132870774,20.098221391348062,20.227293014526367,1163695
2011-03-30 00:00:00+00:00,20.31333714815693,20.58991774384764,20.184265547949433,20.503870010375977,771836
2011-03-31 00:00:00+00:00,20.516159057617188,20.805032853138677,20.34406525094009,20.516159057617188,801334
2011-04-01 00:00:00+00:00,20.565337997848317,20.83577122312251,20.411681527055265,20.6145076751709,829853
2011-04-04 00:00:00+00:00,20.66367390406231,20.83576774597168,20.59606519930656,20.83576774597168,567868
2011-04-05 00:00:00+00:00,20.68212235057444,20.952555653771523,20.60222037274223,20.8419246673584,493913
2011-04-06 00:00:00+00:00,20.872651190814185,20.87879863019622,20.454705617962475,20.522315979003906,688235
2011-04-07 00:00:00+00:00,20.52845843833844,20.61450618688062,20.018319385466828,20.036758422851562,557522
2011-04-08 00:00:00+00:00,20.233439440193116,20.282609115626503,19.637252618643515,19.692569732666016,737864
2011-04-11 00:00:00+00:00,19.66183415060272,19.932268936356238,19.514323522519202,19.766319274902344,529842
2011-04-12 00:00:00+00:00,19.66798716668792,19.674132967106978,18.87512155182532,18.93658447265625,925895
2011-04-13 00:00:00+00:00,19.096383551274418,19.096383551274418,18.715316128275234,18.72760772705078,806926
2011-04-14 00:00:00+00:00,18.58624572468539,19.12711543933602,18.487906372523437,19.07179832458496,1091978
2011-04-15 00:00:00+00:00,18.899705373645716,19.299210240312295,18.635416303310578,19.28691864013672,488461
2011-04-18 00:00:00+00:00,19.55735489191851,19.55735489191851,18.72146538237871,19.157848358154297,434079
2011-04-19 00:00:00+00:00,19.084089532481975,19.120967605058823,18.758337595065885,18.887409210205078,546758
2011-04-20 00:00:00+00:00,19.077954437361154,19.29307227774228,19.077954437361154,19.139415740966797,371449
2011-04-21 00:00:00+00:00,19.250032746936093,19.32993467115973,18.961160593522905,19.004182815551758,301549
2011-04-25 00:00:00+00:00,19.102524295619695,19.329935201586633,19.0041833370398,19.041061401367188,337198
2011-04-26 00:00:00+00:00,19.114824933988245,19.655694725974552,19.114824933988245,19.618818283081055,626584
2011-04-27 00:00:00+00:00,19.606525842022,19.606525842022,19.084095069628333,19.268482208251953,516701
2011-04-28 00:00:00+00:00,19.274629627199065,19.514332251598344,19.225458303256417,19.366823196411133,243252
2011-04-29 00:00:00+00:00,19.329934178599622,19.379103835847687,19.065645222292112,19.305349349975586,388644
2011-05-02 00:00:00+00:00,19.329944346201064,19.62496408374994,19.127118174206196,19.618818283081055,510550
2011-05-03 00:00:00+00:00,19.40983305126807,19.606513304845613,18.991889356154886,19.102521896362305,710044
2011-05-04 00:00:00+00:00,19.010336567311565,19.23774754258476,18.62926912901813,18.899703979492188,1118120
2011-05-05 00:00:00+00:00,18.83824404133189,19.65569452147543,18.813659200031946,19.3852596282959,1071707
2011-05-06 00:00:00+00:00,19.44056993931421,19.60651796966843,18.789067775921215,18.844383239746094,528164
2011-05-09 00:00:00+00:00,18.86897519635091,19.366821071012414,18.86897519635091,19.133262634277344,467631
2011-05-10 00:00:00+00:00,18.131424509669927,18.813657480882807,17.781087685118443,18.586246490478516,2815153
2011-05-11 00:00:00+00:00,18.549363737051756,18.549363737051756,17.91630060351066,18.088396072387695,1527175
2011-05-12 00:00:00+00:00,17.977767896271963,18.033083373990955,17.572115596732697,17.885574340820312,1007958
2011-05-13 00:00:00+00:00,17.91630269162313,17.91630269162313,17.400019502579354,17.467626571655273,641542
2011-05-16 00:00:00+00:00,17.38157935470125,17.57825968532684,17.19104646235259,17.27094841003418,1096172
2011-05-17 00:00:00+00:00,17.209486742177077,17.209486742177077,16.754664776351078,16.957490921020508,833627
2011-05-18 00:00:00+00:00,16.920611057044177,17.54138266404774,16.902173659468843,17.473773956298828,485386
2011-05-19 00:00:00+00:00,17.59670085445366,17.664309572652844,16.871443993567844,16.988224029541016,1013550
2011-05-20 00:00:00+00:00,16.939059494774302,17.08042442680204,16.742380700441267,16.865304946899414,1237789
2011-05-23 00:00:00+00:00,16.67476158077599,16.77924671553862,16.379740295065904,16.748516082763672,745274
2011-05-24 00:00:00+00:00,16.594855365992473,16.791535626170884,16.496516055342894,16.570270538330078,1535563
2011-05-25 00:00:00+00:00,16.527253376485014,16.853003704154197,16.422768226305802,16.77924919128418,575557
2011-05-26 00:00:00+00:00,16.78539592531125,16.853004642258778,16.12160199477187,16.47193717956543,1536262
2011-05-27 00:00:00+00:00,17.529085991258654,17.621279516585453,17.160311889951448,17.221773147583008,959308
2011-05-31 00:00:00+00:00,17.393875870726436,17.479923634023173,16.95134709201201,17.24022102355957,1147618
2011-06-01 00:00:00+00:00,17.2402208147337,17.400023099400514,17.006662368774414,17.006662368774414,875288
2011-06-02 00:00:00+00:00,17.098858758646635,17.344708846216932,17.031250025536814,17.123443603515625,558221
2011-06-03 00:00:00+00:00,16.889883965234837,17.117294971832997,16.779251362176254,17.006662368774414,550952
2011-06-06 00:00:00+00:00,16.932909358293884,17.018957128231516,16.779252860388148,16.82842254638672,677191
2011-06-07 00:00:00+00:00,16.96978368440002,17.025100803401376,16.859152724157443,16.883737564086914,367814
2011-06-08 00:00:00+00:00,16.920614156084913,16.994370315413963,16.711642195372807,16.73622703552246,736886
2011-06-09 00:00:00+00:00,16.87144075839101,17.1603146151001,16.791540455229608,16.920610427856445,1185784
2011-06-10 00:00:00+00:00,16.8898808866231,16.8898808866231,16.607154449469817,16.754663467407227,358587
2011-06-13 00:00:00+00:00,16.687048535321452,16.95748327291007,16.55797696359619,16.7177791595459,483988
2011-06-14 00:00:00+00:00,16.748516148711758,16.957488057939536,16.723929675739377,16.840709686279297,404861
2011-06-15 00:00:00+00:00,16.74236562558052,16.852996528340206,16.508807309285388,16.7177791595459,500624
2011-06-16 00:00:00+00:00,16.631733929939696,17.270944448119504,16.625588131952433,17.221773147583008,1563523
2011-06-17 00:00:00+00:00,17.35084468599652,17.39386854953587,17.09270314363988,17.227920532226562,564093
2011-06-20 00:00:00+00:00,17.20334815979004,17.246372054486425,17.055837429562338,17.20334815979004,406119
2011-06-21 00:00:00+00:00,17.264801335170123,17.59669742241161,17.264801335170123,17.393871307373047,409754
2011-06-22 00:00:00+00:00,17.356992553097474,17.836399223003248,17.356992553097474,17.54752540588379,391021
2011-06-23 00:00:00+00:00,17.363146771781885,17.578264560256766,17.061979573484642,17.572118759155273,374944
2011-06-24 00:00:00+00:00,17.615138335017445,17.63972317228894,17.215631861315885,17.301679611206055,788752
2011-06-27 00:00:00+00:00,17.27094589971627,17.31396976700213,16.90217176741416,16.90831756591797,644338
2011-06-28 00:00:00+00:00,16.99436644168717,17.09885157878665,16.865294831162238,16.96977996826172,976783
2011-06-29 00:00:00+00:00,16.982073023595092,17.12958202929406,16.90217272189474,17.025096893310547,851102
2011-06-30 00:00:00+00:00,17.086555648770624,17.086555648770624,16.963629868329217,17.031238555908203,1413797
2011-07-01 00:00:00+00:00,17.07427318305023,17.20334484224885,17.00666445283386,17.0496883392334,1613991
2011-07-05 00:00:00+00:00,16.975932385168655,17.018956267962714,16.15848025096172,16.478086471557617,3137392
2011-07-06 00:00:00+00:00,16.465785945573128,16.527248842208994,16.201498603909886,16.232229232788086,1702345
2011-07-07 00:00:00+00:00,16.367447964472422,16.932902398812804,16.2814002299007,16.90831756591797,4314228
2011-07-08 00:00:00+00:00,16.71163952028117,16.9206114475424,16.594861138543422,16.896026611328125,732412
2011-07-11 00:00:00+00:00,16.711642018798525,16.754665898325854,16.281404862405303,16.36745262145996,401645
2011-07-12 00:00:00+00:00,16.422765198152447,16.564126759261402,16.226084894551214,16.287546157836914,875428
2011-07-13 00:00:00+00:00,16.404332328987323,16.557988838061863,16.269116502102985,16.33672523498535,609248
2011-07-14 00:00:00+00:00,16.4411957401772,16.4411957401772,15.875741537057054,15.912619590759277,491677
2011-07-15 00:00:00+00:00,15.845024899414481,15.869611385372677,15.359472121030251,15.408641815185547,1081353
2011-07-18 00:00:00+00:00,15.359467088747822,15.359467088747822,15.101325459568198,15.181225776672363,1195570
2011-07-19 00:00:00+00:00,15.236539604903722,15.599167950818847,15.23039380619456,15.54999828338623,906743
2011-07-20 00:00:00+00:00,15.642189007063223,16.158472061157227,15.586871911987847,16.158472061157227,1052834
2011-07-21 00:00:00+00:00,16.20764482625598,16.834562127269074,16.17076675953303,16.551834106445312,1307270
2011-07-22 00:00:00+00:00,16.496518645240396,16.693197297417438,16.361301252428927,16.551834106445312,929111
2011-07-25 00:00:00+00:00,16.465793649373946,16.490378491754832,16.121604217161266,16.140043258666992,471825
2011-07-26 00:00:00+00:00,16.16462318981683,16.16462318981683,15.832725460193602,15.85731029510498,325175
2011-07-27 00:00:00+00:00,15.734388443738421,15.734388443738421,15.334881949401632,15.494684219360352,556823
2011-07-28 00:00:00+00:00,15.347178135366828,15.494687194942358,15.279567767794346,15.353323936462402,583106
2011-07-29 00:00:00+00:00,15.101328063860652,15.47010235167977,14.935378323237815,15.353323936462402,736187
2011-08-01 00:00:00+00:00,15.56843815365511,15.654485904776758,15.211957188676731,15.580731391906738,618895
2011-08-02 00:00:00+00:00,15.506979244792424,15.654488293036545,15.002985899424594,15.009133338928223,448339
2011-08-03 00:00:00+00:00,14.959960107393186,14.966105906558749,14.34533430220311,14.81244945526123,854458
2011-08-04 00:00:00+00:00,14.597328894533584,14.597328894533584,13.964264176134318,13.98270320892334,814055
2011-08-05 00:00:00+00:00,14.148652865145067,14.339185713246211,13.693830218346967,13.98270320892334,657060
2011-08-08 00:00:00+00:00,12.771898154152755,13.908953079185611,12.587510226748519,12.655118942260742,1152371
2011-08-09 00:00:00+00:00,12.882528752351366,13.411105155944824,12.298635241604343,13.411105155944824,2546737
2011-08-10 00:00:00+00:00,13.091499651372423,13.091499651372423,11.917566921954329,12.446144104003906,1628950
2011-08-11 00:00:00+00:00,12.544485227123074,13.491006278322432,12.452291687413515,13.411105155944824,576955
2011-08-12 00:00:00+00:00,13.583204308300157,13.71227513488665,13.239014071669375,13.675397872924805,636090
2011-08-15 00:00:00+00:00,13.890511834198387,14.074900551753696,13.724563791166291,14.001144409179688,358447
2011-08-16 00:00:00+00:00,13.792174697217705,14.167096352208656,13.712273562409795,13.896659851074219,535434
2011-08-17 00:00:00+00:00,13.927391937970508,14.203972596346528,13.786028708873426,13.951976776123047,359006
