"('date', '')","('open', 'BCSF')","('high', 'BCSF')","('low', 'BCSF')","('close', 'BCSF')","('volume', 'BCSF')"
2024-02-27 00:00:00+00:00,12.819382801396136,12.819382801396136,12.67127671489318,12.794698715209961,238200
2024-02-28 00:00:00+00:00,12.794698715209961,12.835839381982222,12.564312079855435,12.794698715209961,251300
2024-02-29 00:00:00+00:00,12.835838896820338,13.000400772996409,12.77824165163902,12.926347732543945,281800
2024-03-01 00:00:00+00:00,12.934576965379964,12.967489343014297,12.79469916426081,12.918120384216309,169000
2024-03-04 00:00:00+00:00,12.983943103675026,13.016855476148882,12.852293613779606,12.951030731201172,426900
2024-03-05 00:00:00+00:00,12.967488397761194,12.992172483014375,12.84406640210945,12.926347732543945,267300
2024-03-06 00:00:00+00:00,12.951031951227387,13.025084992442792,12.753557697781588,12.901663780212402,566700
2024-03-07 00:00:00+00:00,12.934574451874559,12.98394261638612,12.786468388954221,12.819380760192871,297300
2024-03-08 00:00:00+00:00,12.868751020484105,13.008628808672523,12.827610356071116,12.983943939208984,334900
2024-03-11 00:00:00+00:00,13.016857147216797,13.066226104611857,12.942804103470687,13.016857147216797,347500
2024-03-12 00:00:00+00:00,13.03331444533952,13.123823290070796,12.975717979118983,13.090910911560059,320200
2024-03-13 00:00:00+00:00,13.082681679469866,13.13205063603041,13.057997593536065,13.099138259887695,254600
2024-03-14 00:00:00+00:00,13.099137874309813,13.13205024948374,12.876978753366112,12.909891128540039,426700
2024-03-15 00:00:00+00:00,12.90166449921333,13.016857427796538,12.876979627637237,12.975717544555664,392000
2024-03-18 00:00:00+00:00,12.975716578792339,13.008628953751204,12.885206959135774,12.967488288879395,344200
2024-03-19 00:00:00+00:00,12.926348563201566,13.025085695252137,12.876979604829796,12.959260940551758,194900
2024-03-20 00:00:00+00:00,12.959259854438354,12.992172229030164,12.901663395075914,12.983943939208984,178200
2024-03-21 00:00:00+00:00,13.008629542940744,13.074454295839821,12.95926058591996,13.0662260055542,318200
2024-03-22 00:00:00+00:00,13.049768604623798,13.066225184160519,12.99217214563108,13.04154109954834,279700
2024-03-25 00:00:00+00:00,13.04154109954834,13.164962307302137,12.99217214563108,13.04154109954834,429500
2024-03-26 00:00:00+00:00,13.041541568302584,13.255472401811891,13.025084988174363,13.17319107055664,540500
2024-03-27 00:00:00+00:00,13.19012315402091,13.283249535636948,13.147792686963982,13.274784088134766,344500
2024-03-28 00:00:00+00:00,13.291715790525634,13.401774681919045,13.274784088134766,13.274784088134766,319900
2024-04-01 00:00:00+00:00,13.29171446455443,13.29171446455443,13.130859674648658,13.156257629394531,355100
2024-04-02 00:00:00+00:00,13.147791188463426,13.240918366851933,13.147791188463426,13.1901216506958,213800
2024-04-03 00:00:00+00:00,13.232453748798278,13.33404638628358,13.164725323808076,13.317113876342773,233000
2024-04-04 00:00:00+00:00,13.410241045710071,13.410241045710071,13.164725303649902,13.164725303649902,273200
2024-04-05 00:00:00+00:00,13.207054527993941,13.308647155761719,13.156257810416836,13.308647155761719,205200
2024-04-08 00:00:00+00:00,13.308648322677989,13.334046280000244,13.190123176196622,13.257851600646973,280100
2024-04-09 00:00:00+00:00,13.317113280329714,13.317113280329714,13.198588945594723,13.266317367553711,175900
2024-04-10 00:00:00+00:00,13.181655600195898,13.334044943629607,13.181655600195898,13.325578689575195,289400
2024-04-11 00:00:00+00:00,13.308646968284105,13.359442877759218,13.207054341947453,13.342511177062988,192400
2024-04-12 00:00:00+00:00,13.317114045298405,13.367910768378776,13.215521406524186,13.300182342529297,493100
2024-04-15 00:00:00+00:00,13.359442692238886,13.444103616703636,13.181655396772044,13.1901216506958,283900
2024-04-16 00:00:00+00:00,13.173191663967817,13.2578517920598,13.105462431153105,13.223987579345703,320900
2024-04-17 00:00:00+00:00,13.257851134671274,13.29171534570622,13.15625850156644,13.249384880065918,208400
2024-04-18 00:00:00+00:00,13.325579534921205,13.334045789512698,13.181656436411739,13.266317367553711,188400
2024-04-19 00:00:00+00:00,13.257850251422566,13.367909131800545,13.223986042643682,13.342511177062988,232100
2024-04-22 00:00:00+00:00,13.376376286842753,13.621892018873622,13.30864786472296,13.588027000427246,336400
2024-04-23 00:00:00+00:00,13.630357498969127,13.782746843772701,13.588026228316544,13.740415573120117,374600
2024-04-24 00:00:00+00:00,13.78274693433201,13.833542844676,13.706552261429588,13.816610336303711,222200
2024-04-25 00:00:00+00:00,13.765814405177474,13.909737496578895,13.60495880542933,13.833542823791504,930700
2024-04-26 00:00:00+00:00,13.86740788007338,14.053662264561487,13.8166119637462,13.943602561950684,451200
2024-04-29 00:00:00+00:00,13.943602493562958,14.10445811171201,13.935136238421107,13.994400024414062,272900
2024-04-30 00:00:00+00:00,13.952068055880147,14.095991156598638,13.952068055880147,14.079058647155762,361500
2024-05-01 00:00:00+00:00,14.112924252236914,14.316109529672008,14.095991742090728,14.27377986907959,311100
2024-05-02 00:00:00+00:00,14.333041059075747,14.341507313569533,14.121389541049874,14.1467866897583,434600
2024-05-03 00:00:00+00:00,14.26531334055687,14.30764300033788,14.053661812105798,14.062128067016602,271500
2024-05-06 00:00:00+00:00,14.155252082214794,14.290708916320364,14.129854935053022,14.222980499267578,337500
2024-05-07 00:00:00+00:00,14.307643068756278,14.307643068756278,13.842010349846493,14.011330604553223,480500
2024-05-08 00:00:00+00:00,14.036729369407093,14.104457794244388,13.935135924764637,14.011330604553223,323200
2024-05-09 00:00:00+00:00,14.045194118118976,14.138321297822966,13.985931954588382,14.070592880249023,372600
2024-05-10 00:00:00+00:00,14.138321897843388,14.180651555083724,14.104456880232785,14.121389389038086,186600
2024-05-13 00:00:00+00:00,14.121390219637318,14.146787369566177,13.935135841369629,13.935135841369629,254200
2024-05-14 00:00:00+00:00,14.002865455147093,14.112923535965447,13.935135417999843,14.036728858947754,283600
2024-05-15 00:00:00+00:00,14.087525155029267,14.129856429397147,13.86740737263531,13.969000816345215,420800
2024-05-16 00:00:00+00:00,13.969000175064439,13.985932684034264,13.808144569396973,13.808144569396973,280900
2024-05-17 00:00:00+00:00,13.867407266605198,13.943601945111793,13.83354386214282,13.909738540649414,233500
2024-05-20 00:00:00+00:00,13.935134287874225,13.952066795787829,13.825076215981474,13.88433837890625,239000
2024-05-21 00:00:00+00:00,13.850476692662433,13.875873842904394,13.689621077113534,13.748883247375488,374000
2024-05-22 00:00:00+00:00,13.740417106018517,13.74888336109354,13.42717293472137,13.469503402709961,692000
2024-05-23 00:00:00+00:00,13.537230449762847,13.59649261447908,13.461035776621154,13.57109546661377,411600
2024-05-24 00:00:00+00:00,13.630358801874156,13.698087226619482,13.579562887008416,13.689620971679688,219700
2024-05-28 00:00:00+00:00,13.647291228047553,13.681154632826004,13.545697784166183,13.613426208496094,263500
2024-05-29 00:00:00+00:00,13.74041677907768,14.062128005181545,13.655755845114927,13.969000816345215,365000
2024-05-30 00:00:00+00:00,13.968998557855494,14.05365947813038,13.88433763758061,14.019794464111328,179500
2024-05-31 00:00:00+00:00,14.095991638008705,14.248380998653076,14.01979695768652,14.214517593383789,259300
2024-06-03 00:00:00+00:00,14.290711230236584,14.316109996283696,14.197585650943365,14.282246589660645,251700
2024-06-04 00:00:00+00:00,14.206051488476911,14.316109575231275,14.180652723176804,14.239914894104004,155600
2024-06-05 00:00:00+00:00,14.231447219848633,14.239913474104418,14.112922889813442,14.231447219848633,206000
2024-06-06 00:00:00+00:00,14.256847298972538,14.290710704349443,14.172186363370717,14.180652618408203,122700
2024-06-07 00:00:00+00:00,14.163719089144038,14.324574693735387,14.036728502265781,14.0875244140625,432300
2024-06-10 00:00:00+00:00,14.079058603350962,14.180652044919148,13.985933031250847,14.112923622131348,190500
2024-06-11 00:00:00+00:00,14.053661812105798,14.13832274644083,13.99439964250318,14.062128067016602,172100
2024-06-12 00:00:00+00:00,14.129856045252259,14.129856045252259,13.960534181930063,14.036728858947754,138400
2024-06-13 00:00:00+00:00,14.062126820975996,14.062126820975996,13.79121314692788,13.850475311279297,256200
2024-06-14 00:00:00+00:00,13.765814405177474,13.943600898499472,13.706552240736809,13.833542823791504,222300
2024-06-17 00:00:00+00:00,13.867406780483797,13.92667056206821,13.816610868184382,13.918204307556152,139900
2024-06-18 00:00:00+00:00,13.96899963998213,13.977465894142743,13.808144040476234,13.850475311279297,279200
2024-06-20 00:00:00+00:00,13.90127233018137,13.90127233018137,13.774281737189652,13.875873565673828,248400
2024-06-21 00:00:00+00:00,13.816610294636847,13.875872458988264,13.774280638606657,13.850475311279297,283500
2024-06-24 00:00:00+00:00,13.892805652244792,13.985932837829964,13.86740688851076,13.977466583251953,190400
2024-06-25 00:00:00+00:00,14.011329696576544,14.189117809486376,14.011329696576544,14.121389389038086,269400
2024-06-26 00:00:00+00:00,14.09599004826717,14.155252211884626,14.045194138705472,14.05366039276123,197100
2024-06-27 00:00:00+00:00,14.095989653757512,14.172184323353996,14.079057146119892,14.138320922851562,232500
2024-06-28 00:00:00+00:00,14.12092012316891,14.312332307529354,14.08611896386957,14.190524101257324,268600
2024-07-01 00:00:00+00:00,14.225327540951323,14.251427996692621,14.1209207395167,14.199225425720215,242700
2024-07-02 00:00:00+00:00,14.216626335618402,14.373235702514648,14.207925630847527,14.373235702514648,227900
2024-07-03 00:00:00+00:00,14.338433440038079,14.468940697687891,14.338433440038079,14.45154094696045,123400
2024-07-05 00:00:00+00:00,14.442839967938035,14.495042538109955,14.364535282935261,14.390637397766113,148900
2024-07-08 00:00:00+00:00,14.46024165206908,14.46024165206908,14.373236260472599,14.45154094696045,163300
2024-07-09 00:00:00+00:00,14.41673892470243,14.442841041473452,14.29493236541748,14.29493236541748,160600
2024-07-10 00:00:00+00:00,14.338432883431148,14.39933615733752,14.28623031429565,14.373235702514648,97500
2024-07-11 00:00:00+00:00,14.460240745498684,14.460240745498684,14.364534654793772,14.425437927246094,148900
2024-07-12 00:00:00+00:00,14.486342443232179,14.564647131532611,14.442840576171875,14.442840576171875,204600
2024-07-15 00:00:00+00:00,14.529845346524166,14.555945801844826,14.38193668157788,14.434139251708984,148800
2024-07-16 00:00:00+00:00,14.486342728377336,14.538545301775214,14.399337333054282,14.46024227142334,156800
2024-07-17 00:00:00+00:00,14.451539984074142,14.573346528499522,14.442839279545229,14.495041847229004,155700
2024-07-18 00:00:00+00:00,14.529845346524166,14.529845346524166,14.294931291699514,14.434139251708984,248300
2024-07-19 00:00:00+00:00,14.486341209149685,14.56464589077939,14.364534664165573,14.381936073303223,149700
2024-07-22 00:00:00+00:00,14.425437870487402,14.495041847229004,14.390636711861452,14.495041847229004,134400
2024-07-23 00:00:00+00:00,14.49504258734405,14.503743292317221,14.329732511833392,14.364535331726074,171300
2024-07-24 00:00:00+00:00,14.39933581355665,14.460240745498684,14.26882856408886,14.425437927246094,192500
2024-07-25 00:00:00+00:00,14.451540385962772,14.477640840785645,14.347133588202023,14.373235702514648,156400
2024-07-26 00:00:00+00:00,14.390638769989977,14.677755422548318,14.390638769989977,14.60815143585205,244800
2024-07-29 00:00:00+00:00,14.69515330413946,14.860463373810408,14.547244643800134,14.582047462463379,341300
2024-07-30 00:00:00+00:00,14.651651647099609,14.773458195160728,14.599449077857665,14.756056785583496,254400
2024-07-31 00:00:00+00:00,14.738656827468516,14.825662214636896,14.573346757797568,14.582047462463379,240700
2024-08-01 00:00:00+00:00,14.669052225764348,14.738656200640882,14.495041458828178,14.573346138000488,155100
2024-08-02 00:00:00+00:00,14.52984588521463,14.616849618828853,14.164424561769417,14.173125267028809,277100
2024-08-05 00:00:00+00:00,13.929510592632857,13.929510592632857,13.303073915375125,13.598891258239746,540600
2024-08-06 00:00:00+00:00,13.781601459356358,13.859906145107571,13.694596068578365,13.74679946899414,250500
2024-08-07 00:00:00+00:00,13.711996345329052,13.894706987065796,13.311773074369745,13.407478332519531,366100
2024-08-08 00:00:00+00:00,13.485783405391116,13.56408808695579,13.320474167445026,13.511884689331055,227900
2024-08-09 00:00:00+00:00,13.485783011798828,13.590188974256277,13.311773074369745,13.407478332519531,211700
2024-08-12 00:00:00+00:00,13.459683010063621,13.590190268124303,13.442281599791578,13.581489562988281,142900
2024-08-13 00:00:00+00:00,13.60759156797768,13.772900815496136,13.58148945278142,13.67719554901123,238600
2024-08-14 00:00:00+00:00,13.668495053982241,13.816403723387596,13.668495053982241,13.807703018188477,170800
2024-08-15 00:00:00+00:00,13.929510327443385,14.103519452028124,13.851205640558813,14.060017585754395,166500
2024-08-16 00:00:00+00:00,14.0774184837316,14.329732286018297,14.007814504532881,14.2775297164917,176200
2024-08-19 00:00:00+00:00,14.321031352736885,14.347133466828693,14.138321532563447,14.190524101257324,265100
2024-08-20 00:00:00+00:00,14.199225425720215,14.260128701769657,14.181824015566143,14.199225425720215,128500
2024-08-21 00:00:00+00:00,14.234027911125759,14.26882907112528,14.138321817019973,14.207925796508789,195100
2024-08-22 00:00:00+00:00,14.268828725902052,14.312332249211135,14.216626157420883,14.260128021240234,189800
2024-08-23 00:00:00+00:00,14.312333302541239,14.547245707739966,14.286231186634778,14.486342430114746,251400
2024-08-26 00:00:00+00:00,14.582048815132529,14.6255506830072,14.442840846545717,14.503744125366211,186200
2024-08-27 00:00:00+00:00,14.50374277996081,14.703854008805271,14.451540211455676,14.582047462463379,230400
2024-08-28 00:00:00+00:00,14.573347140317324,14.625549710192667,14.50374316065361,14.547245025634766,129300
2024-08-29 00:00:00+00:00,14.634250237522375,14.782158899949346,14.616848827945143,14.756056785583496,165400
2024-08-30 00:00:00+00:00,14.729956790010464,14.92136732285924,14.729956790010464,14.886566162109375,212500
2024-09-03 00:00:00+00:00,14.903964615955003,15.008371408099844,14.851762049627412,14.938767433166504,196000
2024-09-04 00:00:00+00:00,14.938769118636253,14.973570280284541,14.80826185834794,14.851763725280762,154200
2024-09-05 00:00:00+00:00,14.860461799993251,15.008370444668113,14.825660644505401,14.982268333435059,157500
2024-09-06 00:00:00+00:00,14.947468409847266,15.008371681587532,14.57334641545456,14.634249687194824,272100
2024-09-09 00:00:00+00:00,14.721257291924754,14.85176455954401,14.599450730078775,14.60815143585205,128300
2024-09-10 00:00:00+00:00,14.677754577347969,14.695154328402634,14.4689409697935,14.512444496154785,116600
2024-09-11 00:00:00+00:00,14.521145550302512,14.582048829181684,14.277530775295938,14.46024227142334,262400
2024-09-12 00:00:00+00:00,14.538544213189617,14.729956400466168,14.434139074211284,14.642951011657715,138700
2024-09-13 00:00:00+00:00,14.70385478432913,14.834362042220164,14.686453374079706,14.790860176086426,78300
2024-09-16 00:00:00+00:00,14.790859830778144,14.843062400817871,14.686453031208913,14.843062400817871,126200
2024-09-17 00:00:00+00:00,14.912665244177969,14.912665244177969,14.677752867157437,14.68645191192627,147700
2024-09-18 00:00:00+00:00,14.729955959330736,14.938767890523629,14.69515314105373,14.747357368469238,167800
2024-09-19 00:00:00+00:00,14.877866125983342,14.912667288297927,14.756057909157594,14.869165420532227,184300
2024-09-20 00:00:00+00:00,14.834362377736996,14.912667066140639,14.721256527537209,14.782159805297852,317700
2024-09-23 00:00:00+00:00,14.843063304178877,14.938769404651277,14.825663552766526,14.869165420532227,131400
2024-09-24 00:00:00+00:00,14.91266694001576,14.947469761007412,14.843062957522296,14.921367645263672,137200
2024-09-25 00:00:00+00:00,14.947469102596148,14.99967167229435,14.89526653289795,14.89526653289795,176400
2024-09-26 00:00:00+00:00,14.973569270341553,15.008372089132296,14.877864837646484,14.877864837646484,197700
2024-09-27 00:00:00+00:00,14.964869880366871,14.982269629871642,14.877864494884216,14.93006706237793,188000
2024-09-30 00:00:00+00:00,14.930066954914889,15.019415397324282,14.787110128731774,14.831785202026367,274200
2024-10-01 00:00:00+00:00,14.867523771904867,14.97474224518564,14.644153514734759,14.662023544311523,191300
2024-10-02 00:00:00+00:00,14.733501434326172,14.83178488932234,14.697763080623774,14.733501434326172,132200
2024-10-03 00:00:00+00:00,14.697763430153227,14.858588581908252,14.697763430153227,14.822850227355957,98900
2024-10-04 00:00:00+00:00,14.956871505364486,15.019414901733398,14.849654741354843,15.019414901733398,127900
2024-10-07 00:00:00+00:00,14.992612571779377,15.03728594242649,14.849655740692791,14.885394096374512,104200
2024-10-08 00:00:00+00:00,14.849655740692791,14.930067467021624,14.822850695796612,14.885394096374512,188700
2024-10-09 00:00:00+00:00,14.92113472649892,14.94793806823963,14.787111201075701,14.804981231689453,123900
2024-10-10 00:00:00+00:00,14.74243782872124,14.930068037625878,14.74243782872124,14.804981231689453,106800
2024-10-11 00:00:00+00:00,14.885394217477538,14.92113427762988,14.778177445380242,14.858589172363281,131400
2024-10-14 00:00:00+00:00,14.87645857114117,14.87645857114117,14.76030678893481,14.831785202026367,107100
2024-10-15 00:00:00+00:00,14.83178524203898,14.939002009875665,14.796045183306887,14.822850227355957,117200
2024-10-16 00:00:00+00:00,14.903264029732881,15.081959215343252,14.831785614652766,15.028350830078125,134300
2024-10-17 00:00:00+00:00,15.090895515414012,15.090895515414012,14.939003657410947,15.001548767089844,123100
2024-10-18 00:00:00+00:00,15.019415831277643,15.02835084619472,14.876459000964102,14.903264045715332,149700
2024-10-21 00:00:00+00:00,14.95687083349715,15.144502718355147,14.95687083349715,15.126632690429688,189100
2024-10-22 00:00:00+00:00,15.073025783761063,15.126634168596361,15.001547369254057,15.055155754089355,116400
2024-10-23 00:00:00+00:00,14.98367691040039,15.05515532286002,14.885393454200983,14.98367691040039,94600
2024-10-24 00:00:00+00:00,14.965808217459458,15.090895024387212,14.867524752484831,15.064091682434082,150000
2024-10-25 00:00:00+00:00,15.064091418537508,15.09982977524225,14.921134583358732,14.956872940063477,74700
2024-10-28 00:00:00+00:00,14.9926118850708,15.046220268227875,14.939001797733951,14.9926118850708,99200
2024-10-29 00:00:00+00:00,14.983677002494693,15.02835037148912,14.831785162061934,14.840720176696777,75200
2024-10-30 00:00:00+00:00,14.867524752484831,15.144505116653333,14.867524752484831,15.064091682434082,189500
2024-10-31 00:00:00+00:00,15.081959353925214,15.117699413883592,14.760307335199082,14.876459121704102,243400
2024-11-01 00:00:00+00:00,14.903262295155285,15.037284094809342,14.831783888394478,14.867522239685059,257600
2024-11-04 00:00:00+00:00,14.885393842235622,14.939002226932871,14.519066755808081,14.653088569641113,208700
2024-11-05 00:00:00+00:00,14.59948002535083,14.760306881864333,14.59948002535083,14.688828468322754,116200
2024-11-06 00:00:00+00:00,15.12663420897647,15.198112623674286,14.679893691070157,15.046220779418945,182900
2024-11-07 00:00:00+00:00,14.992611992957123,15.305328983773505,14.83178513814882,15.090893745422363,489700
2024-11-08 00:00:00+00:00,15.108762978365775,15.3053281771162,15.073024625947378,15.224916458129883,230500
2024-11-11 00:00:00+00:00,15.278525157287369,15.323198524786386,15.081958250260334,15.153436660766602,257900
2024-11-12 00:00:00+00:00,15.162371164245503,15.189176206349627,14.94793593995154,14.974740982055664,161600
2024-11-13 00:00:00+00:00,15.019414227056595,15.189176083989132,15.019414227056595,15.126632690429688,161600
2024-11-14 00:00:00+00:00,15.153436225530909,15.215981324084744,15.019414422703486,15.081957817077637,95700
2024-11-15 00:00:00+00:00,15.117698669433594,15.1445037130824,14.992611874098703,15.117698669433594,170800
2024-11-18 00:00:00+00:00,15.117699234520973,15.117699234520973,14.939002345208923,15.037285804748535,239400
2024-11-19 00:00:00+00:00,15.00154657718495,15.117698355558684,14.983676548456764,15.019414901733398,272600
2024-11-20 00:00:00+00:00,15.064090430028493,15.090893769753235,14.831785162061934,14.840720176696777,178200
2024-11-21 00:00:00+00:00,14.867522239685059,14.95687067418098,14.840718902262033,14.867522239685059,152800
2024-11-22 00:00:00+00:00,14.939002909621154,14.965807955284637,14.858589476810605,14.956872940063477,160400
2024-11-25 00:00:00+00:00,15.073024987917957,15.153436708835319,14.965806519728577,15.019414901733398,281200
2024-11-26 00:00:00+00:00,15.028350109397346,15.171306932702121,14.965806712223978,15.144503593444824,187900
2024-11-27 00:00:00+00:00,15.180241070026403,15.323197885070751,15.126632690429688,15.126632690429688,176900
2024-11-29 00:00:00+00:00,15.30532861204253,15.35893869846309,15.242785215398287,15.296395301818848,140600
2024-12-02 00:00:00+00:00,15.269591860011273,15.269591860011273,15.09982997690183,15.198113441467285,143000
2024-12-03 00:00:00+00:00,15.31426370609787,15.358938778347367,15.19811192660869,15.278525352478027,153800
2024-12-04 00:00:00+00:00,15.215983066343995,15.2517214225729,15.144504649706308,15.242786407470703,121100
2024-12-05 00:00:00+00:00,15.207048110766483,15.278526527683956,15.073026292068706,15.1087646484375,236900
2024-12-06 00:00:00+00:00,15.15343702345223,15.207047110749846,15.064090286315752,15.117698669433594,203200
2024-12-09 00:00:00+00:00,15.1713072314581,15.430417543912796,15.1713072314581,15.367874145507812,219300
2024-12-10 00:00:00+00:00,15.367874145507812,15.421482529257828,15.260655673827989,15.367874145507812,144900
2024-12-11 00:00:00+00:00,15.430418705581776,15.430418705581776,15.25172180738892,15.323200225830078,186400
2024-12-12 00:00:00+00:00,15.27852608948957,15.510831363853722,15.27852608948957,15.448287963867188,368900
2024-12-13 00:00:00+00:00,15.430418135507734,15.492961536310602,15.2785262889094,15.403613090515137,161200
2024-12-16 00:00:00+00:00,15.448288736237046,15.448288736237046,15.296396884027095,15.323200225830078,201600
2024-12-17 00:00:00+00:00,15.367874873981858,15.42148326027304,15.19811299584993,15.251721382141113,177700
2024-12-18 00:00:00+00:00,15.278525644091978,15.519765926304432,15.073025420361274,15.090893745422363,192700
2024-12-19 00:00:00+00:00,15.207046990618194,15.350003813922967,15.126633564486788,15.144503593444824,210900
2024-12-20 00:00:00+00:00,15.055156065948394,15.528699932799073,15.019416005864642,15.394678115844727,230000
2024-12-23 00:00:00+00:00,15.385742577585496,15.492961050010605,15.323199178745767,15.466156005859375,122100
2024-12-24 00:00:00+00:00,15.537635496571642,15.72526741027832,15.421483705556973,15.72526741027832,129000
2024-12-26 00:00:00+00:00,15.680590542585362,15.895027477808922,15.653787203817213,15.82354736328125,220700
2024-12-27 00:00:00+00:00,15.769940174674005,15.886093665389586,15.680591728934294,15.814615249633789,154400
2024-12-30 00:00:00+00:00,15.823547557215884,16.055852819738785,15.761004160417363,15.948636054992676,354500
2024-12-31 00:00:00+00:00,16.012797616477695,16.17778379684238,15.930304526295354,16.05862808227539,209100
2025-01-02 00:00:00+00:00,16.122788133225264,16.196115126368987,15.994466332287102,16.104455947875977,203300
2025-01-03 00:00:00+00:00,16.122788792363515,16.31527150163991,16.03112961012326,16.086124420166016,176000
2025-01-06 00:00:00+00:00,16.09529083562027,16.11362302208623,15.728655847568668,15.82948112487793,251000
2025-01-07 00:00:00+00:00,15.948634461950402,15.948634461950402,15.655326515250675,15.6644926071167,224300
2025-01-08 00:00:00+00:00,15.710321754657297,15.72865393889865,15.563667777233096,15.701155662536621,147400
2025-01-10 00:00:00+00:00,15.646161559373859,15.701156366309638,15.462844953503463,15.508673667907715,177100
2025-01-13 00:00:00+00:00,15.435345848181074,15.737819892487632,15.38951713623441,15.682825088500977,267300
2025-01-14 00:00:00+00:00,15.765317994129163,15.884473692823745,15.737819718313515,15.838644981384277,145000
2025-01-15 00:00:00+00:00,16.04945999130305,16.11362088717966,15.765318131740932,15.856975555419922,134200
2025-01-16 00:00:00+00:00,15.85697716921353,15.985300722279769,15.847812824515595,15.966968536376953,199800
2025-01-17 00:00:00+00:00,15.939469337463379,16.031128513433227,15.866142346338174,15.939469337463379,134900
2025-01-21 00:00:00+00:00,15.966966965421207,16.38859671018189,15.948634781322056,16.232776641845703,278100
2025-01-22 00:00:00+00:00,16.223613513977647,16.379433593992246,16.14112042760207,16.278608322143555,138700
2025-01-23 00:00:00+00:00,16.33360379103885,16.342769884146193,16.159451518506305,16.260276794433594,332300
