"('date', '')","('open', 'ATGE')","('high', 'ATGE')","('low', 'ATGE')","('close', 'ATGE')","('volume', 'ATGE')"
2024-03-12 00:00:00+00:00,49.84000015258789,50.25,49.790000915527344,50.040000915527344,321900
2024-03-13 00:00:00+00:00,49.939998626708984,50.52000045776367,49.83000183105469,49.9900016784668,313000
2024-03-14 00:00:00+00:00,49.84000015258789,49.849998474121094,48.09000015258789,48.56999969482422,452200
2024-03-15 00:00:00+00:00,48.47999954223633,49.599998474121094,48.130001068115234,48.9900016784668,945900
2024-03-18 00:00:00+00:00,48.95000076293945,50.0099983215332,48.59000015258789,49.060001373291016,375100
2024-03-19 00:00:00+00:00,48.88999938964844,49.97999954223633,48.88999938964844,49.939998626708984,330400
2024-03-20 00:00:00+00:00,49.630001068115234,49.84000015258789,48.93000030517578,49.59000015258789,348000
2024-03-21 00:00:00+00:00,49.77000045776367,50.119998931884766,49.38999938964844,49.91999816894531,349400
2024-03-22 00:00:00+00:00,49.849998474121094,50.900001525878906,49.56999969482422,50.709999084472656,185200
2024-03-25 00:00:00+00:00,51.0,51.400001525878906,50.619998931884766,50.86000061035156,217100
2024-03-26 00:00:00+00:00,51.290000915527344,51.7400016784668,51.04999923706055,51.22999954223633,259300
2024-03-27 00:00:00+00:00,51.5,51.810001373291016,51.189998626708984,51.79999923706055,264100
2024-03-28 00:00:00+00:00,52.0,52.11000061035156,51.33000183105469,51.400001525878906,335800
2024-04-01 00:00:00+00:00,51.75,53.52000045776367,51.349998474121094,52.34000015258789,474800
2024-04-02 00:00:00+00:00,52.02000045776367,52.599998474121094,51.2599983215332,51.529998779296875,394600
2024-04-03 00:00:00+00:00,51.349998474121094,51.959999084472656,50.31999969482422,51.34000015258789,485700
2024-04-04 00:00:00+00:00,51.459999084472656,51.959999084472656,50.689998626708984,50.720001220703125,464700
2024-04-05 00:00:00+00:00,50.70000076293945,51.310001373291016,50.58000183105469,50.619998931884766,342800
2024-04-08 00:00:00+00:00,50.790000915527344,50.86000061035156,49.349998474121094,49.59000015258789,335400
2024-04-09 00:00:00+00:00,49.59000015258789,49.88999938964844,48.41999816894531,48.459999084472656,315100
2024-04-10 00:00:00+00:00,48.0099983215332,48.529998779296875,46.630001068115234,46.72999954223633,606500
2024-04-11 00:00:00+00:00,47.09000015258789,47.630001068115234,46.83000183105469,47.15999984741211,382300
2024-04-12 00:00:00+00:00,47.0099983215332,47.0099983215332,45.970001220703125,46.2599983215332,343700
2024-04-15 00:00:00+00:00,46.47999954223633,46.650001525878906,45.31999969482422,45.59000015258789,564600
2024-04-16 00:00:00+00:00,45.439998626708984,45.95000076293945,45.18000030517578,45.68000030517578,294500
2024-04-17 00:00:00+00:00,46.08000183105469,46.72999954223633,45.86000061035156,45.9900016784668,269400
2024-04-18 00:00:00+00:00,46.189998626708984,46.86000061035156,46.029998779296875,46.13999938964844,249800
2024-04-19 00:00:00+00:00,46.0,46.58000183105469,45.93000030517578,46.33000183105469,318100
2024-04-22 00:00:00+00:00,46.380001068115234,47.2599983215332,46.18000030517578,46.84000015258789,245000
2024-04-23 00:00:00+00:00,46.880001068115234,47.38999938964844,46.459999084472656,47.040000915527344,261100
2024-04-24 00:00:00+00:00,46.9900016784668,47.400001525878906,46.5,47.209999084472656,340400
2024-04-25 00:00:00+00:00,46.939998626708984,47.939998626708984,46.5,47.630001068115234,340500
2024-04-26 00:00:00+00:00,47.83000183105469,49.779998779296875,47.599998474121094,49.68000030517578,457500
2024-04-29 00:00:00+00:00,49.65999984741211,50.029998779296875,49.0,49.91999816894531,190100
2024-04-30 00:00:00+00:00,49.56999969482422,49.97999954223633,49.119998931884766,49.619998931884766,385700
2024-05-01 00:00:00+00:00,49.279998779296875,51.33000183105469,48.939998626708984,50.52000045776367,519700
2024-05-02 00:00:00+00:00,50.560001373291016,54.5099983215332,50.560001373291016,52.400001525878906,667500
2024-05-03 00:00:00+00:00,56.5,61.880001068115234,56.09000015258789,60.08000183105469,1144800
2024-05-06 00:00:00+00:00,60.41999816894531,63.33000183105469,59.349998474121094,63.040000915527344,977400
2024-05-07 00:00:00+00:00,63.130001068115234,63.939998626708984,62.369998931884766,63.040000915527344,520700
2024-05-08 00:00:00+00:00,63.0,65.01000213623047,61.650001525878906,64.5,520200
2024-05-09 00:00:00+00:00,64.12000274658203,64.52999877929688,62.77000045776367,64.0,480200
2024-05-10 00:00:00+00:00,63.939998626708984,64.87999725341797,63.77000045776367,64.80000305175781,316100
2024-05-13 00:00:00+00:00,65.25,65.33999633789062,64.18000030517578,65.0999984741211,490200
2024-05-14 00:00:00+00:00,65.54000091552734,66.83000183105469,65.12999725341797,65.72000122070312,520100
2024-05-15 00:00:00+00:00,65.7300033569336,66.30000305175781,64.47000122070312,66.0,443500
2024-05-16 00:00:00+00:00,65.8499984741211,67.69000244140625,65.75,65.94999694824219,610900
2024-05-17 00:00:00+00:00,66.16999816894531,66.16999816894531,64.26000213623047,65.2699966430664,258300
2024-05-20 00:00:00+00:00,65.23999786376953,66.13999938964844,65.19999694824219,65.47000122070312,239000
2024-05-21 00:00:00+00:00,65.12999725341797,66.30999755859375,64.58000183105469,66.12000274658203,280000
2024-05-22 00:00:00+00:00,65.98999786376953,66.56999969482422,65.18000030517578,65.37000274658203,300200
2024-05-23 00:00:00+00:00,65.5199966430664,65.80999755859375,64.47000122070312,65.05000305175781,207200
2024-05-24 00:00:00+00:00,64.80000305175781,66.08000183105469,64.5999984741211,65.54000091552734,214200
2024-05-28 00:00:00+00:00,66.08999633789062,66.58000183105469,64.81999969482422,66.13999938964844,336800
2024-05-29 00:00:00+00:00,65.48999786376953,65.69000244140625,64.20999908447266,64.43000030517578,245600
2024-05-30 00:00:00+00:00,64.77999877929688,66.08000183105469,63.869998931884766,65.54000091552734,304100
2024-05-31 00:00:00+00:00,65.58000183105469,65.62000274658203,63.52000045776367,64.38999938964844,426000
2024-06-03 00:00:00+00:00,65.0999984741211,66.04000091552734,64.19000244140625,65.61000061035156,441900
2024-06-04 00:00:00+00:00,65.08999633789062,66.11000061035156,64.6500015258789,65.19999694824219,358100
2024-06-05 00:00:00+00:00,65.25,65.68000030517578,64.76000213623047,65.63999938964844,161900
2024-06-06 00:00:00+00:00,65.5999984741211,66.16999816894531,65.12999725341797,65.73999786376953,315500
2024-06-07 00:00:00+00:00,65.36000061035156,66.23999786376953,65.23999786376953,65.43000030517578,341700
2024-06-10 00:00:00+00:00,65.12000274658203,66.94999694824219,64.05999755859375,64.41999816894531,550600
2024-06-11 00:00:00+00:00,63.97999954223633,65.33999633789062,63.58000183105469,64.5199966430664,348600
2024-06-12 00:00:00+00:00,65.5199966430664,65.93000030517578,64.69999694824219,64.76000213623047,357000
2024-06-13 00:00:00+00:00,64.62000274658203,64.70999908447266,63.95000076293945,64.11000061035156,256200
2024-06-14 00:00:00+00:00,63.619998931884766,64.0,62.279998779296875,63.029998779296875,359100
2024-06-17 00:00:00+00:00,62.9900016784668,63.9900016784668,62.70000076293945,63.27000045776367,300000
2024-06-18 00:00:00+00:00,63.470001220703125,64.33000183105469,62.86000061035156,64.13999938964844,291800
2024-06-20 00:00:00+00:00,63.720001220703125,64.45999908447266,63.2400016784668,63.630001068115234,507200
2024-06-21 00:00:00+00:00,63.630001068115234,65.66000366210938,63.59000015258789,65.66000366210938,2304800
2024-06-24 00:00:00+00:00,64.01000213623047,67.26000213623047,63.810001373291016,65.3499984741211,659100
2024-06-25 00:00:00+00:00,65.38999938964844,66.11000061035156,65.16000366210938,65.83999633789062,508600
2024-06-26 00:00:00+00:00,65.41000366210938,65.9800033569336,64.75,65.94999694824219,394600
2024-06-27 00:00:00+00:00,66.16999816894531,66.8499984741211,65.55000305175781,65.9800033569336,539700
2024-06-28 00:00:00+00:00,66.61000061035156,68.79000091552734,66.55000305175781,68.20999908447266,1258500
2024-07-01 00:00:00+00:00,68.37999725341797,68.6500015258789,65.30000305175781,67.2699966430664,583000
2024-07-02 00:00:00+00:00,67.4000015258789,68.05999755859375,67.2300033569336,67.43000030517578,376500
2024-07-03 00:00:00+00:00,67.81999969482422,68.41000366210938,67.25,68.0,321300
2024-07-05 00:00:00+00:00,67.87999725341797,68.55999755859375,67.69000244140625,68.04000091552734,337200
2024-07-08 00:00:00+00:00,68.33000183105469,69.13999938964844,68.05999755859375,68.19999694824219,289700
2024-07-09 00:00:00+00:00,68.02999877929688,68.62000274658203,66.9000015258789,67.08000183105469,315000
2024-07-10 00:00:00+00:00,67.41999816894531,67.80000305175781,67.0,67.66000366210938,238300
2024-07-11 00:00:00+00:00,68.55000305175781,69.83000183105469,68.16999816894531,69.73999786376953,325700
2024-07-12 00:00:00+00:00,70.0,71.70999908447266,70.0,71.08000183105469,262600
2024-07-15 00:00:00+00:00,76.91000366210938,77.87000274658203,74.5,75.0999984741211,853400
2024-07-16 00:00:00+00:00,76.0,78.41999816894531,76.0,77.25,677700
2024-07-17 00:00:00+00:00,77.0999984741211,79.72000122070312,77.0999984741211,78.02999877929688,654000
2024-07-18 00:00:00+00:00,78.05000305175781,79.83999633789062,77.66000366210938,78.02999877929688,370000
2024-07-19 00:00:00+00:00,77.9000015258789,78.0999984741211,76.86000061035156,76.88999938964844,377000
2024-07-22 00:00:00+00:00,77.3499984741211,78.83000183105469,76.9000015258789,78.27999877929688,440700
2024-07-23 00:00:00+00:00,78.19999694824219,80.18000030517578,78.19999694824219,79.31999969482422,425900
2024-07-24 00:00:00+00:00,79.04000091552734,80.05000305175781,77.5199966430664,78.91000366210938,384000
2024-07-25 00:00:00+00:00,79.25,79.66999816894531,76.86000061035156,77.01000213623047,704900
2024-07-26 00:00:00+00:00,78.27999877929688,79.27999877929688,78.23999786376953,78.80999755859375,420500
2024-07-29 00:00:00+00:00,79.30000305175781,79.80999755859375,78.05000305175781,78.7300033569336,358700
2024-07-30 00:00:00+00:00,79.05000305175781,80.16999816894531,78.05000305175781,78.23999786376953,417200
2024-07-31 00:00:00+00:00,78.26000213623047,79.19999694824219,77.0,78.41000366210938,510000
2024-08-01 00:00:00+00:00,78.55000305175781,78.98999786376953,76.25,76.98999786376953,458000
2024-08-02 00:00:00+00:00,75.12999725341797,76.31999969482422,74.5,75.66999816894531,386300
2024-08-05 00:00:00+00:00,72.0,74.19000244140625,71.5,73.6500015258789,562800
2024-08-06 00:00:00+00:00,73.7300033569336,75.36000061035156,72.7300033569336,74.70999908447266,863400
2024-08-07 00:00:00+00:00,76.0199966430664,76.41999816894531,67.30000305175781,68.25,954000
2024-08-08 00:00:00+00:00,68.9800033569336,71.93000030517578,68.63999938964844,71.51000213623047,654900
2024-08-09 00:00:00+00:00,71.48999786376953,72.44999694824219,70.5,72.06999969482422,365500
2024-08-12 00:00:00+00:00,71.66000366210938,72.79000091552734,70.87999725341797,71.45999908447266,393600
2024-08-13 00:00:00+00:00,71.91000366210938,74.27999877929688,71.72000122070312,73.11000061035156,528600
2024-08-14 00:00:00+00:00,73.37999725341797,74.37999725341797,72.63999938964844,74.04000091552734,322600
2024-08-15 00:00:00+00:00,75.62999725341797,76.0199966430664,73.13999938964844,73.13999938964844,408200
2024-08-16 00:00:00+00:00,73.05000305175781,73.70999908447266,72.47000122070312,72.93000030517578,330700
2024-08-19 00:00:00+00:00,72.66999816894531,72.80000305175781,71.25,71.69000244140625,363700
2024-08-20 00:00:00+00:00,71.66000366210938,72.16000366210938,71.27999877929688,71.91000366210938,261800
2024-08-21 00:00:00+00:00,72.01000213623047,74.47000122070312,71.4000015258789,73.37999725341797,405100
2024-08-22 00:00:00+00:00,73.41999816894531,74.4800033569336,73.12000274658203,73.87999725341797,291700
2024-08-23 00:00:00+00:00,74.08000183105469,75.66000366210938,73.80000305175781,75.3499984741211,395800
2024-08-26 00:00:00+00:00,75.83000183105469,76.33000183105469,74.9000015258789,75.76000213623047,436100
2024-08-27 00:00:00+00:00,74.9800033569336,75.91000366210938,72.73999786376953,75.55000305175781,369300
2024-08-28 00:00:00+00:00,75.4000015258789,76.25,74.95999908447266,75.47000122070312,440200
2024-08-29 00:00:00+00:00,75.93000030517578,76.44000244140625,74.93000030517578,75.5,333200
2024-08-30 00:00:00+00:00,75.5,76.43000030517578,75.23999786376953,75.70999908447266,368700
2024-09-03 00:00:00+00:00,74.72000122070312,75.4000015258789,73.08999633789062,73.38999938964844,478400
2024-09-04 00:00:00+00:00,73.2699966430664,74.5199966430664,73.05999755859375,73.6500015258789,421800
2024-09-05 00:00:00+00:00,73.30000305175781,73.30000305175781,71.72000122070312,72.05000305175781,362200
2024-09-06 00:00:00+00:00,72.19000244140625,72.45999908447266,69.7699966430664,69.79000091552734,480200
2024-09-09 00:00:00+00:00,69.4000015258789,71.05000305175781,68.69000244140625,70.05999755859375,387200
2024-09-10 00:00:00+00:00,70.05999755859375,70.41999816894531,69.16000366210938,69.63999938964844,288800
2024-09-11 00:00:00+00:00,69.05999755859375,71.23999786376953,68.5999984741211,70.83999633789062,550800
2024-09-12 00:00:00+00:00,71.06999969482422,72.75,71.06999969482422,72.08999633789062,235400
2024-09-13 00:00:00+00:00,72.97000122070312,73.63999938964844,72.38999938964844,72.86000061035156,413600
2024-09-16 00:00:00+00:00,72.81999969482422,73.91000366210938,72.81999969482422,73.5,287900
2024-09-17 00:00:00+00:00,74.13999938964844,74.98999786376953,73.54000091552734,73.62999725341797,320500
2024-09-18 00:00:00+00:00,73.86000061035156,74.5,72.79000091552734,73.56999969482422,438200
2024-09-19 00:00:00+00:00,75.2699966430664,75.2699966430664,73.94999694824219,74.98999786376953,311800
2024-09-20 00:00:00+00:00,74.88999938964844,75.69000244140625,74.31999969482422,75.30000305175781,1348300
2024-09-23 00:00:00+00:00,76.0,77.83000183105469,75.3499984741211,77.62999725341797,376600
2024-09-24 00:00:00+00:00,77.63999938964844,77.81999969482422,76.2300033569336,77.41999816894531,262000
2024-09-25 00:00:00+00:00,77.5199966430664,77.5199966430664,75.13999938964844,75.2300033569336,286700
2024-09-26 00:00:00+00:00,76.0,76.69999694824219,73.80000305175781,74.20999908447266,295900
2024-09-27 00:00:00+00:00,75.23999786376953,76.30999755859375,74.25,75.22000122070312,217300
2024-09-30 00:00:00+00:00,75.31999969482422,76.43000030517578,74.77999877929688,75.4800033569336,280300
2024-10-01 00:00:00+00:00,75.4000015258789,76.54000091552734,74.0199966430664,75.37000274658203,415600
2024-10-02 00:00:00+00:00,74.87000274658203,75.61000061035156,73.62999725341797,73.7699966430664,279500
2024-10-03 00:00:00+00:00,73.58000183105469,74.02999877929688,71.7699966430664,71.94000244140625,237500
2024-10-04 00:00:00+00:00,73.11000061035156,73.54000091552734,72.45999908447266,73.0999984741211,187700
2024-10-07 00:00:00+00:00,72.91000366210938,73.26000213623047,72.11000061035156,72.58999633789062,233800
2024-10-08 00:00:00+00:00,73.12000274658203,73.25,72.36000061035156,72.87999725341797,227700
2024-10-09 00:00:00+00:00,72.9800033569336,73.73999786376953,72.4800033569336,73.13999938964844,214100
2024-10-10 00:00:00+00:00,72.52999877929688,72.73999786376953,71.68000030517578,72.51000213623047,193600
2024-10-11 00:00:00+00:00,72.80000305175781,73.4000015258789,72.5,73.29000091552734,175300
2024-10-14 00:00:00+00:00,73.44000244140625,75.31999969482422,73.2699966430664,74.94999694824219,163700
2024-10-15 00:00:00+00:00,74.9800033569336,76.02999877929688,74.63999938964844,74.83999633789062,210300
2024-10-16 00:00:00+00:00,74.83999633789062,74.86000061035156,73.7699966430664,74.43000030517578,233700
2024-10-17 00:00:00+00:00,74.66999816894531,74.69000244140625,72.70999908447266,74.12000274658203,248400
2024-10-18 00:00:00+00:00,74.2300033569336,74.2300033569336,72.61000061035156,73.05000305175781,214100
2024-10-21 00:00:00+00:00,73.01000213623047,73.38999938964844,71.68000030517578,71.72000122070312,183600
2024-10-22 00:00:00+00:00,71.5999984741211,72.30999755859375,71.08999633789062,72.0199966430664,142300
2024-10-23 00:00:00+00:00,71.80999755859375,73.98999786376953,71.69999694824219,73.44000244140625,394400
2024-10-24 00:00:00+00:00,73.5,74.66000366210938,72.1500015258789,72.7699966430664,344800
2024-10-25 00:00:00+00:00,72.91999816894531,73.77999877929688,71.69999694824219,72.08999633789062,326100
2024-10-28 00:00:00+00:00,72.54000091552734,74.4800033569336,72.08000183105469,73.33000183105469,530800
2024-10-29 00:00:00+00:00,72.0,75.19000244140625,71.93000030517578,74.98999786376953,507600
2024-10-30 00:00:00+00:00,75.70999908447266,85.26000213623047,73.6500015258789,82.12000274658203,1105900
2024-10-31 00:00:00+00:00,82.0,83.19999694824219,80.05000305175781,80.91999816894531,525900
2024-11-01 00:00:00+00:00,81.55999755859375,81.76000213623047,78.83000183105469,79.69999694824219,404700
2024-11-04 00:00:00+00:00,79.13999938964844,82.69999694824219,78.55999755859375,80.58999633789062,364200
2024-11-05 00:00:00+00:00,79.9800033569336,82.08999633789062,79.9800033569336,81.27999877929688,319800
2024-11-06 00:00:00+00:00,84.5,88.98999786376953,84.5,88.9800033569336,626800
2024-11-07 00:00:00+00:00,88.55000305175781,90.86000061035156,86.72000122070312,90.37000274658203,562600
2024-11-08 00:00:00+00:00,90.04000091552734,92.93000030517578,89.91000366210938,91.2300033569336,571300
2024-11-11 00:00:00+00:00,92.76000213623047,92.8499984741211,89.86000061035156,90.83000183105469,428300
2024-11-12 00:00:00+00:00,90.36000061035156,91.76000213623047,89.1500015258789,89.26000213623047,376000
2024-11-13 00:00:00+00:00,90.37000274658203,91.2699966430664,89.61000061035156,89.8499984741211,369800
2024-11-14 00:00:00+00:00,89.80999755859375,90.08999633789062,83.76000213623047,84.81999969482422,463300
2024-11-15 00:00:00+00:00,84.0,88.41999816894531,83.69999694824219,87.19999694824219,751700
2024-11-18 00:00:00+00:00,87.56999969482422,88.19999694824219,86.68000030517578,87.33999633789062,449500
2024-11-19 00:00:00+00:00,86.5199966430664,88.63999938964844,86.43000030517578,87.7699966430664,234700
2024-11-20 00:00:00+00:00,87.87999725341797,88.33000183105469,86.81999969482422,87.29000091552734,260800
2024-11-21 00:00:00+00:00,88.08999633789062,89.30000305175781,87.81999969482422,88.81999969482422,299100
2024-11-22 00:00:00+00:00,89.52999877929688,91.20999908447266,89.33000183105469,90.08000183105469,337100
2024-11-25 00:00:00+00:00,91.0,92.91000366210938,91.0,91.56999969482422,463700
2024-11-26 00:00:00+00:00,91.7699966430664,91.83000183105469,90.5999984741211,91.43000030517578,185400
2024-11-27 00:00:00+00:00,91.7699966430664,92.2699966430664,90.19999694824219,90.75,224000
2024-11-29 00:00:00+00:00,91.20999908447266,91.69999694824219,89.54000091552734,91.41000366210938,202400
2024-12-02 00:00:00+00:00,91.06999969482422,92.0,89.56999969482422,91.56999969482422,520900
2024-12-03 00:00:00+00:00,91.5,92.61000061035156,90.05999755859375,90.80000305175781,235200
2024-12-04 00:00:00+00:00,91.30999755859375,92.69999694824219,90.80999755859375,91.63999938964844,318400
2024-12-05 00:00:00+00:00,91.87999725341797,92.5199966430664,91.0999984741211,91.69000244140625,238500
2024-12-06 00:00:00+00:00,91.76000213623047,92.0999984741211,89.68000030517578,91.19999694824219,361200
2024-12-09 00:00:00+00:00,91.30000305175781,91.30000305175781,87.5,87.91999816894531,374500
2024-12-10 00:00:00+00:00,88.06999969482422,89.22000122070312,86.5,88.2699966430664,331800
2024-12-11 00:00:00+00:00,89.05000305175781,90.37999725341797,88.44000244140625,88.80000305175781,233600
2024-12-12 00:00:00+00:00,89.0999984741211,89.98999786376953,88.44999694824219,89.4000015258789,331700
2024-12-13 00:00:00+00:00,89.12000274658203,90.31999969482422,88.27999877929688,88.75,229000
2024-12-16 00:00:00+00:00,88.58000183105469,91.52999877929688,88.19999694824219,91.47000122070312,316400
2024-12-17 00:00:00+00:00,90.7699966430664,91.98999786376953,89.38999938964844,90.23999786376953,362200
2024-12-18 00:00:00+00:00,90.80999755859375,90.80999755859375,84.79000091552734,85.9800033569336,482300
2024-12-19 00:00:00+00:00,87.05000305175781,89.0999984741211,86.11000061035156,88.41000366210938,549200
2024-12-20 00:00:00+00:00,87.01000213623047,88.94000244140625,86.5,87.27999877929688,2115500
2024-12-23 00:00:00+00:00,87.27999877929688,89.41999816894531,86.6500015258789,89.20999908447266,293600
2024-12-24 00:00:00+00:00,89.4000015258789,91.33000183105469,89.01000213623047,91.05999755859375,136200
2024-12-26 00:00:00+00:00,90.76000213623047,92.62000274658203,90.76000213623047,92.11000061035156,277100
2024-12-27 00:00:00+00:00,91.43000030517578,92.77999877929688,89.87000274658203,90.87000274658203,224500
2024-12-30 00:00:00+00:00,89.97000122070312,91.1500015258789,89.0,90.12999725341797,169800
2024-12-31 00:00:00+00:00,90.41999816894531,92.33000183105469,90.41999816894531,90.8499984741211,399000
2025-01-02 00:00:00+00:00,91.11000061035156,95.0,91.06999969482422,92.76000213623047,532300
2025-01-03 00:00:00+00:00,93.44000244140625,95.30000305175781,93.23999786376953,94.97000122070312,467900
2025-01-06 00:00:00+00:00,96.23999786376953,97.37000274658203,93.04000091552734,94.6500015258789,432600
2025-01-07 00:00:00+00:00,94.88999938964844,95.13999938964844,92.66000366210938,93.54000091552734,505600
2025-01-08 00:00:00+00:00,93.30999755859375,94.58999633789062,92.08000183105469,94.41000366210938,312400
2025-01-10 00:00:00+00:00,93.05000305175781,93.43000030517578,91.2699966430664,91.66000366210938,251500
2025-01-13 00:00:00+00:00,91.25,94.58000183105469,89.62000274658203,94.30000305175781,290000
2025-01-14 00:00:00+00:00,94.83000183105469,97.0,94.83000183105469,95.70999908447266,406900
2025-01-15 00:00:00+00:00,97.5999984741211,98.5,96.2300033569336,97.44999694824219,385900
2025-01-16 00:00:00+00:00,97.41999816894531,98.63999938964844,97.0999984741211,97.33999633789062,311800
2025-01-17 00:00:00+00:00,98.9800033569336,99.16999816894531,97.68000030517578,98.16999816894531,225100
2025-01-21 00:00:00+00:00,99.33999633789062,100.05000305175781,97.83999633789062,99.0999984741211,385000
2025-01-22 00:00:00+00:00,99.58000183105469,100.19999694824219,99.0,99.61000061035156,257200
2025-01-23 00:00:00+00:00,99.31999969482422,100.54000091552734,99.26000213623047,100.3499984741211,283000
2025-01-24 00:00:00+00:00,99.77999877929688,100.36000061035156,98.94000244140625,99.62000274658203,214000
2025-01-27 00:00:00+00:00,98.0999984741211,99.76000213623047,96.79000091552734,97.19999694824219,331100
2025-01-28 00:00:00+00:00,97.48999786376953,99.5999984741211,97.04000091552734,98.02999877929688,323700
2025-01-29 00:00:00+00:00,98.33000183105469,100.23999786376953,98.0199966430664,99.86000061035156,349500
2025-01-30 00:00:00+00:00,100.43000030517578,103.1500015258789,100.43000030517578,102.41999816894531,765200
2025-01-31 00:00:00+00:00,109.9000015258789,112.44000244140625,105.55999755859375,107.12999725341797,920500
