"('date', '')","('open', 'ADMA')","('high', 'ADMA')","('low', 'ADMA')","('close', 'ADMA')","('volume', 'ADMA')"
2024-04-04 00:00:00+00:00,6.400000095367432,6.449999809265137,6.269999980926514,6.28000020980835,1713700
2024-04-05 00:00:00+00:00,6.28000020980835,6.489999771118164,6.199999809265137,6.389999866485596,2387900
2024-04-08 00:00:00+00:00,6.380000114440918,6.389999866485596,6.159999847412109,6.21999979019165,1909800
2024-04-09 00:00:00+00:00,6.210000038146973,6.260000228881836,6.050000190734863,6.110000133514404,2205900
2024-04-10 00:00:00+00:00,6.039999961853027,6.090000152587891,5.894999980926514,6.039999961853027,2539300
2024-04-11 00:00:00+00:00,6.070000171661377,6.230000019073486,6.045000076293945,6.21999979019165,1505500
2024-04-12 00:00:00+00:00,6.224999904632568,6.224999904632568,5.980000019073486,6.019999980926514,1480300
2024-04-15 00:00:00+00:00,6.03000020980835,6.210000038146973,5.940000057220459,5.980000019073486,1815300
2024-04-16 00:00:00+00:00,5.920000076293945,6.244999885559082,5.909999847412109,6.159999847412109,1764200
2024-04-17 00:00:00+00:00,6.179999828338623,6.21999979019165,5.96999979019165,6.039999961853027,1711800
2024-04-18 00:00:00+00:00,6.03000020980835,6.210000038146973,6.010000228881836,6.199999809265137,2983700
2024-04-19 00:00:00+00:00,6.199999809265137,6.289999961853027,6.099999904632568,6.269999980926514,3411900
2024-04-22 00:00:00+00:00,6.300000190734863,6.474999904632568,6.190000057220459,6.199999809265137,2301600
2024-04-23 00:00:00+00:00,6.230000019073486,6.630000114440918,6.230000019073486,6.539999961853027,2752300
2024-04-24 00:00:00+00:00,6.539999961853027,6.550000190734863,6.420000076293945,6.460000038146973,1716500
2024-04-25 00:00:00+00:00,6.409999847412109,6.485000133514404,6.260000228881836,6.440000057220459,1531900
2024-04-26 00:00:00+00:00,6.46999979019165,6.599999904632568,6.400000095367432,6.550000190734863,1565500
2024-04-29 00:00:00+00:00,6.590000152587891,6.639999866485596,6.489999771118164,6.579999923706055,1129200
2024-04-30 00:00:00+00:00,6.510000228881836,6.679999828338623,6.5,6.519999980926514,2281200
2024-05-01 00:00:00+00:00,6.550000190734863,6.75,6.519999980926514,6.670000076293945,2855900
2024-05-02 00:00:00+00:00,6.710000038146973,6.75,6.599999904632568,6.739999771118164,1994200
2024-05-03 00:00:00+00:00,6.78000020980835,6.809999942779541,6.650000095367432,6.809999942779541,2985500
2024-05-06 00:00:00+00:00,6.900000095367432,6.940000057220459,6.760000228881836,6.909999847412109,2412600
2024-05-07 00:00:00+00:00,6.929999828338623,6.96999979019165,6.860000133514404,6.909999847412109,1968800
2024-05-08 00:00:00+00:00,6.900000095367432,6.909999847412109,6.71999979019165,6.860000133514404,2399700
2024-05-09 00:00:00+00:00,6.929999828338623,6.96999979019165,6.840000152587891,6.929999828338623,3022700
2024-05-10 00:00:00+00:00,8.199999809265137,9.020000457763672,7.960000038146973,8.8100004196167,11700300
2024-05-13 00:00:00+00:00,8.800000190734863,8.90999984741211,8.42300033569336,8.789999961853027,5220600
2024-05-14 00:00:00+00:00,8.75,9.170000076293945,8.75,9.15999984741211,3768500
2024-05-15 00:00:00+00:00,9.270000457763672,9.329999923706055,9.050000190734863,9.100000381469727,3130700
2024-05-16 00:00:00+00:00,9.109999656677246,9.156999588012695,8.970000267028809,9.0600004196167,2114600
2024-05-17 00:00:00+00:00,9.069999694824219,9.3100004196167,8.90999984741211,9.210000038146973,3629100
2024-05-20 00:00:00+00:00,9.229999542236328,9.59000015258789,9.220000267028809,9.40999984741211,4193300
2024-05-21 00:00:00+00:00,9.40999984741211,9.619999885559082,9.3100004196167,9.600000381469727,3360400
2024-05-22 00:00:00+00:00,9.609999656677246,9.774999618530273,9.5,9.630000114440918,1912000
2024-05-23 00:00:00+00:00,9.649999618530273,9.760000228881836,9.425000190734863,9.470000267028809,2648500
2024-05-24 00:00:00+00:00,9.550000190734863,9.739999771118164,9.4350004196167,9.5600004196167,2322800
2024-05-28 00:00:00+00:00,9.619999885559082,9.729999542236328,9.489999771118164,9.510000228881836,2622800
2024-05-29 00:00:00+00:00,9.380000114440918,9.5600004196167,9.350000381469727,9.399999618530273,2808700
2024-05-30 00:00:00+00:00,9.470000267028809,9.65999984741211,9.420000076293945,9.479999542236328,2821800
2024-05-31 00:00:00+00:00,9.520000457763672,9.640000343322754,9.399999618530273,9.550000190734863,2331500
2024-06-03 00:00:00+00:00,9.640000343322754,10.0,9.630000114440918,9.8100004196167,4735400
2024-06-04 00:00:00+00:00,9.869999885559082,10.149999618530273,9.8149995803833,10.09000015258789,4608100
2024-06-05 00:00:00+00:00,10.180000305175781,10.539999961853027,10.0600004196167,10.489999771118164,3077900
2024-06-06 00:00:00+00:00,10.640000343322754,10.854999542236328,10.520000457763672,10.579999923706055,2752700
2024-06-07 00:00:00+00:00,10.510000228881836,10.600000381469727,10.390000343322754,10.470000267028809,1749800
2024-06-10 00:00:00+00:00,10.319999694824219,10.489999771118164,10.074999809265137,10.479999542236328,3744500
2024-06-11 00:00:00+00:00,10.420000076293945,10.550000190734863,10.279999732971191,10.5,2555200
2024-06-12 00:00:00+00:00,10.75,10.850000381469727,10.65999984741211,10.779999732971191,2387000
2024-06-13 00:00:00+00:00,10.75,10.84000015258789,10.569999694824219,10.779999732971191,2035500
2024-06-14 00:00:00+00:00,10.670000076293945,10.75,10.494999885559082,10.630000114440918,2385800
2024-06-17 00:00:00+00:00,10.5600004196167,10.630000114440918,10.350000381469727,10.4399995803833,2523000
2024-06-18 00:00:00+00:00,10.430000305175781,10.880000114440918,10.430000305175781,10.619999885559082,3317900
2024-06-20 00:00:00+00:00,10.819999694824219,10.989999771118164,10.694999694824219,10.710000038146973,2147200
2024-06-21 00:00:00+00:00,10.850000381469727,11.0,10.569999694824219,11.0,7449000
2024-06-24 00:00:00+00:00,11.039999961853027,11.265000343322754,10.984999656677246,11.010000228881836,2873200
2024-06-25 00:00:00+00:00,11.010000228881836,11.210000038146973,10.970000267028809,11.010000228881836,2127900
2024-06-26 00:00:00+00:00,11.0,11.010000228881836,10.619999885559082,10.84000015258789,3051900
2024-06-27 00:00:00+00:00,10.84000015258789,10.977999687194824,10.770000457763672,10.949999809265137,1370100
2024-06-28 00:00:00+00:00,11.039999961853027,11.25,10.925000190734863,11.180000305175781,10330200
2024-07-01 00:00:00+00:00,11.25,11.645000457763672,11.210000038146973,11.550000190734863,2810400
2024-07-02 00:00:00+00:00,11.529999732971191,11.680000305175781,11.34000015258789,11.399999618530273,2389000
2024-07-03 00:00:00+00:00,11.449999809265137,11.5,11.170000076293945,11.210000038146973,1576700
2024-07-05 00:00:00+00:00,11.204999923706055,11.470000267028809,11.010000228881836,11.460000038146973,2026700
2024-07-08 00:00:00+00:00,11.600000381469727,11.899999618530273,11.449999809265137,11.640000343322754,4584300
2024-07-09 00:00:00+00:00,11.8100004196167,12.149999618530273,11.75,11.960000038146973,3469700
2024-07-10 00:00:00+00:00,12.109999656677246,12.149999618530273,11.829999923706055,12.0,1712200
2024-07-11 00:00:00+00:00,12.109999656677246,12.46500015258789,12.029999732971191,12.3100004196167,2780100
2024-07-12 00:00:00+00:00,12.350000381469727,12.800000190734863,12.350000381469727,12.779999732971191,2391700
2024-07-15 00:00:00+00:00,13.109999656677246,13.454999923706055,12.975000381469727,13.390000343322754,4334600
2024-07-16 00:00:00+00:00,13.489999771118164,13.84000015258789,13.470000267028809,13.729999542236328,4063200
2024-07-17 00:00:00+00:00,13.569999694824219,13.739999771118164,13.220000267028809,13.289999961853027,4819600
2024-07-18 00:00:00+00:00,13.369999885559082,13.539999961853027,12.869999885559082,13.050000190734863,3832600
2024-07-19 00:00:00+00:00,13.170000076293945,13.420000076293945,13.039999961853027,13.359999656677246,2825600
2024-07-22 00:00:00+00:00,13.5,13.949999809265137,13.470000267028809,13.75,4090200
2024-07-23 00:00:00+00:00,13.779999732971191,14.029999732971191,13.600000381469727,13.760000228881836,2839300
2024-07-24 00:00:00+00:00,13.739999771118164,13.84000015258789,13.470000267028809,13.579999923706055,2151700
2024-07-25 00:00:00+00:00,13.670000076293945,13.755000114440918,13.069999694824219,13.079999923706055,3145900
2024-07-26 00:00:00+00:00,13.270000457763672,13.350000381469727,12.9399995803833,13.15999984741211,2801400
2024-07-29 00:00:00+00:00,13.510000228881836,13.510000228881836,12.260000228881836,12.359999656677246,4870400
2024-07-30 00:00:00+00:00,12.380000114440918,12.550000190734863,11.8100004196167,12.180000305175781,4394200
2024-07-31 00:00:00+00:00,12.239999771118164,12.494999885559082,12.069999694824219,12.279999732971191,2748800
2024-08-01 00:00:00+00:00,12.359999656677246,12.569999694824219,12.15999984741211,12.255000114440918,2144000
2024-08-02 00:00:00+00:00,11.829999923706055,12.0,11.390000343322754,11.6899995803833,4483300
2024-08-05 00:00:00+00:00,10.460000038146973,11.395000457763672,10.210000038146973,11.300000190734863,4745100
2024-08-06 00:00:00+00:00,11.399999618530273,12.0,11.220000267028809,11.859999656677246,2481500
2024-08-07 00:00:00+00:00,12.100000381469727,12.170000076293945,11.420000076293945,11.449999809265137,2176400
2024-08-08 00:00:00+00:00,11.600000381469727,12.28499984741211,11.550000190734863,12.1899995803833,4355400
2024-08-09 00:00:00+00:00,15.100000381469727,16.639999389648438,14.949999809265137,15.960000038146973,14567800
2024-08-12 00:00:00+00:00,16.024999618530273,17.040000915527344,15.878999710083008,16.450000762939453,8027700
2024-08-13 00:00:00+00:00,16.540000915527344,17.295000076293945,16.540000915527344,17.270000457763672,5510900
2024-08-14 00:00:00+00:00,17.6299991607666,17.8700008392334,17.1299991607666,17.56999969482422,3421900
2024-08-15 00:00:00+00:00,17.75,17.790000915527344,17.225000381469727,17.59000015258789,2898200
2024-08-16 00:00:00+00:00,17.59000015258789,17.65999984741211,17.30500030517578,17.549999237060547,2765400
2024-08-19 00:00:00+00:00,17.610000610351562,18.424999237060547,17.530000686645508,18.219999313354492,3937800
2024-08-20 00:00:00+00:00,18.1200008392334,18.229999542236328,17.639999389648438,17.93000030517578,2243900
2024-08-21 00:00:00+00:00,18.0,18.100000381469727,17.65399932861328,17.84000015258789,2736300
2024-08-22 00:00:00+00:00,17.989999771118164,17.989999771118164,17.399999618530273,17.5,2583500
2024-08-23 00:00:00+00:00,17.56999969482422,18.399999618530273,17.540000915527344,18.399999618530273,3643900
2024-08-26 00:00:00+00:00,18.450000762939453,18.479999542236328,17.420000076293945,17.459999084472656,4088700
2024-08-27 00:00:00+00:00,17.3799991607666,17.479999542236328,17.030000686645508,17.350000381469727,3329600
2024-08-28 00:00:00+00:00,17.219999313354492,17.350000381469727,16.8799991607666,17.239999771118164,2913800
2024-08-29 00:00:00+00:00,17.329999923706055,17.594999313354492,17.1200008392334,17.219999313354492,2479800
2024-08-30 00:00:00+00:00,17.270000457763672,17.420000076293945,16.719999313354492,17.309999465942383,3193100
2024-09-03 00:00:00+00:00,17.309999465942383,17.489999771118164,16.43000030517578,16.56999969482422,4021300
2024-09-04 00:00:00+00:00,16.309999465942383,16.93000030517578,16.059999465942383,16.8700008392334,2794500
2024-09-05 00:00:00+00:00,16.790000915527344,16.790000915527344,16.322999954223633,16.739999771118164,2147500
2024-09-06 00:00:00+00:00,16.729999542236328,16.940000534057617,16.06999969482422,16.260000228881836,3122500
2024-09-09 00:00:00+00:00,17.5,19.34000015258789,17.479999542236328,18.3799991607666,9462300
2024-09-10 00:00:00+00:00,18.479999542236328,18.520000457763672,16.940000534057617,17.290000915527344,5766800
2024-09-11 00:00:00+00:00,17.25,17.584999084472656,16.90999984741211,16.90999984741211,5469500
2024-09-12 00:00:00+00:00,16.969999313354492,17.885000228881836,16.950000762939453,17.649999618530273,5467900
2024-09-13 00:00:00+00:00,17.850000381469727,18.424999237060547,17.850000381469727,18.09000015258789,4238600
2024-09-16 00:00:00+00:00,18.270000457763672,18.700000762939453,17.700000762939453,18.200000762939453,6584500
2024-09-17 00:00:00+00:00,18.290000915527344,19.149999618530273,18.25,18.709999084472656,5460900
2024-09-18 00:00:00+00:00,18.690000534057617,19.75,18.690000534057617,19.31999969482422,6957700
2024-09-19 00:00:00+00:00,19.8700008392334,19.915000915527344,18.809999465942383,19.739999771118164,5489800
2024-09-20 00:00:00+00:00,19.8700008392334,20.15999984741211,19.43000030517578,19.979999542236328,45182000
2024-09-23 00:00:00+00:00,20.059999465942383,20.100000381469727,19.6299991607666,20.030000686645508,11352500
2024-09-24 00:00:00+00:00,19.93000030517578,20.049999237060547,19.06999969482422,19.290000915527344,6647200
2024-09-25 00:00:00+00:00,19.31999969482422,19.799999237060547,19.229999542236328,19.489999771118164,5553700
2024-09-26 00:00:00+00:00,19.600000381469727,19.760000228881836,19.100000381469727,19.440000534057617,5357200
2024-09-27 00:00:00+00:00,19.5,19.600000381469727,19.18000030517578,19.385000228881836,1841100
2024-09-30 00:00:00+00:00,19.28499984741211,20.3700008392334,19.27199935913086,19.989999771118164,4482200
2024-10-01 00:00:00+00:00,19.93000030517578,20.059999465942383,19.399999618530273,19.770000457763672,2704500
2024-10-02 00:00:00+00:00,19.559999465942383,19.68000030517578,19.100000381469727,19.5,3347700
2024-10-03 00:00:00+00:00,19.5,19.979999542236328,19.424999237060547,19.56999969482422,1929300
2024-10-04 00:00:00+00:00,19.889999389648438,20.579999923706055,19.709999084472656,20.290000915527344,4247900
2024-10-07 00:00:00+00:00,20.329999923706055,20.40999984741211,19.829999923706055,20.18000030517578,2750600
2024-10-08 00:00:00+00:00,20.290000915527344,20.920000076293945,20.059999465942383,20.719999313354492,3754100
2024-10-09 00:00:00+00:00,20.760000228881836,21.1299991607666,20.309999465942383,20.325000762939453,3203300
2024-10-10 00:00:00+00:00,20.010000228881836,20.01799964904785,15.670000076293945,17.010000228881836,22151000
2024-10-11 00:00:00+00:00,17.1299991607666,17.43000030517578,16.420000076293945,17.145000457763672,9192800
2024-10-14 00:00:00+00:00,17.030000686645508,17.190000534057617,16.079999923706055,16.3700008392334,6422100
2024-10-15 00:00:00+00:00,16.34000015258789,16.81999969482422,16.100000381469727,16.579999923706055,4254700
2024-10-16 00:00:00+00:00,16.610000610351562,16.969999313354492,16.420000076293945,16.440000534057617,2623600
2024-10-17 00:00:00+00:00,16.479999542236328,16.780000686645508,16.010000228881836,16.1200008392334,4143800
2024-10-18 00:00:00+00:00,16.1200008392334,16.18000030517578,15.75,15.779999732971191,4150400
2024-10-21 00:00:00+00:00,15.6899995803833,15.960000038146973,15.329999923706055,15.619999885559082,3413500
2024-10-22 00:00:00+00:00,15.5,15.789999961853027,15.335000038146973,15.670000076293945,2655200
2024-10-23 00:00:00+00:00,15.600000381469727,15.760000228881836,15.369999885559082,15.6899995803833,2906600
2024-10-24 00:00:00+00:00,15.770000457763672,16.0,15.609999656677246,15.960000038146973,2104400
2024-10-25 00:00:00+00:00,16.110000610351562,16.350000381469727,15.765000343322754,15.8100004196167,2730100
2024-10-28 00:00:00+00:00,15.9399995803833,16.684999465942383,15.880000114440918,16.43000030517578,2734800
2024-10-29 00:00:00+00:00,16.350000381469727,16.750999450683594,16.200000762939453,16.709999084472656,2311300
2024-10-30 00:00:00+00:00,16.850000381469727,17.030000686645508,16.3700008392334,16.959999084472656,2333800
2024-10-31 00:00:00+00:00,16.739999771118164,16.850000381469727,16.09000015258789,16.309999465942383,2914700
2024-11-01 00:00:00+00:00,18.290000915527344,20.18000030517578,18.239999771118164,19.3700008392334,11737800
2024-11-04 00:00:00+00:00,19.459999084472656,19.549999237060547,18.950000762939453,19.110000610351562,4536800
2024-11-05 00:00:00+00:00,19.079999923706055,19.25,18.56999969482422,18.829999923706055,2215600
2024-11-06 00:00:00+00:00,19.670000076293945,19.860000610351562,19.170000076293945,19.670000076293945,4327100
2024-11-07 00:00:00+00:00,19.799999237060547,20.059999465942383,19.6299991607666,19.719999313354492,4428100
2024-11-08 00:00:00+00:00,20.760000228881836,23.520000457763672,20.0,22.6200008392334,9717400
2024-11-11 00:00:00+00:00,23.0,23.639999389648438,21.84000015258789,22.479999542236328,4840600
2024-11-12 00:00:00+00:00,22.34000015258789,22.459999084472656,21.739999771118164,21.780000686645508,4186100
2024-11-13 00:00:00+00:00,22.110000610351562,22.549999237060547,21.459999084472656,21.469999313354492,2440900
2024-11-14 00:00:00+00:00,21.25,21.334999084472656,20.18000030517578,20.200000762939453,3216000
2024-11-15 00:00:00+00:00,20.229999542236328,20.34000015258789,19.020000457763672,19.040000915527344,3623800
2024-11-18 00:00:00+00:00,19.040000915527344,19.58799934387207,18.899999618530273,19.540000915527344,2712400
2024-11-19 00:00:00+00:00,19.290000915527344,20.649999618530273,19.290000915527344,20.6299991607666,2203800
2024-11-20 00:00:00+00:00,20.6299991607666,21.395000457763672,20.469999313354492,21.3700008392334,2246300
2024-11-21 00:00:00+00:00,21.600000381469727,21.700000762939453,20.8700008392334,21.299999237060547,2265400
2024-11-22 00:00:00+00:00,21.450000762939453,21.479999542236328,20.8799991607666,21.18000030517578,2107800
2024-11-25 00:00:00+00:00,21.43000030517578,21.8799991607666,20.979999542236328,21.469999313354492,3171300
2024-11-26 00:00:00+00:00,21.31999969482422,21.860000610351562,21.079999923706055,21.81999969482422,2140900
2024-11-27 00:00:00+00:00,21.860000610351562,22.190000534057617,21.530000686645508,21.829999923706055,1942600
2024-11-29 00:00:00+00:00,21.739999771118164,21.780000686645508,19.690000534057617,20.110000610351562,4002300
2024-12-02 00:00:00+00:00,20.030000686645508,20.030000686645508,18.399999618530273,19.690000534057617,6096800
2024-12-03 00:00:00+00:00,19.719999313354492,20.18000030517578,19.5,19.920000076293945,2621600
2024-12-04 00:00:00+00:00,19.8700008392334,20.0,19.600000381469727,19.950000762939453,1784000
2024-12-05 00:00:00+00:00,19.739999771118164,19.840999603271484,19.139999389648438,19.315000534057617,2130100
2024-12-06 00:00:00+00:00,19.5,19.8799991607666,19.360000610351562,19.81999969482422,2168200
2024-12-09 00:00:00+00:00,19.959999084472656,19.993000030517578,18.889999389648438,19.010000228881836,3041200
2024-12-10 00:00:00+00:00,19.100000381469727,19.489999771118164,19.059999465942383,19.209999084472656,2777400
2024-12-11 00:00:00+00:00,19.389999389648438,19.8799991607666,19.299999237060547,19.6299991607666,2013400
2024-12-12 00:00:00+00:00,19.600000381469727,19.649999618530273,18.600000381469727,18.670000076293945,2134700
2024-12-13 00:00:00+00:00,18.709999084472656,19.079999923706055,18.290000915527344,18.59000015258789,1979900
2024-12-16 00:00:00+00:00,18.530000686645508,19.190000534057617,18.5,18.979999542236328,1732500
2024-12-17 00:00:00+00:00,18.780000686645508,18.90999984741211,18.549999237060547,18.6299991607666,1641000
2024-12-18 00:00:00+00:00,18.709999084472656,18.969999313354492,17.315000534057617,17.700000762939453,2946400
2024-12-19 00:00:00+00:00,18.010000228881836,18.239999771118164,17.6299991607666,17.899999618530273,2078300
2024-12-20 00:00:00+00:00,17.15999984741211,17.959999084472656,17.079999923706055,17.399999618530273,6941300
2024-12-23 00:00:00+00:00,17.399999618530273,17.8700008392334,17.25,17.719999313354492,2530700
2024-12-24 00:00:00+00:00,17.75,17.75,17.280000686645508,17.40999984741211,814500
2024-12-26 00:00:00+00:00,17.299999237060547,17.899999618530273,17.200000762939453,17.889999389648438,1623600
2024-12-27 00:00:00+00:00,17.709999084472656,17.75,17.059999465942383,17.450000762939453,1523700
2024-12-30 00:00:00+00:00,17.219999313354492,17.530000686645508,16.950000762939453,17.489999771118164,1664900
2024-12-31 00:00:00+00:00,17.59000015258789,17.75,16.959999084472656,17.149999618530273,1772600
2025-01-02 00:00:00+00:00,17.329999923706055,18.149999618530273,17.110000610351562,17.969999313354492,2221500
2025-01-03 00:00:00+00:00,18.049999237060547,18.479999542236328,17.920000076293945,18.440000534057617,1988500
2025-01-06 00:00:00+00:00,18.700000762939453,19.19499969482422,18.5,19.1299991607666,2627300
2025-01-07 00:00:00+00:00,19.239999771118164,19.25,17.81999969482422,18.290000915527344,2543200
2025-01-08 00:00:00+00:00,18.1200008392334,18.600000381469727,17.93000030517578,18.559999465942383,1903200
2025-01-10 00:00:00+00:00,18.079999923706055,18.8799991607666,17.975000381469727,18.559999465942383,2082500
2025-01-13 00:00:00+00:00,17.95800018310547,18.200000762939453,16.469999313354492,16.489999771118164,4031300
2025-01-14 00:00:00+00:00,16.670000076293945,16.7549991607666,15.920000076293945,16.31999969482422,2710800
2025-01-15 00:00:00+00:00,16.899999618530273,17.31999969482422,16.479999542236328,16.709999084472656,2727700
2025-01-16 00:00:00+00:00,16.729999542236328,17.030000686645508,16.399999618530273,16.6299991607666,1928300
2025-01-17 00:00:00+00:00,16.770000457763672,16.864999771118164,15.979999542236328,16.020000457763672,3061100
2025-01-21 00:00:00+00:00,16.200000762939453,16.5,15.920000076293945,16.15999984741211,3233500
2025-01-22 00:00:00+00:00,16.18000030517578,16.489999771118164,15.949999809265137,16.469999313354492,2523400
2025-01-23 00:00:00+00:00,16.360000610351562,16.579999923706055,15.90999984741211,16.579999923706055,2155000
