"('date', '')","('open', 'CPA')","('high', 'CPA')","('low', 'CPA')","('close', 'CPA')","('volume', 'CPA')"
2006-03-13 00:00:00+00:00,13.637936705904517,13.74289144852475,13.557676573427884,13.674979209899902,186300
2006-03-14 00:00:00+00:00,13.631762758978624,13.730543554672964,13.582372361131455,13.674979209899902,112300
2006-03-15 00:00:00+00:00,13.631763629243972,13.631763629243972,13.434202025242762,13.45889663696289,66000
2006-03-16 00:00:00+00:00,13.403332288642543,13.631763629243972,13.30455148664194,13.45889663696289,50400
2006-03-17 00:00:00+00:00,13.489763920218222,13.600892596648258,13.489763920218222,13.58237075805664,87600
2006-03-20 00:00:00+00:00,13.582377446524491,14.014544472665344,13.551508877897463,13.97132682800293,162700
2006-03-21 00:00:00+00:00,14.045406190020257,14.687482466792764,14.045406190020257,14.323227882385254,184800
2006-03-22 00:00:00+00:00,14.292363634126191,14.323233377097868,13.952804704359766,13.958978652954102,87800
2006-03-23 00:00:00+00:00,13.952804491414271,13.983673056354549,13.74289495265163,13.767589569091797,161800
2006-03-24 00:00:00+00:00,13.798455793297812,13.829324350367305,13.656458546682195,13.674979209899902,38700
2006-03-27 00:00:00+00:00,13.644111523884058,13.712022589284445,13.310725433961982,13.45889663696289,213400
2006-03-28 00:00:00+00:00,13.489763011967893,13.489763011967893,12.538996557689229,13.026727676391602,350900
2006-03-29 00:00:00+00:00,13.119333016505479,13.428023205129136,13.119333016505479,13.286026000976562,113400
2006-03-30 00:00:00+00:00,14.199752070174116,14.440530098023117,13.446548253851661,13.860193252563477,630600
2006-03-31 00:00:00+00:00,13.86019333360029,14.273838334730575,13.86019333360029,14.107145309448242,124500
2006-04-03 00:00:00+00:00,14.150362775678103,14.409662663356496,14.076276588815707,14.280012130737305,124200
2006-04-04 00:00:00+00:00,14.261496845738927,14.34792978170884,14.181236681572203,14.199758529663086,108300
2006-04-05 00:00:00+00:00,14.199757354476445,14.199757354476445,14.045412165840832,14.082454681396484,33900
2006-04-06 00:00:00+00:00,14.1380141149446,14.144188061645004,13.92810463737058,14.076275825500488,96900
2006-04-07 00:00:00+00:00,14.04541044543286,14.131843363662416,13.841674868491626,13.983672142028809,72900
2006-04-10 00:00:00+00:00,13.921929677005943,13.952799408260319,13.674977714770153,13.798454284667969,89500
2006-04-11 00:00:00+00:00,13.860194203150073,13.860194203150073,13.64411076914168,13.786108016967773,81200
2006-04-12 00:00:00+00:00,13.921927321257968,13.952797047288835,13.088464736938477,13.088464736938477,305800
2006-04-13 00:00:00+00:00,13.10699056377086,13.644112232926757,13.094642668489092,13.489767074584961,105700
2006-04-17 00:00:00+00:00,13.520635041029802,13.650285580670335,13.335421330183388,13.644111633300781,71600
2006-04-18 00:00:00+00:00,13.63176211446503,13.786107247634952,13.5206334301731,13.656457901000977,67900
2006-04-19 00:00:00+00:00,13.668809197111733,13.829328330705422,13.668809197111733,13.755243301391602,51300
2006-04-20 00:00:00+00:00,13.705847326881088,13.7552377188989,13.551502204630445,13.58237075805664,104300
2006-04-21 00:00:00+00:00,13.551501109417618,13.7675833210572,13.551501109417618,13.681150436401367,102800
2006-04-24 00:00:00+00:00,13.705849647521974,13.79845650104036,13.61941556368612,13.705849647521973,35900
2006-04-25 00:00:00+00:00,13.767590021237032,13.884892691470942,13.699678940626082,13.755243301391602,188600
2006-04-26 00:00:00+00:00,13.860190260998657,14.261487279984884,13.829320534886087,14.063925743103027,216100
2006-04-27 00:00:00+00:00,14.107144531852667,14.107144531852667,13.798454284667969,13.798454284667969,21300
2006-04-28 00:00:00+00:00,13.965147300762068,13.98366796195485,13.761411784722561,13.798454284667969,40600
2006-05-01 00:00:00+00:00,13.674979326474315,13.860194203150073,13.674979326474315,13.786108016967773,206500
2006-05-02 00:00:00+00:00,13.674982696710694,13.829327876532622,13.607071618330032,13.767589569091797,139300
2006-05-03 00:00:00+00:00,13.74906890115174,13.779937466092017,13.594723721329812,13.767589569091797,163200
2006-05-04 00:00:00+00:00,13.798454556612443,13.816975218170237,13.687325877026217,13.736716270446777,53200
2006-05-05 00:00:00+00:00,13.767586764827543,13.786108606555233,13.674979911309158,13.705849647521973,52600
2006-05-08 00:00:00+00:00,13.705852889328952,13.829328330705422,13.681157094517472,13.755243301391602,51000
2006-05-09 00:00:00+00:00,13.712021713895286,13.860194084996767,13.64411065283041,13.674979209899902,76200
2006-05-10 00:00:00+00:00,13.613240134054985,13.674978422197709,13.607067365044626,13.650283813476562,17200
2006-05-11 00:00:00+00:00,13.705850932395247,13.755241337405891,13.014384084686094,13.187251091003418,56300
2006-05-12 00:00:00+00:00,13.304553388524837,13.353943796585488,13.088471089234627,13.18107795715332,60900
2006-05-15 00:00:00+00:00,13.181070841591568,13.304546206307153,13.057594299316406,13.057594299316406,40600
2006-05-16 00:00:00+00:00,13.057601348221587,13.187251905355927,12.93412591685007,13.18107795715332,69000
2006-05-17 00:00:00+00:00,13.996013758878584,14.508439445378944,13.21194036581187,13.372459411621094,503700
2006-05-18 00:00:00+00:00,13.736726659924813,14.415845966264706,13.736726659924813,14.125676155090332,730600
2006-05-19 00:00:00+00:00,14.19974953982718,14.409658975055487,14.033056545223578,14.150359153747559,110000
2006-05-22 00:00:00+00:00,14.292358913380662,14.32322864615611,13.810802857682658,13.860193252563477,407500
2006-05-23 00:00:00+00:00,14.07627555927156,14.841828449803506,14.07627555927156,14.2121000289917,306300
2006-05-24 00:00:00+00:00,14.242974997648044,14.693662703148933,14.045413328253705,14.199758529663086,412700
2006-05-25 00:00:00+00:00,14.354100043553693,14.64426852373829,14.310883586670894,14.52696704864502,279400
2006-05-26 00:00:00+00:00,14.62032474878128,14.844391410526027,14.564308083345093,14.71990966796875,51900
2006-05-30 00:00:00+00:00,14.813271945729607,14.937753701433287,14.309123090707114,14.676342964172363,209200
2006-05-31 00:00:00+00:00,14.719909854320704,14.881735646835503,14.676341600017853,14.813270568847656,48900
2006-06-01 00:00:00+00:00,14.813270888390162,15.093354225158691,14.782151045258512,15.093354225158691,92000
2006-06-02 00:00:00+00:00,14.999989064675438,15.049781511221967,14.813266499766774,14.875507354736328,80800
2006-06-05 00:00:00+00:00,15.031116563881412,15.068460621048958,14.87551494067944,14.993772506713867,81900
2006-06-06 00:00:00+00:00,14.937755132103874,14.98132339462913,14.197091107736144,14.707464218139648,150200
2006-06-07 00:00:00+00:00,14.78215007810835,14.950200069174478,14.67011675073093,14.688789367675781,97600
2006-06-08 00:00:00+00:00,14.657668778917966,14.663892984752872,14.470947352454326,14.576756477355957,125700
2006-06-09 00:00:00+00:00,14.564309648100522,14.657670371475998,14.533189802690698,14.558085441589355,30800
2006-06-12 00:00:00+00:00,14.601653875197828,14.663894753910185,14.128626046134356,14.221986770629883,187900
2006-06-13 00:00:00+00:00,14.159744093213623,14.421154800881864,14.12862425138359,14.2095365524292,229400
2006-06-14 00:00:00+00:00,14.2095365524292,14.47094726009744,14.1348472700329,14.2095365524292,42500
2006-06-15 00:00:00+00:00,13.599573158022725,13.96056863886388,13.419074824029451,13.780070304870605,89100
2006-06-16 00:00:00+00:00,13.780075645582931,14.253104594696119,13.780075645582931,13.9730224609375,59600
2006-06-19 00:00:00+00:00,14.004144116199702,14.377588196727563,13.973024270799884,14.27177906036377,119400
2006-06-20 00:00:00+00:00,14.271781811444713,14.346469929659836,14.053939290215839,14.060163497924805,26200
2006-06-21 00:00:00+00:00,13.966804204189089,13.985475642104975,13.568463179552364,13.724064826965332,37700
2006-06-22 00:00:00+00:00,13.661822206242936,13.941904399610081,13.661822206242936,13.817423820495605,54200
2006-06-23 00:00:00+00:00,13.755182993073644,14.265556099946032,13.69294210969128,14.066386222839355,53500
2006-06-26 00:00:00+00:00,14.05392972683141,14.085049557053658,13.736502472553685,13.941896438598633,42300
2006-06-27 00:00:00+00:00,13.941902744842443,14.184642041525178,13.879661869099538,14.159745216369629,80200
2006-06-28 00:00:00+00:00,14.09750300389458,14.09750300389458,13.42530422133054,13.7116117477417,164400
2006-06-29 00:00:00+00:00,13.717834995723084,14.147294474638125,13.705386585194768,14.035261154174805,1915200
2006-06-30 00:00:00+00:00,14.035261839898325,14.12862373627634,13.973022158507419,14.097502708435059,358300
2006-07-03 00:00:00+00:00,14.035261911356404,14.439826965332031,14.035261911356404,14.439826965332031,109600
2006-07-05 00:00:00+00:00,14.253105147505822,14.433603558455117,14.066383717758045,14.371362686157227,135500
2006-07-06 00:00:00+00:00,14.377591679937801,14.626554064889643,14.12862929498596,14.620329856872559,128600
2006-07-07 00:00:00+00:00,14.595430041179624,14.595430041179624,14.2780026458938,14.43360424041748,67100
2006-07-10 00:00:00+00:00,14.346465627442798,14.78215053924739,14.346465627442798,14.71990966796875,155900
2006-07-11 00:00:00+00:00,14.71991574935642,14.844397543342119,14.508297411868552,14.59543514251709,246400
2006-07-12 00:00:00+00:00,14.315351614057631,14.45850484528308,14.253110717436803,14.383816719055176,101700
2006-07-13 00:00:00+00:00,14.284226294691106,14.408706853164631,14.203312803894702,14.240656852722168,149400
2006-07-14 00:00:00+00:00,14.15974531173706,14.15974531173706,13.941902838742681,14.004143714904785,60700
2006-07-17 00:00:00+00:00,13.910778398364041,13.991690679640637,13.618246733193134,13.836089134216309,164600
2006-07-18 00:00:00+00:00,13.848539518043014,13.860987928367472,13.400407430674317,13.680489540100098,129200
2006-07-19 00:00:00+00:00,13.661814405162119,14.010361489662092,13.661814405162119,13.941896438598633,45200
2006-07-20 00:00:00+00:00,13.910785268490446,14.346469098562606,13.892112646445261,14.12862777709961,101500
2006-07-21 00:00:00+00:00,14.284229399370988,14.284229399370988,14.00414600442404,14.12862777709961,149300
2006-07-24 00:00:00+00:00,14.159746954339846,14.178419575498388,14.004145339456992,14.066386222839355,44700
2006-07-25 00:00:00+00:00,14.00414600442404,14.153523419347023,13.960577740131441,14.12862777709961,34300
2006-07-26 00:00:00+00:00,14.12862537207116,14.253105936411007,14.078832908906028,14.159745216369629,61200
2006-07-27 00:00:00+00:00,14.190865766419781,14.31534752409642,14.159745920573634,14.246882438659668,29800
2006-07-28 00:00:00+00:00,14.253105163574219,14.315346035942278,14.190864291206159,14.253105163574219,56900
2006-07-31 00:00:00+00:00,14.190862655639648,14.240655110366092,14.128622977590917,14.190862655639648,10800
2006-08-01 00:00:00+00:00,14.284229278564453,14.470950748852474,14.12862765760905,14.284229278564453,99000
2006-08-02 00:00:00+00:00,14.346465627442798,14.71990966796875,14.290448962006613,14.71990966796875,110100
2006-08-03 00:00:00+00:00,14.719911249441651,14.719911249441651,14.470948924725045,14.558085441589355,83500
2006-08-04 00:00:00+00:00,14.558085441589355,14.688791404031829,14.446052098680381,14.558085441589355,72300
2006-08-07 00:00:00+00:00,14.533188981903756,14.533188981903756,14.221985796797233,14.340243339538574,15700
2006-08-08 00:00:00+00:00,14.253106045257828,14.533189394666836,14.221986200721705,14.290450096130371,28800
2006-08-09 00:00:00+00:00,14.271781811444713,14.346469929659836,13.78630429446147,14.060163497924805,47400
2006-08-10 00:00:00+00:00,13.941901106707144,13.97924515290668,13.692938820133875,13.954349517822266,60300
2006-08-11 00:00:00+00:00,14.190868298374388,14.197092506083354,13.973026964291748,14.060163497924805,65900
2006-08-14 00:00:00+00:00,14.072610393056582,14.340245359897926,14.060161978983471,14.184643745422363,138400
2006-08-15 00:00:00+00:00,14.178416265863484,14.483395217385816,14.153519443463702,14.439826965332031,118600
2006-08-16 00:00:00+00:00,14.50206503820204,15.653516829243268,14.483393610619418,15.497915267944336,613100
2006-08-17 00:00:00+00:00,15.87136218406921,16.331942748129787,15.87136218406921,16.16389274597168,506400
2006-08-18 00:00:00+00:00,16.132770087295135,16.61824739086556,16.132770087295135,16.42530059814453,194100
2006-08-21 00:00:00+00:00,16.649371646513302,16.711612525611717,16.425304956617424,16.61825180053711,110300
2006-08-22 00:00:00+00:00,16.63069992158645,17.30289884030105,16.63069992158645,17.165969848632812,145500
2006-08-23 00:00:00+00:00,17.165967158602143,17.165967158602143,16.904556443003294,17.116174697875977,220100
2006-08-24 00:00:00+00:00,17.11617435786963,17.221983483204117,17.029037850116254,17.21575927734375,599900
2006-08-25 00:00:00+00:00,17.271776524246498,17.39625827135169,17.122399140007825,17.290449142456055,56400
2006-08-28 00:00:00+00:00,17.427381167204484,18.298749988135484,17.39626131855007,17.89418601989746,229100
2006-08-29 00:00:00+00:00,17.93775071535283,18.03733563581653,17.800821746501715,17.950199127197266,103400
2006-08-30 00:00:00+00:00,18.04978642184294,18.11202730210609,17.869287987794404,17.981321334838867,206500
2006-08-31 00:00:00+00:00,17.987538407198002,18.24894905090332,17.943970164438046,18.24894905090332,120200
2006-09-01 00:00:00+00:00,18.20538656158211,18.79667309570555,18.20538656158211,18.734432220458984,262000
2006-09-05 00:00:00+00:00,18.95227213815229,19.35683599205781,18.802893582817337,19.338163375854492,315500
2006-09-06 00:00:00+00:00,19.419080384671975,19.636921677533206,18.392108862801567,18.628623962402344,275900
2006-09-07 00:00:00+00:00,18.659741301134396,18.672189712524414,17.61409848728969,18.672189712524414,236100
2006-09-08 00:00:00+00:00,18.672190239806323,18.890032696699908,18.398331117221648,18.665966033935547,119000
2006-09-11 00:00:00+00:00,18.734432920033008,18.79667379760375,18.34231622233954,18.535263061523438,133500
2006-09-12 00:00:00+00:00,18.672192819360745,18.95227618650958,18.522815419263388,18.871362686157227,384900
2006-09-13 00:00:00+00:00,18.914928318265098,19.082978315207125,18.73443109673713,18.784223556518555,64700
2006-09-14 00:00:00+00:00,18.771782367522153,18.858918908880323,18.697094242685534,18.802902221679688,437900
2006-09-15 00:00:00+00:00,18.827796253528703,19.275928497314453,18.802899424189746,19.275928497314453,203900
2006-09-18 00:00:00+00:00,19.32571658455034,20.48961578773879,19.045634440904415,20.041484832763672,409900
2006-09-19 00:00:00+00:00,20.197087797115305,20.614098938068793,20.10372588905219,20.134845733642578,336000
2006-09-20 00:00:00+00:00,20.22819862746551,21.535250512139232,20.22819862746551,21.34230613708496,435200
2006-09-21 00:00:00+00:00,21.473021165048195,21.746879130958753,20.240656757012648,21.112024307250977,424500
2006-09-22 00:00:00+00:00,20.881730966816814,20.96264445091557,20.54563099375271,20.831939697265625,116800
2006-09-25 00:00:00+00:00,20.88173688114769,21.28630204193477,20.81949718300766,21.093355178833008,78500
2006-09-26 00:00:00+00:00,20.850610533523046,20.9128502122647,20.464719301883356,20.875507354736328,146500
2006-09-27 00:00:00+00:00,20.564315876732504,21.921162536683404,20.458505513705116,21.323650360107422,230700
2006-09-28 00:00:00+00:00,21.323638061774854,21.360983293238657,21.04978015391491,21.105796813964844,126500
2006-09-29 00:00:00+00:00,21.118250677420097,21.373437222585913,21.093353850015593,21.36721420288086,144600
2006-10-02 00:00:00+00:00,21.38588424172427,21.547708860716753,21.261402487111287,21.448123931884766,162600
2006-10-03 00:00:00+00:00,21.348534169821477,22.24480070068984,21.242726245644768,22.13899040222168,140300
2006-10-04 00:00:00+00:00,22.873430837822156,23.421149030168916,22.59334753637827,23.066377639770508,285100
2006-10-05 00:00:00+00:00,23.004144799754847,23.03526465142447,22.717838365526358,22.848543167114258,100000
2006-10-06 00:00:00+00:00,22.854764199178515,22.935675323215552,22.188789528550977,22.369285583496094,131000
2006-10-09 00:00:00+00:00,22.369286942992044,22.431529012524884,20.63277475313894,22.207462310791016,342800
2006-10-10 00:00:00+00:00,22.59334733912209,23.89417655065626,22.59334733912209,23.738574981689453,378300
2006-10-11 00:00:00+00:00,23.495846528729313,23.582983063121247,22.755183612105395,22.848543167114258,228600
2006-10-12 00:00:00+00:00,22.91077980961928,23.402479047655394,22.892106003613506,22.9854679107666,138800
2006-10-13 00:00:00+00:00,23.06638277683565,23.103725642483692,22.363062857528682,22.506216049194336,75600
2006-10-16 00:00:00+00:00,22.44397259848359,23.02281066201752,22.42529879449459,22.792518615722656,108400
2006-10-17 00:00:00+00:00,22.792521012787486,22.81119481874039,22.612024966716824,22.618247985839844,89200
2006-10-18 00:00:00+00:00,22.655590575909713,22.767623901367188,22.506212017202536,22.767623901367188,58600
2006-10-19 00:00:00+00:00,22.705379368760447,23.20952927831557,22.705379368760447,23.016582489013672,68400
2006-10-20 00:00:00+00:00,23.029044069050546,23.62033081054688,22.90456227489983,23.620330810546875,48700
2006-10-23 00:00:00+00:00,23.638995019322454,25.17011420853461,23.589203741465123,25.064306259155273,303400
2006-10-24 00:00:00+00:00,24.678421188716364,25.02074432373047,22.5933577767348,25.02074432373047,472600
2006-10-25 00:00:00+00:00,24.865133174679194,24.865133174679194,22.873432458533575,23.215755462646484,317500
2006-10-26 00:00:00+00:00,22.842316338105995,22.95434968487183,21.784224937702046,22.562232971191406,305900
2006-10-27 00:00:00+00:00,22.56223686330598,23.26555691170887,22.47510032841036,22.692941665649414,108800
2006-10-30 00:00:00+00:00,22.70538688089009,23.371361588627952,22.66181861958329,23.30289649963379,296800
2006-10-31 00:00:00+00:00,23.86928385395919,23.900406072563104,23.327790965196442,23.589202880859375,390700
2006-11-01 00:00:00+00:00,23.713677756250064,23.751022986909906,22.40662554894487,22.431522369384766,324400
2006-11-02 00:00:00+00:00,22.40662389368444,22.40662389368444,21.161811455146413,22.251022338867188,318500
2006-11-03 00:00:00+00:00,22.37551009135158,23.047707754795226,22.282148183568765,22.879657745361328,105500
2006-11-06 00:00:00+00:00,22.917001002338576,23.800819230263063,22.917001002338576,23.55807876586914,91400
2006-11-07 00:00:00+00:00,23.564303163651953,23.73857616984414,23.533183323159296,23.651439666748047,67900
2006-11-08 00:00:00+00:00,23.601644977298413,23.620318780200325,22.97923869784276,23.22197914123535,86300
2006-11-09 00:00:00+00:00,23.221985881134465,23.221985881134465,22.904557256879023,23.128623962402344,47600
2006-11-10 00:00:00+00:00,23.128619250633868,23.55807876586914,23.029034332276773,23.55807876586914,306900
2006-11-13 00:00:00+00:00,24.087125508235747,25.064303258922966,24.049780273594013,24.79044532775879,440800
2006-11-14 00:00:00+00:00,24.896252854459394,25.860982177711357,24.585049693778654,25.773845672607422,419500
2006-11-15 00:00:00+00:00,25.923226666637884,27.329864040202544,25.923226666637884,26.98131561279297,670400
2006-11-16 00:00:00+00:00,27.491683039284684,28.008281368632687,27.298738620513955,27.665958404541016,532700
2006-11-17 00:00:00+00:00,27.43567036638432,28.63068930193559,27.398325134289003,28.288366317749023,456100
2006-11-20 00:00:00+00:00,29.097495940472072,29.097495940472072,27.94604517917543,28.00206184387207,355400
2006-11-21 00:00:00+00:00,27.715762269172583,27.715762269172583,26.763481029523604,27.33609390258789,418600
2006-11-22 00:00:00+00:00,27.27384839066447,27.865134948397756,27.242728545371563,27.491689682006836,178000
2006-11-24 00:00:00+00:00,28.319487549736632,28.524882774922204,27.883802651036195,28.176334381103516,124900
2006-11-27 00:00:00+00:00,28.69292867627792,28.854755639346664,26.68255666852561,27.031105041503906,234900
2006-11-28 00:00:00+00:00,26.763469699067635,27.323636293648445,25.524880172957406,26.526954650878906,356400
2006-11-29 00:00:00+00:00,26.390030340185515,26.800818438556043,26.172186691868347,26.626543045043945,292300
2006-11-30 00:00:00+00:00,26.85683992654604,26.999993128645357,26.327793006482754,26.483394622802734,133300
2006-12-01 00:00:00+00:00,26.91907522894712,27.790445087808965,25.736502188247727,26.371356964111328,442900
2006-12-04 00:00:00+00:00,26.35268450534487,26.744801163971204,25.742726577643783,26.70123291015625,438000
2006-12-05 00:00:00+00:00,27.07467017325371,27.759316055504538,26.8692749840037,27.51035499572754,194000
2006-12-06 00:00:00+00:00,27.634846868017153,27.659741321139176,27.07468012265907,27.099576950073242,73300
2006-12-07 00:00:00+00:00,27.099578695486123,27.13069854461211,26.788375455641656,26.80704689025879,69400
2006-12-08 00:00:00+00:00,26.51451571803166,27.230284136478907,26.234434694918903,27.211612701416016,324600
2006-12-11 00:00:00+00:00,27.38588452423105,28.873435599183203,27.38588452423105,28.60580062866211,275800
2006-12-12 00:00:00+00:00,28.761391765375564,28.817408421917627,27.827782405868785,27.914918899536133,239800
2006-12-13 00:00:00+00:00,28.369288934089994,30.529037838366097,28.35684051938359,30.062232971191406,855000
2006-12-14 00:00:00+00:00,30.11824288412048,30.497911137349686,29.6265412979944,29.869281768798828,316200
2006-12-15 00:00:00+00:00,30.273843264766796,30.3423083403959,29.813263913921066,29.956417083740234,179500
2006-12-18 00:00:00+00:00,29.253092795424905,29.719897467692324,28.92321825346249,29.159730911254883,211800
2006-12-19 00:00:00+00:00,28.941899469401243,28.941899469401243,28.263476354609185,28.692935943603516,338600
2006-12-20 00:00:00+00:00,28.63068843500571,28.686705094306728,28.082970252317025,28.512432098388672,219100
2006-12-21 00:00:00+00:00,28.45018718925265,29.072593397064562,28.45018718925265,28.81118392944336,114500
2006-12-22 00:00:00+00:00,28.748947078484967,28.798740723766507,28.20745424465252,28.699155807495117,82600
2006-12-26 00:00:00+00:00,28.668037564120148,28.873430426624612,28.49376217021341,28.562227249145508,120200
2006-12-27 00:00:00+00:00,28.475088876688435,28.973013453225747,28.26347063487362,28.879653930664062,230000
2006-12-28 00:00:00+00:00,29.00413762812349,29.253101140740213,28.767624902858824,28.99169158935547,175000
2006-12-29 00:00:00+00:00,28.89832502541608,29.085046442667206,28.73027503760258,28.979238510131836,120800
2007-01-03 00:00:00+00:00,29.066375403412103,30.416995968141002,29.066375403412103,29.925296783447266,618800
2007-01-04 00:00:00+00:00,29.719899211061296,30.317408656783567,29.439815916412893,30.099567413330078,195000
2007-01-05 00:00:00+00:00,30.22406079167149,30.616175181033178,29.626548741339228,30.024890899658203,139000
2007-01-08 00:00:00+00:00,30.211607630261852,32.240651476735444,29.813267908816144,31.711606979370117,525100
