"('date', '')","('open', 'AAT')","('high', 'AAT')","('low', 'AAT')","('close', 'AAT')","('volume', 'AAT')"
2024-02-21 00:00:00+00:00,19.4398153459995,19.75510463287881,19.4398153459995,19.692047119140625,587300
2024-02-22 00:00:00+00:00,19.65601490945497,19.65601490945497,19.33171713386143,19.4848575592041,262700
2024-02-23 00:00:00+00:00,19.385766928626282,19.674030839831538,19.268658640831372,19.394775390625,269500
2024-02-26 00:00:00+00:00,19.277669141343676,19.421801112187513,18.93535614013672,18.93535614013672,214100
2024-02-27 00:00:00+00:00,19.115518406469388,19.304692673879018,19.088494738402627,19.14254379272461,188100
2024-02-28 00:00:00+00:00,18.962377987400053,19.502873685185264,18.962377987400053,19.14254379272461,390500
2024-02-29 00:00:00+00:00,19.457834409079318,19.665023896484964,19.322710905040353,19.430809020996094,241100
2024-03-01 00:00:00+00:00,19.394774876461994,19.538906828243626,19.11551771647023,19.448823928833008,247100
2024-03-04 00:00:00+00:00,19.448824772689076,19.601965192875152,19.19659298703305,19.34072494506836,361700
2024-03-05 00:00:00+00:00,19.232627483243373,19.64700644700087,19.232627483243373,19.4848575592041,511200
2024-03-06 00:00:00+00:00,19.580931262418485,19.672431291889456,18.940434546557476,19.031932830810547,477400
2024-03-07 00:00:00+00:00,19.224083544646827,19.397933430437405,19.041083481160115,19.187482833862305,264400
2024-03-08 00:00:00+00:00,19.452834711146785,19.599234078597785,19.20578512411642,19.214935302734375,215900
2024-03-11 00:00:00+00:00,19.205782415565135,19.42538143577205,19.150883096817875,19.361331939697266,170000
2024-03-12 00:00:00+00:00,19.333879961381207,19.52603018044901,19.233231508743543,19.489429473876953,266200
2024-03-13 00:00:00+00:00,19.45283123773953,19.654129895737174,19.33388068216352,19.42538070678711,328700
2024-03-14 00:00:00+00:00,19.306434713782593,19.306434713782593,18.903835593818922,19.224084854125977,396700
2024-03-15 00:00:00+00:00,19.059384329593147,19.46198343254784,19.059384329593147,19.3704833984375,592400
2024-03-18 00:00:00+00:00,19.37048541819123,19.434534925181488,19.242386404210713,19.31558609008789,338200
2024-03-19 00:00:00+00:00,19.278983961443092,19.480284391764187,19.224084637363724,19.33388328552246,278500
2024-03-20 00:00:00+00:00,19.16918377473535,19.791380136538507,19.16918377473535,19.681581497192383,206500
2024-03-21 00:00:00+00:00,19.855432089393346,20.075031121161363,19.53518284694159,19.5900821685791,748800
2024-03-22 00:00:00+00:00,19.64497986239859,19.699880924704868,19.205781835255294,19.26068115234375,237800
2024-03-25 00:00:00+00:00,19.370483863333856,19.54433375779414,19.370483863333856,19.526033401489258,229000
2024-03-26 00:00:00+00:00,19.590079940988634,19.67242978668987,19.27898091172123,19.29728126525879,227000
2024-03-27 00:00:00+00:00,19.489432316955117,19.837132099240396,19.489432316955117,19.8005313873291,206200
2024-03-28 00:00:00+00:00,19.901181363523587,20.1665312860752,19.901181363523587,20.04758071899414,175300
2024-04-01 00:00:00+00:00,19.98353082061041,19.98353082061041,19.306433378757497,19.32473373413086,253300
2024-04-02 00:00:00+00:00,19.22408287282965,19.379632397792037,19.031932638361816,19.306432723999023,331800
2024-04-03 00:00:00+00:00,19.11428424398694,19.35218364195493,19.11428424398694,19.33388328552246,176800
2024-04-04 00:00:00+00:00,19.55348253488701,19.64498081941924,19.022784456597698,19.086833953857422,196600
2024-04-05 00:00:00+00:00,18.97703364403695,19.095984206747133,18.87638343639263,19.004484176635742,133500
2024-04-08 00:00:00+00:00,19.13258313792165,19.608381897487497,19.13258313792165,19.599231719970703,209700
2024-04-09 00:00:00+00:00,19.63582930086986,20.386128097404107,19.535180845714734,20.376977920532227,337900
2024-04-10 00:00:00+00:00,19.773080848683673,19.773080848683673,18.885532860781385,19.04108238220215,365600
2024-04-11 00:00:00+00:00,19.077683627652448,19.278982295359327,18.922134101855075,19.25153350830078,282700
2024-04-12 00:00:00+00:00,19.251533734371122,19.251533734371122,18.89468379145849,19.004484176635742,291300
2024-04-15 00:00:00+00:00,19.086832350300565,19.15088184217925,18.601883455019756,18.784883499145508,202200
2024-04-16 00:00:00+00:00,18.546985551838333,18.86723478082987,18.327386529300167,18.629335403442383,336300
2024-04-17 00:00:00+00:00,18.69338594346767,18.87638426652026,18.583585553461724,18.720834732055664,213800
2024-04-18 00:00:00+00:00,18.839784593445447,19.050233442411525,18.665934709630115,18.812334060668945,257000
2024-04-19 00:00:00+00:00,18.73913523689078,19.24238455602641,18.73913523689078,19.20578384399414,263000
2024-04-22 00:00:00+00:00,19.196634075349394,19.590083011996423,19.132584573145095,19.471134185791016,232500
2024-04-23 00:00:00+00:00,19.5626315089763,20.001831314897544,19.5626315089763,19.7822322845459,195200
2024-04-24 00:00:00+00:00,19.608380817578382,19.608380817578382,19.343030919858915,19.480281829833984,249600
2024-04-25 00:00:00+00:00,19.242383671841164,19.535182373773203,19.160033818770536,19.434532165527344,256900
2024-04-26 00:00:00+00:00,19.516880731410698,19.73647974337662,19.40708035281883,19.42538070678711,189100
2024-04-29 00:00:00+00:00,19.59923136613404,19.90118023786535,19.59923136613404,19.873729705810547,193500
2024-04-30 00:00:00+00:00,19.672432130327923,19.84628201921046,19.516882597163125,19.53518295288086,217800
2024-05-01 00:00:00+00:00,19.333879957284342,20.139078049521494,19.24238168130908,19.626680374145508,330200
2024-05-02 00:00:00+00:00,19.873730514647153,19.919481403267163,19.42538227747876,19.727331161499023,314000
2024-05-03 00:00:00+00:00,20.0567300478578,20.20312939713124,19.43453194083674,19.681581497192383,248200
2024-05-06 00:00:00+00:00,19.855432375944872,19.937782232198586,19.745631985867252,19.88288116455078,174700
2024-05-07 00:00:00+00:00,19.965228924237163,20.358677808306705,19.965228924237163,20.157379150390625,352200
2024-05-08 00:00:00+00:00,19.983531683734512,20.21228090012779,19.92863236046117,20.2031307220459,270200
2024-05-09 00:00:00+00:00,20.322079493631012,20.4135795289931,20.184830313196887,20.312931060791016,152800
2024-05-10 00:00:00+00:00,20.340378823738277,20.376979534124107,19.992680801162532,20.08418083190918,133400
2024-05-13 00:00:00+00:00,20.230579202283153,20.431877863992923,20.230579202283153,20.367828369140625,291200
2024-05-14 00:00:00+00:00,20.587427068612033,20.733826410371403,20.468478257889224,20.669776916503906,252000
2024-05-15 00:00:00+00:00,21.00832477081089,21.063225832964886,20.66062676992468,20.697227478027344,152700
2024-05-16 00:00:00+00:00,20.633176717801213,20.871076090337375,20.587427576828734,20.8527774810791,366000
2024-05-17 00:00:00+00:00,20.944276866418537,21.035776898401785,20.807027691052635,20.999177932739258,160700
2024-05-20 00:00:00+00:00,20.953426466178232,21.01747596323444,20.276329040527344,20.276329040527344,295600
2024-05-21 00:00:00+00:00,20.23973305886442,20.47763072721583,20.120782479470556,20.422731399536133,187900
2024-05-22 00:00:00+00:00,20.3678308211097,20.459330858435806,19.910332379697223,19.928632736206055,207100
2024-05-23 00:00:00+00:00,19.892029438444546,19.892029438444546,19.105131662993756,19.288131713867188,298900
2024-05-24 00:00:00+00:00,19.388784354819876,19.507733181194848,19.288134139659327,19.33388328552246,611100
2024-05-28 00:00:00+00:00,19.498583945768548,19.590083987137042,19.105134989536708,19.132585525512695,297300
2024-05-29 00:00:00+00:00,18.876385758724535,19.205785209563867,18.812336253332028,19.132585525512695,447000
2024-05-30 00:00:00+00:00,19.288133023384134,19.452832731308508,19.141733670833123,19.32473373413086,297200
2024-05-31 00:00:00+00:00,19.379634231408584,19.928632709408955,19.260683659479174,19.901182174682617,675700
2024-06-03 00:00:00+00:00,20.03843075479564,20.075031466662544,19.214933935188313,19.937782287597656,377500
2024-06-04 00:00:00+00:00,19.87372711072502,20.248875607064853,19.773078663435715,19.965227127075195,297000
2024-06-05 00:00:00+00:00,20.02928172624555,20.148232301421178,19.818832856587864,19.974382400512695,327100
2024-06-06 00:00:00+00:00,19.811759005139535,20.248510930560634,19.811759005139535,20.12770652770996,266300
2024-06-07 00:00:00+00:00,19.821052878206412,20.01619778107814,19.746712384830797,19.89539337158203,198700
2024-06-10 00:00:00+00:00,19.653787671833324,19.94185688185238,19.495813891032434,19.92327308654785,219500
2024-06-11 00:00:00+00:00,19.821051613231035,19.821051613231035,19.38430146407473,19.41217803955078,389200
2024-06-12 00:00:00+00:00,19.997611735203307,20.44365468476349,19.69095698582854,19.73741912841797,291700
2024-06-13 00:00:00+00:00,19.83034672904541,20.378608561864034,19.75600623166749,20.29497528076172,640300
2024-06-14 00:00:00+00:00,20.090539253905373,20.229927464227945,19.9418564874884,20.11841583251953,369000
2024-06-17 00:00:00+00:00,19.979026072764018,20.071952129911462,19.783882947929797,20.016197204589844,249100
2024-06-18 00:00:00+00:00,19.97902875080662,20.3321456883991,19.97902875080662,20.24851417541504,258400
2024-06-20 00:00:00+00:00,20.11841499898109,20.36002204732477,19.941855661265098,19.979026794433594,263700
2024-06-21 00:00:00+00:00,20.00690460205078,20.15558558586061,19.848930835200694,20.00690460205078,783700
2024-06-24 00:00:00+00:00,20.09053820555551,20.33214347888483,19.960441013281457,20.08124542236328,212600
2024-06-25 00:00:00+00:00,20.01619814498239,20.025489155958233,19.709541610263486,19.876808166503906,244400
2024-06-26 00:00:00+00:00,19.76530070336039,19.997614999058325,19.76530070336039,19.858226776123047,226800
2024-06-27 00:00:00+00:00,19.85822654857734,20.062662488378717,19.70025275841619,20.044076919555664,174000
2024-06-28 00:00:00+00:00,20.239219190999318,20.861821485516874,20.127707565114118,20.796772003173828,873400
2024-07-01 00:00:00+00:00,20.666676224597214,20.861821123404766,20.508702457911912,20.815357208251953,381100
2024-07-02 00:00:00+00:00,20.88040654653976,21.08484424433204,20.638799486141696,20.64809226989746,281500
2024-07-03 00:00:00+00:00,20.741016238016755,20.861820642210493,20.648090182271673,20.65738296508789,97400
2024-07-05 00:00:00+00:00,20.629509465613776,20.741019331204093,20.239221391212954,20.24851417541504,203700
2024-07-08 00:00:00+00:00,20.378607664800494,20.536581436326745,20.34143653153917,20.42506980895996,193300
2024-07-09 00:00:00+00:00,20.322853553671095,20.527289477568768,20.27638963522804,20.48082733154297,280700
2024-07-10 00:00:00+00:00,20.620216230349303,20.70384951392126,20.350730811635813,20.536582946777344,165000
2024-07-11 00:00:00+00:00,21.05696590402954,21.595934955223637,20.991918190122586,21.54947280883789,255500
2024-07-12 00:00:00+00:00,21.781786793347468,22.199951422460337,21.716739080313285,21.921175003051758,216100
2024-07-15 00:00:00+00:00,22.12561027988538,22.571655019302028,22.079148135479382,22.31146240234375,251900
2024-07-16 00:00:00+00:00,22.450851470814193,22.971234952313033,22.450851470814193,22.896894454956055,297100
2024-07-17 00:00:00+00:00,22.822554132082434,23.342939389976998,22.776091985535587,22.803970336914062,361600
2024-07-18 00:00:00+00:00,22.636703387184912,23.138501296513418,22.30217026602108,22.46014404296875,227300
2024-07-19 00:00:00+00:00,22.450850644192215,22.66457934467205,22.172074232472188,22.218536376953125,192800
2024-07-22 00:00:00+00:00,22.330046821547,22.822551907642946,22.107025349508195,22.81325912475586,179300
2024-07-23 00:00:00+00:00,22.720335781622374,23.25930480447375,22.571654794105935,23.129207611083984,203400
2024-07-24 00:00:00+00:00,23.045575193212134,23.32435338451142,22.543777284741008,22.553070068359375,246600
2024-07-25 00:00:00+00:00,22.69245920357003,23.129209416947646,22.655288067580116,22.8690185546875,237900
2024-07-26 00:00:00+00:00,23.166377971297795,23.528787644726293,22.989818639855933,23.435861587524414,181900
2024-07-29 00:00:00+00:00,23.50091254113453,23.612422398831765,23.10133171081543,23.10133171081543,160700
2024-07-30 00:00:00+00:00,23.25930371266891,24.039879746698112,22.971232762012995,23.99341583251953,252500
2024-07-31 00:00:00+00:00,24.142100208403296,25.60103364287041,22.96194320854642,24.64389991760254,573500
2024-08-01 00:00:00+00:00,24.736822076538246,24.93196519543627,23.742515599449384,24.197853088378906,361900
2024-08-02 00:00:00+00:00,23.48232690965396,24.03988151386294,23.48232690965396,23.9097843170166,288500
2024-08-05 00:00:00+00:00,23.01769766884504,23.40798570269107,22.590238502053115,22.776090621948242,266600
2024-08-06 00:00:00+00:00,22.757506295735197,23.974832607381476,22.738920728249354,23.70534896850586,304100
2024-08-07 00:00:00+00:00,23.91907826418236,24.142099762232352,23.29647591746964,23.500913619995117,331800
2024-08-08 00:00:00+00:00,23.603128136004372,23.854027958724313,23.342937302739653,23.435861587524414,249200
2024-08-09 00:00:00+00:00,23.435865266739754,23.48232918884366,23.18496717704824,23.352231979370117,143200
2024-08-12 00:00:00+00:00,23.25001122822798,23.389399427718466,22.655285526028997,22.720335006713867,162400
2024-08-13 00:00:00+00:00,22.961941261943885,23.157086167561484,22.66457928425725,22.943357467651367,259600
2024-08-14 00:00:00+00:00,22.961942450880205,23.43586379201369,22.776092091411595,23.06416130065918,661700
2024-08-15 00:00:00+00:00,23.426569278822285,23.835442875337737,23.240718933073193,23.593835830688477,307300
2024-08-16 00:00:00+00:00,23.565961339969906,23.79827562203612,23.398694773295464,23.584545135498047,230000
2024-08-19 00:00:00+00:00,23.72393218986236,24.095634640734087,23.66817549291878,24.086341857910156,168400
2024-08-20 00:00:00+00:00,23.99341571243812,23.99341571243812,23.640298828533652,23.816856384277344,196500
2024-08-21 00:00:00+00:00,23.891198639216334,24.235024538149975,23.723933853904605,24.188562393188477,181900
2024-08-22 00:00:00+00:00,24.272197086387223,24.32795201807329,24.049173814808306,24.2071475982666,162300
2024-08-23 00:00:00+00:00,24.33724272282859,25.099233222967406,24.25360944623607,24.755407333374023,233400
2024-08-26 00:00:00+00:00,25.006307014909368,25.127111423678933,24.662482899771412,24.67177391052246,167700
2024-08-27 00:00:00+00:00,24.52309367775998,25.117819411869068,24.46733874945567,24.99701499938965,232200
2024-08-28 00:00:00+00:00,24.829747232505188,25.20145146287265,24.811163438920516,25.05276870727539,181400
2024-08-29 00:00:00+00:00,25.220035043244327,25.285082751283575,24.848332588436403,25.154987335205078,333000
2024-08-30 00:00:00+00:00,25.238622807089396,25.38730380196101,24.987722963587075,25.322256088256836,237900
2024-09-03 00:00:00+00:00,25.145694764867255,25.322254097050088,24.866918364508784,25.05276870727539,217300
2024-09-04 00:00:00+00:00,25.052768212188727,25.359424727906955,24.550970346976463,24.8111629486084,264600
2024-09-05 00:00:00+00:00,24.966443051527317,24.98526297829428,24.3923931040878,24.420625686645508,234300
2024-09-06 00:00:00+00:00,24.580604684780887,24.66529883552637,24.279462547385066,24.48649787902832,249100
2024-09-09 00:00:00+00:00,24.411213578545308,24.411213578545308,23.696004344735947,24.006555557250977,283000
2024-09-10 00:00:00+00:00,24.138303118044618,24.542961124342842,24.03478724766783,24.524139404296875,245200
2024-09-11 00:00:00+00:00,24.175946942309324,24.33592797536623,23.743056349063213,24.279462814331055,180800
2024-09-12 00:00:00+00:00,24.411212290257804,24.985260383134122,24.335927206195105,24.78763771057129,168800
2024-09-13 00:00:00+00:00,25.060544956947126,25.173473478210866,24.797048065561658,25.126420974731445,176700
2024-09-16 00:00:00+00:00,25.192294949124907,25.465202697502363,24.994670487596878,25.27699089050293,209000
2024-09-17 00:00:00+00:00,25.521669526915012,25.691059625829496,25.239349105514766,25.399330139160156,246100
2024-09-18 00:00:00+00:00,25.40874086287859,25.992201628021135,25.26758155040576,25.512258529663086,426800
2024-09-19 00:00:00+00:00,25.88868165284904,26.15218032892445,25.276990156716778,25.756933212280273,386300
2024-09-20 00:00:00+00:00,25.596954737492908,25.756935771912417,25.2958125942212,25.352277755737305,1287400
2024-09-23 00:00:00+00:00,25.549900173346906,25.738113786587938,25.38991914057344,25.521669387817383,233700
2024-09-24 00:00:00+00:00,25.47461471322741,25.87927271930111,25.455792993191885,25.709880828857422,181000
2024-09-25 00:00:00+00:00,25.653417969591203,25.700470475669906,25.39933012891489,25.44638442993164,174800
2024-09-26 00:00:00+00:00,25.615773377721,25.615773377721,24.919385908408007,24.928796768188477,151300
2024-09-27 00:00:00+00:00,25.192297252569432,25.276993201691585,24.89115689788538,25.00408363342285,224400
2024-09-30 00:00:00+00:00,24.97585258948042,25.32404544789184,24.76881725156631,25.14524269104004,290000
2024-10-01 00:00:00+00:00,25.135830547772244,25.135830547772244,24.797048567006104,24.806459426879883,218300
2024-10-02 00:00:00+00:00,24.702943934664162,24.768818164633164,24.43003435914899,24.62765884399414,160300
2024-10-03 00:00:00+00:00,24.542961115010144,24.59942448018856,24.34533843941668,24.57119369506836,120500
2024-10-04 00:00:00+00:00,24.68412169198801,24.957031261739935,24.552373234832245,24.909976959228516,184900
2024-10-07 00:00:00+00:00,24.749996182855014,24.82528127273302,24.420625036475073,24.75940704345703,193400
2024-10-08 00:00:00+00:00,24.83469034536822,24.844101205292702,24.533550007536718,24.693531036376953,142300
2024-10-09 00:00:00+00:00,24.740585085577816,24.95702947683613,24.618245702735827,24.83469009399414,152100
2024-10-10 00:00:00+00:00,24.82528127273302,24.93820980501909,24.542962634425034,24.75940704345703,183100
2024-10-11 00:00:00+00:00,24.87233516558086,25.126423012830838,24.853513444687213,25.051137924194336,148600
2024-10-14 00:00:00+00:00,25.098191402361522,25.74752643880582,24.957032080074892,25.58754539489746,191400
2024-10-15 00:00:00+00:00,25.559310023540583,26.56624868623398,25.502846659774608,26.15218162536621,265000
2024-10-16 00:00:00+00:00,26.34039510173864,26.745053123346967,26.20864664630824,26.274520874023438,177700
2024-10-17 00:00:00+00:00,26.227466469297482,26.321571476402465,25.95455692286676,26.236875534057617,136500
2024-10-18 00:00:00+00:00,26.26511138932864,26.716821941553274,26.142773787869622,26.556840896606445,173500
2024-10-21 00:00:00+00:00,26.481553132938586,26.481553132938586,25.822809092803904,25.898094177246094,113200
2024-10-22 00:00:00+00:00,25.794574854612257,26.039251812052736,25.67223727336096,25.756933212280273,103900
2024-10-23 00:00:00+00:00,25.71929143210873,26.00161005007103,25.709880572184918,25.8792724609375,133200
2024-10-24 00:00:00+00:00,26.03925500893438,26.133361818724808,25.775756300508803,26.123950958251953,247200
2024-10-25 00:00:00+00:00,26.32157210772857,26.32157210772857,25.77575479671359,25.8792724609375,125900
2024-10-28 00:00:00+00:00,26.095716976866203,26.40626817605768,25.813398357578677,25.83222007751465,234700
2024-10-29 00:00:00+00:00,25.625186779598188,25.803989543288942,25.502849180191767,25.72870445251465,245200
2024-10-30 00:00:00+00:00,26.227466708700167,26.763873151821848,25.945146299994352,26.15218162536621,324600
2024-10-31 00:00:00+00:00,25.99220189126478,26.13336120516724,25.30522345238017,25.3616886138916,247900
2024-11-01 00:00:00+00:00,25.52166811608798,25.61577312308126,24.95702909943855,25.069955825805664,173400
2024-11-04 00:00:00+00:00,25.107596651711724,25.73810982561679,25.03231157698893,25.53107452392578,214700
2024-11-05 00:00:00+00:00,25.418151348058853,25.81339849411479,25.418151348058853,25.709880828857422,160100
2024-11-06 00:00:00+00:00,27.25322688007316,27.25322688007316,25.860451859973207,26.368627548217773,383700
2024-11-07 00:00:00+00:00,26.36862756130591,26.613304545218657,26.180413944469002,26.312162399291992,184600
2024-11-08 00:00:00+00:00,26.39685654975,26.56624843438002,26.180412161584066,26.2933406829834,249000
2024-11-11 00:00:00+00:00,26.443912635927553,26.74505298676667,26.302753320838974,26.368627548217773,147700
2024-11-12 00:00:00+00:00,26.340395903772055,26.575662035597393,25.775756828403622,25.80398941040039,245600
2024-11-13 00:00:00+00:00,26.029842884055515,26.20864563447813,25.68165003816402,25.738113403320312,170900
2024-11-14 00:00:00+00:00,25.832220342450192,26.00161043879717,25.521669140073698,25.63459587097168,194400
2024-11-15 00:00:00+00:00,25.70046855471244,25.803986214273916,25.37109565196604,25.40873908996582,231000
2024-11-18 00:00:00+00:00,25.408738968450606,25.738111869621807,25.371095530630857,25.474613189697266,191500
2024-11-19 00:00:00+00:00,25.34286551670427,26.199234008789062,25.229936994754002,26.199234008789062,203200
2024-11-20 00:00:00+00:00,26.02043151519991,26.161590822799226,25.73811290000128,26.03925323486328,161100
2024-11-21 00:00:00+00:00,26.067485562295392,26.443910977233,25.982789619567185,26.199234008789062,174200
2024-11-22 00:00:00+00:00,26.25569699939568,26.679176707022197,26.25569699939568,26.42508888244629,257300
2024-11-25 00:00:00+00:00,26.72623086856278,26.98031870890561,26.519197329174947,26.62271499633789,288200
2024-11-26 00:00:00+00:00,26.585070925493852,27.065014014231615,26.368626531044868,26.980318069458008,231300
2024-11-27 00:00:00+00:00,27.13088644129459,27.432026760562714,26.914442061187863,26.923852920532227,195700
2024-11-29 00:00:00+00:00,27.130886689707655,27.290867710150884,26.754461287175914,26.763872146606445,183900
2024-12-02 00:00:00+00:00,26.82033742939652,27.177941138682407,26.48155364538187,26.716819763183594,273400
2024-12-03 00:00:00+00:00,26.754465385041083,26.81092875533462,26.453325016891327,26.556840896606445,231000
2024-12-04 00:00:00+00:00,26.481555404092678,26.895624301505784,26.387450386672647,26.79210662841797,324400
2024-12-05 00:00:00+00:00,26.47309446579912,26.739730610816473,26.282641633338276,26.501663208007812,226000
2024-12-06 00:00:00+00:00,26.501662813581397,26.625457062023003,26.3207310815728,26.415958404541016,207900
2024-12-09 00:00:00+00:00,26.558799183550168,27.053979823038652,26.358823434704913,26.663549423217773,264000
2024-12-10 00:00:00+00:00,26.59689148854188,26.920663313305948,26.358824077174777,26.48261833190918,381600
2024-12-11 00:00:00+00:00,26.70164133618985,26.78734393201018,26.387390614171196,26.396913528442383,252500
2024-12-12 00:00:00+00:00,26.301688581308028,26.634981506382445,26.301688581308028,26.33025550842285,308800
2024-12-13 00:00:00+00:00,26.292165966310364,26.51118755279978,26.073142563510707,26.492141723632812,299900
2024-12-16 00:00:00+00:00,26.339777859125437,26.682595507647473,26.29216510407968,26.396913528442383,425100
2024-12-17 00:00:00+00:00,26.263595665151662,26.40643574281315,26.0636199196876,26.187414169311523,297600
2024-12-18 00:00:00+00:00,26.225505996788545,26.24455000864045,24.501896690636492,24.67330551147461,367200
2024-12-19 00:00:00+00:00,24.70187428425649,25.02564609817096,24.206693649291992,24.206693649291992,372200
2024-12-20 00:00:00+00:00,24.1590812487943,24.92089622426843,24.1590812487943,24.759010314941406,1652300
2024-12-23 00:00:00+00:00,24.635215503568876,24.863759991025425,24.625692589552752,24.825668334960938,185500
2024-12-24 00:00:00+00:00,24.825669116826194,24.99707794189453,24.70187486333806,24.99707794189453,75900
2024-12-26 00:00:00+00:00,24.892326505685283,25.28275689234799,24.873282494277667,25.244667053222656,107500
2024-12-27 00:00:00+00:00,25.035169295016075,25.38750803887817,24.778056060537143,24.87328338623047,217200
2024-12-30 00:00:00+00:00,24.739964963417695,24.835192291265308,24.463807710600836,24.76853370666504,130000
2024-12-31 00:00:00+00:00,24.94946566294132,25.063737004295007,24.78757974909842,25.006601333618164,174800
2025-01-02 00:00:00+00:00,25.139918680545858,25.139918680545858,24.68282967930017,24.816146850585938,177000
2025-01-03 00:00:00+00:00,24.854239192010844,25.063737869262695,24.663784528101683,25.063737869262695,364800
2025-01-06 00:00:00+00:00,24.930418689996163,24.987554358051295,24.29239797839842,24.320966720581055,277600
2025-01-07 00:00:00+00:00,24.39715029001468,24.59712605335654,23.654379276937124,23.740083694458008,399100
2025-01-08 00:00:00+00:00,23.56867453684915,23.56867453684915,23.12110844194028,23.187767028808594,349700
2025-01-10 00:00:00+00:00,22.85447164377268,22.85447164377268,22.39738264681168,22.43547248840332,399700
2025-01-13 00:00:00+00:00,22.36881377183337,23.063970177662092,22.216450773742423,23.016357421875,362900
2025-01-14 00:00:00+00:00,23.073492111051323,23.51153707417082,22.98778770123034,23.50201416015625,280000
2025-01-15 00:00:00+00:00,24.09241989356671,24.149557376693597,23.340127862163705,23.416309356689453,279900
2025-01-16 00:00:00+00:00,23.3496525003126,23.587719915324815,23.2734710001611,23.530582427978516,279100
2025-01-17 00:00:00+00:00,23.76864687638887,23.778169789758017,23.568671144566803,23.62580680847168,269000
2025-01-21 00:00:00+00:00,23.863877297005708,24.054331956535172,23.768649967240975,23.882923126220703,202800
2025-01-22 00:00:00+00:00,23.72103647485151,23.72103647485151,23.225855828480167,23.244901657104492,156300
2025-01-23 00:00:00+00:00,23.16872041808241,23.16872041808241,22.921130092127193,22.9782657623291,223800
2025-01-24 00:00:00+00:00,22.978263784541024,23.273468657180757,22.854469540373756,23.13062858581543,510900
