"('date', '')","('open', 'BBT')","('high', 'BBT')","('low', 'BBT')","('close', 'BBT')","('volume', 'BBT')"
2024-03-08 00:00:00+00:00,21.569488507302594,21.6456384387493,21.360076649713545,21.41718864440918,331800
2024-03-11 00:00:00+00:00,21.417188370520527,21.49333830099341,21.30296256703243,21.32200050354004,160900
2024-03-12 00:00:00+00:00,21.11258816958338,21.198257066366235,20.874619415310452,20.979326248168945,295400
2024-03-13 00:00:00+00:00,20.969809278653624,21.283927991608593,20.969809278653624,21.103071212768555,262200
2024-03-14 00:00:00+00:00,20.998361918118547,21.064992877396044,20.27493670278471,20.427236557006836,195600
2024-03-15 00:00:00+00:00,20.341569645218453,20.988843123216785,20.341569645218453,20.884138107299805,545400
2024-03-18 00:00:00+00:00,20.874620832394577,20.903175922888998,20.446276319401917,20.455795288085938,201000
2024-03-19 00:00:00+00:00,20.37012665270153,20.73184020520863,20.37012665270153,20.550983428955078,192700
2024-03-20 00:00:00+00:00,20.531785969416426,21.55885494315859,20.483792810779025,21.232498168945312,173700
2024-03-21 00:00:00+00:00,21.338082309782326,21.70283688631042,21.338082309782326,21.539657592773438,227000
2024-03-22 00:00:00+00:00,21.5684520867501,21.5684520867501,21.203699352328403,21.26129150390625,152900
2024-03-25 00:00:00+00:00,21.299686961550357,21.51085939928936,21.194099827270133,21.280488967895508,107000
2024-03-26 00:00:00+00:00,21.424469444627295,21.424469444627295,20.963728599345743,21.107709884643555,153300
2024-03-27 00:00:00+00:00,21.29968530968105,21.914006412421777,21.29968530968105,21.875612258911133,291300
2024-03-28 00:00:00+00:00,21.85641733604276,22.144379935685752,21.741231197692628,22.000398635864258,194400
2024-04-01 00:00:00+00:00,22.00039892083425,22.00039892083425,21.338082736090552,21.357280731201172,230900
2024-04-02 00:00:00+00:00,21.261290571968775,21.40527186001307,20.91573584682675,21.19409942626953,202900
2024-04-03 00:00:00+00:00,21.06931683544995,21.213298128304707,20.896538551695652,20.934932708740234,245200
2024-04-04 00:00:00+00:00,21.213296483812925,21.491660050976698,21.11730835241043,21.126907348632812,173400
2024-04-05 00:00:00+00:00,21.059716205897466,21.23249447625769,20.954129078272587,21.126907348632812,450200
2024-04-08 00:00:00+00:00,21.222896372948483,21.443667802887834,21.146106230759955,21.328481674194336,299700
2024-04-09 00:00:00+00:00,21.443668654760586,21.56845195421607,20.944531795295692,21.366878509521484,143200
2024-04-10 00:00:00+00:00,20.7813507937158,20.7813507937158,19.869468123068362,20.023048400878906,227600
2024-04-11 00:00:00+00:00,20.099841915358652,20.138236075848553,19.831075468642805,20.071044921875,195200
2024-04-12 00:00:00+00:00,19.859872462126457,20.18623106498797,19.792681308152904,20.071044921875,158500
2024-04-15 00:00:00+00:00,20.19582990544455,20.426200359053755,19.831075314113768,20.042247772216797,196100
2024-04-16 00:00:00+00:00,19.811875122708788,19.898264262089782,19.687091827392578,19.687091827392578,182100
2024-04-17 00:00:00+00:00,19.90786465083351,19.994253796255254,19.687093204009738,19.70629119873047,202000
2024-04-18 00:00:00+00:00,19.67749606757069,20.339812301499492,19.67749606757069,20.13823699951172,264700
2024-04-19 00:00:00+00:00,19.946260605686476,20.858143383481387,19.67749417252694,20.838945388793945,326100
2024-04-22 00:00:00+00:00,20.858143010924604,21.270890735224583,20.742958706500403,20.886940002441406,239000
2024-04-23 00:00:00+00:00,20.944531795295692,21.424470660745442,20.934932798288116,21.366878509521484,282100
2024-04-24 00:00:00+00:00,21.136507788665806,21.48206252216938,21.107710798031572,21.443668365478516,219300
2024-04-25 00:00:00+00:00,21.251692955863383,21.270890950402126,21.021322513863037,21.213298797607422,224000
2024-04-26 00:00:00+00:00,21.146107647543346,21.357280095004946,21.07891466665774,21.213298797607422,172700
2024-04-29 00:00:00+00:00,21.27089092585684,21.338082075843385,20.9445323423609,21.078914642333984,209400
2024-04-30 00:00:00+00:00,20.87733967804098,20.934931826591793,20.445393986856402,20.46459197998047,324600
2024-05-01 00:00:00+00:00,20.762153616553732,21.434068731475012,20.714160464411382,21.030920028686523,211900
2024-05-02 00:00:00+00:00,21.184503273613522,21.501262882164063,21.184503273613522,21.39567756652832,137500
2024-05-03 00:00:00+00:00,21.760429335849853,21.837219484981762,21.462867736816406,21.462867736816406,185000
2024-05-06 00:00:00+00:00,21.56845177534965,21.914008341470655,21.53965661538721,21.606847763061523,175600
2024-05-07 00:00:00+00:00,21.66443991380787,21.88521135068675,21.549255612315175,21.606847763061523,143700
2024-05-08 00:00:00+00:00,21.405272159505706,21.82761886372347,21.405272159505706,21.81801986694336,125800
2024-05-09 00:00:00+00:00,21.885207877752972,22.259561375252236,21.83721473155056,22.230764389038086,306700
2024-05-10 00:00:00+00:00,22.230764389038086,22.2403633844428,21.990794996383684,22.230764389038086,186700
2024-05-13 00:00:00+00:00,22.307555331004544,22.49953158442343,22.12517807333873,22.134777069091797,236600
2024-05-14 00:00:00+00:00,22.43234302895314,22.43234302895314,22.240366753420528,22.27876091003418,138800
2024-05-15 00:00:00+00:00,22.365151646424593,22.509134778756234,21.92360874435086,22.19237518310547,251500
2024-05-16 00:00:00+00:00,22.096386250941002,22.50913397649468,21.981200115345423,22.451539993286133,152700
2024-05-17 00:00:00+00:00,22.55712615071014,22.701107440826984,22.40354586380932,22.51873016357422,162200
2024-05-20 00:00:00+00:00,22.46113700037401,22.547526136711017,22.13477844772783,22.153976440429688,155700
2024-05-21 00:00:00+00:00,22.067588757953448,22.288360196105664,22.029194600841596,22.20197105407715,133700
2024-05-22 00:00:00+00:00,22.173175250117307,22.374748688449873,21.96200098425871,22.0579891204834,257400
2024-05-23 00:00:00+00:00,22.096385458768445,22.105984455625737,21.414871328472238,21.57805061340332,153900
2024-05-24 00:00:00+00:00,21.702834021640463,21.702834021640463,21.4052706351125,21.472463607788086,169600
2024-05-28 00:00:00+00:00,21.568453541811316,21.7412318390224,21.10771263646282,21.146108627319336,324100
2024-05-29 00:00:00+00:00,20.733357693748875,20.819746829079516,20.589376411804913,20.723758697509766,216400
2024-05-30 00:00:00+00:00,21.03092177855124,21.23249706212813,20.886940479322917,21.002124786376953,177200
2024-05-31 00:00:00+00:00,21.0981138148209,21.357281262800388,21.0981138148209,21.338083267211914,213400
2024-06-03 00:00:00+00:00,21.530058003175597,21.530058003175597,20.829347692306225,20.858142852783203,149000
2024-06-04 00:00:00+00:00,20.666167246140404,20.723759394691218,20.46459197998047,20.46459197998047,144600
2024-06-05 00:00:00+00:00,20.637369684486526,20.752555809217142,20.454992416505274,20.61817169189453,133100
2024-06-06 00:00:00+00:00,20.598973736972503,20.790950001600827,20.5701785788532,20.75255584716797,441200
2024-06-07 00:00:00+00:00,20.52218368042576,20.790950085829977,20.52218368042576,20.78135108947754,151900
2024-06-10 00:00:00+00:00,20.39740447069136,20.55098478141671,20.15743500633028,20.272621154785156,288700
2024-06-11 00:00:00+00:00,20.09024214783569,20.25342144301474,19.946260847576895,20.032649993896484,347500
2024-06-12 00:00:00+00:00,20.64696961343429,20.944531188766078,20.426198181117847,20.68536376953125,258800
2024-06-13 00:00:00+00:00,20.666168931203885,20.666168931203885,20.20542621276549,20.407001495361328,579900
2024-06-14 00:00:00+00:00,20.167031394617187,20.263019534103325,20.032649097829484,20.12863540649414,144100
2024-06-17 00:00:00+00:00,20.023046174103207,20.378199840485227,19.927058053441186,20.368600845336914,168000
2024-06-18 00:00:00+00:00,20.368607112268332,20.560583412658872,20.31101495447984,20.483793258666992,189100
2024-06-20 00:00:00+00:00,20.474109544386344,20.735481603440405,20.474109544386344,20.6677188873291,171800
2024-06-21 00:00:00+00:00,20.59995698704668,20.793564491261424,20.503152311741506,20.55155372619629,655600
2024-06-24 00:00:00+00:00,20.71612117695785,21.0258946616652,20.63867780578101,20.871007919311523,173000
2024-06-25 00:00:00+00:00,20.754843615984562,20.841967638645343,20.68708089755853,20.745162963867188,268800
2024-06-26 00:00:00+00:00,20.590277491858405,21.093660354614258,20.483792158399666,21.093660354614258,264300
2024-06-27 00:00:00+00:00,21.122699130858628,21.48087587304924,20.92909162800596,21.471195220947266,299100
2024-06-28 00:00:00+00:00,21.72288637572348,22.17786594068259,21.59703974630367,22.071380615234375,503000
2024-07-01 00:00:00+00:00,22.042339517818952,22.32307102724351,21.829368876467058,22.06170082092285,211100
2024-07-02 00:00:00+00:00,21.94553675873473,22.35211492732585,21.94553675873473,22.27467155456543,172200
2024-07-03 00:00:00+00:00,22.274671819366148,22.274671819366148,21.780969619750977,21.780969619750977,92400
2024-07-05 00:00:00+00:00,21.71320400509974,21.839048778163146,21.325987188294537,21.364707946777344,194900
2024-07-08 00:00:00+00:00,21.568001079664583,21.664803913207642,21.422793136558607,21.50023651123047,216700
2024-07-09 00:00:00+00:00,21.432472972131052,21.7035256963472,21.413113513997892,21.61640167236328,135300
2024-07-10 00:00:00+00:00,21.674483658164956,22.274671171534237,21.674483658164956,22.23594856262207,155600
2024-07-11 00:00:00+00:00,22.74901275141255,23.45568376821508,22.623167961372022,23.35887908935547,275900
2024-07-12 00:00:00+00:00,23.707373108862587,23.736415063883996,23.40728029255675,23.446001052856445,229700
2024-07-15 00:00:00+00:00,23.75577896246473,24.61733674520463,23.75577896246473,24.35596466064453,280600
2024-07-16 00:00:00+00:00,24.733500876969604,25.67250388124846,24.68509945972451,25.507936477661133,372400
2024-07-17 00:00:00+00:00,25.12071646266728,26.33077020660317,25.12071646266728,26.098438262939453,548600
2024-07-18 00:00:00+00:00,25.83706861271364,27.07616249143734,25.83706861271364,26.26300621032715,532800
2024-07-19 00:00:00+00:00,26.3017278617207,26.814791306237876,26.28236655897014,26.46629524230957,503800
2024-07-22 00:00:00+00:00,25.691863074807863,26.553420786440515,25.55633579414979,26.427574157714844,372500
2024-07-23 00:00:00+00:00,26.25332961768813,27.211692062684854,26.059720259621937,26.814794540405273,416700
2024-07-24 00:00:00+00:00,26.77606870073675,27.31817225298431,26.427572636808446,26.46629524230957,277000
2024-07-25 00:00:00+00:00,26.592141022068443,27.598906646388592,26.505017002794755,27.095523834228516,559100
2024-07-26 00:00:00+00:00,27.376258642711594,27.50210342920633,26.892237108446935,27.14392852783203,419400
2024-07-29 00:00:00+00:00,27.221371084362318,27.231049889929647,26.611502935468728,26.640544891357422,268200
2024-07-30 00:00:00+00:00,26.727670359282556,27.134248531752764,26.669586444361336,26.901918411254883,276000
2024-07-31 00:00:00+00:00,26.78574977484783,27.376256593291245,26.621182391661737,26.717987060546875,301700
2024-08-01 00:00:00+00:00,26.679266756319095,26.727670018135637,25.556336931714366,25.9241943359375,333400
2024-08-02 00:00:00+00:00,24.93678930497733,25.304644853265746,24.675417237132734,25.120718002319336,266000
2024-08-05 00:00:00+00:00,23.920342794829338,24.530210948159002,23.41696181386612,24.26883888244629,322900
2024-08-06 00:00:00+00:00,24.249476529171673,24.549571190033372,24.07523033929793,24.259157180786133,212700
2024-08-07 00:00:00+00:00,24.58829404011153,24.675418065651733,24.05587108082866,24.172035217285156,574700
2024-08-08 00:00:00+00:00,24.578612272824532,24.714139554404007,24.21075672887013,24.675416946411133,255700
2024-08-09 00:00:00+00:00,24.646376349026692,24.71414091674968,24.152675994671807,24.51085090637207,310700
2024-08-12 00:00:00+00:00,24.78190002881123,25.023910767673847,24.055867812223372,24.12363052368164,319400
2024-08-13 00:00:00+00:00,24.47212862192003,24.568931448431815,23.813859061824747,24.549571990966797,196200
2024-08-14 00:00:00+00:00,24.752860294225943,24.752860294225943,24.191395403592264,24.462448120117188,137700
2024-08-15 00:00:00+00:00,25.04327545090211,25.4111310112219,24.98519153632873,25.004552841186523,216900
2024-08-16 00:00:00+00:00,24.97551147616019,25.77898718285538,24.97551147616019,25.7015438079834,203700
2024-08-19 00:00:00+00:00,25.701541793105903,25.93387374590384,25.60473896690158,25.895151138305664,208000
2024-08-20 00:00:00+00:00,25.740265894301043,25.788667310211732,25.411131096200506,25.430492401123047,117800
2024-08-21 00:00:00+00:00,25.624099563498724,25.624099563498724,25.30464542219375,25.498254776000977,123100
2024-08-22 00:00:00+00:00,25.449855135086537,25.837072023301737,25.449855135086537,25.691865921020508,104900
2024-08-23 00:00:00+00:00,25.866110199783925,27.45370209222508,25.866110199783925,26.843833923339844,277700
2024-08-26 00:00:00+00:00,27.172966407649913,27.182647059108024,26.68894491311708,26.698625564575195,208000
2024-08-27 00:00:00+00:00,26.427575779604435,26.592143179763838,26.16620554697123,26.49534034729004,256200
2024-08-28 00:00:00+00:00,26.427573537342685,26.921275695932472,26.330770713082174,26.563100814819336,267900
2024-08-29 00:00:00+00:00,26.75671055424695,26.824473275471853,26.29205031179418,26.601823806762695,245100
2024-08-30 00:00:00+00:00,26.669585192966153,26.78575117096217,26.29204899567138,26.6599063873291,214200
2024-09-03 00:00:00+00:00,26.35013217961023,26.688947629547314,26.137163365041953,26.36949348449707,235200
2024-09-04 00:00:00+00:00,26.243648090561457,26.592142338512893,25.788666668187112,25.88547134399414,130100
2024-09-05 00:00:00+00:00,26.050039628602644,26.069400933704397,25.614419495791623,25.76930809020996,147200
2024-09-06 00:00:00+00:00,25.788665134841963,25.933873063116526,25.023912118868004,25.304643630981445,453100
2024-09-09 00:00:00+00:00,25.285287123609262,25.42081256965265,25.033595690674595,25.10135841369629,500500
2024-09-10 00:00:00+00:00,25.19816017150879,25.227200280065535,24.607653345581475,25.19816017150879,255600
2024-09-11 00:00:00+00:00,24.9271073745667,25.014231392713718,24.326919899153403,24.98518943786621,288100
2024-09-12 00:00:00+00:00,25.1884827925636,25.207844098380694,24.830306020530386,25.03359603881836,222500
2024-09-13 00:00:00+00:00,25.36272695730358,25.69186172006764,25.333685003037765,25.653139114379883,545000
2024-09-16 00:00:00+00:00,25.798347168694924,26.030677281428154,25.39176900981287,25.97259521484375,470500
2024-09-17 00:00:00+00:00,26.272688806458525,26.853515028294144,26.088761949220512,26.36949348449707,320100
2024-09-18 00:00:00+00:00,26.43725467834922,27.143927494740492,25.914512401364558,26.408214569091797,295200
2024-09-19 00:00:00+00:00,27.1439272421025,27.16328669929541,26.543739755629396,27.008399963378906,318400
2024-09-20 00:00:00+00:00,26.6889480244453,26.921278147338043,26.582462692387743,26.621185302734375,1448700
2024-09-23 00:00:00+00:00,26.76638887111613,26.80511147780608,26.301728669209837,26.350130081176758,350600
2024-09-24 00:00:00+00:00,26.350130699210876,26.466296675609843,25.866109182607033,25.895151138305664,176700
2024-09-25 00:00:00+00:00,25.953236166568416,25.953236166568416,25.585380584362916,25.691865921020508,193300
2024-09-26 00:00:00+00:00,26.08876150228499,26.08876150228499,25.672502686327274,25.79834747314453,226200
2024-09-27 00:00:00+00:00,25.991957533781644,26.10812167148499,25.662822732962695,25.875791549682617,325300
2024-09-30 00:00:00+00:00,25.84655309873493,26.372839403306592,25.84655309873493,26.24614143371582,228800
2024-10-01 00:00:00+00:00,26.070713213913823,26.070713213913823,25.339758637822783,25.437219619750977,204700
2024-10-02 00:00:00+00:00,25.320264248503804,25.72959885603009,25.008390615895866,25.08635902404785,153300
2024-10-03 00:00:00+00:00,24.949916023606185,25.291028523441174,24.8037254833665,25.20331382751465,167300
2024-10-04 00:00:00+00:00,25.651632576281767,25.82706197390808,25.45671246918536,25.661378860473633,122100
2024-10-07 00:00:00+00:00,25.534677878530147,25.583407434840666,25.242294963926774,25.407978057861328,181600
2024-10-08 00:00:00+00:00,25.57366498449379,25.583411268999242,25.19356918334961,25.19356918334961,198800
2024-10-09 00:00:00+00:00,25.096106948033544,25.700363544898472,25.057121811952246,25.57366371154785,158800
2024-10-10 00:00:00+00:00,25.349505465961144,25.68087169628066,25.164329782214672,25.671125411987305,149300
2024-10-11 00:00:00+00:00,25.797821966609302,26.66522263172372,25.797821966609302,26.470300674438477,269800
2024-10-14 00:00:00+00:00,26.567762657487613,26.879636313803683,26.265635285295623,26.791921615600586,154000
2024-10-15 00:00:00+00:00,26.811413368392685,27.698304748659755,26.73344495668504,27.045318603515625,303400
2024-10-16 00:00:00+00:00,27.376683198651875,27.75677895087953,27.279222225053807,27.552112579345703,318000
2024-10-17 00:00:00+00:00,27.561860688126234,27.65931980926594,27.288970315759748,27.620336532592773,196500
2024-10-18 00:00:00+00:00,27.57160484046278,27.581349264692545,27.230492366104464,27.327953338623047,211000
2024-10-21 00:00:00+00:00,27.27922465270091,27.27922465270091,26.480047944120237,26.5775089263916,198000
2024-10-22 00:00:00+00:00,26.538523706238216,26.69446053381526,26.41182573092447,26.64573097229004,104700
2024-10-23 00:00:00+00:00,26.450809106912274,26.889382597927764,26.450809106912274,26.791921615600586,147400
2024-10-24 00:00:00+00:00,26.56776149036519,27.1915087755961,26.021982615788147,26.60674476623535,400300
2024-10-25 00:00:00+00:00,26.938110210935335,26.94785649435437,26.28512409316788,26.294870376586914,250200
2024-10-28 00:00:00+00:00,26.59700070092505,27.240240562241524,26.48979343773445,27.045318603515625,200900
2024-10-29 00:00:00+00:00,26.821158021399825,27.03557067583042,26.60674350805578,26.77242660522461,234600
2024-10-30 00:00:00+00:00,26.694459984031063,27.337699849266972,26.694459984031063,26.90887451171875,208300
2024-10-31 00:00:00+00:00,26.996588760876833,27.016079469414674,26.52877643661122,26.538522720336914,189100
2024-11-01 00:00:00+00:00,26.713950651745023,26.879633748213124,26.489791715027433,26.626235961914062,229000
2024-11-04 00:00:00+00:00,26.39233344973515,26.55801656320158,26.0122376607472,26.372840881347656,216800
2024-11-05 00:00:00+00:00,26.431317572264547,26.90887432595111,26.343602876800325,26.83090591430664,167400
2024-11-06 00:00:00+00:00,28.98478308433401,30.778058326712948,28.95554423425017,30.39796257019043,832600
2024-11-07 00:00:00+00:00,30.212788966010642,30.212788966010642,29.228436586306472,29.26742172241211,440000
2024-11-08 00:00:00+00:00,29.452593082759442,29.52081706524733,29.150465738824032,29.247926712036133,407900
2024-11-11 00:00:00+00:00,29.725486469235,30.963236679830946,29.715740185027908,30.7098388671875,380400
2024-11-12 00:00:00+00:00,30.65136166185733,30.992472299413357,30.40771014422385,30.446693420410156,221000
2024-11-13 00:00:00+00:00,30.74882188255021,31.187395373556296,30.15431342230306,30.20304298400879,225800
2024-11-14 00:00:00+00:00,30.38930028389051,30.428513181748283,29.81092312890552,30.095211029052734,151200
2024-11-15 00:00:00+00:00,30.320677942102286,30.35988896806491,29.516832277243797,29.99717903137207,191700
2024-11-18 00:00:00+00:00,29.87954337915636,30.07560412593665,29.605060577392578,29.605060577392578,201700
2024-11-19 00:00:00+00:00,29.10510817502616,29.74230281533437,29.10510817502616,29.516834259033203,132400
2024-11-20 00:00:00+00:00,29.45801355198854,29.50702967268794,29.075697159402345,29.389392852783203,143200
2024-11-21 00:00:00+00:00,29.634467780252823,30.242254587140504,29.546240632966324,29.801118850708008,168600
2024-11-22 00:00:00+00:00,30.016786708027052,30.653981331638,29.908953110111373,30.604965209960938,190800
2024-11-25 00:00:00+00:00,31.01669099703676,31.722508184484127,30.693192076047996,30.70299530029297,287100
2024-11-26 00:00:00+00:00,30.604963611192883,30.742206874945367,30.320677599412125,30.369691848754883,455100
2024-11-27 00:00:00+00:00,30.66378434546102,30.781419297130668,30.271662853831938,30.291269302368164,159800
2024-11-29 00:00:00+00:00,30.614768298370254,30.614768298370254,29.87954330444336,29.87954330444336,219700
2024-12-02 00:00:00+00:00,30.144224979005507,30.497133577087357,29.781513156557626,30.124618530273438,239700
2024-12-03 00:00:00+00:00,30.12461916289996,30.252059212560848,29.693288500379474,29.72269630432129,177700
2024-12-04 00:00:00+00:00,29.810924197627227,30.16383281190344,29.507031707430464,30.04619598388672,455600
2024-12-05 00:00:00+00:00,30.203041690669252,30.448116684293122,29.732498151657133,29.801118850708008,131400
2024-12-06 00:00:00+00:00,29.977573096685088,30.1834370632778,29.507029558435757,30.144224166870117,180300
2024-12-09 00:00:00+00:00,30.340285265659023,30.359889844319277,29.732498452619126,29.771711349487305,205900
2024-12-10 00:00:00+00:00,29.90895328062694,30.379496832766232,29.507030429452893,29.712892532348633,224900
2024-12-11 00:00:00+00:00,30.09520995058921,30.320678495870084,29.663877438479933,30.006982803344727,221000
2024-12-12 00:00:00+00:00,30.006982852610726,30.095210000000062,29.58545356392252,29.663877487182617,220200
2024-12-13 00:00:00+00:00,29.634468380567924,29.683484502149923,29.203137729289452,29.605060577392578,196400
2024-12-16 00:00:00+00:00,29.644272770272313,29.644272770272313,28.87963807149817,29.28156280517578,1940200
2024-12-17 00:00:00+00:00,29.65407386566281,29.928558528281723,28.115003223699652,28.556137084960938,1864500
2024-12-18 00:00:00+00:00,28.977666847487868,29.408999361662254,27.262141884724237,27.566036224365234,1018700
2024-12-19 00:00:00+00:00,28.026776282968974,28.222837024816148,27.046476313280724,27.252338409423828,692600
2024-12-20 00:00:00+00:00,27.05627995896429,28.497320263742953,27.05627995896429,28.0169734954834,1510900
2024-12-23 00:00:00+00:00,27.78170280900608,28.18362566896418,27.752293135189422,28.03658103942871,346300
2024-12-24 00:00:00+00:00,28.18362509911092,28.252245800188415,27.703278321794592,28.09539794921875,241900
2024-12-26 00:00:00+00:00,27.899337200619733,28.164018650296246,27.683671872979914,28.09539794921875,294000
2024-12-27 00:00:00+00:00,27.8503224578918,28.144411705837317,27.389582137504128,27.742488861083984,297100
2024-12-30 00:00:00+00:00,27.615050703648468,27.889535373078026,27.330762809977806,27.67386817932129,243200
2024-12-31 00:00:00+00:00,27.76209476529156,27.93854905850911,27.477808747154018,27.86992835998535,433500
2025-01-02 00:00:00+00:00,28.075790537307324,28.154214460101944,27.36017200808469,27.38958168029785,353400
2025-01-03 00:00:00+00:00,27.517021683401435,27.71308243831183,26.811206331317095,27.664066314697266,201400
2025-01-06 00:00:00+00:00,27.664065828226352,28.183625510760717,27.428794048335476,27.448400497436523,497000
2025-01-07 00:00:00+00:00,27.517020136596837,27.7522919073997,26.94844622304646,27.29155158996582,330300
2025-01-08 00:00:00+00:00,27.1150980819523,27.468006683293403,27.00726448270388,27.340566635131836,354600
2025-01-10 00:00:00+00:00,26.82100896722202,26.958250370781993,26.193615687146668,26.722978591918945,475800
2025-01-13 00:00:00+00:00,26.536721006643052,26.948447086178703,26.487706753987762,26.92884063720703,465900
2025-01-14 00:00:00+00:00,27.193522746641037,27.703279213588917,27.066084564791034,27.664066314697266,271200
2025-01-15 00:00:00+00:00,28.683579176857258,28.683579176857258,27.762096622721263,28.007171630859375,262400
2025-01-16 00:00:00+00:00,27.820914122399955,28.065989130725363,27.428794483034086,27.93855094909668,809600
2025-01-17 00:00:00+00:00,28.1738227327162,28.340473813168437,27.703279165477156,27.93855094909668,236800
2025-01-21 00:00:00+00:00,28.173821307428693,28.43850275177589,27.987563786987277,28.15421485900879,344700
2025-01-22 00:00:00+00:00,27.987564181415074,28.164018480133304,27.605247780708154,27.644460678100586,369900
2025-01-23 00:00:00+00:00,27.713081889898113,27.93855044474152,27.497414689809727,27.65426254272461,260800
2025-01-24 00:00:00+00:00,27.507218174191376,27.958157157911977,27.458203920857663,27.762096405029297,485500
