"('date', '')","('open', 'CPK')","('high', 'CPK')","('low', 'CPK')","('close', 'CPK')","('volume', 'CPK')"
1980-05-23 00:00:00+00:00,0.3939197063446045,0.4170914391527653,0.3939197063446045,0.3939197063446045,2700
1980-05-27 00:00:00+00:00,0.3939197063446045,0.4170914391527653,0.3939197063446045,0.3939197063446045,6750
1980-05-28 00:00:00+00:00,0.3939197063446045,0.3939197063446045,0.3939197063446045,0.3939197063446045,0
1980-05-29 00:00:00+00:00,0.39391993767906097,0.4093677686231019,0.3861960470676422,0.3861960470676422,4050
1980-05-30 00:00:00+00:00,0.3861960470676422,0.3861960470676422,0.3861960470676422,0.3861960470676422,0
1980-06-02 00:00:00+00:00,0.3861960470676422,0.4093677686231019,0.3861960470676422,0.3861960470676422,1350
1980-06-03 00:00:00+00:00,0.3861960470676422,0.4093677686231019,0.3861960470676422,0.3861960470676422,4050
1980-06-04 00:00:00+00:00,0.3861960470676422,0.4093677686231019,0.3861960470676422,0.3861960470676422,8100
1980-06-05 00:00:00+00:00,0.3861960470676422,0.3861960470676422,0.3861960470676422,0.3861960470676422,0
1980-06-06 00:00:00+00:00,0.3861960470676422,0.3861960470676422,0.3861960470676422,0.3861960470676422,0
1980-06-09 00:00:00+00:00,0.3861960470676422,0.4093677686231019,0.3861960470676422,0.3861960470676422,675
1980-06-10 00:00:00+00:00,0.3861960470676422,0.3861960470676422,0.3861960470676422,0.3861960470676422,0
1980-06-11 00:00:00+00:00,0.3861960470676422,0.3861960470676422,0.3861960470676422,0.3861960470676422,0
1980-06-12 00:00:00+00:00,0.3861960470676422,0.3861960470676422,0.3861960470676422,0.3861960470676422,0
1980-06-13 00:00:00+00:00,0.3861960470676422,0.3861960470676422,0.3861960470676422,0.3861960470676422,0
1980-06-16 00:00:00+00:00,0.3861960470676422,0.4093677686231019,0.3861960470676422,0.3861960470676422,13500
1980-06-17 00:00:00+00:00,0.3861960470676422,0.3861960470676422,0.3861960470676422,0.3861960470676422,0
1980-06-18 00:00:00+00:00,0.3861960470676422,0.3861960470676422,0.3861960470676422,0.3861960470676422,0
1980-06-19 00:00:00+00:00,0.3861960470676422,0.3861960470676422,0.3861960470676422,0.3861960470676422,0
1980-06-20 00:00:00+00:00,0.3861960470676422,0.4093677686231019,0.3861960470676422,0.3861960470676422,1350
1980-06-23 00:00:00+00:00,0.3861960470676422,0.3861960470676422,0.3861960470676422,0.3861960470676422,0
1980-06-24 00:00:00+00:00,0.3939197063446045,0.4170914391527653,0.3939197063446045,0.3939197063446045,1350
1980-06-25 00:00:00+00:00,0.3939197063446045,0.4170914391527653,0.3939197063446045,0.3939197063446045,675
1980-06-26 00:00:00+00:00,0.3939197063446045,0.3939197063446045,0.3939197063446045,0.3939197063446045,0
1980-06-27 00:00:00+00:00,0.3939197063446045,0.3939197063446045,0.3939197063446045,0.3939197063446045,0
1980-06-30 00:00:00+00:00,0.3939197063446045,0.3939197063446045,0.3939197063446045,0.3939197063446045,0
1980-07-01 00:00:00+00:00,0.3939197063446045,0.3939197063446045,0.3939197063446045,0.3939197063446045,0
1980-07-02 00:00:00+00:00,0.3939197063446045,0.4170914391527653,0.3939197063446045,0.3939197063446045,13500
1980-07-03 00:00:00+00:00,0.3939197063446045,0.3939197063446045,0.3939197063446045,0.3939197063446045,0
1980-07-07 00:00:00+00:00,0.3939197063446045,0.3939197063446045,0.3939197063446045,0.3939197063446045,0
1980-07-08 00:00:00+00:00,0.40936779975891113,0.4170917158183994,0.40936779975891113,0.40936779975891113,19575
1980-07-09 00:00:00+00:00,0.40936779975891113,0.4325395479373758,0.40936779975891113,0.40936779975891113,3375
1980-07-10 00:00:00+00:00,0.40936779975891113,0.4325395479373758,0.40936779975891113,0.40936779975891113,54675
1980-07-11 00:00:00+00:00,0.40936779975891113,0.4325395479373758,0.40936779975891113,0.40936779975891113,3375
1980-07-14 00:00:00+00:00,0.40936779975891113,0.4325395479373758,0.40936779975891113,0.40936779975891113,16200
1980-07-15 00:00:00+00:00,0.40936779975891113,0.4325395479373758,0.40936779975891113,0.40936779975891113,3375
1980-07-16 00:00:00+00:00,0.40936779975891113,0.4325395479373758,0.40936779975891113,0.40936779975891113,10125
1980-07-17 00:00:00+00:00,0.40936779975891113,0.4325395479373758,0.40936779975891113,0.40936779975891113,675
1980-07-18 00:00:00+00:00,0.40936779975891113,0.4325395479373758,0.40936779975891113,0.40936779975891113,675
1980-07-21 00:00:00+00:00,0.4170915186405182,0.4325393434566145,0.4170915186405182,0.4170915186405182,6750
1980-07-22 00:00:00+00:00,0.4170915186405182,0.4325393434566145,0.4170915186405182,0.4170915186405182,5400
1980-07-23 00:00:00+00:00,0.4170915186405182,0.4325393434566145,0.4170915186405182,0.4170915186405182,19575
1980-07-24 00:00:00+00:00,0.4170915186405182,0.4170915186405182,0.4170915186405182,0.4170915186405182,0
1980-07-25 00:00:00+00:00,0.4170915186405182,0.4325393434566145,0.4170915186405182,0.4170915186405182,8100
1980-07-28 00:00:00+00:00,0.4170915186405182,0.4325393434566145,0.4170915186405182,0.4170915186405182,3375
1980-07-29 00:00:00+00:00,0.4170915186405182,0.4170915186405182,0.4170915186405182,0.4170915186405182,0
1980-07-30 00:00:00+00:00,0.4170915186405182,0.4325393434566145,0.4170915186405182,0.4170915186405182,3375
1980-07-31 00:00:00+00:00,0.4170915186405182,0.44026323100407083,0.4170915186405182,0.4170915186405182,4725
1980-08-01 00:00:00+00:00,0.42481568455696106,0.44026351949556064,0.42481568455696106,0.42481568455696106,675
1980-08-04 00:00:00+00:00,0.42481540618797453,0.4325393434566145,0.4170915186405182,0.4170915186405182,8775
1980-08-05 00:00:00+00:00,0.4170915186405182,0.4170915186405182,0.4170915186405182,0.4170915186405182,0
1980-08-06 00:00:00+00:00,0.4170915186405182,0.4325393434566145,0.4170915186405182,0.4170915186405182,4725
1980-08-07 00:00:00+00:00,0.4170915186405182,0.4325393434566145,0.4170915186405182,0.4170915186405182,8775
1980-08-08 00:00:00+00:00,0.4325393736362457,0.440263261722622,0.4325393736362457,0.4325393736362457,675
1980-08-11 00:00:00+00:00,0.4325393736362457,0.4325393736362457,0.4325393736362457,0.4325393736362457,0
1980-08-12 00:00:00+00:00,0.4325393736362457,0.44798719953018534,0.4325393736362457,0.4325393736362457,3375
1980-08-13 00:00:00+00:00,0.4325393736362457,0.44798719953018534,0.4325393736362457,0.4325393736362457,2025
1980-08-14 00:00:00+00:00,0.4325393736362457,0.44798719953018534,0.4325393736362457,0.4325393736362457,1350
1980-08-15 00:00:00+00:00,0.4325393736362457,0.4325393736362457,0.4325393736362457,0.4325393736362457,0
1980-08-18 00:00:00+00:00,0.4325393736362457,0.4325393736362457,0.4325393736362457,0.4325393736362457,0
1980-08-19 00:00:00+00:00,0.4325393736362457,0.4325393736362457,0.4325393736362457,0.4325393736362457,0
1980-08-20 00:00:00+00:00,0.4325393736362457,0.45571108761656165,0.4325393736362457,0.4325393736362457,675
1980-08-21 00:00:00+00:00,0.4325393736362457,0.4325393736362457,0.4325393736362457,0.4325393736362457,0
1980-08-22 00:00:00+00:00,0.4325393736362457,0.45571108761656165,0.4325393736362457,0.4325393736362457,4725
1980-08-25 00:00:00+00:00,0.4325393736362457,0.44798719953018534,0.4325393736362457,0.4325393736362457,6750
1980-08-26 00:00:00+00:00,0.4325393736362457,0.44798719953018534,0.4325393736362457,0.4325393736362457,675
1980-08-27 00:00:00+00:00,0.4325393736362457,0.44798719953018534,0.4325393736362457,0.4325393736362457,4725
1980-08-28 00:00:00+00:00,0.4325393736362457,0.44798719953018534,0.4325393736362457,0.4325393736362457,3375
1980-08-29 00:00:00+00:00,0.4325393736362457,0.4325393736362457,0.4325393736362457,0.4325393736362457,0
1980-09-02 00:00:00+00:00,0.4325393736362457,0.4325393736362457,0.4325393736362457,0.4325393736362457,0
1980-09-03 00:00:00+00:00,0.4325393736362457,0.44798719953018534,0.4325393736362457,0.4325393736362457,1350
1980-09-04 00:00:00+00:00,0.4325393736362457,0.4325393736362457,0.4325393736362457,0.4325393736362457,0
1980-09-05 00:00:00+00:00,0.4325393736362457,0.4325393736362457,0.4325393736362457,0.4325393736362457,0
1980-09-08 00:00:00+00:00,0.4325393736362457,0.44798719953018534,0.4325393736362457,0.4325393736362457,3375
1980-09-09 00:00:00+00:00,0.4402633309364319,0.455711159258925,0.4402633309364319,0.4402633309364319,5400
1980-09-10 00:00:00+00:00,0.4402633309364319,0.455711159258925,0.4402633309364319,0.4402633309364319,675
1980-09-11 00:00:00+00:00,0.4402633309364319,0.4402633309364319,0.4402633309364319,0.4402633309364319,0
1980-09-12 00:00:00+00:00,0.4402633309364319,0.4402633309364319,0.4402633309364319,0.4402633309364319,0
1980-09-15 00:00:00+00:00,0.4402633309364319,0.455711159258925,0.4402633309364319,0.4402633309364319,1350
1980-09-16 00:00:00+00:00,0.4402633309364319,0.44798726995827587,0.4402633309364319,0.4402633309364319,2700
1980-09-17 00:00:00+00:00,0.4402633309364319,0.4402633309364319,0.4402633309364319,0.4402633309364319,0
1980-09-18 00:00:00+00:00,0.4402633309364319,0.4402633309364319,0.4402633309364319,0.4402633309364319,0
1980-09-19 00:00:00+00:00,0.44798704981803894,0.46343487054949367,0.44798704981803894,0.44798704981803894,2025
1980-09-22 00:00:00+00:00,0.44798704981803894,0.44798704981803894,0.44798704981803894,0.44798704981803894,0
1980-09-23 00:00:00+00:00,0.44798704981803894,0.44798704981803894,0.44798704981803894,0.44798704981803894,0
1980-09-24 00:00:00+00:00,0.44798704981803894,0.46343487054949367,0.44798704981803894,0.44798704981803894,1350
1980-09-25 00:00:00+00:00,0.44798704981803894,0.46343487054949367,0.44798704981803894,0.44798704981803894,1350
1980-09-26 00:00:00+00:00,0.44798704981803894,0.46343487054949367,0.44798704981803894,0.44798704981803894,2700
1980-09-29 00:00:00+00:00,0.44798704981803894,0.44798704981803894,0.44798704981803894,0.44798704981803894,0
1980-09-30 00:00:00+00:00,0.44798704981803894,0.46343487054949367,0.44798704981803894,0.44798704981803894,675
1980-10-01 00:00:00+00:00,0.44798704981803894,0.46343487054949367,0.44798704981803894,0.44798704981803894,3375
1980-10-02 00:00:00+00:00,0.44798704981803894,0.46343487054949367,0.44798704981803894,0.44798704981803894,675
1980-10-03 00:00:00+00:00,0.44798704981803894,0.44798704981803894,0.44798704981803894,0.44798704981803894,0
1980-10-06 00:00:00+00:00,0.44798704981803894,0.46343487054949367,0.44798704981803894,0.44798704981803894,675
1980-10-07 00:00:00+00:00,0.44798704981803894,0.44798704981803894,0.44798704981803894,0.44798704981803894,0
1980-10-08 00:00:00+00:00,0.44798704981803894,0.44798704981803894,0.44798704981803894,0.44798704981803894,0
1980-10-09 00:00:00+00:00,0.44798704981803894,0.46343487054949367,0.44798704981803894,0.44798704981803894,675
1980-10-10 00:00:00+00:00,0.44798704981803894,0.46343487054949367,0.44798704981803894,0.44798704981803894,3375
1980-10-13 00:00:00+00:00,0.4557111859321594,0.46343512540609344,0.4557111859321594,0.4557111859321594,11475
1980-10-14 00:00:00+00:00,0.4557111859321594,0.46343512540609344,0.4557111859321594,0.4557111859321594,675
1980-10-15 00:00:00+00:00,0.4557111859321594,0.4711590151588296,0.4557111859321594,0.4557111859321594,675
1980-10-16 00:00:00+00:00,0.4557111859321594,0.4711590151588296,0.4557111859321594,0.4557111859321594,675
1980-10-17 00:00:00+00:00,0.4557111859321594,0.4557111859321594,0.4557111859321594,0.4557111859321594,0
1980-10-20 00:00:00+00:00,0.4557111859321594,0.4711590151588296,0.4557111859321594,0.4557111859321594,675
1980-10-21 00:00:00+00:00,0.4557111859321594,0.4711590151588296,0.4557111859321594,0.4557111859321594,675
1980-10-22 00:00:00+00:00,0.4557111859321594,0.4711590151588296,0.4557111859321594,0.4557111859321594,675
1980-10-23 00:00:00+00:00,0.4557111859321594,0.47888290491156577,0.4557111859321594,0.4557111859321594,5400
1980-10-24 00:00:00+00:00,0.4557111859321594,0.4557111859321594,0.4557111859321594,0.4557111859321594,0
1980-10-27 00:00:00+00:00,0.4557111859321594,0.4557111859321594,0.4557111859321594,0.4557111859321594,0
1980-10-28 00:00:00+00:00,0.4557111859321594,0.47888290491156577,0.4557111859321594,0.4557111859321594,675
1980-10-29 00:00:00+00:00,0.4557111859321594,0.47888290491156577,0.4557111859321594,0.4557111859321594,12825
1980-10-30 00:00:00+00:00,0.4557111859321594,0.47888290491156577,0.4557111859321594,0.4557111859321594,1350
1980-10-31 00:00:00+00:00,0.4557111859321594,0.47888290491156577,0.4557111859321594,0.4557111859321594,4050
1980-11-03 00:00:00+00:00,0.4557111859321594,0.47888290491156577,0.4557111859321594,0.4557111859321594,675
1980-11-05 00:00:00+00:00,0.4557111859321594,0.47888290491156577,0.4557111859321594,0.4557111859321594,4725
1980-11-06 00:00:00+00:00,0.4557111859321594,0.47888290491156577,0.4557111859321594,0.4557111859321594,9450
1980-11-07 00:00:00+00:00,0.4557111859321594,0.4711590151588296,0.4557111859321594,0.4557111859321594,1350
1980-11-10 00:00:00+00:00,0.4557111859321594,0.4711590151588296,0.4557111859321594,0.4557111859321594,1350
1980-11-11 00:00:00+00:00,0.4557111859321594,0.47888290491156577,0.4557111859321594,0.4557111859321594,6750
1980-11-12 00:00:00+00:00,0.4557111859321594,0.4711590151588296,0.4557111859321594,0.4557111859321594,4725
1980-11-13 00:00:00+00:00,0.4557111859321594,0.4711590151588296,0.4557111859321594,0.4557111859321594,675
1980-11-14 00:00:00+00:00,0.4557111859321594,0.4711590151588296,0.4557111859321594,0.4557111859321594,675
1980-11-17 00:00:00+00:00,0.4557111859321594,0.4711590151588296,0.4557111859321594,0.4557111859321594,675
1980-11-18 00:00:00+00:00,0.4557111859321594,0.4711590151588296,0.4557111859321594,0.4557111859321594,675
1980-11-19 00:00:00+00:00,0.4557111859321594,0.4557111859321594,0.4557111859321594,0.4557111859321594,0
1980-11-20 00:00:00+00:00,0.4557111859321594,0.4711590151588296,0.4557111859321594,0.4557111859321594,1350
1980-11-21 00:00:00+00:00,0.4557111859321594,0.4711590151588296,0.4557111859321594,0.4557111859321594,4050
1980-11-24 00:00:00+00:00,0.4557111859321594,0.4711590151588296,0.4557111859321594,0.4557111859321594,12150
1980-11-25 00:00:00+00:00,0.46343526244163513,0.47888304651494173,0.46343526244163513,0.46343526244163513,1350
1980-11-26 00:00:00+00:00,0.46343526244163513,0.47888304651494173,0.46343526244163513,0.46343526244163513,2700
1980-11-28 00:00:00+00:00,0.46343526244163513,0.46343526244163513,0.46343526244163513,0.46343526244163513,0
1980-12-01 00:00:00+00:00,0.46343526244163513,0.47888304651494173,0.46343526244163513,0.46343526244163513,3375
1980-12-02 00:00:00+00:00,0.46343526244163513,0.47888304651494173,0.46343526244163513,0.46343526244163513,2700
1980-12-03 00:00:00+00:00,0.46343526244163513,0.47888304651494173,0.46343526244163513,0.46343526244163513,3375
1980-12-04 00:00:00+00:00,0.46343526244163513,0.47888304651494173,0.46343526244163513,0.46343526244163513,2700
1980-12-05 00:00:00+00:00,0.46343526244163513,0.47888304651494173,0.46343526244163513,0.46343526244163513,675
1980-12-08 00:00:00+00:00,0.4788830280303955,0.4943308612286391,0.4788830280303955,0.4788830280303955,7425
1980-12-09 00:00:00+00:00,0.49433061480522156,0.5175023779120869,0.49433061480522156,0.49433061480522156,15525
1980-12-10 00:00:00+00:00,0.49433061480522156,0.49433061480522156,0.49433061480522156,0.49433061480522156,0
1980-12-11 00:00:00+00:00,0.49433061480522156,0.5175023779120869,0.49433061480522156,0.49433061480522156,10800
1980-12-12 00:00:00+00:00,0.49433061480522156,0.5097784403027364,0.49433061480522156,0.49433061480522156,675
1980-12-15 00:00:00+00:00,0.49433061480522156,0.5097784403027364,0.49433061480522156,0.49433061480522156,32400
1980-12-16 00:00:00+00:00,0.5097784996032715,0.5252265257825379,0.5097784996032715,0.5097784996032715,17550
1980-12-17 00:00:00+00:00,0.509778641861415,0.5252266723515882,0.502054750919342,0.502054750919342,1350
1980-12-18 00:00:00+00:00,0.5175023674964905,0.54067427930054,0.5175023674964905,0.5175023674964905,2700
1980-12-19 00:00:00+00:00,0.5175023674964905,0.5175023674964905,0.5175023674964905,0.5175023674964905,0
1980-12-22 00:00:00+00:00,0.5175023674964905,0.5175023674964905,0.5175023674964905,0.5175023674964905,0
1980-12-23 00:00:00+00:00,0.5175023674964905,0.5175023674964905,0.5175023674964905,0.5175023674964905,0
1980-12-24 00:00:00+00:00,0.5175023674964905,0.5175023674964905,0.5175023674964905,0.5175023674964905,0
1980-12-26 00:00:00+00:00,0.5175023674964905,0.5175023674964905,0.5175023674964905,0.5175023674964905,0
1980-12-29 00:00:00+00:00,0.5252265334129333,0.5406743609318567,0.5252265334129333,0.5252265334129333,1350
1980-12-30 00:00:00+00:00,0.5252265334129333,0.5406743609318567,0.5252265334129333,0.5252265334129333,9450
1980-12-31 00:00:00+00:00,0.5329505205154419,0.5483983494396526,0.5329505205154419,0.5329505205154419,31725
1981-01-02 00:00:00+00:00,0.5329505205154419,0.5483983494396526,0.5329505205154419,0.5329505205154419,1350
1981-01-05 00:00:00+00:00,0.5329505205154419,0.5329505205154419,0.5329505205154419,0.5329505205154419,0
1981-01-06 00:00:00+00:00,0.5715701580047607,0.5870179893624667,0.5715701580047607,0.5715701580047607,8775
1981-01-07 00:00:00+00:00,0.5870179533958435,0.6024657838070602,0.5870179533958435,0.5870179533958435,7425
1981-01-08 00:00:00+00:00,0.5870179533958435,0.5870179533958435,0.5870179533958435,0.5870179533958435,0
1981-01-09 00:00:00+00:00,0.5870179533958435,0.5870179533958435,0.5870179533958435,0.5870179533958435,0
1981-01-12 00:00:00+00:00,0.5870179533958435,0.6024657838070602,0.5870179533958435,0.5870179533958435,3375
1981-01-13 00:00:00+00:00,0.5870179533958435,0.5870179533958435,0.5870179533958435,0.5870179533958435,0
1981-01-14 00:00:00+00:00,0.5870179533958435,0.594741843740851,0.5870179533958435,0.5870179533958435,5400
1981-01-15 00:00:00+00:00,0.5870179533958435,0.594741843740851,0.5870179533958435,0.5870179533958435,38475
1981-01-16 00:00:00+00:00,0.5870179533958435,0.5870179533958435,0.5870179533958435,0.5870179533958435,0
1981-01-19 00:00:00+00:00,0.5870179533958435,0.6101896741520676,0.5870179533958435,0.5870179533958435,5400
1981-01-20 00:00:00+00:00,0.5870179533958435,0.6101896741520676,0.5870179533958435,0.5870179533958435,8775
1981-01-21 00:00:00+00:00,0.5870179533958435,0.6024657838070602,0.5870179533958435,0.5870179533958435,2025
1981-01-22 00:00:00+00:00,0.5870179533958435,0.6024657838070602,0.5870179533958435,0.5870179533958435,675
1981-01-23 00:00:00+00:00,0.5870179533958435,0.5870179533958435,0.5870179533958435,0.5870179533958435,0
1981-01-26 00:00:00+00:00,0.5870179533958435,0.5870179533958435,0.5870179533958435,0.5870179533958435,0
1981-01-27 00:00:00+00:00,0.5870179533958435,0.6024657838070602,0.5870179533958435,0.5870179533958435,44550
1981-01-28 00:00:00+00:00,0.5870179533958435,0.5870179533958435,0.5870179533958435,0.5870179533958435,0
1981-01-29 00:00:00+00:00,0.5870179533958435,0.6024657838070602,0.5870179533958435,0.5870179533958435,675
1981-01-30 00:00:00+00:00,0.5870179533958435,0.6024657838070602,0.5870179533958435,0.5870179533958435,7425
1981-02-02 00:00:00+00:00,0.5870179533958435,0.6024657838070602,0.5870179533958435,0.5870179533958435,675
1981-02-03 00:00:00+00:00,0.5870179533958435,0.6024657838070602,0.5870179533958435,0.5870179533958435,8100
1981-02-04 00:00:00+00:00,0.5870179533958435,0.6101896741520676,0.5870179533958435,0.5870179533958435,20250
1981-02-05 00:00:00+00:00,0.5870183285280197,0.6101900640920669,0.5792943835258484,0.5792943835258484,41175
1981-02-06 00:00:00+00:00,0.5792943835258484,0.6101900640920669,0.5792943835258484,0.5792943835258484,5400
1981-02-09 00:00:00+00:00,0.5792943835258484,0.6101900640920669,0.5792943835258484,0.5792943835258484,1350
1981-02-10 00:00:00+00:00,0.5792940488230114,0.6024658207201729,0.5715701580047607,0.5715701580047607,7425
1981-02-11 00:00:00+00:00,0.5715701580047607,0.6024658207201729,0.5715701580047607,0.5715701580047607,675
1981-02-12 00:00:00+00:00,0.5715701580047607,0.5715701580047607,0.5715701580047607,0.5715701580047607,0
1981-02-13 00:00:00+00:00,0.5715701580047607,0.6024658207201729,0.5715701580047607,0.5715701580047607,3375
1981-02-17 00:00:00+00:00,0.5715701580047607,0.5947418801807175,0.5715701580047607,0.5715701580047607,2700
1981-02-18 00:00:00+00:00,0.5715701580047607,0.5715701580047607,0.5715701580047607,0.5715701580047607,0
1981-02-19 00:00:00+00:00,0.5715701580047607,0.5715701580047607,0.5715701580047607,0.5715701580047607,0
1981-02-20 00:00:00+00:00,0.5715701580047607,0.5947418801807175,0.5715701580047607,0.5715701580047607,675
1981-02-23 00:00:00+00:00,0.5715701580047607,0.5715701580047607,0.5715701580047607,0.5715701580047607,0
1981-02-24 00:00:00+00:00,0.5715701580047607,0.5715701580047607,0.5715701580047607,0.5715701580047607,0
1981-02-25 00:00:00+00:00,0.5715701580047607,0.5715701580047607,0.5715701580047607,0.5715701580047607,0
1981-02-26 00:00:00+00:00,0.5406742901825096,0.5406742901825096,0.49433061480522156,0.49433061480522156,6075
1981-02-27 00:00:00+00:00,0.5097784996032715,0.5561221803715383,0.5097784996032715,0.5097784996032715,675
1981-03-02 00:00:00+00:00,0.5097784996032715,0.5097784996032715,0.5097784996032715,0.5097784996032715,0
1981-03-03 00:00:00+00:00,0.5097784996032715,0.5097784996032715,0.5097784996032715,0.5097784996032715,0
1981-03-04 00:00:00+00:00,0.5097784996032715,0.5561221803715383,0.5097784996032715,0.5097784996032715,675
1981-03-05 00:00:00+00:00,0.5097784996032715,0.5097784996032715,0.5097784996032715,0.5097784996032715,0
1981-03-06 00:00:00+00:00,0.5097784996032715,0.5097784996032715,0.5097784996032715,0.5097784996032715,0
1981-03-09 00:00:00+00:00,0.5097784996032715,0.5561221803715383,0.5097784996032715,0.5097784996032715,2700
1981-03-10 00:00:00+00:00,0.5097784996032715,0.5561221803715383,0.5097784996032715,0.5097784996032715,1350
1981-03-11 00:00:00+00:00,0.5097784996032715,0.5097784996032715,0.5097784996032715,0.5097784996032715,0
1981-03-12 00:00:00+00:00,0.5097784996032715,0.5561221803715383,0.5097784996032715,0.5097784996032715,6750
