"('date', '')","('open', 'BF-B')","('high', 'BF-B')","('low', 'BF-B')","('close', 'BF-B')","('volume', 'BF-B')"
2024-03-07 00:00:00+00:00,54.21223837571792,54.2893282880006,52.044134216733624,52.6126594543457,2997600
2024-03-08 00:00:00+00:00,52.83428925716306,53.14264154375684,52.2175810081263,52.439208984375,2227500
2024-03-11 00:00:00+00:00,52.525932445763765,53.36426865749952,52.525932445763765,53.15227508544922,1826500
2024-03-12 00:00:00+00:00,53.1233702044347,53.26790827420682,52.26576515923256,52.35248947143555,1407600
2024-03-13 00:00:00+00:00,52.41030538331201,52.71865768918639,52.14049803463429,52.34285354614258,1479600
2024-03-14 00:00:00+00:00,52.053777779138876,52.08268466136643,51.022723986725936,51.36962127685547,1816800
2024-03-15 00:00:00+00:00,50.839637361162126,52.05377787894342,50.839637361162126,51.76469802856445,2931900
2024-03-18 00:00:00+00:00,51.4466975887692,51.552694370938745,50.502368301207156,50.52164077758789,2107300
2024-03-19 00:00:00+00:00,50.33856254943676,50.72400108613283,50.01093777152795,50.43492126464844,2315200
2024-03-20 00:00:00+00:00,50.40601919185895,50.675826560859356,49.9723975803585,50.348201751708984,1971800
2024-03-21 00:00:00+00:00,50.53127960831956,50.752907592356344,49.74112638667559,49.760398864746094,1669600
2024-03-22 00:00:00+00:00,49.72185881281707,49.82785561473494,49.037702315155855,49.047340393066406,1380400
2024-03-25 00:00:00+00:00,49.27859639532817,49.403865660933775,48.66189181980709,49.0087890625,1657500
2024-03-26 00:00:00+00:00,49.403868779742936,49.4520481385253,48.8546160027552,49.14369583129883,1477900
2024-03-27 00:00:00+00:00,49.39423152806397,50.174750386442064,49.23042097029607,50.145843505859375,2119600
2024-03-28 00:00:00+00:00,50.406014650507416,50.540918322853415,49.72185453584653,49.741127014160156,1765600
2024-04-01 00:00:00+00:00,49.442409269061315,49.538767977918226,49.15332579079234,49.1629638671875,1523500
2024-04-02 00:00:00+00:00,49.46168468175399,49.47131908287187,48.66189338254409,49.13405990600586,1989800
2024-04-03 00:00:00+00:00,49.00879179196208,50.145842294848656,48.8931605965743,49.953121185302734,2084500
2024-04-04 00:00:00+00:00,50.10729552346521,50.338561581716434,49.36532166788121,49.548404693603516,1622600
2024-04-05 00:00:00+00:00,49.22078255317898,49.30750318785217,48.80643347799961,49.124420166015625,1520200
2024-04-08 00:00:00+00:00,49.06660772824576,49.28823940335691,48.758255409634046,48.80643844604492,1411700
2024-04-09 00:00:00+00:00,49.05697402704507,49.24969514789199,48.89316346362745,49.06660842895508,856700
2024-04-10 00:00:00+00:00,48.50771662957792,48.66189277648926,47.91028451977763,48.180091857910156,1306500
2024-04-11 00:00:00+00:00,48.57516860961914,48.97988329387955,48.18972640326154,48.57516860961914,3664300
2024-04-12 00:00:00+00:00,48.21863802508437,48.49808344708509,47.41884671574079,47.63084030151367,2226500
2024-04-15 00:00:00+00:00,48.14154938174321,48.237911775931735,47.37066860748241,47.5922966003418,2056400
2024-04-16 00:00:00+00:00,47.61156422345796,47.929554578075255,46.686507388688014,46.937042236328125,2824600
2024-04-17 00:00:00+00:00,47.168311623840644,47.53448135864935,47.052680430266605,47.35139465332031,2127400
2024-04-18 00:00:00+00:00,47.28394034354104,47.447754562062165,46.96595365888702,47.19721603393555,1827800
2024-04-19 00:00:00+00:00,47.216489817689975,47.82356000172665,47.14903798344694,47.27430725097656,2407700
2024-04-22 00:00:00+00:00,47.553748000531165,47.59229295525442,46.975588383079106,47.36103057861328,1679000
2024-04-23 00:00:00+00:00,47.27430988914337,47.70792779751855,47.12013373429121,47.5922966003418,1420100
2024-04-24 00:00:00+00:00,47.2164894089414,47.35139307625963,46.76359537507367,47.22612380981445,1641400
2024-04-25 00:00:00+00:00,47.19722320307487,47.21649568323122,46.098717565111166,46.358890533447266,1689300
2024-04-26 00:00:00+00:00,46.368520492256486,46.763597107978384,46.18543746209003,46.37815856933594,998600
2024-04-29 00:00:00+00:00,46.37815950033785,47.08158843143419,46.37815950033785,46.91777420043945,1371400
2024-04-30 00:00:00+00:00,46.7346876771323,46.92740877385732,45.91562761086244,46.10834503173828,2924300
2024-05-01 00:00:00+00:00,45.771088094992166,46.08907847142822,45.34710460226011,45.58800506591797,1635000
2024-05-02 00:00:00+00:00,45.86744483291837,45.96380721973726,45.5976375015239,45.761451721191406,1194000
2024-05-03 00:00:00+00:00,46.35887937357819,46.83104215827197,45.88671291303557,46.1757926940918,1338200
2024-05-06 00:00:00+00:00,46.49378463268822,46.54196398522069,45.154378782701016,45.21219253540039,1405900
2024-05-07 00:00:00+00:00,45.578368059754276,45.82890660632046,45.19292951435549,45.780723571777344,1062600
2024-05-08 00:00:00+00:00,45.52055470354478,45.86744829472668,45.1736574365134,45.82890701293945,1517500
2024-05-09 00:00:00+00:00,46.01199025157479,46.52269807704818,45.95417281486385,46.50342559814453,1610900
2024-05-10 00:00:00+00:00,46.503424606791135,47.389940238212766,46.31070717356199,47.332122802734375,1445600
2024-05-13 00:00:00+00:00,47.332122802734375,47.61156822710582,47.14903977082692,47.332122802734375,2749100
2024-05-14 00:00:00+00:00,47.67901829248422,47.74647012677826,46.36851921045834,47.04304122924805,1367400
2024-05-15 00:00:00+00:00,46.92741257463916,47.01413689139701,45.684365259726555,45.82890701293945,2150500
2024-05-16 00:00:00+00:00,46.011989756805015,46.98522603795215,45.7229099280578,46.91777420043945,1646700
2024-05-17 00:00:00+00:00,46.985221755300344,46.985221755300344,46.30106536526052,46.705780029296875,1194300
2024-05-20 00:00:00+00:00,46.48415219531397,46.51305907288425,45.31819123004119,45.501277923583984,1450900
2024-05-21 00:00:00+00:00,45.41455643801636,45.703636259235914,45.144745419142005,45.58800506591797,1577600
2024-05-22 00:00:00+00:00,45.37601381444703,45.80963540649389,44.91348534154689,45.34710693359375,1485300
2024-05-23 00:00:00+00:00,45.077292982843595,45.077292982843595,44.36422967839177,44.634037017822266,1757600
2024-05-24 00:00:00+00:00,44.797850133872345,44.865301967060915,44.007693261372005,44.094417572021484,1409200
2024-05-28 00:00:00+00:00,43.969153723626945,43.969153723626945,42.99591379047821,43.24645233154297,2703600
2024-05-29 00:00:00+00:00,42.72610482190997,43.16936077665796,42.591201155321386,42.6104736328125,1975700
2024-05-30 00:00:00+00:00,42.57193275488374,43.03446123141854,42.41775659603881,42.65865707397461,2803800
2024-05-31 00:00:00+00:00,42.63938110072897,44.2678668748296,41.96485908260973,44.19078063964844,9237500
2024-06-03 00:00:00+00:00,43.42953264843757,44.80748351068351,43.4102601714171,44.41240692138672,2180300
2024-06-04 00:00:00+00:00,44.238963912497645,44.537681830411536,43.969156551704195,44.07515335083008,2258900
2024-06-05 00:00:00+00:00,44.34495597204943,44.749666969984226,41.16507071738601,41.47342300415039,5664300
2024-06-06 00:00:00+00:00,41.57942185955007,42.86101042592182,41.56014938118779,42.32139205932617,3345000
2024-06-07 00:00:00+00:00,42.08703631299565,43.0844996698552,42.08703631299565,42.50345230102539,2553300
2024-06-10 00:00:00+00:00,42.1160954687729,42.27104071109359,41.16705170359941,41.55441665649414,2511900
2024-06-11 00:00:00+00:00,41.47694210420609,41.82556609703129,40.67316119313269,41.81588363647461,2342400
2024-06-12 00:00:00+00:00,42.12577793021158,42.3969311807263,41.25420863329143,41.55441665649414,2327000
2024-06-13 00:00:00+00:00,41.18641842136005,41.63188920490199,40.7893710253364,41.47694396972656,2251400
2024-06-14 00:00:00+00:00,41.31231487458209,42.41630019831492,41.176738248044515,42.280723571777344,1810800
2024-06-17 00:00:00+00:00,42.24198320908908,43.016709370636356,42.09672413177844,42.793975830078125,3148600
2024-06-18 00:00:00+00:00,42.726186949532874,42.98765771821264,41.65125279857798,42.1741943359375,2479900
2024-06-20 00:00:00+00:00,41.7577800819875,42.435666877908425,41.554415151466976,41.94178009033203,1927600
2024-06-21 00:00:00+00:00,42.54219090563971,42.716504752502104,41.8061982868461,42.22261428833008,9368300
2024-06-24 00:00:00+00:00,42.06767247625486,42.54219436332239,41.815887840425944,42.280723571777344,2460900
2024-06-25 00:00:00+00:00,41.85461871039556,42.30976821681962,41.54472826995071,41.844932556152344,2524300
2024-06-26 00:00:00+00:00,41.58346158601865,42.300085534650385,41.544728051805514,42.0579833984375,1581400
2024-06-27 00:00:00+00:00,41.97083523918118,42.11609802889331,41.525368102203714,41.990203857421875,2111400
2024-06-28 00:00:00+00:00,41.92241605993231,42.261357647877226,41.45758029895659,41.8255729675293,5687500
2024-07-01 00:00:00+00:00,41.806200617358506,42.30977357034567,40.77000363334954,40.77968978881836,2021300
2024-07-02 00:00:00+00:00,40.915263140029296,41.27357328581853,40.624741300357336,41.137996673583984,2283500
2024-07-03 00:00:00+00:00,41.32199549661596,41.42852103963509,40.49884961831769,40.52790069580078,1124800
2024-07-05 00:00:00+00:00,40.55695926546126,41.14768919084252,40.353590621477444,41.050846099853516,1453400
2024-07-08 00:00:00+00:00,41.15736446510754,41.20578415505291,40.23737557940332,40.731266021728516,1689300
2024-07-09 00:00:00+00:00,40.6634751977704,40.94431085972935,40.1114789451969,40.1889533996582,1787100
2024-07-10 00:00:00+00:00,40.45042996784312,41.467258316886436,40.20832780406205,41.312313079833984,1999800
2024-07-11 00:00:00+00:00,41.6415674286165,43.39438822470455,41.62219881441722,42.0579833984375,2789300
2024-07-12 00:00:00+00:00,42.29040428349739,42.91018892717435,42.067670735660634,42.77460861206055,1674700
2024-07-15 00:00:00+00:00,42.92955996836409,43.09418767616485,42.445355612452126,42.532508850097656,2100400
2024-07-16 00:00:00+00:00,42.34850858535249,42.82303043544641,41.85462181370722,42.377559661865234,2020200
2024-07-17 00:00:00+00:00,42.484088648363574,43.384709035189644,42.31946094251964,43.2200813293457,2349400
2024-07-18 00:00:00+00:00,42.93923997474031,43.56870707910686,42.24198455995716,42.35819625854492,1827100
2024-07-19 00:00:00+00:00,42.53250178332944,42.53250178332944,41.467253854988314,42.10640335083008,1228100
2024-07-22 00:00:00+00:00,42.63903220846983,42.63903220846983,41.48662723052244,42.145145416259766,1342700
2024-07-23 00:00:00+00:00,42.3291393043092,42.49377068839385,42.087037152679635,42.12577438354492,1528400
2024-07-24 00:00:00+00:00,42.0967230755345,42.59060983669579,41.87398954056484,42.33882522583008,1415900
2024-07-25 00:00:00+00:00,42.63902955211576,43.96575199630212,42.387244941107156,43.646175384521484,1857600
2024-07-26 00:00:00+00:00,43.578387277363824,44.41121926973426,43.210390972649655,44.32406234741211,1392600
2024-07-29 00:00:00+00:00,44.11101057329137,44.3240616454125,43.43312382087598,43.81080627441406,1677700
2024-07-30 00:00:00+00:00,43.375023244540564,43.375023244540564,42.37755984772815,43.05544662475586,1958900
2024-07-31 00:00:00+00:00,43.316913802792854,43.839855304038345,42.83270952997713,43.73332977294922,3054400
2024-08-01 00:00:00+00:00,43.97543274538604,44.304691804927785,43.016706641542704,43.35565185546875,1711500
2024-08-02 00:00:00+00:00,43.66554290039283,44.527425943162946,43.1232327671711,43.975433349609375,2244400
2024-08-05 00:00:00+00:00,43.67522702578458,44.35311379460888,42.91018702809447,42.9586067199707,1876400
2024-08-06 00:00:00+00:00,43.61712540103719,44.11101217484859,43.04576416393772,43.05544662475586,1716100
2024-08-07 00:00:00+00:00,43.16197547969399,44.07227832812929,43.07481854889378,43.48155212402344,1555000
2024-08-08 00:00:00+00:00,43.249125367044705,43.61712164762416,42.939234928931086,42.948917388916016,1357000
2024-08-09 00:00:00+00:00,42.80366137267219,43.17165767946177,42.57124168044043,43.06513214111328,1248600
2024-08-12 00:00:00+00:00,43.15229069153517,43.36533808208213,42.5228235925624,42.57124328613281,1223900
2024-08-13 00:00:00+00:00,42.63903174869274,43.17165946243245,42.43566681845712,42.9876594543457,1271900
2024-08-14 00:00:00+00:00,42.948921343823656,43.30723519741315,42.6680856481752,43.10386657714844,942100
2024-08-15 00:00:00+00:00,43.30723194350423,43.72364791943681,43.30723194350423,43.568702697753906,1136100
2024-08-16 00:00:00+00:00,43.25881412298369,43.79144185430977,42.910190100005664,43.75270462036133,1766900
2024-08-19 00:00:00+00:00,43.82049049070485,44.12069849579666,43.39439202357503,43.47186279296875,1300200
2024-08-20 00:00:00+00:00,43.2394454870317,43.32660240883814,42.919868875679526,43.123233795166016,1392400
2024-08-21 00:00:00+00:00,43.53964732498584,44.14006328309085,43.43312179389671,43.73332977294922,1265400
2024-08-22 00:00:00+00:00,43.77207119925845,43.839859508418925,43.22976103178882,43.675228118896484,1621200
2024-08-23 00:00:00+00:00,43.77207032268255,44.18848632443541,43.58807032077249,43.89796447753906,1154400
2024-08-26 00:00:00+00:00,44.06259243054128,44.6049025903625,43.90764719833318,43.94638442993164,1359600
2024-08-27 00:00:00+00:00,44.01417335888467,44.198169670293716,43.15229026168504,43.675228118896484,1496700
2024-08-28 00:00:00+00:00,43.89796392443648,44.14974853679137,43.18133992988144,43.43312454223633,1978200
2024-08-29 00:00:00+00:00,43.762383930518865,44.798580851816396,43.06513224058446,44.004486083984375,3045600
2024-08-30 00:00:00+00:00,44.21754188523441,44.508063761594315,43.82049445889913,44.14975357055664,2684800
2024-09-03 00:00:00+00:00,43.96292250158867,45.08194480387784,43.90453747046508,44.614871978759766,2107000
2024-09-04 00:00:00+00:00,44.67325594742659,45.091672714022856,43.78777007875583,44.011573791503906,1683000
2024-09-05 00:00:00+00:00,44.147795670199365,44.64405907402865,43.90453031473573,44.00183868408203,1326800
2024-09-06 00:00:00+00:00,43.94346146370122,44.35214926364003,43.70019606505098,43.92399978637695,1956000
2024-09-09 00:00:00+00:00,43.972652477128655,45.73389531380824,43.70992539904261,45.0916748046875,2778200
2024-09-10 00:00:00+00:00,45.150060186585385,45.150060186585385,44.09915186610731,44.352149963378906,1505400
2024-09-11 00:00:00+00:00,44.40079988567428,44.42999054456527,43.61261868820009,44.34241485595703,1285800
2024-09-12 00:00:00+00:00,44.33268630297128,45.08194415455671,43.96292186838497,44.84840774536133,1219700
2024-09-13 00:00:00+00:00,45.150053745963326,45.490623776090565,44.575947329509596,45.20843505859375,1674700
2024-09-16 00:00:00+00:00,45.510088829073275,45.90904391337955,45.1597860795487,45.36412811279297,2234500
2024-09-17 00:00:00+00:00,45.49062696705461,46.59991652806353,45.48089798491207,45.7728157043457,2141200
2024-09-18 00:00:00+00:00,45.831197492448666,46.638840360188084,45.72416384003913,46.405303955078125,2880100
2024-09-19 00:00:00+00:00,46.70695176684148,47.26159652211792,46.40530136705068,46.47341537475586,2510900
2024-09-20 00:00:00+00:00,46.33719185510351,46.80426097265602,44.91652282522273,45.12086486816406,14162200
2024-09-23 00:00:00+00:00,45.10140086651963,46.25934647404682,45.0916718843771,45.7728157043457,3174100
2024-09-24 00:00:00+00:00,46.13284496082872,46.20095896797962,45.60739086686318,45.6365852355957,2808500
2024-09-25 00:00:00+00:00,45.87985215844959,46.074461492925565,44.507835563557265,44.76082992553711,2151600
2024-09-26 00:00:00+00:00,45.51008760047957,46.473416423730846,45.44197359123696,46.288536071777344,3819100
2024-09-27 00:00:00+00:00,46.56099044620225,47.41728559002176,46.56099044620225,47.03779220581055,1750500
2024-09-30 00:00:00+00:00,47.87462615966797,48.13735320799989,47.46593840272888,47.87462615966797,2523800
2024-10-01 00:00:00+00:00,47.90381524881413,48.1373516325554,47.40755553727438,47.42701721191406,2532900
2024-10-02 00:00:00+00:00,47.37836375460729,47.38809644842566,46.901565691690145,47.0280647277832,1934000
2024-10-03 00:00:00+00:00,46.59018588066403,46.619376537983484,46.02580842625419,46.317726135253906,3300300
2024-10-04 00:00:00+00:00,46.366382915027756,46.62910625893762,45.83119610945364,46.08419418334961,1406500
2024-10-07 00:00:00+00:00,46.288533596375125,46.47341393844166,45.46143283584048,45.82146453857422,1432500
2024-10-08 00:00:00+00:00,45.58793090831005,45.73389162166388,45.10140014637746,45.34466552734375,1347200
2024-10-09 00:00:00+00:00,45.33493991866203,45.597666995086975,44.89706145795378,45.169517517089844,1586200
2024-10-10 00:00:00+00:00,45.52955290113523,46.2106967597264,45.26682582516712,46.16204071044922,1451100
2024-10-11 00:00:00+00:00,46.162042570401816,47.41729296884732,46.13285190920769,46.9891471862793,1633200
2024-10-14 00:00:00+00:00,47.13509918046987,47.485401925206006,46.73614410161709,47.37836456298828,1723400
2024-10-15 00:00:00+00:00,47.368633587120655,48.176272692880715,46.91129349941694,47.41728591918945,2148300
2024-10-16 00:00:00+00:00,47.36863212508562,48.23465622975936,47.29078542663028,48.08869552612305,1704600
2024-10-17 00:00:00+00:00,48.293046728541555,48.33196637024662,47.76759259020241,48.20547103881836,1363700
2024-10-18 00:00:00+00:00,48.53630748081279,48.546036462325134,47.05725359129407,47.650821685791016,2831400
2024-10-21 00:00:00+00:00,47.44648101082268,47.611903409640476,46.92103057865729,47.05725860595703,1266400
2024-10-22 00:00:00+00:00,47.06698468200863,47.42702011699389,46.66802960729493,47.40755844116211,997400
2024-10-23 00:00:00+00:00,47.07671480788888,47.51459321038016,46.82371674781173,47.475669860839844,1390500
2024-10-24 00:00:00+00:00,47.572981100605666,47.709209130897925,47.290792345322885,47.66055679321289,1173400
2024-10-25 00:00:00+00:00,47.660558085566194,47.84543845855666,46.86264784770236,47.06698989868164,1402600
2024-10-28 00:00:00+00:00,47.37836456726748,47.650824319828615,46.90156649617202,47.047523498535156,1512200
2024-10-29 00:00:00+00:00,46.940489687567265,47.09617938338278,45.16951429375495,45.47116470336914,2169100
2024-10-30 00:00:00+00:00,45.45170429901285,45.88958274072435,44.12833999158934,44.21591567993164,2751300
2024-10-31 00:00:00+00:00,44.22564810164265,44.391066783083666,42.81470811457088,42.84389877319336,3495000
2024-11-01 00:00:00+00:00,43.41800460297957,43.49585130741992,42.39629073477858,42.41575241088867,2095700
2024-11-04 00:00:00+00:00,42.75632382887472,43.281777964827775,42.2892547231171,42.61036682128906,2374000
2024-11-05 00:00:00+00:00,42.33790295292333,42.62982436365381,42.06544692897213,42.561710357666016,1414800
2024-11-06 00:00:00+00:00,42.386562553072416,42.50332890000266,39.82740963126682,40.52801513671875,4131800
2024-11-07 00:00:00+00:00,40.82965972916986,41.22861479647449,40.44043735556793,40.566932678222656,2034400
2024-11-08 00:00:00+00:00,40.47935772843085,40.605856765313945,39.57441021829622,39.67171859741211,1966300
2024-11-11 00:00:00+00:00,39.67171845831561,40.352862261998155,39.67171845831561,39.876060485839844,3349600
2024-11-12 00:00:00+00:00,39.739829549135536,39.99282389150054,39.24356984560097,39.56467819213867,2244400
2024-11-13 00:00:00+00:00,39.292229628282286,39.48684269651852,39.00031188189569,39.43818664550781,2043600
2024-11-14 00:00:00+00:00,39.48683900692182,40.090136121340926,39.292225956869956,39.89552307128906,2336100
2024-11-15 00:00:00+00:00,39.846873200132066,40.343132982105146,39.50629941350291,39.70091247558594,2387900
2024-11-18 00:00:00+00:00,39.545222482809365,39.944177586828374,39.27276642502137,39.32141876220703,1462700
2024-11-19 00:00:00+00:00,39.00030762521512,39.38953000727047,38.90299924574993,39.13653564453125,1945500
2024-11-20 00:00:00+00:00,38.9419261084347,39.321419542725195,38.87381209263566,39.21438217163086,1576200
2024-11-21 00:00:00+00:00,39.60360476423496,39.86633182111432,39.165726336102686,39.5938720703125,1858300
2024-11-22 00:00:00+00:00,40.11932998158793,40.732359838999784,39.87606457759193,40.255558013916016,2858800
2024-11-25 00:00:00+00:00,40.84912652565149,42.47414136776148,40.84912652565149,41.42323303222656,3651500
2024-11-26 00:00:00+00:00,41.257814002495664,41.257814002495664,39.84687391693177,40.255558013916016,2499500
2024-11-27 00:00:00+00:00,40.45990143781157,41.07292754788609,40.25555568918479,40.57666778564453,2266400
2024-11-29 00:00:00+00:00,40.66424526536478,40.98535366403093,40.46963220244885,40.946434020996094,1149100
2024-12-02 00:00:00+00:00,40.86858413234268,41.24807753394767,40.323668340948124,41.04373550415039,2289500
2024-12-03 00:00:00+00:00,41.04373629667464,41.04373629667464,40.22636444976753,40.27501678466797,2170500
2024-12-04 00:00:00+00:00,39.7009100212372,40.27501647732584,39.428453978325706,39.89552307128906,3124100
2024-12-05 00:00:00+00:00,44.31322142920073,44.97490354359226,42.863358166565895,44.15753173828125,6334300
2024-12-06 00:00:00+00:00,44.144821457054036,44.408869356089525,43.15709003971086,43.43091583251953,3632500
2024-12-09 00:00:00+00:00,43.20598056932662,44.5946725763917,43.0103891474678,44.223052978515625,3534100
2024-12-10 00:00:00+00:00,44.24261944240356,44.31107589121634,43.51893218704411,44.18394088745117,3917700
2024-12-11 00:00:00+00:00,44.26217187434429,44.819608777637676,43.84165531948905,43.988346099853516,2922900
2024-12-12 00:00:00+00:00,44.24261766179983,44.48710603503334,43.714521880272265,43.968788146972656,2395700
2024-12-13 00:00:00+00:00,43.7634172521509,44.26217187434429,43.421135034037434,43.988346099853516,1232900
2024-12-16 00:00:00+00:00,43.42113276731716,43.9492247718961,42.72678301302564,42.73656463623047,3742400
2024-12-17 00:00:00+00:00,42.237809387672925,42.66811130573631,41.68037620345123,41.797733306884766,2457500
2024-12-18 00:00:00+00:00,41.435884359816875,41.73905125570756,40.340577600444455,40.36991500854492,2012000
2024-12-19 00:00:00+00:00,40.62418636525736,40.966468573415334,40.34057897530002,40.44815444946289,2478700
2024-12-20 00:00:00+00:00,40.330799707943015,40.76109785933314,40.01785118895475,40.36991500854492,5400400
2024-12-23 00:00:00+00:00,40.36991930263648,40.69264574845415,38.74651664119975,39.27461242675781,2657900
2024-12-24 00:00:00+00:00,39.313730642794376,39.499540460982836,38.58026553278178,39.00078582763672,1405600
2024-12-26 00:00:00+00:00,38.86386929803754,39.039897475808175,38.4726864504234,38.619380950927734,1975300
2024-12-27 00:00:00+00:00,38.482467433504546,38.82475338530611,37.87613732854268,37.96415328979492,2235900
2024-12-30 00:00:00+00:00,37.79790184126511,37.88591779983986,36.87862322268516,36.888404846191406,3479200
2024-12-31 00:00:00+00:00,37.162233010108544,37.42628090285196,36.90796674150186,37.14267349243164,2363200
2025-01-02 00:00:00+00:00,37.28936612525121,37.837017670142224,36.2820715340763,36.36030960083008,2507000
2025-01-03 00:00:00+00:00,35.7637581054619,36.18427839608028,34.76624511822271,35.45081329345703,3211900
2025-01-06 00:00:00+00:00,35.55838811898344,37.30892569376929,35.55838811898344,36.02780532836914,5111800
2025-01-07 00:00:00+00:00,36.370085902261145,36.39942704130797,35.30411653826584,35.431251525878906,2941800
2025-01-08 00:00:00+00:00,35.294338495366645,35.78331519730822,35.167203508294904,35.1965446472168,2278600
2025-01-10 00:00:00+00:00,34.34572609349976,34.50219850526937,32.76144245800791,33.11350631713867,4017700
2025-01-13 00:00:00+00:00,33.1232820019761,34.19903302542976,32.95703170769297,33.71005630493164,4818700
2025-01-14 00:00:00+00:00,33.92520200284276,34.2772658226989,33.426447411777325,33.68071365356445,2747700
2025-01-15 00:00:00+00:00,34.277263685558275,34.50219250519877,32.927687037119384,32.94724655151367,2464100
