"('date', '')","('open', 'DEO')","('high', 'DEO')","('low', 'DEO')","('close', 'DEO')","('volume', 'DEO')"
1991-04-10 00:00:00+00:00,10.655760386051275,10.747226140437983,10.56429463166457,10.701493263244629,435200
1991-04-11 00:00:00+00:00,10.747223339320227,11.021620530962446,10.747223339320227,10.930154800415039,483000
1991-04-12 00:00:00+00:00,10.930154579098215,10.975887443445906,10.74722312170745,10.838688850402832,808500
1991-04-15 00:00:00+00:00,10.838689069867632,10.975887665688742,10.838689069867632,10.930154800415039,451800
1991-04-16 00:00:00+00:00,10.83869400670973,10.83869400670973,10.655762462292687,10.792961120605469,834600
1991-04-17 00:00:00+00:00,10.792960552459068,10.792960552459068,10.655761901368486,10.747227668762207,996400
1991-04-18 00:00:00+00:00,10.610026911685342,10.610026911685342,10.427095413208008,10.427095413208008,598000
1991-04-19 00:00:00+00:00,10.335629050796097,10.335629050796097,10.015498947452855,10.152697563171387,714100
1991-04-22 00:00:00+00:00,10.06123274702081,10.06123274702081,9.878301242529522,9.924034118652344,684700
1991-04-23 00:00:00+00:00,9.96976456275353,10.15269602262057,9.96976456275353,10.106963157653809,676800
1991-04-24 00:00:00+00:00,10.061231987661422,10.061231987661422,9.878300496976669,10.015499114990234,587800
1991-04-25 00:00:00+00:00,10.015499114990234,10.015499114990234,9.878300496976669,10.015499114990234,577100
1991-04-26 00:00:00+00:00,9.969767570495605,9.969767570495605,9.878301812968123,9.969767570495605,581800
1991-04-29 00:00:00+00:00,9.969766242319047,10.1526977330038,9.878300496976669,10.015499114990234,601900
1991-04-30 00:00:00+00:00,10.015496707283328,10.1984281539917,10.015496707283328,10.1984281539917,659900
1991-05-01 00:00:00+00:00,10.198432530898716,10.518562700030065,10.106966768289757,10.472829818725586,679200
1991-05-02 00:00:00+00:00,10.472828113671504,10.56429386138916,10.38136236595385,10.56429386138916,1419500
1991-05-03 00:00:00+00:00,10.518562700030065,10.518562700030065,10.38136405611663,10.472829818725586,445500
1991-05-06 00:00:00+00:00,10.472829818725586,10.518562700030065,10.38136405611663,10.472829818725586,393700
1991-05-07 00:00:00+00:00,10.518560615079156,10.65575923179758,10.518560615079156,10.610026359558105,464000
1991-05-08 00:00:00+00:00,10.56429386138916,10.56429386138916,10.472828113671504,10.56429386138916,448800
1991-05-09 00:00:00+00:00,10.56429463166457,10.701493263244629,10.472828877277864,10.701493263244629,571900
1991-05-10 00:00:00+00:00,10.610023159450956,10.610023159450956,10.24416029188368,10.28989315032959,333600
1991-05-13 00:00:00+00:00,10.28989315032959,10.335626008775499,10.24416029188368,10.28989315032959,341000
1991-05-14 00:00:00+00:00,10.152695430408825,10.152695430408825,10.061229705810547,10.061229705810547,251400
1991-05-15 00:00:00+00:00,10.061231987661422,10.198430605674988,9.878300496976669,10.015499114990234,915600
1991-05-16 00:00:00+00:00,10.015500449259347,10.06123332802309,9.878301812968123,9.969767570495605,416500
1991-05-17 00:00:00+00:00,9.786833102886494,9.786833102886494,9.466703048119179,9.512435913085938,732700
1991-05-20 00:00:00+00:00,9.512439156500037,9.649637798180326,9.466706275939941,9.466706275939941,550900
1991-05-21 00:00:00+00:00,9.558169785799555,9.786834134742127,9.558169785799555,9.741101264953613,467200
1991-05-22 00:00:00+00:00,9.741101264953613,9.832567004530643,9.695368395165099,9.741101264953613,237300
1991-05-23 00:00:00+00:00,9.832568934204382,10.015500449259347,9.832568934204382,9.969767570495605,273500
1991-05-24 00:00:00+00:00,9.969767570495605,10.015500449259347,9.924034691731864,9.969767570495605,166700
1991-05-28 00:00:00+00:00,10.015498947452855,10.198430435077565,10.015498947452855,10.152697563171387,378800
1991-05-29 00:00:00+00:00,10.15269602262057,10.15269602262057,10.06123029268705,10.106963157653809,278600
1991-05-30 00:00:00+00:00,10.106967961346662,10.106967961346662,9.832570641129106,9.878303527832031,309300
1991-05-31 00:00:00+00:00,9.878302196286759,9.969767957363489,9.649637793594936,9.6953706741333,467900
1991-06-03 00:00:00+00:00,9.695365309150297,9.741098164382139,9.558166743454775,9.649632453918457,550800
1991-06-04 00:00:00+00:00,9.649632812681652,9.695365669613793,9.51243424188523,9.603899955749512,460100
1991-06-05 00:00:00+00:00,9.603899598686615,9.786831019613981,9.603899598686615,9.649632453918457,293100
1991-06-06 00:00:00+00:00,9.649632453918457,9.741098164382139,9.603899598686615,9.649632453918457,234400
1991-06-07 00:00:00+00:00,9.603904724121094,9.603904724121094,9.192308807373047,9.375240325927734,449000
1991-06-10 00:00:00+00:00,9.375239946309803,9.466705701883557,9.329507068522926,9.42097282409668,335400
1991-06-11 00:00:00+00:00,9.420973395379844,9.512439156500037,9.420973395379844,9.466706275939941,425700
1991-06-12 00:00:00+00:00,9.466707439983592,9.466707439983592,9.28377589524961,9.329508781433105,396600
1991-06-13 00:00:00+00:00,9.329508781433105,9.375241667616601,9.238043009066114,9.329508781433105,309000
1991-06-14 00:00:00+00:00,9.329506296242398,9.375239170243587,9.238040548240022,9.283773422241211,356300
1991-06-17 00:00:00+00:00,9.283770832313499,9.466702277285194,9.009373664855957,9.009373664855957,625400
1991-06-18 00:00:00+00:00,9.009373664855957,9.05510652609888,8.91790794237011,9.009373664855957,602400
1991-06-19 00:00:00+00:00,9.009376349449157,9.192307848930358,9.009376349449157,9.146574974060059,542400
1991-06-20 00:00:00+00:00,9.146575352654384,9.192308229417657,9.05510959912784,9.100842475891113,335100
1991-06-21 00:00:00+00:00,9.100839387341804,9.100839387341804,9.009373664855957,9.009373664855957,222000
1991-06-24 00:00:00+00:00,9.009379215729542,9.05511210514949,8.917913436889648,8.917913436889648,252600
1991-06-25 00:00:00+00:00,8.91790794237011,9.05510652609888,8.91790794237011,9.009373664855957,310000
1991-06-26 00:00:00+00:00,8.917912691831589,8.917912691831589,8.78071403503418,8.78071403503418,339400
1991-06-27 00:00:00+00:00,8.872180547469702,8.963646326309595,8.872180547469702,8.917913436889648,208000
1991-06-28 00:00:00+00:00,8.689244638675104,8.689244638675104,8.552046039117077,8.643511772155762,423000
1991-07-01 00:00:00+00:00,8.689248989789913,8.917913436889648,8.689248989789913,8.917913436889648,255800
1991-07-02 00:00:00+00:00,8.917905555487915,8.917905555487915,8.780707008480407,8.82643985748291,322200
1991-07-03 00:00:00+00:00,8.826446920633316,8.826446920633316,8.734981149435043,8.78071403503418,128800
1991-07-05 00:00:00+00:00,8.963643276330195,9.055109024047852,8.963643276330195,9.055109024047852,127300
1991-07-08 00:00:00+00:00,9.055109024047852,9.055109024047852,8.963643276330195,9.055109024047852,202700
1991-07-09 00:00:00+00:00,9.05510652609888,9.238037971070575,8.963640803613034,9.009373664855957,180200
1991-07-10 00:00:00+00:00,9.055109224319457,9.192307848930358,9.055109224319457,9.146574974060059,255700
1991-07-11 00:00:00+00:00,9.146574771765506,9.283773393341988,9.009376150189023,9.055109024047852,247800
1991-07-12 00:00:00+00:00,9.329502814156669,9.603899955749512,9.329502814156669,9.603899955749512,408200
1991-07-15 00:00:00+00:00,9.60390223270398,9.60390223270398,9.512436497154418,9.5581693649292,195000
1991-07-16 00:00:00+00:00,9.603899598686615,9.695365309150297,9.603899598686615,9.649632453918457,260100
1991-07-17 00:00:00+00:00,9.649632453918457,9.741098164382139,9.512433888222933,9.649632453918457,248000
1991-07-18 00:00:00+00:00,9.649637793594936,9.78683643521003,9.649637793594936,9.6953706741333,295700
1991-07-19 00:00:00+00:00,9.695370678740423,9.74110355930052,9.420973395379844,9.466706275939941,310000
1991-07-22 00:00:00+00:00,9.466703629379639,9.60390223270398,9.466703629379639,9.5581693649292,348800
1991-07-23 00:00:00+00:00,9.649635525376585,9.786834134742127,9.649635525376585,9.741101264953613,401400
1991-07-24 00:00:00+00:00,9.741101264953613,9.832567004530643,9.695368395165099,9.741101264953613,314100
1991-07-25 00:00:00+00:00,9.741103554671666,9.741103554671666,9.603904913056573,9.6953706741333,99400
1991-07-26 00:00:00+00:00,9.695365669613793,9.741098526545933,9.603899955749512,9.603899955749512,232600
1991-07-29 00:00:00+00:00,9.603899598686615,9.695365309150297,9.558166743454775,9.649632453918457,97200
1991-07-30 00:00:00+00:00,9.649635525376585,9.741101264953613,9.649635525376585,9.741101264953613,110200
1991-07-31 00:00:00+00:00,9.741103554671666,9.78683643521003,9.6953706741333,9.6953706741333,427700
1991-08-01 00:00:00+00:00,9.6953706741333,9.741103554671666,9.6953706741333,9.6953706741333,157800
1991-08-02 00:00:00+00:00,9.786834344198537,9.878300085733104,9.786834344198537,9.83256721496582,279400
1991-08-05 00:00:00+00:00,9.976604219893334,9.976604219893334,9.883798599243164,9.883798599243164,105700
1991-08-06 00:00:00+00:00,9.930200824031123,10.069409246797916,9.930200824031123,10.023006439208984,429900
1991-08-07 00:00:00+00:00,10.023003301887869,10.023003301887869,9.930197715759277,9.930197715759277,260800
1991-08-08 00:00:00+00:00,9.930200824031123,10.069409246797916,9.930200824031123,10.023006439208984,184600
1991-08-09 00:00:00+00:00,10.023005356899528,10.069408159477767,9.93019975174305,9.976602554321289,249700
1991-08-12 00:00:00+00:00,9.976603631620055,10.023006439208984,9.930200824031123,10.023006439208984,137200
1991-08-13 00:00:00+00:00,10.115809841932755,10.347823829133047,10.115809841932755,10.25501823425293,380700
1991-08-14 00:00:00+00:00,10.255019316802153,10.394227723817568,9.930199700432855,10.301422119140625,224000
1991-08-15 00:00:00+00:00,10.301420484270368,10.34782327924456,10.023003714425224,10.069406509399414,99900
1991-08-16 00:00:00+00:00,10.069409246797916,10.162214861975777,10.023006439208984,10.023006439208984,91200
1991-08-19 00:00:00+00:00,9.744589558014503,9.744589558014503,9.51257552091892,9.65178394317627,277200
1991-08-20 00:00:00+00:00,9.651781354631696,9.83739253452846,9.651781354631696,9.744586944580078,262900
1991-08-21 00:00:00+00:00,9.93019652693239,10.162210464477539,9.93019652693239,10.162210464477539,347900
1991-08-22 00:00:00+00:00,10.162213838688462,10.440630656186775,10.162213838688462,10.347825050354004,648300
1991-08-23 00:00:00+00:00,10.347823829133047,10.347823829133047,10.25501823425293,10.25501823425293,230200
1991-08-26 00:00:00+00:00,10.2550160394956,10.301418827004628,10.162210464477539,10.162210464477539,85200
1991-08-27 00:00:00+00:00,10.162215110358842,10.255020727805041,10.069409492912643,10.115812301635742,160500
1991-08-28 00:00:00+00:00,10.208616514463683,10.347824921479097,10.208616514463683,10.301422119140625,304700
1991-08-29 00:00:00+00:00,10.301421031692989,10.394226626573106,10.25501823425293,10.25501823425293,220400
1991-08-30 00:00:00+00:00,10.255019316802153,10.347824921479097,10.255019316802153,10.301422119140625,102000
1991-09-03 00:00:00+00:00,10.347825050354004,10.533436262019547,10.347825050354004,10.347825050354004,288200
1991-09-04 00:00:00+00:00,10.39422620985243,10.533434596591524,10.39422620985243,10.440629005432129,284000
1991-09-05 00:00:00+00:00,10.487033020557286,10.672644224460955,10.487033020557286,10.533435821533203,424800
1991-09-06 00:00:00+00:00,10.533434189042671,10.719045364179987,10.533434189042671,10.626239776611328,301500
1991-09-09 00:00:00+00:00,10.6262409945071,10.765449391815054,10.6262409945071,10.719046592712402,372900
1991-09-10 00:00:00+00:00,10.719047025436872,10.719047025436872,10.487033020557286,10.533435821533203,273500
1991-09-11 00:00:00+00:00,10.533436900690983,10.579839706420898,10.44063128923115,10.579839706420898,246500
1991-09-12 00:00:00+00:00,10.672641371050451,10.904655313899374,10.672641371050451,10.85825252532959,548000
1991-09-13 00:00:00+00:00,10.858253745532974,10.858253745532974,10.579836982827,10.626239776611328,271400
1991-09-16 00:00:00+00:00,10.626242512150816,10.626242512150816,10.394228483501234,10.579839706420898,263100
1991-09-17 00:00:00+00:00,10.57983862250912,10.57983862250912,10.394227418605452,10.533435821533203,242300
1991-09-18 00:00:00+00:00,10.394226626573106,10.394226626573106,10.25501823425293,10.25501823425293,177400
1991-09-19 00:00:00+00:00,10.25502239380564,10.394230842590332,10.25502239380564,10.394230842590332,261300
1991-09-20 00:00:00+00:00,10.39422620985243,10.533434596591524,10.39422620985243,10.440629005432129,287400
1991-09-23 00:00:00+00:00,10.440633658851898,10.533439291375025,10.347828026328768,10.394230842590332,203500
1991-09-24 00:00:00+00:00,10.394230842590332,10.440633658851898,10.347828026328768,10.394230842590332,248700
1991-09-25 00:00:00+00:00,10.394230842590332,10.440633658851898,10.301425210067205,10.394230842590332,101500
1991-09-26 00:00:00+00:00,10.347823829133047,10.347823829133047,10.25501823425293,10.25501823425293,108200
1991-09-27 00:00:00+00:00,10.347828026328768,10.440633658851898,10.347828026328768,10.394230842590332,220500
1991-09-30 00:00:00+00:00,10.487034094961066,10.626242512150816,10.487034094961066,10.579839706420898,258600
1991-10-01 00:00:00+00:00,10.672643793609751,10.765449391815054,10.672643793609751,10.719046592712402,223200
1991-10-02 00:00:00+00:00,10.81185366042117,10.951062076649768,10.81185366042117,10.904659271240234,453100
1991-10-03 00:00:00+00:00,10.90466129577766,10.997466923826831,10.90466129577766,10.951064109802246,287300
1991-10-04 00:00:00+00:00,10.951064109802246,10.997466923826831,10.858258481753074,10.951064109802246,255100
1991-10-07 00:00:00+00:00,10.904657922942063,10.904657922942063,10.765449523925781,10.765449523925781,219200
1991-10-08 00:00:00+00:00,10.765449523925781,10.858255123269968,10.719046724253687,10.765449523925781,134400
1991-10-09 00:00:00+00:00,10.765449391815054,10.858254990020356,10.6262409945071,10.719046592712402,494600
1991-10-10 00:00:00+00:00,10.81185366042117,10.904659271240234,10.81185366042117,10.904659271240234,503700
1991-10-11 00:00:00+00:00,10.904654208171008,10.951056992035566,10.765445856577337,10.811848640441895,91000
1991-10-14 00:00:00+00:00,10.811852323597874,10.811852323597874,10.719046724253687,10.765449523925781,127600
1991-10-15 00:00:00+00:00,10.765449523925781,10.811852323597874,10.672643924581593,10.765449523925781,116500
1991-10-16 00:00:00+00:00,10.765449523925781,10.811852323597874,10.719046724253687,10.765449523925781,121900
1991-10-17 00:00:00+00:00,10.765449523925781,10.811852323597874,10.719046724253687,10.765449523925781,237900
1991-10-18 00:00:00+00:00,10.858256465830701,10.951062076649768,10.858256465830701,10.904659271240234,219000
1991-10-21 00:00:00+00:00,10.904657789123005,10.904657789123005,10.672643793609751,10.719046592712402,194800
1991-10-22 00:00:00+00:00,10.719044544385827,10.8118501248567,10.67264175415039,10.67264175415039,206400
1991-10-23 00:00:00+00:00,10.672642570395658,10.765448157964316,10.579836982827,10.626239776611328,212500
1991-10-24 00:00:00+00:00,10.626238963914954,10.8118501248567,10.626238963914954,10.67264175415039,221700
1991-10-25 00:00:00+00:00,10.672642570395658,10.765448157964316,10.626239776611328,10.626239776611328,151700
1991-10-28 00:00:00+00:00,10.6262409945071,10.765449391815054,10.6262409945071,10.719046592712402,122200
1991-10-29 00:00:00+00:00,10.719046592712402,10.811852190917705,10.672643793609751,10.719046592712402,251700
1991-10-30 00:00:00+00:00,10.858258481753074,10.997466923826831,10.858258481753074,10.951064109802246,312100
1991-10-31 00:00:00+00:00,10.951064109802246,10.997466923826831,10.951064109802246,10.951064109802246,87300
1991-11-01 00:00:00+00:00,10.997466207552357,11.090271829557018,10.997466207552357,11.043869018554688,222400
1991-11-04 00:00:00+00:00,11.043869018554688,11.136674640559349,11.043869018554688,11.043869018554688,235800
1991-11-05 00:00:00+00:00,11.04386249047443,11.136668057621273,10.719043005460476,11.090265274047852,293000
1991-11-06 00:00:00+00:00,11.09027301867803,11.183078650633494,11.09027301867803,11.136675834655762,300500
1991-11-07 00:00:00+00:00,11.136672150544605,11.461491754935489,11.136672150544605,11.183074951171875,248000
1991-11-08 00:00:00+00:00,11.183074951171875,11.229477751799143,11.136672150544605,11.183074951171875,403100
1991-11-11 00:00:00+00:00,11.275880683552137,11.322283484719017,11.229477882385254,11.229477882385254,398500
1991-11-12 00:00:00+00:00,11.368687378526225,11.368687378526225,11.229478961646311,11.27588176727295,290600
1991-11-13 00:00:00+00:00,11.229478961646311,11.322284572899587,11.183076156019673,11.27588176727295,256900
1991-11-14 00:00:00+00:00,11.322282791137695,11.36868558946203,11.27587999281336,11.322282791137695,173400
1991-11-15 00:00:00+00:00,11.275877622457651,11.322280411027435,10.765446948190021,10.85825252532959,232200
1991-11-18 00:00:00+00:00,11.136672280051492,11.229477882385254,11.04386667771773,11.229477882385254,468300
1991-11-19 00:00:00+00:00,11.043869737851416,11.043869737851416,10.858258481753074,10.951064109802246,436900
1991-11-20 00:00:00+00:00,10.997466923826831,11.043869737851416,10.951064109802246,10.951064109802246,215200
1991-11-21 00:00:00+00:00,10.951063396550026,11.136674640559349,10.951063396550026,11.043869018554688,189800
1991-11-22 00:00:00+00:00,11.090266899720525,11.183072480471326,10.951058528594327,10.997461318969727,147700
1991-11-25 00:00:00+00:00,11.043869018554688,11.090271829557018,10.997466207552357,11.043869018554688,132700
1991-11-26 00:00:00+00:00,11.136674640559349,11.18307745156168,11.043869018554688,11.043869018554688,292100
1991-11-27 00:00:00+00:00,11.043869737851416,11.090272551876003,10.951064109802246,10.951064109802246,64700
1991-11-29 00:00:00+00:00,10.765449391815054,10.811852190917705,10.672643793609751,10.719046592712402,125200
1991-12-02 00:00:00+00:00,10.719044159620237,10.904655313899374,10.672641371050451,10.85825252532959,260400
1991-12-03 00:00:00+00:00,10.811848640441895,10.811848640441895,10.765445856577337,10.811848640441895,126100
1991-12-04 00:00:00+00:00,11.136675834655762,11.183078650633494,11.043870202700298,11.136675834655762,307500
1991-12-05 00:00:00+00:00,11.136672150544605,11.229477751799143,11.136672150544605,11.183074951171875,133800
1991-12-06 00:00:00+00:00,11.368684904362128,11.461490495418147,11.368684904362128,11.415087699890137,221300
1991-12-09 00:00:00+00:00,11.5078946462118,11.64710304919017,11.368686243233432,11.55429744720459,253800
1991-12-10 00:00:00+00:00,11.415087699890137,11.461490495418147,11.368684904362128,11.415087699890137,96500
1991-12-11 00:00:00+00:00,11.415090184152861,11.415090184152861,11.183076156019673,11.27588176727295,170400
1991-12-12 00:00:00+00:00,11.32228210883412,11.461490495418147,11.32228210883412,11.415087699890137,160100
1991-12-13 00:00:00+00:00,11.507893290946155,11.507893290946155,11.368684904362128,11.415087699890137,198800
1991-12-16 00:00:00+00:00,11.461493492126465,11.507896299786896,11.415090684466033,11.461493492126465,93800
1991-12-17 00:00:00+00:00,11.461493492126465,11.554299107447328,11.461493492126465,11.461493492126465,113400
1991-12-18 00:00:00+00:00,11.507894775390625,11.600700378417969,11.507894775390625,11.600700378417969,135600
1991-12-19 00:00:00+00:00,11.600701078291863,11.600701078291863,11.507895469665527,11.507895469665527,127900
1991-12-20 00:00:00+00:00,11.739908782958985,11.786311584472656,11.507894775390625,11.600700378417969,120500
1991-12-23 00:00:00+00:00,11.647102072834969,11.925518855452538,11.647102072834969,11.87911605834961,162200
1991-12-24 00:00:00+00:00,11.832713261246681,11.87911605834961,11.786310464143753,11.87911605834961,273900
1991-12-26 00:00:00+00:00,11.832713261246681,11.925518855452538,11.832713261246681,11.87911605834961,109300
1991-12-27 00:00:00+00:00,11.87911605834961,11.925518855452538,11.786310464143753,11.87911605834961,136600
1991-12-30 00:00:00+00:00,11.832713261246681,11.925518855452538,11.554296478629112,11.87911605834961,136300
1991-12-31 00:00:00+00:00,12.157530642103874,12.203933430814194,11.971919487262593,12.111127853393555,251200
1992-01-02 00:00:00+00:00,12.203934806765933,12.57515715830254,12.064726424939705,12.250337600708008,293700
1992-01-03 00:00:00+00:00,12.296737817893352,12.389543386330283,12.250335033674887,12.343140602111816,218100
1992-01-06 00:00:00+00:00,12.714364725000717,12.760767515967874,12.621559143066406,12.621559143066406,452000
1992-01-07 00:00:00+00:00,12.621558332617903,12.714363908593036,12.575155544630338,12.667961120605469,228700
1992-01-08 00:00:00+00:00,12.575154743055357,12.760765883174255,12.575154743055357,12.714363098144531,240900
1992-01-09 00:00:00+00:00,12.71436287585954,12.807168444296472,12.20393224945642,12.343140602111816,346000
1992-01-10 00:00:00+00:00,12.43594821049617,12.714364961477427,12.064725875854492,12.064725875854492,280300
1992-01-13 00:00:00+00:00,12.343151199683714,12.435956847801636,12.343151199683714,12.389554023742676,195000
1992-01-14 00:00:00+00:00,12.575158810526908,12.575158810526908,12.38954761037153,12.482353210449219,143700
1992-01-15 00:00:00+00:00,12.34314318859216,12.528754364360463,12.203934806765933,12.250337600708008,150600
1992-01-16 00:00:00+00:00,12.29674243927002,12.435950844242887,12.250339637612397,12.29674243927002,1144900
1992-01-17 00:00:00+00:00,12.359628278492975,12.501692971349216,12.359628278492975,12.454338073730469,218500
1992-01-20 00:00:00+00:00,12.454338624342432,12.54904842376709,12.406983724630104,12.54904842376709,205000
1992-01-21 00:00:00+00:00,12.596407672439174,12.738472420624579,12.596407672439174,12.643762588500977,228700
1992-01-22 00:00:00+00:00,12.785822667758843,12.880532465297797,12.738467768989366,12.83317756652832,112800
1992-01-23 00:00:00+00:00,12.833179892217359,12.975244614271427,12.691115170163293,12.738470077514648,115200
1992-01-24 00:00:00+00:00,12.785822667758843,12.975242262836751,12.738467768989366,12.83317756652832,141800
1992-01-27 00:00:00+00:00,12.927888119921965,12.927888119921965,12.785823415307439,12.880533218383789,132400
1992-01-28 00:00:00+00:00,12.880533965952667,12.975243774525847,12.880533965952667,12.927888870239258,313900
1992-01-29 00:00:00+00:00,12.880531140227816,12.927886034125713,12.596401776840437,12.69111156463623,181900
1992-01-30 00:00:00+00:00,12.691114295612683,12.691114295612683,12.454339775172148,12.501694679260254,132000
1992-01-31 00:00:00+00:00,12.785821352432023,12.83317624632992,12.69111156463623,12.69111156463623,178900
1992-02-03 00:00:00+00:00,12.69111156463623,12.738466458534127,12.596401776840437,12.69111156463623,185900
1992-02-04 00:00:00+00:00,12.596404487436468,12.643759391524576,12.454339775172148,12.501694679260254,283600
1992-02-05 00:00:00+00:00,12.501697016126327,12.549051929066199,12.359632277306709,12.406987190246582,202800
1992-02-06 00:00:00+00:00,12.454337482165572,12.643757063643376,12.454337482165572,12.596402168273926,213500
1992-02-07 00:00:00+00:00,12.691111959012826,12.785821749751728,12.596402168273926,12.596402168273926,104700
1992-02-10 00:00:00+00:00,12.738466458534127,12.785821352432023,12.69111156463623,12.69111156463623,116700
1992-02-11 00:00:00+00:00,12.643757063643376,12.691111959012826,12.596402168273926,12.596402168273926,98300
1992-02-12 00:00:00+00:00,12.54904842376709,12.596403323479418,12.454338624342432,12.54904842376709,132100
1992-02-13 00:00:00+00:00,12.549049450800968,12.549049450800968,12.312274932861328,12.312274932861328,107500
1992-02-14 00:00:00+00:00,12.501694679260254,12.549049583348362,12.40698487108404,12.501694679260254,124800
1992-02-18 00:00:00+00:00,12.549049583348362,12.643759391524576,12.501694679260254,12.501694679260254,108100
1992-02-19 00:00:00+00:00,12.549047272904474,12.643757063643376,12.549047272904474,12.596402168273926,97200
1992-02-20 00:00:00+00:00,12.549052756377373,12.691117504562778,12.501697840315572,12.643762588500977,143200
1992-02-21 00:00:00+00:00,12.501691445536997,12.501691445536997,12.359626770019531,12.359626770019531,90600
1992-02-24 00:00:00+00:00,12.454338624342432,12.596403323479418,12.406983724630104,12.54904842376709,190900
1992-02-25 00:00:00+00:00,12.596400844958401,12.596400844958401,12.217561721801758,12.217561721801758,320800
1992-02-26 00:00:00+00:00,12.12285363628137,12.312273224348266,12.12285363628137,12.264918327331543,413600
1992-02-27 00:00:00+00:00,12.35962812136499,12.406983018381714,12.217563430314819,12.264918327331543,241800
1992-02-28 00:00:00+00:00,12.312271697048082,12.359626588190576,12.075497241335619,12.170207023620605,311800
1992-03-02 00:00:00+00:00,12.170210296032476,12.217565199908089,11.980790680530024,12.07550048828125,286200
1992-03-03 00:00:00+00:00,12.028141975402832,12.075496865069773,12.028141975402832,12.028141975402832,283700
1992-03-04 00:00:00+00:00,11.98078708955083,12.02814197923285,11.744012641140735,11.791367530822754,310600
1992-03-05 00:00:00+00:00,11.601948933523209,11.744013614341862,11.507239146310775,11.554594039916992,422600
1992-03-06 00:00:00+00:00,11.601948933523209,11.649303827129428,11.507239146310775,11.554594039916992,135000
1992-03-09 00:00:00+00:00,11.791367530822754,11.886077310186792,11.744012641140735,11.791367530822754,367500
1992-03-10 00:00:00+00:00,11.933432196068951,12.122851754736713,11.933432196068951,12.028141975402832,371300
1992-03-11 00:00:00+00:00,11.838723773415754,11.886078668509416,11.696659088134766,11.696659088134766,175500
1992-03-12 00:00:00+00:00,11.6966631160519,11.744018027452919,11.55459838184884,11.649308204650879,153200
1992-03-13 00:00:00+00:00,11.649303452107917,11.696658344189656,11.36517409961748,11.412528991699219,198100
1992-03-16 00:00:00+00:00,11.459884252704558,11.554594039916992,11.459884252704558,11.554594039916992,400800
1992-03-17 00:00:00+00:00,11.554594795071349,11.696659485174685,11.554594795071349,11.601949691772461,95400
1992-03-18 00:00:00+00:00,11.554593667944438,11.649303452107917,11.412528991699219,11.412528991699219,473400
1992-03-19 00:00:00+00:00,11.412532267710155,11.412532267710155,11.270467550684717,11.317822456359863,277000
1992-03-20 00:00:00+00:00,11.317816142794452,11.317816142794452,11.128396625760235,11.223106384277344,231000
1992-03-23 00:00:00+00:00,11.12840021357817,11.317819791681627,11.12840021357817,11.270464897155762,150500
1992-03-24 00:00:00+00:00,11.317820350329082,11.412530144055685,11.317820350329082,11.365175247192383,131800
1992-03-25 00:00:00+00:00,11.36517409961748,11.507238775862698,11.36517409961748,11.412528991699219,174600
1992-03-26 00:00:00+00:00,11.554601164888744,11.554601164888744,11.412536396467981,11.459891319274902,99800
1992-03-27 00:00:00+00:00,11.412528991699219,11.507238775862698,11.412528991699219,11.412528991699219,170000
1992-03-30 00:00:00+00:00,11.459891319274902,11.459891319274902,11.36518147366106,11.459891319274902,91800
1992-03-31 00:00:00+00:00,11.507238775862698,11.554593667944438,11.412528991699219,11.412528991699219,98300
