"('date', '')","('open', 'AD')","('high', 'AD')","('low', 'AD')","('close', 'AD')","('volume', 'AD')"
2024-03-06 00:00:00+00:00,23.961577215320627,24.11499910541671,23.459471146096476,23.968549728393555,273500
2024-03-07 00:00:00+00:00,24.393946545095663,24.589208847675536,23.933683503122136,24.289342880249023,174500
2024-03-08 00:00:00+00:00,24.31026165421833,24.798420042263718,24.282366281130205,24.665918350219727,146600
2024-03-11 00:00:00+00:00,24.651971017549254,25.03552575239382,24.540392183844265,24.707761764526367,158700
2024-03-12 00:00:00+00:00,24.693814198641785,25.049470901489258,24.519472103858874,25.049470901489258,167900
2024-03-13 00:00:00+00:00,25.021577926612107,25.565524405370233,24.62407816748129,24.89605140686035,176100
2024-03-14 00:00:00+00:00,24.944866625064385,24.944866625064385,24.49157612571751,24.861183166503906,123400
2024-03-15 00:00:00+00:00,24.937891456483516,25.223812378515028,24.22657806820937,24.324209213256836,159400
2024-03-18 00:00:00+00:00,24.10105309122585,24.589208847675536,23.752368887905018,24.289342880249023,232000
2024-03-19 00:00:00+00:00,24.066182350496184,24.700787489062026,23.926710798481185,24.526445388793945,221300
2024-03-20 00:00:00+00:00,24.56131562337802,25.467894001144394,24.38697352533644,25.44697380065918,184700
2024-03-21 00:00:00+00:00,25.684079502371386,26.011840842083952,24.875129602848506,25.000656127929688,201200
2024-03-22 00:00:00+00:00,25.126182604460332,25.300524704486282,24.840261666827743,25.063419342041016,123800
2024-03-25 00:00:00+00:00,25.16802475579531,25.774734497070312,25.16802475579531,25.774734497070312,98500
2024-03-26 00:00:00+00:00,25.963024630627785,25.963024630627785,24.749605131574672,24.80539321899414,128700
2024-03-27 00:00:00+00:00,24.80539338304666,25.258683899980596,24.80539338304666,25.098289489746094,119300
2024-03-28 00:00:00+00:00,25.244735183798284,26.081577748502763,25.181971924939216,25.45394515991211,167200
2024-04-01 00:00:00+00:00,25.349339922755785,25.349339922755785,24.79842091622019,25.02855110168457,152100
2024-04-02 00:00:00+00:00,25.133156792846624,25.698023472225337,24.965787212873792,25.370262145996094,128900
2024-04-03 00:00:00+00:00,25.370263407232557,26.032763926342476,25.370263407232557,25.69802474975586,137500
2024-04-04 00:00:00+00:00,25.94907747951267,26.44420840417459,25.09828984199131,25.126182556152344,110400
2024-04-05 00:00:00+00:00,25.098290135331975,25.174998425483018,24.67289498147475,24.75657844543457,262200
2024-04-08 00:00:00+00:00,24.9518390513443,25.342366290349528,24.449735641479492,24.449735641479492,125100
2024-04-09 00:00:00+00:00,24.603156070210208,25.42605098732035,24.512500094439094,25.377235412597656,167500
2024-04-10 00:00:00+00:00,24.714734324017677,25.621315342347422,24.58223529007297,24.64499855041504,182800
2024-04-11 00:00:00+00:00,24.749604686743606,25.02855043932593,24.644998366869473,24.889076232910156,106300
2024-04-12 00:00:00+00:00,24.728682814895098,24.903024914820048,24.58223608941798,24.589208602905273,158000
2024-04-15 00:00:00+00:00,24.86815666995949,25.10526202886429,24.115000192423192,24.554340362548828,299900
2024-04-16 00:00:00+00:00,24.205656535077306,24.700787460812553,23.27815794604152,23.584999084472656,217100
2024-04-17 00:00:00+00:00,23.752368574231003,24.56828832230702,23.710525512695312,23.710525512695312,151000
2024-04-18 00:00:00+00:00,23.982499175711016,24.33815855427558,23.689605720657248,24.156841278076172,172900
2024-04-19 00:00:00+00:00,24.25447081957594,24.958814356111468,24.24749830645394,24.791444778442383,302500
2024-04-22 00:00:00+00:00,24.930918896871578,25.216839818369788,24.366049566973036,24.37999725341797,221000
2024-04-23 00:00:00+00:00,24.43578947294667,25.711972266760586,24.43578947294667,24.944868087768555,143200
2024-04-24 00:00:00+00:00,24.819341774429645,25.677104597983206,24.812369260851696,25.642236709594727,128400
2024-04-25 00:00:00+00:00,25.426051487160876,25.990920854662843,25.04947190882623,25.223814010620117,182700
2024-04-26 00:00:00+00:00,25.293551366892263,25.80960247641572,25.265655993337145,25.649208068847656,104600
2024-04-29 00:00:00+00:00,25.78170985657135,25.963024464838412,25.419077979787975,25.523681640625,124500
2024-04-30 00:00:00+00:00,25.446974250246114,25.55157791476958,25.15407813703185,25.35631561279297,176500
2024-05-01 00:00:00+00:00,25.188944527614893,25.85842017790885,25.188944527614893,25.33539390563965,258800
2024-05-02 00:00:00+00:00,25.809601849100833,26.31170791989204,25.66315513186979,25.983943939208984,258300
2024-05-03 00:00:00+00:00,25.67013036934254,26.09552283565983,23.536182223398075,23.78026008605957,760800
2024-05-06 00:00:00+00:00,23.710524803454884,25.84447299345555,23.710524803454884,25.18197250366211,433200
2024-05-07 00:00:00+00:00,25.36328698532738,26.144341478595766,24.798420305663633,24.826313018798828,875400
2024-05-08 00:00:00+00:00,24.82631358343616,25.300524300759598,24.6171035987933,25.098289489746094,242300
2024-05-09 00:00:00+00:00,25.098290133117132,34.791709392211835,25.028551696282307,32.0440788269043,2306200
2024-05-10 00:00:00+00:00,31.66052571225012,33.17381382930594,30.991050041513,32.39973449707031,745600
2024-05-13 00:00:00+00:00,32.539207688833535,33.857233468358906,31.625654176240936,31.695392608642578,501500
2024-05-14 00:00:00+00:00,31.75815654642453,32.42762955029335,30.914341448199295,31.290918350219727,405700
2024-05-15 00:00:00+00:00,31.688419070789433,31.723289618914592,30.949210270924087,31.060789108276367,322500
2024-05-16 00:00:00+00:00,30.593549682721694,30.991049441265492,29.76368227914326,30.656312942504883,252800
2024-05-17 00:00:00+00:00,30.60749791357113,31.737233949506116,30.22394583485393,31.451313018798828,214400
2024-05-20 00:00:00+00:00,31.737233104965334,31.737233104965334,30.572629212910144,31.03289222717285,313400
2024-05-21 00:00:00+00:00,30.53776170110449,30.656313047629702,29.40802302113303,29.993812561035156,339300
2024-05-22 00:00:00+00:00,29.93105046689825,30.85157920281411,29.72881565258086,30.46105194091797,252400
2024-05-23 00:00:00+00:00,30.461052136015383,30.77486845024103,29.652104892816688,30.21697425842285,206600
2024-05-24 00:00:00+00:00,30.419208100399675,30.87947112644908,29.97289276123047,29.97289276123047,151400
2024-05-28 00:00:00+00:00,32.85999886274324,33.975789919253245,28.766447024915937,33.627105712890625,1423200
2024-05-29 00:00:00+00:00,33.473682084207695,33.473682084207695,30.614472803614653,30.816707611083984,514500
2024-05-30 00:00:00+00:00,32.692630653660025,35.56578765674705,31.632630388581966,35.37052536010742,763800
2024-05-31 00:00:00+00:00,35.37052377020964,39.72907598320869,35.08460285144687,38.676048278808594,1019000
2024-06-03 00:00:00+00:00,38.494736854594564,41.64684239443865,37.462631924596835,40.907630920410156,881900
2024-06-04 00:00:00+00:00,40.28697190752707,41.58407752884347,39.25486701729394,41.486446380615234,373500
2024-06-05 00:00:00+00:00,41.58407762308404,41.93973432961426,39.98710337987643,40.349735260009766,273900
2024-06-06 00:00:00+00:00,40.1126306030563,41.102892452058626,39.11539358032899,40.419471740722656,250200
2024-06-07 00:00:00+00:00,39.394341553034664,40.16144571854687,38.097235920960074,39.02473449707031,390300
2024-06-10 00:00:00+00:00,38.418023572556514,39.261838660980665,38.09025958769374,38.57144546508789,228100
2024-06-11 00:00:00+00:00,38.73183971300207,39.603550171107536,37.16973340156741,37.2046012878418,281000
2024-06-12 00:00:00+00:00,37.69276153212244,37.69276153212244,36.081842228794166,36.32592010498047,299700
2024-06-13 00:00:00+00:00,36.35381383374362,36.87684011067927,35.600654718036665,36.48631286621094,235900
2024-06-14 00:00:00+00:00,36.14460561218309,37.55328744552663,35.25197224718157,37.1488151550293,292700
2024-06-17 00:00:00+00:00,37.06512930263006,37.25341641832581,35.78197141712516,36.75828552246094,188900
2024-06-18 00:00:00+00:00,37.30920921417522,38.062368359343665,36.144605268895404,37.106971740722656,229500
2024-06-20 00:00:00+00:00,36.89078982497053,37.42078864422002,36.15855086881425,36.36776351928711,151200
2024-06-21 00:00:00+00:00,36.088815397175004,36.939605712890625,35.830789829060194,36.939605712890625,247400
2024-06-24 00:00:00+00:00,36.995391047370504,37.588155750824576,36.61183898057621,37.05118179321289,183800
2024-06-25 00:00:00+00:00,37.072103265056576,37.84618259856568,36.695523698444156,37.378944396972656,132500
2024-06-26 00:00:00+00:00,37.16276263086203,38.41802521733954,36.758287682416864,38.41105270385742,197000
2024-06-27 00:00:00+00:00,38.44591937407147,39.01776123046875,37.78341888378216,39.01776123046875,176200
2024-06-28 00:00:00+00:00,39.28276048396006,40.363680895828445,38.773679246772886,38.927101135253906,309400
2024-07-01 00:00:00+00:00,38.95499736081656,39.8406555051033,38.201838248415555,38.27854919433594,144600
2024-07-02 00:00:00+00:00,37.97868040562249,38.731839514484975,37.84618137435928,38.52960205078125,125900
2024-07-03 00:00:00+00:00,38.27854970262787,39.84065603413808,38.166970868966374,39.143287658691406,153600
2024-07-05 00:00:00+00:00,39.28973393209356,39.36644487815986,38.49473441876859,39.22697067260742,110100
2024-07-08 00:00:00+00:00,39.40131218620309,39.903418254722936,38.25762850590716,38.96894454956055,225600
2024-07-09 00:00:00+00:00,39.19210445170018,39.85460496103951,38.82947256595393,39.5338134765625,139300
2024-07-10 00:00:00+00:00,39.52684047170495,40.18236579918373,38.61328692511014,38.68302536010742,170400
2024-07-11 00:00:00+00:00,38.92012980923223,39.57565512139469,38.57841813635282,39.39434051513672,134600
2024-07-12 00:00:00+00:00,39.67328524070878,40.607758941650424,39.512890838489206,39.749996185302734,125900
2024-07-15 00:00:00+00:00,39.882496097890595,40.60078732751485,39.40828539376458,40.11262893676758,141100
2024-07-16 00:00:00+00:00,40.328816614496645,41.437629837706304,40.09868376120827,40.31486892700195,168600
2024-07-17 00:00:00+00:00,40.133551798316425,41.33999883845285,39.05263128584731,40.12657928466797,295600
2024-07-18 00:00:00+00:00,40.37762944160597,41.05407494742376,39.4361805516804,39.88249588012695,309700
2024-07-19 00:00:00+00:00,39.715129007182355,40.09868107673608,39.33157693762863,39.819732666015625,145000
2024-07-22 00:00:00+00:00,39.61749927343976,39.924340407968465,38.899208021322515,38.961971282958984,155100
2024-07-23 00:00:00+00:00,39.192101982517705,39.38039175711462,37.448681099489775,37.66486358642578,208400
2024-07-24 00:00:00+00:00,38.04144564681447,38.62026269510826,36.63276116110782,36.91868209838867,287000
2024-07-25 00:00:00+00:00,36.79315444129359,36.96052402247105,36.08881355024296,36.40262985229492,402000
2024-07-26 00:00:00+00:00,36.8907882487925,37.21854957738078,36.05394566340368,36.40262985229492,411100
2024-07-29 00:00:00+00:00,36.45841895058434,37.162762521423474,36.130657612903605,36.57697296142578,256800
2024-07-30 00:00:00+00:00,36.709470125551206,37.281311969189794,36.17947134129441,37.05118179321289,140400
2024-07-31 00:00:00+00:00,37.74157658525374,38.55749898625234,36.744339573060614,37.483551025390625,281400
2024-08-01 00:00:00+00:00,37.9019689794388,38.25065315647227,37.23249599799433,38.14604949951172,208400
2024-08-02 00:00:00+00:00,36.263154853894875,37.45565411543815,35.40539208715765,35.91447067260742,257100
2024-08-05 00:00:00+00:00,33.64802616790646,35.3565793240262,33.18776311844456,34.26171112060547,276000
2024-08-06 00:00:00+00:00,34.5057887642628,35.52394600902647,34.198947620159196,35.5099983215332,244000
2024-08-07 00:00:00+00:00,36.193421767329966,37.91591994173184,36.193421767329966,36.39565658569336,238800
2024-08-08 00:00:00+00:00,36.374736637085604,37.072105056247715,36.04000011511772,37.0302619934082,152600
2024-08-09 00:00:00+00:00,36.97447035577662,36.97447035577662,35.49605019386631,36.123680114746094,163500
2024-08-12 00:00:00+00:00,36.20736684401308,36.855919683036184,35.95631644912457,36.33289337158203,130500
2024-08-13 00:00:00+00:00,36.59789273981042,36.59789273981042,35.70526205306482,36.13065719604492,143100
2024-08-14 00:00:00+00:00,36.45841718339869,36.911707683660204,36.01907702988279,36.38170623779297,136000
2024-08-15 00:00:00+00:00,36.91170957011097,37.07210398264332,36.19342097045537,36.451446533203125,132100
2024-08-16 00:00:00+00:00,36.34683856990887,36.723418126825706,35.92841861350073,36.611839294433594,144200
2024-08-19 00:00:00+00:00,36.93262933793044,37.56026195374374,36.81407798841532,37.01631546020508,103000
2024-08-20 00:00:00+00:00,36.9605228967082,37.2534163295361,36.25618202711075,36.35381317138672,104100
2024-08-21 00:00:00+00:00,36.30499996544836,36.88381435577295,36.10973500392076,36.73039245605469,87000
2024-08-22 00:00:00+00:00,36.75828653722788,37.17670915985082,36.55604906930592,36.9326286315918,84000
2024-08-23 00:00:00+00:00,37.351050774742625,38.89920674385116,37.351050774742625,38.63420867919922,119200
2024-08-26 00:00:00+00:00,38.54355167777821,39.143288925715034,37.9786823176925,37.99263000488281,144400
2024-08-27 00:00:00+00:00,38.15999892955935,39.23394422210745,38.104208181765024,38.871315002441406,147600
2024-08-28 00:00:00+00:00,38.94104996392179,39.83368062800048,38.627233664753746,39.45710372924805,210400
2024-08-29 00:00:00+00:00,38.56447130369626,39.60355137176944,38.24368248384789,38.74578857421875,182600
2024-08-30 00:00:00+00:00,39.15723522060612,39.185127933745655,38.66907682729974,38.787628173828125,106900
2024-09-03 00:00:00+00:00,38.95499724894185,40.014997481730994,38.731839585223,40.00802230834961,117900
2024-09-04 00:00:00+00:00,39.67328678422318,40.51710188708756,38.35526096928227,38.70394515991211,313500
2024-09-05 00:00:00+00:00,38.669078583210485,40.00105213014076,38.669078583210485,38.98289489746094,150900
2024-09-06 00:00:00+00:00,38.7527591778868,39.28276061610459,37.90196893562881,38.20881271362305,124500
2024-09-09 00:00:00+00:00,38.411052069144354,38.411052069144354,37.406839888356714,37.73460388183594,164400
2024-09-10 00:00:00+00:00,38.0135482977255,38.05539135719642,37.525392571810656,37.999603271484375,164100
2024-09-11 00:00:00+00:00,37.657892198700054,38.766708019849524,37.38591895846043,38.7248649597168,119300
2024-09-12 00:00:00+00:00,39.094473189918205,39.60355179914934,38.71789361807622,39.19210433959961,158900
2024-09-13 00:00:00+00:00,39.05262822391128,39.81275984396523,38.815522874713274,39.72907638549805,84400
2024-09-16 00:00:00+00:00,40.01499924612062,40.25907712024741,39.4501298885352,40.20328903198242,124000
2024-09-17 00:00:00+00:00,40.44736476594454,41.31210270041575,39.41525991528482,39.436180114746094,225800
2024-09-18 00:00:00+00:00,39.66631460802972,40.412498569499185,39.1851287183116,39.275787353515625,162100
2024-09-19 00:00:00+00:00,39.58960477388177,39.819734964799686,39.26881594520862,39.32460403442383,125500
2024-09-20 00:00:00+00:00,39.0107857147976,39.16420760769242,37.92986527183215,38.445919036865234,269400
2024-09-23 00:00:00+00:00,38.52960174005586,38.89920611813775,38.348287137671115,38.42499542236328,142900
2024-09-24 00:00:00+00:00,38.2018397522938,38.794604483036984,38.02052514045722,38.30644607543945,153100
2024-09-25 00:00:00+00:00,38.327365875368734,40.042891467331366,38.299470501454884,39.33855056762695,211000
2024-09-26 00:00:00+00:00,39.317631627531746,39.92434139823333,39.18512992731863,39.68026351928711,179100
2024-09-27 00:00:00+00:00,39.819734525364694,40.40552408703123,39.819734525364694,39.88947296142578,157200
2024-09-30 00:00:00+00:00,40.070786618706606,40.10565450578064,37.96473378439416,38.111183166503906,237000
2024-10-01 00:00:00+00:00,38.11118157111311,38.82249495044433,37.98565505470191,38.73881149291992,110500
2024-10-02 00:00:00+00:00,38.445921597453605,38.968947910521585,38.41802622229679,38.58539581298828,80000
2024-10-03 00:00:00+00:00,38.292499296165445,38.89223655455375,38.278551608732066,38.60631561279297,99500
2024-10-04 00:00:00+00:00,38.620262610569824,39.331578695473524,38.25065555080901,39.003814697265625,101600
2024-10-07 00:00:00+00:00,38.703944451949894,38.80855077132512,38.445918900473345,38.63420867919922,87400
2024-10-08 00:00:00+00:00,38.94802369122433,39.28973537435907,38.494735831850896,38.83644485473633,72500
2024-10-09 00:00:00+00:00,38.6411816379643,39.45710402185189,38.53657531738281,38.53657531738281,122700
2024-10-10 00:00:00+00:00,38.72486599935486,38.81552463528504,38.04842046733545,38.36920928955078,58500
2024-10-11 00:00:00+00:00,38.494734114537536,39.14328690401894,38.438943368657796,39.12236404418945,81300
2024-10-14 00:00:00+00:00,39.15026143783303,40.0289471090471,39.15026143783303,39.47105026245117,80100
2024-10-15 00:00:00+00:00,39.624472930403016,40.649605346634196,39.624472930403016,40.44039535522461,122200
2024-10-16 00:00:00+00:00,40.74025853932539,41.904865090288126,40.69841814005374,41.611968994140625,123500
2024-10-17 00:00:00+00:00,41.765392160709304,42.14197172714757,40.83789359179574,40.94249725341797,100300
2024-10-18 00:00:00+00:00,42.79052571399192,47.30946999442988,42.56039286365053,43.89934158325195,517200
2024-10-21 00:00:00+00:00,43.69710155997895,44.171312260081756,42.63710132799911,42.685916900634766,188400
2024-10-22 00:00:00+00:00,42.36512930068417,42.581314457274516,41.068023681640625,41.068023681640625,151500
2024-10-23 00:00:00+00:00,40.75420744840488,41.695656363997074,40.607760726062516,41.486446380615234,180800
2024-10-24 00:00:00+00:00,41.77934150822084,42.81144644002836,41.123816157819256,42.7417106628418,211300
2024-10-25 00:00:00+00:00,42.88118458235807,43.229868786390014,42.637104043386095,43.118289947509766,120800
2024-10-28 00:00:00+00:00,43.4321026995292,43.85052533181374,43.21592020008569,43.2856559753418,117400
2024-10-29 00:00:00+00:00,43.13920939445005,43.83657779032477,42.804472883660104,43.09736633300781,123700
2024-10-30 00:00:00+00:00,43.23684065689685,43.5088139063568,42.58131532075624,43.453025817871094,125800
2024-10-31 00:00:00+00:00,43.564603827547344,43.76683863724689,42.58828702522489,43.02762985229492,153500
2024-11-01 00:00:00+00:00,41.57012935032725,42.51157559453703,39.192103292785134,40.09170913696289,397800
2024-11-04 00:00:00+00:00,40.91460129551605,42.12105092561521,40.4403932478157,41.21446990966797,226700
2024-11-05 00:00:00+00:00,41.48644818459902,41.8700002808522,40.886710921976146,41.13776397705078,152100
2024-11-06 00:00:00+00:00,41.981577716987196,45.817101211507925,41.981577716987196,45.43355178833008,580000
2024-11-07 00:00:00+00:00,47.623286399060945,47.637231425375255,44.86867815837452,45.06394577026367,288500
2024-11-08 00:00:00+00:00,44.63855211232776,45.53118279982182,44.25499736981145,44.61065673828125,179900
2024-11-11 00:00:00+00:00,44.79197317350764,46.36802187398684,44.729207252949564,45.726444244384766,227200
2024-11-12 00:00:00+00:00,45.16854854793197,45.37078602069465,43.948156518422664,44.23407745361328,220300
2024-11-13 00:00:00+00:00,44.42933821425734,45.09184135805665,43.111312420596704,43.19499588012695,134100
2024-11-14 00:00:00+00:00,43.29960390285718,43.829602714394504,42.27447150735485,42.971839904785156,161100
2024-11-15 00:00:00+00:00,43.4321010592798,43.56460275161139,42.67196943259832,42.91604995727539,103500
2024-11-18 00:00:00+00:00,43.22289139087041,43.627366323676746,42.83236414473835,43.00670623779297,108400
2024-11-19 00:00:00+00:00,42.64407828324432,43.80868222228494,42.64407828324432,43.348419189453125,113100
2024-11-20 00:00:00+00:00,43.7389454830626,45.105786864345994,43.43210169443828,44.12249755859375,158300
2024-11-21 00:00:00+00:00,44.07368201388974,44.79197325207275,43.66920707780132,44.5897331237793,153200
2024-11-22 00:00:00+00:00,44.78499678418661,45.726443003011646,44.70828583919732,45.32196807861328,147900
2024-11-25 00:00:00+00:00,45.44749441832346,45.670652079103,44.513023376464844,44.513023376464844,153300
2024-11-26 00:00:00+00:00,44.589733711922264,45.6357889527849,44.56881351158977,45.32894515991211,115300
2024-11-27 00:00:00+00:00,45.321969939112705,45.44749646147555,44.380523681640625,44.380523681640625,81700
2024-11-29 00:00:00+00:00,44.519997985664276,45.091842511116624,43.822629597831344,44.25499725341797,72900
2024-12-02 00:00:00+00:00,43.94815680564683,44.63855269087492,43.79473490665185,43.85749816894531,120600
2024-12-03 00:00:00+00:00,43.5715773897549,44.582762103591385,43.45999855196773,44.150394439697266,99600
2024-12-04 00:00:00+00:00,44.12249725015723,44.91052425600296,43.913287270443554,44.01789093017578,70100
2024-12-05 00:00:00+00:00,44.136445926371636,45.42657638040491,44.136445926371636,44.722232818603516,172000
2024-12-06 00:00:00+00:00,45.29407569342214,45.29407569342214,44.18526248534652,44.42934036254883,59600
2024-12-09 00:00:00+00:00,44.40841770409795,44.617627681586164,42.518550073063984,42.56039047241211,90900
2024-12-10 00:00:00+00:00,42.50460247700009,43.16710295733053,42.19078617997523,42.43486404418945,92300
2024-12-11 00:00:00+00:00,42.76262735719423,43.13920690771874,42.595260441571675,42.83236312866211,89000
2024-12-12 00:00:00+00:00,43.027629691904885,44.29683993404339,42.755656448625096,43.74591827392578,132400
2024-12-13 00:00:00+00:00,43.83657716835737,44.34565577089303,43.36236645307087,43.91328811645508,122800
2024-12-16 00:00:00+00:00,43.93420864949865,44.24802495761636,43.42513004310739,43.47394561767578,106900
2024-12-17 00:00:00+00:00,43.264734278641654,43.68315423620717,42.420919190076646,42.727760314941406,156700
2024-12-18 00:00:00+00:00,43.12526177053087,43.36236713188588,41.91881476312869,42.02341842651367,150900
2024-12-19 00:00:00+00:00,42.09315787483664,43.313552598761326,42.09315787483664,42.67894744873047,121200
2024-12-20 00:00:00+00:00,42.797497567801145,43.78776206998353,42.64407833018785,43.2856559753418,166500
2024-12-23 00:00:00+00:00,43.52973496015091,43.52973496015091,42.75565825815115,43.33447265625,81800
2024-12-24 00:00:00+00:00,43.320521641695926,43.913286341975834,43.31354912862756,43.718021392822266,41000
2024-12-26 00:00:00+00:00,43.65526036247093,44.624604663900364,43.585524587231085,44.29684066772461,97500
2024-12-27 00:00:00+00:00,44.10157902176992,44.50605131259793,43.92026174706306,44.42934036254883,66400
2024-12-30 00:00:00+00:00,44.16434195169559,44.17828697864548,43.2717085926911,43.390262603759766,93100
2024-12-31 00:00:00+00:00,43.75289269395082,44.024865932546554,43.411181022222074,43.73894500732422,62300
2025-01-02 00:00:00+00:00,43.93420887882531,45.09881282139196,43.93420887882531,44.17131423950195,70600
2025-01-03 00:00:00+00:00,44.345654384523556,44.93841909022483,43.64828602034501,43.69710159301758,68200
2025-01-06 00:00:00+00:00,43.58552426707988,43.808681938507384,42.63013032001529,42.71381378173828,127500
2025-01-07 00:00:00+00:00,42.44881444139134,42.7347353835499,41.68868276683573,42.386051177978516,94800
2025-01-08 00:00:00+00:00,42.2535519907611,42.6301315699298,41.52131569365486,42.5743408203125,144300
2025-01-10 00:00:00+00:00,42.225655964430906,42.539472275562794,41.9746029155254,42.44184112548828,118400
2025-01-13 00:00:00+00:00,41.31210579862687,42.623156494673054,41.29815811119029,42.448814392089844,171400
2025-01-14 00:00:00+00:00,42.86723428602696,43.69012917028014,42.41394378427337,43.57157516479492,114600
2025-01-15 00:00:00+00:00,44.15039452399863,44.65947313864022,43.45302612143492,43.54368209838867,131600
2025-01-16 00:00:00+00:00,43.5924953193226,44.20618022530344,43.02762864631396,43.63433837890625,135300
2025-01-17 00:00:00+00:00,43.71802260695382,44.680391712315036,43.70407492018055,44.666446685791016,74100
2025-01-21 00:00:00+00:00,44.88262811433349,45.32196826613676,43.43210064735045,44.01091766357422,212700
2025-01-22 00:00:00+00:00,43.836576538589064,44.72920720854022,43.836576538589064,44.248023986816406,106900
2025-01-23 00:00:00+00:00,44.248025025656666,44.373551549096774,43.57157683381269,43.87841796875,112200
2025-01-24 00:00:00+00:00,44.10157669607066,44.24802341466916,43.85052365833082,43.98999786376953,61000
