"('date', '')","('open', 'CNMD')","('high', 'CNMD')","('low', 'CNMD')","('close', 'CNMD')","('volume', 'CNMD')"
1987-09-03 00:00:00+00:00,1.7257994413375854,1.7257994413375854,1.7257994413375854,1.7257994413375854,8775
1987-09-04 00:00:00+00:00,1.7257994413375854,1.7257994413375854,1.6641637824297757,1.7257994413375854,24638
1987-09-08 00:00:00+00:00,1.6641636292713506,1.6641636292713506,1.6025279760360718,1.6025279760360718,12150
1987-09-09 00:00:00+00:00,1.6025281622173844,1.6641638226134785,1.5408926010131836,1.5408926010131836,19913
1987-09-10 00:00:00+00:00,1.664163589477539,1.664163589477539,1.664163589477539,1.664163589477539,3038
1987-09-11 00:00:00+00:00,1.6641637824297757,1.7257994413375854,1.602528123521966,1.7257994413375854,26325
1987-09-14 00:00:00+00:00,1.7257994413375854,1.8490707591532052,1.7257994413375854,1.7257994413375854,10800
1987-09-15 00:00:00+00:00,1.725799241238974,1.8490705447618438,1.664163589477539,1.664163589477539,12825
1987-09-16 00:00:00+00:00,1.6641637824297757,1.8490707591532052,1.6641637824297757,1.7257994413375854,8775
1987-09-17 00:00:00+00:00,1.664163589477539,1.664163589477539,1.664163589477539,1.664163589477539,10125
1987-09-18 00:00:00+00:00,1.664163589477539,1.664163589477539,1.664163589477539,1.664163589477539,1013
1987-09-21 00:00:00+00:00,1.664163589477539,1.664163589477539,1.664163589477539,1.664163589477539,338
1987-09-22 00:00:00+00:00,1.725798800157037,1.8490700721740723,1.725798800157037,1.8490700721740723,7763
1987-09-23 00:00:00+00:00,1.8490705447618438,1.8490705447618438,1.664163589477539,1.664163589477539,10800
1987-09-24 00:00:00+00:00,1.664163589477539,1.664163589477539,1.664163589477539,1.664163589477539,0
1987-09-25 00:00:00+00:00,1.6641637824297757,1.8490707591532052,1.6641637824297757,1.7257994413375854,8775
1987-09-28 00:00:00+00:00,1.664163589477539,1.664163589477539,1.664163589477539,1.664163589477539,338
1987-09-29 00:00:00+00:00,1.6641637983967956,1.7874351173951568,1.6641637983967956,1.7566171884536743,9113
1987-09-30 00:00:00+00:00,1.7566172361862125,1.8490708271391156,1.664163843617099,1.694981575012207,15863
1987-10-01 00:00:00+00:00,1.664163589477539,1.664163589477539,1.664163589477539,1.664163589477539,6750
1987-10-02 00:00:00+00:00,1.664163589477539,1.8490705447618438,1.664163589477539,1.664163589477539,6750
1987-10-05 00:00:00+00:00,1.664163589477539,1.725799241238974,1.664163589477539,1.664163589477539,3375
1987-10-06 00:00:00+00:00,1.6641636292713506,1.7257992825066295,1.6025279760360718,1.6025279760360718,11138
1987-10-07 00:00:00+00:00,1.6025278140030252,1.72579910800951,1.5408922661916546,1.5717099905014038,16875
1987-10-08 00:00:00+00:00,1.5717101494184322,1.6025279760360718,1.4792567687573959,1.6025279760360718,12488
1987-10-09 00:00:00+00:00,1.540892277395233,1.540892277395233,1.4792566299438477,1.4792566299438477,20925
1987-10-12 00:00:00+00:00,1.4792566299438477,1.4792566299438477,1.3559853350410769,1.4792566299438477,28350
1987-10-13 00:00:00+00:00,1.4792566654324566,1.540892314362533,1.4176210165023804,1.4176210165023804,6750
1987-10-14 00:00:00+00:00,1.4176210165023804,1.540892314362533,1.4176210165023804,1.4176210165023804,24300
1987-10-15 00:00:00+00:00,1.4792566299438477,1.4792566299438477,1.4792566299438477,1.4792566299438477,8438
1987-10-16 00:00:00+00:00,1.4792566654324566,1.540892314362533,1.4176210165023804,1.4176210165023804,9450
1987-10-19 00:00:00+00:00,1.3559857045876713,1.3559857045876713,1.1094423532485962,1.1094423532485962,17213
1987-10-20 00:00:00+00:00,1.1094422571081408,1.1094422571081408,0.6779927935413089,0.8628997206687927,89100
1987-10-21 00:00:00+00:00,1.1094420775088736,1.4792566654324566,1.1094420775088736,1.4176210165023804,58388
1987-10-22 00:00:00+00:00,1.2943500833749615,1.2943500833749615,1.1710779666900635,1.1710779666900635,43200
1987-10-23 00:00:00+00:00,1.1710779166233403,1.294350028038025,1.1402600871534514,1.294350028038025,10463
1987-10-26 00:00:00+00:00,1.2327135825545852,1.2327135825545852,0.9861710247507076,1.1094423532485962,14513
1987-10-27 00:00:00+00:00,1.1094423334549697,1.1710779966042684,0.9861710071563721,0.9861710071563721,19238
1987-10-28 00:00:00+00:00,0.9861708481755486,1.1094421546015512,0.9245352941544291,1.0478065013885498,30375
1987-10-29 00:00:00+00:00,1.0478063083659808,1.1094419502247175,0.9861706665072438,1.0786241292953491,12150
1987-10-30 00:00:00+00:00,1.0786244743277622,1.1710779666900635,1.0478066435403286,1.1710779666900635,11138
1987-11-02 00:00:00+00:00,1.1710778078145525,1.1710778078145525,1.0478065013885498,1.0478065013885498,6750
1987-11-03 00:00:00+00:00,1.0478066435403286,1.1710779666900635,1.0478066435403286,1.1710779666900635,1013
1987-11-04 00:00:00+00:00,1.1710779666900635,1.1710779666900635,0.986170981965461,1.1710779666900635,9788
1987-11-05 00:00:00+00:00,1.1710779666900635,1.2635322525875279,1.109442305115196,1.1710779666900635,28013
1987-11-06 00:00:00+00:00,1.1710779166233403,1.294350028038025,1.1094422576835627,1.294350028038025,23625
1987-11-09 00:00:00+00:00,1.2943501395306267,1.2943501395306267,1.1094423532485962,1.1094423532485962,19575
1987-11-10 00:00:00+00:00,1.2943500792909943,1.3559856414794922,1.2943500792909943,1.3559856414794922,2363
1987-11-11 00:00:00+00:00,1.2943498433307694,1.2943498433307694,1.171077749507349,1.2018954753875732,29363
1987-11-12 00:00:00+00:00,1.201895646901338,1.3559855877859115,1.1710779166233403,1.294350028038025,30038
1987-11-13 00:00:00+00:00,1.294350028038025,1.294350028038025,1.1710779166233403,1.294350028038025,4050
1987-11-16 00:00:00+00:00,1.294350028038025,1.294350028038025,1.294350028038025,1.294350028038025,338
1987-11-17 00:00:00+00:00,1.2943500833749615,1.2943500833749615,1.1710779666900635,1.1710779666900635,5063
1987-11-18 00:00:00+00:00,1.1710779666900635,1.1710779666900635,1.1710779666900635,1.1710779666900635,0
1987-11-19 00:00:00+00:00,1.2327133417129517,1.2327133417129517,1.2327133417129517,1.2327133417129517,1013
1987-11-20 00:00:00+00:00,1.2327135825545852,1.2327135825545852,1.1094423532485962,1.1094423532485962,11138
1987-11-23 00:00:00+00:00,1.1094423532485962,1.1710780174975406,1.1094423532485962,1.1094423532485962,7088
1987-11-24 00:00:00+00:00,1.1094423532485962,1.1094423532485962,1.1094423532485962,1.1094423532485962,3713
1987-11-25 00:00:00+00:00,1.0478065013885498,1.0478065013885498,1.0478065013885498,1.0478065013885498,3375
1987-11-27 00:00:00+00:00,1.0478065013885498,1.2018955352291711,1.0478065013885498,1.0478065013885498,9788
1987-11-30 00:00:00+00:00,1.0478063083659808,1.1710775920834544,0.9861706665072438,1.0786241292953491,25650
1987-12-01 00:00:00+00:00,1.0786244743277622,1.1710779666900635,1.0478066435403286,1.1710779666900635,3038
1987-12-02 00:00:00+00:00,1.1710775920834544,1.1710775920834544,0.9861706665072438,1.0786241292953491,27338
1987-12-03 00:00:00+00:00,1.0786245018803202,1.1710779966042684,0.9861710071563721,0.9861710071563721,18225
1987-12-04 00:00:00+00:00,0.9861708481755486,1.1094421546015512,0.9245352941544291,1.0478065013885498,15188
1987-12-07 00:00:00+00:00,1.047806208912217,1.047806208912217,0.9245350360870361,0.9245350360870361,20925
1987-12-08 00:00:00+00:00,0.9245352723809219,0.9861708249504773,0.7704461925732744,0.8320817947387695,52313
1987-12-09 00:00:00+00:00,0.8320818912148878,0.9553531098386163,0.8320818912148878,0.8628997206687927,29025
1987-12-10 00:00:00+00:00,0.862899620619487,0.9553529990697598,0.8320817947387695,0.8320817947387695,14850
1987-12-11 00:00:00+00:00,0.832082074442337,1.01698899269104,0.832082074442337,1.01698899269104,11138
1987-12-14 00:00:00+00:00,0.9861709392925213,0.9861709392925213,0.8320818912148878,0.8628997206687927,20250
1987-12-15 00:00:00+00:00,0.8628997800496724,0.9861710071563721,0.8628997800496724,0.9861710071563721,4050
1987-12-16 00:00:00+00:00,0.9861709392925213,0.9861709392925213,0.8628997206687927,0.8628997206687927,34763
1987-12-17 00:00:00+00:00,0.8628998713674635,0.9861711115195438,0.8628998713674635,0.8937177062034607,36113
1987-12-18 00:00:00+00:00,0.8628997206687927,0.8628997206687927,0.8628997206687927,0.8628997206687927,15188
1987-12-21 00:00:00+00:00,0.8628997206687927,0.9861709392925213,0.8628997206687927,0.8628997206687927,30038
1987-12-22 00:00:00+00:00,0.8628997206687927,0.9861709392925213,0.8628997206687927,0.8628997206687927,21938
1987-12-23 00:00:00+00:00,0.8628997206687927,0.9861709392925213,0.8320818912148878,0.8628997206687927,95175
1987-12-24 00:00:00+00:00,0.8628997206687927,0.9553531098386163,0.8628997206687927,0.8628997206687927,5400
1987-12-28 00:00:00+00:00,0.8937177062034607,0.8937177062034607,0.8937177062034607,0.8937177062034607,25313
1987-12-29 00:00:00+00:00,0.8937177062034607,0.9861711115195438,0.8937177062034607,0.8937177062034607,44888
1987-12-30 00:00:00+00:00,0.8937177469225424,1.01698899269104,0.8937177469225424,1.01698899269104,24638
1987-12-31 00:00:00+00:00,1.01698899269104,1.01698899269104,0.8937177469225424,1.01698899269104,20250
1988-01-04 00:00:00+00:00,1.0169888387310215,1.0169888387310215,0.9553531755817226,0.9861710071563721,14513
1988-01-05 00:00:00+00:00,0.9861710071563721,1.0478066703056708,0.9861710071563721,0.9861710071563721,15525
1988-01-06 00:00:00+00:00,0.9861710247507076,1.1094423532485962,0.9861710247507076,1.1094423532485962,37125
1988-01-07 00:00:00+00:00,1.1094423532485962,1.1094423532485962,0.9861710247507076,1.1094423532485962,14513
1988-01-08 00:00:00+00:00,1.1094423334549697,1.1094423334549697,0.9861710071563721,0.9861710071563721,2025
1988-01-11 00:00:00+00:00,0.9861711564509373,1.109442501411348,0.9861711564509373,1.01698899269104,8100
1988-01-12 00:00:00+00:00,1.0169888568751797,1.1094423532485962,0.9861710247507076,1.1094423532485962,24975
1988-01-13 00:00:00+00:00,1.1094423532485962,1.1094423532485962,1.1094423532485962,1.1094423532485962,0
1988-01-14 00:00:00+00:00,1.1094423532485962,1.1094423532485962,1.1094423532485962,1.1094423532485962,3038
1988-01-15 00:00:00+00:00,1.109442386525154,1.1402602195739746,1.0786245534763332,1.1402602195739746,8100
1988-01-18 00:00:00+00:00,1.1402602195739746,1.1402602195739746,1.1402602195739746,1.1402602195739746,0
1988-01-19 00:00:00+00:00,1.1094423532485962,1.1094423532485962,1.0169888568751797,1.1094423532485962,5400
1988-01-20 00:00:00+00:00,1.109442501411348,1.1402603376514509,1.01698899269104,1.01698899269104,5063
1988-01-21 00:00:00+00:00,1.0169888873786919,1.1402602195739746,1.0169888873786919,1.1402602195739746,6075
1988-01-22 00:00:00+00:00,1.1402602195739746,1.1402602195739746,1.1402602195739746,1.1402602195739746,675
1988-01-25 00:00:00+00:00,1.1402602195739746,1.1402602195739746,1.0169888873786919,1.1402602195739746,2363
1988-01-26 00:00:00+00:00,1.1402602195739746,1.1402602195739746,1.1402602195739746,1.1402602195739746,0
1988-01-27 00:00:00+00:00,1.1402599812080518,1.1402599812080518,1.0478065013885498,1.0478065013885498,3713
1988-01-28 00:00:00+00:00,1.0478066435403286,1.1710779666900635,1.0478066435403286,1.1710779666900635,18900
1988-01-29 00:00:00+00:00,1.1710779666900635,1.1710779666900635,1.1710779666900635,1.1710779666900635,1688
1988-02-01 00:00:00+00:00,1.1710780174975406,1.2327135825545852,1.1094423532485962,1.1094423532485962,5738
1988-02-02 00:00:00+00:00,1.1094423532485962,1.1094423532485962,1.1094423532485962,1.1094423532485962,2363
1988-02-03 00:00:00+00:00,1.109442136491101,1.2635320605433071,1.109442136491101,1.2327133417129517,39488
1988-02-04 00:00:00+00:00,1.2327133417129517,1.29434988664674,1.2327133417129517,1.2327133417129517,2363
1988-02-05 00:00:00+00:00,1.2327135290730356,1.2943500833749615,1.1710779666900635,1.1710779666900635,2700
1988-02-08 00:00:00+00:00,1.1710779666900635,1.2943500833749615,1.1710779666900635,1.1710779666900635,6413
1988-02-09 00:00:00+00:00,1.1710777886979664,1.3251676135582924,1.1710777886979664,1.2327133417129517,47925
1988-02-10 00:00:00+00:00,1.2327134763712269,1.3559855877859115,1.2327134763712269,1.294350028038025,16875
1988-02-11 00:00:00+00:00,1.294350028038025,1.3251677583160226,1.2327134763712269,1.294350028038025,20250
1988-02-12 00:00:00+00:00,1.29434988664674,1.3559854396617252,1.2327133417129517,1.2327133417129517,2363
1988-02-16 00:00:00+00:00,1.2327133417129517,1.2327133417129517,1.2327133417129517,1.2327133417129517,3375
1988-02-17 00:00:00+00:00,1.2327133417129517,1.3559854396617252,1.2327133417129517,1.2327133417129517,7088
1988-02-18 00:00:00+00:00,1.2327135251835457,1.3559856414794922,1.2327135251835457,1.3559856414794922,3375
1988-02-19 00:00:00+00:00,1.3559854396617252,1.3559854396617252,1.2327133417129517,1.2327133417129517,31388
1988-02-22 00:00:00+00:00,1.2327134763712269,1.3559855877859115,1.2327134763712269,1.294350028038025,15525
1988-02-23 00:00:00+00:00,1.294350028038025,1.294350028038025,1.294350028038025,1.294350028038025,0
1988-02-24 00:00:00+00:00,1.294350028038025,1.294350028038025,1.294350028038025,1.294350028038025,675
1988-02-25 00:00:00+00:00,1.294350028038025,1.294350028038025,1.2327134763712269,1.294350028038025,9113
1988-02-26 00:00:00+00:00,1.1710779666900635,1.1710779666900635,1.1710779666900635,1.1710779666900635,338
1988-02-29 00:00:00+00:00,1.1710779666900635,1.2943500833749615,1.1710779666900635,1.1710779666900635,2363
1988-03-01 00:00:00+00:00,1.1710779666900635,1.1710779666900635,1.1710779666900635,1.1710779666900635,338
1988-03-02 00:00:00+00:00,1.1710779666900635,1.2943500833749615,1.1710779666900635,1.1710779666900635,1013
1988-03-03 00:00:00+00:00,1.1710779666900635,1.1710779666900635,1.1710779666900635,1.1710779666900635,338
1988-03-04 00:00:00+00:00,1.2327133417129517,1.2327133417129517,1.2327133417129517,1.2327133417129517,3375
1988-03-07 00:00:00+00:00,1.1710779666900635,1.1710779666900635,1.1710779666900635,1.1710779666900635,18563
1988-03-08 00:00:00+00:00,1.1710779666900635,1.2327135290730356,1.109442305115196,1.1710779666900635,6075
1988-03-09 00:00:00+00:00,1.171077749507349,1.2327133004596742,1.1094420993631469,1.2018954753875732,17550
1988-03-10 00:00:00+00:00,1.1094423532485962,1.1094423532485962,1.1094423532485962,1.1094423532485962,675
1988-03-11 00:00:00+00:00,1.1094423532485962,1.2327135825545852,1.1094423532485962,1.1094423532485962,6075
1988-03-14 00:00:00+00:00,1.109442136491101,1.2327133417129517,1.109442136491101,1.2327133417129517,7425
1988-03-15 00:00:00+00:00,1.2327133417129517,1.29434988664674,1.109442136491101,1.2327133417129517,19575
1988-03-16 00:00:00+00:00,1.2327134763712269,1.294350028038025,1.1710779166233403,1.294350028038025,42863
1988-03-17 00:00:00+00:00,1.294350028038025,1.417621246725689,1.2327134763712269,1.294350028038025,51638
1988-03-18 00:00:00+00:00,1.3559853350410769,1.4792566299438477,1.3559853350410769,1.4792566299438477,13838
1988-03-21 00:00:00+00:00,1.417621246725689,1.417621246725689,1.294350028038025,1.294350028038025,13838
1988-03-22 00:00:00+00:00,1.3559853675723041,1.4792566654324566,1.3559853675723041,1.4176210165023804,14850
1988-03-23 00:00:00+00:00,1.4176210165023804,1.4792566654324566,1.4176210165023804,1.4176210165023804,4050
1988-03-24 00:00:00+00:00,1.4176210165023804,1.4792566654324566,1.4176210165023804,1.4176210165023804,3375
1988-03-25 00:00:00+00:00,1.4176210165023804,1.4176210165023804,1.4176210165023804,1.4176210165023804,3713
1988-03-28 00:00:00+00:00,1.4176209824924624,1.4792566299438477,1.3559853350410769,1.4792566299438477,4725
1988-03-29 00:00:00+00:00,1.3868032693862915,1.3868032693862915,1.3559854432023892,1.3868032693862915,15188
1988-03-30 00:00:00+00:00,1.4792566299438477,1.4792566299438477,1.4792566299438477,1.4792566299438477,1350
1988-03-31 00:00:00+00:00,1.4792566654324566,1.4792566654324566,1.3868031920373423,1.4176210165023804,7763
1988-04-04 00:00:00+00:00,1.4176210955701938,1.4176210955701938,1.3868032693862915,1.3868032693862915,3375
1988-04-05 00:00:00+00:00,1.4176209824924624,1.4792566299438477,1.4176209824924624,1.4792566299438477,2025
1988-04-06 00:00:00+00:00,1.4792566299438477,1.4792566299438477,1.4792566299438477,1.4792566299438477,0
1988-04-07 00:00:00+00:00,1.4792570734204085,1.4792570734204085,1.3868035745260658,1.4484392404556274,43200
1988-04-08 00:00:00+00:00,1.4792566299438477,1.4792566299438477,1.4792566299438477,1.4792566299438477,338
1988-04-11 00:00:00+00:00,1.4176210165023804,1.4176210165023804,1.3868031920373423,1.4176210165023804,35775
1988-04-12 00:00:00+00:00,1.4176210955701938,1.448438921754096,1.3868032693862915,1.3868032693862915,45225
1988-04-13 00:00:00+00:00,1.3868031587667695,1.4792566299438477,1.3868031587667695,1.4792566299438477,23625
1988-04-14 00:00:00+00:00,1.3868032693862915,1.3868032693862915,1.3868032693862915,1.3868032693862915,6750
1988-04-15 00:00:00+00:00,1.4176210165023804,1.571710039635696,1.4176210165023804,1.4176210165023804,3038
1988-04-18 00:00:00+00:00,1.4176209721851696,1.5717099905014038,1.4176209721851696,1.5717099905014038,44888
1988-04-19 00:00:00+00:00,1.571710001929053,1.571710001929053,1.4176209824924624,1.4792566299438477,29700
1988-04-20 00:00:00+00:00,1.4792569406170895,1.5408926010131836,1.4484391104190424,1.5408926010131836,8100
1988-04-21 00:00:00+00:00,1.5408926010131836,1.5408926010131836,1.4484391104190424,1.5408926010131836,4050
1988-04-22 00:00:00+00:00,1.54089273934997,1.54089273934997,1.4484392404556274,1.4484392404556274,8775
1988-04-25 00:00:00+00:00,1.4484391104190424,1.5408926010131836,1.4484391104190424,1.5408926010131836,3038
1988-04-26 00:00:00+00:00,1.54089273934997,1.54089273934997,1.4484392404556274,1.4484392404556274,9450
1988-04-27 00:00:00+00:00,1.4484391104190424,1.5408926010131836,1.4484391104190424,1.5408926010131836,3038
1988-04-28 00:00:00+00:00,1.54089273934997,1.54089273934997,1.4484392404556274,1.4484392404556274,7425
1988-04-29 00:00:00+00:00,1.4484392404556274,1.54089273934997,1.4484392404556274,1.4484392404556274,13500
1988-05-02 00:00:00+00:00,1.4484392404556274,1.54089273934997,1.4484392404556274,1.4484392404556274,10463
1988-05-03 00:00:00+00:00,1.4484391104190424,1.5408926010131836,1.4484391104190424,1.5408926010131836,1013
1988-05-04 00:00:00+00:00,1.54089273934997,1.54089273934997,1.4484392404556274,1.4484392404556274,71213
1988-05-05 00:00:00+00:00,1.4484392404556274,1.5100749063851893,1.4484392404556274,1.4484392404556274,6750
1988-05-06 00:00:00+00:00,1.4484393044535104,1.5100749731063843,1.4484393044535104,1.5100749731063843,4725
1988-05-09 00:00:00+00:00,1.4484392404556274,1.4484392404556274,1.4484392404556274,1.4484392404556274,15525
1988-05-10 00:00:00+00:00,1.4792566299438477,1.5100744536695403,1.4792566299438477,1.4792566299438477,29700
1988-05-11 00:00:00+00:00,1.4792566299438477,1.5100744536695403,1.448438806218155,1.4792566299438477,45900
1988-05-12 00:00:00+00:00,1.4176210165023804,1.4176210165023804,1.4176210165023804,1.4176210165023804,2700
1988-05-13 00:00:00+00:00,1.4176210165023804,1.510074489897495,1.4176210165023804,1.4176210165023804,3038
1988-05-16 00:00:00+00:00,1.4176210165023804,1.4176210165023804,1.4176210165023804,1.4176210165023804,6413
1988-05-17 00:00:00+00:00,1.4176209824924624,1.5100744536695403,1.4176209824924624,1.4792566299438477,4388
1988-05-18 00:00:00+00:00,1.4792566654324566,1.510074489897495,1.3868031920373423,1.4176210165023804,40163
1988-05-19 00:00:00+00:00,1.4176214074908466,1.4484392404556274,1.325167908596504,1.4484392404556274,17213
1988-05-20 00:00:00+00:00,1.4484388409674185,1.510074489897495,1.4176210165023804,1.4176210165023804,16875
1988-05-23 00:00:00+00:00,1.4176214074908466,1.5100749063851893,1.325167908596504,1.4484392404556274,3713
1988-05-24 00:00:00+00:00,1.3559852390707967,1.3559852390707967,1.3251674175262451,1.3251674175262451,1350
1988-05-25 00:00:00+00:00,1.3251674175262451,1.3251674175262451,1.3251674175262451,1.3251674175262451,6750
1988-05-26 00:00:00+00:00,1.4792566299438477,1.4792566299438477,1.4792566299438477,1.4792566299438477,675
1988-05-27 00:00:00+00:00,1.448438703704452,1.448438703704452,1.3251674175262451,1.3251674175262451,69188
1988-05-31 00:00:00+00:00,1.3251674175262451,1.3251674175262451,1.3251674175262451,1.3251674175262451,0
1988-06-01 00:00:00+00:00,1.4792566299438477,1.4792566299438477,1.4792566299438477,1.4792566299438477,1688
1988-06-02 00:00:00+00:00,1.340576171875,1.340576171875,1.340576171875,1.340576171875,1688
1988-06-03 00:00:00+00:00,1.3405759811269913,1.3559852390707967,1.3251674175262451,1.3251674175262451,1350
1988-06-06 00:00:00+00:00,1.3559854432023892,1.4792567479379986,1.3559854432023892,1.3868032693862915,12488
1988-06-07 00:00:00+00:00,1.5100749731063843,1.5100749731063843,1.5100749731063843,1.5100749731063843,338
1988-06-08 00:00:00+00:00,1.5100749731063843,1.5100749731063843,1.5100749731063843,1.5100749731063843,0
1988-06-09 00:00:00+00:00,1.3559856414794922,1.3559856414794922,1.3559856414794922,1.3559856414794922,2363
1988-06-10 00:00:00+00:00,1.3559856414794922,1.3559856414794922,1.3559856414794922,1.3559856414794922,0
1988-06-13 00:00:00+00:00,1.3559856414794922,1.4792569642402784,1.3559856414794922,1.3559856414794922,30713
1988-06-14 00:00:00+00:00,1.3559856414794922,1.510074794930475,1.3559856414794922,1.3559856414794922,13163
1988-06-15 00:00:00+00:00,1.3559858014741997,1.5100749731063843,1.3559858014741997,1.5100749731063843,73575
1988-06-16 00:00:00+00:00,1.510074794930475,1.510074794930475,1.3559856414794922,1.3559856414794922,10463
1988-06-17 00:00:00+00:00,1.3559856414794922,1.3559856414794922,1.3559856414794922,1.3559856414794922,0
1988-06-20 00:00:00+00:00,1.5100749731063843,1.5100749731063843,1.5100749731063843,1.5100749731063843,675
1988-06-21 00:00:00+00:00,1.510074794930475,1.510074794930475,1.3559856414794922,1.3559856414794922,9788
1988-06-22 00:00:00+00:00,1.3559856414794922,1.3559856414794922,1.3559856414794922,1.3559856414794922,2700
1988-06-23 00:00:00+00:00,1.4176214701270735,1.5100749731063843,1.4176214701270735,1.5100749731063843,2025
1988-06-24 00:00:00+00:00,1.5100749731063843,1.5100749731063843,1.5100749731063843,1.5100749731063843,0
1988-06-27 00:00:00+00:00,1.510074794930475,1.510074794930475,1.3559856414794922,1.3559856414794922,3713
1988-06-28 00:00:00+00:00,1.3559856414794922,1.510074794930475,1.3559856414794922,1.3559856414794922,3713
1988-06-29 00:00:00+00:00,1.3559857415612848,1.5100749063851893,1.3559857415612848,1.4484392404556274,45900
1988-06-30 00:00:00+00:00,1.4484392404556274,1.4484392404556274,1.4484392404556274,1.4484392404556274,0
1988-07-01 00:00:00+00:00,1.4484392404556274,1.54089273934997,1.4484392404556274,1.4484392404556274,9450
1988-07-05 00:00:00+00:00,1.4484392404556274,1.54089273934997,1.3868035745260658,1.4484392404556274,6075
1988-07-06 00:00:00+00:00,1.4484392404556274,1.54089273934997,1.4484392404556274,1.4484392404556274,7763
1988-07-07 00:00:00+00:00,1.448438921754096,1.540892400305803,1.3868032693862915,1.3868032693862915,1013
1988-07-08 00:00:00+00:00,1.3868032693862915,1.3868032693862915,1.3868032693862915,1.3868032693862915,0
1988-07-11 00:00:00+00:00,1.3868032693862915,1.540892400305803,1.3868032693862915,1.3868032693862915,4388
1988-07-12 00:00:00+00:00,1.3868035745260658,1.54089273934997,1.3868035745260658,1.4484392404556274,11475
1988-07-13 00:00:00+00:00,1.4484392404556274,1.4484392404556274,1.4176214074908466,1.4484392404556274,1688
1988-07-14 00:00:00+00:00,1.5408926010131836,1.5408926010131836,1.5408926010131836,1.5408926010131836,675
1988-07-15 00:00:00+00:00,1.4176210165023804,1.4176210165023804,1.4176210165023804,1.4176210165023804,59400
1988-07-18 00:00:00+00:00,1.417621280220995,1.5408926010131836,1.417621280220995,1.5408926010131836,8100
1988-07-19 00:00:00+00:00,1.4792566299438477,1.4792566299438477,1.4176209824924624,1.4792566299438477,5063
