"('date', '')","('open', 'ADAM')","('high', 'ADAM')","('low', 'ADAM')","('close', 'ADAM')","('volume', 'ADAM')"
2024-02-22 00:00:00+00:00,5.986026467217051,6.002053297007213,5.753637244204821,5.793704509735107,947100
2024-02-23 00:00:00+00:00,5.769663493767553,5.905891724338989,5.70555618105387,5.881851673126221,814800
2024-02-26 00:00:00+00:00,5.85781130782777,5.8898649645568355,5.665489367453378,5.6895294189453125,631200
2024-02-27 00:00:00+00:00,5.729596322110706,5.737609544736301,5.625421753210036,5.697542667388916,641600
2024-02-28 00:00:00+00:00,5.649462165907174,5.657475388505253,5.593368079281803,5.601381301879883,439800
2024-02-29 00:00:00+00:00,5.649462900883544,5.785690759651315,5.633436071492645,5.777677536010742,813000
2024-03-01 00:00:00+00:00,5.769663828777072,5.769663828777072,5.673502854123062,5.7135701179504395,431100
2024-03-04 00:00:00+00:00,5.705556745890727,5.705556745890727,5.609395767300489,5.63343620300293,667300
2024-03-05 00:00:00+00:00,5.609394880668086,5.649462139802453,5.569327621533718,5.593368053436279,536400
2024-03-06 00:00:00+00:00,5.609395436783502,5.649462699890137,5.577341779142089,5.649462699890137,541900
2024-03-07 00:00:00+00:00,5.713570405567608,5.777677725230733,5.681516745736046,5.74562406539917,424200
2024-03-08 00:00:00+00:00,5.801717589042214,5.85781168296524,5.737610271478616,5.777677536010742,448400
2024-03-11 00:00:00+00:00,5.753636586641364,5.833771108543636,5.753636586641364,5.8257575035095215,412400
2024-03-12 00:00:00+00:00,5.817744280585126,5.833771108543636,5.753636586641364,5.8257575035095215,425800
2024-03-13 00:00:00+00:00,5.825757438895112,5.905891577798884,5.825757438895112,5.8658246994018555,586500
2024-03-14 00:00:00+00:00,5.849798084700368,5.85781130782777,5.625422105487181,5.6895294189453125,649400
2024-03-15 00:00:00+00:00,5.6815165596653445,5.825758024183441,5.657476124524118,5.777677536010742,1668600
2024-03-18 00:00:00+00:00,5.753636691531935,5.801717176283988,5.713569811960086,5.73760986328125,570600
2024-03-19 00:00:00+00:00,5.745623137559475,5.77767679221481,5.7055558781854545,5.753636360168457,539200
2024-03-20 00:00:00+00:00,5.721583215476242,5.929932371415725,5.713569992153044,5.857811450958252,767700
2024-03-21 00:00:00+00:00,5.873837947845459,5.913905208526883,5.833771069273751,5.873837947845459,1023600
2024-03-22 00:00:00+00:00,5.873838060616916,5.89855244638216,5.717312177067413,5.725550174713135,744100
2024-03-25 00:00:00+00:00,5.733788574400122,5.840885293763143,5.725550183913083,5.758502960205078,530700
2024-03-26 00:00:00+00:00,5.799694510022058,5.799694510022058,5.659645005117542,5.667883396148682,437700
2024-03-27 00:00:00+00:00,5.684359291694699,5.873837947845459,5.667882903891506,5.873837947845459,525700
2024-03-28 00:00:00+00:00,5.865600122523221,5.980935241083094,5.865600122523221,5.9315056800842285,495400
2024-04-01 00:00:00+00:00,5.931505536934778,5.980935096740723,5.873838371874675,5.980935096740723,647200
2024-04-02 00:00:00+00:00,5.906791285692091,5.947982062706799,5.8161709477347605,5.898552894592285,702100
2024-04-03 00:00:00+00:00,5.873838989834289,5.980935725967491,5.832647816605167,5.96445894241333,435500
2024-04-04 00:00:00+00:00,6.005649628754417,6.055078796925173,5.915029290693977,5.9315056800842285,560100
2024-04-05 00:00:00+00:00,5.906790723451845,5.923267111255039,5.816170394120246,5.873837947845459,557200
2024-04-08 00:00:00+00:00,5.865600598057208,5.980935725967491,5.865600598057208,5.96445894241333,463700
2024-04-09 00:00:00+00:00,5.997411575458605,6.046840743175943,5.947982014913161,6.038602352142334,293700
2024-04-10 00:00:00+00:00,5.964457998860251,5.964457998860251,5.651406624589323,5.725550174713135,795600
2024-04-11 00:00:00+00:00,5.766742396319113,5.840886352833939,5.618454876117614,5.8244099617004395,764400
2024-04-12 00:00:00+00:00,5.79145628937735,5.824409066580024,5.733788732858624,5.750265121459961,635800
2024-04-15 00:00:00+00:00,5.733789029522648,5.7914565890250715,5.601977913892094,5.659645080566406,676000
2024-04-16 00:00:00+00:00,5.651406815739341,5.651406815739341,5.5195953134967635,5.544310092926025,875600
2024-04-17 00:00:00+00:00,5.585501202483982,5.6761211428425025,5.585501202483982,5.6184539794921875,518400
2024-04-18 00:00:00+00:00,5.601977590988085,5.651406756500393,5.577262811817887,5.6184539794921875,565200
2024-04-19 00:00:00+00:00,5.593738996694677,5.742026487833532,5.593738996694677,5.73378849029541,1029800
2024-04-22 00:00:00+00:00,5.750265137850641,5.83264708109215,5.717312360554037,5.816170692443848,476300
2024-04-23 00:00:00+00:00,5.791456566681142,5.9726968499739135,5.791456566681142,5.9315056800842285,586900
2024-04-24 00:00:00+00:00,5.882076255278565,5.8985526439499525,5.807932702671368,5.849123477935791,519900
2024-04-25 00:00:00+00:00,5.824409142790407,5.865599918418672,5.733788807883271,5.7420268058776855,679900
2024-04-26 00:00:00+00:00,5.766741759488483,5.857362097129458,5.758503368417437,5.799694538116455,323000
2024-04-29 00:00:00+00:00,5.824409066580024,5.923267398188048,5.733788732858624,5.750265121459961,471600
2024-04-30 00:00:00+00:00,5.725550876940609,5.733789268424832,5.643168926239014,5.643168926239014,467000
2024-05-01 00:00:00+00:00,5.651407263921363,5.915029503656762,5.651407263921363,5.7832183837890625,488300
2024-05-02 00:00:00+00:00,5.5278332590365915,5.60197719852472,4.761680658028818,5.1653523445129395,2388700
2024-05-03 00:00:00+00:00,5.206544220751538,5.288926168757647,5.00058915432221,5.115923881530762,1433400
2024-05-06 00:00:00+00:00,5.115924112749082,5.148876893440852,5.041780159778531,5.066494941711426,1020500
2024-05-07 00:00:00+00:00,5.0747329404703025,5.1241621115079585,5.041780159778531,5.066494941711426,889000
2024-05-08 00:00:00+00:00,5.025302865507805,5.025302865507805,4.934682538491672,4.959397315979004,819800
2024-05-09 00:00:00+00:00,4.9593978222701045,5.0912089347839355,4.9593978222701045,5.0912089347839355,639000
2024-05-10 00:00:00+00:00,5.091209330816188,5.148876893440852,5.0500185513655405,5.066494941711426,516700
2024-05-13 00:00:00+00:00,5.099447318306652,5.132400096387139,5.025303371211505,5.058256149291992,606900
2024-05-14 00:00:00+00:00,5.091208867329283,5.214781980087801,5.091208867329283,5.132400035858154,584900
2024-05-15 00:00:00+00:00,5.190067121951669,5.239496284001068,5.1241611797244095,5.1653523445129395,433600
2024-05-16 00:00:00+00:00,5.190067375352106,5.214781761169434,5.1653525967066996,5.214781761169434,393600
2024-05-17 00:00:00+00:00,5.239496284001068,5.239496284001068,5.15711434725207,5.1653523445129395,430600
2024-05-20 00:00:00+00:00,5.148876654362155,5.173591435147464,5.074732704834344,5.082971096038818,332700
2024-05-21 00:00:00+00:00,5.082970921769902,5.099447310785846,5.008826974784105,5.025303363800049,489000
2024-05-22 00:00:00+00:00,5.025303363800049,5.0747325308478795,4.992350585768161,5.025303363800049,502400
2024-05-23 00:00:00+00:00,5.025303380354941,5.033541771304103,4.753442764282227,4.753442764282227,867400
2024-05-24 00:00:00+00:00,4.778157491892821,4.877015825229835,4.745204714113816,4.860539436340332,791100
2024-05-28 00:00:00+00:00,4.860539436340332,4.885253823260537,4.802871878813026,4.860539436340332,681900
2024-05-29 00:00:00+00:00,4.778157529314371,4.852301083483759,4.654584415261256,4.68753719329834,857300
2024-05-30 00:00:00+00:00,4.753442547990941,4.852300877914018,4.736966159670428,4.835824489593506,874800
2024-05-31 00:00:00+00:00,4.860539286041399,4.992350393081517,4.860539286041399,4.901730060577393,910300
2024-06-03 00:00:00+00:00,4.95939754981066,5.050017881099469,4.918206382998998,4.942921161651611,520100
2024-06-04 00:00:00+00:00,4.934683241175349,4.967636413460241,4.893492463268439,4.909968852996826,378300
2024-06-05 00:00:00+00:00,4.909968783915561,4.959397952405275,4.868777613760077,4.951159954071045,591800
2024-06-06 00:00:00+00:00,4.918207403493125,4.9429221872738855,4.860540229384953,4.868778228759766,469200
2024-06-07 00:00:00+00:00,4.819348252197136,4.844063031865923,4.745204698846968,4.794633865356445,477800
2024-06-10 00:00:00+00:00,4.753442778784159,4.852301113507091,4.712251609568885,4.819348335266113,520800
2024-06-11 00:00:00+00:00,4.802872105273747,4.8440632758537605,4.704013767275454,4.811110496520996,542900
2024-06-12 00:00:00+00:00,4.9264452427252134,4.975874411910375,4.893492463268439,4.909968852996826,678000
2024-06-13 00:00:00+00:00,4.893492006196426,4.975873947143555,4.852300839308821,4.975873947143555,449200
2024-06-14 00:00:00+00:00,4.942921170764703,5.017065114031159,4.9264447825752775,4.975873947143555,534800
2024-06-17 00:00:00+00:00,4.9593979588718495,5.041779906462124,4.9429215693537945,4.984112739562988,794600
2024-06-18 00:00:00+00:00,4.9676361083984375,4.984112497115013,4.942921328909529,4.9676361083984375,448500
2024-06-20 00:00:00+00:00,4.9511597355356605,5.124161621199607,4.9511597355356605,5.033541679382324,866700
2024-06-21 00:00:00+00:00,5.04178001225768,5.148876742786386,5.000589234012262,5.14063835144043,2440200
2024-06-24 00:00:00+00:00,5.132400035858154,5.206543982078884,5.091208867329283,5.132400035858154,468200
2024-06-25 00:00:00+00:00,5.132400103858559,5.132400103858559,5.082970936665872,5.0912089347839355,319900
2024-06-26 00:00:00+00:00,5.0664944569209895,5.0664944569209895,5.017065290612992,5.033541679382324,733400
2024-06-27 00:00:00+00:00,5.033542537365792,5.033542537365792,4.786396270870833,4.868778228759766,933900
2024-06-28 00:00:00+00:00,4.911411247724418,5.005205263276971,4.84319686379432,4.979625225067139,1274300
2024-07-01 00:00:00+00:00,4.9796253028158,5.013732292019686,4.826143444810936,4.885830879211426,748100
2024-07-02 00:00:00+00:00,4.902884404987894,5.047839313319779,4.885830910277519,5.039312362670898,515100
2024-07-03 00:00:00+00:00,5.05636607547691,5.1160535128314075,5.030786035601698,5.073419570922852,275700
2024-07-05 00:00:00+00:00,5.056366227298052,5.081946674528738,4.988152243466109,5.02225923538208,496200
2024-07-08 00:00:00+00:00,5.030786035601698,5.090473066368793,5.013732540155756,5.073419570922852,443300
2024-07-09 00:00:00+00:00,5.073419313178497,5.116053252921126,5.022258829439771,5.1075263023376465,349200
2024-07-10 00:00:00+00:00,5.116053138794149,5.226901054382324,5.116053138794149,5.226901054382324,390400
2024-07-11 00:00:00+00:00,5.278061747219231,5.482703685760498,5.278061747219231,5.482703685760498,670000
2024-07-12 00:00:00+00:00,5.516811002249997,5.610605432930073,5.508284457599489,5.533864498138428,509200
2024-07-15 00:00:00+00:00,5.542390894929408,5.593551377476734,5.482703461997176,5.585024833679199,475200
2024-07-16 00:00:00+00:00,5.64471207159748,5.815247426401226,5.610605081954208,5.79819393157959,662700
2024-07-17 00:00:00+00:00,5.772613957042393,5.891988430533635,5.772613957042393,5.840827941894531,504900
2024-07-18 00:00:00+00:00,5.798193789556694,5.883461261576303,5.695872416545786,5.712925910949707,451500
2024-07-19 00:00:00+00:00,5.712926541101,5.738506988822165,5.619132514827384,5.661766052246094,415300
2024-07-22 00:00:00+00:00,5.670292378233592,5.729979405353629,5.627658438930099,5.712925910949707,323700
2024-07-23 00:00:00+00:00,5.670292771150157,5.798194191336044,5.653239275564532,5.764087200164795,440200
2024-07-24 00:00:00+00:00,5.72145297969801,5.747033018538899,5.499757141277575,5.508284091949463,503000
2024-07-25 00:00:00+00:00,5.542391408564536,5.69587287043024,5.482703970100835,5.559444904327393,425800
2024-07-26 00:00:00+00:00,5.678819288157821,5.7214532302091925,5.6191322571907865,5.695872783660889,586800
2024-07-29 00:00:00+00:00,5.738506924642372,5.772613916830855,5.567971963699958,5.576498508453369,523100
2024-07-30 00:00:00+00:00,5.610605348362753,5.670292786366313,5.550918316946601,5.627658843994141,354700
2024-07-31 00:00:00+00:00,5.6447126488722645,5.670293097014479,5.51681122133605,5.525338172912598,551000
2024-08-01 00:00:00+00:00,5.542391161917005,5.585025102720555,5.27806178606222,5.41448974609375,774100
2024-08-02 00:00:00+00:00,5.269534806796485,5.3548026879429,5.184267332237458,5.261008262634277,686100
2024-08-05 00:00:00+00:00,4.945518492377885,5.116053444561648,4.698242608417731,4.988152027130127,902500
2024-08-06 00:00:00+00:00,4.979625991663348,5.226901900891671,4.945518997741334,5.209848403930664,600900
2024-08-07 00:00:00+00:00,5.286588409717593,5.405963283126546,5.226901379600516,5.320695400238037,437000
2024-08-08 00:00:00+00:00,5.346275657990281,5.405963092591048,5.312168668671952,5.397436141967773,346400
2024-08-09 00:00:00+00:00,5.414489636501996,5.414489636501996,5.303641717926294,5.35480260848999,286600
2024-08-12 00:00:00+00:00,5.3462761542665636,5.354803105681365,5.192794688086933,5.218374729156494,308100
2024-08-13 00:00:00+00:00,5.2865883017082895,5.2951152524578875,5.235427816972874,5.261008262634277,340100
2024-08-14 00:00:00+00:00,5.269534658799234,5.320695142097785,5.226901126010799,5.312168598175049,237600
2024-08-15 00:00:00+00:00,5.414489597594933,5.457123537229196,5.346275619450018,5.423016548156738,375700
2024-08-16 00:00:00+00:00,5.423016765966364,5.49123074685102,5.414489815062082,5.457123756408691,316000
2024-08-19 00:00:00+00:00,5.457123607680297,5.516810636033964,5.448596657008411,5.508284091949463,292700
2024-08-20 00:00:00+00:00,5.499757441406765,5.499757441406765,5.414489962971662,5.448596954345703,268200
2024-08-21 00:00:00+00:00,5.482704013418142,5.542391452353417,5.4315435257253695,5.4912309646606445,307100
2024-08-22 00:00:00+00:00,5.46565083771006,5.585025722573846,5.457124292555468,5.542391777038574,429200
2024-08-23 00:00:00+00:00,5.567971879294724,5.712926390604692,5.559444928083154,5.670292854309082,518100
2024-08-26 00:00:00+00:00,5.721452861445357,5.815247283960616,5.687345872637514,5.712925910949707,489900
2024-08-27 00:00:00+00:00,5.695873266095246,5.695873266095246,5.627659278305323,5.653239727020264,257700
2024-08-28 00:00:00+00:00,5.653239399393407,5.712926431956778,5.619132407475077,5.644712448120117,358600
2024-08-29 00:00:00+00:00,5.6532386653740385,5.721452640353762,5.636185171629108,5.678818702697754,338700
2024-08-30 00:00:00+00:00,5.721453450755927,5.729979995542434,5.636185969953755,5.687346458435059,234600
2024-09-03 00:00:00+00:00,5.636185658211398,5.653239153428589,5.482703794669284,5.499757289886475,368800
2024-09-04 00:00:00+00:00,5.516811206579857,5.525338158133598,5.346276241379332,5.371856689453125,373800
2024-09-05 00:00:00+00:00,5.414490542769378,5.482704532821991,5.388910499793373,5.465651035308838,321500
2024-09-06 00:00:00+00:00,5.465650191308676,5.508284131801795,5.397436211789595,5.440070152282715,235100
2024-09-09 00:00:00+00:00,5.440070081909377,5.440070081909377,5.3718561032727195,5.397436141967773,415200
2024-09-10 00:00:00+00:00,5.423016327590033,5.431542871217662,5.32922190816192,5.388909339904785,440900
2024-09-11 00:00:00+00:00,5.363329951413972,5.405963897705078,5.286589010724958,5.405963897705078,335000
2024-09-12 00:00:00+00:00,5.431543738507716,5.542391669478264,5.380383248810716,5.525338172912598,326800
2024-09-13 00:00:00+00:00,5.5509177005317625,5.653238662957612,5.5509177005317625,5.636185169219971,316100
2024-09-16 00:00:00+00:00,5.653238953578693,5.781140366479829,5.593551519134861,5.755559921264648,510500
2024-09-17 00:00:00+00:00,5.789667240249528,5.840827727006403,5.738506753492655,5.764087200164795,440100
2024-09-18 00:00:00+00:00,5.789666724534244,5.951675121460462,5.755559736401079,5.832300662994385,468000
2024-09-19 00:00:00+00:00,5.909041926746669,5.917568878146898,5.7896674532554275,5.840827941894531,518300
2024-09-20 00:00:00+00:00,5.832301001064507,5.891988030463627,5.738506574967811,5.74703311920166,2541500
2024-09-23 00:00:00+00:00,5.781140932828298,5.798194429113266,5.636186011112352,5.661766052246094,454900
2024-09-24 00:00:00+00:00,5.67881913984366,5.721453080781558,5.6191321104354754,5.704399585723877,422800
2024-09-25 00:00:00+00:00,5.712926366193097,5.747033357718808,5.559444904327393,5.559444904327393,489100
2024-09-26 00:00:00+00:00,5.636186386319973,5.661766429156608,5.585025894059252,5.602079391479492,375200
2024-09-27 00:00:00+00:00,5.687346660593788,5.695873205683374,5.525338238017305,5.567972183227539,512000
2024-09-30 00:00:00+00:00,5.576768071657774,5.647137316061794,5.523991138354758,5.567971706390381,525700
2024-10-01 00:00:00+00:00,5.532786505456737,5.541582869804026,5.365659357761862,5.383251667022705,463700
2024-10-02 00:00:00+00:00,5.383252053063743,5.383252053063743,5.268901824951172,5.268901824951172,477600
2024-10-03 00:00:00+00:00,5.268902186703084,5.2776985522851145,5.180940628051758,5.180940628051758,645800
2024-10-04 00:00:00+00:00,5.189736634216057,5.216124890267025,5.092978716683717,5.1281633377075195,711500
2024-10-07 00:00:00+00:00,5.101774743422112,5.136959362113266,4.943443539878182,4.978628158569336,639500
2024-10-08 00:00:00+00:00,4.978628515899976,5.005017191529203,4.925851584075292,4.961036205291748,737500
2024-10-09 00:00:00+00:00,4.978628724371955,5.005017401106165,4.934648155726656,4.952240467071533,506400
2024-10-10 00:00:00+00:00,4.873074382079235,4.943443620610759,4.864278436979668,4.881870746612549,748700
2024-10-11 00:00:00+00:00,4.908258937594552,4.917055302013615,4.802705081168242,4.8115010261535645,756000
2024-10-14 00:00:00+00:00,4.829093752057809,4.899463415178335,4.7499285626271055,4.864278793334961,782000
2024-10-15 00:00:00+00:00,4.873074505206632,4.996220675748319,4.873074505206632,4.969832420349121,723900
2024-10-16 00:00:00+00:00,4.987424619364246,5.101774842037717,4.987424619364246,5.092978477478027,628500
2024-10-17 00:00:00+00:00,5.101775200427506,5.136959822270417,4.917055726035331,4.934648036956787,528300
2024-10-18 00:00:00+00:00,4.934647588649199,4.987424516618837,4.90825891494751,4.90825891494751,485600
2024-10-21 00:00:00+00:00,4.899462986404429,4.917055295786535,4.723539473149633,4.741131782531738,910200
2024-10-22 00:00:00+00:00,4.732335348260662,4.741131292325393,4.644373810444863,4.670762062072754,825300
2024-10-23 00:00:00+00:00,4.670763016761122,4.670763016761122,4.547616838648335,4.600393772125244,553400
2024-10-24 00:00:00+00:00,4.609189686823561,4.644374728337385,4.538820442663473,4.626782417297363,531600
2024-10-25 00:00:00+00:00,4.653170495978446,4.741132047810656,4.60039356487912,4.609189510345459,700200
2024-10-28 00:00:00+00:00,4.626782060890089,4.732335918999264,4.6091893317714785,4.644374370574951,964700
2024-10-29 00:00:00+00:00,4.591597489009748,4.793909280675786,4.521228243114394,4.785113334655762,1123100
2024-10-30 00:00:00+00:00,4.793909276250527,4.969832810260306,4.758724653335328,4.925851821899414,1386100
2024-10-31 00:00:00+00:00,5.180939902972473,5.4008439785418245,5.057793738095083,5.075386047363281,1550800
2024-11-01 00:00:00+00:00,5.128163366998577,5.163347988223347,5.005017192711882,5.031405448913574,1664600
2024-11-04 00:00:00+00:00,5.0314052082257215,5.092978502140466,4.9434436593716224,4.996220588684082,1273300
2024-11-05 00:00:00+00:00,4.996221033968384,5.075386644709522,4.961036411290943,5.022609710693359,940300
2024-11-06 00:00:00+00:00,5.145755736691596,5.224921345073148,4.899463385290418,5.101775169372559,1243200
2024-11-07 00:00:00+00:00,5.101775434982462,5.251309874972819,5.101775434982462,5.180940628051758,709500
2024-11-08 00:00:00+00:00,5.180940359040471,5.3216792650087665,5.180940359040471,5.242513656616211,697000
2024-11-11 00:00:00+00:00,5.26890117222374,5.348066769484211,5.2161242471946645,5.304086208343506,685300
2024-11-12 00:00:00+00:00,5.277698153675041,5.286494518592706,5.075386374340147,5.0841827392578125,686200
2024-11-13 00:00:00+00:00,5.119367480186929,5.163348047505965,5.075386493434117,5.101775169372559,683900
2024-11-14 00:00:00+00:00,5.216124741675215,5.480009811270203,5.119367246332975,5.207328796386719,990100
2024-11-15 00:00:00+00:00,5.268901913124546,5.277698278249841,5.1897367241657655,5.242513656616211,571400
2024-11-18 00:00:00+00:00,5.242513656616211,5.268901913124546,5.128163426590025,5.242513656616211,717300
2024-11-19 00:00:00+00:00,5.18973613204505,5.242513058473935,5.180939767923372,5.224920749664307,628900
2024-11-20 00:00:00+00:00,5.207329034258778,5.216124979949075,5.048997817495675,5.101775169372559,744900
2024-11-21 00:00:00+00:00,5.119367746712728,5.207329305364054,5.092979069400432,5.180940628051758,589000
2024-11-22 00:00:00+00:00,5.189736841867739,5.321679385703165,5.189736841867739,5.260106086730957,498500
2024-11-25 00:00:00+00:00,5.312883017936023,5.427233250503077,5.312883017936023,5.400844573974609,1058500
2024-11-26 00:00:00+00:00,5.383251747734379,5.383251747734379,5.251309216582962,5.286494255065918,682600
2024-11-27 00:00:00+00:00,5.339271227946706,5.559175308545988,5.339271227946706,5.471213340759277,743000
2024-11-29 00:00:00+00:00,5.506398860654697,5.515194806541664,5.392048628087642,5.400844573974609,526300
2024-12-02 00:00:00+00:00,5.436029164982876,5.444825530252805,5.330475298346419,5.4272332191467285,1433700
2024-12-03 00:00:00+00:00,5.436028588074297,5.444824952410696,5.251309131347301,5.312882423400879,796600
2024-12-04 00:00:00+00:00,5.32167935330748,5.365659921362367,5.27769836581881,5.356863975524902,529200
2024-12-05 00:00:00+00:00,5.356863770130015,5.4536212678011236,5.3392714596958335,5.436028957366943,614200
2024-12-06 00:00:00+00:00,5.480009562588819,5.5591751637615525,5.436028579840914,5.550378799438477,888600
2024-12-09 00:00:00+00:00,5.5855636098345816,5.805467692264555,5.5855636098345816,5.779079437255859,1452100
2024-12-10 00:00:00+00:00,5.7526906426993785,5.796671626040567,5.691117349908463,5.761487007141113,606700
2024-12-11 00:00:00+00:00,5.699913501739502,5.796671409820735,5.638340211245312,5.699913501739502,613200
2024-12-12 00:00:00+00:00,5.699914217187713,5.735098839191099,5.638340918964897,5.664729595184326,514600
2024-12-13 00:00:00+00:00,5.673525273795269,5.726302623748779,5.585563722929017,5.726302623748779,436200
2024-12-16 00:00:00+00:00,5.699914216805127,5.770283460807177,5.67352554058747,5.735098838806152,527900
2024-12-17 00:00:00+00:00,5.71750583021393,5.743894503211911,5.5679709952374,5.603155612945557,1071500
2024-12-18 00:00:00+00:00,5.611952099898631,5.691117281757531,5.286494169259158,5.312882423400879,962800
2024-12-19 00:00:00+00:00,5.339271575459559,5.400844453597304,5.172144412994385,5.172144412994385,1114900
2024-12-20 00:00:00+00:00,5.117508834280435,5.463532674543471,5.108403172274864,5.408897399902344,4768200
2024-12-23 00:00:00+00:00,5.363367847769838,5.390685702499851,5.263203393565786,5.317838668823242,724200
2024-12-24 00:00:00+00:00,5.2814153972485585,5.372474193572998,5.2814153972485585,5.372474193572998,317600
2024-12-26 00:00:00+00:00,5.281415172076493,5.372473964518658,5.281415172076493,5.326944351196289,535800
2024-12-27 00:00:00+00:00,5.2996266799888305,5.345155856955924,5.20856745764954,5.272308826446533,818200
2024-12-30 00:00:00+00:00,5.2632030806327235,5.272308742199621,5.117508587739461,5.254096984863281,687700
2024-12-31 00:00:00+00:00,5.272309474128596,5.536380209266445,5.263203811297604,5.5181684494018555,771000
2025-01-02 00:00:00+00:00,5.572803579521592,5.62743885764993,5.4999565420171415,5.591015338897705,481700
2025-01-03 00:00:00+00:00,5.591015111594762,5.818662311642461,5.581909449378194,5.745815277099609,635900
2025-01-06 00:00:00+00:00,5.745815089562027,5.754921185683957,5.654756299355529,5.700285911560059,567200
2025-01-07 00:00:00+00:00,5.691179979050536,5.727603496180253,5.445321021323656,5.536379814147949,977300
2025-01-08 00:00:00+00:00,5.481744141575501,5.490850237299937,5.408897112590186,5.454426288604736,471400
2025-01-10 00:00:00+00:00,5.363367845834581,5.372473942142157,5.163038503296193,5.2176737785339355,1107100
2025-01-13 00:00:00+00:00,5.1903558407887695,5.217673695071949,5.035556113859297,5.199461936950684,730900
2025-01-14 00:00:00+00:00,5.217673698538565,5.317838585373355,5.208567602370601,5.29962682723999,469400
2025-01-15 00:00:00+00:00,5.436215050320476,5.454426809305369,5.345156255396007,5.354262351989746,488000
2025-01-16 00:00:00+00:00,5.354262062790361,5.445320852796477,5.354262062790361,5.399791240692139,458600
2025-01-17 00:00:00+00:00,5.445321020240548,5.527274150867398,5.390685744556839,5.436214923858643,434300
2025-01-21 00:00:00+00:00,5.4453206903569935,5.509062058561085,5.418002837068798,5.463532447814941,430400
