"('date', '')","('open', 'CII')","('high', 'CII')","('low', 'CII')","('close', 'CII')","('volume', 'CII')"
2004-07-07 00:00:00+00:00,2.761444721424708,2.834236484099389,2.761444721424708,2.8264927864074707,11500
2004-07-08 00:00:00+00:00,2.81100404992698,2.857467105003629,2.81100404992698,2.834235429763794,12900
2004-07-09 00:00:00+00:00,2.8342362637633123,2.8342362637633123,2.7722858008346543,2.811004877090454,13900
2004-07-12 00:00:00+00:00,2.8001629838402096,2.818748266443587,2.7722852076366657,2.7877728939056396,8800
2004-07-13 00:00:00+00:00,2.7800301702244195,2.8032615600468245,2.7722861766815186,2.7722861766815186,12400
2004-07-14 00:00:00+00:00,2.7877722995381964,2.7908698952121767,2.749053239822388,2.7490532398223877,15000
2004-07-15 00:00:00+00:00,2.736663756061379,2.741310150597045,2.7103347778320312,2.7103347778320312,24100
2004-07-16 00:00:00+00:00,2.7072379965886273,2.716530788457897,2.687104205011482,2.702591896057129,27200
2004-07-19 00:00:00+00:00,2.702591082342302,2.7335661597042678,2.6886521941383505,2.7103347778320312,28600
2004-07-20 00:00:00+00:00,2.7258224642145383,2.749053846086775,2.6948470914495246,2.7103347778320312,18900
2004-07-21 00:00:00+00:00,2.6948485613770297,2.710336256207428,2.679360866546631,2.679360866546631,24200
2004-07-22 00:00:00+00:00,2.656126810549954,2.656126810549954,2.6220541523866223,2.634444236755371,37500
2004-07-23 00:00:00+00:00,2.6328968665590127,2.663872241973877,2.6328968665590127,2.663872241973877,15000
2004-07-26 00:00:00+00:00,2.640640613585752,2.640640613585752,2.6096655329771945,2.6174092292785645,33300
2004-07-27 00:00:00+00:00,2.6050197545087004,2.6050197545087004,2.5554593774826317,2.578690767288208,74600
2004-07-28 00:00:00+00:00,2.57869042800622,2.57869042800622,2.539971351623535,2.539971351623535,100200
2004-07-29 00:00:00+00:00,2.5399701481337615,2.5693967149545642,2.53067765691776,2.555457830429077,61800
2004-07-30 00:00:00+00:00,2.560103747089058,2.603468894958496,2.560103747089058,2.603468894958496,33600
2004-08-02 00:00:00+00:00,2.578689057265057,2.597274334026829,2.5755914619042692,2.5957255363464355,32100
2004-08-03 00:00:00+00:00,2.601921640248898,2.632897017438826,2.5910803468533503,2.609665632247925,36300
2004-08-04 00:00:00+00:00,2.6174094049871077,2.6359946909223484,2.595726817565242,2.620507001876831,44800
2004-08-05 00:00:00+00:00,2.6096655329771945,2.6174092292785645,2.586434148670007,2.6174092292785645,39600
2004-08-06 00:00:00+00:00,2.592629046630487,2.6174092292785645,2.574044057345968,2.6174092292785645,38700
2004-08-09 00:00:00+00:00,2.6143112556397337,2.6406402328323306,2.5786897851447605,2.639091730117798,82200
2004-08-10 00:00:00+00:00,2.6375425786514985,2.659225158586597,2.609664807076088,2.6328961849212646,53500
2004-08-11 00:00:00+00:00,2.6437382102675313,2.663872293296018,2.6174092292785645,2.6174092292785645,42800
2004-08-12 00:00:00+00:00,2.6047953502830508,2.6647118163634818,2.6047953502830508,2.628446578979492,30100
2004-08-13 00:00:00+00:00,2.620562469821825,2.641060117512016,2.6111017394340728,2.6126785278320312,35900
2004-08-16 00:00:00+00:00,2.604794323179165,2.6678643417475865,2.593757107522387,2.6489431858062744,52300
2004-08-17 00:00:00+00:00,2.664710283279419,2.667863858822386,2.6221379156739117,2.664710283279419,39600
2004-08-18 00:00:00+00:00,2.669441481934052,2.6804786990467635,2.6442134711788237,2.6789019107818604,47400
2004-08-19 00:00:00+00:00,2.6789009351458675,2.686784873599111,2.648942570506545,2.653672933578491,33700
2004-08-20 00:00:00+00:00,2.637907601713831,2.6804800033569336,2.636330812681669,2.6804800033569336,26900
2004-08-23 00:00:00+00:00,2.68520832386967,2.6993991136015842,2.6678639584769903,2.669440746307373,31900
2004-08-24 00:00:00+00:00,2.667863955246002,2.7025523852478224,2.6568267411882194,2.685208320617676,44300
2004-08-25 00:00:00+00:00,2.6852088471286857,2.7167437076568604,2.6725948427690986,2.7167437076568604,36100
2004-08-26 00:00:00+00:00,2.7088610976660426,2.7151679518730183,2.669442281461919,2.712014675140381,48600
2004-08-27 00:00:00+00:00,2.688362926630846,2.7356656826816144,2.685209650154136,2.7214748859405518,28400
2004-08-30 00:00:00+00:00,2.7356657833985425,2.740395848658589,2.707284188871513,2.7388193607330322,43100
2004-08-31 00:00:00+00:00,2.735665590564709,2.782968044281006,2.719898005745388,2.782968044281006,47900
2004-09-01 00:00:00+00:00,2.7750837034392006,2.820809357085071,2.767199762643988,2.8081953525543213,49100
2004-09-02 00:00:00+00:00,2.8223856262201923,2.8381532041694406,2.808194836140022,2.817655563354492,31200
2004-09-03 00:00:00+00:00,2.8223875853886984,2.85392276317743,2.8066199964943324,2.846038818359375,23700
2004-09-07 00:00:00+00:00,2.838155254592574,2.8964952449300148,2.838155254592574,2.8539228439331055,33900
2004-09-08 00:00:00+00:00,2.8539211963756514,2.869688776613621,2.8286931882915316,2.8633816242218018,28800
2004-09-09 00:00:00+00:00,2.8460355668321426,2.861803137712438,2.811347151488614,2.8381519317626953,51900
2004-09-10 00:00:00+00:00,2.869688023022666,2.869688023022666,2.814501657052711,2.857074022293091,32100
2004-09-13 00:00:00+00:00,2.869688889183403,2.8917633219375305,2.8413073037900443,2.8649585247039795,51300
2004-09-14 00:00:00+00:00,2.855497281983029,2.8854553462493495,2.822385341555116,2.875994920730591,41800
2004-09-15 00:00:00+00:00,2.860227344371656,2.8838788592808102,2.853920494272985,2.875994920730591,50200
2004-09-16 00:00:00+00:00,2.8886097456179147,2.9091076909538254,2.8649585247039795,2.8649585247039795,43900
2004-09-17 00:00:00+00:00,2.841308737730681,2.8854576255198254,2.8381551598195305,2.8618063926696777,44400
2004-09-20 00:00:00+00:00,2.8523430411225514,2.8618034644342307,2.7987334744539774,2.8145010471343994,54200
2004-09-21 00:00:00+00:00,2.7987356451312455,2.853922041944139,2.7987356451312455,2.8334240913391113,65200
2004-09-22 00:00:00+00:00,2.8318477321115467,2.8444620425450506,2.8097732903363415,2.8302712440490723,28900
2004-09-23 00:00:00+00:00,2.822385903547747,2.858651125875363,2.822385903547747,2.852344274520874,13300
2004-09-24 00:00:00+00:00,2.8602279138993767,2.87757228142196,2.83499990699829,2.852344274520874,33400
2004-09-27 00:00:00+00:00,2.8523452533790086,2.860228895462993,2.8129264414757515,2.8334240913391113,26700
2004-09-28 00:00:00+00:00,2.83342515483983,2.860229969024658,2.8113507081258944,2.860229969024658,16500
2004-09-29 00:00:00+00:00,2.8444598098718723,2.869687809453494,2.8271154473814537,2.8349990844726562,26900
2004-09-30 00:00:00+00:00,2.838152255784315,2.8460358917538087,2.811347472450028,2.8145010471343994,22300
2004-10-01 00:00:00+00:00,2.8223843608824004,2.8539195026429907,2.8223843608824004,2.8381519317626953,12100
2004-10-04 00:00:00+00:00,2.8397299920385186,2.846036842773297,2.817655563354492,2.817655563354492,38300
2004-10-05 00:00:00+00:00,2.8176590400383326,2.8539243035499076,2.8176590400383326,2.825542688369751,20100
2004-10-06 00:00:00+00:00,2.8349983574383564,2.8444590804113736,2.8160775129751228,2.8381519317626953,32200
2004-10-07 00:00:00+00:00,2.8223863831617018,2.8381539653396897,2.8176563190274364,2.8365771770477295,30300
2004-10-08 00:00:00+00:00,2.8413084649366747,2.8413084649366747,2.8160804455530934,2.8302712440490723,17300
2004-10-11 00:00:00+00:00,2.8365770580919425,2.8413074227694493,2.817656200865122,2.8223862648010254,23500
2004-10-12 00:00:00+00:00,2.8176550227237147,2.8381526596057283,2.8129246600241067,2.8349990844726562,38600
2004-10-13 00:00:00+00:00,2.823963418015267,2.8491914314060716,2.8192330527263754,2.820809841156006,29100
2004-10-14 00:00:00+00:00,2.7940053974343604,2.836577788265827,2.7940053974343604,2.80661940574646,29500
2004-10-15 00:00:00+00:00,2.817657249369477,2.835001324824526,2.8097733053065324,2.827117681503296,16000
2004-10-18 00:00:00+00:00,2.8113490479617793,2.830270205930203,2.8113490479617793,2.8223862648010254,30900
2004-10-19 00:00:00+00:00,2.8160822502236673,2.8365799163304994,2.8160822502236673,2.825542688369751,22400
2004-10-20 00:00:00+00:00,2.8160787754854137,2.830269565565584,2.7861204074559955,2.817655563354492,26000
2004-10-21 00:00:00+00:00,2.816077834476585,2.8255382577882644,2.7940031124274203,2.8145010471343994,33300
2004-10-22 00:00:00+00:00,2.8003134582695717,2.8003134582695717,2.7624714210858747,2.7782390117645264,31900
2004-10-25 00:00:00+00:00,2.7624710857012844,2.770354729712588,2.7246290531118924,2.735666275024414,34600
2004-10-26 00:00:00+00:00,2.7198969415663323,2.7340877322773065,2.7041293629161887,2.72778058052063,61600
2004-10-27 00:00:00+00:00,2.740394440156255,2.754585230126017,2.729357225900115,2.7482783794403076,31300
2004-10-28 00:00:00+00:00,2.7624700010887895,2.771930430336309,2.7277812592785127,2.7498559951782227,33500
2004-10-29 00:00:00+00:00,2.7356666071547004,2.7782390117645264,2.7356666071547004,2.7782390117645264,35400
2004-11-01 00:00:00+00:00,2.781392464494021,2.7876996214594514,2.753010859633176,2.7672016620635986,24600
2004-11-02 00:00:00+00:00,2.7687766274778642,2.7908513615741772,2.7687766274778642,2.7750837802886963,24500
2004-11-03 00:00:00+00:00,2.798733949661255,2.8034643124909975,2.776659524605427,2.798733949661255,39900
2004-11-04 00:00:00+00:00,2.7987351602655273,2.8365771770477295,2.790851519547341,2.8365771770477295,30700
2004-11-05 00:00:00+00:00,2.8365774247106694,2.8491914314060716,2.8081958344606037,2.820809841156006,28300
2004-11-08 00:00:00+00:00,2.831847370562802,2.8350009477685534,2.775084484567655,2.7908520698547363,22900
2004-11-09 00:00:00+00:00,2.7782380617734064,2.8223869396872234,2.7766612731705305,2.7908520698547363,21900
2004-11-10 00:00:00+00:00,2.7908498384844838,2.82711504513045,2.7908498384844838,2.8145010471343994,20300
2004-11-11 00:00:00+00:00,2.8460358917538087,2.8460358917538087,2.795579899769606,2.8145010471343994,55100
2004-11-12 00:00:00+00:00,2.8302718485851894,2.8365787044073505,2.790853022285907,2.8160810470581055,59000
2004-11-15 00:00:00+00:00,2.8066191338290816,2.8255402948349078,2.7892750620438638,2.8003122806549072,54600
2004-11-16 00:00:00+00:00,2.800311317969649,2.8145021086601245,2.7640460976457875,2.7876973152160645,66700
2004-11-17 00:00:00+00:00,2.787698147789808,2.8097725840159433,2.7766609296767406,2.801888942718506,59100
2004-11-18 00:00:00+00:00,2.790851980656923,2.8113496303558354,2.782968037894522,2.811349630355835,56200
2004-11-19 00:00:00+00:00,2.8160794839644976,2.8160794839644976,2.7908514731953638,2.805042266845703,35900
2004-11-22 00:00:00+00:00,2.8097729316058935,2.8097729316058935,2.7593168992805737,2.7908520698547363,58500
2004-11-23 00:00:00+00:00,2.7955816856306366,2.7955816856306366,2.7608932441673404,2.7845444679260254,38400
2004-11-24 00:00:00+00:00,2.7892749361976232,2.803465731126321,2.7750841412689256,2.801888942718506,47700
2004-11-26 00:00:00+00:00,2.8018891997826194,2.828694003691452,2.8018891997826194,2.811349630355835,10400
2004-11-29 00:00:00+00:00,2.8318461838289584,2.84919055045046,2.8286929086863166,2.8444604873657227,39300
2004-11-30 00:00:00+00:00,2.8444616112950243,2.8523452533790086,2.809772864345491,2.8334240913391113,59000
2004-12-01 00:00:00+00:00,2.811348207818902,2.8744182142964783,2.809771420064273,2.8397297859191895,34800
2004-12-02 00:00:00+00:00,2.8397288294284357,2.8554964009223007,2.8129240481112885,2.8239612579345703,29600
2004-12-03 00:00:00+00:00,2.8223865143875555,2.858651744563936,2.806618931476459,2.8476145267486572,36200
2004-12-06 00:00:00+00:00,2.8476145267486572,2.8507681034792025,2.820809726022283,2.8476145267486572,36100
2004-12-07 00:00:00+00:00,2.8381569805602975,2.853924579489575,2.8066217827017423,2.8192358016967773,62900
2004-12-08 00:00:00+00:00,2.822386849481531,2.822386849481531,2.790851980656923,2.811349630355835,61400
2004-12-09 00:00:00+00:00,2.790854214672841,2.8334263367011694,2.784547055414181,2.825542688369751,61300
2004-12-10 00:00:00+00:00,2.8145019876163353,2.8381532041694406,2.801887985405244,2.817655563354492,61700
2004-12-13 00:00:00+00:00,2.8176560815085763,2.827116509721241,2.795581348023572,2.8081953525543213,88000
2004-12-14 00:00:00+00:00,2.822387300028132,2.8381548873282987,2.794005703036175,2.8302712440490723,67400
2004-12-15 00:00:00+00:00,2.8223843339554406,2.8476123268266647,2.790849493237109,2.8286914825439453,97800
2004-12-16 00:00:00+00:00,2.8192332723765707,2.8302707922439323,2.800312411230139,2.811349630355835,86700
2004-12-17 00:00:00+00:00,2.801888619348369,2.830270205930203,2.7987350428966975,2.8223862648010254,53600
2004-12-20 00:00:00+00:00,2.8176568071711428,2.835000879904242,2.7987356451312455,2.8334240913391113,74400
2004-12-21 00:00:00+00:00,2.8462511903505963,2.852665424346924,2.8318194697063697,2.852665424346924,77700
2004-12-22 00:00:00+00:00,2.839837104542875,2.8670969887547235,2.838233851807643,2.8494584560394287,51200
2004-12-23 00:00:00+00:00,2.8590815503603753,2.860685110092163,2.838235885542623,2.860685110092163,72700
2004-12-27 00:00:00+00:00,2.873510743482112,2.889546020785805,2.857475466178419,2.884735345840454,54200
2004-12-28 00:00:00+00:00,2.8719088411964075,2.884737009266976,2.867098163477075,2.8783230781555176,47700
2004-12-29 00:00:00+00:00,2.8847362837290387,2.8927540779113765,2.870304560048405,2.892754077911377,74700
2004-12-30 00:00:00+00:00,2.8927548303024126,2.9168076074102838,2.8783231028681593,2.9152040481567383,85000
2004-12-31 00:00:00+00:00,2.913600525734437,2.942463980967811,2.902375916665382,2.9376533031463623,64500
2005-01-03 00:00:00+00:00,2.953686581424275,2.953686581424275,2.9071843116497895,2.9344441890716553,46800
2005-01-04 00:00:00+00:00,2.9424639437717,2.9424639437717,2.900772320722485,2.9152040481567383,53200
2005-01-05 00:00:00+00:00,2.910392381219963,2.918410174762624,2.8542690498115375,2.899167776107788,55300
2005-01-06 00:00:00+00:00,2.8863413971563086,2.908790621262914,2.873513225402857,2.879927158355713,23500
2005-01-07 00:00:00+00:00,2.8831342777560107,2.8863413971563086,2.8542708148488094,2.879927158355713,44900
2005-01-10 00:00:00+00:00,2.878322229110953,2.878322229110953,2.8542691534570936,2.873511552810669,52700
2005-01-11 00:00:00+00:00,2.8735122238446,2.8735122238446,2.84304521185648,2.871908664703369,48600
2005-01-12 00:00:00+00:00,2.862287007223654,2.8670973777770996,2.8462517250678427,2.8670973777770996,43900
2005-01-13 00:00:00+00:00,2.870306162635145,2.8719097223669334,2.8446498186220293,2.860685110092163,41700
2005-01-14 00:00:00+00:00,2.8542692575604796,2.87351165761588,2.847855328107061,2.8687009811401367,34300
2005-01-18 00:00:00+00:00,2.8735121291333234,2.8815296187275874,2.846252236326154,2.8622875213623047,43200
2005-01-19 00:00:00+00:00,2.862287299367157,2.8687012293755876,2.8414413386826585,2.854269504547119,57300
2005-01-20 00:00:00+00:00,2.8462511903505963,2.860682910994823,2.8302159112072878,2.852665424346924,54400
2005-01-21 00:00:00+00:00,2.849459376499045,2.8654946616589787,2.822199483481445,2.8334240913391113,47000
2005-01-24 00:00:00+00:00,2.817390203475952,2.8350290564847067,2.806165590051391,2.817390203475952,70400
2005-01-25 00:00:00+00:00,2.8093701395085446,2.8334229042474797,2.8013523473639013,2.818991184234619,63400
2005-01-26 00:00:00+00:00,2.8189931504662,2.8222002695610042,2.7901296903083805,2.8061649799346924,86800
2005-01-27 00:00:00+00:00,2.815785909747987,2.8254072666168213,2.8061648587268504,2.8254072666168213,42900
2005-01-28 00:00:00+00:00,2.836629827677218,2.8558719158172603,2.8286120360793032,2.8558719158172607,56500
2005-01-31 00:00:00+00:00,2.8462517692818134,2.8687009811401367,2.8462517692818134,2.8687009811401367,51000
2005-02-01 00:00:00+00:00,2.8799246708951034,2.886338904155571,2.847854422135194,2.884735345840454,48800
2005-02-02 00:00:00+00:00,2.886339701102669,2.9087889120178034,2.886339701102669,2.9023749828338623,49200
2005-02-03 00:00:00+00:00,2.8863408477402337,2.907186508178711,2.878323356613361,2.907186508178711,55300
2005-02-04 00:00:00+00:00,2.9103940883314183,2.921618700027466,2.902376595933593,2.921618700027466,41000
2005-02-07 00:00:00+00:00,2.9456716809342143,2.9568962922187905,2.9248257121076704,2.926429271697998,59800
2005-02-08 00:00:00+00:00,2.9119970537736237,2.9681204066493523,2.9087899351298296,2.9408605098724365,64300
2005-02-09 00:00:00+00:00,2.934444985828414,2.9504802661682343,2.916806452717392,2.9312381744384766,46200
2005-02-10 00:00:00+00:00,2.9344441890716553,2.9552901396076146,2.911994986199807,2.9344441890716553,53100
2005-02-11 00:00:00+00:00,2.928031910471618,2.950481125980871,2.9216176741274755,2.9424636363983154,34700
2005-02-14 00:00:00+00:00,2.942461979988351,2.958497255974293,2.9264267040024095,2.9344441890716553,55400
2005-02-15 00:00:00+00:00,2.9472744413123575,2.9472744413123575,2.9184112910612123,2.9408605098724365,69600
2005-02-16 00:00:00+00:00,2.9328414442900157,2.9520835341251996,2.921616535064071,2.944066047668457,63200
2005-02-17 00:00:00+00:00,2.934446871372624,2.939257550319957,2.9103940883314183,2.921618700027466,72700
2005-02-18 00:00:00+00:00,2.918411166663829,2.926428657083901,2.897565202215394,2.9152040481567383,55300
2005-02-22 00:00:00+00:00,2.9055822427555427,2.9103926134173705,2.8799256072196355,2.892754077911377,53400
2005-02-23 00:00:00+00:00,2.9119968478190694,2.9119968478190694,2.860684176538184,2.891151189804077,80100
2005-02-24 00:00:00+00:00,2.8751150956451013,2.9023749828338623,2.8751150956451013,2.9023749828338623,42100
2005-02-25 00:00:00+00:00,2.9103918029061857,2.9248235225677486,2.8927532723123233,2.924823522567749,40700
2005-02-28 00:00:00+00:00,2.9184093024003444,2.923219671240489,2.90237402595579,2.9168057441711426,28800
2005-03-01 00:00:00+00:00,2.916806378007996,2.932841657937098,2.9055817738118823,2.920013189315796,31600
2005-03-02 00:00:00+00:00,2.9087890085527404,2.926427849627195,2.9007715203448448,2.9119961261749268,40900
2005-03-03 00:00:00+00:00,2.92322054504067,2.926427662457735,2.887943170995613,2.899167776107788,66400
2005-03-04 00:00:00+00:00,2.90237402595579,2.923219671240489,2.897563351268186,2.9168057441711426,64500
2005-03-07 00:00:00+00:00,2.9152047672787513,2.926429378974799,2.9103940883314183,2.921618700027466,59700
2005-03-08 00:00:00+00:00,2.9216179229149577,2.928032159805298,2.905582942384404,2.928032159805298,42100
2005-03-09 00:00:00+00:00,2.9103937102051933,2.918411507409055,2.9023762188490223,2.903979778289795,44200
2005-03-10 00:00:00+00:00,2.9023763695063103,2.905583488554331,2.881530401541883,2.9007728099823,40500
2005-03-11 00:00:00+00:00,2.915446303694035,2.915446303694035,2.9024018130445945,2.905663013458252,32100
2005-03-14 00:00:00+00:00,2.910556104555782,2.910556104555782,2.8828365107598097,2.9007728099823,57600
2005-03-15 00:00:00+00:00,2.910555484315711,2.910555484315711,2.869791402773489,2.89098858833313,45000
2005-03-16 00:00:00+00:00,2.8909884386879696,2.8909884386879696,2.8551161607495517,2.8632688522338867,49800
2005-03-17 00:00:00+00:00,2.8665297189776218,2.876313009819091,2.8551158278283726,2.8730521202087402,28400
2005-03-18 00:00:00+00:00,2.8714220131193278,2.882835906229118,2.866530211355734,2.874682903289795,32700
2005-03-21 00:00:00+00:00,2.866528879804407,2.8681594796348304,2.8502231925052914,2.8534843921661377,34100
2005-03-22 00:00:00+00:00,2.8290268818181667,2.858377065730648,2.8176129905200265,2.830657482147217,36400
2005-03-23 00:00:00+00:00,2.8143523153777212,2.8143523153777212,2.776849433822397,2.806199312210083,38000
2005-03-24 00:00:00+00:00,2.7996774166360026,2.8355497000685688,2.7882635224076995,2.814352512359619,34700
2005-03-28 00:00:00+00:00,2.8176137511774395,2.8355497376286594,2.7719578626541703,2.7882635593414307,34300
2005-03-29 00:00:00+00:00,2.780109362256143,2.8176125418418487,2.7556509832255784,2.80456805229187,55700
2005-03-30 00:00:00+00:00,2.8127212771102483,2.856746554349749,2.8127212771102483,2.837179660797119,50900
2005-03-31 00:00:00+00:00,2.8534848135945263,2.877943192652875,2.8225040342511973,2.8551154136657715,38100
2005-04-01 00:00:00+00:00,2.8502249335763286,2.889358420395979,2.845333442102189,2.8763139247894287,36800
2005-04-04 00:00:00+00:00,2.8681607684777424,2.918708141914472,2.83717997978834,2.9170775413513184,46100
2005-04-05 00:00:00+00:00,2.9252301048303675,2.926860705148623,2.8860966302078634,2.913816213607788,46100
2005-04-06 00:00:00+00:00,2.902402028235097,2.92359952149031,2.881204845985096,2.9154465198516846,28400
2005-04-07 00:00:00+00:00,2.90240183535566,2.918707526544101,2.869790763983969,2.8958797454833984,36600
2005-04-08 00:00:00+00:00,2.882835538416441,2.8942494300699657,2.837179660797119,2.837179660797119,19500
2005-04-11 00:00:00+00:00,2.8371789109682393,2.856745799349599,2.812720533745394,2.829026222229004,32200
2005-04-12 00:00:00+00:00,2.842072766527432,2.85674786567688,2.8143531693568495,2.85674786567688,40100
2005-04-13 00:00:00+00:00,2.8404402478729938,2.869790426358153,2.824134558602888,2.8665292263031006,23800
2005-04-14 00:00:00+00:00,2.877943737276978,2.877943737276978,2.8143518774900693,2.837179660797119,29000
2005-04-15 00:00:00+00:00,2.850223902572061,2.850223902572061,2.8143516303813607,2.8192434310913086,15000
2005-04-18 00:00:00+00:00,2.8143511371365384,2.825765025787484,2.804567848436462,2.812720537185669,18800
2005-04-19 00:00:00+00:00,2.8045674828137797,2.8306564566162717,2.791522995912534,2.8094589710235596,28400
2005-04-20 00:00:00+00:00,2.796417775091883,2.8127234806591157,2.773589973901036,2.776851177215576,21500
2005-04-21 00:00:00+00:00,2.7931557111585597,2.809461411701729,2.7768503216207603,2.807830810546875,37900
2005-04-22 00:00:00+00:00,2.796416464841605,2.8094609609823493,2.788263771380635,2.7980470657348633,24300
2005-04-25 00:00:00+00:00,2.7947854227709557,2.817613520667665,2.7589131417979416,2.7719576358795166,41800
2005-04-26 00:00:00+00:00,2.778479022638098,2.8078288903376634,2.771956622479201,2.7898929119110107,42400
2005-04-27 00:00:00+00:00,2.7768471040931764,2.793152474737973,2.757280223912407,2.77032470703125,24800
2005-04-28 00:00:00+00:00,2.783371529325236,2.783371529325236,2.742607446444655,2.7719576358795166,33300
2005-04-29 00:00:00+00:00,2.7719576358795166,2.791524532504515,2.7670658339719494,2.7719576358795166,23800
2005-05-02 00:00:00+00:00,2.7703280165907618,2.7833725152931548,2.757283517888369,2.780111312866211,43400
2005-05-03 00:00:00+00:00,2.763805866241455,2.7915254642930374,2.755652860340769,2.763805866241455,40200
2005-05-04 00:00:00+00:00,2.7589133675054214,2.799677453720924,2.7572827667361657,2.7882635593414307,36100
2005-05-05 00:00:00+00:00,2.7898948198542217,2.8159838163211446,2.788264218699368,2.807830810546875,29500
2005-05-06 00:00:00+00:00,2.8061983413561,2.845332121011199,2.789892962672499,2.80456805229187,19800
2005-05-09 00:00:00+00:00,2.7964151573145846,2.8306571380517522,2.791523667927257,2.817612648010254,25400
2005-05-10 00:00:00+00:00,2.781739911712389,2.8078288903376634,2.780109311672665,2.7898929119110107,40900
2005-05-11 00:00:00+00:00,2.7833706008308017,2.7980456906528226,2.7735873112845097,2.796415090560913,33300
2005-05-12 00:00:00+00:00,2.809460195269251,2.809460195269251,2.7817406096494257,2.7833712100982666,23800
2005-05-13 00:00:00+00:00,2.788261597202881,2.7964142843067035,2.7735865116119385,2.7735865116119385,25000
2005-05-16 00:00:00+00:00,2.78011206952465,2.7882650778109994,2.7654369656146867,2.776851177215576,35300
2005-05-17 00:00:00+00:00,2.7833718815476387,2.7833718815476387,2.7328244994606647,2.7686967849731445,52900
2005-05-18 00:00:00+00:00,2.7605427713808246,2.7898929504914203,2.755650971194005,2.7817399501800537,59000
2005-05-19 00:00:00+00:00,2.7850005626678467,2.794783849972045,2.781739363231415,2.7850005626678467,43300
2005-05-20 00:00:00+00:00,2.7931549383648067,2.7947855390685157,2.773588351930868,2.791524648666382,94200
2005-05-23 00:00:00+00:00,2.7964160194141874,2.809460513477138,2.79478541878066,2.806199312210083,32100
2005-05-24 00:00:00+00:00,2.807829047225249,2.833918027308246,2.802937557837921,2.817612648010254,38400
2005-05-25 00:00:00+00:00,2.8257652311836496,2.8257652311836496,2.80456805229187,2.80456805229187,29500
2005-05-26 00:00:00+00:00,2.804569218878972,2.848594195044529,2.804569218878972,2.814352512359619,49300
2005-05-27 00:00:00+00:00,2.8225044647587803,2.837179556633167,2.8208738644388247,2.8241350650787354,22200
2005-05-31 00:00:00+00:00,2.83554900476396,2.853485297584734,2.8257657136822734,2.8388102054595947,34600
2005-06-01 00:00:00+00:00,2.829028644201969,2.8697927448071696,2.829028644201969,2.8616397380828857,24200
