"('date', '')","('open', 'BBIO')","('high', 'BBIO')","('low', 'BBIO')","('close', 'BBIO')","('volume', 'BBIO')"
2024-02-02 00:00:00+00:00,32.84000015258789,34.650001525878906,32.540000915527344,33.90999984741211,1664200
2024-02-05 00:00:00+00:00,33.5,33.97999954223633,33.040000915527344,33.630001068115234,1075200
2024-02-06 00:00:00+00:00,33.58000183105469,34.2599983215332,33.279998779296875,34.02000045776367,2147700
2024-02-07 00:00:00+00:00,34.02000045776367,34.375,32.93000030517578,33.77000045776367,1628000
2024-02-08 00:00:00+00:00,34.029998779296875,34.18000030517578,32.849998474121094,32.959999084472656,1066900
2024-02-09 00:00:00+00:00,33.18000030517578,34.810001373291016,33.18000030517578,34.470001220703125,1443800
2024-02-12 00:00:00+00:00,34.380001068115234,35.880001068115234,34.22999954223633,35.650001525878906,1411500
2024-02-13 00:00:00+00:00,33.70000076293945,35.08000183105469,33.13999938964844,33.56999969482422,1560000
2024-02-14 00:00:00+00:00,34.38999938964844,35.0099983215332,33.935001373291016,34.369998931884766,1172200
2024-02-15 00:00:00+00:00,37.75,41.040000915527344,37.5,39.22999954223633,4124000
2024-02-16 00:00:00+00:00,38.56999969482422,38.810001373291016,37.0,37.209999084472656,1409100
2024-02-20 00:00:00+00:00,37.0,37.814998626708984,35.13999938964844,35.95000076293945,1666700
2024-02-21 00:00:00+00:00,35.189998626708984,35.619998931884766,33.560001373291016,34.15999984741211,1543200
2024-02-22 00:00:00+00:00,33.97999954223633,34.95500183105469,33.13999938964844,33.599998474121094,1840100
2024-02-23 00:00:00+00:00,34.349998474121094,34.689998626708984,33.430999755859375,34.0,1149600
2024-02-26 00:00:00+00:00,33.790000915527344,35.029998779296875,33.65999984741211,34.869998931884766,1147400
2024-02-27 00:00:00+00:00,35.4900016784668,37.0,35.11000061035156,35.72999954223633,1308700
2024-02-28 00:00:00+00:00,35.130001068115234,36.08000183105469,35.11000061035156,35.290000915527344,928500
2024-02-29 00:00:00+00:00,36.029998779296875,36.38999938964844,33.88999938964844,34.150001525878906,1745300
2024-03-01 00:00:00+00:00,34.0,36.40999984741211,34.0,35.630001068115234,1330000
2024-03-04 00:00:00+00:00,35.959999084472656,35.9900016784668,31.920000076293945,32.35499954223633,3240600
2024-03-05 00:00:00+00:00,31.604999542236328,31.799999237060547,29.219999313354492,29.600000381469727,3862300
2024-03-06 00:00:00+00:00,30.299999237060547,31.010000228881836,29.049999237060547,29.450000762939453,4750800
2024-03-07 00:00:00+00:00,29.510000228881836,30.142000198364258,29.399999618530273,30.0,1860300
2024-03-08 00:00:00+00:00,30.68000030517578,30.790000915527344,28.709999084472656,28.979999542236328,1251500
2024-03-11 00:00:00+00:00,29.059999465942383,29.6299991607666,28.579999923706055,28.940000534057617,1512600
2024-03-12 00:00:00+00:00,29.200000762939453,29.31999969482422,28.520000457763672,28.700000762939453,1457200
2024-03-13 00:00:00+00:00,28.469999313354492,29.0,27.850000381469727,28.170000076293945,1365000
2024-03-14 00:00:00+00:00,27.81999969482422,28.15999984741211,26.81999969482422,27.350000381469727,2340900
2024-03-15 00:00:00+00:00,27.219999313354492,28.5,27.219999313354492,27.559999465942383,2320700
2024-03-18 00:00:00+00:00,27.510000228881836,28.56999969482422,27.219999313354492,27.809999465942383,1972900
2024-03-19 00:00:00+00:00,28.229999542236328,29.094999313354492,28.06100082397461,28.43000030517578,1854400
2024-03-20 00:00:00+00:00,28.559999465942383,28.950000762939453,27.809999465942383,28.6299991607666,807900
2024-03-21 00:00:00+00:00,29.540000915527344,30.082000732421875,28.940000534057617,28.979999542236328,1469900
2024-03-22 00:00:00+00:00,29.0,29.809999465942383,28.510000228881836,29.579999923706055,1569100
2024-03-25 00:00:00+00:00,29.43000030517578,29.739999771118164,28.959999084472656,29.389999389648438,765700
2024-03-26 00:00:00+00:00,29.850000381469727,30.34000015258789,28.90999984741211,29.760000228881836,1956300
2024-03-27 00:00:00+00:00,30.489999771118164,31.229999542236328,29.6200008392334,30.860000610351562,1784900
2024-03-28 00:00:00+00:00,30.780000686645508,31.218000411987305,30.3700008392334,30.920000076293945,2004400
2024-04-01 00:00:00+00:00,30.989999771118164,31.0,29.65999984741211,29.979999542236328,1100600
2024-04-02 00:00:00+00:00,29.8799991607666,29.8799991607666,28.59000015258789,28.799999237060547,1840600
2024-04-03 00:00:00+00:00,29.010000228881836,29.329999923706055,28.280000686645508,29.229999542236328,1605600
2024-04-04 00:00:00+00:00,29.469999313354492,29.649999618530273,28.110000610351562,28.149999618530273,1413900
2024-04-05 00:00:00+00:00,27.895000457763672,28.770000457763672,27.729999542236328,28.100000381469727,1210300
2024-04-08 00:00:00+00:00,28.389999389648438,28.729999542236328,27.860000610351562,28.270000457763672,1037300
2024-04-09 00:00:00+00:00,28.270000457763672,28.649999618530273,27.90999984741211,28.43000030517578,990300
2024-04-10 00:00:00+00:00,27.290000915527344,27.510000228881836,26.729999542236328,27.329999923706055,1628700
2024-04-11 00:00:00+00:00,27.700000762939453,28.760000228881836,26.860000610351562,28.360000610351562,1602600
2024-04-12 00:00:00+00:00,27.920000076293945,28.1299991607666,26.3700008392334,26.829999923706055,1888400
2024-04-15 00:00:00+00:00,26.68000030517578,26.700000762939453,25.700000762939453,25.770000457763672,1899100
2024-04-16 00:00:00+00:00,25.389999389648438,25.90999984741211,25.200000762939453,25.239999771118164,1039600
2024-04-17 00:00:00+00:00,25.540000915527344,25.65999984741211,24.799999237060547,24.979999542236328,1722800
2024-04-18 00:00:00+00:00,24.850000381469727,25.520000457763672,24.770000457763672,24.950000762939453,2225100
2024-04-19 00:00:00+00:00,24.8799991607666,25.354999542236328,24.270000457763672,24.739999771118164,2298700
2024-04-22 00:00:00+00:00,24.989999771118164,25.520000457763672,24.135000228881836,25.06999969482422,2123100
2024-04-23 00:00:00+00:00,25.079999923706055,26.26300048828125,25.079999923706055,25.459999084472656,1223600
2024-04-24 00:00:00+00:00,25.3700008392334,25.780000686645508,24.440000534057617,25.030000686645508,1540300
2024-04-25 00:00:00+00:00,24.420000076293945,24.5049991607666,23.68000030517578,24.329999923706055,1759600
2024-04-26 00:00:00+00:00,24.479999542236328,24.989999771118164,24.31999969482422,24.8799991607666,1049000
2024-04-29 00:00:00+00:00,25.1200008392334,25.639999389648438,25.010000228881836,25.469999313354492,1161600
2024-04-30 00:00:00+00:00,25.219999313354492,26.049999237060547,24.950000762939453,25.6200008392334,1589000
2024-05-01 00:00:00+00:00,25.850000381469727,28.200000762939453,25.829999923706055,27.030000686645508,2283500
2024-05-02 00:00:00+00:00,27.600000381469727,27.8700008392334,26.59000015258789,27.739999771118164,1201800
2024-05-03 00:00:00+00:00,28.450000762939453,28.780000686645508,27.170000076293945,27.829999923706055,1677300
2024-05-06 00:00:00+00:00,28.1299991607666,28.280000686645508,27.549999237060547,28.09000015258789,839500
2024-05-07 00:00:00+00:00,27.770000457763672,28.09000015258789,27.15999984741211,27.790000915527344,941800
2024-05-08 00:00:00+00:00,27.389999389648438,27.90999984741211,27.200000762939453,27.700000762939453,732600
2024-05-09 00:00:00+00:00,27.670000076293945,28.7549991607666,27.3799991607666,28.729999542236328,969200
2024-05-10 00:00:00+00:00,28.920000076293945,29.15999984741211,27.895000457763672,29.100000381469727,1661100
2024-05-13 00:00:00+00:00,29.280000686645508,29.614999771118164,28.209999084472656,28.5,1874900
2024-05-14 00:00:00+00:00,29.200000762939453,29.334999084472656,28.360000610351562,28.950000762939453,1024700
2024-05-15 00:00:00+00:00,29.8700008392334,30.479999542236328,29.540000915527344,29.969999313354492,1442400
2024-05-16 00:00:00+00:00,30.270000457763672,31.155000686645508,29.950000762939453,31.040000915527344,2156900
2024-05-17 00:00:00+00:00,30.770000457763672,30.770000457763672,29.59000015258789,30.09000015258789,2247100
2024-05-20 00:00:00+00:00,30.049999237060547,30.329999923706055,29.469999313354492,29.520000457763672,1515900
2024-05-21 00:00:00+00:00,29.270000457763672,29.8799991607666,28.790000915527344,29.280000686645508,2419200
2024-05-22 00:00:00+00:00,29.200000762939453,29.5,28.799999237060547,29.270000457763672,992600
2024-05-23 00:00:00+00:00,29.40999984741211,29.513999938964844,27.489999771118164,27.760000228881836,1856300
2024-05-24 00:00:00+00:00,27.950000762939453,28.280000686645508,27.5,27.940000534057617,980400
2024-05-28 00:00:00+00:00,28.299999237060547,28.479999542236328,27.299999237060547,27.81999969482422,1995900
2024-05-29 00:00:00+00:00,27.299999237060547,27.809999465942383,27.139999389648438,27.610000610351562,2519000
2024-05-30 00:00:00+00:00,28.059999465942383,29.18000030517578,27.889999389648438,28.850000381469727,1543400
2024-05-31 00:00:00+00:00,29.0,29.594999313354492,27.770000457763672,28.010000228881836,1547900
2024-06-03 00:00:00+00:00,28.8799991607666,29.709999084472656,28.200000762939453,28.979999542236328,1577900
2024-06-04 00:00:00+00:00,31.31999969482422,31.434999465942383,26.790000915527344,27.1299991607666,4176200
2024-06-05 00:00:00+00:00,27.260000228881836,28.329999923706055,26.850000381469727,28.0,1567500
2024-06-06 00:00:00+00:00,27.809999465942383,27.950000762939453,26.78499984741211,27.1200008392334,1366200
2024-06-07 00:00:00+00:00,26.719999313354492,27.610000610351562,26.586999893188477,27.049999237060547,1150800
2024-06-10 00:00:00+00:00,26.75,28.219999313354492,26.530000686645508,27.829999923706055,1132200
2024-06-11 00:00:00+00:00,27.5,27.780000686645508,27.100000381469727,27.479999542236328,1484800
2024-06-12 00:00:00+00:00,28.68000030517578,29.165000915527344,27.790000915527344,28.68000030517578,1265600
2024-06-13 00:00:00+00:00,28.579999923706055,29.34000015258789,28.420000076293945,29.0,1334500
2024-06-14 00:00:00+00:00,28.43000030517578,28.549999237060547,27.469999313354492,27.860000610351562,1132000
2024-06-17 00:00:00+00:00,27.790000915527344,28.260000228881836,27.110000610351562,27.229999542236328,1498900
2024-06-18 00:00:00+00:00,27.260000228881836,27.760000228881836,26.229999542236328,27.610000610351562,1376200
2024-06-20 00:00:00+00:00,27.360000610351562,27.59000015258789,26.889999389648438,27.049999237060547,2204700
2024-06-21 00:00:00+00:00,26.989999771118164,27.469999313354492,26.5,27.360000610351562,3619000
2024-06-24 00:00:00+00:00,24.280000686645508,24.719999313354492,21.6200008392334,23.0,13647100
2024-06-25 00:00:00+00:00,23.170000076293945,24.1299991607666,22.389999389648438,23.3799991607666,4171500
2024-06-26 00:00:00+00:00,23.260000228881836,24.399999618530273,23.104999542236328,23.559999465942383,2677000
2024-06-27 00:00:00+00:00,23.549999237060547,25.260000228881836,23.219999313354492,25.200000762939453,3082800
2024-06-28 00:00:00+00:00,25.479999542236328,26.0,24.65999984741211,25.329999923706055,7407600
2024-07-01 00:00:00+00:00,25.5,26.100000381469727,24.989999771118164,25.200000762939453,1582700
2024-07-02 00:00:00+00:00,25.200000762939453,25.709999084472656,24.899999618530273,24.90999984741211,1905300
2024-07-03 00:00:00+00:00,25.020000457763672,25.479999542236328,24.709999084472656,25.0,1017500
2024-07-05 00:00:00+00:00,24.829999923706055,25.93000030517578,24.600000381469727,25.760000228881836,1075600
2024-07-08 00:00:00+00:00,26.1299991607666,26.790000915527344,25.549999237060547,26.139999389648438,1341200
2024-07-09 00:00:00+00:00,26.239999771118164,26.290000915527344,25.450000762939453,25.700000762939453,1232200
2024-07-10 00:00:00+00:00,25.850000381469727,26.579999923706055,25.219999313354492,26.549999237060547,1115600
2024-07-11 00:00:00+00:00,27.65999984741211,27.729999542236328,26.735000610351562,26.889999389648438,1469900
2024-07-12 00:00:00+00:00,27.270000457763672,27.989999771118164,26.469999313354492,27.1200008392334,1628800
2024-07-15 00:00:00+00:00,27.200000762939453,28.18000030517578,26.860000610351562,27.84000015258789,1406600
2024-07-16 00:00:00+00:00,28.239999771118164,29.329999923706055,27.969999313354492,29.25,1734500
2024-07-17 00:00:00+00:00,28.40999984741211,29.489999771118164,27.450000762939453,27.989999771118164,1768800
2024-07-18 00:00:00+00:00,27.959999084472656,28.09000015258789,25.600000381469727,25.93000030517578,2206200
2024-07-19 00:00:00+00:00,26.100000381469727,26.59000015258789,25.8700008392334,26.190000534057617,1021000
2024-07-22 00:00:00+00:00,26.540000915527344,26.850000381469727,25.881999969482422,26.670000076293945,1236300
2024-07-23 00:00:00+00:00,26.229999542236328,27.93000030517578,26.200000762939453,27.489999771118164,1229000
2024-07-24 00:00:00+00:00,27.170000076293945,27.610000610351562,26.31999969482422,26.360000610351562,941500
2024-07-25 00:00:00+00:00,26.43000030517578,27.34000015258789,26.200000762939453,26.700000762939453,1085100
2024-07-26 00:00:00+00:00,27.399999618530273,27.84000015258789,26.610000610351562,27.049999237060547,885900
2024-07-29 00:00:00+00:00,27.079999923706055,27.1200008392334,26.020000457763672,26.270000457763672,819800
2024-07-30 00:00:00+00:00,26.3700008392334,26.59000015258789,25.81999969482422,25.940000534057617,1467900
2024-07-31 00:00:00+00:00,26.06999969482422,27.270000457763672,25.700000762939453,25.950000762939453,1413300
2024-08-01 00:00:00+00:00,25.920000076293945,26.375,25.309999465942383,26.18000030517578,1568900
2024-08-02 00:00:00+00:00,24.44099998474121,26.479999542236328,24.219999313354492,26.18000030517578,1415600
2024-08-05 00:00:00+00:00,24.149999618530273,25.75,24.1200008392334,25.5,1782200
2024-08-06 00:00:00+00:00,25.729999542236328,25.729999542236328,24.7450008392334,24.8700008392334,1695100
2024-08-07 00:00:00+00:00,25.450000762939453,25.450000762939453,23.920000076293945,23.920000076293945,1523600
2024-08-08 00:00:00+00:00,24.010000228881836,24.93000030517578,23.81999969482422,24.479999542236328,1029300
2024-08-09 00:00:00+00:00,24.440000534057617,24.719999313354492,24.049999237060547,24.43000030517578,777000
2024-08-12 00:00:00+00:00,24.43000030517578,24.459999084472656,23.850000381469727,24.059999465942383,864300
2024-08-13 00:00:00+00:00,24.15999984741211,24.329999923706055,23.709999084472656,23.90999984741211,1536400
2024-08-14 00:00:00+00:00,23.90999984741211,24.59000015258789,23.399999618530273,24.25,1862500
2024-08-15 00:00:00+00:00,24.84000015258789,25.190000534057617,24.229999542236328,24.959999084472656,984000
2024-08-16 00:00:00+00:00,24.829999923706055,25.059999465942383,24.31999969482422,24.399999618530273,1073200
2024-08-19 00:00:00+00:00,24.299999237060547,25.299999237060547,23.829999923706055,25.170000076293945,1382000
2024-08-20 00:00:00+00:00,24.899999618530273,25.850000381469727,24.899999618530273,25.65999984741211,999600
2024-08-21 00:00:00+00:00,25.600000381469727,26.0,24.829999923706055,25.559999465942383,1519100
2024-08-22 00:00:00+00:00,25.75,25.799999237060547,24.850000381469727,24.889999389648438,752300
2024-08-23 00:00:00+00:00,25.049999237060547,25.670000076293945,24.6299991607666,25.309999465942383,911700
2024-08-26 00:00:00+00:00,25.559999465942383,26.260000228881836,25.334999084472656,25.899999618530273,820200
2024-08-27 00:00:00+00:00,25.889999389648438,26.170000076293945,24.829999923706055,24.979999542236328,1192500
2024-08-28 00:00:00+00:00,24.969999313354492,25.309999465942383,24.780000686645508,24.899999618530273,1507600
2024-08-29 00:00:00+00:00,25.100000381469727,25.579999923706055,24.520000457763672,24.6200008392334,2003300
2024-08-30 00:00:00+00:00,26.0,28.260000228881836,25.850000381469727,27.850000381469727,9112100
2024-09-03 00:00:00+00:00,28.299999237060547,30.950000762939453,27.799999237060547,28.739999771118164,6265900
2024-09-04 00:00:00+00:00,28.969999313354492,30.770000457763672,28.690000534057617,30.670000076293945,3404700
2024-09-05 00:00:00+00:00,30.959999084472656,32.060001373291016,30.459999084472656,31.299999237060547,3502300
2024-09-06 00:00:00+00:00,31.3799991607666,32.04999923706055,29.719999313354492,30.700000762939453,2202200
2024-09-09 00:00:00+00:00,30.809999465942383,31.139999389648438,30.020000457763672,30.700000762939453,1757100
2024-09-10 00:00:00+00:00,30.850000381469727,30.8700008392334,29.600000381469727,29.989999771118164,1421300
2024-09-11 00:00:00+00:00,29.1299991607666,29.520000457763672,27.889999389648438,27.989999771118164,2737400
2024-09-12 00:00:00+00:00,27.809999465942383,28.1299991607666,26.920000076293945,26.950000762939453,2032500
2024-09-13 00:00:00+00:00,27.110000610351562,27.315000534057617,25.920000076293945,26.18000030517578,4583900
2024-09-16 00:00:00+00:00,26.06999969482422,26.940000534057617,25.920000076293945,26.190000534057617,2226300
2024-09-17 00:00:00+00:00,26.950000762939453,27.68000030517578,26.25,26.729999542236328,3946300
2024-09-18 00:00:00+00:00,26.440000534057617,26.834999084472656,25.799999237060547,25.959999084472656,1657500
2024-09-19 00:00:00+00:00,26.459999084472656,27.440000534057617,26.219999313354492,26.829999923706055,2050100
2024-09-20 00:00:00+00:00,26.829999923706055,27.030000686645508,26.149999618530273,26.739999771118164,2331900
2024-09-23 00:00:00+00:00,26.600000381469727,26.725000381469727,25.34000015258789,25.399999618530273,1740400
2024-09-24 00:00:00+00:00,25.469999313354492,25.684999465942383,23.860000610351562,24.860000610351562,4031300
2024-09-25 00:00:00+00:00,24.790000915527344,24.989999771118164,24.229999542236328,24.510000228881836,1334300
2024-09-26 00:00:00+00:00,24.729999542236328,24.8799991607666,24.170000076293945,24.479999542236328,1969400
2024-09-27 00:00:00+00:00,24.93000030517578,25.440000534057617,24.43000030517578,24.940000534057617,1836700
2024-09-30 00:00:00+00:00,24.790000915527344,26.149999618530273,24.790000915527344,25.459999084472656,1594600
2024-10-01 00:00:00+00:00,25.440000534057617,25.790000915527344,24.43000030517578,24.799999237060547,2014500
2024-10-02 00:00:00+00:00,24.65999984741211,25.34000015258789,24.290000915527344,25.079999923706055,1661300
2024-10-03 00:00:00+00:00,24.780000686645508,25.795000076293945,24.299999237060547,25.6299991607666,2359400
2024-10-04 00:00:00+00:00,25.809999465942383,26.049999237060547,25.1200008392334,25.229999542236328,1428600
2024-10-07 00:00:00+00:00,25.09000015258789,25.540000915527344,24.690000534057617,24.84000015258789,1305400
2024-10-08 00:00:00+00:00,24.770000457763672,25.139999389648438,24.559999465942383,24.729999542236328,1337400
2024-10-09 00:00:00+00:00,24.68000030517578,24.875,23.325000762939453,23.3799991607666,2636000
2024-10-10 00:00:00+00:00,23.100000381469727,25.049999237060547,22.75,24.959999084472656,2341700
2024-10-11 00:00:00+00:00,24.959999084472656,25.90999984741211,24.604000091552734,25.899999618530273,1659600
2024-10-14 00:00:00+00:00,25.690000534057617,26.459999084472656,25.684999465942383,25.780000686645508,1743200
2024-10-15 00:00:00+00:00,25.799999237060547,26.239999771118164,25.15999984741211,25.3799991607666,2295500
2024-10-16 00:00:00+00:00,25.6200008392334,26.780000686645508,25.6200008392334,26.34000015258789,1837700
2024-10-17 00:00:00+00:00,26.010000228881836,26.40999984741211,25.860000610351562,26.190000534057617,998600
2024-10-18 00:00:00+00:00,26.209999084472656,26.65999984741211,25.885000228881836,26.020000457763672,1052600
2024-10-21 00:00:00+00:00,25.709999084472656,26.100000381469727,25.020000457763672,25.15999984741211,1377700
2024-10-22 00:00:00+00:00,25.020000457763672,25.209999084472656,24.760000228881836,24.940000534057617,848300
2024-10-23 00:00:00+00:00,24.93000030517578,25.190000534057617,24.200000762939453,24.450000762939453,1039000
2024-10-24 00:00:00+00:00,24.559999465942383,24.809999465942383,24.1200008392334,24.170000076293945,1675600
2024-10-25 00:00:00+00:00,24.170000076293945,24.899999618530273,23.760000228881836,23.84000015258789,1272500
2024-10-28 00:00:00+00:00,24.06999969482422,24.850000381469727,23.915000915527344,24.440000534057617,1723100
2024-10-29 00:00:00+00:00,24.170000076293945,24.68000030517578,24.1200008392334,24.5,1132400
2024-10-30 00:00:00+00:00,24.229999542236328,24.674999237060547,23.774999618530273,23.790000915527344,1098500
2024-10-31 00:00:00+00:00,23.799999237060547,24.530000686645508,23.389999389648438,23.40999984741211,1316600
2024-11-01 00:00:00+00:00,23.510000228881836,25.639999389648438,23.350000381469727,25.479999542236328,1979600
2024-11-04 00:00:00+00:00,25.0,25.809999465942383,24.389999389648438,25.200000762939453,1256000
2024-11-05 00:00:00+00:00,25.010000228881836,25.549999237060547,24.459999084472656,25.520000457763672,1178300
2024-11-06 00:00:00+00:00,26.3799991607666,26.600000381469727,25.520000457763672,25.610000610351562,1974600
2024-11-07 00:00:00+00:00,25.56999969482422,26.149999618530273,25.34000015258789,25.8799991607666,1250400
2024-11-08 00:00:00+00:00,25.799999237060547,27.270000457763672,25.56999969482422,27.09000015258789,1733100
2024-11-11 00:00:00+00:00,27.510000228881836,27.56999969482422,26.079999923706055,26.1200008392334,2012300
2024-11-12 00:00:00+00:00,26.15999984741211,26.6200008392334,24.09000015258789,24.6200008392334,2425200
2024-11-13 00:00:00+00:00,24.920000076293945,26.0,24.65999984741211,24.790000915527344,1834300
2024-11-14 00:00:00+00:00,24.790000915527344,25.790000915527344,24.0,24.110000610351562,1925500
2024-11-15 00:00:00+00:00,24.299999237060547,24.299999237060547,22.920000076293945,23.719999313354492,2781600
2024-11-18 00:00:00+00:00,23.31999969482422,24.25,22.100000381469727,22.350000381469727,3183900
2024-11-19 00:00:00+00:00,22.264999389648438,22.940000534057617,21.719999313354492,22.540000915527344,2148600
2024-11-20 00:00:00+00:00,22.420000076293945,23.15999984741211,22.049999237060547,23.040000915527344,1395900
2024-11-21 00:00:00+00:00,23.040000915527344,23.6299991607666,22.81999969482422,23.239999771118164,2069400
2024-11-22 00:00:00+00:00,23.1299991607666,23.649999618530273,22.469999313354492,23.420000076293945,2088400
2024-11-25 00:00:00+00:00,28.809999465942383,30.510000228881836,26.860000610351562,27.190000534057617,14615100
2024-11-26 00:00:00+00:00,26.93000030517578,27.87700080871582,25.520000457763672,26.440000534057617,4317100
2024-11-27 00:00:00+00:00,26.530000686645508,28.200000762939453,26.25,27.489999771118164,2491800
2024-11-29 00:00:00+00:00,27.84000015258789,28.040000915527344,27.079999923706055,27.09000015258789,1120500
2024-12-02 00:00:00+00:00,26.860000610351562,27.170000076293945,26.149999618530273,26.600000381469727,1347100
2024-12-03 00:00:00+00:00,26.420000076293945,27.079999923706055,26.31999969482422,26.579999923706055,1777800
2024-12-04 00:00:00+00:00,26.420000076293945,27.799999237060547,26.299999237060547,27.100000381469727,1652900
2024-12-05 00:00:00+00:00,26.860000610351562,27.22800064086914,26.360000610351562,26.65999984741211,1155400
2024-12-06 00:00:00+00:00,26.959999084472656,29.299999237060547,26.549999237060547,28.790000915527344,2922700
2024-12-09 00:00:00+00:00,28.639999389648438,29.540000915527344,28.360000610351562,29.5,1600400
2024-12-10 00:00:00+00:00,29.65999984741211,29.989999771118164,28.610000610351562,29.040000915527344,1556700
2024-12-11 00:00:00+00:00,29.309999465942383,29.704999923706055,28.940000534057617,28.979999542236328,1251300
2024-12-12 00:00:00+00:00,28.729999542236328,29.170000076293945,27.450000762939453,27.670000076293945,1851600
2024-12-13 00:00:00+00:00,27.68000030517578,28.280000686645508,27.0,27.489999771118164,1482600
2024-12-16 00:00:00+00:00,27.690000534057617,28.18000030517578,27.420000076293945,27.709999084472656,1869100
2024-12-17 00:00:00+00:00,27.43000030517578,27.975000381469727,27.170000076293945,27.81999969482422,1526300
2024-12-18 00:00:00+00:00,27.8799991607666,28.149999618530273,25.510000228881836,25.979999542236328,2746800
2024-12-19 00:00:00+00:00,26.079999923706055,26.604999542236328,25.34000015258789,26.209999084472656,2465200
2024-12-20 00:00:00+00:00,26.040000915527344,26.899999618530273,26.020000457763672,26.489999771118164,4196300
2024-12-23 00:00:00+00:00,26.75,27.790000915527344,26.549999237060547,27.770000457763672,1475400
2024-12-24 00:00:00+00:00,27.760000228881836,28.584999084472656,27.559999465942383,28.530000686645508,939000
2024-12-26 00:00:00+00:00,28.18000030517578,28.84000015258789,27.780000686645508,28.389999389648438,1025100
2024-12-27 00:00:00+00:00,28.170000076293945,28.81999969482422,27.600000381469727,27.989999771118164,1250900
2024-12-30 00:00:00+00:00,27.899999618530273,27.989999771118164,27.229999542236328,27.31999969482422,1086800
2024-12-31 00:00:00+00:00,27.5,27.889999389648438,27.31999969482422,27.440000534057617,881600
2025-01-02 00:00:00+00:00,27.790000915527344,29.0,27.530000686645508,28.200000762939453,1396500
2025-01-03 00:00:00+00:00,28.15999984741211,28.559999465942383,27.790000915527344,28.1200008392334,1281700
2025-01-06 00:00:00+00:00,28.110000610351562,28.440000534057617,27.860000610351562,28.260000228881836,1330000
2025-01-07 00:00:00+00:00,28.389999389648438,28.965999603271484,28.170000076293945,28.850000381469727,1461500
2025-01-08 00:00:00+00:00,28.65999984741211,29.5,28.25,29.450000762939453,1661900
2025-01-10 00:00:00+00:00,28.6299991607666,29.68000030517578,28.44499969482422,29.079999923706055,2053800
2025-01-13 00:00:00+00:00,28.979999542236328,34.25,28.100000381469727,33.72999954223633,10113400
2025-01-14 00:00:00+00:00,33.72999954223633,36.16999816894531,33.54999923706055,35.60499954223633,7638500
2025-01-15 00:00:00+00:00,35.75,36.2400016784668,34.560001373291016,35.0,4127700
2025-01-16 00:00:00+00:00,35.189998626708984,35.20000076293945,33.72999954223633,34.11000061035156,2841800
2025-01-17 00:00:00+00:00,34.5,34.900001525878906,33.7599983215332,33.790000915527344,2877200
2025-01-21 00:00:00+00:00,34.0099983215332,36.29499816894531,34.0099983215332,36.08000183105469,3739400
2025-01-22 00:00:00+00:00,36.130001068115234,36.720001220703125,35.310001373291016,35.84000015258789,1827700
2025-01-23 00:00:00+00:00,35.540000915527344,37.47999954223633,35.310001373291016,37.09000015258789,1402900
