"('date', '')","('open', 'ABM')","('high', 'ABM')","('low', 'ABM')","('close', 'ABM')","('volume', 'ABM')"
2024-03-13 00:00:00+00:00,40.40933488291586,41.24391829244029,40.31229185006835,40.95278549194336,576600
2024-03-14 00:00:00+00:00,40.71987584803493,40.98189647146049,40.31229067956471,40.457855224609375,823000
2024-03-15 00:00:00+00:00,40.28317314945542,41.195393882753685,40.28317314945542,41.059532165527344,2134900
2024-03-18 00:00:00+00:00,41.03041377512033,41.67090733265788,41.03041377512033,41.5350456237793,775700
2024-03-19 00:00:00+00:00,41.42830421338428,42.3987494124025,41.42830421338428,42.08820724487305,612600
2024-03-20 00:00:00+00:00,41.89410797591072,42.709281906532134,41.86499581115939,42.505489349365234,793300
2024-03-21 00:00:00+00:00,42.777218488472485,43.427414878429495,42.65105959864725,43.33037185668945,585000
2024-03-22 00:00:00+00:00,43.56327565272578,43.582684997047146,42.21435768899912,42.3890380859375,1043900
2024-03-25 00:00:00+00:00,42.592837358680704,42.621949528772284,42.165842822201434,42.486087799072266,976500
2024-03-26 00:00:00+00:00,42.563717987619285,42.59283015278564,42.14642634445016,42.447265625,358500
2024-03-27 00:00:00+00:00,42.72869913315147,43.107172152556515,42.6316560981082,43.097469329833984,798400
2024-03-28 00:00:00+00:00,43.09746930719894,43.650622750954945,43.00042627220664,43.30126190185547,485800
2024-04-01 00:00:00+00:00,43.408007803893945,43.534166700317186,42.96160395741685,43.2818489074707,580600
2024-04-02 00:00:00+00:00,43.039235880050164,43.62150512301512,42.91308069073535,43.27214431762695,768100
2024-04-03 00:00:00+00:00,43.150228124829155,43.657415577839174,43.150228124829155,43.53062057495117,676400
2024-04-04 00:00:00+00:00,43.891498962493245,44.07681728531708,43.101450641706116,43.384307861328125,451300
2024-04-05 00:00:00+00:00,43.345292464795655,43.4720911707435,42.84785711181332,43.06243896484375,751100
2024-04-08 00:00:00+00:00,43.16973164469419,43.40382130684059,42.98441329767797,43.12096405029297,510200
2024-04-09 00:00:00+00:00,43.21850191506595,43.374560445814694,42.6430353852933,42.691802978515625,637300
2024-04-10 00:00:00+00:00,41.86273707119521,42.10657874673776,41.579883555319654,42.03830337524414,409700
2024-04-11 00:00:00+00:00,42.08707868394187,42.64303745931995,41.79446566891843,42.63328170776367,393300
2024-04-12 00:00:00+00:00,42.60401792248785,43.00391812224341,42.27239309434455,42.496726989746094,387600
2024-04-15 00:00:00+00:00,42.56500664883307,43.394070663065364,42.51623905287331,43.36480712890625,690900
2024-04-16 00:00:00+00:00,43.09170050689806,43.30628236855958,42.565001603217226,43.18923568725586,716700
2024-04-17 00:00:00+00:00,43.569628957643474,43.83297841466976,42.47721928906415,42.56500244140625,894200
2024-04-18 00:00:00+00:00,42.6430304957825,42.97465530069011,42.2041147656506,42.7210578918457,489600
2024-04-19 00:00:00+00:00,42.65278590154412,43.42332649758201,42.65278590154412,43.22825241088867,416100
2024-04-22 00:00:00+00:00,43.403822693965694,43.76470736894284,43.27702396788705,43.36480712890625,504800
2024-04-23 00:00:00+00:00,43.23800807229727,43.6574123348377,43.20874454088005,43.55012512207031,360800
2024-04-24 00:00:00+00:00,43.267272009878056,43.64766446802576,43.16973309706513,43.433082580566406,442800
2024-04-25 00:00:00+00:00,43.34529380089068,43.34529380089068,42.76982731243939,43.238006591796875,357700
2024-04-26 00:00:00+00:00,43.247759871759484,43.559876919868834,42.78933632953006,42.95515060424805,364000
2024-04-29 00:00:00+00:00,43.0234305949332,43.35505545924343,42.96490724685642,43.17948913574219,347700
2024-04-30 00:00:00+00:00,43.023427743722216,43.120962929990654,42.516236589522876,42.62352752685547,684800
2024-05-01 00:00:00+00:00,42.79909457094494,44.13534599347363,42.79909457094494,43.69643020629883,650900
2024-05-02 00:00:00+00:00,43.91100941944826,43.95977701045686,43.423326067904945,43.735443115234375,502000
2024-05-03 00:00:00+00:00,44.1450952636019,44.1450952636019,43.22825190384463,43.66716766357422,297600
2024-05-06 00:00:00+00:00,43.95002356291833,44.16460170058057,43.3452935475858,43.491600036621094,337200
2024-05-07 00:00:00+00:00,43.75495124822035,43.83297865031685,43.15022492923973,43.159976959228516,420300
2024-05-08 00:00:00+00:00,42.93564710177148,43.83298277431451,42.93564710177148,43.8232307434082,411700
2024-05-09 00:00:00+00:00,43.86224731756362,44.281655350035834,43.530622448183955,44.25239181518555,1110600
2024-05-10 00:00:00+00:00,44.56450519234463,45.12046393874695,44.50598556897314,44.77908706665039,383200
2024-05-13 00:00:00+00:00,45.12045942341194,45.305781467486234,44.6522838796474,44.69129943847656,533100
2024-05-14 00:00:00+00:00,45.120465107478104,45.13022085877862,44.310912623795915,44.8181037902832,375300
2024-05-15 00:00:00+00:00,45.01317413848728,45.052185978252645,44.632778004763715,44.886375427246094,377800
2024-05-16 00:00:00+00:00,44.73031983053931,45.53012026931542,44.68155223709762,45.51061248779297,310700
2024-05-17 00:00:00+00:00,45.58864464640026,46.02755671804507,45.28627960704745,45.93977355957031,341200
2024-05-20 00:00:00+00:00,45.90076087981681,46.329920913022406,45.78371419016437,46.105587005615234,428900
2024-05-21 00:00:00+00:00,45.959279691444124,47.20775164723068,45.66667041394357,47.1882438659668,455200
2024-05-22 00:00:00+00:00,47.1784888253609,47.62716035972837,46.30066097964135,46.495731353759766,604100
2024-05-23 00:00:00+00:00,46.300661607454764,46.310413638001364,45.8129782240882,46.056819915771484,358100
2024-05-24 00:00:00+00:00,46.29090537803103,46.29090537803103,45.56913606171202,45.71543884277344,257500
2024-05-28 00:00:00+00:00,46.01780239116092,46.0470622022828,45.29602937741474,45.4033203125,274700
2024-05-29 00:00:00+00:00,45.09120236343918,45.39356738170483,44.808345125777315,45.11071014404297,332300
2024-05-30 00:00:00+00:00,45.41307730090959,45.725194363811056,45.30578636290055,45.51061248779297,221400
2024-05-31 00:00:00+00:00,45.442337313833654,46.2323857257076,45.442337313833654,46.105587005615234,377200
2024-06-03 00:00:00+00:00,46.2323860303197,46.59327069063692,46.07632749715045,46.37868881225586,439700
2024-06-04 00:00:00+00:00,46.11533777881624,46.51523798907073,45.88125184735102,46.38844299316406,341400
2024-06-05 00:00:00+00:00,46.38844099164434,46.76883340440914,46.20311893977425,46.58351135253906,564600
2024-06-06 00:00:00+00:00,47.79296306600766,48.417197090328784,46.39818854009652,47.20774459838867,857000
2024-06-07 00:00:00+00:00,47.40281869186204,49.83148333821269,47.39306666227887,49.685176849365234,1062400
2024-06-10 00:00:00+00:00,48.90488483848776,49.207249849359705,48.3489261274251,48.856117248535156,688700
2024-06-11 00:00:00+00:00,48.55375557987018,49.49011048676601,48.32942167406323,49.363311767578125,597500
2024-06-12 00:00:00+00:00,49.94852778880903,50.5727618811773,49.753453704761775,49.99729537963867,668700
2024-06-13 00:00:00+00:00,49.86074374211331,50.12409319274115,48.88537706011179,49.24626541137695,585000
2024-06-14 00:00:00+00:00,48.77808655011843,49.177986744356026,47.92951857126862,47.958778381347656,589500
2024-06-17 00:00:00+00:00,47.83198305745486,49.607150123975885,47.4710947055927,49.31454086303711,695400
2024-06-18 00:00:00+00:00,49.441332201936405,49.8119725561438,49.138970933610246,49.451087951660156,608700
2024-06-20 00:00:00+00:00,49.04143767726383,50.397196827897446,49.04143767726383,50.10458755493164,751700
2024-06-21 00:00:00+00:00,50.11434324711072,51.34330368041992,49.44133782727557,51.34330368041992,5993500
2024-06-24 00:00:00+00:00,51.13848254964367,51.39207628512472,49.98754940709992,50.007057189941406,1119800
2024-06-25 00:00:00+00:00,50.065573903000015,50.12409352303942,49.44133609699353,49.51936721801758,561700
2024-06-26 00:00:00+00:00,49.275526950457504,49.49010881866143,48.992669709775726,49.37306213378906,976000
2024-06-27 00:00:00+00:00,49.636409849962696,49.75345280999468,48.76833409832902,48.856117248535156,449500
2024-06-28 00:00:00+00:00,49.22676366677542,49.53888074562523,48.943906401339945,49.32429885864258,1585200
2024-07-01 00:00:00+00:00,49.75345289295791,49.938774944106896,48.78784195980887,48.92439270019531,527200
2024-07-02 00:00:00+00:00,49.06094410436562,49.34380133940945,48.60252428697005,49.012176513671875,441400
2024-07-03 00:00:00+00:00,49.090208956612386,49.334050637372684,48.87562708691012,49.187744140625,154100
2024-07-05 00:00:00+00:00,49.016289907778905,49.26122440260075,48.17371464760714,48.44804382324219,296800
2024-07-08 00:00:00+00:00,48.82034472685235,49.10446589707251,48.52642034660485,48.604801177978516,287800
2024-07-09 00:00:00+00:00,48.38925993110928,48.61459922592292,47.88959518824492,47.9777717590332,882300
2024-07-10 00:00:00+00:00,48.23249653465571,48.25209174121162,47.732831848392074,48.02675247192383,809400
2024-07-11 00:00:00+00:00,48.81054852011548,49.77069134426301,48.526423593480935,49.5257568359375,400300
2024-07-12 00:00:00+00:00,49.9372465969082,50.45650653616553,49.66291741799541,50.240962982177734,374800
2024-07-15 00:00:00+00:00,50.15278487052455,51.25988981275982,50.06460830455176,50.28995132446289,580100
2024-07-16 00:00:00+00:00,50.71123710081609,51.91631812652992,50.55447917072871,51.8575325012207,554300
2024-07-17 00:00:00+00:00,51.62238845175194,52.93523738333711,51.52441615700519,52.67070770263672,513200
2024-07-18 00:00:00+00:00,52.220029166956124,53.26834841784091,52.1906382260128,52.67070770263672,466300
2024-07-19 00:00:00+00:00,52.61192979482364,52.99402700556276,52.45517186894596,52.50415802001953,413800
2024-07-22 00:00:00+00:00,52.73929523797359,53.37612265814729,51.93590668672374,53.31733703613281,324400
2024-07-23 00:00:00+00:00,53.19977325646409,53.59166995587461,53.10180095031342,53.22916793823242,320500
2024-07-24 00:00:00+00:00,53.189978643293216,54.120730520982164,53.05281591682613,53.425113677978516,417200
2024-07-25 00:00:00+00:00,53.56227233349972,54.884920818342934,53.39571867470671,53.50349044799805,569600
2024-07-26 00:00:00+00:00,54.13052384836731,54.326472193489224,53.64065485426444,53.96397018432617,426200
2024-07-29 00:00:00+00:00,53.92477766209277,54.473428522125076,53.464299629648224,54.00315475463867,344200
2024-07-30 00:00:00+00:00,54.326475247595795,54.80654479585884,53.85620143530781,54.542015075683594,425300
2024-07-31 00:00:00+00:00,54.4930241340299,55.1592462439309,53.71903398825396,54.434242248535156,610200
2024-08-01 00:00:00+00:00,54.19910341683331,54.89471646848686,53.1605798382014,54.179508209228516,456900
2024-08-02 00:00:00+00:00,52.925447225832215,54.08153836520338,52.611931364721784,53.640655517578125,359700
2024-08-05 00:00:00+00:00,51.93590585621646,52.22983022418503,51.19130667629162,51.69097137451172,330200
2024-08-06 00:00:00+00:00,51.48523137896942,51.788951505770676,50.82880871003609,51.10313415527344,446000
2024-08-07 00:00:00+00:00,51.58320710296287,52.12206225452105,50.62306057575989,50.926780700683594,378900
2024-08-08 00:00:00+00:00,51.14232415505573,51.74976066629715,51.02475664197117,51.34806823730469,218500
2024-08-09 00:00:00+00:00,51.387256782956854,51.76935398962117,50.82880644438535,51.73016357421875,263000
2024-08-12 00:00:00+00:00,51.730164310329315,51.769354726289414,51.201104907079355,51.40685272216797,249200
2024-08-13 00:00:00+00:00,51.74975796974507,52.17104558520001,51.58320431300429,51.965301513671875,379500
2024-08-14 00:00:00+00:00,52.12205943871033,52.26901788806671,51.50482348668327,52.22003173828125,263400
2024-08-15 00:00:00+00:00,53.19977470732113,53.41531827161558,52.523756806675834,53.346736907958984,308600
2024-08-16 00:00:00+00:00,53.21936636116026,53.44470564632121,52.651120280624795,53.01362228393555,294600
2024-08-19 00:00:00+00:00,53.013621469331014,53.513286183113756,52.93524063879051,53.50349044799805,188300
2024-08-20 00:00:00+00:00,53.474102692661404,53.5426840547704,53.01362462929763,53.150787353515625,239400
2024-08-21 00:00:00+00:00,53.26835258175227,53.66024926618021,53.05281276898029,53.52308654785156,182600
2024-08-22 00:00:00+00:00,53.572070748681405,53.689638254768056,53.28794584968533,53.39571762084961,186200
2024-08-23 00:00:00+00:00,53.758218739686484,54.72816092703266,53.40551248974242,54.3068733215332,257900
2024-08-26 00:00:00+00:00,54.7477606151135,55.404183282702036,54.57140747570681,54.659584045410156,298900
2024-08-27 00:00:00+00:00,54.57140262148317,54.865323248548265,54.199101167252174,54.80653762817383,295200
2024-08-28 00:00:00+00:00,54.91431207840339,55.3160044937353,54.49302445532314,54.865325927734375,236400
2024-08-29 00:00:00+00:00,55.129857734573655,55.62952247035237,54.63998873434187,55.08087158203125,307600
2024-08-30 00:00:00+00:00,55.218037140313776,56.07040819802492,55.178846721305334,55.99203109741211,510700
2024-09-03 00:00:00+00:00,55.60992658403952,56.089999842872885,55.03188102131551,55.65891647338867,436700
2024-09-04 00:00:00+00:00,55.53154804156345,55.943036192067666,54.60079622923721,54.865325927734375,347400
2024-09-05 00:00:00+00:00,54.84572748076737,55.48255861406418,54.46363029575068,54.963294982910156,654200
2024-09-06 00:00:00+00:00,58.568732024086,58.568732024086,50.24095965254922,50.25075912475586,1347800
2024-09-09 00:00:00+00:00,50.56427241281727,50.70143511756624,48.790945510583065,48.92810821533203,1391800
2024-09-10 00:00:00+00:00,48.996692493838026,49.57473802508971,48.399055492797956,48.90851593017578,614100
2024-09-11 00:00:00+00:00,48.69297972900403,48.69297972900403,47.605469942498466,48.056148529052734,485700
2024-09-12 00:00:00+00:00,48.36966234648499,48.820344651379344,48.19330921357063,48.350067138671875,352200
2024-09-13 00:00:00+00:00,48.9966946414863,50.76022599203119,48.79095056305733,50.56427764892578,467600
2024-09-16 00:00:00+00:00,50.85819982339961,51.98490002706527,50.52508875133007,50.936580657958984,475800
2024-09-17 00:00:00+00:00,51.28927959478439,51.28927959478439,49.849067366363535,49.92744445800781,390700
2024-09-18 00:00:00+00:00,49.9666377980794,50.63285993437943,49.52575495238028,49.90785217285156,730300
2024-09-19 00:00:00+00:00,50.68184345157312,51.05414491718443,49.72170071386283,50.77981948852539,647400
2024-09-20 00:00:00+00:00,50.485894715097416,51.279483789807124,50.08420231028467,51.02475357055664,3721800
2024-09-23 00:00:00+00:00,51.53421257809176,51.80854173436371,50.04501424360305,50.064605712890625,782900
2024-09-24 00:00:00+00:00,50.30954562527591,50.41731740501762,48.74196629467993,49.25143051147461,1046100
2024-09-25 00:00:00+00:00,49.44737334310174,49.82947052869914,48.888923035320374,49.72169876098633,1042900
2024-09-26 00:00:00+00:00,50.113600518434446,51.16191988620882,50.03521968397466,50.681846618652344,730900
2024-09-27 00:00:00+00:00,50.8581987117989,51.161918832972255,50.11359948677894,50.31934356689453,377000
2024-09-30 00:00:00+00:00,50.40751708231715,51.86732450033142,50.39771761010295,51.69097137451172,567800
2024-10-01 00:00:00+00:00,51.573408388215846,51.66158495885102,50.54468422240806,50.60346984863281,328800
2024-10-02 00:00:00+00:00,50.40752085900166,50.9267808031511,50.162586358945674,50.5054931640625,279200
2024-10-03 00:00:00+00:00,50.225040406653065,50.490729741640315,49.84126817404513,50.3628044128418,258300
2024-10-04 00:00:00+00:00,50.91386525668049,51.159873488247044,50.34312435762798,50.48088836669922,262500
2024-10-07 00:00:00+00:00,50.20536341134242,51.47476686457503,50.02823717350587,51.45508575439453,560300
2024-10-08 00:00:00+00:00,51.74045512873218,52.10454627491308,51.46492334581151,51.47476577758789,510400
2024-10-09 00:00:00+00:00,51.51412310461777,52.07502158226117,51.317319518894855,51.70109176635742,674700
2024-10-10 00:00:00+00:00,51.46492119320045,51.51412208866084,50.60881360006897,51.16971206665039,403300
2024-10-11 00:00:00+00:00,51.32716122061877,52.61624580426215,51.32716122061877,52.53752136230469,389900
2024-10-14 00:00:00+00:00,52.350554698089454,53.580595909257966,52.29151136858973,53.118099212646484,565000
2024-10-15 00:00:00+00:00,53.108260684796306,53.678997856422654,52.27183040656384,52.36039352416992,437200
2024-10-16 00:00:00+00:00,52.665443335966096,53.423149149310085,52.61624243978277,53.00985336303711,316800
2024-10-17 00:00:00+00:00,52.82289003905561,53.56091476528631,52.635925126440796,53.4625129699707,305700
2024-10-18 00:00:00+00:00,53.541230769687076,54.1611725573677,53.541230769687076,54.131649017333984,595000
2024-10-21 00:00:00+00:00,54.1119729162953,54.1611738124414,53.18697955208261,53.42314910888672,601500
2024-10-22 00:00:00+00:00,53.334587239147055,53.590434157350906,52.08486492817121,52.576881408691406,366500
2024-10-23 00:00:00+00:00,52.360393485887066,52.576881940718714,52.06518434534528,52.4981575012207,304700
2024-10-24 00:00:00+00:00,52.49815646828519,52.78352692516881,51.86837597984396,52.31119155883789,491400
2024-10-25 00:00:00+00:00,52.61624265195122,52.92129046179054,51.88805662262335,51.907737731933594,343000
2024-10-28 00:00:00+00:00,52.48831821877686,53.09841760270967,52.36039288295959,52.85240936279297,389100
2024-10-29 00:00:00+00:00,52.61624686372731,52.94097580887047,52.31119527568173,52.793373107910156,232200
2024-10-30 00:00:00+00:00,52.714643198900006,53.393624562011894,52.714643198900006,52.8228874206543,312300
2024-10-31 00:00:00+00:00,52.763847511069585,52.980335968597814,52.12422832422663,52.212791442871094,540100
2024-11-01 00:00:00+00:00,52.30135289879439,52.685125149457186,52.00614001017273,52.2423095703125,253000
2024-11-04 00:00:00+00:00,52.0848621241958,53.3837852625389,52.0848621241958,53.314903259277344,213700
2024-11-05 00:00:00+00:00,53.05905416910002,53.74787797585985,52.74416392951629,53.62979507446289,373000
2024-11-06 00:00:00+00:00,55.77498886321469,56.562214485963274,55.164889474808014,56.2768440246582,514400
2024-11-07 00:00:00+00:00,56.050514221191406,56.61141268527739,55.706104200713234,56.050514221191406,381500
2024-11-08 00:00:00+00:00,56.28668744397934,57.280559106301354,56.27684501201662,56.808223724365234,338900
2024-11-11 00:00:00+00:00,57.03454476025528,57.95953806884725,57.03454476025528,57.67416763305664,366500
2024-11-12 00:00:00+00:00,57.56592908983542,58.20555202568209,56.36540765803185,56.47365188598633,557300
2024-11-13 00:00:00+00:00,56.827903331868754,57.290400023400835,55.735626147741065,56.01115417480469,256200
2024-11-14 00:00:00+00:00,55.91275325900569,55.99147769871097,54.57446781431903,54.69255447387695,178100
2024-11-15 00:00:00+00:00,55.017280142592014,55.25344969392338,54.0627670135681,54.131649017333984,223500
2024-11-18 00:00:00+00:00,54.28909799982726,54.62366936499708,53.92500684630915,53.99388885498047,244900
2024-11-19 00:00:00+00:00,53.64947497591197,54.702389894652235,53.55106943214,54.4760627746582,240300
2024-11-20 00:00:00+00:00,54.57446781431903,54.76143648172513,54.03325042960283,54.69255447387695,161700
2024-11-21 00:00:00+00:00,54.83031669859197,55.706105415873004,54.31861911858544,55.47977828979492,217400
2024-11-22 00:00:00+00:00,55.86355100724986,56.70981994463315,55.47977875745693,55.88323211669922,243700
2024-11-25 00:00:00+00:00,56.345724397740895,57.25103665298428,55.93243236545579,56.444129943847656,294900
2024-11-26 00:00:00+00:00,56.07019645038597,56.46381112775815,55.69626288226117,55.893070220947266,378000
2024-11-27 00:00:00+00:00,56.188280450321955,56.680296929760104,56.04067775876321,56.080039978027344,240500
2024-11-29 00:00:00+00:00,56.45397134940026,56.45397134940026,55.88323416955428,56.257164001464844,169900
2024-12-02 00:00:00+00:00,56.47364748851799,56.93614415238708,55.932430144676836,56.82789993286133,311900
2024-12-03 00:00:00+00:00,56.80822462075312,56.837744409531204,55.13536777054891,55.35185623168945,268800
2024-12-04 00:00:00+00:00,55.52898228128755,56.41461347946916,55.40105694070843,56.178443908691406,230000
2024-12-05 00:00:00+00:00,56.030832084625736,56.1882771987833,55.30264983931737,55.7946662902832,272300
2024-12-06 00:00:00+00:00,57.00502782303896,57.00502782303896,55.971793999329506,56.522850036621094,253600
2024-12-09 00:00:00+00:00,56.75902250810985,56.827904516311435,55.902914867755904,55.9225959777832,409100
2024-12-10 00:00:00+00:00,55.82418768735289,56.46381059358462,55.19440721254562,55.97179412841797,259700
2024-12-11 00:00:00+00:00,56.168605851906506,56.41461410370262,55.696266705124515,55.82419204711914,222800
2024-12-12 00:00:00+00:00,55.59785786899948,55.893066983033115,55.33216854023294,55.538814544677734,330700
2024-12-13 00:00:00+00:00,55.34201541772999,55.63722455548272,54.87951872451842,55.25345230102539,356000
2024-12-16 00:00:00+00:00,55.145208983040426,55.9225959364992,54.79095651038641,55.85371017456055,270600
2024-12-17 00:00:00+00:00,55.42073911738561,55.647066260433675,53.797083140742785,54.03325271606445,435900
2024-12-18 00:00:00+00:00,48.935957134084,52.32102906023525,48.424259560284206,49.516536712646484,1020300
2024-12-19 00:00:00+00:00,50.362806585289114,51.65189109869515,49.90030989845874,50.32344436645508,658000
2024-12-20 00:00:00+00:00,49.84126828866472,50.4218478545007,49.48701584120038,49.536216735839844,1305800
2024-12-23 00:00:00+00:00,49.4771766470258,50.18568158830816,49.211487294044915,49.546058654785156,385500
2024-12-24 00:00:00+00:00,49.42797510952578,50.0675980347715,49.309892205436114,50.0380744934082,167600
2024-12-26 00:00:00+00:00,49.67398221525232,50.70721604846847,49.62478131915398,50.53993225097656,350000
2024-12-27 00:00:00+00:00,50.1069537843142,51.061466904586496,49.79206355461795,50.225040435791016,386900
2024-12-30 00:00:00+00:00,50.03807227612432,50.83514028943258,49.752705583368424,50.55961227416992,399500
2024-12-31 00:00:00+00:00,50.854820865680196,51.05162819757308,50.13647729499065,50.3628044128418,412100
2025-01-02 00:00:00+00:00,50.773307609857014,50.9018949915203,50.169922697978,50.565582275390625,445500
2025-01-03 00:00:00+00:00,50.89200360941207,51.5052783890315,50.75352257272303,51.40636444091797,487400
2025-01-06 00:00:00+00:00,51.198638077794875,51.53495077723908,49.89295436779388,50.16002655029297,375100
2025-01-07 00:00:00+00:00,50.41721059965363,50.56558152398155,49.151090160101965,49.59621047973633,335300
2025-01-08 00:00:00+00:00,49.41816139678162,50.4765564844982,49.230223386935066,50.41720962524414,301600
2025-01-10 00:00:00+00:00,49.35881191690191,50.17980820403711,49.21043722999402,49.8731689453125,310800
2025-01-13 00:00:00+00:00,49.46761679501782,51.18874735174535,49.46761679501782,51.1195068359375,437000
2025-01-14 00:00:00+00:00,51.09972605914444,52.60324149141149,50.882110841494175,52.583457946777344,404500
2025-01-15 00:00:00+00:00,53.45391488939912,53.63196301726596,52.02952986646439,52.375736236572266,328300
2025-01-16 00:00:00+00:00,52.30649601869326,53.058251850322,52.128447889800206,52.79117965698242,210800
2025-01-17 00:00:00+00:00,53.05824779276945,53.05824779276945,52.17790087463557,52.51421356201172,204900
2025-01-21 00:00:00+00:00,52.78128959139394,53.315433976252464,52.731832616497854,53.226409912109375,210200
2025-01-22 00:00:00+00:00,52.880202887235,53.058251013319314,52.078990093180856,52.3955192565918,257200
2025-01-23 00:00:00+00:00,52.12844843674185,52.42519406356867,51.713001540524,52.059207916259766,291300
