"('date', '')","('open', 'CC')","('high', 'CC')","('low', 'CC')","('close', 'CC')","('volume', 'CC')"
2015-07-30 00:00:00+00:00,8.365629020936087,8.648104359318115,8.146891332143888,8.394600868225098,2405600
2015-07-31 00:00:00+00:00,8.31493014715792,8.32941642031536,7.836894184858784,7.9093241691589355,2664800
2015-08-03 00:00:00+00:00,7.887595788860075,7.931053228711413,7.576147810036764,7.706521511077881,2471600
2015-08-04 00:00:00+00:00,7.6051187008832635,7.728973148546032,7.141568359971303,7.221241474151611,3585500
2015-08-05 00:00:00+00:00,7.069138321158844,7.358856821721341,6.757690414996616,6.8590922355651855,7573000
2015-08-06 00:00:00+00:00,6.924280201658892,8.879882126677108,6.888065210488581,8.039697647094727,7461000
2015-08-07 00:00:00+00:00,8.119367999262384,8.170068559492519,7.424042971385787,7.974508762359619,3591500
2015-08-10 00:00:00+00:00,8.010725792307179,8.329416194970202,7.822408390816368,8.039697647094727,2923900
2015-08-11 00:00:00+00:00,7.96726630986102,8.068668129745053,7.576145991370305,7.742733955383301,1639200
2015-08-12 00:00:00+00:00,7.431285464575384,7.713760779471509,7.069137058201262,7.2574543952941895,2453700
2015-08-13 00:00:00+00:00,7.177782250218318,8.133853948067745,6.967736174456144,7.815163612365723,2375500
2015-08-14 00:00:00+00:00,7.692035655899635,7.967268655996,7.438532067655007,7.684792518615723,1290300
2015-08-17 00:00:00+00:00,7.663062200046618,8.056355631058192,7.648576619242084,7.952780723571777,2151900
2015-08-18 00:00:00+00:00,7.807919448017973,7.81516258192384,7.143015504405914,7.2574543952941895,3776100
2015-08-19 00:00:00+00:00,7.192270036210762,7.213998754630898,6.967737643391014,7.06913948059082,1829400
2015-08-20 00:00:00+00:00,7.2647008519953005,7.2647008519953005,6.764936079020369,6.967739105224609,3043300
2015-08-21 00:00:00+00:00,6.880820017914565,7.061894228912316,6.562129710485572,6.6635308265686035,2015800
2015-08-24 00:00:00+00:00,6.395541077181126,6.942385277283532,6.011663943274016,6.6635308265686035,2239700
2015-08-25 00:00:00+00:00,6.8373624366963615,6.895306824219427,6.011664412213768,6.01890754699707,2859000
2015-08-26 00:00:00+00:00,6.185496685592339,6.620075185301119,6.055122997531008,6.605588912963867,2748400
2015-08-27 00:00:00+00:00,6.678019741639607,7.0474107535072505,6.620076026415524,6.931523323059082,2765400
2015-08-28 00:00:00+00:00,6.554888435599708,7.032924377712535,6.554888435599708,7.011195659637451,1947600
2015-08-31 00:00:00+00:00,6.786661402673043,7.112594847075397,6.786661402673043,7.003950595855713,1878100
2015-09-01 00:00:00+00:00,6.721475740258856,6.989465538345593,6.7069901599332225,6.786662578582764,2239100
2015-09-02 00:00:00+00:00,6.663531686303973,6.822877205949031,6.257925788153586,6.279654502868652,3103700
2015-09-03 00:00:00+00:00,6.373814009569636,7.264699025950013,6.308627166274785,6.801149368286133,3929200
2015-09-04 00:00:00+00:00,6.714232684887927,6.764933247532163,6.489700338940066,6.496943473815918,1683600
2015-09-08 00:00:00+00:00,6.554888341270454,6.634560766894888,6.511430215002182,6.605588912963867,2074500
2015-09-09 00:00:00+00:00,6.7721754622663575,6.974978376031648,6.706988638727412,6.735960483551025,2977900
2015-09-10 00:00:00+00:00,6.808390235850778,6.866333929630871,6.55850831545287,6.634559154510498,2363100
2015-09-11 00:00:00+00:00,6.685261503047599,6.786663339672423,6.540402229828921,6.569374084472656,2222900
2015-09-14 00:00:00+00:00,6.5911035859410845,6.5911035859410845,6.366571191245859,6.489701747894287,1666000
2015-09-15 00:00:00+00:00,6.540401304002621,6.83736294475039,6.540401304002621,6.808391094207764,1911600
2015-09-16 00:00:00+00:00,6.844605692165767,7.090866753193373,6.779418859453358,6.960493087768555,1925300
2015-09-17 00:00:00+00:00,6.967737428190308,7.141568551669573,6.808391886295906,6.844606876373291,1227600
2015-09-18 00:00:00+00:00,6.75044637287522,6.786661353265902,6.315868680416924,6.3448405265808105,3589800
2015-09-21 00:00:00+00:00,6.475213398932462,6.656287607625401,6.323111036000662,6.620073318481445,1975800
2015-09-22 00:00:00+00:00,6.518672702580353,6.533158973476259,6.134795503503222,6.294140338897705,1576800
2015-09-23 00:00:00+00:00,6.257926830444964,6.627317805098702,5.7147036915161555,5.779890537261963,2612700
2015-09-24 00:00:00+00:00,5.7509179605322585,5.7726466761382875,5.214938025255738,5.490170955657959,4411800
2015-09-25 00:00:00+00:00,5.591572228034067,5.606058153027483,5.106293568068778,5.113536357879639,3414000
2015-09-28 00:00:00+00:00,5.070078652375778,5.099050502759618,4.660850833989415,4.69344425201416,4068500
2015-09-29 00:00:00+00:00,4.751388220598869,4.852789702657911,4.4544265647401025,4.4761552810668945,4047600
2015-09-30 00:00:00+00:00,4.526855919189144,4.700687020707592,4.302323907041966,4.686201095581055,4616600
2015-10-01 00:00:00+00:00,4.707930788793877,4.802089487458973,4.570314308907601,4.758631706237793,2215500
2015-10-02 00:00:00+00:00,4.7079304687902,5.225802930876072,4.678958616611998,5.12802267074585,2885600
2015-10-05 00:00:00+00:00,5.236668083871333,5.620545701551362,5.178724370720786,5.475686073303223,4462600
2015-10-06 00:00:00+00:00,5.482927946289204,6.127552124557429,5.46844202134065,5.946477890014648,3878400
2015-10-07 00:00:00+00:00,5.975450186996511,6.228954410621011,5.6096801229638755,5.700217247009277,4017900
2015-10-08 00:00:00+00:00,5.982692979938861,6.2144677831783754,5.070078656068174,6.105823516845703,6623500
2015-10-09 00:00:00+00:00,6.192738656200492,6.286897336440189,5.743674314046423,5.816103935241699,2952200
2015-10-12 00:00:00+00:00,5.816104454042152,5.903020007229409,5.645894915393365,5.830590724945068,1296600
2015-10-13 00:00:00+00:00,5.743674955065415,5.7871327326326565,5.3018540437792625,5.31633996963501,1585300
2015-10-14 00:00:00+00:00,5.323582801982672,5.381526505863954,5.164237616309148,5.22218132019043,2139600
2015-10-15 00:00:00+00:00,5.214937368869845,5.214937368869845,4.997648513300405,5.120779037475586,2159500
2015-10-16 00:00:00+00:00,5.142507591475215,5.193208495560906,4.599284951276319,4.628256797790527,2677700
2015-10-19 00:00:00+00:00,4.628257648527469,4.6789585619326814,4.3095669329198145,4.403725624084473,2638300
2015-10-20 00:00:00+00:00,4.4254556071266755,4.68620232797652,4.3530259624461625,4.642744541168213,2369400
2015-10-21 00:00:00+00:00,4.707929215126066,4.744144193391072,4.490640036279289,4.534098148345947,1373400
2015-10-22 00:00:00+00:00,4.635500107934685,4.736901574580688,4.51236958289299,4.599285125732422,1437400
2015-10-23 00:00:00+00:00,4.649986594059153,4.823817700759226,4.592042891825796,4.751388072967529,1341000
2015-10-26 00:00:00+00:00,4.889003986950186,4.889003986950186,4.649986069514311,4.671714782714844,1120100
2015-10-27 00:00:00+00:00,4.657229384152469,4.758631208432553,4.500056936427217,4.751388072967529,1142900
2015-10-28 00:00:00+00:00,4.809330378088304,4.94694680360075,4.729657983348157,4.823816299438477,1762300
2015-10-29 00:00:00+00:00,4.809331249232672,5.030242021552274,4.773116611983259,5.004891395568848,1358200
2015-10-30 00:00:00+00:00,4.910733909413626,5.070079100612161,4.852789858151519,5.019378185272217,1407400
2015-11-02 00:00:00+00:00,4.997649493999315,5.591572827807563,4.96143450494537,5.50465726852417,2071300
2015-11-03 00:00:00+00:00,5.323583395539156,6.315870643942849,5.323583395539156,6.142038822174072,3794100
2015-11-04 00:00:00+00:00,6.113066718496412,6.373814095177986,5.830591314749354,5.888535022735596,4209700
2015-11-05 00:00:00+00:00,6.026151897751832,6.2651698952808825,5.287369184683011,5.446714401245117,2561100
2015-11-06 00:00:00+00:00,5.338067814754199,5.432226490139143,4.827438579940585,4.874517917633057,2996400
2015-11-09 00:00:00+00:00,4.780359964495588,4.8383036672187805,4.599285720799758,4.657229423522949,1819100
2015-11-10 00:00:00+00:00,4.606289492405007,4.671781871895863,4.4389203480321155,4.475305080413818,2550500
2015-11-11 00:00:00+00:00,4.497136699139444,4.518967613097137,4.2933831214904785,4.2933831214904785,3530400
2015-11-12 00:00:00+00:00,4.307938556402785,4.32976913151813,4.1842308074467125,4.256999969482422,2166300
2015-11-13 00:00:00+00:00,4.2351668532480495,4.293382147947179,4.0969053548423515,4.140566825866699,1366300
2015-11-16 00:00:00+00:00,4.2060607121328,4.344321913060752,4.1150991948435065,4.264276027679443,1940700
2015-11-17 00:00:00+00:00,4.235168776792763,4.373430337994612,4.07507629666823,4.089630126953125,5757800
2015-11-18 00:00:00+00:00,4.096906634138313,4.286106400989816,4.078714262116471,4.249722003936768,4076900
2015-11-19 00:00:00+00:00,4.256998329092169,4.555352298957063,4.256998329092169,4.395259857177734,3733900
2015-11-20 00:00:00+00:00,4.402537103628111,4.468029153101744,4.275190854278877,4.358875274658203,2116400
2015-11-23 00:00:00+00:00,4.358876527932244,4.380707448694073,4.19150763905131,4.3224921226501465,2500900
2015-11-24 00:00:00+00:00,4.322489759595504,4.5553512834592516,4.322489759595504,4.475305080413818,2704900
2015-11-25 00:00:00+00:00,4.4753057118175485,4.649951619112588,4.431644234993788,4.591736316680908,1349600
2015-11-27 00:00:00+00:00,4.635398875983804,4.686337451002215,4.584460647956047,4.613568305969238,503700
2015-11-30 00:00:00+00:00,4.5917376422295275,4.657230049866885,4.511691404782833,4.548076152801514,1155600
2015-12-01 00:00:00+00:00,4.548077104960131,4.613569526308596,4.257000100844533,4.402538776397705,2204100
2015-12-02 00:00:00+00:00,4.366152508420617,4.504414046159479,4.293383369345065,4.453475475311279,1985200
2015-12-03 00:00:00+00:00,4.460752700870233,4.548075670465416,4.278829674051616,4.3443217277526855,2763100
2015-12-04 00:00:00+00:00,4.329766616424463,4.562628146663847,4.26427458213099,4.5189666748046875,1928100
2015-12-07 00:00:00+00:00,4.482584292310384,4.518969044770204,4.355238352682443,4.3734307289123535,1627700
2015-12-08 00:00:00+00:00,4.307938669583944,4.366154000741985,4.169677084588225,4.206061840057373,2391500
2015-12-09 00:00:00+00:00,4.227890675494218,4.566267582308644,4.227890675494218,4.395259857177734,2007700
2015-12-10 00:00:00+00:00,4.366153834665236,4.533523078873699,4.337046170193394,4.460753917694092,1174500
2015-12-11 00:00:00+00:00,4.3734283516537475,4.438920384695005,4.082351531167569,4.140566825866699,2629700
2015-12-14 00:00:00+00:00,4.111460378598907,4.206060433592781,3.7767219893826014,3.82766056060791,2557200
2015-12-15 00:00:00+00:00,3.82765964967645,3.9440902453503797,3.8167440210891095,3.9004287719726562,2089300
2015-12-16 00:00:00+00:00,3.965921588680942,4.235167914626205,3.907706279392436,4.111460208892822,2309600
2015-12-17 00:00:00+00:00,4.060521450798031,4.060521450798031,3.332829424576431,3.434706211090088,5230200
2015-12-18 00:00:00+00:00,3.420153303559952,4.577184047223867,3.420153303559952,4.337045669555664,7564700
2015-12-21 00:00:00+00:00,4.358876479613406,4.486222764165878,3.820384372685638,4.053246021270752,4846000
2015-12-22 00:00:00+00:00,4.0314138227041205,4.322490704410065,3.96955997232946,4.169675350189209,2116200
2015-12-23 00:00:00+00:00,4.169676894629615,4.322492305453008,4.111461566123698,4.191507816314697,1784000
2015-12-24 00:00:00+00:00,4.1551227427206125,4.25699955976542,4.1551227427206125,4.176953315734863,438900
2015-12-28 00:00:00+00:00,4.147844208489209,4.147844208489209,3.918621536754093,3.929536819458008,1442800
2015-12-29 00:00:00+00:00,3.951368877605273,4.002307461117976,3.864773528527176,3.9877536296844482,1138600
2015-12-30 00:00:00+00:00,3.91498189534611,3.958643360905041,3.7912742361005645,3.8203818798065186,1329500
2015-12-31 00:00:00+00:00,3.791274915033074,4.009582628912239,3.7767210905738327,3.9004287719726562,1959300
2016-01-04 00:00:00+00:00,3.783999642624347,3.995030371905856,3.783999642624347,3.9877536296844482,2782300
2016-01-05 00:00:00+00:00,3.9877540106019462,3.9950307535184417,3.834938592457342,3.9440925121307373,3089500
2016-01-06 00:00:00+00:00,3.8422152997438577,3.8640458733101273,3.6748460654427086,3.7257843017578125,3036300
2016-01-07 00:00:00+00:00,3.6384605106554533,3.7985526204484144,3.3764912567308834,3.4565374851226807,3906000
2016-01-08 00:00:00+00:00,3.5147521555653896,3.6530136713462737,3.354660075024169,3.4929215908050537,2813200
2016-01-11 00:00:00+00:00,3.4929215893478895,3.5074754148455654,3.121798518671302,3.187290906906128,3551900
2016-01-12 00:00:00+00:00,3.230952901896505,3.2491452734357202,2.7797837185799037,2.845276117324829,6644100
2016-01-13 00:00:00+00:00,2.8889367750885513,2.8889367750885513,2.357721690524684,2.4013831615448,4251000
2016-01-14 00:00:00+00:00,2.4013836285473986,2.8016142043894154,2.3431683225326463,2.554198980331421,6322600
2016-01-15 00:00:00+00:00,2.503260996762871,2.9034916380283975,2.474153338997425,2.896214723587036,3024900
2016-01-19 00:00:00+00:00,2.932599607925954,3.0344764149211745,2.546922603815189,2.612414836883545,2604000
2016-01-20 00:00:00+00:00,2.5323678003297387,2.7215676854810287,2.3431679151784484,2.6560754776000977,2659600
2016-01-21 00:00:00+00:00,2.6487991579653456,3.0010020891797824,2.621146782134547,2.6342451572418213,2163900
2016-01-22 00:00:00+00:00,2.71429247818978,2.8088923934307153,2.5687539735545037,2.765230894088745,2421500
2016-01-25 00:00:00+00:00,2.7579532874237542,2.8016147758405423,2.532368757108351,2.5396456718444824,1499800
2016-01-26 00:00:00+00:00,2.546922388378576,2.554199302548416,2.364999360637249,2.4232146739959717,3404800
2016-01-27 00:00:00+00:00,2.4450449343404763,2.4741527587750682,2.22673737880039,2.2703988552093506,3900500
2016-01-28 00:00:00+00:00,2.2995074243910016,2.386830405490428,2.270399590529185,2.2849535942077637,2833600
2016-01-29 00:00:00+00:00,2.306783819794414,2.910768156815038,2.2995069063421885,2.8671066761016846,30275800
2016-02-01 00:00:00+00:00,2.8889376008245704,3.2673372979843096,2.6924607515804206,2.845276117324829,4579500
2016-02-02 00:00:00+00:00,2.8161681511213246,2.881660546679228,2.5833067436256685,2.6633529663085938,3294400
2016-02-03 00:00:00+00:00,2.699737598641093,2.976260667615634,2.692460684904674,2.9107682704925537,3998500
2016-02-04 00:00:00+00:00,2.925321664253352,3.2236752567075446,2.896214013623214,3.2018446922302246,2775800
2016-02-05 00:00:00+00:00,3.1945681473866703,3.2018452347725668,2.9471530751068156,3.0344760417938232,1629100
2016-02-08 00:00:00+00:00,2.954429931194074,3.0271990729494673,2.8743838752631414,3.0126452445983887,1885000
2016-02-09 00:00:00+00:00,2.9325994692891686,2.998091525766095,2.765230090147206,2.896214723587036,2551600
2016-02-10 00:00:00+00:00,2.9180456209263665,2.9253223618238247,2.6196916103363037,2.6196916103363037,1579000
2016-02-11 00:00:00+00:00,2.6124152071493514,2.95443059752746,2.546922964798574,2.816169023513794,1581100
2016-02-12 00:00:00+00:00,2.8962147024300045,2.9034916168182074,2.648799439735776,2.8234455585479736,1844400
2016-02-16 00:00:00+00:00,2.794338213569906,2.8088920448779247,2.5614767391462525,2.6851844787597656,2078000
2016-02-17 00:00:00+00:00,2.721568251051102,3.1145221004823695,2.714291337552114,3.0271987915039062,2702700
2016-02-18 00:00:00+00:00,3.041753109436234,3.041753109436234,2.8816609866198686,3.005368709564209,1277200
2016-02-19 00:00:00+00:00,2.94715339217644,3.0926916856458626,2.8234456692320995,3.005368709564209,1577700
2016-02-22 00:00:00+00:00,3.04902982711792,3.252783413217047,3.0271989122548466,3.04902982711792,1564400
2016-02-23 00:00:00+00:00,3.0271987262810125,3.1654602532781584,2.925321939490178,2.947152853012085,1305700
2016-02-24 00:00:00+00:00,2.7797837132344805,3.6166295060182203,2.7652298854292194,3.485645055770874,4367500
2016-02-25 00:00:00+00:00,3.4638140093231296,3.7476137858379075,3.347383055965582,3.572967529296875,2884600
2016-02-26 00:00:00+00:00,3.6457379455356627,3.7767224114805846,3.456537814402331,3.5656917095184326,2985200
2016-02-29 00:00:00+00:00,3.565690260960226,3.8567670806899326,3.5365826136863077,3.7330594062805176,2845900
2016-03-01 00:00:00+00:00,3.7985520390487064,3.973198297264248,3.7839982131132928,3.929536819458008,2514200
2016-03-02 00:00:00+00:00,3.9950302683483407,4.184230419070547,3.900430539977941,4.155122756958008,2951300
2016-03-03 00:00:00+00:00,4.162399355893804,4.369791875054181,4.147845525337873,4.337045669555664,2570800
2016-03-04 00:00:00+00:00,4.358875215881912,4.468029092853591,4.184229290319712,4.213336944580078,2530600
2016-03-07 00:00:00+00:00,4.242445103859607,4.8245989523475465,4.220614534060934,4.788214206695557,2728800
2016-03-08 00:00:00+00:00,4.708167218580457,4.751829045149395,4.293382989090898,4.424367427825928,2292500
2016-03-09 00:00:00+00:00,4.4755586413751995,4.673009747650245,4.329298691805249,4.614505767822266,1723300
2016-03-10 00:00:00+00:00,4.592567531875588,4.731514327223698,4.446307215055111,4.63644552230835,2241600
2016-03-11 00:00:00+00:00,4.716889063379038,4.78270623361127,4.621820243690767,4.768080234527588,1409400
2016-03-14 00:00:00+00:00,5.009408979086284,5.2287992958917595,4.958218160886623,5.0240349769592285,2986800
2016-03-15 00:00:00+00:00,4.972844102446766,5.082538910896017,4.936278933822821,4.9947829246521,2110300
2016-03-16 00:00:00+00:00,4.980156724249344,4.994782721361377,4.629132444849284,4.892400741577148,1829300
2016-03-17 00:00:00+00:00,4.899711684432916,5.301926973641934,4.848520888552195,5.279987812042236,2807600
2016-03-18 00:00:00+00:00,5.33849354467321,5.667578615097609,5.155668428057158,5.4628143310546875,5529400
2016-03-21 00:00:00+00:00,5.674891784279284,5.733395765773094,5.228798402322134,5.2653632164001465,2150600
2016-03-22 00:00:00+00:00,5.228798402322134,5.3092415512317395,4.833896178527684,5.2653632164001465,2031700
2016-03-23 00:00:00+00:00,5.119103087618966,5.2580502132711135,4.899712815807949,4.958217144012451,2455700
2016-03-24 00:00:00+00:00,4.936277233653605,5.25804942110007,4.753452150925694,5.228797435760498,1853600
2016-03-28 00:00:00+00:00,5.250736905310695,5.265362899804717,5.060598976888417,5.119102954864502,1074200
2016-03-29 00:00:00+00:00,5.05328562060087,5.36043184246111,4.9362776689250465,5.250736713409424,1475200
2016-03-30 00:00:00+00:00,5.279988369499024,5.484752620774179,5.148354432136468,5.287301540374756,2498600
2016-03-31 00:00:00+00:00,5.316554054889399,5.454038682102172,5.056942391087108,5.119102954864502,1930800
2016-04-01 00:00:00+00:00,5.214173749196291,5.484754907614558,5.133730579578773,5.448189735412598,3267400
2016-04-04 00:00:00+00:00,5.404310346803562,5.652952616863487,5.192233239532885,5.2653632164001465,1994100
2016-04-05 00:00:00+00:00,5.228798358532213,5.375058311041845,5.17029437752836,5.21417236328125,1177200
2016-04-06 00:00:00+00:00,5.19954571096229,5.418935612002375,5.170293724156944,5.345805644989014,1485900
2016-04-07 00:00:00+00:00,5.316554120277148,5.3458061096249585,5.111789846131259,5.148355007171631,1954900
2016-04-08 00:00:00+00:00,5.2287975353759,5.3896834578086334,5.148354399803945,5.272675514221191,1674900
2016-04-11 00:00:00+00:00,5.316553493066482,5.499378579277449,5.2287975353759,5.272675514221191,2215000
2016-04-12 00:00:00+00:00,5.279990570963965,5.521320079816519,5.2287997483348105,5.448189735412598,1799300
2016-04-13 00:00:00+00:00,5.499379843752383,5.667578975689024,5.418936689684096,5.601761817932129,1553500
2016-04-14 00:00:00+00:00,5.623701349410859,5.7041445086666895,5.448189033644619,5.543258190155029,1717800
2016-04-15 00:00:00+00:00,5.521318071036471,5.960097885554052,5.521318071036471,5.945472240447998,3392200
2016-04-18 00:00:00+00:00,5.916220396122954,6.100507992426603,5.799212094039424,5.982037544250488,1786300
2016-04-19 00:00:00+00:00,6.069794596363326,6.720651627919183,6.062481423612183,6.625583171844482,5307700
2016-04-20 00:00:00+00:00,6.632894297857124,6.896162883961773,6.581703493857842,6.749902248382568,3722700
2016-04-21 00:00:00+00:00,6.793782218279096,7.078989689588965,6.735278228895929,7.027798175811768,3450300
2016-04-22 00:00:00+00:00,7.049737745636077,7.166745725244548,6.347689170562681,6.6328959465026855,3369800
2016-04-25 00:00:00+00:00,6.632895429277899,6.823033730026205,6.530513803815362,6.581704616546631,2503000
2016-04-26 00:00:00+00:00,6.58170404705791,6.925415453682555,6.508573723121617,6.896163463592529,2109200
2016-04-27 00:00:00+00:00,6.918105560526117,6.991235919121333,6.603645994958589,6.720654010772705,2016000
2016-04-28 00:00:00+00:00,6.713338797012729,7.254500998328471,6.6109564761871145,6.918102741241455,2800900
2016-04-29 00:00:00+00:00,6.954668232247576,7.100928199279707,6.552452799842312,6.669460773468018,2678700
2016-05-02 00:00:00+00:00,6.691399453301868,6.771842956542969,6.406192697948932,6.771842956542969,3702100
2016-05-03 00:00:00+00:00,7.0936137568854525,7.4921725315989995,7.021215033856516,7.313004016876221,5695900
2016-05-04 00:00:00+00:00,7.225250376611822,7.269128024271266,6.910790879554384,7.261815547943115,3537700
2016-05-05 00:00:00+00:00,7.31300470701569,7.590898969572984,7.020484797704053,7.217935562133789,2507600
2016-05-06 00:00:00+00:00,7.239873303416519,7.525080695612849,7.1301785281069,7.5031418800354,2153700
2016-05-09 00:00:00+00:00,7.503143561248713,7.503143561248713,6.859599014926116,6.874224662780762,3201000
2016-05-10 00:00:00+00:00,6.9107870831980325,7.291063540267051,6.779153515108354,7.2691240310668945,2375900
2016-05-11 00:00:00+00:00,7.298377423581313,7.598211163817026,7.174057001190019,7.356882095336914,1822800
2016-05-12 00:00:00+00:00,7.466577440494344,7.612837387446633,7.137492385496085,7.203309535980225,2758700
2016-05-13 00:00:00+00:00,7.181304750567608,7.342682581915534,7.019926919219682,7.1959757804870605,2790900
2016-05-16 00:00:00+00:00,7.166632070172315,7.518728278143866,7.166632070172315,7.364686012268066,2183600
2016-05-17 00:00:00+00:00,7.372020734252497,7.702111068715435,7.276661179931576,7.6580986976623535,2562600
2016-05-18 00:00:00+00:00,7.628758580372152,7.9441786417178815,7.562741062475783,7.636094093322754,2856400
2016-05-19 00:00:00+00:00,7.584747431964099,7.648564860078672,7.195974312595354,7.518729209899902,3551000
2016-05-20 00:00:00+00:00,7.5480725125784405,7.702114837306705,6.968580090896542,7.3133416175842285,3671100
2016-05-23 00:00:00+00:00,7.247320741059856,7.247320741059856,6.557797938613147,7.012589931488037,4990300
2016-05-24 00:00:00+00:00,7.012590098879412,7.115284480741914,6.6384873375297015,6.7705230712890625,6746200
2016-05-25 00:00:00+00:00,6.829205893109467,7.093278037694703,6.741181145361438,7.027259826660156,3766800
2016-05-26 00:00:00+00:00,7.019925151125033,7.108683040944101,6.792529841072807,6.865882873535156,2588800
2016-05-27 00:00:00+00:00,6.865884859063261,6.917232766144415,6.572471245256247,6.7118425369262695,2390300
2016-05-31 00:00:00+00:00,6.733849706677615,6.733849706677615,6.191033421499982,6.389088153839111,5005600
2016-06-01 00:00:00+00:00,6.367079816321598,6.462439387251878,6.198366514044016,6.455103874206543,3406100
2016-06-02 00:00:00+00:00,6.315731377309052,6.499114990234375,5.516179062802653,6.499114990234375,25409000
2016-06-03 00:00:00+00:00,6.330404055317187,6.330404055317187,5.98564257710809,6.198367595672607,19097500
2016-06-06 00:00:00+00:00,6.036990426843553,6.286392344275579,6.036990426843553,6.22037410736084,7297300
2016-06-07 00:00:00+00:00,6.117677772941903,6.293725883063956,6.110342260131899,6.20570182800293,3321000
2016-06-08 00:00:00+00:00,6.169025509929952,6.411091857677156,6.1103428013580885,6.125013828277588,2448600
2016-06-09 00:00:00+00:00,6.088337679004224,6.345074384414835,6.081002164678825,6.198367595672607,3503600
2016-06-10 00:00:00+00:00,6.0883366165760915,6.5577982586291315,6.0883366165760915,6.455103874206543,4448800
2016-06-13 00:00:00+00:00,6.403757043098708,6.506452144083749,6.088337624989552,6.14702033996582,4738500
2016-06-14 00:00:00+00:00,6.110344479936808,6.352410894182313,6.088338633065378,6.308399200439453,4293700
2016-06-15 00:00:00+00:00,6.315731352572551,6.711839926957712,6.271719677392513,6.521121501922607,3177200
2016-06-16 00:00:00+00:00,6.484446388544529,6.535793589954841,6.21303865322078,6.513787746429443,2295500
2016-06-17 00:00:00+00:00,6.579805838761485,6.895225254530372,6.469775224332501,6.543128967285156,3086100
2016-06-20 00:00:00+00:00,6.660493924536637,6.917231307130484,6.557798831588481,6.748517990112305,2487200
2016-06-21 00:00:00+00:00,6.7485182877762995,6.814536514758258,6.605479262350803,6.763189315795898,1768500
2016-06-22 00:00:00+00:00,6.689836493912556,6.851214326534053,6.565135536825927,6.6531596183776855,2550300
2016-06-23 00:00:00+00:00,6.73384913308837,7.298670518787801,6.7221120288055465,7.151963710784912,3587300
2016-06-24 00:00:00+00:00,6.741183732298227,7.0492683689853015,6.741183732298227,6.799867153167725,17719800
2016-06-27 00:00:00+00:00,6.711840511136421,6.711840511136421,6.117677947621013,6.191030979156494,4345200
