"('date', '')","('open', 'AL')","('high', 'AL')","('low', 'AL')","('close', 'AL')","('volume', 'AL')"
2024-03-11 00:00:00+00:00,42.24749079942216,43.217805220898335,42.179569086035286,42.984928131103516,1876800
2024-03-12 00:00:00+00:00,43.35364121163706,44.411283897697004,43.12076416178542,44.217220306396484,2092500
2024-03-13 00:00:00+00:00,44.120188085809815,45.66298781981781,44.120188085809815,45.21664047241211,2075900
2024-03-14 00:00:00+00:00,45.28487346026559,45.68450306798529,45.03145134828695,45.216644287109375,2029200
2024-03-15 00:00:00+00:00,45.57728687917465,46.54224821642874,45.34335933682964,45.937931060791016,22684300
2024-03-18 00:00:00+00:00,45.80147478874035,46.28882819534524,45.4018451440528,45.411590576171875,2296200
2024-03-19 00:00:00+00:00,45.206901813042485,45.56754228306059,44.68055925579792,45.17765808105469,1362500
2024-03-20 00:00:00+00:00,44.83650903122393,45.75273200765383,44.66106152451443,45.470069885253906,1072800
2024-03-21 00:00:00+00:00,45.63577012748626,46.191352682276644,45.56754095186016,45.86970138549805,874400
2024-03-22 00:00:00+00:00,46.15236530363166,47.205050428060325,46.054896111315536,47.0685920715332,1738900
2024-03-25 00:00:00+00:00,47.0295978757341,48.40393416233799,46.85415037376671,47.858097076416016,1929700
2024-03-26 00:00:00+00:00,48.38444301091903,49.3494043401184,47.984813387721786,49.037498474121094,2324400
2024-03-27 00:00:00+00:00,49.09597733296353,49.57358527041161,48.79382062395556,49.476112365722656,1159700
2024-03-28 00:00:00+00:00,49.797766337146456,50.46056720238812,49.75877717608258,50.138912200927734,1337600
2024-04-01 00:00:00+00:00,50.207141702838534,50.34360376745673,49.45662079759936,49.88549041748047,1086300
2024-04-02 00:00:00+00:00,49.466367364328704,49.54434568875767,48.667108129987575,48.871795654296875,1375300
2024-04-03 00:00:00+00:00,48.88154911772149,49.40788798122146,48.68660700765671,49.16421127319336,1189000
2024-04-04 00:00:00+00:00,49.719789118292,50.34360455452319,48.82306070319095,48.90103530883789,1020100
2024-04-05 00:00:00+00:00,48.66710511513111,49.35914596961705,48.66710511513111,49.26167678833008,1134800
2024-04-08 00:00:00+00:00,49.40788721824556,49.63206933998413,48.94002839224184,49.12522506713867,909800
2024-04-09 00:00:00+00:00,49.08623514073153,49.28117724476228,48.21874668191665,48.2869758605957,1046300
2024-04-10 00:00:00+00:00,47.49745879269227,48.08228506514011,47.19529836601699,47.55594253540039,1094800
2024-04-11 00:00:00+00:00,47.60467815017782,48.0043077717318,46.727440581785544,47.91658401489258,1000800
2024-04-12 00:00:00+00:00,47.55593745320761,47.9263232961434,46.90288207649637,47.32200622558594,1151500
2024-04-15 00:00:00+00:00,47.77037793110196,48.19925129646482,46.77618028171479,47.000362396240234,577400
2024-04-16 00:00:00+00:00,47.068588902539204,47.4779639445585,46.532500944471074,47.23428726196289,622600
2024-04-17 00:00:00+00:00,47.69240248858641,47.97506834387204,47.2635328489267,47.40973663330078,788100
2024-04-18 00:00:00+00:00,47.672906923820555,48.44292614756137,47.380495642891844,47.497459411621094,646300
2024-04-19 00:00:00+00:00,47.52669994463956,48.170006257011,47.52669994463956,47.78987121582031,875000
2024-04-22 00:00:00+00:00,47.9068381293192,48.71584279631509,47.66316144243194,48.29671859741211,642600
2024-04-23 00:00:00+00:00,48.4526696194053,49.768525907682495,48.26747668322303,49.71978759765625,1081100
2024-04-24 00:00:00+00:00,49.91472934174638,50.34360267049361,49.680801815348794,50.09992599487305,873800
2024-04-25 00:00:00+00:00,49.46636844307308,50.314362289569466,49.12522256178465,50.255882263183594,664800
2024-04-26 00:00:00+00:00,50.411831518649834,50.986908618151766,50.265624026931505,50.35334777832031,742200
2024-04-29 00:00:00+00:00,50.40208608433948,50.81146486039719,50.31436232648506,50.704246520996094,838200
2024-04-30 00:00:00+00:00,50.265626843991754,50.470314369300034,48.89129047401858,48.969268798828125,938400
2024-05-01 00:00:00+00:00,48.90104168475321,49.72954475181872,48.608630368581935,49.018009185791016,898400
2024-05-02 00:00:00+00:00,49.827005898374786,49.87574049015851,49.10572501626914,49.49560546875,642900
2024-05-03 00:00:00+00:00,50.05118880437407,50.35334922745614,49.641813764918766,50.10967254638672,728200
2024-05-06 00:00:00+00:00,50.48980858291162,50.67500524388037,50.0414443731546,50.246131896972656,1329700
2024-05-07 00:00:00+00:00,45.820960225636036,47.04909274701047,45.05094476024679,46.581233978271484,3284400
2024-05-08 00:00:00+00:00,46.132872216707526,47.760630702859544,45.82096263626111,47.721641540527344,1436800
2024-05-09 00:00:00+00:00,47.770376084162095,48.579384469755226,47.64366688403229,48.52090072631836,880700
2024-05-10 00:00:00+00:00,48.77432374629258,48.930276668240154,47.62416955260014,47.858097076416016,790600
2024-05-13 00:00:00+00:00,48.033545769149406,48.07253493015559,47.55594156056231,47.6436653137207,570400
2024-05-14 00:00:00+00:00,47.94582146150279,48.32596019960025,47.57543559086065,48.1505126953125,605600
2024-05-15 00:00:00+00:00,48.530649425145434,49.1544611431655,48.44292566991067,48.90103530883789,710500
2024-05-16 00:00:00+00:00,48.71584677479753,48.803570537969534,47.92633290624948,48.17000961303711,552500
2024-05-17 00:00:00+00:00,48.18950207953498,48.58913171238859,47.8873453560428,48.0238037109375,602200
2024-05-20 00:00:00+00:00,47.955573156387956,48.16026068285216,47.67290730467385,47.69240188598633,703800
2024-05-21 00:00:00+00:00,47.731391529249606,47.88734446310861,47.43897652482915,47.53644943237305,568500
2024-05-22 00:00:00+00:00,47.458473551041244,47.565691895757,46.58123964722508,46.98086929321289,702200
2024-05-23 00:00:00+00:00,47.31226736927243,47.31226736927243,46.288826007419274,46.51300811767578,517200
2024-05-24 00:00:00+00:00,46.824907479429626,47.40972997116773,46.63971083975101,47.32200622558594,441900
2024-05-28 00:00:00+00:00,47.57543577008,47.85809788964307,46.57148533216015,46.64946365356445,645000
2024-05-29 00:00:00+00:00,46.15236524763694,46.474020274670345,45.245887630993614,45.37260055541992,1136600
2024-05-30 00:00:00+00:00,45.53830205055364,45.89894251883951,45.08018867312882,45.87944793701172,1175600
2024-05-31 00:00:00+00:00,46.20110433837845,46.49351563809752,45.52855425899203,46.43503189086914,869500
2024-06-03 00:00:00+00:00,46.4447773165293,46.77617775449055,45.60652893120312,46.08413314819336,561600
2024-06-04 00:00:00+00:00,45.81978728490634,45.94706551962763,45.02675488231884,45.27151870727539,491600
2024-06-05 00:00:00+00:00,45.418379153602615,45.99602198575363,44.928851456349214,45.9764404296875,477000
2024-06-06 00:00:00+00:00,45.93727819773118,46.17225314022699,45.20298663778177,45.23236083984375,398600
2024-06-07 00:00:00+00:00,44.742827284931046,45.43795564113845,44.46868926538484,44.97779846191406,360200
2024-06-10 00:00:00+00:00,44.40015538187059,45.477118428998786,44.40015538187059,44.98759078979492,536300
2024-06-11 00:00:00+00:00,44.49806353485034,44.49806353485034,44.05748790880241,44.253299713134766,584700
2024-06-12 00:00:00+00:00,45.320475019726345,45.85895473869541,44.01832955486667,45.15403366088867,507900
2024-06-13 00:00:00+00:00,44.977805874673436,45.0855025713732,44.43932612597476,44.46869659423828,559500
2024-06-14 00:00:00+00:00,43.71482213832391,44.11623467570025,43.225294471533275,43.783355712890625,531100
2024-06-17 00:00:00+00:00,43.881260894684296,44.664504434979456,43.577752388845006,44.37078857421875,499000
2024-06-18 00:00:00+00:00,44.42953141631803,45.39879409051706,44.42953141631803,45.3498420715332,565400
2024-06-20 00:00:00+00:00,45.056127490177936,45.48691049807246,45.00717546981715,45.41837692260742,478400
2024-06-21 00:00:00+00:00,45.47712311486553,46.21141464933117,45.1540330469967,45.99602127075195,1498200
2024-06-24 00:00:00+00:00,46.015605205402025,46.67157055073245,45.97644209185392,46.240787506103516,619800
2024-06-25 00:00:00+00:00,46.299525675404475,47.43522966523222,46.103713869958405,47.14151382446289,1406600
2024-06-26 00:00:00+00:00,46.36806204591588,47.06319044914854,46.29952847009293,46.85758972167969,1116700
2024-06-27 00:00:00+00:00,46.77926405997343,47.1023541225431,46.59324488548774,46.94570541381836,638400
2024-06-28 00:00:00+00:00,47.3079547537598,47.44502190675797,46.00581306547732,46.53450012207031,1139600
2024-07-01 00:00:00+00:00,46.612823871685286,46.69114635433071,45.4379567536071,45.67293167114258,697400
2024-07-02 00:00:00+00:00,45.49670553434816,46.044974166885716,45.202985927145946,45.868743896484375,545300
2024-07-03 00:00:00+00:00,45.966646601827335,46.94570189160087,45.86873883197026,46.730308532714844,439000
2024-07-05 00:00:00+00:00,46.41701492066895,46.9750761825248,45.8981167699468,46.52471160888672,1135500
2024-07-08 00:00:00+00:00,46.691148676211085,46.9065420500965,46.5051295027281,46.64219665527344,650200
2024-07-09 00:00:00+00:00,46.603033227749705,47.09256090339749,46.221202238312394,46.6519889831543,576300
2024-07-10 00:00:00+00:00,46.66178027198659,46.68136182818667,44.06728196487624,44.93864440917969,1312700
2024-07-11 00:00:00+00:00,45.3204735116126,47.219839565520736,44.86031629726792,47.053401947021484,1277500
2024-07-12 00:00:00+00:00,47.35690533768666,47.69957694458262,46.710728968305354,46.77926254272461,651000
2024-07-15 00:00:00+00:00,46.9946582506066,48.46324132093805,46.651990361449215,47.748531341552734,715700
2024-07-16 00:00:00+00:00,47.934544773442965,48.962552052489706,47.67999204841021,48.83527755737305,552300
2024-07-17 00:00:00+00:00,48.29679948793605,49.50103705243263,48.29679948793605,48.894020080566406,626500
2024-07-18 00:00:00+00:00,48.786331864902785,49.25627800381601,47.01424026489258,47.01424026489258,845800
2024-07-19 00:00:00+00:00,46.818426354775,46.93591195057074,45.88832302895931,46.554080963134766,833900
2024-07-22 00:00:00+00:00,46.700938531336334,47.699575384964355,46.28973336346617,47.33732223510742,587000
2024-07-23 00:00:00+00:00,47.79748407934601,48.03245901742962,47.5135571184783,47.72895050048828,513000
2024-07-24 00:00:00+00:00,47.80727923940222,48.032461543893426,46.60303775373164,46.63241195678711,454600
2024-07-25 00:00:00+00:00,46.68136222858015,47.96392615968602,46.51492086685191,47.29816818237305,695200
2024-07-26 00:00:00+00:00,48.120571001141506,48.72758426047343,47.650621155749384,48.433868408203125,601200
2024-07-29 00:00:00+00:00,48.96255574011077,49.14857864433681,47.89538527382355,48.012874603271484,797000
2024-07-30 00:00:00+00:00,48.287006074496524,48.83527837541196,47.69957440085817,47.777896881103516,574500
2024-07-31 00:00:00+00:00,48.14994360340202,49.4227148429407,47.59188233887507,48.580726623535156,662900
2024-08-01 00:00:00+00:00,48.60030869754855,48.82549098784711,46.338693149228234,46.710731506347656,1058400
2024-08-02 00:00:00+00:00,40.3370775252806,41.86440134312014,38.91744664898661,40.24896240234375,3273600
2024-08-05 00:00:00+00:00,38.61394035232404,40.59163254055175,38.60415144246731,39.876922607421875,1953300
2024-08-06 00:00:00+00:00,40.102106941788165,41.93294316739976,39.89650621104029,41.47278594970703,1363400
2024-08-07 00:00:00+00:00,41.169275779908745,43.18613109935576,41.120323760487146,41.414039611816406,1621100
2024-08-08 00:00:00+00:00,41.932941587460284,42.21686479478603,41.40425081277148,41.82524490356445,920700
2024-08-09 00:00:00+00:00,41.688183206175815,42.17771093531475,41.54132339351406,42.089595794677734,515300
2024-08-12 00:00:00+00:00,42.1874997887118,42.58891237666305,41.56090489384157,41.67839050292969,672300
2024-08-13 00:00:00+00:00,42.01126006391939,42.931570642032334,41.78607780761939,42.65743637084961,582100
2024-08-14 00:00:00+00:00,42.88263031955712,43.284042926723835,42.79451517482295,43.16655731201172,470500
2024-08-15 00:00:00+00:00,44.077075632122884,44.64492583588846,43.509221693557265,44.498069763183594,758200
2024-08-16 00:00:00+00:00,44.39036857171488,44.75261799611344,43.76377376146883,43.79314422607422,567900
2024-08-19 00:00:00+00:00,44.00853732832687,44.48827234306531,43.7539808539435,44.41973876953125,419200
2024-08-20 00:00:00+00:00,44.18476969221116,44.400159332964364,43.656078898471826,43.74419403076172,360000
2024-08-21 00:00:00+00:00,43.763774053241875,44.586180680872715,43.65607736923788,44.50785446166992,320400
2024-08-22 00:00:00+00:00,44.56660094085611,44.75262011683804,43.96937656691435,44.04770278930664,380900
2024-08-23 00:00:00+00:00,44.5078552901398,45.154031671392,44.1945578770963,45.105079650878906,372000
2024-08-26 00:00:00+00:00,45.43796061863594,45.810002713547135,44.80157311956152,44.94843292236328,574100
2024-08-27 00:00:00+00:00,44.664502998205165,44.84073325595256,44.33162403743785,44.409950256347656,506500
2024-08-28 00:00:00+00:00,44.15539462917162,44.35120644541357,43.900841882416906,44.07707214355469,393900
2024-08-29 00:00:00+00:00,44.37078969490853,45.03654765467467,44.17497787118909,44.752620697021484,410500
2024-08-30 00:00:00+00:00,44.83094197729378,45.33025852466295,44.45889992672883,45.30088806152344,450400
2024-09-03 00:00:00+00:00,44.64492190213987,44.87989682648364,42.94136770614649,42.95115661621094,744700
2024-09-04 00:00:00+00:00,42.71618117853412,43.783351539815655,42.71618117853412,43.068641662597656,515400
2024-09-05 00:00:00+00:00,43.156759097203796,43.76377233296605,42.83366905789191,43.10780334472656,532800
2024-09-06 00:00:00+00:00,43.09797083195608,43.589844485014574,41.74039849875918,41.78958511352539,687800
2024-09-09 00:00:00+00:00,41.809262919233284,42.30113660063603,41.45511326819157,41.474788665771484,816600
2024-09-10 00:00:00+00:00,41.46495387563275,41.66170035093331,40.697628361706414,41.219017028808594,686700
2024-09-11 00:00:00+00:00,40.95340178128356,41.642025652442214,40.28445330675209,41.612510681152344,640700
2024-09-12 00:00:00+00:00,41.809262401834346,42.40934888615123,41.396090315864356,41.976497650146484,566100
2024-09-13 00:00:00+00:00,42.37983893950859,43.038947882934856,42.37983893950859,42.940574645996094,479300
2024-09-16 00:00:00+00:00,43.11764715906774,43.402931031948725,42.566747304780094,43.30455780029297,513500
2024-09-17 00:00:00+00:00,43.53081803496985,44.140740310354055,43.088130999328826,43.46195602416992,749400
2024-09-18 00:00:00+00:00,43.57017177318434,44.888393394712445,43.36358572681835,43.76692199707031,1252100
2024-09-19 00:00:00+00:00,44.80969079182169,45.15400461401864,44.416194105637274,45.1441650390625,963400
2024-09-20 00:00:00+00:00,44.76050247393117,45.06546549010951,44.17025559073881,45.055625915527344,1943000
2024-09-23 00:00:00+00:00,45.01627783452576,45.50815151771756,44.41619509329842,44.51456832885742,772000
2024-09-24 00:00:00+00:00,44.70147789176216,44.957254302320536,44.0817197679364,44.34733200073242,657000
2024-09-25 00:00:00+00:00,44.494892422804455,44.54407904002195,44.0226941426595,44.26863098144531,598900
2024-09-26 00:00:00+00:00,44.967088276571396,45.27205129118171,44.41619218914392,44.58342742919922,647600
2024-09-27 00:00:00+00:00,45.006440831705625,45.33107925539343,44.278466148486416,45.04579162597656,645400
2024-09-30 00:00:00+00:00,44.76050296727682,44.76050296727682,44.04236787548825,44.553916931152344,723700
2024-10-01 00:00:00+00:00,44.37683824924908,44.48505104523317,43.17666542498613,43.48162841796875,1136300
2024-10-02 00:00:00+00:00,43.21601849100327,43.95382895408295,43.10780568931989,43.117645263671875,701000
2024-10-03 00:00:00+00:00,42.70447054797634,42.832358748944934,41.93714884756111,42.21259689331055,1069100
2024-10-04 00:00:00+00:00,43.166833461874766,43.19634468061785,42.53723577736764,42.783172607421875,524400
2024-10-07 00:00:00+00:00,42.52739643490435,42.635609241150895,42.16341097519179,42.556907653808594,643400
2024-10-08 00:00:00+00:00,42.4782069146965,42.62577050452447,42.00600868102418,42.25194549560547,487000
2024-10-09 00:00:00+00:00,42.173246054013795,42.881545316818745,41.966660019928405,42.537235260009766,500600
2024-10-10 00:00:00+00:00,42.12405848944733,42.419181924729735,41.68137146017468,42.094547271728516,518100
2024-10-11 00:00:00+00:00,42.08471131539068,42.901223434322446,42.08471131539068,42.74382400512695,466100
2024-10-14 00:00:00+00:00,42.69463927410735,43.88497274455103,42.66512429984857,43.67838668823242,428700
2024-10-15 00:00:00+00:00,43.60952112244458,43.86529377812626,42.999595073352886,43.07829666137695,547100
2024-10-16 00:00:00+00:00,43.49146681154129,44.71131510292556,43.176667978803046,44.33749008178711,879200
2024-10-17 00:00:00+00:00,44.47521702537779,44.47521702537779,43.78659312623786,44.26863098144531,402800
2024-10-18 00:00:00+00:00,44.26862792584037,44.347329510114726,43.560328678163536,43.91447830200195,371600
2024-10-21 00:00:00+00:00,43.776757463868414,43.95383228865723,43.17667097460612,43.24553298950195,672600
2024-10-22 00:00:00+00:00,43.2848874272015,43.60952588420087,42.8913869495111,43.52098846435547,477800
2024-10-23 00:00:00+00:00,43.304559181997675,43.64886925647685,42.83236090012694,43.24553298950195,420700
2024-10-24 00:00:00+00:00,43.43244570822226,43.727569153880644,42.67495982099021,43.530818939208984,690500
2024-10-25 00:00:00+00:00,43.85545958763643,44.07188145735815,43.29472013384805,43.86529541015625,517800
2024-10-28 00:00:00+00:00,44.26863170367073,44.84904280278235,43.96366866762957,44.23912048339844,673600
2024-10-29 00:00:00+00:00,43.76691879841711,44.21944165339387,43.284880972760554,44.062042236328125,420800
2024-10-30 00:00:00+00:00,43.80626499052623,44.809687662166354,43.74724255570496,44.74082565307617,872700
2024-10-31 00:00:00+00:00,44.68180559631038,45.30156751585708,43.60952452115133,43.62919616699219,1002600
2024-11-01 00:00:00+00:00,44.1505841275954,44.81953265624824,43.825945686029236,44.03253173828125,676300
2024-11-04 00:00:00+00:00,44.15058180726237,44.31781705428729,43.53081993037941,43.648868560791016,502600
2024-11-05 00:00:00+00:00,43.580007257787365,44.37684396963338,43.50130942046216,44.36700439453125,425200
2024-11-06 00:00:00+00:00,46.16726306350637,46.914909392291435,45.54750118724748,46.54108810424805,1168400
2024-11-07 00:00:00+00:00,46.462388793261695,47.32808754747599,46.12791453045379,46.550926208496094,1356400
2024-11-08 00:00:00+00:00,45.18351451857029,46.91490814333135,43.78659137861806,46.32466125488281,1194500
2024-11-11 00:00:00+00:00,46.816530754770554,48.193778375759926,46.55091855274984,47.57401657104492,797700
2024-11-12 00:00:00+00:00,47.574019573381676,47.95768041628022,47.032959314096594,47.554344177246094,744900
2024-11-13 00:00:00+00:00,47.46580732523932,48.656140660105535,47.38710573977801,48.54792785644531,796100
2024-11-14 00:00:00+00:00,48.74467349611223,48.980774477656404,47.9281652633633,48.20361328125,819100
2024-11-15 00:00:00+00:00,48.05605701245587,48.26264681001005,47.505160892840344,47.68223571777344,687600
2024-11-18 00:00:00+00:00,47.58385903447257,47.88882206885148,47.12150032436706,47.45597457885742,468300
2024-11-19 00:00:00+00:00,46.727997568654466,47.51499467190269,46.41319872735518,47.44613265991211,521500
2024-11-20 00:00:00+00:00,47.4264581295659,47.4264581295659,46.78702461330188,47.141170501708984,379800
2024-11-21 00:00:00+00:00,47.78061081046542,49.20704528780124,47.524838138227246,48.99061965942383,736000
2024-11-22 00:00:00+00:00,48.990619056417344,49.97436644209921,48.725006811959425,49.81696701049805,735300
2024-11-25 00:00:00+00:00,50.19078833816261,51.459823272038555,50.19078833816261,51.312259674072266,772700
2024-11-26 00:00:00+00:00,50.781031741638664,50.967946119935554,50.121922888712355,50.387535095214844,671400
2024-11-27 00:00:00+00:00,50.51542766327845,50.89909230286945,49.78745668627697,49.88582992553711,271500
2024-11-29 00:00:00+00:00,50.37769790615416,50.63347430350123,50.06289907303323,50.07273864746094,256900
2024-12-02 00:00:00+00:00,50.45640266924987,50.45640266924987,49.42346869845921,49.77761459350586,585500
2024-12-03 00:00:00+00:00,49.73826646932835,49.905501714515005,48.872567766196376,49.61037826538086,754300
2024-12-04 00:00:00+00:00,49.46281802904287,50.69250227799639,49.33493356909464,50.53510284423828,605300
2024-12-05 00:00:00+00:00,50.58428712328129,50.83022396169328,49.75794294880744,49.77761459350586,495100
2024-12-06 00:00:00+00:00,50.387538690577536,50.456400702432745,49.05947756330235,49.21687698364258,489200
2024-12-09 00:00:00+00:00,49.91534240953266,50.24981666011039,49.3250917453199,49.40379333496094,656700
2024-12-10 00:00:00+00:00,49.05947699878701,49.90550028064255,48.41020392826734,49.29557800292969,578100
2024-12-11 00:00:00+00:00,49.6694067839896,49.698918004476546,49.10866732584855,49.246395111083984,813000
2024-12-12 00:00:00+00:00,49.4538913848651,49.572461099833944,48.67329957535506,48.78199005126953,493200
2024-12-13 00:00:00+00:00,48.94996768078552,49.27603534200666,48.48556428679735,48.83139419555664,569400
2024-12-16 00:00:00+00:00,48.4262750298364,49.39460626261217,48.41639579121192,49.15746307373047,514100
2024-12-17 00:00:00+00:00,48.74246768138649,49.384723737624896,48.19901532014834,48.495445251464844,972600
2024-12-18 00:00:00+00:00,48.54484463618227,48.91043674433217,46.282118476114334,46.48961639404297,1183800
2024-12-19 00:00:00+00:00,47.141759673847645,47.56663855532461,46.163552961061626,46.894737243652344,838900
2024-12-20 00:00:00+00:00,46.85521145801487,48.70294189878807,46.4698570806197,47.99151611328125,1605300
2024-12-23 00:00:00+00:00,47.88282523119296,48.10020616806038,47.556757595154856,48.03104019165039,432500
2024-12-24 00:00:00+00:00,48.26818083901345,48.702942723860914,48.03104141933586,48.62389373779297,189000
2024-12-26 00:00:00+00:00,48.41639665771595,49.117939459765815,48.376872163984444,48.9894905090332,303500
2024-12-27 00:00:00+00:00,48.58436971354802,49.15746356028103,48.119970108338784,48.317588806152344,371300
2024-12-30 00:00:00+00:00,47.853185042466414,48.02115848422068,46.92438207033919,47.467830657958984,393600
2024-12-31 00:00:00+00:00,47.65556546883933,48.33734600047179,47.42830529162851,47.63580322265625,388200
2025-01-02 00:00:00+00:00,48.02115932473868,48.386755238361346,47.131880830140226,47.3887825012207,685900
2025-01-03 00:00:00+00:00,47.61604269411737,47.61604269411737,46.74652644627435,47.2109260559082,656000
2025-01-06 00:00:00+00:00,47.57651941858477,48.10020574082697,46.855210637979305,46.91449737548828,696600
2025-01-07 00:00:00+00:00,46.99354636391542,47.64568539953277,46.76628619066757,47.35913848876953,523600
2025-01-08 00:00:00+00:00,46.78604125225997,47.072588142107726,46.14378527107256,46.697113037109375,488500
2025-01-10 00:00:00+00:00,45.78807794145504,45.936292907697265,44.46403756108768,44.49367904663086,1059600
2025-01-13 00:00:00+00:00,43.940350395141465,44.799987383247014,43.84153916306646,44.57272720336914,787100
2025-01-14 00:00:00+00:00,45.22486496357922,45.94616997539756,45.076650004340486,45.5805778503418,821200
2025-01-15 00:00:00+00:00,46.944137601640065,47.16151853075147,45.99557244249319,46.4995002746582,905800
2025-01-16 00:00:00+00:00,46.27224525718911,46.6477166520152,45.18534425993313,45.49165344238281,589000
2025-01-17 00:00:00+00:00,45.92641066560974,46.79593069225496,45.659625983482336,46.10426712036133,600100
2025-01-21 00:00:00+00:00,46.29200191384553,46.94414097883218,46.044979483634485,46.805809020996094,779600
2025-01-22 00:00:00+00:00,46.80580477448551,47.1121139170917,46.39080893862823,46.48961639404297,517500
2025-01-23 00:00:00+00:00,46.53902311027475,47.448067589368854,46.40069115610594,46.746524810791016,544700
