"('date', '')","('open', 'BEP')","('high', 'BEP')","('low', 'BEP')","('close', 'BEP')","('volume', 'BEP')"
2024-02-15 00:00:00+00:00,21.35003275914671,22.23771030669033,21.157855847550312,22.118743896484375,555200
2024-02-16 00:00:00+00:00,21.862508700667703,22.210259930060037,21.633725640190306,21.871660232543945,487400
2024-02-20 00:00:00+00:00,21.87165985440929,22.07299006125343,21.38664089168739,21.542213439941406,318700
2024-02-21 00:00:00+00:00,21.45985161833002,21.734390590759656,21.39579089565197,21.514759063720703,348800
2024-02-22 00:00:00+00:00,21.167008791312192,21.5696674817793,21.0846484922503,21.414094924926758,553400
2024-02-23 00:00:00+00:00,21.423244948403553,21.587969025879122,20.956527310714836,21.18531036376953,528100
2024-02-26 00:00:00+00:00,21.112101697726278,21.139556294858487,20.691141681223698,20.819259643554688,653900
2024-02-27 00:00:00+00:00,20.81010933688137,21.048043956279088,20.627083914982194,20.883319854736328,827500
2024-02-28 00:00:00+00:00,20.8414885050672,21.036702309269604,20.646272927805725,20.655569076538086,583600
2024-02-29 00:00:00+00:00,20.77641635033035,21.185438011803253,20.655568195026106,20.832191467285156,753800
2024-03-01 00:00:00+00:00,20.720638832458715,21.408537772057247,20.44175973388063,21.231914520263672,596600
2024-03-04 00:00:00+00:00,21.176143061788704,21.259806628484785,20.683457810473893,20.943744659423828,534900
2024-03-05 00:00:00+00:00,20.813597688852237,21.269098286516314,20.646270576841175,20.77641487121582,518400
2024-03-06 00:00:00+00:00,20.962332387308543,21.2505076443954,20.822893719105245,21.194730758666992,671400
2024-03-07 00:00:00+00:00,21.32487574102781,22.514754306054378,21.296987297262906,22.477571487426758,651000
2024-03-08 00:00:00+00:00,22.496165097327367,22.635603778179014,22.09643957864269,22.245174407958984,343700
2024-03-11 00:00:00+00:00,22.124325067852787,22.57053130499928,22.09643839700915,22.133621215820312,430000
2024-03-12 00:00:00+00:00,22.14291936507569,22.189400109114263,21.5479800258547,21.57586669921875,284500
2024-03-13 00:00:00+00:00,21.557273519899006,21.80826241456182,21.250507739258786,21.334171295166016,385600
2024-03-14 00:00:00+00:00,21.32487547998527,21.575864378561324,20.953038432966206,21.13895606994629,401300
2024-03-15 00:00:00+00:00,21.138955260593047,21.20402651969762,20.702046968706046,21.111066818237305,599300
2024-03-18 00:00:00+00:00,21.04599628212382,21.101773168751407,20.488241600319096,20.506832122802734,680700
2024-03-19 00:00:00+00:00,20.4510588041323,20.841488179497187,20.311620121443205,20.432466506958008,402600
2024-03-20 00:00:00+00:00,20.404576457133675,21.073883087101105,20.320912906755403,20.934444427490234,357100
2024-03-21 00:00:00+00:00,21.055293252673433,21.231916521111582,20.79500819714243,20.953039169311523,469200
2024-03-22 00:00:00+00:00,20.869373873193144,21.51079208359031,20.869373873193144,21.38064956665039,919300
2024-03-25 00:00:00+00:00,21.380650822346297,21.61304920085006,21.20402755822694,21.287691116333008,882200
2024-03-26 00:00:00+00:00,21.324875032202254,21.538681108116318,20.953037992991085,21.259803771972656,454600
2024-03-27 00:00:00+00:00,21.259805046625374,21.67812107592142,21.21332430577539,21.520090103149414,489300
2024-03-28 00:00:00+00:00,21.464315097412445,21.76178474814404,21.269099530957973,21.594457626342773,526300
2024-04-01 00:00:00+00:00,21.71530306155879,21.836149427142534,21.259802494268126,21.49220085144043,486100
2024-04-02 00:00:00+00:00,21.399242401123047,21.56656951172845,21.101772770295156,21.399242401123047,420800
2024-04-03 00:00:00+00:00,21.269098908272642,21.362058614669472,20.822894445238564,21.008813858032227,396700
2024-04-04 00:00:00+00:00,21.427130489899344,21.687417320641117,21.036701130316178,21.241212844848633,503700
2024-04-05 00:00:00+00:00,21.23191643181215,21.23191643181215,20.71134454988066,20.8135986328125,479100
2024-04-08 00:00:00+00:00,20.915853535626784,21.334171315562866,20.850782274983143,21.26909828186035,420300
2024-04-09 00:00:00+00:00,21.380650280862934,21.46431383685015,21.083180647601218,21.26909828186035,386200
2024-04-10 00:00:00+00:00,20.683454311742306,20.87866808563884,20.358096248855947,20.395280838012695,431200
2024-04-11 00:00:00+00:00,20.646266983978137,20.683451568202567,20.18147031952415,20.227951049804688,415000
2024-04-12 00:00:00+00:00,20.153588365299296,20.23725192630199,19.484279877277753,19.55864906311035,527200
2024-04-15 00:00:00+00:00,19.735268482256327,19.753860776756795,18.99159443282547,19.065961837768555,766100
2024-04-16 00:00:00+00:00,18.982298956929725,18.982298956929725,18.51750221633209,18.601165771484375,739500
2024-04-17 00:00:00+00:00,18.82426643371582,18.917226128740975,18.54538912169907,18.82426643371582,492800
2024-04-18 00:00:00+00:00,18.8614517678421,19.233288789608345,18.8521556206656,19.131032943725586,651800
2024-04-19 00:00:00+00:00,19.1868071996165,19.382022735515406,19.11243979857375,19.307655334472656,1017000
2024-04-22 00:00:00+00:00,19.409910973731865,19.707382375038115,19.28906460215342,19.577238082885742,362600
2024-04-23 00:00:00+00:00,19.52146480501455,20.42316992199255,19.474985836130976,20.13499641418457,1117700
2024-04-24 00:00:00+00:00,20.200067679845176,20.488242960712164,20.014150031251873,20.13499641418457,793300
2024-04-25 00:00:00+00:00,20.190769989675008,20.246546875746944,19.688790426439695,19.80034065246582,805800
2024-04-26 00:00:00+00:00,19.939782178375395,20.125699822877095,19.75386276081473,19.837526321411133,515600
2024-04-29 00:00:00+00:00,20.042035288723948,20.162883436185783,19.781750244453317,19.87470817565918,650900
2024-04-30 00:00:00+00:00,19.781750484038373,19.85611789373909,19.41920781032084,19.530759811401367,686700
2024-05-01 00:00:00+00:00,20.200067160916632,22.068550385591948,19.78175113253375,21.659528732299805,1708200
2024-05-02 00:00:00+00:00,21.938407967547175,22.942368922979487,21.938407967547175,22.923776626586914,764700
2024-05-03 00:00:00+00:00,23.23983835627688,24.513382278346796,22.914480264677213,23.964921951293945,1359500
2024-05-06 00:00:00+00:00,24.141542519130212,24.848033790797853,24.057878962415696,24.773666381835938,838000
2024-05-07 00:00:00+00:00,24.866626169590145,24.885218465157617,24.308869713978215,24.494789123535156,701300
2024-05-08 00:00:00+00:00,24.373941227924206,25.01536124717611,24.169431293739926,24.996768951416016,457500
2024-05-09 00:00:00+00:00,24.99676876253759,25.86129100520144,24.87592238712794,25.619596481323242,420400
2024-05-10 00:00:00+00:00,25.833402332449122,26.326085716767867,25.554523238948004,25.963544845581055,524700
2024-05-13 00:00:00+00:00,25.954250636793542,26.261016421413363,25.396494181195994,25.405790328979492,822200
2024-05-14 00:00:00+00:00,25.39649226409314,25.57311551252905,24.64352208105824,24.848031997680664,810000
2024-05-15 00:00:00+00:00,25.275647362609057,26.028617589270766,25.08972795631929,26.01932144165039,497700
2024-05-16 00:00:00+00:00,25.935656943640918,26.195943748376163,25.889177980286924,25.98213768005371,304100
2024-05-17 00:00:00+00:00,26.028618170446038,26.075097136526843,25.638188826966992,25.898475646972656,306300
2024-05-20 00:00:00+00:00,25.86129204364156,26.075098132675564,25.46156653706383,25.796220779418945,146200
2024-05-21 00:00:00+00:00,25.721851009575307,26.16805544311432,25.656779751316552,25.991432189941406,222700
2024-05-22 00:00:00+00:00,26.000728632621186,26.67003706359135,25.851993819752,26.41904640197754,487500
2024-05-23 00:00:00+00:00,26.558485316918865,26.558485316918865,25.90777094776762,26.010025024414062,650300
2024-05-24 00:00:00+00:00,26.084392945011952,26.781588065507368,25.991433241000788,26.586374282836914,425000
2024-05-28 00:00:00+00:00,26.679335353163182,26.772293288876075,25.72185336701325,25.796220779418945,505000
2024-05-29 00:00:00+00:00,25.480158531152554,25.480158531152554,24.64352470824893,24.66211700439453,330900
2024-05-30 00:00:00+00:00,24.848035402284207,25.693965398984744,24.838739253928715,25.60100746154785,696000
2024-05-31 00:00:00+00:00,25.831728940608144,26.321430388821717,25.624546591480218,26.246091842651367,418800
2024-06-03 00:00:00+00:00,26.321430966666213,26.51919398112521,25.850564593711276,26.406187057495117,367200
2024-06-04 00:00:00+00:00,26.12366540196381,26.189586404880735,25.794058591166554,25.89764976501465,269600
2024-06-05 00:00:00+00:00,26.00124095575514,26.34026351329283,25.888232239100834,26.302595138549805,190000
2024-06-06 00:00:00+00:00,26.293177814180034,26.34968127487015,25.794058822148227,26.189586639404297,373700
2024-06-07 00:00:00+00:00,25.671633125912507,25.98240483911247,25.031254614782274,25.078340530395508,374900
2024-06-10 00:00:00+00:00,24.842909251391966,25.850564806633905,24.805240875275892,25.483287811279297,421400
2024-06-11 00:00:00+00:00,25.266688887578653,25.37028006190217,24.5792244308433,24.626310348510742,381500
2024-06-12 00:00:00+00:00,25.153680325904368,25.304359215039003,24.051854757491963,24.16486167907715,829800
2024-06-13 00:00:00+00:00,24.08010466515632,24.381458839428955,23.816420660774046,24.136608123779297,375000
2024-06-14 00:00:00+00:00,23.872925990870286,23.976515373764347,23.232547422233377,23.750499725341797,498100
2024-06-17 00:00:00+00:00,23.67515996484631,23.712830135762864,23.307884779472953,23.486814498901367,350300
2024-06-18 00:00:00+00:00,23.326720310484056,23.712830588690604,23.15720813054701,23.665742874145508,372200
2024-06-20 00:00:00+00:00,23.778751696729415,23.778751696729415,23.128955602869343,23.260799407958984,539600
2024-06-21 00:00:00+00:00,23.232547167101277,23.430310183719477,22.997113978053317,23.09128761291504,756300
2024-06-24 00:00:00+00:00,23.0912870836191,24.306121377229683,23.0912870836191,24.127193450927734,816700
2024-06-25 00:00:00+00:00,24.089523162687048,24.55097198486328,23.89176015155979,24.55097198486328,365000
2024-06-26 00:00:00+00:00,24.36262610066271,24.419129560561206,23.844672030253236,23.910593032836914,289200
2024-06-27 00:00:00+00:00,23.778752151049186,24.739319995766774,23.7504995216589,24.654563903808594,289300
2024-06-28 00:00:00+00:00,24.81465687016984,24.81465687016984,23.241963197818546,23.326719284057617,527200
2024-07-01 00:00:00+00:00,23.54331797763047,23.778751157406777,22.9311920694546,23.044198989868164,409500
2024-07-02 00:00:00+00:00,23.0818693749631,23.411476188950473,22.818183564530678,23.354970932006836,389600
2024-07-03 00:00:00+00:00,23.580990029539894,24.136610725616055,23.51506722512553,23.891761779785156,201400
2024-07-05 00:00:00+00:00,24.53213744940141,24.588642707744526,23.872925601312488,23.920011520385742,347500
2024-07-08 00:00:00+00:00,23.920011854427884,24.080106496210405,23.66574357697105,23.807004928588867,202600
2024-07-09 00:00:00+00:00,23.67516060740282,24.127193689606845,23.6280746886918,23.995349884033203,151700
2024-07-10 00:00:00+00:00,23.99534805106066,24.852324638869074,23.985930508795317,24.805238723754883,277400
2024-07-11 00:00:00+00:00,24.955919634890208,25.75639288808208,24.88999862513549,25.577463150024414,429600
2024-07-12 00:00:00+00:00,25.72814023718156,25.746975324586373,25.323194839041992,25.596298217773438,371600
2024-07-15 00:00:00+00:00,25.32319153213722,25.709301792450603,24.042436291478523,24.136608123779297,623900
2024-07-16 00:00:00+00:00,24.240201576051373,24.485052314744344,23.844673736041607,24.390878677368164,355200
2024-07-17 00:00:00+00:00,24.26845277192793,24.381459693130754,23.345555131850155,23.411476135253906,448500
2024-07-18 00:00:00+00:00,23.458562075127418,23.58098833546041,22.89352207994372,22.968860626220703,353100
2024-07-19 00:00:00+00:00,22.968860409062998,22.99711303722949,22.58275013851733,22.65808868408203,461100
2024-07-22 00:00:00+00:00,22.874690075218115,23.270216118226276,22.818184815177467,23.25138282775879,430400
2024-07-23 00:00:00+00:00,23.16662449272588,23.51506458153745,22.9217737782086,23.383222579956055,275200
2024-07-24 00:00:00+00:00,23.439727726826916,23.49623298547156,23.0159490642682,23.09128761291504,191100
2024-07-25 00:00:00+00:00,23.241964690304528,23.241964690304528,22.6675071347314,22.705177307128906,295900
2024-07-26 00:00:00+00:00,23.128953664896173,23.128953664896173,22.686339960600964,22.855852127075195,248600
2024-07-29 00:00:00+00:00,22.959444362907483,22.997114536251598,22.61100424053808,22.865272521972656,257500
2024-07-30 00:00:00+00:00,22.78993341632574,22.884105254966503,22.017711047497606,22.281396865844727,499200
2024-07-31 00:00:00+00:00,22.84643726794746,23.194877387764496,22.422656801994076,22.921775817871094,539400
2024-08-01 00:00:00+00:00,23.157208410629938,23.157208410629938,22.488577225703768,22.780515670776367,366900
2024-08-02 00:00:00+00:00,22.70517639769285,22.931192034386953,22.3378994163789,22.65808868408203,409900
2024-08-05 00:00:00+00:00,21.989460992957106,22.64867286784617,21.433838503483145,21.942373275756836,406900
2024-08-06 00:00:00+00:00,21.951791319869223,23.006532858445915,21.829366844781777,22.931194305419922,765000
2024-08-07 00:00:00+00:00,23.223129623993838,23.31730325885556,22.187223232940273,23.09128761291504,843200
2024-08-08 00:00:00+00:00,23.467982121043985,23.477399664859664,22.96886307608981,23.14779281616211,544000
2024-08-09 00:00:00+00:00,23.16662621727653,23.16662621727653,22.65808966552784,23.03478240966797,432000
2024-08-12 00:00:00+00:00,23.025366997595857,23.157209010909035,22.22489378202431,22.921775817871094,590000
2024-08-13 00:00:00+00:00,22.978278169031903,23.26079906473007,22.818183533666733,22.968860626220703,335000
2024-08-14 00:00:00+00:00,22.90293958716912,23.072451765082107,22.695759034282478,23.00653076171875,317800
2024-08-15 00:00:00+00:00,23.015949504248383,23.59040527508226,22.92177586758641,23.27021598815918,456000
2024-08-16 00:00:00+00:00,23.411474163431958,23.411474163431958,22.799346506324465,23.02536392211914,240300
2024-08-19 00:00:00+00:00,22.93119199862922,23.24196372312559,22.648671106042684,22.695758819580078,539900
2024-08-20 00:00:00+00:00,22.733428531941517,22.884105631702525,22.3755708690623,22.53566551208496,485400
2024-08-21 00:00:00+00:00,22.52624796882331,22.69576015510762,22.450909418942807,22.53566551208496,311800
2024-08-22 00:00:00+00:00,22.479160335647055,22.70517596806448,21.914120356497204,22.017709732055664,650400
2024-08-23 00:00:00+00:00,22.290814644305502,23.477398145076872,22.187223465251687,22.959444046020508,550800
2024-08-26 00:00:00+00:00,23.3832222064104,23.81642017016299,23.100703122902758,23.552734375,597100
2024-08-27 00:00:00+00:00,23.467978146703977,23.703411313586557,23.18545906492989,23.590402603149414,261300
2024-08-28 00:00:00+00:00,23.543316688257903,23.778749855140482,23.354969436266835,23.590402603149414,461200
2024-08-29 00:00:00+00:00,23.6657453150181,23.778754045369343,23.270217453107996,23.477399826049805,459200
2024-08-30 00:00:00+00:00,23.64458027932338,23.77832681700414,23.100038722011824,23.39619255065918,291700
2024-09-03 00:00:00+00:00,23.34842634290704,23.34842634290704,22.60326316035387,22.870758056640625,408900
2024-09-04 00:00:00+00:00,22.880310060655077,23.90251983111438,22.84209572575652,23.86430549621582,474300
2024-09-05 00:00:00+00:00,23.892967874742865,24.170014532987977,23.59681404774708,23.797433853149414,464200
2024-09-06 00:00:00+00:00,23.835648035915227,23.835648035915227,22.92807756990904,23.214677810668945,344000
2024-09-09 00:00:00+00:00,23.338872670676636,23.424853107653757,22.47907012306531,23.100038528442383,463000
2024-09-10 00:00:00+00:00,23.071377329222862,23.58725994110902,22.92807721108555,23.49172592163086,322200
2024-09-11 00:00:00+00:00,23.644579105811676,24.2368885558692,23.443959309247564,24.112693786621094,323100
2024-09-12 00:00:00+00:00,24.141355496593377,25.144458163544172,24.141355496593377,25.068031311035156,1183600
2024-09-13 00:00:00+00:00,25.31642068283081,25.32597426778542,24.59036462572061,25.00115966796875,546000
2024-09-16 00:00:00+00:00,25.087138759860085,25.345080073268498,24.71455807748788,25.24954605102539,286100
2024-09-17 00:00:00+00:00,25.249546052580968,25.55525346604981,24.934285054671236,25.134904861450195,349800
2024-09-18 00:00:00+00:00,25.077586478955826,25.50748869031622,24.91517917934857,25.05847930908203,314000
2024-09-19 00:00:00+00:00,25.43105924115955,25.43105924115955,24.790983692901097,25.154010772705078,352300
2024-09-20 00:00:00+00:00,25.039372634955168,25.431062336482917,24.953394013140837,25.364187240600586,821100
2024-09-23 00:00:00+00:00,25.421508041833853,25.746322638413588,25.421508041833853,25.631681442260742,380500
2024-09-24 00:00:00+00:00,25.698554885461103,26.11890351127754,25.698554885461103,26.042476654052734,483700
2024-09-25 00:00:00+00:00,26.061582391802876,26.462823825724705,26.061582391802876,26.405502319335938,463800
2024-09-26 00:00:00+00:00,26.625231633919242,26.749424589190106,26.49148327190453,26.711210250854492,455700
2024-09-27 00:00:00+00:00,26.758977436962997,27.236645720045892,26.68255058455613,27.03602409362793,450800
2024-09-30 00:00:00+00:00,27.28441383901299,27.332181764152878,26.60612570146687,26.92138671875,486300
2024-10-01 00:00:00+00:00,27.05513354288816,27.17932832736828,26.701660004020226,26.98826026916504,318300
2024-10-02 00:00:00+00:00,26.902278103488612,26.97870495744671,26.243095349250083,26.52969741821289,323700
2024-10-03 00:00:00+00:00,26.29086321853451,26.45327051063627,25.545700027333517,25.717660903930664,430500
2024-10-04 00:00:00+00:00,25.74632276443787,26.27175717915701,25.507488608263717,26.099796295166016,337100
2024-10-07 00:00:00+00:00,26.13801065558842,26.204883927824792,25.192227615045418,25.345081329345703,294900
2024-10-08 00:00:00+00:00,25.249546426472048,25.268653595636767,24.771878130313773,24.972497940063477,223700
2024-10-09 00:00:00+00:00,25.001158366837522,25.35463370312216,24.666790199467712,25.077585220336914,283100
2024-10-10 00:00:00+00:00,25.048925267285167,25.05847885204782,24.427956834992496,24.580810546875,308500
2024-10-11 00:00:00+00:00,24.70500369688194,24.82919664628368,24.513935658553255,24.7623233795166,177600
2024-10-14 00:00:00+00:00,24.7718759542157,24.982049330084976,24.590361507416002,24.905622482299805,146700
2024-10-15 00:00:00+00:00,25.01071241609723,25.19222687984154,24.571256633688883,24.685897827148438,232100
2024-10-16 00:00:00+00:00,25.096692370807112,27.13155848258286,24.800536719324697,27.1028995513916,1044200
2024-10-17 00:00:00+00:00,26.806743992336255,27.08379247587312,26.491482993025983,26.644336700439453,414100
2024-10-18 00:00:00+00:00,26.749425136970377,27.14111300213179,26.587017840038087,27.07423973083496,382300
2024-10-21 00:00:00+00:00,27.045579061027976,28.23974982980371,26.950045035093922,27.599674224853516,1156300
2024-10-22 00:00:00+00:00,27.37039357606589,27.408607915192032,26.1380102938075,26.959598541259766,711900
2024-10-23 00:00:00+00:00,26.959596798992315,27.41815972807143,26.395948088427456,26.615676879882812,772200
2024-10-24 00:00:00+00:00,26.510591831174914,26.911833293938557,26.02336992480763,26.520145416259766,561600
2024-10-25 00:00:00+00:00,26.52014379225009,26.883170892443687,26.415056184911972,26.472375869750977,271100
2024-10-28 00:00:00+00:00,26.77808462292078,26.87361682187122,25.908728492920527,25.994707107543945,309700
2024-10-29 00:00:00+00:00,25.87051527687319,25.994708234187378,24.638131999832495,24.867412567138672,498200
2024-10-30 00:00:00+00:00,24.867410980648216,25.08713794919517,24.513935656418887,24.647682189941406,422700
2024-10-31 00:00:00+00:00,24.647681619538652,24.7527692203943,24.17001335697271,24.513935089111328,341700
2024-11-01 00:00:00+00:00,24.504382565515893,24.533043318487543,23.835648062283035,24.084033966064453,517500
2024-11-04 00:00:00+00:00,23.940733251299616,25.22088436436753,23.89296715302568,25.163564682006836,535400
2024-11-05 00:00:00+00:00,25.21133281924697,25.746322638413588,25.048925520957102,25.631681442260742,225800
2024-11-06 00:00:00+00:00,24.437509297408596,24.59991658659484,23.214677836349814,24.084033966064453,1373500
2024-11-07 00:00:00+00:00,24.08403305288316,25.230437618043158,24.08403305288316,25.039369583129883,488000
2024-11-08 00:00:00+00:00,24.04582143445465,25.794087277010046,24.04582143445465,25.239992141723633,319900
2024-11-11 00:00:00+00:00,25.077587574367268,25.59347025053395,24.685899685645197,24.74321937561035,304900
2024-11-12 00:00:00+00:00,24.284656288580145,24.915178294749044,24.08403465634825,24.160463333129883,463800
2024-11-13 00:00:00+00:00,24.33242238940872,24.81964427093195,24.074482893910492,24.160463333129883,368000
2024-11-14 00:00:00+00:00,24.160463896903487,24.447064152882515,24.093588803159058,24.179569244384766,471100
2024-11-15 00:00:00+00:00,24.179569010000833,24.34197630605732,24.017161713944343,24.055376052856445,247700
2024-11-18 00:00:00+00:00,23.9025214591182,24.11269484889587,23.63502656308852,23.797433853149414,434500
2024-11-19 00:00:00+00:00,23.759222763951154,24.208230323584097,23.11914714966248,24.189123153686523,640800
2024-11-20 00:00:00+00:00,24.05537352638905,24.246439734402504,23.596812440565028,23.86430549621582,794600
2024-11-21 00:00:00+00:00,23.835648655475957,24.475724243826484,23.740114632019473,24.38974380493164,441900
2024-11-22 00:00:00+00:00,24.609470879780176,24.65723698061558,23.959841704323008,24.045822143554688,450200
2024-11-25 00:00:00+00:00,24.25599507587253,24.7432169481777,24.198675391530717,24.55215072631836,440500
2024-11-26 00:00:00+00:00,24.380190411323717,24.657237077141513,24.21778311682365,24.571256637573242,856500
2024-11-27 00:00:00+00:00,24.705003578801573,25.450164915970163,24.619023144180606,25.163564682006836,827200
2024-11-29 00:00:00+00:00,25.023151414429158,25.2458802587265,24.703583380029606,25.20714569091797,367600
2024-12-02 00:00:00+00:00,24.9940978046836,25.100621092966882,24.51958782959582,24.9747314453125,469300
2024-12-03 00:00:00+00:00,24.839155821056767,25.119989272759003,24.732634379940254,24.79073715209961,344700
2024-12-04 00:00:00+00:00,24.800420900930465,24.89725823746108,23.97729061104363,24.354961395263672,969200
2024-12-05 00:00:00+00:00,24.22907379833306,24.364647558582973,23.7158273748736,23.76424789428711,531100
2024-12-06 00:00:00+00:00,23.735193919476774,23.76424622908914,23.26068394479778,23.46404457092285,689500
2024-12-09 00:00:00+00:00,23.454361997420552,23.87076922708687,23.105743494604287,23.251001358032227,773300
2024-12-10 00:00:00+00:00,23.29941871965118,23.29941871965118,22.9120638232793,23.018587112426758,419400
2024-12-11 00:00:00+00:00,23.163846559247734,23.425311824908942,22.39881897017693,23.318788528442383,1029100
2024-12-12 00:00:00+00:00,23.618985595112353,23.77392754615031,22.844275839922553,23.076688766479492,765100
2024-12-13 00:00:00+00:00,23.047638494416294,23.07669080544802,22.679651789950675,23.03795623779297,381000
2024-12-16 00:00:00+00:00,22.912063625016014,23.4446763720368,22.728069358186325,23.096057891845703,421900
2024-12-17 00:00:00+00:00,22.776489751958955,23.07668956155627,22.427869426585417,22.76680564880371,369400
2024-12-18 00:00:00+00:00,22.853962431369293,22.853962431369293,21.81778732832608,21.92430877685547,695600
2024-12-19 00:00:00+00:00,22.17608863884056,22.27292782488125,21.83715241122508,21.87588882446289,603900
2024-12-20 00:00:00+00:00,21.701579672072278,22.340715743901544,21.52726949847267,22.224510192871094,553700
2024-12-23 00:00:00+00:00,22.272927544707873,22.36976672953041,21.953359527731173,22.360082626342773,316400
2024-12-24 00:00:00+00:00,22.408502104318913,22.73775423637138,22.13735459349022,22.60218048095703,285900
2024-12-26 00:00:00+00:00,22.51502501043803,22.728069743446873,22.27292796731504,22.389135360717773,274400
2024-12-27 00:00:00+00:00,22.292295327007913,22.43755317795151,22.11798516705408,22.331029891967773,276400
2024-12-30 00:00:00+00:00,22.28261155147999,22.321346117009114,21.88557255777399,22.214824676513672,497700
2024-12-31 00:00:00+00:00,22.27292735069202,22.49565618090603,22.021146211168176,22.06956672668457,852100
2025-01-02 00:00:00+00:00,22.24387425277478,22.650597333424013,22.12766871376285,22.37944984436035,466100
2025-01-03 00:00:00+00:00,22.50534070622271,22.679650871244288,22.127669913378522,22.46660614013672,492100
2025-01-06 00:00:00+00:00,22.757122772314695,23.05732259809354,22.544078032577115,23.03795623779297,543000
2025-01-07 00:00:00+00:00,23.144477165722893,23.328471437361383,22.63123261170261,22.863645553588867,526700
2025-01-08 00:00:00+00:00,22.757121772878513,22.92174783405383,21.749997199322728,21.914623260498047,724300
2025-01-10 00:00:00+00:00,21.67252641839947,21.924307564089133,20.897816621703473,21.8371524810791,1609600
2025-01-13 00:00:00+00:00,21.691895771447637,21.711263979152065,21.004341021425965,21.41106414794922,593500
2025-01-14 00:00:00+00:00,21.51758371793843,21.56600423297286,20.771926256946116,20.820344924926758,538400
2025-01-15 00:00:00+00:00,21.198017152749763,21.198017152749763,20.20057848670889,20.27804946899414,1297200
2025-01-16 00:00:00+00:00,20.23931354827413,20.704139453329923,19.977848284035012,20.26836585998535,1169800
2025-01-17 00:00:00+00:00,20.33615099628039,20.33615099628039,19.910059696326122,20.006898880004883,1121700
2025-01-21 00:00:00+00:00,20.22962813879335,20.22962813879335,19.66796307800277,20.035951614379883,1560300
2025-01-22 00:00:00+00:00,20.239312950824093,20.31678393271317,19.290292960919412,19.39681625366211,1656700
2025-01-23 00:00:00+00:00,19.561441795786163,20.38457026360941,19.367763422737248,20.142473220825195,1671800
