"('date', '')","('open', 'CHPT')","('high', 'CHPT')","('low', 'CHPT')","('close', 'CHPT')","('volume', 'CHPT')"
2019-11-22 00:00:00+00:00,195.8000030517578,195.8000030517578,195.8000030517578,195.8000030517578,0
2019-11-25 00:00:00+00:00,195.8000030517578,195.8000030517578,195.8000030517578,195.8000030517578,0
2019-11-26 00:00:00+00:00,195.8000030517578,195.8000030517578,195.8000030517578,195.8000030517578,0
2019-11-27 00:00:00+00:00,195.8000030517578,195.8000030517578,195.8000030517578,195.8000030517578,0
2019-11-29 00:00:00+00:00,195.1999969482422,195.1999969482422,195.1999969482422,195.1999969482422,5
2019-12-02 00:00:00+00:00,195.1999969482422,195.1999969482422,195.1999969482422,195.1999969482422,5
2019-12-03 00:00:00+00:00,195.1999969482422,195.1999969482422,195.1999969482422,195.1999969482422,0
2019-12-04 00:00:00+00:00,195.1999969482422,195.1999969482422,195.1999969482422,195.1999969482422,0
2019-12-05 00:00:00+00:00,195.8000030517578,196.0,195.8000030517578,196.0,1830
2019-12-06 00:00:00+00:00,196.0,196.0,196.0,196.0,0
2019-12-09 00:00:00+00:00,196.0,196.0,196.0,196.0,0
2019-12-10 00:00:00+00:00,196.0,196.0,196.0,196.0,0
2019-12-11 00:00:00+00:00,196.0,196.0,196.0,196.0,0
2019-12-12 00:00:00+00:00,196.0,196.0,196.0,196.0,0
2019-12-13 00:00:00+00:00,195.8000030517578,197.1999969482422,195.8000030517578,196.39999389648438,2255
2019-12-16 00:00:00+00:00,196.39999389648438,196.39999389648438,196.39999389648438,196.39999389648438,5
2019-12-17 00:00:00+00:00,196.0,196.0,196.0,196.0,995
2019-12-18 00:00:00+00:00,196.0,196.0,196.0,196.0,0
2019-12-19 00:00:00+00:00,196.0,196.0,196.0,196.0,0
2019-12-20 00:00:00+00:00,196.0,196.0,196.0,196.0,0
2019-12-23 00:00:00+00:00,196.0,196.0,196.0,196.0,0
2019-12-24 00:00:00+00:00,196.0,196.0,196.0,196.0,0
2019-12-26 00:00:00+00:00,196.0,196.0,196.0,196.0,0
2019-12-27 00:00:00+00:00,196.0,196.0,196.0,196.0,0
2019-12-30 00:00:00+00:00,196.0,196.0,196.0,196.0,0
2019-12-31 00:00:00+00:00,196.0,196.0,196.0,196.0,0
2020-01-02 00:00:00+00:00,196.0,196.0,196.0,196.0,0
2020-01-03 00:00:00+00:00,196.0,196.0,196.0,196.0,0
2020-01-06 00:00:00+00:00,196.39999389648438,196.39999389648438,196.39999389648438,196.39999389648438,100
2020-01-07 00:00:00+00:00,196.39999389648438,196.39999389648438,196.39999389648438,196.39999389648438,0
2020-01-08 00:00:00+00:00,198.0,199.0,196.60000610351562,199.0,1140
2020-01-09 00:00:00+00:00,198.39999389648438,198.8000030517578,198.39999389648438,198.8000030517578,20020
2020-01-10 00:00:00+00:00,198.8000030517578,198.8000030517578,198.8000030517578,198.8000030517578,0
2020-01-13 00:00:00+00:00,198.60000610351562,198.8000030517578,198.60000610351562,198.60000610351562,1130
2020-01-14 00:00:00+00:00,198.60000610351562,198.60000610351562,198.60000610351562,198.60000610351562,0
2020-01-15 00:00:00+00:00,198.60000610351562,198.60000610351562,198.60000610351562,198.60000610351562,0
2020-01-16 00:00:00+00:00,198.60000610351562,198.60000610351562,198.60000610351562,198.60000610351562,0
2020-01-17 00:00:00+00:00,198.60000610351562,199.0,197.39999389648438,197.60000610351562,6170
2020-01-21 00:00:00+00:00,198.3000030517578,198.39999389648438,198.3000030517578,198.39999389648438,20000
2020-01-22 00:00:00+00:00,198.39999389648438,198.60000610351562,198.39999389648438,198.39999389648438,680
2020-01-23 00:00:00+00:00,199.8000030517578,199.8000030517578,198.39999389648438,198.39999389648438,10015
2020-01-24 00:00:00+00:00,198.39999389648438,198.39999389648438,198.39999389648438,198.39999389648438,0
2020-01-27 00:00:00+00:00,198.39999389648438,198.39999389648438,198.39999389648438,198.39999389648438,15000
2020-01-28 00:00:00+00:00,198.39999389648438,198.39999389648438,198.39999389648438,198.39999389648438,5000
2020-01-29 00:00:00+00:00,198.39999389648438,198.39999389648438,198.39999389648438,198.39999389648438,0
2020-01-30 00:00:00+00:00,200.39999389648438,200.39999389648438,198.39999389648438,198.39999389648438,115
2020-01-31 00:00:00+00:00,202.39999389648438,202.39999389648438,199.8000030517578,200.0,70
2020-02-03 00:00:00+00:00,198.39999389648438,198.39999389648438,198.39999389648438,198.39999389648438,35
2020-02-04 00:00:00+00:00,198.0,199.0,198.0,199.0,10
2020-02-05 00:00:00+00:00,199.0,199.0,199.0,199.0,0
2020-02-06 00:00:00+00:00,197.0,198.6999969482422,197.0,198.6999969482422,15
2020-02-07 00:00:00+00:00,198.6999969482422,198.6999969482422,198.6999969482422,198.6999969482422,0
2020-02-10 00:00:00+00:00,201.60000610351562,201.60000610351562,201.60000610351562,201.60000610351562,10
2020-02-11 00:00:00+00:00,201.60000610351562,201.60000610351562,201.60000610351562,201.60000610351562,0
2020-02-12 00:00:00+00:00,201.60000610351562,201.60000610351562,201.60000610351562,201.60000610351562,45
2020-02-13 00:00:00+00:00,201.60000610351562,201.60000610351562,201.60000610351562,201.60000610351562,140
2020-02-14 00:00:00+00:00,201.60000610351562,201.60000610351562,201.60000610351562,201.60000610351562,40
2020-02-18 00:00:00+00:00,201.60000610351562,201.60000610351562,201.60000610351562,201.60000610351562,0
2020-02-19 00:00:00+00:00,201.60000610351562,201.60000610351562,201.60000610351562,201.60000610351562,10
2020-02-20 00:00:00+00:00,201.60000610351562,201.60000610351562,201.60000610351562,201.60000610351562,0
2020-02-21 00:00:00+00:00,201.0,201.8000030517578,201.0,201.8000030517578,35
2020-02-24 00:00:00+00:00,199.6999969482422,199.6999969482422,199.60000610351562,199.60000610351562,10105
2020-02-25 00:00:00+00:00,199.60000610351562,199.60000610351562,199.60000610351562,199.60000610351562,0
2020-02-26 00:00:00+00:00,199.1999969482422,199.39999389648438,199.1999969482422,199.39999389648438,105
2020-02-27 00:00:00+00:00,199.1999969482422,199.1999969482422,199.1999969482422,199.1999969482422,5805
2020-02-28 00:00:00+00:00,198.39999389648438,199.39999389648438,198.39999389648438,199.39999389648438,2485
2020-03-02 00:00:00+00:00,199.60000610351562,199.60000610351562,199.60000610351562,199.60000610351562,60
2020-03-03 00:00:00+00:00,199.60000610351562,199.60000610351562,199.60000610351562,199.60000610351562,5
2020-03-04 00:00:00+00:00,199.60000610351562,199.60000610351562,199.60000610351562,199.60000610351562,0
2020-03-05 00:00:00+00:00,199.39999389648438,199.39999389648438,199.39999389648438,199.39999389648438,25
2020-03-06 00:00:00+00:00,199.39999389648438,199.39999389648438,199.39999389648438,199.39999389648438,0
2020-03-09 00:00:00+00:00,195.39999389648438,195.39999389648438,195.39999389648438,195.39999389648438,10
2020-03-10 00:00:00+00:00,195.8000030517578,197.0,195.8000030517578,196.60000610351562,35020
2020-03-11 00:00:00+00:00,198.82000732421875,198.82000732421875,197.8000030517578,197.8000030517578,70
2020-03-12 00:00:00+00:00,198.0,198.0,198.0,198.0,10
2020-03-13 00:00:00+00:00,195.0,196.0,194.0,195.0,14680
2020-03-16 00:00:00+00:00,192.0,192.0,192.0,192.0,30005
2020-03-17 00:00:00+00:00,192.60000610351562,192.60000610351562,192.0,192.0,185
2020-03-18 00:00:00+00:00,194.32000732421875,194.32000732421875,194.32000732421875,194.32000732421875,15
2020-03-19 00:00:00+00:00,194.32000732421875,194.32000732421875,194.32000732421875,194.32000732421875,0
2020-03-20 00:00:00+00:00,194.32000732421875,194.32000732421875,194.32000732421875,194.32000732421875,2500
2020-03-23 00:00:00+00:00,188.0,188.8000030517578,187.60000610351562,187.60000610351562,30460
2020-03-24 00:00:00+00:00,187.60000610351562,187.60000610351562,187.60000610351562,187.60000610351562,0
2020-03-25 00:00:00+00:00,187.60000610351562,187.60000610351562,187.60000610351562,187.60000610351562,0
2020-03-26 00:00:00+00:00,188.60000610351562,191.3000030517578,188.60000610351562,191.3000030517578,200
2020-03-27 00:00:00+00:00,191.3000030517578,191.3000030517578,191.3000030517578,191.3000030517578,0
2020-03-30 00:00:00+00:00,196.05999755859375,196.05999755859375,196.05999755859375,196.05999755859375,5
2020-03-31 00:00:00+00:00,193.0,193.0,193.0,193.0,31095
2020-04-01 00:00:00+00:00,193.0,193.0,193.0,193.0,0
2020-04-02 00:00:00+00:00,193.0,193.0,193.0,193.0,3925
2020-04-03 00:00:00+00:00,193.8000030517578,194.8000030517578,193.8000030517578,194.8000030517578,20
2020-04-06 00:00:00+00:00,192.1999969482422,195.1999969482422,192.1999969482422,195.1999969482422,25
2020-04-07 00:00:00+00:00,195.1999969482422,195.1999969482422,195.1999969482422,195.1999969482422,0
2020-04-08 00:00:00+00:00,194.39999389648438,194.60000610351562,194.39999389648438,194.60000610351562,12710
2020-04-09 00:00:00+00:00,193.8000030517578,194.60000610351562,193.8000030517578,193.8000030517578,1625
2020-04-13 00:00:00+00:00,195.0,195.0,194.6999969482422,194.6999969482422,20
2020-04-14 00:00:00+00:00,194.6999969482422,194.6999969482422,194.6999969482422,194.6999969482422,0
2020-04-15 00:00:00+00:00,196.1999969482422,196.1999969482422,194.0,194.0,5090
2020-04-16 00:00:00+00:00,194.0,194.0,194.0,194.0,0
2020-04-17 00:00:00+00:00,194.0,194.0,194.0,194.0,0
2020-04-20 00:00:00+00:00,196.39999389648438,196.39999389648438,196.1999969482422,196.1999969482422,20
2020-04-21 00:00:00+00:00,195.0,195.0,195.0,195.0,5
2020-04-22 00:00:00+00:00,195.8000030517578,196.1999969482422,195.5399932861328,195.5399932861328,7605
2020-04-23 00:00:00+00:00,197.0,197.0,194.0,194.0,710
2020-04-24 00:00:00+00:00,195.1999969482422,195.6999969482422,195.0,195.6999969482422,20390
2020-04-27 00:00:00+00:00,195.1999969482422,195.39999389648438,195.0,195.39999389648438,10025
2020-04-28 00:00:00+00:00,195.60000610351562,195.60000610351562,195.60000610351562,195.60000610351562,25
2020-04-29 00:00:00+00:00,195.60000610351562,195.60000610351562,195.60000610351562,195.60000610351562,18750
2020-04-30 00:00:00+00:00,195.60000610351562,195.60000610351562,195.60000610351562,195.60000610351562,0
2020-05-01 00:00:00+00:00,195.1999969482422,196.8000030517578,195.1999969482422,196.0,30550
2020-05-04 00:00:00+00:00,196.8000030517578,196.8000030517578,196.8000030517578,196.8000030517578,5
2020-05-05 00:00:00+00:00,195.60000610351562,197.0,195.60000610351562,196.0,7545
2020-05-06 00:00:00+00:00,197.0,197.0,196.0,196.0,110
2020-05-07 00:00:00+00:00,196.0,196.0,196.0,196.0,5
2020-05-08 00:00:00+00:00,194.60000610351562,197.0,194.60000610351562,197.0,20025
2020-05-11 00:00:00+00:00,197.0,197.0,197.0,197.0,5
2020-05-12 00:00:00+00:00,197.0,197.0,197.0,197.0,0
2020-05-13 00:00:00+00:00,197.0,197.0,197.0,197.0,95
2020-05-14 00:00:00+00:00,197.0,197.0,197.0,197.0,0
2020-05-15 00:00:00+00:00,196.0,197.0,196.0,197.0,2505
2020-05-18 00:00:00+00:00,197.39999389648438,197.39999389648438,196.5,197.0,985
2020-05-19 00:00:00+00:00,196.86000061035156,197.0,196.86000061035156,197.0,260
2020-05-20 00:00:00+00:00,197.0,197.0,197.0,197.0,0
2020-05-21 00:00:00+00:00,195.0,197.0,195.0,197.0,15
2020-05-22 00:00:00+00:00,197.0,197.0,197.0,197.0,0
2020-05-26 00:00:00+00:00,196.22000122070312,196.22000122070312,196.22000122070312,196.22000122070312,10
2020-05-27 00:00:00+00:00,196.22000122070312,196.22000122070312,196.22000122070312,196.22000122070312,0
2020-05-28 00:00:00+00:00,197.0,197.0,197.0,197.0,90
2020-05-29 00:00:00+00:00,197.0,197.0,197.0,197.0,5
2020-06-01 00:00:00+00:00,196.5,197.0,196.5,197.0,20
2020-06-02 00:00:00+00:00,196.60000610351562,196.8000030517578,196.60000610351562,196.8000030517578,31260
2020-06-03 00:00:00+00:00,196.8000030517578,196.8000030517578,196.8000030517578,196.8000030517578,0
2020-06-04 00:00:00+00:00,195.0,197.1999969482422,195.0,197.1999969482422,17765
2020-06-05 00:00:00+00:00,196.60000610351562,196.60000610351562,196.60000610351562,196.60000610351562,12500
2020-06-08 00:00:00+00:00,196.60000610351562,196.60000610351562,196.60000610351562,196.60000610351562,0
2020-06-09 00:00:00+00:00,196.60000610351562,196.60000610351562,196.60000610351562,196.60000610351562,0
2020-06-10 00:00:00+00:00,197.1999969482422,197.1999969482422,197.1999969482422,197.1999969482422,95
2020-06-11 00:00:00+00:00,197.1999969482422,197.1999969482422,196.39999389648438,196.39999389648438,10
2020-06-12 00:00:00+00:00,196.60000610351562,196.8000030517578,196.60000610351562,196.60000610351562,1390
2020-06-15 00:00:00+00:00,196.60000610351562,196.60000610351562,196.60000610351562,196.60000610351562,0
2020-06-16 00:00:00+00:00,198.39999389648438,198.39999389648438,196.60000610351562,196.60000610351562,5055
2020-06-17 00:00:00+00:00,196.60000610351562,196.60000610351562,196.60000610351562,196.60000610351562,0
2020-06-18 00:00:00+00:00,196.60000610351562,196.60000610351562,196.60000610351562,196.60000610351562,0
2020-06-19 00:00:00+00:00,198.0,199.0,197.60000610351562,199.0,600
2020-06-22 00:00:00+00:00,199.1999969482422,200.0,199.1999969482422,200.0,2555
2020-06-23 00:00:00+00:00,199.60000610351562,200.60000610351562,199.60000610351562,200.60000610351562,10
2020-06-24 00:00:00+00:00,200.39999389648438,200.39999389648438,200.39999389648438,200.39999389648438,5
2020-06-25 00:00:00+00:00,199.1999969482422,199.1999969482422,199.1999969482422,199.1999969482422,10000
2020-06-26 00:00:00+00:00,197.0,199.89999389648438,197.0,199.1999969482422,12810
2020-06-29 00:00:00+00:00,201.0,201.0,200.8000030517578,200.8000030517578,7015
2020-06-30 00:00:00+00:00,199.8000030517578,200.94000244140625,199.8000030517578,200.94000244140625,15
2020-07-01 00:00:00+00:00,201.0,201.1999969482422,199.89999389648438,201.17999267578125,135
2020-07-02 00:00:00+00:00,200.0,200.10000610351562,198.89999389648438,198.89999389648438,5990
2020-07-06 00:00:00+00:00,201.8000030517578,201.8000030517578,199.6999969482422,199.6999969482422,22620
2020-07-07 00:00:00+00:00,199.6999969482422,199.6999969482422,199.6999969482422,199.6999969482422,0
2020-07-08 00:00:00+00:00,199.6999969482422,199.6999969482422,199.6999969482422,199.6999969482422,0
2020-07-09 00:00:00+00:00,198.8000030517578,202.39999389648438,198.8000030517578,202.0,31285
2020-07-10 00:00:00+00:00,201.4199981689453,202.1999969482422,201.39999389648438,201.60000610351562,970
2020-07-13 00:00:00+00:00,201.0,202.0,201.0,201.1999969482422,8785
2020-07-14 00:00:00+00:00,201.39999389648438,202.0,200.8000030517578,200.8000030517578,4225
2020-07-15 00:00:00+00:00,202.0,202.0,201.60000610351562,201.60000610351562,145
2020-07-16 00:00:00+00:00,200.8000030517578,201.0,200.8000030517578,201.0,15
2020-07-17 00:00:00+00:00,200.0,202.0,200.0,202.0,3740
2020-07-20 00:00:00+00:00,203.1999969482422,203.8000030517578,203.1999969482422,203.8000030517578,65
2020-07-21 00:00:00+00:00,204.0,205.1999969482422,202.8000030517578,202.8000030517578,5615
2020-07-22 00:00:00+00:00,204.0,204.0,201.39999389648438,201.60000610351562,35
2020-07-23 00:00:00+00:00,200.60000610351562,202.60000610351562,200.60000610351562,201.8000030517578,2560
2020-07-24 00:00:00+00:00,200.60000610351562,203.0,200.60000610351562,202.8000030517578,85
2020-07-27 00:00:00+00:00,204.0,206.1999969482422,203.0,206.0,4000
2020-07-28 00:00:00+00:00,204.1999969482422,206.60000610351562,204.1999969482422,205.60000610351562,315
2020-07-29 00:00:00+00:00,204.8000030517578,205.0,204.0,204.0,4275
2020-07-30 00:00:00+00:00,204.60000610351562,205.8000030517578,204.1999969482422,205.0,4075
2020-07-31 00:00:00+00:00,203.1999969482422,205.17999267578125,202.77999877929688,204.0,37875
2020-08-03 00:00:00+00:00,204.0,206.60000610351562,203.44000244140625,206.60000610351562,4800
2020-08-04 00:00:00+00:00,207.0,207.60000610351562,204.8000030517578,206.39999389648438,10670
2020-08-05 00:00:00+00:00,206.39999389648438,207.1999969482422,206.39999389648438,206.8000030517578,7870
2020-08-06 00:00:00+00:00,207.1999969482422,207.1999969482422,206.39999389648438,207.0,36220
2020-08-07 00:00:00+00:00,207.1999969482422,207.1999969482422,205.60000610351562,205.60000610351562,18895
2020-08-10 00:00:00+00:00,207.0,207.0,204.1999969482422,204.1999969482422,2110
2020-08-11 00:00:00+00:00,204.8000030517578,204.8000030517578,204.8000030517578,204.8000030517578,15
2020-08-12 00:00:00+00:00,204.0,205.60000610351562,203.8000030517578,204.0,725
2020-08-13 00:00:00+00:00,205.0,207.0,204.1999969482422,207.0,755
2020-08-14 00:00:00+00:00,207.39999389648438,207.39999389648438,204.0,206.1999969482422,4325
2020-08-17 00:00:00+00:00,207.1999969482422,207.1999969482422,206.1999969482422,207.0,90
2020-08-18 00:00:00+00:00,205.5,207.0,205.5,206.0,265
2020-08-19 00:00:00+00:00,207.0,207.0,203.8000030517578,203.8000030517578,470
2020-08-20 00:00:00+00:00,203.8000030517578,206.3000030517578,203.8000030517578,205.0,1775
2020-08-21 00:00:00+00:00,204.1999969482422,204.1999969482422,203.1999969482422,204.0,6530
2020-08-24 00:00:00+00:00,204.1999969482422,205.0,203.0,204.0,93695
2020-08-25 00:00:00+00:00,205.0,205.0,204.0,204.8000030517578,2270
2020-08-26 00:00:00+00:00,204.0,205.0,203.8000030517578,205.0,565
2020-08-27 00:00:00+00:00,204.8000030517578,205.39999389648438,203.60000610351562,204.89999389648438,270
2020-08-28 00:00:00+00:00,204.1999969482422,204.8000030517578,203.39999389648438,204.0,135
2020-08-31 00:00:00+00:00,203.1999969482422,204.10000610351562,201.0,204.0,3015
2020-09-01 00:00:00+00:00,202.0,204.0,202.0,204.0,225
2020-09-02 00:00:00+00:00,205.0,205.0,202.0,205.0,41930
2020-09-03 00:00:00+00:00,206.0,206.0,204.0,205.3000030517578,5605
2020-09-04 00:00:00+00:00,203.8000030517578,207.1999969482422,203.8000030517578,207.0,5435
2020-09-08 00:00:00+00:00,207.0,209.0,205.8000030517578,207.0,1060
2020-09-09 00:00:00+00:00,208.0,208.0,207.0,208.0,13465
2020-09-10 00:00:00+00:00,208.0,208.0,207.1999969482422,207.60000610351562,9605
2020-09-11 00:00:00+00:00,208.0,208.0,205.39999389648438,207.0,470
2020-09-14 00:00:00+00:00,206.39999389648438,208.0,205.0,207.39999389648438,1095
2020-09-15 00:00:00+00:00,209.0,209.1999969482422,208.1999969482422,209.0,5475
2020-09-16 00:00:00+00:00,208.39999389648438,274.20001220703125,205.39999389648438,266.0,435625
2020-09-17 00:00:00+00:00,278.6000061035156,287.0,266.20001220703125,285.0,325205
2020-09-18 00:00:00+00:00,280.0,285.0,271.0,285.0,144140
2020-09-21 00:00:00+00:00,283.3999938964844,284.6000061035156,264.0,275.79998779296875,175775
2020-09-22 00:00:00+00:00,275.0,278.0,262.20001220703125,263.79998779296875,100550
2020-09-23 00:00:00+00:00,262.0,263.0,238.0,243.60000610351562,148015
2020-09-24 00:00:00+00:00,246.60000610351562,263.20001220703125,222.1999969482422,249.1999969482422,811925
2020-09-25 00:00:00+00:00,254.39999389648438,278.79998779296875,252.8000030517578,276.79998779296875,356740
2020-09-28 00:00:00+00:00,304.20001220703125,329.0,304.0,310.6000061035156,473595
2020-09-29 00:00:00+00:00,315.0,315.8999938964844,296.0,304.20001220703125,180965
2020-09-30 00:00:00+00:00,310.79998779296875,324.79998779296875,301.0,312.0,176500
2020-10-01 00:00:00+00:00,320.0,322.0,304.20001220703125,307.6000061035156,133120
2020-10-02 00:00:00+00:00,289.0,307.79998779296875,287.20001220703125,307.79998779296875,144785
2020-10-05 00:00:00+00:00,309.3999938964844,309.8800048828125,290.0,299.20001220703125,167460
2020-10-06 00:00:00+00:00,292.6000061035156,292.6000061035156,273.20001220703125,278.0,255660
2020-10-07 00:00:00+00:00,283.3999938964844,287.79998779296875,265.0,274.20001220703125,136885
2020-10-08 00:00:00+00:00,279.6000061035156,307.6000061035156,275.0199890136719,294.3999938964844,247420
2020-10-09 00:00:00+00:00,302.0,302.79998779296875,287.0,293.20001220703125,91245
2020-10-12 00:00:00+00:00,300.0,312.0,297.0,301.0,100590
2020-10-13 00:00:00+00:00,300.0,300.79998779296875,282.20001220703125,288.3999938964844,104725
2020-10-14 00:00:00+00:00,290.79998779296875,297.0,278.8999938964844,297.0,79675
2020-10-15 00:00:00+00:00,289.20001220703125,304.0,289.0,302.79998779296875,68925
2020-10-16 00:00:00+00:00,307.79998779296875,323.0,301.6000061035156,304.20001220703125,125655
2020-10-19 00:00:00+00:00,314.20001220703125,329.79998779296875,311.0,321.79998779296875,133400
2020-10-20 00:00:00+00:00,330.0,351.9800109863281,320.0,320.79998779296875,157720
2020-10-21 00:00:00+00:00,330.0,337.3999938964844,320.0,324.0,96085
2020-10-22 00:00:00+00:00,323.0,330.20001220703125,308.0,318.79998779296875,110745
2020-10-23 00:00:00+00:00,327.6000061035156,327.6000061035156,302.3999938964844,312.20001220703125,76805
2020-10-26 00:00:00+00:00,312.0,312.0,282.0,283.20001220703125,138090
2020-10-27 00:00:00+00:00,284.0,291.0,278.20001220703125,279.0,75010
2020-10-28 00:00:00+00:00,270.0,275.79998779296875,255.0,266.3999938964844,111755
2020-10-29 00:00:00+00:00,268.79998779296875,280.3999938964844,261.0,272.0,78435
2020-10-30 00:00:00+00:00,272.0,272.0,256.0,264.6000061035156,97375
2020-11-02 00:00:00+00:00,276.0,283.6000061035156,260.20001220703125,274.20001220703125,94680
2020-11-03 00:00:00+00:00,283.6000061035156,308.0,277.5,298.0,124240
2020-11-04 00:00:00+00:00,302.3999938964844,304.0,263.0,284.0,136920
2020-11-05 00:00:00+00:00,295.79998779296875,308.0,295.3999938964844,306.6000061035156,98360
2020-11-06 00:00:00+00:00,312.0,337.20001220703125,311.6000061035156,322.20001220703125,135335
2020-11-09 00:00:00+00:00,357.0,360.0,332.0,337.6000061035156,154700
2020-11-10 00:00:00+00:00,346.3999938964844,347.3999938964844,306.79998779296875,339.20001220703125,111245
2020-11-11 00:00:00+00:00,340.6000061035156,343.0,325.6000061035156,340.0,57485
2020-11-12 00:00:00+00:00,338.0,342.0,322.0,327.3999938964844,79530
2020-11-13 00:00:00+00:00,338.0,349.6000061035156,317.3999938964844,331.0,124445
2020-11-16 00:00:00+00:00,344.0,372.79998779296875,336.9200134277344,364.0,129160
2020-11-17 00:00:00+00:00,370.20001220703125,419.79998779296875,359.79998779296875,389.6000061035156,282555
2020-11-18 00:00:00+00:00,412.79998779296875,413.20001220703125,390.0,393.6000061035156,262075
2020-11-19 00:00:00+00:00,403.0,508.6000061035156,397.3999938964844,494.0,621200
2020-11-20 00:00:00+00:00,519.2000122070312,574.0,510.20001220703125,523.2000122070312,658880
2020-11-23 00:00:00+00:00,596.5999755859375,717.5999755859375,590.5999755859375,681.5999755859375,1083000
2020-11-24 00:00:00+00:00,792.4000244140625,846.0,672.0,737.5999755859375,1411430
2020-11-25 00:00:00+00:00,693.7999877929688,733.4000244140625,662.0,698.7999877929688,576225
2020-11-27 00:00:00+00:00,735.4000244140625,755.0,720.0,742.5999755859375,206635
