"('date', '')","('open', 'BTX')","('high', 'BTX')","('low', 'BTX')","('close', 'BTX')","('volume', 'BTX')"
2021-06-09 00:00:00+00:00,12.6104997856395,12.82975859932589,12.59797163232425,12.691939353942871,269300
2021-06-10 00:00:00+00:00,12.685680733177394,12.967585227416215,12.59797764379864,12.904939651489258,332400
2021-06-11 00:00:00+00:00,12.917472181744778,12.930000344118563,12.742064764993808,12.779651641845703,194500
2021-06-14 00:00:00+00:00,12.943328014001485,13.081827432143896,12.842601819398435,12.99998664855957,266600
2021-06-15 00:00:00+00:00,13.03146167740245,13.220322953581908,12.744391000648767,12.937029838562012,268900
2021-06-16 00:00:00+00:00,12.962214866364635,13.069236600210688,12.817421109029082,13.031464576721191,270700
2021-06-17 00:00:00+00:00,12.981100010610822,13.107007141588838,12.874078288866546,12.90555477142334,298900
2021-06-18 00:00:00+00:00,12.949625149992473,13.062942433098565,12.880375432371839,12.924444198608398,227200
2021-06-21 00:00:00+00:00,12.968508864726196,13.006280883733174,12.785941904815939,12.830009460449219,266600
2021-06-22 00:00:00+00:00,12.779641270487723,12.954023843148818,12.704097262607696,12.754460334777832,183400
2021-06-23 00:00:00+00:00,12.741869008579021,12.855186218855224,12.66002946824084,12.722982406616211,227900
2021-06-24 00:00:00+00:00,12.798533049679063,12.987394346521508,12.735578883814636,12.90555477142334,232700
2021-06-25 00:00:00+00:00,12.968505478491862,12.999352759380557,12.62855379394207,12.896108627319336,264100
2021-06-28 00:00:00+00:00,12.905555518817238,12.905555518817238,12.634853430448729,12.71039867401123,346500
2021-06-29 00:00:00+00:00,12.804829134382159,12.899259786844976,12.672625260333502,12.836305618286133,268800
2021-06-30 00:00:00+00:00,12.89926029906653,13.113303760215588,12.74187547179522,12.785943031311035,404500
2021-07-01 00:00:00+00:00,12.85519541672586,12.85519541672586,12.490062589445252,12.672628402709961,319000
2021-07-02 00:00:00+00:00,12.716694148212321,12.81742033863076,12.65373997901307,12.811124801635742,176400
2021-07-06 00:00:00+00:00,12.811125513873526,12.836306462502623,12.685217168475118,12.779647827148438,178700
2021-07-07 00:00:00+00:00,12.81742033863076,12.8363057488649,12.715434560512955,12.811124801635742,192700
2021-07-08 00:00:00+00:00,12.704099986453636,12.748167533957094,12.59707828505212,12.69780445098877,195200
2021-07-09 00:00:00+00:00,12.767050743103027,12.911844418014256,12.660029070179446,12.767050743103027,313400
2021-07-12 00:00:00+00:00,12.842598542823369,12.885407704945552,12.685213753816342,12.867780685424805,172300
2021-07-13 00:00:00+00:00,12.886669624252363,12.899260699004678,12.72298925472522,12.855193138122559,239400
2021-07-14 00:00:00+00:00,12.886825226107268,12.93743617320729,12.545200428187,12.576831817626953,275800
2021-07-15 00:00:00+00:00,12.595811375287022,12.652748841607067,12.526220870526933,12.576831817626953,248900
2021-07-16 00:00:00+00:00,12.652749389662862,12.652749389662862,12.48826350279802,12.570507049560547,241500
2021-07-19 00:00:00+00:00,12.475607868504586,12.475607868504586,12.247859247398228,12.380712509155273,384200
2021-07-20 00:00:00+00:00,12.349082700284715,12.49964974948371,12.279492198109653,12.406020164489746,396400
2021-07-21 00:00:00+00:00,12.519892788712749,12.652746042967156,12.336427391892977,12.646419525146484,247800
2021-07-22 00:00:00+00:00,12.716011047363281,12.716011047363281,12.614789167330658,12.716011047363281,177400
2021-07-23 00:00:00+00:00,12.678055138904528,12.716013048224431,12.589485074944513,12.652749061584473,226200
2021-07-26 00:00:00+00:00,12.557854045289588,12.602138475210202,12.330104169514756,12.437652587890625,385100
2021-07-27 00:00:00+00:00,12.462958858056087,12.53887468004448,12.090967227668166,12.254188537597656,358000
2021-07-28 00:00:00+00:00,12.311121214680815,12.45030219221822,12.273163314743288,12.292142868041992,273400
2021-07-29 00:00:00+00:00,12.298469867527347,12.37185530450232,12.14663705517021,12.273163795471191,426100
2021-07-30 00:00:00+00:00,12.349078613432642,12.380709991229397,12.083370937296868,12.102349281311035,432800
2021-08-02 00:00:00+00:00,12.209901320211287,12.330102763907524,12.039090139512513,12.323776245117188,293600
2021-08-03 00:00:00+00:00,12.418669603387045,12.488260092155748,12.22255237927329,12.292142868041992,322000
2021-08-04 00:00:00+00:00,12.203576095787675,12.380713796549866,12.190923058116065,12.260512351989746,281500
2021-08-05 00:00:00+00:00,12.184594864026556,12.330101157264222,12.089699507856768,12.146636962890625,562600
2021-08-06 00:00:00+00:00,12.17826850926128,12.247859001159666,12.102351499312135,12.247859001159668,403200
2021-08-09 00:00:00+00:00,12.292142557678098,12.424995807434978,12.146636272708223,12.412343978881836,298500
2021-08-10 00:00:00+00:00,12.431326052013562,12.532547950744627,12.304799281929837,12.532547950744629,225500
2021-08-11 00:00:00+00:00,12.431323836648929,12.500914332122514,12.285817533985973,12.462956428527832,280600
2021-08-12 00:00:00+00:00,12.450305391223093,12.521792767695873,12.368061845790109,12.399694442749023,264300
2021-08-13 00:00:00+00:00,12.46328217436017,12.533228340056947,12.361541194393814,12.520511627197266,183900
2021-08-16 00:00:00+00:00,12.399695122846767,12.545947646032653,12.291595168133659,12.386977195739746,267700
2021-08-17 00:00:00+00:00,12.348822598539604,12.348822598539604,12.145340649649457,12.208929061889648,287300
2021-08-18 00:00:00+00:00,12.177135070274645,12.23436452386417,12.081753051908162,12.094470977783203,278200
2021-08-19 00:00:00+00:00,12.018165373541528,12.145342214406869,11.59212453334535,11.617560386657715,637200
2021-08-20 00:00:00+00:00,11.744737610742073,11.878273433082539,11.604844037057761,11.821043968200684,428000
2021-08-23 00:00:00+00:00,11.859192307385529,12.005444793057494,11.808321824854064,11.910062789916992,690500
2021-08-24 00:00:00+00:00,11.954577313242416,12.011806772071042,11.789249113124471,11.992731094360352,713400
2021-08-25 00:00:00+00:00,12.0626726398226,12.177131513570426,11.916420173521624,12.170772552490234,619700
2021-08-26 00:00:00+00:00,12.196211959087208,12.20892988496225,12.062676163095597,12.094470977783203,384100
2021-08-27 00:00:00+00:00,12.177135321225744,12.31703008303788,12.088747796414559,12.278876304626465,326800
2021-08-30 00:00:00+00:00,12.342464305832065,12.539587302910864,12.297317246271858,12.520511627197266,272800
2021-08-31 00:00:00+00:00,12.577742847301444,12.590459561947918,12.426402420949339,12.545948028564453,300200
2021-09-01 00:00:00+00:00,12.558663506573797,12.74942753039518,12.539586619052427,12.67312240600586,448000
2021-09-02 00:00:00+00:00,12.692198080679148,12.74942753039518,12.647686555977364,12.67312240600586,317500
2021-09-03 00:00:00+00:00,12.666762364332007,12.749426444185739,12.660403402366645,12.74306869506836,281600
2021-09-07 00:00:00+00:00,12.641326516470562,12.749426444185739,12.641326516470562,12.74306869506836,286500
2021-09-08 00:00:00+00:00,12.743064554638757,12.743064554638757,12.590451942752377,12.622246742248535,236600
2021-09-09 00:00:00+00:00,12.539589064817056,12.62225438068491,12.412413428414055,12.545948028564453,319600
2021-09-10 00:00:00+00:00,12.558666816124548,12.664858970997066,12.399696350097656,12.399696350097656,250900
2021-09-13 00:00:00+00:00,12.501436837390962,12.526872693076825,12.202572810172175,12.234366416931152,404200
2021-09-14 00:00:00+00:00,12.291889992592614,12.362202807660013,12.08734495150703,12.119304656982422,432800
2021-09-15 00:00:00+00:00,12.074562375402513,12.25993210841466,12.061779222824098,12.215188026428223,386400
2021-09-16 00:00:00+00:00,12.221577364374733,12.284857917242507,12.087343930510396,12.138480186462402,275900
2021-09-17 00:00:00+00:00,12.132091189012609,12.178753050066083,11.985074566929303,12.068170547485352,419900
2021-09-20 00:00:00+00:00,11.857231679493271,11.965896389630924,11.652686629630555,11.812487602233887,734200
2021-09-21 00:00:00+00:00,11.844447948349812,12.125696768548503,11.710214503959186,12.010641098022461,618100
2021-09-22 00:00:00+00:00,12.068170729032333,12.215188572512126,11.959506002556754,12.17044448852539,327000
2021-09-23 00:00:00+00:00,12.183225931116327,12.240754379360647,11.972288693948718,12.06177806854248,813700
2021-09-24 00:00:00+00:00,11.972287162738713,12.080951860059661,11.914758721852063,12.048992156982422,520400
2021-09-27 00:00:00+00:00,11.953115131527355,12.100131757002469,11.870017929869345,11.88919448852539,741200
2021-09-28 00:00:00+00:00,11.857231805963801,11.863623991238272,11.556806413171648,11.722999572753906,736200
2021-09-29 00:00:00+00:00,11.844446440512725,11.87640614172617,11.601548322226506,11.639900207519531,506900
2021-09-30 00:00:00+00:00,11.716611032738241,11.806099216052965,11.518458104319182,11.569594383239746,521000
2021-10-01 00:00:00+00:00,11.620727918624674,11.75751679237057,11.454534746573088,11.74217700958252,557900
2021-10-04 00:00:00+00:00,11.639901099059017,11.710213910135437,11.339475739414889,11.454532623291016,774100
2021-10-05 00:00:00+00:00,11.50567116562979,11.563199618992723,11.403398630581197,11.441750526428223,722200
2021-10-06 00:00:00+00:00,11.313910600648885,11.428966289546956,11.192461506651984,11.352262496948242,858800
2021-10-07 00:00:00+00:00,11.358653775022155,11.524846937949453,11.358653775022155,11.4097900390625,920800
2021-10-08 00:00:00+00:00,11.505669637431046,11.505669637431046,11.186067703057962,11.224419593811035,727300
2021-10-11 00:00:00+00:00,11.186069666206354,11.30368320845023,11.128541210388219,11.154109954833984,645800
2021-10-12 00:00:00+00:00,11.1732839434315,11.230812392295979,11.000698596838062,11.160499572753906,859200
2021-10-13 00:00:00+00:00,11.218027917256789,11.403397632803323,11.15410850283285,11.384221076965332,670900
2021-10-14 00:00:00+00:00,11.570639646178314,11.757056095657687,11.390651476963999,11.519214630126953,885300
2021-10-15 00:00:00+00:00,11.499929980321676,11.673489872153402,11.397079946510827,11.442076683044434,589000
2021-10-18 00:00:00+00:00,11.384223899185372,11.467790321718653,11.294230422059533,11.34565544128418,818000
2021-10-19 00:00:00+00:00,11.403505640446081,11.525640487670898,11.307083908876526,11.525640487670898,971900
2021-10-20 00:00:00+00:00,11.538497512571594,11.58349424072091,11.364937653079467,11.480644226074219,1237600
2021-10-21 00:00:00+00:00,11.480649043182746,11.536573746786193,11.34565757602551,11.429224014282227,1082200
2021-10-22 00:00:00+00:00,11.390648423937492,11.525639821183864,11.326368090654118,11.332795143127441,978300
2021-10-25 00:00:00+00:00,11.332797261216676,11.435648511044162,11.262088636175834,11.377795219421387,1279700
2021-10-26 00:00:00+00:00,11.384221469207224,11.461359594613537,11.274944399490721,11.352081298828125,1573700
2021-10-27 00:00:00+00:00,11.397079050901604,11.435648730101613,11.229947452575288,11.249232292175293,1332000
2021-10-28 00:00:00+00:00,11.287799145049922,11.532068841077445,11.236374139476052,11.512784004211426,971600
2021-10-29 00:00:00+00:00,11.532071910546003,11.8406220261154,11.409937030023844,11.827765464782715,1147600
2021-11-01 00:00:00+00:00,11.834189725290985,12.174881128456809,11.75705283563717,12.149168014526367,787900
2021-11-02 00:00:00+00:00,12.149171230596863,12.252021261407089,12.02060930511862,12.078462600708008,650600
2021-11-03 00:00:00+00:00,12.104174578358544,12.155599594116211,11.859906060026898,12.155599594116211,718900
2021-11-04 00:00:00+00:00,12.271303566955455,12.39986669194422,12.188380854025919,12.239163398742676,700300
2021-11-05 00:00:00+00:00,12.277733989387501,12.380584016907623,12.117030668128683,12.20059585571289,539000
2021-11-08 00:00:00+00:00,12.419148510310105,12.82412143733728,11.969180089919371,12.020605087280273,677700
2021-11-09 00:00:00+00:00,11.975611798285671,12.020609761283195,11.750628113643675,11.82133674621582,840000
2021-11-10 00:00:00+00:00,11.776336313991651,11.863758693458724,11.474214585082924,11.564208030700684,907500
2021-11-11 00:00:00+00:00,11.557784120999836,11.692775566520442,11.499930819500891,11.506359100341797,707700
2021-11-12 00:00:00+00:00,11.551606665440653,11.680890829112945,11.454642001490287,11.61624813079834,879300
2021-11-15 00:00:00+00:00,11.616248429298208,11.671195155812496,11.377072042232108,11.454642295837402,1007300
2021-11-16 00:00:00+00:00,11.441712034538996,11.60978128856271,11.396461292194672,11.499890327453613,1133100
2021-11-17 00:00:00+00:00,11.480498521101898,11.525748035885133,11.196071414377105,11.21546459197998,1475300
2021-11-18 00:00:00+00:00,11.228393875563205,11.33182169479021,10.950431149031802,11.034465789794922,1528900
2021-11-19 00:00:00+00:00,10.989216741174832,11.105573351001555,10.808217433338053,10.885788917541504,1341000
2021-11-22 00:00:00+00:00,10.924575906824726,10.976289827463441,10.575507250752684,10.646613121032715,2397400
2021-11-23 00:00:00+00:00,10.426824526407252,10.715130475488655,10.181183808760304,10.375110626220703,3006700
2021-11-24 00:00:00+00:00,10.232900344000639,10.659540438642066,10.07129421018322,10.530256271362305,1940800
2021-11-26 00:00:00+00:00,10.310470036348564,10.581968975941518,10.25875612875326,10.413898468017578,969200
2021-11-29 00:00:00+00:00,10.504394769668579,10.546412693975071,10.342788696289062,10.342788696289062,1594300
2021-11-30 00:00:00+00:00,10.342793439056198,10.48500640497868,10.148865938778188,10.2910795211792,2658700
2021-12-01 00:00:00+00:00,10.375111444569754,10.556110725977524,9.954935818292622,9.974328994750977,2166200
2021-12-02 00:00:00+00:00,9.903222953246797,10.064829075154758,9.664045966800424,9.773938179016113,2875500
2021-12-03 00:00:00+00:00,9.715763049794282,9.812727124495916,9.366693737121393,9.586478233337402,2599500
2021-12-06 00:00:00+00:00,9.534763601796438,9.560620563176064,9.159837353552561,9.218015670776367,3361700
2021-12-07 00:00:00+00:00,9.321443497794434,9.83211894638745,9.321443497794434,9.728691101074219,3429100
2021-12-08 00:00:00+00:00,9.69636973488871,10.00471444534486,9.567084928385912,9.702834129333496,2736400
2021-12-09 00:00:00+00:00,9.644656344434734,9.78686994767379,9.444264420939765,9.470121383666992,2685400
2021-12-10 00:00:00+00:00,9.528300637375198,9.65112168472081,9.329202066518468,9.366694450378418,2743600
2021-12-13 00:00:00+00:00,9.31497810483316,9.405477768020512,9.101658042621601,9.11458683013916,3253400
2021-12-14 00:00:00+00:00,8.92065661256328,9.172761727496448,8.70733661539906,8.940049171447754,3872300
2021-12-15 00:00:00+00:00,8.881872908782473,9.308513000644215,8.849551558933877,9.17276382446289,4682900
2021-12-16 00:00:00+00:00,9.2118250288036,9.322497184275061,8.723565738495555,8.944910049438477,4928600
2021-12-17 00:00:00+00:00,8.879810432203694,9.400619918435329,8.788668461686218,9.21182632446289,3545500
2021-12-20 00:00:00+00:00,9.055581282538137,9.270415298723085,8.91235839813026,8.990480422973633,4189600
2021-12-21 00:00:00+00:00,9.036053278073183,9.276927820668785,8.977462055658656,9.21182632446289,4653100
2021-12-22 00:00:00+00:00,9.133704887403363,9.498272148055603,9.133704887403363,9.374579429626465,4799100
2021-12-23 00:00:00+00:00,9.348538041928819,9.634983851779097,9.342028389637447,9.582902908325195,3557100
2021-12-27 00:00:00+00:00,9.634982874661018,9.739144751005393,9.400618032032417,9.420148849487305,6261600
2021-12-28 00:00:00+00:00,9.30947585392932,9.517799587670314,9.179273520341198,9.263904571533203,5790600
2021-12-29 00:00:00+00:00,9.185783081152287,9.237864014075967,9.088131487133811,9.127192497253418,5780900
2021-12-30 00:00:00+00:00,9.120683076369707,9.491759913285224,9.114172803933425,9.387598037719727,5502300
2021-12-31 00:00:00+00:00,9.387595926568217,9.54383870477944,9.244373069447793,9.465717315673828,6117200
2022-01-03 00:00:00+00:00,9.608943381685583,9.823777428682902,9.413639533273342,9.74565601348877,1727500
2022-01-04 00:00:00+00:00,9.882368198685677,9.908408669240227,9.361558166740876,9.563371658325195,1978400
2022-01-05 00:00:00+00:00,9.563372499690173,9.563372499690173,9.042563042779465,9.068603515625,2241300
2022-01-06 00:00:00+00:00,9.08162337169148,9.302967699601082,8.840748844511573,9.198805809020996,1549100
2022-01-07 00:00:00+00:00,9.276925769540629,9.400617839958857,9.042561552554318,9.205314636230469,1120500
2022-01-10 00:00:00+00:00,9.075114071431361,9.185786247253418,8.808199042985425,9.185786247253418,1637200
2022-01-11 00:00:00+00:00,9.185785031924752,9.459210298267863,9.081623143956676,9.439680099487305,1627900
2022-01-12 00:00:00+00:00,9.569882627793916,9.595272445423722,9.205316013492457,9.329008102416992,1914900
2022-01-13 00:00:00+00:00,9.407681360652044,9.407681360652044,8.93565816122843,8.961881637573242,1391800
2022-01-14 00:00:00+00:00,8.896316123597455,8.974986495059312,8.6144141154966,8.84386920928955,1409600
2022-01-18 00:00:00+00:00,8.673419853238922,8.771758325345669,8.535747117679685,8.594749450683594,1516000
2022-01-19 00:00:00+00:00,8.627529421024299,8.804538305526998,8.378406153140956,8.463632583618164,1264700
2022-01-20 00:00:00+00:00,8.522634664470289,8.847806146349818,8.378405287395486,8.40462875366211,1175000
2022-01-21 00:00:00+00:00,8.41118326002104,8.483297622948056,8.01127531525309,8.135836601257324,1953600
2022-01-24 00:00:00+00:00,7.971942172069086,8.417741775512695,7.604813601764677,8.417741775512695,2545800
2022-01-25 00:00:00+00:00,8.234175561952036,8.56196916413582,7.932605422934285,8.26695442199707,1799900
2022-01-26 00:00:00+00:00,8.49641176024158,8.634085123552637,8.030944734305798,8.214509010314941,1768000
2022-01-27 00:00:00+00:00,8.352185996377502,8.463635940028542,8.063071870543027,8.103062629699707,1187900
2022-01-28 00:00:00+00:00,8.096505236870705,8.325960468653463,7.965387247032657,8.312849044799805,979100
2022-01-31 00:00:00+00:00,8.594752625991742,8.942214480500931,8.460357227155608,8.93565845489502,2064900
2022-02-01 00:00:00+00:00,8.968433211202246,9.125773991170117,8.870094754809813,9.07332706451416,1479100
2022-02-02 00:00:00+00:00,9.178221573503487,9.178221573503487,8.974989249280549,9.08643913269043,953600
2022-02-03 00:00:00+00:00,8.850427443616928,8.935653856988871,8.686530639105502,8.83076000213623,993900
2022-02-04 00:00:00+00:00,8.752093826814745,9.014328590262867,8.71931432507948,8.961881637573242,866300
2022-02-07 00:00:00+00:00,9.040545450552461,9.060212887113792,8.791422294981645,8.84386920928955,708100
2022-02-08 00:00:00+00:00,8.74553246368463,8.955320146401519,8.699641564394462,8.922540664672852,617000
2022-02-09 00:00:00+00:00,9.007769799724754,9.24378163959565,9.007769799724754,9.17822265625,1105700
2022-02-10 00:00:00+00:00,9.099552795488327,9.243782192343112,8.915988506447496,8.974990844726562,801900
2022-02-11 00:00:00+00:00,8.935654007497396,9.10479513247038,8.628183687086262,8.712754249572754,647000
2022-02-14 00:00:00+00:00,8.785418028678315,8.97433770778157,8.428716875872762,8.45513916015625,985400
2022-02-15 00:00:00+00:00,8.534404914222279,8.785416897576683,8.534404914222279,8.70615005493164,776300
2022-02-16 00:00:00+00:00,8.686330819267901,8.752386820841847,8.455136073672525,8.725964546203613,661800
2022-02-17 00:00:00+00:00,8.69954265865164,8.719359208022874,8.336235893743032,8.435319900512695,795800
2022-02-18 00:00:00+00:00,8.415506622494151,8.637454346188077,8.13146718330732,8.250367164611816,761700
2022-02-22 00:00:00+00:00,8.111646795291621,8.263575364195399,7.893662847263553,7.939902305603027,757200
2022-02-23 00:00:00+00:00,7.999351413200332,8.256969075128778,7.662467553702205,7.708706378936768,952300
2022-02-24 00:00:00+00:00,7.411455257626919,8.111645848355025,7.371821530813669,8.091829299926758,1624100
2022-02-25 00:00:00+00:00,8.111648509593469,8.210732544155343,7.936601119460926,8.105043411254883,839500
2022-02-28 00:00:00+00:00,8.124861608638152,8.335579722180679,8.055502707428136,8.190917015075684,810500
2022-03-01 00:00:00+00:00,8.131466961212148,8.204128093911246,7.926693761849936,7.986144065856934,960000
2022-03-02 00:00:00+00:00,7.9861437550747,8.138071743885147,7.867243151687743,8.065410614013672,768400
2022-03-03 00:00:00+00:00,8.105043518399775,8.19025527268477,7.794581213932811,7.867242336273193,789700
2022-03-04 00:00:00+00:00,7.807787215317593,7.926687732897144,7.576592534415352,7.622831344604492,755300
2022-03-07 00:00:00+00:00,7.596412593668157,7.721918263686885,7.2529223305317085,7.266133785247803,1063700
2022-03-08 00:00:00+00:00,7.193472539873752,7.497329063145585,7.1142057029276415,7.3255839347839355,1383100
2022-03-09 00:00:00+00:00,7.470907609306711,7.649257854644595,7.438539794264393,7.576596736907959,1064700
2022-03-10 00:00:00+00:00,7.457697137750496,7.55017545158663,7.285951967750664,7.5237531661987305,659800
2022-03-11 00:00:00+00:00,7.695497258927172,7.695497258927172,7.2000789642333975,7.200078964233398,718600
2022-03-14 00:00:00+00:00,7.206744542692372,7.333412293468441,6.7734061620590404,6.820073127746582,905300
2022-03-15 00:00:00+00:00,6.820073097770677,7.000075340270997,6.706739129569022,7.000075340270996,1100200
2022-03-16 00:00:00+00:00,7.173410009503241,7.420079231262207,7.086075398647077,7.420079231262207,1429100
2022-03-17 00:00:00+00:00,7.40674674685498,7.764751066003995,7.326745955725025,7.740083694458008,839300
2022-03-18 00:00:00+00:00,7.633415287408466,7.953419058979106,7.633415287408466,7.893418312072754,654900
2022-03-21 00:00:00+00:00,7.920087861686722,7.940087905345825,7.673418537258026,7.786753177642822,658800
2022-03-22 00:00:00+00:00,7.740082136410041,7.886750541852739,7.706748956991392,7.826749801635742,1550700
2022-03-23 00:00:00+00:00,7.706748945326503,7.81341664519987,7.546746759726809,7.69341516494751,777400
2022-03-24 00:00:00+00:00,7.8067510625830465,7.906751889016312,7.646749485973923,7.780084133148193,737500
2022-03-25 00:00:00+00:00,7.800084108538514,7.800084108538514,7.480080957894146,7.653415679931641,681100
2022-03-28 00:00:00+00:00,7.633417141846439,7.753418664811931,7.453415493188071,7.6467509269714355,716000
2022-03-29 00:00:00+00:00,7.700083672663616,7.946752939385041,7.6667498505034715,7.8667521476745605,941500
2022-03-30 00:00:00+00:00,7.873420881218838,7.893420924877941,7.700085474066806,7.786753177642822,936500
2022-03-31 00:00:00+00:00,7.873418323750628,7.891418166460078,7.5667483321681965,7.593415260314941,1074800
2022-04-01 00:00:00+00:00,7.613414215542187,7.853416534756384,7.473412703719832,7.680081844329834,893100
2022-04-04 00:00:00+00:00,7.620082556539069,7.860084921452755,7.620082556539069,7.780084133148193,1272500
2022-04-05 00:00:00+00:00,7.786750057820624,7.84008391006956,7.48008008949441,7.513413906097412,1097100
2022-04-06 00:00:00+00:00,7.446748193575838,7.479415075240645,7.120078105348102,7.220078945159912,1474300
2022-04-07 00:00:00+00:00,7.220078945159912,7.366747394568423,7.013410373338215,7.220078945159912,2153800
2022-04-08 00:00:00+00:00,7.246746812739807,7.273413749181383,6.9734105552661765,7.006744384765625,1103700
2022-04-11 00:00:00+00:00,7.033410879849329,7.0534109219779975,6.841408695202465,6.873409271240234,1874400
2022-04-12 00:00:00+00:00,6.973408642065597,7.133410216817566,6.960074859608063,6.993408679962158,1386000
