"('date', '')","('open', 'CIF')","('high', 'CIF')","('low', 'CIF')","('close', 'CIF')","('volume', 'CIF')"
1988-08-31 00:00:00+00:00,0.1904793977737427,0.1904793977737427,0.1904793977737427,0.19047939777374268,14500
1988-09-01 00:00:00+00:00,0.1904793977737427,0.19289052939113183,0.1904793977737427,0.19047939777374268,10400
1988-09-02 00:00:00+00:00,0.1904793977737427,0.19289052939113183,0.1904793977737427,0.19047939777374268,8500
1988-09-06 00:00:00+00:00,0.1904793977737427,0.19289052939113183,0.1904793977737427,0.19047939777374268,12800
1988-09-07 00:00:00+00:00,0.1904793977737427,0.19289052939113183,0.1904793977737427,0.19047939777374268,19000
1988-09-08 00:00:00+00:00,0.1904793977737427,0.1904793977737427,0.1904793977737427,0.19047939777374268,19600
1988-09-09 00:00:00+00:00,0.1904793977737427,0.19289052939113183,0.1904793977737427,0.19047939777374268,22600
1988-09-12 00:00:00+00:00,0.1904793977737427,0.1904793977737427,0.1904793977737427,0.19047939777374268,13600
1988-09-13 00:00:00+00:00,0.19047955328073257,0.19289068686656463,0.1880684196949005,0.1880684196949005,47300
1988-09-14 00:00:00+00:00,0.1880684196949005,0.19047955328073257,0.18565728610906845,0.1880684196949005,17300
1988-09-15 00:00:00+00:00,0.1880684196949005,0.1880684196949005,0.18565728610906845,0.1880684196949005,11600
1988-09-16 00:00:00+00:00,0.1856570426178606,0.1856570426178606,0.18324591219425201,0.18324591219425201,8400
1988-09-19 00:00:00+00:00,0.1832463232676188,0.1832463232676188,0.1784240516026815,0.18083518743515015,31100
1988-09-20 00:00:00+00:00,0.17842385172843933,0.17842385172843933,0.17360158546550855,0.17842385172843933,38500
1988-09-21 00:00:00+00:00,0.17842381253634415,0.17842381253634415,0.17601267993450165,0.17601267993450165,7800
1988-09-22 00:00:00+00:00,0.1760129157702128,0.18083518743515015,0.1760129157702128,0.18083518743515015,13800
1988-09-23 00:00:00+00:00,0.18083498485990473,0.18083498485990473,0.17601271859697395,0.17842385172843933,30300
1988-09-26 00:00:00+00:00,0.1799802461715594,0.18241241166036423,0.17754808068275452,0.17754808068275452,10100
1988-09-27 00:00:00+00:00,0.17754820029477814,0.17998036742210385,0.17754820029477814,0.17998036742210388,20700
1988-09-28 00:00:00+00:00,0.17998036742210385,0.17998036742210385,0.17754820029477814,0.17998036742210388,11100
1988-09-29 00:00:00+00:00,0.17998036742210385,0.17998036742210385,0.17754820029477814,0.17998036742210388,9600
1988-09-30 00:00:00+00:00,0.17998036742210385,0.17998036742210385,0.17754820029477814,0.17998036742210388,22700
1988-10-03 00:00:00+00:00,0.1799802461715594,0.1799802461715594,0.17754808068275452,0.17754808068275452,14700
1988-10-04 00:00:00+00:00,0.17998048543930054,0.18241265416145322,0.17998048543930054,0.18241265416145325,8700
1988-10-05 00:00:00+00:00,0.17998048543930054,0.18484482288360593,0.17998048543930054,0.18241265416145325,31900
1988-10-06 00:00:00+00:00,0.1824125345494296,0.1824125345494296,0.17998036742210385,0.17998036742210388,5200
1988-10-07 00:00:00+00:00,0.17998048543930054,0.18241265416145322,0.17998048543930054,0.18241265416145325,4900
1988-10-10 00:00:00+00:00,0.18484476169982514,0.1872769296169281,0.18484476169982514,0.1872769296169281,5500
1988-10-11 00:00:00+00:00,0.1872768998146057,0.1872768998146057,0.1848447322845459,0.1848447322845459,6400
1988-10-12 00:00:00+00:00,0.18484476169982514,0.1872769296169281,0.18484476169982514,0.1872769296169281,6200
1988-10-13 00:00:00+00:00,0.1848447322845459,0.1848447322845459,0.1848447322845459,0.1848447322845459,6100
1988-10-14 00:00:00+00:00,0.1872769296169281,0.1872769296169281,0.18484476169982514,0.1872769296169281,25800
1988-10-17 00:00:00+00:00,0.1872768998146057,0.1872768998146057,0.1848447322845459,0.1848447322845459,7300
1988-10-18 00:00:00+00:00,0.18484476169982514,0.1872769296169281,0.18484476169982514,0.1872769296169281,14300
1988-10-19 00:00:00+00:00,0.1872768998146057,0.1872768998146057,0.1848447322845459,0.1848447322845459,10400
1988-10-20 00:00:00+00:00,0.1848447322845459,0.1872768998146057,0.1848447322845459,0.1848447322845459,31000
1988-10-21 00:00:00+00:00,0.1848447322845459,0.1872768998146057,0.1848447322845459,0.1848447322845459,21800
1988-10-24 00:00:00+00:00,0.1872768998146057,0.1872768998146057,0.1848447322845459,0.1848447322845459,7900
1988-10-25 00:00:00+00:00,0.1839617316267992,0.18641455471515656,0.1839617316267992,0.18641455471515656,12900
1988-10-26 00:00:00+00:00,0.18641454219818115,0.18641454219818115,0.18396171927452087,0.18396171927452087,14300
1988-10-27 00:00:00+00:00,0.1839617316267992,0.18641455471515656,0.1815089085384419,0.18641455471515656,24400
1988-10-28 00:00:00+00:00,0.18641455471515656,0.18641455471515656,0.1839617316267992,0.18641455471515656,9800
1988-10-31 00:00:00+00:00,0.1839617316267992,0.18641455471515656,0.1839617316267992,0.18641455471515656,15100
1988-11-01 00:00:00+00:00,0.1864146992757723,0.188867524266243,0.1839618742853016,0.18886752426624298,20600
1988-11-02 00:00:00+00:00,0.18886737780351387,0.19132020089187118,0.18641455471515656,0.18641455471515656,17800
1988-11-03 00:00:00+00:00,0.188867524266243,0.188867524266243,0.1864146992757723,0.18886752426624298,7500
1988-11-04 00:00:00+00:00,0.18641455471515656,0.18886737780351387,0.1839617316267992,0.18641455471515656,19800
1988-11-07 00:00:00+00:00,0.1839617316267992,0.18641455471515656,0.1815089085384419,0.18641455471515656,23900
1988-11-08 00:00:00+00:00,0.18396171927452087,0.18641454219818115,0.1815088963508606,0.18396171927452087,6400
1988-11-09 00:00:00+00:00,0.1815088963508606,0.18396171927452087,0.17660325050354003,0.18396171927452087,6000
1988-11-10 00:00:00+00:00,0.18396163107575597,0.18396163107575597,0.18150880932807925,0.18150880932807922,9000
1988-11-11 00:00:00+00:00,0.18396171927452087,0.18396171927452087,0.1815088963508606,0.18396171927452087,7100
1988-11-14 00:00:00+00:00,0.1815089085384419,0.18641455471515656,0.1815089085384419,0.18641455471515656,19800
1988-11-15 00:00:00+00:00,0.18396171927452087,0.18886736512184144,0.1815088963508606,0.18396171927452087,32200
1988-11-16 00:00:00+00:00,0.18641445282343272,0.18641445282343272,0.18150880932807925,0.18150880932807922,29400
1988-11-17 00:00:00+00:00,0.18396158638882312,0.18396158638882312,0.17905594408512118,0.17905594408512115,42000
1988-11-18 00:00:00+00:00,0.1790560734272003,0.18396171927452087,0.1790560734272003,0.18396171927452087,4000
1988-11-21 00:00:00+00:00,0.18396158638882312,0.18396158638882312,0.17905594408512118,0.17905594408512115,12900
1988-11-22 00:00:00+00:00,0.18150876523697215,0.18150876523697215,0.17905594408512118,0.17905594408512115,11200
1988-11-23 00:00:00+00:00,0.18110010027885437,0.18110010027885437,0.17861927698736324,0.18110010027885437,7500
1988-11-25 00:00:00+00:00,0.18358094990253448,0.18358094990253448,0.18110012625520291,0.18358094990253448,7500
1988-11-28 00:00:00+00:00,0.18110010027885437,0.18110010027885437,0.17861927698736324,0.18110010027885437,4000
1988-11-29 00:00:00+00:00,0.1811004059596194,0.1811004059596194,0.1761387510018216,0.17861957848072052,27700
1988-11-30 00:00:00+00:00,0.17861927698736324,0.18110010027885437,0.17861927698736324,0.18110010027885437,16500
1988-12-01 00:00:00+00:00,0.18358092357034553,0.18358092357034553,0.18110010027885437,0.18110010027885437,13800
1988-12-02 00:00:00+00:00,0.18358092357034553,0.18358092357034553,0.18110010027885437,0.18110010027885437,800
1988-12-05 00:00:00+00:00,0.18110012625520291,0.18358094990253448,0.18110012625520291,0.18358094990253448,6700
1988-12-06 00:00:00+00:00,0.18110010027885437,0.18358092357034553,0.18110010027885437,0.18110010027885437,10500
1988-12-07 00:00:00+00:00,0.1811004059596194,0.1811004059596194,0.1761387510018216,0.17861957848072052,28800
1988-12-08 00:00:00+00:00,0.17861957848072052,0.17861957848072052,0.17365792352292272,0.17861957848072052,22900
1988-12-09 00:00:00+00:00,0.17861930260787137,0.18358094990253448,0.17861930260787137,0.18358094990253448,28800
1988-12-12 00:00:00+00:00,0.18110023856163024,0.18606188893318173,0.18110023856163024,0.18606188893318176,21300
1988-12-13 00:00:00+00:00,0.18358092357034553,0.18606174686183669,0.18110010027885437,0.18110010027885437,35300
1988-12-14 00:00:00+00:00,0.183581063747406,0.1885427141189575,0.183581063747406,0.18606188893318176,17700
1988-12-15 00:00:00+00:00,0.18854259719719757,0.18854259719719757,0.18358094990253448,0.18358094990253448,26400
1988-12-16 00:00:00+00:00,0.1835812334385183,0.1835812334385183,0.17861957848072052,0.17861957848072052,24200
1988-12-19 00:00:00+00:00,0.18110035977193287,0.18110035977193287,0.17365787923336026,0.1736578792333603,28700
1988-12-20 00:00:00+00:00,0.1761387510018216,0.17861957848072052,0.17365792352292272,0.17861957848072052,22300
1988-12-21 00:00:00+00:00,0.17861946535782075,0.17861946535782075,0.1736578135423257,0.17613863945007324,27800
1988-12-22 00:00:00+00:00,0.17861946535782075,0.18110029126556826,0.1736578135423257,0.17613863945007324,33400
1988-12-23 00:00:00+00:00,0.18316419050097466,0.18316419050097466,0.17814599350094795,0.1806550920009613,14800
1988-12-27 00:00:00+00:00,0.1806549220017984,0.18316401814071226,0.17814582586288452,0.17814582586288452,19900
1988-12-28 00:00:00+00:00,0.18065484582561336,0.18316394090652466,0.17814575074470207,0.18316394090652466,14100
1988-12-29 00:00:00+00:00,0.18316419050097466,0.185673289000988,0.1806550920009613,0.1806550920009613,50700
1988-12-30 00:00:00+00:00,0.18316397735395948,0.1856730729341507,0.18316397735395948,0.1856730729341507,16200
1989-01-03 00:00:00+00:00,0.1881821685143419,0.1881821685143419,0.1856730729341507,0.1856730729341507,4000
1989-01-04 00:00:00+00:00,0.1856730729341507,0.1881821685143419,0.1856730729341507,0.1856730729341507,11600
1989-01-05 00:00:00+00:00,0.18567315300305687,0.18818224966526031,0.18567315300305687,0.18818224966526031,13700
1989-01-06 00:00:00+00:00,0.18818224966526031,0.1906913463274638,0.18818224966526031,0.18818224966526031,8000
1989-01-09 00:00:00+00:00,0.1881821685143419,0.1881821685143419,0.1856730729341507,0.1856730729341507,11100
1989-01-10 00:00:00+00:00,0.18567315300305687,0.18818224966526031,0.18567315300305687,0.18818224966526031,14300
1989-01-11 00:00:00+00:00,0.1881821685143419,0.1881821685143419,0.1856730729341507,0.1856730729341507,6400
1989-01-12 00:00:00+00:00,0.1881821685143419,0.1881821685143419,0.1856730729341507,0.1856730729341507,9900
1989-01-13 00:00:00+00:00,0.1856730729341507,0.1881821685143419,0.1856730729341507,0.1856730729341507,7500
1989-01-16 00:00:00+00:00,0.18567315300305687,0.18818224966526031,0.18567315300305687,0.18818224966526031,13200
1989-01-17 00:00:00+00:00,0.18818224966526031,0.18818224966526031,0.18567315300305687,0.18818224966526031,10300
1989-01-18 00:00:00+00:00,0.1856731294017089,0.19069132208824158,0.1856731294017089,0.19069132208824158,13700
1989-01-19 00:00:00+00:00,0.1906913463274638,0.1906913463274638,0.18567315300305687,0.18818224966526031,18700
1989-01-20 00:00:00+00:00,0.18567315300305687,0.1906913463274638,0.18567315300305687,0.18818224966526031,28100
1989-01-23 00:00:00+00:00,0.18818222574497523,0.19069132208824158,0.18818222574497523,0.19069132208824158,6300
1989-01-24 00:00:00+00:00,0.1906913463274638,0.1906913463274638,0.18818224966526031,0.18818224966526031,16800
1989-01-25 00:00:00+00:00,0.18767495453357697,0.19274725060205203,0.18767495453357697,0.18767495453357697,18600
1989-01-26 00:00:00+00:00,0.18767507195472716,0.190211221575737,0.18767507195472716,0.190211221575737,18200
1989-01-27 00:00:00+00:00,0.1902111025678145,0.1902111025678145,0.18260265846510193,0.18767495453357697,25600
1989-01-30 00:00:00+00:00,0.1902111025678145,0.1902111025678145,0.18513880649933945,0.18767495453357697,10600
1989-01-31 00:00:00+00:00,0.18767495453357697,0.1902111025678145,0.18513880649933945,0.18767495453357697,14100
1989-02-01 00:00:00+00:00,0.1902111025678145,0.1902111025678145,0.18513880649933945,0.18767495453357697,14700
1989-02-02 00:00:00+00:00,0.18767502668656802,0.1927473247051239,0.18767502668656802,0.1927473247051239,26900
1989-02-03 00:00:00+00:00,0.1927473247051239,0.1927473247051239,0.19021117569584597,0.1927473247051239,12000
1989-02-06 00:00:00+00:00,0.19021117569584597,0.1927473247051239,0.19021117569584597,0.1927473247051239,8800
1989-02-07 00:00:00+00:00,0.190211221575737,0.19274737119674681,0.190211221575737,0.190211221575737,9500
1989-02-08 00:00:00+00:00,0.19021117569584597,0.19528347371440186,0.19021117569584597,0.1927473247051239,10400
1989-02-09 00:00:00+00:00,0.1927473247051239,0.1927473247051239,0.19021117569584597,0.1927473247051239,8700
1989-02-10 00:00:00+00:00,0.19021117569584597,0.1927473247051239,0.19021117569584597,0.1927473247051239,3600
1989-02-13 00:00:00+00:00,0.190211319691175,0.19528362154960632,0.190211319691175,0.19528362154960632,11000
1989-02-14 00:00:00+00:00,0.1927473247051239,0.19528347371440186,0.1927473247051239,0.1927473247051239,7500
1989-02-15 00:00:00+00:00,0.19528347371440186,0.19528347371440186,0.19021117569584597,0.1927473247051239,17100
1989-02-16 00:00:00+00:00,0.190211221575737,0.19274737119674681,0.190211221575737,0.190211221575737,6600
1989-02-17 00:00:00+00:00,0.1927473247051239,0.1927473247051239,0.19021117569584597,0.1927473247051239,9700
1989-02-21 00:00:00+00:00,0.19274737119674681,0.19274737119674681,0.190211221575737,0.190211221575737,15600
1989-02-22 00:00:00+00:00,0.1896982640028,0.1922617540568919,0.18713477394870812,0.1896982640028,21500
1989-02-23 00:00:00+00:00,0.19226206839084625,0.19226206839084625,0.18969857414563498,0.19226206839084625,16000
1989-02-24 00:00:00+00:00,0.18969839852150172,0.1922618903934139,0.18713490664958954,0.18713490664958954,19700
1989-02-27 00:00:00+00:00,0.18713477394870812,0.1896982640028,0.18713477394870812,0.1896982640028,5300
1989-02-28 00:00:00+00:00,0.1896982640028,0.1896982640028,0.18713477394870812,0.1896982640028,15400
1989-03-01 00:00:00+00:00,0.18969839852150172,0.18969839852150172,0.18457141477767736,0.18713490664958954,15200
1989-03-02 00:00:00+00:00,0.18969857414563498,0.19482556263605755,0.1871350799004237,0.19226206839084625,33700
1989-03-03 00:00:00+00:00,0.1896982640028,0.1922617540568919,0.1896982640028,0.1896982640028,22200
1989-03-06 00:00:00+00:00,0.1922618903934139,0.1922618903934139,0.18457141477767736,0.18713490664958954,20300
1989-03-07 00:00:00+00:00,0.18969839852150172,0.1922618903934139,0.18713490664958954,0.18713490664958954,12100
1989-03-08 00:00:00+00:00,0.18713490664958954,0.1922618903934139,0.18713490664958954,0.18713490664958954,15600
1989-03-09 00:00:00+00:00,0.1922617540568919,0.1922617540568919,0.18713477394870812,0.1896982640028,14700
1989-03-10 00:00:00+00:00,0.1896982640028,0.1896982640028,0.18713477394870812,0.1896982640028,14300
1989-03-13 00:00:00+00:00,0.1922617540568919,0.1922617540568919,0.18713477394870812,0.1896982640028,19800
1989-03-14 00:00:00+00:00,0.1871350799004237,0.19226206839084625,0.1871350799004237,0.19226206839084625,77600
1989-03-15 00:00:00+00:00,0.18969854241923284,0.19482553005218506,0.18969854241923284,0.19482553005218506,16900
1989-03-16 00:00:00+00:00,0.19226209200047828,0.19738908112049103,0.19226209200047828,0.19738908112049103,11200
1989-03-17 00:00:00+00:00,0.19482556263605755,0.19482556263605755,0.19226206839084625,0.19226206839084625,15900
1989-03-20 00:00:00+00:00,0.18969854241923284,0.19482553005218506,0.18969854241923284,0.19482553005218506,15600
1989-03-21 00:00:00+00:00,0.1922617540568919,0.1922617540568919,0.1896982640028,0.1896982640028,18100
1989-03-22 00:00:00+00:00,0.1896982640028,0.1922617540568919,0.1896982640028,0.1896982640028,14500
1989-03-23 00:00:00+00:00,0.18969857414563498,0.19226206839084625,0.18969857414563498,0.19226206839084625,15800
1989-03-27 00:00:00+00:00,0.1917436569929123,0.19433478749281652,0.1917436569929123,0.1917436569929123,26400
1989-03-28 00:00:00+00:00,0.19433478749281652,0.19433478749281652,0.1917436569929123,0.1917436569929123,5400
1989-03-29 00:00:00+00:00,0.1917436569929123,0.19433478749281652,0.18915252649300807,0.1917436569929123,16400
1989-03-30 00:00:00+00:00,0.18915244936943054,0.1917435788128474,0.18915244936943054,0.18915244936943054,3500
1989-03-31 00:00:00+00:00,0.18915252649300807,0.1917436569929123,0.18915252649300807,0.1917436569929123,6200
1989-04-03 00:00:00+00:00,0.18915252649300807,0.1917436569929123,0.18915252649300807,0.1917436569929123,12400
1989-04-04 00:00:00+00:00,0.1917436569929123,0.19433478749281652,0.18915252649300807,0.1917436569929123,21400
1989-04-05 00:00:00+00:00,0.19433487951755524,0.19433487951755524,0.1917437477906545,0.19433487951755524,18700
1989-04-06 00:00:00+00:00,0.1917436569929123,0.19433478749281652,0.1917436569929123,0.1917436569929123,10800
1989-04-07 00:00:00+00:00,0.18915244936943054,0.1917435788128474,0.18915244936943054,0.18915244936943054,28100
1989-04-10 00:00:00+00:00,0.1917435788128474,0.1917435788128474,0.18915244936943054,0.18915244936943054,16800
1989-04-11 00:00:00+00:00,0.18915244936943054,0.1917435788128474,0.18915244936943054,0.18915244936943054,22200
1989-04-12 00:00:00+00:00,0.18915244936943054,0.1917435788128474,0.18915244936943054,0.18915244936943054,4700
1989-04-13 00:00:00+00:00,0.1917435788128474,0.1917435788128474,0.18915244936943054,0.18915244936943054,13400
1989-04-14 00:00:00+00:00,0.18915252649300807,0.1917436569929123,0.18915252649300807,0.1917436569929123,16900
1989-04-17 00:00:00+00:00,0.1917435788128474,0.1917435788128474,0.18656131992601369,0.18915244936943054,35500
1989-04-18 00:00:00+00:00,0.19174380476276082,0.19174380476276082,0.18656153976917267,0.18656153976917267,20100
1989-04-19 00:00:00+00:00,0.18915267226596674,0.18915267226596674,0.18656153976917267,0.18656153976917267,13300
1989-04-20 00:00:00+00:00,0.18656139599310384,0.1917436569929123,0.18656139599310384,0.1917436569929123,28300
1989-04-21 00:00:00+00:00,0.1917435788128474,0.1917435788128474,0.18656131992601369,0.18915244936943054,36700
1989-04-24 00:00:00+00:00,0.1938681453466415,0.1938681453466415,0.18862846574267825,0.19386814534664154,13900
1989-04-25 00:00:00+00:00,0.19386846613552833,0.19386846613552833,0.18862877786159515,0.18862877786159515,25300
1989-04-26 00:00:00+00:00,0.1912483274936676,0.1912483274936676,0.18862848739101462,0.1912483274936676,17400
1989-04-27 00:00:00+00:00,0.19124862199856174,0.19386846613552833,0.18862877786159515,0.18862877786159515,15000
1989-04-28 00:00:00+00:00,0.1912483274936676,0.1912483274936676,0.18862848739101462,0.1912483274936676,20600
1989-05-01 00:00:00+00:00,0.1912483274936676,0.19386816759632058,0.1912483274936676,0.1912483274936676,8200
1989-05-02 00:00:00+00:00,0.19386816759632058,0.19386816759632058,0.1912483274936676,0.1912483274936676,12900
1989-05-03 00:00:00+00:00,0.19124862199856174,0.19386846613552833,0.18862877786159515,0.18862877786159515,17000
1989-05-04 00:00:00+00:00,0.19124862199856174,0.19124862199856174,0.18862877786159515,0.18862877786159515,7000
1989-05-05 00:00:00+00:00,0.19124830554465988,0.1938681453466415,0.19124830554465988,0.19386814534664154,12000
1989-05-08 00:00:00+00:00,0.19386816759632058,0.19386816759632058,0.1912483274936676,0.1912483274936676,14200
1989-05-09 00:00:00+00:00,0.19124830554465988,0.1938681453466415,0.19124830554465988,0.19386814534664154,20500
1989-05-10 00:00:00+00:00,0.1912483274936676,0.19386816759632058,0.1912483274936676,0.1912483274936676,11500
1989-05-11 00:00:00+00:00,0.19124830554465988,0.1938681453466415,0.19124830554465988,0.19386814534664154,19800
1989-05-12 00:00:00+00:00,0.19386816759632058,0.19386816759632058,0.1912483274936676,0.1912483274936676,24500
1989-05-15 00:00:00+00:00,0.1912483274936676,0.19386816759632058,0.1912483274936676,0.1912483274936676,7300
1989-05-16 00:00:00+00:00,0.18862848739101462,0.19386816759632058,0.18862848739101462,0.1912483274936676,16200
1989-05-17 00:00:00+00:00,0.19124862199856174,0.19124862199856174,0.18862877786159515,0.18862877786159515,28400
1989-05-18 00:00:00+00:00,0.18862848739101462,0.1912483274936676,0.18862848739101462,0.1912483274936676,34900
1989-05-19 00:00:00+00:00,0.19124830554465988,0.1938681453466415,0.18862846574267825,0.19386814534664154,30900
1989-05-22 00:00:00+00:00,0.1938681453466415,0.19648798514862317,0.1938681453466415,0.19386814534664154,22300
1989-05-23 00:00:00+00:00,0.19386835892995197,0.19648820161819458,0.19386835892995197,0.19648820161819458,17000
1989-05-24 00:00:00+00:00,0.19595851004123688,0.1986065980147671,0.19331042206770666,0.19595851004123688,22700
1989-05-25 00:00:00+00:00,0.19595851004123688,0.1986065980147671,0.19331042206770666,0.19595851004123688,29600
1989-05-26 00:00:00+00:00,0.19595851004123688,0.1986065980147671,0.19595851004123688,0.19595851004123688,8500
1989-05-30 00:00:00+00:00,0.19595848248429495,0.19595848248429495,0.19331039488315582,0.19331039488315582,11800
1989-05-31 00:00:00+00:00,0.19595872799555458,0.19860681891441345,0.19595872799555458,0.19860681891441345,12300
1989-06-01 00:00:00+00:00,0.19860681891441345,0.19860681891441345,0.19595872799555458,0.19860681891441345,18300
1989-06-02 00:00:00+00:00,0.19595872799555458,0.19860681891441345,0.19595872799555458,0.19860681891441345,14100
1989-06-05 00:00:00+00:00,0.1986065980147671,0.20125468598829735,0.19595851004123688,0.19595851004123688,18300
1989-06-06 00:00:00+00:00,0.19595859199762344,0.20125477015972137,0.19595859199762344,0.20125477015972137,21400
1989-06-07 00:00:00+00:00,0.20125477015972137,0.20125477015972137,0.1986066810786724,0.20125477015972137,19400
1989-06-08 00:00:00+00:00,0.2012549098332723,0.2012549098332723,0.19860681891441345,0.19860681891441345,24200
1989-06-09 00:00:00+00:00,0.19860681891441345,0.2012549098332723,0.19860681891441345,0.19860681891441345,8700
1989-06-12 00:00:00+00:00,0.20125477015972137,0.20125477015972137,0.1986066810786724,0.20125477015972137,24400
1989-06-13 00:00:00+00:00,0.1986066810786724,0.20125477015972137,0.18271814659237862,0.20125477015972137,17500
1989-06-14 00:00:00+00:00,0.2012549098332723,0.2012549098332723,0.18536636432011921,0.19860681891441345,18800
1989-06-15 00:00:00+00:00,0.1986066810786724,0.20125477015972137,0.1986066810786724,0.20125477015972137,22700
1989-06-16 00:00:00+00:00,0.20125477015972137,0.20125477015972137,0.1986066810786724,0.20125477015972137,21200
1989-06-19 00:00:00+00:00,0.19860676453485115,0.2039029449224472,0.19860676453485115,0.2039029449224472,14500
1989-06-20 00:00:00+00:00,0.20125477015972137,0.20390285924077034,0.20125477015972137,0.20125477015972137,26100
1989-06-21 00:00:00+00:00,0.20390285924077034,0.20390285924077034,0.20125477015972137,0.20125477015972137,16100
1989-06-22 00:00:00+00:00,0.20125468598829735,0.20125468598829735,0.19595851004123688,0.19595851004123688,30200
1989-06-23 00:00:00+00:00,0.19860681891441345,0.19860681891441345,0.19595872799555458,0.19860681891441345,13600
1989-06-26 00:00:00+00:00,0.19807148893674215,0.20074813067913055,0.19807148893674215,0.20074813067913055,8700
1989-06-27 00:00:00+00:00,0.19807148893674215,0.20074813067913055,0.19807148893674215,0.20074813067913055,10600
1989-06-28 00:00:00+00:00,0.19807148893674215,0.20074813067913055,0.19807148893674215,0.20074813067913055,10400
1989-06-29 00:00:00+00:00,0.19807148893674215,0.20074813067913055,0.19807148893674215,0.20074813067913055,15000
1989-06-30 00:00:00+00:00,0.19807148893674215,0.20074813067913055,0.19807148893674215,0.20074813067913055,6000
1989-07-03 00:00:00+00:00,0.200747894878323,0.200747894878323,0.19807125627994537,0.19807125627994537,3100
1989-07-05 00:00:00+00:00,0.19807125627994537,0.200747894878323,0.19807125627994537,0.19807125627994537,22500
1989-07-06 00:00:00+00:00,0.19807148893674215,0.20074813067913055,0.19807148893674215,0.20074813067913055,9500
1989-07-07 00:00:00+00:00,0.19807125627994537,0.200747894878323,0.19539461768156774,0.19807125627994537,12500
1989-07-10 00:00:00+00:00,0.200747894878323,0.200747894878323,0.19807125627994537,0.19807125627994537,22200
1989-07-11 00:00:00+00:00,0.19807148893674215,0.20074813067913055,0.19807148893674215,0.20074813067913055,16100
1989-07-12 00:00:00+00:00,0.20074813067913055,0.20074813067913055,0.19539484719435374,0.20074813067913055,18700
1989-07-13 00:00:00+00:00,0.19807148893674215,0.20074813067913055,0.19807148893674215,0.20074813067913055,21800
1989-07-14 00:00:00+00:00,0.200747894878323,0.200747894878323,0.19807125627994537,0.19807125627994537,27400
