"('date', '')","('open', 'BNH')","('high', 'BNH')","('low', 'BNH')","('close', 'BNH')","('volume', 'BNH')"
2021-05-04 00:00:00+00:00,18.994708701303317,19.002309799194336,18.944542615031533,19.002309799194336,36000
2021-05-05 00:00:00+00:00,19.002309577088713,19.002309577088713,18.91869895102595,18.926300048828125,21800
2021-05-06 00:00:00+00:00,18.979505655423342,18.99470785052447,18.90349757943994,18.94150161743164,43800
2021-05-07 00:00:00+00:00,18.987106664523832,19.101120227728934,18.956703724224326,19.02511215209961,51100
2021-05-10 00:00:00+00:00,19.055515811942776,19.0783191053493,18.903498205182768,18.926300048828125,38800
2021-05-11 00:00:00+00:00,18.84269173535727,18.889056549384126,18.789484048305596,18.83509063720703,36600
2021-05-12 00:00:00+00:00,18.74387773507617,18.76668102809852,18.546253544832535,18.584259033203125,56400
2021-05-13 00:00:00+00:00,18.584261226068435,18.7758036909173,18.584261226068435,18.72867774963379,53600
2021-05-14 00:00:00+00:00,18.77428339710558,18.888296970415684,18.68307166860075,18.751480102539062,46200
2021-05-17 00:00:00+00:00,18.751479719697922,18.759080817731572,18.538653324039334,18.589580535888672,28600
2021-05-18 00:00:00+00:00,18.62226085475517,18.766678793847568,18.59185646767847,18.74387550354004,41700
2021-05-19 00:00:00+00:00,18.645068011043758,18.77428378339018,18.591860322627124,18.7476806640625,23900
2021-05-20 00:00:00+00:00,18.7970856759319,18.92630144860325,18.755280359808626,18.903499603271484,23200
2021-05-21 00:00:00+00:00,18.90350052139479,19.108724388154574,18.90350052139479,19.064640045166016,53500
2021-05-24 00:00:00+00:00,19.07831932834335,19.07831932834335,18.941502465827362,19.002309799194336,39500
2021-05-25 00:00:00+00:00,19.002308320070224,19.002308320070224,18.9491020887358,18.956703186035156,39400
2021-05-26 00:00:00+00:00,19.025112244583113,19.032713342135217,18.94910271882318,19.024351119995117,34800
2021-05-27 00:00:00+00:00,18.97950968666993,19.025116281660154,18.97950968666993,19.017515182495117,14700
2021-05-28 00:00:00+00:00,19.017512745897843,19.146728515625,18.97190615675091,19.146728515625,63400
2021-06-01 00:00:00+00:00,18.994712281091083,19.13913026871544,18.994712281091083,19.12392807006836,57700
2021-06-02 00:00:00+00:00,19.123926063363605,19.207536697387695,19.101122767785768,19.207536697387695,55200
2021-06-03 00:00:00+00:00,19.20753742895573,19.20753742895573,19.07072054980031,19.10872459411621,62700
2021-06-04 00:00:00+00:00,19.146729415583486,19.146729415583486,19.055517682763618,19.082881927490234,35900
2021-06-07 00:00:00+00:00,19.123927880092012,19.123927880092012,19.04791833737314,19.093524932861328,37900
2021-06-08 00:00:00+00:00,19.146731052766878,19.146731052766878,19.02511636511566,19.131528854370117,37900
2021-06-09 00:00:00+00:00,19.139128452289448,19.256941856219438,19.085922211835733,19.237939834594727,41000
2021-06-10 00:00:00+00:00,19.230339595151822,19.3443546295166,19.18473445126274,19.3443546295166,38700
2021-06-11 00:00:00+00:00,19.344355218464226,19.481170654296875,19.32155192094474,19.481170654296875,42300
2021-06-14 00:00:00+00:00,19.45836680366794,19.56477928161621,19.414281012905963,19.56477928161621,18900
2021-06-15 00:00:00+00:00,19.572378903417153,19.572378903417153,19.503970472822374,19.51917266845703,70000
2021-06-16 00:00:00+00:00,19.55717702203086,19.572379217909788,19.45912532320581,19.511571884155273,37600
2021-06-17 00:00:00+00:00,19.503968765165563,19.617982322920756,19.47356582631933,19.54957389831543,24800
2021-06-18 00:00:00+00:00,19.564779496999197,19.66359232740578,19.519174355913783,19.640789031982422,32000
2021-06-21 00:00:00+00:00,19.640786811320503,19.678790849634588,19.57313805737941,19.648387908935547,51500
2021-06-22 00:00:00+00:00,19.686393954021696,19.76240348815918,19.60202364658373,19.76240348815918,32000
2021-06-23 00:00:00+00:00,19.762403586434353,19.762403586434353,19.67879295349121,19.67879295349121,13900
2021-06-24 00:00:00+00:00,19.6407910643658,19.678795110909334,19.557180422256287,19.602787017822266,55600
2021-06-25 00:00:00+00:00,19.62558661898112,19.671191759564486,19.56477928161621,19.56477928161621,44900
2021-06-28 00:00:00+00:00,19.65598963390497,19.65598963390497,19.564018234516993,19.63318634033203,21400
2021-06-29 00:00:00+00:00,19.655990600585938,19.655990600585938,19.610384011197137,19.655990600585938,12500
2021-06-30 00:00:00+00:00,19.686392694141972,19.720596909826792,19.595182418823242,19.595182418823242,60400
2021-07-01 00:00:00+00:00,19.69434739020771,19.717407747795605,19.563666654484717,19.603639602661133,30800
2021-07-02 00:00:00+00:00,19.609787066294516,19.686658339112043,19.609787066294516,19.648221969604492,13000
2021-07-06 00:00:00+00:00,19.678976787919556,19.70972442626953,19.60210549274761,19.70972442626953,60200
2021-07-07 00:00:00+00:00,19.717405194274054,19.82502555847168,19.686657566072963,19.82502555847168,28700
2021-07-08 00:00:00+00:00,19.786591158870532,19.822721201763418,19.67128497579996,19.740468978881836,19300
2021-07-09 00:00:00+00:00,19.786591158870532,19.786591158870532,19.683584908022524,19.740468978881836,22800
2021-07-12 00:00:00+00:00,19.709718694619,19.71740596852051,19.486793616265505,19.648221969604492,86800
2021-07-13 00:00:00+00:00,19.648225712633863,19.678974814097675,19.55598134063814,19.609790802001953,25400
2021-07-14 00:00:00+00:00,19.609792768884606,19.70972442626953,19.56367057826064,19.70972442626953,27000
2021-07-15 00:00:00+00:00,19.717410314083967,19.717410314083967,19.586729561352424,19.625165939331055,20900
2021-07-16 00:00:00+00:00,19.68665700595867,19.68665700595867,19.571349371442064,19.60209846496582,15800
2021-07-19 00:00:00+00:00,19.60210036450468,19.6144002963456,19.48679418501182,19.540603637695312,21300
2021-07-20 00:00:00+00:00,19.586730940473622,19.70972442626953,19.56367057826064,19.70972442626953,35500
2021-07-21 00:00:00+00:00,19.69434818787325,19.763530729636685,19.671286363153587,19.70203399658203,15500
2021-07-22 00:00:00+00:00,19.70203067963581,19.755841594922316,19.56366415320594,19.617473602294922,37400
2021-07-23 00:00:00+00:00,19.632847558489576,19.739698165948912,19.60209846496582,19.60209846496582,11800
2021-07-26 00:00:00+00:00,19.632850646972656,19.648223729955426,19.59825864441543,19.632850646972656,10000
2021-07-27 00:00:00+00:00,19.640535354614258,19.640535354614258,19.532916448777808,19.640535354614258,13700
2021-07-28 00:00:00+00:00,19.640536523039476,19.640536523039476,19.486795429298077,19.54829216003418,25900
2021-07-29 00:00:00+00:00,19.579039724840978,19.648223729955426,19.579039724840978,19.632850646972656,17300
2021-07-30 00:00:00+00:00,19.640535878342384,19.740468978881836,19.59902635621186,19.740468978881836,27100
2021-08-02 00:00:00+00:00,19.74046832769155,19.82502687671283,19.70971923124831,19.80965232849121,26400
2021-08-03 00:00:00+00:00,19.79427851562012,19.84040069580078,19.760454801515547,19.84040069580078,15700
2021-08-04 00:00:00+00:00,19.786590506158785,19.80965232849121,19.72201916306513,19.80965232849121,10600
2021-08-05 00:00:00+00:00,19.80965489587699,19.92496109008789,19.789667687358964,19.92496109008789,29600
2021-08-06 00:00:00+00:00,19.886526180750195,19.940335640302095,19.848089805214688,19.92496109008789,28600
2021-08-09 00:00:00+00:00,19.901893562986853,19.901893562986853,19.702028866055752,19.717403411865234,29500
2021-08-10 00:00:00+00:00,19.717405283995053,19.717405283995053,19.348424946717838,19.532915115356445,27600
2021-08-11 00:00:00+00:00,19.54829348005575,19.609790214944493,19.52523165464829,19.59441566467285,27200
2021-08-12 00:00:00+00:00,19.594411191584882,19.68665700595867,19.563663564258604,19.60209846496582,39700
2021-08-13 00:00:00+00:00,19.62516476521613,19.732783684721976,19.579041114401214,19.59441566467285,24100
2021-08-16 00:00:00+00:00,19.663600261255965,19.70203517188375,19.639770147483425,19.671287536621094,14500
2021-08-17 00:00:00+00:00,19.686662089463628,19.686662089463628,19.53291951454028,19.609790802001953,44000
2021-08-18 00:00:00+00:00,19.61747815361559,19.61747815361559,19.432987942709225,19.525232315063477,54400
2021-08-19 00:00:00+00:00,19.494484020842666,19.57135383980736,19.432987285952223,19.47142219543457,45100
2021-08-20 00:00:00+00:00,19.47141847239094,19.586724644988617,19.44835665139239,19.57135009765625,20100
2021-08-23 00:00:00+00:00,19.571349371442064,19.640533365673036,19.571349371442064,19.60209846496582,19300
2021-08-24 00:00:00+00:00,19.617476240919284,19.655142860347873,19.555979509946404,19.586727142333984,61400
2021-08-25 00:00:00+00:00,19.602100294308755,19.63131134940342,19.54829084181796,19.56366539001465,85400
2021-08-26 00:00:00+00:00,19.586724633456143,19.586724633456143,19.501397801868546,19.50985336303711,57300
2021-08-27 00:00:00+00:00,19.52522784172181,19.548289662625713,19.494480213380807,19.532915115356445,86000
2021-08-30 00:00:00+00:00,19.54828907163626,19.555976345038488,19.47910507721368,19.517539978027344,51200
2021-08-31 00:00:00+00:00,19.54060686585514,19.54060686585514,19.47142285349052,19.525232315063477,110900
2021-09-01 00:00:00+00:00,19.579041114401214,19.62516476521613,19.50601419990765,19.59441566467285,91700
2021-09-02 00:00:00+00:00,19.579038557679443,19.678971655197554,19.579038557679443,19.663597106933594,37400
2021-09-03 00:00:00+00:00,19.663598942053362,19.69434804145096,19.63285130885352,19.686660766601562,17800
2021-09-07 00:00:00+00:00,19.70203451073501,19.709721785842174,19.625164692058995,19.678974151611328,34200
2021-09-08 00:00:00+00:00,19.702031420717486,19.709718694619,19.602099792393005,19.648221969604492,44800
2021-09-09 00:00:00+00:00,19.70203451073501,19.70203451073501,19.65591232628984,19.678974151611328,24300
2021-09-10 00:00:00+00:00,19.702037150132536,19.74047353081751,19.68666406405655,19.70972442626953,25100
2021-09-13 00:00:00+00:00,19.748158748223968,19.778906383368525,19.725096922217162,19.75584602355957,16400
2021-09-14 00:00:00+00:00,19.794281005859375,19.809655556586364,19.75584609523976,19.794281005859375,58100
2021-09-15 00:00:00+00:00,19.81734092620638,19.87115038237837,19.778904553085162,19.855775833129883,61100
2021-09-16 00:00:00+00:00,19.855775109128942,19.95109555155664,19.83578936879282,19.948020935058594,20900
2021-09-17 00:00:00+00:00,19.971083274532692,19.971083274532692,19.85577708032179,19.92496109008789,41900
2021-09-20 00:00:00+00:00,19.817338284872026,19.88959689727174,19.571349928275687,19.82502555847168,64600
2021-09-21 00:00:00+00:00,19.863462518989948,19.871149793386337,19.75584360983585,19.84040069580078,21400
2021-09-22 00:00:00+00:00,19.855779043868743,20.02489471435547,19.841174246059442,20.02489471435547,40200
2021-09-23 00:00:00+00:00,19.98645657318278,19.98645657318278,19.894210743871866,19.917272567749023,35200
2021-09-24 00:00:00+00:00,19.87114972248908,19.909584628136223,19.80196571936609,19.863462448120117,51200
2021-09-27 00:00:00+00:00,19.79427844499713,19.886524271227003,19.790435540911485,19.863462448120117,48800
2021-09-28 00:00:00+00:00,19.778901949561867,19.778901949561867,19.540602332368866,19.617473602294922,227400
2021-09-29 00:00:00+00:00,19.67897357113753,19.94033505228043,19.67897357113753,19.90958595275879,35300
2021-09-30 00:00:00+00:00,19.92435398203065,20.05650933934481,19.86216331286766,19.9554500579834,101900
2021-10-01 00:00:00+00:00,20.048738720484497,20.095381356131835,19.93990392698384,20.009868621826172,37500
2021-10-04 00:00:00+00:00,19.963224076971585,20.033188765122762,19.8512799828327,19.9554500579834,99100
2021-10-05 00:00:00+00:00,19.963224871800602,19.986545446951155,19.652271513605164,19.667818069458008,411200
2021-10-06 00:00:00+00:00,19.582306594985024,19.889372198590074,19.582306594985024,19.815521240234375,50300
2021-10-07 00:00:00+00:00,19.745554982753177,19.94767501787197,19.745554982753177,19.823293685913086,59300
2021-10-08 00:00:00+00:00,19.86993698463464,19.939901671563202,19.745555648482192,19.838842391967773,52000
2021-10-11 00:00:00+00:00,19.82329459101524,19.8932592787794,19.77276420924279,19.799972534179688,68800
2021-10-12 00:00:00+00:00,19.792201417551148,19.967113162610502,19.792201417551148,19.932130813598633,79500
2021-10-13 00:00:00+00:00,19.963221947909307,20.079829254811017,19.963221947909307,20.048734664916992,38600
2021-10-14 00:00:00+00:00,20.04873781944564,20.165345144694697,20.04873781944564,20.14202308654785,18800
2021-10-15 00:00:00+00:00,20.09538418626984,20.09538418626984,19.955454776878184,19.986549377441406,56500
2021-10-18 00:00:00+00:00,19.932128001018835,20.06039709021016,19.912693694919625,19.9554500579834,27400
2021-10-19 00:00:00+00:00,19.939903020174803,20.110928481008386,19.901034406026763,19.97877311706543,69600
2021-10-20 00:00:00+00:00,19.978772113681924,20.042516696993,19.86993733059671,19.94456672668457,97600
2021-10-21 00:00:00+00:00,19.939902684345505,19.970998761334283,19.8310693803699,19.9383487701416,35800
2021-10-22 00:00:00+00:00,19.90103406905096,19.978772778773312,19.90103406905096,19.916582107543945,24000
2021-10-25 00:00:00+00:00,19.932129000796678,19.994319673079094,19.901034406026763,19.97877311706543,23700
2021-10-26 00:00:00+00:00,19.939903020174803,20.009867711835344,19.939903020174803,19.97877311706543,27000
2021-10-27 00:00:00+00:00,19.99432149153721,20.00209551162237,19.854393578232447,19.932130813598633,54800
2021-10-28 00:00:00+00:00,19.916580426253468,19.950007371723284,19.792197611552147,19.823293685913086,33200
2021-10-29 00:00:00+00:00,19.86216611967196,19.904922488777814,19.76888084411621,19.76888084411621,41700
2021-11-01 00:00:00+00:00,19.78442574274389,19.862162965782304,19.78442574274389,19.838842391967773,43200
2021-11-02 00:00:00+00:00,19.846620220658135,19.963227560342663,19.807750118934777,19.94767951965332,31100
2021-11-03 00:00:00+00:00,19.94767605156044,20.06428337097168,19.94767605156044,20.06428337097168,28500
2021-11-04 00:00:00+00:00,20.08760327297011,20.128804234745193,19.9709959660684,20.048734664916992,30600
2021-11-05 00:00:00+00:00,20.056509351978594,20.12647404017384,19.970998108539693,20.06428337097168,39800
2021-11-08 00:00:00+00:00,20.068173028442335,20.068949985592702,19.978774025642164,20.009868621826172,26100
2021-11-09 00:00:00+00:00,20.009870196490898,20.063509898940673,19.936019227342403,20.00209617614746,8900
2021-11-10 00:00:00+00:00,19.970997073642675,19.970997073642675,19.75332900134341,19.823293685913086,21000
