"('date', '')","('open', 'ALGT')","('high', 'ALGT')","('low', 'ALGT')","('close', 'ALGT')","('volume', 'ALGT')"
2024-03-21 00:00:00+00:00,70.09090348430144,72.09971959096097,69.48726812075172,71.25859069824219,373200
2024-03-22 00:00:00+00:00,71.8226456626509,72.07992718466271,70.96172120113404,71.64452362060547,220400
2024-03-25 00:00:00+00:00,71.66430623828082,72.74293617597061,71.22890270681837,72.55491638183594,126700
2024-03-26 00:00:00+00:00,73.3267785532022,73.41584334556293,72.04034834512197,72.2382583618164,107200
2024-03-27 00:00:00+00:00,73.07938773825032,75.83037775723173,72.61429089119689,75.454345703125,205200
2024-03-28 00:00:00+00:00,75.08820062304494,76.34495258738922,74.21738601176212,74.4251937866211,163200
2024-04-01 00:00:00+00:00,74.42520136530402,74.42520136530402,68.5867648945636,68.69561767578125,372100
2024-04-02 00:00:00+00:00,67.5180343167153,68.8440480097335,66.4097186174921,66.69669342041016,279200
2024-04-03 00:00:00+00:00,66.50867694892742,67.5576136570288,64.658187285779,65.21234893798828,264500
2024-04-04 00:00:00+00:00,65.37067400441138,69.1112292128689,64.6383978780986,65.03422546386719,360400
2024-04-05 00:00:00+00:00,64.56912786240352,65.42015451943854,63.23321638210353,64.94515991210938,419800
2024-04-08 00:00:00+00:00,65.11339569091797,66.20191594293853,64.31184271415457,65.11339569091797,202400
2024-04-09 00:00:00+00:00,64.13371786590791,65.68733491991853,64.13371786590791,65.40036010742188,213300
2024-04-10 00:00:00+00:00,64.81652208872316,65.91494008993459,61.165027775815666,61.50148010253906,511400
2024-04-11 00:00:00+00:00,61.85771826399719,63.05509501084138,60.373370481443615,62.65926742553711,293900
2024-04-12 00:00:00+00:00,61.67959874013572,61.72907624356282,60.007231190102175,60.61086654663086,344400
2024-04-15 00:00:00+00:00,60.828573194410986,61.3134580216358,59.44318042398543,60.116085052490234,331200
2024-04-16 00:00:00+00:00,59.502555139852326,60.264520778999625,58.91871153452603,59.888484954833984,217000
2024-04-17 00:00:00+00:00,61.056172970817464,62.06552991748608,60.32389306935104,60.62076187133789,261100
2024-04-18 00:00:00+00:00,61.343148055594085,62.738434828561076,61.056173243273165,61.12544250488281,234500
2024-04-19 00:00:00+00:00,60.3634773386111,61.917094404187296,60.3634773386111,61.65980911254883,211300
2024-04-22 00:00:00+00:00,62.05563082041173,62.31291987820142,61.155126667930894,61.560848236083984,192700
2024-04-23 00:00:00+00:00,60.878051368641216,62.105110098905584,60.31399950837763,60.98690414428711,184000
2024-04-24 00:00:00+00:00,60.878052633809475,60.93742790582071,58.2557032974682,58.453617095947266,400200
2024-04-25 00:00:00+00:00,57.661964743764145,58.24580836363846,55.415651283396606,57.3848876953125,645900
2024-04-26 00:00:00+00:00,57.89945964414756,58.028104180345814,56.17761826687392,56.444801330566406,359900
2024-04-29 00:00:00+00:00,56.405215431895456,57.39478061491116,55.56408653628874,56.14793014526367,228200
2024-04-30 00:00:00+00:00,55.425543352369445,55.43544111798043,53.7234938317593,53.99067687988281,375500
2024-05-01 00:00:00+00:00,54.43598138965419,54.43598138965419,51.83342756470959,53.1198616027832,434300
2024-05-02 00:00:00+00:00,54.09952688173955,54.327130196319274,52.51622409482588,53.80265808105469,313400
2024-05-03 00:00:00+00:00,54.643789390852135,55.49481603317746,53.98077877012995,55.04951095581055,313300
2024-05-06 00:00:00+00:00,55.35627492954867,56.13803232940758,53.297981313656045,55.672935485839844,574600
2024-05-07 00:00:00+00:00,55.811477965579726,55.8708494607721,50.59646898562228,53.327667236328125,831900
2024-05-08 00:00:00+00:00,52.35789610318883,54.633895374379904,52.00165201684919,52.50633239746094,531800
2024-05-09 00:00:00+00:00,52.32820844145199,53.94119698746168,51.59592853797855,53.218814849853516,511300
2024-05-10 00:00:00+00:00,53.86203356423928,54.307338654474115,52.78340735673342,52.882362365722656,466000
2024-05-13 00:00:00+00:00,52.88236173122246,57.31561327381971,52.88236173122246,56.89999771118164,542700
2024-05-14 00:00:00+00:00,57.310001373291016,60.7400016784668,57.310001373291016,58.68000030517578,493900
2024-05-15 00:00:00+00:00,58.959999084472656,59.650001525878906,55.310001373291016,55.439998626708984,261100
2024-05-16 00:00:00+00:00,55.439998626708984,55.4900016784668,54.66999816894531,54.7599983215332,177800
2024-05-17 00:00:00+00:00,55.150001525878906,55.47999954223633,52.93000030517578,52.97999954223633,238300
2024-05-20 00:00:00+00:00,52.72999954223633,53.47999954223633,50.04999923706055,50.36000061035156,475700
2024-05-21 00:00:00+00:00,50.099998474121094,50.099998474121094,48.40999984741211,49.040000915527344,422900
2024-05-22 00:00:00+00:00,48.81999969482422,50.040000915527344,48.65999984741211,49.439998626708984,296500
2024-05-23 00:00:00+00:00,49.63999938964844,49.63999938964844,47.16999816894531,47.779998779296875,419400
2024-05-24 00:00:00+00:00,48.220001220703125,48.54999923706055,46.900001525878906,48.099998474121094,367200
2024-05-28 00:00:00+00:00,48.16999816894531,49.599998474121094,48.099998474121094,48.970001220703125,484000
2024-05-29 00:00:00+00:00,48.06999969482422,49.2599983215332,47.09000015258789,48.369998931884766,419200
2024-05-30 00:00:00+00:00,48.959999084472656,52.2400016784668,48.7599983215332,51.459999084472656,489900
2024-05-31 00:00:00+00:00,51.9900016784668,53.439998626708984,51.709999084472656,53.20000076293945,503100
2024-06-03 00:00:00+00:00,53.25,55.33000183105469,52.13999938964844,52.9900016784668,509300
2024-06-04 00:00:00+00:00,52.709999084472656,55.279998779296875,52.400001525878906,54.900001525878906,489000
2024-06-05 00:00:00+00:00,55.279998779296875,55.290000915527344,53.09000015258789,53.59000015258789,356000
2024-06-06 00:00:00+00:00,53.470001220703125,54.15999984741211,52.959999084472656,53.150001525878906,237000
2024-06-07 00:00:00+00:00,52.470001220703125,53.4900016784668,51.75,52.290000915527344,245700
2024-06-10 00:00:00+00:00,50.93000030517578,53.41999816894531,50.16999816894531,53.099998474121094,322200
2024-06-11 00:00:00+00:00,52.56999969482422,53.029998779296875,52.0,52.97999954223633,263700
2024-06-12 00:00:00+00:00,54.310001373291016,56.619998931884766,53.0099983215332,53.380001068115234,303500
2024-06-13 00:00:00+00:00,53.02000045776367,54.650001525878906,50.95000076293945,54.40999984741211,465300
2024-06-14 00:00:00+00:00,53.68000030517578,53.68000030517578,50.2599983215332,51.290000915527344,645800
2024-06-17 00:00:00+00:00,51.099998474121094,54.52000045776367,50.529998779296875,54.33000183105469,370900
2024-06-18 00:00:00+00:00,54.470001220703125,54.91999816894531,52.310001373291016,52.849998474121094,363300
2024-06-20 00:00:00+00:00,52.52000045776367,54.11000061035156,52.52000045776367,52.90999984741211,345900
2024-06-21 00:00:00+00:00,52.5099983215332,53.900001525878906,51.779998779296875,52.869998931884766,561500
2024-06-24 00:00:00+00:00,52.68000030517578,53.290000915527344,51.56999969482422,52.02000045776367,302200
2024-06-25 00:00:00+00:00,51.779998779296875,53.029998779296875,50.540000915527344,50.70000076293945,359000
2024-06-26 00:00:00+00:00,50.0,50.560001373291016,48.5,50.18000030517578,356800
2024-06-27 00:00:00+00:00,50.22999954223633,50.540000915527344,49.5,50.310001373291016,234500
2024-06-28 00:00:00+00:00,50.4900016784668,50.970001220703125,49.599998474121094,50.22999954223633,631100
2024-07-01 00:00:00+00:00,49.880001068115234,50.38999938964844,47.869998931884766,49.459999084472656,473500
2024-07-02 00:00:00+00:00,49.56999969482422,49.88999938964844,48.81999969482422,49.86000061035156,405700
2024-07-03 00:00:00+00:00,50.459999084472656,50.68000030517578,49.54999923706055,49.709999084472656,213500
2024-07-05 00:00:00+00:00,49.560001373291016,49.560001373291016,45.25,45.310001373291016,723200
2024-07-08 00:00:00+00:00,44.66999816894531,47.130001068115234,43.90999984741211,45.560001373291016,772700
2024-07-09 00:00:00+00:00,45.290000915527344,46.54999923706055,44.630001068115234,45.08000183105469,1009900
2024-07-10 00:00:00+00:00,45.40999984741211,47.79999923706055,44.7599983215332,47.310001373291016,482300
2024-07-11 00:00:00+00:00,47.209999084472656,50.13999938964844,45.709999084472656,49.09000015258789,641100
2024-07-12 00:00:00+00:00,49.560001373291016,50.45000076293945,48.650001525878906,49.709999084472656,296500
2024-07-15 00:00:00+00:00,49.790000915527344,51.849998474121094,49.25,50.54999923706055,360800
2024-07-16 00:00:00+00:00,50.97999954223633,52.75,50.47999954223633,52.68000030517578,370600
2024-07-17 00:00:00+00:00,51.4900016784668,53.130001068115234,51.2599983215332,51.970001220703125,306000
2024-07-18 00:00:00+00:00,51.72999954223633,52.650001525878906,46.29999923706055,49.380001068115234,1270300
2024-07-19 00:00:00+00:00,49.220001220703125,49.220001220703125,46.25,47.38999938964844,733200
2024-07-22 00:00:00+00:00,47.22999954223633,48.220001220703125,46.04999923706055,48.18000030517578,600100
2024-07-23 00:00:00+00:00,47.79999923706055,49.4900016784668,47.65999984741211,49.27000045776367,272200
2024-07-24 00:00:00+00:00,49.099998474121094,50.13999938964844,47.90999984741211,48.06999969482422,241900
2024-07-25 00:00:00+00:00,47.869998931884766,52.720001220703125,47.31999969482422,51.0,504900
2024-07-26 00:00:00+00:00,51.56999969482422,53.13999938964844,50.349998474121094,52.90999984741211,311200
2024-07-29 00:00:00+00:00,52.90999984741211,52.90999984741211,51.119998931884766,51.58000183105469,195100
2024-07-30 00:00:00+00:00,52.08000183105469,55.2400016784668,51.869998931884766,54.900001525878906,495400
2024-07-31 00:00:00+00:00,54.900001525878906,58.54999923706055,54.41999816894531,56.06999969482422,696000
2024-08-01 00:00:00+00:00,56.06999969482422,56.54999923706055,48.310001373291016,49.83000183105469,984300
2024-08-02 00:00:00+00:00,48.0,48.459999084472656,43.5099983215332,43.65999984741211,720000
2024-08-05 00:00:00+00:00,40.58000183105469,43.36000061035156,38.790000915527344,42.08000183105469,634200
2024-08-06 00:00:00+00:00,42.16999816894531,42.88999938964844,41.45000076293945,42.290000915527344,366100
2024-08-07 00:00:00+00:00,42.7599983215332,43.0,39.060001373291016,39.130001068115234,517900
2024-08-08 00:00:00+00:00,39.560001373291016,41.09000015258789,39.560001373291016,40.900001525878906,444600
2024-08-09 00:00:00+00:00,40.88999938964844,40.88999938964844,38.4900016784668,38.630001068115234,407800
2024-08-12 00:00:00+00:00,38.619998931884766,38.709999084472656,36.09000015258789,36.56999969482422,470300
2024-08-13 00:00:00+00:00,36.79999923706055,38.0,36.709999084472656,37.20000076293945,279300
2024-08-14 00:00:00+00:00,37.599998474121094,37.75,36.310001373291016,36.36000061035156,276600
2024-08-15 00:00:00+00:00,37.75,41.060001373291016,37.5,40.529998779296875,532600
2024-08-16 00:00:00+00:00,40.150001525878906,41.130001068115234,38.88999938964844,39.099998474121094,322200
2024-08-19 00:00:00+00:00,39.16999816894531,40.47999954223633,39.15999984741211,39.90999984741211,299100
2024-08-20 00:00:00+00:00,39.810001373291016,40.81999969482422,39.709999084472656,40.20000076293945,307600
2024-08-21 00:00:00+00:00,41.040000915527344,41.349998474121094,40.2400016784668,41.119998931884766,292600
2024-08-22 00:00:00+00:00,41.43000030517578,41.75,40.75,40.90999984741211,265100
2024-08-23 00:00:00+00:00,41.5,44.93000030517578,41.20000076293945,44.779998779296875,351400
2024-08-26 00:00:00+00:00,45.0,45.18000030517578,42.36000061035156,42.61000061035156,376700
2024-08-27 00:00:00+00:00,42.54999923706055,43.33000183105469,41.75,43.08000183105469,268900
2024-08-28 00:00:00+00:00,42.63999938964844,42.86000061035156,40.880001068115234,41.720001220703125,257500
2024-08-29 00:00:00+00:00,42.20000076293945,43.5099983215332,41.65999984741211,42.459999084472656,197100
2024-08-30 00:00:00+00:00,43.040000915527344,43.70000076293945,41.91999816894531,42.08000183105469,215500
2024-09-03 00:00:00+00:00,41.06999969482422,41.939998626708984,40.72999954223633,41.060001373291016,298900
2024-09-04 00:00:00+00:00,40.810001373291016,42.15999984741211,40.18000030517578,40.75,296900
2024-09-05 00:00:00+00:00,41.220001220703125,42.91999816894531,40.84000015258789,40.95000076293945,251800
2024-09-06 00:00:00+00:00,40.7400016784668,41.59000015258789,40.529998779296875,40.63999938964844,245000
2024-09-09 00:00:00+00:00,40.70000076293945,41.75,40.25,41.650001525878906,338900
2024-09-10 00:00:00+00:00,41.72999954223633,41.72999954223633,39.099998474121094,40.02000045776367,357100
2024-09-11 00:00:00+00:00,40.02000045776367,41.400001525878906,39.310001373291016,41.27000045776367,457800
2024-09-12 00:00:00+00:00,41.970001220703125,42.880001068115234,40.220001220703125,41.869998931884766,352200
2024-09-13 00:00:00+00:00,42.709999084472656,43.599998474121094,41.2400016784668,41.54999923706055,651100
2024-09-16 00:00:00+00:00,41.650001525878906,42.189998626708984,40.56999969482422,41.06999969482422,333800
2024-09-17 00:00:00+00:00,42.029998779296875,43.939998626708984,41.279998779296875,42.27000045776367,295000
2024-09-18 00:00:00+00:00,41.93000030517578,44.81999969482422,41.93000030517578,42.84000015258789,369400
2024-09-19 00:00:00+00:00,44.56999969482422,44.959999084472656,42.45000076293945,43.060001373291016,333300
2024-09-20 00:00:00+00:00,44.15999984741211,46.439998626708984,42.689998626708984,45.810001373291016,751700
2024-09-23 00:00:00+00:00,45.9900016784668,47.0099983215332,45.15999984741211,46.150001525878906,392900
2024-09-24 00:00:00+00:00,46.27000045776367,48.849998474121094,46.27000045776367,48.5099983215332,326100
2024-09-25 00:00:00+00:00,48.56999969482422,48.88999938964844,46.900001525878906,47.040000915527344,286600
2024-09-26 00:00:00+00:00,48.119998931884766,51.11000061035156,48.119998931884766,49.7599983215332,366600
2024-09-27 00:00:00+00:00,50.400001525878906,53.08000183105469,50.150001525878906,52.900001525878906,563500
2024-09-30 00:00:00+00:00,52.61000061035156,55.279998779296875,52.43000030517578,55.060001373291016,545700
2024-10-01 00:00:00+00:00,54.9900016784668,56.470001220703125,54.20000076293945,56.40999984741211,623700
2024-10-02 00:00:00+00:00,55.630001068115234,55.720001220703125,54.18000030517578,55.04999923706055,340000
2024-10-03 00:00:00+00:00,55.06999969482422,55.650001525878906,53.91999816894531,55.0,467600
2024-10-04 00:00:00+00:00,55.959999084472656,59.97999954223633,55.29999923706055,57.810001373291016,437200
2024-10-07 00:00:00+00:00,57.439998626708984,58.47999954223633,55.79999923706055,57.65999984741211,717700
2024-10-08 00:00:00+00:00,57.65999984741211,58.119998931884766,55.619998931884766,55.91999816894531,468900
2024-10-09 00:00:00+00:00,55.97999954223633,57.08000183105469,54.56999969482422,55.06999969482422,428700
2024-10-10 00:00:00+00:00,54.5,57.5099983215332,53.619998931884766,57.33000183105469,486100
2024-10-11 00:00:00+00:00,56.7400016784668,58.38999938964844,56.36000061035156,58.369998931884766,322300
2024-10-14 00:00:00+00:00,58.2400016784668,58.45000076293945,56.68000030517578,57.619998931884766,259700
2024-10-15 00:00:00+00:00,57.970001220703125,61.2599983215332,57.849998474121094,59.29999923706055,347900
2024-10-16 00:00:00+00:00,60.06999969482422,62.45000076293945,59.0,62.380001068115234,487400
2024-10-17 00:00:00+00:00,61.810001373291016,63.709999084472656,60.27000045776367,63.150001525878906,437900
2024-10-18 00:00:00+00:00,63.36000061035156,66.69999694824219,62.709999084472656,65.66999816894531,455900
2024-10-21 00:00:00+00:00,64.4000015258789,64.4000015258789,62.86000061035156,63.380001068115234,403000
2024-10-22 00:00:00+00:00,64.05999755859375,64.2300033569336,62.47999954223633,62.869998931884766,333400
2024-10-23 00:00:00+00:00,62.689998626708984,63.77000045776367,61.22999954223633,63.470001220703125,301800
2024-10-24 00:00:00+00:00,63.68000030517578,64.75,62.560001373291016,63.7400016784668,280300
2024-10-25 00:00:00+00:00,64.22000122070312,64.81999969482422,61.959999084472656,62.279998779296875,272700
2024-10-28 00:00:00+00:00,63.97999954223633,64.43000030517578,63.08000183105469,63.79999923706055,368000
2024-10-29 00:00:00+00:00,62.810001373291016,62.810001373291016,59.41999816894531,60.689998626708984,570600
2024-10-30 00:00:00+00:00,60.33000183105469,63.61000061035156,60.2400016784668,62.959999084472656,710800
2024-10-31 00:00:00+00:00,56.5,65.01000213623047,54.869998931884766,65.01000213623047,948200
2024-11-01 00:00:00+00:00,64.81999969482422,65.94999694824219,61.939998626708984,63.0099983215332,644400
2024-11-04 00:00:00+00:00,63.04999923706055,66.26000213623047,62.33000183105469,65.95999908447266,381300
2024-11-05 00:00:00+00:00,65.51000213623047,68.62000274658203,65.43000030517578,66.25,457900
2024-11-06 00:00:00+00:00,69.86000061035156,74.3499984741211,66.69999694824219,73.87000274658203,838200
2024-11-07 00:00:00+00:00,72.94000244140625,74.41000366210938,71.0999984741211,71.11000061035156,464900
2024-11-08 00:00:00+00:00,71.11000061035156,74.27999877929688,70.3499984741211,73.72000122070312,450600
2024-11-11 00:00:00+00:00,73.30000305175781,75.87000274658203,72.83999633789062,74.83000183105469,525900
2024-11-12 00:00:00+00:00,74.12999725341797,74.72000122070312,72.55999755859375,74.54000091552734,330200
2024-11-13 00:00:00+00:00,75.04000091552734,77.26000213623047,73.83999633789062,74.54000091552734,362400
2024-11-14 00:00:00+00:00,75.94999694824219,77.55999755859375,74.87999725341797,76.08000183105469,310000
2024-11-15 00:00:00+00:00,76.25,78.19000244140625,75.79000091552734,77.69000244140625,487600
2024-11-18 00:00:00+00:00,77.87000274658203,77.87000274658203,74.16000366210938,74.19999694824219,405300
2024-11-19 00:00:00+00:00,71.69999694824219,73.58000183105469,70.33000183105469,70.79000091552734,442900
2024-11-20 00:00:00+00:00,70.0199966430664,73.0,69.70999908447266,72.69999694824219,346600
2024-11-21 00:00:00+00:00,72.58000183105469,76.02999877929688,72.55999755859375,75.16999816894531,315400
2024-11-22 00:00:00+00:00,75.86000061035156,79.30000305175781,75.25,79.08999633789062,377000
2024-11-25 00:00:00+00:00,81.5,86.94000244140625,81.5,84.01000213623047,644700
2024-11-26 00:00:00+00:00,83.12000274658203,84.79000091552734,80.36000061035156,80.73999786376953,285200
2024-11-27 00:00:00+00:00,80.7699966430664,82.55000305175781,80.26000213623047,81.0199966430664,251300
2024-11-29 00:00:00+00:00,80.62999725341797,83.16000366210938,80.62999725341797,81.83999633789062,167600
2024-12-02 00:00:00+00:00,81.83999633789062,82.0,79.55000305175781,80.7699966430664,304100
2024-12-03 00:00:00+00:00,80.4800033569336,80.8499984741211,78.7300033569336,79.04000091552734,218500
2024-12-04 00:00:00+00:00,80.41999816894531,83.33999633789062,80.25,82.9000015258789,254100
2024-12-05 00:00:00+00:00,84.1500015258789,86.20999908447266,80.52999877929688,81.12000274658203,243900
2024-12-06 00:00:00+00:00,82.47000122070312,82.9000015258789,79.41999816894531,79.83999633789062,227200
2024-12-09 00:00:00+00:00,81.08999633789062,84.16999816894531,80.05000305175781,82.26000213623047,285900
2024-12-10 00:00:00+00:00,82.33999633789062,83.81999969482422,81.08000183105469,82.77999877929688,252500
2024-12-11 00:00:00+00:00,83.05999755859375,87.66999816894531,83.05999755859375,86.69999694824219,387800
2024-12-12 00:00:00+00:00,88.0,94.44999694824219,87.05999755859375,87.33999633789062,529600
2024-12-13 00:00:00+00:00,87.69999694824219,87.69999694824219,84.44999694824219,84.9000015258789,774700
2024-12-16 00:00:00+00:00,84.91999816894531,86.16999816894531,83.08999633789062,84.41999816894531,272800
2024-12-17 00:00:00+00:00,84.81999969482422,85.91999816894531,83.3499984741211,83.7300033569336,268400
2024-12-18 00:00:00+00:00,84.80000305175781,87.95999908447266,79.61000061035156,80.8499984741211,330100
2024-12-19 00:00:00+00:00,81.91000366210938,84.08999633789062,80.61000061035156,82.12000274658203,184000
2024-12-20 00:00:00+00:00,80.56999969482422,85.55999755859375,80.56999969482422,84.47000122070312,397700
2024-12-23 00:00:00+00:00,84.01000213623047,87.98999786376953,83.98999786376953,87.30000305175781,258800
2024-12-24 00:00:00+00:00,87.20999908447266,90.33999633789062,87.0,90.33999633789062,182700
2024-12-26 00:00:00+00:00,88.76000213623047,92.22000122070312,88.06999969482422,91.41000366210938,309800
2024-12-27 00:00:00+00:00,90.56999969482422,91.66000366210938,88.87999725341797,91.11000061035156,226400
2024-12-30 00:00:00+00:00,91.08000183105469,92.62000274658203,88.88999938964844,92.23999786376953,246000
2024-12-31 00:00:00+00:00,93.0,94.52999877929688,91.5999984741211,94.12000274658203,338800
2025-01-02 00:00:00+00:00,95.0,96.93000030517578,91.69000244140625,91.94999694824219,268100
2025-01-03 00:00:00+00:00,92.13999938964844,94.02999877929688,88.94999694824219,93.93000030517578,258200
2025-01-06 00:00:00+00:00,95.02999877929688,100.12000274658203,94.88999938964844,98.12000274658203,428400
2025-01-07 00:00:00+00:00,99.66000366210938,101.0,97.36000061035156,99.12000274658203,280000
2025-01-08 00:00:00+00:00,97.79000091552734,100.0999984741211,94.29000091552734,99.30000305175781,258500
2025-01-10 00:00:00+00:00,99.72000122070312,101.70999908447266,96.73999786376953,100.94000244140625,341900
2025-01-13 00:00:00+00:00,98.5999984741211,100.9800033569336,94.66999816894531,97.25,310800
2025-01-14 00:00:00+00:00,98.98999786376953,101.0,98.01000213623047,100.97000122070312,340700
2025-01-15 00:00:00+00:00,103.43000030517578,105.1500015258789,101.81999969482422,102.12000274658203,290000
2025-01-16 00:00:00+00:00,102.0,103.87000274658203,101.48999786376953,102.33999633789062,214100
2025-01-17 00:00:00+00:00,104.83999633789062,105.0199966430664,102.44999694824219,102.98999786376953,208800
2025-01-21 00:00:00+00:00,104.02999877929688,106.87000274658203,103.18000030517578,105.30000305175781,269200
2025-01-22 00:00:00+00:00,105.63999938964844,106.37999725341797,103.51000213623047,104.31999969482422,268500
2025-01-23 00:00:00+00:00,103.87000274658203,104.45999908447266,100.87000274658203,102.0,322400
2025-01-24 00:00:00+00:00,101.9800033569336,104.11000061035156,100.12999725341797,102.7300033569336,192400
2025-01-27 00:00:00+00:00,102.01000213623047,106.16000366210938,101.80999755859375,104.23999786376953,362800
2025-01-28 00:00:00+00:00,102.36000061035156,104.29000091552734,100.9000015258789,103.02999877929688,248700
2025-01-29 00:00:00+00:00,103.18000030517578,104.5999984741211,102.37999725341797,103.36000061035156,317100
