"('date', '')","('open', 'BFC')","('high', 'BFC')","('low', 'BFC')","('close', 'BFC')","('volume', 'BFC')"
2024-02-01 00:00:00+00:00,79.59809327466532,80.76615795656724,77.41267845684504,80.71906280517578,26200
2024-02-02 00:00:00+00:00,79.68286061595704,80.89802751034759,78.64667396403854,79.12709045410156,16700
2024-02-05 00:00:00+00:00,78.36408886311209,78.70320557176028,77.30905830433909,77.80831146240234,15700
2024-02-06 00:00:00+00:00,77.42210800992898,77.57282257080078,76.41417967944463,77.57282257080078,15400
2024-02-07 00:00:00+00:00,77.3373146242735,78.54305969312844,75.70767727511435,77.20543670654297,18900
2024-02-08 00:00:00+00:00,76.7156080035855,78.84449856693516,76.7156080035855,78.33583068847656,17300
2024-02-09 00:00:00+00:00,79.12709533494082,84.1290558474069,77.54455314076971,80.07850646972656,18200
2024-02-12 00:00:00+00:00,79.78648742436161,82.45231875422982,79.78648742436161,80.96397399902344,20000
2024-02-13 00:00:00+00:00,79.39085716169627,79.39085716169627,75.60406333276018,76.07505798339844,28100
2024-02-14 00:00:00+00:00,77.19602427625682,79.40028309006946,77.13008530929879,79.11768341064453,18400
2024-02-15 00:00:00+00:00,79.88069890956552,83.18707631858118,79.88069890956552,82.7726058959961,18700
2024-02-16 00:00:00+00:00,82.55593886249223,83.03635540141973,81.51033020019531,81.51033020019531,18200
2024-02-20 00:00:00+00:00,80.59659955531286,81.53858882430646,78.80682569367127,80.72847747802734,18700
2024-02-21 00:00:00+00:00,79.8430148263227,81.01107954230079,79.3154959329713,80.27632904052734,20000
2024-02-22 00:00:00+00:00,79.64519482876184,80.71906201050089,78.99521993941168,80.7002182006836,20100
2024-02-23 00:00:00+00:00,80.34226180123063,80.992236665762,80.2574790339056,80.8603515625,11300
2024-02-26 00:00:00+00:00,80.28574855678163,81.95306640066877,80.28574855678163,80.98281860351562,16500
2024-02-27 00:00:00+00:00,80.98281140134263,81.48206451960831,79.6922836303711,79.6922836303711,14400
2024-02-28 00:00:00+00:00,79.04233662872213,80.95457402433954,79.04233662872213,80.15387725830078,13700
2024-02-29 00:00:00+00:00,81.0110762932397,81.95306555246341,80.96397395555543,81.48207092285156,16500
2024-03-01 00:00:00+00:00,80.89803285663956,81.71756607775362,80.01256786340251,80.09734344482422,16000
2024-03-04 00:00:00+00:00,79.40969899082857,79.7017133671591,78.22279048853076,78.38292694091797,24600
2024-03-05 00:00:00+00:00,78.25104817576587,79.62635164411009,78.25104817576587,78.8821792602539,9900
2024-03-06 00:00:00+00:00,78.65610349756325,79.41911250117433,77.90250921208506,78.60900115966797,14300
2024-03-07 00:00:00+00:00,79.51332249819006,79.51332249819006,78.17569219260841,79.05174255371094,12700
2024-03-08 00:00:00+00:00,79.77707190245074,79.77707190245074,78.25104672981414,78.56190490722656,10200
2024-03-11 00:00:00+00:00,77.8271523980417,80.06908416748047,77.24311649098117,80.06908416748047,21700
2024-03-12 00:00:00+00:00,77.83656915993089,78.6090000576539,77.83656915993089,78.56190490722656,10100
2024-03-13 00:00:00+00:00,78.05322835071664,78.9481152465341,78.05322835071664,78.25104522705078,14800
2024-03-14 00:00:00+00:00,77.79889190816178,78.05323304073661,76.93226348734605,77.3655776977539,24000
2024-03-15 00:00:00+00:00,76.40475030579628,78.7126211438162,76.40475030579628,77.3090591430664,46500
2024-03-18 00:00:00+00:00,76.94169313735183,77.7141241444057,75.41566774871967,75.50987243652344,27200
2024-03-19 00:00:00+00:00,75.74536305431285,76.99820336120057,75.41566104990281,76.60256958007812,11800
2024-03-20 00:00:00+00:00,76.02796042267093,79.21188187387357,75.60406808517415,78.35467529296875,22600
2024-03-21 00:00:00+00:00,78.95753212008302,80.02197729733423,77.98728442268292,79.64518737792969,21100
2024-03-22 00:00:00+00:00,79.46621584321431,79.46621584321431,76.42358732164818,77.3184814453125,11500
2024-03-25 00:00:00+00:00,77.4315215188326,77.97787706542162,77.4315215188326,77.79889678955078,9000
2024-03-26 00:00:00+00:00,78.03539334503753,78.59353606360405,76.6069411891242,76.90966033935547,18000
2024-03-27 00:00:00+00:00,77.55294579584506,81.29909829369964,77.55294579584506,80.89231872558594,32300
2024-03-28 00:00:00+00:00,81.20449704577328,82.22617702294957,80.31526348110042,81.98967742919922,31500
2024-04-01 00:00:00+00:00,81.5639640125854,81.5639640125854,77.43941138160986,78.2813491821289,33800
2024-04-02 00:00:00+00:00,77.47725225237807,77.51509304560027,76.70153403480644,77.45832824707031,26600
2024-04-03 00:00:00+00:00,77.39211206550199,78.2908147049018,77.13669572176553,78.26243591308594,21600
2024-04-04 00:00:00+00:00,79.20842849378616,79.30302686556865,78.01646880062601,78.12052917480469,12600
2024-04-05 00:00:00+00:00,77.50564261404925,78.12999775194439,76.33260671860774,77.91242218017578,18300
2024-04-08 00:00:00+00:00,77.55294029391236,78.51785534051596,77.55294029391236,78.15837860107422,11600
2024-04-09 00:00:00+00:00,78.20566607562704,79.14220944959929,77.6664474136702,78.98138427734375,14200
2024-04-10 00:00:00+00:00,77.77997980434488,79.03815925001882,74.27032704856553,75.42444610595703,28400
2024-04-11 00:00:00+00:00,75.45282737370268,76.14340209960938,75.2068657917523,76.14340209960938,11700
2024-04-12 00:00:00+00:00,75.11226909297321,75.36768546726123,74.78117111986114,75.1406478881836,10700
2024-04-15 00:00:00+00:00,75.20685322469906,75.20685322469906,74.21355227628352,74.57303619384766,14900
2024-04-16 00:00:00+00:00,74.87576667371276,75.1122662480344,73.92030637258291,74.11896514892578,7100
2024-04-17 00:00:00+00:00,71.61207058007199,73.95814961039179,70.8552762477131,72.16075134277344,20700
2024-04-18 00:00:00+00:00,72.1418213592976,72.7851003937333,70.9025588677653,71.71611785888672,23200
2024-04-19 00:00:00+00:00,71.05393069719148,74.2608642578125,71.05393069719148,74.2608642578125,19200
2024-04-22 00:00:00+00:00,74.12841737802808,75.94473213714035,74.12841737802808,75.3865966796875,11400
2024-04-23 00:00:00+00:00,75.86905781985078,76.30422337221897,74.35546204224612,74.99874114990234,28100
2024-04-24 00:00:00+00:00,72.95538273279114,74.64872035251953,72.64320159910746,74.29869842529297,15600
2024-04-25 00:00:00+00:00,74.02436723532034,74.28924560546875,73.61758767619405,74.28924560546875,15300
2024-04-26 00:00:00+00:00,74.61087954423611,74.94197746592911,74.3081604133463,74.6014175415039,13400
2024-04-29 00:00:00+00:00,72.82294057003558,73.49459838867188,72.82294057003558,73.49459838867188,8600
2024-04-30 00:00:00+00:00,73.62703704878777,74.98926946404829,72.60535732429759,73.02159881591797,18500
2024-05-01 00:00:00+00:00,73.22025903523777,75.5379516405261,73.22025903523777,74.74331665039062,19500
2024-05-02 00:00:00+00:00,75.28253989467417,76.35151528238413,75.28253989467417,75.53795623779297,15400
2024-05-03 00:00:00+00:00,75.26361383270705,76.53125516280852,74.84737953612785,75.67985534667969,28400
2024-05-06 00:00:00+00:00,76.70154319333625,76.75830078125,76.4272028227628,76.75830078125,9900
2024-05-07 00:00:00+00:00,77.38265788088623,78.59353445705958,77.38265788088623,77.60969543457031,15700
2024-05-08 00:00:00+00:00,77.72322595904186,78.41380069555224,77.49618116418866,77.86511993408203,11200
2024-05-09 00:00:00+00:00,77.56239204626148,78.8962530009709,77.56239204626148,78.6502914428711,10100
2024-05-10 00:00:00+00:00,78.11107675236171,79.4449377754839,78.11107675236171,78.88679504394531,11300
2024-05-13 00:00:00+00:00,79.44493891925988,79.96523364406255,76.7772240520022,78.0164794921875,21100
2024-05-14 00:00:00+00:00,78.51786175347976,79.67198087620561,78.32866497356171,79.3314208984375,10000
2024-05-15 00:00:00+00:00,79.747643600311,80.40983939068894,78.9908422249709,79.3503189086914,11900
2024-05-16 00:00:00+00:00,78.9908507485265,80.39093127876434,78.9908507485265,80.29632568359375,11600
2024-05-17 00:00:00+00:00,80.40985623443724,80.64635581159735,80.09767506041126,80.16389465332031,12700
2024-05-20 00:00:00+00:00,80.2584896048959,80.2584896048959,79.18951416015625,79.18951416015625,7900
2024-05-21 00:00:00+00:00,78.59354486717264,79.23682403564453,78.41380287061008,79.23682403564453,9100
2024-05-22 00:00:00+00:00,76.97587693495598,78.93409294068026,76.97587693495598,77.18399047851562,17500
2024-05-23 00:00:00+00:00,77.19344372305451,77.26912530343125,75.24468994140625,75.24468994140625,18400
2024-05-24 00:00:00+00:00,76.03933244334841,76.97587585449219,75.49065897454737,76.97587585449219,13400
2024-05-28 00:00:00+00:00,76.99479982964719,77.05155741717435,76.15286193348835,76.89073944091797,17400
2024-05-29 00:00:00+00:00,75.6514817376757,75.67986053059164,74.72440027052262,75.13117980957031,17000
2024-05-30 00:00:00+00:00,76.07718189846229,77.45833855663174,75.67986434283702,76.49342346191406,16100
2024-05-31 00:00:00+00:00,77.02317196514194,77.5718526551209,77.02317196514194,77.23129272460938,13000
2024-06-03 00:00:00+00:00,77.68537253933458,77.68537253933458,75.67985381497613,76.37989044189453,7400
2024-06-04 00:00:00+00:00,76.62586880851688,76.62586880851688,75.82177162869661,76.2001724243164,8800
2024-06-05 00:00:00+00:00,76.20016764434638,77.63808191662866,75.47174489542749,77.3069839477539,12200
2024-06-06 00:00:00+00:00,73.90138171558658,77.25021619758944,73.90138171558658,76.97587585449219,8100
2024-06-07 00:00:00+00:00,76.52180549823228,76.52180549823228,75.6893295534538,75.86906433105469,6900
2024-06-10 00:00:00+00:00,74.04328697044167,74.89468692077489,74.04328697044167,74.7906265258789,9000
2024-06-11 00:00:00+00:00,73.49460386483815,75.23523712158203,73.49460386483815,75.23523712158203,15300
2024-06-12 00:00:00+00:00,76.52180567452174,78.08270438979763,76.36098768778403,77.16508483886719,16400
2024-06-13 00:00:00+00:00,75.64202022298828,75.92582258876932,74.47844640155279,74.91360473632812,11400
2024-06-14 00:00:00+00:00,74.5068257873733,74.56358337402344,73.78786508109741,74.56358337402344,17800
2024-06-17 00:00:00+00:00,74.01490476869638,76.54072570800781,74.01490476869638,76.54072570800781,7700
2024-06-18 00:00:00+00:00,75.83122590373547,77.4583368894745,75.83122590373547,77.10832214355469,16000
2024-06-20 00:00:00+00:00,76.41773074520545,76.94748740894975,75.37713420539632,75.90689086914062,16600
2024-06-21 00:00:00+00:00,75.84066403349915,76.08662555417042,73.948667881181,73.9581298828125,57900
2024-06-24 00:00:00+00:00,74.06219729733118,76.00148920759074,74.06219729733118,75.51903533935547,17100
2024-06-25 00:00:00+00:00,74.97982648573817,75.28254564984026,74.55412292480469,74.55412292480469,11400
2024-06-26 00:00:00+00:00,73.9459763531289,76.11247258135059,73.16679775789848,75.54234313964844,19800
2024-06-27 00:00:00+00:00,75.57085810634196,77.18623352050781,75.57085810634196,77.18623352050781,14900
2024-06-28 00:00:00+00:00,77.60432418795806,79.10567079091855,77.60432418795806,78.47852325439453,135100
2024-07-01 00:00:00+00:00,77.91789616062421,78.44051909568387,77.72785541128792,78.31698608398438,21300
2024-07-02 00:00:00+00:00,78.22196191549189,79.62828804097825,78.1269415454323,79.43824005126953,16600
2024-07-03 00:00:00+00:00,78.63056994808882,78.63056994808882,76.88217163085938,76.88217163085938,16200
2024-07-05 00:00:00+00:00,76.49257662000873,76.49257662000873,75.54235827690304,76.15049743652344,13500
2024-07-08 00:00:00+00:00,75.82741928723672,76.2930242000812,75.82741928723672,75.99845886230469,10300
2024-07-09 00:00:00+00:00,77.27175328770628,77.35727670606674,75.57086162946146,76.10298156738281,12500
2024-07-10 00:00:00+00:00,76.08398019249121,78.63056556668904,76.01746520042445,78.38350677490234,20000
2024-07-11 00:00:00+00:00,79.0201471469199,81.88980285410265,78.58304040548623,79.88484191894531,50400
2024-07-12 00:00:00+00:00,80.10338965089828,81.39568686172476,80.10338965089828,80.76853942871094,31500
2024-07-15 00:00:00+00:00,81.00611444092074,85.28209702137991,81.00611444092074,83.60971069335938,43100
2024-07-16 00:00:00+00:00,84.09432003115047,86.38434962705635,84.09432003115047,85.68118286132812,57300
2024-07-17 00:00:00+00:00,83.92327504552833,88.37029671877953,83.9042738704621,86.10877990722656,67900
2024-07-18 00:00:00+00:00,85.89973238970506,88.84540755387269,85.21557408069272,85.47212982177734,63400
2024-07-19 00:00:00+00:00,85.4816322990902,86.94496926375332,84.79747400396562,86.03276062011719,44300
2024-07-22 00:00:00+00:00,86.59338764054638,88.32278458808857,85.07303987066149,88.13274383544922,43700
2024-07-23 00:00:00+00:00,87.38206870314718,89.3015136126093,87.38206870314718,88.92142486572266,76000
2024-07-24 00:00:00+00:00,88.82639500176656,90.34674257729927,88.5888404665399,89.02593994140625,52000
2024-07-25 00:00:00+00:00,89.46304508990818,91.22094731215151,88.29427351265183,89.3585205078125,67000
2024-07-26 00:00:00+00:00,89.65309721158677,90.96440313540391,88.79789927205178,90.85987854003906,37900
2024-07-29 00:00:00+00:00,91.08791907651832,91.08791907651832,88.7408789150559,89.10195922851562,22800
2024-07-30 00:00:00+00:00,89.32050697773408,89.41552734375,88.25626002942386,89.41552734375,19900
2024-07-31 00:00:00+00:00,88.96893892560962,89.8906518583669,88.08523559570312,88.08523559570312,38500
2024-08-01 00:00:00+00:00,84.64544098306833,85.14905548095703,84.07531149960167,85.14905548095703,25000
2024-08-02 00:00:00+00:00,82.25088504052756,83.23911283809859,82.01333049061884,82.59296417236328,18400
2024-08-05 00:00:00+00:00,79.7518138885952,81.12962738001383,78.49752615343678,79.5142593383789,25900
2024-08-06 00:00:00+00:00,79.59026890246068,80.35043902140447,78.87760533805724,79.8088150024414,21200
2024-08-07 00:00:00+00:00,81.51922823276466,82.16537696203856,79.04866212069045,79.24820709228516,20400
2024-08-08 00:00:00+00:00,79.89434982467715,81.24365795966122,79.8278348391382,81.2341537475586,18300
2024-08-09 00:00:00+00:00,79.98935875862531,80.3979528255335,79.4192293570203,79.8088150024414,16900
2024-08-12 00:00:00+00:00,79.86585622848352,79.86585622848352,78.39301486750023,78.63056945800781,12000
2024-08-13 00:00:00+00:00,78.98214308806683,79.94185829525091,78.98214308806683,79.53326416015625,11800
2024-08-14 00:00:00+00:00,78.64005835674178,78.89661407470703,78.4025038124968,78.89661407470703,14400
2024-08-15 00:00:00+00:00,80.58800337097085,81.54772578462845,80.23642727605882,80.84456634521484,17500
2024-08-16 00:00:00+00:00,80.74004528995064,83.14409628547044,80.74004528995064,82.07984924316406,32500
2024-08-19 00:00:00+00:00,82.77350811722397,83.25812142990092,82.48843975692233,83.049072265625,13300
2024-08-20 00:00:00+00:00,82.7925149332609,83.43866364433158,81.83279970399816,83.07758331298828,38000
2024-08-21 00:00:00+00:00,82.85903740427916,84.33187874988815,82.85903740427916,83.68572998046875,12100
2024-08-22 00:00:00+00:00,84.33185941677783,84.43638399151504,83.70471196835454,84.04679107666016,14300
2024-08-23 00:00:00+00:00,84.25584805618557,90.27073114501268,84.25584805618557,89.36802673339844,26600
2024-08-26 00:00:00+00:00,89.71961618112921,89.71961618112921,88.1612586442728,88.2942886352539,17300
2024-08-27 00:00:00+00:00,88.00922353208243,88.81690765530077,87.94270853957246,88.69337463378906,16600
2024-08-28 00:00:00+00:00,89.28250502341523,89.70060336917884,87.82867227512429,88.12323760986328,21100
2024-08-29 00:00:00+00:00,89.26349800272071,89.6910932831839,88.05671685632917,88.62684631347656,17100
2024-08-30 00:00:00+00:00,89.31100669791827,89.63408465610203,87.64812484587384,89.3585205078125,29500
2024-09-03 00:00:00+00:00,87.4390776056266,87.4390776056266,86.31781981359318,86.74542236328125,14800
2024-09-04 00:00:00+00:00,86.45085705537083,86.45085705537083,84.85449015191037,85.14905548095703,15200
2024-09-05 00:00:00+00:00,85.88072628769832,85.88072628769832,83.72373396305198,84.37938690185547,14700
2024-09-06 00:00:00+00:00,84.53141592536592,84.53141592536592,82.61197822122712,82.92554473876953,18200
2024-09-09 00:00:00+00:00,84.07530773951517,85.12054628738963,84.06580352783203,84.06580352783203,23900
2024-09-10 00:00:00+00:00,83.31513789301397,84.49340651353657,82.58347301766099,83.7617416381836,14200
2024-09-11 00:00:00+00:00,82.99204666863199,83.40064074798842,81.53821411289063,83.08707427978516,20700
2024-09-12 00:00:00+00:00,83.69522456533856,84.04680067543543,83.10608664495294,84.01829528808594,21500
2024-09-13 00:00:00+00:00,85.22508042537262,86.27982330322266,85.05404084384045,86.27982330322266,16700
2024-09-16 00:00:00+00:00,86.69791237633555,87.6766360283083,86.67891120087542,87.258544921875,25700
2024-09-17 00:00:00+00:00,88.25625994434903,89.79561597084418,87.45808017107768,87.81916046142578,18400
2024-09-18 00:00:00+00:00,86.89746258642943,91.22095884834881,86.89746258642943,88.69337463378906,27700
2024-09-19 00:00:00+00:00,90.71733273337564,90.89787651128299,88.37029261893834,90.23271942138672,30700
2024-09-20 00:00:00+00:00,89.78611568980187,89.78611568980187,86.69790653974385,86.73591613769531,92200
2024-09-23 00:00:00+00:00,87.09700764862068,88.37029661466322,85.85221682034893,86.67890930175781,11200
2024-09-24 00:00:00+00:00,86.66940682717633,86.66940682717633,85.25358364635306,85.77619934082031,15400
2024-09-25 00:00:00+00:00,84.92674520726631,84.92674520726631,83.86730785663947,83.97229766845703,19600
2024-09-26 00:00:00+00:00,84.9172029059511,85.43260547630157,84.18227418676615,84.6690444946289,16800
2024-09-27 00:00:00+00:00,85.69984154057306,85.96708567435886,83.98183313501221,84.18226623535156,11800
2024-09-30 00:00:00+00:00,83.6000574288328,86.59702943584466,83.6000574288328,86.56838989257812,18900
2024-10-01 00:00:00+00:00,85.93845946506823,86.35841872307398,83.31372866624632,83.80049896240234,16900
2024-10-02 00:00:00+00:00,83.08465789716458,83.59051390773374,82.62651989254434,82.91285705566406,13400
2024-10-03 00:00:00+00:00,83.2087322241624,83.30417551650973,82.01567286517972,82.55970764160156,11700
2024-10-04 00:00:00+00:00,83.76232329887908,83.91503112810173,82.60744257830189,83.26600646972656,11700
2024-10-07 00:00:00+00:00,83.03693224801307,83.26599760839811,82.45471869223135,82.58834075927734,9500
2024-10-08 00:00:00+00:00,83.1037389882477,83.54278394041071,82.4738074592681,82.76968383789062,10600
2024-10-09 00:00:00+00:00,82.78876833280161,84.72629545747401,82.78876833280161,83.84820556640625,18300
2024-10-10 00:00:00+00:00,83.04647919604689,83.5714209530842,82.18747498779172,82.68378448486328,12400
2024-10-11 00:00:00+00:00,85.4326044952615,85.8525564766876,84.93628767831642,85.51850128173828,13100
2024-10-14 00:00:00+00:00,85.35624651749444,85.80483804070768,83.56188770649857,85.42305755615234,10400
2024-10-15 00:00:00+00:00,86.56839236118171,89.14540518938745,84.59268616715252,87.04561614990234,23400
2024-10-16 00:00:00+00:00,88.71589016559528,90.28118344693569,88.60136112862564,89.78487396240234,27500
2024-10-17 00:00:00+00:00,90.67251156374698,91.89420318603516,89.54626323410196,91.89420318603516,16700
2024-10-18 00:00:00+00:00,91.88464989068027,91.88464989068027,90.01393382188736,90.49115753173828,15300
2024-10-21 00:00:00+00:00,90.5293419454031,90.5293419454031,87.63736724853516,87.63736724853516,13400
2024-10-22 00:00:00+00:00,88.33411619643609,89.78487314575496,88.25775865124659,89.2026596069336,11200
2024-10-23 00:00:00+00:00,88.25775444980667,88.89723247615015,88.05732136461792,88.8304214477539,10300
2024-10-24 00:00:00+00:00,88.73498842850832,88.73498842850832,87.22695957667649,87.55147552490234,10000
2024-10-25 00:00:00+00:00,87.94278593579448,87.94278593579448,85.90981552400814,86.15796661376953,12100
2024-10-28 00:00:00+00:00,87.2746826831742,89.32673900509603,86.18661310384175,88.76361846923828,10900
2024-10-29 00:00:00+00:00,87.87597444017106,89.95667012532552,87.87597444017106,89.47944641113281,13300
2024-10-30 00:00:00+00:00,89.95667692699905,91.38834817782663,89.28856658935547,89.28856658935547,11500
2024-10-31 00:00:00+00:00,88.61090386034546,88.72544018369534,87.51329504279995,87.81871795654297,12200
2024-11-01 00:00:00+00:00,88.5250079469421,88.61090472890396,87.69463597869373,88.17185974121094,9100
2024-11-04 00:00:00+00:00,87.09333121437945,88.15276848348094,87.04560592836877,87.83779907226562,16300
2024-11-05 00:00:00+00:00,87.95233894035324,90.67251287008446,87.95233894035324,90.65342712402344,13500
2024-11-06 00:00:00+00:00,93.44041084725383,104.0156907976673,93.44041084725383,103.37620544433594,70200
2024-11-07 00:00:00+00:00,102.91807819998913,102.91807819998913,97.20093229165734,97.73542785644531,23800
2024-11-08 00:00:00+00:00,97.39182921339386,100.49378376164559,97.39182921339386,100.2265396118164,13000
2024-11-11 00:00:00+00:00,101.84909928009104,104.82697831876708,100.6560398180688,103.24259185791016,15600
2024-11-12 00:00:00+00:00,103.23305328391855,103.47166517784567,99.96883704078421,101.58185577392578,34400
2024-11-13 00:00:00+00:00,101.72502571239437,101.72502571239437,98.55626001039633,98.58489227294922,33400
2024-11-14 00:00:00+00:00,98.30808855506098,98.30808855506098,95.22522004975445,98.0217514038086,19500
2024-11-15 00:00:00+00:00,98.45126661065387,98.45126661065387,96.35147762361026,97.20093536376953,15000
2024-11-18 00:00:00+00:00,96.41828189272567,97.8881318959187,96.41828189272567,97.78314208984375,14000
2024-11-19 00:00:00+00:00,95.86472073059508,97.9549560546875,95.86472073059508,97.9549560546875,9400
2024-11-20 00:00:00+00:00,97.61134289071325,98.44171483947618,97.41090978898217,98.0694808959961,10500
2024-11-21 00:00:00+00:00,98.37490868940539,101.21916559248545,98.37490868940539,100.06427764892578,13300
2024-11-22 00:00:00+00:00,99.75885320269181,102.09725403369298,99.3961657606839,101.92545318603516,15500
2024-11-25 00:00:00+00:00,105.18010499500662,105.45689562648131,102.09724384106717,102.16405487060547,24700
2024-11-26 00:00:00+00:00,101.4195968095255,102.9562579189014,100.62740361016142,101.43868255615234,17000
2024-11-27 00:00:00+00:00,101.83000525560615,103.05169688031629,101.21915944325109,101.78227996826172,19100
2024-11-29 00:00:00+00:00,102.22131937047608,103.15668106571881,101.4100405028247,102.00180053710938,11500
2024-12-02 00:00:00+00:00,102.15452404649605,103.62437420393896,101.41005609391551,102.09725952148438,14900
2024-12-03 00:00:00+00:00,101.76319678016526,103.01352069596525,101.17143669876071,101.21916198730469,20600
2024-12-04 00:00:00+00:00,101.3432362068212,102.13542938232422,99.91156495165714,102.13542938232422,17500
2024-12-05 00:00:00+00:00,102.22133346846078,102.41222735190712,101.64866638183594,101.64866638183594,12800
2024-12-06 00:00:00+00:00,100.69421881017551,101.64866638183594,100.2169950243453,101.64866638183594,12700
2024-12-09 00:00:00+00:00,101.29550677668706,103.3666633086741,100.3315200805664,100.3315200805664,15500
2024-12-10 00:00:00+00:00,99.50115873240584,102.83217869805274,99.50115873240584,102.82263946533203,15800
2024-12-11 00:00:00+00:00,103.62437095832853,104.79834465729826,103.08033614218571,103.8343505859375,19900
2024-12-12 00:00:00+00:00,103.41439628974022,104.03478868782808,102.05908244163629,102.31678009033203,14400
2024-12-13 00:00:00+00:00,102.11633978038526,102.11633978038526,101.429136389754,101.92545318603516,10900
2024-12-16 00:00:00+00:00,101.68683868269241,103.50982964190266,101.36232274242869,102.87989807128906,12100
2024-12-17 00:00:00+00:00,102.8417215942475,102.8417215942475,101.17143841290242,101.60093688964844,18600
2024-12-18 00:00:00+00:00,102.53629698042155,102.53629698042155,95.61655248636666,96.5996322631836,23800
2024-12-19 00:00:00+00:00,97.83087741227469,98.05994279363708,95.23477881731036,95.85517120361328,20800
2024-12-20 00:00:00+00:00,94.1944280700801,96.92414855957031,94.1944280700801,96.92414855957031,64600
2024-12-23 00:00:00+00:00,96.8282848651335,96.8282848651335,95.16015606495725,95.50528717041016,17000
2024-12-24 00:00:00+00:00,94.89170778622119,96.20511627197266,94.89170778622119,96.20511627197266,5300
2024-12-26 00:00:00+00:00,94.99716845484079,96.16677856445312,94.86295162071501,96.16677856445312,7800
2024-12-27 00:00:00+00:00,95.30394541192952,95.30394541192952,93.34820525770388,94.5945053100586,13200
2024-12-30 00:00:00+00:00,93.94259576085878,96.04214182222663,93.94259576085878,95.04509735107422,14700
2024-12-31 00:00:00+00:00,96.34892643350855,96.34892643350855,94.77666593058082,94.99716186523438,13800
2025-01-02 00:00:00+00:00,96.8282723062607,96.8282723062607,93.01265994165676,93.5207748413086,11700
2025-01-03 00:00:00+00:00,93.48242961048483,93.87549108550456,92.94555498818217,93.76045227050781,12800
2025-01-06 00:00:00+00:00,94.24938064267788,95.48609908776253,92.74422854705115,92.84968566894531,25000
2025-01-07 00:00:00+00:00,92.60042100628412,93.13729561172477,91.76636036667966,92.7634048461914,18200
2025-01-08 00:00:00+00:00,91.78553579035886,93.56871060131337,91.55545084147498,92.66754150390625,14800
2025-01-10 00:00:00+00:00,91.83346845213461,92.91679203633906,88.67935849915517,89.84896850585938,34700
2025-01-13 00:00:00+00:00,88.66977168092437,92.06355565951641,88.66977168092437,91.94851684570312,17700
2025-01-14 00:00:00+00:00,92.3703313976041,94.31648254394531,90.41459124604313,94.31648254394531,20700
2025-01-15 00:00:00+00:00,97.0200210354911,97.0200210354911,94.09600296277141,95.22726440429688,16100
2025-01-16 00:00:00+00:00,94.40277203588283,94.40277203588283,92.51414023083572,93.51118469238281,16300
2025-01-17 00:00:00+00:00,94.31648842534277,94.86294472865873,92.85927405458966,94.85336303710938,16200
2025-01-21 00:00:00+00:00,94.90129916397154,95.94628143310547,94.90129916397154,95.94628143310547,18100
2025-01-22 00:00:00+00:00,94.92047864828129,96.63654510638455,94.32608458506492,95.26560974121094,18700
2025-01-23 00:00:00+00:00,94.41236608056808,97.163818359375,94.41236608056808,97.163818359375,42500
2025-01-24 00:00:00+00:00,96.50231357201574,98.2663101656034,96.50231357201574,97.4897689819336,15600
