"('date', '')","('open', 'CHRW')","('high', 'CHRW')","('low', 'CHRW')","('close', 'CHRW')","('volume', 'CHRW')"
1998-01-06 00:00:00+00:00,3.3664387900822446,3.3664387900822446,3.1595626633174136,3.263000726699829,915200
1998-01-07 00:00:00+00:00,3.2630012517564753,3.4604739499895762,3.2630012517564753,3.34763240814209,164800
1998-01-08 00:00:00+00:00,3.3100170259890347,3.479279260272565,3.3100170259890347,3.460472345352173,236000
1998-01-09 00:00:00+00:00,3.404052176258781,3.4604729305614126,3.3100175857543945,3.3100175857543945,140400
1998-01-12 00:00:00+00:00,3.234788872345149,3.3288234325877406,3.215981960296631,3.215981960296631,927200
1998-01-13 00:00:00+00:00,3.310017311710051,3.310017311710051,3.1971758124472083,3.2724034786224365,100400
1998-01-14 00:00:00+00:00,3.272403433441073,3.3476310985776494,3.215982684588641,3.225386142730713,585600
1998-01-15 00:00:00+00:00,3.2724041661550833,3.2724041661550833,3.2159834046696507,3.234790325164795,417200
1998-01-16 00:00:00+00:00,3.2724047135770995,3.366439331783338,3.2159839426533563,3.34763240814209,69200
1998-01-20 00:00:00+00:00,3.3100177249392946,3.4792799949645996,3.3100177249392946,3.4792799949645996,348800
1998-01-21 00:00:00+00:00,3.460472345352173,3.479279260272565,3.4416654304317804,3.460472345352173,141600
1998-01-22 00:00:00+00:00,3.441666576743785,3.460473497928177,3.404052734375,3.404052734375,92400
1998-01-23 00:00:00+00:00,3.404055118560791,3.535703659057617,3.404055118560791,3.4980897903442383,211200
1998-01-26 00:00:00+00:00,3.535701209730138,3.535701209730138,3.3852458391033236,3.441666603088379,497200
1998-01-27 00:00:00+00:00,3.4604720221625436,3.4604720221625436,3.385244369506836,3.385244369506836,96400
1998-01-28 00:00:00+00:00,3.385245813190608,3.4228596555593924,3.385245813190608,3.404052734375,154800
1998-01-29 00:00:00+00:00,3.4040527604316755,3.4980873670734343,3.4040527604316755,3.441666603088379,108400
1998-01-30 00:00:00+00:00,3.4886839064092583,3.4886839064092583,3.4040527604316755,3.441666603088379,130400
1998-02-02 00:00:00+00:00,3.479280788451433,3.704963866621256,3.479280788451433,3.610929250717163,580800
1998-02-03 00:00:00+00:00,3.573315404355526,3.6861569434404373,3.573315404355526,3.610929250717163,159200
1998-02-04 00:00:00+00:00,3.610930669875372,3.6673514615921747,3.5545098781585693,3.5545098781585693,557600
1998-02-05 00:00:00+00:00,3.5357015132904053,3.5921222821195076,3.5357015132904053,3.5357015132904053,73200
1998-02-06 00:00:00+00:00,3.592123982780858,3.667351710168939,3.5357031872397977,3.573317050933838,246800
1998-02-09 00:00:00+00:00,3.5545066447602105,3.723768865939268,3.5545066447602105,3.648541212081909,724800
1998-02-10 00:00:00+00:00,3.6485424900054935,3.798997850418091,3.6485424900054935,3.7613840103149414,401600
1998-02-11 00:00:00+00:00,3.704962239317272,3.7613829840784483,3.328823940909427,3.460472345352173,2063200
1998-02-12 00:00:00+00:00,3.498089086441767,3.5545098781585693,3.4604752252972317,3.5545098781585693,464400
1998-02-13 00:00:00+00:00,3.592123982780858,3.592123982780858,3.498089323545757,3.573317050933838,163200
1998-02-17 00:00:00+00:00,3.6297376004476396,3.6297376004476396,3.535702947586302,3.5545098781585693,697200
1998-02-18 00:00:00+00:00,3.610930669875372,3.610930669875372,3.5545098781585693,3.5545098781585693,2071200
1998-02-19 00:00:00+00:00,3.6109304173107457,3.6109304173107457,3.5168957710266113,3.5168957710266113,184800
1998-02-20 00:00:00+00:00,3.516893832748001,3.5545076705314016,3.4792799949645996,3.4792799949645996,89200
1998-02-23 00:00:00+00:00,3.4792804457450828,3.516894288401786,3.441666603088379,3.441666603088379,621600
1998-02-24 00:00:00+00:00,3.4416660124605354,3.507490225813606,3.3100175857543945,3.3100175857543945,417600
1998-02-25 00:00:00+00:00,3.3100176337044998,3.385245307197784,3.2912107153311787,3.366438388824463,201200
1998-02-26 00:00:00+00:00,3.3476318904331754,3.3476318904331754,3.2912111282348633,3.2912111282348633,149200
1998-02-27 00:00:00+00:00,3.328823671236143,3.422858238220215,3.2912098444425144,3.422858238220215,278000
1998-03-02 00:00:00+00:00,3.371141047119736,3.4228597955207603,3.2535974979400635,3.2535974979400635,360400
1998-03-03 00:00:00+00:00,3.3100180071453713,3.3100180071453713,3.2159834046696507,3.234790325164795,414000
1998-03-04 00:00:00+00:00,3.3100182638002957,3.3100182638002957,3.2347905759866524,3.2535974979400635,489600
1998-03-05 00:00:00+00:00,3.215983654033242,3.272404419893474,3.215983654033242,3.2535974979400635,228000
1998-03-06 00:00:00+00:00,3.234789645534822,3.310017311710051,3.234789645534822,3.2724034786224365,424400
1998-03-09 00:00:00+00:00,3.310017311710051,3.310017311710051,3.234789645534822,3.2724034786224365,106400
1998-03-10 00:00:00+00:00,3.281456301378649,3.281456301378649,3.2437384128570557,3.2437384128570557,232400
1998-03-11 00:00:00+00:00,3.2814573228528077,3.3568931233781596,3.2437394225901315,3.3286046981811523,1950800
1998-03-12 00:00:00+00:00,3.319173306395105,3.3946090633586303,3.319173306395105,3.3380322456359863,297200
1998-03-13 00:00:00+00:00,3.338032101536845,3.4889036089509395,3.3191731631100834,3.4323267936706543,247200
1998-03-16 00:00:00+00:00,3.470047259456897,3.6020599269362354,3.3946114494687034,3.5643420219421387,792400
1998-03-17 00:00:00+00:00,3.5077627301216125,3.5266216695308685,3.4323269724845886,3.4700448513031006,916400
1998-03-18 00:00:00+00:00,3.432327177717879,3.4889039993286133,3.432327177717879,3.4889039993286133,1550000
1998-03-19 00:00:00+00:00,3.5077640274737747,3.573770339818711,3.4700461347052394,3.5454819202423096,597200
1998-03-20 00:00:00+00:00,3.5077640274737747,3.5643408666265772,3.5077640274737747,3.5454819202423096,258000
1998-03-23 00:00:00+00:00,3.507766485214233,3.564343364008011,3.507766485214233,3.5077664852142334,368000
1998-03-24 00:00:00+00:00,3.526623759418726,3.6397774629294872,3.507764808833599,3.6209185123443604,906800
1998-03-25 00:00:00+00:00,3.62091770577938,3.715212437700718,3.5454819202423096,3.5454819202423096,408400
1998-03-26 00:00:00+00:00,3.6586355985479155,3.6586355985479155,3.5454819202423096,3.5454819202423096,344800
1998-03-27 00:00:00+00:00,3.5454811236364008,3.6209168922244093,3.5454811236364008,3.5926284790039062,220800
1998-03-30 00:00:00+00:00,3.6020595617592335,3.6397774629294872,3.6020595617592335,3.6209185123443604,136000
1998-03-31 00:00:00+00:00,3.6209170268132134,3.9603779980769525,3.6209170268132134,3.9226601123809814,1022400
1998-04-01 00:00:00+00:00,3.715212308999264,3.7717891461921464,3.6680649446718623,3.7340712547302246,1616800
1998-04-02 00:00:00+00:00,3.7152157275476188,4.073536026143582,3.6586388382956248,4.035818099975586,1160000
1998-04-03 00:00:00+00:00,3.8660827916653004,3.9132301427831697,3.771788089429561,3.790647029876709,1657600
1998-04-06 00:00:00+00:00,3.771788514690635,3.9226600552782602,3.7340706295437283,3.8189358711242676,317200
1998-04-07 00:00:00+00:00,3.790648091923107,3.790648091923107,3.7340712547302246,3.7340712547302246,139600
1998-04-08 00:00:00+00:00,3.7340701234583955,3.7529290634758623,3.6963522434234624,3.696352243423462,496000
1998-04-09 00:00:00+00:00,3.696354314684868,3.7340722158551216,3.5832006111741066,3.6209185123443604,221600
1998-04-13 00:00:00+00:00,3.6209202428017893,3.6209202428017893,3.432330646822529,3.5077664852142334,314000
1998-04-14 00:00:00+00:00,3.526621880402436,3.564339761476259,3.4511861182547903,3.4889039993286133,233600
1998-04-15 00:00:00+00:00,3.4511859118938446,3.4700448513031006,3.3757501542568207,3.4700448513031006,2683200
1998-04-16 00:00:00+00:00,3.432328528437474,3.583200112105055,3.432328528437474,3.5171937942504883,126400
1998-04-17 00:00:00+00:00,3.526623268229712,3.583200112105055,3.4700464243543694,3.5171937942504883,326400
1998-04-20 00:00:00+00:00,3.451189606420455,3.507766485214233,3.432330646822529,3.5077664852142334,279600
1998-04-21 00:00:00+00:00,3.5077627301216125,3.5077627301216125,3.4511859118938446,3.4700448513031006,226000
1998-04-22 00:00:00+00:00,3.507766485214233,3.5266254448121592,3.451189606420455,3.5077664852142334,903600
1998-04-23 00:00:00+00:00,3.526621880402436,3.526621880402436,3.432327177717879,3.4889039993286133,685200
1998-04-24 00:00:00+00:00,3.4700448513031006,3.4889037907123566,3.4511859118938446,3.4700448513031006,143200
1998-04-27 00:00:00+00:00,3.470045460595025,3.470045460595025,3.3757507469918995,3.3946096897125244,1390000
1998-04-28 00:00:00+00:00,3.413468665916827,3.413468665916827,3.3757507801055913,3.375750780105591,403200
1998-04-29 00:00:00+00:00,3.41346863243315,3.4511865178743997,3.3757507469918995,3.3946096897125244,731200
1998-04-30 00:00:00+00:00,3.394610530040303,3.4511873722076416,3.394610530040303,3.4511873722076416,145200
1998-05-01 00:00:00+00:00,3.394611680864963,3.4700474959952956,3.37575272708238,3.460618019104004,276400
1998-05-04 00:00:00+00:00,3.460615201310797,3.470044670524178,3.4134678552438924,3.4323267936706543,112800
1998-05-05 00:00:00+00:00,3.470044670524178,3.4889036089509395,3.4134678552438924,3.4323267936706543,100000
1998-05-06 00:00:00+00:00,3.4700463195967544,3.4700463195967544,3.432328424818529,3.4511873722076416,24800
1998-05-07 00:00:00+00:00,3.451185732097416,3.460615201310797,3.3946089168171305,3.4323267936706543,128400
1998-05-08 00:00:00+00:00,3.4323267936706543,3.4323267936706543,3.3946089168171305,3.4323267936706543,150400
1998-05-11 00:00:00+00:00,3.3946110404146403,3.413469990639166,3.3946110404146403,3.4087555408477783,108000
1998-05-12 00:00:00+00:00,3.4134714847786607,3.4134714847786607,3.385183047059501,3.4040420055389404,118400
1998-05-13 00:00:00+00:00,3.404039194464018,3.404039194464018,3.3757507801055913,3.375750780105591,142800
1998-05-14 00:00:00+00:00,3.3946090633586303,3.3946090633586303,3.3380322456359863,3.3380322456359863,138400
1998-05-15 00:00:00+00:00,3.3757507801055913,3.3851802515584,3.3286034228415464,3.375750780105591,66400
1998-05-18 00:00:00+00:00,3.3946098952457824,3.3946098952457824,3.24373834434597,3.281456232070923,634400
1998-05-19 00:00:00+00:00,3.3568911848768677,3.413468002599511,3.3003143671542237,3.3380322456359863,296800
1998-05-20 00:00:00+00:00,3.41346863243315,3.41346863243315,3.3757507469918995,3.3946096897125244,202400
1998-05-21 00:00:00+00:00,3.413469076156616,3.432328021328752,3.3946101309844803,3.413469076156616,398400
1998-05-22 00:00:00+00:00,3.3946089168171305,3.451185732097416,3.3946089168171305,3.4323267936706543,301600
1998-05-26 00:00:00+00:00,3.451185732097416,3.470044670524178,3.4040383860305115,3.4323267936706543,558800
1998-05-27 00:00:00+00:00,3.3946119595880377,3.4700477809122163,3.3946119595880377,3.4417593479156494,295600
1998-05-28 00:00:00+00:00,3.432328424818529,3.460616845902198,3.432328424818529,3.4511873722076416,112400
1998-05-29 00:00:00+00:00,3.4511861182547903,3.4889039993286133,3.432327177717879,3.4889039993286133,208400
1998-06-01 00:00:00+00:00,3.4889038930837293,3.583198592896803,3.4700449531211146,3.554910182952881,540800
1998-06-02 00:00:00+00:00,3.5454815769694865,3.639776299761228,3.5454815769694865,3.6020584106445312,541600
1998-06-03 00:00:00+00:00,3.573769993807009,3.6020584106445312,3.5549110492486604,3.6020584106445312,277600
1998-06-04 00:00:00+00:00,3.554910182952881,3.6209164728220324,3.5454807129715737,3.554910182952881,420000
1998-06-05 00:00:00+00:00,3.564343364008011,3.564343364008011,3.394612727626677,3.5077664852142334,706000
1998-06-08 00:00:00+00:00,3.479025820681923,3.5924723148345943,3.479025820681923,3.5924723148345947,446000
1998-06-09 00:00:00+00:00,3.5735622886617455,3.630285499592884,3.5735622886617455,3.5830161571502686,665600
1998-06-10 00:00:00+00:00,3.5735633177835435,3.592471060205679,3.4412091208285975,3.4601168632507324,330800
1998-06-11 00:00:00+00:00,3.460115416666095,3.5357463547352994,3.2710380714930842,3.36557674407959,698000
1998-06-12 00:00:00+00:00,3.422299895582899,3.422299895582899,3.3088534902044606,3.3466689586639404,1443200
1998-06-15 00:00:00+00:00,3.289945941079747,3.3655768822539938,3.2521304704926233,3.32776141166687,454000
1998-06-16 00:00:00+00:00,3.4033933852581266,3.5546553134918213,3.3088546801120677,3.5546553134918213,194400
1998-06-17 00:00:00+00:00,3.5546555753614086,3.5546555753614086,3.4412091208285975,3.4601168632507324,1214400
1998-06-18 00:00:00+00:00,3.47902312446739,3.5546540619558114,3.422299921351074,3.4884769916534424,403600
1998-06-19 00:00:00+00:00,3.4979315265935127,3.6302856924646187,3.479023788611926,3.6113779544830322,1246000
1998-06-22 00:00:00+00:00,3.5735636986792088,3.6491946764290333,3.5168404653668404,3.630286931991577,280800
1998-06-23 00:00:00+00:00,3.649193814778141,3.649193814778141,3.6113783348322537,3.6208322048187256,479200
1998-06-24 00:00:00+00:00,3.6302856924646187,3.6302856924646187,3.5546547405382727,3.6113779544830322,369200
1998-06-25 00:00:00+00:00,3.601924085492239,3.6302856924646187,3.601924085492239,3.6113779544830322,356400
1998-06-26 00:00:00+00:00,3.6302883606737533,3.743734871944808,3.611380608795244,3.696465492248535,1744000
1998-06-29 00:00:00+00:00,3.743734939188897,3.781550443625149,3.7059194347526456,3.734281063079834,410400
1998-06-30 00:00:00+00:00,3.705918661913081,3.8004574032884144,3.705918661913081,3.7626419067382812,1802400
1998-07-01 00:00:00+00:00,3.7626406172463174,3.781548359041525,3.7626406172463174,3.772094488143921,732400
1998-07-02 00:00:00+00:00,3.7815468821359515,3.800454616546631,3.7720930149306113,3.800454616546631,801200
1998-07-06 00:00:00+00:00,3.819362215220634,3.876085416436782,3.7910006146125603,3.8382699489593506,186400
1998-07-07 00:00:00+00:00,3.8004566301156477,3.904449224472046,3.8004566301156477,3.904449224472046,510800
1998-07-08 00:00:00+00:00,3.876087078588263,3.876087078588263,3.687009660120543,3.724825143814087,239600
1998-07-09 00:00:00+00:00,3.6681013512611385,3.800455523729324,3.6681013512611385,3.781547784805298,265600
1998-07-10 00:00:00+00:00,3.781548035450471,3.781548035450471,3.6681015943869566,3.687009334564209,146400
1998-07-13 00:00:00+00:00,3.7248234225779164,3.8571775543446445,3.687007956358851,3.705915689468384,444800
1998-07-14 00:00:00+00:00,3.6491939864977443,3.7437326908111572,3.6491939864977443,3.7437326908111572,167600
1998-07-15 00:00:00+00:00,3.687010156246195,3.838272111374244,3.687010156246195,3.7910027503967285,365600
1998-07-16 00:00:00+00:00,3.7626391477252716,3.8193623509573107,3.6870082100825523,3.800454616546631,412800
1998-07-17 00:00:00+00:00,3.7815481129259165,3.8193635940551753,3.762640372361287,3.819363594055176,197200
1998-07-20 00:00:00+00:00,3.800454481481918,3.8477238158287084,3.781546747743202,3.8382699489593506,279200
1998-07-21 00:00:00+00:00,3.838271334619805,3.8571790751844346,3.800455853490546,3.819363594055176,347600
1998-07-22 00:00:00+00:00,3.8571790751844346,3.8571790751844346,3.762640372361287,3.819363594055176,564800
1998-07-23 00:00:00+00:00,3.7815481129259165,3.838271334619805,3.7720942426436017,3.819363594055176,134000
1998-07-24 00:00:00+00:00,3.7815488782012254,3.8004566225922316,3.7626411338102193,3.7910027503967285,146400
1998-07-27 00:00:00+00:00,3.705918276751483,3.7248260230614396,3.356124970017287,3.573564052581787,242800
1998-07-28 00:00:00+00:00,3.5735632718535904,3.649194240570069,3.516840045316232,3.6491942405700684,64400
1998-07-29 00:00:00+00:00,3.687009334564209,3.7248248149187138,3.649193854209704,3.687009334564209,158800
1998-07-30 00:00:00+00:00,3.7248248149187138,3.7248248149187138,3.687009334564209,3.687009334564209,61200
1998-07-31 00:00:00+00:00,3.677555789197157,3.800456111201175,3.677555789197157,3.724825143814087,113200
1998-08-03 00:00:00+00:00,3.724825352661369,3.7815485813821006,3.6491943810337273,3.6586482524871826,253600
1998-08-04 00:00:00+00:00,3.687007796505223,3.705915528794993,3.4601150090279784,3.479022741317749,312000
1998-08-05 00:00:00+00:00,3.5168413187328134,3.630287812885485,3.4601180716564777,3.5924723148345947,428800
1998-08-06 00:00:00+00:00,3.5546562276422025,3.573563973533916,3.479025244075347,3.5357484817504883,324400
1998-08-07 00:00:00+00:00,3.4979321411086,3.6870095541414973,3.4979321411086,3.5215671062469482,165200
1998-08-10 00:00:00+00:00,3.4979308325018583,3.507384699616728,3.280491888859851,3.3466689586639404,905600
1998-08-11 00:00:00+00:00,3.2143151892556086,3.4601157625516255,3.1575919800334504,3.4033925533294678,264000
1998-08-12 00:00:00+00:00,3.4790256657012524,3.4979334138844114,3.4412101693349344,3.4506640434265137,82800
1998-08-13 00:00:00+00:00,3.403392213114192,3.403392213114192,3.3088535405276867,3.36557674407959,229200
1998-08-14 00:00:00+00:00,3.3655784704192167,3.3655784704192167,3.3088552377717018,3.337216854095459,81600
1998-08-17 00:00:00+00:00,3.327760882999586,3.51683820589729,3.327760882999586,3.479022741317749,251600
1998-08-18 00:00:00+00:00,3.516839634967535,3.6208322048187256,3.4790241550216474,3.6208322048187256,376800
1998-08-19 00:00:00+00:00,3.611377230373555,3.705915901325742,3.49793082523093,3.564107894897461,640400
1998-08-20 00:00:00+00:00,3.554655529674471,3.687009724928308,3.554655529674471,3.6491942405700684,178000
1998-08-21 00:00:00+00:00,3.687008330502461,3.687008330502461,3.535746450276719,3.668100595474243,157600
1998-08-24 00:00:00+00:00,3.6113800638600395,3.6681033109363756,3.554656816783704,3.5924723148345947,19600
1998-08-25 00:00:00+00:00,3.554655529674471,3.6586481116596286,3.554655529674471,3.6491942405700684,354400
1998-08-26 00:00:00+00:00,3.5357477874953513,3.653921464624098,3.5357477874953513,3.6491942405700684,362800
1998-08-27 00:00:00+00:00,3.611379187554121,3.6491946764290333,3.441209487617016,3.630286931991577,203600
1998-08-28 00:00:00+00:00,3.6491922192521145,3.6491922192521145,3.403391707074511,3.44120717048645,424800
1998-08-31 00:00:00+00:00,3.4601143687963485,3.4601143687963485,3.015782742202282,3.0252366065979004,837600
1998-09-01 00:00:00+00:00,3.1008694044937046,3.3277622877493416,3.0441461836797954,3.1954081058502197,941600
1998-09-02 00:00:00+00:00,3.195407264611938,3.4790232940153647,3.195407264611938,3.32776141166687,239600
1998-09-03 00:00:00+00:00,3.2710388351536395,3.318308182482449,2.911791795454685,3.0063304901123047,3759200
1998-09-04 00:00:00+00:00,3.006329684644132,3.006329684644132,2.363466733210796,2.798344612121582,783600
1998-09-08 00:00:00+00:00,2.883327997423458,3.186836207678559,2.84538947114157,3.1014745235443115,495600
1998-09-09 00:00:00+00:00,3.0161130506741376,3.0161130506741376,2.8833281993865967,2.8833281993865967,392800
1998-09-10 00:00:00+00:00,2.8453895023890903,2.8453895023890903,2.6556968688964844,2.6556968688964844,479200
1998-09-11 00:00:00+00:00,2.722089087674362,2.7505429805768813,2.722089087674362,2.741058349609375,282800
1998-09-14 00:00:00+00:00,2.7695113362132253,2.7695113362132253,2.6651804297120423,2.7126035690307617,222800
1998-09-15 00:00:00+00:00,2.7505420804857375,2.7505420804857375,2.655695801848298,2.7126035690307617,2077600
1998-09-16 00:00:00+00:00,2.7505438621730023,2.7884823982029747,2.71260532614303,2.7695131301879883,484000
1998-09-17 00:00:00+00:00,2.636727276775572,2.7315735816955566,2.636727276775572,2.7315735816955566,182400
1998-09-18 00:00:00+00:00,2.8264192546091746,2.8643577680938614,2.7695114843821442,2.8359038829803467,196000
1998-09-21 00:00:00+00:00,2.7695109774446838,2.9402342568762054,2.7695109774446838,2.916522979736328,69600
1998-09-22 00:00:00+00:00,2.9971432043093498,3.035081725882886,2.959204682735814,3.025597095489502,158800
1998-09-23 00:00:00+00:00,3.035082102551008,3.167866944537615,3.0161128394100647,3.1014745235443115,270400
1998-09-24 00:00:00+00:00,3.110959053039551,3.1678668405951522,3.0919897905210165,3.110959053039551,80400
1998-09-25 00:00:00+00:00,3.073021650314331,3.1109601892071006,3.073021650314331,3.073021650314331,137200
1998-09-28 00:00:00+00:00,3.0350812666255274,3.110958298291165,3.0350812666255274,3.091989040374756,355600
1998-09-29 00:00:00+00:00,3.0350831114215615,3.1109601892071006,3.0350831114215615,3.073021650314331,84000
1998-09-30 00:00:00+00:00,3.0350814250685416,3.0540506839752197,2.997142907255185,3.0540506839752197,183600
1998-10-01 00:00:00+00:00,3.054051579613435,3.054051579613435,2.8691015404823657,2.8833281993865967,1542800
1998-10-02 00:00:00+00:00,2.8833274462365157,2.9212659652659436,2.8643581867218018,2.8643581867218018,1077200
1998-10-05 00:00:00+00:00,2.9212657256092096,2.9212657256092096,2.617757598273188,2.6367268562316895,944800
1998-10-06 00:00:00+00:00,2.6936361094682417,2.7315746462213157,2.570335865020752,2.570335865020752,525600
1998-10-07 00:00:00+00:00,2.6367270675572483,2.6367270675572483,2.3521881753748115,2.5039422512054443,1106400
1998-10-08 00:00:00+00:00,2.3806425141075906,2.447034934819755,2.1814652519710993,2.238373041152954,619200
1998-10-09 00:00:00+00:00,2.390127045224862,2.409096307488552,2.2857961027745706,2.3806424140930176,794400
1998-10-12 00:00:00+00:00,2.3806431358807707,2.8074516662179607,2.314250697828319,2.7695131301879883,1529200
1998-10-13 00:00:00+00:00,2.7126044567068552,2.7884815044469073,2.693635194771842,2.741058349609375,724400
1998-10-14 00:00:00+00:00,2.7315735816955566,2.7315735816955566,2.6556965377595687,2.7315735816955566,144400
1998-10-15 00:00:00+00:00,2.7315728187561032,3.2247734665870667,2.712603563070297,3.035080909729004,604400
1998-10-16 00:00:00+00:00,3.0161130506741376,3.110959373022381,2.7884818770383535,2.8833281993865967,166800
1998-10-19 00:00:00+00:00,2.883328163122282,2.97817448427762,2.7884818419669437,2.930751323699951,154000
