"('date', '')","('open', 'BLKB')","('high', 'BLKB')","('low', 'BLKB')","('close', 'BLKB')","('volume', 'BLKB')"
2024-01-30 00:00:00+00:00,83.68000030517578,84.13999938964844,83.58000183105469,83.62999725341797,73900
2024-01-31 00:00:00+00:00,83.66999816894531,83.66999816894531,80.83999633789062,80.91999816894531,142100
2024-02-01 00:00:00+00:00,81.37999725341797,82.73999786376953,80.80999755859375,82.2699966430664,182900
2024-02-02 00:00:00+00:00,81.73999786376953,81.8499984741211,79.68000030517578,80.33999633789062,157300
2024-02-05 00:00:00+00:00,79.7300033569336,80.18000030517578,78.94999694824219,79.22000122070312,116100
2024-02-06 00:00:00+00:00,79.54000091552734,80.97000122070312,78.94000244140625,80.08999633789062,129700
2024-02-07 00:00:00+00:00,80.55000305175781,80.66999816894531,79.7300033569336,79.91000366210938,100400
2024-02-08 00:00:00+00:00,80.1500015258789,80.95999908447266,80.1500015258789,80.66999816894531,120400
2024-02-09 00:00:00+00:00,80.66999816894531,82.1500015258789,80.66999816894531,82.05000305175781,157800
2024-02-12 00:00:00+00:00,81.33000183105469,82.94999694824219,80.83000183105469,82.6500015258789,317900
2024-02-13 00:00:00+00:00,72.5,73.93000030517578,69.87999725341797,70.37999725341797,870900
2024-02-14 00:00:00+00:00,71.0199966430664,72.91999816894531,70.1500015258789,71.61000061035156,323700
2024-02-15 00:00:00+00:00,71.41000366210938,72.4800033569336,70.44000244140625,72.27999877929688,285500
2024-02-16 00:00:00+00:00,71.26000213623047,71.2699966430664,68.75,69.13999938964844,713300
2024-02-20 00:00:00+00:00,67.75,69.98999786376953,67.05000305175781,68.98999786376953,403700
2024-02-21 00:00:00+00:00,68.1500015258789,68.58000183105469,67.2300033569336,67.7300033569336,250400
2024-02-22 00:00:00+00:00,67.68000030517578,68.02999877929688,67.0,67.68000030517578,242000
2024-02-23 00:00:00+00:00,67.70999908447266,69.47000122070312,67.63999938964844,68.61000061035156,211600
2024-02-26 00:00:00+00:00,68.33999633789062,69.73999786376953,67.73999786376953,68.88999938964844,207900
2024-02-27 00:00:00+00:00,68.80000305175781,69.08000183105469,66.66000366210938,67.41999816894531,471100
2024-02-28 00:00:00+00:00,66.87999725341797,68.02999877929688,66.47000122070312,67.3499984741211,822000
2024-02-29 00:00:00+00:00,67.97000122070312,69.38999938964844,67.58000183105469,69.18000030517578,1090100
2024-03-01 00:00:00+00:00,68.87999725341797,70.76000213623047,68.47000122070312,70.36000061035156,417100
2024-03-04 00:00:00+00:00,71.55000305175781,72.80000305175781,70.80999755859375,72.4800033569336,632300
2024-03-05 00:00:00+00:00,72.0,72.33999633789062,71.18000030517578,71.83999633789062,487300
2024-03-06 00:00:00+00:00,72.0,72.9000015258789,71.37999725341797,72.87000274658203,247600
2024-03-07 00:00:00+00:00,73.0,74.41000366210938,72.55999755859375,73.6500015258789,284100
2024-03-08 00:00:00+00:00,74.0,74.6500015258789,72.83000183105469,73.12999725341797,241200
2024-03-11 00:00:00+00:00,73.0,74.12999725341797,72.94999694824219,74.08000183105469,234900
2024-03-12 00:00:00+00:00,73.80000305175781,75.0,73.29000091552734,74.45999908447266,166000
2024-03-13 00:00:00+00:00,74.19999694824219,74.97000122070312,73.62000274658203,73.77999877929688,193800
2024-03-14 00:00:00+00:00,73.44999694824219,73.87000274658203,72.44000244140625,72.69999694824219,293200
2024-03-15 00:00:00+00:00,72.11000061035156,72.73999786376953,70.72000122070312,70.94000244140625,590000
2024-03-18 00:00:00+00:00,70.76000213623047,71.5199966430664,70.38999938964844,70.51000213623047,221700
2024-03-19 00:00:00+00:00,70.30000305175781,71.5999984741211,70.30000305175781,71.05999755859375,246800
2024-03-20 00:00:00+00:00,70.80999755859375,71.98999786376953,70.69000244140625,71.58999633789062,217300
2024-03-21 00:00:00+00:00,72.04000091552734,72.75,71.58000183105469,71.66000366210938,228200
2024-03-22 00:00:00+00:00,71.8499984741211,71.87999725341797,70.95999908447266,71.5999984741211,148100
2024-03-25 00:00:00+00:00,71.66999816894531,71.88999938964844,70.26000213623047,70.5,163400
2024-03-26 00:00:00+00:00,70.88999938964844,71.3499984741211,70.2699966430664,70.70999908447266,164100
2024-03-27 00:00:00+00:00,71.22000122070312,72.98999786376953,70.95999908447266,72.91000366210938,183600
2024-03-28 00:00:00+00:00,72.83999633789062,74.37999725341797,72.83999633789062,74.13999938964844,238900
2024-04-01 00:00:00+00:00,74.0,76.01000213623047,73.68000030517578,75.30999755859375,368400
2024-04-02 00:00:00+00:00,74.30000305175781,74.5999984741211,71.20999908447266,71.76000213623047,252300
2024-04-03 00:00:00+00:00,71.08000183105469,73.12999725341797,71.08000183105469,71.66999816894531,195100
2024-04-04 00:00:00+00:00,72.41999816894531,72.44999694824219,70.66000366210938,70.80999755859375,141100
2024-04-05 00:00:00+00:00,70.55000305175781,72.58000183105469,70.16000366210938,72.01000213623047,305000
2024-04-08 00:00:00+00:00,72.19999694824219,73.45999908447266,71.93000030517578,73.41999816894531,131700
2024-04-09 00:00:00+00:00,73.41999816894531,75.01000213623047,73.27999877929688,74.94000244140625,172300
2024-04-10 00:00:00+00:00,73.36000061035156,73.69000244140625,72.36000061035156,72.87999725341797,217000
2024-04-11 00:00:00+00:00,73.19000244140625,80.0,72.5,75.97000122070312,1082400
2024-04-12 00:00:00+00:00,75.87999725341797,77.80999755859375,75.55999755859375,76.72000122070312,351500
2024-04-15 00:00:00+00:00,79.04000091552734,79.6500015258789,78.30000305175781,79.12999725341797,746400
2024-04-16 00:00:00+00:00,78.5,78.83999633789062,77.41999816894531,78.26000213623047,349900
2024-04-17 00:00:00+00:00,78.44000244140625,78.80000305175781,77.19999694824219,77.5199966430664,196300
2024-04-18 00:00:00+00:00,77.83999633789062,78.4000015258789,76.44000244140625,76.70999908447266,217600
2024-04-19 00:00:00+00:00,76.44999694824219,77.19000244140625,75.68000030517578,76.4800033569336,331200
2024-04-22 00:00:00+00:00,76.69000244140625,78.8499984741211,76.30000305175781,78.62999725341797,183900
2024-04-23 00:00:00+00:00,78.41000366210938,79.4000015258789,77.63999938964844,79.18000030517578,131300
2024-04-24 00:00:00+00:00,78.54000091552734,79.18000030517578,77.83999633789062,78.37999725341797,163700
2024-04-25 00:00:00+00:00,77.80000305175781,78.48999786376953,75.56999969482422,78.27999877929688,162700
2024-04-26 00:00:00+00:00,78.62000274658203,79.33000183105469,77.69999694824219,77.94999694824219,142000
2024-04-29 00:00:00+00:00,78.0,79.01000213623047,78.0,78.9000015258789,108300
2024-04-30 00:00:00+00:00,78.33000183105469,78.88999938964844,76.76000213623047,77.91999816894531,345200
2024-05-01 00:00:00+00:00,75.31999969482422,77.9000015258789,75.0,76.05000305175781,383900
2024-05-02 00:00:00+00:00,77.68000030517578,78.61000061035156,77.16999816894531,78.43000030517578,190300
2024-05-03 00:00:00+00:00,79.05000305175781,79.16999816894531,77.7300033569336,78.02999877929688,279900
2024-05-06 00:00:00+00:00,78.41000366210938,79.37000274658203,78.41000366210938,79.16000366210938,192800
2024-05-07 00:00:00+00:00,78.94000244140625,79.3499984741211,78.01000213623047,78.5999984741211,262600
2024-05-08 00:00:00+00:00,78.20999908447266,78.36000061035156,77.05000305175781,77.26000213623047,235700
2024-05-09 00:00:00+00:00,77.4000015258789,77.91999816894531,76.79000091552734,77.66000366210938,163200
2024-05-10 00:00:00+00:00,77.58999633789062,78.19999694824219,77.30000305175781,77.6500015258789,96000
2024-05-13 00:00:00+00:00,77.68000030517578,78.25,77.13999938964844,77.31999969482422,148000
2024-05-14 00:00:00+00:00,78.0199966430664,78.37999725341797,77.55999755859375,77.66999816894531,103200
2024-05-15 00:00:00+00:00,78.44999694824219,79.18000030517578,78.05999755859375,79.01000213623047,207600
2024-05-16 00:00:00+00:00,78.44999694824219,78.77999877929688,77.5999984741211,78.5199966430664,577800
2024-05-17 00:00:00+00:00,78.44000244140625,79.43000030517578,78.0199966430664,79.30000305175781,171000
2024-05-20 00:00:00+00:00,79.01000213623047,79.69000244140625,78.62999725341797,79.5999984741211,140300
2024-05-21 00:00:00+00:00,79.30999755859375,79.97000122070312,78.77999877929688,79.91999816894531,117300
2024-05-22 00:00:00+00:00,79.72000122070312,80.0,79.23999786376953,79.63999938964844,324900
2024-05-23 00:00:00+00:00,79.62000274658203,79.83999633789062,78.31999969482422,79.20999908447266,190100
2024-05-24 00:00:00+00:00,79.58999633789062,79.58999633789062,78.29000091552734,79.31999969482422,214500
2024-05-28 00:00:00+00:00,79.06999969482422,79.06999969482422,77.16000366210938,78.05000305175781,263000
2024-05-29 00:00:00+00:00,77.1500015258789,78.1500015258789,77.12999725341797,77.48999786376953,210300
2024-05-30 00:00:00+00:00,77.12999725341797,77.81999969482422,76.4800033569336,77.0,289300
2024-05-31 00:00:00+00:00,77.01000213623047,77.94999694824219,75.94000244140625,77.94000244140625,332000
2024-06-03 00:00:00+00:00,78.19999694824219,78.23999786376953,76.97000122070312,77.51000213623047,161000
2024-06-04 00:00:00+00:00,77.30999755859375,79.26000213623047,76.36000061035156,78.94000244140625,243100
2024-06-05 00:00:00+00:00,79.0999984741211,79.73999786376953,78.75,79.02999877929688,254100
2024-06-06 00:00:00+00:00,78.70999908447266,79.43000030517578,78.52999877929688,78.73999786376953,95800
2024-06-07 00:00:00+00:00,78.31999969482422,78.68000030517578,77.5,78.12000274658203,233700
2024-06-10 00:00:00+00:00,77.38999938964844,77.38999938964844,75.43000030517578,75.80999755859375,270900
2024-06-11 00:00:00+00:00,75.44999694824219,76.83000183105469,75.19999694824219,76.75,341200
2024-06-12 00:00:00+00:00,78.33999633789062,78.88999938964844,76.55000305175781,76.69999694824219,144500
2024-06-13 00:00:00+00:00,76.48999786376953,76.9000015258789,75.44000244140625,76.58999633789062,153500
2024-06-14 00:00:00+00:00,75.81999969482422,76.25,74.70999908447266,76.19999694824219,257600
2024-06-17 00:00:00+00:00,75.94000244140625,76.91000366210938,75.43000030517578,76.70999908447266,148800
2024-06-18 00:00:00+00:00,76.52999877929688,77.43000030517578,75.37000274658203,76.97000122070312,211000
2024-06-20 00:00:00+00:00,76.72000122070312,76.97000122070312,75.20999908447266,75.72000122070312,170000
2024-06-21 00:00:00+00:00,75.83999633789062,76.0199966430664,75.25,75.70999908447266,862600
2024-06-24 00:00:00+00:00,75.5,77.19999694824219,75.30000305175781,75.43000030517578,189100
2024-06-25 00:00:00+00:00,75.5,75.58000183105469,75.12000274658203,75.26000213623047,333600
2024-06-26 00:00:00+00:00,75.20999908447266,75.47000122070312,74.6500015258789,74.93000030517578,302600
2024-06-27 00:00:00+00:00,75.31999969482422,76.95999908447266,74.76000213623047,76.47000122070312,263300
2024-06-28 00:00:00+00:00,76.83000183105469,76.86000061035156,75.97000122070312,76.16999816894531,337700
2024-07-01 00:00:00+00:00,76.1500015258789,76.51000213623047,74.95999908447266,76.16999816894531,164600
2024-07-02 00:00:00+00:00,76.31999969482422,76.38999938964844,75.3499984741211,75.5999984741211,113300
2024-07-03 00:00:00+00:00,75.77999877929688,76.37999725341797,75.77999877929688,75.95999908447266,46600
2024-07-05 00:00:00+00:00,75.5,76.5,74.94999694824219,75.4000015258789,127500
2024-07-08 00:00:00+00:00,75.8499984741211,75.8499984741211,75.04000091552734,75.08000183105469,110900
2024-07-09 00:00:00+00:00,75.0,75.18000030517578,74.41000366210938,74.5,148000
2024-07-10 00:00:00+00:00,74.62999725341797,75.45999908447266,74.23999786376953,74.9800033569336,102800
2024-07-11 00:00:00+00:00,76.38999938964844,77.83000183105469,76.33000183105469,77.04000091552734,144700
2024-07-12 00:00:00+00:00,77.61000061035156,78.12000274658203,77.25,77.38999938964844,131600
2024-07-15 00:00:00+00:00,77.98999786376953,78.19000244140625,76.86000061035156,77.38999938964844,174700
2024-07-16 00:00:00+00:00,78.19999694824219,78.19999694824219,77.02999877929688,77.69999694824219,252200
2024-07-17 00:00:00+00:00,76.9000015258789,77.86000061035156,76.79000091552734,77.47000122070312,249300
2024-07-18 00:00:00+00:00,76.91000366210938,77.91999816894531,76.41000366210938,76.98999786376953,139000
2024-07-19 00:00:00+00:00,77.25,78.0,76.76000213623047,77.3499984741211,188200
2024-07-22 00:00:00+00:00,77.77999877929688,78.70999908447266,77.61000061035156,78.0999984741211,244600
2024-07-23 00:00:00+00:00,77.72000122070312,79.9000015258789,77.69000244140625,79.2300033569336,218100
2024-07-24 00:00:00+00:00,79.0,79.55999755859375,78.18000030517578,78.36000061035156,153600
2024-07-25 00:00:00+00:00,78.76000213623047,79.31999969482422,78.04000091552734,78.83999633789062,222900
2024-07-26 00:00:00+00:00,79.5199966430664,80.30000305175781,79.38999938964844,79.9800033569336,199400
2024-07-29 00:00:00+00:00,79.9800033569336,80.47000122070312,79.5,80.01000213623047,159800
2024-07-30 00:00:00+00:00,80.2300033569336,80.6500015258789,79.77999877929688,80.36000061035156,277100
2024-07-31 00:00:00+00:00,81.0,81.0,77.81999969482422,79.37999725341797,290200
2024-08-01 00:00:00+00:00,79.7300033569336,80.0,77.38999938964844,78.16000366210938,230900
2024-08-02 00:00:00+00:00,75.4000015258789,77.48999786376953,75.37999725341797,76.31999969482422,301100
2024-08-05 00:00:00+00:00,76.0,76.0,73.25,74.5,553300
2024-08-06 00:00:00+00:00,74.4800033569336,76.31999969482422,74.38999938964844,75.43000030517578,264100
2024-08-07 00:00:00+00:00,75.66000366210938,78.16999816894531,75.30000305175781,76.44999694824219,692200
2024-08-08 00:00:00+00:00,77.0199966430664,77.5,75.4800033569336,76.38999938964844,108800
2024-08-09 00:00:00+00:00,76.22000122070312,76.5199966430664,74.73999786376953,76.26000213623047,116200
2024-08-12 00:00:00+00:00,75.97000122070312,76.91000366210938,74.83000183105469,75.4800033569336,123600
2024-08-13 00:00:00+00:00,75.9800033569336,76.36000061035156,75.41000366210938,76.08000183105469,128400
2024-08-14 00:00:00+00:00,76.22000122070312,76.69000244140625,75.8499984741211,76.2300033569336,82000
2024-08-15 00:00:00+00:00,77.37999725341797,78.0,76.94000244140625,77.62999725341797,105300
2024-08-16 00:00:00+00:00,77.51000213623047,78.66999816894531,77.4800033569336,78.0999984741211,110100
2024-08-19 00:00:00+00:00,77.86000061035156,78.91000366210938,77.72000122070312,78.58000183105469,95700
2024-08-20 00:00:00+00:00,78.38999938964844,78.80000305175781,77.31999969482422,77.44000244140625,96500
2024-08-21 00:00:00+00:00,77.9800033569336,79.44000244140625,77.5,79.30000305175781,155900
2024-08-22 00:00:00+00:00,79.19000244140625,79.94000244140625,79.02999877929688,79.4800033569336,141600
2024-08-23 00:00:00+00:00,80.0,81.94000244140625,79.95999908447266,81.7699966430664,278900
2024-08-26 00:00:00+00:00,81.9800033569336,82.81999969482422,81.66999816894531,82.12999725341797,152800
2024-08-27 00:00:00+00:00,81.8499984741211,83.19999694824219,81.79000091552734,82.36000061035156,135200
2024-08-28 00:00:00+00:00,82.31999969482422,82.87999725341797,81.66000366210938,81.91999816894531,143900
2024-08-29 00:00:00+00:00,82.43000030517578,83.47000122070312,82.16999816894531,83.44999694824219,151100
2024-08-30 00:00:00+00:00,83.4000015258789,84.51000213623047,82.44999694824219,83.5999984741211,573000
2024-09-03 00:00:00+00:00,83.12000274658203,83.23999786376953,81.66000366210938,81.86000061035156,216100
2024-09-04 00:00:00+00:00,81.5199966430664,82.37999725341797,81.38999938964844,82.16000366210938,98700
2024-09-05 00:00:00+00:00,82.2699966430664,82.91000366210938,80.69999694824219,81.88999938964844,130800
2024-09-06 00:00:00+00:00,82.12999725341797,82.19999694824219,81.08999633789062,81.47000122070312,127700
2024-09-09 00:00:00+00:00,81.22000122070312,82.05000305175781,81.11000061035156,81.62999725341797,131500
2024-09-10 00:00:00+00:00,81.91999816894531,82.11000061035156,81.04000091552734,81.66999816894531,115000
2024-09-11 00:00:00+00:00,81.29000091552734,81.63999938964844,80.41000366210938,81.3499984741211,137500
2024-09-12 00:00:00+00:00,81.79000091552734,82.29000091552734,80.83999633789062,82.05000305175781,89500
2024-09-13 00:00:00+00:00,82.25,84.80000305175781,82.0,84.7699966430664,139700
2024-09-16 00:00:00+00:00,85.1500015258789,85.41999816894531,84.2699966430664,84.44999694824219,140900
2024-09-17 00:00:00+00:00,84.97000122070312,85.31999969482422,83.7699966430664,84.18000030517578,124900
2024-09-18 00:00:00+00:00,83.95999908447266,85.62000274658203,83.55999755859375,84.0999984741211,130600
2024-09-19 00:00:00+00:00,85.58000183105469,85.94000244140625,84.44000244140625,85.69000244140625,136800
2024-09-20 00:00:00+00:00,85.87000274658203,86.1500015258789,84.51000213623047,84.73999786376953,758900
2024-09-23 00:00:00+00:00,85.05000305175781,85.37999725341797,84.33000183105469,84.69000244140625,138700
2024-09-24 00:00:00+00:00,84.69000244140625,85.04000091552734,83.75,84.06999969482422,138000
2024-09-25 00:00:00+00:00,84.19999694824219,84.54000091552734,83.08000183105469,83.69999694824219,143200
2024-09-26 00:00:00+00:00,84.41999816894531,85.58000183105469,83.0999984741211,83.98999786376953,118600
2024-09-27 00:00:00+00:00,84.55000305175781,85.0,83.4800033569336,84.0999984741211,147600
2024-09-30 00:00:00+00:00,83.41999816894531,84.83000183105469,83.41999816894531,84.68000030517578,130000
2024-10-01 00:00:00+00:00,84.51000213623047,84.80999755859375,82.9800033569336,83.7300033569336,164400
2024-10-02 00:00:00+00:00,83.66999816894531,84.47000122070312,83.37000274658203,83.38999938964844,106700
2024-10-03 00:00:00+00:00,82.95999908447266,83.26000213623047,81.91000366210938,81.94999694824219,152200
2024-10-04 00:00:00+00:00,82.66999816894531,82.87999725341797,82.11000061035156,82.41000366210938,146900
2024-10-07 00:00:00+00:00,81.93000030517578,82.62000274658203,80.70999908447266,80.87000274658203,160300
2024-10-08 00:00:00+00:00,81.08000183105469,81.83999633789062,80.80000305175781,81.0999984741211,113900
2024-10-09 00:00:00+00:00,81.0999984741211,81.93000030517578,81.05999755859375,81.4000015258789,99400
2024-10-10 00:00:00+00:00,80.75,82.77999877929688,80.5999984741211,82.47000122070312,161600
2024-10-11 00:00:00+00:00,82.31999969482422,83.55000305175781,82.31999969482422,83.5199966430664,85300
2024-10-14 00:00:00+00:00,83.55000305175781,84.0199966430664,82.6500015258789,83.9000015258789,78700
2024-10-15 00:00:00+00:00,84.18000030517578,85.62000274658203,83.38999938964844,85.22000122070312,120300
2024-10-16 00:00:00+00:00,85.80000305175781,86.70999908447266,85.55000305175781,86.5999984741211,124700
2024-10-17 00:00:00+00:00,86.80000305175781,87.0,85.91999816894531,86.33999633789062,116900
2024-10-18 00:00:00+00:00,86.16999816894531,86.54000091552734,85.87000274658203,85.88999938964844,114900
2024-10-21 00:00:00+00:00,85.68000030517578,86.19999694824219,85.45999908447266,85.94999694824219,112500
2024-10-22 00:00:00+00:00,86.02999877929688,87.26000213623047,85.73999786376953,87.19000244140625,122100
2024-10-23 00:00:00+00:00,86.9000015258789,87.30999755859375,86.0,86.05999755859375,132000
2024-10-24 00:00:00+00:00,86.05999755859375,86.58000183105469,85.61000061035156,85.93000030517578,98700
2024-10-25 00:00:00+00:00,86.27999877929688,87.08000183105469,85.51000213623047,85.54000091552734,114200
2024-10-28 00:00:00+00:00,85.95999908447266,87.66999816894531,85.95999908447266,86.20999908447266,184400
2024-10-29 00:00:00+00:00,86.08999633789062,87.51000213623047,85.33999633789062,87.4800033569336,218900
2024-10-30 00:00:00+00:00,75.41999816894531,78.0199966430664,74.29000091552734,74.29000091552734,436000
2024-10-31 00:00:00+00:00,73.11000061035156,76.30000305175781,73.11000061035156,75.51000213623047,282800
2024-11-01 00:00:00+00:00,75.6500015258789,78.05000305175781,74.83000183105469,77.72000122070312,386700
2024-11-04 00:00:00+00:00,77.41999816894531,79.2699966430664,76.30000305175781,76.69000244140625,224000
2024-11-05 00:00:00+00:00,76.80000305175781,78.16999816894531,76.05000305175781,77.7699966430664,218100
2024-11-06 00:00:00+00:00,82.13999938964844,84.91000366210938,82.01000213623047,83.45999908447266,466400
2024-11-07 00:00:00+00:00,83.2300033569336,84.0999984741211,82.27999877929688,83.4800033569336,310300
2024-11-08 00:00:00+00:00,83.9800033569336,85.16000366210938,82.91999816894531,83.9800033569336,221600
2024-11-11 00:00:00+00:00,84.33999633789062,86.91000366210938,84.22000122070312,86.62999725341797,249700
2024-11-12 00:00:00+00:00,86.61000061035156,87.08000183105469,85.33000183105469,85.75,303500
2024-11-13 00:00:00+00:00,86.41000366210938,87.12000274658203,84.5999984741211,86.5999984741211,300700
2024-11-14 00:00:00+00:00,86.41000366210938,86.41000366210938,83.58000183105469,84.0,275200
2024-11-15 00:00:00+00:00,84.29000091552734,84.29000091552734,79.26000213623047,81.0,248700
2024-11-18 00:00:00+00:00,80.76000213623047,82.94000244140625,80.1500015258789,82.33999633789062,270500
2024-11-19 00:00:00+00:00,81.72000122070312,83.62999725341797,81.72000122070312,83.5,243600
2024-11-20 00:00:00+00:00,83.4000015258789,83.41000366210938,82.22000122070312,83.0199966430664,200400
2024-11-21 00:00:00+00:00,83.0199966430664,86.01000213623047,82.48999786376953,85.37000274658203,261300
2024-11-22 00:00:00+00:00,85.2300033569336,87.11000061035156,85.13999938964844,86.9800033569336,268000
2024-11-25 00:00:00+00:00,87.37000274658203,88.94999694824219,87.23999786376953,87.47000122070312,354900
2024-11-26 00:00:00+00:00,87.19999694824219,87.62000274658203,86.06999969482422,86.41000366210938,225100
2024-11-27 00:00:00+00:00,86.7699966430664,86.7699966430664,84.01000213623047,84.2300033569336,133900
2024-11-29 00:00:00+00:00,84.80999755859375,84.83999633789062,83.5199966430664,83.94000244140625,96000
2024-12-02 00:00:00+00:00,84.56999969482422,84.56999969482422,83.08999633789062,83.2300033569336,168200
2024-12-03 00:00:00+00:00,83.01000213623047,83.55999755859375,81.7699966430664,82.66999816894531,271000
2024-12-04 00:00:00+00:00,83.2300033569336,84.04000091552734,82.77999877929688,82.88999938964844,259000
2024-12-05 00:00:00+00:00,83.04000091552734,83.19999694824219,80.70999908447266,80.80000305175781,189300
2024-12-06 00:00:00+00:00,81.52999877929688,81.7300033569336,79.80999755859375,79.93000030517578,209800
2024-12-09 00:00:00+00:00,80.13999938964844,80.5,78.0999984741211,78.12999725341797,191600
2024-12-10 00:00:00+00:00,78.04000091552734,80.43000030517578,77.12000274658203,80.2300033569336,154900
2024-12-11 00:00:00+00:00,80.66000366210938,81.97000122070312,80.22000122070312,81.1500015258789,147300
2024-12-12 00:00:00+00:00,80.95999908447266,81.62999725341797,80.08000183105469,80.26000213623047,148100
2024-12-13 00:00:00+00:00,79.30000305175781,79.91000366210938,78.30999755859375,78.45999908447266,145300
2024-12-16 00:00:00+00:00,78.56999969482422,80.5,78.02999877929688,78.37999725341797,389400
2024-12-17 00:00:00+00:00,78.18000030517578,78.18000030517578,76.86000061035156,77.68000030517578,290200
2024-12-18 00:00:00+00:00,78.08999633789062,78.83999633789062,75.04000091552734,75.5999984741211,267500
2024-12-19 00:00:00+00:00,76.41999816894531,77.45999908447266,75.91000366210938,76.19000244140625,159600
2024-12-20 00:00:00+00:00,75.5999984741211,76.94000244140625,75.5999984741211,76.30999755859375,667900
2024-12-23 00:00:00+00:00,75.9000015258789,76.19999694824219,75.05999755859375,75.70999908447266,160200
2024-12-24 00:00:00+00:00,76.0,76.16999816894531,75.55000305175781,76.12000274658203,49000
2024-12-26 00:00:00+00:00,75.93000030517578,76.58000183105469,75.41999816894531,76.27999877929688,72800
2024-12-27 00:00:00+00:00,75.94000244140625,76.29000091552734,74.58000183105469,74.93000030517578,99600
2024-12-30 00:00:00+00:00,74.56999969482422,74.83000183105469,73.62000274658203,73.80000305175781,65800
2024-12-31 00:00:00+00:00,74.20999908447266,74.2699966430664,73.33999633789062,73.91999816894531,156300
2025-01-02 00:00:00+00:00,74.9000015258789,74.9000015258789,73.0199966430664,73.72000122070312,126400
2025-01-03 00:00:00+00:00,74.16000366210938,74.69000244140625,73.4000015258789,74.41000366210938,161900
2025-01-06 00:00:00+00:00,74.44000244140625,75.29000091552734,73.94999694824219,75.20999908447266,196100
2025-01-07 00:00:00+00:00,75.41000366210938,75.44000244140625,74.4000015258789,75.18000030517578,170300
2025-01-08 00:00:00+00:00,75.11000061035156,75.47000122070312,74.0999984741211,75.41999816894531,119100
2025-01-10 00:00:00+00:00,74.08000183105469,74.93000030517578,73.73999786376953,74.61000061035156,136800
2025-01-13 00:00:00+00:00,73.87000274658203,75.02999877929688,73.77999877929688,74.87000274658203,122100
2025-01-14 00:00:00+00:00,74.7300033569336,75.66000366210938,74.5999984741211,75.0999984741211,160600
2025-01-15 00:00:00+00:00,76.3499984741211,77.05000305175781,75.76000213623047,76.5,116600
2025-01-16 00:00:00+00:00,76.69999694824219,77.66999816894531,75.97000122070312,77.4000015258789,143100
2025-01-17 00:00:00+00:00,78.37000274658203,78.37000274658203,77.3499984741211,78.06999969482422,117800
2025-01-21 00:00:00+00:00,78.33000183105469,79.26000213623047,78.11000061035156,78.36000061035156,123100
2025-01-22 00:00:00+00:00,78.08999633789062,78.36000061035156,77.06999969482422,77.2300033569336,325700
2025-01-23 00:00:00+00:00,76.79000091552734,77.0999984741211,76.02999877929688,76.25,159100
2025-01-24 00:00:00+00:00,75.83000183105469,76.43000030517578,75.73999786376953,76.26000213623047,130900
2025-01-27 00:00:00+00:00,76.0,78.7699966430664,76.0,78.08999633789062,138700
2025-01-28 00:00:00+00:00,77.83999633789062,78.98999786376953,77.36000061035156,77.44000244140625,213700
2025-01-29 00:00:00+00:00,77.3499984741211,77.3499984741211,76.23999786376953,76.7699966430664,120800
2025-01-30 00:00:00+00:00,77.47000122070312,78.31999969482422,76.7300033569336,76.83999633789062,84300
2025-01-31 00:00:00+00:00,76.7699966430664,77.86000061035156,76.7699966430664,77.1500015258789,251600
