"('date', '')","('open', 'BBUC')","('high', 'BBUC')","('low', 'BBUC')","('close', 'BBUC')","('volume', 'BBUC')"
2024-03-07 00:00:00+00:00,22.737289694108057,23.30399793399679,22.16565439014991,23.190656661987305,65600
2024-03-08 00:00:00+00:00,23.594741542175065,23.594741542175065,22.4810371750164,22.6584415435791,26600
2024-03-11 00:00:00+00:00,22.57466859965278,22.579595663359363,21.988248386987465,22.45147132873535,25500
2024-03-12 00:00:00+00:00,22.35291300596561,22.540173383025998,21.869979932360323,22.402191162109375,30400
2024-03-13 00:00:00+00:00,22.402193177804257,22.47118335454956,21.998106245574927,22.27406883239746,30000
2024-03-14 00:00:00+00:00,22.116375578609492,22.333202108261286,21.756639757217506,22.057239532470703,42800
2024-03-15 00:00:00+00:00,21.741856274933085,22.08680904802063,21.682722104639655,21.860126495361328,108600
2024-03-18 00:00:00+00:00,21.781280417135005,22.219862452030934,21.751712391919934,22.086809158325195,27300
2024-03-19 00:00:00+00:00,22.126230004044043,23.200510327473527,22.126230004044043,23.170942306518555,36500
2024-03-20 00:00:00+00:00,22.983683302058424,23.97911750872262,22.865414970878437,23.939695358276367,47800
2024-03-21 00:00:00+00:00,23.939694025951326,24.383203062955356,23.70315361707316,24.18608856201172,54400
2024-03-22 00:00:00+00:00,24.324068991160466,24.43248318897958,23.387768998710783,23.575029373168945,43600
2024-03-25 00:00:00+00:00,23.72286598981751,23.89041435206561,23.27935694610748,23.368057250976562,23900
2024-03-26 00:00:00+00:00,23.63416475630987,23.63416475630987,23.101953506469727,23.101953506469727,25800
2024-03-27 00:00:00+00:00,23.446905541902648,24.15652114681165,23.348347349038328,24.126953125,29100
2024-03-28 00:00:00+00:00,24.008687094107252,24.186091482265304,23.713012487230053,23.791858673095703,30300
2024-04-01 00:00:00+00:00,23.87070342982629,23.87070342982629,23.244861044556185,23.328636169433594,38700
2024-04-02 00:00:00+00:00,22.993539174601022,23.141375527628455,22.244499522108633,23.05267333984375,40600
2024-04-03 00:00:00+00:00,22.77671188719665,23.407481308270345,22.77671188719665,22.88512420654297,31300
2024-04-04 00:00:00+00:00,23.299065764430956,23.446903983823972,22.067093135096137,22.165651321411133,42000
2024-04-05 00:00:00+00:00,22.067093724684444,22.64858497165404,21.761565030801794,21.929113388061523,35900
2024-04-08 00:00:00+00:00,22.195223468292067,22.264213647588452,21.68272230803121,22.13608741760254,25600
2024-04-09 00:00:00+00:00,22.362768090939497,22.362768090939497,21.958681211733154,22.007959365844727,15500
2024-04-10 00:00:00+00:00,21.337767662613153,21.39690182828139,20.63800804265552,20.94353675842285,62500
2024-04-11 00:00:00+00:00,20.89425635502697,21.288487216852925,20.4556725239145,21.27863121032715,43600
2024-04-12 00:00:00+00:00,20.98295899023828,21.14065133839803,20.293053557158583,20.50988006591797,30200
2024-04-15 00:00:00+00:00,20.795700275809757,21.39690169604395,20.27827209976773,20.716854095458984,49500
2024-04-16 00:00:00+00:00,20.371902656870883,20.697143406638695,20.076229931569724,20.115652084350586,27300
2024-04-17 00:00:00+00:00,20.46060216126891,20.647862531929846,19.85939890168654,20.125505447387695,35200
2024-04-18 00:00:00+00:00,20.174787309614757,20.667576464142304,20.086085111412487,20.253633499145508,56600
2024-04-19 00:00:00+00:00,20.17478466791948,20.953392332445656,20.17478466791948,20.923824310302734,49100
2024-04-22 00:00:00+00:00,20.92382474325303,21.02238293926091,20.55916186181746,20.94353675842285,23500
2024-04-23 00:00:00+00:00,21.101226956581428,21.229353162207214,20.69714008623741,20.8449764251709,39700
2024-04-24 00:00:00+00:00,20.59858262816551,20.854833168630403,20.450746284008368,20.835121154785156,30300
2024-04-25 00:00:00+00:00,20.706997380158633,20.706997380158633,20.095938093445554,20.243776321411133,41700
2024-04-26 00:00:00+00:00,20.519736269806987,20.687284626316618,20.41132207446514,20.431034088134766,23900
2024-04-29 00:00:00+00:00,20.628150358935795,20.628150358935795,20.10579327842686,20.381755828857422,22500
2024-04-30 00:00:00+00:00,20.312765271941956,20.322621278537145,20.04665873339505,20.056514739990234,37300
2024-05-01 00:00:00+00:00,20.25362997618123,20.293054004009818,19.86925510405808,20.046659469604492,43600
2024-05-02 00:00:00+00:00,20.1649275431181,20.44089009496958,19.888966871107712,20.431034088134766,39400
2024-05-03 00:00:00+00:00,19.711562318379116,20.55916009961856,19.386321615319503,20.50988006591797,99200
2024-05-06 00:00:00+00:00,20.63800804265552,21.160363285767207,20.18464109295575,20.94353675842285,35300
2024-05-07 00:00:00+00:00,20.81541100542354,21.36733423379551,20.73656482994183,21.31805419921875,38000
2024-05-08 00:00:00+00:00,21.06180666596361,21.249065167853626,20.913968434162474,21.1505069732666,44200
2024-05-09 00:00:00+00:00,21.08151576545382,21.377190334690926,21.01252559658416,21.189929962158203,58300
2024-05-10 00:00:00+00:00,21.189932816071547,21.347625188966628,21.012528426604234,21.10123062133789,37900
2024-05-13 00:00:00+00:00,21.347621527144177,21.347621527144177,20.746418283707037,21.022380828857422,44000
2024-05-14 00:00:00+00:00,21.229355441195832,21.229355441195832,20.87454668579362,20.992815017700195,43900
2024-05-15 00:00:00+00:00,21.268776279440843,21.446180646194765,21.00266972930996,21.41661262512207,49700
2024-05-16 00:00:00+00:00,21.49545801893373,21.613728219077764,21.101227151522036,21.24906349182129,39500
2024-05-17 00:00:00+00:00,21.42646744105351,21.465891466958865,21.07165872726941,21.229352951049805,43600
2024-05-20 00:00:00+00:00,21.29834599362305,21.818731174887247,21.219499811002454,21.495460510253906,24900
2024-05-21 00:00:00+00:00,21.396898571584778,21.781275289527674,20.795697239140367,20.8843994140625,27600
2024-05-22 00:00:00+00:00,20.63800623102007,20.76613055869451,20.086081133761237,20.332475662231445,42400
2024-05-23 00:00:00+00:00,20.401467451457595,20.401467451457595,19.711562028522877,20.056514739990234,68800
2024-05-24 00:00:00+00:00,20.194496086863108,20.37190045480411,20.066371754373016,20.322622299194336,58400
2024-05-28 00:00:00+00:00,20.509880925974183,20.64786314628088,19.87911150688467,19.888967514038086,40700
2024-05-29 00:00:00+00:00,19.760841976525327,19.78055399150613,19.396179098586487,19.524303436279297,42100
2024-05-30 00:00:00+00:00,19.691853132868605,20.145220108817238,19.47502659297051,20.115652084350586,39500
2024-05-31 00:00:00+00:00,20.296572142971108,20.474523937658304,19.782484152109827,20.316343307495117,51200
2024-06-03 00:00:00+00:00,20.53384137684331,20.53384137684331,19.8022555518964,19.930776596069336,32200
2024-06-04 00:00:00+00:00,19.728107131965032,19.99997994360908,19.728107131965032,19.91100311279297,30400
2024-06-05 00:00:00+00:00,20.118616594741216,20.128503118916246,19.891232195700507,20.00986671447754,44700
2024-06-06 00:00:00+00:00,19.861574567116232,20.019755198075234,19.614417095535057,19.703393936157227,26000
2024-06-07 00:00:00+00:00,19.653960287173025,19.673733336428896,19.377145140237904,19.43646240234375,27900
2024-06-10 00:00:00+00:00,19.209078086277625,20.039527302444014,19.209078086277625,19.792369842529297,38800
2024-06-11 00:00:00+00:00,19.535324024851096,19.718220000040734,19.35737036870481,19.66384506225586,37500
2024-06-12 00:00:00+00:00,20.18782054611391,20.696964288559368,19.446348197778182,20.23725128173828,68100
2024-06-13 00:00:00+00:00,20.108730942992295,20.26691156533219,19.831913911066597,20.049413681030273,42300
2024-06-14 00:00:00+00:00,19.693505244854048,20.316341175039394,19.693505244854048,20.217479705810547,34900
2024-06-17 00:00:00+00:00,20.009866694554113,20.622817993164062,20.009866694554113,20.622817993164062,38900
2024-06-18 00:00:00+00:00,20.47452182547721,20.682135059687372,20.29657004914778,20.395431518554688,42800
2024-06-20 00:00:00+00:00,20.21747960299369,20.286683385366608,19.327711299165788,19.555097579956055,48900
2024-06-21 00:00:00+00:00,19.584757401037308,19.584757401037308,18.783967725968193,19.169532775878906,114400
2024-06-24 00:00:00+00:00,19.317826863552796,19.564984309285077,18.833396610535257,18.863056182861328,31000
2024-06-25 00:00:00+00:00,18.704876785005215,18.704876785005215,18.210561861390556,18.259992599487305,23100
2024-06-26 00:00:00+00:00,18.27976514423981,19.436462108985236,18.00294811582098,19.159645080566406,59600
2024-06-27 00:00:00+00:00,19.169532219430906,20.039527544823972,19.169532219430906,19.891233444213867,50300
2024-06-28 00:00:00+00:00,20.1087301266113,20.593158498567963,19.831913105923913,20.187820434570312,1019500
2024-07-01 00:00:00+00:00,20.05929878521826,20.227364034599518,19.78248177289421,19.940662384033203,51500
2024-07-02 00:00:00+00:00,20.009868572261674,20.34600288277391,19.901118681901288,20.316343307495117,30200
2024-07-03 00:00:00+00:00,20.217479270218597,20.35588683268627,20.049412136224298,20.19770622253418,20200
2024-07-05 00:00:00+00:00,20.029641482182413,20.029641482182413,19.426576655369796,19.604530334472656,51000
2024-07-08 00:00:00+00:00,19.802253554812633,20.721677591159327,19.802253554812633,20.494293212890625,30600
2024-07-09 00:00:00+00:00,20.346002320181285,20.889747985624258,20.09884485667779,20.55361557006836,43700
2024-07-10 00:00:00+00:00,20.731565653399592,21.265426635742188,20.40531790385522,21.265426635742188,40400
2024-07-11 00:00:00+00:00,21.720196093639355,21.98712659301514,21.25554076505543,21.69053840637207,89500
2024-07-12 00:00:00+00:00,22.016787615956414,22.23922971341947,21.532359206848998,21.97724151611328,73900
2024-07-15 00:00:00+00:00,22.273833567861267,22.273833567861267,21.641109114329502,22.155197143554688,69500
2024-07-16 00:00:00+00:00,22.441898920891003,23.222915541740445,22.145308826939367,23.173484802246094,97500
2024-07-17 00:00:00+00:00,22.955982906545835,23.247628768263787,22.32326044817265,22.461668014526367,80500
2024-07-18 00:00:00+00:00,22.313376664637552,22.525932245165464,21.59167728620701,21.838834762573242,36000
2024-07-19 00:00:00+00:00,21.85860593489764,21.90803667165847,21.344517975673394,21.532358169555664,34800
2024-07-22 00:00:00+00:00,21.710310032346825,21.89815022691309,21.374177626958094,21.888263702392578,58200
2024-07-23 00:00:00+00:00,21.828946055853102,22.570418410855805,21.819059531506994,22.352920532226562,57600
2024-07-24 00:00:00+00:00,22.13542287210265,22.75826076548171,21.779517390119363,21.789403915405273,59000
2024-07-25 00:00:00+00:00,22.026674613214595,22.51110303270916,21.364292511933897,22.174968719482422,77100
2024-07-26 00:00:00+00:00,22.64950885640545,23.00047198732882,22.352920666882383,22.88677978515625,51000
2024-07-29 00:00:00+00:00,22.955986879222618,22.955986879222618,22.10576640006311,22.155197143554688,25900
2024-07-30 00:00:00+00:00,22.4221256005783,22.4221256005783,21.62133593931817,21.927810668945312,36600
2024-07-31 00:00:00+00:00,22.105763679069476,22.787916906464737,21.908036958117314,22.293601989746094,57300
2024-08-01 00:00:00+00:00,22.204624750233048,22.382578418722677,21.6411060571237,21.96735382080078,44500
2024-08-02 00:00:00+00:00,20.86008924956006,21.680651911769374,20.82054315226722,21.077587127685547,48800
2024-08-05 00:00:00+00:00,20.088956965221303,20.158160748588514,19.62430164428314,19.831912994384766,63900
2024-08-06 00:00:00+00:00,19.742936382847795,20.672248920747183,19.742936382847795,20.23725128173828,59000
2024-08-07 00:00:00+00:00,20.58327270853549,20.761226379205993,19.6144159300647,19.693506240844727,44300
2024-08-08 00:00:00+00:00,19.960437996461984,20.612933572661763,19.762711264302467,20.543729782104492,35300
2024-08-09 00:00:00+00:00,20.543729782104492,20.771114204124626,20.375662625467466,20.543729782104492,34600
2024-08-12 00:00:00+00:00,20.296568404437558,20.721677591159327,20.098841710322986,20.494293212890625,40700
2024-08-13 00:00:00+00:00,20.790885300616132,21.02815622551251,20.662362371092037,20.850202560424805,24600
2024-08-14 00:00:00+00:00,20.8205444595531,20.939180873218884,20.642590781885342,20.83043098449707,21400
2024-08-15 00:00:00+00:00,21.433495295591204,21.433495295591204,20.8996342753122,20.939180374145508,39700
2024-08-16 00:00:00+00:00,20.899635461582527,20.97872577807656,20.257026404360776,20.46463966369629,46600
2024-08-19 00:00:00+00:00,20.711796115443143,21.176451466187423,20.474523292018628,21.16656494140625,32900
2024-08-20 00:00:00+00:00,21.324745079380776,21.324745079380776,20.820543641031165,20.96883773803711,22700
2024-08-21 00:00:00+00:00,21.215994185609116,21.542243823427714,21.07758661974304,21.49281120300293,17200
2024-08-22 00:00:00+00:00,21.374177640729407,21.384062279594545,21.097360610961914,21.097360610961914,15900
2024-08-23 00:00:00+00:00,21.146791533811783,22.609965120401906,21.146791533811783,22.293601989746094,66600
2024-08-26 00:00:00+00:00,22.629735478890893,22.81757566854666,22.30348772088967,22.432010650634766,70000
2024-08-27 00:00:00+00:00,22.308432913153272,22.476500061723044,22.08599082156655,22.21451187133789,30100
2024-08-28 00:00:00+00:00,22.204624276630536,22.372691417101404,21.7399689521107,21.769628524780273,35300
2024-08-29 00:00:00+00:00,22.076103400765707,22.323260851238075,21.838832474591634,21.997013092041016,29100
2024-08-30 00:00:00+00:00,22.109044737413573,22.753480311705463,21.454696457039198,22.594850540161133,37300
2024-09-03 00:00:00+00:00,22.594850431380348,22.72373641100859,21.742213995172477,22.128873825073242,64300
2024-09-04 00:00:00+00:00,22.287504113912295,22.317247905756048,21.890929677742626,22.009902954101562,24500
2024-09-05 00:00:00+00:00,22.247847531440726,22.297418626642937,21.355554580688477,21.355554580688477,22500
2024-09-06 00:00:00+00:00,21.305981716593113,21.305981716593113,20.126171112060547,20.126171112060547,26500
2024-09-09 00:00:00+00:00,20.056770722612963,20.76069199933155,20.056770722612963,20.602062225341797,41300
2024-09-10 00:00:00+00:00,20.830093050926354,21.34564078075701,20.35420371155166,21.31589698791504,25900
2024-09-11 00:00:00+00:00,21.07795242074279,21.42495577485558,21.01846672578567,21.216753005981445,18500
2024-09-12 00:00:00+00:00,21.474526439839106,21.941493957942967,21.335725857394692,21.801700592041016,25000
2024-09-13 00:00:00+00:00,22.168531815205483,22.396561870230986,21.9107579695617,22.14870262145996,35000
2024-09-16 00:00:00+00:00,22.38664936525674,22.565108343610362,22.12887549552553,22.515535354614258,21300
2024-09-17 00:00:00+00:00,22.82288108492886,23.080654941915174,22.624592920780596,22.852622985839844,32800
2024-09-18 00:00:00+00:00,22.87740722482487,23.487140691427456,22.584933263672497,23.011249542236328,37800
2024-09-19 00:00:00+00:00,23.76474441771086,23.83414659677314,23.20458386932837,23.735002517700195,32200
2024-09-20 00:00:00+00:00,23.219456172171835,24.28029353072319,23.130226684908997,24.042348861694336,173100
2024-09-23 00:00:00+00:00,24.280292625959234,24.280292625959234,23.76474491676633,23.99277687072754,20900
2024-09-24 00:00:00+00:00,24.171234298612234,25.5394184781846,23.992777219160963,25.47993278503418,45300
2024-09-25 00:00:00+00:00,25.460104768943552,25.460104768943552,24.438923885671013,24.577726364135742,32500
2024-09-26 00:00:00+00:00,24.984213870425755,25.043699562641304,24.587637546279264,24.934640884399414,31700
2024-09-27 00:00:00+00:00,25.27173110619991,25.628649062440182,25.033786432378452,25.519590377807617,28100
2024-09-30 00:00:00+00:00,25.529503682734052,25.67821885996424,24.577725035647994,25.113100051879883,56400
2024-10-01 00:00:00+00:00,25.20232833214693,25.261814021993313,24.36952111023366,24.98421287536621,38400
2024-10-02 00:00:00+00:00,25.10318262669011,25.142841011359163,24.736352023580654,24.875152587890625,18900
2024-10-03 00:00:00+00:00,24.60746761732006,25.25190133049168,24.339779156289715,25.17258644104004,50000
2024-10-04 00:00:00+00:00,25.678218961036293,25.678218961036293,24.974299570235207,25.202329635620117,28400
2024-10-07 00:00:00+00:00,24.964384892531555,25.08831452214816,24.57772505325289,24.73635482788086,22200
2024-10-08 00:00:00+00:00,24.944556488599535,25.182501158083458,24.83549780595502,25.073444366455078,18700
2024-10-09 00:00:00+00:00,25.14284261663689,25.14284261663689,24.191062124986367,24.419092178344727,28200
2024-10-10 00:00:00+00:00,24.032436200382485,24.51824017516759,24.032436200382485,24.508325576782227,19100
2024-10-11 00:00:00+00:00,24.33977937226196,25.0734444699698,24.33977937226196,24.974300384521484,31800
2024-10-14 00:00:00+00:00,24.855326388398417,25.489845491379175,24.847395466915987,25.47993278503418,17200
2024-10-15 00:00:00+00:00,25.261815113172744,25.926078000033996,25.05361424420922,25.777362823486328,50700
2024-10-16 00:00:00+00:00,26.015305877479392,26.431709480705724,25.81701961800054,26.0450496673584,52500
2024-10-17 00:00:00+00:00,26.183850422471306,26.183850422471306,25.266771974761024,25.470016479492188,24700
2024-10-18 00:00:00+00:00,25.549332359591663,25.747618628208645,25.212243622825156,25.42044448852539,34200
2024-10-21 00:00:00+00:00,25.450185928480895,25.582046464575367,24.776008517233848,24.875152587890625,24500
2024-10-22 00:00:00+00:00,24.63721072902184,25.023870568034294,24.062177323637343,24.924726486206055,28700
2024-10-23 00:00:00+00:00,24.617382173954958,24.617382173954958,24.002690363464477,24.329866409301758,17800
2024-10-24 00:00:00+00:00,24.508322585163672,24.508322585163672,23.55654394854344,23.715173721313477,24300
2024-10-25 00:00:00+00:00,24.0423477744699,24.0423477744699,23.219455122159612,23.24919891357422,20100
2024-10-28 00:00:00+00:00,23.665603025715292,23.80440360647676,23.040996630256505,23.50697135925293,33800
2024-10-29 00:00:00+00:00,23.179796225084726,23.447484668895445,22.981509959718863,23.3681697845459,32600
2024-10-30 00:00:00+00:00,23.239285891326634,24.007649256955638,23.169885597672117,23.546630859375,22100
2024-10-31 00:00:00+00:00,23.31859769942726,23.95311674724321,23.15005334097416,23.60611343383789,52400
2024-11-01 00:00:00+00:00,23.84405910312036,24.029458094500743,23.39791358755171,23.744916915893555,26500
2024-11-04 00:00:00+00:00,24.002689954349226,24.35960789571284,23.78457448519151,24.349693298339844,25300
2024-11-05 00:00:00+00:00,24.191063015871237,24.894984286486178,24.191063015871237,24.84541130065918,30700
2024-11-06 00:00:00+00:00,25.281641874023126,26.768797278377427,25.221163403993856,26.183849334716797,158500
2024-11-07 00:00:00+00:00,26.22350822531927,26.669653720615607,25.460101315858704,26.064878463745117,69400
2024-11-08 00:00:00+00:00,26.24333751750782,27.31408943484547,25.866592277951412,27.284347534179688,52600
2024-11-11 00:00:00+00:00,27.710664100136327,27.710664100136327,26.362309214242966,26.61016845703125,59600
2024-11-12 00:00:00+00:00,26.6299991607666,26.97700060753955,25.856677598638186,26.6299991607666,54700
2024-11-13 00:00:00+00:00,27.006744927573305,27.006744927573305,25.86659270197074,26.134281158447266,64100
2024-11-14 00:00:00+00:00,26.312738617205746,26.96708687919809,26.12436505965765,26.302824020385742,49100
2024-11-15 00:00:00+00:00,26.451540908389376,26.47137010331707,26.074793768827618,26.312740325927734,42800
2024-11-18 00:00:00+00:00,26.600256596307446,26.798544767338935,26.124367255051244,26.193767547607422,32800
2024-11-19 00:00:00+00:00,26.243339583794896,26.243339583794896,25.39070495629256,25.866594314575195,47600
2024-11-20 00:00:00+00:00,25.598903972707067,26.03513679812955,24.8454115982559,25.113100051879883,37800
2024-11-21 00:00:00+00:00,25.212244017995545,25.90624880555669,25.182500226279583,25.777362823486328,28000
2024-11-22 00:00:00+00:00,25.916163583125286,26.62999946114682,25.752577455089405,26.33256721496582,27000
2024-11-25 00:00:00+00:00,26.788628525131667,27.41323301080894,26.51102548093286,27.026573181152344,64100
2024-11-26 00:00:00+00:00,26.83819751005792,27.363659766024558,26.689482348109895,26.848112106323242,46400
2024-11-27 00:00:00+00:00,27.115802854355863,28.04775418192385,27.115802854355863,27.581777572631836,46900
2024-11-29 00:00:00+00:00,27.962357826270626,27.962357826270626,27.266777907913884,27.415830612182617,32800
2024-12-02 00:00:00+00:00,27.435706288529072,27.48538989419076,26.90905135009806,27.187284469604492,61700
2024-12-03 00:00:00+00:00,27.296589515685096,27.41583282591333,26.81962006538838,27.227031707763672,38800
2024-12-04 00:00:00+00:00,27.19722372877741,27.50526627801076,26.938864789149743,27.097854614257812,32600
2024-12-05 00:00:00+00:00,26.899115971512714,27.296590528169762,26.869306564331055,26.869306564331055,28000
2024-12-06 00:00:00+00:00,26.938862694020113,26.938862694020113,26.2730921424188,26.47182846069336,19900
2024-12-09 00:00:00+00:00,26.43208250675218,27.147536679025368,26.43208250675218,26.809682846069336,24500
2024-12-10 00:00:00+00:00,27.10779111106216,27.10779111106216,26.47679942753071,26.8593692779541,37600
2024-12-11 00:00:00+00:00,27.24690616559504,27.435707285524888,26.799746117158065,26.829557418823242,37500
2024-12-12 00:00:00+00:00,26.94880074801344,26.94880074801344,25.855744325239215,25.905427932739258,48000
2024-12-13 00:00:00+00:00,25.70669242724852,25.746438935454492,25.209848755170572,25.537765502929688,33800
2024-12-16 00:00:00+00:00,25.68681674033041,25.806058153362223,25.438394918654698,25.458269119262695,38000
2024-12-17 00:00:00+00:00,25.358899681623427,25.358899681623427,24.703066232556274,24.722938537597656,43800
2024-12-18 00:00:00+00:00,24.92167537506838,25.03694231917915,23.520576547995176,23.729249954223633,74800
2024-12-19 00:00:00+00:00,23.71931554167025,24.275779872162534,23.29202972001603,23.361587524414062,63100
2024-12-20 00:00:00+00:00,23.0137984089172,24.17641266071545,23.0137984089172,23.769001007080078,130500
2024-12-23 00:00:00+00:00,23.61000933744019,23.90314715262334,23.24234422022599,23.361587524414062,57700
2024-12-24 00:00:00+00:00,23.421209513089547,23.898178965379053,23.421209513089547,23.73918914794922,19000
2024-12-26 00:00:00+00:00,23.57026210421447,24.265843973238553,23.54045269817306,24.245969772338867,23100
2024-12-27 00:00:00+00:00,23.927990337404854,24.07207545215906,23.118134649460604,23.331777572631836,60100
2024-12-30 00:00:00+00:00,23.16285103688037,23.4599633350607,22.6660073739124,23.043609619140625,43800
2024-12-31 00:00:00+00:00,23.232409461123982,24.56196438172546,22.996906043845165,24.106855392456055,64000
2025-01-02 00:00:00+00:00,24.385087843621395,24.812371800933594,24.186349620674388,24.275781631469727,87500
2025-01-03 00:00:00+00:00,24.534138484546077,25.011107904838326,24.454643581164035,24.881929397583008,31500
2025-01-06 00:00:00+00:00,25.269468126630574,25.269468126630574,23.69944228183958,23.719316482543945,49300
2025-01-07 00:00:00+00:00,23.65969411934732,24.026366113405565,22.790217730486365,23.93792724609375,151200
2025-01-08 00:00:00+00:00,23.937927431941027,24.270811770798602,23.351651767847027,23.947864532470703,51700
2025-01-10 00:00:00+00:00,23.560323354004744,23.659692456236954,22.8448692294872,23.540451049804688,58600
2025-01-13 00:00:00+00:00,23.29202858741617,23.739186691934847,23.29202858741617,23.70937728881836,36400
2025-01-14 00:00:00+00:00,23.729251806920356,24.18634894887897,23.29203076107416,23.520578384399414,49300
2025-01-15 00:00:00+00:00,23.957801507444554,24.057168721604302,23.61001057196107,23.838558197021484,37700
2025-01-16 00:00:00+00:00,23.848495366428935,24.160512362033266,23.381463014480627,23.4311466217041,61700
2025-01-17 00:00:00+00:00,23.768999641610495,23.878305848119016,23.182723999023438,23.182723999023438,41200
2025-01-21 00:00:00+00:00,23.431145759590084,23.59013557122517,23.013797030220978,23.282093048095703,64500
2025-01-22 00:00:00+00:00,23.063480994013602,23.217503205625807,22.73556426550704,22.99392318725586,44600
2025-01-23 00:00:00+00:00,22.944239280984167,23.3019673056971,22.884618575301367,23.182723999023438,33900
