"('date', '')","('open', 'AB')","('high', 'AB')","('low', 'AB')","('close', 'AB')","('volume', 'AB')"
2024-02-14 00:00:00+00:00,28.812125997204255,29.069299923425234,28.417792425655826,28.769264221191406,432500
2024-02-15 00:00:00+00:00,29.052156966518215,29.335050597905166,28.82927375069493,28.897851943969727,376200
2024-02-16 00:00:00+00:00,28.775030365309092,29.152264271599698,28.608346939086914,28.608346939086914,284400
2024-02-20 00:00:00+00:00,28.68730149067692,29.301403400818366,28.555707029008687,28.59079933166504,259900
2024-02-21 00:00:00+00:00,28.450436267125475,28.827670191335322,28.362708848438466,28.555709838867188,132000
2024-02-22 00:00:00+00:00,28.8364395768562,29.582135969864712,28.617117698898333,29.45931625366211,448000
2024-02-23 00:00:00+00:00,29.468086721646596,29.985686471073965,29.31894610914066,29.783910751342773,571000
2024-02-26 00:00:00+00:00,29.915505156084176,29.933051309284366,29.152265898101856,29.397905349731445,221200
2024-02-27 00:00:00+00:00,29.3891318709762,29.827775630244503,29.30140445775706,29.60845375061035,233200
2024-02-28 00:00:00+00:00,29.46809002712322,29.783914092245823,29.108402252197266,29.108402252197266,257100
2024-02-29 00:00:00+00:00,29.125947082247144,29.125947082247144,27.862652552441343,27.87142562866211,749000
2024-03-01 00:00:00+00:00,27.862652162261355,28.748712768632128,27.52928196371349,28.582029342651367,529300
2024-03-04 00:00:00+00:00,28.59957165391148,29.213673583804876,28.59957165391148,28.88907814025879,323900
2024-03-05 00:00:00+00:00,28.94171652903175,29.538268959067285,28.85398576977191,29.485633850097656,292800
2024-03-06 00:00:00+00:00,29.476859873458448,29.722502659237954,29.14349301929244,29.687410354614258,307000
2024-03-07 00:00:00+00:00,29.310174305510692,29.92427620522486,28.871530569512874,29.827774047851562,433000
2024-03-08 00:00:00+00:00,29.933051219776242,29.941825969643368,29.301406439390874,29.678640365600586,357600
2024-03-11 00:00:00+00:00,29.69618147625586,29.77513748761828,29.424224484463547,29.49440574645996,199700
2024-03-12 00:00:00+00:00,29.65231768158182,29.9593703233447,29.547044115605047,29.757591247558594,431400
2024-03-13 00:00:00+00:00,29.5996856323306,30.126056863224665,29.5295010166985,29.91550636291504,362100
2024-03-14 00:00:00+00:00,29.950597283755563,30.0207818961375,28.994353692864035,29.27508544921875,459800
2024-03-15 00:00:00+00:00,29.432997856254683,29.801460382790875,29.064538676305045,29.204904556274414,242300
2024-03-18 00:00:00+00:00,29.275083683037387,29.626000030603066,29.125946410603078,29.371585845947266,183200
2024-03-19 00:00:00+00:00,29.22245208430616,29.76636947645166,29.169813621871416,29.51195526123047,350500
2024-03-20 00:00:00+00:00,29.494406827325214,30.35414823445233,29.275084937346264,30.24887466430664,358100
2024-03-21 00:00:00+00:00,30.266416743790217,31.08229433243666,30.02954873290067,30.389236450195312,377800
2024-03-22 00:00:00+00:00,30.389239714156343,30.389239714156343,29.476859873458448,29.687410354614258,241300
2024-03-25 00:00:00+00:00,29.678638853153277,29.81900472459537,29.266312641660598,29.617225646972656,196800
2024-03-26 00:00:00+00:00,29.81900717669735,30.178694961007515,29.696184100822364,30.003236770629883,259100
2024-03-27 00:00:00+00:00,30.012008363289738,30.617338956577413,29.968144652065604,30.48574447631836,350900
2024-03-28 00:00:00+00:00,30.52960196201122,30.994566576615085,30.450645959273658,30.476966857910156,230200
2024-04-01 00:00:00+00:00,30.476966899502337,30.634875558606996,30.117279185781673,30.196231842041016,228100
2024-04-02 00:00:00+00:00,30.0471023897353,30.59979455321854,29.915507901948438,30.362926483154297,387100
2024-04-03 00:00:00+00:00,29.985687012093845,30.64365263697024,29.845321145983664,30.459423065185547,387600
2024-04-04 00:00:00+00:00,30.047096927487807,30.38923851763168,29.731272891482313,29.86286735534668,452300
2024-04-05 00:00:00+00:00,29.933049433976855,30.40678550094278,29.845322020058568,30.090961456298828,212900
2024-04-08 00:00:00+00:00,30.09095764197368,30.731377052839417,30.012001640821143,30.68751335144043,674800
2024-04-09 00:00:00+00:00,30.69629269324979,30.792791512133867,29.91550396652793,30.240102767944336,211400
2024-04-10 00:00:00+00:00,29.84532162239906,30.07341490349928,29.04699011866886,29.17858123779297,371700
2024-04-11 00:00:00+00:00,29.38913148485563,29.564589655575002,28.775029560630944,29.029443740844727,310700
2024-04-12 00:00:00+00:00,28.950488281227525,29.406678195128134,28.722394997570376,29.082082748413086,292200
2024-04-15 00:00:00+00:00,28.836440041003286,29.275083803979367,28.327615016175926,28.48552703857422,315300
2024-04-16 00:00:00+00:00,28.424114614130957,29.16103620328505,28.36270476058362,28.669754028320312,329600
2024-04-17 00:00:00+00:00,28.889077020492078,29.231218602668974,28.345159719251523,28.467979431152344,201400
2024-04-18 00:00:00+00:00,28.643439060972515,28.897849900093032,28.353932571046865,28.48552703857422,148400
2024-04-19 00:00:00+00:00,28.476754880406517,29.283861217948274,28.476754880406517,28.976808547973633,206900
2024-04-22 00:00:00+00:00,29.029443053184814,29.59090650891766,28.95048704556075,29.52072525024414,224300
2024-04-23 00:00:00+00:00,29.608455344812192,29.652319053783508,29.152265409020263,29.38913345336914,424000
2024-04-24 00:00:00+00:00,29.34526738914537,29.968140707671047,29.257536631657537,29.40667724609375,319300
2024-04-25 00:00:00+00:00,29.30140724303025,29.766368601144382,28.53816461981052,29.5733642578125,410100
2024-04-26 00:00:00+00:00,29.380360694545296,29.985687882226074,28.77503016027819,29.441770553588867,609300
2024-04-29 00:00:00+00:00,29.25754065100412,29.959373420978434,29.178584631711345,29.91550636291504,391200
2024-04-30 00:00:00+00:00,29.827774799147488,29.985686815811047,28.88030269916613,29.380359649658203,435600
2024-05-01 00:00:00+00:00,29.432996665924897,29.573362540217587,28.696074989241666,29.0469913482666,356100
2024-05-02 00:00:00+00:00,29.30140576166618,29.38036177571146,28.564484079439055,29.196128845214844,320700
2024-05-03 00:00:00+00:00,29.43830920681536,30.22763717105631,29.330674664031733,29.743276596069336,244500
2024-05-06 00:00:00+00:00,29.859881580531418,29.95854800013346,29.420368462751487,29.716367721557617,269100
2024-05-07 00:00:00+00:00,29.599763149956036,29.599763149956036,28.980860243156616,29.28582763671875,282000
2024-05-08 00:00:00+00:00,29.034674503092667,29.27685478315231,28.900132184153076,29.007766723632812,194400
2024-05-09 00:00:00+00:00,29.02570488032777,29.662547386585754,28.93600658404064,29.608728408813477,190200
2024-05-10 00:00:00+00:00,29.698428652834274,29.716368313268248,29.223039627075195,29.223039627075195,239600
2024-05-13 00:00:00+00:00,29.223040534071295,29.635642471937576,29.223040534071295,29.28582763671875,197200
2024-05-14 00:00:00+00:00,29.4831542324042,30.21866315417588,29.411399016973867,30.066181182861328,254200
2024-05-15 00:00:00+00:00,30.245574521596616,30.703023859716776,30.11102878716354,30.65817642211914,365700
2024-05-16 00:00:00+00:00,30.67611845468465,30.96314618348307,30.451877827708362,30.460845947265625,297200
2024-05-17 00:00:00+00:00,30.496722628334425,30.649204599088833,30.227634583588912,30.3621768951416,187300
2024-05-20 00:00:00+00:00,30.362179476681202,30.595391644492235,30.209697492962036,30.415998458862305,201600
2024-05-21 00:00:00+00:00,30.29939304537684,30.81963295305069,30.29939304537684,30.469818115234375,297100
2024-05-22 00:00:00+00:00,30.469817974903673,31.133568325231405,30.128971258398888,30.55054473876953,414700
2024-05-23 00:00:00+00:00,30.69405892239936,30.98108665874386,29.895762816838694,29.931638717651367,354800
2024-05-24 00:00:00+00:00,30.128969732237504,30.496724210855742,30.0751507518396,30.26351547241211,119300
2024-05-28 00:00:00+00:00,30.290424767769128,30.586420620670857,29.824003845898073,30.04824447631836,182900
2024-05-29 00:00:00+00:00,29.599762051587337,29.832970792532638,29.375521429984403,29.47418785095215,151200
2024-05-30 00:00:00+00:00,29.608733502729137,29.976488026674865,29.608733502729137,29.88679313659668,207300
2024-05-31 00:00:00+00:00,29.976485878663045,30.389091239722717,29.904730656070374,30.09309196472168,129500
2024-06-03 00:00:00+00:00,30.263518318716926,30.72096771938146,30.102064783978708,30.586421966552734,213100
2024-06-04 00:00:00+00:00,30.532600789813,30.586416343738872,30.093087710125022,30.290420532226562,165400
2024-06-05 00:00:00+00:00,30.12000279569421,30.667147053842537,29.976485508997733,30.38011932373047,263600
2024-06-06 00:00:00+00:00,30.19175857754377,30.541573416255375,30.057212829589844,30.057212829589844,96700
2024-06-07 00:00:00+00:00,30.021335973939955,30.344243021445603,29.87782211078638,29.94957733154297,126800
2024-06-10 00:00:00+00:00,29.653579862455402,30.003394670890106,29.420367709072128,29.788122177124023,196300
2024-06-11 00:00:00+00:00,29.375520878858282,29.644608935405266,29.124372482299805,29.124372482299805,282700
2024-06-12 00:00:00+00:00,29.58182139172424,30.227635455044236,29.33964111797924,29.53697395324707,212500
2024-06-13 00:00:00+00:00,29.599762361816214,29.96751684823377,29.429340719402354,29.815034866333008,152900
2024-06-14 00:00:00+00:00,29.52800165297513,29.79709312019638,29.429338659519498,29.608728408813477,150500
2024-06-17 00:00:00+00:00,29.599759690229995,29.868847730358617,29.196125919217025,29.671518325805664,208100
2024-06-18 00:00:00+00:00,29.4921267014398,30.003395030924118,29.4921267014398,29.958547592163086,168400
2024-06-20 00:00:00+00:00,29.8060643402092,30.49672589610009,29.8060643402092,30.469818115234375,189200
2024-06-21 00:00:00+00:00,30.263514013165,30.604357274329338,29.967514767709496,30.066181182861328,181800
2024-06-24 00:00:00+00:00,30.066183672628984,30.622299469416323,30.057212131432173,30.245576858520508,178400
2024-06-25 00:00:00+00:00,30.227636619365672,30.39805826079939,30.137938317316063,30.281452178955078,110300
2024-06-26 00:00:00+00:00,30.057208936918933,30.27248142143745,29.689454484664854,29.79709243774414,295900
2024-06-27 00:00:00+00:00,29.824003845898073,30.263516987043648,29.608731335172788,30.04824447631836,317300
2024-06-28 00:00:00+00:00,30.03030336077151,30.469816480629284,30.03030336077151,30.30836296081543,119700
2024-07-01 00:00:00+00:00,30.38011748606374,30.48775544457517,29.976483695746456,30.039274215698242,146200
2024-07-02 00:00:00+00:00,30.003396222941053,30.496724912192562,29.877822020765077,30.075151443481445,158000
2024-07-03 00:00:00+00:00,29.95855011776417,30.523634052743997,29.95855011776417,30.398059844970703,126400
2024-07-05 00:00:00+00:00,30.281451759752915,30.604358799380616,30.111030120678432,30.30836296081543,193400
2024-07-08 00:00:00+00:00,30.317336095220156,30.595395741261168,30.15588254869839,30.209701538085938,162700
2024-07-09 00:00:00+00:00,30.209699475695647,30.694060082194056,30.155880489982273,30.505695343017578,336400
2024-07-10 00:00:00+00:00,30.44290637854184,30.676118547420835,30.182789850909714,30.33527183532715,446200
2024-07-11 00:00:00+00:00,30.245577483645402,30.694058746823345,30.11103173603582,30.469818115234375,312400
2024-07-12 00:00:00+00:00,30.3442440032959,30.64920797842964,30.218666375037852,30.3442440032959,253200
2024-07-15 00:00:00+00:00,30.272483591658272,30.53260353112101,30.164849052502774,30.26351547241211,266700
2024-07-16 00:00:00+00:00,30.433937111211673,30.433937111211673,30.021335193082006,30.26351547241211,557300
2024-07-17 00:00:00+00:00,30.245576279775594,30.58641956264303,30.20072541793061,30.281452178955078,234000
2024-07-18 00:00:00+00:00,30.2635132501349,30.50569009004143,30.119999401252482,30.137935638427734,238100
2024-07-19 00:00:00+00:00,30.146910529291336,30.52363314136296,30.0572122252454,30.33527183532715,252000
2024-07-22 00:00:00+00:00,30.55054432108847,30.864479830918917,30.29939249158368,30.792724609375,251200
2024-07-23 00:00:00+00:00,30.66714863297945,31.3219308898667,30.66714863297945,31.214296340942383,236400
2024-07-24 00:00:00+00:00,31.214296398027773,31.680717339740312,30.52363481635578,30.541574478149414,606300
2024-07-25 00:00:00+00:00,30.586415914472596,31.33089633530542,30.496721044761628,30.873443603515625,376100
2024-07-26 00:00:00+00:00,30.8913868816263,31.797320911407816,30.828599781143264,31.366779327392578,691200
2024-07-29 00:00:00+00:00,31.37574530666582,31.84216617961188,30.963143411165884,31.115625381469727,482500
2024-07-30 00:00:00+00:00,31.23222998880759,31.806285368054695,30.765809137759323,31.16047477722168,437100
2024-07-31 00:00:00+00:00,31.39368863812609,31.842169904385035,31.36678085707552,31.65380859375,376700
2024-08-01 00:00:00+00:00,31.752473204138873,31.994650063027038,31.016964243262873,31.743501663208008,527600
2024-08-02 00:00:00+00:00,31.61792703643248,31.61792703643248,30.550542929971787,30.64023780822754,452600
2024-08-05 00:00:00+00:00,29.69675510241249,29.989878680169966,28.002154401341624,29.192956924438477,884400
2024-08-06 00:00:00+00:00,29.137998353227268,30.13644157110438,29.137998353227268,29.98988151550293,286200
2024-08-07 00:00:00+00:00,30.50283708544334,30.80511913713049,29.95323780235201,30.118118286132812,350800
2024-08-08 00:00:00+00:00,30.411238279754272,30.521157437194088,29.861635504021155,30.301319122314453,244800
2024-08-09 00:00:00+00:00,30.411240705756352,30.667719924998433,30.228039765897456,30.493680953979492,188100
2024-08-12 00:00:00+00:00,30.484518985139538,30.640241007013152,30.228039765897456,30.493680953979492,150600
2024-08-13 00:00:00+00:00,30.631075538054127,31.107396529552606,30.58527618188958,30.77763557434082,360500
2024-08-14 00:00:00+00:00,30.924196072328815,31.547077109413664,30.878396715480477,31.290597915649414,360200
2024-08-15 00:00:00+00:00,31.821885346847715,32.11500547084685,31.574564587048283,31.72112464904785,482500
2024-08-16 00:00:00+00:00,31.620363985439653,32.10584353616303,31.620363985439653,31.84020233154297,328800
2024-08-19 00:00:00+00:00,31.904325709729594,32.023403358204455,31.492124441980984,31.675325393676758,450200
2024-08-20 00:00:00+00:00,31.556239350712282,31.766919189453294,31.427999752719227,31.45547866821289,219300
2024-08-21 00:00:00+00:00,31.629515539998824,32.1241569519043,31.281437652450595,32.1241569519043,265100
2024-08-22 00:00:00+00:00,32.005082221910705,32.151642281246346,31.757761466606663,31.831043243408203,197200
2024-08-23 00:00:00+00:00,32.050881763618364,32.518040812460704,31.922638667483465,32.023399353027344,359200
2024-08-26 00:00:00+00:00,32.032562975124755,32.19744347011517,31.647840655391366,31.995922088623047,208900
2024-08-27 00:00:00+00:00,31.886000395926448,32.005078026217355,31.721119914005364,31.8493595123291,136200
2024-08-28 00:00:00+00:00,31.83103898844982,31.88600031370412,31.34555951197127,31.45547866821289,142900
2024-08-29 00:00:00+00:00,31.62036320101505,31.79440217855165,31.272281751674424,31.36388397216797,183100
2024-08-30 00:00:00+00:00,31.528758643562938,31.58371997178525,31.23563854824494,31.54707908630371,177900
2024-09-03 00:00:00+00:00,31.189839541715013,31.336399591033633,30.731838950810925,30.832599639892578,211500
2024-09-04 00:00:00+00:00,30.67688455210792,31.107402779675,30.603602772107298,30.850923538208008,139700
2024-09-05 00:00:00+00:00,30.933358260388893,30.960837175840055,30.502836615563524,30.759319305419922,159600
2024-09-06 00:00:00+00:00,30.777636635976002,30.95167908737831,30.23719582835196,30.301319122314453,163200
2024-09-09 00:00:00+00:00,30.33795693201613,30.92419710550173,30.31047801584245,30.539478302001953,155600
2024-09-10 00:00:00+00:00,30.51199848272408,30.841755949849162,30.16391707966949,30.805118560791016,161000
2024-09-11 00:00:00+00:00,30.603598995331605,31.015800221296562,30.411239587970346,30.98832130432129,190100
2024-09-12 00:00:00+00:00,31.04327898452735,31.400518880505334,30.85091957811877,31.33639907836914,181900
2024-09-13 00:00:00+00:00,31.354719789659125,31.831040819799846,31.144039938796972,31.638681411743164,183400
2024-09-16 00:00:00+00:00,31.25395945638784,31.739442460579664,31.244800982014656,31.620361328125,186500
2024-09-17 00:00:00+00:00,31.693639605912104,31.739442460579664,31.49212172129716,31.620361328125,229800
2024-09-18 00:00:00+00:00,31.693635940551758,31.876836855233204,31.446318724138642,31.693635940551758,393000
2024-09-19 00:00:00+00:00,32.041719092033404,32.33483917394517,31.90432101916245,32.19744110107422,272900
2024-09-20 00:00:00+00:00,32.06919809648622,32.27988143181856,31.876838697374446,32.01424026489258,216900
2024-09-23 00:00:00+00:00,32.060043554511864,32.188283169647114,31.666162739872178,31.831043243408203,319900
2024-09-24 00:00:00+00:00,31.74859919964183,32.115001051352245,31.67532092585996,31.968441009521484,157900
2024-09-25 00:00:00+00:00,32.08751888596293,32.160800654570814,31.794398800065498,31.858518600463867,203400
2024-09-26 00:00:00+00:00,32.01423759442201,32.10583630228205,31.766916890079866,31.77607536315918,168200
2024-09-27 00:00:00+00:00,32.06004394801682,32.15164267587559,31.8768429980318,32.0692024230957,174300
2024-09-30 00:00:00+00:00,32.10584197642471,32.115003945389965,31.547080674633815,31.95928192138672,168400
2024-10-01 00:00:00+00:00,31.89515729612803,31.922636210336865,31.501276552556305,31.693635940551758,160400
2024-10-02 00:00:00+00:00,31.69363750417386,31.98675758441868,31.602038789447473,31.8493595123291,86100
2024-10-03 00:00:00+00:00,31.794398340509954,31.968440791304545,31.611197415905277,31.922637939453125,131400
2024-10-04 00:00:00+00:00,32.06004428170161,32.3623263764632,31.748603711765806,31.794403076171875,178100
2024-10-07 00:00:00+00:00,32.00507562707598,32.04171650792668,31.556237066588416,31.77607536315918,108700
2024-10-08 00:00:00+00:00,31.88599820408285,31.98675538564903,31.583716176584065,31.684476852416992,172400
2024-10-09 00:00:00+00:00,31.693638217853405,31.995920272937862,31.657000827698038,31.812719345092773,126200
2024-10-10 00:00:00+00:00,31.821880676816768,32.82032204462083,31.693637583903435,32.24324035644531,385500
2024-10-11 00:00:00+00:00,32.050878414209784,32.70123832387043,32.050878414209784,32.398956298828125,209100
2024-10-14 00:00:00+00:00,32.70124097723861,33.15924154136165,32.50888157893102,33.07680130004883,320200
2024-10-15 00:00:00+00:00,33.21419950238386,33.75464030992946,33.1958825547024,33.589759826660156,300000
2024-10-16 00:00:00+00:00,33.846241983301965,34.7805635422659,33.58060082065922,34.55156326293945,461300
2024-10-17 00:00:00+00:00,34.808044849955074,35.220246079926405,34.597364997806885,35.1836051940918,435300
2024-10-18 00:00:00+00:00,35.266043592851396,35.68740327507697,35.266043592851396,35.44008255004883,270900
2024-10-21 00:00:00+00:00,35.34848400288608,35.44924468699971,34.58820138222288,34.65232467651367,394000
2024-10-22 00:00:00+00:00,34.6614852071578,34.9088059480395,34.5515660426328,34.72560501098633,146700
2024-10-23 00:00:00+00:00,34.76224933159109,34.899647427254806,34.16684710091227,34.487449645996094,293300
2024-10-24 00:00:00+00:00,34.49660441177168,35.266045545257064,34.40500569117919,35.1378059387207,533400
2024-10-25 00:00:00+00:00,35.137803673199514,35.4584026688697,34.87216250863451,35.156124114990234,433300
2024-10-28 00:00:00+00:00,35.220245037281614,35.47672424199677,34.70728313358422,34.798885345458984,373000
2024-10-29 00:00:00+00:00,34.80804015184505,35.05536085644648,34.43247985839844,34.43247985839844,193600
2024-10-30 00:00:00+00:00,34.48744530508613,34.75308298764071,34.038603196171245,34.157684326171875,165500
2024-10-31 00:00:00+00:00,34.047762486939185,34.29508322705649,33.8187621898973,33.937843322753906,204100
2024-11-01 00:00:00+00:00,34.20348656717374,34.62484630049935,34.02028561964643,34.285926818847656,313500
2024-11-04 00:00:00+00:00,34.22980753171696,34.73483835619969,33.63125406610487,33.771541595458984,322500
2024-11-05 00:00:00+00:00,33.66866454762282,34.20175145088071,33.66866454762282,34.12693405151367,175900
2024-11-06 00:00:00+00:00,34.80030541673736,35.84777756421462,34.772249337528905,35.73554611206055,637200
2024-11-07 00:00:00+00:00,35.763608357473366,35.810369682105126,35.080879460740206,35.118289947509766,233400
2024-11-08 00:00:00+00:00,35.118285855553516,35.39885733831249,34.304627485254514,34.33268356323242,439800
2024-11-11 00:00:00+00:00,34.74419275884702,35.00605900812175,34.052113084486564,34.12693405151367,294100
2024-11-12 00:00:00+00:00,34.15499141645055,34.29527538341877,33.24780677921655,33.83700942993164,280900
2024-11-13 00:00:00+00:00,33.83701047094205,33.91182787542817,33.350684854971085,33.472267150878906,357000
2024-11-14 00:00:00+00:00,33.715422655038495,34.669368487760764,33.50031774682559,34.6319580078125,406300
2024-11-15 00:00:00+00:00,34.56649886222284,34.72549165225853,34.04276630130645,34.20175552368164,266300
2024-11-18 00:00:00+00:00,34.35138752722388,34.697425557505284,34.248510488249984,34.267215728759766,316500
2024-11-19 00:00:00+00:00,34.22980651285735,34.40750452043801,33.874417633015966,34.13628387451172,249400
2024-11-20 00:00:00+00:00,34.28592250914565,34.80965856396253,34.11757890465665,34.76289367675781,310200
2024-11-21 00:00:00+00:00,34.95929587628023,34.95929587628023,34.28592147856482,34.342037200927734,332400
2024-11-22 00:00:00+00:00,34.4168548010104,34.585198401439975,32.97658336073954,33.27586364746094,732800
2024-11-25 00:00:00+00:00,33.41614605107187,33.94923290512562,32.93917491710895,33.01399230957031,457700
2024-11-26 00:00:00+00:00,33.03270285866932,33.565789798401646,32.82694875292691,33.472267150878906,431300
2024-11-27 00:00:00+00:00,33.659312469173464,34.32333247257876,33.612547582676235,34.29527282714844,282100
2024-11-29 00:00:00+00:00,34.25786794899503,34.25786794899503,33.855714161302075,33.921180725097656,134300
2024-12-02 00:00:00+00:00,33.90247598910626,34.12693533094255,33.59384484003887,34.033409118652344,268800
2024-12-03 00:00:00+00:00,34.02405365687905,34.295270716507716,33.52837371826172,33.52837371826172,291100
2024-12-04 00:00:00+00:00,33.6219017064553,33.93052926233374,33.42550202838174,33.668663024902344,207300
2024-12-05 00:00:00+00:00,33.50031839951826,33.986643945341626,33.303918727452995,33.48161315917969,247500
2024-12-06 00:00:00+00:00,33.64060873187044,33.83700842036223,33.15428314537163,33.2945671081543,253400
2024-12-09 00:00:00+00:00,32.34062086347543,34.06146010011375,32.29385598050009,33.96793746948242,865300
2024-12-10 00:00:00+00:00,33.4442019132687,34.089520203374526,33.388089761196696,33.490966796875,409300
2024-12-11 00:00:00+00:00,33.500317421223606,34.22045309875958,33.500317421223606,33.84635543823242,298600
2024-12-12 00:00:00+00:00,33.74348374553647,34.10822702152057,33.6686627824321,33.82765197753906,210600
2024-12-13 00:00:00+00:00,33.94923527000252,34.0801683916754,33.303920498474746,33.62190246582031,241200
2024-12-16 00:00:00+00:00,33.51902388815538,34.12693171685274,33.35068029152104,33.36003112792969,294600
2024-12-17 00:00:00+00:00,33.201046755059316,33.45356218666774,32.91112083706586,33.1542854309082,968100
2024-12-18 00:00:00+00:00,33.34133043509419,33.7528350347067,32.44349670410156,32.44349670410156,407700
2024-12-19 00:00:00+00:00,32.50896453451836,33.63125406638026,32.37803140987216,33.219749450683594,593200
2024-12-20 00:00:00+00:00,33.07946071817073,35.32403970025526,33.07946071817073,34.84706497192383,1302400
2024-12-23 00:00:00+00:00,34.85642064172761,34.94994328285142,33.9211799598492,34.12693405151367,484200
2024-12-24 00:00:00+00:00,33.790245341712335,34.594552863403685,33.66866305949715,34.41685485839844,243100
2024-12-26 00:00:00+00:00,34.41685688344118,35.02476476262568,34.35139032016409,34.98735427856445,233800
2024-12-27 00:00:00+00:00,35.01541061227307,35.324041756531145,34.66002171408881,34.828365325927734,314100
2024-12-30 00:00:00+00:00,34.58519870305889,34.73483706389464,33.95858918195294,34.098873138427734,407900
2024-12-31 00:00:00+00:00,34.267220779630655,34.697430671787636,34.09887715788916,34.688079833984375,382100
2025-01-02 00:00:00+00:00,34.84706419217012,34.98735171328374,34.41685435998947,34.66001892089844,674600
2025-01-03 00:00:00+00:00,34.78159967968549,35.492384595904596,34.71613311735742,35.26792526245117,575700
2025-01-06 00:00:00+00:00,35.38015385834924,35.49238173219077,34.65066375922981,34.70677947998047,246200
2025-01-07 00:00:00+00:00,34.734834706239646,34.92188353650322,33.74348197086417,33.84635543823242,335700
2025-01-08 00:00:00+00:00,33.78089218652821,34.53843841773614,33.575141664009806,34.482322692871094,206000
2025-01-10 00:00:00+00:00,34.154990657197004,34.30462902589949,33.10752207627966,33.13557815551758,336300
2025-01-13 00:00:00+00:00,32.92046970746328,33.49096704210413,32.85500315112677,33.369384765625,230200
2025-01-14 00:00:00+00:00,33.71542405131295,33.73412929206173,32.920470941619115,33.04205322265625,463500
2025-01-15 00:00:00+00:00,33.59384104182583,33.79024428159927,33.17298562091369,33.64060592651367,343400
2025-01-16 00:00:00+00:00,33.94923729628948,34.547790784039215,33.68737103731402,34.38880157470703,262800
2025-01-17 00:00:00+00:00,34.56649843186726,35.83842646567518,34.43556529326829,35.81972122192383,621600
2025-01-21 00:00:00+00:00,36.47438908760765,38.15782171658056,36.016119552377425,37.21323013305664,1678900
2025-01-22 00:00:00+00:00,37.38157069826847,37.76501923002324,36.8484838021133,37.75566482543945,551900
2025-01-23 00:00:00+00:00,37.783723702676575,37.87724634065124,37.25998765410258,37.60602569580078,435300
2025-01-24 00:00:00+00:00,37.755662812240374,38.213932285589614,37.65278577326443,38.092350006103516,375800
