"('date', '')","('open', 'AIR')","('high', 'AIR')","('low', 'AIR')","('close', 'AIR')","('volume', 'AIR')"
2024-03-08 00:00:00+00:00,66.36000061035156,66.44999694824219,64.06999969482422,64.5,195600
2024-03-11 00:00:00+00:00,64.45999908447266,65.12000274658203,63.02000045776367,63.45000076293945,265900
2024-03-12 00:00:00+00:00,63.209999084472656,63.959999084472656,62.65999984741211,63.79999923706055,242300
2024-03-13 00:00:00+00:00,63.97999954223633,64.95999908447266,63.869998931884766,64.61000061035156,215100
2024-03-14 00:00:00+00:00,65.0,65.5,63.599998474121094,64.30999755859375,253600
2024-03-15 00:00:00+00:00,63.619998931884766,64.7300033569336,62.79999923706055,62.849998474121094,1109900
2024-03-18 00:00:00+00:00,62.790000915527344,63.41999816894531,62.41999816894531,62.939998626708984,345300
2024-03-19 00:00:00+00:00,63.400001525878906,64.37999725341797,62.9900016784668,63.099998474121094,308100
2024-03-20 00:00:00+00:00,62.79999923706055,64.83000183105469,62.77000045776367,64.3499984741211,364300
2024-03-21 00:00:00+00:00,65.0999984741211,65.45999908447266,63.84000015258789,63.91999816894531,407800
2024-03-22 00:00:00+00:00,62.16999816894531,62.5,58.2400016784668,60.119998931884766,994300
2024-03-25 00:00:00+00:00,60.630001068115234,60.630001068115234,59.5,59.52000045776367,346400
2024-03-26 00:00:00+00:00,59.79999923706055,60.150001525878906,58.72999954223633,59.97999954223633,353100
2024-03-27 00:00:00+00:00,60.470001220703125,60.709999084472656,59.779998779296875,60.18000030517578,353400
2024-03-28 00:00:00+00:00,60.18000030517578,61.119998931884766,59.81999969482422,59.869998931884766,414100
2024-04-01 00:00:00+00:00,59.869998931884766,59.869998931884766,58.599998474121094,58.900001525878906,533200
2024-04-02 00:00:00+00:00,58.689998626708984,58.880001068115234,57.63999938964844,58.38999938964844,514500
2024-04-03 00:00:00+00:00,58.0099983215332,59.209999084472656,58.0099983215332,58.93000030517578,431200
2024-04-04 00:00:00+00:00,59.560001373291016,61.5,59.2400016784668,60.09000015258789,701300
2024-04-05 00:00:00+00:00,60.0099983215332,61.75,59.529998779296875,61.40999984741211,504200
2024-04-08 00:00:00+00:00,61.68000030517578,62.880001068115234,61.68000030517578,62.029998779296875,312400
2024-04-09 00:00:00+00:00,61.869998931884766,63.65999984741211,61.119998931884766,61.52000045776367,328500
2024-04-10 00:00:00+00:00,60.36000061035156,62.220001220703125,60.150001525878906,62.0099983215332,363700
2024-04-11 00:00:00+00:00,62.029998779296875,62.38999938964844,60.81999969482422,62.130001068115234,253500
2024-04-12 00:00:00+00:00,61.810001373291016,62.27000045776367,60.279998779296875,60.790000915527344,257400
2024-04-15 00:00:00+00:00,61.47999954223633,62.43000030517578,60.4900016784668,60.65999984741211,209100
2024-04-16 00:00:00+00:00,60.380001068115234,61.310001373291016,60.119998931884766,61.119998931884766,171100
2024-04-17 00:00:00+00:00,61.54999923706055,62.369998931884766,61.040000915527344,61.869998931884766,418500
2024-04-18 00:00:00+00:00,61.97999954223633,64.4800033569336,61.97999954223633,63.029998779296875,533400
2024-04-19 00:00:00+00:00,63.02000045776367,64.37000274658203,63.02000045776367,64.12000274658203,428800
2024-04-22 00:00:00+00:00,64.70999908447266,66.7699966430664,64.5,66.22000122070312,592100
2024-04-23 00:00:00+00:00,66.4000015258789,68.48999786376953,66.4000015258789,67.79000091552734,556000
2024-04-24 00:00:00+00:00,67.93000030517578,68.4800033569336,67.16000366210938,67.93000030517578,394300
2024-04-25 00:00:00+00:00,67.62999725341797,67.63999938964844,66.81999969482422,67.41999816894531,363700
2024-04-26 00:00:00+00:00,67.7300033569336,68.66999816894531,67.5,68.2699966430664,233000
2024-04-29 00:00:00+00:00,68.45999908447266,69.72000122070312,68.25,69.20999908447266,320800
2024-04-30 00:00:00+00:00,68.9000015258789,69.58000183105469,68.87999725341797,69.13999938964844,229300
2024-05-01 00:00:00+00:00,69.16000366210938,70.16999816894531,68.81999969482422,68.9800033569336,268000
2024-05-02 00:00:00+00:00,69.66000366210938,70.13999938964844,69.41999816894531,69.88999938964844,260500
2024-05-03 00:00:00+00:00,70.98999786376953,70.98999786376953,68.76000213623047,69.91999816894531,307900
2024-05-06 00:00:00+00:00,70.51000213623047,71.30999755859375,69.7699966430664,71.0999984741211,203000
2024-05-07 00:00:00+00:00,70.83999633789062,71.29000091552734,70.7300033569336,71.05999755859375,268200
2024-05-08 00:00:00+00:00,71.19999694824219,72.06999969482422,70.87999725341797,71.98999786376953,144800
2024-05-09 00:00:00+00:00,71.95999908447266,72.37999725341797,71.45999908447266,72.08999633789062,193200
2024-05-10 00:00:00+00:00,72.56999969482422,72.6500015258789,71.94999694824219,72.18000030517578,139600
2024-05-13 00:00:00+00:00,72.37000274658203,72.75,71.56999969482422,71.75,275500
2024-05-14 00:00:00+00:00,72.62999725341797,72.62999725341797,71.88999938964844,72.0999984741211,216700
2024-05-15 00:00:00+00:00,72.29000091552734,72.44999694824219,71.70999908447266,71.94999694824219,140800
2024-05-16 00:00:00+00:00,71.81999969482422,73.18000030517578,71.69999694824219,72.0999984741211,261500
2024-05-17 00:00:00+00:00,72.30000305175781,72.47000122070312,71.0,71.23999786376953,130800
2024-05-20 00:00:00+00:00,71.08000183105469,72.04000091552734,71.08000183105469,71.5199966430664,162700
2024-05-21 00:00:00+00:00,71.36000061035156,72.5999984741211,71.33999633789062,71.6500015258789,124100
2024-05-22 00:00:00+00:00,71.37999725341797,72.13999938964844,71.01000213623047,71.83000183105469,196200
2024-05-23 00:00:00+00:00,72.0,72.0,69.7699966430664,70.08999633789062,189200
2024-05-24 00:00:00+00:00,70.55000305175781,71.61000061035156,69.98999786376953,71.33000183105469,182900
2024-05-28 00:00:00+00:00,71.70999908447266,72.02999877929688,70.51000213623047,70.80000305175781,150200
2024-05-29 00:00:00+00:00,69.98999786376953,70.73999786376953,69.29000091552734,69.31999969482422,134600
2024-05-30 00:00:00+00:00,69.54000091552734,70.23999786376953,69.54000091552734,69.83000183105469,136400
2024-05-31 00:00:00+00:00,69.94999694824219,71.01000213623047,69.79000091552734,70.98999786376953,312700
2024-06-03 00:00:00+00:00,71.30000305175781,71.37000274658203,69.73999786376953,70.20999908447266,145800
2024-06-04 00:00:00+00:00,70.01000213623047,70.01000213623047,68.7699966430664,69.23999786376953,154100
2024-06-05 00:00:00+00:00,69.58999633789062,70.02999877929688,68.9000015258789,69.4800033569336,121800
2024-06-06 00:00:00+00:00,69.08000183105469,69.26000213623047,67.12999725341797,67.55000305175781,185300
2024-06-07 00:00:00+00:00,67.27999877929688,67.6500015258789,66.76000213623047,66.95999908447266,140500
2024-06-10 00:00:00+00:00,66.16999816894531,66.9000015258789,65.43000030517578,66.27999877929688,225800
2024-06-11 00:00:00+00:00,65.63999938964844,65.75,64.36000061035156,65.30999755859375,247600
2024-06-12 00:00:00+00:00,66.79000091552734,67.66999816894531,66.16000366210938,67.12000274658203,281800
2024-06-13 00:00:00+00:00,67.0,67.5,66.16999816894531,67.4800033569336,325300
2024-06-14 00:00:00+00:00,66.8499984741211,67.0199966430664,65.76000213623047,67.0,237000
2024-06-17 00:00:00+00:00,66.33999633789062,68.62000274658203,66.27999877929688,67.5999984741211,299400
2024-06-18 00:00:00+00:00,67.51000213623047,70.73999786376953,67.0199966430664,70.68000030517578,391900
2024-06-20 00:00:00+00:00,70.41000366210938,70.80999755859375,69.06999969482422,69.75,272300
2024-06-21 00:00:00+00:00,69.83999633789062,71.18000030517578,69.11000061035156,70.98999786376953,1203600
2024-06-24 00:00:00+00:00,71.45999908447266,72.20999908447266,71.12999725341797,71.70999908447266,212400
2024-06-25 00:00:00+00:00,71.58000183105469,71.94000244140625,70.66000366210938,70.86000061035156,194500
2024-06-26 00:00:00+00:00,70.27999877929688,72.7699966430664,70.27999877929688,72.52999877929688,290200
2024-06-27 00:00:00+00:00,72.70999908447266,72.80999755859375,71.69999694824219,71.95999908447266,221900
2024-06-28 00:00:00+00:00,72.45999908447266,73.5,72.04000091552734,72.69999694824219,624100
2024-07-01 00:00:00+00:00,73.22000122070312,73.22000122070312,70.16000366210938,70.44999694824219,176500
2024-07-02 00:00:00+00:00,70.19999694824219,72.47000122070312,70.12999725341797,72.05000305175781,162200
2024-07-03 00:00:00+00:00,72.43000030517578,72.94000244140625,71.68000030517578,72.01000213623047,90400
2024-07-05 00:00:00+00:00,71.91000366210938,71.9800033569336,70.58999633789062,71.13999938964844,121200
2024-07-08 00:00:00+00:00,71.58000183105469,72.4800033569336,71.30000305175781,72.3499984741211,149100
2024-07-09 00:00:00+00:00,72.0199966430664,72.80000305175781,71.69999694824219,71.94000244140625,207400
2024-07-10 00:00:00+00:00,72.25,73.0,72.0,72.29000091552734,218300
2024-07-11 00:00:00+00:00,73.05999755859375,74.01000213623047,72.05000305175781,73.4800033569336,291000
2024-07-12 00:00:00+00:00,74.26000213623047,75.04000091552734,73.62000274658203,74.19000244140625,319100
2024-07-15 00:00:00+00:00,74.95999908447266,75.80000305175781,73.91000366210938,73.93000030517578,300100
2024-07-16 00:00:00+00:00,74.31999969482422,75.81999969482422,73.81999969482422,75.54000091552734,498200
2024-07-17 00:00:00+00:00,75.4800033569336,76.33999633789062,73.91999816894531,74.19999694824219,295700
2024-07-18 00:00:00+00:00,73.48999786376953,75.38999938964844,72.97000122070312,73.29000091552734,350400
2024-07-19 00:00:00+00:00,67.9800033569336,67.9800033569336,63.959999084472656,64.41999816894531,1117100
2024-07-22 00:00:00+00:00,64.33000183105469,67.9000015258789,64.29000091552734,67.0199966430664,748500
2024-07-23 00:00:00+00:00,67.02999877929688,68.30999755859375,66.44000244140625,67.69000244140625,415900
2024-07-24 00:00:00+00:00,67.16000366210938,68.18000030517578,65.48999786376953,65.58000183105469,405600
2024-07-25 00:00:00+00:00,65.88999938964844,67.79000091552734,65.8499984741211,66.27999877929688,304900
2024-07-26 00:00:00+00:00,67.19999694824219,67.95999908447266,66.16999816894531,66.62000274658203,306500
2024-07-29 00:00:00+00:00,66.97000122070312,67.20999908447266,65.38999938964844,65.73999786376953,211300
2024-07-30 00:00:00+00:00,66.25,66.88999938964844,64.20999908447266,64.43000030517578,253600
2024-07-31 00:00:00+00:00,65.08000183105469,65.58000183105469,64.11000061035156,64.5999984741211,291600
2024-08-01 00:00:00+00:00,64.55999755859375,64.81999969482422,62.060001373291016,63.209999084472656,373300
2024-08-02 00:00:00+00:00,61.470001220703125,61.470001220703125,57.59000015258789,60.189998626708984,564800
2024-08-05 00:00:00+00:00,57.619998931884766,57.619998931884766,54.709999084472656,57.06999969482422,635100
2024-08-06 00:00:00+00:00,57.61000061035156,59.59000015258789,56.75,59.150001525878906,306300
2024-08-07 00:00:00+00:00,59.869998931884766,60.380001068115234,57.400001525878906,58.369998931884766,238200
2024-08-08 00:00:00+00:00,58.779998779296875,60.61000061035156,58.369998931884766,60.209999084472656,213700
2024-08-09 00:00:00+00:00,60.65999984741211,60.68000030517578,59.459999084472656,60.16999816894531,313200
2024-08-12 00:00:00+00:00,60.41999816894531,60.41999816894531,59.5,60.060001373291016,184200
2024-08-13 00:00:00+00:00,60.560001373291016,61.5,59.939998626708984,61.25,167000
2024-08-14 00:00:00+00:00,61.439998626708984,61.9900016784668,60.83000183105469,61.40999984741211,140200
2024-08-15 00:00:00+00:00,62.790000915527344,63.369998931884766,61.90999984741211,63.310001373291016,167700
2024-08-16 00:00:00+00:00,63.16999816894531,64.23999786376953,62.95000076293945,63.130001068115234,135100
2024-08-19 00:00:00+00:00,63.2400016784668,63.650001525878906,62.95000076293945,63.619998931884766,145200
2024-08-20 00:00:00+00:00,63.52000045776367,63.540000915527344,62.689998626708984,63.02000045776367,155700
2024-08-21 00:00:00+00:00,63.59000015258789,63.650001525878906,62.72999954223633,63.33000183105469,179000
2024-08-22 00:00:00+00:00,62.95000076293945,64.0199966430664,62.95000076293945,63.77000045776367,87900
2024-08-23 00:00:00+00:00,64.12000274658203,65.22000122070312,64.05000305175781,64.88999938964844,167800
2024-08-26 00:00:00+00:00,65.37999725341797,65.94000244140625,64.48999786376953,64.52999877929688,135600
2024-08-27 00:00:00+00:00,64.47000122070312,65.08000183105469,63.77000045776367,64.62000274658203,120900
2024-08-28 00:00:00+00:00,64.5199966430664,65.2699966430664,64.33000183105469,64.43000030517578,82100
2024-08-29 00:00:00+00:00,65.0,66.56999969482422,64.45999908447266,65.58000183105469,188400
2024-08-30 00:00:00+00:00,65.70999908447266,66.36000061035156,65.12999725341797,65.77999877929688,168600
2024-09-03 00:00:00+00:00,64.93000030517578,65.25,63.13999938964844,64.87999725341797,308500
2024-09-04 00:00:00+00:00,64.5199966430664,66.33000183105469,64.33000183105469,66.11000061035156,213400
2024-09-05 00:00:00+00:00,66.4800033569336,67.12999725341797,65.37000274658203,66.05000305175781,129100
2024-09-06 00:00:00+00:00,66.31999969482422,66.93000030517578,63.79999923706055,63.91999816894531,253500
2024-09-09 00:00:00+00:00,64.37000274658203,65.4800033569336,64.31999969482422,64.88999938964844,225300
2024-09-10 00:00:00+00:00,65.18000030517578,66.01000213623047,63.95000076293945,63.970001220703125,344700
2024-09-11 00:00:00+00:00,63.369998931884766,64.73999786376953,62.52000045776367,64.52999877929688,249000
2024-09-12 00:00:00+00:00,64.95999908447266,66.2699966430664,64.86000061035156,65.9000015258789,182900
2024-09-13 00:00:00+00:00,66.2300033569336,68.36000061035156,66.0999984741211,67.63999938964844,252000
2024-09-16 00:00:00+00:00,68.01000213623047,68.22000122070312,66.80000305175781,67.25,262800
2024-09-17 00:00:00+00:00,67.81999969482422,68.48999786376953,67.30999755859375,67.97000122070312,215300
2024-09-18 00:00:00+00:00,68.0999984741211,70.0999984741211,67.5,68.88999938964844,411500
2024-09-19 00:00:00+00:00,70.0,70.13999938964844,68.68000030517578,69.55000305175781,318200
2024-09-20 00:00:00+00:00,69.01000213623047,70.23999786376953,68.66000366210938,69.27999877929688,1109900
2024-09-23 00:00:00+00:00,69.63999938964844,70.55999755859375,68.93000030517578,69.0999984741211,612500
2024-09-24 00:00:00+00:00,71.01000213623047,71.26000213623047,65.75,65.98999786376953,927100
2024-09-25 00:00:00+00:00,65.77999877929688,66.55000305175781,62.7400016784668,63.66999816894531,575100
2024-09-26 00:00:00+00:00,64.66999816894531,64.97000122070312,63.709999084472656,63.790000915527344,455000
2024-09-27 00:00:00+00:00,64.04000091552734,65.44000244140625,63.88999938964844,64.68000030517578,374900
2024-09-30 00:00:00+00:00,64.52999877929688,65.54000091552734,64.33999633789062,65.36000061035156,347400
2024-10-01 00:00:00+00:00,65.01000213623047,66.61000061035156,64.86000061035156,65.5199966430664,351500
2024-10-02 00:00:00+00:00,65.30000305175781,65.83000183105469,64.76000213623047,65.4000015258789,220000
2024-10-03 00:00:00+00:00,65.20999908447266,65.56999969482422,64.75,65.2699966430664,217900
2024-10-04 00:00:00+00:00,66.31999969482422,67.0999984741211,65.33000183105469,65.4800033569336,187800
2024-10-07 00:00:00+00:00,65.01000213623047,65.13999938964844,63.81999969482422,64.25,177500
2024-10-08 00:00:00+00:00,64.79000091552734,64.91000366210938,63.59000015258789,63.650001525878906,353800
2024-10-09 00:00:00+00:00,63.459999084472656,63.630001068115234,62.40999984741211,62.560001373291016,335600
2024-10-10 00:00:00+00:00,61.91999816894531,62.0099983215332,59.369998931884766,59.45000076293945,412400
2024-10-11 00:00:00+00:00,59.36000061035156,61.540000915527344,59.36000061035156,61.5099983215332,599100
2024-10-14 00:00:00+00:00,61.349998474121094,61.70000076293945,61.099998474121094,61.45000076293945,230200
2024-10-15 00:00:00+00:00,61.31999969482422,61.369998931884766,60.27000045776367,60.459999084472656,219300
2024-10-16 00:00:00+00:00,60.7400016784668,62.9900016784668,60.68000030517578,61.939998626708984,280800
2024-10-17 00:00:00+00:00,62.2599983215332,62.810001373291016,61.9900016784668,62.400001525878906,213900
2024-10-18 00:00:00+00:00,62.619998931884766,62.720001220703125,61.900001525878906,61.970001220703125,290100
2024-10-21 00:00:00+00:00,62.279998779296875,63.41999816894531,61.77000045776367,62.810001373291016,369700
2024-10-22 00:00:00+00:00,62.779998779296875,62.79999923706055,61.5,61.66999816894531,163100
2024-10-23 00:00:00+00:00,61.529998779296875,62.099998474121094,61.220001220703125,61.4900016784668,266400
2024-10-24 00:00:00+00:00,61.189998626708984,61.81999969482422,60.5,61.22999954223633,230700
2024-10-25 00:00:00+00:00,61.68000030517578,61.81999969482422,60.47999954223633,61.150001525878906,185300
2024-10-28 00:00:00+00:00,61.56999969482422,61.689998626708984,60.79999923706055,60.849998474121094,209300
2024-10-29 00:00:00+00:00,60.4900016784668,61.02000045776367,59.939998626708984,60.810001373291016,217600
2024-10-30 00:00:00+00:00,60.58000183105469,61.88999938964844,60.400001525878906,60.560001373291016,219300
2024-10-31 00:00:00+00:00,60.619998931884766,60.65999984741211,58.63999938964844,58.70000076293945,215600
2024-11-01 00:00:00+00:00,59.43000030517578,59.91999816894531,58.209999084472656,58.400001525878906,174300
2024-11-04 00:00:00+00:00,58.54999923706055,59.59000015258789,58.25,59.150001525878906,171900
2024-11-05 00:00:00+00:00,59.34000015258789,59.959999084472656,58.81999969482422,59.81999969482422,278000
2024-11-06 00:00:00+00:00,63.029998779296875,65.86000061035156,62.83000183105469,65.70999908447266,461800
2024-11-07 00:00:00+00:00,65.5,65.54000091552734,62.400001525878906,62.56999969482422,289200
2024-11-08 00:00:00+00:00,62.619998931884766,66.26000213623047,62.369998931884766,65.87000274658203,309000
2024-11-11 00:00:00+00:00,66.83999633789062,68.18000030517578,66.12000274658203,67.33000183105469,309200
2024-11-12 00:00:00+00:00,67.55999755859375,68.23999786376953,66.79000091552734,67.86000061035156,250600
2024-11-13 00:00:00+00:00,68.41000366210938,69.5,67.94999694824219,68.31999969482422,302100
2024-11-14 00:00:00+00:00,68.62999725341797,68.62999725341797,66.52999877929688,67.05000305175781,297500
2024-11-15 00:00:00+00:00,67.41999816894531,67.41999816894531,65.36000061035156,66.1500015258789,209800
2024-11-18 00:00:00+00:00,66.16999816894531,66.7300033569336,65.77999877929688,66.5,133600
2024-11-19 00:00:00+00:00,66.20999908447266,67.41000366210938,66.20999908447266,67.3499984741211,86400
2024-11-20 00:00:00+00:00,67.6500015258789,68.12999725341797,66.75,67.54000091552734,174400
2024-11-21 00:00:00+00:00,68.2699966430664,69.0,67.56999969482422,67.83999633789062,169600
2024-11-22 00:00:00+00:00,68.19000244140625,69.18000030517578,67.80999755859375,69.08000183105469,229700
2024-11-25 00:00:00+00:00,69.62999725341797,72.2699966430664,69.62999725341797,70.81999969482422,324400
2024-11-26 00:00:00+00:00,69.73999786376953,70.66000366210938,68.95999908447266,69.19000244140625,165300
2024-11-27 00:00:00+00:00,69.69999694824219,70.37999725341797,68.20999908447266,69.0199966430664,158600
2024-11-29 00:00:00+00:00,69.66999816894531,69.81999969482422,68.91000366210938,69.5199966430664,110300
2024-12-02 00:00:00+00:00,69.95999908447266,70.19999694824219,68.8499984741211,69.56999969482422,185400
2024-12-03 00:00:00+00:00,69.83999633789062,70.13999938964844,68.37999725341797,68.4000015258789,142400
2024-12-04 00:00:00+00:00,68.44999694824219,70.47000122070312,68.44999694824219,70.27999877929688,169100
2024-12-05 00:00:00+00:00,69.94999694824219,69.94999694824219,68.44000244140625,68.44999694824219,139300
2024-12-06 00:00:00+00:00,69.2300033569336,69.2300033569336,67.58000183105469,67.62999725341797,166700
2024-12-09 00:00:00+00:00,68.04000091552734,68.04000091552734,65.91999816894531,65.95999908447266,117000
2024-12-10 00:00:00+00:00,65.61000061035156,67.37000274658203,65.61000061035156,66.93000030517578,136900
2024-12-11 00:00:00+00:00,67.51000213623047,68.4000015258789,67.08000183105469,67.37000274658203,134100
2024-12-12 00:00:00+00:00,66.83000183105469,67.27999877929688,63.59000015258789,63.689998626708984,431100
2024-12-13 00:00:00+00:00,63.43000030517578,63.959999084472656,62.70000076293945,63.220001220703125,269400
2024-12-16 00:00:00+00:00,63.349998474121094,64.31999969482422,63.040000915527344,63.90999984741211,171700
2024-12-17 00:00:00+00:00,63.5099983215332,64.36000061035156,62.59000015258789,62.79999923706055,161600
2024-12-18 00:00:00+00:00,63.029998779296875,63.220001220703125,60.13999938964844,60.59000015258789,217700
2024-12-19 00:00:00+00:00,61.04999923706055,61.72999954223633,60.130001068115234,60.599998474121094,222000
2024-12-20 00:00:00+00:00,59.720001220703125,61.630001068115234,59.58000183105469,60.56999969482422,1140700
2024-12-23 00:00:00+00:00,60.599998474121094,60.810001373291016,59.5099983215332,59.86000061035156,165700
2024-12-24 00:00:00+00:00,59.79999923706055,60.97999954223633,59.47999954223633,60.93000030517578,68700
2024-12-26 00:00:00+00:00,60.220001220703125,61.31999969482422,59.810001373291016,61.04999923706055,127500
2024-12-27 00:00:00+00:00,60.540000915527344,61.18000030517578,59.439998626708984,60.400001525878906,187900
2024-12-30 00:00:00+00:00,59.650001525878906,62.08000183105469,59.18000030517578,61.119998931884766,226400
2024-12-31 00:00:00+00:00,61.5099983215332,62.459999084472656,61.15999984741211,61.279998779296875,164000
2025-01-02 00:00:00+00:00,62.209999084472656,62.72999954223633,61.22999954223633,61.59000015258789,213700
2025-01-03 00:00:00+00:00,61.869998931884766,62.779998779296875,61.11000061035156,62.5,349800
2025-01-06 00:00:00+00:00,62.84000015258789,63.66999816894531,61.91999816894531,62.130001068115234,279000
2025-01-07 00:00:00+00:00,62.349998474121094,62.54999923706055,60.790000915527344,61.75,472300
2025-01-08 00:00:00+00:00,66.0,68.91999816894531,64.4800033569336,67.08999633789062,817300
2025-01-10 00:00:00+00:00,65.94000244140625,67.83999633789062,64.87000274658203,67.72000122070312,675400
2025-01-13 00:00:00+00:00,66.51000213623047,69.91999816894531,66.47000122070312,69.44999694824219,467800
2025-01-14 00:00:00+00:00,69.63999938964844,69.98999786376953,68.75,69.47000122070312,262300
2025-01-15 00:00:00+00:00,70.43000030517578,70.43000030517578,68.80000305175781,69.51000213623047,185200
2025-01-16 00:00:00+00:00,70.30000305175781,70.79000091552734,69.7300033569336,70.61000061035156,253300
2025-01-17 00:00:00+00:00,71.48999786376953,71.5,70.05000305175781,70.20999908447266,165600
2025-01-21 00:00:00+00:00,70.8499984741211,72.6500015258789,70.7699966430664,72.20999908447266,185500
2025-01-22 00:00:00+00:00,71.7699966430664,72.30000305175781,70.9800033569336,71.11000061035156,185900
2025-01-23 00:00:00+00:00,71.19000244140625,71.69000244140625,69.88999938964844,70.36000061035156,182000
2025-01-24 00:00:00+00:00,69.91000366210938,70.58999633789062,69.13999938964844,70.52999877929688,147500
2025-01-27 00:00:00+00:00,70.0999984741211,70.18000030517578,68.01000213623047,68.88999938964844,217500
2025-01-28 00:00:00+00:00,69.5,70.25,68.58000183105469,68.79000091552734,178000
2025-01-29 00:00:00+00:00,68.80999755859375,68.9800033569336,67.91000366210938,68.27999877929688,204200
2025-01-30 00:00:00+00:00,68.95999908447266,69.16999816894531,68.0,68.83999633789062,168000
