"('date', '')","('open', 'CHT')","('high', 'CHT')","('low', 'CHT')","('close', 'CHT')","('volume', 'CHT')"
2003-10-23 00:00:00+00:00,5.557153407360938,5.682613844944601,5.557153407360938,5.6530938148498535,494301
2003-10-24 00:00:00+00:00,5.590362175389479,5.660472693568924,5.5829824794221645,5.638332366943359,428476
2003-10-27 00:00:00+00:00,5.656782242427112,5.7195124420229515,5.653092084953998,5.675232410430908,198178
2003-10-28 00:00:00+00:00,5.68261316622501,5.804383430662349,5.68261316622501,5.752723693847656,424516
2003-10-29 00:00:00+00:00,5.730582619780341,5.848663330078125,5.719512766095547,5.848663330078125,649622
2003-10-30 00:00:00+00:00,5.837593089493793,5.940913792538975,5.837593089493793,5.86711311340332,443964
2003-10-31 00:00:00+00:00,5.830214137670718,5.837593834909511,5.630953641156462,5.712133407592773,458485
2003-11-03 00:00:00+00:00,5.682612237062363,5.782242774963379,5.682612237062363,5.782242774963379,55353
2003-11-04 00:00:00+00:00,5.571912061074533,5.664162287422468,5.5276320267509425,5.568222522735596,383596
2003-11-05 00:00:00+00:00,5.575601592979709,5.6088117698354045,5.557151425908573,5.605121612548828,377436
2003-11-06 00:00:00+00:00,5.568221509244071,5.6161916925371935,5.560841195185881,5.608811378479004,230122
2003-11-07 00:00:00+00:00,5.597743500895048,5.6051231981941125,5.553463459014893,5.553463459014893,216130
2003-11-10 00:00:00+00:00,5.527631653476132,5.531321810927694,5.479661464691162,5.479661464691162,162450
2003-11-11 00:00:00+00:00,5.516563975093424,5.531323991356241,5.461214068948367,5.505494117736816,198618
2003-11-12 00:00:00+00:00,5.5423929840234125,5.582983486934996,5.523943431094789,5.553463459014893,962026
2003-11-13 00:00:00+00:00,5.553463688648582,5.571913242340088,5.553463688648582,5.571913242340088,443964
2003-11-14 00:00:00+00:00,5.553463682988005,5.557153222105377,5.535013509953358,5.542393207550049,271395
2003-11-17 00:00:00+00:00,5.468592643737793,5.487042815115763,5.44276277542577,5.468592643737793,133673
2003-11-18 00:00:00+00:00,5.4796621112889925,5.516562451435279,5.4796621112889925,5.487042427062988,183658
2003-11-19 00:00:00+00:00,5.450141889507797,5.450141889507797,5.38741168514836,5.405861854553223,630878
2003-11-20 00:00:00+00:00,5.368961647451461,5.387411195818756,5.368961647451461,5.376341342926025,102345
2003-11-21 00:00:00+00:00,5.350511642774357,5.391101517525822,5.350511642774357,5.368961811065674,113697
2003-11-24 00:00:00+00:00,5.40586243266983,5.468592643737793,5.40586243266983,5.468592643737793,39600
2003-11-25 00:00:00+00:00,5.416931983469875,5.512872373756606,5.416931983469875,5.475972652435303,813040
2003-11-26 00:00:00+00:00,5.442762295399898,5.498112185290318,5.435381979754863,5.453832149505615,700311
2003-11-28 00:00:00+00:00,5.3763413640047855,5.439071562912485,5.3763413640047855,5.420621395111084,289435
2003-12-01 00:00:00+00:00,5.383722146756848,5.420621866204748,5.383722146756848,5.405861854553223,310027
2003-12-02 00:00:00+00:00,5.368961718877838,5.380031571917836,5.324681687356063,5.35051155090332,302723
2003-12-03 00:00:00+00:00,5.320991529888804,5.376341414450578,5.320991529888804,5.35051155090332,324635
2003-12-04 00:00:00+00:00,5.332061382928804,5.368961718877838,5.320991529888804,5.35051155090332,1700705
2003-12-05 00:00:00+00:00,5.269332274045934,5.309922775863395,5.269332274045934,5.298852920532227,78673
2003-12-08 00:00:00+00:00,5.202911938740763,5.239811658823801,5.191841465290199,5.206602096557617,659303
2003-12-09 00:00:00+00:00,5.158631239564516,5.195531266797871,5.154941082000732,5.154941082000732,247898
2003-12-10 00:00:00+00:00,5.173391726420607,5.184461580768614,5.147561550140381,5.147561550140381,626918
2003-12-11 00:00:00+00:00,5.147561821609973,5.217672348022461,5.147561821609973,5.217672348022461,986754
2003-12-12 00:00:00+00:00,5.173392555600256,5.236123082243949,5.16970239710552,5.221363067626953,447044
2003-12-15 00:00:00+00:00,5.258262794488467,5.258262794488467,5.221363067626953,5.221363067626953,938881
2003-12-16 00:00:00+00:00,5.221362908540108,5.258262634277344,5.221362908540108,5.258262634277344,240330
2003-12-17 00:00:00+00:00,5.202912334992761,5.239812057886069,5.191841860699074,5.217672348022461,128129
2003-12-18 00:00:00+00:00,5.217672192876744,5.2767122432400075,5.217672192876744,5.254571914672852,303779
2003-12-19 00:00:00+00:00,5.23612339565025,5.258263109219934,5.228743078219032,5.243503093719482,68025
2003-12-22 00:00:00+00:00,5.247192778492367,5.273022648444624,5.232432764325086,5.258262634277344,158666
2003-12-23 00:00:00+00:00,5.250881782986548,5.31361198425293,5.239811310272391,5.31361198425293,278083
2003-12-24 00:00:00+00:00,5.287782837593218,5.295163154602051,5.2767129814419205,5.295163154602051,24904
2003-12-26 00:00:00+00:00,5.295162110286756,5.295162110286756,5.265642086797288,5.276711940765381,35552
2003-12-29 00:00:00+00:00,5.287782042430073,5.350512250124134,5.284092503842431,5.339441776275635,138425
2003-12-30 00:00:00+00:00,5.302542223097033,5.350512419876877,5.302542223097033,5.346822261810303,27720
2003-12-31 00:00:00+00:00,5.35051155090332,5.368961718877838,5.295161666341547,5.35051155090332,291459
2004-01-02 00:00:00+00:00,5.442763646347656,5.5313237398985535,5.4058632976871195,5.509183406829834,193954
2004-01-05 00:00:00+00:00,5.6457131741902655,5.749033262267744,5.6457131741902655,5.682612895965576,603510
2004-01-06 00:00:00+00:00,5.664162818950022,5.715823173522949,5.608812925691929,5.715823173522949,480045
2004-01-07 00:00:00+00:00,5.627262586408824,5.675232778585831,5.612502574920654,5.612502574920654,418796
2004-01-08 00:00:00+00:00,5.553463209305237,5.594053091029788,5.531322879679731,5.55715274810791,455141
2004-01-09 00:00:00+00:00,5.520252149034763,5.605122057188046,5.509181676296843,5.531322002410889,331323
2004-01-12 00:00:00+00:00,5.571913112489795,5.675233831436521,5.564533415057562,5.630953788757324,643198
2004-01-13 00:00:00+00:00,5.579292400088314,5.642022603819337,5.579292400088314,5.627262592315674,477053
2004-01-14 00:00:00+00:00,5.60881242309564,5.660472773039371,5.60881242309564,5.627262592315674,274739
2004-01-15 00:00:00+00:00,5.608811378479004,5.627261544262774,5.582981517998747,5.608811378479004,230298
2004-01-16 00:00:00+00:00,5.623573603017366,5.627263761500447,5.571913242340088,5.571913242340088,210498
2004-01-20 00:00:00+00:00,5.5756026546116715,5.712132925955561,5.5756026546116715,5.697372913360596,352356
2004-01-21 00:00:00+00:00,5.645713654995966,5.715823565893128,5.645713654995966,5.712133407592773,267347
2004-01-22 00:00:00+00:00,5.712133100086883,5.77117377162843,5.701063245143668,5.719513416290283,261275
2004-01-23 00:00:00+00:00,5.6973721234192825,5.719512448922903,5.689992427825928,5.689992427825928,162538
2004-01-26 00:00:00+00:00,5.667853148880216,5.7527236897265315,5.667853148880216,5.737963676452637,164034
2004-01-27 00:00:00+00:00,5.7933139922975325,5.889254395229264,5.756413646750886,5.852354049682617,1271789
2004-01-28 00:00:00+00:00,5.844973672739846,6.014714127671405,5.80807333148269,5.922463893890381,1466799
2004-01-29 00:00:00+00:00,5.811762991979728,5.859733183762919,5.793312822930528,5.848663330078125,378668
2004-01-30 00:00:00+00:00,5.848663269676706,5.918773168105433,5.848663269676706,5.904013156890869,222818
2004-02-02 00:00:00+00:00,5.904012993029659,5.951983182986069,5.904012993029659,5.911392688751221,221850
2004-02-03 00:00:00+00:00,5.8375923106192324,5.900322507897727,5.8265224579706025,5.874492645263672,132881
2004-02-04 00:00:00+00:00,5.837593631908156,5.844973948252218,5.756413248932963,5.811763763427734,487613
2004-02-05 00:00:00+00:00,5.7379631636395985,5.86711311340332,5.719512993855685,5.86711311340332,171778
2004-02-06 00:00:00+00:00,5.811762370942551,5.900322429681119,5.811762370942551,5.885562419891357,263739
2004-02-09 00:00:00+00:00,5.9040135694588,5.977813630688711,5.9040135694588,5.9593634605407715,124697
2004-02-10 00:00:00+00:00,5.948293606196747,5.981503788590669,5.948293606196747,5.9593634605407715,142033
2004-02-11 00:00:00+00:00,5.959363194421033,6.088513760327452,5.915083159660444,6.070063591003418,572270
2004-02-12 00:00:00+00:00,6.044233510988323,6.125413889833644,6.0331636563972815,6.110653877258301,387820
2004-02-13 00:00:00+00:00,6.051613038019947,6.125413091275496,6.051613038019947,6.088513374328613,144233
2004-02-17 00:00:00+00:00,6.044233539183428,6.2730146642112645,6.033163684540747,6.199213981628418,300787
2004-02-18 00:00:00+00:00,6.1069633161189545,6.132793800941988,6.070063596797486,6.0848236083984375,304219
2004-02-19 00:00:00+00:00,5.992572995415508,6.121722933772273,5.992572995415508,6.088513374328613,266027
2004-02-20 00:00:00+00:00,6.11803410829018,6.162314145401471,6.070063913245819,6.106963634490967,512957
2004-02-23 00:00:00+00:00,6.0516134216793835,6.088513760327452,6.033163252355348,6.070063591003418,379284
2004-02-24 00:00:00+00:00,5.985192948689733,6.047922525756003,5.9741224768294385,6.044232368469238,467021
2004-02-25 00:00:00+00:00,6.01840369747377,6.088513595776087,6.01840369747377,6.0774431228637695,388700
2004-02-26 00:00:00+00:00,6.022095206154958,6.051615238189697,6.0184056666721215,6.051615238189697,362564
2004-02-27 00:00:00+00:00,5.985194065783275,6.066373825073242,5.985194065783275,6.066373825073242,352444
2004-03-01 00:00:00+00:00,6.0663735834273425,6.265634054463205,6.0663735834273425,6.250874042510986,351564
2004-03-02 00:00:00+00:00,6.199213277081413,6.26194347853036,6.129103379830012,6.195523738861084,340739
2004-03-03 00:00:00+00:00,6.180764135183917,6.2545641948805955,6.1254136258900305,6.236114025115967,509701
2004-03-04 00:00:00+00:00,6.457515178201659,6.568214964145168,6.457515178201659,6.52762508392334,631142
2004-03-05 00:00:00+00:00,6.365264444751041,6.453824514309069,6.365264444751041,6.4390645027160645,630262
2004-03-08 00:00:00+00:00,6.420614524128328,6.527624766197134,6.420614524128328,6.5054850578308105,406564
2004-03-09 00:00:00+00:00,6.5054848935427,6.527624601349912,6.5054848935427,6.512864589691162,267787
2004-03-10 00:00:00+00:00,6.505485738814622,6.505485738814622,6.420615196228027,6.420615196228027,403484
2004-03-11 00:00:00+00:00,6.420613475471248,6.475963356708788,6.420613475471248,6.457513809204102,593830
2004-03-12 00:00:00+00:00,6.420615843716348,6.4575161910598995,6.387405654979545,6.442756175994873,100937
2004-03-15 00:00:00+00:00,6.273015157622876,6.298845026941431,6.243494510650635,6.243494510650635,543493
2004-03-16 00:00:00+00:00,6.243492874545136,6.31729354359342,6.243492874545136,6.284083366394043,116865
2004-03-17 00:00:00+00:00,6.239804193807647,6.298844241667805,6.225044181842606,6.265634059906006,306859
2004-03-18 00:00:00+00:00,6.446444722302636,6.642015665993183,6.439065025587791,6.586665153503418,504069
2004-03-19 00:00:00+00:00,6.531313857308068,6.549764024174495,6.457513809204102,6.457513809204102,378580
2004-03-22 00:00:00+00:00,5.996264070051533,6.088514305571153,5.985194215210504,6.014714241027832,744135
2004-03-23 00:00:00+00:00,6.402163490846052,6.439063825629294,6.350503765383621,6.37264347076416,547629
2004-03-24 00:00:00+00:00,6.372645766790579,6.372645766790579,6.287775833317449,6.339435577392578,233994
2004-03-25 00:00:00+00:00,6.309915081387965,6.402165325419091,6.28408521125507,6.3837151527404785,61689
2004-03-26 00:00:00+00:00,6.1992141975081205,6.4316848692711,6.1992141975081205,6.368954658508301,340299
2004-03-29 00:00:00+00:00,6.368954850314554,6.483345420256943,6.368954850314554,6.464895248413086,244466
2004-03-30 00:00:00+00:00,6.380024305954326,6.4833443846699,6.380024305954326,6.475964069366455,103753
2004-03-31 00:00:00+00:00,6.512864764856342,6.594045140843746,6.427994850376389,6.53500509262085,317331
2004-04-01 00:00:00+00:00,6.535005573710711,6.568215138759509,6.498105231173973,6.549765586853027,376468
2004-04-02 00:00:00+00:00,6.586665310027877,6.689986021385986,6.546075428726977,6.549765586853027,625510
2004-04-05 00:00:00+00:00,6.549764979400079,6.67522538915499,6.549764979400079,6.645704746246338,1521095
2004-04-06 00:00:00+00:00,6.645704746246337,6.678914927576971,6.619874880483325,6.645704746246338,389844
2004-04-07 00:00:00+00:00,6.549765612028836,6.660466020702667,6.549765612028836,6.6383256912231445,315835
2004-04-08 00:00:00+00:00,6.638324324393417,6.64201448177385,6.53869379129231,6.597734451293945,276851
2004-04-12 00:00:00+00:00,6.568214280161391,6.601424460230836,6.535004719453752,6.582974910736084,193426
2004-04-13 00:00:00+00:00,6.6346350617524354,6.6604655475371715,6.619875049601949,6.653085231781006,283187
2004-04-14 00:00:00+00:00,6.5866643828115965,6.656774899889439,6.5682142141404904,6.623564720153809,231970
2004-04-15 00:00:00+00:00,6.656775469480794,6.656775469480794,6.623565286903513,6.64201545715332,426364
2004-04-16 00:00:00+00:00,6.642015457153319,6.656775469480794,6.627255444825845,6.64201545715332,418092
2004-04-19 00:00:00+00:00,6.6235668005891215,6.7084367360269885,6.6235668005891215,6.675227165222168,85625
2004-04-20 00:00:00+00:00,6.605114374731954,6.697364596257097,6.590354364062403,6.601424217224121,327715
2004-04-21 00:00:00+00:00,6.346813629854119,6.431683533040911,6.309913294944009,6.416923522949219,407180
2004-04-22 00:00:00+00:00,6.365264444751041,6.446444198831656,6.3320542638263255,6.4390645027160645,385356
2004-04-23 00:00:00+00:00,6.3468156903872,6.494415839223428,6.3468156903872,6.468585968017578,265411
2004-04-26 00:00:00+00:00,6.309914247684823,6.542384906251295,6.309914247684823,6.461204528808594,128129
2004-04-27 00:00:00+00:00,6.4575145198314585,6.53131457605687,6.4501342045280134,6.475964069366455,298763
2004-04-28 00:00:00+00:00,6.549764812804476,6.557144508822561,6.424304406240695,6.4353742599487305,512517
2004-04-29 00:00:00+00:00,6.376334862963117,6.376334862963117,6.143864195276372,6.27670431137085,919697
2004-04-30 00:00:00+00:00,6.309914371529475,6.3394343967495095,6.0922037210103195,6.154933929443359,364412
2004-05-03 00:00:00+00:00,6.199212583078396,6.36526346206665,6.121722379337787,6.36526346206665,258195
2004-05-04 00:00:00+00:00,6.3652642947092435,6.5645247561987565,6.313603945670552,6.475964069366455,643374
2004-05-05 00:00:00+00:00,6.354194131696245,6.357884289527964,6.236114035975927,6.265634059906006,378052
2004-05-06 00:00:00+00:00,6.269323947330592,6.420614218287289,6.217663598000237,6.361574172973633,272715
2004-05-07 00:00:00+00:00,6.273013114929199,6.365263326012326,6.273013114929199,6.273013114929199,465525
2004-05-10 00:00:00+00:00,6.1254133388485466,6.199213395086899,6.088513620410274,6.136483192443848,307299
2004-05-11 00:00:00+00:00,6.140174014960213,6.276704288625247,6.140174014960213,6.202904224395752,223346
2004-05-12 00:00:00+00:00,6.202903906757403,6.269324270843632,6.143863858397131,6.180764198303223,857217
2004-05-13 00:00:00+00:00,6.143864239491135,6.1807645816860965,6.143864239491135,6.147554397583008,477757
2004-05-14 00:00:00+00:00,6.125413091275496,6.199213144531044,6.025783174220951,6.088513374328613,653671
2004-05-17 00:00:00+00:00,5.856043338775635,5.937223715309806,5.833903010862008,5.856043338775635,1075723
2004-05-18 00:00:00+00:00,6.081133072728637,6.118033409118652,6.0553032088726955,6.118033409118652,534517
2004-05-19 00:00:00+00:00,6.143863259429828,6.154933112577715,6.062682891167833,6.088513374328613,355436
2004-05-20 00:00:00+00:00,6.051612802780256,6.051612802780256,5.94460257487899,5.9482927322387695,630878
2004-05-21 00:00:00+00:00,5.9482931239113555,6.066373212305323,5.929842955259348,5.944602966308594,222114
2004-05-24 00:00:00+00:00,5.9593631056496905,5.9593631056496905,5.830213161028926,5.848663330078125,510317
2004-05-25 00:00:00+00:00,5.922463983146099,5.992573889357062,5.8966334961320594,5.940914154052734,260835
2004-05-26 00:00:00+00:00,5.940913519238217,6.014713575617,5.940913519238217,5.963053226470947,368196
2004-05-27 00:00:00+00:00,5.977813323012543,5.977813323012543,5.933533288553676,5.966743469238281,214106
2004-05-28 00:00:00+00:00,5.970433934246645,5.977813630688711,5.9519837640987046,5.9593634605407715,264443
2004-06-01 00:00:00+00:00,5.959362529233487,6.014713031027335,5.951982833944692,6.003642559051514,224050
2004-06-02 00:00:00+00:00,5.992572299127768,6.044232020723324,5.940912577532211,5.97781229019165,215954
2004-06-03 00:00:00+00:00,5.977814274891155,5.977814274891155,5.870804019735302,5.951984405517578,233290
2004-06-04 00:00:00+00:00,5.926154163575848,6.05530412168619,5.911393531305307,6.014714241027832,206890
2004-06-07 00:00:00+00:00,6.273013670490079,6.273013670490079,6.0885132319837965,6.140172958374023,230914
2004-06-08 00:00:00+00:00,6.125413137976467,6.19183349609375,6.0922029589178255,6.19183349609375,113257
2004-06-09 00:00:00+00:00,6.106965225675011,6.143865575896487,5.981505397518432,6.025785446166992,253443
2004-06-10 00:00:00+00:00,5.9778132377467035,6.033163125190338,5.940913519238217,5.963053226470947,181018
2004-06-14 00:00:00+00:00,5.940914176484513,6.084824147503517,5.915083689372942,6.014714241027832,314867
2004-06-15 00:00:00+00:00,6.018404323646033,6.084824071221415,5.999954152901033,6.040544033050537,374180
2004-06-16 00:00:00+00:00,5.9778132021855495,6.0774431228637695,5.970433506272476,6.0774431228637695,83777
2004-06-17 00:00:00+00:00,6.0885137661391315,6.09958361999939,6.011023550393678,6.0848236083984375,117921
2004-06-18 00:00:00+00:00,6.033163252355348,6.1069633102896645,6.033163252355348,6.070063591003418,91961
2004-06-21 00:00:00+00:00,6.077443609750106,6.106963634490967,6.077443609750106,6.106963634490967,140889
2004-06-22 00:00:00+00:00,6.070063219556345,6.143863272974594,6.0553032088726955,6.118033409118652,169754
2004-06-23 00:00:00+00:00,6.143862265729391,6.195522604333689,6.125412100559164,6.17338228225708,404628
2004-06-24 00:00:00+00:00,6.236114897754886,6.265634925764387,6.217664725408468,6.247184753417969,400668
2004-06-25 00:00:00+00:00,6.232425013483905,6.383715318526062,6.221355157334027,6.376335620880127,462181
2004-06-28 00:00:00+00:00,6.313604942957561,6.439065368039192,6.313604942957561,6.420615196228027,300523
2004-06-29 00:00:00+00:00,6.3874046207892174,6.435374816824151,6.3874046207892174,6.424304962158203,353148
2004-06-30 00:00:00+00:00,6.34681282596823,6.5091729164123535,6.34681282596823,6.5091729164123535,173978
2004-07-01 00:00:00+00:00,6.4353743736422695,6.527624601349912,6.4353743736422695,6.512864589691162,221762
2004-07-02 00:00:00+00:00,6.457513197315518,6.5091729164123535,6.427993180871132,6.5091729164123535,141065
2004-07-06 00:00:00+00:00,6.376333385575415,6.549763961480987,6.376333385575415,6.498103618621826,290403
2004-07-07 00:00:00+00:00,6.461203347087995,6.475963356708788,6.431683327846407,6.457513809204102,165354
2004-07-08 00:00:00+00:00,6.39847392177286,6.494414305540671,6.383713910374875,6.4353742599487305,188498
2004-07-09 00:00:00+00:00,6.365263594233707,6.509173533196008,6.365263594233707,6.457513809204102,177498
2004-07-12 00:00:00+00:00,6.494414391349377,6.494414391349377,6.4390645027160645,6.4390645027160645,238130
2004-07-13 00:00:00+00:00,6.332392600925008,6.564113537942064,6.332392600925008,6.472224235534668,289171
2004-07-14 00:00:00+00:00,6.392322540283203,6.4882072375639686,6.392322540283203,6.392322540283203,181634
2004-07-15 00:00:00+00:00,6.2524887852814235,6.432273390608678,6.2524887852814235,6.412297248840332,349715
2004-07-16 00:00:00+00:00,6.4003100968849616,6.456243150415605,6.4003100968849616,6.424281597137451,216218
2004-07-19 00:00:00+00:00,6.44026321312997,6.484210186968062,6.420287072080715,6.456243991851807,431820
2004-07-20 00:00:00+00:00,6.456243704400283,6.536147594451904,6.45224834225075,6.536147594451904,468165
2004-07-21 00:00:00+00:00,6.536148258796458,6.628037574048648,6.536148258796458,6.576099872589111,346635
2004-07-22 00:00:00+00:00,6.552127983346364,6.552127983346364,6.396315574645996,6.396315574645996,145289
2004-07-23 00:00:00+00:00,6.392322540283203,6.424284106043459,6.392322540283203,6.392322540283203,143001
2004-07-26 00:00:00+00:00,6.3923211629398216,6.508181981503402,6.3923211629398216,6.416292667388916,220266
2004-07-27 00:00:00+00:00,6.400310628142608,6.432272854661535,6.400310628142608,6.428277492523193,330795
2004-07-28 00:00:00+00:00,6.420286092089309,6.428276815524443,6.276459105546504,6.308420658111572,389316
2004-07-29 00:00:00+00:00,6.2924404716892814,6.376339722684325,6.272464331816595,6.276459693908691,110089
2004-07-30 00:00:00+00:00,6.412296182305081,6.432272320750864,6.372343905413514,6.424281597137451,214722
2004-08-02 00:00:00+00:00,6.372345020996887,6.432273446825691,6.372345020996887,6.416292667388916,153298
2004-08-03 00:00:00+00:00,6.372345209977537,6.480215977315718,6.372345209977537,6.436268329620361,223786
