"('date', '')","('open', 'ATXS')","('high', 'ATXS')","('low', 'ATXS')","('close', 'ATXS')","('volume', 'ATXS')"
2024-04-05 00:00:00+00:00,11.550000190734863,11.710000038146973,11.130000114440918,11.270000457763672,891500
2024-04-08 00:00:00+00:00,11.369999885559082,11.635000228881836,11.15999984741211,11.399999618530273,601600
2024-04-09 00:00:00+00:00,11.350000381469727,11.729999542236328,11.204999923706055,11.489999771118164,962300
2024-04-10 00:00:00+00:00,11.010000228881836,11.229999542236328,10.800000190734863,11.170000076293945,1113700
2024-04-11 00:00:00+00:00,11.220000267028809,11.619999885559082,11.069999694824219,11.260000228881836,774200
2024-04-12 00:00:00+00:00,11.119999885559082,11.329999923706055,10.5,10.8100004196167,588100
2024-04-15 00:00:00+00:00,10.84000015258789,11.119999885559082,10.569999694824219,10.890000343322754,469000
2024-04-16 00:00:00+00:00,10.789999961853027,11.329999923706055,10.760000228881836,11.100000381469727,461200
2024-04-17 00:00:00+00:00,11.180000305175781,11.289999961853027,10.460000038146973,10.550000190734863,553600
2024-04-18 00:00:00+00:00,10.449999809265137,10.869999885559082,10.425000190734863,10.539999961853027,319200
2024-04-19 00:00:00+00:00,10.420000076293945,10.640000343322754,9.484000205993652,9.75,1243200
2024-04-22 00:00:00+00:00,9.859999656677246,10.010000228881836,9.529999732971191,9.800000190734863,1527900
2024-04-23 00:00:00+00:00,9.649999618530273,9.970000267028809,9.510000228881836,9.640000343322754,748200
2024-04-24 00:00:00+00:00,9.739999771118164,9.779999732971191,8.930000305175781,9.0,659000
2024-04-25 00:00:00+00:00,8.829999923706055,9.1899995803833,8.770000457763672,9.170000076293945,1324400
2024-04-26 00:00:00+00:00,9.180000305175781,9.460000038146973,8.970000267028809,9.0,1133600
2024-04-29 00:00:00+00:00,9.079999923706055,9.460000038146973,8.989999771118164,9.149999618530273,633400
2024-04-30 00:00:00+00:00,9.079999923706055,9.289999961853027,9.010000228881836,9.180000305175781,539600
2024-05-01 00:00:00+00:00,9.149999618530273,9.829999923706055,9.020000457763672,9.5,2724500
2024-05-02 00:00:00+00:00,9.609999656677246,9.779999732971191,9.210000038146973,9.350000381469727,807900
2024-05-03 00:00:00+00:00,9.5,9.859999656677246,9.359999656677246,9.550000190734863,537600
2024-05-06 00:00:00+00:00,9.619999885559082,9.829999923706055,9.545000076293945,9.770000457763672,496000
2024-05-07 00:00:00+00:00,9.770000457763672,10.045000076293945,9.550000190734863,9.979999542236328,420300
2024-05-08 00:00:00+00:00,9.890000343322754,9.979999542236328,9.539999961853027,9.569999694824219,630400
2024-05-09 00:00:00+00:00,9.609999656677246,10.369999885559082,9.550000190734863,10.170000076293945,677900
2024-05-10 00:00:00+00:00,10.149999618530273,10.149999618530273,9.449999809265137,9.729999542236328,443700
2024-05-13 00:00:00+00:00,9.720000267028809,9.880000114440918,9.489999771118164,9.710000038146973,561700
2024-05-14 00:00:00+00:00,9.800000190734863,9.9399995803833,9.479999542236328,9.489999771118164,336200
2024-05-15 00:00:00+00:00,9.640000343322754,10.039999961853027,9.25,9.270000457763672,633000
2024-05-16 00:00:00+00:00,9.3100004196167,9.630000114440918,9.220000267028809,9.430000305175781,394800
2024-05-17 00:00:00+00:00,9.510000228881836,9.579999923706055,9.300000190734863,9.539999961853027,291700
2024-05-20 00:00:00+00:00,9.5,9.770000457763672,9.319999694824219,9.59000015258789,265100
2024-05-21 00:00:00+00:00,9.510000228881836,9.729999542236328,9.029999732971191,9.199999809265137,431900
2024-05-22 00:00:00+00:00,9.260000228881836,9.329999923706055,9.0,9.109999656677246,546900
2024-05-23 00:00:00+00:00,9.149999618530273,9.350000381469727,8.979999542236328,9.020000457763672,469200
2024-05-24 00:00:00+00:00,9.029999732971191,9.135000228881836,8.90999984741211,9.020000457763672,446600
2024-05-28 00:00:00+00:00,9.020000457763672,9.199999809265137,8.850000381469727,9.050000190734863,491800
2024-05-29 00:00:00+00:00,8.880000114440918,9.03499984741211,8.585000038146973,8.970000267028809,844300
2024-05-30 00:00:00+00:00,9.029999732971191,9.119999885559082,8.819999694824219,9.010000228881836,287500
2024-05-31 00:00:00+00:00,9.0600004196167,9.680000305175781,8.960000038146973,9.470000267028809,821400
2024-06-03 00:00:00+00:00,9.430000305175781,9.649999618530273,8.864999771118164,9.15999984741211,752800
2024-06-04 00:00:00+00:00,9.050000190734863,9.149999618530273,8.880000114440918,8.9350004196167,432000
2024-06-05 00:00:00+00:00,8.960000038146973,9.260000228881836,8.829999923706055,9.180000305175781,442300
2024-06-06 00:00:00+00:00,9.180000305175781,9.199999809265137,8.859999656677246,8.869999885559082,289500
2024-06-07 00:00:00+00:00,8.8100004196167,8.934000015258789,8.699999809265137,8.850000381469727,219800
2024-06-10 00:00:00+00:00,8.760000228881836,9.149999618530273,8.619999885559082,9.140000343322754,364600
2024-06-11 00:00:00+00:00,9.050000190734863,9.220000267028809,8.90999984741211,9.079999923706055,296400
2024-06-12 00:00:00+00:00,9.329999923706055,9.529999732971191,9.109999656677246,9.279999732971191,362900
2024-06-13 00:00:00+00:00,9.270000457763672,9.390000343322754,8.970000267028809,9.170000076293945,455400
2024-06-14 00:00:00+00:00,9.039999961853027,9.229999542236328,9.0,9.149999618530273,673800
2024-06-17 00:00:00+00:00,9.100000381469727,9.180000305175781,8.630000114440918,8.829999923706055,716000
2024-06-18 00:00:00+00:00,8.850000381469727,9.010000228881836,8.760000228881836,8.989999771118164,403200
2024-06-20 00:00:00+00:00,9.0,9.069999694824219,8.670000076293945,8.829999923706055,480800
2024-06-21 00:00:00+00:00,8.930000305175781,9.444999694824219,8.859999656677246,9.430000305175781,763600
2024-06-24 00:00:00+00:00,9.40999984741211,9.699999809265137,9.15999984741211,9.180000305175781,384700
2024-06-25 00:00:00+00:00,9.149999618530273,9.199999809265137,8.970000267028809,9.020000457763672,259100
2024-06-26 00:00:00+00:00,8.970000267028809,9.0600004196167,8.819999694824219,8.989999771118164,410300
2024-06-27 00:00:00+00:00,8.9399995803833,9.380000114440918,8.885000228881836,9.220000267028809,313700
2024-06-28 00:00:00+00:00,9.289999961853027,9.34000015258789,8.970000267028809,9.100000381469727,1322600
2024-07-01 00:00:00+00:00,9.180000305175781,9.399999618530273,9.079999923706055,9.25,332200
2024-07-02 00:00:00+00:00,9.15999984741211,9.329999923706055,8.930000305175781,8.970000267028809,397100
2024-07-03 00:00:00+00:00,9.0,9.170000076293945,8.9399995803833,9.0,154200
2024-07-05 00:00:00+00:00,8.979999542236328,9.09000015258789,8.850000381469727,9.079999923706055,262500
2024-07-08 00:00:00+00:00,9.119999885559082,9.449999809265137,9.119999885559082,9.350000381469727,374600
2024-07-09 00:00:00+00:00,9.319999694824219,10.229999542236328,9.260000228881836,10.1899995803833,687500
2024-07-10 00:00:00+00:00,10.270000457763672,10.75,10.239999771118164,10.420000076293945,1882700
2024-07-11 00:00:00+00:00,10.539999961853027,11.420000076293945,10.53499984741211,11.25,429800
2024-07-12 00:00:00+00:00,11.369999885559082,11.899999618530273,11.295000076293945,11.460000038146973,328300
2024-07-15 00:00:00+00:00,11.600000381469727,11.899999618530273,11.40999984741211,11.829999923706055,357300
2024-07-16 00:00:00+00:00,11.989999771118164,12.25,11.819999694824219,11.84000015258789,293400
2024-07-17 00:00:00+00:00,11.619999885559082,11.859999656677246,11.270000457763672,11.329999923706055,357900
2024-07-18 00:00:00+00:00,11.25,11.505000114440918,10.880000114440918,11.050000190734863,439400
2024-07-19 00:00:00+00:00,11.130000114440918,11.430000305175781,10.930000305175781,11.199999809265137,488600
2024-07-22 00:00:00+00:00,11.140000343322754,11.829999923706055,10.979999542236328,11.770000457763672,353000
2024-07-23 00:00:00+00:00,11.739999771118164,11.960000038146973,11.640000343322754,11.65999984741211,245900
2024-07-24 00:00:00+00:00,11.529999732971191,11.890000343322754,11.369999885559082,11.470000267028809,222900
2024-07-25 00:00:00+00:00,11.539999961853027,12.270000457763672,11.539999961853027,11.949999809265137,355400
2024-07-26 00:00:00+00:00,12.069999694824219,12.300000190734863,11.770000457763672,11.930000305175781,262300
2024-07-29 00:00:00+00:00,12.649999618530273,12.699999809265137,11.489999771118164,11.619999885559082,261700
2024-07-30 00:00:00+00:00,11.710000038146973,11.869999885559082,11.395000457763672,11.430000305175781,187000
2024-07-31 00:00:00+00:00,11.550000190734863,12.180000305175781,11.279999732971191,11.680000305175781,296200
2024-08-01 00:00:00+00:00,11.640000343322754,11.720000267028809,11.0,11.1899995803833,281000
2024-08-02 00:00:00+00:00,10.75,10.84000015258789,9.895000457763672,10.449999809265137,372600
2024-08-05 00:00:00+00:00,9.25,9.970000267028809,9.210000038146973,9.890000343322754,348800
2024-08-06 00:00:00+00:00,10.029999732971191,10.300000190734863,9.710000038146973,10.069999694824219,184100
2024-08-07 00:00:00+00:00,10.279999732971191,10.430000305175781,9.600000381469727,9.649999618530273,301400
2024-08-08 00:00:00+00:00,9.899999618530273,10.020000457763672,9.579999923706055,9.949999809265137,183800
2024-08-09 00:00:00+00:00,9.9399995803833,10.067999839782715,9.359999656677246,9.460000038146973,277500
2024-08-12 00:00:00+00:00,9.5600004196167,9.859999656677246,9.470000267028809,9.760000228881836,227000
2024-08-13 00:00:00+00:00,10.229999542236328,10.680000305175781,10.079999923706055,10.489999771118164,493400
2024-08-14 00:00:00+00:00,10.489999771118164,10.489999771118164,9.5600004196167,9.979999542236328,448400
2024-08-15 00:00:00+00:00,10.170000076293945,11.279999732971191,9.994999885559082,11.069999694824219,462600
2024-08-16 00:00:00+00:00,11.0600004196167,11.40999984741211,10.920000076293945,11.180000305175781,255200
2024-08-19 00:00:00+00:00,11.140000343322754,11.699999809265137,10.720000267028809,11.680000305175781,270300
2024-08-20 00:00:00+00:00,11.600000381469727,12.039999961853027,11.470000267028809,11.859999656677246,258800
2024-08-21 00:00:00+00:00,11.90999984741211,12.324999809265137,11.6899995803833,11.930000305175781,260200
2024-08-22 00:00:00+00:00,11.920000076293945,12.119999885559082,11.550000190734863,11.739999771118164,251300
2024-08-23 00:00:00+00:00,11.829999923706055,12.348999977111816,11.699999809265137,12.300000190734863,245900
2024-08-26 00:00:00+00:00,12.399999618530273,12.630000114440918,12.100000381469727,12.359999656677246,219200
2024-08-27 00:00:00+00:00,12.329999923706055,12.520000457763672,11.970000267028809,12.140000343322754,214600
2024-08-28 00:00:00+00:00,12.029999732971191,12.210000038146973,11.82800006866455,12.0600004196167,270700
2024-08-29 00:00:00+00:00,12.09000015258789,12.25,11.920000076293945,12.020000457763672,308600
2024-08-30 00:00:00+00:00,12.109999656677246,12.569999694824219,11.829999923706055,12.229999542236328,708400
2024-09-03 00:00:00+00:00,12.0600004196167,12.420000076293945,11.34000015258789,11.460000038146973,364600
2024-09-04 00:00:00+00:00,11.380000114440918,11.640000343322754,11.149999618530273,11.5,218800
2024-09-05 00:00:00+00:00,11.470000267028809,11.550000190734863,11.270000457763672,11.479999542236328,217200
2024-09-06 00:00:00+00:00,11.539999961853027,11.619999885559082,10.989999771118164,11.119999885559082,244400
2024-09-09 00:00:00+00:00,11.09000015258789,11.430000305175781,10.975000381469727,11.180000305175781,322000
2024-09-10 00:00:00+00:00,11.239999771118164,11.569999694824219,11.09000015258789,11.329999923706055,184700
2024-09-11 00:00:00+00:00,11.239999771118164,11.239999771118164,10.579999923706055,10.630000114440918,204400
2024-09-12 00:00:00+00:00,10.609999656677246,10.779999732971191,10.265000343322754,10.619999885559082,304500
2024-09-13 00:00:00+00:00,10.789999961853027,11.270000457763672,10.755000114440918,11.140000343322754,217400
2024-09-16 00:00:00+00:00,11.199999809265137,11.40999984741211,11.039999961853027,11.229999542236328,268300
2024-09-17 00:00:00+00:00,11.3100004196167,11.520000457763672,11.149999618530273,11.5,255800
2024-09-18 00:00:00+00:00,11.59000015258789,12.010000228881836,11.3100004196167,11.609999656677246,275000
2024-09-19 00:00:00+00:00,12.0,12.460000038146973,11.6899995803833,12.350000381469727,393900
2024-09-20 00:00:00+00:00,12.34000015258789,12.920000076293945,12.029999732971191,12.649999618530273,1626600
2024-09-23 00:00:00+00:00,12.760000228881836,12.880000114440918,12.199999809265137,12.229999542236328,353600
2024-09-24 00:00:00+00:00,12.420000076293945,12.720000267028809,12.079999923706055,12.5,729400
2024-09-25 00:00:00+00:00,10.899999618530273,12.1899995803833,10.380000114440918,10.600000381469727,1290600
2024-09-26 00:00:00+00:00,10.729999542236328,11.640000343322754,10.710000038146973,11.119999885559082,688300
2024-09-27 00:00:00+00:00,11.399999618530273,11.510000228881836,11.010000228881836,11.140000343322754,347100
2024-09-30 00:00:00+00:00,11.050000190734863,11.600000381469727,10.845000267028809,11.010000228881836,621000
2024-10-01 00:00:00+00:00,10.9399995803833,11.529999732971191,10.619999885559082,11.430000305175781,502800
2024-10-02 00:00:00+00:00,11.350000381469727,11.850000381469727,10.960000038146973,11.630000114440918,402400
2024-10-03 00:00:00+00:00,11.470000267028809,11.75,11.270000457763672,11.3100004196167,264400
2024-10-04 00:00:00+00:00,11.520000457763672,11.90999984741211,11.199999809265137,11.869999885559082,241100
2024-10-07 00:00:00+00:00,11.850000381469727,11.850000381469727,11.5,11.670000076293945,231600
2024-10-08 00:00:00+00:00,11.649999618530273,11.729999542236328,11.199999809265137,11.210000038146973,168200
2024-10-09 00:00:00+00:00,11.210000038146973,11.289999961853027,10.71500015258789,10.989999771118164,217300
2024-10-10 00:00:00+00:00,10.819999694824219,10.920000076293945,10.479999542236328,10.5,250800
2024-10-11 00:00:00+00:00,10.489999771118164,11.699999809265137,10.489999771118164,11.619999885559082,355100
2024-10-14 00:00:00+00:00,11.569999694824219,11.75,11.015000343322754,11.069999694824219,151500
2024-10-15 00:00:00+00:00,11.079999923706055,11.600000381469727,10.989999771118164,11.489999771118164,151800
2024-10-16 00:00:00+00:00,11.65999984741211,11.871000289916992,11.399999618530273,11.5600004196167,208200
2024-10-17 00:00:00+00:00,11.529999732971191,11.819999694824219,11.390000343322754,11.760000228881836,172800
2024-10-18 00:00:00+00:00,11.850000381469727,11.949999809265137,11.359999656677246,11.460000038146973,126700
2024-10-21 00:00:00+00:00,11.350000381469727,11.380000114440918,11.050000190734863,11.260000228881836,141000
2024-10-22 00:00:00+00:00,11.149999618530273,11.789999961853027,11.069999694824219,11.75,213000
2024-10-23 00:00:00+00:00,11.649999618530273,11.84000015258789,11.239999771118164,11.270000457763672,268800
2024-10-24 00:00:00+00:00,11.34000015258789,12.180000305175781,11.270000457763672,11.680000305175781,349000
2024-10-25 00:00:00+00:00,11.699999809265137,12.180000305175781,11.449999809265137,11.470000267028809,162900
2024-10-28 00:00:00+00:00,11.65999984741211,12.100000381469727,11.65999984741211,12.100000381469727,181400
2024-10-29 00:00:00+00:00,12.069999694824219,12.236000061035156,11.5,11.989999771118164,189400
2024-10-30 00:00:00+00:00,11.850000381469727,12.515000343322754,11.850000381469727,12.0600004196167,217000
2024-10-31 00:00:00+00:00,12.020000457763672,12.149999618530273,11.130000114440918,11.180000305175781,175200
2024-11-01 00:00:00+00:00,11.369999885559082,11.390000343322754,11.029999732971191,11.319999694824219,341400
2024-11-04 00:00:00+00:00,11.279999732971191,11.65999984741211,11.010000228881836,11.539999961853027,172100
2024-11-05 00:00:00+00:00,11.489999771118164,11.640000343322754,11.1899995803833,11.510000228881836,135500
2024-11-06 00:00:00+00:00,12.010000228881836,12.470000267028809,11.649999618530273,11.869999885559082,356400
2024-11-07 00:00:00+00:00,12.0,12.095000267028809,11.729999542236328,11.770000457763672,178900
2024-11-08 00:00:00+00:00,11.779999732971191,11.859999656677246,11.399999618530273,11.819999694824219,148100
2024-11-11 00:00:00+00:00,12.069999694824219,12.100000381469727,11.65999984741211,11.850000381469727,152400
2024-11-12 00:00:00+00:00,11.800000190734863,11.869999885559082,11.100000381469727,11.15999984741211,230100
2024-11-13 00:00:00+00:00,11.279999732971191,11.494999885559082,10.529999732971191,10.609999656677246,207700
2024-11-14 00:00:00+00:00,11.529999732971191,11.75,10.069999694824219,10.09000015258789,279000
2024-11-15 00:00:00+00:00,10.170000076293945,10.170000076293945,9.109999656677246,9.369999885559082,284400
2024-11-18 00:00:00+00:00,9.399999618530273,9.399999618530273,8.609999656677246,9.15999984741211,355000
2024-11-19 00:00:00+00:00,9.029999732971191,9.789999961853027,8.680000305175781,9.75,545000
2024-11-20 00:00:00+00:00,9.720000267028809,9.78499984741211,9.199999809265137,9.579999923706055,265900
2024-11-21 00:00:00+00:00,9.609999656677246,9.829999923706055,9.199999809265137,9.34000015258789,214400
2024-11-22 00:00:00+00:00,9.399999618530273,9.75,9.3100004196167,9.649999618530273,175800
2024-11-25 00:00:00+00:00,9.859999656677246,10.105999946594238,9.770000457763672,10.0,621200
2024-11-26 00:00:00+00:00,9.979999542236328,10.319999694824219,9.739999771118164,10.300000190734863,229900
2024-11-27 00:00:00+00:00,10.399999618530273,10.640000343322754,10.199999809265137,10.5,162700
2024-11-29 00:00:00+00:00,10.5,10.59000015258789,10.324999809265137,10.390000343322754,139500
2024-12-02 00:00:00+00:00,10.390000343322754,10.914999961853027,10.369999885559082,10.369999885559082,219600
2024-12-03 00:00:00+00:00,10.350000381469727,10.350000381469727,9.989999771118164,10.229999542236328,397300
2024-12-04 00:00:00+00:00,10.229999542236328,10.600000381469727,10.09000015258789,10.140000343322754,201700
2024-12-05 00:00:00+00:00,10.069999694824219,10.4350004196167,9.699999809265137,9.75,1292700
2024-12-06 00:00:00+00:00,9.800000190734863,10.369999885559082,9.739999771118164,10.350000381469727,148300
2024-12-09 00:00:00+00:00,10.4399995803833,10.694999694824219,10.0,10.050000190734863,184500
2024-12-10 00:00:00+00:00,10.050000190734863,10.390000343322754,9.8100004196167,10.15999984741211,150500
2024-12-11 00:00:00+00:00,10.270000457763672,11.010000228881836,10.175000190734863,10.5,786900
2024-12-12 00:00:00+00:00,10.40999984741211,10.694999694824219,9.585000038146973,9.8100004196167,522000
2024-12-13 00:00:00+00:00,9.75,9.779999732971191,9.399999618530273,9.520000457763672,195700
2024-12-16 00:00:00+00:00,9.529999732971191,9.989999771118164,9.489999771118164,9.670000076293945,204900
2024-12-17 00:00:00+00:00,9.600000381469727,9.890000343322754,9.420000076293945,9.550000190734863,295200
2024-12-18 00:00:00+00:00,9.579999923706055,9.800000190734863,9.170000076293945,9.359999656677246,575800
2024-12-19 00:00:00+00:00,9.4399995803833,9.760000228881836,9.289999961853027,9.449999809265137,283900
2024-12-20 00:00:00+00:00,9.350000381469727,9.8100004196167,9.260000228881836,9.5600004196167,830200
2024-12-23 00:00:00+00:00,9.550000190734863,9.550000190734863,9.232999801635742,9.520000457763672,575500
2024-12-24 00:00:00+00:00,9.4399995803833,9.630000114440918,9.3149995803833,9.539999961853027,314200
2024-12-26 00:00:00+00:00,9.40999984741211,9.510000228881836,9.010000228881836,9.420000076293945,237800
2024-12-27 00:00:00+00:00,9.369999885559082,9.390000343322754,8.949999809265137,9.149999618530273,244400
2024-12-30 00:00:00+00:00,9.079999923706055,9.135000228881836,8.758999824523926,8.880000114440918,184900
2024-12-31 00:00:00+00:00,8.960000038146973,9.069999694824219,8.699999809265137,8.9399995803833,526200
2025-01-02 00:00:00+00:00,9.09000015258789,9.180000305175781,8.90999984741211,8.970000267028809,252700
2025-01-03 00:00:00+00:00,9.010000228881836,9.149999618530273,8.84000015258789,8.880000114440918,177500
2025-01-06 00:00:00+00:00,8.970000267028809,8.970000267028809,8.420000076293945,8.470000267028809,235500
2025-01-07 00:00:00+00:00,8.5,8.760000228881836,8.470000267028809,8.670000076293945,254100
2025-01-08 00:00:00+00:00,8.579999923706055,8.579999923706055,8.170000076293945,8.350000381469727,201100
2025-01-10 00:00:00+00:00,8.140000343322754,8.140000343322754,7.380000114440918,7.449999809265137,255400
2025-01-13 00:00:00+00:00,7.329999923706055,7.510000228881836,7.159999847412109,7.460000038146973,375000
2025-01-14 00:00:00+00:00,7.519999980926514,7.619999885559082,7.300000190734863,7.369999885559082,741400
2025-01-15 00:00:00+00:00,7.619999885559082,7.869999885559082,7.289999961853027,7.789999961853027,566700
2025-01-16 00:00:00+00:00,7.849999904632568,7.953999996185303,7.579999923706055,7.75,302800
2025-01-17 00:00:00+00:00,7.849999904632568,7.900000095367432,7.449999809265137,7.5,237400
2025-01-21 00:00:00+00:00,7.550000190734863,7.739999771118164,7.485000133514404,7.570000171661377,235700
2025-01-22 00:00:00+00:00,7.539999961853027,7.679999828338623,7.440000057220459,7.5,261900
2025-01-23 00:00:00+00:00,7.460000038146973,7.699999809265137,7.460000038146973,7.550000190734863,276400
2025-01-24 00:00:00+00:00,7.519999980926514,7.574999809265137,7.300000190734863,7.409999847412109,380300
2025-01-27 00:00:00+00:00,7.400000095367432,7.699999809265137,7.349999904632568,7.539999961853027,249100
2025-01-28 00:00:00+00:00,7.559999942779541,7.71999979019165,7.340000152587891,7.489999771118164,229500
2025-01-29 00:00:00+00:00,7.489999771118164,7.630000114440918,7.400000095367432,7.460000038146973,276600
2025-01-30 00:00:00+00:00,7.550000190734863,7.764999866485596,7.420000076293945,7.489999771118164,213500
