"('date', '')","('open', 'BTE')","('high', 'BTE')","('low', 'BTE')","('close', 'BTE')","('volume', 'BTE')"
2006-06-16 00:00:00+00:00,9.864367106219124,9.864367106219124,9.64317216494481,9.671409606933594,63400
2006-06-19 00:00:00+00:00,9.671404536721822,9.671404536721822,9.351378267433757,9.412559509277344,53000
2006-06-20 00:00:00+00:00,9.459623434358784,9.577280440015853,9.417266840510102,9.42197322845459,74400
2006-06-21 00:00:00+00:00,9.42197590559966,9.596107820764727,9.412563127036153,9.47374439239502,79900
2006-06-22 00:00:00+00:00,9.412562463513828,9.43609351061185,9.341968424567856,9.38432502746582,53800
2006-06-23 00:00:00+00:00,9.412562563576286,9.412562563576286,9.290199142531565,9.351381301879883,126100
2006-06-26 00:00:00+00:00,9.407855999871138,9.431387944434238,9.247842367449662,9.398443222045898,73900
2006-06-27 00:00:00+00:00,9.426677369838357,9.624341128141182,9.426677369838357,9.553746223449707,105000
2006-06-28 00:00:00+00:00,9.586961163079353,9.738759434782954,9.563243163791993,9.686578750610352,68700
2006-06-29 00:00:00+00:00,9.771961472957374,10.198891639709473,9.771961472957374,10.198891639709473,108500
2006-06-30 00:00:00+00:00,10.189396188774614,10.421835756127232,10.17516576726858,10.293757438659668,86500
2006-07-03 00:00:00+00:00,10.336454639746501,10.426583694545764,10.336454639746501,10.374403953552246,20700
2006-07-05 00:00:00+00:00,10.341198343649364,10.341198343649364,10.12298999791961,10.179913520812988,61200
2006-07-06 00:00:00+00:00,10.236840967758917,10.236840967758917,10.042350548407592,10.198891639709473,37800
2006-07-07 00:00:00+00:00,10.255812619450007,10.274786824672992,10.037603378295898,10.037603378295898,43800
2006-07-10 00:00:00+00:00,9.919015709352946,9.990170591392932,9.7340128350923,9.77196216583252,55500
2006-07-11 00:00:00+00:00,9.700803921518661,9.93798738263371,9.700803921518661,9.914268493652344,52700
2006-07-12 00:00:00+00:00,9.95221945016329,10.104016745509485,9.92375768348169,9.985424995422363,43800
2006-07-13 00:00:00+00:00,10.104018785158798,10.194148786758428,10.061325674126524,10.15619945526123,66500
2006-07-14 00:00:00+00:00,10.274784399405434,10.407607423746859,10.274784399405434,10.355426788330078,69200
2006-07-17 00:00:00+00:00,10.265302296239504,10.322226738257859,10.165685653686523,10.165685653686523,77900
2006-07-18 00:00:00+00:00,10.241585677325782,10.307996781250019,10.066069453661601,10.15619945526123,98100
2006-07-19 00:00:00+00:00,10.132474546359779,10.307989745441086,10.03760082998196,10.118243217468262,59700
2006-07-20 00:00:00+00:00,10.146703987459212,10.160935314972003,9.961701253706561,10.009138107299805,55000
2006-07-21 00:00:00+00:00,9.966452484848734,9.980683823007134,9.752986936389744,9.795680046081543,86700
2006-07-24 00:00:00+00:00,9.762472830980544,9.985424995422363,9.715035949989046,9.985424995422363,83300
2006-07-25 00:00:00+00:00,9.9996563772529,10.29376431692942,9.9996563772529,10.289020538330078,110200
2006-07-26 00:00:00+00:00,10.312734158477689,10.412351657303367,10.246323095782483,10.388632774353027,94000
2006-07-27 00:00:00+00:00,10.422088064316766,10.474652762908475,10.211831092834473,10.211831092834473,43500
2006-07-28 00:00:00+00:00,10.288287162780762,10.388636945227162,10.192715160167095,10.288287162780762,47500
2006-07-31 00:00:00+00:00,10.340853067112269,10.66101815672978,10.250060648574097,10.598896980285645,115100
2006-08-01 00:00:00+00:00,10.49376623862605,10.942953227689221,10.417308995139837,10.890389442443848,171300
2006-08-02 00:00:00+00:00,11.000297480205449,11.30134778615256,10.95251147141195,10.971625328063965,116900
2006-08-03 00:00:00+00:00,10.899945819078107,10.899945819078107,10.641902852426917,10.833045959472656,79100
2006-08-04 00:00:00+00:00,10.804375190272456,10.871275052781895,10.641903314370444,10.708803176879883,84900
2006-08-07 00:00:00+00:00,10.751806989350845,10.914278812327504,10.684907148634093,10.909500122070312,82600
2006-08-08 00:00:00+00:00,10.895161319574692,10.990733277872014,10.895161319574692,10.966840744018555,129400
2006-08-09 00:00:00+00:00,10.990735054016113,11.062413578601753,10.919056529430474,10.990735054016113,137800
2006-08-10 00:00:00+00:00,10.63234836514601,10.93817741971783,10.63234836514601,10.780484199523926,96300
2006-08-11 00:00:00+00:00,10.799592017973776,10.990735054016113,10.76136341076531,10.990735054016113,90000
2006-08-14 00:00:00+00:00,10.990733277872014,10.990733277872014,10.909497386751813,10.966840744018555,77900
2006-08-15 00:00:00+00:00,10.990738005044058,11.229667092110233,10.990738005044058,11.157988548278809,216700
2006-08-16 00:00:00+00:00,11.253563347991308,11.420813946390153,11.215334717909496,11.320464134216309,148300
2006-08-17 00:00:00+00:00,11.263119660948904,11.263119660948904,10.89516856179458,10.957290649414062,122500
2006-08-18 00:00:00+00:00,11.033748668084451,11.244006583828577,10.966848795028671,11.09109115600586,154000
2006-08-21 00:00:00+00:00,11.205772924411498,11.439923286437988,11.205772924411498,11.439923286437988,129600
2006-08-22 00:00:00+00:00,11.439927045769851,11.540276843282511,11.40647711326563,11.521162986755371,134000
2006-08-23 00:00:00+00:00,11.611952922449474,11.750532226330066,11.349131299048356,11.58806037902832,109600
2006-08-24 00:00:00+00:00,11.635844626240697,11.932116130422534,11.58327994489406,11.893887519836426,130600
2006-08-25 00:00:00+00:00,11.94645168072983,12.362188600253678,11.94645168072983,12.042023658752441,188900
2006-08-28 00:00:00+00:00,11.975127443321092,12.003799594448259,11.774426942642314,11.898670196533203,168700
2006-08-29 00:00:00+00:00,11.894811439332411,11.894811439332411,11.611028960799631,11.707226753234863,149200
2006-08-30 00:00:00+00:00,11.774575184915925,11.774575184915925,11.31282757017144,11.519652366638184,154600
2006-08-31 00:00:00+00:00,11.51964522202887,11.731278955490403,11.452306381918028,11.659131050109863,82000
2006-09-01 00:00:00+00:00,11.702425823683472,11.86596164687203,11.639897852422363,11.793813705444336,92200
2006-09-05 00:00:00+00:00,11.543700345484316,11.659137238849853,11.31282655875324,11.33206558227539,153600
2006-09-06 00:00:00+00:00,11.19258495633147,11.19258495633147,10.798175155388646,10.990570068359375,256700
2006-09-07 00:00:00+00:00,10.831835551265344,10.83664553494746,10.389327144027186,10.629820823669434,264500
2006-09-08 00:00:00+00:00,10.572103273458568,10.658681155860963,10.33641954770244,10.355659484863281,192400
2006-09-11 00:00:00+00:00,10.177692418446936,10.177692418446936,9.76404299713537,9.898719787597656,338700
2006-09-12 00:00:00+00:00,9.884290952878613,10.245031511996967,9.715946092551928,9.754425048828125,273300
2006-09-13 00:00:00+00:00,9.90833945945434,10.350847852165055,9.879480475719665,10.293128967285156,231700
2006-09-14 00:00:00+00:00,10.418183639093431,10.495141524795606,9.927576429684288,10.038204193115234,232900
2006-09-15 00:00:00+00:00,10.052639207358823,10.052639207358823,9.812145442027699,9.908343315124512,134600
2006-09-18 00:00:00+00:00,9.913149785204752,10.245030403137207,9.913149785204752,10.245030403137207,146800
2006-09-19 00:00:00+00:00,10.341227828114969,10.341227828114969,9.860240487272412,9.893909454345703,172400
2006-09-20 00:00:00+00:00,9.81214072472775,9.88909861924244,9.307104427298782,9.470640182495117,313200
2006-09-21 00:00:00+00:00,9.470642795893987,9.788094427719642,9.436973822429254,9.773664474487305,283600
2006-09-22 00:00:00+00:00,9.788094340637764,9.874672224440088,9.600508619929158,9.638988494873047,131200
2006-09-25 00:00:00+00:00,9.648609283111675,9.730377197265625,9.263819638511253,9.730377197265625,252000
2006-09-26 00:00:00+00:00,9.610126995056488,9.749613766365417,9.571648043904121,9.696704864501953,217700
2006-09-27 00:00:00+00:00,9.866401583214406,9.895491451257111,9.609438462044858,9.827614784240723,134800
2006-09-28 00:00:00+00:00,9.885790393280304,10.157298797499024,9.837307608366105,10.070028305053711,160600
2006-09-29 00:00:00+00:00,9.982758926093615,10.15729993045269,9.86639856477088,10.137906074523926,74800
2006-10-02 00:00:00+00:00,10.089427375885997,10.133062648671096,9.696710845570506,9.817919731140137,99300
2006-10-03 00:00:00+00:00,9.716101765533908,9.716101765533908,8.911274158578891,8.993696212768555,265100
2006-10-04 00:00:00+00:00,8.993690935746852,9.139142023841563,8.319770427631738,8.819150924682617,678500
2006-10-05 00:00:00+00:00,9.027633297257898,9.303989258186727,8.935514335364987,9.250657081604004,220900
2006-10-06 00:00:00+00:00,9.245808983561583,9.337927949098232,9.02278519039384,9.03248119354248,175200
2006-10-09 00:00:00+00:00,9.027635357007682,9.439744698174291,9.027635357007682,9.333081245422363,148100
2006-10-10 00:00:00+00:00,9.139146065327754,9.255506432410309,9.085813883633667,9.22156810760498,110300
2006-10-11 00:00:00+00:00,9.231262823774468,9.236110362084949,9.05187338954418,9.119750022888184,86300
2006-10-12 00:00:00+00:00,9.129445808708075,9.454285395173244,9.076113646456438,9.37671184539795,86400
2006-10-13 00:00:00+00:00,9.585196457239919,10.040941085359192,9.585196457239919,9.973064422607422,119100
2006-10-16 00:00:00+00:00,10.133054897298909,10.225173838794722,10.036088417868836,10.186387062072754,142600
2006-10-17 00:00:00+00:00,10.186389991050541,10.278508959034092,10.021545911395751,10.215479850769043,116800
2006-10-18 00:00:00+00:00,10.239724919158657,10.24942092516693,9.997307198697754,10.166998863220215,94900
2006-10-19 00:00:00+00:00,10.288206290942695,10.385173735525601,10.152452978226728,10.365779876708984,103600
2006-10-20 00:00:00+00:00,10.642133099993229,10.651829101265498,10.288202698187138,10.428805351257324,170100
2006-10-23 00:00:00+00:00,10.409415431480424,10.49183748430398,10.326993378656866,10.477293014526367,95600
2006-10-24 00:00:00+00:00,10.472451629587562,10.748807839194265,10.448209288985645,10.710021018981934,156000
2006-10-25 00:00:00+00:00,10.719709109883434,11.005762019695112,10.666376929316858,10.98151969909668,97100
2006-10-26 00:00:00+00:00,10.952421676691438,11.07363041510126,10.729397117147737,10.816667556762695,106400
2006-10-27 00:00:00+00:00,10.913362724402159,10.918245772422374,10.771757125854492,10.771757125854492,44200
2006-10-30 00:00:00+00:00,10.669207557632836,10.713154024059133,10.254158114354173,10.37134838104248,130100
2006-10-31 00:00:00+00:00,10.254163608299015,10.591086387634277,10.161387581542302,10.591086387634277,129500
2006-11-01 00:00:00+00:00,9.028548702230141,9.277578554128821,8.691625851855912,8.862528800964355,1245200
2006-11-02 00:00:00+00:00,8.54513762181287,8.61838147230205,8.164268295384618,8.384000778198242,1369400
2006-11-03 00:00:00+00:00,8.38887933596273,9.067606748633944,8.38887933596273,8.81369400024414,793800
2006-11-06 00:00:00+00:00,9.131084045966627,9.282454691006095,8.969947312512884,9.238508224487305,485000
2006-11-07 00:00:00+00:00,9.424062326303824,9.463125761376801,8.999247586303426,9.096905708312988,329000
2006-11-08 00:00:00+00:00,9.165269573110963,9.228747320774591,9.028547052536876,9.033430099487305,337800
2006-11-09 00:00:00+00:00,9.175036434567083,9.27269458770752,9.145738150413505,9.27269458770752,203400
2006-11-10 00:00:00+00:00,9.175031610793129,9.253158464768697,9.052958285038109,9.116436004638672,193300
2006-11-13 00:00:00+00:00,8.96994913957637,8.999246479441236,8.403528003666535,8.427943229675293,491800
2006-11-14 00:00:00+00:00,8.462123686629576,8.471889777116045,8.120317970368387,8.169147491455078,483700
2006-11-15 00:00:00+00:00,8.13008549046219,8.745335329111464,8.13008549046219,8.71115493774414,396800
2006-11-16 00:00:00+00:00,9.106668612748464,9.341049141157379,8.642790600023996,8.706268310546875,1079700
2006-11-17 00:00:00+00:00,8.388880761383627,8.99436446564872,8.383997715621922,8.940651893615723,468300
2006-11-20 00:00:00+00:00,8.994365951156302,9.160385809091055,8.989482904588115,9.067609786987305,246900
2006-11-21 00:00:00+00:00,9.101787074668495,9.42406058739161,9.101787074668495,9.409412384033203,220600
2006-11-22 00:00:00+00:00,9.502193457207534,9.507076505199421,9.15062238390723,9.326408386230469,341500
2006-11-24 00:00:00+00:00,9.511954667780673,9.521720758748511,9.248276731068938,9.30687141418457,153900
2006-11-27 00:00:00+00:00,9.424062660009414,9.453360935860914,9.214097271148399,9.26780891418457,147100
2006-11-28 00:00:00+00:00,9.346602948515386,9.54850526016641,9.218567175886736,9.514034271240234,125400
2006-11-29 00:00:00+00:00,9.543576830253727,9.784875533448108,9.489408557870005,9.755328178405762,208900
2006-11-30 00:00:00+00:00,9.760259437800203,9.986784618978366,9.760259437800203,9.957237243652344,130700
2006-12-01 00:00:00+00:00,9.937536241133056,9.986780909118897,9.553428957960204,9.848896026611328,141600
2006-12-04 00:00:00+00:00,9.750403172955009,9.775025967696642,9.651914811779212,9.656839370727539,163600
2006-12-05 00:00:00+00:00,9.656847487596865,9.770109620817856,9.597753669810402,9.735638618469238,144400
2006-12-06 00:00:00+00:00,9.750406710768809,9.750406710768809,9.504184309595214,9.538656234741211,106800
2006-12-07 00:00:00+00:00,9.548500438726734,9.730705352958731,9.504180349839588,9.711007118225098,158700
2006-12-08 00:00:00+00:00,9.735633105127933,9.991704605080661,9.735633105127933,9.873517036437988,160700
2006-12-11 00:00:00+00:00,9.873521107821897,9.903068481798456,9.454943641727121,9.499263763427734,202700
2006-12-12 00:00:00+00:00,9.454938754869325,9.538654392672054,9.139773503531188,9.341675758361816,172800
2006-12-13 00:00:00+00:00,9.292429060153356,9.489406692054297,9.238259859156807,9.272730827331543,101700
2006-12-14 00:00:00+00:00,9.356448657167043,9.656840204093093,9.331826799564173,9.632217407226562,148500
2006-12-15 00:00:00+00:00,9.711011572605308,9.750407120879538,9.56820306233521,9.725785255432129,189100
2006-12-18 00:00:00+00:00,9.725782654877408,9.883364805838797,9.400769233703613,9.400769233703613,167600
2006-12-19 00:00:00+00:00,9.381069554902709,9.582971772231405,9.321976726996711,9.54357624053955,124500
2006-12-20 00:00:00+00:00,9.696238829042446,9.799651791038315,9.651918719825943,9.725785255432129,146500
2006-12-21 00:00:00+00:00,9.676539745933578,9.691313427478935,9.553428550847238,9.573126792907715,206000
2006-12-22 00:00:00+00:00,9.553428764097264,9.632219855570174,9.523882339610898,9.622371673583984,75400
2006-12-26 00:00:00+00:00,9.671609472725423,9.8488897895007,9.617441217582229,9.706080436706543,117400
2006-12-27 00:00:00+00:00,9.604823629403144,9.639569609229714,9.500584743166492,9.52540397644043,128100
2006-12-28 00:00:00+00:00,9.629643547312508,9.63957124230397,9.470804214477539,9.470804214477539,114200
2006-12-29 00:00:00+00:00,9.475772539902367,9.475772539902367,9.381461286429387,9.411243438720703,95000
2007-01-03 00:00:00+00:00,9.098519696652511,9.158084890538182,8.73120368350134,8.835441589355469,315900
2007-01-04 00:00:00+00:00,8.641859163048892,8.726242662756862,8.398636357245204,8.487983703613281,267500
2007-01-05 00:00:00+00:00,8.403603412793018,8.840411671350012,8.388711867126403,8.562442779541016,271200
2007-01-08 00:00:00+00:00,8.756029664793918,8.85530475968462,8.492952272821258,8.671646118164062,159100
2007-01-09 00:00:00+00:00,8.562444719962906,8.562444719962906,8.20009221410802,8.373823165893555,310500
2007-01-10 00:00:00+00:00,8.373818677013839,8.373818677013839,8.219942259679755,8.249725341796875,152800
2007-01-11 00:00:00+00:00,8.224911118612356,8.517771643921774,8.100817707778114,8.304330825805664,235600
2007-01-12 00:00:00+00:00,8.383749052797288,8.58229923248291,8.353966904547415,8.58229923248291,140100
2007-01-16 00:00:00+00:00,8.537623559331557,8.666679820776118,8.468130633833868,8.567405700683594,95800
2007-01-17 00:00:00+00:00,8.56244291709118,8.775883674621582,8.51280537749571,8.775883674621582,121000
2007-01-18 00:00:00+00:00,8.760992478949346,8.895013557187612,8.636899098378514,8.656754493713379,136000
2007-01-19 00:00:00+00:00,8.666678109136129,8.686533497287583,8.51280263799043,8.6071138381958,101700
2007-01-22 00:00:00+00:00,8.492949512788568,8.61704286769544,8.468130273752896,8.497913360595703,98800
2007-01-23 00:00:00+00:00,8.487987318255684,8.65179054076775,8.418494382177261,8.6368989944458,286600
2007-01-24 00:00:00+00:00,9.431097331751007,9.431097331751007,8.408568096663759,8.542588233947754,212400
2007-01-25 00:00:00+00:00,8.542586320291203,8.572369407911292,8.304327299873611,8.358928680419922,179200
2007-01-26 00:00:00+00:00,8.438348589868903,8.463166883489162,8.239799400635196,8.403602600097656,256400
2007-01-29 00:00:00+00:00,8.433668790171916,8.513846195143326,8.373535258548328,8.483779907226562,117400
2007-01-30 00:00:00+00:00,8.543909425917308,8.589009319550044,8.44869938895017,8.548920631408691,148700
2007-01-31 00:00:00+00:00,8.508838960251355,8.629105123855307,8.478772658297993,8.609061241149902,123000
2007-02-01 00:00:00+00:00,8.578991591080635,8.634112963851209,8.458724518622706,8.533891677856445,151700
2007-02-02 00:00:00+00:00,8.538903292406744,8.578991999872919,8.453714669567352,8.49881362915039,124900
2007-02-05 00:00:00+00:00,8.543915331356567,8.568971376131888,8.413627721686417,8.42866039276123,121700
2007-02-06 00:00:00+00:00,8.47876763069863,8.47876763069863,8.338456711798013,8.373534202575684,140900
2007-02-07 00:00:00+00:00,8.458727485385879,8.508838623854007,8.428661184621191,8.453717231750488,114600
2007-02-08 00:00:00+00:00,8.453714669567352,8.513847252871523,8.418636214218044,8.49881362915039,124300
2007-02-09 00:00:00+00:00,8.51885540779649,8.644132693205263,8.513844201685359,8.563955307006836,133900
2007-02-12 00:00:00+00:00,8.533893393411343,8.64413711690474,8.493804679796442,8.503826141357422,116700
2007-02-13 00:00:00+00:00,8.659169098330375,8.69925780433139,8.619080392329362,8.644135475158691,161300
2007-02-14 00:00:00+00:00,8.639120422041797,8.87464134549034,8.639120422041797,8.819519996643066,226100
2007-02-15 00:00:00+00:00,8.894690948516649,9.01495707763275,8.844579822437383,9.0099458694458,160300
2007-02-16 00:00:00+00:00,8.999916123646495,9.004927327752378,8.86461743594543,8.91973876953125,181400
2007-02-20 00:00:00+00:00,8.739347094922323,8.879657097416377,8.6892359701215,8.829546928405762,174800
2007-02-21 00:00:00+00:00,8.929768450035066,9.01495707763275,8.894690948516649,9.0099458694458,94800
2007-02-22 00:00:00+00:00,8.959831913325987,9.180320224957478,8.944799249303566,9.105154037475586,141200
2007-02-23 00:00:00+00:00,9.230433780692819,9.260500072493265,8.979879118845338,9.085111618041992,124600
2007-02-26 00:00:00+00:00,9.14577976669381,9.1811695835649,8.96377389215656,9.155891418457031,122500
2007-02-27 00:00:00+00:00,9.095224082842082,9.13061390598032,8.867717663681821,8.95366382598877,156300
2007-02-28 00:00:00+00:00,8.943549156188965,8.9789389635761,8.746375856846464,8.943549156188965,244300
2007-03-01 00:00:00+00:00,8.898049837062826,8.973885294579523,8.77671291217608,8.928383827209473,104200
2007-03-02 00:00:00+00:00,8.933435743610765,8.933435743610765,8.695817823561827,8.746374130249023,158700
2007-03-05 00:00:00+00:00,8.574481618162482,8.680652003856434,8.468312196768453,8.493590354919434,117200
2007-03-06 00:00:00+00:00,8.594706607032862,8.68570953716005,8.437979874202764,8.569428443908691,143200
2007-03-07 00:00:00+00:00,8.468314256282119,8.60987448353519,8.468314256282119,8.564373016357422,101700
2007-03-08 00:00:00+00:00,8.523929995670231,8.569431476837902,8.46831685995409,8.518874168395996,91600
2007-03-09 00:00:00+00:00,8.594708608474024,8.594708608474024,8.503705657155068,8.544151306152344,148500
2007-03-12 00:00:00+00:00,8.508755639478252,8.508755639478252,8.21046882139253,8.301471710205078,223000
2007-03-13 00:00:00+00:00,8.357090403406696,8.362146229985564,8.21553015209933,8.230697631835938,176000
2007-03-14 00:00:00+00:00,8.220581772713594,8.30147302798779,8.094189065810188,8.235749244689941,201000
2007-03-15 00:00:00+00:00,8.250916474395119,8.468312103581004,8.240804825526029,8.458200454711914,119300
2007-03-16 00:00:00+00:00,8.483481562508747,8.49359224944441,8.402590281222619,8.432924270629883,83800
2007-03-19 00:00:00+00:00,8.397533908127803,8.503703346281581,8.372254781686374,8.488536834716797,129100
2007-03-20 00:00:00+00:00,8.564371754940993,8.614929040392122,8.513814469489862,8.604817390441895,109200
2007-03-21 00:00:00+00:00,8.69076758475002,8.918274003938022,8.640210281274788,8.892995834350586,155400
2007-03-22 00:00:00+00:00,9.04971545933655,9.100272722879131,8.928378605414114,8.958712577819824,159900
2007-03-23 00:00:00+00:00,8.989054848124036,9.009277191459436,8.887940238545886,8.938497543334961,195900
2007-03-26 00:00:00+00:00,9.019388276070936,9.039610618130121,8.958719321292739,8.994110107421875,142300
2007-03-27 00:00:00+00:00,9.06994659236732,9.166004415420453,9.0042218036463,9.150837898254395,206600
2007-03-28 00:00:00+00:00,9.234976968350638,9.35226246827876,9.204379989789786,9.229877471923828,119200
2007-03-29 00:00:00+00:00,9.240075909591495,9.342062914111345,9.189081921016852,9.219677925109863,111100
2007-03-30 00:00:00+00:00,9.132989663610127,9.245175675446315,8.913716164113863,9.015704154968262,118500
2007-04-02 00:00:00+00:00,8.883117181302222,9.178881088584783,8.883117181302222,9.168682098388672,124300
2007-04-03 00:00:00+00:00,9.163583168071439,9.163583168071439,8.974906700960839,9.005502700805664,101000
2007-04-04 00:00:00+00:00,8.995301950326137,9.076891915704628,8.974904945296068,9.051395416259766,70300
2007-04-05 00:00:00+00:00,9.056493998755089,9.265568385563926,9.056493998755089,9.224773406982422,86800
2007-04-09 00:00:00+00:00,9.224771411344944,9.224771411344944,9.061591532320385,9.076889038085938,90700
2007-04-10 00:00:00+00:00,9.17378179223592,9.1992792682786,9.092191814157866,9.163582801818848,71100
2007-04-11 00:00:00+00:00,9.194179015091603,9.229874505979318,9.122787060686994,9.158482551574707,105900
2007-04-12 00:00:00+00:00,9.219671372395434,9.393050226745677,9.17887640505589,9.342056274414062,111700
2007-04-13 00:00:00+00:00,9.41345161025005,9.423650599994287,9.342060627298777,9.377756118774414,84300
2007-04-16 00:00:00+00:00,9.393052541023568,9.393052541023568,9.311462586242195,9.331859588623047,106800
2007-04-17 00:00:00+00:00,9.377759006530953,9.377759006530953,9.285970015826,9.352262496948242,84700
2007-04-18 00:00:00+00:00,9.372657482163401,9.377756977502486,9.280869483947754,9.280869483947754,85400
2007-04-19 00:00:00+00:00,9.291064517557393,9.291064517557393,9.148282584444047,9.209474563598633,106600
2007-04-20 00:00:00+00:00,9.24007766305287,9.34206468692649,9.24007766305287,9.321667671203613,68200
2007-04-23 00:00:00+00:00,9.331860280260397,9.413450241088867,9.331860280260397,9.413450241088867,77500
2007-04-24 00:00:00+00:00,9.423649392604972,9.51033884906566,9.367556901456812,9.43384838104248,117300
