"('date', '')","('open', 'BTZ')","('high', 'BTZ')","('low', 'BTZ')","('close', 'BTZ')","('volume', 'BTZ')"
2007-02-01 00:00:00+00:00,5.175572395324707,5.177642671666617,5.175572395324707,5.175572395324707,83300
2007-02-02 00:00:00+00:00,5.175572395324707,5.185923382169421,5.175572395324707,5.175572395324707,106800
2007-02-05 00:00:00+00:00,5.175572395324707,5.196274763878973,5.175572395324707,5.175572395324707,71300
2007-02-06 00:00:00+00:00,5.175572395324707,5.177642671666617,5.175572395324707,5.175572395324707,79500
2007-02-07 00:00:00+00:00,5.175568413277892,5.177638688026947,5.036863164007463,5.061706066131592,121200
2007-02-08 00:00:00+00:00,5.061707358529923,5.0637772389429445,4.99960028479416,5.012021541595459,107700
2007-02-09 00:00:00+00:00,5.0120205009061465,5.018231325449506,4.968545913696289,4.968545913696289,63700
2007-02-12 00:00:00+00:00,4.960265082269378,4.991318811799211,4.910579667832048,4.937492847442627,88600
2007-02-13 00:00:00+00:00,4.937496065777749,4.937496065777749,4.761526528155556,4.908512592315674,203800
2007-02-14 00:00:00+00:00,4.869173706705798,4.966474227718333,4.869173706705798,4.962333679199219,108500
2007-02-15 00:00:00+00:00,4.962333747125896,4.962333747125896,4.896086549371014,4.94163179397583,122200
2007-02-16 00:00:00+00:00,4.958193525544545,4.962333679199219,4.925069927120514,4.962333679199219,99300
2007-02-20 00:00:00+00:00,4.966475151736676,4.968545426381409,4.900227942563245,4.947843074798584,126500
2007-02-21 00:00:00+00:00,4.947843568460111,4.989248275756836,4.931281764514331,4.989248275756836,144800
2007-02-22 00:00:00+00:00,4.988415180757393,5.030089253652422,4.950908236945823,4.9800801277160645,145900
2007-02-23 00:00:00+00:00,5.0196690242305255,5.030087439337136,4.952990213699269,5.005083084106445,106600
2007-02-26 00:00:00+00:00,5.057178232488325,5.065512888840496,4.909234207224199,4.975913047790527,158200
2007-02-27 00:00:00+00:00,4.948822385719503,4.97591050180062,4.867557640039119,4.9238176345825195,136500
2007-02-28 00:00:00+00:00,4.909235626203937,5.019672736211257,4.896733439343392,4.965496063232422,105900
2007-03-01 00:00:00+00:00,4.980079684359322,4.98633097358379,4.857140445004951,4.9738287925720215,102800
2007-03-02 00:00:00+00:00,4.990499228980497,5.0092527019571245,4.900899390855993,4.909234046936035,70300
2007-03-05 00:00:00+00:00,4.865474411184126,4.973827682264198,4.857139360745468,4.932153224945068,107100
2007-03-06 00:00:00+00:00,4.957160345393364,4.996750661566334,4.898816156780235,4.927988052368164,85100
2007-03-07 00:00:00+00:00,4.907150143696011,5.042591977430755,4.896731724533592,5.021754741668701,73400
2007-03-08 00:00:00+00:00,5.04051055959678,5.053012747896733,4.973831692080498,5.0030035972595215,56000
2007-03-09 00:00:00+00:00,5.000916527425458,5.0405072278833085,5.000916527425458,5.007167816162109,37700
2007-03-12 00:00:00+00:00,4.986336255820013,5.0363454302810835,4.975917429408796,5.01550817489624,58900
2007-03-13 00:00:00+00:00,5.044025771414749,5.067096288299823,4.947549791767655,4.955938816070557,70300
2007-03-14 00:00:00+00:00,4.932870402687012,5.029346415650238,4.932870402687012,4.949648857116699,76900
2007-03-15 00:00:00+00:00,4.926575709393336,4.987397824338415,4.899310885471893,4.947548866271973,93300
2007-03-16 00:00:00+00:00,4.947551401520365,4.968524569146176,4.89511868247079,4.903507709503174,79400
2007-03-19 00:00:00+00:00,4.85527322966883,4.918192778235647,4.851078513091671,4.867856979370117,150900
2007-03-20 00:00:00+00:00,4.8741488823766765,4.913997888394259,4.825910843530758,4.86575984954834,151800
2007-03-21 00:00:00+00:00,4.865756803156569,4.924481196278817,4.804934653102897,4.918189525604248,159400
2007-03-22 00:00:00+00:00,4.907702242221481,4.945453862551089,4.855269525103666,4.913994312286377,112600
2007-03-23 00:00:00+00:00,4.9265799338369325,4.9265799338369325,4.863660809278826,4.8930230140686035,101300
2007-03-26 00:00:00+00:00,4.865756192053759,4.893021028289124,4.834296242512347,4.851074695587158,132700
2007-03-27 00:00:00+00:00,4.840589318396047,4.895119402229073,4.834297247174173,4.84688138961792,167700
2007-03-28 00:00:00+00:00,4.848980164328768,4.8657586257957846,4.807033810646188,4.859466552734375,93300
2007-03-29 00:00:00+00:00,4.880440950627668,4.937068422257924,4.863662484962798,4.9286789894104,78000
2007-03-30 00:00:00+00:00,4.897218692374846,4.972721576690674,4.87834287128836,4.972721576690674,101100
2007-04-02 00:00:00+00:00,4.979011966175283,4.979011966175283,4.8930223214374395,4.911898136138916,92100
2007-04-03 00:00:00+00:00,4.911893947717623,4.976910365121454,4.890920793707782,4.953840255737305,80200
2007-04-04 00:00:00+00:00,4.953844992606883,4.983207196279034,4.909801287068635,4.9328718185424805,101100
2007-04-05 00:00:00+00:00,4.937064835827779,4.947551219239388,4.882534762021665,4.913994312286377,112800
2007-04-09 00:00:00+00:00,4.897214408919876,4.968522915090597,4.897214408919876,4.9097981452941895,110500
2007-04-10 00:00:00+00:00,4.897211668259356,4.955936005161689,4.897211668259356,4.951741695404053,88600
2007-04-11 00:00:00+00:00,4.9307713431320845,4.972717264706128,4.91609025057968,4.955938816070557,115800
2007-04-12 00:00:00+00:00,4.933983522803011,4.969874731411846,4.919204458220744,4.929760932922363,118200
2007-04-13 00:00:00+00:00,4.91920630819182,4.948764045783827,4.902316345005738,4.9445414543151855,146700
2007-04-16 00:00:00+00:00,4.959320121766947,4.98043267642167,4.925540195394783,4.9445414543151855,191900
2007-04-17 00:00:00+00:00,4.944539135410427,4.944539135410427,4.900202751159668,4.900202751159668,152500
2007-04-18 00:00:00+00:00,4.881200856901528,4.9086468773122895,4.876978268318885,4.883311748504639,176600
2007-04-19 00:00:00+00:00,4.876979631154134,4.906536954115788,4.862200969673307,4.881202220916748,147800
2007-04-20 00:00:00+00:00,4.902314562101847,4.908648447001264,4.851644690971532,4.876979827880859,191500
2007-04-23 00:00:00+00:00,4.862202336003382,4.8812035925863775,4.834755897521973,4.834755897521973,212400
2007-04-24 00:00:00+00:00,4.83475760933403,4.870648839733197,4.83475760933403,4.8474249839782715,205900
2007-04-25 00:00:00+00:00,4.85164312797177,4.885423031176153,4.834753176369579,4.874866962432861,188000
2007-04-26 00:00:00+00:00,4.866422587044743,4.883312541429603,4.847421338025741,4.864311695098877,154500
2007-04-27 00:00:00+00:00,4.88120374536936,4.917094964184152,4.876981154287985,4.906538486480713,115800
2007-04-30 00:00:00+00:00,4.917092580635648,4.959317262915743,4.887534860082503,4.952983379364014,211800
2007-05-01 00:00:00+00:00,4.948760650141855,4.969873190309997,4.921314227116808,4.95087194442749,149700
2007-05-02 00:00:00+00:00,4.95087314111991,5.016321669041548,4.95087314111991,4.97831916809082,190600
2007-05-03 00:00:00+00:00,4.978318490491471,5.033210939650183,4.961428537110964,5.020543575286865,126700
2007-05-04 00:00:00+00:00,5.026873765525593,5.03743023115829,5.007872530074727,5.014206409454346,119900
2007-05-07 00:00:00+00:00,5.024765761615803,5.04165571499631,5.016320986269675,5.020543575286865,86700
2007-05-08 00:00:00+00:00,5.035321899159378,5.035321899159378,4.974095570548262,4.984652042388916,103500
2007-05-09 00:00:00+00:00,4.9930976334465225,5.028988838195801,4.980430267855098,5.028988838195801,115700
2007-05-10 00:00:00+00:00,4.986764532934076,5.03532310698417,4.967763281751288,5.012099266052246,156700
2007-05-11 00:00:00+00:00,5.043124829120783,5.043124829120783,4.960241742596601,4.97086763381958,201000
2007-05-14 00:00:00+00:00,4.983625594914859,4.985750451609013,4.9177436875320035,4.926244735717773,206200
2007-05-15 00:00:00+00:00,4.955994760912704,4.960245282576073,4.883737514043653,4.902864456176758,166000
2007-05-16 00:00:00+00:00,4.90286256483948,4.934740654313286,4.883735630084816,4.913488864898682,160100
2007-05-17 00:00:00+00:00,4.924116236576921,4.924116236576921,4.879486573645567,4.89011287689209,140300
2007-05-18 00:00:00+00:00,4.89011287689209,4.915615193979703,4.877361718348284,4.89011287689209,173000
2007-05-21 00:00:00+00:00,4.887984745028651,4.9007358960824,4.858231924119308,4.883734226226807,209600
2007-05-22 00:00:00+00:00,4.887989038349998,4.902865461871243,4.873112614828753,4.881613254547119,230700
2007-05-23 00:00:00+00:00,4.887986222945738,4.953867662886907,4.856108132996908,4.866734027862549,237300
2007-05-24 00:00:00+00:00,4.858235035507686,4.877361977013783,4.788103051769347,4.805104732513428,259200
2007-05-25 00:00:00+00:00,4.824229621273799,4.88161001602426,4.785975754538913,4.853982448577881,160600
2007-05-29 00:00:00+00:00,4.809353463923239,4.84123196082262,4.764724216827188,4.788101673126221,219700
2007-05-30 00:00:00+00:00,4.781729164348269,4.8221083241236045,4.779603902744071,4.800856113433838,168700
2007-05-31 00:00:00+00:00,4.828481197357178,4.828481197357178,4.794477840043901,4.828481197357178,162500
2007-06-01 00:00:00+00:00,4.82848247152307,4.887988565200088,4.817856571565649,4.885863304138184,165700
2007-06-04 00:00:00+00:00,4.887985319008436,4.887985319008436,4.849731456003381,4.856107234954834,141300
2007-06-05 00:00:00+00:00,4.84760856628418,4.870986028516605,4.819980988024791,4.84760856628418,181300
2007-06-06 00:00:00+00:00,4.843355667222598,4.843355667222598,4.777473839760588,4.809351921081543,163800
2007-06-07 00:00:00+00:00,4.807228749083884,4.830605800711595,4.728595742649024,4.734971523284912,141900
2007-06-08 00:00:00+00:00,4.720095488847146,4.777476308082205,4.700968954454131,4.775351047515869,136200
2007-06-11 00:00:00+00:00,4.754099515184456,4.768975934618613,4.677591751977903,4.696718692779541,218100
2007-06-12 00:00:00+00:00,4.686090513797759,4.737095939089045,4.635085493858339,4.669088840484619,227400
2007-06-13 00:00:00+00:00,4.651109558574151,4.721743052905095,4.644688591612691,4.683215618133545,176000
2007-06-14 00:00:00+00:00,4.689641341202207,4.704624155670732,4.614726860608505,4.644692897796631,224600
2007-06-15 00:00:00+00:00,4.657530748656907,4.687496348621163,4.6468284570620435,4.674654006958008,232300
2007-06-18 00:00:00+00:00,4.689638878983408,4.7303067885110055,4.6874984197187075,4.7196044921875,196800
2007-06-19 00:00:00+00:00,4.7495698517538845,4.800939642195355,4.657532157452198,4.766693115234375,225800
2007-06-20 00:00:00+00:00,4.8095009382408405,4.815922314964412,4.672514834144329,4.706761360168457,208000
2007-06-21 00:00:00+00:00,4.696059745478224,4.741008160390452,4.663953676505087,4.67893648147583,216800
2007-06-22 00:00:00+00:00,4.676795292718997,4.67893575141667,4.610442706094134,4.670373916625977,224600
2007-06-25 00:00:00+00:00,4.6703746453492245,4.719603978324755,4.591179702432209,4.67893648147583,205900
2007-06-26 00:00:00+00:00,4.668233438120477,4.676795272874842,4.50128174291788,4.559072494506836,406000
2007-06-27 00:00:00+00:00,4.5590704029465385,4.644687078208901,4.50770064273946,4.6232829093933105,195700
2007-06-28 00:00:00+00:00,4.591179436899724,4.749569721824013,4.5740561738876595,4.706761360168457,180400
2007-06-29 00:00:00+00:00,4.738867864844322,4.803080413256671,4.666093888260825,4.7238850593566895,118900
2007-07-02 00:00:00+00:00,4.734587863140666,4.837327461728491,4.6660943891645745,4.818063735961914,111400
2007-07-03 00:00:00+00:00,4.886551688434232,4.886551688434232,4.833041485797742,4.863007068634033,83800
2007-07-05 00:00:00+00:00,4.863010864974263,4.871572700040167,4.785956390634959,4.841607093811035,127600
2007-07-06 00:00:00+00:00,4.856589720944653,4.858730179633568,4.779534841146704,4.798798561096191,136600
2007-07-09 00:00:00+00:00,4.81164152877661,4.845888055737591,4.736727097955414,4.766693115234375,154800
2007-07-10 00:00:00+00:00,4.745287009902322,4.794516321417957,4.659670727211948,4.711040496826172,174800
2007-07-11 00:00:00+00:00,4.758127652771622,4.792374153630263,4.683213279049408,4.738863945007324,155500
2007-07-12 00:00:00+00:00,4.761717436614404,4.761717436614404,4.6539375044341735,4.681960105895996,213700
2007-07-13 00:00:00+00:00,4.660401393097807,4.740158260381149,4.651778806825261,4.686268329620361,142800
2007-07-16 00:00:00+00:00,4.660401573509082,4.68842415768457,4.625911638231281,4.632378578186035,142200
2007-07-17 00:00:00+00:00,4.6259103761945335,4.628066022258017,4.563398284943296,4.578487396240234,235000
2007-07-18 00:00:00+00:00,4.563401192934001,4.589268551032124,4.518133419049215,4.587112903594971,182800
2007-07-19 00:00:00+00:00,4.580647081297357,4.597891853863388,4.544001888201066,4.565557956695557,195600
2007-07-20 00:00:00+00:00,4.587112903594971,4.6022020245073305,4.537533834835879,4.587112903594971,148100
2007-07-23 00:00:00+00:00,4.569871278719175,4.5978938923826345,4.522447824776102,4.576337814331055,210100
2007-07-24 00:00:00+00:00,4.59789326513923,4.59789326513923,4.447001150510829,4.46640157699585,277200
2007-07-25 00:00:00+00:00,4.475023961271886,4.51598046094376,4.349999224879566,4.429756164550781,231100
2007-07-26 00:00:00+00:00,4.429751611997836,4.453463310251664,4.216347561155863,4.311193943023682,312900
2007-07-27 00:00:00+00:00,4.339218371518834,4.393108318767018,4.276706246507728,4.375863552093506,139800
2007-07-30 00:00:00+00:00,4.397420323265203,4.423287683026058,4.302573885672381,4.354308605194092,139900
2007-07-31 00:00:00+00:00,4.375864545732581,4.468555341830628,4.2616180947586955,4.293951988220215,193900
2007-08-01 00:00:00+00:00,4.272392957481626,4.362928043038091,4.194791338105379,4.2680816650390625,225700
2007-08-02 00:00:00+00:00,4.302571280231445,4.388795486455691,4.302571280231445,4.326282978057861,162300
2007-08-03 00:00:00+00:00,4.360775514010417,4.373709400583581,4.326285972110853,4.328441619873047,107700
2007-08-06 00:00:00+00:00,4.332752822142085,4.345686297289108,4.207728132660171,4.244373321533203,180600
2007-08-07 00:00:00+00:00,4.289639258483095,4.418975200231593,4.207726728359367,4.367240905761719,177700
2007-08-08 00:00:00+00:00,4.388799148812869,4.481489960049155,4.319820055189912,4.462089538574219,151000
2007-08-09 00:00:00+00:00,4.440530016059393,4.462086068841467,4.332750163296532,4.36292839050293,103100
2007-08-10 00:00:00+00:00,4.311193943023682,4.330594348659088,4.220658853774284,4.311193943023682,140900
2007-08-13 00:00:00+00:00,4.305980069436809,4.384191748398829,4.2516664955753365,4.316843032836914,105100
2007-08-14 00:00:00+00:00,4.251670137472454,4.273395668502642,4.1082822128052605,4.130007743835449,197700
2007-08-15 00:00:00+00:00,4.064830998244406,4.075693970541973,3.9062353321201346,3.9323060512542725,242900
2007-08-16 00:00:00+00:00,3.562971742174339,3.910578832372289,3.395685977639395,3.8888533115386963,548100
2007-08-17 00:00:00+00:00,4.051793481711269,4.169111027791961,3.925785977242997,4.069173812866211,192800
2007-08-20 00:00:00+00:00,4.130006248608495,4.197354997477114,4.062657499739878,4.186492443084717,198600
2007-08-21 00:00:00+00:00,4.182146534355378,4.279911164546781,4.160421014937309,4.277738571166992,232700
2007-08-22 00:00:00+00:00,4.345086712716958,4.382019966350242,4.227769172571315,4.366812229156494,197600
2007-08-23 00:00:00+00:00,4.431988988647088,4.431988988647088,4.219079809172137,4.26904821395874,169700
2007-08-24 00:00:00+00:00,4.312500272173151,4.353778727542926,4.2842569658328085,4.323362827301025,125000
2007-08-27 00:00:00+00:00,4.342915118356015,4.377675786901127,4.24080570630223,4.286428928375244,163700
2007-08-28 00:00:00+00:00,4.30163752072037,4.3125004907788185,4.158249630988354,4.177802562713623,168400
2007-08-29 00:00:00+00:00,4.195180638486267,4.310325572742802,4.195180638486267,4.271219730377197,142300
2007-08-30 00:00:00+00:00,4.271221390541903,4.290774319324659,4.214735197878374,4.275566577911377,113000
2007-08-31 00:00:00+00:00,4.290773717065907,4.32770697576268,4.271220791027626,4.277738571166992,147400
2007-09-04 00:00:00+00:00,4.277741569693034,4.3342277940226746,4.223427940266084,4.3146748542785645,153500
2007-09-05 00:00:00+00:00,4.29511912110529,4.34508752822876,4.208217453416682,4.34508752822876,138900
2007-09-06 00:00:00+00:00,4.3537786346790135,4.40809223791974,4.312500180189687,4.364641189575195,184600
2007-09-07 00:00:00+00:00,4.353776930552414,4.377674624846119,4.282082604532063,4.321188449859619,131400
2007-09-10 00:00:00+00:00,4.360293872649597,4.362466465443896,4.2712196399818545,4.288599967956543,114800
2007-09-11 00:00:00+00:00,4.3342254250097225,4.349433166636162,4.286429192035335,4.329880237579346,97000
2007-09-12 00:00:00+00:00,4.3290009445971025,4.353087159982957,4.215137392714085,4.2676897048950195,148800
2007-09-13 00:00:00+00:00,4.293971644610979,4.3092993700241005,4.245798315999232,4.2611260414123535,136700
2007-09-14 00:00:00+00:00,4.267693729044927,4.269883462989987,4.177916725542703,4.204193115234375,132500
2007-09-17 00:00:00+00:00,4.228277417602997,4.228277417602997,4.138500455201166,4.173535346984863,119000
2007-09-18 00:00:00+00:00,4.204192016559815,4.269882347148681,4.147260201813293,4.237037181854248,138600
2007-09-19 00:00:00+00:00,4.232658433159203,4.276452272747158,4.136312236655109,4.171347141265869,191800
2007-09-20 00:00:00+00:00,4.171349895631243,4.175729366011628,4.112228716093172,4.134125232696533,200500
2007-09-21 00:00:00+00:00,4.12098335477909,4.177915163112512,4.118793621652933,4.166966915130615,165600
2007-09-24 00:00:00+00:00,4.197621648762967,4.197621648762967,4.129741603683891,4.140689849853516,165600
2007-09-25 00:00:00+00:00,4.138500546414644,4.156017992692582,4.0881379405716824,4.10127592086792,227200
2007-09-26 00:00:00+00:00,4.116606013907518,4.147261875852282,4.0859505696118585,4.112226963043213,197000
2007-09-27 00:00:00+00:00,4.156020012180931,4.158209746235814,4.085950193020938,4.110036849975586,224100
2007-09-28 00:00:00+00:00,4.110033670683405,4.136309623718262,4.105654205961349,4.136309623718262,216600
2007-10-01 00:00:00+00:00,4.145072871382542,4.191056045921888,4.123175942609396,4.1757283210754395,176400
2007-10-02 00:00:00+00:00,4.191054711564016,4.212951633365568,4.15164033585103,4.204193115234375,207400
2007-10-03 00:00:00+00:00,4.212950988560201,4.226088972570705,4.193243803719954,4.217330455780029,157300
2007-10-04 00:00:00+00:00,4.221711377582381,4.26988428065143,4.215142174489232,4.256746292114258,143800
2007-10-05 00:00:00+00:00,4.291781812369934,4.322437262499625,4.26112594459106,4.313678741455078,140700
2007-10-08 00:00:00+00:00,4.31805419921875,4.350899774333552,4.298347021209403,4.31805419921875,124100
2007-10-09 00:00:00+00:00,4.346519823574643,4.346519823574643,4.278639783366989,4.329002380371094,159200
2007-10-10 00:00:00+00:00,4.344336310682426,4.353094835999241,4.31149110985794,4.348715782165527,109900
2007-10-11 00:00:00+00:00,4.3566564225839475,4.36548470260229,4.316930004412529,4.334586143493652,173800
2007-10-12 00:00:00+00:00,4.36548498257932,4.36548498257932,4.261754790488947,4.2904462814331055,235000
2007-10-15 00:00:00+00:00,4.316930983256106,4.323552194771191,4.1977521226741725,4.219822406768799,123100
2007-10-16 00:00:00+00:00,4.215410005694327,4.215410005694327,4.129335904293251,4.144785404205322,236800
2007-10-17 00:00:00+00:00,4.166850720634078,4.186713920704941,4.107261541376859,4.173471927642822,235900
2007-10-18 00:00:00+00:00,4.1381621708529925,4.162439523627796,4.105056957677293,4.149197101593018,239000
2007-10-19 00:00:00+00:00,4.146990126773056,4.151403846149323,4.027810863546423,4.082986354827881,230000
2007-10-22 00:00:00+00:00,4.038846497031454,4.100643209576359,4.014569562888108,4.069745063781738,192400
2007-10-23 00:00:00+00:00,4.06091946559144,4.0829897647271,4.041056238464941,4.052091598510742,172600
2007-10-24 00:00:00+00:00,4.049881883246949,4.080780029296875,3.9991205230347386,4.080780029296875,204500
2007-10-25 00:00:00+00:00,4.0940219075453586,4.0940219075453586,4.003534121753869,4.058709621429443,219400
2007-10-26 00:00:00+00:00,4.071953059190151,4.113886146305445,4.04105448542191,4.085195064544678,169200
2007-10-29 00:00:00+00:00,4.0918136409469374,4.122711773848751,4.0565009478306635,4.1138834953308105,199100
2007-10-30 00:00:00+00:00,4.1271276693274315,4.1271276693274315,4.047674812678288,4.080780029296875,191200
2007-10-31 00:00:00+00:00,4.056500684438547,4.133746432632939,4.049879896935475,4.116090297698975,271600
2007-11-01 00:00:00+00:00,4.089607907086214,4.089607907086214,4.016776269346516,4.034432411193848,193200
2007-11-02 00:00:00+00:00,4.036640167236328,4.0498821706323005,3.9858783824663204,4.036640167236328,194300
2007-11-05 00:00:00+00:00,3.9748428087135435,4.047674447078296,3.9527725259760604,4.045467376708984,239900
2007-11-06 00:00:00+00:00,4.049882979671691,4.058710843380636,3.948359810806235,4.030019760131836,203500
2007-11-07 00:00:00+00:00,3.9461523882883176,3.9947071077096106,3.890976876913753,3.950566530227661,241800
2007-11-08 00:00:00+00:00,3.952771584689799,4.003532928229106,3.910838099569901,3.972634792327881,262700
2007-11-09 00:00:00+00:00,3.946150327528332,3.946150327528332,3.835799362406722,3.888768196105957,259600
2007-11-12 00:00:00+00:00,3.8887662719697547,3.89097291973949,3.7850361466688955,3.842418670654297,211000
2007-11-13 00:00:00+00:00,3.861573608544323,3.9150209426879887,3.799218172995886,3.9150209426879883,286100
2007-11-14 00:00:00+00:00,3.9127955694205916,3.9506541668524435,3.812581934874042,3.8393054008483887,271800
2007-11-15 00:00:00+00:00,3.8081277094589967,3.8281705204110295,3.710140680889261,3.7680420875549316,280800
2007-11-16 00:00:00+00:00,3.8148076162590825,3.8148076162590825,3.7034588771127237,3.7947652339935303,229400
2007-11-19 00:00:00+00:00,3.7591339827932218,3.781403819935682,3.654466300414018,3.7680420875549316,318000
2007-11-20 00:00:00+00:00,3.7368628728768263,3.7858561525247274,3.663372741024164,3.7658133506774902,322800
2007-11-21 00:00:00+00:00,3.7056858437459925,3.7279556761723143,3.569840672992706,3.6745083332061768,317200
2007-11-23 00:00:00+00:00,3.7435416870390767,3.7435416870390767,3.676732663499758,3.685640335083008,96500
2007-11-26 00:00:00+00:00,3.6745079669624516,3.7324093555950797,3.5653862661876956,3.594336748123169,372100
2007-11-27 00:00:00+00:00,3.6433300628625136,3.672280541646003,3.5698399285149716,3.656691789627075,488200
2007-11-28 00:00:00+00:00,3.6566889895430488,3.7769452878619543,3.647780895346895,3.759129524230957,426700
2007-11-29 00:00:00+00:00,3.761358813154395,3.763585838044716,3.6900957157103846,3.7502241134643555,288500
2007-11-30 00:00:00+00:00,3.783630594819125,3.8727095127105713,3.783630594819125,3.8727095127105713,320900
2007-12-03 00:00:00+00:00,3.848208838924717,3.9083367768250312,3.8303930749614166,3.8860673904418945,221600
2007-12-04 00:00:00+00:00,3.8927518899919473,3.917248748977078,3.8593473525878754,3.8905248641967773,319500
2007-12-05 00:00:00+00:00,3.9038851693212653,3.919473917739824,3.87270724772261,3.9061121940612793,384300
2007-12-06 00:00:00+00:00,3.881616411943404,3.94619844808138,3.8771623612410187,3.9150209426879883,353300
2007-12-07 00:00:00+00:00,3.937290049777103,3.96401349957,3.8727076007147128,3.9573328495025635,382200
2007-12-10 00:00:00+00:00,3.9573353459030227,3.9818317862059716,3.915022694817065,3.9194767475128174,329100
2007-12-11 00:00:00+00:00,3.9275636313355613,3.92981057277091,3.812972189494319,3.8691444396972656,389600
2007-12-12 00:00:00+00:00,3.8871189169500826,3.9567728045536494,3.797243416803758,3.848921775817871,488200
2007-12-13 00:00:00+00:00,3.8646541225088527,3.909591702013008,3.7478156443889588,3.7815189361572266,374400
2007-12-14 00:00:00+00:00,3.781517829976895,3.786011715180928,3.7006296105462186,3.779270887374878,385000
2007-12-17 00:00:00+00:00,3.790504377570819,3.790504377570819,3.6624312619350547,3.709616184234619,375500
2007-12-18 00:00:00+00:00,3.6848989162797845,3.7118617804705973,3.6197393397056166,3.6781585216522217,527000
2007-12-19 00:00:00+00:00,3.6714187672744387,3.7523069548345624,3.6354685569277865,3.7455661296844482,400800
2007-12-20 00:00:00+00:00,3.7523075163007893,3.7860107899738336,3.673666258690102,3.7320854663848877,408300
2007-12-21 00:00:00+00:00,3.7253445901458915,3.7635417474112867,3.711863366569979,3.720850706100464,444300
2007-12-24 00:00:00+00:00,3.725344427811809,3.808479564788078,3.725344427811809,3.801738739013672,345200
2007-12-26 00:00:00+00:00,3.799491657833369,3.9073422949089136,3.7860104353390094,3.887120246887207,489200
2007-12-27 00:00:00+00:00,3.8476690872380357,3.8907485928969963,3.78645134309744,3.8023226261138916,444400
2007-12-28 00:00:00+00:00,3.811391109163631,3.838599327264589,3.781915935975886,3.7955198287963867,703100
2007-12-31 00:00:00+00:00,3.81592332501394,3.9179535338885096,3.802319441317219,3.879408836364746,821300
2008-01-02 00:00:00+00:00,3.9247568303769302,3.9564998149871826,3.87714300215131,3.9564998149871826,145300
2008-01-03 00:00:00+00:00,3.9655684104268865,4.044925212860107,3.9451623631594925,4.044925212860107,152700
2008-01-04 00:00:00+00:00,4.0449252540692076,4.0449252540692076,3.974637997465322,3.990509271621704,181100
2008-01-07 00:00:00+00:00,4.022251898604948,4.0403905597755525,3.967835915093131,3.9837071895599365,218900
2008-01-08 00:00:00+00:00,4.008648010841942,4.063063994353758,3.942895093811126,3.9837071895599365,204000
2008-01-09 00:00:00+00:00,4.0109173830834655,4.063066005706787,3.961035715826368,4.063066005706787,209400
2008-01-10 00:00:00+00:00,4.06533113002614,4.133350997100781,4.017716877106077,4.090271949768066,232700
