"('date', '')","('open', 'BXP')","('high', 'BXP')","('low', 'BXP')","('close', 'BXP')","('volume', 'BXP')"
1997-08-18 00:00:00+00:00,7.399508536263798,7.46662425994873,7.382729605342565,7.4666242599487305,177000
1997-08-19 00:00:00+00:00,7.46662952731141,7.600861069375435,7.449850584553407,7.584082126617432,161300
1997-08-20 00:00:00+00:00,7.6176372041889255,7.768647633346856,7.5673003944696156,7.701531887054443,206500
1997-08-21 00:00:00+00:00,7.701526744612332,7.802200296829487,7.66796889387328,7.785421371459961,133000
1997-08-22 00:00:00+00:00,7.701532437251164,7.919658628284422,7.634416686164008,7.852542877197266,449700
1997-08-25 00:00:00+00:00,7.852542885330949,7.886100760909286,7.818985009752611,7.869321823120117,227300
1997-08-26 00:00:00+00:00,7.886100752740844,7.886100752740844,7.852542877197266,7.852542877197266,266800
1997-08-27 00:00:00+00:00,7.852542885330949,7.919658636487623,7.852542885330949,7.869321823120117,183200
1997-08-28 00:00:00+00:00,7.88609795036074,7.986771541216409,7.8525400867421835,7.936434745788574,177900
1997-08-29 00:00:00+00:00,7.936434801769456,8.053887325262874,7.936434801769456,8.00355052947998,176600
1997-09-02 00:00:00+00:00,7.98677256117306,8.10422509883737,7.969993627221016,8.020330429077148,194000
1997-09-03 00:00:00+00:00,8.053892131638177,8.154565783283655,8.020334247756352,8.037113189697266,296000
1997-09-04 00:00:00+00:00,8.053884385507319,8.070663311310458,7.919652979082196,7.953210830688477,250400
1997-09-05 00:00:00+00:00,7.953212131855459,8.456579988302007,7.953212131855459,8.288790702819824,395800
1997-09-08 00:00:00+00:00,8.389468183498344,8.423026056232338,8.322352438030357,8.372689247131348,193200
1997-09-09 00:00:00+00:00,8.33913134567199,8.439804963527186,8.322352409362793,8.322352409362793,242300
1997-09-10 00:00:00+00:00,8.35591118467366,8.406247999039165,8.188121803455314,8.204900741577148,328500
1997-09-11 00:00:00+00:00,8.204896816079547,8.272012536456476,8.070665375325689,8.087444305419922,110400
1997-09-12 00:00:00+00:00,8.17134286533348,8.221679679698983,8.154563927211646,8.204900741577148,63400
1997-09-15 00:00:00+00:00,8.238457727816796,8.322352409362793,8.188120918889199,8.322352409362793,249600
1997-09-16 00:00:00+00:00,8.355909471193325,8.607593491409991,8.355909471193325,8.540477752685547,425200
1997-09-17 00:00:00+00:00,8.657932221420168,8.876058420797033,8.490142837284118,8.523700714111328,552400
1997-09-18 00:00:00+00:00,8.490140981972218,8.607593525201082,8.490140981972218,8.590814590454102,223600
1997-09-19 00:00:00+00:00,8.657930329442024,8.691488198935986,8.523698851466179,8.590814590454102,110500
1997-09-22 00:00:00+00:00,8.574036598205566,8.657931281162568,8.540478725022766,8.574036598205566,213500
1997-09-23 00:00:00+00:00,8.557255678837842,8.574034611541446,8.423024217209013,8.473361015319824,198400
1997-09-24 00:00:00+00:00,8.506919894498937,8.557256698608398,8.490140959795783,8.557256698608398,83300
1997-09-25 00:00:00+00:00,8.523696988473143,8.624370574951172,8.523696988473143,8.624370574951172,111400
1997-09-26 00:00:00+00:00,8.574034793758207,8.708266258239746,8.523697994577631,8.708266258239746,116800
1997-09-29 00:00:00+00:00,8.792162027574124,8.926393508911133,8.741825222072745,8.926393508911133,59300
1997-09-30 00:00:00+00:00,8.892838450840541,8.892838450840541,8.792164808000837,8.808943748474121,282700
1997-10-01 00:00:00+00:00,8.79216488732232,9.094185818566217,8.79216488732232,9.060627937316895,67900
1997-10-02 00:00:00+00:00,9.077405950602364,9.194858522976148,9.077405950602364,9.127742767333984,136000
1997-10-03 00:00:00+00:00,9.161294884444601,9.261968454603332,9.060621314285868,9.110958099365234,73700
1997-10-06 00:00:00+00:00,9.110961839334289,9.144519709829073,8.926393551612968,8.993509292602539,235200
1997-10-07 00:00:00+00:00,8.926396331787108,8.926396331787108,8.708270105634417,8.808943748474121,101300
1997-10-08 00:00:00+00:00,8.842500715381457,8.993511164031235,8.842500715381457,8.909616470336914,98200
1997-10-09 00:00:00+00:00,8.876059510367257,8.876059510367257,8.775385867527552,8.808943748474121,88200
1997-10-10 00:00:00+00:00,8.775382962593666,8.8089408324315,8.45658319913424,8.725046157836914,158300
1997-10-13 00:00:00+00:00,8.775380150962421,8.792159080505371,8.741822291876522,8.792159080505371,130400
1997-10-14 00:00:00+00:00,8.775383092406997,8.959951379245386,8.775383092406997,8.926393508911133,215700
1997-10-15 00:00:00+00:00,8.926390663991501,8.993506383269633,8.90961173417197,8.943169593811035,247000
1997-10-16 00:00:00+00:00,8.926392374811947,8.959950240882668,8.657929446246174,8.691487312316895,167300
1997-10-17 00:00:00+00:00,8.624372459948063,8.641151394695044,8.490140981972218,8.590814590454102,266700
1997-10-20 00:00:00+00:00,8.557257661614166,8.590815534796967,8.523699788431365,8.574036598205566,57700
1997-10-21 00:00:00+00:00,8.574037498897976,8.590816437251984,8.456584930419922,8.456584930419922,178400
1997-10-22 00:00:00+00:00,8.490142837284118,8.657932221420168,8.490142837284118,8.523700714111328,100600
1997-10-23 00:00:00+00:00,8.490141801700323,8.490141801700323,8.179731478910885,8.372689247131348,85800
1997-10-24 00:00:00+00:00,8.389467351576862,8.557256698608398,8.389467351576862,8.557256698608398,203800
1997-10-27 00:00:00+00:00,8.52369570249488,8.52369570249488,8.288790702819824,8.288790702819824,145800
1997-10-28 00:00:00+00:00,7.6511957168579094,8.053890228271484,7.6511957168579094,8.053890228271484,472600
1997-10-29 00:00:00+00:00,8.053885686228291,8.339127470948876,8.053885686228291,8.272011756896973,205400
1997-10-30 00:00:00+00:00,8.238462448120117,8.238462448120117,8.037115097045898,8.070672988891602,322100
1997-10-31 00:00:00+00:00,8.456583112478256,8.590814590454102,8.456583112478256,8.590814590454102,757200
1997-11-03 00:00:00+00:00,8.624375481075711,9.060627937316895,8.624375481075711,9.060627937316895,206900
1997-11-04 00:00:00+00:00,9.010288322518726,9.144519805908203,8.926393645400301,9.144519805908203,106800
1997-11-05 00:00:00+00:00,9.145201177739384,9.179198208139903,8.992214540937052,9.111204147338867,112900
1997-11-06 00:00:00+00:00,9.077210002475315,9.230196687910292,9.077210002475315,9.179201126098633,91500
1997-11-07 00:00:00+00:00,9.111205600894518,9.230195226279333,9.04321152924605,9.14520263671875,103800
1997-11-10 00:00:00+00:00,9.196196377615397,9.24719192129903,8.975215688319649,8.99221420288086,75100
1997-11-11 00:00:00+00:00,8.97521244794473,9.009209464793004,8.839224380551627,8.873221397399902,102800
1997-11-12 00:00:00+00:00,8.805228014672194,8.856223543714696,8.771230995310525,8.822226524353027,84600
1997-11-13 00:00:00+00:00,8.720238179843253,8.737236694813708,8.652244119961434,8.686241149902344,135000
1997-11-14 00:00:00+00:00,8.686241212644076,9.04321002960205,8.686241212644076,9.04321002960205,194600
1997-11-17 00:00:00+00:00,9.077205356429605,9.349181546884425,9.077205356429605,9.247190475463867,215000
1997-11-18 00:00:00+00:00,9.247190475463867,9.366180058787851,9.213193451657014,9.247190475463867,263400
1997-11-19 00:00:00+00:00,9.179193890726763,9.31518194836716,9.179193890726763,9.29818344116211,55700
1997-11-20 00:00:00+00:00,9.264189564098011,9.366180641867897,9.264189564098011,9.34918212890625,57100
1997-11-21 00:00:00+00:00,9.298189661759062,9.349185217490831,9.26419262460455,9.332186698913574,40400
1997-11-24 00:00:00+00:00,9.366180058787851,9.366180058787851,9.196194939753589,9.247190475463867,72100
1997-11-25 00:00:00+00:00,9.247188785897215,9.281185803492425,9.213191768302005,9.23019027709961,57400
1997-11-26 00:00:00+00:00,9.07720499912291,9.111202021591536,8.839225841842534,8.907219886779785,119400
1997-11-28 00:00:00+00:00,8.924216922672317,8.924216922672317,8.856222888975765,8.873221397399902,9700
1997-12-01 00:00:00+00:00,8.839227848483208,9.04321002960205,8.839227848483208,9.04321002960205,82500
1997-12-02 00:00:00+00:00,9.009210808250735,9.2131929397583,8.975213786332809,9.2131929397583,63300
1997-12-03 00:00:00+00:00,9.213194025213069,9.34918212890625,9.213194025213069,9.34918212890625,26100
1997-12-04 00:00:00+00:00,9.34918212890625,9.366180641867897,8.975214843749999,9.34918212890625,124800
1997-12-05 00:00:00+00:00,9.315182821087635,9.349179838682847,9.213191768302005,9.23019027709961,46400
1997-12-08 00:00:00+00:00,9.230191450717264,9.247189961676227,9.196194428799336,9.2131929397583,36700
1997-12-09 00:00:00+00:00,9.247191051136364,9.587161310369318,9.145199973366477,9.34918212890625,171800
1997-12-10 00:00:00+00:00,9.383179312889729,9.383179312889729,9.24719120690582,9.264189720153809,89400
1997-12-11 00:00:00+00:00,9.247189961676227,9.26418847263519,9.060206341127627,9.2131929397583,85000
1997-12-12 00:00:00+00:00,9.179198208139903,9.21319523854042,9.026211571337571,9.111204147338867,19600
1997-12-15 00:00:00+00:00,9.179197153913865,9.281188233401798,9.145200127417889,9.264189720153809,63800
1997-12-16 00:00:00+00:00,9.230191450717264,9.230191450717264,9.179195917840373,9.2131929397583,88400
1997-12-17 00:00:00+00:00,9.247191051136364,9.34918212890625,9.213194025213069,9.34918212890625,88500
1997-12-18 00:00:00+00:00,9.349182286393752,9.349182286393752,9.145200127417889,9.264189720153809,415100
1997-12-19 00:00:00+00:00,9.264188987367294,9.28118749927072,9.213193451657014,9.247190475463867,61300
1997-12-22 00:00:00+00:00,9.21319518053442,9.230193695627657,9.026211514508814,9.04321002960205,91600
1997-12-23 00:00:00+00:00,9.034255022331788,9.05146312713623,8.965422603114023,9.05146312713623,53400
1997-12-24 00:00:00+00:00,9.068676867879423,9.154717445373535,9.068676867879423,9.154717445373535,7400
1997-12-26 00:00:00+00:00,9.120301230479095,9.154717461537507,9.120301230479095,9.1375093460083,4500
1997-12-29 00:00:00+00:00,9.171925577066713,9.240758039183536,9.120301230479095,9.1375093460083,33500
1997-12-30 00:00:00+00:00,9.206336946788216,9.292377479001189,9.18912884034562,9.275169372558594,76700
1997-12-31 00:00:00+00:00,9.275169444670073,9.292377551246455,9.10308837890625,9.10308837890625,83900
1998-01-02 00:00:00+00:00,9.120301230479095,9.1375093460083,9.085884999420683,9.1375093460083,27900
1998-01-05 00:00:00+00:00,9.206341695608259,9.275174156883836,9.068676773057108,9.257966041564941,39700
1998-01-06 00:00:00+00:00,9.275169372558594,9.292377479001189,9.206336946788216,9.275169372558594,53400
1998-01-07 00:00:00+00:00,9.257966057548309,9.292382288245514,9.223549826851103,9.240757942199707,36400
1998-01-08 00:00:00+00:00,9.275169372558594,9.292377479001189,9.22354505323081,9.275169372558594,34600
1998-01-09 00:00:00+00:00,9.275174205102653,9.292382320511006,9.17192551265253,9.206341743469238,66700
1998-01-12 00:00:00+00:00,9.154717510396784,9.154717510396784,9.034260701049456,9.085885047912598,22300
1998-01-13 00:00:00+00:00,9.034257943813618,9.034257943813618,8.931009281598605,8.948217391967773,58400
1998-01-14 00:00:00+00:00,9.017046917527347,9.068671231940671,8.982630707918464,9.05146312713623,55000
1998-01-15 00:00:00+00:00,9.068676867879423,9.171925560872358,9.068676867879423,9.154717445373535,77200
1998-01-16 00:00:00+00:00,9.120301820229793,9.56771285292031,9.120301820229793,9.498880386352539,140900
1998-01-20 00:00:00+00:00,9.430047211034337,9.430047211034337,9.223549826851103,9.240757942199707,117100
1998-01-21 00:00:00+00:00,9.29238403236473,9.430048980992355,9.257967795207824,9.39563274383545,288200
1998-01-22 00:00:00+00:00,9.395632611045356,9.636546267738826,9.395632611045356,9.51608943939209,259100
1998-01-23 00:00:00+00:00,9.533291774060517,9.636540421433013,9.5160836661651,9.619332313537598,94800
1998-01-26 00:00:00+00:00,9.584919853142573,9.843041572706555,9.584919853142573,9.670960426330566,294700
1998-01-27 00:00:00+00:00,9.670963146565041,9.808628102388031,9.670963146565041,9.791419982910156,6032500
1998-01-28 00:00:00+00:00,9.774211843390214,9.843044321160567,9.774211843390214,9.80862808227539,1054100
1998-01-29 00:00:00+00:00,9.825832353605257,9.894664804418603,9.791416128198584,9.843040466308594,790500
1998-01-30 00:00:00+00:00,9.791419982910156,9.808628102388031,9.722587504998662,9.791419982910156,1075500
1998-02-02 00:00:00+00:00,9.774207989097889,9.894664777695926,9.774207989097889,9.877456665039062,582700
1998-02-03 00:00:00+00:00,9.8602485523822,9.92908100300965,9.8602485523822,9.877456665039062,596300
1998-02-04 00:00:00+00:00,9.877455746438581,9.877455746438581,9.791415191156016,9.825831413269043,283900
1998-02-05 00:00:00+00:00,9.808628971039937,9.877461455047234,9.774212729036288,9.86025333404541,241700
1998-02-06 00:00:00+00:00,9.86024857901193,9.894664804418603,9.825832353605257,9.843040466308594,266200
1998-02-09 00:00:00+00:00,9.877455746438581,9.877455746438581,9.791415191156016,9.825831413269043,234500
1998-02-10 00:00:00+00:00,9.808628102388031,9.825836221865904,9.75700374395441,9.791419982910156,532700
1998-02-11 00:00:00+00:00,9.774206171590816,9.774206171590816,9.70537373376271,9.756998062133789,572400
1998-02-12 00:00:00+00:00,9.739791883620539,9.739791883620539,9.670959432146189,9.722583770751953,272100
1998-02-13 00:00:00+00:00,9.70538141714743,9.72258954022748,9.670965170987333,9.688173294067383,330000
1998-02-17 00:00:00+00:00,9.670960426330566,9.705376655605765,9.636544197055368,9.670960426330566,216100
1998-02-18 00:00:00+00:00,9.688169530459813,9.688169530459813,9.602128948484149,9.636545181274414,360500
1998-02-19 00:00:00+00:00,9.653753297669548,9.670961414064681,9.602128948484149,9.636545181274414,362700
1998-02-20 00:00:00+00:00,9.602123260498047,9.636539472901266,9.567707048094828,9.602123260498047,190500
1998-02-23 00:00:00+00:00,9.602123260498047,9.636539472901266,9.49887462328839,9.602123260498047,140700
1998-02-24 00:00:00+00:00,9.602128948484149,9.636545181274414,9.533296482903618,9.636545181274414,215400
1998-02-25 00:00:00+00:00,9.63654621041936,9.653754328652251,9.498881264556227,9.567713737487793,326400
1998-02-26 00:00:00+00:00,9.533297692463075,9.584922048198434,9.326800269521636,9.39563274383545,372500
1998-02-27 00:00:00+00:00,9.430044216268204,9.430044216268204,9.361211776733398,9.361211776733398,95000
1998-03-02 00:00:00+00:00,9.361214733478304,9.378422848797198,9.171925464970471,9.257966041564941,589800
1998-03-03 00:00:00+00:00,9.189136591497457,9.189136591497457,9.017055381918853,9.120304107666016,644800
1998-03-04 00:00:00+00:00,9.189133463159381,9.567711995349468,9.189133463159381,9.3870267868042,360900
1998-03-05 00:00:00+00:00,9.361218339541352,9.602132046808961,9.32680209564598,9.447258949279785,428000
1998-03-06 00:00:00+00:00,9.430047004006127,9.550503808801825,9.430047004006127,9.464463233947754,111900
1998-03-09 00:00:00+00:00,9.481675193175157,9.51609143707053,9.395634583436726,9.447258949279785,141700
1998-03-10 00:00:00+00:00,9.43004414303982,9.516084691790185,9.36121170403953,9.481668472290039,509600
1998-03-11 00:00:00+00:00,9.447256105659653,9.464464222427702,9.430047988891602,9.430047988891602,273200
1998-03-12 00:00:00+00:00,9.4300508273321,9.498883315122844,9.4300508273321,9.447258949279785,63300
1998-03-13 00:00:00+00:00,9.430047988891602,9.481672339195754,9.430047988891602,9.430047988891602,259200
1998-03-16 00:00:00+00:00,9.412839194475593,9.430047310004799,9.01705253730386,9.1375093460083,655100
1998-03-17 00:00:00+00:00,9.154717510396784,9.189133741638877,9.051468816670504,9.085885047912598,395300
1998-03-18 00:00:00+00:00,9.08588605608259,9.120302291143508,9.01705358596075,9.034261703491211,400200
1998-03-19 00:00:00+00:00,9.034255022331788,9.05146312713623,9.017046917527347,9.05146312713623,465900
1998-03-20 00:00:00+00:00,9.051468689050246,9.27517418896974,9.051468689050246,9.223549842834473,575500
1998-03-23 00:00:00+00:00,9.22354689766379,9.395627996500801,9.22354689766379,9.361211776733398,155400
1998-03-24 00:00:00+00:00,9.378422659093685,9.498879463889383,9.292382084239614,9.464463233947754,136600
1998-03-25 00:00:00+00:00,9.447258949279785,9.498883315122844,9.32680209564598,9.447258949279785,100700
1998-03-26 00:00:00+00:00,9.464464017323087,9.670961414064681,9.464464017323087,9.636545181274414,151300
1998-03-27 00:00:00+00:00,9.636548924827236,9.70538141714743,9.619340801747187,9.688173294067383,193900
1998-03-30 00:00:00+00:00,9.688168540968165,9.757000999518562,9.636544197055368,9.670960426330566,145800
1998-03-31 00:00:00+00:00,9.653757047907286,9.688173294067383,9.619340801747187,9.688173294067383,185100
1998-04-01 00:00:00+00:00,9.688169530459813,9.705377646854947,9.619337064879282,9.636545181274414,136000
1998-04-02 00:00:00+00:00,9.653755127115453,9.73979572539634,9.619338887803098,9.705379486083984,176500
1998-04-03 00:00:00+00:00,9.722583770751951,9.722583770751951,9.636543206409014,9.722583770751953,194900
1998-04-06 00:00:00+00:00,9.705378683350927,9.722586801583818,9.498881264556227,9.567713737487793,85100
1998-04-07 00:00:00+00:00,9.619331366699656,9.636539472901266,9.464458410885172,9.602123260498047,132400
1998-04-08 00:00:00+00:00,9.584920969562253,9.61933720284614,9.481672269710595,9.498880386352539,101100
1998-04-09 00:00:00+00:00,9.498880250113352,9.670961414064681,9.498880250113352,9.636545181274414,114300
1998-04-13 00:00:00+00:00,9.653754328652251,9.653754328652251,9.516089382789119,9.567713737487793,83000
1998-04-14 00:00:00+00:00,9.567716432507043,9.688173294067383,9.567716432507043,9.688173294067383,57800
1998-04-15 00:00:00+00:00,9.653755027087167,9.791419982910156,9.653755027087167,9.791419982910156,417200
1998-04-16 00:00:00+00:00,9.791415144878886,9.911871921705163,9.75699892292852,9.89466381072998,316200
1998-04-17 00:00:00+00:00,9.894668802301934,9.911876921958111,9.705379486083984,9.705379486083984,268100
1998-04-20 00:00:00+00:00,9.65375249862671,9.670960613597524,9.378422659093685,9.464463233947754,267500
1998-04-21 00:00:00+00:00,9.395627996500801,9.498876655803008,9.361211776733398,9.361211776733398,185300
1998-04-22 00:00:00+00:00,9.378418948817517,9.395627056980484,9.309586516165645,9.326794624328613,110400
1998-04-23 00:00:00+00:00,9.25796613836647,9.25796613836647,9.103093098877068,9.154717445373535,213300
1998-04-24 00:00:00+00:00,9.154712698635397,9.189128911788162,9.051464059177103,9.10308837890625,139200
1998-04-27 00:00:00+00:00,9.085885146568563,9.085885146568563,8.844971525258032,8.982636451721191,498200
1998-04-28 00:00:00+00:00,9.017054498082548,9.085886975167146,9.017054498082548,9.068678855895996,166700
1998-04-29 00:00:00+00:00,9.085880201690053,9.275169372558594,9.085880201690053,9.275169372558594,207400
1998-04-30 00:00:00+00:00,9.223545124940927,9.25796133809369,9.085880272329867,9.10308837890625,390300
1998-05-01 00:00:00+00:00,9.120296485482632,9.137504592059015,9.068672165753485,9.10308837890625,837900
1998-05-04 00:00:00+00:00,9.120301230479095,9.171925577066713,9.103093114949889,9.1375093460083,347600
1998-05-05 00:00:00+00:00,9.2235498749808,9.240757990419196,9.15471741322721,9.189133644104004,238000
1998-05-06 00:00:00+00:00,9.18007626927885,9.302012766214242,9.18007626927885,9.267173767089844,156100
1998-05-07 00:00:00+00:00,9.302011489868164,9.319430987040203,9.232333501180014,9.302011489868164,80600
1998-05-08 00:00:00+00:00,9.31943130493164,9.354270300464096,9.19749482056805,9.31943130493164,484800
1998-05-11 00:00:00+00:00,9.354270300464096,9.371689798230323,9.284592309399185,9.31943130493164,148300
1998-05-12 00:00:00+00:00,9.284593591150246,9.284593591150246,9.197496090295179,9.232335090637207,499500
1998-05-13 00:00:00+00:00,9.302008057341856,9.824592779664432,9.302008057341856,9.476202964782715,271800
1998-05-14 00:00:00+00:00,9.476202964782715,9.528461437014972,9.476202964782715,9.476202964782715,100400
1998-05-15 00:00:00+00:00,9.511048921006994,9.685243956190272,9.493629417488666,9.598146438598633,94700
1998-05-18 00:00:00+00:00,9.598142308309324,9.650400796376344,9.580722812286984,9.632981300354004,212200
1998-05-19 00:00:00+00:00,9.598142308309324,9.632981300354004,9.598142308309324,9.632981300354004,128400
1998-05-20 00:00:00+00:00,9.632989234442315,9.789764827769586,9.615569724072618,9.650408744812012,249400
1998-05-21 00:00:00+00:00,9.650404949153616,9.720082963226927,9.580726935080305,9.598146438598633,88800
1998-05-22 00:00:00+00:00,9.615564959267527,9.720081969694347,9.615564959267527,9.702662467956543,270500
1998-05-26 00:00:00+00:00,9.720082963226927,9.754921970263585,9.580726935080305,9.598146438598633,202800
1998-05-27 00:00:00+00:00,9.476204880848664,9.563302352179994,9.476204880848664,9.528463363647461,158700
1998-05-28 00:00:00+00:00,9.51104609288207,9.563304587897905,9.476207096204845,9.493626594543457,225000
1998-05-29 00:00:00+00:00,9.545880927759057,9.545880927759057,9.354266529574113,9.476202964782715,280400
1998-06-01 00:00:00+00:00,9.441364288330078,9.511042253557607,9.389105814409433,9.441364288330078,224900
1998-06-02 00:00:00+00:00,9.371686269820966,9.423944743444503,9.284588813781738,9.284588813781738,80600
1998-06-03 00:00:00+00:00,9.336850802697867,9.371689798230323,9.302011807165414,9.31943130493164,74600
1998-06-04 00:00:00+00:00,9.267173126562318,9.371690116711518,9.21491463148772,9.336851119995117,134200
1998-06-05 00:00:00+00:00,9.336852738897832,9.336852738897832,9.197496727869506,9.214916229248047,289200
1998-06-08 00:00:00+00:00,9.249755959761771,9.302014468009013,8.883946402031079,8.93620491027832,1273600
1998-06-09 00:00:00+00:00,8.97103851030597,9.058135971571076,8.901360541293885,9.005877494812012,106800
1998-06-10 00:00:00+00:00,9.110398910262369,9.302013418891214,9.110398910262369,9.19749641418457,318300
1998-06-11 00:00:00+00:00,9.214916229248047,9.336852738897832,9.197496727869506,9.214916229248047,379000
1998-06-12 00:00:00+00:00,9.197493203172405,9.284590676687296,8.8839422985188,8.971039772033691,111000
1998-06-15 00:00:00+00:00,8.936200782627735,9.058137245548581,8.918781287924757,8.971039772033691,144200
1998-06-16 00:00:00+00:00,8.988460540771484,9.058138529459637,8.95362154642741,9.040719032287598,196200
1998-06-17 00:00:00+00:00,9.040719980481027,9.162656473474026,9.040719980481027,9.092978477478027,69500
1998-06-18 00:00:00+00:00,9.075558026631674,9.302011489868164,9.075558026631674,9.302011489868164,102400
1998-06-19 00:00:00+00:00,9.336847038830028,9.476202964782715,9.319427548085942,9.476202964782715,193200
1998-06-22 00:00:00+00:00,9.51104385178543,9.650399805657745,9.406526886381195,9.423946380615234,161400
1998-06-23 00:00:00+00:00,9.40652847290039,9.58072344462077,9.40652847290039,9.511045455932617,152200
1998-06-24 00:00:00+00:00,9.545887337644237,9.563306840085193,9.441370322998496,9.458789825439453,108300
1998-06-25 00:00:00+00:00,9.47620932788041,9.511048332762323,9.354272810793713,9.458789825439453,170700
1998-06-26 00:00:00+00:00,9.476203270943843,9.476203270943843,9.406525305716315,9.441364288330078,144600
1998-06-29 00:00:00+00:00,9.45878347403863,9.476202964782715,9.423944492550456,9.476202964782715,182500
1998-06-30 00:00:00+00:00,9.476202964782715,9.615558890735402,9.441363983294544,9.476202964782715,396600
1998-07-01 00:00:00+00:00,9.685240427652996,9.73749891916911,9.458786964416504,9.56330394744873,317300
1998-07-02 00:00:00+00:00,9.528464953104656,9.545884450276693,9.476206461588543,9.511045455932617,148800
1998-07-06 00:00:00+00:00,9.49362784192182,9.615564346313477,9.49362784192182,9.615564346313477,229500
1998-07-07 00:00:00+00:00,9.598141994991819,9.737497958621464,9.598141994991819,9.66781997680664,140700
1998-07-08 00:00:00+00:00,9.632983846940856,9.650403347568234,9.371691337530164,9.615564346313477,215500
