"('date', '')","('open', 'BEKE')","('high', 'BEKE')","('low', 'BEKE')","('close', 'BEKE')","('volume', 'BEKE')"
2024-02-06 00:00:00+00:00,13.032648456804678,13.185523948885232,12.774670380511383,13.08997631072998,11675500
2024-02-07 00:00:00+00:00,12.82244408388571,13.175968883934416,12.679123539155894,12.90843677520752,5573900
2024-02-08 00:00:00+00:00,12.803334153178756,12.898881790182546,12.64568118996936,12.812889099121094,3644200
2024-02-09 00:00:00+00:00,12.726896698116382,12.812889391137679,12.459364584102204,12.784225463867188,3533600
2024-02-12 00:00:00+00:00,12.803333249369372,13.13774904406585,12.803333249369372,13.003982543945312,3538000
2024-02-13 00:00:00+00:00,12.812889182149275,13.003983546185358,12.679123582928918,12.80333423614502,4579100
2024-02-14 00:00:00+00:00,12.917991102306928,13.185523198216965,12.851107394922101,13.166413307189941,2828900
2024-02-15 00:00:00+00:00,13.166413886568154,13.400504594691643,13.12819501404207,13.204632759094238,2528600
2024-02-16 00:00:00+00:00,13.539048735768986,13.65848282771387,13.448278570752127,13.481719970703125,6191400
2024-02-20 00:00:00+00:00,13.433947028901697,13.433947028901697,13.175968953572788,13.29062557220459,3918500
2024-02-21 00:00:00+00:00,13.644150030458084,13.873464173155616,13.510384434361788,13.519938468933105,5783900
2024-02-22 00:00:00+00:00,13.644149569933056,13.658481988120952,13.352731023123832,13.47216510772705,3879200
2024-02-23 00:00:00+00:00,13.52949354016095,13.601153811764089,13.414836923353967,13.510384559631348,6909100
2024-02-26 00:00:00+00:00,13.252406244585089,13.381395277823422,13.061311886755952,13.338398933410645,5274500
2024-02-27 00:00:00+00:00,13.596376589625038,13.596376589625038,13.3861732438731,13.481719970703125,4578900
2024-02-28 00:00:00+00:00,13.147304785950661,13.328844200990698,13.023093223571777,13.023093223571777,3450600
2024-02-29 00:00:00+00:00,13.195078983975806,13.242851892165968,12.908436978785758,12.984874725341797,6413600
2024-03-01 00:00:00+00:00,13.013538666600885,13.137750232691511,12.631349933406513,12.688677787780762,8060500
2024-03-04 00:00:00+00:00,12.660013669829004,12.660013669829004,12.053288267716658,12.22049617767334,11678800
2024-03-05 00:00:00+00:00,12.163167169314569,12.373371420798396,11.943408883243583,11.952963829040527,10223400
2024-03-06 00:00:00+00:00,12.19183262572544,12.430700815518447,12.096284985324305,12.18227767944336,8012700
2024-03-07 00:00:00+00:00,12.086729632519466,12.153613343034639,11.95296403390872,12.029401779174805,4966600
2024-03-08 00:00:00+00:00,11.99118269909972,12.18705453185679,11.886080117769733,12.048510551452637,10798300
2024-03-11 00:00:00+00:00,12.373371823508664,12.726896628613504,12.335152950286785,12.497583389282227,10876700
2024-03-12 00:00:00+00:00,13.367063537791998,13.940347551588964,13.247629444185113,13.854354858398438,25683200
2024-03-13 00:00:00+00:00,13.844800085689585,14.14099704247821,13.682369643452246,13.73969841003418,14106400
2024-03-14 00:00:00+00:00,13.730143020023393,14.07411287476954,13.347954292527675,13.39572811126709,16423100
2024-03-15 00:00:00+00:00,13.491274711252911,13.77791670979653,13.405282020568848,13.405282020568848,9270700
2024-03-18 00:00:00+00:00,13.376618297827157,13.529493789723041,13.156860006029275,13.481719970703125,9062000
2024-03-19 00:00:00+00:00,13.414836634879638,13.758806477903812,13.386172709096732,13.539048194885254,8778600
2024-03-20 00:00:00+00:00,13.49127450110295,13.66325987979211,13.347953959668503,13.625041007995605,9267200
2024-03-21 00:00:00+00:00,13.491274711252911,13.7396978374047,13.405282020568848,13.405282020568848,6097100
2024-03-22 00:00:00+00:00,13.281070298516187,13.35273148070164,12.917991470744823,13.032648086547852,7458800
2024-03-25 00:00:00+00:00,13.20463250927234,13.448278158720202,13.109085785369702,13.32884407043457,8320000
2024-03-26 00:00:00+00:00,13.510384144019719,13.639372264453472,13.381395112376202,13.453055381774902,8496800
2024-03-27 00:00:00+00:00,13.319289464375624,13.381395702145582,12.898881863820455,13.099531173706055,7509400
2024-03-28 00:00:00+00:00,13.185523655689247,13.214187582014521,12.975319403147722,13.118639945983887,13385600
2024-04-01 00:00:00+00:00,13.26196155055538,13.854354531523628,13.242851658648437,13.691924095153809,7572800
2024-04-02 00:00:00+00:00,13.672814991908485,13.806580589218962,13.577267355649754,13.605931282043457,5750500
2024-04-03 00:00:00+00:00,13.519938712830518,13.787471732268925,13.462610859529287,13.691924095153809,5197700
2024-04-04 00:00:00+00:00,13.800644202263765,14.006331624374678,13.72228717803955,13.72228717803955,3569400
2024-04-05 00:00:00+00:00,13.653724371026978,13.746773689551395,13.59005963777728,13.673314094543457,2876100
2024-04-08 00:00:00+00:00,13.78105520627691,14.104278181777985,13.771261278299194,13.947564125061035,5446600
2024-04-09 00:00:00+00:00,13.879001424410902,14.20222438746749,13.869206562720843,14.133662223815918,9226300
2024-04-10 00:00:00+00:00,14.212018975622382,14.49606342054122,14.182634391117759,14.241402626037598,6126200
2024-04-11 00:00:00+00:00,14.202224919442097,14.378528700109314,13.795747484973367,13.88879680633545,4718100
2024-04-12 00:00:00+00:00,13.624340666647425,13.702697692228549,12.875051492766755,12.889742851257324,10234100
2024-04-15 00:00:00+00:00,13.144403550697028,13.30111760065816,12.605698303388575,12.68405532836914,8667000
2024-04-16 00:00:00+00:00,12.566520079960302,12.870154259311418,12.497957915047557,12.635082244873047,7300600
2024-04-17 00:00:00+00:00,12.713438632247671,12.772206866423941,12.556724586563476,12.615492820739746,3761800
2024-04-18 00:00:00+00:00,12.752618659099372,12.830975685513454,12.439189619353604,12.488162994384766,9604200
2024-04-19 00:00:00+00:00,12.448984723688874,12.517546889614456,12.228604998800284,12.321654319763184,7763200
2024-04-22 00:00:00+00:00,12.429394582232266,12.845666862992108,12.321653905954776,12.801590919494629,8379100
2024-04-23 00:00:00+00:00,12.850564533891127,13.408858583169218,12.850564533891127,13.330501556396484,11145900
2024-04-24 00:00:00+00:00,13.477421733240192,13.580264980985628,13.21296606631288,13.448037147521973,6454200
2024-04-25 00:00:00+00:00,13.036662967405798,13.575367284448573,13.007278382262449,13.526394844055176,8629600
2024-04-26 00:00:00+00:00,13.908385549301004,14.59401001144672,13.859412173271426,14.525447845458984,25877500
2024-04-29 00:00:00+00:00,15.054357847660114,15.47552756248889,14.76051853345607,15.034769058227539,22358500
2024-04-30 00:00:00+00:00,15.260045483405381,15.465732912759192,14.760518735819062,14.809492111206055,11355500
2024-05-01 00:00:00+00:00,14.77031384105262,14.78990356516593,14.594010060390653,14.642983436584473,5538300
2024-05-02 00:00:00+00:00,15.377580255383455,16.645986784751006,15.367785393977668,16.494169235229492,22854900
2024-05-03 00:00:00+00:00,16.47457979341493,17.140615434938283,16.259098443348652,17.111230850219727,18602000
2024-05-06 00:00:00+00:00,17.032874913127777,17.06225949972213,16.533348150097428,16.6508846282959,7469100
2024-05-07 00:00:00+00:00,16.151357772747424,16.641089670774377,15.916286685875958,16.415813446044922,7463700
2024-05-08 00:00:00+00:00,16.08769132951853,16.308071046671973,16.01423266925328,16.13176727294922,6528500
2024-05-09 00:00:00+00:00,16.719445490706672,17.20428085669243,16.454989836532626,16.582321166992188,9646500
2024-05-10 00:00:00+00:00,16.96431215156027,17.121026204881655,16.592116741966702,16.748830795288086,6622200
2024-05-13 00:00:00+00:00,16.944722073789595,17.463838532181512,16.866365048766177,17.375686645507812,9644200
2024-05-14 00:00:00+00:00,17.16999958415821,17.49322253514883,17.12102527753613,17.4736328125,6357200
2024-05-15 00:00:00+00:00,18.090694933096575,18.24349141381444,17.689114941873417,17.78706169128418,7897100
2024-05-16 00:00:00+00:00,18.218025456566558,18.805704058683954,18.159258156808452,18.74693489074707,14085100
2024-05-17 00:00:00+00:00,20.039826865865987,20.059416588679134,18.923238820019726,19.070158004760742,22108000
2024-05-20 00:00:00+00:00,19.050569938173187,19.050569938173187,18.43350675367595,18.658782958984375,9474500
2024-05-21 00:00:00+00:00,18.208231741724294,18.77632065696576,18.159259300205456,18.52165985107422,8115200
2024-05-22 00:00:00+00:00,18.5902207403893,18.854676390067436,18.355149674512766,18.482481002807617,7049100
2024-05-23 00:00:00+00:00,17.71849895828756,17.796855981664702,16.601910908118604,16.641088485717773,16706100
2024-05-24 00:00:00+00:00,16.357044817100164,16.45498969423276,15.984847558552689,16.3178653717041,12640300
2024-05-28 00:00:00+00:00,16.66067946398893,16.72924163108774,16.27868917976475,16.62150001525879,14144600
2024-05-29 00:00:00+00:00,16.34725130701834,16.587218891279264,16.288482134066374,16.533348083496094,7344200
2024-05-30 00:00:00+00:00,16.621498837854524,16.8271871927597,16.494169374858984,16.758625030517578,10843900
2024-05-31 00:00:00+00:00,16.680269188354,17.07205433476072,16.53824648897565,16.62150001525879,17377900
2024-06-03 00:00:00+00:00,16.846778109099223,16.89575055183296,16.4256083761449,16.62150001525879,7267800
2024-06-04 00:00:00+00:00,16.797802279677384,16.84677658616282,16.019128554257293,16.112178802490234,6247400
2024-06-05 00:00:00+00:00,16.063205299471903,16.102384746619972,15.635180301180892,15.788956642150879,7194300
2024-06-06 00:00:00+00:00,15.671420496190535,15.935876165426688,15.436349412929145,15.88690185546875,7068300
2024-06-07 00:00:00+00:00,15.593063354492188,15.774263629565196,15.465732951800357,15.593063354492188,5831100
2024-06-10 00:00:00+00:00,15.573473630652162,15.725291188144023,15.465732951800357,15.593063354492188,4895700
2024-06-11 00:00:00+00:00,15.632241432476505,15.700804529916576,15.348196983337402,15.348196983337402,6767600
2024-06-12 00:00:00+00:00,15.671420089110324,15.837929002284275,15.455937801340017,15.642036437988281,7322000
2024-06-13 00:00:00+00:00,15.583268120823993,15.818339196759865,15.343299614044945,15.495116233825684,4371100
2024-06-14 00:00:00+00:00,15.191483264835126,15.406964621236172,15.152304751481351,15.387375831604004,10485200
2024-06-17 00:00:00+00:00,15.299223462986738,15.387375348789122,14.887848618635223,15.054357528686523,5847100
2024-06-18 00:00:00+00:00,14.946617559169884,15.26984053297131,14.946617559169884,15.220867156982422,3200200
2024-06-20 00:00:00+00:00,15.211071677573571,15.32860721472265,14.985795464893522,15.260045051574707,4563700
2024-06-21 00:00:00+00:00,15.142509469134982,15.211071632077857,15.024973932337447,15.171893119812012,4503800
2024-06-24 00:00:00+00:00,14.887849238434995,15.240456796324022,14.858465586640728,15.044563293457031,4260700
2024-06-25 00:00:00+00:00,14.985795967118314,15.240456773187239,14.907438939726251,14.956412315368652,4899600
2024-06-26 00:00:00+00:00,15.06415262001528,15.093536271034463,14.809491820277225,14.858465194702148,9812500
2024-06-27 00:00:00+00:00,14.691956334639821,14.691956334639821,14.270786620804863,14.309965133666992,9559100
2024-06-28 00:00:00+00:00,14.39811746222321,14.39811746222321,13.702698137048804,13.85941219329834,12480500
2024-07-01 00:00:00+00:00,14.349143410062636,14.623393929667461,14.290376108782612,14.476473808288574,7256200
2024-07-02 00:00:00+00:00,14.564625829916114,14.848670279652872,14.49116623558736,14.74092960357666,7512400
2024-07-03 00:00:00+00:00,15.152304180591416,15.72039213577272,15.054357433852575,15.485321998596191,6763200
2024-07-05 00:00:00+00:00,14.995590218769932,15.103330893526795,14.897643471471396,15.02497386932373,7219600
2024-07-08 00:00:00+00:00,14.829081650703483,14.843773009274388,14.319760047551634,14.42750072479248,7695400
2024-07-09 00:00:00+00:00,14.496063399069802,14.917232168028761,14.358938140519559,14.84867000579834,9116500
2024-07-10 00:00:00+00:00,14.750724346476533,15.191482842989641,14.662572460356028,15.171893119812012,4620100
2024-07-11 00:00:00+00:00,15.426554159240208,15.617549292779328,15.00538444519043,15.00538444519043,6722200
2024-07-12 00:00:00+00:00,15.367786392820681,15.798750047702825,15.171893822419706,15.309019088745117,6708000
2024-07-15 00:00:00+00:00,14.887848644617499,15.108228359508063,14.398116775162388,14.447090148925781,9843700
2024-07-16 00:00:00+00:00,14.535242700082014,14.642983380020663,14.368733782119904,14.496064186096191,9796200
2024-07-17 00:00:00+00:00,14.251198056131747,14.427500899746562,13.996537251467696,14.084689140319824,9114800
2024-07-18 00:00:00+00:00,14.045509955393587,14.212018863245541,13.883898478253677,14.006331443786621,8398000
2024-07-19 00:00:00+00:00,13.898590699985975,13.976948662158621,13.761466367885118,13.830028533935547,5968800
2024-07-22 00:00:00+00:00,14.133662480286825,14.260992882299883,13.85941195252511,14.025920867919922,6493300
2024-07-23 00:00:00+00:00,13.73208194635013,13.957358155942783,13.506804802668071,13.54598331451416,11954700
2024-07-24 00:00:00+00:00,13.506805361411763,13.59495725023444,13.315810225022256,13.359886169433594,5669700
2024-07-25 00:00:00+00:00,13.261939367921753,13.462729365431194,13.115020176506363,13.242350578308105,7279800
2024-07-26 00:00:00+00:00,13.379475017080807,13.614546098899957,13.29622055884201,13.506805419921875,3464900
2024-07-29 00:00:00+00:00,13.56557340934057,13.80064448686085,13.526394896420523,13.643930435180664,4426400
2024-07-30 00:00:00+00:00,13.58516200053997,13.614545651278922,13.222760527794842,13.232555389404297,4668900
2024-07-31 00:00:00+00:00,13.643930719796417,13.761466261008378,13.516600316627764,13.565573692321777,3974800
2024-08-01 00:00:00+00:00,13.47742158554732,13.545983749959603,13.115020105799,13.1248140335083,3362600
2024-08-02 00:00:00+00:00,13.007278769280736,13.173787687022982,12.860359575550262,13.017073631286621,5498800
2024-08-05 00:00:00+00:00,12.693850152301055,13.335398642706947,12.65467163992717,13.26193904876709,7163200
2024-08-06 00:00:00+00:00,13.271734253361654,13.52639505741776,13.154198713202552,13.330501556396484,6625700
2024-08-07 00:00:00+00:00,13.44803724880545,13.55577886240482,12.928921707036642,12.958305358886719,6333800
2024-08-08 00:00:00+00:00,13.28152928989253,13.736979163715011,13.046457272393518,13.712492942810059,6659000
2024-08-09 00:00:00+00:00,13.653724712324054,13.771261188182084,13.497010656632618,13.741876602172852,6145100
2024-08-12 00:00:00+00:00,15.377581217821929,15.504911621798215,14.202224864157794,14.496064186096191,11037200
2024-08-13 00:00:00+00:00,14.300171285509936,14.535242363989417,14.153251160893186,14.45688533782959,7709400
2024-08-14 00:00:00+00:00,14.231608571099525,14.809492355189784,14.231608571099525,14.642983436584473,4859000
2024-08-15 00:00:00+00:00,14.642982907686147,15.098433701885897,14.608701825815528,14.858465194702148,4466200
2024-08-16 00:00:00+00:00,14.789903218706447,15.064152811242186,14.496063902516296,14.574420928955078,3787800
2024-08-19 00:00:00+00:00,14.642982924066576,14.936822236855386,14.603804411300695,14.917232513427734,5185800
2024-08-20 00:00:00+00:00,14.633188098301915,14.652777821777692,14.109175138487402,14.309965133666992,4532700
2024-08-21 00:00:00+00:00,14.260993094890619,14.618497151589667,14.104278104937992,14.466680526733398,5510200
2024-08-22 00:00:00+00:00,14.456885389296904,14.65277795539386,14.383425793771726,14.574420928955078,3883100
2024-08-23 00:00:00+00:00,14.633187705738985,14.829081198883845,14.51565217030571,14.789902687072754,4413200
2024-08-26 00:00:00+00:00,14.64298308554237,14.824184292888656,14.471576740017927,14.545037269592285,3431600
2024-08-27 00:00:00+00:00,14.56462622379993,14.623394461305907,14.035715822603928,14.231608390808105,2788000
2024-08-28 00:00:00+00:00,14.045510079922591,14.089586022632385,13.457831466518282,13.604751586914062,5231900
2024-08-29 00:00:00+00:00,13.888796588190807,14.182634972568383,13.8692068643846,14.14345645904541,5103200
2024-08-30 00:00:00+00:00,14.691956129953677,14.829081390105433,14.505858429973605,14.535242080688477,7098700
2024-09-03 00:00:00+00:00,14.260992728947995,14.466680155512755,14.18263476893765,14.368733406066895,4758000
2024-09-04 00:00:00+00:00,14.691956074746557,14.74092944848026,14.398116766433743,14.417706489562988,2456900
2024-09-05 00:00:00+00:00,14.59400938211822,14.721339780668547,14.378528031423278,14.535242080688477,2048100
2024-09-06 00:00:00+00:00,14.358938508267011,14.652777821777692,14.251197831418512,14.309965133666992,2162700
2024-09-09 00:00:00+00:00,14.123867406548795,14.27568402686453,13.95735849365176,14.221814155578613,2297000
2024-09-10 00:00:00+00:00,14.065099329747023,14.10427784298517,13.879001625388181,13.908385276794434,3111400
2024-09-11 00:00:00+00:00,13.712492667487957,13.859411858146698,13.526394963714258,13.820233345031738,4390300
2024-09-12 00:00:00+00:00,13.820232782008414,13.820232782008414,13.25214389794019,13.310912132263184,6007200
2024-09-13 00:00:00+00:00,13.252144123888092,13.389269383586788,13.007278189197901,13.115019798278809,7667900
2024-09-16 00:00:00+00:00,13.154198281987316,13.232555306191385,13.026867884133353,13.0856351852417,6320800
2024-09-17 00:00:00+00:00,13.193376991213038,13.594956979781289,13.134608755137219,13.497010231018066,5990000
2024-09-18 00:00:00+00:00,13.653724090014686,13.976947982758194,13.619443008655828,13.751670837402344,5237400
2024-09-19 00:00:00+00:00,14.515652224534264,14.907438278198242,14.456884923642782,14.907438278198242,11153400
2024-09-20 00:00:00+00:00,14.731134737524487,14.897643649467796,14.045510300511143,14.074893951416016,9699700
2024-09-23 00:00:00+00:00,14.290376710077538,15.201278325050563,14.25119819621254,15.132715225219727,14478000
2024-09-24 00:00:00+00:00,16.454989836532626,16.64108846741571,15.965257973919407,16.582321166992188,27368400
2024-09-25 00:00:00+00:00,15.749776975471345,16.151356962247224,15.309018476182928,16.014232635498047,11968700
2024-09-26 00:00:00+00:00,18.511865330037804,20.059418049586004,18.423713439137423,19.285642623901367,50645600
2024-09-27 00:00:00+00:00,19.6284548075535,19.785168860980047,19.035877808094302,19.589275360107422,22480900
2024-09-30 00:00:00+00:00,21.78327392801595,22.38074742299328,19.38358882262455,19.501123428344727,50798700
2024-10-01 00:00:00+00:00,19.81455176481828,22.929246875289746,19.794962040910924,22.89986228942871,38673000
2024-10-02 00:00:00+00:00,25.211396624198525,25.505236869212823,23.027192916699466,24.0654239654541,65370300
2024-10-03 00:00:00+00:00,22.79212231110445,25.250576590957646,22.703970422602147,25.1820125579834,27876900
2024-10-04 00:00:00+00:00,24.682487722963206,25.510133935119583,24.36905774765242,25.270164489746094,25421800
2024-10-07 00:00:00+00:00,25.35831637791475,25.35831637791475,22.483590739406793,23.791175842285156,26846400
2024-10-08 00:00:00+00:00,21.273952734167867,22.25341651900729,21.068266236077466,21.80286407470703,23642600
2024-10-09 00:00:00+00:00,20.921346146183915,21.273951823266692,20.206336194050227,21.16621208190918,20924100
2024-10-10 00:00:00+00:00,21.2249806141972,21.430667115408028,20.245516814498536,21.117238998413086,16545300
2024-10-11 00:00:00+00:00,20.412025477954902,22.47869466709347,20.412025477954902,21.949783325195312,13800800
2024-10-14 00:00:00+00:00,22.00854929789643,23.203496241814697,21.655943626141475,21.851835250854492,14237200
2024-10-15 00:00:00+00:00,21.371898251269773,21.685326345397694,20.4512018236349,20.519765853881836,15847100
2024-10-16 00:00:00+00:00,21.25436474000885,21.959577987960795,20.9213469058757,21.47964096069336,14851300
2024-10-17 00:00:00+00:00,19.91249740393812,19.927188761958583,18.560838288870478,19.070158004760742,18198200
2024-10-18 00:00:00+00:00,20.509971056814113,20.96052347649292,20.0790064919457,20.666685104370117,13883500
2024-10-21 00:00:00+00:00,20.167158108110083,20.498216202223247,19.667631387623896,20.10839080810547,8190300
2024-10-22 00:00:00+00:00,20.15736464309416,20.77246815483373,20.137774919009335,20.412025451660156,6791000
2024-10-23 00:00:00+00:00,20.48058623695311,20.725452166967546,20.08880112256577,20.22592544555664,4147100
2024-10-24 00:00:00+00:00,20.079006804463813,20.20143977278371,19.765578704473477,20.01044464111328,7579400
2024-10-25 00:00:00+00:00,20.470792741001098,20.696068963277703,20.020240296447888,20.35325813293457,6164700
2024-10-28 00:00:00+00:00,20.754838043851297,21.842041570471473,20.715658595882836,21.62656021118164,13272500
2024-10-29 00:00:00+00:00,22.05752353924549,22.703969448404976,21.63635383851275,21.70491600036621,14279200
2024-10-30 00:00:00+00:00,21.332721865407294,22.140778365441726,21.26513862525617,21.714712142944336,7400900
2024-10-31 00:00:00+00:00,21.93019340206238,22.439515015228235,21.37679771231724,21.47964096069336,8931300
2024-11-01 00:00:00+00:00,21.646149308119508,22.06242065574189,21.484536892199554,21.636354446411133,8327000
2024-11-04 00:00:00+00:00,21.67553269490007,22.135881868525644,21.518818639080827,21.714712142944336,6815000
2024-11-05 00:00:00+00:00,22.067319259428636,22.28280061480766,21.77347900953484,22.135881423950195,4489300
2024-11-06 00:00:00+00:00,21.63635399511104,22.155470445754013,21.264156730671534,22.028139114379883,7702100
2024-11-07 00:00:00+00:00,23.321032082994204,24.065424780112423,22.7823277511668,23.017398834228516,11713000
2024-11-08 00:00:00+00:00,21.80286416225216,21.861631466488397,20.323873617024564,20.558944702148438,15040100
2024-11-11 00:00:00+00:00,20.78421974182129,21.234774030456563,20.45120192314529,20.78421974182129,8088300
2024-11-12 00:00:00+00:00,20.14756893948426,20.70586297532936,19.853730563201204,19.981060028076172,9088700
2024-11-13 00:00:00+00:00,20.59812302523892,20.656890326264957,19.491327958205485,19.569684982299805,9154500
2024-11-14 00:00:00+00:00,18.942829785789147,19.16810600838572,18.688168977044747,18.962419509887695,8241600
2024-11-15 00:00:00+00:00,19.246462462087383,19.49622676644105,19.021186246215382,19.11913299560547,7431500
2024-11-18 00:00:00+00:00,19.48153335419629,20.17695358688255,19.393381467402556,20.127979278564453,7571900
2024-11-19 00:00:00+00:00,19.961471029907443,20.289592367915358,19.706812090907057,20.206336975097656,7144300
2024-11-20 00:00:00+00:00,19.92229200566944,20.333666838489528,19.643144997846388,19.814550399780273,6814100
2024-11-21 00:00:00+00:00,18.854676903916786,20.09663657649222,18.462891783445187,19.569684982299805,11141900
2024-11-22 00:00:00+00:00,18.991801589085828,19.128927784984654,18.53145429732674,19.001596450805664,10879600
2024-11-25 00:00:00+00:00,18.48248203798324,18.63919609067824,18.002543149903563,18.022132873535156,11681100
2024-11-26 00:00:00+00:00,18.02213363370893,18.394330925692998,17.640143347674865,18.335561752319336,8272400
2024-11-27 00:00:00+00:00,18.825292507806417,19.21707950037968,18.60981115643419,18.619606018066406,7305700
2024-11-29 00:00:00+00:00,18.66857902837235,18.70286011104297,18.129874699394993,18.462892532348633,4926400
2024-12-02 00:00:00+00:00,18.688168304552935,18.91344451904297,18.482481813456516,18.91344451904297,5333500
2024-12-03 00:00:00+00:00,18.99180155572571,19.168105330015337,18.835087504841347,18.884061813354492,4258600
2024-12-04 00:00:00+00:00,18.71755335350737,18.727348215446916,18.232717962483715,18.52165985107422,5534900
2024-12-05 00:00:00+00:00,18.28658872691473,18.619606559376205,18.247409279246842,18.433507919311523,4069100
2024-12-06 00:00:00+00:00,18.746936027939057,18.844882778929883,18.345356030237667,18.433507919311523,5589600
2024-12-09 00:00:00+00:00,20.705863923811187,22.037935276094604,20.421820396150117,20.588329315185547,22087800
2024-12-10 00:00:00+00:00,19.667631911640463,20.416921078244112,19.589274886820334,19.922292709350586,8221000
2024-12-11 00:00:00+00:00,19.87332097874465,20.402230448114203,19.65783775166392,20.088802337646484,5556200
2024-12-12 00:00:00+00:00,19.47173892868453,19.98106053752811,19.13872296555637,19.677427291870117,6623500
2024-12-13 00:00:00+00:00,19.207285471334604,19.429623048669267,18.531454934846906,19.02118682861328,10994200
2024-12-16 00:00:00+00:00,18.609811724962558,18.90365011019041,18.40412522893884,18.462892532348633,7379600
2024-12-17 00:00:00+00:00,18.31597278018308,18.991801419196403,18.198436308775335,18.619606018066406,6130100
2024-12-18 00:00:00+00:00,18.43350781722941,18.732244565416565,18.03192782175191,18.198436737060547,5044700
2024-12-19 00:00:00+00:00,18.23761539740104,18.23761539740104,17.8017524701258,17.885007858276367,5482200
2024-12-20 00:00:00+00:00,17.69890926318675,18.17884626564761,17.522605493266674,18.00254249572754,5102300
2024-12-23 00:00:00+00:00,17.777266314939688,18.09069440943847,17.669526575067483,18.03192710876465,2580600
2024-12-24 00:00:00+00:00,18.43350841142022,18.45309813577714,18.08090084571144,18.10049057006836,1952600
2024-12-26 00:00:00+00:00,18.061312391679948,18.276793747936516,17.94377591760799,18.13966941833496,2938600
2024-12-27 00:00:00+00:00,17.933981028546814,18.208231555512747,17.75767725179578,18.11028480529785,3237500
2024-12-30 00:00:00+00:00,17.982955321935773,18.173950457188543,17.855623986314676,18.051517486572266,4999800
2024-12-31 00:00:00+00:00,18.051518113513723,18.38943245160624,17.84582974428167,18.041723251342773,3390400
2025-01-02 00:00:00+00:00,17.826241015094887,18.031927506074695,17.336509139605237,17.493223190307617,4385500
2025-01-03 00:00:00+00:00,17.356097698402195,17.68911553668957,17.15041119908413,17.659732818603516,3686100
2025-01-06 00:00:00+00:00,17.92418582067174,17.95748797664693,17.327693131146617,17.375686645507812,5965600
2025-01-07 00:00:00+00:00,17.1406152103141,17.209177372246746,16.40601741558635,16.641088485717773,14520300
2025-01-08 00:00:00+00:00,16.494169784350845,16.60191139522263,16.063205209042568,16.278688430786133,8737400
2025-01-10 00:00:00+00:00,15.88690193858104,16.195433554303968,15.720393020210768,16.06320571899414,11223300
2025-01-13 00:00:00+00:00,16.406017749288907,16.430503969308795,16.03382234772164,16.043615341186523,6762000
2025-01-14 00:00:00+00:00,16.57252611343217,16.7292401581973,16.06320453385611,16.229713439941406,5347300
2025-01-15 00:00:00+00:00,16.552937738450638,16.62149990509503,16.219919899167365,16.327661514282227,2899900
