"('date', '')","('open', 'AKBA')","('high', 'AKBA')","('low', 'AKBA')","('close', 'AKBA')","('volume', 'AKBA')"
2024-03-27 00:00:00+00:00,2.059999942779541,2.3350000381469727,2.0450000762939453,2.240000009536743,10580800
2024-03-28 00:00:00+00:00,2.4700000286102295,2.4800000190734863,1.7699999809265137,1.8300000429153442,61074400
2024-04-01 00:00:00+00:00,1.875,1.9299999475479126,1.5499999523162842,1.6299999952316284,14082300
2024-04-02 00:00:00+00:00,1.5499999523162842,1.6100000143051147,1.4700000286102295,1.5800000429153442,8133100
2024-04-03 00:00:00+00:00,1.590000033378601,1.590000033378601,1.4299999475479126,1.4900000095367432,8637000
2024-04-04 00:00:00+00:00,1.4700000286102295,1.600000023841858,1.4600000381469727,1.5099999904632568,6193600
2024-04-05 00:00:00+00:00,1.5099999904632568,1.559999942779541,1.4800000190734863,1.4900000095367432,3657000
2024-04-08 00:00:00+00:00,1.4800000190734863,1.5399999618530273,1.4199999570846558,1.5299999713897705,3751900
2024-04-09 00:00:00+00:00,1.5,1.559999942779541,1.4700000286102295,1.5399999618530273,3373700
2024-04-10 00:00:00+00:00,1.5800000429153442,1.6200000047683716,1.5199999809265137,1.559999942779541,5435300
2024-04-11 00:00:00+00:00,1.5499999523162842,1.5499999523162842,1.4700000286102295,1.5299999713897705,3154700
2024-04-12 00:00:00+00:00,1.5199999809265137,1.5399999618530273,1.4199999570846558,1.4600000381469727,4105800
2024-04-15 00:00:00+00:00,1.4199999570846558,1.4500000476837158,1.3899999856948853,1.3899999856948853,3897700
2024-04-16 00:00:00+00:00,1.3799999952316284,1.4249999523162842,1.3200000524520874,1.399999976158142,4129500
2024-04-17 00:00:00+00:00,1.399999976158142,1.4199999570846558,1.3600000143051147,1.3899999856948853,2944300
2024-04-18 00:00:00+00:00,1.3700000047683716,1.434999942779541,1.3300000429153442,1.3899999856948853,2562600
2024-04-19 00:00:00+00:00,1.350000023841858,1.3799999952316284,1.309999942779541,1.3600000143051147,2956400
2024-04-22 00:00:00+00:00,1.3700000047683716,1.399999976158142,1.340000033378601,1.3600000143051147,2006100
2024-04-23 00:00:00+00:00,1.3799999952316284,1.409999966621399,1.350000023841858,1.3700000047683716,2108800
2024-04-24 00:00:00+00:00,1.3700000047683716,1.399999976158142,1.350000023841858,1.3700000047683716,1535800
2024-04-25 00:00:00+00:00,1.350000023841858,1.350000023841858,1.309999942779541,1.3300000429153442,2561100
2024-04-26 00:00:00+00:00,1.3200000524520874,1.350000023841858,1.2899999618530273,1.340000033378601,2476000
2024-04-29 00:00:00+00:00,1.340000033378601,1.3799999952316284,1.309999942779541,1.3200000524520874,1974300
2024-04-30 00:00:00+00:00,1.309999942779541,1.315000057220459,1.2300000190734863,1.2599999904632568,4653600
2024-05-01 00:00:00+00:00,1.25,1.2999999523162842,1.2400000095367432,1.2400000095367432,3111100
2024-05-02 00:00:00+00:00,1.2599999904632568,1.309999942779541,1.215000033378601,1.2999999523162842,2500300
2024-05-03 00:00:00+00:00,1.340000033378601,1.4199999570846558,1.3200000524520874,1.3700000047683716,3117000
2024-05-06 00:00:00+00:00,1.409999966621399,1.5,1.399999976158142,1.4900000095367432,2336100
2024-05-07 00:00:00+00:00,1.5099999904632568,1.559999942779541,1.3799999952316284,1.399999976158142,4088600
2024-05-08 00:00:00+00:00,1.3899999856948853,1.409999966621399,1.3300000429153442,1.399999976158142,2848000
2024-05-09 00:00:00+00:00,1.1100000143051147,1.3300000429153442,1.0299999713897705,1.3300000429153442,8226800
2024-05-10 00:00:00+00:00,1.25,1.3300000429153442,1.190000057220459,1.2100000381469727,2316600
2024-05-13 00:00:00+00:00,1.2100000381469727,1.2999999523162842,1.190000057220459,1.2899999618530273,2413800
2024-05-14 00:00:00+00:00,1.2599999904632568,1.2680000066757202,1.2000000476837158,1.2300000190734863,2215500
2024-05-15 00:00:00+00:00,1.2200000286102295,1.2599999904632568,1.1449999809265137,1.1799999475479126,3627700
2024-05-16 00:00:00+00:00,1.159999966621399,1.2000000476837158,1.1299999952316284,1.1399999856948853,3468800
2024-05-17 00:00:00+00:00,1.1299999952316284,1.1799999475479126,1.1200000047683716,1.149999976158142,2392800
2024-05-20 00:00:00+00:00,1.1399999856948853,1.2000000476837158,1.1200000047683716,1.149999976158142,2384800
2024-05-21 00:00:00+00:00,1.1399999856948853,1.159999966621399,1.0800000429153442,1.1299999952316284,3374500
2024-05-22 00:00:00+00:00,1.1100000143051147,1.149999976158142,1.100000023841858,1.100000023841858,1810200
2024-05-23 00:00:00+00:00,1.090000033378601,1.1200000047683716,1.059999942779541,1.090000033378601,1716800
2024-05-24 00:00:00+00:00,1.0800000429153442,1.1200000047683716,1.0800000429153442,1.100000023841858,1640500
2024-05-28 00:00:00+00:00,1.1100000143051147,1.1200000047683716,1.0299999713897705,1.0700000524520874,2845400
2024-05-29 00:00:00+00:00,1.0499999523162842,1.0570000410079956,1.0,1.0299999713897705,3395800
2024-05-30 00:00:00+00:00,1.0299999713897705,1.1399999856948853,1.0099999904632568,1.0800000429153442,2226200
2024-05-31 00:00:00+00:00,1.0700000524520874,1.149999976158142,1.0700000524520874,1.1200000047683716,2114000
2024-06-03 00:00:00+00:00,1.1299999952316284,1.184999942779541,1.1100000143051147,1.1399999856948853,2008000
2024-06-04 00:00:00+00:00,1.1399999856948853,1.187999963760376,1.1100000143051147,1.1299999952316284,2570500
2024-06-05 00:00:00+00:00,1.1299999952316284,1.1299999952316284,1.090000033378601,1.100000023841858,1362300
2024-06-06 00:00:00+00:00,1.100000023841858,1.1299999952316284,1.0700000524520874,1.0700000524520874,2236500
2024-06-07 00:00:00+00:00,1.059999942779541,1.0980000495910645,1.0499999523162842,1.059999942779541,1249600
2024-06-10 00:00:00+00:00,1.059999942779541,1.1200000047683716,1.0549999475479126,1.090000033378601,1364400
2024-06-11 00:00:00+00:00,1.0800000429153442,1.1299999952316284,1.0800000429153442,1.1100000143051147,1135700
2024-06-12 00:00:00+00:00,1.1399999856948853,1.184999942779541,1.1150000095367432,1.159999966621399,2212400
2024-06-13 00:00:00+00:00,1.1299999952316284,1.1950000524520874,1.100000023841858,1.1200000047683716,2573700
2024-06-14 00:00:00+00:00,1.1200000047683716,1.149999976158142,1.059999942779541,1.0700000524520874,2142400
2024-06-17 00:00:00+00:00,1.0700000524520874,1.1100000143051147,1.0299999713897705,1.0499999523162842,2013600
2024-06-18 00:00:00+00:00,1.0399999618530273,1.0499999523162842,1.0099999904632568,1.0099999904632568,1755200
2024-06-20 00:00:00+00:00,1.0099999904632568,1.0149999856948853,0.9399999976158142,0.9399999976158142,4691600
2024-06-21 00:00:00+00:00,0.9430000185966492,0.9599999785423279,0.902999997138977,0.9100000262260437,3668300
2024-06-24 00:00:00+00:00,0.925000011920929,0.9399999976158142,0.8830000162124634,0.9039999842643738,4017100
2024-06-25 00:00:00+00:00,0.9399999976158142,0.9399999976158142,0.8510000109672546,0.8569999933242798,3799600
2024-06-26 00:00:00+00:00,0.8500000238418579,0.9350000023841858,0.800000011920929,0.925000011920929,5988900
2024-06-27 00:00:00+00:00,0.9300000071525574,1.0299999713897705,0.9129999876022339,0.9890000224113464,7758400
2024-06-28 00:00:00+00:00,1.0,1.0399999618530273,0.9449999928474426,1.0199999809265137,25512100
2024-07-01 00:00:00+00:00,1.0299999713897705,1.0499999523162842,0.9710000157356262,0.9940000176429749,4350800
2024-07-02 00:00:00+00:00,0.9800000190734863,0.9950000047683716,0.9200000166893005,0.9599999785423279,3298200
2024-07-03 00:00:00+00:00,0.9670000076293945,0.968999981880188,0.9330000281333923,0.9470000267028809,1366600
2024-07-05 00:00:00+00:00,0.9399999976158142,0.9449999928474426,0.9100000262260437,0.9359999895095825,1779900
2024-07-08 00:00:00+00:00,0.949999988079071,1.0,0.9229999780654907,0.9480000138282776,2358000
2024-07-09 00:00:00+00:00,0.9300000071525574,1.0,0.9300000071525574,0.9769999980926514,2839000
2024-07-10 00:00:00+00:00,0.9850000143051147,1.0800000429153442,0.9850000143051147,1.0800000429153442,1820500
2024-07-11 00:00:00+00:00,1.149999976158142,1.2699999809265137,1.0800000429153442,1.2699999809265137,5098000
2024-07-12 00:00:00+00:00,1.2699999809265137,1.340000033378601,1.1699999570846558,1.2599999904632568,5177700
2024-07-15 00:00:00+00:00,1.2699999809265137,1.3200000524520874,1.2400000095367432,1.309999942779541,2998400
2024-07-16 00:00:00+00:00,1.350000023841858,1.4600000381469727,1.309999942779541,1.4199999570846558,3792100
2024-07-17 00:00:00+00:00,1.399999976158142,1.4299999475479126,1.3200000524520874,1.409999966621399,2389600
2024-07-18 00:00:00+00:00,1.3899999856948853,1.4500000476837158,1.340000033378601,1.3600000143051147,2217500
2024-07-19 00:00:00+00:00,1.350000023841858,1.3700000047683716,1.2999999523162842,1.350000023841858,1882000
2024-07-22 00:00:00+00:00,1.3600000143051147,1.3899999856948853,1.2999999523162842,1.3799999952316284,2013200
2024-07-23 00:00:00+00:00,1.350000023841858,1.4600000381469727,1.340000033378601,1.4600000381469727,2357600
2024-07-24 00:00:00+00:00,1.4299999475479126,1.569000005722046,1.4240000247955322,1.4700000286102295,3011300
2024-07-25 00:00:00+00:00,1.4800000190734863,1.5199999809265137,1.409999966621399,1.4800000190734863,2334400
2024-07-26 00:00:00+00:00,1.5199999809265137,1.5199999809265137,1.409999966621399,1.440000057220459,1137200
2024-07-29 00:00:00+00:00,1.440000057220459,1.4850000143051147,1.375,1.399999976158142,1547300
2024-07-30 00:00:00+00:00,1.399999976158142,1.4199999570846558,1.350000023841858,1.3700000047683716,1846700
2024-07-31 00:00:00+00:00,1.3799999952316284,1.440000057220459,1.350000023841858,1.3799999952316284,2043200
2024-08-01 00:00:00+00:00,1.3799999952316284,1.3849999904632568,1.274999976158142,1.2899999618530273,2418500
2024-08-02 00:00:00+00:00,1.25,1.3200000524520874,1.2000000476837158,1.25,2185500
2024-08-05 00:00:00+00:00,1.1399999856948853,1.2000000476837158,1.1100000143051147,1.184999942779541,1875300
2024-08-06 00:00:00+00:00,1.25,1.2510000467300415,1.2200000286102295,1.2300000190734863,1330000
2024-08-07 00:00:00+00:00,1.2300000190734863,1.2400000095367432,1.1100000143051147,1.1100000143051147,2283400
2024-08-08 00:00:00+00:00,1.159999966621399,1.2200000286102295,1.0700000524520874,1.190000057220459,2226600
2024-08-09 00:00:00+00:00,1.190000057220459,1.2300000190734863,1.1100000143051147,1.1100000143051147,1360100
2024-08-12 00:00:00+00:00,1.1699999570846558,1.2949999570846558,1.149999976158142,1.2300000190734863,2981200
2024-08-13 00:00:00+00:00,1.2400000095367432,1.3600000143051147,1.2300000190734863,1.340000033378601,2354700
2024-08-14 00:00:00+00:00,1.3600000143051147,1.3949999809265137,1.2999999523162842,1.350000023841858,1740500
2024-08-15 00:00:00+00:00,1.3700000047683716,1.4600000381469727,1.340000033378601,1.440000057220459,2631100
2024-08-16 00:00:00+00:00,1.4199999570846558,1.4600000381469727,1.399999976158142,1.440000057220459,1373800
2024-08-19 00:00:00+00:00,1.399999976158142,1.5,1.399999976158142,1.4900000095367432,1833800
2024-08-20 00:00:00+00:00,1.4800000190734863,1.5099999904632568,1.4299999475479126,1.440000057220459,1229700
2024-08-21 00:00:00+00:00,1.440000057220459,1.5099999904632568,1.4199999570846558,1.4900000095367432,1754300
2024-08-22 00:00:00+00:00,1.4900000095367432,1.5399999618530273,1.4600000381469727,1.4700000286102295,1708800
2024-08-23 00:00:00+00:00,1.5199999809265137,1.5800000429153442,1.475000023841858,1.5299999713897705,2766000
2024-08-26 00:00:00+00:00,1.5700000524520874,1.5700000524520874,1.4800000190734863,1.5499999523162842,1798300
2024-08-27 00:00:00+00:00,1.5399999618530273,1.5399999618530273,1.4700000286102295,1.5199999809265137,2192600
2024-08-28 00:00:00+00:00,1.5099999904632568,1.5299999713897705,1.4800000190734863,1.5299999713897705,994200
2024-08-29 00:00:00+00:00,1.5299999713897705,1.5800000429153442,1.5099999904632568,1.5199999809265137,1444700
2024-08-30 00:00:00+00:00,1.5199999809265137,1.5499999523162842,1.4800000190734863,1.5499999523162842,1555600
2024-09-03 00:00:00+00:00,1.5299999713897705,1.5399999618530273,1.3899999856948853,1.409999966621399,2112800
2024-09-04 00:00:00+00:00,1.340000033378601,1.4199999570846558,1.2699999809265137,1.3949999809265137,1957700
2024-09-05 00:00:00+00:00,1.350000023841858,1.3899999856948853,1.2999999523162842,1.3799999952316284,2304200
2024-09-06 00:00:00+00:00,1.3899999856948853,1.4149999618530273,1.3300000429153442,1.350000023841858,1695300
2024-09-09 00:00:00+00:00,1.3799999952316284,1.4500000476837158,1.350000023841858,1.4199999570846558,1160400
2024-09-10 00:00:00+00:00,1.4199999570846558,1.4900000095367432,1.409999966621399,1.4800000190734863,1242600
2024-09-11 00:00:00+00:00,1.4600000381469727,1.4700000286102295,1.4199999570846558,1.440000057220459,1141900
2024-09-12 00:00:00+00:00,1.4199999570846558,1.4800000190734863,1.4199999570846558,1.440000057220459,1179100
2024-09-13 00:00:00+00:00,1.4500000476837158,1.4850000143051147,1.4450000524520874,1.4600000381469727,1200200
2024-09-16 00:00:00+00:00,1.4700000286102295,1.4700000286102295,1.3700000047683716,1.399999976158142,1397200
2024-09-17 00:00:00+00:00,1.4299999475479126,1.4299999475479126,1.3600000143051147,1.3700000047683716,1018900
2024-09-18 00:00:00+00:00,1.3700000047683716,1.409999966621399,1.350000023841858,1.350000023841858,1441000
2024-09-19 00:00:00+00:00,1.3899999856948853,1.3899999856948853,1.340000033378601,1.3700000047683716,847600
2024-09-20 00:00:00+00:00,1.3600000143051147,1.399999976158142,1.3350000381469727,1.3700000047683716,3558700
2024-09-23 00:00:00+00:00,1.3600000143051147,1.3700000047683716,1.2799999713897705,1.309999942779541,2065700
2024-09-24 00:00:00+00:00,1.3300000429153442,1.350000023841858,1.2899999618530273,1.350000023841858,1155800
2024-09-25 00:00:00+00:00,1.350000023841858,1.3600000143051147,1.3200000524520874,1.3200000524520874,725700
2024-09-26 00:00:00+00:00,1.3300000429153442,1.3350000381469727,1.2999999523162842,1.3300000429153442,828600
2024-09-27 00:00:00+00:00,1.340000033378601,1.350000023841858,1.3200000524520874,1.3300000429153442,948800
2024-09-30 00:00:00+00:00,1.3200000524520874,1.3700000047683716,1.2999999523162842,1.3200000524520874,1295400
2024-10-01 00:00:00+00:00,1.2999999523162842,1.319000005722046,1.2400000095367432,1.2799999713897705,1840800
2024-10-02 00:00:00+00:00,1.2599999904632568,1.340000033378601,1.2599999904632568,1.340000033378601,1513400
2024-10-03 00:00:00+00:00,1.3200000524520874,1.350000023841858,1.3200000524520874,1.3200000524520874,964800
2024-10-04 00:00:00+00:00,1.350000023841858,1.350000023841858,1.309999942779541,1.3300000429153442,801000
2024-10-07 00:00:00+00:00,1.350000023841858,1.399999976158142,1.2999999523162842,1.3200000524520874,1523500
2024-10-08 00:00:00+00:00,1.2999999523162842,1.3300000429153442,1.2899999618530273,1.3200000524520874,868500
2024-10-09 00:00:00+00:00,1.309999942779541,1.309999942779541,1.2699999809265137,1.2799999713897705,716300
2024-10-10 00:00:00+00:00,1.2799999713897705,1.2899999618530273,1.2549999952316284,1.2799999713897705,750200
2024-10-11 00:00:00+00:00,1.2799999713897705,1.3200000524520874,1.2699999809265137,1.3200000524520874,1320500
2024-10-14 00:00:00+00:00,1.3200000524520874,1.340000033378601,1.3049999475479126,1.3200000524520874,1035200
2024-10-15 00:00:00+00:00,1.309999942779541,1.340000033378601,1.309999942779541,1.309999942779541,1053800
2024-10-16 00:00:00+00:00,1.3200000524520874,1.3300000429153442,1.2999999523162842,1.3300000429153442,768400
2024-10-17 00:00:00+00:00,1.3300000429153442,1.340000033378601,1.312999963760376,1.3300000429153442,800700
2024-10-18 00:00:00+00:00,1.3200000524520874,1.340000033378601,1.2999999523162842,1.340000033378601,978100
2024-10-21 00:00:00+00:00,1.340000033378601,1.3700000047683716,1.3350000381469727,1.3700000047683716,1107100
2024-10-22 00:00:00+00:00,1.3899999856948853,1.649999976158142,1.3899999856948853,1.6399999856948853,6096600
2024-10-23 00:00:00+00:00,1.690000057220459,1.690000057220459,1.5399999618530273,1.590000033378601,3049400
2024-10-24 00:00:00+00:00,1.600000023841858,1.690000057220459,1.559999942779541,1.5800000429153442,2218100
2024-10-25 00:00:00+00:00,1.5700000524520874,1.6299999952316284,1.5700000524520874,1.590000033378601,1377800
2024-10-28 00:00:00+00:00,1.5850000381469727,1.659999966621399,1.5850000381469727,1.6299999952316284,2463700
2024-10-29 00:00:00+00:00,1.6200000047683716,1.7200000286102295,1.6100000143051147,1.7100000381469727,2681700
2024-10-30 00:00:00+00:00,1.7000000476837158,1.7400000095367432,1.6299999952316284,1.7000000476837158,2702700
2024-10-31 00:00:00+00:00,1.7000000476837158,1.7200000286102295,1.659999966621399,1.659999966621399,2111500
2024-11-01 00:00:00+00:00,1.7000000476837158,1.75,1.6799999475479126,1.690000057220459,2074600
2024-11-04 00:00:00+00:00,1.7200000286102295,1.850000023841858,1.7000000476837158,1.850000023841858,3403900
2024-11-05 00:00:00+00:00,1.850000023841858,1.8600000143051147,1.7799999713897705,1.8600000143051147,2509500
2024-11-06 00:00:00+00:00,1.850000023841858,2.009999990463257,1.850000023841858,2.0,4581800
2024-11-07 00:00:00+00:00,1.7400000095367432,1.909999966621399,1.6699999570846558,1.8650000095367432,4754600
2024-11-08 00:00:00+00:00,1.840000033378601,1.9500000476837158,1.784999966621399,1.940000057220459,2774400
2024-11-11 00:00:00+00:00,1.9199999570846558,2.0199999809265137,1.899999976158142,1.9900000095367432,2895500
2024-11-12 00:00:00+00:00,2.0,2.0,1.8799999952316284,1.9500000476837158,2317400
2024-11-13 00:00:00+00:00,1.9500000476837158,1.9830000400543213,1.8899999856948853,1.9199999570846558,2123300
2024-11-14 00:00:00+00:00,1.9500000476837158,1.9500000476837158,1.8600000143051147,1.8600000143051147,1599000
2024-11-15 00:00:00+00:00,1.850000023841858,1.8700000047683716,1.7599999904632568,1.7899999618530273,2515400
2024-11-18 00:00:00+00:00,1.809999942779541,1.840000033378601,1.7699999809265137,1.7999999523162842,1336100
2024-11-19 00:00:00+00:00,1.7899999618530273,1.8200000524520874,1.7599999904632568,1.8200000524520874,1189600
2024-11-20 00:00:00+00:00,1.7999999523162842,1.8200000524520874,1.7799999713897705,1.7899999618530273,1148500
2024-11-21 00:00:00+00:00,1.809999942779541,1.8300000429153442,1.75,1.8200000524520874,1444300
2024-11-22 00:00:00+00:00,1.840000033378601,1.899999976158142,1.8049999475479126,1.8799999952316284,2012400
2024-11-25 00:00:00+00:00,1.899999976158142,1.9700000286102295,1.8799999952316284,1.9299999475479126,2553100
2024-11-26 00:00:00+00:00,1.9299999475479126,2.0999999046325684,1.899999976158142,2.049999952316284,3908100
2024-11-27 00:00:00+00:00,2.049999952316284,2.0799999237060547,2.0299999713897705,2.059999942779541,1622700
2024-11-29 00:00:00+00:00,2.069999933242798,2.130000114440918,2.059999942779541,2.059999942779541,2135800
2024-12-02 00:00:00+00:00,2.0799999237060547,2.1600000858306885,2.0399999618530273,2.130000114440918,2438600
2024-12-03 00:00:00+00:00,2.130000114440918,2.1700000762939453,2.009999990463257,2.0399999618530273,3342700
2024-12-04 00:00:00+00:00,2.049999952316284,2.059999942779541,1.9900000095367432,2.0299999713897705,1625400
2024-12-05 00:00:00+00:00,2.0299999713897705,2.0399999618530273,1.9900000095367432,2.0199999809265137,1246100
2024-12-06 00:00:00+00:00,2.0199999809265137,2.0889999866485596,2.000999927520752,2.049999952316284,1548000
2024-12-09 00:00:00+00:00,2.049999952316284,2.0850000381469727,2.0299999713897705,2.0399999618530273,1743000
2024-12-10 00:00:00+00:00,2.0299999713897705,2.049999952316284,1.9700000286102295,1.9800000190734863,1962800
2024-12-11 00:00:00+00:00,1.9500000476837158,1.9550000429153442,1.8600000143051147,1.9199999570846558,3127900
2024-12-12 00:00:00+00:00,1.899999976158142,1.9199999570846558,1.8200000524520874,1.8200000524520874,2429800
2024-12-13 00:00:00+00:00,1.8300000429153442,1.8600000143051147,1.7899999618530273,1.850000023841858,1760700
2024-12-16 00:00:00+00:00,1.840000033378601,1.899999976158142,1.809999942779541,1.840000033378601,1817900
2024-12-17 00:00:00+00:00,1.8600000143051147,1.8899999856948853,1.815000057220459,1.8700000047683716,1528600
2024-12-18 00:00:00+00:00,1.8799999952316284,1.899999976158142,1.7400000095367432,1.7599999904632568,2698700
2024-12-19 00:00:00+00:00,1.7699999809265137,1.8200000524520874,1.7450000047683716,1.7899999618530273,1581400
2024-12-20 00:00:00+00:00,1.7699999809265137,1.8700000047683716,1.75,1.8300000429153442,5921800
2024-12-23 00:00:00+00:00,1.850000023841858,1.8700000047683716,1.809999942779541,1.850000023841858,1569300
2024-12-24 00:00:00+00:00,1.8600000143051147,1.8700000047683716,1.8300000429153442,1.8600000143051147,513300
2024-12-26 00:00:00+00:00,1.8600000143051147,1.9299999475479126,1.850000023841858,1.9299999475479126,1662300
2024-12-27 00:00:00+00:00,1.9199999570846558,1.975000023841858,1.909999966621399,1.9500000476837158,1633300
