"('date', '')","('open', 'CNR')","('high', 'CNR')","('low', 'CNR')","('close', 'CNR')","('volume', 'CNR')"
2018-01-24 00:00:00+00:00,33.33317148856051,33.545778640298785,31.794076676240536,32.889469146728516,170100
2018-01-25 00:00:00+00:00,32.9726587297856,33.20375391076666,30.92053592051199,31.67852783203125,252800
2018-01-26 00:00:00+00:00,31.613819522967532,33.21299765404939,31.465918757267254,32.05752182006836,174100
2018-01-29 00:00:00+00:00,31.74323342255751,32.61215001230476,30.09783690269669,30.652463912963867,268300
2018-01-30 00:00:00+00:00,30.3289287804146,30.587754220233414,28.720504983548174,29.201183319091797,415500
2018-01-31 00:00:00+00:00,29.33984553491511,30.643224047421697,28.933117500963526,29.97766876220703,249900
2018-02-01 00:00:00+00:00,29.98691029967144,31.465921617340307,29.312112774439154,31.290287017822266,331300
2018-02-02 00:00:00+00:00,30.855831002314602,31.244069232020266,28.378490263651628,28.63731575012207,474300
2018-02-05 00:00:00+00:00,28.49865587630612,30.04237165981187,28.101171907631556,28.68353271484375,457200
2018-02-06 00:00:00+00:00,27.528057035646516,30.02388379115814,26.89947789684447,29.284379959106445,516300
2018-02-07 00:00:00+00:00,29.376821441276164,29.487746146089147,27.38015912347849,27.537303924560547,295900
2018-02-08 00:00:00+00:00,27.40788487306102,27.962513594500784,25.87341319371787,26.113752365112305,423600
2018-02-09 00:00:00+00:00,26.428043397951967,27.53730090306844,25.05164028924309,27.16754722595215,409200
2018-02-12 00:00:00+00:00,27.176792684355757,29.302869387975594,26.844016825679176,28.97933578491211,443500
2018-02-13 00:00:00+00:00,28.914630810411154,30.569271454155974,28.56336513423088,29.774303436279297,294300
2018-02-14 00:00:00+00:00,29.321355582014448,31.059190546705583,29.302869307722588,30.49532127380371,252900
2018-02-15 00:00:00+00:00,30.83733983959264,31.234823811392076,29.413792755763613,29.644887924194336,149700
2018-02-16 00:00:00+00:00,29.543207643250337,31.244068348153366,29.164211680397457,30.107080459594727,439400
2018-02-20 00:00:00+00:00,30.439858454626382,30.92977912493946,29.099505658576152,29.45077133178711,543700
2018-02-21 00:00:00+00:00,29.5432044350604,31.70625527568333,29.5432044350604,30.153295516967773,387900
2018-02-22 00:00:00+00:00,30.218005917758305,31.419703732423407,29.24186181938059,30.254981994628906,250400
2018-02-23 00:00:00+00:00,30.541538557956258,31.17935995864108,29.765058644576612,30.486074447631836,263800
2018-02-26 00:00:00+00:00,30.818851170268317,31.188604842659508,29.79741096992229,30.356660842895508,289800
2018-02-27 00:00:00+00:00,30.15329940686786,30.772636349770778,29.543208246256206,29.774303436279297,302600
2018-02-28 00:00:00+00:00,29.95917639655265,30.712545348588367,29.108746137364204,29.293622970581055,302500
2018-03-01 00:00:00+00:00,29.10874701944546,30.301197164168858,28.30453682574935,29.164209365844727,332200
2018-03-02 00:00:00+00:00,28.73899423404665,30.010017613843093,28.193609515484702,29.293622970581055,328300
2018-03-05 00:00:00+00:00,29.136482753563364,29.811280303169333,28.674292361266165,28.822193145751953,344500
2018-03-06 00:00:00+00:00,29.11799224812654,29.94993629428032,28.933115401622086,29.65413475036621,345100
2018-03-07 00:00:00+00:00,29.41379299371412,30.883558417872855,29.330598591356743,29.487743377685547,339800
2018-03-08 00:00:00+00:00,29.829768147970757,30.125569715018187,28.914631388749108,29.081018447875977,396800
2018-03-09 00:00:00+00:00,29.19194269997597,29.552450612045234,26.437288612164668,26.520483016967773,573900
2018-03-12 00:00:00+00:00,26.520480711372418,27.96251399740056,25.651562427367455,27.57427406311035,517900
2018-03-13 00:00:00+00:00,27.64822501825833,27.870076162024876,26.483505191146858,27.241497039794922,632200
2018-03-14 00:00:00+00:00,27.426374175870244,28.738994779916656,27.426374175870244,27.70368766784668,401400
2018-03-15 00:00:00+00:00,27.95326997954649,28.304535605536554,27.463347611977667,27.57427406311035,570900
2018-03-16 00:00:00+00:00,27.574276075328527,29.228918366514613,27.574276075328527,28.692777633666992,1966700
2018-03-19 00:00:00+00:00,28.702020208976393,28.942359404051086,27.454107666677114,27.897809982299805,606100
2018-03-20 00:00:00+00:00,27.6204936232643,28.225963596385334,27.46334883895665,27.66671371459961,458900
2018-03-21 00:00:00+00:00,27.786882891724954,28.13814853929796,27.4587281717652,27.611251831054688,496800
2018-03-22 00:00:00+00:00,27.39864319293469,28.424706326983998,27.102841653093947,27.195280075073242,410500
2018-03-23 00:00:00+00:00,27.343179475189814,27.971758597419768,26.88098915156381,27.241497039794922,334000
2018-03-26 00:00:00+00:00,27.33393682648406,28.04571038367351,27.04737930515287,27.195280075073242,252800
2018-03-27 00:00:00+00:00,27.223009728638107,27.417128810862323,24.949032506298433,25.374248504638672,328600
2018-03-28 00:00:00+00:00,25.346516312289786,25.827194651036404,24.607012531999676,25.633073806762695,555000
2018-03-29 00:00:00+00:00,25.660806687579036,27.69444303054549,25.660806687579036,26.779306411743164,321700
2018-04-02 00:00:00+00:00,26.72384262502652,27.065864217935182,26.113751578749273,26.344846725463867,223800
2018-04-03 00:00:00+00:00,26.60367680405466,27.87932137622234,26.60367680405466,26.97342872619629,369400
2018-04-04 00:00:00+00:00,26.649893020188514,27.065865001564713,26.557454606203127,26.87174415588379,224100
2018-04-05 00:00:00+00:00,27.075109440803587,27.77301603918249,26.834770265946208,27.57427406311035,392900
2018-04-06 00:00:00+00:00,27.638981940748028,28.00873385960801,26.82090482851744,27.130573272705078,278200
2018-04-09 00:00:00+00:00,27.213769626883952,27.879323128572125,27.065868848731025,27.4910831451416,279400
2018-04-10 00:00:00+00:00,27.86083499555163,28.933116515063325,27.796128625719838,28.748241424560547,258800
2018-04-11 00:00:00+00:00,28.64655672272261,29.36295138862405,28.581850357986717,28.785213470458984,353400
2018-04-12 00:00:00+00:00,28.81294510984938,28.93311381932408,28.54487387338986,28.600337982177734,159300
2018-04-13 00:00:00+00:00,28.655798188478716,29.228914928019353,28.433947059238616,29.136476516723633,301300
2018-04-16 00:00:00+00:00,29.28437912034918,29.58018064469757,26.95493947143137,28.258316040039062,978900
2018-04-17 00:00:00+00:00,28.44319521332425,30.20413935874476,28.212100033033575,29.940690994262695,759200
2018-04-18 00:00:00+00:00,30.171782003572908,32.251638338667355,30.042369284697507,32.029788970947266,954000
2018-04-19 00:00:00+00:00,32.131471641713354,33.43484829014882,31.762645349672255,32.2701301574707,346700
2018-04-20 00:00:00+00:00,32.23315155172355,32.32559173037966,31.003727148571635,31.345746994018555,159800
2018-04-23 00:00:00+00:00,31.32725916927859,32.24239754986007,30.23741361027397,31.30877113342285,198900
2018-04-24 00:00:00+00:00,31.25331147524739,31.25331147524739,28.794457290405045,30.079347610473633,385500
2018-04-25 00:00:00+00:00,29.885233678502516,31.09617029896496,29.718844848384578,30.39364242553711,224000
2018-04-26 00:00:00+00:00,30.52304918379807,31.142382520571665,29.959176428686405,30.153295516967773,182100
2018-04-27 00:00:00+00:00,30.060864211928365,30.347423531019267,28.507904176903807,28.849924087524414,350600
2018-04-30 00:00:00+00:00,28.720507878017767,29.626400534912158,28.71126385950461,29.071773529052734,268200
2018-05-01 00:00:00+00:00,28.77596961038599,28.886896067054614,27.981003429539673,28.52638816833496,480600
2018-05-02 00:00:00+00:00,28.674285552657057,29.672614729328142,28.313775933347824,28.9700870513916,953400
2018-05-03 00:00:00+00:00,29.718844497078276,32.71383635133139,29.681868418326275,32.63064193725586,850700
2018-05-04 00:00:00+00:00,32.760045803215725,36.32815533187291,32.51970840896516,36.124794006347656,615800
2018-05-07 00:00:00+00:00,36.32816331630397,38.10297621664672,36.04068013706257,37.169349670410156,729400
2018-05-08 00:00:00+00:00,37.08615558388174,39.57274211725599,36.79959980136166,38.851722717285156,833700
2018-05-09 00:00:00+00:00,39.212228823814996,40.210561703528754,38.50045876571082,39.711395263671875,824200
2018-05-10 00:00:00+00:00,39.82231915732141,40.16896189291272,38.71306169818276,39.424835205078125,929600
2018-05-11 00:00:00+00:00,39.27693440602478,40.49711655197791,39.22147029894246,39.6651725769043,595100
2018-05-14 00:00:00+00:00,39.86853806092926,41.218132951416095,39.86853806092926,40.58955383300781,802100
2018-05-15 00:00:00+00:00,40.691241174272214,41.2088956654477,39.508034938708505,40.959312438964844,671300
2018-05-16 00:00:00+00:00,40.73745477384913,41.45847054909988,39.720637474073335,39.95173263549805,317900
2018-05-17 00:00:00+00:00,40.46938336225062,41.18115687945507,40.00719304143467,40.58955383300781,385200
2018-05-18 00:00:00+00:00,40.450899342237655,40.940823528780236,40.025685051167436,40.552581787109375,385200
2018-05-21 00:00:00+00:00,40.75594607893404,41.0794779203861,40.118124651685996,41.024017333984375,258400
2018-05-22 00:00:00+00:00,40.589556117508934,42.22571036843293,40.2336711019926,40.29375457763672,175300
2018-05-23 00:00:00+00:00,40.12736563225789,40.12736563225789,39.082814464681576,39.2954216003418,283000
2018-05-24 00:00:00+00:00,39.29542072519193,39.61895607539049,38.768524025457104,39.16600799560547,557100
2018-05-25 00:00:00+00:00,38.98113400856577,39.221474975010885,37.84414612456587,38.315582275390625,511700
2018-05-29 00:00:00+00:00,38.29708697626143,40.127360066375545,38.29708697626143,39.91475296020508,257900
2018-05-30 00:00:00+00:00,40.164348723927546,41.560162258879984,39.97022959130697,40.36771011352539,214100
2018-05-31 00:00:00+00:00,40.30300024361012,41.21351586811223,40.30300024361012,40.72821807861328,239700
2018-06-01 00:00:00+00:00,41.033261588722695,42.433697883315126,40.908471737006636,42.24420166015625,722900
2018-06-04 00:00:00+00:00,42.835804897247165,43.55682076733853,41.375281592337934,42.08705520629883,349200
2018-06-05 00:00:00+00:00,42.105536225294166,44.481194119079,42.105536225294166,43.7694206237793,536900
2018-06-06 00:00:00+00:00,43.89883681666158,44.04673757353647,41.717298008082835,43.168575286865234,360900
2018-06-07 00:00:00+00:00,43.408920016344126,43.88959843882282,41.88831322992867,42.44756317138672,560000
2018-06-08 00:00:00+00:00,42.83580034770322,43.03916522330225,40.40467820059337,40.802162170410156,378400
2018-06-11 00:00:00+00:00,40.654266760120954,41.4584770608486,40.478635679296005,40.49712371826172,393200
2018-06-12 00:00:00+00:00,40.60803965861351,41.01476584934902,39.69290132166847,39.88702392578125,515500
2018-06-13 00:00:00+00:00,40.099642758332955,41.45848022686952,39.39711132891785,40.210567474365234,703600
2018-06-14 00:00:00+00:00,40.49711951716709,41.04250426826334,39.799211105100895,40.65426254272461,439700
2018-06-15 00:00:00+00:00,39.6466854782653,39.84080456829309,38.833229519659646,39.03659439086914,986700
2018-06-18 00:00:00+00:00,38.87945205693029,39.36937268120754,38.278603213915545,38.68532943725586,375800
2018-06-19 00:00:00+00:00,38.26935959328472,38.55591533255079,37.06766195013394,37.751705169677734,514400
2018-06-20 00:00:00+00:00,37.955071795423834,38.315579694576186,37.01682244800452,38.01053237915039,304000
2018-06-21 00:00:00+00:00,37.84414407497294,38.278604126471286,37.6962433060294,37.97356033325195,358300
2018-06-22 00:00:00+00:00,38.91642308112096,39.178947546557396,37.335733051391536,38.66684341430664,2606500
2018-06-25 00:00:00+00:00,38.27860610913909,38.50045903716167,37.039935782741985,37.3172492980957,419800
2018-06-26 00:00:00+00:00,37.62229911659238,39.286183844771415,37.40969195658039,38.50046157836914,604800
2018-06-27 00:00:00+00:00,38.54667388560243,38.54667388560243,34.65503218779031,34.76595687866211,836700
2018-06-28 00:00:00+00:00,34.664271066529714,35.53318752515387,33.63820807876331,35.44999313354492,729900
2018-06-29 00:00:00+00:00,35.49621498261923,35.89369890628066,35.2651198421757,35.44999313354492,426900
2018-07-02 00:00:00+00:00,35.02478215193706,35.87521418084953,34.70125033596794,35.403778076171875,567700
2018-07-03 00:00:00+00:00,35.58865431695438,36.36051129805232,35.47772962850631,36.11555099487305,107800
2018-07-05 00:00:00+00:00,36.300424230765316,36.85875016158283,36.0878171297025,36.83656311035156,230600
2018-07-06 00:00:00+00:00,36.550016645773646,36.975230955465626,35.394540678415346,35.413028717041016,353000
2018-07-09 00:00:00+00:00,35.50546292616838,36.244966788841,35.31596671428003,36.1063117980957,329900
2018-07-10 00:00:00+00:00,36.5130369845897,36.702536717227886,35.34831887535773,36.09706497192383,380500
2018-07-11 00:00:00+00:00,35.65336121713209,36.272698083297776,34.987806023934894,36.16176986694336,469200
2018-07-12 00:00:00+00:00,36.32815537247674,36.32815537247674,35.23738602748471,35.44999313354492,557200
2018-07-13 00:00:00+00:00,35.385291483753505,36.83656887670904,35.385291483753505,36.45757293701172,513000
2018-07-16 00:00:00+00:00,36.97522732293753,37.76094949305697,36.642449712833894,37.492881774902344,612900
2018-07-17 00:00:00+00:00,37.46514515304682,37.88389227929068,36.9290062306245,37.742462158203125,437200
2018-07-18 00:00:00+00:00,37.70548756965905,38.96264581818508,37.492880443251316,38.79625701904297,468900
2018-07-19 00:00:00+00:00,39.00886725933199,39.276938515596655,38.33406975393767,38.870208740234375,705500
2018-07-20 00:00:00+00:00,38.907179658625964,39.526512969046564,38.73154861378255,39.05508041381836,660900
2018-07-23 00:00:00+00:00,38.88869185735769,39.24919972991804,38.04750564597282,38.26011276245117,337900
2018-07-24 00:00:00+00:00,38.70381468906596,39.290798344064555,37.95506866073647,38.176918029785156,328000
2018-07-25 00:00:00+00:00,38.09372962800971,38.102975410143436,36.54076969541769,37.76095199584961,364000
2018-07-26 00:00:00+00:00,37.69624053169412,39.20298192869937,37.65926798685367,39.06432342529297,302300
2018-07-27 00:00:00+00:00,38.89794275053931,39.045843526060146,37.42817725107421,37.87187957763672,270700
2018-07-30 00:00:00+00:00,37.98280207333904,38.35255575379833,37.11388550836187,37.40968704223633,217400
2018-07-31 00:00:00+00:00,37.49288461695738,38.79626133784087,37.32649579929287,38.481971740722656,330900
2018-08-01 00:00:00+00:00,38.14918978350079,38.787011161467944,37.529852915417614,38.43574905395508,352900
2018-08-02 00:00:00+00:00,38.38952771126737,43.76942287455359,38.019777562719185,42.87277603149414,714800
2018-08-03 00:00:00+00:00,42.76184951929592,43.039166549561045,40.617286582969435,41.37527847290039,517300
2018-08-06 00:00:00+00:00,41.11645350534187,42.17024694920398,40.61728707628112,41.33830642700195,365500
2018-08-07 00:00:00+00:00,41.66184382733061,41.92066933196555,40.70973269850947,41.597137451171875,628200
2018-08-08 00:00:00+00:00,41.65260136718959,41.82823245501538,40.37233194608593,40.99628829956055,390900
2018-08-09 00:00:00+00:00,40.80216231596127,41.14880506811486,40.11812259306835,40.40467834472656,317200
2018-08-10 00:00:00+00:00,40.14585494995117,40.737458046528204,39.45441715586628,40.14585494995117,582700
2018-08-13 00:00:00+00:00,39.98871091239418,40.59880208494169,39.24920699509916,39.813079833984375,184300
2018-08-14 00:00:00+00:00,39.951735845055445,40.90384685821957,39.43870426337917,40.14585494995117,173700
2018-08-15 00:00:00+00:00,39.80383199047093,40.339970932914554,38.158432038442776,38.43574905395508,233000
2018-08-16 00:00:00+00:00,38.805499577628574,39.26768990636579,38.22313877607462,38.602134704589844,196600
2018-08-17 00:00:00+00:00,38.4912100658665,39.97022123559492,38.4912100658665,39.48029708862305,207700
2018-08-20 00:00:00+00:00,39.526511859644074,39.997947927872495,39.360126600175754,39.72063446044922,121200
2018-08-21 00:00:00+00:00,39.905511946970705,40.210559261546415,39.20298418727676,39.28617858886719,203800
2018-08-22 00:00:00+00:00,39.35088592444126,39.461810620553635,38.038267029452726,38.65760040283203,194100
2018-08-23 00:00:00+00:00,38.69457910802485,38.796261555638736,37.945829424331166,38.44499588012695,206100
2018-08-24 00:00:00+00:00,38.48196856434688,39.25844847394486,38.01053244446644,38.37104034423828,126600
2018-08-27 00:00:00+00:00,38.55591192459401,39.58197490009986,38.55591192459401,38.95339584350586,201800
2018-08-28 00:00:00+00:00,39.13827642016067,39.239958854709805,37.603804699534834,38.07523727416992,216000
2018-08-29 00:00:00+00:00,38.03826316264968,39.25844527454496,37.79792223156694,39.05508041381836,218700
2018-08-30 00:00:00+00:00,38.93491731167499,39.80383749821421,37.890369573309705,38.7315559387207,226100
2018-08-31 00:00:00+00:00,38.53743005489287,40.06265961806411,38.13994607239933,39.65593338012695,261400
2018-09-04 00:00:00+00:00,39.28618661288557,40.48325813590983,39.01811531676052,40.210567474365234,296600
2018-09-05 00:00:00+00:00,40.22904451191605,40.65425874560271,39.01810464513133,39.37861251831055,219100
2018-09-06 00:00:00+00:00,39.45256723980229,41.236622213287205,39.45256723980229,40.802162170410156,250200
2018-09-07 00:00:00+00:00,40.681990063755265,41.41225160934856,40.22442263824931,40.66350555419922,187600
2018-09-10 00:00:00+00:00,41.393763034197924,42.76184592861675,40.82989029181449,42.493778228759766,453900
2018-09-11 00:00:00+00:00,41.95763985372223,42.43831824596725,40.959310520776846,42.299659729003906,241200
2018-09-12 00:00:00+00:00,42.38284744872045,43.89883453570865,42.28116854871578,43.46437454223633,354000
2018-09-13 00:00:00+00:00,43.076138435942795,43.630768961722225,39.8315637887514,40.090389251708984,574800
2018-09-14 00:00:00+00:00,40.3029962795779,40.46938508425018,38.12146083453593,38.25087356567383,486400
2018-09-17 00:00:00+00:00,38.3433157611402,39.60047423301905,38.10297830092005,38.50970458984375,438300
2018-09-18 00:00:00+00:00,38.63911448878444,39.52651915890653,38.1769241156501,38.75928497314453,373400
2018-09-19 00:00:00+00:00,38.79625610045233,39.18911716225674,38.23238335295864,38.3895263671875,314600
2018-09-20 00:00:00+00:00,38.43574784821866,39.09205724171358,38.149188586753795,39.06432342529297,391200
2018-09-21 00:00:00+00:00,38.860964405137395,39.14752015746474,37.52985397697062,38.5281867980957,1371500
2018-09-24 00:00:00+00:00,38.65759992224468,39.10130222741062,38.444992788075524,38.97188949584961,301700
2018-09-25 00:00:00+00:00,39.03659799049034,39.50803413972374,38.63911399260048,39.07357406616211,397200
2018-09-26 00:00:00+00:00,39.05508917627936,39.47106124553366,37.94583150034555,38.18617248535156,552000
2018-09-27 00:00:00+00:00,38.36179826004453,39.193742283405946,37.66851274932083,38.25087356567383,448000
2018-09-28 00:00:00+00:00,38.16767843044929,38.5466743613182,36.87354409145512,37.723976135253906,470500
2018-10-01 00:00:00+00:00,37.825658039954604,38.3802885975204,37.224812677049165,37.677757263183594,297700
2018-10-02 00:00:00+00:00,37.539099129958544,38.694574953824635,37.50212305729906,37.84414291381836,424000
2018-10-03 00:00:00+00:00,37.76094992113605,38.23238604953815,35.95101235390065,36.818084716796875,762200
2018-10-04 00:00:00+00:00,36.61472162108541,36.99371758287185,35.63487676870043,36.55925750732422,533100
2018-10-05 00:00:00+00:00,36.69791772128183,37.1878384069553,36.28194566446811,36.734893798828125,210400
2018-10-08 00:00:00+00:00,36.6979085274668,37.6407771112863,36.55000778056758,37.43741226196289,218200
2018-10-09 00:00:00+00:00,37.28027118381687,38.18616374607445,37.24329511362706,37.576072692871094,301000
2018-10-10 00:00:00+00:00,37.40043789015842,37.90884651029633,35.68108942557066,35.81974792480469,384200
2018-10-11 00:00:00+00:00,35.542432528400965,36.68866242525105,35.265119071178006,35.681087493896484,259300
2018-10-12 00:00:00+00:00,36.15252950841203,36.3004302784104,34.76595846734013,35.42226791381836,365000
2018-10-15 00:00:00+00:00,35.60714934562308,36.61010168159315,35.422272477746816,36.069339752197266,226900
2018-10-16 00:00:00+00:00,36.43908361274167,38.18616600722432,36.157150757988404,37.52061080932617,376400
2018-10-17 00:00:00+00:00,37.446658543272704,37.73321781393562,36.97522596377678,37.40044021606445,158100
2018-10-18 00:00:00+00:00,37.381954847637616,38.08448616577449,36.96598634684607,37.548343658447266,276500
2018-10-19 00:00:00+00:00,37.51137454939295,37.87188249712649,36.34665276692604,36.383628845214844,245200
2018-10-22 00:00:00+00:00,36.55925402569034,37.41892831284004,36.355892680397965,36.64244842529297,214800
2018-10-23 00:00:00+00:00,35.986141159084816,36.965985976681765,35.320585922510844,36.5037956237793,215500
2018-10-24 00:00:00+00:00,36.513036168976605,36.71640104312223,34.05418374776064,34.09115982055664,317700
2018-10-25 00:00:00+00:00,34.765960587506,36.374381118547056,34.331500506413974,35.88446044921875,364000
2018-10-26 00:00:00+00:00,35.403784662457966,36.72564951572677,34.98781258866131,36.39287185668945,387100
2018-10-29 00:00:00+00:00,36.75336954351807,37.56682542431506,35.865965051502435,36.124794006347656,259900
2018-10-30 00:00:00+00:00,35.95840998519018,37.13237034971141,35.237390654491854,36.09706497192383,233300
2018-10-31 00:00:00+00:00,36.51303814496175,37.19708142377679,35.95841112793637,36.827327728271484,320600
2018-11-01 00:00:00+00:00,35.77353063805345,36.60547107889103,33.176019830853065,34.79368591308594,1093500
2018-11-02 00:00:00+00:00,34.747473114788384,35.56092917574065,33.53653304258858,35.329833984375,582900
2018-11-05 00:00:00+00:00,35.57017002480639,37.41893148260027,35.32983258683554,36.993717193603516,426300
2018-11-06 00:00:00+00:00,36.771863447609235,38.30171591767679,36.4206013173443,37.82565689086914,458900
2018-11-07 00:00:00+00:00,38.21390047718577,38.21390047718577,35.9306788884561,37.24330139160156,291500
2018-11-08 00:00:00+00:00,36.753375529946204,37.80717250286932,35.82992221780755,37.3449821472168,257500
2018-11-09 00:00:00+00:00,36.97522595013348,38.27860252382639,36.82732518738224,37.918094635009766,407200
2018-11-12 00:00:00+00:00,38.06600230714281,38.11222064272312,36.63321274675515,37.271034240722656,251000
2018-11-13 00:00:00+00:00,37.00295968786953,38.77777253243299,37.00295968786953,38.195411682128906,327200
2018-11-14 00:00:00+00:00,38.805502737668384,38.805502737668384,36.7348918710002,37.474395751953125,226600
2018-11-15 00:00:00+00:00,37.141612837020126,37.60380313760402,35.47772846016454,35.66260528564453,512600
2018-11-16 00:00:00+00:00,35.72731693977559,36.00463045597239,34.44242475171937,35.320587158203125,435500
2018-11-19 00:00:00+00:00,35.348318085761626,35.8567267448933,33.7953582906534,34.09115982055664,315300
2018-11-20 00:00:00+00:00,33.739895789749994,33.76762608255263,31.918864669415647,32.75080871582031,287300
2018-11-21 00:00:00+00:00,32.81551114814939,33.96174463838745,32.797023113087086,33.14828872680664,287200
2018-11-23 00:00:00+00:00,32.713829498600056,32.79702389524843,32.10373843192269,32.399539947509766,100200
2018-11-26 00:00:00+00:00,32.519716442298524,33.40712115352941,31.12389947608163,31.623065948486328,323300
2018-11-27 00:00:00+00:00,31.428941161737388,32.19617877092421,30.661703552550563,31.76171875,264400
2018-11-28 00:00:00+00:00,31.59533245927126,32.686101962231874,30.846582826354474,32.307106018066406,254500
2018-11-29 00:00:00+00:00,32.307104902793704,32.75080719823874,31.743232133718013,31.93735122680664,206500
2018-11-30 00:00:00+00:00,31.75247296908591,32.17769073532826,31.142381899348532,31.76171875,406500
2018-12-03 00:00:00+00:00,32.22391636705131,32.72308286261692,31.012976207712445,32.55669403076172,403600
2018-12-04 00:00:00+00:00,32.62139487803334,32.82475622876378,30.911288512967882,31.1238956451416,408200
2018-12-06 00:00:00+00:00,30.78187664694404,31.105412008127004,30.00539671683047,30.652463912963867,440600
