"('date', '')","('open', 'BST')","('high', 'BST')","('low', 'BST')","('close', 'BST')","('volume', 'BST')"
2015-02-03 00:00:00+00:00,7.825247898249198,7.984046096150371,7.825247898249198,7.917880535125732,185904
2015-02-04 00:00:00+00:00,7.975224366394391,8.02374548919083,7.869357776360461,7.992867946624756,95533
2015-02-05 00:00:00+00:00,8.036982740382344,8.089915205618123,7.948760545918868,8.028160095214844,77013
2015-02-06 00:00:00+00:00,7.970814267638987,8.023747576425608,7.961992475228972,8.001691818237305,117898
2015-02-09 00:00:00+00:00,7.939938129817979,8.00169324200289,7.911266660802197,7.999929904937744,123565
2015-02-10 00:00:00+00:00,7.944348890408944,8.014924932573415,7.944348890408944,8.001691818237305,86425
2015-02-11 00:00:00+00:00,8.041612090987392,8.187984956683534,8.010563379127172,8.019434928894043,77418
2015-02-12 00:00:00+00:00,8.117015182742191,8.130321649918375,7.939593622682136,7.975078105926514,102313
2015-02-13 00:00:00+00:00,7.983953103285022,8.143632507815639,7.970647485096811,8.134761810302734,135203
2015-02-17 00:00:00+00:00,8.117016123079761,8.192420016588056,7.9706441110230495,8.014998435974121,88550
2015-02-18 00:00:00+00:00,8.081531208760238,8.099272593459046,7.939593281875409,8.037175178527832,93610
2015-02-19 00:00:00+00:00,8.077098748462296,8.094841854645269,7.966211184116604,8.032744407653809,93104
2015-02-20 00:00:00+00:00,8.001692823418344,8.046047148369414,7.988386354700636,8.014998435974121,107474
2015-02-23 00:00:00+00:00,8.00169243889808,8.090401940699229,7.96620795324811,8.00612735748291,101807
2015-02-24 00:00:00+00:00,7.997258935824582,8.028751147531883,7.944032192230225,7.944032192230225,160807
2015-02-25 00:00:00+00:00,7.983949965968775,8.081532737239046,7.970644353009044,8.058910369873047,129131
2015-02-26 00:00:00+00:00,7.992824603830381,8.081535859181207,7.992824603830381,8.023873329162598,89461
2015-02-27 00:00:00+00:00,8.006125215819747,8.081529941695411,8.006125215819747,8.010560989379883,161110
2015-03-02 00:00:00+00:00,8.001695684158078,8.050486657674545,7.975081881045854,8.032744407653809,116076
2015-03-03 00:00:00+00:00,8.01499754195446,8.173789877418988,7.970643221950817,8.112580299377441,150788
2015-03-04 00:00:00+00:00,8.06379284771671,8.112583819518234,8.015001019752983,8.068227767944336,120226
2015-03-05 00:00:00+00:00,8.081531208760238,8.099272593459046,7.9928200044572195,8.037175178527832,145121
2015-03-06 00:00:00+00:00,8.054917630938837,8.054917630938837,7.890802540789362,7.912980556488037,100896
2015-03-09 00:00:00+00:00,7.917418896671266,7.970645637900276,7.859756379632648,7.877498626708984,64262
2015-03-10 00:00:00+00:00,7.8819339975767875,7.8819339975767875,7.691205086063183,7.722253799438477,107778
2015-03-11 00:00:00+00:00,7.775793475218101,7.82442027810643,7.735642564322506,7.749026775360107,106968
2015-03-12 00:00:00+00:00,7.744564089271948,7.7891755353510055,7.6865692954800195,7.713335990905762,133584
2015-03-13 00:00:00+00:00,7.73563812153354,7.793633752728851,7.655338068078082,7.740100383758545,106260
2015-03-16 00:00:00+00:00,7.740105383223012,7.847173051428543,7.717799224338722,7.73118257522583,163236
2015-03-17 00:00:00+00:00,7.699947092520941,7.784708520636519,7.682102354731387,7.722252368927002,111624
2015-03-18 00:00:00+00:00,7.775789489779959,7.851629007912214,7.677644686901362,7.8159403800964355,71346
2015-03-19 00:00:00+00:00,7.793636303256471,7.909626742497748,7.789174900679547,7.869475841522217,122351
2015-03-20 00:00:00+00:00,7.896243625161271,7.949777013205257,7.807019876573934,7.86055326461792,375250
2015-03-23 00:00:00+00:00,7.860545618737854,7.914079815818038,7.833779811859131,7.833779811859131,262513
2015-03-24 00:00:00+00:00,7.8516236831116135,7.914079815818038,7.833779811859131,7.833779811859131,237618
2015-03-25 00:00:00+00:00,7.856089554692801,7.931929064574978,7.807016728037729,7.918545722961426,255631
2015-03-26 00:00:00+00:00,7.851628153785594,7.96315714870929,7.851628153785594,7.918545722961426,147954
2015-03-27 00:00:00+00:00,7.847168875099846,7.949775084698905,7.847168875099846,7.909625053405762,84300
2015-03-30 00:00:00+00:00,7.896241414326494,8.016692364809334,7.88731861141181,7.963158130645752,218997
2015-03-31 00:00:00+00:00,8.043461208626232,8.114839345546741,7.918548823184037,7.954237461090088,432225
2015-04-01 00:00:00+00:00,7.931931208190653,8.034538290137714,7.931931208190653,8.030076026916504,135507
2015-04-02 00:00:00+00:00,7.972083071705724,8.02784759100016,7.931932170037357,7.954237461090088,157872
2015-04-06 00:00:00+00:00,7.90962547955349,8.079149278216114,7.90962547955349,7.972081661224365,151800
2015-04-07 00:00:00+00:00,7.967617509904055,8.012229795759948,7.931928886770611,7.94085168838501,122452
2015-04-08 00:00:00+00:00,7.981001075994431,7.985016422511569,7.923005453449026,7.958694934844971,67500
2015-04-09 00:00:00+00:00,7.99438817560314,8.03007681267369,7.963160079973667,7.976543426513672,77620
2015-04-10 00:00:00+00:00,7.958700428756422,8.02561803729022,7.958700428756422,8.012234687805176,63655
2015-04-13 00:00:00+00:00,8.043632788887392,8.110925907833805,7.953911228080891,7.994286060333252,114660
2015-04-14 00:00:00+00:00,7.962881313791203,8.02209789414931,7.931478384980985,7.940451145172119,106260
2015-04-15 00:00:00+00:00,7.967370631029289,8.039149283103026,7.9539132161777,7.998773574829102,76406
2015-04-16 00:00:00+00:00,7.9987722522715305,8.057092613920904,7.962883798098431,7.997427463531494,82579
2015-04-17 00:00:00+00:00,7.9942889855562935,8.03421528089964,7.886621860890173,7.92699670791626,88449
2015-04-20 00:00:00+00:00,7.926991671667339,8.043630621814057,7.926991671667339,8.030172348022461,97557
2015-04-21 00:00:00+00:00,8.007749169912351,8.079527847358683,7.98083173290493,8.012234687805176,65780
2015-04-22 00:00:00+00:00,8.021203967018462,8.057093290133313,8.007745687332823,8.034662246704102,77013
2015-04-23 00:00:00+00:00,8.030169214227664,8.1198915817768,8.025683702000508,8.088489532470703,92800
2015-04-24 00:00:00+00:00,8.133360808273332,8.137846326066205,8.115416139311622,8.119901657104492,136721
2015-04-27 00:00:00+00:00,8.11989475097882,8.171037403690432,8.084006309509277,8.084006309509277,89258
2015-04-28 00:00:00+00:00,8.088495228452832,8.15578748446692,8.066064187804932,8.101953506469727,108891
2015-04-29 00:00:00+00:00,8.088496863627139,8.155789133245065,8.048122021414255,8.09298324584961,115368
2015-04-30 00:00:00+00:00,8.043633242283146,8.088495324109498,7.989800129578919,8.007744789123535,103730
2015-05-01 00:00:00+00:00,7.98979999984824,8.07952329611448,7.98979999984824,8.07503604888916,73572
2015-05-04 00:00:00+00:00,8.05260566540136,8.12886981580232,8.016717213755346,8.079523086547852,51814
2015-05-05 00:00:00+00:00,8.052604820755022,8.110925172180483,7.944937745251123,7.971855163574219,109600
2015-05-06 00:00:00+00:00,7.958398732484966,8.004157926257399,7.918023024211042,7.998773574829102,69221
2015-05-07 00:00:00+00:00,8.0032514279901,8.066057248657476,7.989793161551216,8.02568244934082,95128
2015-05-08 00:00:00+00:00,8.052602685245894,8.128866807422572,8.052602685245894,8.106435775756836,45945
2015-05-11 00:00:00+00:00,8.119897273794336,8.142329180299805,8.088495202475507,8.115411758422852,55559
2015-05-12 00:00:00+00:00,8.075038342567932,8.091188800262204,8.034663497227035,8.070552825927734,126298
2015-05-13 00:00:00+00:00,8.066037138285536,8.165283113378582,8.066037138285536,8.151749610900879,74483
2015-05-14 00:00:00+00:00,8.165284414882304,8.231148573747129,8.129195359445921,8.192352294921875,84907
2015-05-15 00:00:00+00:00,8.174303727815618,8.21490422381971,8.129191775332366,8.133703231811523,61226
2015-05-18 00:00:00+00:00,8.12017399604859,8.183330943607634,8.12017399604859,8.138219833374023,66792
2015-05-19 00:00:00+00:00,8.124679859974755,8.19234734224076,8.120167533464622,8.129190444946289,52523
2015-05-20 00:00:00+00:00,8.133709741903477,8.178821730493645,8.1201753616333,8.1201753616333,148157
2015-05-21 00:00:00+00:00,8.138214688290681,8.18332577000449,8.120168862374051,8.133703231811523,114862
2015-05-22 00:00:00+00:00,8.12017391109576,8.156264714599052,8.111151863297424,8.124686241149902,40278
2015-05-26 00:00:00+00:00,8.124685674797224,8.169346593364244,7.984838283666561,8.007393836975098,112838
2015-05-27 00:00:00+00:00,8.011906620317552,8.106642930787475,8.011906620317552,8.097620010375977,134596
2015-05-28 00:00:00+00:00,8.043478575440279,8.097613441685203,8.043478575440279,8.075057029724121,129738
2015-05-29 00:00:00+00:00,8.138222159563574,8.1562671312769,8.066493331695334,8.106643676757812,160402
2015-06-01 00:00:00+00:00,8.115663204754659,8.174308691517357,8.07957327254532,8.160775184631348,98872
2015-06-02 00:00:00+00:00,8.138217964007923,8.23746395111084,8.115661543302384,8.23746395111084,137834
2015-06-03 00:00:00+00:00,8.210394524085606,8.37730885336214,8.210394524085606,8.327686309814453,154532
2015-06-04 00:00:00+00:00,8.264535486615166,8.323180116548393,8.264535486615166,8.309646606445312,103629
2015-06-05 00:00:00+00:00,8.28257348169368,8.336708352976887,8.232950938145992,8.327686309814453,89258
2015-06-08 00:00:00+00:00,8.28257360806195,8.300618565431668,8.246483693322517,8.26904010772705,57178
2015-06-09 00:00:00+00:00,8.237461750565927,8.278062252066183,8.223928250065843,8.232951164245605,81466
2015-06-10 00:00:00+00:00,8.219418228087394,8.34573119835064,8.219418228087394,8.27806282043457,67602
2015-06-11 00:00:00+00:00,8.273526450655142,8.341566487360685,8.255383491516113,8.255383491516113,115064
2015-06-12 00:00:00+00:00,8.237243470619825,8.27353028123934,8.178276637264442,8.214564323425293,78329
2015-06-15 00:00:00+00:00,8.173741397219025,8.219100572363672,8.146526067240524,8.164669036865234,87842
2015-06-16 00:00:00+00:00,8.196419604803532,8.228171111308944,8.173740457609002,8.214564323425293,144716
2015-06-17 00:00:00+00:00,8.219101129727342,8.25085264203591,8.16920664656373,8.241780281066895,85919
2015-06-18 00:00:00+00:00,8.25085024839868,8.359712419654635,8.23724258643434,8.296210289001465,134191
2015-06-19 00:00:00+00:00,8.327960308333298,8.341568844844991,8.196418126382998,8.210025787353516,161313
2015-06-22 00:00:00+00:00,8.21909814502798,8.31435264736278,8.178275162116426,8.210025787353516,180541
2015-06-23 00:00:00+00:00,8.232705351716369,8.255838021413174,8.187345321753384,8.205489158630371,166980
2015-06-24 00:00:00+00:00,8.237238790129497,8.291669412901356,8.182808167357638,8.196414947509766,115267
2015-06-25 00:00:00+00:00,8.205488084377967,8.205488084377967,8.092089775398538,8.136996269226074,124375
2015-06-26 00:00:00+00:00,8.09209551087337,8.173742386229458,8.078487844237612,8.083024024963379,76406
2015-06-29 00:00:00+00:00,8.051267433225473,8.08301892719785,7.978692965091888,8.02858829498291,129840
2015-06-30 00:00:00+00:00,8.073946135338566,8.160128247524984,7.987763147611303,8.005906105041504,177100
2015-07-01 00:00:00+00:00,8.02859265829071,8.123846316434465,8.01952029763033,8.055807113647461,152508
2015-07-02 00:00:00+00:00,8.101166290324974,8.159680477514188,8.042200323739818,8.055807113647461,168903
2015-07-06 00:00:00+00:00,8.033125935232658,8.087556583288857,7.937871425593066,7.9832305908203125,179934
2015-07-07 00:00:00+00:00,7.978694330766981,7.978694330766981,7.8562245117798,7.901583671569824,104843
2015-07-08 00:00:00+00:00,7.933333786853688,7.956012925021318,7.851686087719066,7.892509937286377,99986
2015-07-09 00:00:00+00:00,7.93787103596252,7.9696225376171945,7.833544173073619,7.8471527099609375,52320
2015-07-10 00:00:00+00:00,7.874367582015882,8.019517420636445,7.874367582015882,7.978694438934326,100795
2015-07-13 00:00:00+00:00,8.051682517314601,8.060806745752341,8.001502783095196,8.033435821533203,113850
2015-07-14 00:00:00+00:00,7.992380883549672,8.133797644491175,7.992380883549672,8.079055786132812,82680
2015-07-15 00:00:00+00:00,8.1064256972094,8.115548164069569,8.037996629194188,8.042559623718262,76102
2015-07-16 00:00:00+00:00,8.110990765706617,8.17485686939515,8.05168589760483,8.097305297851562,102111
2015-07-17 00:00:00+00:00,8.14292060440474,8.229596374014916,8.110987565161054,8.215910911560059,63857
2015-07-20 00:00:00+00:00,8.238721915702737,8.303956381694917,8.193103401858226,8.293464660644531,97557
2015-07-21 00:00:00+00:00,8.293461258406225,8.357327327698135,8.261528223760271,8.320831298828125,57886
2015-07-22 00:00:00+00:00,8.288895921687171,8.298020146462843,8.156602587360114,8.177131652832031,118505
2015-07-23 00:00:00+00:00,8.22047224477925,8.22047224477925,8.110987663269043,8.110987663269043,60619
2015-07-24 00:00:00+00:00,8.156606368679384,8.192188396269245,8.024312973022461,8.024312973022461,99986
2015-07-27 00:00:00+00:00,7.983252228496804,8.065365851067561,7.914824943476766,7.923948287963867,127310
2015-07-28 00:00:00+00:00,7.942196633602006,8.028872386769377,7.942196633602006,7.994202613830566,148764
2015-07-29 00:00:00+00:00,8.015187527608031,8.056244790807938,7.983254492028976,8.019749641418457,78228
2015-07-30 00:00:00+00:00,7.969573993054114,8.065373159436474,7.969573993054114,8.060811042785645,80656
2015-07-31 00:00:00+00:00,8.138361701416729,8.170294753260995,8.05168589760483,8.097305297851562,150383
2015-08-03 00:00:00+00:00,8.088175584417044,8.156602869871188,7.969566822052002,7.969566822052002,69221
2015-08-04 00:00:00+00:00,7.960447983376636,8.048036024680219,7.892020651621319,7.910267353057861,162224
2015-08-05 00:00:00+00:00,8.024312773157538,8.138358588509826,7.960445813350586,8.110987663269043,105046
2015-08-06 00:00:00+00:00,8.079055228888324,8.19310193333159,7.983256102821636,7.996941566467285,87133
2015-08-07 00:00:00+00:00,7.983258420948763,8.060809991157797,7.9239544344149255,7.942201137542725,45338
2015-08-10 00:00:00+00:00,7.955885724279297,8.12467429494718,7.955885724279297,8.079055786132812,133888
2015-08-11 00:00:00+00:00,7.992378924535286,8.060806230711002,7.978693463300143,7.98781681060791,62946
2015-08-12 00:00:00+00:00,7.964878367092579,8.019934654547253,7.841000834714631,7.969466686248779,116582
2015-08-13 00:00:00+00:00,7.94193507949533,8.01993205181347,7.94193507949533,8.015344619750977,65881
2015-08-14 00:00:00+00:00,8.015344105629607,8.047460556030273,7.969463588715026,8.047460556030273,49082
2015-08-17 00:00:00+00:00,8.06122791562298,8.09334437914349,7.987818350087561,8.079580307006836,81770
2015-08-18 00:00:00+00:00,8.102518227403396,8.185102631784028,7.983228167290292,8.015344619750977,257149
2015-08-19 00:00:00+00:00,8.038287022808767,8.088755871008962,7.987817289003739,8.061226844787598,68512
2015-08-20 00:00:00+00:00,7.974050672570778,8.047460204914877,7.799705247264914,7.804292678833008,179023
2015-08-21 00:00:00+00:00,7.7997104827111885,7.84100270816816,7.57948350906372,7.579483509063721,111219
2015-08-24 00:00:00+00:00,7.281255123061218,7.285843441101559,6.437051540688424,7.065616130828857,258465
2015-08-25 00:00:00+00:00,7.565715742311525,7.565715742311525,7.223905050783417,7.23537540435791,150788
2015-08-26 00:00:00+00:00,7.34089768718578,7.52442016257559,7.207843593636676,7.400542259216309,172344
2015-08-27 00:00:00+00:00,7.492307823609173,7.868528727920965,7.428074899887169,7.726298809051514,198554
2015-08-28 00:00:00+00:00,7.7538280052545545,7.8364124355938545,7.637291253352735,7.7125349044799805,75090
2015-08-31 00:00:00+00:00,7.772176589674764,7.818975478672445,7.640958328661056,7.744648456573486,98164
2015-09-01 00:00:00+00:00,7.570305386204728,7.7171227494843935,7.551035507643713,7.662066459655762,97456
2015-09-02 00:00:00+00:00,7.662065814329173,7.673077425609451,7.570304748606585,7.625361919403076,51612
2015-09-03 00:00:00+00:00,7.662069908530447,7.7767717447766715,7.584072872428304,7.588661193847656,54041
2015-09-04 00:00:00+00:00,7.565716429638987,7.625361919403076,7.492307754181895,7.625361919403076,43111
2015-09-08 00:00:00+00:00,7.694181681654381,7.772178670055196,7.602420623018697,7.730886459350586,85413
2015-09-09 00:00:00+00:00,7.914408391275522,7.914408391275522,7.607007026672363,7.607007026672363,81668
2015-09-10 00:00:00+00:00,7.639129187039055,7.689598951441193,7.547368957889593,7.588661193847656,92193
2015-09-11 00:00:00+00:00,7.6209730316357644,7.6209730316357644,7.547117784259669,7.588661193847656,38962
2015-09-14 00:00:00+00:00,7.657897430452648,7.685592129356178,7.500953675398042,7.510185241699219,51511
2015-09-15 00:00:00+00:00,7.57942390705877,7.727135181427002,7.537880528795056,7.727135181427002,71751
2015-09-16 00:00:00+00:00,7.727135385573201,7.791759014129639,7.579424107302526,7.791759014129639,95027
2015-09-17 00:00:00+00:00,7.745594650174494,7.93484919158554,7.62557992283721,7.92561674118042,141275
2015-09-18 00:00:00+00:00,7.842534091553756,7.865614338518133,7.667126353004383,7.717902183532715,100896
2015-09-21 00:00:00+00:00,7.717901225520463,7.76406082272787,7.630198258123844,7.708669662475586,92598
2015-09-22 00:00:00+00:00,7.62558310504524,7.690206720884319,7.565574825343572,7.6163506507873535,104438
2015-09-23 00:00:00+00:00,7.639432054277524,7.653278955781747,7.51941636766036,7.53326416015625,100390
2015-09-24 00:00:00+00:00,7.5471108512748915,7.579422659380479,7.442789998104212,7.487103462219238,117999
2015-09-25 00:00:00+00:00,7.565574831006641,7.608041269451805,7.459407398406432,7.473255634307861,89562
2015-09-28 00:00:00+00:00,7.447406386174233,7.482488287727756,7.219377144546774,7.242457389831543,119517
2015-09-29 00:00:00+00:00,7.242459446945567,7.325546660686478,7.113212175019813,7.1409077644348145,126399
2015-09-30 00:00:00+00:00,7.242459966698644,7.3393949821035696,7.1778363260980695,7.316315174102783,156658
2015-10-01 00:00:00+00:00,7.316315205983024,7.404018654966545,7.247075781678962,7.325547218322754,91282
2015-10-02 00:00:00+00:00,7.279387385123768,7.422482458384106,7.221687643842425,7.41325044631958,125893
2015-10-05 00:00:00+00:00,7.47787096080479,7.6163506466659,7.47787096080479,7.607119083404541,84806
2015-10-06 00:00:00+00:00,7.611734638567059,7.6902069380085445,7.556342584430403,7.68097448348999,133584
2015-10-07 00:00:00+00:00,7.657897290741318,7.754832744598389,7.590965095059559,7.754832744598389,113243
2015-10-08 00:00:00+00:00,7.671743366580569,7.734981496053815,7.63019910081165,7.6855902671813965,70739
2015-10-09 00:00:00+00:00,7.685592493737895,7.787144182824633,7.680977155864401,7.768681049346924,50904
2015-10-12 00:00:00+00:00,7.7271353210533285,7.8102229700738,7.713287528048533,7.78252649307251,55964
2015-10-13 00:00:00+00:00,7.722162107970569,7.866110963874534,7.717519232579338,7.75002384185791,48981
2015-10-14 00:00:00+00:00,7.731451255695999,7.768600544997227,7.685017108917236,7.685017108917236,42504
2015-10-15 00:00:00+00:00,7.685012689771019,7.78252649307251,7.685012689771019,7.78252649307251,44528
2015-10-16 00:00:00+00:00,7.763951259670785,7.828960460605094,7.745377074217019,7.7964558601379395,44123
2015-10-19 00:00:00+00:00,7.824319264887244,7.893972251203372,7.810387950577666,7.889328479766846,44933
2015-10-20 00:00:00+00:00,7.8661100881169945,7.889328047720189,7.7964571056153025,7.805744647979736,48070
2015-10-21 00:00:00+00:00,7.861466227714599,7.870753769973628,7.787170371181769,7.8011016845703125,55862
2015-10-22 00:00:00+00:00,7.824320164835312,7.88932938719223,7.787171781686203,7.870755195617676,104944
2015-10-23 00:00:00+00:00,7.977556900682054,8.167940803600024,7.977556900682054,8.158653259277344,360474
2015-10-26 00:00:00+00:00,8.172581003619598,8.200442731157182,8.088998509930207,8.130789756774902,93003
2015-10-27 00:00:00+00:00,8.056494895922762,8.11221656521478,7.991485684210145,7.996128559112549,85109
2015-10-28 00:00:00+00:00,8.051846086219733,8.116855264489086,8.01469862457113,8.070420265197754,67298
2015-10-29 00:00:00+00:00,8.023992769962476,8.116861948715364,7.9288003604245745,8.033279418945312,153520
2015-10-30 00:00:00+00:00,8.075068908133309,8.075068908133309,7.880042151914476,7.954337120056152,142996
2015-11-02 00:00:00+00:00,8.000772244262471,8.061137684115469,7.9914855982496595,8.042564392089844,63149
2015-11-03 00:00:00+00:00,8.028632928828166,8.116859201381555,7.977555032248769,8.107572555541992,94318
2015-11-04 00:00:00+00:00,8.079709347788402,8.126144355958726,8.051847625840123,8.088996887207031,68108
2015-11-05 00:00:00+00:00,8.09828738787694,8.121505351175609,8.062997051675639,8.100608825683594,82782
2015-11-06 00:00:00+00:00,8.102925125065514,8.107568894042036,8.01469889235642,8.028629302978516,126905
2015-11-09 00:00:00+00:00,8.0657795673254,8.0657795673254,7.926474531892912,7.95897912979126,102414
2015-11-10 00:00:00+00:00,7.958984626011901,8.000775896609062,7.912549582134513,7.917192459106445,111016
2015-11-11 00:00:00+00:00,7.91718949882725,7.993807695915723,7.893972433723688,7.982198715209961,86020
2015-11-12 00:00:00+00:00,7.963516800682632,8.019564528416312,7.940163881311161,8.014894485473633,86222
2015-11-13 00:00:00+00:00,7.991537456035809,7.991537456035809,7.865428330387862,7.940159797668457,84198
2015-11-16 00:00:00+00:00,7.940161108910799,7.958843978816247,7.870100572153464,7.954172134399414,77722
2015-11-17 00:00:00+00:00,7.9214776068359,7.9588442494698874,7.870100839789238,7.898124694824219,93711
