"('date', '')","('open', 'AIZN')","('high', 'AIZN')","('low', 'AIZN')","('close', 'AIZN')","('volume', 'AIZN')"
2024-02-08 00:00:00+00:00,18.751150131225586,18.855879512348114,18.71472161413568,18.751150131225586,21600
2024-02-09 00:00:00+00:00,18.84222175429514,18.974270800716102,18.732937928042197,18.833114624023438,66200
2024-02-12 00:00:00+00:00,18.924184799194336,19.069895414219268,18.88775627693433,18.924184799194336,72100
2024-02-13 00:00:00+00:00,18.75115027485217,19.072625166304487,18.505262993633806,18.596332550048828,26300
2024-02-14 00:00:00+00:00,18.732935872680635,19.05714307415305,18.678294834053077,18.751150131225586,9600
2024-02-15 00:00:00+00:00,18.7875779875589,18.915076067670025,18.678295904043537,18.851327896118164,20700
2024-02-16 00:00:00+00:00,18.842219912043095,18.85132704142437,18.76025748461894,18.79668426513672,6000
2024-02-20 00:00:00+00:00,18.81490036348003,19.00432450431347,18.81490036348003,18.833114624023438,13700
2024-02-21 00:00:00+00:00,18.905970241031564,18.94239702571172,18.75752731546857,18.7602596282959,22300
2024-02-22 00:00:00+00:00,18.89685966171875,18.987929212309197,18.86043114667969,18.887752532958984,32500
2024-02-23 00:00:00+00:00,18.93328895968459,19.229262840083607,18.93328895968459,19.0607852935791,79500
2024-02-26 00:00:00+00:00,19.133638151251553,19.3066701087765,19.133638151251553,19.17006492614746,40100
2024-02-27 00:00:00+00:00,19.215600566026158,19.3066701087765,19.17006492614746,19.17006492614746,21500
2024-02-28 00:00:00+00:00,19.288460237507724,19.415046392234274,19.288460237507724,19.29756736755371,8800
2024-02-29 00:00:00+00:00,19.397740726033412,19.743804691241905,19.306672907090725,19.461490631103516,155100
2024-03-01 00:00:00+00:00,19.525238865149685,19.625413813726627,19.2829940886851,19.42506217956543,64700
2024-03-04 00:00:00+00:00,19.443277818757327,19.88040963542359,19.3248868661139,19.45238494873047,34800
2024-03-05 00:00:00+00:00,19.48881042820706,19.889515435189097,19.406848000937842,19.62541389465332,7500
2024-03-06 00:00:00+00:00,19.698268203180653,19.85308592057906,19.643627166748047,19.643627166748047,44800
2024-03-07 00:00:00+00:00,19.74380417126258,19.889514762142156,19.74380417126258,19.807552337646484,34500
2024-03-08 00:00:00+00:00,19.92594045467067,20.399500717706683,19.92594045467067,20.217363357543945,60300
2024-03-11 00:00:00+00:00,20.317543659717867,20.317543659717867,19.998801024054217,20.171833038330078,29200
2024-03-12 00:00:00+00:00,20.171827714747888,20.26289726333284,20.03795657264252,20.217363357543945,20100
2024-03-13 00:00:00+00:00,20.299326855082704,20.450500333570027,20.229202135155184,20.39950180053711,33900
2024-03-14 00:00:00+00:00,20.47235755798891,20.48146468723711,20.34668160617393,20.40860939025879,35600
2024-03-15 00:00:00+00:00,20.408607944028997,20.454141850036013,20.253790231795108,20.417715072631836,34900
2024-03-18 00:00:00+00:00,20.399500815426162,20.46324897863885,20.331199956415638,20.417715072631836,38200
2024-03-19 00:00:00+00:00,20.41771667816356,20.536105885295548,20.40405685268876,20.490571975708008,19500
2024-03-20 00:00:00+00:00,20.49057145026811,20.563426745944327,20.408609025506454,20.517892837524414,24700
2024-03-21 00:00:00+00:00,20.618067644556657,20.791099621999777,20.618067644556657,20.672710418701172,85200
2024-03-22 00:00:00+00:00,20.718244552612305,20.918596182303958,20.49057153555063,20.718244552612305,13500
2024-03-25 00:00:00+00:00,20.69092376920183,20.71824515736935,20.335754408060698,20.572534561157227,12500
2024-03-26 00:00:00+00:00,20.709137802020262,20.709137802020262,20.39950235419614,20.527000427246094,9600
2024-03-27 00:00:00+00:00,20.58164086546757,20.745565713886602,20.454142796137628,20.672710418701172,64400
2024-03-28 00:00:00+00:00,20.80946989060755,21.243769906639955,20.698583842645053,21.068201065063477,225200
2024-04-01 00:00:00+00:00,20.948075915399905,21.23452903954811,20.869531265044184,21.02199935913086,21600
2024-04-02 00:00:00+00:00,20.901874636559388,21.012758922046505,20.73092523918301,20.864912033081055,13300
2024-04-03 00:00:00+00:00,20.86490990696589,20.975795943627766,20.64313959611591,20.818708419799805,17300
2024-04-04 00:00:00+00:00,20.77250686316182,20.994277192086543,20.77250686316182,20.975797653198242,17100
2024-04-05 00:00:00+00:00,20.97579674550875,21.012757584159836,20.70782317477459,20.95731544494629,4700
2024-04-08 00:00:00+00:00,21.003518150163593,21.003518150163593,20.735546326385382,20.781747817993164,10200
2024-04-09 00:00:00+00:00,20.892633985413333,20.892633985413333,20.661623001098633,20.661623001098633,7700
2024-04-10 00:00:00+00:00,20.51377490707025,20.559976396229544,19.820741994837793,19.95010757446289,43000
2024-04-11 00:00:00+00:00,20.088712960048085,20.088712960048085,19.61745038804121,19.691373825073242,9800
2024-04-12 00:00:00+00:00,19.571248879972476,19.876183277713952,19.48808479309082,19.48808479309082,21300
2024-04-15 00:00:00+00:00,19.60821012174237,19.66365402245649,19.099986702512847,19.17391014099121,19800
2024-04-16 00:00:00+00:00,19.220111429239694,19.497325642506112,19.118467803935072,19.330997467041016,9800
2024-04-17 00:00:00+00:00,19.451125549094368,19.497328806707273,19.2385958514972,19.47884750366211,5400
2024-04-18 00:00:00+00:00,19.598969360184373,19.598969360184373,19.220111519827704,19.294034957885742,9800
2024-04-19 00:00:00+00:00,19.294038334967592,19.525049339642596,19.294038334967592,19.404924392700195,5500
2024-04-22 00:00:00+00:00,19.42340369304492,19.537060348335253,19.309745275280676,19.441884994506836,12600
2024-04-23 00:00:00+00:00,19.45112264649858,19.700614912955558,19.441883758828737,19.497325897216797,32300
2024-04-24 00:00:00+00:00,19.515807982545205,19.515807982545205,19.358720448731873,19.43264389038086,9100
2024-04-25 00:00:00+00:00,19.266316862764626,19.460365247815805,19.10922931952006,19.199785232543945,11000
2024-04-26 00:00:00+00:00,19.164670397574547,19.52504695689717,19.164670397574547,19.192392349243164,7600
2024-04-29 00:00:00+00:00,19.14618865559206,19.38644027709961,19.092595351063565,19.38644027709961,12300
2024-04-30 00:00:00+00:00,19.46036265276257,19.534286088992037,19.081504821777344,19.081504821777344,10200
2024-05-01 00:00:00+00:00,19.192393468236908,19.34948101190348,19.081507417571217,19.257076263427734,6100
2024-05-02 00:00:00+00:00,19.24321415231627,19.50656651227818,19.19423853039566,19.377199172973633,394500
2024-05-03 00:00:00+00:00,19.506567001342773,19.668273976435493,19.506567001342773,19.506567001342773,13100
2024-05-06 00:00:00+00:00,19.52412276637376,19.682133831900355,19.497326114390376,19.543527603149414,17700
2024-05-07 00:00:00+00:00,19.63593370927973,19.72833845570054,19.497327470885484,19.571250915527344,36100
2024-05-08 00:00:00+00:00,19.58973015851815,19.58973015851815,19.09998628768938,19.2847957611084,18900
2024-05-09 00:00:00+00:00,19.284796884570255,19.34947967529297,19.146188890194317,19.34947967529297,8900
2024-05-10 00:00:00+00:00,19.32175905861856,19.39291013332847,19.12771067304608,19.257076263427734,14200
2024-05-13 00:00:00+00:00,19.24783270788068,19.386438928441958,19.10090937384676,19.275554656982422,7200
2024-05-14 00:00:00+00:00,19.321757754950024,19.358720356835992,19.27093505859375,19.27093505859375,17300
2024-05-15 00:00:00+00:00,19.414164931439547,19.478847730376394,19.31251952598217,19.321760177612305,42800
2024-05-16 00:00:00+00:00,19.330997467041016,19.458515969894094,19.28479597940017,19.330997467041016,10300
2024-05-17 00:00:00+00:00,19.377199614787752,19.377199614787752,19.099987154551563,19.183151245117188,13400
2024-05-20 00:00:00+00:00,19.220112801373208,19.311594009399414,19.155430009068773,19.311594009399414,4500
2024-05-21 00:00:00+00:00,19.247836064929192,19.363341562621393,19.14619066296837,19.26631736755371,14200
2024-05-22 00:00:00+00:00,19.24783604516701,19.24783604516701,19.127711103179028,19.146190643310547,7400
2024-05-23 00:00:00+00:00,19.164670244126512,19.164670244126512,18.855116384104623,18.98910140991211,16100
2024-05-24 00:00:00+00:00,19.099989937028155,19.404924392700195,19.07226798197648,19.404924392700195,18300
2024-05-28 00:00:00+00:00,19.432646040555237,19.511188934915545,19.22011458013368,19.416011810302734,20900
2024-05-29 00:00:00+00:00,19.386438928441958,19.386438928441958,19.220110758778937,19.275554656982422,10400
2024-05-30 00:00:00+00:00,19.36796121949402,19.36796121949402,19.312519073486328,19.312519073486328,7800
2024-05-31 00:00:00+00:00,19.34023914770116,19.5703265868541,19.312517196155085,19.43264389038086,31600
2024-06-03 00:00:00+00:00,19.432644347063043,19.647946397956407,19.294036348549156,19.645174026489258,11600
2024-06-04 00:00:00+00:00,19.62669430558946,19.66365691149619,19.432645912001295,19.515810012817383,17100
2024-06-05 00:00:00+00:00,19.58049132747777,19.62669281888741,19.451123979077714,19.608211517333984,5000
2024-06-06 00:00:00+00:00,19.497327922196956,19.667352025056235,19.40492317363722,19.58049201965332,8900
2024-06-07 00:00:00+00:00,19.635934376789542,19.635934376789542,19.497328133683475,19.626693725585938,7800
2024-06-10 00:00:00+00:00,19.589733901429835,19.589733901429835,19.312519638335374,19.404924392700195,6000
2024-06-11 00:00:00+00:00,19.404923612289544,19.49732836293811,19.183153268217403,19.26631736755371,14700
2024-06-12 00:00:00+00:00,19.414163802420397,19.857704480028417,19.349481007245142,19.460365295410156,18200
2024-06-13 00:00:00+00:00,19.469604729968417,19.635932914297104,19.43264389038086,19.43264389038086,6000
2024-06-14 00:00:00+00:00,19.488084883821152,19.56200832111859,19.451122283935547,19.451122283935547,3700
2024-06-17 00:00:00+00:00,19.321756709283473,19.589730271032796,19.297732429336843,19.451122283935547,12500
2024-06-18 00:00:00+00:00,19.451122849098066,19.543527589023174,19.3309979209271,19.340238571166992,7900
2024-06-20 00:00:00+00:00,19.294034090190696,19.45112160930868,19.266313903711687,19.395679473876953,6000
2024-06-21 00:00:00+00:00,19.395680056280785,19.4973254430192,19.395680056280785,19.48808479309082,8500
2024-06-24 00:00:00+00:00,19.488085464143804,19.66180545884219,19.441883975384766,19.543527603149414,17700
2024-06-25 00:00:00+00:00,19.571251131383292,19.67289652981465,19.41416358947754,19.41416358947754,28100
2024-06-26 00:00:00+00:00,19.330997205533524,19.571248815458148,19.330997205533524,19.446502685546875,5800
2024-06-27 00:00:00+00:00,19.543530204773376,19.6229983974936,19.41416460904793,19.515810012817383,2600
2024-06-28 00:00:00+00:00,19.525045830101107,19.608209917833655,19.330997467041016,19.330997467041016,36900
2024-07-01 00:00:00+00:00,19.27279512643432,19.488710075700634,19.11320542685761,19.310344696044922,15700
2024-07-02 00:00:00+00:00,19.263407803850086,19.441771397749612,19.216468602391693,19.347896575927734,6700
2024-07-03 00:00:00+00:00,19.347896908528515,19.620137119477324,19.244632454092336,19.535648345947266,8100
2024-07-05 00:00:00+00:00,19.48871145006374,19.611689835542137,19.35728526133723,19.573200225830078,10900
2024-07-08 00:00:00+00:00,19.526261022322373,19.587281091608624,19.460547927959116,19.573200225830078,10100
2024-07-09 00:00:00+00:00,19.59197551849432,19.59197551849432,19.479323222858575,19.54503631591797,7500
2024-07-10 00:00:00+00:00,19.582587608713528,19.69523811340332,19.282183875477433,19.69523811340332,8300
2024-07-11 00:00:00+00:00,19.71401423937495,19.892379631465463,19.71401423937495,19.882991790771484,15300
2024-07-12 00:00:00+00:00,19.948704154730425,20.00502940628461,19.901766743526515,19.97686767578125,55700
2024-07-15 00:00:00+00:00,19.995640061678724,20.061354939186973,19.836050368824786,20.014415740966797,7900
2024-07-16 00:00:00+00:00,20.10829385959017,20.117681699940444,19.97686767578125,19.97686767578125,2500
2024-07-17 00:00:00+00:00,20.0050299370874,20.11768223373229,20.0050299370874,20.023805618286133,6800
2024-07-18 00:00:00+00:00,20.014416391075457,20.061355590820312,19.948703301980046,20.061355590820312,5100
2024-07-19 00:00:00+00:00,19.93931422904119,20.117679595947266,19.93931422904119,20.117679595947266,9300
2024-07-22 00:00:00+00:00,20.183394916342653,20.450003854183098,20.183394916342653,20.29604721069336,12500
2024-07-23 00:00:00+00:00,20.361759390173514,20.361759390173514,20.19278185149655,20.230331420898438,5200
2024-07-24 00:00:00+00:00,20.333596459036144,20.333596459036144,19.770338577317794,19.807889938354492,12700
2024-07-25 00:00:00+00:00,19.976867886632242,20.042580979230287,19.81727818008807,19.845439910888672,6600
2024-07-26 00:00:00+00:00,19.87360159793046,20.11768005544329,19.87360159793046,20.005027770996094,9300
2024-07-29 00:00:00+00:00,20.108294393132923,20.108294393132923,19.84544022799319,20.023805618286133,6900
2024-07-30 00:00:00+00:00,20.098905303444965,20.098905303444965,19.911152084220973,20.080129623413086,8700
2024-07-31 00:00:00+00:00,19.995641646420086,20.18339487308639,19.83605194091797,19.83605194091797,8700
2024-08-01 00:00:00+00:00,19.864215523628886,20.183394935622054,19.864215523628886,19.995641708374023,6800
2024-08-02 00:00:00+00:00,19.864213304640835,20.117679595947266,19.864213304640835,20.117679595947266,6100
2024-08-05 00:00:00+00:00,19.864215124103946,20.042580507347406,19.74217678223049,19.958091735839844,8900
2024-08-06 00:00:00+00:00,19.864215770387226,20.324209213256836,19.72340174347571,20.324209213256836,14500
2024-08-07 00:00:00+00:00,20.27727204501025,20.65277671813965,20.22094679167772,20.65277671813965,12500
2024-08-08 00:00:00+00:00,20.587063495189277,20.878079391223,20.465023358094562,20.643388748168945,21200
2024-08-09 00:00:00+00:00,20.49318773681445,20.74665407164334,20.49318773681445,20.558900833129883,5300
2024-08-12 00:00:00+00:00,20.44624835410751,20.4744100837901,20.0613558637012,20.08951759338379,13500
2024-08-13 00:00:00+00:00,20.192783412145022,20.352373123168945,19.96748060667846,20.352373123168945,3300
2024-08-14 00:00:00+00:00,20.399310406570113,20.463147006793083,20.342985153198242,20.342985153198242,8200
2024-08-15 00:00:00+00:00,20.49318728285923,20.49318728285923,20.24441576930501,20.36176109313965,5400
2024-08-16 00:00:00+00:00,20.371148204768772,20.47441086847485,20.274455059765987,20.455636978149414,4300
2024-08-19 00:00:00+00:00,20.50257583483389,20.57767677307129,20.40869921440024,20.57767677307129,5300
2024-08-20 00:00:00+00:00,20.624612082387788,20.718488693237305,20.601143377312265,20.718488693237305,6700
2024-08-21 00:00:00+00:00,20.80297727098367,20.914689523679193,20.78514162826689,20.859302520751953,3300
2024-08-22 00:00:00+00:00,20.727876533377,20.859302714237867,20.605838192655824,20.718488693237305,15700
2024-08-23 00:00:00+00:00,20.80297825667846,20.82081569078783,20.680939911306815,20.784202575683594,6000
2024-08-26 00:00:00+00:00,20.784202575683594,20.831141778170757,20.652776389814516,20.784202575683594,4200
2024-08-27 00:00:00+00:00,20.812365668021073,20.859303078992887,20.74665257644155,20.826446533203125,3600
2024-08-28 00:00:00+00:00,20.87807865459552,21.056444038376757,20.80297772308986,21.047056198120117,10700
2024-08-29 00:00:00+00:00,21.07522068009123,21.102444164693882,21.00950579529763,21.05175018310547,2400
2024-08-30 00:00:00+00:00,21.028280850588153,21.028280850588153,20.549511733203,20.605838775634766,36500
2024-09-03 00:00:00+00:00,20.605839047158746,20.81236616715421,20.605839047158746,20.634000778198242,6400
2024-09-04 00:00:00+00:00,20.718489552411725,20.741958258460475,20.09890640187784,20.634000778198242,15300
2024-09-05 00:00:00+00:00,20.605837602827503,20.84991427728332,20.605837602827503,20.821752548217773,7800
2024-09-06 00:00:00+00:00,20.727877652765528,20.953180456643167,20.624613196199622,20.65277671813965,9700
2024-09-09 00:00:00+00:00,20.7748162916906,20.9062442779541,20.72600059177504,20.9062442779541,3200
2024-09-10 00:00:00+00:00,20.793592928365666,20.953182655007925,20.793592928365666,20.910938262939453,3900
2024-09-11 00:00:00+00:00,20.821751971583105,21.065830429826818,20.821751971583105,20.934402465820312,5100
2024-09-12 00:00:00+00:00,21.037668423830997,21.093993675,20.887466560348688,20.896854400634766,3700
2024-09-13 00:00:00+00:00,20.88746603328704,21.15970802307129,20.88746603328704,21.15970802307129,11000
2024-09-16 00:00:00+00:00,21.093996956964695,21.26297452730997,21.093996956964695,21.169097900390625,17100
2024-09-17 00:00:00+00:00,21.262971878051758,21.262971878051758,21.075220438153675,21.262971878051758,9000
2024-09-18 00:00:00+00:00,21.15970803724535,21.460111756830987,21.15970803724535,21.23105239868164,13100
2024-09-19 00:00:00+00:00,21.3099108817685,21.413173546055695,21.244195998343475,21.403785705566406,15700
2024-09-20 00:00:00+00:00,21.422560555465687,21.497661485918997,21.291134374809243,21.408479690551758,6700
2024-09-23 00:00:00+00:00,21.50704889715118,21.544600256902697,21.327745272596665,21.45072364807129,27000
2024-09-24 00:00:00+00:00,21.347460091389898,21.525825476568542,21.328684410729522,21.357786178588867,5700
2024-09-25 00:00:00+00:00,21.460113872675002,21.56994785200353,21.33807373046875,21.33807373046875,12800
2024-09-26 00:00:00+00:00,21.43194796819553,21.582149826106832,21.42256012825765,21.45072364807129,11300
2024-09-27 00:00:00+00:00,21.42256005822111,21.54460018646717,21.27235820080086,21.291133880615234,13300
2024-09-30 00:00:00+00:00,21.422561395700576,21.441337076687176,21.018893207226082,21.093994140625,15800
2024-10-01 00:00:00+00:00,21.196882957663213,21.30167711779326,21.025402265476487,21.158775329589844,9800
2024-10-02 00:00:00+00:00,21.2064101646231,21.24451597616372,21.063510191470236,21.168302536010742,10200
2024-10-03 00:00:00+00:00,21.149248526935757,21.31882309715765,21.149248526935757,21.225461959838867,12300
2024-10-04 00:00:00+00:00,21.158773212162362,21.28262117393523,20.882500204564845,21.149248123168945,28700
2024-10-07 00:00:00+00:00,21.13972243070719,21.13972243070719,20.920607212777213,20.939661026000977,7800
2024-10-08 00:00:00+00:00,20.996822057183373,21.12066820658514,20.92060680577108,20.987295150756836,7900
2024-10-09 00:00:00+00:00,21.04445737837726,21.177830450722404,20.92060939656663,21.07303810119629,9900
2024-10-10 00:00:00+00:00,21.130196627089273,21.130196627089273,20.920608304830687,21.10161590576172,6100
2024-10-11 00:00:00+00:00,21.101614301781538,21.43504875697096,20.967289101017382,21.425521850585938,12400
2024-10-14 00:00:00+00:00,21.45410307234962,21.711324099556414,21.415043300377448,21.568422317504883,6100
2024-10-15 00:00:00+00:00,21.68274311035643,21.835169980050864,21.625583488488925,21.708465576171875,6300
2024-10-16 00:00:00+00:00,21.701799673026958,21.901859283447266,21.701799673026958,21.901859283447266,5000
2024-10-17 00:00:00+00:00,21.90185626623012,21.91138317261463,21.282621887809675,21.863750457763672,9300
2024-10-18 00:00:00+00:00,21.882803663904483,21.911384384638954,21.616057538669548,21.778011322021484,6200
2024-10-21 00:00:00+00:00,21.873275448043017,21.89232926072577,21.435048658769208,21.673215866088867,3900
2024-10-22 00:00:00+00:00,21.673218371394025,21.882804883916602,21.33978387918899,21.692272186279297,7300
2024-10-23 00:00:00+00:00,21.778010829956333,21.778010829956333,21.301676397574585,21.511262893676758,5000
2024-10-24 00:00:00+00:00,21.45410389716572,21.70751271781437,21.32072901659472,21.355026245117188,5700
2024-10-25 00:00:00+00:00,21.435048352692508,21.6065290302455,21.349308013916016,21.349308013916016,7300
2024-10-28 00:00:00+00:00,21.454102565253013,21.54936981201172,21.215935356892047,21.54936981201172,7700
2024-10-29 00:00:00+00:00,21.492208066463963,21.492208066463963,21.044454375292144,21.225461959838867,3700
2024-10-30 00:00:00+00:00,21.339783904459033,21.577951139591548,21.238801956176758,21.238801956176758,5100
2024-10-31 00:00:00+00:00,21.39694243812595,21.406469345092773,21.07303668661247,21.406469345092773,5700
2024-11-01 00:00:00+00:00,21.425522759485,21.51126310351583,21.006347946120012,21.13972282409668,9000
2024-11-04 00:00:00+00:00,21.492209690722483,21.492209690722483,21.27309628170065,21.406469345092773,5300
2024-11-05 00:00:00+00:00,21.320730856102184,21.74943262158268,21.320730856102184,21.72085189819336,4400
2024-11-06 00:00:00+00:00,21.558896905995987,21.692271790688796,21.45410456018164,21.616058349609375,5000
2024-11-07 00:00:00+00:00,21.730376901494573,21.768484529340505,21.49506793246824,21.530317306518555,5200
2024-11-08 00:00:00+00:00,21.625585923651464,22.00665314079785,21.625585923651464,21.954256057739258,10600
2024-11-11 00:00:00+00:00,22.035232587188435,22.044759494984877,21.625586454372687,21.72085189819336,7500
2024-11-12 00:00:00+00:00,21.85422437682162,21.85422437682162,21.24070466540173,21.263568878173828,6300
2024-11-13 00:00:00+00:00,21.415996255890573,21.511263508504147,21.101615594215968,21.2159366607666,9800
2024-11-14 00:00:00+00:00,21.101616503845104,21.4922106210336,21.073037598779276,21.120670318603516,5800
2024-11-15 00:00:00+00:00,21.177830450722404,21.177830450722404,20.977770842204688,21.07303810119629,4800
2024-11-18 00:00:00+00:00,21.101616612091615,21.3969434740748,20.984439103162686,20.996824264526367,5800
2024-11-19 00:00:00+00:00,20.968242156488817,20.996822876884195,20.510961532592773,20.510961532592773,13000
2024-11-20 00:00:00+00:00,20.434747097665955,20.487142356892072,20.291845319737096,20.353769302368164,8300
2024-11-21 00:00:00+00:00,20.463326406481507,20.711020524859265,20.358534068874025,20.368059158325195,13400
2024-11-22 00:00:00+00:00,20.530013237210817,20.657671606009057,20.377586364746094,20.377586364746094,9600
2024-11-25 00:00:00+00:00,20.606226766172735,21.016828631787742,20.415694083270242,20.5681209564209,10800
2024-11-26 00:00:00+00:00,20.615754402788838,20.734838015220976,20.177527581232997,20.215633392333984,15400
2024-11-27 00:00:00+00:00,20.18705417803081,20.787234775953333,20.18705417803081,20.329954147338867,9300
2024-11-29 00:00:00+00:00,20.520489115193595,20.911083221435547,20.310900792868434,20.911083221435547,30800
2024-12-02 00:00:00+00:00,20.86344980515708,20.911084343273632,20.291848067261306,20.758657455444336,10100
2024-12-03 00:00:00+00:00,20.520489032426447,20.94918894831639,20.434748685834112,20.720548629760742,7900
2024-12-04 00:00:00+00:00,20.81581607867795,20.901556426074524,20.6443353838848,20.85392189025879,8600
2024-12-05 00:00:00+00:00,20.939662914721712,21.168303242814886,20.77770912185507,21.06351089477539,6200
2024-12-06 00:00:00+00:00,20.911083117811145,21.225463782669244,20.77770823597287,21.034929275512695,7400
2024-12-09 00:00:00+00:00,20.968240136834908,21.20259693370317,20.73293119450001,20.949186325073242,5600
2024-12-10 00:00:00+00:00,20.825343505366174,20.887265677863766,20.67291662109676,20.68244171142578,8100
2024-12-11 00:00:00+00:00,20.682442215110836,20.93013636234874,20.62528258638573,20.634809494018555,15500
2024-12-12 00:00:00+00:00,20.549068558414053,20.672916537049307,20.30328052651646,20.425222396850586,10400
2024-12-13 00:00:00+00:00,20.43474862018363,20.590033752551154,20.215633392333984,20.215633392333984,8400
2024-12-16 00:00:00+00:00,20.36806221630956,20.469045986955194,19.96794116763768,20.025102615356445,16100
2024-12-17 00:00:00+00:00,19.929833356762,20.053679513604663,19.82503919684548,19.95841407775879,11000
2024-12-18 00:00:00+00:00,19.872675129294205,20.04415583319011,19.76788096200852,20.00604820251465,269500
2024-12-19 00:00:00+00:00,20.006046194834976,20.006046194834976,19.639268463214403,19.939359664916992,11900
2024-12-20 00:00:00+00:00,19.85361912362114,20.068922125383217,19.81551149714987,19.996519088745117,9200
2024-12-23 00:00:00+00:00,19.996520285676432,20.206106792598707,19.90125303086749,20.03462791442871,9800
2024-12-24 00:00:00+00:00,20.101315462131467,20.101315462131467,19.615454073450348,20.00604820251465,7800
2024-12-26 00:00:00+00:00,20.08226003283772,20.08226003283772,19.529712151953134,20.015573501586914,13900
2024-12-27 00:00:00+00:00,19.910779555300724,19.910779555300724,19.701193052407437,19.834566116333008,16700
2024-12-30 00:00:00+00:00,19.701193943331496,19.992710405992707,19.663086313588483,19.863147735595703,12600
2024-12-31 00:00:00+00:00,19.80313582714351,19.840885159514915,19.261115006839518,19.425657272338867,102500
2025-01-02 00:00:00+00:00,19.570841010816316,19.948321408281057,19.522446987453133,19.78377914428711,19300
2025-01-03 00:00:00+00:00,19.793458798979348,20.26772725469077,19.793458798979348,20.122543334960938,10900
2025-01-06 00:00:00+00:00,20.122543996263467,20.122543996263467,19.71989920054875,19.83217430114746,15700
2025-01-07 00:00:00+00:00,19.73538424397404,19.73538424397404,19.290153299604665,19.37726402282715,10200
2025-01-08 00:00:00+00:00,19.299831947963508,19.397589206495283,19.009462263097923,19.067537307739258,23400
2025-01-10 00:00:00+00:00,18.709414746184553,18.777167116993752,18.302898675215733,18.457761764526367,29100
2025-01-13 00:00:00+00:00,18.39968859034448,18.72877311706543,18.099641585197837,18.72877311706543,55300
2025-01-14 00:00:00+00:00,18.74813213260255,18.902995227621247,18.381298260934027,18.709415435791016,25000
2025-01-15 00:00:00+00:00,19.17400424140101,19.551484641419687,18.602945900506235,19.454694747924805,33500
2025-01-16 00:00:00+00:00,19.3191886038071,19.822494584688503,19.27466587945205,19.67247200012207,22800
2025-01-17 00:00:00+00:00,19.86121011164206,19.86121011164206,19.285311281357327,19.74506187438965,9600
2025-01-21 00:00:00+00:00,19.82249329666315,20.074146270751953,19.783778448556806,20.074146270751953,16700
2025-01-22 00:00:00+00:00,20.141898991105254,20.141898991105254,19.725703751544117,19.92896270751953,7500
2025-01-23 00:00:00+00:00,19.890245515861007,20.161256835021785,19.716025931522193,20.132219314575195,16900
