"('date', '')","('open', 'AMT')","('high', 'AMT')","('low', 'AMT')","('close', 'AMT')","('volume', 'AMT')"
2024-04-11 00:00:00+00:00,174.8044213362679,175.06373644000018,171.27011547600654,171.56784057617188,3688600
2024-04-12 00:00:00+00:00,171.70229620865464,172.5666603414171,170.11762374701996,172.1056671142578,3839000
2024-04-15 00:00:00+00:00,172.1056815078337,173.14292734672208,169.05158097225544,171.0684356689453,2562800
2024-04-16 00:00:00+00:00,170.9051608899307,170.9051608899307,164.96021353786475,165.3924102783203,3848700
2024-04-17 00:00:00+00:00,166.11273458945067,166.4968932237298,164.30715676797118,165.20994567871094,2732800
2024-04-18 00:00:00+00:00,166.8522191477561,167.1691565747313,163.91336347634513,164.2303009033203,2276200
2024-04-19 00:00:00+00:00,164.9986381912863,166.16072747396714,163.93258123059854,164.5184326171875,2867400
2024-04-22 00:00:00+00:00,164.83537757826218,166.0935138950725,164.23991267399722,165.47885131835938,2603800
2024-04-23 00:00:00+00:00,165.66132602127252,169.0995997275981,164.64327788320728,167.28440856933594,2659000
2024-04-24 00:00:00+00:00,165.83418698529883,168.49452990150084,165.53646188167937,166.48727416992188,3029300
2024-04-25 00:00:00+00:00,164.95061725289895,166.36242283495133,164.4992228338911,166.05508422851562,1862300
2024-04-26 00:00:00+00:00,165.88221240897423,168.01432630104335,164.5472415175175,164.8929901123047,1701400
2024-04-29 00:00:00+00:00,166.40082562066968,168.60977413086636,166.3432032981385,168.06234741210938,2104800
2024-04-30 00:00:00+00:00,168.58096071480347,169.91593156952646,163.71168401480625,164.76812744140625,3710600
2024-05-01 00:00:00+00:00,166.42003488475336,171.73110711609266,164.71050429246208,169.83909606933594,3877100
2024-05-02 00:00:00+00:00,170.96276928503875,172.58586633799774,168.42728464657495,172.5282440185547,3278100
2024-05-03 00:00:00+00:00,176.23546932865108,177.57044041748614,173.9977092946863,174.54515075683594,3130300
2024-05-06 00:00:00+00:00,175.0637478460361,175.46711878106154,170.49219592770302,171.61587524414062,2297900
2024-05-07 00:00:00+00:00,172.85479509057777,174.26660065685968,172.1344867263405,174.10333251953125,2594800
2024-05-08 00:00:00+00:00,172.82597988005276,174.33383238813036,171.44298550835913,174.15135192871094,2014400
2024-05-09 00:00:00+00:00,175.40949180382086,180.31719336522255,174.75641925625345,178.9918212890625,2588000
2024-05-10 00:00:00+00:00,179.0878586503784,179.3183625896378,175.27502541821892,177.18624877929688,3158100
2024-05-13 00:00:00+00:00,178.0218044950778,178.85735747389546,175.8032571687615,177.67605590820312,1842700
2024-05-14 00:00:00+00:00,178.98221913862594,180.18273305357843,178.06021800386964,179.5584716796875,2008300
2024-05-15 00:00:00+00:00,183.58258419552317,186.56946343762863,183.58258419552317,184.41815185546875,2815200
2024-05-16 00:00:00+00:00,184.06278859031616,188.44227568609145,183.9283316172909,187.22254943847656,2616900
2024-05-17 00:00:00+00:00,187.81802030722534,187.81802030722534,185.541850351176,186.80958557128906,2157300
2024-05-20 00:00:00+00:00,186.31975264464597,187.3665972222715,184.07239419688744,184.16842651367188,1733500
2024-05-21 00:00:00+00:00,183.91873977795566,186.63670515830492,182.74703697357296,186.4446258544922,1527300
2024-05-22 00:00:00+00:00,185.92598544764024,186.55026146928583,182.68940465850062,183.7650604248047,1681100
2024-05-23 00:00:00+00:00,182.26683865728066,183.98598293355315,179.12628989044046,179.21273803710938,1768800
2024-05-24 00:00:00+00:00,179.7409472014776,181.04710699774446,178.19468460924045,178.56924438476562,1257900
2024-05-28 00:00:00+00:00,179.17429231126425,180.2787738681043,177.55119520895985,177.70486450195312,1828300
2024-05-29 00:00:00+00:00,176.09140242719184,179.09747956997455,175.79366264008476,177.98341369628906,1977700
2024-05-30 00:00:00+00:00,179.02062845521087,183.4577378332092,178.00259500395538,183.22723388671875,2850400
2024-05-31 00:00:00+00:00,184.2836877872145,189.38346841749117,183.6017894535917,187.99087524414062,7331900
2024-06-03 00:00:00+00:00,188.24059539721733,189.99814965362413,187.27058535989735,189.1721954345703,2333200
2024-06-04 00:00:00+00:00,190.16140358624554,193.59967718743084,189.2009924570221,192.4759979248047,3236300
2024-06-05 00:00:00+00:00,192.33193078043948,192.93699449179545,189.8732805919679,190.34388732910156,1737100
2024-06-06 00:00:00+00:00,190.16140461933838,192.11103804987695,188.97048953693547,191.59242248535156,1865800
2024-06-07 00:00:00+00:00,188.11572048984385,188.70157185644482,184.15883138377802,186.5694580078125,2143300
2024-06-10 00:00:00+00:00,186.18529161671304,188.30780654088912,185.071211252397,187.01124572753906,2874700
2024-06-11 00:00:00+00:00,187.01126084313856,188.56712222114655,185.49380946316913,185.61866760253906,2781800
2024-06-12 00:00:00+00:00,190.11340003553858,190.96816544399604,185.98362881585717,186.14691162109375,3331500
2024-06-13 00:00:00+00:00,186.33898592847152,189.68121281552186,186.3101747647246,188.98971557617188,1531300
2024-06-14 00:00:00+00:00,188.7669718057197,191.49782012595801,188.7669718057197,190.8005828857422,1933200
2024-06-17 00:00:00+00:00,188.6991753816427,188.81537665225844,186.11359367594446,186.20074462890625,1779700
2024-06-18 00:00:00+00:00,186.49127805634419,189.78377572541885,186.47190625084852,186.68495178222656,2407800
2024-06-20 00:00:00+00:00,185.77465565427156,188.4958104645419,185.46478067041994,188.03099060058594,2236300
2024-06-21 00:00:00+00:00,187.96322659953418,190.1614463107057,186.8108479724632,188.68951416015625,2828400
2024-06-24 00:00:00+00:00,188.5442463288535,192.4274732465822,187.5952347276696,190.18081665039062,1792200
2024-06-25 00:00:00+00:00,190.14208428788476,191.18792534451936,186.1136058444377,186.58810424804688,1345100
2024-06-26 00:00:00+00:00,185.30015660167874,187.14975753689473,184.36082358695768,186.5784149169922,1828500
2024-06-27 00:00:00+00:00,187.1400925839413,189.23180428023522,186.09423673579434,189.1446533203125,1599300
2024-06-28 00:00:00+00:00,189.97745334502508,191.6237169896619,187.66301754885316,188.234375,2393900
2024-07-01 00:00:00+00:00,188.25371781352325,189.71598613265192,185.5616132757095,187.8857421875,1691700
2024-07-02 00:00:00+00:00,188.20532511857834,189.0671857783352,185.49384856524904,186.1910858154297,1913600
2024-07-03 00:00:00+00:00,186.96578760139872,188.91223288957852,186.3847516587157,188.6313934326172,1182600
2024-07-05 00:00:00+00:00,188.8153770075019,190.15175072752467,187.35312350286088,189.4545135498047,1018500
2024-07-08 00:00:00+00:00,188.960661183839,191.14920239020054,188.36025341643423,189.9677734375,1508800
2024-07-09 00:00:00+00:00,189.36737881117435,190.02587243742815,186.64622379285478,189.76441955566406,1577100
2024-07-10 00:00:00+00:00,191.1492058681816,191.24605012233883,187.67271287877304,190.54881286621094,1576900
2024-07-11 00:00:00+00:00,194.73222438198616,200.83304307124948,193.67668996798673,200.6490478515625,2256000
2024-07-12 00:00:00+00:00,202.4502356521705,205.4812804886665,200.93955987946273,203.95123291015625,2238600
2024-07-15 00:00:00+00:00,203.36051089033617,204.53226128801603,200.38756680514476,202.2371826171875,1585400
2024-07-16 00:00:00+00:00,203.7866072860936,204.53226664961838,200.55221024109156,203.50576782226562,1329400
2024-07-17 00:00:00+00:00,203.65101788099076,206.43995183205075,202.98283101701736,206.38185119628906,1759700
2024-07-18 00:00:00+00:00,204.14491987933815,207.6795284614337,203.05064181408224,203.98997497558594,1736300
2024-07-19 00:00:00+00:00,205.17139294949038,205.17139294949038,202.7020270196983,203.49609375,1404100
2024-07-22 00:00:00+00:00,203.33146319525144,205.7136780788104,201.64647076378054,202.75042724609375,1476200
2024-07-23 00:00:00+00:00,202.93441975176282,205.48127278218732,202.3630771010643,202.89569091796875,1123600
2024-07-24 00:00:00+00:00,203.60260092797398,206.0816599591224,201.97572397991686,202.76979064941406,1922800
2024-07-25 00:00:00+00:00,203.88342823934815,209.0352348609341,202.50832562696843,203.2830352783203,1926600
2024-07-26 00:00:00+00:00,204.144906582822,207.35025334158126,203.41861901719284,206.96290588378906,1548200
2024-07-29 00:00:00+00:00,206.96289270605084,208.773764859283,204.32888878697273,208.13462829589844,1607800
2024-07-30 00:00:00+00:00,213.044352418164,216.39496555324735,210.72991663522103,215.9979248046875,2447700
2024-07-31 00:00:00+00:00,214.4969140067518,215.30067396784065,211.10757225043744,213.4316864013672,2924200
2024-08-01 00:00:00+00:00,215.75582084326174,221.97284039344217,214.9907896953797,220.72361755371094,3047000
2024-08-02 00:00:00+00:00,222.72818291974173,228.53848334373498,221.55643249930552,227.2214813232422,4750500
2024-08-05 00:00:00+00:00,224.5487389539134,228.6643682469024,218.86431856485024,219.03863525390625,4329600
2024-08-06 00:00:00+00:00,217.90564199902587,223.35763062304719,217.2180832670408,220.9463653564453,2823200
2024-08-07 00:00:00+00:00,219.19359773574368,222.50546733011845,217.93469630743124,218.8256072998047,3315700
2024-08-08 00:00:00+00:00,216.7823027527445,218.41887301945997,214.49691739843823,216.5402069091797,2942100
2024-08-09 00:00:00+00:00,217.73132238961247,218.27361473507372,215.3103638642618,215.55245971679688,2071500
2024-08-12 00:00:00+00:00,214.5743898009194,218.52539574031232,212.8409752865631,218.4091796875,1455700
2024-08-13 00:00:00+00:00,218.71907848625978,219.00959646574358,215.01016823732135,215.62025451660156,5449800
2024-08-14 00:00:00+00:00,216.16253816542718,218.09930491556892,215.75581892106032,216.12379455566406,2313700
2024-08-15 00:00:00+00:00,214.27419711914888,214.448499036922,210.6233875967582,211.16567993164062,1858400
2024-08-16 00:00:00+00:00,211.0107493248832,213.47045157990112,210.13921012431211,212.89910888671875,1986200
2024-08-19 00:00:00+00:00,212.48267056966768,213.9158737746785,212.11468017224115,212.715087890625,1261900
2024-08-20 00:00:00+00:00,212.7151010272618,213.99335943057574,211.39809901321706,213.41233825683594,1631000
2024-08-21 00:00:00+00:00,211.46589180795428,213.04436157899715,210.158583000444,212.5504913330078,2262500
2024-08-22 00:00:00+00:00,212.08564045241246,213.644738297897,211.5433481194366,213.1411895751953,1926500
2024-08-23 00:00:00+00:00,213.98367793051042,220.481522174109,213.58663719602848,219.82302856445312,1804000
2024-08-26 00:00:00+00:00,220.52994846698238,221.16908505998146,217.90563771676673,218.18646240234375,1142400
2024-08-27 00:00:00+00:00,215.16511441942964,219.13547757497642,215.16511441942964,219.0095977783203,921500
2024-08-28 00:00:00+00:00,219.2904293775366,220.45248656269044,217.09219480785112,218.1283721923828,1105500
2024-08-29 00:00:00+00:00,217.15028589428996,219.09673109190518,214.25481438269182,216.4530487060547,2003200
2024-08-30 00:00:00+00:00,216.80166549979376,218.54474367954987,214.4291145108958,216.97596740722656,1796800
2024-09-03 00:00:00+00:00,215.80425403646177,224.36476004110327,215.76551042436628,223.08648681640625,2660100
2024-09-04 00:00:00+00:00,224.11295371610888,228.6643673252135,222.97994695906283,225.1685028076172,2261800
2024-09-05 00:00:00+00:00,226.97938508594277,227.98649732279003,224.79084391611894,226.2530975341797,1990800
2024-09-06 00:00:00+00:00,226.60172390198554,228.96458184877062,225.17819906972335,228.6934356689453,2750000
2024-09-09 00:00:00+00:00,227.95743499611308,231.65666649090318,227.6088163985745,230.9884796142578,1984000
2024-09-10 00:00:00+00:00,231.7825720293961,235.85945785683063,231.58888352887053,235.1525421142578,2016800
2024-09-11 00:00:00+00:00,232.6153666912589,233.53532790142683,229.31317598267208,231.41456604003906,2216500
2024-09-12 00:00:00+00:00,231.44363452594126,231.92782622997044,226.5436168453834,229.64244079589844,2003800
2024-09-13 00:00:00+00:00,230.25254160234613,231.2306035867203,227.91873389531602,230.95945739746094,1983400
2024-09-16 00:00:00+00:00,231.36614775737795,234.31971992438616,231.36614775737795,232.72189331054688,2255500
2024-09-17 00:00:00+00:00,232.58631025256756,233.82585455795765,231.5985698561044,231.87939453125,1526000
2024-09-18 00:00:00+00:00,231.30806584577266,232.68316853824516,227.91872385300906,228.4900665283203,1828100
2024-09-19 00:00:00+00:00,226.6017192624496,227.1440116109971,220.50090078857352,224.96514892578125,3434300
2024-09-20 00:00:00+00:00,224.33572166625854,227.8993657981651,223.4448106332819,227.6282196044922,3683000
2024-09-23 00:00:00+00:00,228.56752468927854,229.40033497507247,225.81731947623163,228.79994201660156,1762000
2024-09-24 00:00:00+00:00,226.83411588508517,229.52622035261953,226.3499242214803,228.9936065673828,1616100
2024-09-25 00:00:00+00:00,229.10013701772056,230.80448641135396,227.72503442006902,228.18017578125,1447200
2024-09-26 00:00:00+00:00,225.74952363298425,226.62107752078427,222.97994663873135,224.4422149658203,2312500
2024-09-27 00:00:00+00:00,225.73985384976498,226.11752278284476,222.65070845480992,223.03807067871094,3051000
2024-09-30 00:00:00+00:00,222.85408026469028,225.42029040668717,221.51770642210263,225.20724487304688,2256400
2024-10-01 00:00:00+00:00,226.10782960967575,227.05684113808184,223.793394036211,224.73272705078125,2279900
2024-10-02 00:00:00+00:00,223.68689117956404,225.68175865764184,222.26336637212825,224.5487518310547,2229500
2024-10-03 00:00:00+00:00,224.2776014054203,224.3841241705007,220.51059056955293,222.03094482421875,1590900
2024-10-04 00:00:00+00:00,218.7287419700771,218.85463653368566,214.50658998394817,216.588623046875,1942500
2024-10-07 00:00:00+00:00,215.2522507247448,216.4724084311813,214.38071161676982,216.3077850341797,1658000
2024-10-08 00:00:00+00:00,216.46273833522977,218.48665607728233,216.13349152842233,217.18902587890625,1630900
2024-10-09 00:00:00+00:00,216.5452492418639,217.2182976682234,214.0188915728367,215.355224609375,1574000
2024-10-10 00:00:00+00:00,214.18470320327557,216.07703785880548,211.19012900668915,212.5459747314453,1924300
2024-10-11 00:00:00+00:00,213.67749282093897,214.2822540903552,212.24361087633815,213.88233947753906,1613900
2024-10-14 00:00:00+00:00,212.36067200004973,216.53550728047594,211.67785973552773,216.25262451171875,1501800
2024-10-15 00:00:00+00:00,218.49610625858443,224.0853105235202,217.88158119689504,223.7926788330078,2310100
2024-10-16 00:00:00+00:00,222.65143445191558,225.37288989574876,221.23706527533454,221.92962646484375,1518100
2024-10-17 00:00:00+00:00,220.6420599820675,221.92963354146806,217.8035577220074,218.65219116210938,2021700
2024-10-18 00:00:00+00:00,220.3201512813728,221.48091421396066,218.68143764750707,220.73959350585938,1441900
2024-10-21 00:00:00+00:00,219.5593229611334,222.39782509033532,214.86751157639185,216.0282745361328,1295700
2024-10-22 00:00:00+00:00,214.2042255398201,217.01345108549634,213.86281941844487,216.01852416992188,1971500
2024-10-23 00:00:00+00:00,216.05752658452982,221.1882778395871,216.05752658452982,220.7103271484375,2712800
2024-10-24 00:00:00+00:00,220.44696454568611,223.17816885311385,220.25188171312686,220.37867736816406,1618300
2024-10-25 00:00:00+00:00,220.11531967732057,222.31003500673955,216.43794804676725,217.32559204101562,2054200
2024-10-28 00:00:00+00:00,219.7934268211347,220.09580744136204,216.38917412183258,216.7598419189453,1935000
2024-10-29 00:00:00+00:00,209.87331950452224,214.5943925689104,206.3520200129232,207.67860412597656,3591100
2024-10-30 00:00:00+00:00,208.34188641348752,211.76565189145128,207.21038514772553,208.23458862304688,2437800
2024-10-31 00:00:00+00:00,206.08865695259595,210.9755513354961,204.54747720427133,208.29312133789062,1961500
2024-11-01 00:00:00+00:00,212.40942645449903,213.5409277346666,205.7374952654274,206.0691375732422,1989000
2024-11-04 00:00:00+00:00,207.81516007410278,209.17100584516584,204.5084562218632,206.89825439453125,2333800
2024-11-05 00:00:00+00:00,205.7472388852128,208.68328980162653,204.35238251160874,208.5955047607422,1302400
2024-11-06 00:00:00+00:00,195.86614605224082,198.1583952704642,189.64290427336067,192.6179656982422,8133500
2024-11-07 00:00:00+00:00,194.5590917495027,195.983209877953,191.2231111826032,193.00814819335938,4924500
2024-11-08 00:00:00+00:00,194.30546179436575,198.22669070271158,193.3007710738588,196.84158325195312,3981600
2024-11-11 00:00:00+00:00,194.8029585082296,197.19275690494945,191.03780146320784,191.26214599609375,2699000
2024-11-12 00:00:00+00:00,190.3159592863503,191.17434159850865,187.02876820690017,188.96011352539062,2953300
2024-11-13 00:00:00+00:00,191.379170465366,192.93009903275404,190.2281713677167,190.36473083496094,2354800
2024-11-14 00:00:00+00:00,190.12088870173844,191.9741980308671,188.74553010404603,189.9843292236328,2282800
2024-11-15 00:00:00+00:00,190.20866248730925,191.89615055625268,188.9893761893137,191.62303161621094,2587300
2024-11-18 00:00:00+00:00,189.8672649485928,194.21768520529554,189.3600525420941,193.95431518554688,2374200
2024-11-19 00:00:00+00:00,194.35424078286428,196.81232618885534,193.35929897122352,196.20755004882812,2514400
2024-11-20 00:00:00+00:00,195.08581625404332,196.5977343067855,194.0323510602075,195.94419860839844,2243400
2024-11-21 00:00:00+00:00,195.39795811329168,198.50956433883525,193.82751671791632,197.82676696777344,1961700
2024-11-22 00:00:00+00:00,198.10964094801216,200.148284038309,197.81700926371397,199.28990173339844,2016000
2024-11-25 00:00:00+00:00,200.4214079157659,202.92825283242357,199.67032338045212,202.45030212402344,3605900
2024-11-26 00:00:00+00:00,201.49438009385574,203.6988443240172,200.323853361089,202.8892364501953,1791400
2024-11-27 00:00:00+00:00,202.88925728045805,204.5182221273669,202.7234361158602,204.15731811523438,1669400
2024-11-29 00:00:00+00:00,204.1573014892092,204.6157543297075,202.43078791720205,203.8646697998047,1610200
2024-12-02 00:00:00+00:00,202.4405495501652,203.38671697107642,200.65552738892748,202.2357177734375,2374800
2024-12-03 00:00:00+00:00,203.30867648314873,204.2255822019457,201.45536718029243,202.6844024658203,2551200
2024-12-04 00:00:00+00:00,201.45536763150335,202.83072621277927,199.65081787162785,202.4015350341797,2529200
2024-12-05 00:00:00+00:00,200.2555950719095,204.1670603630185,200.2555950719095,204.020751953125,2291100
2024-12-06 00:00:00+00:00,204.43042774130026,205.48389293051176,199.98247353165164,202.01136779785156,2677900
2024-12-09 00:00:00+00:00,201.6114220488624,204.88886407864834,201.03592251196793,203.90367126464844,2854200
2024-12-10 00:00:00+00:00,202.24546392281977,202.9282613089598,193.9153060441777,194.6273651123047,2653300
2024-12-11 00:00:00+00:00,194.6176102737505,195.66131162863536,193.21299004553447,194.68588256835938,2356800
2024-12-12 00:00:00+00:00,194.6566228357405,195.6613135871723,192.53019460730945,192.9886474609375,1922600
2024-12-13 00:00:00+00:00,192.33509539904588,193.70070501686249,191.3011429742169,192.3155975341797,1995500
2024-12-16 00:00:00+00:00,191.6815709118502,193.85678856468664,188.81382180301205,188.96987915039062,2218800
2024-12-17 00:00:00+00:00,186.5020321048624,191.9156663300827,185.73144970128186,188.51141357421875,2637400
2024-12-18 00:00:00+00:00,187.0580267019519,188.16025136980554,180.0056641947556,180.3080596923828,4186100
2024-12-19 00:00:00+00:00,178.93271575994095,179.96666822033012,174.6408188070222,174.99197387695312,4709800
2024-12-20 00:00:00+00:00,177.6061090623379,181.92725226536908,177.36225181926307,179.21556091308594,5750200
2024-12-23 00:00:00+00:00,178.15235750403488,180.07395388449336,176.59166510196127,179.849609375,2594100
2024-12-24 00:00:00+00:00,178.13285073550213,180.2105194026842,178.05481462439235,180.1715087890625,788400
2024-12-26 00:00:00+00:00,179.8691052820997,179.8691052820997,178.10358113783207,179.4594268798828,1464600
2024-12-27 00:00:00+00:00,179.1051556871397,181.39809711957028,178.62294409296,178.9772186279297,1640900
2024-12-30 00:00:00+00:00,178.97722050582175,179.33149504450859,176.98936088727203,179.02642822265625,1887000
2024-12-31 00:00:00+00:00,180.04004683722295,181.12255655956096,178.30804629756923,180.49273681640625,2115500
2025-01-02 00:00:00+00:00,181.16191512882088,181.7523777121454,177.6979140226513,178.1505889892578,3142800
2025-01-03 00:00:00+00:00,178.36708889114004,180.8076385098082,177.24522200855097,179.65625,1817300
2025-01-06 00:00:00+00:00,178.68199833331244,180.56160691915846,177.0090261127355,177.392822265625,2262400
2025-01-07 00:00:00+00:00,177.26490004124807,178.0817000613873,174.0862648383229,174.3519744873047,2096000
2025-01-08 00:00:00+00:00,173.7418506723244,176.46779607220367,171.9999995668043,176.33985900878906,2048300
2025-01-10 00:00:00+00:00,170.79940444875047,173.71233018627325,169.76610242966592,170.7010040283203,3539200
2025-01-13 00:00:00+00:00,171.8819071563111,174.38149997109952,171.0158994018552,174.12564086914062,2409800
2025-01-14 00:00:00+00:00,174.06659553174683,177.4321960606903,173.45644688655597,175.9560546875,2124300
2025-01-15 00:00:00+00:00,181.12254094963743,182.35265870260145,177.2058502287041,177.45187377929688,2230700
2025-01-16 00:00:00+00:00,178.1210713055139,187.499488941473,177.54045926257794,187.04681396484375,3544800
