"('date', '')","('open', 'AFGB')","('high', 'AFGB')","('low', 'AFGB')","('close', 'AFGB')","('volume', 'AFGB')"
2024-05-08 00:00:00+00:00,21.210714963177814,21.310680326360725,21.019872154678,21.101661682128906,8200
2024-05-09 00:00:00+00:00,21.056224422965858,21.21435038496142,21.056224422965858,21.110750198364258,6500
2024-05-10 00:00:00+00:00,21.028960668595083,21.12892603461144,20.956259056949502,21.110750198364258,8300
2024-05-13 00:00:00+00:00,21.250702544930704,21.274329745919513,21.010787047662486,21.14710235595703,9500
2024-05-14 00:00:00+00:00,21.056224905979605,21.237979805934454,21.038049069315484,21.14710235595703,10100
2024-05-15 00:00:00+00:00,21.256151687405097,21.356117045265464,21.202534188190665,21.292503356933594,14800
2024-05-16 00:00:00+00:00,21.417915820150437,21.417915820150437,21.17436377579703,21.319766998291016,5600
2024-05-17 00:00:00+00:00,21.228889686957082,21.337941228950857,21.065310640623412,21.174362182617188,14400
2024-05-20 00:00:00+00:00,21.13801383972168,21.174363778678554,21.128925921646676,21.13801383972168,4500
2024-05-21 00:00:00+00:00,21.174362182617188,21.265239623174004,21.101660576840334,21.174362182617188,10400
2024-05-22 00:00:00+00:00,21.265241743782166,21.265241743782166,21.056224822998047,21.056224822998047,2700
2024-05-23 00:00:00+00:00,21.183451385458778,21.306135677653742,20.774505478152,20.790863037109375,6600
2024-05-24 00:00:00+00:00,20.956259244076488,21.174364080960782,20.813582568282698,21.051681518554688,14100
2024-05-28 00:00:00+00:00,21.0743967330552,21.165274165742396,20.928993534092825,21.083484649658203,6500
2024-05-29 00:00:00+00:00,21.00169776401591,21.00169776401591,20.89900585354846,20.94717025756836,3100
2024-05-30 00:00:00+00:00,20.97443529167501,21.09257476283985,20.919909515240715,21.056224822998047,7800
2024-05-31 00:00:00+00:00,21.11983851772859,21.192540130755376,21.056224822998047,21.056224822998047,5500
2024-06-03 00:00:00+00:00,21.278873857491412,21.278873857491412,21.100753784179688,21.100753784179688,1800
2024-06-04 00:00:00+00:00,21.156191051753446,21.40155792236328,21.156191051753446,21.40155792236328,4200
2024-06-05 00:00:00+00:00,21.446086666964185,21.446086666964185,21.312496185302734,21.312496185302734,6500
2024-06-06 00:00:00+00:00,21.374292185183926,21.52878330897176,21.374292185183926,21.492431640625,6400
2024-06-07 00:00:00+00:00,21.428819259240814,21.48334503173828,21.292503961325618,21.48334503173828,4000
2024-06-10 00:00:00+00:00,21.310679880388648,21.39246940612793,21.310679880388648,21.39246940612793,2400
2024-06-11 00:00:00+00:00,21.42881947442322,21.436999120384357,21.05622351415342,21.065311431884766,4000
2024-06-12 00:00:00+00:00,21.319765780379043,21.519696499894394,21.128924711761343,21.41973114013672,7400
2024-06-13 00:00:00+00:00,21.340668264597944,21.519696601246565,21.237978089098977,21.4515380859375,4800
2024-06-14 00:00:00+00:00,21.490310526381133,21.490310526381133,21.250298263030725,21.314916610717773,3900
2024-06-17 00:00:00+00:00,21.250299920130235,21.392460296127414,21.23183703057479,21.29645538330078,8300
2024-06-18 00:00:00+00:00,21.29645406837193,21.378612689318206,21.250298608051207,21.35184097290039,5300
2024-06-20 00:00:00+00:00,21.416464314208323,21.508775248779962,21.296457282116048,21.46261978149414,12000
2024-06-21 00:00:00+00:00,21.485693572729375,21.601083980489165,21.4349215116002,21.453384399414062,4300
2024-06-24 00:00:00+00:00,21.527234437540393,21.527234437540393,21.471847534179688,21.471847534179688,4300
2024-06-25 00:00:00+00:00,21.51800334052427,21.559543958894157,21.508771896362305,21.508771896362305,4000
2024-06-26 00:00:00+00:00,21.50877001161475,21.54569578502693,21.416459099519873,21.499540328979492,5900
2024-06-27 00:00:00+00:00,21.508771896362305,21.508771896362305,21.48107932459434,21.508771896362305,1600
2024-06-28 00:00:00+00:00,21.591855172318375,21.684167861938477,21.398000108762464,21.684167861938477,9300
2024-07-01 00:00:00+00:00,21.444154381698866,21.674935212567046,21.42569149265709,21.582622528076172,7700
2024-07-02 00:00:00+00:00,21.5549296102667,21.693397754427966,21.436769587295576,21.545698165893555,4100
2024-07-03 00:00:00+00:00,21.628779639293924,21.739553451538086,21.628779639293924,21.739553451538086,2900
2024-07-05 00:00:00+00:00,21.73955381979735,21.83186650537656,21.73955381979735,21.767248153686523,4400
2024-07-08 00:00:00+00:00,21.859561331525356,21.859561331525356,21.748785754192124,21.804174423217773,6200
2024-07-09 00:00:00+00:00,21.767248276387573,21.84109807312362,21.74878538702405,21.776479721069336,5100
2024-07-10 00:00:00+00:00,21.748784919752755,21.83186615938557,21.711860902537058,21.730323791503906,8900
2024-07-11 00:00:00+00:00,21.850326691483154,22.090338940009435,21.82724896312286,22.025720596313477,10900
2024-07-12 00:00:00+00:00,22.007258650291483,22.12264905774447,22.007258650291483,22.118032455444336,3100
2024-07-15 00:00:00+00:00,22.034954170419308,22.19280781967098,21.94264148733435,22.053415298461914,4700
2024-07-16 00:00:00+00:00,22.11711068522548,22.11711068522548,22.016490936279297,22.016490936279297,3200
2024-07-17 00:00:00+00:00,22.016490936279297,22.053414952503253,21.97033371510191,22.016490936279297,6800
2024-07-18 00:00:00+00:00,22.0349566909606,22.081112157423732,21.92418110644362,21.933412551879883,6800
2024-07-19 00:00:00+00:00,21.988796357381553,21.998027801513672,21.933409453306766,21.998027801513672,5100
2024-07-22 00:00:00+00:00,21.96110341610638,22.023874770143273,21.94264052815286,21.970333099365234,3800
2024-07-23 00:00:00+00:00,22.011874210629422,22.011874210629422,22.007259368896484,22.007259368896484,1900
2024-07-24 00:00:00+00:00,21.90571283774164,21.92971494212707,21.721089256495816,21.794939041137695,3700
2024-07-25 00:00:00+00:00,21.887250178078652,21.93340739440645,21.80417071012415,21.8226318359375,2300
2024-07-26 00:00:00+00:00,22.05803230909153,22.05803230909153,21.794942301898836,21.969411849975586,6100
2024-07-29 00:00:00+00:00,22.034954170419308,22.062646742842208,21.92417859857376,22.053415298461914,9900
2024-07-30 00:00:00+00:00,21.98602605343579,22.099571228027344,21.979564218819256,22.099571228027344,4700
2024-07-31 00:00:00+00:00,22.038647474183808,22.145729064941406,21.878024207688373,22.145729064941406,11600
2024-08-01 00:00:00+00:00,22.044182687259465,22.487283190469892,22.044182687259465,22.284194946289062,8400
2024-08-02 00:00:00+00:00,22.358043196650044,22.47805019825753,22.118955330980853,22.311887741088867,7700
2024-08-05 00:00:00+00:00,22.02572487488971,22.071880340576172,21.33338232528389,22.071880340576172,6800
2024-08-06 00:00:00+00:00,22.22880843200654,22.478052139282227,22.0811088485953,22.478052139282227,6500
2024-08-07 00:00:00+00:00,22.145729653039385,22.468823187863872,22.02572438847389,22.367279052734375,11000
2024-08-08 00:00:00+00:00,22.376508712768555,22.376508712768555,22.256503457776248,22.376508712768555,6300
2024-08-09 00:00:00+00:00,22.37651023308014,22.404204567983662,22.17342372594193,22.19465446472168,5900
2024-08-12 00:00:00+00:00,22.154961584621116,22.436514503140582,22.127267248781806,22.2380428314209,4300
2024-08-13 00:00:00+00:00,22.311891682604934,22.487285614013672,22.224195597259605,22.487285614013672,3800
2024-08-14 00:00:00+00:00,22.524209632841885,22.551903967501605,22.433743937958777,22.487285614013672,8700
2024-08-15 00:00:00+00:00,22.478052976539733,22.557441989777764,22.478052976539733,22.551902770996094,2500
2024-08-16 00:00:00+00:00,22.459590805059516,22.588827509306206,22.459590805059516,22.528825759887695,5400
2024-08-19 00:00:00+00:00,22.561134106259743,22.708833694458008,22.561134106259743,22.708833694458008,11100
2024-08-20 00:00:00+00:00,22.68206327536111,22.828840255737305,22.68206327536111,22.828840255737305,4500
2024-08-21 00:00:00+00:00,22.884225133112373,23.01346181858609,22.824221631691955,22.994998931884766,6400
2024-08-22 00:00:00+00:00,22.976539611816406,22.995002501383716,22.810377127146744,22.976539611816406,5300
2024-08-23 00:00:00+00:00,23.031924242980086,23.124235153198242,23.013461356649355,23.124235153198242,6000
2024-08-26 00:00:00+00:00,23.013461356649355,23.198084937803415,23.013461356649355,23.124235153198242,6700
2024-08-27 00:00:00+00:00,23.031927709397824,23.253477096557617,23.031927709397824,23.253477096557617,5300
2024-08-28 00:00:00+00:00,23.17962752172365,23.281169891357422,23.087314836014556,23.281169891357422,12700
2024-08-29 00:00:00+00:00,23.29039992129411,23.31809425354004,23.170394669664272,23.31809425354004,6100
2024-08-30 00:00:00+00:00,23.087312006969018,23.18885612487793,22.874994088357482,23.18885612487793,47100
2024-09-03 00:00:00+00:00,22.76421945219226,23.170394179619137,22.76421945219226,23.105775833129883,4900
2024-09-04 00:00:00+00:00,23.225782628917948,23.25347696242243,23.041157260324105,23.078083038330078,10800
2024-09-05 00:00:00+00:00,23.096544735903958,23.281168334256037,23.078081847853376,23.1427001953125,8200
2024-09-06 00:00:00+00:00,23.05961891971891,23.327325513833262,22.801145530331716,22.810375213623047,32400
2024-09-09 00:00:00+00:00,22.953463688633466,22.976541422051778,22.81961036980176,22.958080291748047,4800
2024-09-10 00:00:00+00:00,22.958078579410095,23.170396528171885,22.958078579410095,23.085468292236328,7600
2024-09-11 00:00:00+00:00,22.976539021428852,23.13347005728248,22.89345778122881,22.921152114868164,12400
2024-09-12 00:00:00+00:00,23.09654354554481,23.17962477677264,22.93038108308915,23.031925201416016,16000
2024-09-13 00:00:00+00:00,22.991638937779936,23.160280258799695,22.991638937779936,23.113435745239258,6600
2024-09-16 00:00:00+00:00,23.102196387970416,23.23523525081162,23.085330645606682,23.188390731811523,4800
2024-09-17 00:00:00+00:00,23.27270965138181,23.28207891151807,23.12280506320895,23.20712661743164,4100
2024-09-18 00:00:00+00:00,23.314870834350586,23.352346088544333,23.207127021413505,23.314870834350586,3400
2024-09-19 00:00:00+00:00,23.600626719213253,23.600626719213253,23.422614349793793,23.58188819885254,3100
2024-09-20 00:00:00+00:00,23.58188929124253,23.58188929124253,23.506936993331298,23.553781509399414,3300
2024-09-23 00:00:00+00:00,23.553781509399414,23.553781509399414,23.43198469542007,23.553781509399414,6300
2024-09-24 00:00:00+00:00,23.51068477270188,23.516306686574676,23.45072364807129,23.45072364807129,14800
2024-09-25 00:00:00+00:00,23.422614655363937,23.47882843017578,23.26240441429816,23.47882843017578,7600
2024-09-26 00:00:00+00:00,23.42261550199068,23.47414554201566,23.3757709857882,23.460092544555664,2500
2024-09-27 00:00:00+00:00,23.450723613632046,23.563151168900237,23.291449754498966,23.497568130493164,7800
2024-09-30 00:00:00+00:00,23.581888514604945,23.581888514604945,23.25397155191642,23.29144859313965,11400
2024-10-01 00:00:00+00:00,23.38045544902857,23.441354751586914,23.361716927163883,23.441354751586914,8800
2024-10-02 00:00:00+00:00,23.371085394928528,23.553781509399414,23.371085394928528,23.553781509399414,6500
2024-10-03 00:00:00+00:00,23.455407006075646,23.647472381591797,23.43198474798904,23.647472381591797,2200
2024-10-04 00:00:00+00:00,23.63810160851286,23.647470868548773,23.42261398869771,23.591257095336914,5500
2024-10-07 00:00:00+00:00,23.441354353052446,23.443227133004793,23.21649745551044,23.33361053466797,3700
2024-10-08 00:00:00+00:00,23.42261505126953,23.46945956657059,23.399192793619005,23.42261505126953,2400
2024-10-09 00:00:00+00:00,23.334546125584723,23.42729876615537,23.214622093601534,23.282079696655273,9800
2024-10-10 00:00:00+00:00,23.385137661527157,23.422614702813426,23.170588212076893,23.233360290527344,11300
2024-10-11 00:00:00+00:00,23.21649896371595,23.357034310433782,23.07877278710913,23.225868225097656,10500
2024-10-14 00:00:00+00:00,23.132174292253147,23.268024096537193,23.113435772005815,23.253971099853516,6100
2024-10-15 00:00:00+00:00,23.38513877117358,23.403877292705875,23.272711215987346,23.357032775878906,4900
2024-10-16 00:00:00+00:00,23.319555732814315,23.46665116113869,23.282080476753496,23.357032775878906,6400
2024-10-17 00:00:00+00:00,23.366402401219194,23.375771662131523,23.216497800629487,23.34766387939453,4500
2024-10-18 00:00:00+00:00,23.403879608940844,23.403879608940844,23.30082130432129,23.30082130432129,1800
2024-10-21 00:00:00+00:00,23.23523552479208,23.23523552479208,23.113438701753335,23.14341926574707,3100
2024-10-22 00:00:00+00:00,23.2633419552212,23.38513877117358,23.253972694455054,23.357032775878906,6600
2024-10-23 00:00:00+00:00,23.23523525081162,23.263343034413992,23.141546212811424,23.188390731811523,5200
2024-10-24 00:00:00+00:00,23.20525352512044,23.3101863861084,23.188389570605057,23.3101863861084,5000
2024-10-25 00:00:00+00:00,23.310185691008215,23.356095603325194,23.26334117575084,23.282079696655273,5600
2024-10-28 00:00:00+00:00,23.216496638584317,23.244602632910738,23.141544342041016,23.141544342041016,5200
2024-10-29 00:00:00+00:00,23.122806201740215,23.122806201740215,23.04785390396325,23.108753204345703,3800
2024-10-30 00:00:00+00:00,23.094697929628918,23.366401120179276,22.95416259765625,22.95416259765625,6500
2024-10-31 00:00:00+00:00,22.95416339584264,23.16965103149414,22.8726527932439,23.16965103149414,7600
2024-11-01 00:00:00+00:00,23.11812032814245,23.253971924246315,22.954162737674828,23.09563446044922,7200
2024-11-04 00:00:00+00:00,23.36640043433387,23.375769694457535,23.160280285620498,23.253971099853516,3800
2024-11-05 00:00:00+00:00,23.231489047652587,23.39451026916504,23.202444872601156,23.39451026916504,3300
2024-11-06 00:00:00+00:00,23.42261480569423,23.42261480569423,23.20712717836273,23.257719039916992,7600
2024-11-07 00:00:00+00:00,23.235235653894105,23.235235653894105,22.93730100535739,23.132177352905273,6300
2024-11-08 00:00:00+00:00,23.160280704003416,23.36640085644028,23.14154397042126,23.338293075561523,4500
2024-11-11 00:00:00+00:00,23.37577278734013,23.37577278734013,23.038486526275886,23.132177352905273,6300
2024-11-12 00:00:00+00:00,23.207128372536875,23.27271141144695,22.889517041810908,22.926055908203125,6600
2024-11-13 00:00:00+00:00,23.030051682550127,23.132175371761342,22.869841437067294,22.89794921875,8200
2024-11-14 00:00:00+00:00,22.886704269890316,23.413244893389322,22.869840316508473,22.972900390625,20000
2024-11-15 00:00:00+00:00,23.071277235987292,23.20244331645219,22.89982315437687,23.104068756103516,2700
2024-11-18 00:00:00+00:00,23.019746467954455,23.1837058503695,23.019746467954455,23.122806549072266,6400
2024-11-19 00:00:00+00:00,23.08532796490081,23.23523255269858,23.057221971566005,23.113435745239258,8700
2024-11-20 00:00:00+00:00,22.92605604366685,23.123743338552284,22.719937664873896,23.066593170166016,6200
2024-11-21 00:00:00+00:00,23.017872481873557,23.223990846304826,23.017872481873557,23.150911331176758,10600
2024-11-22 00:00:00+00:00,23.00756664779439,23.203381162702062,22.907319308870253,23.066593170166016,3900
2024-11-25 00:00:00+00:00,23.179021106188927,23.25772075463362,23.088141239674318,23.1977596282959,9000
2024-11-26 00:00:00+00:00,23.026303628730982,23.11249975104249,22.95509868025738,23.057222366333008,3000
2024-11-27 00:00:00+00:00,23.132177288451047,23.132177288451047,23.061908721923828,23.061908721923828,1700
2024-11-29 00:00:00+00:00,23.02911615639045,23.34766387939453,23.02911615639045,23.34766387939453,5200
2024-12-02 00:00:00+00:00,23.33267148123495,23.33829339488836,23.02068207852629,23.047853469848633,5700
2024-12-03 00:00:00+00:00,23.22586734927304,23.22586734927304,22.954164140460854,22.963533401489258,6200
2024-12-04 00:00:00+00:00,23.13217423436412,23.205251961340732,23.05909472038386,23.160280227661133,2500
2024-12-05 00:00:00+00:00,23.057224612710176,23.310187516717875,23.057224612710176,23.2352352142334,5100
2024-12-06 00:00:00+00:00,23.366402198452814,23.366402198452814,23.135923385620117,23.135923385620117,4200
2024-12-09 00:00:00+00:00,23.16964985167151,23.243665756723214,23.118119813812775,23.150911331176758,5400
2024-12-10 00:00:00+00:00,23.20993911743356,23.225866682023884,23.05628538538663,23.21649742126465,12000
2024-12-11 00:00:00+00:00,23.319553311804537,23.319553311804537,22.98226889425856,23.038482666015625,3700
2024-12-12 00:00:00+00:00,23.011314102740666,23.067527877036426,22.729305267333984,22.729305267333984,6300
2024-12-13 00:00:00+00:00,22.831094337096978,23.016596688273513,22.555217742919922,22.555217742919922,5300
2024-12-16 00:00:00+00:00,22.574244276312193,23.116482480973055,22.42203712463379,22.42203712463379,6100
2024-12-17 00:00:00+00:00,22.39349910111577,22.62466395894622,22.317393711900213,22.3364200592041,10600
2024-12-18 00:00:00+00:00,22.483872515066484,22.659861699213856,21.851260047864205,21.889312744140625,24200
2024-12-19 00:00:00+00:00,21.756132537309423,22.065302538063335,21.68954031698541,21.708566665649414,13800
2024-12-20 00:00:00+00:00,21.765642439154835,21.901679189982417,21.69905203774405,21.822721481323242,14300
2024-12-23 00:00:00+00:00,21.737103913768518,21.870284711573674,21.58489676929054,21.594409942626953,13400
2024-12-24 00:00:00+00:00,21.603920594800456,21.746616375726422,21.49927932042757,21.666706085205078,11100
2024-12-26 00:00:00+00:00,21.87123645027235,22.039615815411597,21.494523478888166,21.52781867980957,13100
2024-12-27 00:00:00+00:00,21.47740026836345,21.661001072492517,21.40415082709877,21.442203521728516,11700
2024-12-30 00:00:00+00:00,21.527817309690736,21.527817309690736,21.318532943725586,21.318532943725586,23500
2024-12-31 00:00:00+00:00,21.3280471162174,21.575384186375686,21.2519435418958,21.413663864135742,50600
2025-01-02 00:00:00+00:00,21.565872854253612,21.82272311994067,21.519259569765982,21.765644073486328,17100
2025-01-03 00:00:00+00:00,21.832234920726115,22.14330826507518,21.784669051673546,22.070058822631836,8400
2025-01-06 00:00:00+00:00,21.917849996274413,22.022491271291816,21.854111918058127,21.96541404724121,7400
2025-01-07 00:00:00+00:00,21.87979875755128,21.93782857288212,21.565871282738424,21.661001205444336,5800
2025-01-08 00:00:00+00:00,21.584898226264716,21.71332335329647,21.347074320158306,21.480255126953125,8400
2025-01-10 00:00:00+00:00,21.280482972001277,21.632461321319134,21.14730035666677,21.223403930664062,17100
2025-01-13 00:00:00+00:00,21.128274927512685,21.223404852755483,20.90947736957093,20.938016891479492,7700
2025-01-14 00:00:00+00:00,20.94753173404963,21.15681613469266,20.94753173404963,21.042661666870117,9100
2025-01-15 00:00:00+00:00,21.442203158659208,21.594410305696258,21.318533717658905,21.518306732177734,9200
2025-01-16 00:00:00+00:00,21.575385134728254,21.69905276801708,21.2995085316535,21.670515060424805,15700
2025-01-17 00:00:00+00:00,21.803695182277025,21.803695182277025,21.499280881179992,21.661001205444336,13900
2025-01-21 00:00:00+00:00,21.80369701877603,22.012981414794922,21.73710661160877,22.012981414794922,13400
2025-01-22 00:00:00+00:00,22.01297741453867,22.01297741453867,21.847452199816153,21.955900192260742,4400
2025-01-23 00:00:00+00:00,21.8132097101424,21.965416870139833,21.68002889875776,21.87028694152832,8200
