"('date', '')","('open', 'DAKT')","('high', 'DAKT')","('low', 'DAKT')","('close', 'DAKT')","('volume', 'DAKT')"
1994-02-10 00:00:00+00:00,0.636985910905374,0.7721041344307564,0.5983807041838362,0.7141963243484497,2994400
1994-02-11 00:00:00+00:00,0.7141963243484496,0.7528015310699875,0.7141963243484496,0.7141963243484497,996000
1994-02-14 00:00:00+00:00,0.7334989277092185,0.7528015310699875,0.6948937209876808,0.7141963243484497,808000
1994-02-15 00:00:00+00:00,0.7721044515308582,0.7721044515308582,0.7334992289543152,0.7334992289543152,800800
1994-02-16 00:00:00+00:00,0.7334991759724088,0.7721043957604302,0.6755913462903764,0.6948939561843872,1128000
1994-02-17 00:00:00+00:00,0.714196566078398,0.714196566078398,0.6562887363963658,0.6948939561843872,704000
1994-02-18 00:00:00+00:00,0.6948938982827323,0.6948938982827323,0.6562886817114694,0.6755912899971008,260800
1994-02-22 00:00:00+00:00,0.6948939631966984,0.6948939631966984,0.656288743019104,0.656288743019104,164800
1994-02-23 00:00:00+00:00,0.6948937209876808,0.7141963243484496,0.6562885142661429,0.7141963243484497,128000
1994-02-24 00:00:00+00:00,0.7141963243484496,0.7141963243484496,0.6755911176269118,0.7141963243484497,237600
1994-02-25 00:00:00+00:00,0.7141965065683638,0.7141965065683638,0.6562886817114694,0.6755912899971008,115200
1994-02-28 00:00:00+00:00,0.6948939561843872,0.6948939561843872,0.6562887363963658,0.6948939561843872,33600
1994-03-01 00:00:00+00:00,0.6948939631966984,0.6948939631966984,0.656288743019104,0.656288743019104,179200
1994-03-02 00:00:00+00:00,0.656288743019104,0.6948939631966984,0.656288743019104,0.656288743019104,376000
1994-03-03 00:00:00+00:00,0.6948939561843872,0.6948939561843872,0.6562887363963658,0.6948939561843872,71200
1994-03-04 00:00:00+00:00,0.6948939561843872,0.6948939561843872,0.6562887363963658,0.6948939561843872,200000
1994-03-07 00:00:00+00:00,0.656288743019104,0.6948939631966984,0.656288743019104,0.656288743019104,65600
1994-03-08 00:00:00+00:00,0.6948939631966984,0.6948939631966984,0.656288743019104,0.656288743019104,28000
1994-03-09 00:00:00+00:00,0.6948939631966984,0.6948939631966984,0.656288743019104,0.656288743019104,64800
1994-03-10 00:00:00+00:00,0.6948938369750977,0.6948938369750977,0.6562886238098145,0.6659399271011353,105600
1994-03-11 00:00:00+00:00,0.6948939631966984,0.6948939631966984,0.656288743019104,0.656288743019104,939200
1994-03-14 00:00:00+00:00,0.6948938369750977,0.6948938369750977,0.6562886238098145,0.6659399271011353,87200
1994-03-15 00:00:00+00:00,0.6948939561843872,0.6948939561843872,0.6562887363963658,0.6948939561843872,64800
1994-03-16 00:00:00+00:00,0.656288743019104,0.6948939631966984,0.656288743019104,0.656288743019104,66400
1994-03-17 00:00:00+00:00,0.6562886817114694,0.6948938982827323,0.6562886817114694,0.6755912899971008,45600
1994-03-18 00:00:00+00:00,0.6948939561843872,0.6948939561843872,0.6562887363963658,0.6948939561843872,145600
1994-03-21 00:00:00+00:00,0.6948939631966984,0.6948939631966984,0.656288743019104,0.656288743019104,100000
1994-03-22 00:00:00+00:00,0.6948938369750977,0.6948938369750977,0.6562886238098145,0.6659399271011353,285600
1994-03-23 00:00:00+00:00,0.6562886817114694,0.6948938982827323,0.6562886817114694,0.6755912899971008,238400
1994-03-24 00:00:00+00:00,0.6369861329303068,0.6755913531079012,0.6369861329303068,0.656288743019104,188800
1994-03-25 00:00:00+00:00,0.6369860734258379,0.6755912899971008,0.6369860734258379,0.6755912899971008,12800
1994-03-28 00:00:00+00:00,0.636985894292593,0.6562884971499443,0.6176832914352417,0.6176832914352417,196000
1994-03-29 00:00:00+00:00,0.6176835228415096,0.656288743019104,0.6176835228415096,0.656288743019104,80000
1994-03-30 00:00:00+00:00,0.6466374379747054,0.656288743019104,0.6176835228415096,0.656288743019104,20800
1994-03-31 00:00:00+00:00,0.617683586707482,0.6562888108766997,0.617683586707482,0.6273348927497864,85600
1994-04-04 00:00:00+00:00,0.6176835228415096,0.656288743019104,0.5983809127527124,0.656288743019104,36800
1994-04-05 00:00:00+00:00,0.5983809127527124,0.656288743019104,0.5983809127527124,0.656288743019104,31200
1994-04-06 00:00:00+00:00,0.6562884971499443,0.6562884971499443,0.6176832914352417,0.6176832914352417,73600
1994-04-07 00:00:00+00:00,0.6562887545554869,0.6562887545554869,0.5983809232711792,0.5983809232711792,16000
1994-04-08 00:00:00+00:00,0.5983809232711792,0.6562887545554869,0.5983809232711792,0.5983809232711792,398400
1994-04-11 00:00:00+00:00,0.6176835228415096,0.656288743019104,0.6176835228415096,0.656288743019104,23200
1994-04-12 00:00:00+00:00,0.656288743019104,0.656288743019104,0.6176835228415096,0.656288743019104,144000
1994-04-13 00:00:00+00:00,0.6369860172271729,0.7238477468490601,0.6369860172271729,0.6659399271011353,149600
1994-04-14 00:00:00+00:00,0.656288743019104,0.6755913531079012,0.656288743019104,0.656288743019104,49600
1994-04-15 00:00:00+00:00,0.656288743019104,0.6948939631966984,0.656288743019104,0.656288743019104,75200
1994-04-18 00:00:00+00:00,0.6948939631966984,0.6948939631966984,0.6369861329303068,0.656288743019104,218400
1994-04-19 00:00:00+00:00,0.636986075942196,0.6755912926659655,0.636986075942196,0.6466373801231384,184000
1994-04-20 00:00:00+00:00,0.6369861364364624,0.675591356826551,0.6369861364364624,0.6369861364364624,128800
1994-04-21 00:00:00+00:00,0.6562886817114694,0.6755912899971008,0.6369860734258379,0.6755912899971008,4800
1994-04-22 00:00:00+00:00,0.6369861364364624,0.675591356826551,0.6369861364364624,0.6369861364364624,11200
1994-04-25 00:00:00+00:00,0.6755912899971008,0.6755912899971008,0.6369860734258379,0.6755912899971008,35200
1994-04-26 00:00:00+00:00,0.6369860734258379,0.6755912899971008,0.6369860734258379,0.6755912899971008,57600
1994-04-28 00:00:00+00:00,0.6176832914352417,0.6755911000072956,0.6176832914352417,0.6176832914352417,23200
1994-04-29 00:00:00+00:00,0.6562886817114694,0.6755912899971008,0.6176834651402064,0.6755912899971008,10400
1994-05-02 00:00:00+00:00,0.656288743019104,0.6755913531079012,0.6176835228415096,0.656288743019104,53600
1994-05-03 00:00:00+00:00,0.6176832914352417,0.6755911000072956,0.6176832914352417,0.6176832914352417,31200
1994-05-04 00:00:00+00:00,0.6176835262414181,0.6369861364364624,0.5983809160463738,0.6369861364364624,87200
1994-05-05 00:00:00+00:00,0.6369861441273843,0.6369861441273843,0.5983809232711792,0.5983809232711792,14400
1994-05-06 00:00:00+00:00,0.6369861364364624,0.6369861364364624,0.6369861364364624,0.6369861364364624,1600
1994-05-09 00:00:00+00:00,0.5983808040618896,0.6369860172271729,0.5983808040618896,0.6080321073532104,28800
1994-05-10 00:00:00+00:00,0.5983809232711792,0.6369861441273843,0.5983809232711792,0.5983809232711792,9600
1994-05-11 00:00:00+00:00,0.608031990006566,0.636985894292593,0.5983806885778904,0.6176832914352417,113600
1994-05-12 00:00:00+00:00,0.5790783128430766,0.5983809232711792,0.5597757024149741,0.5983809232711792,132800
1994-05-13 00:00:00+00:00,0.5983808040618896,0.5983808040618896,0.5597755908966064,0.5597755908966064,8800
1994-05-16 00:00:00+00:00,0.5887296180571279,0.5983809232711792,0.5887296180571279,0.5983809232711792,5600
1994-05-17 00:00:00+00:00,0.5983808646436597,0.5983808646436597,0.5597756475698752,0.5887295603752136,44800
1994-05-18 00:00:00+00:00,0.5790782561067674,0.5887295603752136,0.5790782561067674,0.5887295603752136,12000
1994-05-19 00:00:00+00:00,0.579078197479248,0.579078197479248,0.5597755908966064,0.5597755908966064,7200
1994-05-20 00:00:00+00:00,0.5983809888362884,0.5983809888362884,0.5597757637500762,0.5790783762931824,78400
1994-05-23 00:00:00+00:00,0.5790783762931824,0.5790783762931824,0.5790783762931824,0.5790783762931824,30400
1994-05-24 00:00:00+00:00,0.5790783128430766,0.5983809232711792,0.5597757024149741,0.5983809232711792,48800
1994-05-25 00:00:00+00:00,0.5887295603752136,0.5983808646436597,0.5790782561067674,0.5887295603752136,60800
1994-05-26 00:00:00+00:00,0.6176836013793945,0.6176836013793945,0.5790783762931824,0.5790783762931824,1600
1994-05-27 00:00:00+00:00,0.5790780857205391,0.6176832914352417,0.5790780857205391,0.6176832914352417,6400
1994-05-31 00:00:00+00:00,0.6176832914352417,0.6176832914352417,0.5790780857205391,0.6176832914352417,55200
1994-06-01 00:00:00+00:00,0.6176836013793945,0.6176836013793945,0.5790783762931824,0.5790783762931824,34400
1994-06-02 00:00:00+00:00,0.5790783762931824,0.5790783762931824,0.5790783762931824,0.5790783762931824,0
1994-06-03 00:00:00+00:00,0.6176835336992818,0.6176835336992818,0.5983809232711792,0.5983809232711792,5600
1994-06-06 00:00:00+00:00,0.6176835262414181,0.6369861364364624,0.5790783058513295,0.6369861364364624,68800
1994-06-07 00:00:00+00:00,0.6369861364364624,0.6369861364364624,0.5983809160463738,0.6369861364364624,86400
1994-06-08 00:00:00+00:00,0.6225094733246365,0.6369861364364624,0.6176835262414181,0.6369861364364624,92000
1994-06-09 00:00:00+00:00,0.6369861364364624,0.6369861364364624,0.6176835262414181,0.6369861364364624,36000
1994-06-10 00:00:00+00:00,0.6369861329303068,0.656288743019104,0.6176835228415096,0.656288743019104,82400
1994-06-13 00:00:00+00:00,0.6273345928639174,0.6466371957212687,0.6176832914352417,0.6176832914352417,116800
