"('date', '')","('open', 'BIPH')","('high', 'BIPH')","('low', 'BIPH')","('close', 'BIPH')","('volume', 'BIPH')"
2024-02-07 00:00:00+00:00,16.285301951848197,16.285301951848197,15.692948341369629,15.692948341369629,3300
2024-02-08 00:00:00+00:00,16.00238492369116,16.00238492369116,15.784893694540607,15.99354362487793,6700
2024-02-09 00:00:00+00:00,15.896290532752811,16.135000534413564,15.834403129278972,16.108476638793945,10700
2024-02-12 00:00:00+00:00,16.444438248259406,16.444438248259406,15.67526218464166,15.790197372436523,11400
2024-02-13 00:00:00+00:00,15.54264743408299,15.54264743408299,15.038705208108277,15.100592613220215,6700
2024-02-14 00:00:00+00:00,15.153639727628667,15.471919759440611,14.693903964940272,14.879566192626953,26100
2024-02-15 00:00:00+00:00,14.950294306430912,15.153639124751754,14.950294306430912,15.029864311218262,5900
2024-02-16 00:00:00+00:00,14.861883320435595,15.417104431495527,14.861883320435595,14.95206356048584,9400
2024-02-20 00:00:00+00:00,15.029863909334383,15.36494120722996,14.950293906674657,15.100592613220215,12100
2024-02-21 00:00:00+00:00,15.259733393306377,15.57801342010498,15.14479818971559,15.57801342010498,9200
2024-02-22 00:00:00+00:00,15.578013678681364,15.825563315806725,15.578013678681364,15.755718231201172,4600
2024-02-23 00:00:00+00:00,15.852085092056114,16.11731729241826,15.849432533969763,16.07311248779297,9000
2024-02-26 00:00:00+00:00,16.14384424445684,16.24109685661738,15.949340706441285,16.19247055053711,14000
2024-02-27 00:00:00+00:00,16.28529926923929,16.30298186635406,15.799923276684138,16.196887969970703,6600
2024-02-28 00:00:00+00:00,16.223414618706173,16.223414618706173,16.117320704319006,16.143844604492188,4500
2024-02-29 00:00:00+00:00,16.188048070694084,17.10752296447754,16.188048070694084,17.10752296447754,36900
2024-03-01 00:00:00+00:00,17.036793818137085,17.036793818137085,16.373711562814414,16.69198989868164,25400
2024-03-04 00:00:00+00:00,16.727353369445307,16.75564451184523,16.568213374776075,16.603578567504883,5600
2024-03-05 00:00:00+00:00,16.7096724968702,16.957223812593934,16.577056383066743,16.69198989868164,7200
2024-03-06 00:00:00+00:00,16.868811455427558,17.195932756283717,16.700830155728163,17.036792755126953,8200
2024-03-07 00:00:00+00:00,17.31086613580745,17.346231329714588,16.921857434355246,16.992586135864258,9600
2024-03-08 00:00:00+00:00,17.16056981518299,17.16056981518299,17.027953692242484,17.098682403564453,4500
2024-03-11 00:00:00+00:00,17.151727369141923,17.19593386470454,16.736196428685602,17.178251266479492,7800
2024-03-12 00:00:00+00:00,17.195934172746117,17.195934172746117,16.709672830678905,17.1517276763916,6400
2024-03-13 00:00:00+00:00,17.1517291717141,17.2401404858256,17.03679564378304,17.222457885742188,13900
2024-03-14 00:00:00+00:00,17.30602265621052,17.30602265621052,16.946604048811967,17.02747344970703,19000
2024-03-15 00:00:00+00:00,17.099357217877706,17.108342897317595,16.911559431117333,16.928632736206055,9800
2024-03-18 00:00:00+00:00,17.045444468956862,17.07240150937629,16.81182192685158,16.86573600769043,8800
2024-03-19 00:00:00+00:00,16.865732952219638,16.934022737835907,16.820804559660022,16.919645309448242,19300
2024-03-20 00:00:00+00:00,16.847763652444502,17.368921072873057,16.80732895112491,17.19370460510254,13400
2024-03-21 00:00:00+00:00,17.32399421052413,17.400369915651783,17.16405151450643,17.198196411132812,12000
2024-03-22 00:00:00+00:00,17.297033169438116,17.297033169438116,16.748918842652223,16.83428192138672,7200
2024-03-25 00:00:00+00:00,16.8657346264248,16.900777576409844,16.73993682861328,16.73993682861328,2600
2024-03-26 00:00:00+00:00,16.874719660905374,17.06341377964642,16.736342259985566,17.054428100585938,3700
2024-03-27 00:00:00+00:00,17.198194649754118,17.198194649754118,16.7129800024457,16.910659790039062,12800
2024-03-28 00:00:00+00:00,16.928632960785343,17.117327089996923,16.533271629400865,16.54225730895996,45900
2024-04-01 00:00:00+00:00,16.641095225334976,16.874717712402344,16.641095225334976,16.874717712402344,12100
2024-04-02 00:00:00+00:00,16.83877743983115,16.83877743983115,16.515299839513567,16.730052947998047,5100
2024-04-03 00:00:00+00:00,16.766890495047686,16.829788524383265,16.18732714386797,16.811817169189453,31700
2024-04-04 00:00:00+00:00,16.86573366234746,17.054427777513965,16.79384994506836,16.79384994506836,3800
2024-04-05 00:00:00+00:00,16.90167280916458,17.024774711223866,16.784862424096715,16.973556518554688,8500
2024-04-08 00:00:00+00:00,17.06341443178132,17.06341443178132,16.73993682861328,16.73993682861328,3900
2024-04-09 00:00:00+00:00,16.847764160051323,16.847764160051323,16.59617026494434,16.60515594482422,3700
2024-04-10 00:00:00+00:00,16.578197094511257,16.578197094511257,15.940227669417503,15.985156059265137,7900
2024-04-11 00:00:00+00:00,16.146897398241567,16.146897398241567,15.508929518003214,15.589798927307129,31000
2024-04-12 00:00:00+00:00,15.688636660347095,15.751536417490193,15.374146443847318,15.652695655822754,9400
2024-04-15 00:00:00+00:00,15.751534391106192,15.751534391106192,14.96081182717686,15.18544864654541,19300
2024-04-16 00:00:00+00:00,15.293275073933199,15.475679376037347,14.99675454092043,15.18544864654541,6100
2024-04-17 00:00:00+00:00,15.293273578911576,15.43704099214577,15.185447162064552,15.356171607971191,15100
2024-04-18 00:00:00+00:00,15.446030161163224,15.446030161163224,15.131538230933835,15.140523910522461,12200
2024-04-19 00:00:00+00:00,15.15849536466318,15.422667148082587,15.15849536466318,15.225885391235352,5100
2024-04-22 00:00:00+00:00,15.221391518736198,15.356173268991755,15.221391518736198,15.230377197265625,7300
2024-04-23 00:00:00+00:00,15.266318262805543,15.688634872436522,15.266318262805543,15.688634872436523,10400
2024-04-24 00:00:00+00:00,15.670664183362685,15.697619503424407,15.568229511136774,15.607766151428223,5700
2024-04-25 00:00:00+00:00,15.562840782337211,15.562840782337211,15.221393522485375,15.544869422912598,5000
2024-04-26 00:00:00+00:00,15.49994078574954,15.688634894409702,15.365159034729004,15.365159034729004,9800
2024-04-29 00:00:00+00:00,15.499942459258172,15.607768900022252,15.364262639883304,15.517913818359375,7900
2024-04-30 00:00:00+00:00,15.535883697788963,15.535883697788963,15.068638688717948,15.311246871948242,16300
2024-05-01 00:00:00+00:00,15.472984269240149,15.472984269240149,15.176463721507353,15.293275833129883,7400
2024-05-02 00:00:00+00:00,15.499941171232349,15.614057406814618,15.212406304879439,15.531390190124512,12000
2024-05-03 00:00:00+00:00,15.6706674041888,15.778492134282805,15.571826640066641,15.769506454467773,3900
2024-05-06 00:00:00+00:00,15.769503215682155,16.002227647717255,15.739852020841266,15.985156059265137,7500
2024-05-07 00:00:00+00:00,16.048055208448083,16.048055208448083,15.971677797311251,15.976171493530273,3200
2024-05-08 00:00:00+00:00,15.940229822795368,15.940229822795368,15.293276346177478,15.4999418258667,21900
2024-05-09 00:00:00+00:00,15.535883040019792,15.634722073791774,15.37863624028313,15.616750717163086,17300
2024-05-10 00:00:00+00:00,15.679651460236625,15.776694392808846,15.398404681296988,15.57182502746582,3200
2024-05-13 00:00:00+00:00,15.661679550575938,15.70660622957221,15.45501408504437,15.688634872436523,5600
2024-05-14 00:00:00+00:00,15.67965085614321,15.724577534991726,15.39211428444672,15.508926391601562,11200
2024-05-15 00:00:00+00:00,15.679651701317766,15.832404817016629,15.679651701317766,15.69762134552002,12800
2024-05-16 00:00:00+00:00,15.823417441978567,15.913270794888097,15.535882599445232,15.598780632019043,6000
2024-05-17 00:00:00+00:00,15.562838835613134,15.708404086594978,15.481969442161326,15.643708229064941,4900
2024-05-20 00:00:00+00:00,15.68863448558036,15.886315981512528,15.60866486183148,15.850373268127441,2900
2024-05-21 00:00:00+00:00,15.931244867798188,16.003128590690014,15.526899569222842,15.652695655822754,15600
2024-05-22 00:00:00+00:00,15.697620536636627,15.697620536636627,15.374144677705054,15.410085678100586,12800
2024-05-23 00:00:00+00:00,15.508926304568089,15.508926304568089,15.185448734376676,15.320230484008789,13900
2024-05-24 00:00:00+00:00,15.437044008533743,15.472985011943763,15.275305208580933,15.40829086303711,10700
2024-05-28 00:00:00+00:00,15.499940731399748,15.598781481594937,15.437042695400244,15.459506034851074,10700
2024-05-29 00:00:00+00:00,15.463998956468773,15.463998956468773,15.09559468280129,15.176464080810547,29000
2024-05-30 00:00:00+00:00,15.176465506570127,15.410088043450967,15.176465506570127,15.203422546386719,7900
2024-05-31 00:00:00+00:00,15.356173680029777,15.679651260375977,15.356173680029777,15.679651260375977,14600
2024-06-03 00:00:00+00:00,15.859360848485851,15.967187287729825,15.661681042688862,15.904289245605469,4600
2024-06-04 00:00:00+00:00,16.030083179064068,16.066024178094374,15.940228110723988,16.00312614440918,9100
2024-06-05 00:00:00+00:00,16.00312699421299,16.06602503123822,15.724577810025709,15.917765617370605,5400
2024-06-06 00:00:00+00:00,15.913271636332816,16.164865493774414,15.913271636332816,16.164865493774414,7200
2024-06-07 00:00:00+00:00,16.12892552605217,16.173852207758728,15.85576636540834,16.021099090576172,17100
2024-06-10 00:00:00+00:00,16.11095446914959,16.173852510252345,15.93124431127622,16.06422996520996,4700
2024-06-11 00:00:00+00:00,16.14689465979975,16.218778376562817,16.003127226273616,16.06243133544922,12900
2024-06-12 00:00:00+00:00,16.290660925541648,16.4973280960333,16.143299573817302,16.200807571411133,17500
2024-06-13 00:00:00+00:00,16.09298324584961,16.306838301239438,15.931244445172835,16.09298324584961,7700
2024-06-14 00:00:00+00:00,16.141452559283376,16.403009215903975,15.79393196105957,15.79393196105957,5300
2024-06-17 00:00:00+00:00,15.876239592744726,15.876239592744726,15.455554932474596,15.620170593261719,20500
2024-06-18 00:00:00+00:00,15.62931540358823,15.748203517554414,15.537862068976478,15.675041198730469,11500
2024-06-20 00:00:00+00:00,15.62017056792308,15.748204195293214,15.492136940552944,15.574444770812988,12600
2024-06-21 00:00:00+00:00,15.574443380750164,15.70247699669294,15.501281065307552,15.684185981750488,13200
2024-06-24 00:00:00+00:00,15.775641427831623,16.02256492968844,15.766495919133877,15.985982894897461,10600
2024-06-25 00:00:00+00:00,15.985984075892725,16.0042750946395,15.784788102660892,15.995129585266113,13800
2024-06-26 00:00:00+00:00,16.059143528111107,16.328929901123047,16.009759879539413,16.328929901123047,11800
2024-06-27 00:00:00+00:00,16.424956067831214,16.63072564295778,16.360939254309024,16.370084762573242,4000
2024-06-28 00:00:00+00:00,16.50726245900358,16.50726245900358,16.013417266073855,16.141450881958008,13100
2024-07-01 00:00:00+00:00,16.287774281916317,16.415809632452085,16.20363841050118,16.3335018157959,9100
2024-07-02 00:00:00+00:00,16.37923243197509,16.398437478565732,16.168890947126833,16.296924591064453,5500
2024-07-03 00:00:00+00:00,16.397520048744468,16.562135696411133,16.301494835714653,16.562135696411133,5700
2024-07-05 00:00:00+00:00,16.589571456305226,16.63529899687761,16.51640913571673,16.60786247253418,10500
2024-07-08 00:00:00+00:00,16.644445258658337,16.644445258658337,16.306068420410156,16.306068420410156,13000
2024-07-09 00:00:00+00:00,16.424956310230094,16.44324732702847,15.958547592163086,15.958547592163086,10900
2024-07-10 00:00:00+00:00,16.04085447071144,16.168888092041016,15.693332149492218,16.168888092041016,38400
2024-07-11 00:00:00+00:00,16.168889978959236,16.379231451212576,16.15059896111265,16.251197814941406,12800
2024-07-12 00:00:00+00:00,16.397522428243864,16.52555606419634,16.397522428243864,16.415813446044922,2700
2024-07-15 00:00:00+00:00,16.479829576826216,16.52555537509467,16.360939710404406,16.388376235961914,4400
2024-07-16 00:00:00+00:00,16.498119876944475,16.557563063244906,16.479828860700966,16.525554656982422,5100
2024-07-17 00:00:00+00:00,16.50726219976059,16.57128075102446,16.452390900147293,16.461536407470703,6000
2024-07-18 00:00:00+00:00,16.498119672996452,16.506349409175176,16.190837232347903,16.35179328918457,3400
2024-07-19 00:00:00+00:00,16.35179492786876,16.534701617718014,16.234736600012006,16.507265090942383,7400
2024-07-22 00:00:00+00:00,16.571282884066655,16.61700868224233,16.41581272821102,16.55299186706543,6700
2024-07-23 00:00:00+00:00,16.534698740183337,16.534698740183337,16.187178183141747,16.21461296081543,3800
2024-07-24 00:00:00+00:00,16.315212773682788,16.315212773682788,15.839656829833984,15.839656829833984,10400
2024-07-25 00:00:00+00:00,15.995128859327815,16.171633868001145,15.912821023030432,16.004274368286133,5600
2024-07-26 00:00:00+00:00,16.178033892343446,16.178033892343446,15.928366581910334,15.976836204528809,7100
2024-07-29 00:00:00+00:00,15.940256575364709,16.00335936228995,15.793931929632437,15.958547592163086,5600
2024-07-30 00:00:00+00:00,16.031709252656782,16.031709252656782,15.771068379194453,15.976836204528809,5100
2024-07-31 00:00:00+00:00,15.9585484203644,15.9585484203644,15.629317078216975,15.665897369384766,24600
2024-08-01 00:00:00+00:00,15.757347329791477,16.013416290283203,15.748201822881727,16.013416290283203,14600
2024-08-02 00:00:00+00:00,15.940257252332717,16.214615538650627,15.940257252332717,16.15517234802246,7300
2024-08-05 00:00:00+00:00,16.114016552125833,16.260341187014358,15.846972261910672,15.949400901794434,7500
2024-08-06 00:00:00+00:00,16.114018025099426,16.20089773990385,15.766495677226919,16.059144973754883,19000
2024-08-07 00:00:00+00:00,15.967690696507479,16.04999852437214,15.867093596927457,15.976836204528809,16300
2024-08-08 00:00:00+00:00,16.0682921634377,16.11401971100901,15.90825010775708,16.05000114440918,9100
2024-08-09 00:00:00+00:00,16.08658122109698,16.13230701876555,15.93111106696552,15.958547592163086,6600
2024-08-12 00:00:00+00:00,16.01341966894549,16.07743648649352,15.846060171407455,15.912820816040039,3000
2024-08-13 00:00:00+00:00,15.9951287980716,16.251197814941406,15.857949652877137,16.251197814941406,6000
2024-08-14 00:00:00+00:00,16.251194972013764,16.461536407470703,16.187178165077057,16.461536407470703,5500
2024-08-15 00:00:00+00:00,16.461538543003826,16.57128290079457,16.461538543003826,16.470684051513672,13200
2024-08-16 00:00:00+00:00,16.470681914794113,16.470681914794113,16.242049464690353,16.461536407470703,9100
2024-08-19 00:00:00+00:00,16.580426419541595,16.708461792456756,16.516409605247695,16.543846130371094,7000
2024-08-20 00:00:00+00:00,16.54384473023227,16.745040664460817,16.54384473023227,16.73589515686035,2800
2024-08-21 00:00:00+00:00,16.745042069627775,17.110853682707457,16.745042069627775,16.964529037475586,8200
2024-08-22 00:00:00+00:00,16.964529037475586,17.004768925428927,16.79991511983525,16.964529037475586,3900
2024-08-23 00:00:00+00:00,17.03769055840647,17.275468531801792,17.03769055840647,17.257179260253906,4100
2024-08-26 00:00:00+00:00,17.293762002817047,17.376069841612996,17.0111722214383,17.202308654785156,14700
2024-08-27 00:00:00+00:00,17.220597228503575,17.325767953294857,17.193160704690825,17.257179260253906,3400
2024-08-28 00:00:00+00:00,17.33034186191305,17.36692214993236,17.255349742198856,17.357776641845703,2800
2024-08-29 00:00:00+00:00,17.357775898244007,17.357775898244007,17.21968274400419,17.238887786865234,4000
2024-08-30 00:00:00+00:00,17.284615627619058,17.284615627619058,16.59871816823475,16.662734985351562,32900
2024-09-03 00:00:00+00:00,16.699313427779202,16.781621244743846,16.59871459719418,16.671876907348633,10200
2024-09-04 00:00:00+00:00,16.735898379457954,16.955387115478516,16.717609105062536,16.955387115478516,4700
2024-09-05 00:00:00+00:00,16.955385227827545,17.21145248413086,16.946239719484232,17.21145248413086,9400
2024-09-06 00:00:00+00:00,17.23888824437874,17.32119607148971,17.12182818483587,17.257179260253906,13100
2024-09-09 00:00:00+00:00,17.220597962324973,17.376068115234375,17.1977350636704,17.376068115234375,8100
2024-09-10 00:00:00+00:00,17.302906409947365,17.37606873484731,17.275469883987103,17.369667053222656,14300
2024-09-11 00:00:00+00:00,17.36692353740173,17.376069046219033,17.27547019355614,17.33034324645996,10300
2024-09-12 00:00:00+00:00,17.376069257378298,17.67786407470703,17.31845412102383,17.67786407470703,25300
2024-09-13 00:00:00+00:00,17.792199562231588,17.857270020921433,17.39247900395165,17.68065071105957,10100
2024-09-16 00:00:00+00:00,17.70853756112883,17.875862615873125,17.49008698235673,17.792200088500977,13300
2024-09-17 00:00:00+00:00,17.755017630498408,17.987413144580753,17.736425563842925,17.931638717651367,10900
2024-09-18 00:00:00+00:00,18.006006023460092,18.591641965228444,17.968821888471805,18.340654373168945,38000
2024-09-19 00:00:00+00:00,18.49868249187745,18.991361618041992,18.49868249187745,18.991361618041992,26200
2024-09-20 00:00:00+00:00,18.991362374663666,19.070376001223718,18.76826288591884,18.96347427368164,17000
2024-09-23 00:00:00+00:00,19.102911094762742,19.127081136713628,18.650205074278876,18.861221313476562,5800
2024-09-24 00:00:00+00:00,18.86122183080892,19.130799720270097,18.86122183080892,18.97277069091797,4400
2024-09-25 00:00:00+00:00,19.121502090959474,19.327869415283203,19.121502090959474,19.327869415283203,7200
2024-09-26 00:00:00+00:00,19.335303621465894,19.335303621465894,18.39642742337353,18.45220184326172,36600
2024-09-27 00:00:00+00:00,18.55445507138696,18.56375110375181,18.126848220825195,18.126848220825195,21800
2024-09-30 00:00:00+00:00,18.21980903713583,18.415020421962254,17.894454956054688,17.894454956054688,31800
2024-10-01 00:00:00+00:00,18.04318890104275,18.51727599746882,18.014371727514447,18.49868392944336,10300
2024-10-02 00:00:00+00:00,18.415019303155965,18.452203434980216,18.026454699992303,18.15473747253418,5500
2024-10-03 00:00:00+00:00,18.238400415161514,18.545162417612016,18.04318726467281,18.35924530029297,5200
2024-10-04 00:00:00+00:00,18.349950915908334,18.47544471541904,18.22910601991869,18.3034725189209,5300
2024-10-07 00:00:00+00:00,18.303471680794395,18.303471680794395,17.801496505737305,17.801496505737305,5200
2024-10-08 00:00:00+00:00,18.024596003573045,18.024596003573045,17.68994765970037,17.847976684570312,3100
2024-10-09 00:00:00+00:00,17.84797641185149,18.21980888438234,17.513326300055187,17.7457218170166,11600
2024-10-10 00:00:00+00:00,17.596987995440593,17.670425415039062,17.596987995440593,17.670425415039062,1100
2024-10-11 00:00:00+00:00,17.810793446426466,17.968822479248047,17.56910188016774,17.968822479248047,6100
2024-10-14 00:00:00+00:00,17.968822221004796,18.006006356681215,17.755018759976913,17.913047790527344,8800
2024-10-15 00:00:00+00:00,18.015298251589474,18.191919326782227,17.95022779573871,18.191919326782227,3300
2024-10-16 00:00:00+00:00,18.19192115518033,18.52657127380371,18.136146726422144,18.52657127380371,7100
2024-10-17 00:00:00+00:00,18.526571627827845,18.526571627827845,18.117555005365276,18.29417610168457,6800
2024-10-18 00:00:00+00:00,18.312768670275762,18.424317532975298,18.145443603189253,18.210514068603516,2800
2024-10-21 00:00:00+00:00,18.294173915855936,18.294173915855936,17.662057876586914,17.662057876586914,6600
2024-10-22 00:00:00+00:00,17.717836259179503,18.28952910017748,17.68065389310933,18.247697830200195,19500
2024-10-23 00:00:00+00:00,18.219809345607406,18.45220486845179,18.047837155152955,18.238401412963867,21400
2024-10-24 00:00:00+00:00,18.41501960488572,18.50797816293248,18.136145703782468,18.405723571777344,3500
2024-10-25 00:00:00+00:00,18.758967667148315,18.861222268820562,17.857271866301506,18.210514068603516,17600
2024-10-28 00:00:00+00:00,18.21051194832081,18.47079555270978,18.21051194832081,18.39642906188965,4500
2024-10-29 00:00:00+00:00,18.37783743013958,18.37783743013958,17.94093273484114,18.024595260620117,10000
2024-10-30 00:00:00+00:00,18.033893585205078,18.39643183399036,18.033893585205078,18.033893585205078,9100
2024-10-31 00:00:00+00:00,17.875862275465725,18.219808411783408,17.504029812579745,18.024595260620117,16700
2024-11-01 00:00:00+00:00,18.14544356534386,18.219810064667517,17.744793895096915,17.773611068725586,6900
2024-11-04 00:00:00+00:00,17.8386809414958,18.23840152697275,17.8386809414958,18.145442962646484,5900
2024-11-05 00:00:00+00:00,18.015299092444067,18.73107768628497,17.978116732952568,18.647415161132812,4600
2024-11-06 00:00:00+00:00,18.4893869802526,18.600937609846692,18.228174288446997,18.331357955932617,10500
2024-11-07 00:00:00+00:00,19.03784070312074,19.03784070312074,18.46242987393009,18.468936920166016,6700
2024-11-08 00:00:00+00:00,18.666007240549774,18.842628324110677,18.652993148763024,18.69389533996582,7400
2024-11-11 00:00:00+00:00,18.851922804782863,18.851922804782863,18.59163921744535,18.656709671020508,6300
2024-11-12 00:00:00+00:00,18.63811760627421,18.944879582440585,18.32205959773469,18.656709671020508,28800
2024-11-13 00:00:00+00:00,18.647416425825476,18.758967057939543,18.322062336283025,18.582345962524414,23000
2024-11-14 00:00:00+00:00,18.768261123771314,18.768261123771314,18.29417408981155,18.38713264465332,6300
2024-11-15 00:00:00+00:00,18.452203922716773,18.452203922716773,17.98741290085004,18.024595260620117,7000
2024-11-18 00:00:00+00:00,18.02459494768831,18.043187013769085,17.65369156265079,17.727128982543945,7800
2024-11-19 00:00:00+00:00,17.773608452245277,17.899100460787345,17.466846466064453,17.466846466064453,5800
2024-11-20 00:00:00+00:00,17.46684821522621,17.46684821522621,17.271635055541992,17.271635055541992,6400
2024-11-21 00:00:00+00:00,17.411070744553342,17.44825487627331,17.30045096684931,17.33670425415039,15800
2024-11-22 00:00:00+00:00,17.36459491063317,17.598848592039875,17.06712890520654,17.448257446289062,15200
2024-11-25 00:00:00+00:00,17.587693886507747,17.587693886507747,17.178677254811138,17.29022789001465,25800
2024-11-26 00:00:00+00:00,17.290227993370436,17.350651328343414,16.82543692781229,17.002058029174805,22100
2024-11-27 00:00:00+00:00,16.94628044559795,17.17588697216476,16.76036509832719,17.113605499267578,10200
2024-11-29 00:00:00+00:00,17.150789855112244,17.401775665836702,16.890506237910966,16.927688598632812,81400
2024-12-02 00:00:00+00:00,16.974169127175973,17.22701485918577,16.630222974732284,16.74177360534668,28000
2024-12-03 00:00:00+00:00,16.741773718999493,16.741773718999493,16.509378195592568,16.648815155029297,17800
2024-12-04 00:00:00+00:00,16.778955705479927,16.816139839451186,16.611632421720557,16.685998916625977,8700
2024-12-05 00:00:00+00:00,16.685999321689586,16.890506744384766,16.685999321689586,16.890506744384766,10200
2024-12-06 00:00:00+00:00,16.899801625012596,17.011350475949005,16.620925951597535,16.86261749267578,6800
2024-12-09 00:00:00+00:00,16.90909866474971,16.90909866474971,16.648815042007538,16.74177360534668,5600
2024-12-10 00:00:00+00:00,16.685998148282838,16.881209523531716,16.565151491477994,16.66740608215332,12200
2024-12-11 00:00:00+00:00,16.732476913511064,16.87005572368409,16.602335993777835,16.63022232055664,9600
2024-12-12 00:00:00+00:00,16.56515336582109,16.6116335364041,16.323461797901075,16.425716400146484,29200
2024-12-13 00:00:00+00:00,16.407122642963046,16.407122642963046,16.081768574522798,16.239797592163086,23600
2024-12-16 00:00:00+00:00,16.280502230029985,16.43194861125399,16.081727726308934,16.346759796142578,16500
2024-12-17 00:00:00+00:00,16.337291900539405,16.384618211074184,15.958676000112106,16.375152587890625,14800
2024-12-18 00:00:00+00:00,16.375152530133125,16.564461382370567,16.024933500491777,16.50766944885254,74500
2024-12-19 00:00:00+00:00,16.422481687086808,16.422481687086808,15.911348836869161,16.22370719909668,26400
2024-12-20 00:00:00+00:00,16.29943031778649,16.517136052396634,16.12905450711956,16.356224060058594,11600
2024-12-23 00:00:00+00:00,16.46034329096228,16.46034329096228,15.99653853373503,16.138519287109375,28100
2024-12-24 00:00:00+00:00,16.26157039638411,16.26157039638411,15.655784893267702,15.864023208618164,28000
2024-12-26 00:00:00+00:00,15.95867759060186,15.968143214728794,15.674714282943484,15.778834342956543,20800
2024-12-27 00:00:00+00:00,15.854556953068336,15.958677009288703,15.703110583320424,15.920814514160156,29300
2024-12-30 00:00:00+00:00,15.845091703062842,16.119589383070636,15.669036151634835,16.062795639038086,20900
2024-12-31 00:00:00+00:00,16.100656809397716,16.280500039926885,15.684178414366027,15.769367218017578,112300
2025-01-02 00:00:00+00:00,15.873487174490018,16.66668762017195,15.873487174490018,16.204776763916016,16000
2025-01-03 00:00:00+00:00,16.289963784621605,16.479272637526766,16.289963784621605,16.375152587890625,9200
2025-01-06 00:00:00+00:00,16.564461651597412,17.624587991668186,16.55121014004839,17.55832862854004,167900
2025-01-07 00:00:00+00:00,17.64351841942892,17.85175853299502,17.27436811684632,17.406883239746094,44700
2025-01-08 00:00:00+00:00,17.52993356401102,17.804429418295452,17.473139824186894,17.55832862854004,36800
2025-01-10 00:00:00+00:00,17.492071110593304,17.580099782676246,17.151317697788482,17.255435943603516,50800
2025-01-13 00:00:00+00:00,17.255438130561178,17.35861217411792,17.08506049987355,17.29330062866211,38900
2025-01-14 00:00:00+00:00,17.378487160097627,17.542239012635395,17.167407191153632,17.321693420410156,20500
2025-01-15 00:00:00+00:00,17.59619367172076,17.87068956578395,17.4826079809952,17.50153923034668,36500
2025-01-16 00:00:00+00:00,17.416349007548586,17.416349007548586,16.9620098920938,17.03773307800293,64000
2025-01-17 00:00:00+00:00,17.066130931805674,17.340626819503417,17.03773405843697,17.2923526763916,22400
2025-01-21 00:00:00+00:00,17.321695185272386,17.96534319091236,17.292352291725766,17.757104873657227,29100
2025-01-22 00:00:00+00:00,17.880153444778166,17.9274815635361,17.425814337000748,17.60565757751465,18500
2025-01-23 00:00:00+00:00,17.463677445032857,17.581995038006298,17.463677445032857,17.482606887817383,7800
