"('date', '')","('open', 'BFZ')","('high', 'BFZ')","('low', 'BFZ')","('close', 'BFZ')","('volume', 'BFZ')"
2024-03-05 00:00:00+00:00,10.714019727629966,10.723099613035808,10.686780937317966,10.704939842224121,25100
2024-03-06 00:00:00+00:00,10.71401987815423,10.759418439915734,10.668621316392727,10.750338554382324,115600
2024-03-07 00:00:00+00:00,10.777578499416094,10.832056952545955,10.768498612910179,10.822977066040039,84100
2024-03-08 00:00:00+00:00,10.850214100781562,10.886532775012162,10.822975311584985,10.86837387084961,56300
2024-03-11 00:00:00+00:00,10.850214052689326,10.895612611752728,10.850214052689326,10.859293937683105,26200
2024-03-12 00:00:00+00:00,10.85929489832766,10.877453804016113,10.841135126733635,10.877453804016113,70400
2024-03-13 00:00:00+00:00,10.895613575610136,10.895613575610136,10.850215012530647,10.877453804016113,41300
2024-03-14 00:00:00+00:00,10.86924806172782,10.878366767071363,10.796300158194688,10.860129356384277,43900
2024-03-15 00:00:00+00:00,10.8418915342379,10.869246777428655,10.8418915342379,10.851009368896484,25600
2024-03-18 00:00:00+00:00,10.923957263810166,10.923957263810166,10.832772829971814,10.851009368896484,63100
2024-03-19 00:00:00+00:00,10.851010651040735,10.878366767071363,10.841892815304798,10.860129356384277,35800
2024-03-20 00:00:00+00:00,10.851010703460059,10.869248114235246,10.823655456904888,10.83277416229248,41700
2024-03-21 00:00:00+00:00,10.814536567094748,10.860129223647604,10.641285515723002,10.65952205657959,186900
2024-03-22 00:00:00+00:00,10.74158763885498,10.768943751939311,10.68687715190134,10.74158763885498,65800
2024-03-25 00:00:00+00:00,10.705113691016717,10.750706343216425,10.705113691016717,10.74158763885498,55500
2024-03-26 00:00:00+00:00,10.768943751939311,10.768943751939311,10.732469804101049,10.74158763885498,26200
2024-03-27 00:00:00+00:00,10.714233621813099,10.787181525839813,10.714233621813099,10.77806282043457,26500
2024-03-28 00:00:00+00:00,10.768944984636938,10.787181525839813,10.759826279231698,10.77806282043457,68300
2024-04-01 00:00:00+00:00,10.695996211002614,10.805418936650296,10.695996211002614,10.77806282043457,89800
2024-04-02 00:00:00+00:00,10.705113349479705,10.796298650969932,10.677758106875629,10.787179946899414,82900
2024-04-03 00:00:00+00:00,10.714231198356147,10.741586438776768,10.66863855125017,10.732468605041504,51300
2024-04-04 00:00:00+00:00,10.741588868421214,10.787181525839813,10.741588868421214,10.77806282043457,45800
2024-04-05 00:00:00+00:00,10.714232773893068,10.73247018326025,10.668640120082653,10.72335147857666,56900
2024-04-08 00:00:00+00:00,10.759823845462124,10.759823845462124,10.714231198356147,10.732468605041504,34800
2024-04-09 00:00:00+00:00,10.695995364525885,10.750706723019892,10.677758824766244,10.72335147857666,27300
2024-04-10 00:00:00+00:00,10.58657392954371,10.64128529016899,10.577456094112476,10.59569263458252,88700
2024-04-11 00:00:00+00:00,10.641286632084183,10.641286632084183,10.568338721789797,10.577457427978516,183200
2024-04-12 00:00:00+00:00,10.587528228759766,10.596686326050758,10.56005131654422,10.587528228759766,83600
2024-04-15 00:00:00+00:00,10.560053327343853,10.578371272308909,10.495942266861542,10.514259338378906,50700
2024-04-16 00:00:00+00:00,10.477624477898056,10.697435453513032,10.450148433489073,10.615006446838379,81700
2024-04-17 00:00:00+00:00,10.64248225921721,10.64248225921721,10.560053254339696,10.596688270568848,28600
2024-04-18 00:00:00+00:00,10.59668743333373,10.605846405029297,10.578370363390212,10.605846405029297,24900
2024-04-19 00:00:00+00:00,10.624164078164634,10.624164078164634,10.550894053359162,10.578370094299316,14700
2024-04-22 00:00:00+00:00,10.578369258021251,10.596686326050758,10.56005131654422,10.587528228759766,33500
2024-04-23 00:00:00+00:00,10.560052505292248,10.752386545214549,10.560052505292248,10.706592559814453,33100
2024-04-24 00:00:00+00:00,10.697434375089735,10.697434375089735,10.59668743333373,10.605846405029297,34700
2024-04-25 00:00:00+00:00,10.550896644592285,10.560054744856446,10.541737670880316,10.550896644592285,19000
2024-04-26 00:00:00+00:00,10.578370363390212,10.633322446668382,10.550894321751127,10.605846405029297,12800
2024-04-29 00:00:00+00:00,10.660799361755082,10.660799361755082,10.59668743333373,10.605846405029297,43400
2024-04-30 00:00:00+00:00,10.560052034803073,10.587528948887506,10.550893936889178,10.56921100616455,16000
2024-05-01 00:00:00+00:00,10.624166522985469,10.679118617511289,10.596689602274765,10.63332462310791,57400
2024-05-02 00:00:00+00:00,10.67911681855582,10.688275790583175,10.624164733286978,10.642481803894043,73400
2024-05-03 00:00:00+00:00,10.715753555297852,10.779865496344836,10.715753555297852,10.715753555297852,66000
2024-05-06 00:00:00+00:00,10.715752377219674,10.807340355247547,10.715752377219674,10.779864311218262,25900
2024-05-07 00:00:00+00:00,10.86229133605957,10.880609279176984,10.825656323272346,10.86229133605957,35900
2024-05-08 00:00:00+00:00,10.862291182875852,10.898926195146439,10.834815142034811,10.843974113464355,22400
2024-05-09 00:00:00+00:00,10.862292478962447,10.862292478962447,10.779864346604015,10.789022445678711,39800
2024-05-10 00:00:00+00:00,10.789022178387507,10.79818115068299,10.734070091509954,10.76154613494873,45100
2024-05-13 00:00:00+00:00,10.816496941658174,10.816496941658174,10.715750013362399,10.743226051330566,67300
2024-05-14 00:00:00+00:00,10.771744709862963,10.771744709862963,10.716551780700684,10.716551780700684,56000
2024-05-15 00:00:00+00:00,10.762543178925258,10.808537129396292,10.762543178925258,10.790139198303223,93700
2024-05-16 00:00:00+00:00,10.780944476144084,10.808540504138335,10.76254653930664,10.76254653930664,47000
2024-05-17 00:00:00+00:00,10.780944650330042,10.808540678770159,10.762546713195347,10.771745681762695,46200
2024-05-20 00:00:00+00:00,10.918924820399862,10.918924820399862,10.808539837964414,10.836135864257812,60500
2024-05-21 00:00:00+00:00,10.836134459605866,10.836134459605866,10.799339470230327,10.808538436889648,55400
2024-05-22 00:00:00+00:00,10.790140984443822,10.808538918582386,10.725749969482422,10.725749969482422,57400
2024-05-23 00:00:00+00:00,10.77174443495996,10.77174443495996,10.652160489211767,10.69815444946289,32600
2024-05-24 00:00:00+00:00,10.698154392975798,10.762545410630288,10.67975645806776,10.75334644317627,54400
2024-05-28 00:00:00+00:00,10.75334551655168,10.75334551655168,10.624563492339952,10.642960548400879,117200
2024-05-29 00:00:00+00:00,10.615365964857023,10.62456493276551,10.560173034667969,10.560173034667969,89300
2024-05-30 00:00:00+00:00,10.560171654568654,10.670557500520538,10.560171654568654,10.5877685546875,125100
2024-05-31 00:00:00+00:00,10.587771079847133,10.670560045425153,10.587771079847133,10.624566078186035,75700
2024-06-03 00:00:00+00:00,10.624566013358802,10.688957040743501,10.58777101524441,10.679758071899414,62400
2024-06-04 00:00:00+00:00,10.67975645806776,10.771744378084307,10.624564407867291,10.75334644317627,65200
2024-06-05 00:00:00+00:00,10.753347097664752,10.946521039647324,10.725751070884922,10.900527954101562,190100
2024-06-06 00:00:00+00:00,10.900527720797516,10.983315799365096,10.863732726791305,10.946520805358887,76700
2024-06-07 00:00:00+00:00,10.918922728748642,11.010910635121052,10.85453172064497,10.992512702941895,131800
2024-06-10 00:00:00+00:00,10.992514454706377,11.08450237573796,10.983315487150852,11.038508415222168,155800
2024-06-11 00:00:00+00:00,11.066104615818691,11.084502551221005,11.001713596434282,11.047707557678223,61000
2024-06-12 00:00:00+00:00,11.148891617417977,11.148891617417977,10.992512702941895,10.992512702941895,74300
2024-06-13 00:00:00+00:00,11.056908876668038,11.102901970430718,11.03851093735334,11.075305938720703,34100
2024-06-14 00:00:00+00:00,11.102113044175589,11.203797357246163,11.02816065620026,11.120600700378418,213200
2024-06-17 00:00:00+00:00,11.129843085311677,11.129843085311677,11.046646442526708,11.092866897583008,70400
2024-06-18 00:00:00+00:00,11.09286561419859,11.120597531391196,11.01891324729714,11.046645164489746,56200
2024-06-20 00:00:00+00:00,11.028159470958505,11.055891393073288,10.963450477248132,10.991183280944824,71800
2024-06-21 00:00:00+00:00,11.037402175199077,11.092866897583008,11.009670254798039,11.092866897583008,50100
2024-06-24 00:00:00+00:00,11.092868182673923,11.111356719471052,11.046647722263057,11.055891990661621,49900
2024-06-25 00:00:00+00:00,11.083622630255377,11.102111164910639,11.055890709854339,11.092866897583008,58700
2024-06-26 00:00:00+00:00,11.06513497718197,11.092866897583008,11.037402175199077,11.092866897583008,70600
2024-06-27 00:00:00+00:00,11.120599173022532,11.120599173022532,11.028159141540527,11.028159141540527,90400
2024-06-28 00:00:00+00:00,11.065134048461914,11.111354499638834,11.046645515358435,11.065134048461914,84800
2024-07-01 00:00:00+00:00,11.065135660972185,11.074379047289174,10.963450477248132,10.991183280944824,60200
2024-07-02 00:00:00+00:00,11.00966898103902,11.065133697005985,11.00966898103902,11.046645164489746,34600
2024-07-03 00:00:00+00:00,11.046645164489746,11.10210988045671,11.037400898231626,11.046645164489746,29500
2024-07-05 00:00:00+00:00,11.102110814718962,11.102110814718962,11.065134628156626,11.07437801361084,25100
2024-07-08 00:00:00+00:00,11.092866245544018,11.092866245544018,11.046645793204558,11.083621978759766,45200
2024-07-09 00:00:00+00:00,11.102111187002604,11.148331642150879,11.102111187002604,11.148331642150879,79300
2024-07-10 00:00:00+00:00,11.213040332674248,11.222284600500306,11.129843685403534,11.157575607299805,29600
2024-07-11 00:00:00+00:00,11.23152893238439,11.250017469593148,11.222285545361986,11.24077320098877,135600
2024-07-12 00:00:00+00:00,11.240771944891998,11.259260480034762,11.240771944891998,11.250016212463379,66400
2024-07-15 00:00:00+00:00,11.249086380004883,11.249086380004883,11.165485323736329,11.249086380004883,61200
2024-07-16 00:00:00+00:00,11.24908777340198,11.24908777340198,11.156197404083077,11.174775123596191,84100
2024-07-17 00:00:00+00:00,11.146908101388187,11.211931448499085,11.119041079180182,11.174775123596191,67800
2024-07-18 00:00:00+00:00,11.165484059007843,11.193351074607497,11.11903844242412,11.137616157531738,326300
2024-07-19 00:00:00+00:00,11.11904166468907,11.128330081996408,11.063306731461495,11.08188533782959,25600
2024-07-22 00:00:00+00:00,11.100459841440049,11.146905458023774,11.100459841440049,11.137616157531738,32600
2024-07-23 00:00:00+00:00,11.184065818786621,11.193355122638094,11.165488096960447,11.184065818786621,82800
2024-07-24 00:00:00+00:00,11.20264037509953,11.20264037509953,11.11903844242412,11.137616157531738,60300
2024-07-25 00:00:00+00:00,11.184061774115461,11.184061774115461,11.100459841440049,11.137616157531738,37600
2024-07-26 00:00:00+00:00,11.146907292217715,11.184063614423378,11.11904027203262,11.156196594238281,55200
2024-07-29 00:00:00+00:00,11.146905458023774,11.276953007282907,11.11903844242412,11.137616157531738,44500
2024-07-30 00:00:00+00:00,11.174772473623426,11.174772473623426,11.11903844242412,11.137616157531738,34700
2024-07-31 00:00:00+00:00,11.156197404083077,11.267666378791759,11.156197404083077,11.174775123596191,47700
2024-08-01 00:00:00+00:00,11.193352475117157,11.258375814944202,11.146906852722168,11.146906852722168,126100
2024-08-02 00:00:00+00:00,11.24908703686289,11.286243359332957,11.202642298182761,11.221220016479492,84400
2024-08-05 00:00:00+00:00,11.239798535424908,11.239798535424908,11.07259464263916,11.07259464263916,174400
2024-08-06 00:00:00+00:00,11.137618211238047,11.221220159329128,11.091172586090046,11.202642440795898,55300
2024-08-07 00:00:00+00:00,11.211930857124205,11.286243503010363,11.202642440795898,11.202642440795898,67400
2024-08-08 00:00:00+00:00,11.202642218464508,11.22121993662904,11.146907292217715,11.156196594238281,79200
2024-08-09 00:00:00+00:00,11.174772473623426,11.193351074607497,11.128326857039703,11.137616157531738,58700
2024-08-12 00:00:00+00:00,11.165485230555062,11.165485230555062,11.091171704697828,11.10046100616455,92800
2024-08-13 00:00:00+00:00,11.128330081996408,11.146908688364503,11.072596034645542,11.08188533782959,76300
2024-08-14 00:00:00+00:00,11.109750822116562,11.128328540033783,11.081883802302437,11.091172218322754,80500
2024-08-15 00:00:00+00:00,11.099573915595169,11.099573915595169,11.062233081247928,11.080903053283691,108600
2024-08-16 00:00:00+00:00,11.10890863007619,11.15558489630859,11.06223325411952,11.099574089050293,92900
2024-08-19 00:00:00+00:00,11.127579405806246,11.127579405806246,11.062233167756483,11.090238571166992,71800
2024-08-20 00:00:00+00:00,11.099575236176726,11.155586049223665,11.099575236176726,11.127580642700195,64600
2024-08-21 00:00:00+00:00,11.164921004582736,11.164921004582736,11.062233924865723,11.062233924865723,178900
2024-08-22 00:00:00+00:00,11.062234622258737,11.099575461807698,11.015558350253576,11.034228324890137,119400
2024-08-23 00:00:00+00:00,11.034228495455727,11.062234793257245,11.015558520530568,11.052899360656738,183500
2024-08-26 00:00:00+00:00,11.062234707830266,11.090240115139661,11.015558435464042,11.043563842773438,106700
2024-08-27 00:00:00+00:00,11.043563757346336,11.043563757346336,10.987552943160814,11.034228324890137,77700
2024-08-28 00:00:00+00:00,11.043561737419642,11.043561737419642,10.987550933478797,11.015556335449219,66300
2024-08-29 00:00:00+00:00,11.043563735280408,11.043563735280408,11.006222895806058,11.024893760681152,65800
2024-08-30 00:00:00+00:00,11.043563757346336,11.043563757346336,11.006222917797375,11.034228324890137,73100
2024-09-03 00:00:00+00:00,11.052897822817894,11.118244061377816,11.052897822817894,11.099574089050293,122200
2024-09-04 00:00:00+00:00,11.127580642700195,11.146250616957236,11.080904371643864,11.127580642700195,122800
2024-09-05 00:00:00+00:00,11.127581112462638,11.202262793195203,11.118245679802103,11.192927360534668,135800
2024-09-06 00:00:00+00:00,11.192927360534668,11.202262793195203,11.155586520168384,11.192927360534668,113100
2024-09-09 00:00:00+00:00,11.202261057738347,11.220931920166924,11.164920223156916,11.211596488952637,108100
2024-09-10 00:00:00+00:00,11.267607579434538,11.286278442333295,11.230266743912766,11.248937606811523,141300
2024-09-11 00:00:00+00:00,11.276944438072753,11.314285278320312,11.24893903045605,11.314285278320312,119300
2024-09-12 00:00:00+00:00,11.34228799320288,11.34228799320288,11.295612621681368,11.332953453063965,90200
2024-09-13 00:00:00+00:00,11.370296306654618,11.370296306654618,11.342290010430014,11.351625442504883,51800
2024-09-16 00:00:00+00:00,11.425734066233657,11.425734066233657,11.31316536787378,11.360068321228027,168700
2024-09-17 00:00:00+00:00,11.406972169198765,11.406972169198765,11.341307318809626,11.360068321228027,96900
2024-09-18 00:00:00+00:00,11.388211166780364,11.39759122068132,11.31316536787378,11.360068321228027,85500
2024-09-19 00:00:00+00:00,11.33192610916478,11.39759095804077,11.33192610916478,11.378829956054688,110600
2024-09-20 00:00:00+00:00,11.360067949801158,11.38821079443334,11.285022153348256,11.322545051574707,132800
2024-09-23 00:00:00+00:00,11.350686651435726,11.350686651435726,11.294401862960283,11.313163757324219,39300
2024-09-24 00:00:00+00:00,11.294402094601441,11.33192498948252,11.25687919972036,11.266260147094727,89200
2024-09-25 00:00:00+00:00,11.285022448859426,11.341307244981213,11.266261446563153,11.275642395019531,48600
2024-09-26 00:00:00+00:00,11.313165294228561,11.322545348068456,11.266261446563153,11.275642395019531,48000
2024-09-27 00:00:00+00:00,11.31316499798044,11.360067949801158,11.303784049769712,11.322545051574707,51600
2024-09-30 00:00:00+00:00,11.322544790412667,11.350687634395717,11.313164737034759,11.341306686401367,71600
2024-10-01 00:00:00+00:00,11.369446785072677,11.435111621111458,11.369446785072677,11.397588729858398,105700
2024-10-02 00:00:00+00:00,11.397589424281588,11.416351318359375,11.388209371859043,11.416351318359375,79100
2024-10-03 00:00:00+00:00,11.37883021826292,11.39759122068132,11.341307318809626,11.360068321228027,40900
2024-10-04 00:00:00+00:00,11.350688242819578,11.36944924519747,11.285022497955728,11.331926345825195,84600
2024-10-07 00:00:00+00:00,11.34130570425376,11.34130570425376,11.266259916030743,11.313163757324219,66000
2024-10-08 00:00:00+00:00,11.294402122497559,11.32254407007378,11.275641122318872,11.294402122497559,62100
2024-10-09 00:00:00+00:00,11.285021521377274,11.303783416748047,11.275641468308299,11.303783416748047,46700
2024-10-10 00:00:00+00:00,11.322545348068456,11.322545348068456,11.266261446563153,11.275642395019531,48900
2024-10-11 00:00:00+00:00,11.285022497955728,11.341307294322386,11.285022497955728,11.331926345825195,69200
2024-10-14 00:00:00+00:00,11.350686912266386,11.350686912266386,11.285021175100022,11.294402122497559,45900
2024-10-15 00:00:00+00:00,11.302888120288179,11.350022947031926,11.284034729003906,11.284034729003906,35500
2024-10-16 00:00:00+00:00,11.350022390051869,11.359449534742408,11.312314710311709,11.340595245361328,37700
2024-10-17 00:00:00+00:00,11.331169028968697,11.45371831417434,11.331169028968697,11.444292068481445,97100
2024-10-18 00:00:00+00:00,11.47257109974895,11.529132162580149,11.40658289343859,11.50085163116455,68600
2024-10-21 00:00:00+00:00,11.491423951210558,11.529131624344943,11.4348628910199,11.453716278076172,46600
2024-10-22 00:00:00+00:00,11.453717099913655,11.453717099913655,11.368875503540039,11.368875503540039,36300
2024-10-23 00:00:00+00:00,11.368877463192007,11.368877463192007,11.246327270832502,11.255753517150879,75500
2024-10-24 00:00:00+00:00,11.255753193945575,11.255753193945575,11.170911585384019,11.189764976501465,56800
2024-10-25 00:00:00+00:00,11.25575316478802,11.35002281719715,11.246326918764735,11.293460845947266,62200
2024-10-28 00:00:00+00:00,11.378301517435192,11.378301517435192,11.170909754032785,11.180335998535156,59300
2024-10-29 00:00:00+00:00,11.16148118950458,11.180334575130928,11.020076751708984,11.020076751708984,65400
2024-10-30 00:00:00+00:00,11.067214288879914,11.067214288879914,11.010653219054657,11.038933753967285,92200
2024-10-31 00:00:00+00:00,11.067214288879914,11.067214288879914,11.02950660932241,11.038933753967285,118900
2024-11-01 00:00:00+00:00,11.12377351923011,11.12377351923011,11.010650508406696,11.020076751708984,66700
2024-11-04 00:00:00+00:00,11.095495722814537,11.095495722814537,11.020079464677536,11.038933753967285,44600
2024-11-05 00:00:00+00:00,11.020078439606715,11.123775223010629,11.020078439606715,11.048359870910645,111600
2024-11-06 00:00:00+00:00,10.972944405749889,10.972944405749889,10.906955299075893,10.954090118408203,145600
2024-11-07 00:00:00+00:00,10.972945046191079,11.095495223999023,10.972945046191079,11.095495223999023,148700
2024-11-08 00:00:00+00:00,11.142629623413086,11.16148391266124,11.133203377811002,11.142629623413086,82800
2024-11-11 00:00:00+00:00,11.114348941175102,11.19919144362271,11.0577869732027,11.161483764648438,144600
2024-11-12 00:00:00+00:00,11.13320066155417,11.17090833182864,10.991796223758575,11.020076751708984,99600
2024-11-13 00:00:00+00:00,11.076639939521016,11.123774757365906,10.916382098261517,10.99179744720459,269400
2024-11-14 00:00:00+00:00,11.001223366082636,11.048358178681168,10.954088553484103,11.020076751708984,87000
2024-11-15 00:00:00+00:00,10.981233536913226,11.00965752910171,10.943334579467773,10.943334579467773,84100
2024-11-18 00:00:00+00:00,10.91491005591314,10.981233002318302,10.91491005591314,10.924384117126465,115100
2024-11-19 00:00:00+00:00,10.91491005591314,10.962283072726898,10.87701019673033,10.924384117126465,134300
2024-11-20 00:00:00+00:00,10.895960275309504,10.924384266502894,10.858061319190853,10.877010345458984,102500
2024-11-21 00:00:00+00:00,10.877009182206214,10.905434073942065,10.867535121876557,10.886484146118164,135700
2024-11-22 00:00:00+00:00,10.867536011834233,10.90543496700334,10.829637056665124,10.848586082458496,168000
2024-11-25 00:00:00+00:00,10.86753565453639,10.95280852675891,10.86753565453639,10.905434608459473,202400
2024-11-26 00:00:00+00:00,10.895959580506364,10.905434544827434,10.820161673102472,10.867535591125488,133800
2024-11-27 00:00:00+00:00,10.895959978620565,10.981232853461208,10.839111094199348,10.971757888793945,244400
2024-11-29 00:00:00+00:00,10.99070773280418,11.085454667994172,10.981232768210473,11.05703067779541,141200
2024-12-02 00:00:00+00:00,11.028606958999402,11.094929905622774,11.009657029345652,11.085454940795898,176300
2024-12-03 00:00:00+00:00,11.104404870449649,11.12335389652102,11.085454940795898,11.085454940795898,212400
2024-12-04 00:00:00+00:00,11.085454457373936,11.085454457373936,10.990707523984106,11.066505432128906,120500
2024-12-05 00:00:00+00:00,11.07597976583516,11.094929695129395,11.038080810829058,11.094929695129395,165700
2024-12-06 00:00:00+00:00,11.161253447553246,11.180203378217728,11.104405462724653,11.142304420471191,180400
2024-12-09 00:00:00+00:00,11.17072889487925,11.218102820002116,11.132829935497451,11.161253929138184,224400
2024-12-10 00:00:00+00:00,11.104404302999246,11.189677174918806,11.104404302999246,11.151778221130371,98300
2024-12-11 00:00:00+00:00,11.22757778574318,11.26547674512498,11.161253929138184,11.161253929138184,61400
2024-12-12 00:00:00+00:00,11.189677534435832,11.227576489441935,11.085454730482278,11.094929695129395,178000
2024-12-13 00:00:00+00:00,11.10440465977651,11.180202569788715,11.028606749764304,11.094929695129395,119300
2024-12-16 00:00:00+00:00,11.141591410539158,11.160637302168157,11.046364676868455,11.065409660339355,138500
2024-12-17 00:00:00+00:00,11.093976800436879,11.122545635848088,11.017795055656388,11.027318000793457,218100
2024-12-18 00:00:00+00:00,11.017793310300904,11.074930063914117,10.979702443944726,10.989225387573242,133600
2024-12-19 00:00:00+00:00,10.998750408025602,10.998750408025602,10.913045715501658,10.951136589050293,182400
2024-12-20 00:00:00+00:00,10.989227236400952,11.036841054396195,10.684500254284252,10.7797269821167,231000
2024-12-23 00:00:00+00:00,10.770205729484587,10.779727767250733,10.636887211019348,10.713068962097168,217800
2024-12-24 00:00:00+00:00,10.703545003126958,10.741635875060727,10.703545003126958,10.7321138381958,43400
2024-12-26 00:00:00+00:00,10.665454635465345,10.770205219354423,10.665454635465345,10.722591400146484,167800
2024-12-27 00:00:00+00:00,10.684498499506404,10.69402053501516,10.5702258999803,10.636884689331055,204200
2024-12-30 00:00:00+00:00,10.665456327110586,10.722593100854175,10.627365447334265,10.655933380126953,132600
2024-12-31 00:00:00+00:00,10.646409881304633,10.751159559285107,10.646409881304633,10.665454864501953,134400
2025-01-02 00:00:00+00:00,10.69402350944568,10.82734203338623,10.684501471288469,10.82734203338623,46800
2025-01-03 00:00:00+00:00,10.808295651062569,10.855908560165219,10.75115888871815,10.817817687988281,66900
2025-01-06 00:00:00+00:00,10.798774102598307,10.82734203338623,10.760683225495027,10.82734203338623,96400
2025-01-07 00:00:00+00:00,10.846387139430732,10.865432122522146,10.722591570783264,10.789250373840332,80200
2025-01-08 00:00:00+00:00,10.827340800111944,10.87495461810719,10.770204945044084,10.7797269821167,48500
2025-01-10 00:00:00+00:00,10.760682442941262,10.760682442941262,10.684500694274902,10.684500694274902,85500
2025-01-13 00:00:00+00:00,10.732114293185155,10.951136589050293,10.627363709807863,10.951136589050293,80800
2025-01-14 00:00:00+00:00,10.808295582063336,10.932090234729564,10.703545003126958,10.7321138381958,33100
2025-01-15 00:00:00+00:00,10.779020709623833,10.836457252502441,10.75030152524714,10.836457252502441,56400
2025-01-16 00:00:00+00:00,10.798166275024414,10.826885460346395,10.712010544933309,10.798166275024414,49400
2025-01-17 00:00:00+00:00,10.893894471682188,10.893894471682188,10.826884868800258,10.8651762008667,23100
2025-01-21 00:00:00+00:00,10.893895587183403,10.893895587183403,10.846031188964844,10.846031188964844,61500
2025-01-22 00:00:00+00:00,10.83645760918297,10.846030670956964,10.798166275024414,10.798166275024414,106000
2025-01-23 00:00:00+00:00,10.769448201172088,10.88432220576543,10.750302077271146,10.779021263122559,58800
