"('date', '')","('open', 'ACP')","('high', 'ACP')","('low', 'ACP')","('close', 'ACP')","('volume', 'ACP')"
2024-02-02 00:00:00+00:00,5.161276893141612,5.161276893141612,5.070727904283768,5.1009111404418945,597900
2024-02-05 00:00:00+00:00,5.123548125745074,5.123548125745074,5.048090934753418,5.048090934753418,331600
2024-02-06 00:00:00+00:00,5.063182365100436,5.1009111404418945,5.063182365100436,5.1009111404418945,295300
2024-02-07 00:00:00+00:00,5.123547588809743,5.123547588809743,5.093364715576172,5.093364715576172,248600
2024-02-08 00:00:00+00:00,5.078272819519043,5.108455690021915,5.070726921989226,5.078272819519043,303600
2024-02-09 00:00:00+00:00,5.0782732789593865,5.116002050405465,5.070727380746878,5.093364715576172,379300
2024-02-12 00:00:00+00:00,5.108455657958984,5.131092990598156,5.085818325319813,5.108455657958984,353100
2024-02-13 00:00:00+00:00,5.100910613788679,5.108456152192957,5.0782732789593865,5.093364715576172,314900
2024-02-14 00:00:00+00:00,5.108456679625225,5.138639555975084,5.1009111404418945,5.1009111404418945,287400
2024-02-15 00:00:00+00:00,5.138639005742043,5.176367777043595,5.123547569183067,5.161276340484619,326500
2024-02-16 00:00:00+00:00,5.161276836109977,5.16882237520993,5.13863949919359,5.146185398101807,249100
2024-02-20 00:00:00+00:00,5.168822270032073,5.199005145434237,5.1612767310856595,5.183913707733154,439600
2024-02-21 00:00:00+00:00,5.176256937533319,5.222200001076022,5.168599577714696,5.199228286743164,352200
2024-02-22 00:00:00+00:00,5.214543063564107,5.214543063564107,5.183914352055131,5.1915717124938965,265900
2024-02-23 00:00:00+00:00,5.17625584035348,5.1992271846942275,5.160941123962402,5.160941123962402,242400
2024-02-26 00:00:00+00:00,5.160942273836276,5.183913988418127,5.130313564475819,5.137970924377441,216800
2024-02-27 00:00:00+00:00,5.145627110141711,5.183913173384315,5.145627110141711,5.17625617980957,206300
2024-02-28 00:00:00+00:00,5.130312757869261,5.191570532082021,5.130312757869261,5.17625617980957,258000
2024-02-29 00:00:00+00:00,5.20688533782959,5.214542332071194,5.183913624858796,5.20688533782959,234300
2024-03-01 00:00:00+00:00,5.19157079105937,5.237513850168553,5.19157079105937,5.229856491088867,248100
2024-03-04 00:00:00+00:00,5.214542362706536,5.252828429508459,5.206885368419947,5.245171070098877,339900
2024-03-05 00:00:00+00:00,5.237513850168553,5.252828203204947,5.229856491088867,5.229856491088867,151200
2024-03-06 00:00:00+00:00,5.229856716402706,5.260485423795048,5.222199722116118,5.245171070098877,184200
2024-03-07 00:00:00+00:00,5.24517053568173,5.268142246446954,5.2298561835459,5.237513542175293,204000
2024-03-08 00:00:00+00:00,5.245171518110432,5.2758002281188965,5.2375145231698275,5.2758002281188965,273100
2024-03-11 00:00:00+00:00,5.283457363198549,5.298771717550655,5.229856940404675,5.260485649108887,417700
2024-03-12 00:00:00+00:00,5.291115029841722,5.306429386138916,5.268143677957459,5.306429386138916,240600
2024-03-13 00:00:00+00:00,5.321743877654363,5.344715595245361,5.306429520968052,5.344715595245361,271800
2024-03-14 00:00:00+00:00,5.344715459443428,5.352372455030498,5.283458034254653,5.306429386138916,306100
2024-03-15 00:00:00+00:00,5.306428124661257,5.314085483551025,5.291113772004687,5.314085483551025,215200
2024-03-18 00:00:00+00:00,5.35237107735202,5.3830001471856646,5.337056724996677,5.367685794830322,507900
2024-03-19 00:00:00+00:00,5.390658378601074,5.3983157390985035,5.3600296668574465,5.390658378601074,509200
2024-03-20 00:00:00+00:00,5.3828905151650925,5.398425538296344,5.328518119397794,5.351820468902588,432600
2024-03-21 00:00:00+00:00,5.359587305343895,5.359587305343895,5.281912202155977,5.289679527282715,345700
2024-03-22 00:00:00+00:00,5.289679158378659,5.289679158378659,5.219771385192871,5.219771385192871,522500
2024-03-25 00:00:00+00:00,5.243075183930517,5.250842880505921,5.204237441821813,5.212005138397217,477500
2024-03-26 00:00:00+00:00,5.243074435273386,5.243074435273386,5.21977171925872,5.235306739807129,225800
2024-03-27 00:00:00+00:00,5.243075370788574,5.258610394108877,5.16540025418706,5.243075370788574,443700
2024-03-28 00:00:00+00:00,5.250841476747805,5.289678838089584,5.243073782249013,5.266376495361328,272400
2024-04-01 00:00:00+00:00,5.281911849975586,5.289679174584425,5.2430741157791445,5.281911849975586,357400
2024-04-02 00:00:00+00:00,5.258609419449814,5.281912135303304,5.219771683155367,5.250842094421387,249800
2024-04-03 00:00:00+00:00,5.243074750246853,5.281912489143074,5.243074750246853,5.258609771728516,230100
2024-04-04 00:00:00+00:00,5.312982824213154,5.312982824213154,5.219772319814354,5.227540016174316,411100
2024-04-05 00:00:00+00:00,5.243075038510091,5.266377757205828,5.2042372974785795,5.227540016174316,233300
2024-04-08 00:00:00+00:00,5.227539728765191,5.274144793210178,5.227539728765191,5.258609771728516,192500
2024-04-09 00:00:00+00:00,5.266376495361328,5.281911513974852,5.235306087750222,5.266376495361328,232600
2024-04-10 00:00:00+00:00,5.227539414724977,5.266377151288052,5.204236698710311,5.235306739807129,330000
2024-04-11 00:00:00+00:00,5.2508430270125555,5.2508430270125555,5.196470260620117,5.196470260620117,432100
2024-04-12 00:00:00+00:00,5.180934735738969,5.212004779130592,5.142096996307373,5.142096996307373,404300
2024-04-15 00:00:00+00:00,5.1576313460948375,5.235306444454803,5.103258962434904,5.111026287078857,525400
2024-04-16 00:00:00+00:00,5.1576318086944966,5.188701850825225,5.087724399092416,5.1187944412231445,345700
2024-04-17 00:00:00+00:00,5.118793874944478,5.235306334853186,5.118793874944478,5.180933952331543,498400
2024-04-18 00:00:00+00:00,5.173166326530373,5.243074099716161,5.1576313069762065,5.219771385192871,381000
2024-04-19 00:00:00+00:00,5.219771670444931,5.250842081635293,5.1576315888324125,5.188701629638672,475200
2024-04-22 00:00:00+00:00,5.204472657224476,5.243900631360195,5.180816173553467,5.180816173553467,375200
2024-04-23 00:00:00+00:00,5.188701629638672,5.243900719150181,5.17293051492296,5.188701629638672,342100
2024-04-24 00:00:00+00:00,5.220243727585027,5.220243727585027,5.07830369871874,5.101960182189941,868900
2024-04-25 00:00:00+00:00,5.086189933271566,5.094075679779053,5.0309912117715125,5.094075679779053,345800
2024-04-26 00:00:00+00:00,5.109847133879973,5.149275116992314,5.109847133879973,5.1413893699646,289800
2024-04-29 00:00:00+00:00,5.125618251922287,5.157160488006913,5.109847133879973,5.1413893699646,250100
2024-04-30 00:00:00+00:00,5.1492749114351914,5.2202447517859545,5.1098469298968014,5.15716028213501,292900
2024-05-01 00:00:00+00:00,5.1492749114351914,5.180817146260663,5.125618047309537,5.15716028213501,264500
2024-05-02 00:00:00+00:00,5.1650449866058095,5.18081610083613,5.133502758145168,5.149273872375488,242300
2024-05-03 00:00:00+00:00,5.196587158782845,5.2281293869018555,5.172930299687076,5.2281293869018555,272000
2024-05-06 00:00:00+00:00,5.26755787527634,5.306985855102539,5.26755787527634,5.306985855102539,372800
2024-05-07 00:00:00+00:00,5.35429870824738,5.35429870824738,5.322756477719714,5.330642223358154,404800
2024-05-08 00:00:00+00:00,5.35429853498676,5.35429853498676,5.291214075972789,5.299099445343018,271700
2024-05-09 00:00:00+00:00,5.322757244110107,5.346414108418584,5.291215009040873,5.322757244110107,214000
2024-05-10 00:00:00+00:00,5.30698612657549,5.330642990883967,5.30698612657549,5.322757244110107,245900
2024-05-13 00:00:00+00:00,5.338527679443359,5.362184540728766,5.33064230969026,5.338527679443359,237700
2024-05-14 00:00:00+00:00,5.354298461352352,5.401611804962158,5.3464130920905655,5.401611804962158,343900
2024-05-15 00:00:00+00:00,5.417383923253828,5.456811904907227,5.409498552531009,5.456811904907227,356700
2024-05-16 00:00:00+00:00,5.441040787448487,5.464697275630046,5.433155040712568,5.456811904907227,262700
2024-05-17 00:00:00+00:00,5.480468665028885,5.480468665028885,5.448926428546285,5.472583293914795,284300
2024-05-20 00:00:00+00:00,5.512010097503662,5.543552705398428,5.480467865621961,5.512010097503662,595400
2024-05-21 00:00:00+00:00,5.504125276634848,5.519896394149035,5.417383942300265,5.433155059814453,465400
2024-05-22 00:00:00+00:00,5.481164484675809,5.481164484675809,5.361138907030192,5.44915771484375,305400
2024-05-23 00:00:00+00:00,5.4411561254898455,5.4411561254898455,5.337133934436327,5.361138820648193,537600
2024-05-24 00:00:00+00:00,5.3531373190945,5.361138820648193,5.337133934436327,5.361138820648193,217600
2024-05-28 00:00:00+00:00,5.361138595931959,5.377141979919338,5.329131827957201,5.34513521194458,325000
2024-05-29 00:00:00+00:00,5.3451361989336945,5.3451361989336945,5.289124535410599,5.313129425048828,260600
2024-05-30 00:00:00+00:00,5.313129600494194,5.361139762906842,5.273121322592414,5.30512809753418,489000
2024-05-31 00:00:00+00:00,5.34513543599002,5.361138820648193,5.297125282015501,5.361138820648193,412700
2024-06-03 00:00:00+00:00,5.425152887203884,5.433154388973461,5.345135580203342,5.385144233703613,371600
2024-06-04 00:00:00+00:00,5.393145561218262,5.417150828852963,5.369140675134345,5.393145561218262,251100
2024-06-05 00:00:00+00:00,5.433154213425835,5.433154213425835,5.377142176645389,5.393145561218262,292000
2024-06-06 00:00:00+00:00,5.393144928837603,5.409148693084717,5.377141546141229,5.409148693084717,222900
2024-06-07 00:00:00+00:00,5.401148285682623,5.433155059814453,5.3691415115507946,5.433155059814453,285900
2024-06-10 00:00:00+00:00,5.417152067878168,5.449158844344587,5.409150564537,5.441157341003418,349100
2024-06-11 00:00:00+00:00,5.44915771484375,5.44915771484375,5.4251528282451025,5.44915771484375,183700
2024-06-12 00:00:00+00:00,5.449156511653454,5.481163274418323,5.4411550117375915,5.465159893035889,226500
2024-06-13 00:00:00+00:00,5.46516109975978,5.481164484675809,5.4171509450116915,5.44915771484375,213500
2024-06-14 00:00:00+00:00,5.441155458477464,5.465160341746655,5.393144928837603,5.409148693084717,300500
2024-06-17 00:00:00+00:00,5.457159290561712,5.553179594647066,5.425152522533262,5.529174327850342,544700
2024-06-18 00:00:00+00:00,5.545178621126872,5.561182007765228,5.481165074573444,5.5051703453063965,407600
2024-06-20 00:00:00+00:00,5.521173223873618,5.537176609039307,5.489166453542242,5.537176609039307,432100
2024-06-21 00:00:00+00:00,5.537177869338652,5.537177869338652,5.488463742218692,5.520939826965332,195900
2024-06-24 00:00:00+00:00,5.480343297091571,5.496581335819361,5.431629180908203,5.431629180908203,421600
2024-06-25 00:00:00+00:00,5.439748006699407,5.4478672196359925,5.407271929243828,5.431629180908203,310200
2024-06-26 00:00:00+00:00,5.407271862030029,5.4316291133916375,5.399153036339745,5.407271862030029,360300
2024-06-27 00:00:00+00:00,5.415391142180414,5.439748006699407,5.407271929243828,5.431629180908203,493700
2024-06-28 00:00:00+00:00,5.472224195444129,5.504700660705566,5.439748117328081,5.504700660705566,421500
2024-07-01 00:00:00+00:00,5.537176603399052,5.553414642059942,5.447867197191463,5.455986022949219,488000
2024-07-02 00:00:00+00:00,5.50470131513752,5.50470131513752,5.407272682061087,5.439748764038086,717100
2024-07-03 00:00:00+00:00,5.423510097675956,5.4397481367920815,5.399153232574463,5.399153232574463,349400
2024-07-05 00:00:00+00:00,5.439748113662561,5.439748113662561,5.39915320961755,5.4235100746154785,432700
2024-07-08 00:00:00+00:00,5.423509967971618,5.4559860454271965,5.415391142180414,5.431629180908203,381200
2024-07-09 00:00:00+00:00,5.439747472736005,5.488461971282959,5.439747472736005,5.488461971282959,398400
2024-07-10 00:00:00+00:00,5.47222359594047,5.537176132202148,5.47222359594047,5.537176132202148,351100
2024-07-11 00:00:00+00:00,5.577771382951,5.585890595674324,5.52905726804717,5.569652557373047,365400
2024-07-12 00:00:00+00:00,5.5534145190717705,5.577771382951,5.52905726804717,5.569652557373047,387700
2024-07-15 00:00:00+00:00,5.553414564555161,5.642723582370952,5.553414564555161,5.618366718292236,442800
2024-07-16 00:00:00+00:00,5.642724854985535,5.675200939178467,5.634606027510033,5.675200939178467,474300
2024-07-17 00:00:00+00:00,5.667080879211426,5.6833189177764005,5.618366763516502,5.667080879211426,559900
2024-07-18 00:00:00+00:00,5.667080833595042,5.667080833595042,5.602128679857967,5.618366718292236,500900
2024-07-19 00:00:00+00:00,5.610128291698577,5.626604423823693,5.527747631072998,5.527747631072998,394200
2024-07-22 00:00:00+00:00,5.478319234697651,5.527747631072998,5.437128707973874,5.527747631072998,746400
2024-07-23 00:00:00+00:00,5.486557536133486,5.519509802977014,5.453605269289958,5.494795799255371,985900
2024-07-24 00:00:00+00:00,5.437128405133923,5.486556798756182,5.3300333558747175,5.338271617889404,1360800
2024-07-25 00:00:00+00:00,5.371223880304244,5.371223880304244,5.3135572246672975,5.338271617889404,934300
2024-07-26 00:00:00+00:00,5.362986011111511,5.371223880304244,5.321795486681984,5.338271617889404,818600
2024-07-29 00:00:00+00:00,5.3547491513179954,5.3712252868399375,5.330034751624053,5.346510887145996,847800
2024-07-30 00:00:00+00:00,5.428891957577764,5.437129828927707,5.330034751624053,5.346510887145996,806400
2024-07-31 00:00:00+00:00,5.362987061366774,5.404177201040777,5.346510534110736,5.379463195800781,937700
2024-08-01 00:00:00+00:00,5.395937919616699,5.453604178649468,5.371223528015564,5.395937919616699,1164200
2024-08-02 00:00:00+00:00,5.362987415489995,5.379463551011937,5.297082480580169,5.346510887145996,980600
2024-08-05 00:00:00+00:00,5.165273260411095,5.280606206028156,5.074654321015238,5.189987659454346,1189600
2024-08-06 00:00:00+00:00,5.239415593230839,5.288843994047298,5.198225062806117,5.23117733001709,688000
2024-08-07 00:00:00+00:00,5.280605762829579,5.330034163945532,5.206463357566655,5.222939491271973,703100
2024-08-08 00:00:00+00:00,5.239415572410723,5.2723678394907525,5.181748908609668,5.214701175689697,892900
2024-08-09 00:00:00+00:00,5.231176906215877,5.255891301032888,5.198224641674516,5.239415168762207,636500
2024-08-12 00:00:00+00:00,5.247653007507324,5.25589127000502,5.222939005658191,5.247653007507324,493000
2024-08-13 00:00:00+00:00,5.272367860441811,5.272367860441811,5.198225062806117,5.23117733001709,603100
2024-08-14 00:00:00+00:00,5.222939438870709,5.2476534427697255,5.206463305330694,5.214701175689697,632100
2024-08-15 00:00:00+00:00,5.231176808450665,5.247652940413424,5.189986674954753,5.1982245445251465,1866400
2024-08-16 00:00:00+00:00,5.23117647687281,5.272367000579834,5.222938607824573,5.272367000579834,786300
2024-08-19 00:00:00+00:00,5.280605845189387,5.313558113113969,5.272367974619252,5.288844108581543,811100
2024-08-20 00:00:00+00:00,5.305320242543833,5.313558113113969,5.272367974619252,5.288844108581543,759000
2024-08-21 00:00:00+00:00,5.288844149059548,5.330034287869512,5.288844149059548,5.321796417236328,726100
2024-08-22 00:00:00+00:00,5.305320242543833,5.330034247076259,5.280605845189387,5.288844108581543,926000
2024-08-23 00:00:00+00:00,5.280475292477796,5.339054401872254,5.280475292477796,5.29721212387085,745000
2024-08-26 00:00:00+00:00,5.305581244101242,5.330686294061695,5.2888444111150825,5.322318077087402,587200
2024-08-27 00:00:00+00:00,5.330685615539551,5.330685615539551,5.297211953827961,5.330685615539551,320100
2024-08-28 00:00:00+00:00,5.313949461075535,5.347423127047856,5.305581244101242,5.322318077087402,648900
2024-08-29 00:00:00+00:00,5.339054413314032,5.372528076171875,5.32231758188511,5.372528076171875,550300
2024-08-30 00:00:00+00:00,5.39763324767147,5.422738694909788,5.33068592041935,5.36415958404541,733700
2024-09-03 00:00:00+00:00,5.36415958404541,5.38089641585844,5.33068592041935,5.36415958404541,601900
2024-09-04 00:00:00+00:00,5.339053576190259,5.414369106292725,5.339053576190259,5.414369106292725,887000
2024-09-05 00:00:00+00:00,5.406001892328335,5.406001892328335,5.372528228521274,5.389265060424805,425400
2024-09-06 00:00:00+00:00,5.3808966178995155,5.4060020660804895,5.347422953016592,5.3557915687561035,375500
2024-09-09 00:00:00+00:00,5.339053894091272,5.397632598876953,5.339053894091272,5.397632598876953,451800
2024-09-10 00:00:00+00:00,5.414369936888618,5.422738552093506,5.380896274144139,5.422738552093506,562700
2024-09-11 00:00:00+00:00,5.422738552093506,5.422738552093506,5.4060017207212665,5.422738552093506,451600
2024-09-12 00:00:00+00:00,5.439474749848719,5.439474749848719,5.397632476773348,5.406001091003418,702900
2024-09-13 00:00:00+00:00,5.431106797971565,5.4478440284729,5.414369966507767,5.4478440284729,377300
2024-09-16 00:00:00+00:00,5.447843858259861,5.481317520141602,5.439475243270663,5.481317520141602,553700
2024-09-17 00:00:00+00:00,5.481317643192202,5.481317643192202,5.422738534065346,5.472949028015137,764400
2024-09-18 00:00:00+00:00,5.4896858593317335,5.4896858593317335,5.464580811875606,5.472949028015137,554300
2024-09-19 00:00:00+00:00,5.514791938478969,5.5231601555784975,5.481318272005697,5.489686489105225,766800
2024-09-20 00:00:00+00:00,5.481187343597412,5.489685503225488,5.447195515514215,5.481187343597412,607500
2024-09-23 00:00:00+00:00,5.455693696879159,5.481187365435853,5.421701868660531,5.43019962310791,705600
2024-09-24 00:00:00+00:00,5.430200082510352,5.48968598953282,5.430200082510352,5.464191913604736,519200
2024-09-25 00:00:00+00:00,5.464191429555814,5.498183257639011,5.4556936751422915,5.481187343597412,1105000
2024-09-26 00:00:00+00:00,5.498183776298243,5.5576696836625885,5.472690105438232,5.472690105438232,1446000
2024-09-27 00:00:00+00:00,5.481186920681692,5.5406728178447695,5.481186920681692,5.532175064086914,715100
2024-09-30 00:00:00+00:00,5.540674159514986,5.6256537437438965,5.532176403699406,5.6256537437438965,1069200
2024-10-01 00:00:00+00:00,5.591661001340352,5.625652829507836,5.583163246905758,5.617155075073242,578300
2024-10-02 00:00:00+00:00,5.6086578775923295,5.617156038699342,5.540674209594727,5.540674209594727,509200
2024-10-03 00:00:00+00:00,5.5491714083315875,5.557669162750244,5.540673248698376,5.557669162750244,605600
2024-10-04 00:00:00+00:00,5.6001591902717385,5.6001591902717385,5.540673288060322,5.549171447753906,541400
2024-10-07 00:00:00+00:00,5.574665116405543,5.5916610305781544,5.532175533581295,5.549171447753906,600100
2024-10-08 00:00:00+00:00,5.56616828770114,5.56616828770114,5.532176453702339,5.540674209594727,372800
2024-10-09 00:00:00+00:00,5.54917186721107,5.59166145324707,5.540673706875118,5.59166145324707,394000
2024-10-10 00:00:00+00:00,5.600159168243408,5.608656922689009,5.574665094477495,5.600159168243408,511100
2024-10-11 00:00:00+00:00,5.6256537437438965,5.6341519047740976,5.600160071082533,5.6256537437438965,450800
2024-10-14 00:00:00+00:00,5.625652829507836,5.642648743591578,5.591661001340352,5.617155075073242,662400
2024-10-15 00:00:00+00:00,5.625652836794766,5.625652836794766,5.583163254137651,5.600159168243408,638400
2024-10-16 00:00:00+00:00,5.6341519047740976,5.6341519047740976,5.600160071082533,5.6256537437438965,504400
2024-10-17 00:00:00+00:00,5.634150989156985,5.651146903240726,5.608656915424094,5.617155075073242,691500
2024-10-18 00:00:00+00:00,5.6341519047740976,5.6341519047740976,5.608657826898114,5.6256537437438965,553100
2024-10-21 00:00:00+00:00,5.642649173736572,5.642649173736572,5.625653258357214,5.642649173736572,408500
2024-10-22 00:00:00+00:00,5.642648743591578,5.651146903240726,5.617155075073242,5.617155075073242,799700
2024-10-23 00:00:00+00:00,5.617155082349165,5.634150996454922,5.591661008583252,5.600159168243408,737900
2024-10-24 00:00:00+00:00,5.626046192907723,5.669190883636475,5.582901502178973,5.669190883636475,764100
2024-10-25 00:00:00+00:00,5.669191827308949,5.669191827308949,5.574273738780946,5.582902431488037,782100
2024-10-28 00:00:00+00:00,5.582901593144715,5.60878849029541,5.574272901733331,5.60878849029541,492800
2024-10-29 00:00:00+00:00,5.617418436691402,5.6260471293984935,5.574273738780946,5.582902431488037,503800
2024-10-30 00:00:00+00:00,5.5915303230285645,5.608788116158415,5.574272529898715,5.5915303230285645,629200
2024-10-31 00:00:00+00:00,5.608788748347234,5.617417851613901,5.565644054930478,5.600159645080566,728400
2024-11-01 00:00:00+00:00,5.600159220859406,5.608788323472405,5.5570149421691895,5.5570149421691895,714800
2024-11-04 00:00:00+00:00,5.522498982298153,5.557014567506535,5.513869880266942,5.539756774902344,1024800
2024-11-05 00:00:00+00:00,5.548385042421399,5.591529726371292,5.548385042421399,5.565642833709717,364600
2024-11-06 00:00:00+00:00,5.600158637989908,5.608787739704783,5.565643054046844,5.574272155761719,469000
2024-11-07 00:00:00+00:00,5.60015928405225,5.626046180725098,5.582901490089772,5.626046180725098,483600
2024-11-08 00:00:00+00:00,5.608788028490255,5.669190509229731,5.608788028490255,5.651932716369629,445400
2024-11-11 00:00:00+00:00,5.643303614210459,5.686448302089833,5.643303614210459,5.651932716369629,300500
2024-11-12 00:00:00+00:00,5.6778191999306635,5.686448302089833,5.617417130649425,5.651932716369629,531200
2024-11-13 00:00:00+00:00,5.643304338497323,5.65193344176399,5.59153095327219,5.600159645080566,485900
2024-11-14 00:00:00+00:00,5.643304338497323,5.643304338497323,5.582901850005522,5.600159645080566,418400
2024-11-15 00:00:00+00:00,5.6260471293984935,5.651934030436434,5.582902431488037,5.582902431488037,695100
2024-11-18 00:00:00+00:00,5.608787655803615,5.643303239230366,5.600158554217823,5.634674549102783,914100
2024-11-19 00:00:00+00:00,5.6433039746875755,5.6433039746875755,5.60878838676262,5.626046180725098,803400
2024-11-20 00:00:00+00:00,5.6346752834354685,5.6605617686500524,5.626046180725098,5.626046180725098,807800
2024-11-21 00:00:00+00:00,5.643572508267202,5.661099114093268,5.608519296615072,5.617282390594482,556800
2024-11-22 00:00:00+00:00,5.608519098680419,5.634808797558084,5.608519098680419,5.6260457038879395,737400
2024-11-25 00:00:00+00:00,5.634808797558084,5.652335402765605,5.6260457038879395,5.6260457038879395,557300
2024-11-26 00:00:00+00:00,5.608519554138184,5.626046160769008,5.59975604188914,5.608519554138184,507100
2024-11-27 00:00:00+00:00,5.608519098680419,5.6260457038879395,5.599755587143044,5.6260457038879395,560800
2024-11-29 00:00:00+00:00,5.652335424178196,5.669862029452111,5.617282213630364,5.6435723304748535,573500
2024-12-02 00:00:00+00:00,5.64357257026096,5.669862270355225,5.626045964242368,5.669862270355225,606800
2024-12-03 00:00:00+00:00,5.661099671385799,5.696152886488653,5.652336158676442,5.687389373779297,671200
2024-12-04 00:00:00+00:00,5.669862249723125,5.6873888556779395,5.643572549724527,5.6523356437683105,493200
2024-12-05 00:00:00+00:00,5.643572309095459,5.652335402765605,5.617282192350564,5.6260457038879395,512300
2024-12-06 00:00:00+00:00,5.661098914302979,5.661098914302979,5.599755587143044,5.6260457038879395,744500
2024-12-09 00:00:00+00:00,5.643572309095459,5.669862007973125,5.6260457038879395,5.6260457038879395,636200
2024-12-10 00:00:00+00:00,5.6523356437683105,5.669862249723125,5.643572549724527,5.6523356437683105,806500
2024-12-11 00:00:00+00:00,5.398199836172953,5.450779655865477,5.354383528696148,5.406963348388672,3922400
2024-12-12 00:00:00+00:00,5.3543828810777665,5.38067257881063,5.222933138811813,5.266749858856201,3849700
2024-12-13 00:00:00+00:00,5.284276463300514,5.310566161033378,5.257986347700439,5.266749858856201,1114400
2024-12-16 00:00:00+00:00,5.257986680884402,5.284276798150409,5.187880258664701,5.196643352508545,2498600
2024-12-17 00:00:00+00:00,5.1791167469536195,5.231696563618395,5.1791167469536195,5.196643352508545,1178700
2024-12-18 00:00:00+00:00,5.170353828149428,5.2229336465942655,5.11777400970459,5.11777400970459,1618300
2024-12-19 00:00:00+00:00,5.109010219573975,5.152826941493017,5.091483614379804,5.109010219573975,1851000
2024-12-20 00:00:00+00:00,5.109011066004359,5.231697322689481,5.109011066004359,5.205407619476318,1191700
2024-12-23 00:00:00+00:00,5.222933292388916,5.240459897348588,5.1966431760157965,5.222933292388916,1090500
2024-12-24 00:00:00+00:00,5.214170020738095,5.257986744085706,5.196643414972499,5.249223232269287,447000
2024-12-26 00:00:00+00:00,5.249222626452797,5.310565948486328,5.240459533514976,5.310565948486328,1092100
2024-12-27 00:00:00+00:00,5.310566683017076,5.310566683017076,5.293040076850047,5.3018035888671875,886000
2024-12-30 00:00:00+00:00,5.264517049185581,5.335539559268758,5.255639500003326,5.326661586761475,1297100
2024-12-31 00:00:00+00:00,5.300028324127197,5.326661819487656,5.282272801661907,5.300028324127197,1488400
2025-01-02 00:00:00+00:00,5.2911505433824,5.326661586761475,5.2911505433824,5.326661586761475,923300
2025-01-03 00:00:00+00:00,5.300028324127197,5.317783846592488,5.2733952520917855,5.300028324127197,1263500
2025-01-06 00:00:00+00:00,5.282272624210776,5.300028146079593,5.246761580473144,5.255639553070068,1374300
2025-01-07 00:00:00+00:00,5.246761116296561,5.282272156892562,5.237883567810059,5.237883567810059,923700
2025-01-08 00:00:00+00:00,5.237883748255495,5.2822723388671875,5.237883748255495,5.2822723388671875,381600
2025-01-10 00:00:00+00:00,5.2822713945053765,5.2822713945053765,5.2467603590346625,5.2645158767700195,742900
2025-01-13 00:00:00+00:00,5.300028324127197,5.335539792382825,5.282272801661907,5.300028324127197,1509300
2025-01-14 00:00:00+00:00,5.326661586761475,5.371050602647832,5.3089060650719375,5.326661586761475,775800
2025-01-15 00:00:00+00:00,5.3621723733202415,5.406561387080595,5.353294824563176,5.388805866241455,1400200
2025-01-16 00:00:00+00:00,5.406561103746742,5.459827663472696,5.38880558383809,5.415438652038574,1003000
2025-01-17 00:00:00+00:00,5.459827937059397,5.477583457857761,5.388805853865943,5.406561374664307,4054600
