"('date', '')","('open', 'AIV')","('high', 'AIV')","('low', 'AIV')","('close', 'AIV')","('volume', 'AIV')"
2024-05-30 00:00:00+00:00,7.3266664168679085,7.363999713778093,7.233333174592445,7.242666721343994,742000
2024-05-31 00:00:00+00:00,7.261333497808509,7.392000039297666,7.261333497808509,7.363999843597412,824800
2024-06-03 00:00:00+00:00,7.448000273074751,7.522667316140889,7.364000127780365,7.420000076293945,994800
2024-06-04 00:00:00+00:00,7.410666593394481,7.503999836122773,7.401333046597649,7.438666343688965,727200
2024-06-05 00:00:00+00:00,7.448000238665303,7.522667281386481,7.4013333925955695,7.504000186920166,943500
2024-06-06 00:00:00+00:00,7.485333634053901,7.550666681452172,7.466666540456672,7.522666931152344,354600
2024-06-07 00:00:00+00:00,7.419999790350794,7.485333728670922,7.373333390911866,7.457333087921143,678100
2024-06-10 00:00:00+00:00,7.578666465071358,7.681332810019442,7.457333026443977,7.625333309173584,766900
2024-06-11 00:00:00+00:00,7.615999825119126,7.615999825119126,7.457333087921143,7.457333087921143,539700
2024-06-12 00:00:00+00:00,7.6906663230473296,7.737333166944386,7.5133333843537295,7.522666931152344,766700
2024-06-13 00:00:00+00:00,7.541333422061074,7.569333173428,7.457333277864247,7.494666576385498,706300
2024-06-14 00:00:00+00:00,7.457332993814246,7.560000228409124,7.457332993814246,7.531999588012695,734600
2024-06-17 00:00:00+00:00,7.476000372370575,7.522667218047385,7.438666628800314,7.4853339195251465,843800
2024-06-18 00:00:00+00:00,7.494666576583671,7.522667218047385,7.457333278061433,7.4853339195251465,588100
2024-06-20 00:00:00+00:00,7.429333241940139,7.485333632625121,7.410666593394481,7.438666343688965,749000
2024-06-21 00:00:00+00:00,7.438666343688965,7.503999836122773,7.429333241940139,7.438666343688965,2882800
2024-06-24 00:00:00+00:00,7.429333400567373,7.513333543340366,7.429333400567373,7.4666666984558105,1381700
2024-06-25 00:00:00+00:00,7.476000245451928,7.494666449348131,7.392000102678935,7.4666666984558105,1222000
2024-06-26 00:00:00+00:00,7.38266639805199,7.587999977102239,7.38266639805199,7.438666343688965,3881800
2024-06-27 00:00:00+00:00,7.4853336974732505,7.541333198547363,7.447999955010491,7.541333198547363,908600
2024-06-28 00:00:00+00:00,7.606666310628255,7.839999643961589,7.550666809082031,7.737333297729492,3876700
2024-07-01 00:00:00+00:00,7.793333753333036,7.811999957302964,7.606666373057534,7.74666690826416,688300
2024-07-02 00:00:00+00:00,7.793333500894086,7.895999844643251,7.783999954163432,7.886666297912598,548100
2024-07-03 00:00:00+00:00,7.895999970643414,7.9613330186085225,7.709333483531659,7.727999687194824,391200
2024-07-05 00:00:00+00:00,7.727999910879008,7.802666507884909,7.672000408172607,7.672000408172607,601500
2024-07-08 00:00:00+00:00,7.690666484987832,7.765333080756955,7.615999889218711,7.6533331871032715,839000
2024-07-09 00:00:00+00:00,7.662666827745932,7.774666722768396,7.550666932723468,7.76533317565918,1028900
2024-07-10 00:00:00+00:00,7.830667115481942,7.849333319604699,7.690666579129071,7.756000518798828,671800
2024-07-11 00:00:00+00:00,7.923999691899764,8.035999583752876,7.8866663946153945,7.998666286468506,882400
2024-07-12 00:00:00+00:00,8.073332977294921,8.119999821980795,7.914666239420573,7.923999786376953,1021700
2024-07-15 00:00:00+00:00,7.989333416104903,8.231999396917027,7.979999869509361,8.22266674041748,1138100
2024-07-16 00:00:00+00:00,8.297333777853748,8.512000020484633,8.278666683661823,8.502666473388672,1030100
2024-07-17 00:00:00+00:00,8.4560002004854,8.530666794256467,8.362666513223562,8.437333106994629,1090100
2024-07-18 00:00:00+00:00,8.371999869028716,8.521333053165007,8.362666322496201,8.399999618530273,714900
2024-07-19 00:00:00+00:00,8.42799943217605,8.446666525383153,8.33466663642852,8.409333229064941,651100
2024-07-22 00:00:00+00:00,8.465333111941002,8.502666409950267,8.362666764939535,8.484000205993652,872000
2024-07-23 00:00:00+00:00,8.484000078626554,8.586666424086731,8.427999687405354,8.456000328063965,853000
2024-07-24 00:00:00+00:00,8.42800019879801,8.5400000979403,8.362667146822359,8.372000694274902,883500
2024-07-25 00:00:00+00:00,8.409333993491227,8.530667440078878,8.297334094355566,8.381333351135254,1354700
2024-07-26 00:00:00+00:00,8.45600026434517,8.521333311864247,8.427999623897552,8.446666717529297,597900
2024-07-29 00:00:00+00:00,8.511999571416021,8.511999571416021,8.362666386143179,8.409333229064941,752100
2024-07-30 00:00:00+00:00,8.47466704596465,8.512000345678747,8.306666752203176,8.372000694274902,582900
2024-07-31 00:00:00+00:00,8.353333026865892,8.437333167989596,8.269332885742188,8.269332885742188,1022500
2024-08-01 00:00:00+00:00,8.269332700299655,8.418666775668493,8.231999403981444,8.409333229064941,959900
2024-08-02 00:00:00+00:00,8.24133338814053,8.484000272140765,8.213333636939286,8.315999984741211,860200
2024-08-05 00:00:00+00:00,8.054666899466852,8.381333037185515,7.998666506948659,8.12933349609375,1206100
2024-08-06 00:00:00+00:00,8.138666790604818,8.353333026720763,8.119999696979423,8.260000228881836,739000
2024-08-07 00:00:00+00:00,8.278666882106231,8.372000575111036,8.157333437238412,8.166666984558105,758000
2024-08-08 00:00:00+00:00,7.989333409296829,8.241332936489755,7.933333019867293,8.045332908630371,1367300
2024-08-09 00:00:00+00:00,8.03599967956543,8.110666275024414,8.026667022705078,8.110666275024414,870400
2024-08-12 00:00:00+00:00,8.101333362377481,8.157332862155611,8.026666769275973,8.054666519165039,838300
2024-08-13 00:00:00+00:00,8.054667087009978,8.18533407919749,8.054667087009978,8.166666984558105,650000
2024-08-14 00:00:00+00:00,8.213333703837261,8.213333703837261,8.101333808023996,8.138667106628418,606300
2024-08-15 00:00:00+00:00,8.204000028632155,8.222667122691075,8.119999885559082,8.119999885559082,803100
2024-08-16 00:00:00+00:00,8.110666338529622,8.213333575661615,8.110666338529622,8.119999885559082,734600
2024-08-19 00:00:00+00:00,8.147999763707485,8.22266725101238,8.101333808023996,8.138667106628418,808700
2024-08-20 00:00:00+00:00,8.147999572753907,8.176000213623047,8.04533322652181,8.101333618164062,586100
2024-08-21 00:00:00+00:00,8.13866723269509,8.176000531877799,8.045333539690287,8.166666984558105,833000
2024-08-22 00:00:00+00:00,8.175999833887271,8.222666676405694,8.10133324189619,8.213333129882812,714100
2024-08-23 00:00:00+00:00,8.278666686440872,8.465333177942574,8.260000482338722,8.315999984741211,1206900
2024-08-26 00:00:00+00:00,8.39066612902502,8.39999967562097,8.203999647585974,8.231999397277832,822500
2024-08-27 00:00:00+00:00,8.409333860326383,8.586666808625695,8.29733396296428,8.530667304992676,1732400
2024-08-28 00:00:00+00:00,8.53066723623546,8.773333233516095,8.493333937415667,8.708000183105469,1120300
2024-08-29 00:00:00+00:00,8.717333856810427,8.857333506891834,8.670667010084602,8.726667404174805,957800
2024-08-30 00:00:00+00:00,8.773333105818764,8.847999702371567,8.614666365620046,8.680000305175781,871800
2024-09-03 00:00:00+00:00,8.595999970972935,8.652000362194137,8.456000328063965,8.456000328063965,1271700
2024-09-04 00:00:00+00:00,8.427999496459961,8.530666729690124,8.334666700000543,8.427999496459961,870600
2024-09-05 00:00:00+00:00,8.465333306513823,8.549333451489392,8.3346672055261,8.343999862670898,655000
2024-09-06 00:00:00+00:00,8.3066668256196,8.316000373154635,8.157333625443368,8.204000473022461,837000
2024-09-09 00:00:00+00:00,8.2226673783802,8.260000677562909,8.157333437238412,8.166666984558105,684800
2024-09-10 00:00:00+00:00,8.185333760579427,8.288000106811523,8.138666915893555,8.288000106811523,734400
2024-09-11 00:00:00+00:00,8.185333885738041,8.343999735942456,8.119999946140414,8.315999984741211,712300
2024-09-12 00:00:00+00:00,8.372000756721679,8.465333561655054,8.241333761699657,8.390666961669922,761700
2024-09-13 00:00:00+00:00,8.465332798326884,8.633333078192706,8.437333048381248,8.60533332824707,963500
2024-09-16 00:00:00+00:00,8.670666631062826,8.680000178019206,8.456000391642252,8.474666595458984,1153100
2024-09-17 00:00:00+00:00,8.530667367738081,8.558667119760537,8.446667221574645,8.549333572387695,817600
2024-09-18 00:00:00+00:00,8.511999830571419,8.717333411621139,8.511999830571419,8.642666816711426,1171000
2024-09-19 00:00:00+00:00,8.764000384697233,8.764000384697233,8.586666551609811,8.670666694641113,982200
2024-09-20 00:00:00+00:00,8.642666689141995,8.76400012660335,8.595999845488242,8.62399959564209,2362000
2024-09-23 00:00:00+00:00,8.65200055399249,8.754666901728584,8.65200055399249,8.680000305175781,833600
2024-09-24 00:00:00+00:00,8.65200074275506,8.782666844525215,8.624000100864832,8.717333793640137,715700
2024-09-25 00:00:00+00:00,8.708000434707381,8.782667034504327,8.680000682307547,8.754667282104492,1237600
2024-09-26 00:00:00+00:00,8.782666459643131,8.782666459643131,8.59599997236885,8.642666816711426,991900
2024-09-27 00:00:00+00:00,8.661333342597786,8.735999940285142,8.521333694458008,8.521333694458008,707300
2024-09-30 00:00:00+00:00,8.474666403880162,8.577332747791377,8.390666263363709,8.437333106994629,921500
2024-10-01 00:00:00+00:00,8.409333229064941,8.446666525383153,8.325333089824968,8.409333229064941,889300
2024-10-02 00:00:00+00:00,8.344000051423368,8.456000840655104,8.344000051423368,8.381333351135254,596800
2024-10-03 00:00:00+00:00,8.334667468224705,8.334667468224705,8.157333625443368,8.204000473022461,638600
2024-10-04 00:00:00+00:00,8.20400041045908,8.232000162754579,8.082666963717156,8.185334205627441,573900
2024-10-07 00:00:00+00:00,8.129333047726677,8.15733279739345,8.035999362042782,8.045332908630371,871700
2024-10-08 00:00:00+00:00,8.092000136057537,8.092000136057537,7.83066704985675,7.933333396911621,1491600
2024-10-09 00:00:00+00:00,7.942666943942801,7.970666694940305,7.896000098882937,7.933333396911621,652700
2024-10-10 00:00:00+00:00,7.877333441435633,8.110666789571827,7.868000783983209,8.017333984375,1469600
2024-10-11 00:00:00+00:00,8.054666646762106,8.101333490713817,8.045333099952561,8.082666397094727,654500
2024-10-14 00:00:00+00:00,8.082666333295931,8.147999380255023,8.064000129920194,8.073332786560059,474500
2024-10-15 00:00:00+00:00,8.06400032043457,8.22266705830892,8.06400032043457,8.110666275024414,1031800
2024-10-16 00:00:00+00:00,8.176000531877799,8.2226673783802,8.120000138055703,8.166666984558105,830400
2024-10-17 00:00:00+00:00,8.17600065765731,8.204000409951073,8.120000262973706,8.194666862487793,571700
2024-10-18 00:00:00+00:00,8.203999711235047,8.269332757721589,8.175999961325958,8.2413330078125,780900
2024-10-21 00:00:00+00:00,8.194666319621323,8.231999616905174,7.9706665359182205,7.989333629608154,1342600
2024-10-22 00:00:00+00:00,7.970666472303012,8.017333316059373,7.905333425101712,7.980000019073486,621700
2024-10-23 00:00:00+00:00,7.961332769534064,8.08266620488473,7.961332769534064,8.045332908630371,727300
2024-10-24 00:00:00+00:00,8.035999298095703,8.07333259405298,7.998666002138426,8.035999298095703,564600
2024-10-25 00:00:00+00:00,8.073333040507816,8.138666979618003,8.064000383574392,8.119999885559082,1434400
2024-10-28 00:00:00+00:00,8.185333888611943,8.231999843931723,8.092000197780301,8.12933349609375,537600
2024-10-29 00:00:00+00:00,8.082666427769771,8.110666178208655,7.961332989073253,7.989333629608154,866200
2024-10-30 00:00:00+00:00,7.952000332435056,8.064000224288167,7.952000332435056,7.998666286468506,598100
2024-10-31 00:00:00+00:00,8.00800015500749,8.00800015500749,7.877333164215088,7.877333164215088,1044500
2024-11-01 00:00:00+00:00,7.877333134944643,7.9426670751461055,7.774666786193848,7.774666786193848,619900
2024-11-04 00:00:00+00:00,7.774666752705756,7.923999946644068,7.7653332055606,7.858666896820068,1125200
2024-11-05 00:00:00+00:00,7.821333346891751,8.007999833313603,7.821333346891751,7.998666286468506,658300
2024-11-06 00:00:00+00:00,8.288000106811523,8.288000106811523,7.896000035603842,8.101333618164062,1295300
2024-11-07 00:00:00+00:00,8.119999821980795,8.194666417439779,8.03599967956543,8.110666275024414,893500
2024-11-08 00:00:00+00:00,7.868000535868195,8.064000577725638,7.541333502740435,7.970666885375977,2042600
2024-11-11 00:00:00+00:00,7.998666256000853,8.13866678785598,7.980000052477777,8.082666397094727,770300
2024-11-12 00:00:00+00:00,8.06399993763565,8.17599982550748,7.970666252694466,8.035999298095703,901800
2024-11-13 00:00:00+00:00,8.110665890010257,8.222666667978073,7.998666002138426,8.035999298095703,1169600
2024-11-14 00:00:00+00:00,8.017333346638178,8.054666643766458,7.83999951770684,7.895999908447266,1204400
2024-11-15 00:00:00+00:00,7.979999926063532,8.147999315493921,7.942666629512779,8.054666519165039,1071800
2024-11-18 00:00:00+00:00,8.02666671274288,8.30666598985345,8.02666671274288,8.231999397277832,1112600
2024-11-19 00:00:00+00:00,8.241332943873783,8.278666240161591,8.119999508414406,8.231999397277832,428900
2024-11-20 00:00:00+00:00,8.194666672916833,8.231999971810229,8.101333870731372,8.157333374023438,540900
2024-11-21 00:00:00+00:00,8.204000409951073,8.288000556928441,8.18533420512059,8.194666862487793,425200
2024-11-22 00:00:00+00:00,8.250666618347168,8.287999915213607,8.213333321480729,8.250666618347168,474100
2024-11-25 00:00:00+00:00,8.287999979367905,8.446666714802454,8.260000229025342,8.269332885742188,886600
2024-11-26 00:00:00+00:00,8.297333843861288,8.353333346690471,8.25066699810627,8.325333595275879,386300
2024-11-27 00:00:00+00:00,8.39066651733707,8.427999815352628,8.288000170318293,8.297333717346191,385900
2024-11-29 00:00:00+00:00,8.343999415465262,8.390666259072313,8.241333071606556,8.250666618347168,380100
2024-12-02 00:00:00+00:00,8.25066680908203,8.297333653767904,8.147999572753907,8.288000106811523,514600
2024-12-03 00:00:00+00:00,8.278666753648764,8.306666505077317,8.120000012060217,8.14799976348877,555900
2024-12-04 00:00:00+00:00,8.194666736421121,8.213333831060506,8.10133393351238,8.166666984558105,388700
2024-12-05 00:00:00+00:00,8.129333176657012,8.17600002023909,7.942666692424706,8.064000129699707,833100
2024-12-06 00:00:00+00:00,8.082666524251302,8.110666275024414,8.017333475748698,8.101333618164062,450000
2024-12-09 00:00:00+00:00,8.110666275024414,8.185333760579427,8.06400032043457,8.101333618164062,545200
2024-12-10 00:00:00+00:00,8.11066646488535,8.194666609267056,8.07333316628193,8.14799976348877,677600
2024-12-11 00:00:00+00:00,8.204000156662143,8.213333703837261,8.120000012278181,8.138667106628418,513500
2024-12-12 00:00:00+00:00,8.157332804344682,8.2693326932032,8.138666601249593,8.22266674041748,560900
2024-12-13 00:00:00+00:00,8.166666343981037,8.203999640235397,7.933333019867293,8.045332908630371,957300
2024-12-16 00:00:00+00:00,8.064000129920194,8.287999911005086,7.998666192865095,8.073332786560059,838100
2024-12-17 00:00:00+00:00,8.082667037022388,8.110666789571827,7.980000684277052,8.017333984375,630900
2024-12-18 00:00:00+00:00,7.97066673026354,8.194666519428333,7.653333250565397,7.6626667976379395,983800
2024-12-19 00:00:00+00:00,7.727999914667328,7.784000307497228,7.485333919327221,7.494666576385498,864900
2024-12-20 00:00:00+00:00,7.4479999564531045,7.83999957938389,7.4479999564531045,7.718667030334473,2355800
2024-12-23 00:00:00+00:00,7.681332937992684,7.700000031982981,7.606666342223562,7.6533331871032715,981000
2024-12-24 00:00:00+00:00,7.653333092273992,7.718667030334473,7.643999545394492,7.718667030334473,708300
2024-12-26 00:00:00+00:00,7.6813327496131665,7.830666827585125,7.6813327496131665,7.802666187286377,593500
2024-12-27 00:00:00+00:00,7.737333424427574,7.83066711532765,7.6720003748551475,7.76533317565918,994200
2024-12-30 00:00:00+00:00,7.756000423128283,7.85866676977716,7.606666341508053,7.830667018890381,842000
2024-12-31 00:00:00+00:00,8.213333572902476,8.549333254985855,8.110666335804973,8.484000205993652,2565700
2025-01-02 00:00:00+00:00,8.484000014696772,8.484000014696772,8.325333279211,8.446666717529297,1211400
2025-01-03 00:00:00+00:00,8.474667109177215,8.530667504214106,8.353333661677356,8.390666961669922,983100
2025-01-06 00:00:00+00:00,8.409333678492633,8.43733342970371,8.12933349609375,8.12933349609375,792500
2025-01-07 00:00:00+00:00,8.119999630143413,8.194666223838377,7.998666192865095,8.073332786560059,936600
2025-01-08 00:00:00+00:00,8.007999548651743,8.07333259405298,7.933332956737189,8.035999298095703,682200
2025-01-10 00:00:00+00:00,8.446667102128174,8.549333451489392,8.18533401005667,8.343999862670898,3103200
2025-01-13 00:00:00+00:00,8.29733327696057,8.418666711595304,8.175999842325837,8.399999618530273,1868400
2025-01-14 00:00:00+00:00,8.59000015258789,8.989999771118164,8.5600004196167,8.890000343322754,2732000
2025-01-15 00:00:00+00:00,9.069999694824219,9.170000076293945,8.949999809265137,9.119999885559082,1799400
2025-01-16 00:00:00+00:00,9.119999885559082,9.130000114440918,8.970000267028809,9.039999961853027,1449700
2025-01-17 00:00:00+00:00,9.100000381469727,9.180000305175781,8.970000267028809,9.010000228881836,970200
2025-01-21 00:00:00+00:00,9.079999923706055,9.199999809265137,9.039999961853027,9.069999694824219,1279300
