"('date', '')","('open', 'CRBD')","('high', 'CRBD')","('low', 'CRBD')","('close', 'CRBD')","('volume', 'CRBD')"
2025-02-03 00:00:00+00:00,23.223215237953333,23.507580415646345,23.223215237953333,23.393835067749023,34900
2025-02-04 00:00:00+00:00,23.441227637568083,23.507579388935177,23.318003214736287,23.412792205810547,44700
2025-02-05 00:00:00+00:00,23.564452816219028,23.564452816219028,23.431747511460376,23.517057418823242,36900
2025-02-06 00:00:00+00:00,23.592889342981138,23.683887063849735,23.517058511573854,23.583410263061523,43600
2025-02-07 00:00:00+00:00,23.554975577912252,23.64028549194336,23.554975577912252,23.64028549194336,46500
2025-02-10 00:00:00+00:00,23.697156019441213,23.763507767023725,23.61184611313526,23.678197860717773,32100
2025-02-11 00:00:00+00:00,23.735075578150187,23.7445528508566,23.649765660194316,23.70663833618164,44500
2025-02-12 00:00:00+00:00,23.62132811581532,23.763510707938238,23.49810368476206,23.659242630004883,44300
2025-02-13 00:00:00+00:00,23.791945390164074,23.85829713882044,23.676303512798757,23.810903549194336,58400
2025-02-14 00:00:00+00:00,23.8109033155784,24.028916718438765,23.8109033155784,23.848817825317383,24800
2025-02-18 00:00:00+00:00,23.934128994062068,24.009959825487645,23.791946411132812,23.791946411132812,112800
2025-02-19 00:00:00+00:00,23.772989477794393,23.914224702403008,23.772989477794393,23.820383071899414,15800
2025-02-20 00:00:00+00:00,23.934130228881084,23.934130228881084,23.754031316972494,23.820383071899414,309300
2025-02-21 00:00:00+00:00,23.915172068059185,23.934130228881084,23.80142671902724,23.820383071899414,66300
2025-02-24 00:00:00+00:00,23.88673554385778,23.972045455710457,23.810904711983138,23.962566375732422,99100
2025-02-25 00:00:00+00:00,24.047875607409953,24.246930857469653,23.934128458840416,23.99100112915039,137500
2025-02-26 00:00:00+00:00,24.07631185687494,24.07631185687494,23.877256600049922,23.924650192260742,50700
2025-02-27 00:00:00+00:00,23.962566512389117,24.066832776842848,23.839340279921547,23.924650192260742,28900
2025-02-28 00:00:00+00:00,24.021355511381277,24.137399673461914,24.021355511381277,24.137399673461914,28600
2025-03-03 00:00:00+00:00,24.17608186316123,24.369491255861984,24.17608186316123,24.330808639526367,85000
2025-03-04 00:00:00+00:00,24.33080925203799,24.33080925203799,24.02135569151743,24.22443389892578,39300
2025-03-05 00:00:00+00:00,24.166410446166992,24.292127100800332,24.108388367983935,24.166410446166992,49200
2025-03-06 00:00:00+00:00,24.156739792388382,24.253444485685886,24.08904706042671,24.166410446166992,39700
2025-03-07 00:00:00+00:00,24.205093780286578,24.437183944401593,24.098718430050614,24.195423126220703,35600
2025-03-10 00:00:00+00:00,24.19542298849701,24.417842497280105,24.021354905279402,24.2437744140625,23000
2025-03-11 00:00:00+00:00,24.311467943383278,24.311467943383278,23.97300426436936,24.22443389892578,40700
2025-03-12 00:00:00+00:00,24.224432921670573,24.31146696261697,24.0406960303292,24.156740188598633,37300
2025-03-13 00:00:00+00:00,24.108388900756836,24.32887538500906,24.108388900756836,24.108388900756836,41600
2025-03-14 00:00:00+00:00,24.176082000645355,24.3936671075489,24.166411346506454,24.28245735168457,31800
2025-03-17 00:00:00+00:00,24.321137355360086,24.511645362451357,24.031025118313494,24.118059158325195,125100
2025-03-18 00:00:00+00:00,24.07937701361116,24.137399093256768,24.0020136259208,24.060035705566406,21700
2025-03-19 00:00:00+00:00,24.079377151781024,24.10742260195344,23.93432102959033,24.01168441772461,38200
2025-03-20 00:00:00+00:00,24.050368149262564,24.167378826706674,23.943992793962003,24.03102684020996,35800
2025-03-21 00:00:00+00:00,24.021354812830577,24.0890475461572,23.973003387451172,23.973003387451172,33200
2025-03-24 00:00:00+00:00,24.060035260818868,24.137398647079173,23.89563783445464,23.9343204498291,108700
2025-03-25 00:00:00+00:00,23.973003645901805,24.01168441772461,23.895638413278856,24.01168441772461,18800
2025-03-26 00:00:00+00:00,24.021355026335076,24.021355026335076,23.83761628818069,23.876298904418945,33200
2025-03-27 00:00:00+00:00,23.924650192260742,23.972035105737284,23.837616150715235,23.924650192260742,48800
2025-03-28 00:00:00+00:00,23.963333344564095,23.973003998784318,23.847287338410144,23.866628646850586,51700
2025-03-31 00:00:00+00:00,23.856957504562452,24.069706359588785,23.663548113092222,24.060035705566406,606700
2025-04-01 00:00:00+00:00,24.06003624109331,24.07841103749141,23.948826484093654,24.00201416015625,15800
2025-04-02 00:00:00+00:00,24.01168441772461,24.147069885837436,23.992343109568875,24.01168441772461,39800
2025-04-03 00:00:00+00:00,23.856957343438445,23.910145017957973,23.508821178938714,23.813440322875977,40400
2025-04-04 00:00:00+00:00,23.779593887710423,23.86662792858442,23.402447606915512,23.837615966796875,61700
2025-04-07 00:00:00+00:00,23.576513290405273,23.837615406894457,22.802879439128347,23.576513290405273,186500
2025-04-08 00:00:00+00:00,23.760251207297006,23.992341354724346,23.576512482233834,23.779592514038086,123800
2025-04-09 00:00:00+00:00,23.692561309744434,24.05616906638734,23.499151908195916,24.03102684020996,75500
2025-04-10 00:00:00+00:00,23.605527340359792,24.04069757301656,23.5571759120596,23.663549423217773,50500
2025-04-11 00:00:00+00:00,23.673218872190784,23.673218872190784,23.2090385439883,23.373435974121094,94600
2025-04-14 00:00:00+00:00,23.528164128710188,23.644210139804308,23.24772252233995,23.431459426879883,20900
2025-04-15 00:00:00+00:00,23.431457146056484,23.431457146056484,23.23804960571098,23.257389068603516,96300
2025-04-16 00:00:00+00:00,23.1800269649256,23.305743625363775,23.044641494750977,23.044641494750977,87500
2025-04-17 00:00:00+00:00,23.18002768561112,23.398579313325968,23.054312865753065,23.073654174804688,18800
2025-04-21 00:00:00+00:00,23.05431156820054,23.112333647601037,22.94793621889242,22.96727752685547,24700
2025-04-22 00:00:00+00:00,23.03497155670144,23.218710303714367,22.967278819509506,23.073654174804688,29700
2025-04-23 00:00:00+00:00,23.218709730329685,23.400513604152312,23.189697767468697,23.315414428710938,60800
2025-04-24 00:00:00+00:00,23.344423568221462,23.40244749151042,23.15101602405749,23.24772071838379,65800
2025-04-25 00:00:00+00:00,23.334754145369487,23.334754145369487,22.90925641906836,23.034971237182617,40400
2025-04-28 00:00:00+00:00,23.083325007952162,23.160688400268555,23.054313044150227,23.160688400268555,46000
2025-04-29 00:00:00+00:00,23.16068768311845,23.32508511726146,23.059146735200187,23.131675720214844,80000
2025-04-30 00:00:00+00:00,23.0833248293305,23.170357031085306,22.83189334512564,23.073654174804688,299900
2025-05-01 00:00:00+00:00,23.170355327251578,23.228379250139657,22.80287970473682,22.976947784423828,48900
2025-05-02 00:00:00+00:00,23.015629928399278,23.102663973435583,22.936333513569544,23.034971237182617,44000
2025-05-05 00:00:00+00:00,23.034970048210166,23.199367475405573,22.996289277128756,23.063982009887695,37500
2025-05-06 00:00:00+00:00,19.10877512368239,23.131674955564083,19.10877512368239,22.96727752685547,48900
2025-05-07 00:00:00+00:00,23.092991804077755,23.11233311159225,23.015628418508378,23.025299072265625,29900
2025-05-08 00:00:00+00:00,23.112334627827252,23.131675936610595,22.967278500929652,23.034971237182617,45700
2025-05-09 00:00:00+00:00,23.102663715050394,23.13167567790093,22.967278244058644,22.99629020690918,29400
2025-05-12 00:00:00+00:00,23.160686704324164,23.218708783190593,22.996289277128756,23.063982009887695,46800
2025-05-13 00:00:00+00:00,23.102664293893373,23.131676257470808,22.947937510457884,23.073654174804688,51500
2025-05-14 00:00:00+00:00,23.102662855522084,23.12200416336952,22.967277389567315,23.015628814697266,51700
2025-05-15 00:00:00+00:00,23.11233441161244,23.26706119145425,23.015629713089133,23.131675720214844,37200
2025-05-16 00:00:00+00:00,23.083324432373047,23.228380558788235,23.034971160575505,23.083324432373047,23500
2025-05-19 00:00:00+00:00,23.160686779064388,23.20903820419434,23.005960005262185,23.015628814697266,108700
2025-05-20 00:00:00+00:00,23.034970074873595,23.112333461614593,22.831891876361713,22.8802433013916,83800
2025-05-21 00:00:00+00:00,22.88024360620082,22.889914260233358,22.49342666734268,22.599802017211914,51200
2025-05-22 00:00:00+00:00,22.590131576806904,22.590131576806904,22.396722183304494,22.503097534179688,27400
2025-05-23 00:00:00+00:00,22.503096952788646,22.541777723796564,22.33869952590558,22.42573356628418,24400
2025-05-27 00:00:00+00:00,22.58046043489183,22.696504592895508,22.532107165316432,22.696504592895508,35700
2025-05-28 00:00:00+00:00,22.72551557305353,22.77386699605184,22.54177684558056,22.62881088256836,50400
2025-05-29 00:00:00+00:00,22.70617559807913,22.783538986107953,22.551448822021484,22.551448822021484,37500
2025-05-30 00:00:00+00:00,22.657704104701835,22.687217932081136,22.401906967163086,22.401906967163086,99600
2025-06-02 00:00:00+00:00,22.421583639172322,22.519965563754347,22.323199838075368,22.411745071411133,72000
2025-06-03 00:00:00+00:00,22.431419679703044,22.51996491047019,22.205138257304725,22.26416778564453,62800
2025-06-04 00:00:00+00:00,22.293684690881417,22.57899753352788,22.283846122874817,22.51996612548828,118300
2025-06-05 00:00:00+00:00,22.510126530649593,22.618348897270494,22.34287463519679,22.42158317565918,45200
2025-06-06 00:00:00+00:00,22.382229778705597,22.51012740891733,22.33303881551223,22.362552642822266,31500
2025-06-09 00:00:00+00:00,22.33303940247463,22.51012800053402,22.33303940247463,22.470775604248047,71100
2025-06-10 00:00:00+00:00,22.44125832556411,22.469790734297995,22.283844998431547,22.34287452697754,48600
2025-06-11 00:00:00+00:00,22.401907358295848,22.411745926432385,22.29368498530896,22.31336212158203,41700
2025-06-12 00:00:00+00:00,22.372391674865742,22.401907379303026,22.293685006214652,22.35271453857422,33700
2025-06-13 00:00:00+00:00,22.293684543745563,22.401906914588928,22.23465501261053,22.362552642822266,47600
2025-06-16 00:00:00+00:00,22.44125970214339,22.529804938651314,22.16578730102097,22.27400779724121,131500
2025-06-17 00:00:00+00:00,22.372391726578034,22.460936963579552,22.303523625913524,22.39206886291504,43900
2025-06-18 00:00:00+00:00,22.451096893074254,22.451096893074254,22.2346540373957,22.34287452697754,45200
2025-06-20 00:00:00+00:00,22.41174553512784,22.47077506640141,22.352714127339308,22.401906967163086,28700
2025-06-23 00:00:00+00:00,22.480614099916554,22.480614099916554,22.352714590241032,22.39206886291504,38500
2025-06-24 00:00:00+00:00,22.51996612548828,22.637043771206333,22.35271422240604,22.51996612548828,56800
2025-06-25 00:00:00+00:00,22.588834813861784,22.656719621316448,22.451098611208852,22.628189086914062,90400
2025-06-26 00:00:00+00:00,22.697056817388404,22.78560205379425,22.618350149084876,22.756086349487305,28700
2025-06-27 00:00:00+00:00,22.805278703367208,22.824955839151954,22.57899727138745,22.726572036743164,72700
2025-06-30 00:00:00+00:00,22.726572893029736,22.854470527419597,22.618350518650992,22.628189086914062,136100
2025-07-01 00:00:00+00:00,22.775762490616167,23.0266412749768,22.69705582575134,22.95777130126953,49800
2025-07-02 00:00:00+00:00,22.864308603618486,23.257841943096906,22.824956207928135,23.120105743408203,46500
2025-07-03 00:00:00+00:00,23.18897260241822,23.28735640115209,22.716732620313525,22.824954986572266,101400
2025-07-07 00:00:00+00:00,22.864307380156884,23.002043572475365,22.80527785152252,22.824954986572266,235000
2025-07-08 00:00:00+00:00,22.815116364735808,22.863324031932517,22.785600662231445,22.785600662231445,35200
2025-07-09 00:00:00+00:00,22.874147363355434,22.992208304445803,22.790522348990795,22.834793090820312,78800
2025-07-10 00:00:00+00:00,22.81511783106775,22.874147363355434,22.795440694800188,22.834793090820312,75800
2025-07-11 00:00:00+00:00,22.795439206180827,22.864307302104972,22.677378272800237,22.746248245239258,65000
2025-07-14 00:00:00+00:00,22.736410604635537,22.824955839151954,22.638026802226744,22.726572036743164,169300
2025-07-15 00:00:00+00:00,22.775762848904343,22.775762848904343,22.519965714940955,22.56915855407715,148100
2025-07-16 00:00:00+00:00,22.559319138388954,22.7265710321362,22.539642003474015,22.66754150390625,46100
2025-07-17 00:00:00+00:00,22.687218038542508,23.602184221893708,22.657704211024708,23.52347755432129,159700
2025-07-18 00:00:00+00:00,23.53331663796108,23.552993774414062,23.277519493617316,23.552993774414062,42200
2025-07-21 00:00:00+00:00,23.592345264205505,23.72909816722313,23.425093363812266,23.612022399902344,39000
2025-07-22 00:00:00+00:00,23.661213362629496,23.661213362629496,23.434931931660685,23.612022399902344,39700
2025-07-23 00:00:00+00:00,23.70056802548797,23.70056802548797,23.43493231873795,23.52347755432129,35300
2025-07-24 00:00:00+00:00,23.562831286361316,23.690728914542273,23.0217213172513,23.454608917236328,31700
2025-07-25 00:00:00+00:00,23.58250755099303,23.685811578887723,23.474287053768368,23.513639450073242,29200
2025-07-28 00:00:00+00:00,23.631698608398438,23.720243839045153,23.484123849492203,23.631698608398438,27400
2025-07-29 00:00:00+00:00,23.69072958379705,23.749759115662368,23.60218434774158,23.641538619995117,32300
2025-07-30 00:00:00+00:00,23.74975792132157,24.054747886404005,23.739919353752953,23.90717124938965,48700
2025-07-31 00:00:00+00:00,23.926848879291484,24.153130308504085,23.62186078441733,23.897335052490234,75000
2025-08-01 00:00:00+00:00,23.808790354710577,23.976042257568604,23.759597514743525,23.966203689575195,18800
2025-08-04 00:00:00+00:00,24.13345605960669,24.523054352415674,23.95636558532715,23.95636558532715,80800
2025-08-05 00:00:00+00:00,23.976041276502958,24.251513662986614,23.877657477109555,23.94652557373047,15200
2025-08-06 00:00:00+00:00,23.917011188199876,24.08426309342568,23.73992071484138,23.83830451965332,27500
2025-08-07 00:00:00+00:00,23.95636536603444,24.01539489808227,23.68089108895291,23.720245361328125,35600
2025-08-08 00:00:00+00:00,23.848143139532013,23.99571790881264,23.71040693840543,23.87765884399414,37600
2025-08-11 00:00:00+00:00,23.8776575537571,24.202322779237086,23.8776575537571,24.025232315063477,34000
2025-08-12 00:00:00+00:00,24.0449090649064,24.217079304251733,23.966202401703548,24.11377716064453,72200
2025-08-13 00:00:00+00:00,24.271191258099364,24.45713512249941,24.18264602461889,24.418766021728516,41600
2025-08-14 00:00:00+00:00,24.467958838135456,24.53682693599813,24.359736469199873,24.379413604736328,78300
2025-08-15 00:00:00+00:00,24.517150754530498,24.576180286922035,24.359737417143062,24.399089813232422,26600
2025-08-18 00:00:00+00:00,24.408928064800694,24.566341400146484,24.408928064800694,24.566341400146484,41600
2025-08-19 00:00:00+00:00,24.576179872599266,24.576179872599266,24.31054416654312,24.44828224182129,57400
2025-08-20 00:00:00+00:00,24.51714941186392,24.51714941186392,24.3794132183217,24.467958450317383,36800
2025-08-21 00:00:00+00:00,24.477795529388757,24.487634097156985,24.320382198126957,24.379413604736328,39100
2025-08-22 00:00:00+00:00,24.448281875532743,24.792624243796713,24.389252345020758,24.57617950439453,33800
2025-08-25 00:00:00+00:00,24.674563306257802,24.69424044193344,24.522068319543987,24.57617950439453,23200
2025-08-26 00:00:00+00:00,24.635210660421322,24.831976385628135,24.30070686340332,24.30070686340332,37700
2025-08-27 00:00:00+00:00,24.300707348860044,24.49747307799766,24.300707348860044,24.33022117614746,41500
2025-08-28 00:00:00+00:00,24.418765846660175,24.458120117487095,24.20232298665685,24.222000122070312,34200
2025-08-29 00:00:00+00:00,24.389999389648438,24.389999389648438,23.799999237060547,24.0,82500
2025-09-02 00:00:00+00:00,23.950000762939453,24.200000762939453,23.790000915527344,24.079999923706055,24600
2025-09-03 00:00:00+00:00,24.1200008392334,24.389999389648438,24.1200008392334,24.3799991607666,33800
2025-09-04 00:00:00+00:00,24.43000030517578,24.829999923706055,24.40999984741211,24.829999923706055,35000
2025-09-05 00:00:00+00:00,24.93000030517578,25.09000015258789,24.790000915527344,25.09000015258789,23300
2025-09-08 00:00:00+00:00,25.190000534057617,25.190000534057617,24.549999237060547,24.549999237060547,60400
2025-09-09 00:00:00+00:00,24.68000030517578,24.700000762939453,24.190000534057617,24.219999313354492,65400
2025-09-10 00:00:00+00:00,24.3700008392334,25.059999465942383,24.200000762939453,25.020000457763672,53400
2025-09-11 00:00:00+00:00,24.90999984741211,25.309999465942383,24.809999465942383,25.25,55500
2025-09-12 00:00:00+00:00,25.25,25.25,24.86400032043457,25.0,46800
2025-09-15 00:00:00+00:00,25.15999984741211,25.34000015258789,24.959999084472656,25.09000015258789,47400
2025-09-16 00:00:00+00:00,25.15999984741211,25.170000076293945,24.610000610351562,24.790000915527344,31100
2025-09-17 00:00:00+00:00,24.959999084472656,25.239999771118164,24.81999969482422,24.950000762939453,35200
2025-09-18 00:00:00+00:00,25.0,25.148000717163086,24.90999984741211,25.059999465942383,35200
2025-09-19 00:00:00+00:00,25.1200008392334,25.201000213623047,24.90999984741211,25.0,25000
2025-09-22 00:00:00+00:00,25.18000030517578,25.18000030517578,24.799999237060547,24.84000015258789,30500
2025-09-23 00:00:00+00:00,24.940000534057617,25.09000015258789,24.770000457763672,25.020000457763672,16800
2025-09-24 00:00:00+00:00,24.84000015258789,25.079999923706055,24.760000228881836,25.0,33800
2025-09-25 00:00:00+00:00,25.0,25.0,24.559999465942383,24.690000534057617,34100
2025-09-26 00:00:00+00:00,24.850000381469727,25.0,24.649999618530273,24.993000030517578,30400
