"('date', '')","('open', 'BF-A')","('high', 'BF-A')","('low', 'BF-A')","('close', 'BF-A')","('volume', 'BF-A')"
2024-02-01 00:00:00+00:00,54.64223722062569,56.36060787764981,54.40224144155679,56.341407775878906,24600
2024-02-02 00:00:00+00:00,56.2838124173207,56.2838124173207,55.333427499215006,56.0150146484375,30700
2024-02-05 00:00:00+00:00,55.8710185665488,55.8710185665488,54.67103966117638,55.35262680053711,42500
2024-02-06 00:00:00+00:00,55.573430129658725,56.04382353661667,55.46783138552252,55.93822479248047,30500
2024-02-07 00:00:00+00:00,56.22621272743618,56.303013137115244,55.611824098184016,56.29341125488281,85000
2024-02-08 00:00:00+00:00,56.29341051615744,56.648603251149275,55.871019254600796,56.21661376953125,54800
2024-02-09 00:00:00+00:00,55.98622322289361,56.0534217578811,55.5638319083943,55.93822479248047,31900
2024-02-12 00:00:00+00:00,56.235816266378784,57.16699745787701,56.01501691306926,56.93660354614258,36400
2024-02-13 00:00:00+00:00,56.351016998884965,56.48541406674486,55.25663668968817,55.76542663574219,39400
2024-02-14 00:00:00+00:00,56.043813189544686,56.50460462811922,55.52542144788152,56.49500274658203,33800
2024-02-15 00:00:00+00:00,56.94620176661268,57.214995884317915,56.67740764890745,56.93660354614258,42900
2024-02-16 00:00:00+00:00,57.60858389659848,57.906179974265555,56.43740701135764,56.66780090332031,31300
2024-02-20 00:00:00+00:00,56.13981591587609,57.685389421298325,56.13981591587609,57.320594787597656,27200
2024-02-21 00:00:00+00:00,57.627788096474,57.75258693302243,57.16699661773188,57.54138946533203,17400
2024-02-22 00:00:00+00:00,56.974997104994486,57.22459476868242,56.50460742365531,56.523807525634766,28600
2024-02-23 00:00:00+00:00,56.34141174634305,56.91740385392642,56.31261342267971,56.43741226196289,41500
2024-02-26 00:00:00+00:00,56.61980964719594,56.61980964719594,55.362230315745,55.89982223510742,50700
2024-02-27 00:00:00+00:00,56.091818459230126,56.543011733397556,55.96701961832408,56.51420974731445,19700
2024-02-28 00:00:00+00:00,56.12061565594729,57.39739503930775,56.12061565594729,57.128597259521484,44700
2024-02-29 00:00:00+00:00,56.9846011351189,57.74298871269339,56.783005549802695,57.54138946533203,67400
2024-03-01 00:00:00+00:00,57.99258555753163,58.63577621236115,57.291798253823124,58.25178146362305,32300
2024-03-04 00:00:00+00:00,57.94458434511959,58.51097455816739,57.934982462737594,58.12697982788086,25100
2024-03-05 00:00:00+00:00,57.75258167440624,58.86616189548146,57.75258167440624,58.654964447021484,67600
2024-03-06 00:00:00+00:00,54.37344214333928,54.53664117443836,52.760670243999144,54.411842346191406,69300
2024-03-07 00:00:00+00:00,54.988133211431624,54.988133211431624,53.05111494009945,53.542598724365234,68200
2024-03-08 00:00:00+00:00,53.870252258009735,53.93771023860422,53.20530405474378,53.58114242553711,60900
2024-03-11 00:00:00+00:00,53.7931612621768,54.31355460666797,53.59078729804734,54.13045120239258,65400
2024-03-12 00:00:00+00:00,54.40991949053424,54.40991949053424,53.359497572208575,53.67751693725586,52000
2024-03-13 00:00:00+00:00,53.49441007999944,53.95698434034888,53.44622633343344,53.73533248901367,69600
2024-03-14 00:00:00+00:00,54.005170006822375,54.005170006822375,52.52108703225068,52.617454528808594,107500
2024-03-15 00:00:00+00:00,52.96438329537986,53.38840910225306,52.3861709647874,53.03184127807617,108000
2024-03-18 00:00:00+00:00,53.099296781521254,53.099296781521254,51.70194976846872,51.7501335144043,98300
2024-03-19 00:00:00+00:00,51.78867749352592,52.039235156387626,51.14300359015513,51.586299896240234,74600
2024-03-20 00:00:00+00:00,51.75976687791721,51.93323129781413,51.27792208402221,51.67303466796875,95700
2024-03-21 00:00:00+00:00,51.856142245142955,52.03924195823632,50.93099737198533,50.95027160644531,64100
2024-03-22 00:00:00+00:00,50.97918756862856,51.04664555481491,50.09259111617513,50.102230072021484,76800
2024-03-25 00:00:00+00:00,49.967304710974695,50.275685091480995,49.64928905190812,50.02512741088867,60400
2024-03-26 00:00:00+00:00,50.314230393984026,50.40096260030861,49.890208316499326,50.1889533996582,40200
2024-03-27 00:00:00+00:00,50.53588744928762,51.19119675111399,50.47806841901058,51.14301300048828,35000
2024-03-28 00:00:00+00:00,51.0466408719236,51.50921145313116,50.824992698189824,51.027366638183594,35700
2024-04-01 00:00:00+00:00,51.41284050445539,51.41284050445539,50.42024135779447,50.45878982543945,62100
2024-04-02 00:00:00+00:00,50.38169302126928,50.72862187860859,49.919122436878276,50.30459976196289,60300
2024-04-03 00:00:00+00:00,50.3527850429231,51.13337499572301,50.208230122565375,50.95027160644531,54300
2024-04-04 00:00:00+00:00,51.29719693932651,51.451387128196394,50.71898465011048,50.90208435058594,42200
2024-04-05 00:00:00+00:00,50.50697612757242,50.69007584387467,50.20823100248353,50.54552459716797,40200
2024-04-08 00:00:00+00:00,50.343151571267775,50.84426698048173,50.237145116024045,50.24678039550781,64500
2024-04-09 00:00:00+00:00,50.50697769977886,50.69971637757186,50.23714575657936,50.41061019897461,33600
2024-04-10 00:00:00+00:00,50.11186386418817,50.11186386418817,49.33127389210808,49.56256103515625,35400
2024-04-11 00:00:00+00:00,49.630014301059234,50.2082265894329,49.60110478949577,49.86130142211914,44300
2024-04-12 00:00:00+00:00,49.69747290085779,49.69747290085779,48.733783290717156,48.9361572265625,57400
2024-04-15 00:00:00+00:00,49.35054659313246,49.36982082746942,48.637418303586166,48.7626953125,52200
2024-04-16 00:00:00+00:00,48.79160936104015,48.79160936104015,48.011019399480574,48.09775161743164,37900
2024-04-17 00:00:00+00:00,48.531411987645704,48.73378593446961,48.348308599027995,48.60850524902344,33900
2024-04-18 00:00:00+00:00,49.00361944705118,49.00361944705118,48.32903960250675,48.47359085083008,35300
2024-04-19 00:00:00+00:00,48.62778265380616,48.94580202770709,48.58923418251189,48.598873138427734,33700
2024-04-22 00:00:00+00:00,48.90725149731215,48.90725149731215,48.35794867114153,48.67596435546875,36400
2024-04-23 00:00:00+00:00,48.830152514567274,48.99398166572232,48.569959545635335,48.907249450683594,45700
2024-04-24 00:00:00+00:00,48.907247446792596,48.907247446792596,48.04956428665407,48.463951110839844,87200
2024-04-25 00:00:00+00:00,48.1555720215494,48.251939514143906,47.44244007732381,47.70263671875,53300
2024-04-26 00:00:00+00:00,47.58699975103015,47.95319920045603,47.55808655941316,47.664093017578125,41900
2024-04-29 00:00:00+00:00,47.712270969425376,48.280847986323245,47.712270969425376,48.15557098388672,34300
2024-04-30 00:00:00+00:00,48.09775328777385,48.09775328777385,47.14369885717968,47.28825378417969,33900
2024-05-01 00:00:00+00:00,47.45208238813417,47.45208238813417,46.59439546817649,46.604034423828125,71800
2024-05-02 00:00:00+00:00,46.70040304555421,47.07624144894242,46.58476130824658,46.67149353027344,62300
2024-05-03 00:00:00+00:00,47.03769193374197,47.75082019779207,46.8738627858272,47.076236724853516,38000
2024-05-06 00:00:00+00:00,47.41353078409505,47.41353078409505,46.170370272481016,46.19927978515625,39400
2024-05-07 00:00:00+00:00,46.24746545117981,46.90277099609375,46.24746545117981,46.90277099609375,44300
2024-05-08 00:00:00+00:00,46.75822067260742,46.8160433730718,46.18000469651608,46.75822067260742,39900
2024-05-09 00:00:00+00:00,46.85459112518245,47.490626165752914,46.85459112518245,47.42316818237305,19200
2024-05-10 00:00:00+00:00,47.69300216697468,48.232666015625,47.60626995184384,48.232666015625,24500
2024-05-13 00:00:00+00:00,48.24230653941154,48.39649674063739,47.96283565088207,48.09775161743164,34000
2024-05-14 00:00:00+00:00,48.444678662277084,48.48322713017589,47.20151814392237,47.760459899902344,26600
2024-05-15 00:00:00+00:00,47.72191258441481,47.72191258441481,46.59439376634442,46.89313888549805,53600
2024-05-16 00:00:00+00:00,47.20151972461275,47.78937101311075,46.71003960908906,47.73154830932617,23700
2024-05-17 00:00:00+00:00,47.799009926504446,47.799009926504446,47.134065325255214,47.5195426940918,20900
2024-05-20 00:00:00+00:00,47.220796822225964,47.220796822225964,46.08364264547351,46.20892333984375,41500
2024-05-21 00:00:00+00:00,46.07400786152599,46.45948155238999,45.784897998147216,46.37274932861328,80400
2024-05-22 00:00:00+00:00,46.38238260265728,46.430566348589494,45.71743440976655,45.7752571105957,53600
2024-05-23 00:00:00+00:00,45.56324662959587,45.56324662959587,43.6744157500419,44.821205139160156,88400
2024-05-24 00:00:00+00:00,45.19704142662241,45.25486044694295,44.18516445680629,44.22371292114258,90600
2024-05-28 00:00:00+00:00,44.541739851918564,44.541739851918564,42.87455708430512,43.59732437133789,114700
2024-05-29 00:00:00+00:00,43.49131498156554,43.49131498156554,42.96128640872066,43.03837966918945,76800
2024-05-30 00:00:00+00:00,43.26002623119759,43.317848931526605,42.80709093574734,42.9130973815918,110300
2024-05-31 00:00:00+00:00,42.82636354904168,44.22371417323164,42.47943838874443,44.13698196411133,159400
2024-06-03 00:00:00+00:00,44.33936180665846,44.71520388042675,43.847881673553,44.320091247558594,82900
2024-06-04 00:00:00+00:00,43.94424534543899,44.3586321774908,43.838242574886536,44.05989074707031,73000
2024-06-05 00:00:00+00:00,44.59955752448032,44.59955752448032,41.20736938612503,41.70848846435547,196000
2024-06-06 00:00:00+00:00,41.80486080596023,42.87455697626266,41.80486080596023,42.29634094238281,111900
2024-06-07 00:00:00+00:00,42.1297593481054,42.97235350059768,42.1297593481054,42.2750358581543,84800
2024-06-10 00:00:00+00:00,42.18786958798312,42.18786958798312,41.20968232757129,41.46149444580078,77400
2024-06-11 00:00:00+00:00,41.461499067537986,41.75204841789162,40.77386104844067,41.68425369262695,86200
2024-06-12 00:00:00+00:00,42.091018702255994,42.16850049328393,41.277478369138336,41.635826110839844,160500
2024-06-13 00:00:00+00:00,41.35495956010932,42.12975898647073,41.3355891126334,42.07164764404297,186900
2024-06-14 00:00:00+00:00,41.655194951315735,42.88519073650321,41.655194951315735,42.48810577392578,79500
2024-06-17 00:00:00+00:00,42.12975729787501,43.195106004605,42.12975729787501,42.78833770751953,89800
2024-06-18 00:00:00+00:00,42.87550553808527,43.146684419681485,41.81984014175478,41.907005310058594,113500
2024-06-20 00:00:00+00:00,41.64550592907259,42.12007262223177,41.50991650089421,41.83920669555664,131200
2024-06-21 00:00:00+00:00,41.9748003465486,42.43968001615796,41.713304839667984,42.178184509277344,198900
2024-06-24 00:00:00+00:00,42.01353802670222,42.44936383814274,41.858578148693915,42.19755172729492,54300
2024-06-25 00:00:00+00:00,41.97479818811993,42.26534750486824,41.606767083153386,41.781097412109375,113000
2024-06-26 00:00:00+00:00,41.72299597493161,42.25567041733496,41.61646034754382,41.9263801574707,47400
2024-06-27 00:00:00+00:00,41.674564945327106,42.120077872130146,41.51960505173244,42.081336975097656,76800
2024-06-28 00:00:00+00:00,41.97480165861933,42.759288203783065,41.60677052322377,42.73991775512695,1345800
2024-07-01 00:00:00+00:00,42.89487436782643,43.12731234484466,41.52928924560547,41.52928924560547,148000
2024-07-02 00:00:00+00:00,41.70361814819258,41.82952050871177,41.22905144501017,41.74235534667969,106400
2024-07-03 00:00:00+00:00,41.810154590809475,42.17818572531158,41.28716725650526,41.374332427978516,53000
2024-07-05 00:00:00+00:00,41.374328609766415,41.85857869669894,41.16125738926492,41.82952117919922,61900
2024-07-08 00:00:00+00:00,41.90700288299885,41.95542715268865,41.248422470519834,41.76172637939453,70800
2024-07-09 00:00:00+00:00,41.54865974879954,41.61645446673251,41.14188774666663,41.20968246459961,85600
2024-07-10 00:00:00+00:00,41.47118150305685,42.265351433436756,41.43244060534676,42.236297607421875,78900
2024-07-11 00:00:00+00:00,42.46873146015445,44.14424002451937,42.46873146015445,42.807708740234375,98100
2024-07-12 00:00:00+00:00,43.16605213388121,43.582507501121384,42.92392709220831,43.56313705444336,49700
2024-07-15 00:00:00+00:00,43.485655585762345,43.64061545261953,43.069200250858415,43.1273078918457,77900
2024-07-16 00:00:00+00:00,42.817394493388356,43.39849685098362,42.53652853861074,43.02077865600586,62800
2024-07-17 00:00:00+00:00,43.272588651974154,43.98927672143527,43.272588651974154,43.85368728637695,54000
2024-07-18 00:00:00+00:00,43.940850930845215,44.27982820129901,43.011091670152005,43.08857345581055,44200
2024-07-19 00:00:00+00:00,43.311327755957905,43.311327755957905,42.47841703841489,42.952980041503906,64400
2024-07-22 00:00:00+00:00,42.93362146859835,43.40818456209152,42.304094775311675,43.35976028442383,129200
2024-07-23 00:00:00+00:00,43.34037909422482,43.485655585762345,43.04982980568444,43.1273078918457,66100
2024-07-24 00:00:00+00:00,43.30164329058289,43.30164329058289,42.96266969655517,43.233848571777344,40000
2024-07-25 00:00:00+00:00,43.00140919146502,44.74470876527361,43.00140919146502,44.541324615478516,63900
2024-07-26 00:00:00+00:00,44.77376358735242,44.97714774168599,44.328254384183154,44.8996696472168,71200
2024-07-29 00:00:00+00:00,44.793132360848745,44.793132360848745,44.09581106400706,44.454158782958984,67500
2024-07-30 00:00:00+00:00,44.037703629973,44.037703629973,43.146681558124186,43.81494903564453,65900
2024-07-31 00:00:00+00:00,43.814949451933366,44.44447234765977,43.66967294816998,44.15392303466797,93200
2024-08-01 00:00:00+00:00,44.5025842492217,44.5025842492217,43.650303051768724,43.785892486572266,51100
2024-08-02 00:00:00+00:00,43.48565834061381,44.72533735400594,43.48565834061381,44.318565368652344,55100
2024-08-05 00:00:00+00:00,43.67935646085493,44.34762394681367,43.291958607166436,43.44691848754883,72400
2024-08-06 00:00:00+00:00,43.34038328806491,44.33793729657811,43.34038328806491,43.785892486572266,84400
2024-08-07 00:00:00+00:00,43.90211599972154,44.48321464402987,43.834317586501655,44.00864791870117,58600
2024-08-08 00:00:00+00:00,43.78589290855295,43.902115591963216,43.38880797657216,43.669673919677734,49400
2024-08-09 00:00:00+00:00,43.437232084256884,43.553454767230654,43.059517600929695,43.53408432006836,36900
2024-08-12 00:00:00+00:00,43.272588798467496,43.48566002258619,43.03046375089082,43.14668273925781,53800
2024-08-13 00:00:00+00:00,42.894875952170125,43.60188067472795,42.894875952170125,43.592193603515625,43200
2024-08-14 00:00:00+00:00,43.398492545389,43.592189617502065,43.25321604676936,43.456600189208984,43500
2024-08-15 00:00:00+00:00,43.330700571618976,44.10549999267662,43.330700571618976,43.8730583190918,38900
2024-08-16 00:00:00+00:00,43.669674025503944,44.12487030029297,43.485660318127664,44.12487030029297,36700
2024-08-19 00:00:00+00:00,44.12486669105868,44.36699172047608,43.68904089920042,43.94084930419922,42100
2024-08-20 00:00:00+00:00,43.70841397841942,43.70841397841942,43.36943670009014,43.44691848754883,43400
2024-08-21 00:00:00+00:00,43.727783127051225,44.33793555976618,43.727783127051225,44.11518096923828,36200
2024-08-22 00:00:00+00:00,44.279830102016035,44.279830102016035,43.68904439188219,44.05707550048828,56100
2024-08-23 00:00:00+00:00,43.921476583418205,44.56068648018838,43.921476583418205,44.25076675415039,45000
2024-08-26 00:00:00+00:00,44.27983050950057,44.88998297796041,44.27014343852085,44.39604949951172,37200
2024-08-27 00:00:00+00:00,44.61879961843436,44.61879961843436,43.51471008796328,43.98927307128906,54600
2024-08-28 00:00:00+00:00,43.70841614447966,44.308885248902044,43.57282670424253,43.8440055847168,58700
2024-08-29 00:00:00+00:00,44.13455605046706,44.938413030497586,43.51471648224534,44.33794021606445,67600
2024-08-30 00:00:00+00:00,44.26045939642707,44.69628522058318,44.00864727823242,44.30888366699219,67700
2024-09-03 00:00:00+00:00,44.423713428028805,45.09517674093311,44.26801162885286,44.4918327331543,88100
2024-09-04 00:00:00+00:00,44.33613324510775,45.03678952181106,43.73278549365425,43.99553298950195,70000
2024-09-05 00:00:00+00:00,43.937142623443336,44.462633848993306,43.84956013381442,43.898216247558594,56100
2024-09-06 00:00:00+00:00,43.89821917704686,44.131770023493985,43.57708212290235,43.68412780761719,56600
2024-09-09 00:00:00+00:00,43.44084118648557,45.22168392843818,43.44084118648557,44.48209762573242,141500
2024-09-10 00:00:00+00:00,44.76431140965866,45.085448469030176,43.791174205100866,44.08311462402344,58600
2024-09-11 00:00:00+00:00,43.82036584298189,44.05392039857695,43.362993894619805,44.00526428222656,56200
2024-09-12 00:00:00+00:00,43.80090223683665,44.482098995925476,43.67439707797523,44.258277893066406,114800
2024-09-13 00:00:00+00:00,44.27774325736824,44.89082074189295,44.06365188227812,44.55022048950195,92900
2024-09-16 00:00:00+00:00,44.637803261636,45.007596444821544,44.491834905906046,44.783775329589844,100200
2024-09-17 00:00:00+00:00,44.55995422861669,45.89315118160775,44.55995422861669,45.08544921875,88600
2024-09-18 00:00:00+00:00,45.22168742069405,46.078045494285135,45.036788974627,45.64013671875,285900
2024-09-19 00:00:00+00:00,45.98073386701663,46.3699902417857,45.6109406822084,45.62067413330078,264900
2024-09-20 00:00:00+00:00,44.725383255937146,45.270341405267345,43.95660400390625,43.95660400390625,750400
2024-09-23 00:00:00+00:00,44.131772396586065,45.2800746379993,44.131772396586065,44.81296920776367,424000
2024-09-24 00:00:00+00:00,44.89082363073535,45.22169045342866,44.44317766199209,44.52103042602539,335900
2024-09-25 00:00:00+00:00,44.70592351236782,44.70592351236782,43.65493722250944,43.791175842285156,106900
2024-09-26 00:00:00+00:00,44.0052675710748,45.426047063144544,44.0052675710748,45.163299560546875,87500
2024-09-27 00:00:00+00:00,45.494167225476474,46.39918518062966,45.494167225476474,46.097511291503906,85800
2024-09-30 00:00:00+00:00,46.46730363037299,47.00252837477018,46.38945086860117,46.7884407043457,95900
2024-10-01 00:00:00+00:00,46.92467958374594,46.983065443172464,46.2142898336724,46.41864776611328,165000
2024-10-02 00:00:00+00:00,46.1364386526257,46.214291417494536,45.58175069571974,45.70825958251953,68100
2024-10-03 00:00:00+00:00,45.43577566238248,45.43577566238248,44.44317524821228,44.598880767822266,84100
2024-10-04 00:00:00+00:00,44.77404108442064,45.26060968600506,44.579416613565925,44.686458587646484,56600
2024-10-07 00:00:00+00:00,44.812966069856806,44.812966069856806,44.1415027569525,44.4918327331543,77100
2024-10-08 00:00:00+00:00,44.33613160039589,44.5112965911297,43.946875240493256,44.287471771240234,73700
2024-10-09 00:00:00+00:00,44.06365203857422,44.38478910234849,43.90795023219927,44.06365203857422,116400
2024-10-10 00:00:00+00:00,43.97606966883837,45.104908696407776,43.97606966883837,45.08544921875,120300
2024-10-11 00:00:00+00:00,44.968669330415544,46.35052609120509,44.968669330415544,46.009925842285156,78900
2024-10-14 00:00:00+00:00,45.90288275630702,46.5548866506359,45.883423277870975,46.350528717041016,83300
2024-10-15 00:00:00+00:00,46.486767339437606,47.11930433088235,46.24348302452254,46.350528717041016,100200
2024-10-16 00:00:00+00:00,46.44784223793929,47.23608477638396,46.35052999418154,47.0317268371582,83800
2024-10-17 00:00:00+00:00,46.837095610365886,47.28473784227931,46.75924285061195,47.245811462402344,88300
2024-10-18 00:00:00+00:00,46.91494857089383,47.28474178612027,46.10724653831085,46.64247131347656,72000
2024-10-21 00:00:00+00:00,46.33106309253738,46.6035403230169,46.0488524111271,46.126705169677734,66600
2024-10-22 00:00:00+00:00,46.087782410481196,46.671663296577925,45.7374523939335,46.613277435302734,69200
2024-10-23 00:00:00+00:00,46.486763950911936,46.67165868036933,45.97100242879872,46.51595687866211,72600
2024-10-24 00:00:00+00:00,46.69112378711928,46.88575197530223,46.45757293107888,46.87601852416992,49100
2024-10-25 00:00:00+00:00,46.788441306088586,46.944143119410676,46.146167149882906,46.16563034057617,61800
2024-10-28 00:00:00+00:00,46.3310637854199,46.78843946818532,46.116972408427756,46.22401809692383,44000
2024-10-29 00:00:00+00:00,46.32132878458895,46.32132878458895,44.715654647540035,45.00759506225586,69900
2024-10-30 00:00:00+00:00,45.11463765228046,45.39684830910958,43.898216247558594,43.898216247558594,74800
2024-10-31 00:00:00+00:00,43.65493918240939,43.849567381780005,42.399591194304286,42.409324645996094,97900
2024-11-01 00:00:00+00:00,42.85696327120523,42.96400895739151,41.72812426526378,41.73785400390625,120300
2024-11-04 00:00:00+00:00,41.86436046055162,42.55528694318165,41.64053936246965,41.815704345703125,116500
2024-11-05 00:00:00+00:00,41.6405424722359,42.20496012863235,41.426451096245586,42.1368408203125,103800
2024-11-06 00:00:00+00:00,42.93481361734087,42.93481361734087,39.20769995079332,39.772117614746094,190400
2024-11-07 00:00:00+00:00,40.11271787312913,40.45331441928822,39.703998305514276,39.772117614746094,101100
2024-11-08 00:00:00+00:00,39.47044329045886,39.84996617683058,38.798976295594855,38.81843948364258,113000
2024-11-11 00:00:00+00:00,38.83790476682515,39.44124877995812,38.83790476682515,38.99360656738281,111600
2024-11-12 00:00:00+00:00,38.82817459106445,39.188234304756726,38.52650073178386,38.82817459106445,135100
2024-11-13 00:00:00+00:00,38.79898089114095,38.79898089114095,38.41945795981663,38.61408615112305,66000
2024-11-14 00:00:00+00:00,38.68220151797987,39.295278958819516,38.66273832961091,39.100650787353516,83400
2024-11-15 00:00:00+00:00,39.168770858195195,39.58722013576996,38.760055031107484,38.89629364013672,82800
2024-11-18 00:00:00+00:00,38.55569485858155,39.168772334544926,38.55569485858155,38.789249420166016,103400
2024-11-19 00:00:00+00:00,38.40972222679941,38.74058898672037,38.27348362781256,38.322139739990234,116900
2024-11-20 00:00:00+00:00,38.44865217371533,38.750326065929706,38.30268380952704,38.69193649291992,80500
2024-11-21 00:00:00+00:00,38.73086047079803,39.27581864838998,38.66274116262702,39.07146072387695,103700
2024-11-22 00:00:00+00:00,38.944951355527394,40.17110259937721,38.944951355527394,39.927818298339844,103200
2024-11-25 00:00:00+00:00,40.31707427944085,41.874092306304675,39.995937223274304,40.7841796875,139100
2024-11-26 00:00:00+00:00,40.735525107376574,40.735525107376574,39.39259468839055,39.772117614746094,72400
2024-11-27 00:00:00+00:00,39.86943218449064,40.45331301832085,39.86943218449064,39.99593734741211,52900
2024-11-29 00:00:00+00:00,40.112716160303016,40.4241197641297,39.87916160132111,40.24895477294922,52700
2024-12-02 00:00:00+00:00,40.4338513353138,40.609016334433626,39.85970021869301,40.49224090576172,84900
2024-12-03 00:00:00+00:00,40.317075188190465,40.317075188190465,39.77211701039284,39.79158020019531,68800
2024-12-04 00:00:00+00:00,39.77211884536586,39.81104522676676,39.0714625412699,39.31474685668945,118400
2024-12-05 00:00:00+00:00,42.8958861979793,44.68645494199531,42.43851056189235,43.898216247558594,254200
2024-12-06 00:00:00+00:00,44.208260966673045,44.21803991357809,42.79985382844728,43.0052490234375,122500
2024-12-09 00:00:00+00:00,42.93679168049293,44.34519530022291,42.74117913389179,43.983314514160156,127400
2024-12-10 00:00:00+00:00,44.16914277193806,44.16914277193806,43.39647529306763,43.74857711791992,105700
2024-12-11 00:00:00+00:00,44.100677532312844,44.345192266084595,42.975908264563294,43.2497673034668,529500
2024-12-12 00:00:00+00:00,43.034591721302924,43.74857427259561,43.034591721302924,43.60186767578125,113500
2024-12-13 00:00:00+00:00,43.28888483022685,43.75835638071065,43.06393173324425,43.52362060546875,64000
2024-12-16 00:00:00+00:00,43.24976811397477,43.376913091599704,42.23258590698242,42.23258590698242,92400
2024-12-17 00:00:00+00:00,41.96850752950714,42.25214550783744,41.07847407381444,41.088253021240234,139300
2024-12-18 00:00:00+00:00,40.657908997704695,41.19584065739626,39.728752277692706,39.748313903808594,104600
2024-12-19 00:00:00+00:00,39.797217984839676,40.266685840817026,39.709192528656494,39.7385368347168,132600
2024-12-20 00:00:00+00:00,39.68963524883193,39.94392894230989,39.31797179128821,39.552703857421875,293200
2024-12-23 00:00:00+00:00,39.2690678505878,39.366872251982045,38.026932551687395,38.71157455444336,167400
2024-12-24 00:00:00+00:00,38.70179100728218,38.71157368580135,38.00737007236828,38.31056594848633,55300
2024-12-26 00:00:00+00:00,38.34969192409495,38.38881517895273,37.85088348315446,38.134521484375,89800
2024-12-27 00:00:00+00:00,37.86065913605056,38.261663135942904,37.34228911279911,37.36185073852539,84600
2024-12-30 00:00:00+00:00,37.16624167731298,37.489002935390204,36.37401255103168,36.735897064208984,117700
2024-12-31 00:00:00+00:00,36.62830507221229,37.03908800274626,36.579402875386606,36.863037109375,94300
2025-01-02 00:00:00+00:00,36.89238331319782,37.459655541402526,35.9436649757019,36.002349853515625,129300
2025-01-03 00:00:00+00:00,35.96322653753293,35.96322653753293,34.505917121245126,35.15143585205078,191800
2025-01-06 00:00:00+00:00,35.2785856165967,36.638086944282215,35.2785856165967,35.5915641784668,200300
2025-01-07 00:00:00+00:00,35.875202369893415,35.973006771908885,34.8775817991408,35.043853759765625,123300
2025-01-08 00:00:00+00:00,35.00472811501908,35.29814503201786,34.66240526935506,34.691749572753906,100700
2025-01-10 00:00:00+00:00,34.457013249162756,34.457013249162756,32.549797722692816,32.93124008178711,281000
2025-01-13 00:00:00+00:00,32.90190175813203,34.01688833967415,32.81387630532614,33.547420501708984,191800
2025-01-14 00:00:00+00:00,33.54742238081061,34.046234551650336,33.14641834689971,33.53764343261719,162300
2025-01-15 00:00:00+00:00,33.94842484390718,33.94842484390718,32.70628954487732,32.735633850097656,122000
2025-01-16 00:00:00+00:00,32.77474822464918,33.175752177026034,32.42265019629242,33.1072883605957,116900
2025-01-17 00:00:00+00:00,33.21488024347016,33.74303295913987,33.20510129584608,33.244224548339844,108900
2025-01-21 00:00:00+00:00,33.42026901741979,33.46917494457775,32.69650755986227,32.852996826171875,131900
2025-01-22 00:00:00+00:00,32.647610277221354,32.80409956708285,31.96296823495268,32.1585807800293,122000
2025-01-23 00:00:00+00:00,32.2172607542809,32.35419214252883,31.894503238050707,32.26616668701172,204000
2025-01-24 00:00:00+00:00,32.315069980680796,32.95080608667605,32.30528730140453,32.725852966308594,199700
