"('date', '')","('open', 'AZN')","('high', 'AZN')","('low', 'AZN')","('close', 'AZN')","('volume', 'AZN')"
2024-01-29 00:00:00+00:00,64.4620462662851,64.50996192383974,64.14577221594654,64.39495849609375,4944800
2024-01-30 00:00:00+00:00,64.54830262075298,64.55788867763323,64.15536203289008,64.404541015625,4649400
2024-01-31 00:00:00+00:00,64.93166547085295,65.00833930304628,63.78158723602924,63.86783981323242,4572700
2024-02-01 00:00:00+00:00,63.45572342830281,64.15535931049352,63.25446011447173,64.06909942626953,4472100
2024-02-02 00:00:00+00:00,63.22570932802859,63.350298814248994,62.851933557348715,62.9094352722168,6745500
2024-02-05 00:00:00+00:00,62.430240631103516,62.90944113168737,62.31522987863642,62.430240631103516,10849400
2024-02-06 00:00:00+00:00,63.11070588738642,64.28954236268932,62.85194082852553,64.25120544433594,5566600
2024-02-07 00:00:00+00:00,63.99243541337777,64.11703223058709,63.72408428711123,63.781593322753906,6588800
2024-02-08 00:00:00+00:00,59.44003063680616,61.24182554588713,59.13334260836809,60.87763214111328,28929000
2024-02-09 00:00:00+00:00,60.10132896368033,60.73387351039386,59.49753893455141,59.670047760009766,13734400
2024-02-12 00:00:00+00:00,58.615803655697746,58.88415475955726,57.9545082971827,58.855403900146484,12066500
2024-02-13 00:00:00+00:00,58.70206032409739,59.13334149849676,58.23244223286038,58.4912109375,8272300
2024-02-14 00:00:00+00:00,58.654141456411395,59.200429729508556,58.519965902459056,59.09500503540039,12203700
2024-02-15 00:00:00+00:00,59.20042530882321,60.24508245859947,59.20042530882321,60.225914001464844,7641700
2024-02-16 00:00:00+00:00,61.1843188586046,61.845614220253346,60.9543010141996,61.59642791748047,7648100
2024-02-20 00:00:00+00:00,63.302391081275644,63.321555884624864,61.893540394471245,62.33440399169922,6438500
2024-02-21 00:00:00+00:00,61.701856540692916,62.382320404052734,61.54851617600181,62.382320404052734,5401600
2024-02-22 00:00:00+00:00,61.56002707590953,62.8445584376307,61.56002707590953,62.406646728515625,9723000
2024-02-23 00:00:00+00:00,63.2143506685059,64.15828536953121,63.20461731635045,64.06097412109375,7388200
2024-02-26 00:00:00+00:00,64.30424999024912,64.58645778160405,63.98311621825507,64.15827941894531,4597900
2024-02-27 00:00:00+00:00,64.16801210112001,64.67403499540904,64.00257482903581,64.54753112792969,4433500
2024-02-28 00:00:00+00:00,63.700912853718854,64.01231329610061,63.40897911519531,63.593868255615234,6030600
2024-02-29 00:00:00+00:00,63.41870141795386,63.457627399073225,62.02713285870241,62.435848236083984,6084500
2024-03-01 00:00:00+00:00,62.61100232829659,63.08784001588759,62.26067964421498,62.864017486572266,3966300
2024-03-04 00:00:00+00:00,62.56235223460593,63.0781084928435,62.42611501259494,63.04891586303711,4406700
2024-03-05 00:00:00+00:00,63.16569329818936,63.564671609618074,62.873752153731886,63.06837463378906,3728900
2024-03-06 00:00:00+00:00,63.000254046521086,63.76902544005645,63.000254046521086,63.51601028442383,4491500
2024-03-07 00:00:00+00:00,64.0512332858228,64.72269344302748,63.96365539977253,64.41129302978516,6130500
2024-03-08 00:00:00+00:00,64.3918255292723,64.79081124798886,64.20693640844613,64.71295928955078,4412900
2024-03-11 00:00:00+00:00,65.41361244751961,65.94882796006115,65.03409342838911,65.85151672363281,3927500
2024-03-12 00:00:00+00:00,65.72502049586467,65.87099107965446,65.45254603245564,65.58878326416016,6156500
2024-03-13 00:00:00+00:00,65.64716096535516,66.20184318035895,65.61796833683466,65.7639389038086,4688100
2024-03-14 00:00:00+00:00,65.90990924786594,65.90990924786594,64.87838935594462,65.23844909667969,4626100
2024-03-15 00:00:00+00:00,65.58878115448745,65.62770713720414,64.3042534223245,64.52806854248047,6027400
2024-03-18 00:00:00+00:00,64.23613300363999,64.58645941387415,64.04150309552554,64.08042907714844,3886500
2024-03-19 00:00:00+00:00,63.83714141000022,64.12908253323134,63.49654838247802,64.09015655517578,3402500
2024-03-20 00:00:00+00:00,63.807949650113855,64.1096167036821,63.44788991648275,63.963653564453125,3553300
2024-03-21 00:00:00+00:00,64.82000468009606,64.99516787656809,64.40155967876686,64.41129302978516,5351800
2024-03-22 00:00:00+00:00,64.70323101114616,65.0438240755497,64.42102320796266,64.47941589355469,4098600
2024-03-25 00:00:00+00:00,64.43074958269798,64.64483874981799,64.03177130027802,64.09015655517578,4424600
2024-03-26 00:00:00+00:00,64.4696791674632,64.67403499540904,64.00257482903581,64.54753112792969,3133200
2024-03-27 00:00:00+00:00,65.27737638052639,66.54243732510261,65.26764302940082,66.42566680908203,8444500
2024-03-28 00:00:00+00:00,66.34781205374232,66.51324189405001,65.8612484591635,65.92936706542969,3617000
2024-04-01 00:00:00+00:00,66.36727801160575,66.38674471499641,65.2384542192239,65.44281005859375,3113800
2024-04-02 00:00:00+00:00,65.34549449407147,65.56930959766119,64.96597547113979,65.19952392578125,4396600
2024-04-03 00:00:00+00:00,64.61564725987277,65.54011512576054,64.60591390909475,65.0146255493164,3795700
2024-04-04 00:00:00+00:00,67.1360415689287,67.1360415689287,65.4817283450088,65.53038024902344,7453900
2024-04-05 00:00:00+00:00,65.18006472492084,65.900176791798,65.0924794140948,65.6374282836914,4811300
2024-04-08 00:00:00+00:00,65.75421054185962,65.9488330296773,65.41361747599268,65.8807144165039,3824500
2024-04-09 00:00:00+00:00,66.36726914880308,66.62028428848947,66.13372070990772,66.5716323852539,4392700
2024-04-10 00:00:00+00:00,65.77366330631443,66.33807885920373,65.60823346561727,66.27969360351562,7715800
2024-04-11 00:00:00+00:00,68.00213185724108,68.18702841679374,67.01927864704598,67.58368682861328,5985900
2024-04-12 00:00:00+00:00,67.78805345482517,67.94374996714295,66.75653343518402,67.07766723632812,9121500
2024-04-15 00:00:00+00:00,67.21390109413242,67.69073138365404,66.69814482239262,66.88304138183594,9213500
2024-04-16 00:00:00+00:00,66.45486098981506,66.75652806240761,66.19211247389042,66.43539428710938,5361900
2024-04-17 00:00:00+00:00,66.87331209803416,66.95116406720616,66.36728172278855,66.68841552734375,3709900
2024-04-18 00:00:00+00:00,66.41593514434354,66.94142475289372,66.3283572551044,66.52297973632812,4005800
2024-04-19 00:00:00+00:00,66.30889236370204,66.86357461715072,66.29915901206344,66.70787811279297,4735700
2024-04-22 00:00:00+00:00,67.797777067745,68.59574115510581,67.51556926040895,68.24541473388672,5183700
2024-04-23 00:00:00+00:00,68.53735612537477,69.18934963537593,68.27461502075577,68.9460678100586,5806000
2024-04-24 00:00:00+00:00,69.49101485070204,69.54940010516823,68.79036209962324,69.28665161132812,6137700
2024-04-25 00:00:00+00:00,72.97480693108132,73.77277094118904,72.49797668006327,73.01373291015625,15606600
2024-04-26 00:00:00+00:00,72.98454877565317,73.4613790821632,72.58556301198092,73.14997863769531,6688000
2024-04-29 00:00:00+00:00,74.13283097304249,74.52208334096254,73.3348669597735,73.45164489746094,7538300
2024-04-30 00:00:00+00:00,73.68519248632728,74.09390412689417,73.2959401229616,73.84088897705078,8547400
2024-05-01 00:00:00+00:00,74.28853289863497,74.7361779803227,73.91874720547113,74.35665893554688,4911700
2024-05-02 00:00:00+00:00,74.21069157073275,74.35666215374235,73.71439455824901,73.76305389404297,10038700
2024-05-03 00:00:00+00:00,74.41503385040221,74.43449312654876,73.4029807302505,74.29825592041016,9026100
2024-05-06 00:00:00+00:00,73.80195799225133,73.88954329464401,73.51975765793358,73.72411346435547,6457300
2024-05-07 00:00:00+00:00,74.37611808075171,74.41504406275774,73.87982109063978,74.26907348632812,6663100
2024-05-08 00:00:00+00:00,74.70697379910085,75.08650024728573,74.55127730376867,74.90160369873047,5059800
2024-05-09 00:00:00+00:00,74.85294625510298,75.55359906269311,74.7945609959277,75.52440643310547,2972300
2024-05-10 00:00:00+00:00,75.6800985112577,75.84553577654259,75.07676440336775,75.10595703125,3606600
2024-05-13 00:00:00+00:00,75.15462068407055,75.40762842318574,75.07676872232508,75.3492431640625,2565600
2024-05-14 00:00:00+00:00,75.77742398696878,75.83580924798562,74.95025985924642,74.9697265625,4115900
2024-05-15 00:00:00+00:00,74.87241106987891,75.44655256895037,74.80429246110143,74.90160369873047,3870900
2024-05-16 00:00:00+00:00,74.65832612979024,75.14488976992249,74.52208890450297,74.9697265625,2941700
2024-05-17 00:00:00+00:00,74.80428820776926,74.99891067196123,74.55127306482281,74.83348083496094,2791600
2024-05-20 00:00:00+00:00,74.57073745665383,75.14488638683461,74.4831595690714,75.037841796875,3278700
2024-05-21 00:00:00+00:00,75.70930265049542,77.12033418636477,75.66064331848406,77.05221557617188,7740000
2024-05-22 00:00:00+00:00,76.45860392955464,76.81866366690534,76.2737073854595,76.68242645263672,3568400
2024-05-23 00:00:00+00:00,77.18845848043465,77.22738446403577,76.00124196590322,76.07909393310547,3613500
2024-05-24 00:00:00+00:00,76.0304347069846,76.77001354772635,75.98178279569231,76.4294204711914,3566600
2024-05-28 00:00:00+00:00,75.68983601285566,75.7287619936238,74.43450097447703,74.5610122680664,4199000
2024-05-29 00:00:00+00:00,74.08418200289343,74.45397514509672,73.7630556219964,74.03553009033203,4653800
2024-05-30 00:00:00+00:00,74.56101469207705,74.91134110600787,74.4053107639425,74.70697784423828,3274400
2024-05-31 00:00:00+00:00,75.23246615588086,76.02070428569364,75.01837697060756,75.92338562011719,4782800
2024-06-03 00:00:00+00:00,76.39047935760476,77.33441385731143,76.27370142976234,76.8673095703125,5469000
2024-06-04 00:00:00+00:00,77.36361365019063,77.9182958661794,77.09113921768687,77.86963653564453,3959300
2024-06-05 00:00:00+00:00,78.24916062483489,78.50216834776037,77.67501172416594,78.16157531738281,4258700
2024-06-06 00:00:00+00:00,78.46324516219802,78.68706768976786,78.29781531646508,78.65787506103516,3091800
2024-06-07 00:00:00+00:00,78.15184431912955,78.35620014350737,77.85017725805346,77.86963653564453,2213300
2024-06-10 00:00:00+00:00,78.0642682633188,78.36593533146628,77.82098645368461,78.05453491210938,4085400
2024-06-11 00:00:00+00:00,76.97435694258274,77.4998465003951,76.78946783058342,77.10086822509766,4219100
2024-06-12 00:00:00+00:00,78.36593444771907,78.42431970557394,77.4901184580384,77.91829681396484,3496300
2024-06-13 00:00:00+00:00,77.10087329399474,77.48039231774837,76.78947287900789,77.39280700683594,2958400
2024-06-14 00:00:00+00:00,77.18845367071307,77.5777060580972,77.04248309739755,77.4511947631836,2055300
2024-06-17 00:00:00+00:00,76.95491106795119,77.21765218042876,76.75055521949699,77.17872619628906,2094000
2024-06-18 00:00:00+00:00,76.76027497415039,76.96463080617018,76.2737113480923,76.31263732910156,3819500
2024-06-20 00:00:00+00:00,76.36129753724963,76.66296461306653,76.08882309143155,76.4488754272461,3874300
2024-06-21 00:00:00+00:00,76.3320982550841,77.11059554323842,76.3320982550841,76.76026916503906,4992600
2024-06-24 00:00:00+00:00,77.12032838981523,77.42199543737095,77.03275050802337,77.23710632324219,2807400
2024-06-25 00:00:00+00:00,77.45119152857768,77.7236733854271,77.3052283857298,77.60689544677734,3081300
2024-06-26 00:00:00+00:00,77.03275460868802,77.48039224076363,76.78947280270965,76.95490264892578,3227800
2024-06-27 00:00:00+00:00,76.96463593082125,77.03276197040239,75.85527138349207,76.07909393310547,2796600
2024-06-28 00:00:00+00:00,76.51698873865458,76.6337666749329,75.73849143657964,75.8941879272461,3664400
2024-07-01 00:00:00+00:00,75.62172036562114,76.60458100150503,75.54386840103446,75.84554290771484,2599400
2024-07-02 00:00:00+00:00,75.2324590518583,75.33950363438699,74.40530244316754,74.92105865478516,3215500
2024-07-03 00:00:00+00:00,74.60966424340528,74.94053136804865,74.43450104197566,74.73617553710938,2377500
2024-07-05 00:00:00+00:00,75.27139106613724,75.42709498934649,74.70697548106132,75.26165771484375,2341700
2024-07-08 00:00:00+00:00,75.5244087431286,75.57306807684412,74.9697264908826,75.05730438232422,2697400
2024-07-09 00:00:00+00:00,74.89187271208615,74.90160606346781,74.24961258396026,74.60966491699219,3362800
2024-07-10 00:00:00+00:00,74.90159890282946,75.75794813325373,74.88213220192718,75.66063690185547,2984500
2024-07-11 00:00:00+00:00,76.04989874647589,76.47806970295866,75.76769094312817,75.84554290771484,3168500
2024-07-12 00:00:00+00:00,77.38307778211593,77.64582630449242,77.05221807171228,77.11060333251953,3051900
2024-07-15 00:00:00+00:00,77.02301836241867,77.02301836241867,75.94284659052741,76.02069854736328,2666900
2024-07-16 00:00:00+00:00,75.86499800820586,76.57538415328192,75.82607202805647,76.47806549072266,2668700
2024-07-17 00:00:00+00:00,76.39048815592966,77.68474916386022,76.39048815592966,77.61663055419922,3658900
2024-07-18 00:00:00+00:00,77.85018003260525,77.8599133839334,75.89419218046196,75.96231079101562,3232900
2024-07-19 00:00:00+00:00,76.2347812667273,76.64350033315529,76.05962549816415,76.59484100341797,2929800
2024-07-22 00:00:00+00:00,77.48039828712524,77.66528742552441,76.84786405734592,77.03276062011719,3521000
2024-07-23 00:00:00+00:00,76.77973938524406,77.07167309754271,76.39048701114102,77.04248046875,2965100
2024-07-24 00:00:00+00:00,76.43914655464906,77.62635553362672,76.43914655464906,77.5679702758789,4581100
2024-07-25 00:00:00+00:00,74.58046620802894,76.54618726207549,74.40530301929579,76.40994262695312,10636000
2024-07-26 00:00:00+00:00,76.37102648740608,77.31495364191349,75.9817741196537,76.03042602539062,5878400
2024-07-29 00:00:00+00:00,77.90856287743061,77.96695555921825,76.22505694404585,76.2542495727539,6753900
2024-07-30 00:00:00+00:00,76.58510741015516,76.8673151881213,75.38816511586813,75.80661010742188,6480800
2024-07-31 00:00:00+00:00,77.00355118202728,77.42199616695315,76.41967635813265,77.02301788330078,5552700
2024-08-01 00:00:00+00:00,77.5095863067383,79.21255898016281,77.48039367737906,79.01792907714844,6367500
2024-08-02 00:00:00+00:00,79.40717829690321,79.80616401391677,78.65787361715641,79.61153411865234,7066600
2024-08-05 00:00:00+00:00,76.76027705181006,77.97668614987967,76.5753879174764,77.19818878173828,5730300
2024-08-06 00:00:00+00:00,76.14721114101471,77.58744281014995,76.11801850994644,77.1203384399414,5683800
2024-08-07 00:00:00+00:00,78.43406265332902,78.81358172456409,78.0448102298034,78.45352935791016,4943400
2024-08-08 00:00:00+00:00,78.1907684995491,79.69911861896603,77.97667932911611,79.65045928955078,4124400
2024-08-09 00:00:00+00:00,79.35673798405871,79.81691265247723,79.03363042261243,79.49381256103516,3078400
2024-08-12 00:00:00+00:00,79.89524258792511,81.17787964972553,79.68963072382066,80.7960205078125,9218200
2024-08-13 00:00:00+00:00,81.2366281417967,81.8926290012099,81.12892561622085,81.6282730102539,7180600
2024-08-14 00:00:00+00:00,81.22683447436789,82.03949626424874,80.90372689959534,82.01012420654297,5473400
2024-08-15 00:00:00+00:00,83.22421397243156,83.51794948033596,82.64654360222497,83.12630462646484,4064100
2024-08-16 00:00:00+00:00,83.33191831692037,83.47878607408536,82.37238877744618,82.64654541015625,3550000
2024-08-19 00:00:00+00:00,82.87172975054413,83.41024232847337,82.58778743399999,83.00880432128906,3933600
2024-08-20 00:00:00+00:00,83.4004522425303,83.86063437707769,83.27317084212525,83.35149383544922,2486000
2024-08-21 00:00:00+00:00,83.26337366670181,83.8214651185963,82.90110089371622,83.77250671386719,4168000
2024-08-22 00:00:00+00:00,84.08582602613777,84.24248695447913,83.38087425861428,84.09561920166016,4834700
2024-08-23 00:00:00+00:00,84.41872301724011,85.06493064295809,84.0662434141198,84.84953308105469,3336000
2024-08-26 00:00:00+00:00,84.6243384144948,85.0257689698408,84.55580112602088,84.81037139892578,3663400
2024-08-27 00:00:00+00:00,85.39783944066218,85.45658355673547,84.94745045408965,85.38804626464844,3595900
2024-08-28 00:00:00+00:00,85.39783752827059,85.72094509944718,85.19222565661397,85.534912109375,3584300
2024-08-29 00:00:00+00:00,85.39783530717501,85.78948015871758,85.11389297655676,85.47616577148438,2609400
2024-08-30 00:00:00+00:00,85.50553977960051,85.84822623126985,85.0649365103076,85.78948211669922,2836800
2024-09-03 00:00:00+00:00,85.35866599141069,85.42720327690145,83.59626797878538,83.92916870117188,4347200
2024-09-04 00:00:00+00:00,83.78230967989623,84.19353343566415,83.68440032899977,83.95854949951172,5002200
2024-09-05 00:00:00+00:00,82.2353140842962,82.27447931748725,80.73727939725946,81.26599884033203,7754800
2024-09-06 00:00:00+00:00,82.26467783207822,82.53883443672284,81.19745334793969,81.31494903564453,5516400
2024-09-09 00:00:00+00:00,80.49249595573151,81.68700932900781,77.29081496195333,79.2000732421875,10262000
2024-09-10 00:00:00+00:00,78.26013280265153,79.60151396714733,78.18180233976037,79.46443939208984,7966400
2024-09-11 00:00:00+00:00,78.77905792828811,79.0042561384018,78.0643130070655,78.84759521484375,4182000
2024-09-12 00:00:00+00:00,78.09368395376858,78.31887469068047,76.97750103428173,77.31039428710938,5119300
2024-09-13 00:00:00+00:00,76.07671233673037,76.97749765484366,76.06692663207954,76.63480377197266,5489500
2024-09-16 00:00:00+00:00,77.63350236952805,77.83911422769128,77.1047829613923,77.38872528076172,3402300
2024-09-17 00:00:00+00:00,77.65308476501289,77.65308476501289,76.58586019528268,76.8893814086914,3402300
2024-09-18 00:00:00+00:00,77.04604175411491,77.6041332387347,76.6837689598864,76.93833923339844,2607200
2024-09-19 00:00:00+00:00,77.53559791588248,77.78037502007959,76.9187548325029,77.25165557861328,3619800
2024-09-20 00:00:00+00:00,76.9089620272623,77.03624342049386,76.5075240278337,76.74250793457031,3373200
2024-09-23 00:00:00+00:00,75.64591518889996,75.92985751421861,75.401138095005,75.5284194946289,4004600
2024-09-24 00:00:00+00:00,75.58716871207672,75.71445759030206,75.22490336944664,75.26406860351562,4550500
2024-09-25 00:00:00+00:00,75.70466178858995,76.0375625316279,75.47946356800506,75.9200668334961,4780400
2024-09-26 00:00:00+00:00,76.53690634774719,77.13416310456127,76.17464099919108,76.54669952392578,4183100
2024-09-27 00:00:00+00:00,76.43898595207207,76.58585369351268,75.98859702299023,75.9983901977539,3172200
2024-09-30 00:00:00+00:00,76.45857334877391,76.46836652462851,75.89069613928325,76.28234100341797,3334400
2024-10-01 00:00:00+00:00,76.34107826265796,77.1537399755049,76.10609435328185,77.02645111083984,4635900
2024-10-02 00:00:00+00:00,77.63350001103406,78.09368211913511,77.35935087514501,77.91744232177734,5606700
2024-10-03 00:00:00+00:00,77.40830783430891,77.43767989115403,76.23338074047845,76.30191802978516,3119600
2024-10-04 00:00:00+00:00,75.46967269773553,75.92985481308818,75.29343289760055,75.85152435302734,5186800
2024-10-07 00:00:00+00:00,75.57738300606292,75.87111105657341,75.14657290130866,75.26406860351562,3487000
2024-10-08 00:00:00+00:00,75.23468907546044,75.39135001173638,74.82346532274298,75.26406860351562,3157000
2024-10-09 00:00:00+00:00,75.00949461648395,75.92985889668755,74.8136759258043,75.89069366455078,2475600
2024-10-10 00:00:00+00:00,75.76340853038485,75.81236694047223,75.0486635511385,75.26406860351562,1616900
2024-10-11 00:00:00+00:00,75.43051046993459,75.74382485264444,75.34238683135776,75.7340316772461,3319800
2024-10-14 00:00:00+00:00,76.09630241581586,76.67397275867722,75.98859989934952,76.4683609008789,2119700
2024-10-15 00:00:00+00:00,76.05714040182885,76.49773619145799,75.80257012759651,76.22358703613281,2613900
2024-10-16 00:00:00+00:00,76.67398071289062,77.0166746481097,76.44878995146604,76.67398071289062,3229800
2024-10-17 00:00:00+00:00,76.33128579683772,76.75230268463342,76.23337645618837,76.39002990722656,2980000
2024-10-18 00:00:00+00:00,76.43898990806404,76.6641881192616,75.94943572459496,76.6250228881836,2282700
2024-10-21 00:00:00+00:00,76.53689607912618,76.5760613085812,75.74382072517197,75.82215118408203,2226400
2024-10-22 00:00:00+00:00,75.21510432563717,75.79278214558232,75.07802975209168,75.70465850830078,2067300
2024-10-23 00:00:00+00:00,75.31301228315988,75.60674777535785,75.0094910858915,75.3423843383789,2398400
2024-10-24 00:00:00+00:00,74.99969626537982,75.15635718311609,74.13808362784154,74.31432342529297,2699000
2024-10-25 00:00:00+00:00,74.08912859044571,74.19683110878289,73.38416936860389,73.48208618164062,3208600
2024-10-28 00:00:00+00:00,73.47229129557908,75.02906998256111,73.37438195482616,74.42202758789062,5073800
2024-10-29 00:00:00+00:00,73.86393407841432,74.20662049653984,73.48208243107393,73.64852905273438,2813400
2024-10-30 00:00:00+00:00,70.70141417449747,71.75885300201067,69.4579498371469,71.30846405029297,8230900
2024-10-31 00:00:00+00:00,70.03562510516065,70.41747679690938,69.63419453152935,69.66356658935547,7412100
2024-11-01 00:00:00+00:00,70.16290886595066,70.35872755051493,69.81042925773178,69.92791748046875,3474300
2024-11-04 00:00:00+00:00,70.3489373600818,72.14070753288244,69.51669671036701,69.93771362304688,7289200
2024-11-05 00:00:00+00:00,65.73733261170403,66.13877061219732,63.92598369704805,64.88550567626953,15413300
2024-11-06 00:00:00+00:00,62.995828511315416,63.416845406349246,62.37899293161635,62.51606750488281,16622700
2024-11-07 00:00:00+00:00,62.18317193575561,63.387474802031235,62.04609735935056,63.338523864746094,14404300
2024-11-08 00:00:00+00:00,63.42663870292582,63.68120896948083,62.927291345068994,63.142696380615234,10277900
2024-11-11 00:00:00+00:00,63.8280805631385,63.84765944482027,63.34831205688376,63.43643569946289,9135700
2024-11-12 00:00:00+00:00,62.11463578226228,64.85613856545126,61.62508158044274,63.82807922363281,10214600
2024-11-13 00:00:00+00:00,64.12180210593309,64.32741395776111,63.33851992801735,63.92598342895508,6572900
2024-11-14 00:00:00+00:00,64.08264011329089,64.60157382650051,63.61267227680456,63.681209564208984,9765000
2024-11-15 00:00:00+00:00,62.47690794605418,62.702102428402966,61.850275436689856,61.90902328491211,7374600
2024-11-18 00:00:00+00:00,61.68382977555691,62.320251735496065,61.439052673272954,62.06568145751953,9315200
2024-11-19 00:00:00+00:00,62.3202494798197,62.790217315992024,61.98735248336261,62.46711349487305,5995700
2024-11-20 00:00:00+00:00,62.55523355086902,62.59439878231316,61.56633573441776,61.8796501159668,7049000
2024-11-21 00:00:00+00:00,62.555234378482716,62.995830165551276,62.20275476082619,62.91750717163086,8659500
2024-11-22 00:00:00+00:00,64.32741790338089,65.07154236754599,64.20013650253856,64.25888061523438,7163000
2024-11-25 00:00:00+00:00,64.54281921023237,65.17924111764287,64.48407510093419,65.0127944946289,6604200
2024-11-26 00:00:00+00:00,65.2379887887787,65.42402177171816,64.50365750244394,64.9736328125,4334500
2024-11-27 00:00:00+00:00,65.296741636985,65.9135772402613,65.15966705847916,65.79608154296875,4989100
2024-11-29 00:00:00+00:00,65.92337120159296,66.30522288483961,65.7373382128302,66.20731353759766,2586300
2024-12-02 00:00:00+00:00,66.11918820326414,66.12898137873891,65.43381532011335,65.6394271850586,3686200
2024-12-03 00:00:00+00:00,66.99059172585771,67.21578993387095,66.57936801035937,66.62832641601562,4290700
2024-12-04 00:00:00+00:00,65.40444352876331,65.541518105949,64.92467503860918,65.38485717773438,5975800
2024-12-05 00:00:00+00:00,65.87440931119775,66.58916170129426,65.84503725557806,66.11918640136719,5270100
2024-12-06 00:00:00+00:00,66.80456415583669,67.11787852035313,66.39333298303086,66.77518463134766,6815500
2024-12-09 00:00:00+00:00,66.598949167765,67.55847867340653,66.54999823043894,67.14725494384766,5791000
2024-12-10 00:00:00+00:00,67.02976210971264,67.03955528559757,65.67859516776561,65.77650451660156,3960300
2024-12-11 00:00:00+00:00,66.18772389715565,66.32479847048376,65.79607905764504,65.99190521240234,7351800
2024-12-12 00:00:00+00:00,65.54151916503906,66.17793365368327,65.52193281369364,65.54151916503906,4789400
2024-12-13 00:00:00+00:00,65.20861238783006,65.29673602072091,64.75822345862026,65.18903350830078,6538100
2024-12-16 00:00:00+00:00,65.35548469691906,65.77650160125744,64.82676527263338,64.84635162353516,6639800
2024-12-17 00:00:00+00:00,65.09113160474536,66.060446857229,65.05196637121007,65.77650451660156,4702400
2024-12-18 00:00:00+00:00,64.55261287486098,65.0323738677779,63.26998334542844,63.2895622253418,7133100
2024-12-19 00:00:00+00:00,63.26019281654168,63.49517673534986,62.9664573155284,63.093746185302734,4734700
2024-12-20 00:00:00+00:00,62.59440142166962,64.10222928082972,62.4181616077417,63.98473358154297,9078200
2024-12-23 00:00:00+00:00,64.4742879606365,65.33590815100776,64.20013879824727,65.23799133300781,8178400
2024-12-24 00:00:00+00:00,64.5526136965687,65.11070515625069,64.5526136965687,64.91488647460938,2151600
2024-12-26 00:00:00+00:00,64.54282362721426,65.27715492371019,64.48407951389595,65.13028717041016,3347900
2024-12-27 00:00:00+00:00,64.57219610833073,65.02259254674591,64.39595629721305,64.87572479248047,4700400
2024-12-30 00:00:00+00:00,64.72886137551939,64.72886137551939,63.9651579661705,64.20014190673828,3441600
2024-12-31 00:00:00+00:00,64.1805559782365,64.65052380777742,64.05326711064936,64.15117645263672,2018700
2025-01-02 00:00:00+00:00,64.63094334445007,65.02258817281137,64.47428242510404,64.50365447998047,2798100
2025-01-03 00:00:00+00:00,65.0617473332967,65.0813336836385,64.73864725269641,64.86592864990234,3864000
2025-01-06 00:00:00+00:00,65.41422383211693,66.15834823967533,64.99320695981457,65.44359588623047,5399900
2025-01-07 00:00:00+00:00,65.40444076779276,65.92336699809049,65.21840779089212,65.2477798461914,4111100
2025-01-08 00:00:00+00:00,64.82676074197819,65.34568695454594,64.30783452941046,65.18903350830078,3978200
2025-01-10 00:00:00+00:00,65.78630147153832,66.15836000648943,65.4534007023674,65.61006164550781,5671200
2025-01-13 00:00:00+00:00,64.5036565437293,64.82676409771527,64.2686726271959,64.35679626464844,7675800
2025-01-14 00:00:00+00:00,63.84765730907308,64.28826056722133,62.87834209315365,64.00431823730469,6247100
2025-01-15 00:00:00+00:00,64.14139180880825,64.5036571271564,63.67141650148654,64.3078384399414,5233100
2025-01-16 00:00:00+00:00,64.5721953675794,65.58068328463082,64.38616985298118,65.51214599609375,3942800
