"('date', '')","('open', 'BBDC')","('high', 'BBDC')","('low', 'BBDC')","('close', 'BBDC')","('volume', 'BBDC')"
2024-03-20 00:00:00+00:00,7.623497571074102,7.640289800420233,7.522746597090014,7.606706142425537,1012500
2024-03-21 00:00:00+00:00,7.640290122633939,7.73264498583984,7.640290122633939,7.682269096374512,611600
2024-03-22 00:00:00+00:00,7.699061382359036,7.699061382359036,7.547934513562785,7.581518173217773,665300
2024-03-25 00:00:00+00:00,7.57312285882723,7.6486854925277505,7.547934513562785,7.581518173217773,619500
2024-03-26 00:00:00+00:00,7.640290226774898,7.640290226774898,7.59831045176452,7.631894111633301,414100
2024-03-27 00:00:00+00:00,7.64868553715707,7.715852856858963,7.581518217455178,7.707457542419434,514500
2024-03-28 00:00:00+00:00,7.7662286908912925,7.816604580652669,7.7662286908912925,7.808208465576172,568900
2024-04-01 00:00:00+00:00,7.825000293456886,7.841792524464888,7.724249309501803,7.749436855316162,420100
2024-04-02 00:00:00+00:00,7.724249309501803,7.799812747642526,7.699061763687443,7.749436855316162,410900
2024-04-03 00:00:00+00:00,7.749436921527966,7.816605045436223,7.741041606649879,7.766229152679443,426000
2024-04-04 00:00:00+00:00,7.808208917171194,7.841792578721918,7.707457932519019,7.724249362945557,441300
2024-04-05 00:00:00+00:00,7.73264503128291,7.816604580652669,7.73264503128291,7.808208465576172,274300
2024-04-08 00:00:00+00:00,7.841792624857701,7.8837724022175,7.757833070138102,7.774625301361084,394000
2024-04-09 00:00:00+00:00,7.757832539256439,7.875375747680665,7.757832539256439,7.875375747680664,543100
2024-04-10 00:00:00+00:00,7.774625301361084,7.875376286606009,7.724249408389794,7.774625301361084,381900
2024-04-11 00:00:00+00:00,7.766229540594502,7.900564193725587,7.73264587731173,7.900564193725586,490200
2024-04-12 00:00:00+00:00,7.875375319604373,7.883771434184921,7.682268687739538,7.699060916900635,320700
2024-04-15 00:00:00+00:00,7.791416276709929,7.799812391830916,7.640290208020192,7.665477752685547,326100
2024-04-16 00:00:00+00:00,7.64868553715707,7.707457542419434,7.598310447729457,7.707457542419434,366100
2024-04-17 00:00:00+00:00,7.72424800163262,7.774623885429342,7.699060460083013,7.741040229797363,250600
2024-04-18 00:00:00+00:00,7.774625268255182,7.8585840219196115,7.749436921527966,7.766229152679443,420000
2024-04-19 00:00:00+00:00,7.7662281468218515,7.791415689589203,7.7158522605896,7.7158522605896,401100
2024-04-22 00:00:00+00:00,7.741041533234126,7.850188632590625,7.741041533234126,7.825000286102295,536100
2024-04-23 00:00:00+00:00,7.8585840553830275,7.908959948354317,7.757833070138102,7.774625301361084,620700
2024-04-24 00:00:00+00:00,7.766229152679443,7.791416698709007,7.732645491074141,7.766229152679443,346800
2024-04-25 00:00:00+00:00,7.7578325271606445,7.799812301582243,7.732644982786725,7.7578325271606445,333400
2024-04-26 00:00:00+00:00,7.7662290790248125,7.850188632590625,7.749436848032593,7.825000286102295,235900
2024-04-29 00:00:00+00:00,7.850187744337345,7.900562830218747,7.808207972304475,7.84179162979126,342400
2024-04-30 00:00:00+00:00,7.824999348639085,7.850187692109761,7.766228148602605,7.791415691375732,319700
2024-05-01 00:00:00+00:00,7.825000271811165,7.984523263155336,7.825000271811165,7.9761271476745605,342300
2024-05-02 00:00:00+00:00,8.034897945367533,8.034897945367533,7.900563307308352,7.917355537414551,362200
2024-05-03 00:00:00+00:00,7.9761272012177225,8.009710862668628,7.934147424229678,7.950939655303955,281600
2024-05-06 00:00:00+00:00,8.009709364694372,8.152440099341659,7.984521823491173,8.085272789001465,400200
2024-05-07 00:00:00+00:00,8.068482453727764,8.093670801537005,8.00131512763183,8.043294906616211,378500
2024-05-08 00:00:00+00:00,7.976127613938097,8.068482487532528,7.892168055617567,7.934147834777832,483000
2024-05-09 00:00:00+00:00,7.967731453546987,8.219609326406685,7.967731453546987,8.118858337402344,524400
2024-05-10 00:00:00+00:00,8.144045895264426,8.219609337292175,8.1020661162826,8.16083812713623,453200
2024-05-13 00:00:00+00:00,8.177629514592306,8.228005409240723,8.16923339870129,8.228005409240723,328900
2024-05-14 00:00:00+00:00,8.228005354802606,8.320360226899703,8.228005354802606,8.253192901611328,395700
2024-05-15 00:00:00+00:00,8.311963255025308,8.328755484966829,8.177628618283519,8.2028169631958,408700
2024-05-16 00:00:00+00:00,8.21960920622131,8.295172647044115,8.20281777531495,8.244796752929688,316400
2024-05-17 00:00:00+00:00,8.269984211518297,8.29517175551964,8.244795866819366,8.261588096618652,202200
2024-05-20 00:00:00+00:00,8.244796785775863,8.295172680090982,8.228005354802606,8.253192901611328,279700
2024-05-21 00:00:00+00:00,8.269984227387111,8.32035931548646,8.261588112471356,8.303567886352539,360700
2024-05-22 00:00:00+00:00,8.328756397839873,8.337152513730889,8.202817862265356,8.228005409240723,375700
2024-05-23 00:00:00+00:00,8.278380492091133,8.278380492091133,8.177629503627077,8.186025619506836,350000
2024-05-24 00:00:00+00:00,8.23639952626198,8.353941917419434,8.228003412408595,8.353941917419434,281800
2024-05-28 00:00:00+00:00,8.362339919270951,8.429507243867693,8.33715237272159,8.387527465820312,434300
2024-05-29 00:00:00+00:00,8.362339928888508,8.387527475466836,8.295172604214518,8.31196403503418,323900
2024-05-30 00:00:00+00:00,8.370736035019961,8.412715813067342,8.345547687772932,8.387527465820312,251200
2024-05-31 00:00:00+00:00,8.43790340423584,8.454694835124982,8.395923625966473,8.43790340423584,289500
2024-06-03 00:00:00+00:00,8.479882205189094,8.597424609959218,8.479882205189094,8.547049522399902,919000
2024-06-04 00:00:00+00:00,8.563841828755397,8.563841828755397,8.45469472693086,8.48827838897705,911900
2024-06-05 00:00:00+00:00,8.471043395205294,8.531365923904106,8.419338605415687,8.496895790100098,778800
2024-06-06 00:00:00+00:00,8.488278726614569,8.548601254272915,8.393485243913965,8.479660987854004,706700
2024-06-07 00:00:00+00:00,8.410720911540936,8.49689583559597,8.410720911540936,8.453808784484863,473600
2024-06-10 00:00:00+00:00,8.445191611830667,8.522749623963904,8.402103735997438,8.505514144897461,292200
2024-06-11 00:00:00+00:00,8.445190518720933,8.557218652653729,8.445190518720933,8.48827838897705,517000
2024-06-12 00:00:00+00:00,8.574453903390923,8.608924037624174,8.419338710257714,8.427955627441406,511500
2024-06-13 00:00:00+00:00,8.436573044051284,8.488278654341624,8.298692512387438,8.324544906616211,450900
2024-06-14 00:00:00+00:00,8.272840645483873,8.341780915710169,8.203900375257579,8.290075302124023,470400
2024-06-17 00:00:00+00:00,8.255604406637795,8.324544670514426,8.212516536256707,8.264222145080566,482900
2024-06-18 00:00:00+00:00,8.26422224714997,8.272839985699177,8.169428766774253,8.195281982421875,418200
2024-06-20 00:00:00+00:00,8.186664667445784,8.238370279583464,8.186664667445784,8.229752540588379,288800
2024-06-21 00:00:00+00:00,8.24698543548584,8.255603172640486,8.134957317973404,8.24698543548584,622600
2024-06-24 00:00:00+00:00,8.281456462462264,8.315926592995082,8.238369415670796,8.272839546203613,253400
2024-06-25 00:00:00+00:00,8.298691938645042,8.33316206917786,8.272839546203613,8.272839546203613,263800
2024-06-26 00:00:00+00:00,8.246987321648403,8.359015464782715,8.229752665230036,8.359015464782715,312900
2024-06-27 00:00:00+00:00,8.333162923561671,8.376250796603598,8.315927445611772,8.341780662536621,281600
2024-06-28 00:00:00+00:00,8.341781565950743,8.436574239442761,8.315928346225993,8.384868621826172,479800
2024-07-01 00:00:00+00:00,8.402104101642673,8.427956499534512,8.315928346225993,8.384868621826172,365000
2024-07-02 00:00:00+00:00,8.427955627441406,8.445191105474445,8.359015358974906,8.427955627441406,390900
2024-07-03 00:00:00+00:00,8.45380868001832,8.548601341857315,8.445190941169463,8.522748947143555,177500
2024-07-05 00:00:00+00:00,8.55721850954819,8.652011165060179,8.54860077127453,8.600305557250977,477400
2024-07-08 00:00:00+00:00,8.626160089608494,8.677864883482192,8.608924610428675,8.660630226135254,257400
2024-07-09 00:00:00+00:00,8.677865418705755,8.703718639070031,8.608925141400217,8.626160621643066,287300
2024-07-10 00:00:00+00:00,8.66062961031503,8.66062961031503,8.56583612523214,8.65201187133789,247800
2024-07-11 00:00:00+00:00,8.69510016890227,8.703717908300144,8.643394554347887,8.686482429504395,248000
2024-07-12 00:00:00+00:00,8.686481754294473,8.74680428172493,8.643393882487233,8.703717231750488,367400
2024-07-15 00:00:00+00:00,8.703717992184027,8.738188128274874,8.591689844430556,8.729570388793945,437600
2024-07-16 00:00:00+00:00,8.71233404585762,8.781274311202727,8.677863913185066,8.77265739440918,333200
2024-07-17 00:00:00+00:00,8.746803711027729,8.815743972688091,8.72095131836328,8.78127384185791,720200
2024-07-18 00:00:00+00:00,8.789893179422132,8.824363316524458,8.643394891279021,8.677865028381348,372500
2024-07-19 00:00:00+00:00,8.695099316483175,8.755421842688884,8.608923574618347,8.617541313171387,255000
2024-07-22 00:00:00+00:00,8.660629359943249,8.720951887373705,8.626159226864017,8.703717231750488,196200
2024-07-23 00:00:00+00:00,8.669247098671256,8.729569626101712,8.660629359943249,8.703717231750488,163700
2024-07-24 00:00:00+00:00,8.669246400730339,8.712333447235942,8.522748141479639,8.539982795715332,280500
2024-07-25 00:00:00+00:00,8.522748988638638,8.660629523560413,8.522748988638638,8.60892391204834,219200
2024-07-26 00:00:00+00:00,8.6433933596344,8.772656967236754,8.626158705053735,8.738186836242676,372900
2024-07-29 00:00:00+00:00,8.781274414804162,8.78989215353217,8.652011621215241,8.703717231750488,303300
2024-07-30 00:00:00+00:00,8.72956909803597,8.755421490823341,8.652011097841106,8.738186836242676,348600
2024-07-31 00:00:00+00:00,8.772657751519377,8.772657751519377,8.65201187133789,8.65201187133789,417500
2024-08-01 00:00:00+00:00,8.695099597245303,8.703717336076606,8.583071457936786,8.634777069091797,464500
2024-08-02 00:00:00+00:00,8.574453754501942,8.608923888136644,8.410720825195312,8.410720825195312,471100
2024-08-05 00:00:00+00:00,8.186663588806042,8.19528132666569,7.885049338380101,7.997077465057373,814900
2024-08-06 00:00:00+00:00,8.100489278142229,8.221135163891692,8.031549006809067,8.10910701751709,393700
2024-08-07 00:00:00+00:00,8.195283192782453,8.24698798804841,8.083255040595677,8.143577575683594,460400
2024-08-08 00:00:00+00:00,8.514131104771183,8.60030602671352,8.255604695278572,8.591689109802246,559300
2024-08-09 00:00:00+00:00,8.652011637345161,8.772657514263793,8.496895627283035,8.591689109802246,398000
2024-08-12 00:00:00+00:00,8.617541627003522,8.66924723837198,8.402103086328435,8.410720825195312,308000
2024-08-13 00:00:00+00:00,8.42795594171079,8.539984087604466,8.42795594171079,8.531366348266602,346800
2024-08-14 00:00:00+00:00,8.565835187985241,8.574452926019454,8.453807880871395,8.539982795715332,414000
2024-08-15 00:00:00+00:00,8.600304790892078,8.617540265903575,8.531364534511464,8.57445240020752,333100
2024-08-16 00:00:00+00:00,8.539983499170603,8.643393898601088,8.539983499170603,8.591689109802246,375400
2024-08-19 00:00:00+00:00,8.6175424939105,8.686482768115154,8.59169009654198,8.677865028381348,669600
2024-08-20 00:00:00+00:00,8.686481918400043,8.686481918400043,8.565836039427081,8.60892391204834,265500
2024-08-21 00:00:00+00:00,8.60030602671352,8.634776981689814,8.574453632314098,8.591689109802246,371600
2024-08-22 00:00:00+00:00,8.626158772071955,8.652011165060179,8.583070902536413,8.600305557250977,308000
2024-08-23 00:00:00+00:00,8.634776965592025,8.712334148645697,8.600306010679994,8.703717231750488,350500
2024-08-26 00:00:00+00:00,8.755422896125621,8.755422896125621,8.643394746955433,8.660630226135254,418600
2024-08-27 00:00:00+00:00,8.63477730085484,8.738187704107656,8.626159561792232,8.695099830627441,539600
2024-08-28 00:00:00+00:00,8.712334313239673,8.738187529912116,8.60892391204834,8.60892391204834,285700
2024-08-29 00:00:00+00:00,8.643395280052985,8.677865418705755,8.591690482990298,8.626160621643066,362500
2024-08-30 00:00:00+00:00,8.677864883482192,8.720952759598863,8.626160089608494,8.660630226135254,384100
2024-09-03 00:00:00+00:00,8.617542157987128,8.74680496162379,8.617542157987128,8.686482429504395,794800
2024-09-04 00:00:00+00:00,8.651098627480055,8.695327317996462,8.598024873734053,8.659944534301758,640500
2024-09-05 00:00:00+00:00,8.659945347080559,8.730710921111665,8.624562560065005,8.704174041748047,451500
2024-09-06 00:00:00+00:00,8.668790578710269,8.70417336296655,8.544950412017222,8.615715980529785,445900
2024-09-09 00:00:00+00:00,8.67763680032181,8.713019585861066,8.589179414677599,8.59802532196045,416300
2024-09-10 00:00:00+00:00,8.624561686017982,8.686481346121973,8.598024809343714,8.633407592773438,464700
2024-09-11 00:00:00+00:00,8.668790817260742,8.704173602490698,8.553796554365348,8.668790817260742,596700
2024-09-12 00:00:00+00:00,8.7041741037238,8.828013437363909,8.68648228829396,8.730710983276367,498000
2024-09-13 00:00:00+00:00,8.774937697665104,8.819166382664642,8.748400824102182,8.801474571228027,350400
2024-09-16 00:00:00+00:00,8.792629929731076,8.801475836721265,8.730710267983994,8.783784866333008,318100
2024-09-17 00:00:00+00:00,8.774939474456254,8.810322260901957,8.73955668801055,8.74840259552002,358500
2024-09-18 00:00:00+00:00,8.766093190357251,8.845704667338035,8.730710405431585,8.739556312561035,367600
2024-09-19 00:00:00+00:00,8.80147685352352,8.828013733967675,8.766094065067241,8.810322761535645,270700
2024-09-20 00:00:00+00:00,8.774939678258773,8.792630650096422,8.7041741037238,8.730710983276367,391900
2024-09-23 00:00:00+00:00,8.730710405431585,8.757247283227802,8.713019434764819,8.739556312561035,239000
2024-09-24 00:00:00+00:00,8.730710858566756,8.766093645328835,8.668791192631161,8.677637100219727,321300
2024-09-25 00:00:00+00:00,8.659945049287602,8.677636863983095,8.62456226348877,8.62456226348877,356900
2024-09-26 00:00:00+00:00,8.668790880570826,8.730710544277427,8.668790880570826,8.695327758789062,254100
2024-09-27 00:00:00+00:00,8.686481914572182,8.757247486062584,8.651099128826981,8.721864700317383,309600
2024-09-30 00:00:00+00:00,8.695327695285174,8.721864573309606,8.651099002849692,8.668790817260742,374700
2024-10-01 00:00:00+00:00,8.686482068837513,8.686482068837513,8.562642738326096,8.580333709716797,338000
2024-10-02 00:00:00+00:00,8.553796629138343,8.659944985756107,8.553796629138343,8.59802532196045,318900
2024-10-03 00:00:00+00:00,8.580334084797656,8.624562780596076,8.553797204755485,8.589179992675781,322500
2024-10-04 00:00:00+00:00,8.624562560065005,8.730710921111665,8.61571665241307,8.704174041748047,294000
2024-10-07 00:00:00+00:00,8.704174790512926,8.704174790512926,8.5449518134499,8.553797721862793,450500
2024-10-08 00:00:00+00:00,8.562643570145312,8.59802635995615,8.509568963632928,8.527260780334473,482100
2024-10-09 00:00:00+00:00,8.518414184263783,8.544951063581438,8.491877304946128,8.536105155944824,328400
2024-10-10 00:00:00+00:00,8.491876657428858,8.615715980529785,8.491876657428858,8.615715980529785,256100
2024-10-11 00:00:00+00:00,8.624561686017982,8.677636282958616,8.589178902588259,8.633407592773438,445400
2024-10-14 00:00:00+00:00,8.659945568516372,8.659945568516372,8.56264311263361,8.589179992675781,314900
2024-10-15 00:00:00+00:00,8.589179477689937,8.668790956635348,8.58033357034219,8.62456226348877,194500
2024-10-16 00:00:00+00:00,8.633408157750459,8.730710607651721,8.633408157750459,8.721864700317383,267700
2024-10-17 00:00:00+00:00,8.71301971331064,8.721864777130723,8.615716418960274,8.65109920501709,319600
2024-10-18 00:00:00+00:00,8.642253701416086,8.651098764786068,8.598025010197704,8.615715980529785,269600
2024-10-21 00:00:00+00:00,8.633408669536474,8.695328337363115,8.571488158117626,8.686482429504395,354700
2024-10-22 00:00:00+00:00,8.686482164216113,8.695328071804676,8.615716590691955,8.677637100219727,369100
2024-10-23 00:00:00+00:00,8.65109856269225,8.66879037620316,8.589178902588259,8.633407592773438,226800
2024-10-24 00:00:00+00:00,8.66879094349566,8.730710607651721,8.61571634308178,8.721864700317383,209200
2024-10-25 00:00:00+00:00,8.71302015308056,8.748402940923242,8.642254577395194,8.686482429504395,193500
2024-10-28 00:00:00+00:00,8.713020073101466,8.76609383258221,8.713020073101466,8.757247924804688,227300
2024-10-29 00:00:00+00:00,8.713019649781927,8.713019649781927,8.615716356141023,8.62456226348877,194900
2024-10-30 00:00:00+00:00,8.659945112429336,8.774939378012029,8.62456232637252,8.65109920501709,140600
2024-10-31 00:00:00+00:00,8.624563301981414,8.668792000453616,8.50956902339059,8.553797721862793,425000
2024-11-01 00:00:00+00:00,8.553795884128913,8.606869636019159,8.421110660811221,8.483030319213867,468200
2024-11-04 00:00:00+00:00,8.465338851980981,8.500721635883819,8.297270839340529,8.323807716369629,379100
2024-11-05 00:00:00+00:00,8.297271139085703,8.42111130901551,8.279579324699098,8.403419494628906,296200
2024-11-06 00:00:00+00:00,8.642254141197007,8.677636927253824,8.491877089557498,8.65109920501709,381800
2024-11-07 00:00:00+00:00,8.60686993696365,8.739556008512867,8.465338802184835,8.659944534301758,373600
2024-11-08 00:00:00+00:00,8.695327976328947,8.695327976328947,8.491877165578952,8.580333709716797,361700
2024-11-11 00:00:00+00:00,8.624561686017982,8.695327252877428,8.589178902588259,8.633407592773438,300700
2024-11-12 00:00:00+00:00,8.624562780596076,8.633408688474201,8.54495129687736,8.589179992675781,283400
2024-11-13 00:00:00+00:00,8.580334214773721,8.828013733967675,8.580334214773721,8.810322761535645,338600
2024-11-14 00:00:00+00:00,8.836859139838193,8.8633968623666,8.73071078050108,8.74840259552002,308400
2024-11-15 00:00:00+00:00,8.774937697665104,8.845703256227566,8.766091791946797,8.801474571228027,328400
2024-11-18 00:00:00+00:00,8.845705032348633,8.881087818734342,8.828013217359695,8.845705032348633,312200
2024-11-19 00:00:00+00:00,8.810322741231785,8.943007986738994,8.801476833240045,8.907625198364258,444600
2024-11-20 00:00:00+00:00,8.863397345589998,8.907625198364258,8.801476833240045,8.907625198364258,360700
2024-11-21 00:00:00+00:00,8.90762507534061,8.916470983210177,8.84570540743805,8.854551315307617,423600
2024-11-22 00:00:00+00:00,8.881087158737248,9.031464200599293,8.863396188655182,9.022618293762207,410700
2024-11-25 00:00:00+00:00,9.066846984355534,9.084538798029707,8.951852726249728,9.022618293762207,469000
2024-11-26 00:00:00+00:00,9.004927698696891,9.066847361950973,8.934162128237327,9.031464576721191,385800
2024-11-27 00:00:00+00:00,9.058001893574462,9.111076495786486,9.03146501426454,9.066847801208496,324300
2024-11-29 00:00:00+00:00,9.075694288321513,9.111077077524643,9.049156563724987,9.058002471923828,357400
2024-12-02 00:00:00+00:00,9.058000870306111,9.181841032416017,9.040309900628747,9.137612342834473,763200
2024-12-03 00:00:00+00:00,9.172996098908781,9.172996098908781,9.013773136960713,9.040310859680176,796900
2024-12-04 00:00:00+00:00,8.922313938094204,9.031233232072168,8.840624251207329,8.931390762329102,739500
2024-12-05 00:00:00+00:00,8.89508560391892,8.922315214906655,8.804319079808161,8.831548690795898,648400
2024-12-06 00:00:00+00:00,8.822471568141284,8.867854824215495,8.73170505599286,8.85877799987793,742400
2024-12-09 00:00:00+00:00,8.858779247300504,9.013081820312314,8.858779247300504,8.949544906616211,644800
2024-12-10 00:00:00+00:00,8.985849976511282,9.049386880541963,8.922313938094204,8.931390762329102,685600
2024-12-11 00:00:00+00:00,8.931391326116477,8.976774584542147,8.78616559164526,8.840624809265137,778300
2024-12-12 00:00:00+00:00,8.804317623891551,8.922313739477744,8.804317623891551,8.886007308959961,959000
2024-12-13 00:00:00+00:00,8.849700977432688,8.931390663414856,8.749858508795366,8.813394546508789,620600
2024-12-16 00:00:00+00:00,8.804317924290064,8.82247157297514,8.631862589849906,8.668169021606445,904000
2024-12-17 00:00:00+00:00,8.622786982546149,8.640940633793472,8.541097283160672,8.604633331298828,573000
2024-12-18 00:00:00+00:00,8.59555651944146,8.686322169841693,8.404947528303227,8.414024353027344,573200
2024-12-19 00:00:00+00:00,8.44125396158605,8.513866828151695,8.414024353027344,8.414024353027344,611700
2024-12-20 00:00:00+00:00,8.432176442759896,8.60463177025408,8.35048675819449,8.541095733642578,816400
2024-12-23 00:00:00+00:00,8.541096934207628,8.58648019485803,8.450331278520526,8.55017375946045,370800
2024-12-24 00:00:00+00:00,8.550173652028828,8.622786521911621,8.532020001751286,8.622786521911621,232600
2024-12-26 00:00:00+00:00,8.613709943258158,8.659093204636989,8.586480332676345,8.631863594055176,308100
2024-12-27 00:00:00+00:00,8.631862887868495,8.686322104576725,8.595556454858462,8.640939712524414,319100
2024-12-30 00:00:00+00:00,8.622786222137673,8.686322264672844,8.541096529956079,8.650015830993652,357900
2024-12-31 00:00:00+00:00,8.668168476614774,8.740781335562481,8.650014829071068,8.686321258544922,373500
2025-01-02 00:00:00+00:00,8.731705858711159,8.831548338762198,8.72262903353915,8.77708911895752,367500
2025-01-03 00:00:00+00:00,8.786165643929454,8.840624861873405,8.758935169343816,8.80431842803955,265800
2025-01-06 00:00:00+00:00,8.831548251635606,8.831548251635606,8.650016078054744,8.659092903137207,442300
2025-01-07 00:00:00+00:00,8.668169890906011,8.677246716158832,8.541096934207628,8.55017375946045,523300
2025-01-08 00:00:00+00:00,8.559250390760463,8.568326350193923,8.468483871516433,8.504790306091309,380200
2025-01-10 00:00:00+00:00,8.468483168704953,8.541096031828461,8.459406344411112,8.513866424560547,363900
2025-01-13 00:00:00+00:00,8.468483625211984,8.532019667466663,8.414024407740447,8.495713233947754,384000
2025-01-14 00:00:00+00:00,8.522944497527085,8.613710156922489,8.513867671903425,8.604633331298828,218800
2025-01-15 00:00:00+00:00,8.650015568752993,8.713552474975586,8.613709136174496,8.713552474975586,285100
2025-01-16 00:00:00+00:00,8.704475498429279,8.84062440181779,8.695398674039746,8.822471618652344,340700
2025-01-17 00:00:00+00:00,8.79524160317767,8.867855336459042,8.786165643929454,8.80431842803955,302200
2025-01-21 00:00:00+00:00,8.840624898236664,8.976774674883877,8.822472114051902,8.95862102508545,552100
2025-01-22 00:00:00+00:00,8.940468240900687,8.985850634169426,8.931391416001473,8.95862102508545,305900
2025-01-23 00:00:00+00:00,8.985851129158059,9.004004779956487,8.95862151857413,8.976775169372559,323500
