"('date', '')","('open', 'ARHS')","('high', 'ARHS')","('low', 'ARHS')","('close', 'ARHS')","('volume', 'ARHS')"
2024-02-20 00:00:00+00:00,12.378687947439104,12.562290245539547,12.170926845928,12.398014068603516,661000
2024-02-21 00:00:00+00:00,12.282053825298213,12.44149823179457,12.185420460697484,12.262726783752441,508900
2024-02-22 00:00:00+00:00,12.37868716377146,12.61543789282307,12.359360122266482,12.600942611694336,631400
2024-02-23 00:00:00+00:00,12.678249778529601,12.861852998792422,12.581617329264438,12.755556106567383,598600
2024-02-26 00:00:00+00:00,12.784545081785227,13.006801454464252,12.600942792671317,12.977811813354492,453500
2024-02-27 00:00:00+00:00,13.04545482865404,13.311195206538024,12.987474623927378,13.016465187072754,774700
2024-02-28 00:00:00+00:00,12.842525956000916,12.987475090680723,12.745892585171628,12.755556106567383,389300
2024-02-29 00:00:00+00:00,12.910167921054406,13.074444087816879,12.755555275057741,12.774882316589355,508800
2024-03-01 00:00:00+00:00,12.91016824436336,12.91016824436336,12.586447663114393,12.658923149108887,630100
2024-03-04 00:00:00+00:00,12.678249180037415,12.88601027241788,12.301380157470703,12.301380157470703,788100
2024-03-05 00:00:00+00:00,12.262727128807196,12.697576360182419,12.088788357821198,12.494647026062012,1245200
2024-03-06 00:00:00+00:00,12.668586154002027,12.803872687748871,12.180589386258621,12.388350486755371,1631800
2024-03-07 00:00:00+00:00,13.528619819555793,15.06508464651274,13.335354006446385,13.886161804199219,3614600
2024-03-08 00:00:00+00:00,14.205050571003662,14.842828212567618,13.934478433702244,14.398316383361816,2213000
2024-03-11 00:00:00+00:00,14.311347203670968,14.67855177981879,14.060101191305346,14.52393913269043,1064500
2024-03-12 00:00:00+00:00,14.630236625671387,15.036095302001632,14.407980245031437,14.630236625671387,1004400
2024-03-13 00:00:00+00:00,14.697879327771798,15.876802185080571,14.693047567187094,15.480607032775879,1949500
2024-03-14 00:00:00+00:00,15.480607288809637,15.615892901162423,14.968451717129714,15.181044578552246,1773000
2024-03-15 00:00:00+00:00,14.92013462529793,15.132727480924796,14.726868811802637,14.755859375,1832300
2024-03-18 00:00:00+00:00,14.717205368839513,15.007104551402962,14.364495142143298,14.601245880126953,2254400
2024-03-19 00:00:00+00:00,14.176060692474143,14.620572514246355,13.528619540728442,14.350000381469727,3107300
2024-03-20 00:00:00+00:00,14.630000114440918,14.720000267028809,14.130000114440918,14.520000457763672,1728000
2024-03-21 00:00:00+00:00,14.520000457763672,15.505000114440918,14.520000457763672,15.470000267028809,1804400
2024-03-22 00:00:00+00:00,15.039999961853027,15.359999656677246,14.84000015258789,15.149999618530273,1465200
2024-03-25 00:00:00+00:00,15.069999694824219,15.3149995803833,14.260000228881836,14.270000457763672,1666000
2024-03-26 00:00:00+00:00,14.279999732971191,15.029999732971191,14.25,14.850000381469727,1866300
2024-03-27 00:00:00+00:00,15.039999961853027,15.279999732971191,14.520000457763672,14.800000190734863,1923200
2024-03-28 00:00:00+00:00,15.0600004196167,16.200000762939453,15.0600004196167,15.390000343322754,2766800
2024-04-01 00:00:00+00:00,15.319999694824219,15.550000190734863,14.779999732971191,15.510000228881836,1840700
2024-04-02 00:00:00+00:00,15.270000457763672,15.380000114440918,15.0,15.239999771118164,1395500
2024-04-03 00:00:00+00:00,15.0600004196167,15.65999984741211,14.880000114440918,15.649999618530273,1217300
2024-04-04 00:00:00+00:00,15.829999923706055,16.145000457763672,15.420000076293945,15.460000038146973,1718600
2024-04-05 00:00:00+00:00,15.40999984741211,15.755000114440918,15.310999870300293,15.699999809265137,871100
2024-04-08 00:00:00+00:00,15.8100004196167,16.3700008392334,15.8100004196167,16.270000457763672,1245900
2024-04-09 00:00:00+00:00,16.34000015258789,16.600000381469727,16.05500030517578,16.209999084472656,1334700
2024-04-10 00:00:00+00:00,15.670000076293945,16.024999618530273,15.319999694824219,15.819999694824219,1136400
2024-04-11 00:00:00+00:00,15.880000114440918,16.014999389648438,15.710000038146973,15.84000015258789,850900
2024-04-12 00:00:00+00:00,15.6899995803833,15.8100004196167,15.510000228881836,15.6899995803833,1046700
2024-04-15 00:00:00+00:00,15.869999885559082,16.06999969482422,14.645000457763672,14.760000228881836,1540900
2024-04-16 00:00:00+00:00,14.649999618530273,14.710000038146973,14.229999542236328,14.420000076293945,1076400
2024-04-17 00:00:00+00:00,14.670000076293945,14.680000305175781,14.220000267028809,14.5,766700
2024-04-18 00:00:00+00:00,14.5,14.65999984741211,13.979999542236328,14.029999732971191,1009600
2024-04-19 00:00:00+00:00,14.010000228881836,14.210000038146973,13.789999961853027,13.829999923706055,783700
2024-04-22 00:00:00+00:00,13.970000267028809,14.119999885559082,13.640000343322754,14.069999694824219,1217700
2024-04-23 00:00:00+00:00,14.180000305175781,14.710000038146973,14.010000228881836,14.710000038146973,1077000
2024-04-24 00:00:00+00:00,14.789999961853027,15.03499984741211,14.0600004196167,14.0600004196167,1234100
2024-04-25 00:00:00+00:00,13.729999542236328,13.770000457763672,13.420000076293945,13.609999656677246,875200
2024-04-26 00:00:00+00:00,13.699999809265137,14.050000190734863,13.579999923706055,13.729999542236328,745000
2024-04-29 00:00:00+00:00,13.850000381469727,14.100000381469727,13.359999656677246,13.460000038146973,912600
2024-04-30 00:00:00+00:00,13.020000457763672,13.164999961853027,12.630000114440918,12.65999984741211,1114300
2024-05-01 00:00:00+00:00,12.520000457763672,13.210000038146973,12.510000228881836,12.829999923706055,931000
2024-05-02 00:00:00+00:00,13.050000190734863,13.0600004196167,12.729999542236328,13.029999732971191,626600
2024-05-03 00:00:00+00:00,13.329999923706055,13.630000114440918,13.119999885559082,13.15999984741211,796200
2024-05-06 00:00:00+00:00,13.220000267028809,13.645000457763672,13.180000305175781,13.609999656677246,833500
2024-05-07 00:00:00+00:00,13.569999694824219,13.59000015258789,13.119999885559082,13.279999732971191,934800
2024-05-08 00:00:00+00:00,13.140000343322754,13.319999694824219,12.920000076293945,13.220000267028809,1650500
2024-05-09 00:00:00+00:00,13.75,15.880000114440918,13.609999656677246,15.5,2747500
2024-05-10 00:00:00+00:00,15.649999618530273,16.329999923706055,15.550000190734863,16.31999969482422,1631200
2024-05-13 00:00:00+00:00,16.399999618530273,16.75,15.989999771118164,16.399999618530273,2111800
2024-05-14 00:00:00+00:00,16.510000228881836,17.049999237060547,16.510000228881836,16.959999084472656,1264300
2024-05-15 00:00:00+00:00,17.079999923706055,17.270000457763672,16.780000686645508,16.899999618530273,1269800
2024-05-16 00:00:00+00:00,16.829999923706055,16.8700008392334,16.059999465942383,16.420000076293945,954400
2024-05-17 00:00:00+00:00,16.530000686645508,16.540000915527344,16.030000686645508,16.350000381469727,726900
2024-05-20 00:00:00+00:00,16.399999618530273,16.899999618530273,16.329999923706055,16.399999618530273,1057300
2024-05-21 00:00:00+00:00,16.40999984741211,16.43000030517578,15.710000038146973,15.970000267028809,1045900
2024-05-22 00:00:00+00:00,16.020000457763672,16.459999084472656,15.859999656677246,15.979999542236328,1729800
2024-05-23 00:00:00+00:00,16.06999969482422,16.31999969482422,15.8100004196167,16.010000228881836,966800
2024-05-24 00:00:00+00:00,16.18000030517578,16.93000030517578,16.079999923706055,16.799999237060547,1042100
2024-05-28 00:00:00+00:00,16.920000076293945,17.614999771118164,16.719999313354492,17.489999771118164,991200
2024-05-29 00:00:00+00:00,17.270000457763672,17.674999237060547,16.969999313354492,17.579999923706055,928000
2024-05-30 00:00:00+00:00,17.600000381469727,18.059999465942383,17.56999969482422,18.049999237060547,774900
2024-05-31 00:00:00+00:00,18.229999542236328,18.809999465942383,18.03499984741211,18.809999465942383,2435300
2024-06-03 00:00:00+00:00,18.729999542236328,19.25,18.719999313354492,18.979999542236328,2034100
2024-06-04 00:00:00+00:00,18.90999984741211,19.139999389648438,18.549999237060547,18.8700008392334,967800
2024-06-05 00:00:00+00:00,18.780000686645508,19.54800033569336,18.709999084472656,19.510000228881836,1150300
2024-06-06 00:00:00+00:00,19.5,19.639999389648438,18.940000534057617,19.219999313354492,1200500
2024-06-07 00:00:00+00:00,19.110000610351562,19.809999465942383,19.110000610351562,19.68000030517578,1816600
2024-06-10 00:00:00+00:00,19.530000686645508,19.540000915527344,18.65999984741211,19.0,1436100
2024-06-11 00:00:00+00:00,18.829999923706055,19.309999465942383,18.716999053955078,19.100000381469727,1038000
2024-06-12 00:00:00+00:00,19.690000534057617,19.799999237060547,18.889999389648438,18.969999313354492,959500
2024-06-13 00:00:00+00:00,18.8799991607666,19.299999237060547,18.829999923706055,18.889999389648438,685900
2024-06-14 00:00:00+00:00,18.65999984741211,18.979999542236328,17.989999771118164,18.200000762939453,1816200
2024-06-17 00:00:00+00:00,18.149999618530273,18.450000762939453,17.94499969482422,18.440000534057617,905600
2024-06-18 00:00:00+00:00,18.770000457763672,19.059999465942383,18.399999618530273,18.93000030517578,1293500
2024-06-20 00:00:00+00:00,18.739999771118164,19.024999618530273,17.770000457763672,17.93000030517578,1118100
2024-06-21 00:00:00+00:00,17.81999969482422,17.81999969482422,16.860000610351562,17.09000015258789,1454900
2024-06-24 00:00:00+00:00,17.110000610351562,17.600000381469727,17.09000015258789,17.489999771118164,1004300
2024-06-25 00:00:00+00:00,17.43000030517578,17.450000762939453,16.729999542236328,16.899999618530273,1001100
2024-06-26 00:00:00+00:00,16.850000381469727,17.0,16.549999237060547,16.969999313354492,1161800
2024-06-27 00:00:00+00:00,16.700000762939453,17.270000457763672,16.68000030517578,17.0,994400
2024-06-28 00:00:00+00:00,17.079999923706055,17.44499969482422,16.75,16.940000534057617,8285900
2024-07-01 00:00:00+00:00,16.959999084472656,16.969999313354492,15.625,15.819999694824219,1380300
2024-07-02 00:00:00+00:00,15.600000381469727,16.09000015258789,15.350000381469727,15.930000305175781,1012800
2024-07-03 00:00:00+00:00,16.149999618530273,16.3799991607666,15.890000343322754,15.899999618530273,709100
2024-07-05 00:00:00+00:00,16.0,16.0,15.65999984741211,15.800000190734863,721300
2024-07-08 00:00:00+00:00,15.329999923706055,15.484999656677246,14.220000267028809,14.760000228881836,3368500
2024-07-09 00:00:00+00:00,14.90999984741211,15.180000305175781,14.609999656677246,14.680000305175781,1337900
2024-07-10 00:00:00+00:00,14.819999694824219,15.010000228881836,14.65999984741211,14.970000267028809,882100
2024-07-11 00:00:00+00:00,15.329999923706055,16.25,15.295000076293945,16.040000915527344,1490400
2024-07-12 00:00:00+00:00,16.149999618530273,16.860000610351562,16.1299991607666,16.170000076293945,1234800
2024-07-15 00:00:00+00:00,16.34000015258789,16.600000381469727,15.920000076293945,16.290000915527344,898900
2024-07-16 00:00:00+00:00,16.56999969482422,17.270000457763672,16.540000915527344,16.989999771118164,1069800
2024-07-17 00:00:00+00:00,16.719999313354492,17.049999237060547,16.219999313354492,16.40999984741211,839400
2024-07-18 00:00:00+00:00,16.459999084472656,16.850000381469727,15.789999961853027,15.920000076293945,511900
2024-07-19 00:00:00+00:00,15.960000038146973,16.059999465942383,15.649999618530273,15.75,575700
2024-07-22 00:00:00+00:00,16.030000686645508,16.434999465942383,15.609999656677246,16.280000686645508,820900
2024-07-23 00:00:00+00:00,16.06999969482422,16.389999389648438,15.710000038146973,16.290000915527344,959700
2024-07-24 00:00:00+00:00,16.110000610351562,16.530000686645508,15.770000457763672,15.850000381469727,1596500
2024-07-25 00:00:00+00:00,15.850000381469727,15.984999656677246,15.345000267028809,15.630000114440918,1452200
2024-07-26 00:00:00+00:00,16.010000228881836,16.420000076293945,15.729999542236328,16.34000015258789,921400
2024-07-29 00:00:00+00:00,16.270000457763672,16.459999084472656,15.350000381469727,15.5600004196167,1294700
2024-07-30 00:00:00+00:00,15.5600004196167,15.710000038146973,15.010000228881836,15.289999961853027,724100
2024-07-31 00:00:00+00:00,15.399999618530273,15.609999656677246,15.039999961853027,15.1899995803833,917800
2024-08-01 00:00:00+00:00,15.170000076293945,15.255000114440918,13.5,13.680000305175781,1747900
2024-08-02 00:00:00+00:00,13.09000015258789,13.65999984741211,12.734999656677246,13.65999984741211,1626700
2024-08-05 00:00:00+00:00,12.600000381469727,13.880000114440918,12.600000381469727,13.819999694824219,1506400
2024-08-06 00:00:00+00:00,13.920000076293945,14.505000114440918,13.680000305175781,14.300000190734863,1122300
2024-08-07 00:00:00+00:00,14.3100004196167,14.5,13.5600004196167,13.84000015258789,1526100
2024-08-08 00:00:00+00:00,8.979999542236328,12.109999656677246,8.5,12.100000381469727,8588400
2024-08-09 00:00:00+00:00,12.0600004196167,12.920000076293945,11.850000381469727,12.65999984741211,2463300
2024-08-12 00:00:00+00:00,12.510000228881836,12.59000015258789,11.420000076293945,11.720000267028809,2037900
2024-08-13 00:00:00+00:00,11.760000228881836,12.199999809265137,11.489999771118164,11.710000038146973,2344800
2024-08-14 00:00:00+00:00,11.8100004196167,11.960000038146973,11.515000343322754,11.9399995803833,1068400
2024-08-15 00:00:00+00:00,12.3100004196167,12.640999794006348,11.699999809265137,11.779999732971191,1430000
2024-08-16 00:00:00+00:00,11.720000267028809,11.989999771118164,11.520000457763672,11.5600004196167,1616400
2024-08-19 00:00:00+00:00,11.569999694824219,11.770000457763672,11.359999656677246,11.449999809265137,1392100
2024-08-20 00:00:00+00:00,11.350000381469727,11.619999885559082,11.3100004196167,11.470000267028809,988900
2024-08-21 00:00:00+00:00,11.550000190734863,12.15999984741211,11.479999542236328,12.149999618530273,953300
2024-08-22 00:00:00+00:00,12.0600004196167,12.109999656677246,11.760000228881836,11.800000190734863,1516600
2024-08-23 00:00:00+00:00,11.960000038146973,12.84000015258789,11.84000015258789,12.710000038146973,1363400
2024-08-26 00:00:00+00:00,12.770000457763672,12.779999732971191,12.3100004196167,12.40999984741211,942100
2024-08-27 00:00:00+00:00,12.390000343322754,12.614999771118164,12.281999588012695,12.539999961853027,730100
2024-08-28 00:00:00+00:00,12.489999771118164,12.670000076293945,12.300000190734863,12.4399995803833,850500
2024-08-29 00:00:00+00:00,12.65999984741211,12.710000038146973,12.220000267028809,12.3100004196167,851700
2024-08-30 00:00:00+00:00,12.529999732971191,12.529999732971191,12.175000190734863,12.3100004196167,647400
2024-09-03 00:00:00+00:00,12.199999809265137,12.289999961853027,11.649999618530273,11.699999809265137,810200
2024-09-04 00:00:00+00:00,11.65999984741211,11.960000038146973,10.989999771118164,11.25,1174100
2024-09-05 00:00:00+00:00,11.319999694824219,11.494999885559082,11.069999694824219,11.130000114440918,614800
2024-09-06 00:00:00+00:00,11.140000343322754,11.270000457763672,10.9399995803833,11.010000228881836,511500
2024-09-09 00:00:00+00:00,11.130000114440918,11.6899995803833,10.850000381469727,10.859999656677246,1198500
2024-09-10 00:00:00+00:00,10.859999656677246,10.9399995803833,10.609999656677246,10.739999771118164,1002200
2024-09-11 00:00:00+00:00,10.720000267028809,11.09000015258789,10.645000457763672,10.9399995803833,777700
2024-09-12 00:00:00+00:00,10.84000015258789,11.170000076293945,10.8100004196167,11.170000076293945,768000
2024-09-13 00:00:00+00:00,11.739999771118164,12.729999542236328,11.720000267028809,12.449999809265137,2066300
2024-09-16 00:00:00+00:00,12.59000015258789,12.9399995803833,12.239999771118164,12.350000381469727,734900
2024-09-17 00:00:00+00:00,12.479999542236328,13.210000038146973,12.420000076293945,13.199999809265137,1067600
2024-09-18 00:00:00+00:00,13.300000190734863,13.949999809265137,13.069999694824219,13.3100004196167,1551300
2024-09-19 00:00:00+00:00,13.770000457763672,13.970000267028809,13.25,13.329999923706055,843300
2024-09-20 00:00:00+00:00,13.3100004196167,13.489999771118164,12.979999542236328,13.140000343322754,1900800
2024-09-23 00:00:00+00:00,13.239999771118164,13.369999885559082,12.914999961853027,13.3100004196167,466200
2024-09-24 00:00:00+00:00,13.3100004196167,13.329999923706055,12.4399995803833,12.539999961853027,942600
2024-09-25 00:00:00+00:00,12.510000228881836,12.600000381469727,12.180000305175781,12.3100004196167,861200
2024-09-26 00:00:00+00:00,12.539999961853027,12.729999542236328,12.369999885559082,12.529999732971191,952500
2024-09-27 00:00:00+00:00,12.729999542236328,12.819999694824219,12.46500015258789,12.729999542236328,627400
2024-09-30 00:00:00+00:00,12.670000076293945,12.8100004196167,12.069999694824219,12.3100004196167,1183000
2024-10-01 00:00:00+00:00,12.25,12.3100004196167,11.720000267028809,11.760000228881836,942100
2024-10-02 00:00:00+00:00,11.329999923706055,11.520000457763672,10.90999984741211,10.930000305175781,2577000
2024-10-03 00:00:00+00:00,10.829999923706055,10.920000076293945,10.1899995803833,10.59000015258789,2682400
2024-10-04 00:00:00+00:00,11.289999961853027,11.350000381469727,10.579999923706055,10.819999694824219,2037400
2024-10-07 00:00:00+00:00,10.65999984741211,10.70199966430664,10.34000015258789,10.539999961853027,1612800
2024-10-08 00:00:00+00:00,10.550000190734863,10.75,10.510000228881836,10.619999885559082,781600
2024-10-09 00:00:00+00:00,10.619999885559082,10.699999809265137,10.470000267028809,10.470000267028809,1803900
2024-10-10 00:00:00+00:00,10.4399995803833,10.460000038146973,10.010000228881836,10.369999885559082,1405600
2024-10-11 00:00:00+00:00,10.279999732971191,10.666000366210938,10.220000267028809,10.520000457763672,986600
2024-10-14 00:00:00+00:00,10.470000267028809,10.569999694824219,10.3100004196167,10.34000015258789,614600
2024-10-15 00:00:00+00:00,10.0,10.055000305175781,9.420000076293945,9.460000038146973,3269200
2024-10-16 00:00:00+00:00,9.529999732971191,9.670000076293945,9.335000038146973,9.619999885559082,1972500
2024-10-17 00:00:00+00:00,9.619999885559082,9.779999732971191,9.449999809265137,9.5600004196167,1573500
2024-10-18 00:00:00+00:00,9.579999923706055,9.770000457763672,9.324999809265137,9.34000015258789,849100
2024-10-21 00:00:00+00:00,9.380000114440918,9.420000076293945,9.029999732971191,9.039999961853027,1078000
2024-10-22 00:00:00+00:00,9.0,9.010000228881836,8.779999732971191,8.890000343322754,1167600
2024-10-23 00:00:00+00:00,8.800000190734863,8.89799976348877,8.6899995803833,8.710000038146973,943200
2024-10-24 00:00:00+00:00,8.680000305175781,8.854999542236328,8.520000457763672,8.729999542236328,1815200
2024-10-25 00:00:00+00:00,8.899999618530273,9.0,8.704999923706055,8.779999732971191,857800
2024-10-28 00:00:00+00:00,8.890000343322754,9.050000190734863,8.699999809265137,8.739999771118164,786600
2024-10-29 00:00:00+00:00,8.720000267028809,8.729999542236328,8.494999885559082,8.510000228881836,1066700
2024-10-30 00:00:00+00:00,8.5,8.850000381469727,8.479999542236328,8.569999694824219,2624200
2024-10-31 00:00:00+00:00,8.550000190734863,8.569999694824219,8.329999923706055,8.479999542236328,1441100
2024-11-01 00:00:00+00:00,8.699999809265137,8.789999961853027,8.4350004196167,8.550000190734863,772100
2024-11-04 00:00:00+00:00,8.350000381469727,8.770000457763672,8.300000190734863,8.5600004196167,1297400
2024-11-05 00:00:00+00:00,8.5,8.979999542236328,8.460000038146973,8.979999542236328,1471100
2024-11-06 00:00:00+00:00,8.960000038146973,9.260000228881836,8.699999809265137,9.119999885559082,3300600
2024-11-07 00:00:00+00:00,8.729999542236328,9.970000267028809,8.460000038146973,9.699999809265137,5281300
2024-11-08 00:00:00+00:00,9.34000015258789,10.069999694824219,9.274999618530273,9.680000305175781,1630600
2024-11-11 00:00:00+00:00,9.680000305175781,9.989999771118164,9.59000015258789,9.789999961853027,1483500
2024-11-12 00:00:00+00:00,9.8100004196167,10.600000381469727,9.710000038146973,9.800000190734863,2794900
2024-11-13 00:00:00+00:00,9.84000015258789,10.145000457763672,9.664999961853027,9.6899995803833,1353600
2024-11-14 00:00:00+00:00,9.670000076293945,9.850000381469727,9.369999885559082,9.579999923706055,1235900
2024-11-15 00:00:00+00:00,9.770000457763672,9.770000457763672,9.210000038146973,9.399999618530273,1397800
2024-11-18 00:00:00+00:00,9.460000038146973,9.619999885559082,9.09000015258789,9.149999618530273,1080800
2024-11-19 00:00:00+00:00,9.010000228881836,9.279999732971191,8.890000343322754,9.25,807600
2024-11-20 00:00:00+00:00,9.270000457763672,9.854999542236328,9.25,9.710000038146973,1377200
2024-11-21 00:00:00+00:00,9.710000038146973,9.819999694824219,9.494999885559082,9.619999885559082,1221100
2024-11-22 00:00:00+00:00,9.640000343322754,9.90999984741211,9.5,9.75,1031500
2024-11-25 00:00:00+00:00,9.920000076293945,10.819999694824219,9.920000076293945,10.670000076293945,1356500
2024-11-26 00:00:00+00:00,10.5,10.529999732971191,9.869999885559082,9.989999771118164,1441200
2024-11-27 00:00:00+00:00,10.010000228881836,10.404999732971191,9.9399995803833,10.100000381469727,605900
2024-11-29 00:00:00+00:00,10.09000015258789,10.260000228881836,9.880000114440918,9.930000305175781,524300
2024-12-02 00:00:00+00:00,9.9399995803833,10.430000305175781,9.760000228881836,10.390000343322754,1107000
2024-12-03 00:00:00+00:00,10.3100004196167,10.869999885559082,10.069999694824219,10.75,827000
2024-12-04 00:00:00+00:00,10.710000038146973,11.050000190734863,10.699999809265137,10.899999618530273,1000900
2024-12-05 00:00:00+00:00,10.859999656677246,10.960000038146973,10.630000114440918,10.699999809265137,893300
2024-12-06 00:00:00+00:00,10.989999771118164,11.050000190734863,10.449999809265137,10.520000457763672,869700
2024-12-09 00:00:00+00:00,10.600000381469727,11.170000076293945,10.600000381469727,11.020000457763672,878100
2024-12-10 00:00:00+00:00,11.010000228881836,11.335000038146973,10.84000015258789,11.130000114440918,1036400
2024-12-11 00:00:00+00:00,11.329999923706055,11.390000343322754,10.930000305175781,11.270000457763672,983400
2024-12-12 00:00:00+00:00,11.170000076293945,11.3100004196167,10.760000228881836,10.819999694824219,966500
2024-12-13 00:00:00+00:00,11.079999923706055,11.390000343322754,10.520000457763672,10.550000190734863,1094100
2024-12-16 00:00:00+00:00,10.460000038146973,10.475000381469727,9.819999694824219,9.920000076293945,1027100
2024-12-17 00:00:00+00:00,9.850000381469727,10.460000038146973,9.850000381469727,10.149999618530273,1260100
2024-12-18 00:00:00+00:00,10.220000267028809,10.225000381469727,9.380000114440918,9.390000343322754,1586100
2024-12-19 00:00:00+00:00,9.579999923706055,9.6899995803833,8.899999618530273,9.085000038146973,1948700
2024-12-20 00:00:00+00:00,8.970000267028809,9.770000457763672,8.920000076293945,9.640000343322754,2022100
2024-12-23 00:00:00+00:00,9.5,9.699999809265137,9.3149995803833,9.489999771118164,997000
2024-12-24 00:00:00+00:00,9.319999694824219,9.579999923706055,9.210000038146973,9.569999694824219,378300
2024-12-26 00:00:00+00:00,9.5,9.616000175476074,9.239999771118164,9.40999984741211,891200
2024-12-27 00:00:00+00:00,9.369999885559082,9.520000457763672,8.9399995803833,9.260000228881836,1596300
2024-12-30 00:00:00+00:00,9.119999885559082,9.348999977111816,8.890000343322754,9.279999732971191,1093100
2024-12-31 00:00:00+00:00,9.329999923706055,9.510000228881836,9.239999771118164,9.399999618530273,1355500
2025-01-02 00:00:00+00:00,9.600000381469727,9.800000190734863,9.350000381469727,9.420000076293945,732400
2025-01-03 00:00:00+00:00,9.460000038146973,9.539999961853027,8.984999656677246,9.1899995803833,1428500
2025-01-06 00:00:00+00:00,9.270000457763672,9.949999809265137,9.1899995803833,9.75,1449800
2025-01-07 00:00:00+00:00,9.760000228881836,9.8100004196167,9.220000267028809,9.460000038146973,1512900
2025-01-08 00:00:00+00:00,9.449999809265137,9.579999923706055,9.079999923706055,9.460000038146973,1282400
2025-01-10 00:00:00+00:00,10.859999656677246,11.28499984741211,10.5,10.880000114440918,4981100
2025-01-13 00:00:00+00:00,10.8100004196167,11.005000114440918,10.34000015258789,10.859999656677246,2631100
2025-01-14 00:00:00+00:00,10.880000114440918,11.170000076293945,10.75,10.9399995803833,1469100
2025-01-15 00:00:00+00:00,11.380000114440918,11.420999526977539,10.989999771118164,11.199999809265137,1706500
2025-01-16 00:00:00+00:00,11.1899995803833,11.4350004196167,10.859999656677246,11.40999984741211,1535300
2025-01-17 00:00:00+00:00,11.5,11.729999542236328,11.260000228881836,11.640000343322754,1432400
2025-01-21 00:00:00+00:00,11.680000305175781,11.8100004196167,11.279999732971191,11.789999961853027,1628000
2025-01-22 00:00:00+00:00,11.770000457763672,12.0,11.6899995803833,11.859999656677246,1062500
2025-01-23 00:00:00+00:00,11.819999694824219,12.289999961853027,11.8100004196167,12.25,1876400
2025-01-24 00:00:00+00:00,12.069999694824219,12.395000457763672,12.020000457763672,12.350000381469727,1396100
