"('date', '')","('open', 'AMN')","('high', 'AMN')","('low', 'AMN')","('close', 'AMN')","('volume', 'AMN')"
2024-03-14 00:00:00+00:00,59.470001220703125,59.59000015258789,57.13999938964844,57.33000183105469,963000
2024-03-15 00:00:00+00:00,57.130001068115234,59.02000045776367,56.79999923706055,58.720001220703125,4984200
2024-03-18 00:00:00+00:00,59.61000061035156,63.04999923706055,59.40999984741211,62.869998931884766,950700
2024-03-19 00:00:00+00:00,62.279998779296875,66.05999755859375,62.279998779296875,65.38999938964844,1342800
2024-03-20 00:00:00+00:00,64.69000244140625,66.37000274658203,64.0199966430664,66.08999633789062,772000
2024-03-21 00:00:00+00:00,66.0,67.3499984741211,65.6500015258789,66.6500015258789,769700
2024-03-22 00:00:00+00:00,66.70999908447266,67.48999786376953,63.709999084472656,63.93000030517578,844400
2024-03-25 00:00:00+00:00,63.869998931884766,64.11000061035156,61.66999816894531,62.310001373291016,886800
2024-03-26 00:00:00+00:00,62.5,62.75,60.88999938964844,61.779998779296875,581400
2024-03-27 00:00:00+00:00,62.029998779296875,62.13999938964844,60.5099983215332,61.47999954223633,774200
2024-03-28 00:00:00+00:00,61.45000076293945,62.61000061035156,60.630001068115234,62.5099983215332,917700
2024-04-01 00:00:00+00:00,62.5,62.84000015258789,61.029998779296875,62.11000061035156,444500
2024-04-02 00:00:00+00:00,61.0099983215332,61.130001068115234,56.09000015258789,58.20000076293945,1179700
2024-04-03 00:00:00+00:00,58.40999984741211,58.59000015258789,56.810001373291016,58.310001373291016,869100
2024-04-04 00:00:00+00:00,58.900001525878906,58.97999954223633,57.43000030517578,58.29999923706055,665200
2024-04-05 00:00:00+00:00,58.08000183105469,58.459999084472656,57.279998779296875,57.97999954223633,559500
2024-04-08 00:00:00+00:00,58.45000076293945,59.959999084472656,57.790000915527344,58.709999084472656,460500
2024-04-09 00:00:00+00:00,58.68000030517578,61.09000015258789,58.349998474121094,60.439998626708984,506700
2024-04-10 00:00:00+00:00,59.099998474121094,59.209999084472656,57.560001373291016,58.95000076293945,647000
2024-04-11 00:00:00+00:00,58.91999816894531,59.099998474121094,56.41999816894531,57.15999984741211,890000
2024-04-12 00:00:00+00:00,56.5,57.099998474121094,55.709999084472656,56.630001068115234,768300
2024-04-15 00:00:00+00:00,56.68000030517578,57.119998931884766,55.09000015258789,57.09000015258789,680600
2024-04-16 00:00:00+00:00,57.09000015258789,57.09000015258789,55.650001525878906,56.83000183105469,618700
2024-04-17 00:00:00+00:00,57.15999984741211,58.810001373291016,56.040000915527344,56.38999938964844,664600
2024-04-18 00:00:00+00:00,56.310001373291016,56.5,55.09000015258789,56.29999923706055,526000
2024-04-19 00:00:00+00:00,56.36000061035156,57.31999969482422,56.2400016784668,56.95000076293945,430800
2024-04-22 00:00:00+00:00,57.06999969482422,57.459999084472656,55.63999938964844,56.5099983215332,451700
2024-04-23 00:00:00+00:00,56.5099983215332,58.06999969482422,56.5099983215332,57.16999816894531,502300
2024-04-24 00:00:00+00:00,57.0099983215332,57.29999923706055,56.119998931884766,57.189998626708984,359100
2024-04-25 00:00:00+00:00,57.029998779296875,57.119998931884766,55.2400016784668,56.25,603000
2024-04-26 00:00:00+00:00,55.91999816894531,57.15999984741211,55.66999816894531,57.119998931884766,339200
2024-04-29 00:00:00+00:00,56.939998626708984,59.56999969482422,56.81999969482422,59.47999954223633,596300
2024-04-30 00:00:00+00:00,59.220001220703125,60.33000183105469,58.900001525878906,59.97999954223633,1092000
2024-05-01 00:00:00+00:00,59.900001525878906,61.58000183105469,59.630001068115234,59.900001525878906,984300
2024-05-02 00:00:00+00:00,60.0,60.400001525878906,57.79999923706055,60.209999084472656,821000
2024-05-03 00:00:00+00:00,61.81999969482422,61.81999969482422,59.27000045776367,59.529998779296875,433800
2024-05-06 00:00:00+00:00,60.11000061035156,60.5,59.2400016784668,59.91999816894531,538200
2024-05-07 00:00:00+00:00,60.099998474121094,62.40999984741211,60.06999969482422,60.209999084472656,925000
2024-05-08 00:00:00+00:00,60.40999984741211,61.4900016784668,59.66999816894531,60.290000915527344,823800
2024-05-09 00:00:00+00:00,60.470001220703125,61.7400016784668,59.310001373291016,60.849998474121094,893500
2024-05-10 00:00:00+00:00,56.43000030517578,57.279998779296875,53.0,54.709999084472656,2284400
2024-05-13 00:00:00+00:00,55.47999954223633,59.7400016784668,55.349998474121094,59.0099983215332,1609700
2024-05-14 00:00:00+00:00,59.81999969482422,62.56999969482422,59.81999969482422,62.36000061035156,1169000
2024-05-15 00:00:00+00:00,63.400001525878906,63.43000030517578,59.11000061035156,60.18000030517578,871100
2024-05-16 00:00:00+00:00,60.18000030517578,60.459999084472656,58.36000061035156,59.060001373291016,647300
2024-05-17 00:00:00+00:00,58.959999084472656,59.0,57.65999984741211,58.68000030517578,613800
2024-05-20 00:00:00+00:00,58.68000030517578,59.959999084472656,58.279998779296875,59.61000061035156,672900
2024-05-21 00:00:00+00:00,59.380001068115234,59.619998931884766,55.630001068115234,55.849998474121094,847900
2024-05-22 00:00:00+00:00,55.4900016784668,58.040000915527344,55.4900016784668,57.040000915527344,1004900
2024-05-23 00:00:00+00:00,57.33000183105469,57.7599983215332,56.2400016784668,56.68000030517578,493000
2024-05-24 00:00:00+00:00,57.0,57.15999984741211,55.84000015258789,56.2400016784668,387000
2024-05-28 00:00:00+00:00,55.810001373291016,56.689998626708984,55.0099983215332,55.27000045776367,500400
2024-05-29 00:00:00+00:00,54.470001220703125,54.75,53.11000061035156,54.02000045776367,751700
2024-05-30 00:00:00+00:00,54.29999923706055,55.630001068115234,54.029998779296875,54.310001373291016,527300
2024-05-31 00:00:00+00:00,54.33000183105469,56.0,53.849998474121094,55.939998626708984,722900
2024-06-03 00:00:00+00:00,55.310001373291016,56.86000061035156,55.09000015258789,55.459999084472656,763100
2024-06-04 00:00:00+00:00,55.119998931884766,55.380001068115234,54.2400016784668,54.38999938964844,411600
2024-06-05 00:00:00+00:00,54.349998474121094,54.470001220703125,52.83000183105469,53.5,504600
2024-06-06 00:00:00+00:00,53.06999969482422,54.04999923706055,52.06999969482422,53.959999084472656,632500
2024-06-07 00:00:00+00:00,53.310001373291016,54.56999969482422,52.91999816894531,54.209999084472656,429000
2024-06-10 00:00:00+00:00,53.86000061035156,54.65999984741211,52.06999969482422,52.59000015258789,573500
2024-06-11 00:00:00+00:00,52.540000915527344,53.7599983215332,52.040000915527344,53.720001220703125,442000
2024-06-12 00:00:00+00:00,54.77000045776367,56.47999954223633,53.279998779296875,53.54999923706055,760500
2024-06-13 00:00:00+00:00,53.400001525878906,54.70000076293945,53.040000915527344,53.83000183105469,622600
2024-06-14 00:00:00+00:00,53.34000015258789,55.630001068115234,53.08000183105469,55.310001373291016,775800
2024-06-17 00:00:00+00:00,54.7400016784668,55.439998626708984,53.810001373291016,53.88999938964844,676900
2024-06-18 00:00:00+00:00,53.45000076293945,54.099998474121094,51.560001373291016,52.529998779296875,861300
2024-06-20 00:00:00+00:00,52.279998779296875,54.36000061035156,52.130001068115234,53.130001068115234,791200
2024-06-21 00:00:00+00:00,53.13999938964844,54.31999969482422,52.439998626708984,52.9900016784668,3238700
2024-06-24 00:00:00+00:00,53.0,54.099998474121094,52.43000030517578,53.40999984741211,756300
2024-06-25 00:00:00+00:00,53.5099983215332,53.56999969482422,52.810001373291016,53.2400016784668,680000
2024-06-26 00:00:00+00:00,53.099998474121094,54.29999923706055,52.95000076293945,53.540000915527344,1132500
2024-06-27 00:00:00+00:00,53.470001220703125,53.93000030517578,51.72999954223633,51.790000915527344,667700
2024-06-28 00:00:00+00:00,51.970001220703125,52.119998931884766,49.79999923706055,51.22999954223633,1061400
2024-07-01 00:00:00+00:00,51.119998931884766,51.349998474121094,49.310001373291016,49.31999969482422,754500
2024-07-02 00:00:00+00:00,49.68000030517578,49.81999969482422,48.7599983215332,49.77000045776367,599200
2024-07-03 00:00:00+00:00,50.0,50.099998474121094,49.08000183105469,49.34000015258789,275100
2024-07-05 00:00:00+00:00,49.279998779296875,49.68000030517578,48.13999938964844,48.459999084472656,457300
2024-07-08 00:00:00+00:00,48.79999923706055,49.93000030517578,48.619998931884766,49.099998474121094,615200
2024-07-09 00:00:00+00:00,48.810001373291016,49.15999984741211,47.18000030517578,47.86000061035156,456700
2024-07-10 00:00:00+00:00,47.880001068115234,48.27000045776367,46.7400016784668,47.02000045776367,504200
2024-07-11 00:00:00+00:00,47.9900016784668,50.20000076293945,47.880001068115234,49.31999969482422,777800
2024-07-12 00:00:00+00:00,50.08000183105469,51.16999816894531,49.779998779296875,49.81999969482422,570000
2024-07-15 00:00:00+00:00,49.93000030517578,52.119998931884766,49.93000030517578,51.77000045776367,694300
2024-07-16 00:00:00+00:00,52.13999938964844,56.529998779296875,52.040000915527344,56.290000915527344,987300
2024-07-17 00:00:00+00:00,55.88999938964844,58.040000915527344,55.88999938964844,57.02000045776367,591900
2024-07-18 00:00:00+00:00,56.59000015258789,58.130001068115234,55.400001525878906,55.779998779296875,531300
2024-07-19 00:00:00+00:00,55.810001373291016,57.20000076293945,55.04999923706055,57.029998779296875,466000
2024-07-22 00:00:00+00:00,57.150001525878906,57.709999084472656,55.70000076293945,57.209999084472656,395900
2024-07-23 00:00:00+00:00,57.119998931884766,59.83000183105469,56.81999969482422,59.790000915527344,667000
2024-07-24 00:00:00+00:00,59.849998474121094,64.94999694824219,58.939998626708984,61.70000076293945,1233700
2024-07-25 00:00:00+00:00,61.45000076293945,63.81999969482422,60.459999084472656,63.310001373291016,930300
2024-07-26 00:00:00+00:00,64.66000366210938,65.5999984741211,63.08000183105469,63.2599983215332,732900
2024-07-29 00:00:00+00:00,63.45000076293945,64.79000091552734,63.150001525878906,64.37000274658203,650800
2024-07-30 00:00:00+00:00,64.30999755859375,68.88999938964844,64.2300033569336,68.05000305175781,1224500
2024-07-31 00:00:00+00:00,67.75,70.06999969482422,65.63999938964844,67.62000274658203,1329400
2024-08-01 00:00:00+00:00,64.0199966430664,67.23999786376953,64.0,66.87999725341797,741300
2024-08-02 00:00:00+00:00,65.41000366210938,65.44000244140625,63.130001068115234,63.810001373291016,864200
2024-08-05 00:00:00+00:00,61.2400016784668,61.599998474121094,59.81999969482422,61.22999954223633,812100
2024-08-06 00:00:00+00:00,61.63999938964844,63.310001373291016,60.09000015258789,61.63999938964844,594100
2024-08-07 00:00:00+00:00,61.939998626708984,62.93000030517578,59.459999084472656,60.029998779296875,626200
2024-08-08 00:00:00+00:00,60.52000045776367,62.43000030517578,59.95000076293945,62.209999084472656,779500
2024-08-09 00:00:00+00:00,61.029998779296875,62.209999084472656,54.060001373291016,58.13999938964844,2388900
2024-08-12 00:00:00+00:00,59.189998626708984,59.189998626708984,53.310001373291016,54.150001525878906,1105600
2024-08-13 00:00:00+00:00,54.25,55.20000076293945,52.880001068115234,52.90999984741211,834100
2024-08-14 00:00:00+00:00,53.27000045776367,53.619998931884766,52.290000915527344,52.439998626708984,727800
2024-08-15 00:00:00+00:00,53.52000045776367,54.0,51.77000045776367,51.86000061035156,547700
2024-08-16 00:00:00+00:00,51.66999816894531,53.13999938964844,51.22999954223633,52.029998779296875,732300
2024-08-19 00:00:00+00:00,51.939998626708984,52.349998474121094,50.900001525878906,51.08000183105469,605600
2024-08-20 00:00:00+00:00,50.869998931884766,51.400001525878906,50.189998626708984,50.70000076293945,578300
2024-08-21 00:00:00+00:00,50.959999084472656,51.4900016784668,50.290000915527344,51.060001373291016,657600
2024-08-22 00:00:00+00:00,51.29999923706055,51.7599983215332,50.310001373291016,50.63999938964844,438200
2024-08-23 00:00:00+00:00,51.08000183105469,53.66999816894531,50.939998626708984,53.369998931884766,615300
2024-08-26 00:00:00+00:00,53.529998779296875,54.0099983215332,52.869998931884766,52.93000030517578,418700
2024-08-27 00:00:00+00:00,52.810001373291016,53.18000030517578,51.720001220703125,52.43000030517578,366900
2024-08-28 00:00:00+00:00,52.56999969482422,53.2599983215332,52.04999923706055,53.040000915527344,327900
2024-08-29 00:00:00+00:00,53.400001525878906,54.0,52.52000045776367,52.959999084472656,369700
2024-08-30 00:00:00+00:00,53.0099983215332,53.150001525878906,52.290000915527344,53.029998779296875,579800
2024-09-03 00:00:00+00:00,52.630001068115234,52.970001220703125,52.119998931884766,52.75,576300
2024-09-04 00:00:00+00:00,52.810001373291016,53.720001220703125,52.40999984741211,53.22999954223633,501700
2024-09-05 00:00:00+00:00,53.380001068115234,53.779998779296875,52.119998931884766,52.209999084472656,369900
2024-09-06 00:00:00+00:00,52.29999923706055,52.5099983215332,45.59000015258789,45.650001525878906,1042700
2024-09-09 00:00:00+00:00,45.349998474121094,46.349998474121094,43.0,45.70000076293945,908000
2024-09-10 00:00:00+00:00,45.709999084472656,46.08000183105469,43.900001525878906,45.16999816894531,724400
2024-09-11 00:00:00+00:00,44.83000183105469,44.88999938964844,42.22999954223633,43.0099983215332,745400
2024-09-12 00:00:00+00:00,43.18000030517578,44.939998626708984,42.33000183105469,43.68000030517578,631800
2024-09-13 00:00:00+00:00,44.0,47.439998626708984,43.709999084472656,47.13999938964844,1225100
2024-09-16 00:00:00+00:00,47.34000015258789,48.189998626708984,44.439998626708984,46.06999969482422,707900
2024-09-17 00:00:00+00:00,46.58000183105469,47.040000915527344,45.4900016784668,46.08000183105469,563500
2024-09-18 00:00:00+00:00,46.220001220703125,48.4900016784668,46.029998779296875,46.790000915527344,961000
2024-09-19 00:00:00+00:00,47.599998474121094,47.599998474121094,45.310001373291016,45.93000030517578,613500
2024-09-20 00:00:00+00:00,45.869998931884766,45.869998931884766,44.779998779296875,45.65999984741211,3435400
2024-09-23 00:00:00+00:00,46.5,46.869998931884766,44.209999084472656,44.380001068115234,819400
2024-09-24 00:00:00+00:00,44.470001220703125,44.779998779296875,42.0099983215332,42.040000915527344,865700
2024-09-25 00:00:00+00:00,42.25,42.2599983215332,40.72999954223633,41.06999969482422,1043800
2024-09-26 00:00:00+00:00,41.63999938964844,43.29999923706055,41.33000183105469,42.630001068115234,527700
2024-09-27 00:00:00+00:00,43.02000045776367,43.33000183105469,42.0,42.56999969482422,740500
2024-09-30 00:00:00+00:00,42.47999954223633,42.849998474121094,41.400001525878906,42.38999938964844,745000
2024-10-01 00:00:00+00:00,40.15999984741211,41.75,39.2599983215332,41.2599983215332,1712800
2024-10-02 00:00:00+00:00,41.5,41.5,39.63999938964844,39.7599983215332,945100
2024-10-03 00:00:00+00:00,39.68000030517578,39.75,38.22999954223633,38.400001525878906,909800
2024-10-04 00:00:00+00:00,38.88999938964844,39.65999984741211,38.08000183105469,38.31999969482422,1113500
2024-10-07 00:00:00+00:00,37.0,38.77000045776367,36.5,38.63999938964844,940200
2024-10-08 00:00:00+00:00,38.59000015258789,39.7599983215332,38.2400016784668,38.86000061035156,665700
2024-10-09 00:00:00+00:00,38.630001068115234,39.47999954223633,38.15999984741211,39.18000030517578,779300
2024-10-10 00:00:00+00:00,39.349998474121094,39.5,38.52000045776367,38.560001373291016,810700
2024-10-11 00:00:00+00:00,38.5,39.7599983215332,38.45000076293945,39.619998931884766,564000
2024-10-14 00:00:00+00:00,39.599998474121094,41.08000183105469,39.0099983215332,40.189998626708984,639700
2024-10-15 00:00:00+00:00,40.13999938964844,41.130001068115234,40.09000015258789,40.4900016784668,809500
2024-10-16 00:00:00+00:00,40.20000076293945,40.900001525878906,39.959999084472656,40.619998931884766,1936500
2024-10-17 00:00:00+00:00,40.689998626708984,43.08000183105469,40.34000015258789,42.41999816894531,1238300
2024-10-18 00:00:00+00:00,42.380001068115234,42.43000030517578,40.689998626708984,41.0099983215332,1000300
2024-10-21 00:00:00+00:00,40.72999954223633,40.849998474121094,39.58000183105469,39.59000015258789,765900
2024-10-22 00:00:00+00:00,39.439998626708984,40.0,39.27000045776367,39.650001525878906,670900
2024-10-23 00:00:00+00:00,39.45000076293945,39.93000030517578,39.02000045776367,39.650001525878906,589500
2024-10-24 00:00:00+00:00,39.599998474121094,40.5,39.2400016784668,39.40999984741211,663900
2024-10-25 00:00:00+00:00,39.290000915527344,39.88999938964844,39.06999969482422,39.66999816894531,579500
2024-10-28 00:00:00+00:00,39.84000015258789,41.310001373291016,39.84000015258789,40.0,438000
2024-10-29 00:00:00+00:00,39.77000045776367,40.54999923706055,39.7599983215332,40.52000045776367,427800
2024-10-30 00:00:00+00:00,40.400001525878906,40.68000030517578,39.279998779296875,39.41999816894531,532200
2024-10-31 00:00:00+00:00,39.470001220703125,39.7400016784668,37.939998626708984,37.939998626708984,696200
2024-11-01 00:00:00+00:00,38.2400016784668,38.47999954223633,36.880001068115234,36.900001525878906,735500
2024-11-04 00:00:00+00:00,36.75,39.83000183105469,36.75,38.400001525878906,791900
2024-11-05 00:00:00+00:00,38.16999816894531,40.0,37.790000915527344,39.650001525878906,601200
2024-11-06 00:00:00+00:00,41.0,42.40999984741211,40.0099983215332,41.20000076293945,715900
2024-11-07 00:00:00+00:00,41.119998931884766,42.209999084472656,40.29999923706055,40.91999816894531,722400
2024-11-08 00:00:00+00:00,36.25,36.52000045776367,28.15999984741211,29.049999237060547,5472800
2024-11-11 00:00:00+00:00,29.90999984741211,30.0,26.770000457763672,27.799999237060547,3119800
2024-11-12 00:00:00+00:00,27.309999465942383,27.739999771118164,25.65999984741211,26.09000015258789,2339000
2024-11-13 00:00:00+00:00,25.68000030517578,26.06999969482422,24.350000381469727,24.600000381469727,2078700
2024-11-14 00:00:00+00:00,24.3700008392334,24.700000762939453,23.510000228881836,23.8700008392334,1841300
2024-11-15 00:00:00+00:00,23.860000610351562,24.3799991607666,23.3700008392334,23.700000762939453,1390500
2024-11-18 00:00:00+00:00,23.90999984741211,26.68000030517578,23.75,26.5,2246300
2024-11-19 00:00:00+00:00,25.979999542236328,26.079999923706055,24.639999389648438,25.049999237060547,1242400
2024-11-20 00:00:00+00:00,24.889999389648438,25.93000030517578,24.450000762939453,24.799999237060547,787800
2024-11-21 00:00:00+00:00,24.739999771118164,25.719999313354492,24.389999389648438,25.700000762939453,716100
2024-11-22 00:00:00+00:00,25.8799991607666,26.3799991607666,25.6299991607666,25.84000015258789,603100
2024-11-25 00:00:00+00:00,26.200000762939453,27.3799991607666,25.760000228881836,27.15999984741211,1251700
2024-11-26 00:00:00+00:00,26.8700008392334,26.899999618530273,25.75,26.270000457763672,988400
2024-11-27 00:00:00+00:00,26.489999771118164,27.1299991607666,26.010000228881836,26.290000915527344,868800
2024-11-29 00:00:00+00:00,26.219999313354492,26.43000030517578,25.829999923706055,26.030000686645508,491900
2024-12-02 00:00:00+00:00,26.0,27.670000076293945,25.809999465942383,27.600000381469727,904900
2024-12-03 00:00:00+00:00,27.43000030517578,27.729999542236328,26.469999313354492,27.149999618530273,623600
2024-12-04 00:00:00+00:00,28.600000381469727,30.149999618530273,27.850000381469727,28.020000457763672,1184200
2024-12-05 00:00:00+00:00,27.899999618530273,28.1200008392334,26.579999923706055,26.729999542236328,1062900
2024-12-06 00:00:00+00:00,27.329999923706055,27.329999923706055,26.020000457763672,26.280000686645508,1009200
2024-12-09 00:00:00+00:00,26.6299991607666,28.760000228881836,26.489999771118164,28.059999465942383,1050000
2024-12-10 00:00:00+00:00,28.09000015258789,28.09000015258789,26.979999542236328,27.030000686645508,540700
2024-12-11 00:00:00+00:00,26.979999542236328,27.290000915527344,26.639999389648438,26.940000534057617,598600
2024-12-12 00:00:00+00:00,26.81999969482422,27.229999542236328,26.389999389648438,27.18000030517578,662000
2024-12-13 00:00:00+00:00,27.0,27.34000015258789,26.719999313354492,27.020000457763672,755300
2024-12-16 00:00:00+00:00,26.5,26.540000915527344,25.280000686645508,25.479999542236328,908600
2024-12-17 00:00:00+00:00,25.389999389648438,25.920000076293945,24.469999313354492,24.469999313354492,773700
2024-12-18 00:00:00+00:00,24.690000534057617,24.959999084472656,23.1299991607666,23.520000457763672,1098400
2024-12-19 00:00:00+00:00,23.440000534057617,23.780000686645508,22.579999923706055,22.950000762939453,993700
2024-12-20 00:00:00+00:00,22.889999389648438,23.3799991607666,22.719999313354492,22.940000534057617,2341300
2024-12-23 00:00:00+00:00,22.829999923706055,23.559999465942383,22.469999313354492,23.209999084472656,838700
2024-12-24 00:00:00+00:00,23.100000381469727,23.5,22.860000610351562,23.389999389648438,312100
2024-12-26 00:00:00+00:00,23.239999771118164,24.329999923706055,23.110000610351562,24.100000381469727,639900
2024-12-27 00:00:00+00:00,24.079999923706055,24.280000686645508,23.770000457763672,24.239999771118164,452300
2024-12-30 00:00:00+00:00,24.229999542236328,24.3799991607666,23.459999084472656,23.809999465942383,745300
2024-12-31 00:00:00+00:00,24.110000610351562,24.5,23.75,23.920000076293945,713200
2025-01-02 00:00:00+00:00,24.299999237060547,25.3700008392334,24.170000076293945,24.549999237060547,809000
2025-01-03 00:00:00+00:00,24.56999969482422,25.760000228881836,24.290000915527344,25.459999084472656,788300
2025-01-06 00:00:00+00:00,25.799999237060547,26.610000610351562,25.3700008392334,25.540000915527344,520700
2025-01-07 00:00:00+00:00,25.739999771118164,26.459999084472656,25.510000228881836,26.25,772200
2025-01-08 00:00:00+00:00,26.030000686645508,27.079999923706055,25.639999389648438,26.510000228881836,717700
2025-01-10 00:00:00+00:00,26.15999984741211,27.40999984741211,25.979999542236328,26.8700008392334,629100
2025-01-13 00:00:00+00:00,26.959999084472656,27.770000457763672,26.469999313354492,27.610000610351562,651700
2025-01-14 00:00:00+00:00,27.65999984741211,27.979999542236328,24.6299991607666,26.1200008392334,761000
2025-01-15 00:00:00+00:00,26.610000610351562,26.809999465942383,25.399999618530273,25.510000228881836,743600
2025-01-16 00:00:00+00:00,25.329999923706055,26.540000915527344,24.850000381469727,26.200000762939453,451300
2025-01-17 00:00:00+00:00,26.350000381469727,26.360000610351562,24.809999465942383,25.889999389648438,581300
2025-01-21 00:00:00+00:00,26.139999389648438,27.3700008392334,25.829999923706055,27.100000381469727,773100
2025-01-22 00:00:00+00:00,26.809999465942383,27.059999465942383,26.440000534057617,26.829999923706055,496300
2025-01-23 00:00:00+00:00,26.799999237060547,27.93000030517578,26.510000228881836,27.790000915527344,632200
2025-01-24 00:00:00+00:00,27.440000534057617,27.81999969482422,27.149999618530273,27.68000030517578,762600
2025-01-27 00:00:00+00:00,28.030000686645508,28.350000381469727,27.3799991607666,27.43000030517578,514600
2025-01-28 00:00:00+00:00,27.459999084472656,28.079999923706055,27.350000381469727,27.540000915527344,406400
2025-01-29 00:00:00+00:00,27.469999313354492,27.760000228881836,26.709999084472656,27.219999313354492,504900
