"('date', '')","('open', 'AMWL')","('high', 'AMWL')","('low', 'AMWL')","('close', 'AMWL')","('volume', 'AMWL')"
2024-04-01 00:00:00+00:00,16.459999084472656,16.6200008392334,15.039999961853027,15.4399995803833,356320
2024-04-02 00:00:00+00:00,15.0,15.979999542236328,14.619999885559082,15.15999984741211,320445
2024-04-03 00:00:00+00:00,15.4399995803833,15.800000190734863,14.65999984741211,15.199999809265137,142835
2024-04-04 00:00:00+00:00,14.899999618530273,17.18000030517578,14.899999618530273,16.020000457763672,138130
2024-04-05 00:00:00+00:00,15.600000381469727,15.880000114440918,14.399999618530273,14.399999618530273,136010
2024-04-08 00:00:00+00:00,14.680000305175781,15.260000228881836,14.399999618530273,14.5,266665
2024-04-09 00:00:00+00:00,14.319999694824219,15.140000343322754,14.140000343322754,14.420000076293945,168880
2024-04-10 00:00:00+00:00,13.5,13.920000076293945,12.979999542236328,13.300000190734863,254190
2024-04-11 00:00:00+00:00,13.260000228881836,13.359999656677246,12.300000190734863,12.640000343322754,144585
2024-04-12 00:00:00+00:00,12.600000381469727,12.779999732971191,11.34000015258789,11.5,141780
2024-04-15 00:00:00+00:00,11.920000076293945,12.260000228881836,10.800000190734863,11.140000343322754,307570
2024-04-16 00:00:00+00:00,11.619999885559082,11.619999885559082,10.260000228881836,10.300000190734863,209990
2024-04-17 00:00:00+00:00,10.4399995803833,10.680000305175781,10.020000457763672,10.279999732971191,181425
2024-04-18 00:00:00+00:00,10.34000015258789,10.800000190734863,10.260000228881836,10.359999656677246,110260
2024-04-19 00:00:00+00:00,10.300000190734863,11.300000190734863,10.300000190734863,10.9399995803833,103280
2024-04-22 00:00:00+00:00,11.140000343322754,11.920000076293945,10.600000381469727,11.039999961853027,129635
2024-04-23 00:00:00+00:00,11.0,11.800000190734863,10.800000190734863,10.859999656677246,119930
2024-04-24 00:00:00+00:00,10.800000190734863,11.319999694824219,10.619999885559082,10.680000305175781,128545
2024-04-25 00:00:00+00:00,10.399999618530273,10.979999542236328,10.199999809265137,10.800000190734863,90220
2024-04-26 00:00:00+00:00,10.800000190734863,10.979999542236328,10.460000038146973,10.5600004196167,61745
2024-04-29 00:00:00+00:00,10.640000343322754,11.920000076293945,10.479999542236328,11.920000076293945,119145
2024-04-30 00:00:00+00:00,11.399999618530273,11.420000076293945,10.100000381469727,10.199999809265137,148420
2024-05-01 00:00:00+00:00,10.260000228881836,11.180000305175781,10.239999771118164,10.619999885559082,101640
2024-05-02 00:00:00+00:00,9.899999618530273,10.399999618530273,9.039999961853027,10.399999618530273,152135
2024-05-03 00:00:00+00:00,10.420000076293945,11.579999923706055,10.300000190734863,11.399999618530273,164870
2024-05-06 00:00:00+00:00,11.34000015258789,11.800000190734863,11.199999809265137,11.359999656677246,88385
2024-05-07 00:00:00+00:00,10.960000038146973,11.84000015258789,10.960000038146973,11.119999885559082,56925
2024-05-08 00:00:00+00:00,11.140000343322754,11.140000343322754,10.199999809265137,10.359999656677246,108240
2024-05-09 00:00:00+00:00,10.34000015258789,10.65999984741211,10.0,10.260000228881836,67920
2024-05-10 00:00:00+00:00,10.100000381469727,10.199999809265137,9.199999809265137,9.359999656677246,159565
2024-05-13 00:00:00+00:00,9.319999694824219,10.380000114440918,9.319999694824219,9.800000190734863,111790
2024-05-14 00:00:00+00:00,11.0,11.600000381469727,9.699999809265137,9.960000038146973,93910
2024-05-15 00:00:00+00:00,10.0,10.199999809265137,9.5,9.579999923706055,110190
2024-05-16 00:00:00+00:00,9.65999984741211,9.84000015258789,9.300000190734863,9.720000267028809,49375
2024-05-17 00:00:00+00:00,10.0,10.0,9.479999542236328,9.779999732971191,83095
2024-05-20 00:00:00+00:00,9.699999809265137,10.399999618530273,9.699999809265137,10.15999984741211,68725
2024-05-21 00:00:00+00:00,10.0,10.199999809265137,9.199999809265137,9.600000381469727,130300
2024-05-22 00:00:00+00:00,9.5600004196167,10.199999809265137,9.399999618530273,9.920000076293945,69065
2024-05-23 00:00:00+00:00,9.640000343322754,9.819999694824219,9.0,9.140000343322754,118795
2024-05-24 00:00:00+00:00,9.640000343322754,9.680000305175781,8.619999885559082,8.640000343322754,79955
2024-05-28 00:00:00+00:00,8.720000267028809,9.0,8.300000190734863,8.600000381469727,111205
2024-05-29 00:00:00+00:00,8.5600004196167,8.739999771118164,8.039999961853027,8.279999732971191,86370
2024-05-30 00:00:00+00:00,8.520000457763672,8.5600004196167,8.020000457763672,8.039999961853027,88540
2024-05-31 00:00:00+00:00,8.140000343322754,8.779999732971191,8.039999961853027,8.539999961853027,109480
2024-06-03 00:00:00+00:00,9.600000381469727,9.600000381469727,7.800000190734863,8.399999618530273,105160
2024-06-04 00:00:00+00:00,8.0,8.359999656677246,7.800000190734863,7.800000190734863,102960
2024-06-05 00:00:00+00:00,7.980000019073486,8.399999618530273,7.599999904632568,8.100000381469727,94275
2024-06-06 00:00:00+00:00,8.15999984741211,8.34000015258789,7.619999885559082,7.800000190734863,87330
2024-06-07 00:00:00+00:00,8.0,8.15999984741211,7.400000095367432,7.599999904632568,75055
2024-06-10 00:00:00+00:00,7.400000095367432,8.34000015258789,7.21999979019165,8.199999809265137,73630
2024-06-11 00:00:00+00:00,7.960000038146973,8.380000114440918,7.599999904632568,8.359999656677246,47505
2024-06-12 00:00:00+00:00,8.399999618530273,8.699999809265137,8.0,8.119999885559082,52175
2024-06-13 00:00:00+00:00,8.079999923706055,8.119999885559082,7.599999904632568,7.860000133514404,61455
2024-06-14 00:00:00+00:00,7.760000228881836,7.900000095367432,7.400000095367432,7.820000171661377,53255
2024-06-17 00:00:00+00:00,8.220000267028809,9.100000381469727,7.599999904632568,7.880000114440918,166485
2024-06-18 00:00:00+00:00,7.800000190734863,7.900000095367432,7.28000020980835,7.360000133514404,82010
2024-06-20 00:00:00+00:00,7.440000057220459,7.900000095367432,7.360000133514404,7.739999771118164,64145
2024-06-21 00:00:00+00:00,7.699999809265137,7.760000228881836,7.400000095367432,7.400000095367432,100735
2024-06-24 00:00:00+00:00,7.0,8.4399995803833,7.0,8.100000381469727,101740
2024-06-25 00:00:00+00:00,8.300000190734863,8.399999618530273,7.860000133514404,8.119999885559082,82865
2024-06-26 00:00:00+00:00,8.039999961853027,8.380000114440918,7.21999979019165,7.260000228881836,113945
2024-06-27 00:00:00+00:00,7.320000171661377,7.559999942779541,7.139999866485596,7.5,124080
2024-06-28 00:00:00+00:00,7.0,7.059999942779541,6.5,6.5,1694660
2024-07-01 00:00:00+00:00,6.599999904632568,6.599999904632568,5.0,5.0,308895
2024-07-02 00:00:00+00:00,5.199999809265137,7.21999979019165,5.199999809265137,5.900000095367432,765410
2024-07-03 00:00:00+00:00,5.900000095367432,6.340000152587891,5.900000095367432,6.0,161065
2024-07-05 00:00:00+00:00,6.0,6.71999979019165,6.0,6.239999771118164,200030
2024-07-08 00:00:00+00:00,6.21999979019165,6.800000190734863,6.0,6.460000038146973,267555
2024-07-09 00:00:00+00:00,6.059999942779541,6.800000190734863,6.059999942779541,6.480000019073486,120550
2024-07-10 00:00:00+00:00,6.639999866485596,6.880000114440918,6.400000095367432,6.659999847412109,132605
2024-07-11 00:00:00+00:00,6.519999980926514,8.850000381469727,6.010000228881836,8.15999984741211,272500
2024-07-12 00:00:00+00:00,7.920000076293945,8.239999771118164,7.204999923706055,7.519999980926514,225000
2024-07-15 00:00:00+00:00,7.46999979019165,7.78000020980835,7.309999942779541,7.449999809265137,169400
2024-07-16 00:00:00+00:00,7.420000076293945,9.630000114440918,7.300000190734863,9.550000190734863,256600
2024-07-17 00:00:00+00:00,9.199999809265137,9.468999862670898,8.135000228881836,8.539999961853027,279700
2024-07-18 00:00:00+00:00,8.5,8.550000190734863,7.800000190734863,8.020000457763672,137600
2024-07-19 00:00:00+00:00,7.840000152587891,8.069999694824219,7.650000095367432,7.769999980926514,165200
2024-07-22 00:00:00+00:00,7.900000095367432,8.791999816894531,7.650000095367432,8.699999809265137,148300
2024-07-23 00:00:00+00:00,8.0600004196167,9.350000381469727,7.900000095367432,9.329999923706055,119500
2024-07-24 00:00:00+00:00,9.09000015258789,9.5,8.670000076293945,8.710000038146973,187000
2024-07-25 00:00:00+00:00,8.710000038146973,8.710000038146973,8.210000038146973,8.350000381469727,125400
2024-07-26 00:00:00+00:00,8.640000343322754,8.84000015258789,8.350000381469727,8.84000015258789,83300
2024-07-29 00:00:00+00:00,8.770000457763672,8.829999923706055,8.079999923706055,8.420000076293945,144000
2024-07-30 00:00:00+00:00,8.34000015258789,8.539999961853027,8.0,8.390000343322754,214500
2024-07-31 00:00:00+00:00,8.390000343322754,8.6899995803833,8.010000228881836,8.010000228881836,131300
2024-08-01 00:00:00+00:00,8.529999732971191,11.23900032043457,8.529999732971191,11.229999542236328,911100
2024-08-02 00:00:00+00:00,11.010000228881836,12.449999809265137,10.550000190734863,11.050000190734863,403600
2024-08-05 00:00:00+00:00,10.079999923706055,10.489999771118164,9.390000343322754,9.5600004196167,210200
2024-08-06 00:00:00+00:00,9.670000076293945,9.670000076293945,8.199999809265137,8.430000305175781,172400
2024-08-07 00:00:00+00:00,8.350000381469727,8.8100004196167,7.760000228881836,7.940000057220459,183200
2024-08-08 00:00:00+00:00,8.010000228881836,8.350000381469727,7.820000171661377,8.239999771118164,102700
2024-08-09 00:00:00+00:00,8.279999732971191,8.510000228881836,8.010000228881836,8.4399995803833,58400
2024-08-12 00:00:00+00:00,8.329999923706055,8.4399995803833,8.069999694824219,8.4399995803833,31400
2024-08-13 00:00:00+00:00,8.539999961853027,8.628999710083008,8.220000267028809,8.229999542236328,58600
2024-08-14 00:00:00+00:00,8.380000114440918,8.380000114440918,7.75,7.900000095367432,183400
2024-08-15 00:00:00+00:00,8.100000381469727,8.529999732971191,7.96999979019165,8.220000267028809,113100
2024-08-16 00:00:00+00:00,8.239999771118164,8.65999984741211,8.229999542236328,8.65999984741211,28700
2024-08-19 00:00:00+00:00,8.699999809265137,8.800000190734863,8.550000190734863,8.609999656677246,45100
2024-08-20 00:00:00+00:00,8.609999656677246,8.800000190734863,8.319999694824219,8.729999542236328,32100
2024-08-21 00:00:00+00:00,8.819999694824219,9.015999794006348,8.170000076293945,8.819999694824219,50700
2024-08-22 00:00:00+00:00,8.829999923706055,8.829999923706055,8.345000267028809,8.399999618530273,18700
2024-08-23 00:00:00+00:00,8.550000190734863,9.199999809265137,8.460000038146973,9.020000457763672,46800
2024-08-26 00:00:00+00:00,9.0600004196167,9.0600004196167,8.710000038146973,8.890000343322754,40000
2024-08-27 00:00:00+00:00,8.880000114440918,8.890000343322754,8.229999542236328,8.25,51300
2024-08-28 00:00:00+00:00,8.119999885559082,8.369999885559082,7.800000190734863,7.869999885559082,62000
2024-08-29 00:00:00+00:00,8.0,8.3100004196167,7.980000019073486,8.170000076293945,35400
2024-08-30 00:00:00+00:00,8.229999542236328,8.380000114440918,8.199999809265137,8.300000190734863,22800
2024-09-03 00:00:00+00:00,8.180000305175781,8.260000228881836,7.800000190734863,7.809999942779541,94000
2024-09-04 00:00:00+00:00,7.800000190734863,7.920000076293945,7.760000228881836,7.789999961853027,86500
2024-09-05 00:00:00+00:00,7.789999961853027,8.039999961853027,7.760000228881836,8.029999732971191,35100
2024-09-06 00:00:00+00:00,8.039999961853027,8.09000015258789,7.889999866485596,7.929999828338623,36900
2024-09-09 00:00:00+00:00,7.929999828338623,7.980000019073486,7.800000190734863,7.929999828338623,52200
2024-09-10 00:00:00+00:00,7.960000038146973,8.180000305175781,7.889999866485596,8.029999732971191,93100
2024-09-11 00:00:00+00:00,7.940000057220459,8.270000457763672,7.940000057220459,8.210000038146973,15000
2024-09-12 00:00:00+00:00,8.15999984741211,8.618000030517578,8.100000381469727,8.510000228881836,122700
2024-09-13 00:00:00+00:00,8.579999923706055,9.505000114440918,8.550000190734863,9.34000015258789,66300
2024-09-16 00:00:00+00:00,9.300000190734863,9.6899995803833,9.15999984741211,9.510000228881836,33900
2024-09-17 00:00:00+00:00,9.720000267028809,10.364999771118164,9.515000343322754,10.149999618530273,81400
2024-09-18 00:00:00+00:00,10.210000038146973,10.270000457763672,9.630000114440918,9.829999923706055,82800
2024-09-19 00:00:00+00:00,10.149999618530273,10.15999984741211,9.8100004196167,9.920000076293945,48800
2024-09-20 00:00:00+00:00,9.960000038146973,10.270000457763672,9.211999893188477,10.0,157300
2024-09-23 00:00:00+00:00,9.930000305175781,10.369999885559082,9.755000114440918,10.149999618530273,81500
2024-09-24 00:00:00+00:00,10.350000381469727,10.949999809265137,10.170000076293945,10.75,95100
2024-09-25 00:00:00+00:00,10.800000190734863,10.800000190734863,9.739999771118164,9.800000190734863,41600
2024-09-26 00:00:00+00:00,9.979999542236328,9.979999542236328,9.369999885559082,9.460000038146973,51100
2024-09-27 00:00:00+00:00,9.710000038146973,9.710000038146973,9.3100004196167,9.5,27900
2024-09-30 00:00:00+00:00,9.520000457763672,9.6899995803833,9.345000267028809,9.479999542236328,60000
2024-10-01 00:00:00+00:00,9.449999809265137,9.449999809265137,8.9399995803833,9.25,69900
2024-10-02 00:00:00+00:00,9.279999732971191,9.319999694824219,9.039999961853027,9.210000038146973,26400
2024-10-03 00:00:00+00:00,9.15999984741211,9.180000305175781,9.0,9.069999694824219,21800
2024-10-04 00:00:00+00:00,9.199999809265137,9.414999961853027,9.093999862670898,9.359999656677246,27400
2024-10-07 00:00:00+00:00,9.359999656677246,9.649999618530273,9.149999618530273,9.619999885559082,47600
2024-10-08 00:00:00+00:00,9.539999961853027,9.979999542236328,9.430000305175781,9.9399995803833,46400
2024-10-09 00:00:00+00:00,9.970000267028809,10.204999923706055,9.779999732971191,10.039999961853027,53300
2024-10-10 00:00:00+00:00,9.84000015258789,10.170000076293945,9.800000190734863,10.09000015258789,38100
2024-10-11 00:00:00+00:00,10.199999809265137,10.289999961853027,10.109999656677246,10.220000267028809,27100
2024-10-14 00:00:00+00:00,10.180000305175781,10.180000305175781,9.800000190734863,10.069999694824219,35500
2024-10-15 00:00:00+00:00,10.069999694824219,10.270000457763672,10.020000457763672,10.15999984741211,25000
2024-10-16 00:00:00+00:00,10.079999923706055,10.354999542236328,10.079999923706055,10.260000228881836,38100
2024-10-17 00:00:00+00:00,10.329999923706055,10.34000015258789,10.050000190734863,10.1899995803833,16700
2024-10-18 00:00:00+00:00,10.279999732971191,10.5,10.215999603271484,10.34000015258789,39400
2024-10-21 00:00:00+00:00,10.300000190734863,10.300000190734863,10.149999618530273,10.170000076293945,22900
2024-10-22 00:00:00+00:00,10.149999618530273,10.260000228881836,10.079999923706055,10.109999656677246,25200
2024-10-23 00:00:00+00:00,10.079999923706055,10.210000038146973,9.869999885559082,9.970000267028809,53000
2024-10-24 00:00:00+00:00,9.979999542236328,10.430000305175781,9.5,10.100000381469727,96300
2024-10-25 00:00:00+00:00,10.09000015258789,10.09000015258789,9.40999984741211,9.40999984741211,29200
2024-10-28 00:00:00+00:00,9.539999961853027,9.9399995803833,9.539999961853027,9.930000305175781,30400
2024-10-29 00:00:00+00:00,9.699999809265137,9.786999702453613,9.576000213623047,9.640000343322754,29100
2024-10-30 00:00:00+00:00,9.5,9.809000015258789,9.359999656677246,9.649999618530273,75400
2024-10-31 00:00:00+00:00,9.0,9.430000305175781,8.640000343322754,9.15999984741211,57300
2024-11-01 00:00:00+00:00,9.140000343322754,9.23900032043457,8.779999732971191,9.0,38900
2024-11-04 00:00:00+00:00,8.880000114440918,9.385000228881836,8.859999656677246,9.119999885559082,22900
2024-11-05 00:00:00+00:00,8.949999809265137,9.170000076293945,8.819999694824219,8.90999984741211,102400
2024-11-06 00:00:00+00:00,9.229999542236328,9.229999542236328,8.8100004196167,8.90999984741211,33500
2024-11-07 00:00:00+00:00,8.779999732971191,9.100000381469727,8.737000465393066,8.979999542236328,55700
2024-11-08 00:00:00+00:00,8.850000381469727,8.880000114440918,8.680000305175781,8.789999961853027,53100
2024-11-11 00:00:00+00:00,8.789999961853027,9.300000190734863,8.789999961853027,9.0600004196167,67500
2024-11-12 00:00:00+00:00,8.989999771118164,9.069999694824219,8.779999732971191,8.850000381469727,38300
2024-11-13 00:00:00+00:00,8.800000190734863,8.871000289916992,8.625,8.729999542236328,81400
2024-11-14 00:00:00+00:00,8.75,8.805999755859375,8.520000457763672,8.550000190734863,59500
2024-11-15 00:00:00+00:00,8.649999618530273,8.649999618530273,8.279999732971191,8.359999656677246,53500
2024-11-18 00:00:00+00:00,8.380000114440918,8.380000114440918,7.909999847412109,7.909999847412109,61500
2024-11-19 00:00:00+00:00,7.869999885559082,8.229999542236328,7.760000228881836,7.960000038146973,29800
2024-11-20 00:00:00+00:00,7.880000114440918,7.920000076293945,7.78000020980835,7.840000152587891,17000
2024-11-21 00:00:00+00:00,7.800000190734863,8.050000190734863,7.71999979019165,8.010000228881836,26300
2024-11-22 00:00:00+00:00,7.949999809265137,8.289999961853027,7.949999809265137,8.100000381469727,52500
2024-11-25 00:00:00+00:00,8.140000343322754,9.390000343322754,8.140000343322754,9.3100004196167,112700
2024-11-26 00:00:00+00:00,9.260000228881836,9.260000228881836,8.90999984741211,9.0,62600
2024-11-27 00:00:00+00:00,9.020000457763672,9.350000381469727,9.0,9.109999656677246,38700
2024-11-29 00:00:00+00:00,9.199999809265137,9.710000038146973,9.130999565124512,9.569999694824219,49800
2024-12-02 00:00:00+00:00,9.460000038146973,9.5,9.09000015258789,9.220000267028809,73100
2024-12-03 00:00:00+00:00,9.079999923706055,9.319999694824219,8.75100040435791,9.09000015258789,65500
2024-12-04 00:00:00+00:00,8.970000267028809,9.869999885559082,8.890000343322754,9.850000381469727,82700
2024-12-05 00:00:00+00:00,9.779999732971191,9.869999885559082,9.229999542236328,9.350000381469727,48700
2024-12-06 00:00:00+00:00,9.380000114440918,9.699999809265137,9.199999809265137,9.5,68000
2024-12-09 00:00:00+00:00,9.470000267028809,9.890000343322754,9.369999885559082,9.729999542236328,70200
2024-12-10 00:00:00+00:00,9.779999732971191,9.989999771118164,9.5649995803833,9.569999694824219,87000
2024-12-11 00:00:00+00:00,9.539999961853027,9.6899995803833,9.34000015258789,9.4399995803833,25100
2024-12-12 00:00:00+00:00,9.270000457763672,9.380000114440918,8.960000038146973,8.970000267028809,44300
2024-12-13 00:00:00+00:00,8.960000038146973,9.350000381469727,8.770000457763672,9.300000190734863,56800
2024-12-16 00:00:00+00:00,9.260000228881836,9.40999984741211,8.710000038146973,8.729999542236328,60100
2024-12-17 00:00:00+00:00,8.579999923706055,8.654999732971191,8.329999923706055,8.449999809265137,66200
2024-12-18 00:00:00+00:00,8.539999961853027,8.609999656677246,7.840000152587891,7.860000133514404,84700
2024-12-19 00:00:00+00:00,7.900000095367432,8.140000343322754,7.769999980926514,7.840000152587891,57400
2024-12-20 00:00:00+00:00,7.760000228881836,7.989999771118164,7.599999904632568,7.869999885559082,92800
2024-12-23 00:00:00+00:00,7.829999923706055,7.829999923706055,7.179999828338623,7.440000057220459,72000
2024-12-24 00:00:00+00:00,7.449999809265137,7.670000076293945,7.448999881744385,7.630000114440918,19500
2024-12-26 00:00:00+00:00,7.590000152587891,7.735000133514404,7.46999979019165,7.699999809265137,41600
2024-12-27 00:00:00+00:00,7.550000190734863,7.869999885559082,7.349999904632568,7.800000190734863,89700
2024-12-30 00:00:00+00:00,7.800000190734863,7.800000190734863,7.401000022888184,7.46999979019165,55400
2024-12-31 00:00:00+00:00,7.46999979019165,7.46999979019165,7.03000020980835,7.25,150700
2025-01-02 00:00:00+00:00,7.25,7.360000133514404,7.019999980926514,7.039999961853027,51000
2025-01-03 00:00:00+00:00,7.179999828338623,7.599999904632568,7.046999931335449,7.480000019073486,31500
2025-01-06 00:00:00+00:00,7.650000095367432,7.710000038146973,7.5,7.550000190734863,24600
2025-01-07 00:00:00+00:00,7.5,7.690000057220459,7.304999828338623,7.400000095367432,24600
2025-01-08 00:00:00+00:00,7.239999771118164,7.349999904632568,7.019999980926514,7.289999961853027,79300
2025-01-10 00:00:00+00:00,7.079999923706055,7.25,7.059999942779541,7.21999979019165,22300
2025-01-13 00:00:00+00:00,7.590000152587891,8.829999923706055,7.590000152587891,8.579999923706055,144100
2025-01-14 00:00:00+00:00,8.739999771118164,8.739999771118164,7.949999809265137,7.980000019073486,32000
2025-01-15 00:00:00+00:00,8.039999961853027,8.670000076293945,8.039999961853027,8.430000305175781,28400
2025-01-16 00:00:00+00:00,8.489999771118164,9.880000114440918,8.38599967956543,9.600000381469727,100500
2025-01-17 00:00:00+00:00,9.59000015258789,9.899999618530273,9.449000358581543,9.550000190734863,54000
2025-01-21 00:00:00+00:00,9.800000190734863,11.359999656677246,9.515000343322754,10.979999542236328,138000
2025-01-22 00:00:00+00:00,11.0,11.020000457763672,10.220000267028809,10.289999961853027,35200
2025-01-23 00:00:00+00:00,10.329999923706055,11.0600004196167,10.210000038146973,10.970000267028809,38600
2025-01-24 00:00:00+00:00,11.0,11.220000267028809,10.720000267028809,11.0,35600
2025-01-27 00:00:00+00:00,10.850000381469727,11.130000114440918,10.293000221252441,10.649999618530273,28500
2025-01-28 00:00:00+00:00,10.630000114440918,10.869999885559082,10.079999923706055,10.6899995803833,46600
2025-01-29 00:00:00+00:00,10.569999694824219,11.0,10.449999809265137,11.0,32700
2025-01-30 00:00:00+00:00,11.0600004196167,12.0,11.0600004196167,11.630000114440918,102700
2025-01-31 00:00:00+00:00,11.489999771118164,11.489999771118164,10.319999694824219,10.779999732971191,90500
2025-02-03 00:00:00+00:00,10.369999885559082,10.899999618530273,10.076000213623047,10.789999961853027,62200
2025-02-04 00:00:00+00:00,10.770000457763672,11.045000076293945,10.760000228881836,10.970000267028809,44400
2025-02-05 00:00:00+00:00,10.90999984741211,11.100000381469727,10.800000190734863,11.029999732971191,22700
