"('date', '')","('open', 'BVN')","('high', 'BVN')","('low', 'BVN')","('close', 'BVN')","('volume', 'BVN')"
1996-08-02 00:00:00+00:00,3.370844809762363,3.4415618337433913,3.370844809762363,3.417989492416382,190400
1996-08-05 00:00:00+00:00,3.465135759955285,3.5122804641723637,3.465135759955285,3.5122804641723633,125200
1996-08-06 00:00:00+00:00,3.488708019256592,3.488708019256592,3.488708019256592,3.488708019256592,2800
1996-08-07 00:00:00+00:00,3.535851240158081,3.535851240158081,3.535851240158081,3.535851240158081,12000
1996-08-08 00:00:00+00:00,3.5358530910391557,3.5829977989196777,3.5358530910391557,3.5829977989196777,61200
1996-08-09 00:00:00+00:00,3.5829974673441702,3.5829974673441702,3.559425115585327,3.559425115585327,41200
1996-08-12 00:00:00+00:00,3.535851240158081,3.535851240158081,3.4887065569559734,3.535851240158081,12000
1996-08-13 00:00:00+00:00,3.488708019256592,3.488708019256592,3.488708019256592,3.488708019256592,16000
1996-08-14 00:00:00+00:00,3.488708019256592,3.488708019256592,3.488708019256592,3.488708019256592,10400
1996-08-15 00:00:00+00:00,3.5358527222195186,3.5358527222195186,3.488708019256592,3.488708019256592,14400
1996-08-16 00:00:00+00:00,3.5358527222195186,3.5358527222195186,3.488708019256592,3.488708019256592,21600
1996-08-19 00:00:00+00:00,3.488708019256592,3.488708019256592,3.488708019256592,3.488708019256592,20000
1996-08-20 00:00:00+00:00,3.535852763826484,3.559425115585327,3.535852763826484,3.559425115585327,109200
1996-08-21 00:00:00+00:00,3.559423581759135,3.559423581759135,3.535851240158081,3.535851240158081,14000
1996-08-22 00:00:00+00:00,3.535851240158081,3.535851240158081,3.535851240158081,3.535851240158081,0
1996-08-23 00:00:00+00:00,3.5594254449794165,3.5829977989196777,3.5594254449794165,3.5829977989196777,34000
1996-08-26 00:00:00+00:00,3.5829977989196777,3.5829977989196777,3.5829977989196777,3.5829977989196777,0
1996-08-27 00:00:00+00:00,3.559425115585327,3.559425115585327,3.559425115585327,3.559425115585327,16800
1996-08-28 00:00:00+00:00,3.559425115585327,3.5829974673441702,3.559425115585327,3.559425115585327,12000
1996-08-29 00:00:00+00:00,3.5829977989196777,3.5829977989196777,3.5829977989196777,3.5829977989196777,400
1996-08-30 00:00:00+00:00,3.5829977989196777,3.5829977989196777,3.5829977989196777,3.5829977989196777,0
1996-09-03 00:00:00+00:00,3.559425115585327,3.559425115585327,3.559425115585327,3.559425115585327,204400
1996-09-04 00:00:00+00:00,3.535851240158081,3.5829959233601887,3.535851240158081,3.535851240158081,376800
1996-09-05 00:00:00+00:00,3.535851240158081,3.559423581759135,3.535851240158081,3.535851240158081,24000
1996-09-06 00:00:00+00:00,3.535852763826484,3.559425115585327,3.535852763826484,3.559425115585327,120800
1996-09-09 00:00:00+00:00,3.535852763826484,3.5829974673441702,3.535852763826484,3.559425115585327,102000
1996-09-10 00:00:00+00:00,3.5358527222195186,3.5358527222195186,3.488708019256592,3.488708019256592,30000
1996-09-11 00:00:00+00:00,3.5122804120676405,3.559425115585327,3.5122804120676405,3.559425115585327,73600
1996-09-12 00:00:00+00:00,3.6065704222648374,3.771576912172379,3.6065704222648374,3.653715133666992,169200
1996-09-13 00:00:00+00:00,3.6772868633270264,3.6772868633270264,3.6537145116390324,3.6772868633270264,302400
1996-09-16 00:00:00+00:00,3.67728748936807,3.67728748936807,3.653715133666992,3.653715133666992,214000
1996-09-17 00:00:00+00:00,3.6772868633270264,3.6772868633270264,3.6537145116390324,3.6772868633270264,208000
1996-09-18 00:00:00+00:00,3.6772868633270264,3.6772868633270264,3.6537145116390324,3.6772868633270264,128000
1996-09-19 00:00:00+00:00,3.67728748936807,3.67728748936807,3.653715133666992,3.653715133666992,85200
1996-09-20 00:00:00+00:00,3.653715133666992,3.653715133666992,3.653715133666992,3.653715133666992,0
1996-09-23 00:00:00+00:00,3.6772868633270264,3.6772868633270264,3.6772868633270264,3.6772868633270264,12800
1996-09-24 00:00:00+00:00,3.7008588314056396,3.7008588314056396,3.7008588314056396,3.7008588314056396,116800
1996-09-25 00:00:00+00:00,3.724432200770224,3.724432200770224,3.653715133666992,3.653715133666992,312400
1996-09-26 00:00:00+00:00,3.6537150438729817,3.6537150438729817,3.6301426887512207,3.6301426887512207,216000
1996-09-27 00:00:00+00:00,3.6301426887512207,3.6301426887512207,3.6301426887512207,3.6301426887512207,16400
1996-09-30 00:00:00+00:00,3.6301426887512207,3.6301426887512207,3.6301426887512207,3.6301426887512207,0
1996-10-01 00:00:00+00:00,3.5829977989196777,3.5829977989196777,3.5829977989196777,3.5829977989196777,385600
1996-10-02 00:00:00+00:00,3.535852763826484,3.559425115585327,3.535852763826484,3.559425115585327,23200
1996-10-03 00:00:00+00:00,3.559425115585327,3.559425115585327,3.559425115585327,3.559425115585327,12400
1996-10-04 00:00:00+00:00,3.5122788985570272,3.559423581759135,3.5122788985570272,3.535851240158081,32400
1996-10-07 00:00:00+00:00,3.488708019256592,3.512280370738055,3.488708019256592,3.488708019256592,133200
1996-10-08 00:00:00+00:00,3.4887066214051963,3.4887066214051963,3.417989595295632,3.4415619373321533,98800
1996-10-09 00:00:00+00:00,3.4415618337433913,3.4415618337433913,3.417989492416382,3.417989492416382,158000
1996-10-10 00:00:00+00:00,3.417989492416382,3.417989492416382,3.417989492416382,3.417989492416382,0
1996-10-11 00:00:00+00:00,3.394417422634738,3.394417422634738,3.370845079421997,3.370845079421997,72000
1996-10-14 00:00:00+00:00,3.370845079421997,3.370845079421997,3.370845079421997,3.370845079421997,23200
1996-10-15 00:00:00+00:00,3.370845079421997,3.370845079421997,3.370845079421997,3.370845079421997,18400
1996-10-16 00:00:00+00:00,3.3944169824773613,3.3944169824773613,3.111548900604248,3.111548900604248,738000
1996-10-17 00:00:00+00:00,3.1351226750951615,3.252984429797987,3.1351226750951615,3.229412078857422,1695600
1996-10-18 00:00:00+00:00,3.229412078857422,3.252984429797987,3.229412078857422,3.229412078857422,167200
1996-10-21 00:00:00+00:00,3.252984429797987,3.252984429797987,3.229412078857422,3.229412078857422,202800
1996-10-22 00:00:00+00:00,3.205839157104492,3.205839157104492,3.205839157104492,3.205839157104492,13600
1996-10-23 00:00:00+00:00,3.2058393506036285,3.2765563951022383,3.2058393506036285,3.252984046936035,283200
1996-10-24 00:00:00+00:00,3.205839727916857,3.229412078857422,3.205839727916857,3.229412078857422,39200
1996-10-25 00:00:00+00:00,3.1822667121887207,3.2058390582049334,3.1822667121887207,3.1822667121887207,98000
1996-10-28 00:00:00+00:00,3.229411503847907,3.229411503847907,3.1822668103610767,3.205839157104492,102000
1996-10-29 00:00:00+00:00,3.205839157104492,3.205839157104492,3.205839157104492,3.205839157104492,10800
1996-10-30 00:00:00+00:00,3.1586935809164336,3.1586935809164336,3.111548900604248,3.111548900604248,25200
1996-10-31 00:00:00+00:00,3.1586945056915283,3.1586945056915283,3.135122158634129,3.1586945056915283,89200
1996-11-01 00:00:00+00:00,3.1351213455200195,3.1351213455200195,3.1351213455200195,3.1351213455200195,97200
1996-11-04 00:00:00+00:00,3.1586945056915283,3.1586945056915283,3.1586945056915283,3.1586945056915283,21600
1996-11-05 00:00:00+00:00,3.1586945056915283,3.1586945056915283,3.1586945056915283,3.1586945056915283,0
1996-11-06 00:00:00+00:00,3.158693686463779,3.158693686463779,3.1351213455200195,3.1351213455200195,236000
1996-11-07 00:00:00+00:00,3.087977170944214,3.087977170944214,3.087977170944214,3.087977170944214,30000
1996-11-08 00:00:00+00:00,3.0644052028656006,3.0644052028656006,3.0644052028656006,3.0644052028656006,164000
1996-11-11 00:00:00+00:00,3.04083251953125,3.0644048646438953,3.0172601744186047,3.04083251953125,278000
1996-11-12 00:00:00+00:00,3.0172601744186047,3.04083251953125,3.0172601744186047,3.04083251953125,56400
1996-11-13 00:00:00+00:00,3.0408324813114778,3.087977170944214,3.0408324813114778,3.087977170944214,282000
1996-11-14 00:00:00+00:00,3.064405247569084,3.087977595627308,3.0172605514526367,3.0172605514526367,160400
1996-11-15 00:00:00+00:00,3.0408328995108604,3.0408328995108604,3.0172605514526367,3.0172605514526367,78800
1996-11-18 00:00:00+00:00,3.0408328995108604,3.064405247569084,3.0172605514526367,3.0172605514526367,100800
1996-11-19 00:00:00+00:00,3.017260453832431,3.017260453832431,2.9936881065368652,2.9936881065368652,30000
1996-11-20 00:00:00+00:00,3.0172605514526367,3.0172605514526367,2.993688203394413,3.0172605514526367,107200
1996-11-21 00:00:00+00:00,3.0172601744186047,3.04083251953125,3.0172601744186047,3.04083251953125,307600
1996-11-22 00:00:00+00:00,3.04083251953125,3.04083251953125,3.04083251953125,3.04083251953125,152800
1996-11-25 00:00:00+00:00,3.064404826127846,3.111549515760582,3.064404826127846,3.087977170944214,274400
1996-11-26 00:00:00+00:00,3.064404826127846,3.087977170944214,3.064404826127846,3.087977170944214,164000
1996-11-27 00:00:00+00:00,3.111548900604248,3.111548900604248,3.111548900604248,3.111548900604248,2000
1996-11-29 00:00:00+00:00,3.111549515760582,3.111549515760582,3.087977170944214,3.087977170944214,121200
1996-12-02 00:00:00+00:00,3.087977170944214,3.111549515760582,3.087977170944214,3.087977170944214,92400
1996-12-03 00:00:00+00:00,3.087977170944214,3.087977170944214,3.087977170944214,3.087977170944214,22000
1996-12-04 00:00:00+00:00,3.0644052028656006,3.0879775505799514,3.0644052028656006,3.0644052028656006,71200
1996-12-05 00:00:00+00:00,3.087977170944214,3.087977170944214,3.087977170944214,3.087977170944214,124000
1996-12-06 00:00:00+00:00,3.076051712036133,3.0997136482825645,3.0523897757897007,3.076051712036133,148000
1996-12-09 00:00:00+00:00,3.0760516283166317,3.0997135639190674,3.0760516283166317,3.0997135639190674,20800
1996-12-10 00:00:00+00:00,3.0997136482825645,3.0997136482825645,3.076051712036133,3.076051712036133,174000
1996-12-11 00:00:00+00:00,3.0997132442214275,3.1470371105454187,3.0997132442214275,3.123375177383423,33200
1996-12-12 00:00:00+00:00,3.0997132442214275,3.123375177383423,3.0997132442214275,3.123375177383423,42400
1996-12-13 00:00:00+00:00,3.0760517970536103,3.099713733954023,3.0523898601531982,3.0523898601531982,184000
1996-12-16 00:00:00+00:00,3.028728723526001,3.028728723526001,3.028728723526001,3.028728723526001,61200
1996-12-17 00:00:00+00:00,3.0287276979476685,3.0287276979476685,2.9814038276672363,2.9814038276672363,394000
1996-12-18 00:00:00+00:00,2.934079728475431,2.934079728475431,2.8867558618871176,2.9104177951812744,231200
1996-12-19 00:00:00+00:00,2.9104183580054612,2.9104183580054612,2.886756420135498,2.886756420135498,94800
1996-12-20 00:00:00+00:00,2.8867562220646783,3.076051712036133,2.8867562220646783,3.076051712036133,239200
1996-12-23 00:00:00+00:00,3.076051712036133,3.076051712036133,3.076051712036133,3.076051712036133,42800
1996-12-24 00:00:00+00:00,3.123374623463566,3.147036552429199,3.0997126944979327,3.147036552429199,14800
1996-12-26 00:00:00+00:00,3.1943616008057316,3.26534741415697,3.1943616008057316,3.2180235385894775,124000
1996-12-27 00:00:00+00:00,3.2180246367071663,3.2416865825653076,3.2180246367071663,3.2416865825653076,77200
1996-12-30 00:00:00+00:00,3.2416865825653076,3.2416865825653076,3.2416865825653076,3.2416865825653076,116800
1996-12-31 00:00:00+00:00,3.2416865825653076,3.2416865825653076,3.2416865825653076,3.2416865825653076,0
1997-01-02 00:00:00+00:00,3.265348196029663,3.265348196029663,3.265348196029663,3.265348196029663,49600
1997-01-03 00:00:00+00:00,3.265348196029663,3.265348196029663,3.265348196029663,3.265348196029663,91600
1997-01-06 00:00:00+00:00,3.2416865825653076,3.2416865825653076,3.2416865825653076,3.2416865825653076,19200
1997-01-07 00:00:00+00:00,3.2180235385894775,3.2180235385894775,3.2180235385894775,3.2180235385894775,42400
1997-01-08 00:00:00+00:00,3.2180236251265915,3.2180236251265915,3.1706997482864945,3.194361686706543,54800
1997-01-09 00:00:00+00:00,3.147036552429199,3.147036552429199,3.147036552429199,3.147036552429199,18800
1997-01-10 00:00:00+00:00,3.1706995964050293,3.1706995964050293,3.1706995964050293,3.1706995964050293,18800
1997-01-13 00:00:00+00:00,3.123375177383423,3.123375177383423,3.123375177383423,3.123375177383423,400
1997-01-14 00:00:00+00:00,3.123375499521503,3.123375499521503,3.0997135639190674,3.0997135639190674,16000
1997-01-15 00:00:00+00:00,3.0997132442214275,3.1470371105454187,3.0997132442214275,3.123375177383423,62800
1997-01-16 00:00:00+00:00,3.0997135639190674,3.0997135639190674,3.0997135639190674,3.0997135639190674,26000
1997-01-17 00:00:00+00:00,3.0997132442214275,3.123375177383423,3.0997132442214275,3.123375177383423,64400
1997-01-20 00:00:00+00:00,3.0997136482825645,3.0997136482825645,3.076051712036133,3.076051712036133,42400
1997-01-21 00:00:00+00:00,3.076051712036133,3.076051712036133,3.076051712036133,3.076051712036133,31200
1997-01-22 00:00:00+00:00,3.076051712036133,3.076051712036133,3.076051712036133,3.076051712036133,0
1997-01-23 00:00:00+00:00,3.0523896330878846,3.0523896330878846,2.9814038276672363,2.9814038276672363,83200
1997-01-24 00:00:00+00:00,2.9577419757843018,2.9577419757843018,2.9577419757843018,2.9577419757843018,12000
1997-01-27 00:00:00+00:00,2.9814038276672363,2.9814038276672363,2.95774189252702,2.9814038276672363,304000
1997-01-28 00:00:00+00:00,2.9814038276672363,3.0050657628074524,2.9814038276672363,2.9814038276672363,137600
1997-01-29 00:00:00+00:00,2.9814038276672363,2.9814038276672363,2.9814038276672363,2.9814038276672363,11600
1997-01-30 00:00:00+00:00,2.9340799573868037,2.9814038276672363,2.9340799573868037,2.9814038276672363,412400
1997-01-31 00:00:00+00:00,2.981404218148059,3.0287280946265995,2.981404218148059,3.005066156387329,186000
1997-02-03 00:00:00+00:00,3.005066780373454,3.028728723526001,3.005066780373454,3.028728723526001,24000
1997-02-04 00:00:00+00:00,3.0760526098310947,3.0760526098310947,3.028728723526001,3.028728723526001,20000
1997-02-05 00:00:00+00:00,2.9814038276672363,2.9814038276672363,2.9814038276672363,2.9814038276672363,16000
1997-02-06 00:00:00+00:00,2.9577419757843018,2.9577419757843018,2.9577419757843018,2.9577419757843018,39600
1997-02-07 00:00:00+00:00,2.957741661769588,2.957741661769588,2.9104177951812744,2.9104177951812744,48000
1997-02-10 00:00:00+00:00,2.9104177951812744,2.9104177951812744,2.9104177951812744,2.9104177951812744,74400
1997-02-11 00:00:00+00:00,2.9104183580054612,2.9104183580054612,2.863094482265535,2.886756420135498,110400
1997-02-12 00:00:00+00:00,2.8394325641023013,2.8394325641023013,2.8157706260681152,2.8157706260681152,216000
1997-02-13 00:00:00+00:00,2.8394331025683193,2.8630950450897217,2.8394331025683193,2.8630950450897217,27600
1997-02-14 00:00:00+00:00,2.910418930132527,2.93408087265393,2.8630950450897217,2.8630950450897217,166000
1997-02-18 00:00:00+00:00,2.9104182862523778,3.1706995964050293,2.9104182862523778,3.1706995964050293,894400
1997-02-19 00:00:00+00:00,3.454642631638218,3.454642631638218,3.289009080806249,3.359994888305664,480000
1997-02-20 00:00:00+00:00,3.3599943331309725,3.3599943331309725,3.3126704692840576,3.3126704692840576,45600
1997-02-21 00:00:00+00:00,3.3363328696964505,3.383656740188599,3.3363328696964505,3.3836567401885986,51200
1997-02-24 00:00:00+00:00,3.3836568796715767,3.478304624557495,3.3836568796715767,3.478304624557495,148800
1997-02-25 00:00:00+00:00,3.501966150183427,3.596613883972168,3.501966150183427,3.596613883972168,105600
1997-02-26 00:00:00+00:00,3.643937899516179,3.73858563716595,3.643937899516179,3.6912617683410645,183200
1997-02-27 00:00:00+00:00,3.714923702753507,3.785909505990835,3.6675998339286218,3.6912617683410645,238800
1997-02-28 00:00:00+00:00,3.714923702753507,3.714923702753507,3.643937899516179,3.6912617683410645,92000
1997-03-03 00:00:00+00:00,3.7149250507354736,3.7149250507354736,3.6912631077371585,3.7149250507354736,108000
1997-03-04 00:00:00+00:00,3.6675998339286218,3.73858563716595,3.6675998339286218,3.6912617683410645,130400
1997-03-05 00:00:00+00:00,3.64393949508667,3.64393949508667,3.62027755031338,3.64393949508667,68800
1997-03-06 00:00:00+00:00,3.5966157404581702,3.5966157404581702,3.549291849136352,3.5492918491363525,69200
1997-03-07 00:00:00+00:00,3.501967430114746,3.501967430114746,3.430981603828636,3.501967430114746,177200
1997-03-10 00:00:00+00:00,3.4546430110931396,3.4546430110931396,3.4546430110931396,3.4546430110931396,41600
1997-03-11 00:00:00+00:00,3.430981603828636,3.501967430114746,3.430981603828636,3.501967430114746,572000
1997-03-12 00:00:00+00:00,3.501967430114746,3.501967430114746,3.501967430114746,3.501967430114746,127200
1997-03-13 00:00:00+00:00,3.501967430114746,3.501967430114746,3.478305488019376,3.501967430114746,116000
1997-03-14 00:00:00+00:00,3.4783049495252847,3.4783049495252847,3.4546430110931396,3.4546430110931396,71200
1997-03-17 00:00:00+00:00,3.4546430110931396,3.4546430110931396,3.4546430110931396,3.4546430110931396,20000
1997-03-18 00:00:00+00:00,3.454643186595705,3.454643186595705,3.3836573676930537,3.4073193073272705,148800
1997-03-19 00:00:00+00:00,3.3599952573645604,3.4546430110931396,3.3599952573645604,3.4546430110931396,272400
1997-03-20 00:00:00+00:00,3.430980920791626,3.430980920791626,3.430980920791626,3.430980920791626,4000
1997-03-21 00:00:00+00:00,3.478304624557495,3.5256284970004543,3.478304624557495,3.478304624557495,206800
1997-03-24 00:00:00+00:00,3.501967577326218,3.5256295204162598,3.478305634236176,3.5256295204162598,145600
1997-03-25 00:00:00+00:00,3.501967577326218,3.5256295204162598,3.501967577326218,3.5256295204162598,319200
1997-03-26 00:00:00+00:00,3.5492912205782807,3.9042203426361084,3.5492912205782807,3.9042203426361084,286800
1997-03-27 00:00:00+00:00,3.9042188288897455,3.998866558074951,3.9042188288897455,3.998866558074951,53200
1997-03-31 00:00:00+00:00,4.046190893927285,4.069852828979492,4.022528958875079,4.069852828979492,100800
1997-04-01 00:00:00+00:00,4.069853901863098,4.069853901863098,3.9515441954135895,3.975206136703491,46800
1997-04-02 00:00:00+00:00,3.9210236145674817,3.9210236145674817,3.8497322761208004,3.8734960556030273,83600
1997-04-03 00:00:00+00:00,3.8259691074490547,3.8259691074490547,3.8022053241729736,3.8022053241729736,117600
1997-04-04 00:00:00+00:00,3.8259694576263428,3.8259694576263428,3.8259694576263428,3.8259694576263428,36000
1997-04-07 00:00:00+00:00,4.158660646021014,4.158660646021014,3.968550445060053,4.016077995300293,137600
1997-04-08 00:00:00+00:00,3.99231409739299,3.99231409739299,3.9447865486145024,3.944786548614502,6400
1997-04-09 00:00:00+00:00,3.9447865486145024,3.9447865486145024,3.9447865486145024,3.944786548614502,36400
1997-04-10 00:00:00+00:00,3.968550323003746,3.968550323003746,3.9210227742252584,3.944786548614502,174800
1997-04-11 00:00:00+00:00,3.9447865486145024,3.968550323003746,3.9210227742252584,3.944786548614502,608800
1997-04-14 00:00:00+00:00,3.921024322509766,3.9447881062825525,3.921024322509766,3.9210243225097656,81600
1997-04-15 00:00:00+00:00,3.921024322509766,3.921024322509766,3.921024322509766,3.9210243225097656,102000
1997-04-16 00:00:00+00:00,3.8972604274749756,3.9210242105693354,3.8972604274749756,3.8972604274749756,428000
1997-04-17 00:00:00+00:00,3.921024322509766,3.921024322509766,3.921024322509766,3.9210243225097656,28000
1997-04-18 00:00:00+00:00,3.921024322509766,3.921024322509766,3.921024322509766,3.9210243225097656,152800
1997-04-21 00:00:00+00:00,3.9210242105693354,3.9210242105693354,3.8972604274749756,3.8972604274749756,165600
1997-04-22 00:00:00+00:00,3.9210242105693354,3.9210242105693354,3.8972604274749756,3.8972604274749756,323200
1997-04-23 00:00:00+00:00,3.921024322509766,3.921024322509766,3.921024322509766,3.9210243225097656,182000
1997-04-24 00:00:00+00:00,3.9210236145674817,3.9210236145674817,3.873496055603028,3.8734960556030273,239600
1997-04-25 00:00:00+00:00,3.8972589998360143,3.9447865486145024,3.8972589998360143,3.944786548614502,811600
1997-04-28 00:00:00+00:00,3.9210227742252584,3.9447865486145024,3.9210227742252584,3.944786548614502,525600
1997-04-29 00:00:00+00:00,3.9447879649343944,3.9923155307769775,3.9447879649343944,3.9923155307769775,252800
1997-04-30 00:00:00+00:00,4.03984258914816,4.1586614888289875,4.03984258914816,4.134897708892822,423200
1997-05-01 00:00:00+00:00,4.087371219789362,4.111135005950928,4.087371219789362,4.111135005950928,32000
1997-05-02 00:00:00+00:00,4.111135005950928,4.111135005950928,4.111135005950928,4.111135005950928,75200
1997-05-05 00:00:00+00:00,4.111135005950928,4.111135005950928,4.111135005950928,4.111135005950928,0
1997-05-06 00:00:00+00:00,4.111135005950928,4.111135005950928,4.111135005950928,4.111135005950928,48000
1997-05-07 00:00:00+00:00,4.087369194949966,4.087369194949966,3.9447865486145024,3.944786548614502,245200
1997-05-08 00:00:00+00:00,3.9447865486145024,3.9447865486145024,3.9447865486145024,3.944786548614502,0
1997-05-09 00:00:00+00:00,3.9923156738281254,3.9923156738281254,3.8972605387369796,3.9210243225097656,50000
1997-05-12 00:00:00+00:00,3.9210228934259472,3.9923142187609644,3.9210228934259472,3.968550443649292,196000
1997-05-13 00:00:00+00:00,3.944786669939933,4.016077995300293,3.944786669939933,4.016077995300293,131200
1997-05-14 00:00:00+00:00,4.016077995300293,4.016077995300293,4.016077995300293,4.016077995300293,10000
1997-05-15 00:00:00+00:00,4.0160793136982695,4.0160793136982695,3.968551747855686,3.9923155307769775,44000
1997-05-16 00:00:00+00:00,3.968550445060053,4.016077995300293,3.944786669939933,4.016077995300293,27200
1997-05-19 00:00:00+00:00,3.9447865486145024,3.9447865486145024,3.9447865486145024,3.944786548614502,105600
