"('date', '')","('open', 'AVIR')","('high', 'AVIR')","('low', 'AVIR')","('close', 'AVIR')","('volume', 'AVIR')"
2024-03-13 00:00:00+00:00,4.0,4.059999942779541,3.9800000190734863,3.990000009536743,142900
2024-03-14 00:00:00+00:00,3.9600000381469727,3.9600000381469727,3.805000066757202,3.8499999046325684,241800
2024-03-15 00:00:00+00:00,3.799999952316284,4.014999866485596,3.799999952316284,4.010000228881836,614400
2024-03-18 00:00:00+00:00,4.019999980926514,4.03000020980835,3.875,4.0,268700
2024-03-19 00:00:00+00:00,4.0,4.03000020980835,3.9049999713897705,3.940000057220459,1070800
2024-03-20 00:00:00+00:00,3.759999990463257,3.990000009536743,3.7100000381469727,3.950000047683716,490300
2024-03-21 00:00:00+00:00,3.9000000953674316,4.114999771118164,3.9000000953674316,4.099999904632568,1054300
2024-03-22 00:00:00+00:00,4.099999904632568,4.135000228881836,3.9809999465942383,4.059999942779541,254700
2024-03-25 00:00:00+00:00,3.8499999046325684,4.050000190734863,3.7929999828338623,3.819999933242798,592700
2024-03-26 00:00:00+00:00,3.8399999141693115,3.890000104904175,3.7699999809265137,3.7699999809265137,242600
2024-03-27 00:00:00+00:00,3.9100000858306885,4.045000076293945,3.869999885559082,4.0,367400
2024-03-28 00:00:00+00:00,3.9800000190734863,4.090000152587891,3.9800000190734863,4.039999961853027,374000
2024-04-01 00:00:00+00:00,4.0,4.03000020980835,3.9100000858306885,4.0,321400
2024-04-02 00:00:00+00:00,3.930000066757202,4.0,3.869999885559082,3.869999885559082,205600
2024-04-03 00:00:00+00:00,3.8399999141693115,3.930000066757202,3.819999933242798,3.9000000953674316,165900
2024-04-04 00:00:00+00:00,3.950000047683716,4.010000228881836,3.8299999237060547,3.8499999046325684,275400
2024-04-05 00:00:00+00:00,3.859999895095825,3.8949999809265137,3.809999942779541,3.809999942779541,138000
2024-04-08 00:00:00+00:00,3.799999952316284,3.8299999237060547,3.740000009536743,3.759999990463257,216700
2024-04-09 00:00:00+00:00,3.7799999713897705,3.8499999046325684,3.7699999809265137,3.809999942779541,116700
2024-04-10 00:00:00+00:00,3.7300000190734863,3.7799999713897705,3.7300000190734863,3.7699999809265137,266500
2024-04-11 00:00:00+00:00,3.7899999618530273,3.884999990463257,3.7899999618530273,3.8499999046325684,158800
2024-04-12 00:00:00+00:00,3.819999933242798,3.890000104904175,3.7300000190734863,3.759999990463257,171100
2024-04-15 00:00:00+00:00,3.7799999713897705,3.859999895095825,3.7200000286102295,3.759999990463257,219400
2024-04-16 00:00:00+00:00,3.7300000190734863,3.869999885559082,3.7149999141693115,3.740000009536743,129100
2024-04-17 00:00:00+00:00,3.7300000190734863,3.7850000858306885,3.7100000381469727,3.7100000381469727,251700
2024-04-18 00:00:00+00:00,3.700000047683716,3.755000114440918,3.680000066757202,3.700000047683716,267800
2024-04-19 00:00:00+00:00,3.690000057220459,3.7699999809265137,3.6710000038146973,3.7200000286102295,217700
2024-04-22 00:00:00+00:00,3.7100000381469727,3.759999990463257,3.6600000858306885,3.6700000762939453,345200
2024-04-23 00:00:00+00:00,3.680000066757202,3.819999933242798,3.680000066757202,3.7300000190734863,180500
2024-04-24 00:00:00+00:00,3.7100000381469727,3.734999895095825,3.680000066757202,3.700000047683716,196500
2024-04-25 00:00:00+00:00,3.680000066757202,3.744999885559082,3.6700000762939453,3.690000057220459,174700
2024-04-26 00:00:00+00:00,3.7100000381469727,3.7200000286102295,3.6519999504089355,3.7100000381469727,143100
2024-04-29 00:00:00+00:00,3.700000047683716,3.7699999809265137,3.694999933242798,3.7100000381469727,175500
2024-04-30 00:00:00+00:00,3.700000047683716,3.765000104904175,3.690000057220459,3.700000047683716,227800
2024-05-01 00:00:00+00:00,3.7300000190734863,3.934999942779541,3.7200000286102295,3.8499999046325684,405200
2024-05-02 00:00:00+00:00,3.859999895095825,3.865000009536743,3.7799999713897705,3.8299999237060547,165700
2024-05-03 00:00:00+00:00,3.890000104904175,3.9600000381469727,3.7950000762939453,3.9600000381469727,164700
2024-05-06 00:00:00+00:00,3.9600000381469727,4.0,3.884999990463257,4.0,288200
2024-05-07 00:00:00+00:00,4.0,4.0,3.9049999713897705,3.940000057220459,143700
2024-05-08 00:00:00+00:00,3.890000104904175,3.934999942779541,3.8529999256134033,3.930000066757202,127900
2024-05-09 00:00:00+00:00,3.9200000762939453,4.019999980926514,3.8919999599456787,3.930000066757202,207900
2024-05-10 00:00:00+00:00,3.9100000858306885,3.984999895095825,3.880000114440918,3.890000104904175,155500
2024-05-13 00:00:00+00:00,3.890000104904175,4.070000171661377,3.880000114440918,4.039999961853027,200800
2024-05-14 00:00:00+00:00,4.050000190734863,4.139999866485596,3.930000066757202,3.9600000381469727,262700
2024-05-15 00:00:00+00:00,3.809999942779541,3.9200000762939453,3.6449999809265137,3.7100000381469727,725600
2024-05-16 00:00:00+00:00,3.6600000858306885,3.740000009536743,3.6500000953674316,3.700000047683716,523800
2024-05-17 00:00:00+00:00,3.7200000286102295,3.75600004196167,3.6449999809265137,3.6500000953674316,320400
2024-05-20 00:00:00+00:00,3.630000114440918,3.7149999141693115,3.559999942779541,3.5999999046325684,318900
2024-05-21 00:00:00+00:00,3.5999999046325684,3.700000047683716,3.5850000381469727,3.609999895095825,167600
2024-05-22 00:00:00+00:00,3.609999895095825,3.859999895095825,3.5999999046325684,3.819999933242798,493500
2024-05-23 00:00:00+00:00,3.809999942779541,3.809999942779541,3.680000066757202,3.690000057220459,164200
2024-05-24 00:00:00+00:00,3.7100000381469727,3.7249999046325684,3.640000104904175,3.6600000858306885,148500
2024-05-28 00:00:00+00:00,3.680000066757202,3.700000047683716,3.5799999237060547,3.609999895095825,249800
2024-05-29 00:00:00+00:00,3.569999933242798,3.7100000381469727,3.5199999809265137,3.5299999713897705,330500
2024-05-30 00:00:00+00:00,3.559999942779541,3.6700000762939453,3.559999942779541,3.609999895095825,167300
2024-05-31 00:00:00+00:00,3.619999885559082,3.7049999237060547,3.619999885559082,3.6700000762939453,141100
2024-06-03 00:00:00+00:00,3.6700000762939453,3.890000104904175,3.6429998874664307,3.890000104904175,266400
2024-06-04 00:00:00+00:00,3.869999885559082,3.869999885559082,3.75,3.7699999809265137,129400
2024-06-05 00:00:00+00:00,3.799999952316284,4.005000114440918,3.799999952316284,3.9600000381469727,302600
2024-06-06 00:00:00+00:00,3.930000066757202,3.950000047683716,3.7990000247955322,3.799999952316284,221100
2024-06-07 00:00:00+00:00,3.75,3.8499999046325684,3.694999933242798,3.700000047683716,162200
2024-06-10 00:00:00+00:00,3.680000066757202,3.940000057220459,3.6449999809265137,3.7899999618530273,754500
2024-06-11 00:00:00+00:00,3.759999990463257,3.9200000762939453,3.690000057220459,3.9200000762939453,223100
2024-06-12 00:00:00+00:00,3.9200000762939453,3.9700000286102295,3.7799999713897705,3.7799999713897705,283400
2024-06-13 00:00:00+00:00,3.7799999713897705,3.8499999046325684,3.690000057220459,3.700000047683716,233700
2024-06-14 00:00:00+00:00,3.700000047683716,3.740000009536743,3.5799999237060547,3.609999895095825,264300
2024-06-17 00:00:00+00:00,3.5999999046325684,3.6500000953674316,3.515000104904175,3.5299999713897705,387100
2024-06-18 00:00:00+00:00,3.5199999809265137,3.6500000953674316,3.490000009536743,3.490000009536743,227100
2024-06-20 00:00:00+00:00,3.4600000381469727,3.5799999237060547,3.4000000953674316,3.4200000762939453,231900
2024-06-21 00:00:00+00:00,3.430000066757202,3.609999895095825,3.359999895095825,3.440000057220459,641100
2024-06-24 00:00:00+00:00,3.440000057220459,3.555000066757202,3.4100000858306885,3.490000009536743,200400
2024-06-25 00:00:00+00:00,3.4600000381469727,3.5899999141693115,3.4100000858306885,3.430000066757202,210600
2024-06-26 00:00:00+00:00,3.4100000858306885,3.490000009536743,3.3399999141693115,3.369999885559082,264500
2024-06-27 00:00:00+00:00,3.369999885559082,3.4200000762939453,3.3499999046325684,3.380000114440918,165900
2024-06-28 00:00:00+00:00,3.4100000858306885,3.4100000858306885,3.244999885559082,3.309999942779541,693600
2024-07-01 00:00:00+00:00,3.2899999618530273,3.4000000953674316,3.2049999237060547,3.369999885559082,254000
2024-07-02 00:00:00+00:00,3.369999885559082,3.369999885559082,3.2200000286102295,3.2300000190734863,227100
2024-07-03 00:00:00+00:00,3.2200000286102295,3.3499999046325684,3.2100000381469727,3.2799999713897705,165400
2024-07-05 00:00:00+00:00,3.240000009536743,3.2699999809265137,3.2049999237060547,3.25,171400
2024-07-08 00:00:00+00:00,3.259999990463257,3.3399999141693115,3.190000057220459,3.2799999713897705,440300
2024-07-09 00:00:00+00:00,3.25,3.319999933242798,3.190000057220459,3.190000057220459,123500
2024-07-10 00:00:00+00:00,3.2100000381469727,3.244999885559082,3.1449999809265137,3.1700000762939453,179100
2024-07-11 00:00:00+00:00,3.2200000286102295,3.450000047683716,3.2200000286102295,3.369999885559082,385800
2024-07-12 00:00:00+00:00,3.4200000762939453,3.5,3.380000114440918,3.430000066757202,170300
2024-07-15 00:00:00+00:00,3.430000066757202,3.5399999618530273,3.430000066757202,3.5399999618530273,256500
2024-07-16 00:00:00+00:00,3.569999933242798,3.8499999046325684,3.5399999618530273,3.8399999141693115,300600
2024-07-17 00:00:00+00:00,3.809999942779541,3.940000057220459,3.759999990463257,3.869999885559082,269900
2024-07-18 00:00:00+00:00,3.7799999713897705,3.9100000858306885,3.6500000953674316,3.680000066757202,129000
2024-07-19 00:00:00+00:00,3.690000057220459,3.6989998817443848,3.555000066757202,3.569999933242798,115500
2024-07-22 00:00:00+00:00,3.609999895095825,3.7799999713897705,3.5399999618530273,3.7699999809265137,178700
2024-07-23 00:00:00+00:00,3.740000009536743,3.9000000953674316,3.688999891281128,3.859999895095825,206200
2024-07-24 00:00:00+00:00,3.8399999141693115,3.950000047683716,3.740000009536743,3.8299999237060547,197300
2024-07-25 00:00:00+00:00,3.799999952316284,3.930000066757202,3.75,3.9000000953674316,219700
2024-07-26 00:00:00+00:00,3.9000000953674316,3.9700000286102295,3.7799999713897705,3.9200000762939453,188100
2024-07-29 00:00:00+00:00,3.9200000762939453,3.940000057220459,3.799999952316284,3.809999942779541,121600
2024-07-30 00:00:00+00:00,3.799999952316284,3.8299999237060547,3.7300000190734863,3.819999933242798,183100
2024-07-31 00:00:00+00:00,3.7799999713897705,3.9700000286102295,3.755000114440918,3.819999933242798,232500
2024-08-01 00:00:00+00:00,3.7899999618530273,3.8299999237060547,3.549999952316284,3.630000114440918,246600
2024-08-02 00:00:00+00:00,3.549999952316284,3.630000114440918,3.424999952316284,3.450000047683716,246400
2024-08-05 00:00:00+00:00,3.25,3.4100000858306885,3.25,3.2799999713897705,353300
2024-08-06 00:00:00+00:00,3.2699999809265137,3.380000114440918,3.200000047683716,3.2899999618530273,120500
2024-08-07 00:00:00+00:00,3.309999942779541,3.380000114440918,3.240000009536743,3.2699999809265137,195800
2024-08-08 00:00:00+00:00,3.2799999713897705,3.555000066757202,3.25,3.5,207900
2024-08-09 00:00:00+00:00,3.490000009536743,3.559999942779541,3.369999885559082,3.369999885559082,146100
2024-08-12 00:00:00+00:00,3.369999885559082,3.424999952316284,3.3350000381469727,3.3499999046325684,133000
2024-08-13 00:00:00+00:00,3.549999952316284,3.819999933242798,3.5350000858306885,3.6600000858306885,319700
2024-08-14 00:00:00+00:00,3.700000047683716,3.7200000286102295,3.5899999141693115,3.5999999046325684,186300
2024-08-15 00:00:00+00:00,3.7100000381469727,3.7799999713897705,3.6449999809265137,3.740000009536743,208000
2024-08-16 00:00:00+00:00,3.7200000286102295,3.7799999713897705,3.6649999618530273,3.680000066757202,185500
2024-08-19 00:00:00+00:00,3.7100000381469727,3.8949999809265137,3.677999973297119,3.819999933242798,312000
2024-08-20 00:00:00+00:00,3.799999952316284,3.8499999046325684,3.7249999046325684,3.799999952316284,192200
2024-08-21 00:00:00+00:00,3.799999952316284,3.869999885559082,3.740000009536743,3.819999933242798,227200
2024-08-22 00:00:00+00:00,3.819999933242798,3.924999952316284,3.75,3.7799999713897705,240500
2024-08-23 00:00:00+00:00,3.809999942779541,3.950000047683716,3.799999952316284,3.9000000953674316,224100
2024-08-26 00:00:00+00:00,3.930000066757202,3.990000009536743,3.875,3.9800000190734863,333200
2024-08-27 00:00:00+00:00,3.930000066757202,3.9600000381469727,3.8299999237060547,3.8399999141693115,106800
2024-08-28 00:00:00+00:00,3.819999933242798,3.865000009536743,3.755000114440918,3.799999952316284,171100
2024-08-29 00:00:00+00:00,3.8399999141693115,3.890000104904175,3.7699999809265137,3.7799999713897705,179400
2024-08-30 00:00:00+00:00,3.7799999713897705,3.859999895095825,3.680000066757202,3.8499999046325684,261900
2024-09-03 00:00:00+00:00,3.7899999618530273,3.8299999237060547,3.625,3.630000114440918,174900
2024-09-04 00:00:00+00:00,3.630000114440918,3.6500000953674316,3.569999933242798,3.630000114440918,105600
2024-09-05 00:00:00+00:00,3.6500000953674316,3.6700000762939453,3.575000047683716,3.619999885559082,81100
2024-09-06 00:00:00+00:00,3.619999885559082,3.674999952316284,3.5199999809265137,3.5999999046325684,181800
2024-09-09 00:00:00+00:00,3.5899999141693115,3.7300000190734863,3.5899999141693115,3.6700000762939453,103900
2024-09-10 00:00:00+00:00,3.690000057220459,3.75,3.5999999046325684,3.7100000381469727,115100
2024-09-11 00:00:00+00:00,3.6500000953674316,3.7100000381469727,3.634999990463257,3.6700000762939453,106200
2024-09-12 00:00:00+00:00,3.700000047683716,3.7149999141693115,3.6500000953674316,3.6700000762939453,122000
2024-09-13 00:00:00+00:00,3.5999999046325684,3.884999990463257,3.5999999046325684,3.869999885559082,870800
2024-09-16 00:00:00+00:00,3.869999885559082,3.9800000190734863,3.859999895095825,3.890000104904175,211400
2024-09-17 00:00:00+00:00,3.9000000953674316,4.144999980926514,3.819000005722046,4.019999980926514,423500
2024-09-18 00:00:00+00:00,4.0,4.09499979019165,3.9200000762939453,3.990000009536743,442700
2024-09-19 00:00:00+00:00,4.0,4.019999980926514,3.7799999713897705,3.819999933242798,262300
2024-09-20 00:00:00+00:00,3.7100000381469727,3.799999952316284,3.619999885559082,3.6700000762939453,806700
2024-09-23 00:00:00+00:00,3.6600000858306885,3.7100000381469727,3.450000047683716,3.450000047683716,194000
2024-09-24 00:00:00+00:00,3.4600000381469727,3.569999933242798,3.4200000762939453,3.5,176400
2024-09-25 00:00:00+00:00,3.4800000190734863,3.5250000953674316,3.4000000953674316,3.430000066757202,158700
2024-09-26 00:00:00+00:00,3.5,3.509999990463257,3.4000000953674316,3.440000057220459,173400
2024-09-27 00:00:00+00:00,3.490000009536743,3.5399999618530273,3.434999942779541,3.440000057220459,140500
2024-09-30 00:00:00+00:00,3.4100000858306885,3.4800000190734863,3.3399999141693115,3.3499999046325684,187100
2024-10-01 00:00:00+00:00,3.380000114440918,3.390000104904175,3.299999952316284,3.3299999237060547,194200
2024-10-02 00:00:00+00:00,3.3399999141693115,3.4049999713897705,3.309999942779541,3.369999885559082,141200
2024-10-03 00:00:00+00:00,3.369999885559082,3.380000114440918,3.2950000762939453,3.3299999237060547,136200
2024-10-04 00:00:00+00:00,3.4000000953674316,3.484999895095825,3.390000104904175,3.4600000381469727,121400
2024-10-07 00:00:00+00:00,3.440000057220459,3.4800000190734863,3.380000114440918,3.4100000858306885,88300
2024-10-08 00:00:00+00:00,3.4100000858306885,3.4749999046325684,3.384999990463257,3.4100000858306885,120700
2024-10-09 00:00:00+00:00,3.4200000762939453,3.430000066757202,3.369999885559082,3.4000000953674316,112900
2024-10-10 00:00:00+00:00,3.4000000953674316,3.4000000953674316,3.309999942779541,3.3399999141693115,99600
2024-10-11 00:00:00+00:00,3.380000114440918,3.4800000190734863,3.380000114440918,3.4800000190734863,141200
2024-10-14 00:00:00+00:00,3.4800000190734863,3.549999952316284,3.440000057220459,3.5299999713897705,173700
2024-10-15 00:00:00+00:00,3.509999990463257,3.640000104904175,3.490000009536743,3.549999952316284,176900
2024-10-16 00:00:00+00:00,3.5999999046325684,3.799999952316284,3.549999952316284,3.7699999809265137,250200
2024-10-17 00:00:00+00:00,3.7899999618530273,3.799999952316284,3.7049999237060547,3.7300000190734863,116100
2024-10-18 00:00:00+00:00,3.740000009536743,3.8399999141693115,3.7009999752044678,3.819999933242798,157600
2024-10-21 00:00:00+00:00,3.819999933242798,3.859999895095825,3.5850000381469727,3.5899999141693115,180500
2024-10-22 00:00:00+00:00,3.559999942779541,3.5950000286102295,3.509999990463257,3.559999942779541,52200
2024-10-23 00:00:00+00:00,3.5299999713897705,3.559999942779541,3.4000000953674316,3.4800000190734863,99900
2024-10-24 00:00:00+00:00,3.490000009536743,3.5299999713897705,3.299999952316284,3.380000114440918,154700
2024-10-25 00:00:00+00:00,3.4200000762939453,3.447000026702881,3.3499999046325684,3.3499999046325684,86500
2024-10-28 00:00:00+00:00,3.359999895095825,3.4800000190734863,3.3550000190734863,3.4200000762939453,115300
2024-10-29 00:00:00+00:00,3.4000000953674316,3.430000066757202,3.3350000381469727,3.390000104904175,119400
2024-10-30 00:00:00+00:00,3.450000047683716,3.450000047683716,3.2799999713897705,3.2799999713897705,125200
2024-10-31 00:00:00+00:00,3.2799999713897705,3.305000066757202,3.2200000286102295,3.240000009536743,193200
2024-11-01 00:00:00+00:00,3.2799999713897705,3.309999942779541,3.246000051498413,3.2899999618530273,78600
2024-11-04 00:00:00+00:00,3.2699999809265137,3.4049999713897705,3.25,3.3499999046325684,137600
2024-11-05 00:00:00+00:00,3.319999933242798,3.365000009536743,3.2850000858306885,3.359999895095825,93500
2024-11-06 00:00:00+00:00,3.450000047683716,3.619999885559082,3.430000066757202,3.5799999237060547,380500
2024-11-07 00:00:00+00:00,3.509999990463257,3.5999999046325684,3.4149999618530273,3.440000057220459,282100
2024-11-08 00:00:00+00:00,3.490000009536743,3.569999933242798,3.430000066757202,3.5,170100
2024-11-11 00:00:00+00:00,3.5,3.549999952316284,3.3299999237060547,3.359999895095825,243700
2024-11-12 00:00:00+00:00,3.380000114440918,3.424999952316284,3.319999933242798,3.3299999237060547,265300
2024-11-13 00:00:00+00:00,3.390000104904175,3.4749999046325684,3.3499999046325684,3.3499999046325684,208000
2024-11-14 00:00:00+00:00,3.380000114440918,3.430000066757202,3.309999942779541,3.309999942779541,208900
2024-11-15 00:00:00+00:00,3.3499999046325684,3.3499999046325684,3.180000066757202,3.2200000286102295,313800
2024-11-18 00:00:00+00:00,3.2200000286102295,3.315000057220459,3.1549999713897705,3.1700000762939453,119300
2024-11-19 00:00:00+00:00,3.130000114440918,3.1700000762939453,3.115000009536743,3.140000104904175,94300
2024-11-20 00:00:00+00:00,3.119999885559082,3.1600000858306885,3.0950000286102295,3.1600000858306885,182000
2024-11-21 00:00:00+00:00,3.1700000762939453,3.255000114440918,3.1549999713897705,3.25,146000
2024-11-22 00:00:00+00:00,3.2699999809265137,3.390000104904175,3.234999895095825,3.369999885559082,148900
2024-11-25 00:00:00+00:00,3.380000114440918,3.4800000190734863,3.369999885559082,3.4000000953674316,183100
2024-11-26 00:00:00+00:00,3.380000114440918,3.4000000953674316,3.2699999809265137,3.299999952316284,155000
2024-11-27 00:00:00+00:00,3.369999885559082,3.5,3.369999885559082,3.4600000381469727,240700
2024-11-29 00:00:00+00:00,3.369999885559082,3.490000009536743,3.3399999141693115,3.4200000762939453,119300
2024-12-02 00:00:00+00:00,3.4000000953674316,3.5399999618530273,3.380000114440918,3.5,140700
2024-12-03 00:00:00+00:00,3.490000009536743,3.5,3.4549999237060547,3.4800000190734863,152800
2024-12-04 00:00:00+00:00,3.5,3.5,3.109999895095825,3.115000009536743,653100
2024-12-05 00:00:00+00:00,3.069999933242798,3.1050000190734863,2.859999895095825,2.930000066757202,494700
2024-12-06 00:00:00+00:00,2.940000057220459,2.940000057220459,2.865000009536743,2.940000057220459,308400
2024-12-09 00:00:00+00:00,2.940000057220459,3.069999933242798,2.884999990463257,3.0199999809265137,303900
2024-12-10 00:00:00+00:00,3.009999990463257,3.0250000953674316,2.75,2.940000057220459,909500
2024-12-11 00:00:00+00:00,2.9000000953674316,2.990000009536743,2.875,2.9600000381469727,257800
2024-12-12 00:00:00+00:00,2.9600000381469727,3.075000047683716,2.9100000858306885,2.950000047683716,300800
2024-12-13 00:00:00+00:00,2.930000066757202,2.9700000286102295,2.875,2.930000066757202,256600
2024-12-16 00:00:00+00:00,3.200000047683716,3.240000009536743,3.0899999141693115,3.0999999046325684,1587700
2024-12-17 00:00:00+00:00,3.119999885559082,3.1710000038146973,3.0399999618530273,3.1600000858306885,517000
2024-12-18 00:00:00+00:00,3.1500000953674316,3.2699999809265137,3.1050000190734863,3.1600000858306885,477900
2024-12-19 00:00:00+00:00,3.1600000858306885,3.2300000190734863,3.0999999046325684,3.130000114440918,1375600
2024-12-20 00:00:00+00:00,3.119999885559082,3.315000057220459,3.109999895095825,3.190000057220459,1242700
2024-12-23 00:00:00+00:00,3.190000057220459,3.2950000762939453,3.190000057220459,3.240000009536743,403100
2024-12-24 00:00:00+00:00,3.2200000286102295,3.2799999713897705,3.200000047683716,3.25,174800
2024-12-26 00:00:00+00:00,3.2300000190734863,3.2899999618530273,3.184999942779541,3.2899999618530273,333100
2024-12-27 00:00:00+00:00,3.2699999809265137,3.359999895095825,3.2300000190734863,3.3299999237060547,641000
2024-12-30 00:00:00+00:00,3.299999952316284,3.380000114440918,3.2699999809265137,3.3299999237060547,410100
2024-12-31 00:00:00+00:00,3.3299999237060547,3.4000000953674316,3.3299999237060547,3.3499999046325684,326600
2025-01-02 00:00:00+00:00,3.380000114440918,3.5350000858306885,3.369999885559082,3.4200000762939453,365900
2025-01-03 00:00:00+00:00,3.4600000381469727,3.5989999771118164,3.4600000381469727,3.5199999809265137,282200
2025-01-06 00:00:00+00:00,3.5199999809265137,3.5199999809265137,3.365000009536743,3.4000000953674316,583600
2025-01-07 00:00:00+00:00,3.369999885559082,3.509999990463257,3.3350000381469727,3.359999895095825,382700
2025-01-08 00:00:00+00:00,3.3499999046325684,3.4200000762939453,3.3299999237060547,3.3399999141693115,356800
2025-01-10 00:00:00+00:00,3.3299999237060547,3.369999885559082,3.2300000190734863,3.2699999809265137,596300
2025-01-13 00:00:00+00:00,3.2200000286102295,3.2699999809265137,3.115000009536743,3.200000047683716,766700
2025-01-14 00:00:00+00:00,3.2100000381469727,3.25,3.109999895095825,3.1500000953674316,424700
2025-01-15 00:00:00+00:00,3.240000009536743,3.319999933242798,3.1600000858306885,3.319999933242798,679700
2025-01-16 00:00:00+00:00,3.309999942779541,3.4049999713897705,3.2699999809265137,3.3299999237060547,406600
