"('date', '')","('open', 'CFR')","('high', 'CFR')","('low', 'CFR')","('close', 'CFR')","('volume', 'CFR')"
1980-06-10 00:00:00+00:00,1.3794409036636353,1.4375226217769268,1.3794409036636353,1.3794409036636353,10667
1980-06-11 00:00:00+00:00,1.4084821939468384,1.4665639379641517,1.4084821939468384,1.4084821939468384,9956
1980-06-12 00:00:00+00:00,1.4084821939468384,1.4665639379641517,1.4084821939468384,1.4084821939468384,2844
1980-06-13 00:00:00+00:00,1.4084821939468384,1.4665639379641517,1.4084821939468384,1.4084821939468384,12089
1980-06-16 00:00:00+00:00,1.4084821939468384,1.4665639379641517,1.4084821939468384,1.4084821939468384,7822
1980-06-17 00:00:00+00:00,1.4230031967163086,1.4810849518089721,1.4230031967163086,1.4230031967163086,2133
1980-06-18 00:00:00+00:00,1.4230031967163086,1.4230031967163086,1.4230031967163086,1.4230031967163086,0
1980-06-19 00:00:00+00:00,1.4230031967163086,1.4810849518089721,1.4230031967163086,1.4230031967163086,2133
1980-06-20 00:00:00+00:00,1.4230031967163086,1.4810849518089721,1.4230031967163086,1.4230031967163086,18489
1980-06-23 00:00:00+00:00,1.4230031967163086,1.4810849518089721,1.4230031967163086,1.4230031967163086,103822
1980-06-24 00:00:00+00:00,1.4230031967163086,1.4810849518089721,1.4230031967163086,1.4230031967163086,3556
1980-06-25 00:00:00+00:00,1.4375230073928833,1.4956047410866162,1.4375230073928833,1.4375230073928833,84622
1980-06-26 00:00:00+00:00,1.4520432949066162,1.510125026702881,1.4520432949066162,1.4520432949066162,2133
1980-06-27 00:00:00+00:00,1.4520432949066162,1.4520432949066162,1.4520432949066162,1.4520432949066162,0
1980-06-30 00:00:00+00:00,1.4665640592575073,1.5246458080785181,1.4665640592575073,1.4665640592575073,14933
1980-07-01 00:00:00+00:00,1.4665640592575073,1.5246458080785181,1.4665640592575073,1.4665640592575073,5689
1980-07-02 00:00:00+00:00,1.4665636293826942,1.510125026702881,1.4520432949066162,1.4520432949066162,39822
1980-07-03 00:00:00+00:00,1.4520432949066162,1.510125026702881,1.4520432949066162,1.4520432949066162,711
1980-07-07 00:00:00+00:00,1.4810844659805298,1.5101251370548239,1.4810844659805298,1.4810844659805298,1422
1980-07-08 00:00:00+00:00,1.495605230331421,1.539166643324592,1.495605230331421,1.495605230331421,27022
1980-07-09 00:00:00+00:00,1.495605230331421,1.495605230331421,1.495605230331421,1.495605230331421,0
1980-07-10 00:00:00+00:00,1.495605230331421,1.539166643324592,1.495605230331421,1.495605230331421,711
1980-07-11 00:00:00+00:00,1.495605230331421,1.495605230331421,1.495605230331421,1.495605230331421,0
1980-07-14 00:00:00+00:00,1.495605230331421,1.495605230331421,1.495605230331421,1.495605230331421,0
1980-07-15 00:00:00+00:00,1.495605230331421,1.539166643324592,1.495605230331421,1.495605230331421,125156
1980-07-16 00:00:00+00:00,1.495605230331421,1.539166643324592,1.495605230331421,1.495605230331421,2844
1980-07-17 00:00:00+00:00,1.495605230331421,1.539166643324592,1.495605230331421,1.495605230331421,16356
1980-07-18 00:00:00+00:00,1.495605230331421,1.539166643324592,1.495605230331421,1.495605230331421,1422
1980-07-21 00:00:00+00:00,1.5101252794265747,1.5536866840368844,1.5101252794265747,1.5101252794265747,24889
1980-07-22 00:00:00+00:00,1.5101252794265747,1.5536866840368844,1.5101252794265747,1.5101252794265747,51911
1980-07-23 00:00:00+00:00,1.5101252794265747,1.5536866840368844,1.5101252794265747,1.5101252794265747,22756
1980-07-24 00:00:00+00:00,1.5101252794265747,1.5536866840368844,1.5101252794265747,1.5101252794265747,2133
1980-07-25 00:00:00+00:00,1.5246458053588867,1.568207215369958,1.5246458053588867,1.5246458053588867,8533
1980-07-28 00:00:00+00:00,1.5246458053588867,1.568207215369958,1.5246458053588867,1.5246458053588867,711
1980-07-29 00:00:00+00:00,1.5246458053588867,1.568207215369958,1.5246458053588867,1.5246458053588867,45511
1980-07-30 00:00:00+00:00,1.6843706369400024,1.7279321434620618,1.6843706369400024,1.6843706369400024,38400
1980-07-31 00:00:00+00:00,1.6553309922278296,1.6553309922278296,1.640810251235962,1.640810251235962,28444
1980-08-01 00:00:00+00:00,1.6262889937535765,1.6262889937535765,1.5972483158111572,1.5972483158111572,13511
1980-08-04 00:00:00+00:00,1.5972478504833065,1.5972478504833065,1.568206787109375,1.568206787109375,4267
1980-08-05 00:00:00+00:00,1.568206787109375,1.5972478504833065,1.568206787109375,1.568206787109375,711
1980-08-06 00:00:00+00:00,1.568206787109375,1.5972478504833065,1.568206787109375,1.568206787109375,1422
1980-08-07 00:00:00+00:00,1.568206787109375,1.5972478504833065,1.568206787109375,1.568206787109375,28444
1980-08-08 00:00:00+00:00,1.5827279090881348,1.6262893288701967,1.5827279090881348,1.5827279090881348,1422
1980-08-11 00:00:00+00:00,1.5827279090881348,1.6262893288701967,1.5827279090881348,1.5827279090881348,711
1980-08-12 00:00:00+00:00,1.5827279090881348,1.5827279090881348,1.5827279090881348,1.5827279090881348,0
1980-08-13 00:00:00+00:00,1.6262890100479126,1.655330082173379,1.6262890100479126,1.6262890100479126,9956
1980-08-14 00:00:00+00:00,1.6262890100479126,1.655330082173379,1.6262890100479126,1.6262890100479126,711
1980-08-15 00:00:00+00:00,1.640810251235962,1.6843716864269749,1.640810251235962,1.640810251235962,76089
1980-08-18 00:00:00+00:00,1.640810251235962,1.6843716864269749,1.640810251235962,1.640810251235962,3556
1980-08-19 00:00:00+00:00,1.640810251235962,1.6843716864269749,1.640810251235962,1.640810251235962,2844
1980-08-20 00:00:00+00:00,1.640810251235962,1.669851437800476,1.640810251235962,1.640810251235962,4267
1980-08-21 00:00:00+00:00,1.655329704284668,1.698890613217381,1.655329704284668,1.655329704284668,44089
1980-08-22 00:00:00+00:00,1.6843706369400024,1.713411706936717,1.6843706369400024,1.6843706369400024,4978
1980-08-25 00:00:00+00:00,1.6988898515701294,1.7279311009921303,1.6988898515701294,1.6988898515701294,19911
1980-08-26 00:00:00+00:00,1.7134119272232056,1.7279323656153849,1.7134119272232056,1.7134119272232056,71111
1980-08-27 00:00:00+00:00,1.7134119272232056,1.742452607061514,1.7134119272232056,1.7134119272232056,28444
1980-08-28 00:00:00+00:00,1.7134119272232056,1.742452607061514,1.7134119272232056,1.7134119272232056,2133
1980-08-29 00:00:00+00:00,1.7134119272232056,1.742452607061514,1.7134119272232056,1.7134119272232056,18489
1980-09-02 00:00:00+00:00,1.7134119272232056,1.742452607061514,1.7134119272232056,1.7134119272232056,2844
1980-09-03 00:00:00+00:00,1.7279319763183594,1.7569724526678998,1.7279319763183594,1.7279319763183594,20622
1980-09-04 00:00:00+00:00,1.7279319763183594,1.7424522144931296,1.7279319763183594,1.7279319763183594,28444
1980-09-05 00:00:00+00:00,1.7279323656153849,1.7279323656153849,1.7134119272232056,1.7134119272232056,22756
1980-09-08 00:00:00+00:00,1.7134119272232056,1.7279323656153849,1.7134119272232056,1.7134119272232056,12089
1980-09-09 00:00:00+00:00,1.7134119272232056,1.7279323656153849,1.7134119272232056,1.7134119272232056,71111
1980-09-10 00:00:00+00:00,1.7134119272232056,1.7279323656153849,1.7134119272232056,1.7134119272232056,35556
1980-09-11 00:00:00+00:00,1.7134119272232056,1.7134119272232056,1.7134119272232056,1.7134119272232056,0
1980-09-12 00:00:00+00:00,1.713410673227036,1.7279311009921303,1.6988898515701294,1.6988898515701294,16356
1980-09-15 00:00:00+00:00,1.6988898515701294,1.7279311009921303,1.6988898515701294,1.6988898515701294,711
1980-09-16 00:00:00+00:00,1.6988898515701294,1.7279311009921303,1.6988898515701294,1.6988898515701294,1422
1980-09-17 00:00:00+00:00,1.6988898515701294,1.7279311009921303,1.6988898515701294,1.6988898515701294,711
1980-09-18 00:00:00+00:00,1.6988898515701294,1.7279311009921303,1.6988898515701294,1.6988898515701294,11378
1980-09-19 00:00:00+00:00,1.6988898515701294,1.7279311009921303,1.6988898515701294,1.6988898515701294,12800
1980-09-22 00:00:00+00:00,1.6988898515701294,1.7279311009921303,1.6988898515701294,1.6988898515701294,2844
1980-09-23 00:00:00+00:00,1.6988908765193222,1.7279321434620618,1.6843706369400024,1.6843706369400024,35556
1980-09-24 00:00:00+00:00,1.6843706369400024,1.7279321434620618,1.6843706369400024,1.6843706369400024,36978
1980-09-25 00:00:00+00:00,1.6843706369400024,1.6843706369400024,1.6843706369400024,1.6843706369400024,0
1980-09-26 00:00:00+00:00,1.6843706369400024,1.6843706369400024,1.6843706369400024,1.6843706369400024,0
1980-09-29 00:00:00+00:00,1.6843703480970182,1.7279318471489669,1.6698501110076904,1.6698501110076904,20622
1980-09-30 00:00:00+00:00,1.6843706369400024,1.7279321434620618,1.6843706369400024,1.6843706369400024,711
1980-10-01 00:00:00+00:00,1.6843706369400024,1.7279321434620618,1.6843706369400024,1.6843706369400024,10667
1980-10-02 00:00:00+00:00,1.6843706369400024,1.713411706936717,1.6843706369400024,1.6843706369400024,4267
1980-10-03 00:00:00+00:00,1.6988898515701294,1.7279311009921303,1.6988898515701294,1.6988898515701294,711
1980-10-06 00:00:00+00:00,1.6988898515701294,1.7279311009921303,1.6988898515701294,1.6988898515701294,3556
1980-10-07 00:00:00+00:00,1.6988898515701294,1.7279311009921303,1.6988898515701294,1.6988898515701294,24178
1980-10-08 00:00:00+00:00,1.6988898515701294,1.7279311009921303,1.6988898515701294,1.6988898515701294,20622
1980-10-09 00:00:00+00:00,1.6988898515701294,1.7279311009921303,1.6988898515701294,1.6988898515701294,1422
1980-10-10 00:00:00+00:00,1.7279319763183594,1.7714932816806876,1.7279319763183594,1.7279319763183594,25600
1980-10-13 00:00:00+00:00,1.771493673324585,1.800534353040479,1.771493673324585,1.771493673324585,27022
1980-10-14 00:00:00+00:00,1.8440953493118286,1.88765665212362,1.8440953493118286,1.8440953493118286,28444
1980-10-15 00:00:00+00:00,1.8586164712905884,1.873136715526458,1.8586164712905884,1.8586164712905884,132978
1980-10-16 00:00:00+00:00,1.8586164712905884,1.8876575506005917,1.8586164712905884,1.8586164712905884,110933
1980-10-17 00:00:00+00:00,1.9021785259246824,1.931219022551152,1.9021785259246824,1.9021785259246826,32000
1980-10-20 00:00:00+00:00,1.9457379579544067,1.97477862311306,1.9457379579544067,1.9457379579544067,24889
1980-10-21 00:00:00+00:00,1.9457376022027062,1.960258030600145,1.916696548461914,1.916696548461914,51200
1980-10-22 00:00:00+00:00,1.9312169551849365,1.974778441276678,1.9312169551849365,1.9312169551849365,12800
1980-10-23 00:00:00+00:00,1.960258960723877,1.9747791990651122,1.960258960723877,1.960258960723877,14222
1980-10-24 00:00:00+00:00,2.061903476715088,2.0909441710332906,2.061903476715088,2.061903476715088,59022
1980-10-27 00:00:00+00:00,2.061903108833238,2.061903108833238,2.0183417797088623,2.0183417797088623,68267
1980-10-28 00:00:00+00:00,2.018341095851726,2.018341095851726,2.0038206577301025,2.0038206577301025,86756
1980-10-29 00:00:00+00:00,2.0038206577301025,2.032861337027303,2.0038206577301025,2.0038206577301025,14222
1980-10-30 00:00:00+00:00,2.0038206577301025,2.018341095851726,2.0038206577301025,2.0038206577301025,16356
1980-10-31 00:00:00+00:00,2.003820921293131,2.0183413613246315,1.9747798442840576,1.9747798442840576,24178
1980-11-03 00:00:00+00:00,1.9747798442840576,2.003820921293131,1.9747798442840576,1.9747798442840576,42667
1980-11-05 00:00:00+00:00,1.9892991781234741,2.018340438804774,1.9892991781234741,1.9892991781234741,18489
1980-11-06 00:00:00+00:00,1.9893000873694855,2.003820921293131,1.9747798442840576,1.9747798442840576,711
1980-11-07 00:00:00+00:00,1.9747798442840576,2.003820921293131,1.9747798442840576,1.9747798442840576,4267
1980-11-10 00:00:00+00:00,1.9747798442840576,1.9893000873694855,1.9747798442840576,1.9747798442840576,4267
1980-11-11 00:00:00+00:00,1.9747798442840576,2.0183413613246315,1.9747798442840576,1.9747798442840576,6400
1980-11-12 00:00:00+00:00,1.9892991781234741,2.018340438804774,1.9892991781234741,1.9892991781234741,9244
1980-11-13 00:00:00+00:00,1.9893000873694855,2.003820921293131,1.9747798442840576,1.9747798442840576,33422
1980-11-14 00:00:00+00:00,1.9602583890067087,1.9602583890067087,1.9457379579544067,1.9457379579544067,20622
1980-11-17 00:00:00+00:00,1.960258960723877,1.9892994374063477,1.960258960723877,1.960258960723877,107378
1980-11-18 00:00:00+00:00,1.960258960723877,1.9892994374063477,1.960258960723877,1.960258960723877,26311
1980-11-19 00:00:00+00:00,1.960258960723877,1.9892994374063477,1.960258960723877,1.960258960723877,5689
1980-11-20 00:00:00+00:00,1.960258960723877,1.9892994374063477,1.960258960723877,1.960258960723877,1422
1980-11-21 00:00:00+00:00,1.960258960723877,1.960258960723877,1.960258960723877,1.960258960723877,0
1980-11-24 00:00:00+00:00,1.960258960723877,1.9747791990651122,1.960258960723877,1.960258960723877,4978
1980-11-25 00:00:00+00:00,1.960258960723877,1.9747791990651122,1.960258960723877,1.960258960723877,12800
1980-11-26 00:00:00+00:00,1.9602583890067087,1.9892988572194112,1.9457379579544067,1.9457379579544067,162844
1980-11-28 00:00:00+00:00,1.9457379579544067,1.9457379579544067,1.9457379579544067,1.9457379579544067,0
1980-12-01 00:00:00+00:00,1.960258960723877,1.9747791990651122,1.960258960723877,1.960258960723877,1422
1980-12-02 00:00:00+00:00,1.9602583890067087,1.97477862311306,1.9457379579544067,1.9457379579544067,2844
1980-12-03 00:00:00+00:00,1.9457377787920713,1.974778441276678,1.9312169551849365,1.9312169551849365,10667
1980-12-04 00:00:00+00:00,1.9312169551849365,1.974778441276678,1.9312169551849365,1.9312169551849365,711
1980-12-05 00:00:00+00:00,1.9312169551849365,1.974778441276678,1.9312169551849365,1.9312169551849365,711
1980-12-08 00:00:00+00:00,1.9312178423743203,1.9457386726522337,1.8876569271087646,1.8876569271087646,7111
1980-12-09 00:00:00+00:00,1.8876569271087646,1.9457386726522337,1.8876569271087646,1.8876569271087646,4267
1980-12-10 00:00:00+00:00,1.8005340059598287,1.8005340059598287,1.7424522638320923,1.7424522638320923,9956
1980-12-11 00:00:00+00:00,1.7424522638320923,1.8005340059598287,1.7424522638320923,1.7424522638320923,2844
1980-12-12 00:00:00+00:00,1.7424522638320923,1.7714933318419719,1.7424522638320923,1.7424522638320923,25600
1980-12-15 00:00:00+00:00,1.7424522638320923,1.7714933318419719,1.7424522638320923,1.7424522638320923,7111
1980-12-16 00:00:00+00:00,1.7424522638320923,1.7714933318419719,1.7424522638320923,1.7424522638320923,711
1980-12-17 00:00:00+00:00,1.771493673324585,1.815054594425401,1.771493673324585,1.771493673324585,8533
1980-12-18 00:00:00+00:00,1.8005346059799194,1.844096124038414,1.8005346059799194,1.8005346059799194,3556
1980-12-19 00:00:00+00:00,1.8586164712905884,1.873136715526458,1.8586164712905884,1.8586164712905884,15644
1980-12-22 00:00:00+00:00,1.8731368780136108,1.9021781567889176,1.8731368780136108,1.8731368780136108,2844
1980-12-23 00:00:00+00:00,1.8876569271087646,1.916697602934476,1.8876569271087646,1.8876569271087646,2133
1980-12-24 00:00:00+00:00,1.9021785259246824,1.9166987742379173,1.9021785259246824,1.9021785259246826,711
1980-12-26 00:00:00+00:00,1.9021785259246824,1.9021785259246824,1.9021785259246824,1.9021785259246826,0
1980-12-29 00:00:00+00:00,1.9021785259246824,1.9021785259246824,1.9021785259246824,1.9021785259246826,0
1980-12-30 00:00:00+00:00,1.9312169551849365,1.960258208507341,1.9312169551849365,1.9312169551849365,9244
1980-12-31 00:00:00+00:00,1.9312169551849365,1.9312169551849365,1.9312169551849365,1.9312169551849365,0
1981-01-02 00:00:00+00:00,1.9312169551849365,1.974778441276678,1.9312169551849365,1.9312169551849365,3556
1981-01-05 00:00:00+00:00,1.960258960723877,1.9747791990651122,1.960258960723877,1.960258960723877,38400
1981-01-06 00:00:00+00:00,1.960258960723877,2.0038202665856075,1.960258960723877,1.960258960723877,42667
1981-01-07 00:00:00+00:00,1.960258030600145,1.974778262051669,1.916696548461914,1.916696548461914,23467
1981-01-08 00:00:00+00:00,1.916696548461914,1.960258030600145,1.916696548461914,1.916696548461914,9956
1981-01-09 00:00:00+00:00,1.916696548461914,1.9457376022027062,1.916696548461914,1.916696548461914,1422
1981-01-12 00:00:00+00:00,1.9312169551849365,1.974778441276678,1.9312169551849365,1.9312169551849365,49778
1981-01-13 00:00:00+00:00,1.9312169551849365,1.9892986740460152,1.9312169551849365,1.9312169551849365,36267
1981-01-14 00:00:00+00:00,1.9457379579544067,1.9892988572194112,1.9457379579544067,1.9457379579544067,42667
1981-01-15 00:00:00+00:00,1.9457379579544067,1.9457379579544067,1.9457379579544067,1.9457379579544067,0
1981-01-16 00:00:00+00:00,1.9747798442840576,2.003820921293131,1.9747798442840576,1.9747798442840576,42667
1981-01-19 00:00:00+00:00,1.9747798442840576,2.0183413613246315,1.9747798442840576,1.9747798442840576,10667
1981-01-20 00:00:00+00:00,1.9747791990651122,2.0183407018728508,1.960258960723877,1.960258960723877,16356
1981-01-21 00:00:00+00:00,1.9747798442840576,2.0183413613246315,1.9747798442840576,1.9747798442840576,7822
1981-01-22 00:00:00+00:00,1.9747798442840576,2.0183413613246315,1.9747798442840576,1.9747798442840576,1422
1981-01-23 00:00:00+00:00,1.9747798442840576,2.0183413613246315,1.9747798442840576,1.9747798442840576,4267
1981-01-26 00:00:00+00:00,1.9747798442840576,2.0183413613246315,1.9747798442840576,1.9747798442840576,2844
1981-01-27 00:00:00+00:00,1.9747798442840576,1.9747798442840576,1.9747798442840576,1.9747798442840576,0
1981-01-28 00:00:00+00:00,1.9892991781234741,2.0473809117021444,1.9892991781234741,1.9892991781234741,14933
1981-01-29 00:00:00+00:00,2.0038206577301025,2.0473815782028804,2.0038206577301025,2.0038206577301025,21333
1981-01-30 00:00:00+00:00,2.0038206577301025,2.0473815782028804,2.0038206577301025,2.0038206577301025,14222
1981-02-02 00:00:00+00:00,2.0038206577301025,2.0473815782028804,2.0038206577301025,2.0038206577301025,36267
1981-02-03 00:00:00+00:00,2.0038206577301025,2.032861337027303,2.0038206577301025,2.0038206577301025,4978
1981-02-04 00:00:00+00:00,2.0038206577301025,2.032861337027303,2.0038206577301025,2.0038206577301025,2844
1981-02-05 00:00:00+00:00,2.0038206577301025,2.0038206577301025,2.0038206577301025,2.0038206577301025,0
1981-02-06 00:00:00+00:00,2.0038206577301025,2.032861337027303,2.0038206577301025,2.0038206577301025,22756
1981-02-09 00:00:00+00:00,2.0038206577301025,2.0038206577301025,2.0038206577301025,2.0038206577301025,0
1981-02-10 00:00:00+00:00,2.0038206577301025,2.032861337027303,2.0038206577301025,2.0038206577301025,2133
1981-02-11 00:00:00+00:00,2.0038206577301025,2.032861337027303,2.0038206577301025,2.0038206577301025,7111
1981-02-12 00:00:00+00:00,2.0038206577301025,2.032861337027303,2.0038206577301025,2.0038206577301025,3556
1981-02-13 00:00:00+00:00,2.0038206577301025,2.061902410216597,2.0038206577301025,2.0038206577301025,21333
1981-02-17 00:00:00+00:00,2.0038206577301025,2.032861337027303,2.0038206577301025,2.0038206577301025,1422
1981-02-18 00:00:00+00:00,2.0038206577301025,2.032861337027303,2.0038206577301025,2.0038206577301025,711
1981-02-19 00:00:00+00:00,2.0038206577301025,2.032861337027303,2.0038206577301025,2.0038206577301025,10667
1981-02-20 00:00:00+00:00,2.0038206577301025,2.0038206577301025,2.0038206577301025,2.0038206577301025,0
1981-02-23 00:00:00+00:00,2.0038206577301025,2.032861337027303,2.0038206577301025,2.0038206577301025,9244
1981-02-24 00:00:00+00:00,2.0038206577301025,2.032861337027303,2.0038206577301025,2.0038206577301025,7111
1981-02-25 00:00:00+00:00,2.0522216145808883,2.0522216145808883,2.013500452041626,2.013500452041626,17600
1981-02-26 00:00:00+00:00,2.013500452041626,2.0522216145808883,2.013500452041626,2.013500452041626,9600
1981-02-27 00:00:00+00:00,2.03286075592041,2.071581913176037,2.03286075592041,2.03286075592041,57600
1981-03-02 00:00:00+00:00,2.03286075592041,2.071581913176037,2.03286075592041,2.03286075592041,12800
1981-03-03 00:00:00+00:00,2.0522215366363525,2.0715821171706574,2.0522215366363525,2.0522215366363525,30933
1981-03-04 00:00:00+00:00,2.0522213345482236,2.0522213345482236,2.03286075592041,2.03286075592041,9600
1981-03-05 00:00:00+00:00,2.03286075592041,2.0522213345482236,2.03286075592041,2.03286075592041,13867
1981-03-06 00:00:00+00:00,2.03286075592041,2.0522213345482236,2.03286075592041,2.03286075592041,5867
1981-03-09 00:00:00+00:00,2.03286075592041,2.0522213345482236,2.03286075592041,2.03286075592041,26133
1981-03-10 00:00:00+00:00,2.0522215366363525,2.0715821171706574,2.0522215366363525,2.0522215366363525,38933
1981-03-11 00:00:00+00:00,2.0522215366363525,2.0715821171706574,2.0522215366363525,2.0522215366363525,30400
1981-03-12 00:00:00+00:00,2.0522215366363525,2.0715821171706574,2.0522215366363525,2.0522215366363525,8533
1981-03-13 00:00:00+00:00,2.0522215366363525,2.0715821171706574,2.0522215366363525,2.0522215366363525,178133
1981-03-16 00:00:00+00:00,2.0715818405151367,2.0909424184638765,2.0715818405151367,2.0715818405151367,30400
1981-03-17 00:00:00+00:00,2.0715818405151367,2.0909424184638765,2.0715818405151367,2.0715818405151367,12800
1981-03-18 00:00:00+00:00,2.0715818405151367,2.0909424184638765,2.0715818405151367,2.0715818405151367,1600
