"('date', '')","('open', 'ATHM')","('high', 'ATHM')","('low', 'ATHM')","('close', 'ATHM')","('volume', 'ATHM')"
2024-02-23 00:00:00+00:00,25.584307650169475,25.771601980567326,25.237815460955897,25.631132125854492,275900
2024-02-26 00:00:00+00:00,25.35955360617808,25.546847922401454,25.08797881244226,25.528118133544922,546000
2024-02-27 00:00:00+00:00,25.66858979996332,25.66858979996332,24.853863574743563,24.900686264038086,588100
2024-02-28 00:00:00+00:00,24.56355613935856,24.88195541428173,24.56355613935856,24.638473510742188,513600
2024-02-29 00:00:00+00:00,24.788308477356047,24.82576805647165,24.226429079990407,24.338804244995117,833700
2024-03-01 00:00:00+00:00,24.64783900648876,24.816403542755225,24.254522350590705,24.357534408569336,321500
2024-03-04 00:00:00+00:00,24.348168826797632,24.3762635107732,24.020404658433463,24.114051818847656,553600
2024-03-05 00:00:00+00:00,24.03913416423049,24.21706358830184,23.908029212899493,23.992311477661133,561000
2024-03-06 00:00:00+00:00,24.245155863162747,24.732119650131278,24.020403758293643,24.170238494873047,300200
2024-03-07 00:00:00+00:00,24.11405147567813,24.385628058397362,24.11405147567813,24.198333740234375,315200
2024-03-08 00:00:00+00:00,24.06722812974227,24.207697971429912,24.048498341204997,24.057863235473633,358500
2024-03-11 00:00:00+00:00,24.47927498604623,25.01306150469053,24.47927498604623,24.694664001464844,336000
2024-03-12 00:00:00+00:00,25.181625671321644,25.6592245983389,25.01306113400131,25.4063777923584,586300
2024-03-13 00:00:00+00:00,25.425106579709006,25.7528707464434,25.247177154423877,25.350189208984375,413600
2024-03-14 00:00:00+00:00,25.275271044717513,25.275271044717513,24.80703704584649,24.99433135986328,425900
2024-03-15 00:00:00+00:00,24.966237175037296,25.125436809276643,24.778942857283596,24.816402435302734,569700
2024-03-18 00:00:00+00:00,24.863225467046703,25.05051978740223,24.29198118368728,24.3200740814209,573000
2024-03-19 00:00:00+00:00,24.329438976055776,24.572920878049555,24.22642870741415,24.3200740814209,448100
2024-03-20 00:00:00+00:00,24.432450904448878,24.601015434662454,24.188969003714934,24.516733169555664,201900
2024-03-21 00:00:00+00:00,24.357534055763537,24.891320555428347,24.22642910108686,24.853862762451172,467300
2024-03-22 00:00:00+00:00,24.563555983414677,24.85386235858284,24.273251394417525,24.3200740814209,297000
2024-03-25 00:00:00+00:00,24.23579103596319,24.507367613122184,24.198333244800093,24.376262664794922,187300
2024-03-26 00:00:00+00:00,24.51673278688286,24.526097681323108,23.992311201425803,24.085956573486328,369000
2024-03-27 00:00:00+00:00,24.188967299946302,24.900683162845027,24.001672993752106,24.83513069152832,408500
2024-03-28 00:00:00+00:00,24.872590868748322,25.181625253315378,24.385628841004298,24.55419158935547,269600
2024-04-01 00:00:00+00:00,24.629108925106614,25.16289721235561,24.61038092165397,24.86322593688965,234900
2024-04-02 00:00:00+00:00,24.825767334865056,25.247176870640246,24.713390386955744,25.22844886779785,232000
2024-04-03 00:00:00+00:00,25.13480151402463,25.13480151402463,24.619744823346895,24.807037353515625,683700
2024-04-04 00:00:00+00:00,24.92878094931746,25.322097612373206,24.722756829610912,24.900686264038086,323600
2024-04-05 00:00:00+00:00,24.722756473325994,24.807038741778406,24.423086979348998,24.46990966796875,297500
2024-04-08 00:00:00+00:00,24.62910833377971,25.13480192445183,24.61974522536371,24.92877960205078,449200
2024-04-09 00:00:00+00:00,24.975602999990848,25.50938950345245,24.8632260479179,25.490659713745117,331800
2024-04-10 00:00:00+00:00,25.35955378669718,25.500023631779143,24.956872254270166,25.125436782836914,325000
2024-04-11 00:00:00+00:00,25.397013585038103,25.631130590929722,25.069249419555636,25.23781394958496,188200
2024-04-12 00:00:00+00:00,24.788306913774417,24.86322428110898,23.627086827003218,23.636451721191406,438300
2024-04-15 00:00:00+00:00,23.636453997403425,23.739466057222703,23.055844791190093,23.140125274658203,349500
2024-04-16 00:00:00+00:00,23.03711476606154,23.03711476606154,22.69062079594845,22.7093505859375,265200
2024-04-17 00:00:00+00:00,22.784266422167434,22.999653633993237,22.681254370350327,22.728078842163086,424900
2024-04-18 00:00:00+00:00,22.91537310571329,23.027750060400464,22.606338713037434,22.71871566772461,364600
2024-04-19 00:00:00+00:00,22.62506887476602,22.821728102155657,22.550151499134518,22.737445831298828,223600
2024-04-22 00:00:00+00:00,22.728078484894272,23.271229846187595,22.653161117342467,23.121395111083984,331600
2024-04-23 00:00:00+00:00,23.083936347932795,23.36487782578347,22.896643815536674,23.1682186126709,516800
2024-04-24 00:00:00+00:00,23.421066218129823,23.645818336492592,23.168219415157562,23.62708854675293,505000
2024-04-25 00:00:00+00:00,23.570899743078296,23.776922061032472,23.33678274196952,23.45852279663086,310300
2024-04-26 00:00:00+00:00,23.823745852065958,24.348167419433594,23.533439492945035,24.348167419433594,594600
2024-04-29 00:00:00+00:00,24.460545746081117,24.460545746081117,23.879934781172654,24.01103973388672,309800
2024-04-30 00:00:00+00:00,23.758193948671725,24.067228317260742,23.758193948671725,24.067228317260742,549400
2024-05-01 00:00:00+00:00,24.011039105523093,24.08595647456642,23.85183947303465,23.973581314086914,271900
2024-05-02 00:00:00+00:00,24.619745908914265,25.26590757781865,24.114052304201902,24.760215759277344,750700
2024-05-03 00:00:00+00:00,25.00369790776588,25.200355342935318,24.732121313098286,25.190990447998047,512500
2024-05-06 00:00:00+00:00,25.134800809420184,25.546847222114053,24.947506498330903,25.284635543823242,491000
2024-05-07 00:00:00+00:00,25.078615307686608,25.350190116471108,24.647839070970782,25.294002532958984,590700
2024-05-08 00:00:00+00:00,25.022426046027494,26.661245159269857,25.022426046027494,26.651880264282227,512700
2024-05-09 00:00:00+00:00,26.689337796178357,27.15757179260254,26.427126115159275,27.15757179260254,452000
2024-05-10 00:00:00+00:00,26.876633839109854,27.691360045071413,26.83917425962281,27.251220703125,359600
2024-05-13 00:00:00+00:00,27.41978448576583,28.140863509386282,27.3823249073071,28.037853240966797,515400
2024-05-14 00:00:00+00:00,27.98166552497707,27.98166552497707,27.195033978791663,27.50406837463379,296100
2024-05-15 00:00:00+00:00,27.635170337511042,27.71945259870649,27.02646650701019,27.241853713989258,273000
2024-05-16 00:00:00+00:00,27.35422907744718,27.71945280743457,27.054559607016145,27.663265228271484,367400
2024-05-17 00:00:00+00:00,27.588347290819357,28.01912351318441,27.335502280352472,27.419784545898438,464700
2024-05-20 00:00:00+00:00,26.885995685846645,27.607076481586915,26.811078316560057,27.288677215576172,294000
2024-05-21 00:00:00+00:00,26.857901776023372,27.241853502411317,26.736159939166175,26.82044219970703,461500
2024-05-22 00:00:00+00:00,26.782987095123207,27.02646900708091,25.82778923732862,26.033811569213867,439300
2024-05-23 00:00:00+00:00,25.84651844952091,26.07127056641766,25.050520252488017,25.275272369384766,473400
2024-05-24 00:00:00+00:00,25.33146041867948,25.574942329678734,24.966238445266143,25.4063777923584,222900
2024-05-28 00:00:00+00:00,25.415741032884696,25.73414029683645,25.378283241569118,25.62176513671875,620900
2024-05-29 00:00:00+00:00,25.153532419952793,25.921435935940185,25.12543773540287,25.902706146240234,542600
2024-05-30 00:00:00+00:00,25.79969304642825,26.93282027108779,25.65922320169749,26.876632690429688,608600
2024-05-31 00:00:00+00:00,26.47395162298688,26.895361164564697,26.47395162298688,26.595691680908203,1034000
2024-06-03 00:00:00+00:00,26.942185510161693,26.960915299344286,26.455221708440334,26.79235076904297,623400
2024-06-04 00:00:00+00:00,26.633151322519005,26.6893389042949,25.77160066188089,25.977622985839844,411300
2024-06-05 00:00:00+00:00,26.146187273580743,27.007737926186724,26.024447216506108,26.99837303161621,928500
2024-06-06 00:00:00+00:00,26.829809188842773,27.045196410967925,26.427127642852504,26.829809188842773,573700
2024-06-07 00:00:00+00:00,26.436493030794537,26.9515515379457,25.893341624859307,25.921436309814453,360200
2024-06-10 00:00:00+00:00,25.996352137932384,26.17428155972749,25.312730920207724,25.528118133544922,375000
2024-06-11 00:00:00+00:00,25.425107105832208,25.762236174154783,25.33145994394582,25.687318801879883,616400
2024-06-12 00:00:00+00:00,25.827787399291992,26.146186662564613,25.528117924722697,25.827787399291992,306700
2024-06-13 00:00:00+00:00,25.874612091854523,26.595692937324685,25.86524898294757,26.455223083496094,502700
2024-06-14 00:00:00+00:00,26.679975374803345,26.679975374803345,25.33146083998371,25.631132125854492,1376500
2024-06-17 00:00:00+00:00,25.565576297574758,25.63113055952774,24.685297642543865,25.134801864624023,626500
2024-06-18 00:00:00+00:00,24.956873758735938,25.86524893162244,24.750851425940894,25.518754959106445,678300
2024-06-20 00:00:00+00:00,25.46256612841027,25.86524766539886,25.23781401649894,25.659223556518555,415800
2024-06-21 00:00:00+00:00,25.08798028608262,25.08798028608262,24.07659306247379,24.675933837890625,635000
2024-06-24 00:00:00+00:00,24.760214173197618,25.84651689947039,24.582284754844213,25.70604705810547,381400
2024-06-25 00:00:00+00:00,25.565577141603633,25.9214360021271,25.453201975459113,25.696683883666992,542400
2024-06-26 00:00:00+00:00,25.75286967413766,26.26792635315204,25.57494025626121,26.22110366821289,441700
2024-06-27 00:00:00+00:00,25.893340814537233,26.033810662574844,25.34082453090774,25.462566375732422,493400
2024-06-28 00:00:00+00:00,25.481293168516466,25.73413995467589,25.2565410650984,25.70604705810547,378100
2024-07-01 00:00:00+00:00,26.04317387943922,26.052538773527864,25.172258377075195,25.172258377075195,547700
2024-07-02 00:00:00+00:00,25.1722601836882,25.546848829434605,24.95687296270374,25.47193145751953,301700
2024-07-03 00:00:00+00:00,25.565574823163825,26.033808807369542,25.565574823163825,25.883974075317383,511700
2024-07-05 00:00:00+00:00,25.6592245983389,25.68731928328265,25.031790923963808,25.4063777923584,260400
2024-07-08 00:00:00+00:00,25.443836738806564,26.06190550281231,25.443836738806564,25.78096580505371,541100
2024-07-09 00:00:00+00:00,25.724775663786517,26.089999403306525,25.481293766163503,26.052539825439453,485900
2024-07-10 00:00:00+00:00,26.19594807042474,27.06595935067237,26.033418390404137,26.39672088623047,611000
2024-07-11 00:00:00+00:00,26.769582185527092,27.18068677514155,26.42540125961116,26.884309768676758,425100
2024-07-12 00:00:00+00:00,27.1711276613882,27.51530860846002,26.798266184415855,26.979915618896484,425600
2024-07-15 00:00:00+00:00,26.530568677097595,26.57837077412957,25.794404712193245,26.15770721435547,520600
2024-07-16 00:00:00+00:00,26.148146759919904,26.98947571360875,26.148146759919904,26.75046157836914,490200
2024-07-17 00:00:00+00:00,26.712220203401852,26.865189103719988,26.291554815760406,26.578371047973633,296700
2024-07-18 00:00:00+00:00,26.16726823318829,26.568812051871312,25.325937459027145,25.450225830078125,521600
2024-07-19 00:00:00+00:00,25.020000297557726,25.11560631845319,24.092626088998035,24.111745834350586,697500
2024-07-22 00:00:00+00:00,24.12130592744485,24.42724372671521,23.67196001270815,23.882291793823242,614900
2024-07-23 00:00:00+00:00,23.67196070341816,23.758005939915254,23.270416874276126,23.719762802124023,679700
2024-07-24 00:00:00+00:00,23.203492201551914,23.997019041014394,23.193931417518257,23.681520462036133,752000
2024-07-25 00:00:00+00:00,23.748444630191294,24.245594469282103,23.585914945239807,23.786685943603516,484000
2024-07-26 00:00:00+00:00,23.68152062929512,24.0448213074745,23.423384929162527,23.585914611816406,451700
2024-07-29 00:00:00+00:00,23.67195978085186,23.72932266176993,23.404263297345704,23.4138240814209,378000
2024-07-30 00:00:00+00:00,23.40426394919583,23.624156518450405,23.05052404622684,23.29909896850586,1176000
2024-07-31 00:00:00+00:00,23.939657382769347,24.828788460903635,23.41382517526643,23.844051361083984,1096700
2024-08-01 00:00:00+00:00,23.80580803046481,24.03526138653405,21.817210454331576,21.979740142822266,688900
2024-08-02 00:00:00+00:00,21.798088764543305,22.70634322287143,21.281819172134213,22.639419555664062,723800
2024-08-05 00:00:00+00:00,22.190071522510884,22.773266598185486,21.80764926941817,22.390844345092773,404600
2024-08-06 00:00:00+00:00,22.390844345092773,22.830629480266108,22.132708640430263,22.390844345092773,602100
2024-08-07 00:00:00+00:00,22.706343467225683,22.81151027313082,21.492151189435546,21.71204376220703,330400
2024-08-08 00:00:00+00:00,21.83633100229462,22.247435596523015,21.549514776501045,21.941497802734375,357700
2024-08-09 00:00:00+00:00,21.77896868478056,22.1231477999225,21.425226961860826,21.826770782470703,628200
2024-08-12 00:00:00+00:00,22.075344591440622,22.094466158967773,21.539953465411752,21.616437911987305,339200
2024-08-13 00:00:00+00:00,21.54951566955385,21.759847455616814,20.92807744869237,21.63555908203125,435300
2024-08-14 00:00:00+00:00,21.68336343291251,21.778969455207985,21.28181959809809,21.44434928894043,369400
2024-08-15 00:00:00+00:00,21.7407254418895,22.19963214219856,21.616438894380718,22.094467163085938,336500
2024-08-16 00:00:00+00:00,22.22831518220897,22.429086185978154,22.03710313940035,22.32392120361328,350000
2024-08-19 00:00:00+00:00,22.42908457327439,22.63941816994703,22.247435151553724,22.572494506835938,350300
2024-08-20 00:00:00+00:00,22.38128362720324,22.562934881785953,22.065785039524386,22.17095184326172,546200
2024-08-21 00:00:00+00:00,22.13270885771894,22.974039646315845,22.13270885771894,22.859312057495117,416100
2024-08-22 00:00:00+00:00,22.916674187497783,23.299098255318334,22.658540312311942,23.24173355102539,434900
2024-08-23 00:00:00+00:00,23.49986937667224,23.585914610043304,22.964478231778045,23.193931579589844,299200
2024-08-26 00:00:00+00:00,22.945356889204547,23.95877630788847,22.801948773353644,23.662399291992188,547000
2024-08-27 00:00:00+00:00,23.815368192037567,24.044821542105637,23.54767170519159,23.662399291992188,444600
2024-08-28 00:00:00+00:00,23.423386019165427,23.748445399599767,23.346901566329887,23.404264450073242,414900
2024-08-29 00:00:00+00:00,23.710201284176858,24.10218431674469,23.528551855887553,23.930095672607422,395900
2024-08-30 00:00:00+00:00,24.073503892606052,24.226472792638194,23.71020138737986,24.05438232421875,638000
2024-09-03 00:00:00+00:00,23.805807007407466,24.016140609081706,23.394702411625744,23.681520462036133,568000
2024-09-04 00:00:00+00:00,24.61845639066876,25.66055818570982,24.522850370076036,25.335498809814453,915800
2024-09-05 00:00:00+00:00,25.335499009396894,26.70266019110324,25.220771419075213,26.19594955444336,1006900
2024-09-06 00:00:00+00:00,26.06210152899332,26.49232587836486,26.014297607818833,26.358478546142578,694800
2024-09-09 00:00:00+00:00,26.23419239499025,26.492326279104617,25.928254588978284,26.339357376098633,400900
2024-09-10 00:00:00+00:00,26.157707150508003,26.33935657761262,25.880449882506575,25.98561668395996,368200
2024-09-11 00:00:00+00:00,25.98561639294229,26.167267641545667,25.765723831941568,26.129024505615234,282900
2024-09-12 00:00:00+00:00,26.129025136863493,26.396721624244506,25.44066508528348,25.794404983520508,399500
2024-09-13 00:00:00+00:00,25.909132818148176,26.157707739477495,25.593634230217333,26.090784072875977,209800
2024-09-16 00:00:00+00:00,26.090783758870664,26.320237108828582,25.83264805634308,26.014297485351562,308400
2024-09-17 00:00:00+00:00,26.033418382300738,26.49232507038087,25.899571054160635,26.004737854003906,398000
2024-09-18 00:00:00+00:00,26.06210142604913,26.291554776180917,25.85176964431161,26.23419189453125,395100
2024-09-19 00:00:00+00:00,26.578371858572638,26.769583901568545,26.100343574616055,26.76002311706543,646600
2024-09-20 00:00:00+00:00,26.817385431527605,26.99903668616604,26.568812333853725,26.8747501373291,691700
2024-09-23 00:00:00+00:00,27.152004549389865,27.993335300300956,26.82694518974691,27.79256248474121,385500
2024-09-24 00:00:00+00:00,28.96851216807821,29.197967340292234,28.308834474445515,28.68169593811035,703100
2024-09-25 00:00:00+00:00,28.041138651544617,29.389178246593612,27.73520084607721,29.303133010864258,774400
2024-09-26 00:00:00+00:00,30.44084010296284,31.36821610539991,29.1788457733919,30.641611099243164,899400
2024-09-27 00:00:00+00:00,30.622489328254485,31.78887945579913,30.440839901450897,31.568986892700195,1131100
2024-09-30 00:00:00+00:00,31.941849038032892,32.34339468360178,30.928427786898354,31.18656349182129,1041900
2024-10-01 00:00:00+00:00,31.46382036245941,32.03745282356622,30.67029533635944,31.98965072631836,810800
2024-10-02 00:00:00+00:00,32.697134622302,33.17516289558985,31.626352311315788,32.92658615112305,978400
2024-10-03 00:00:00+00:00,32.02789423740901,32.61108931302378,32.01833527667417,32.23822784423828,323300
2024-10-04 00:00:00+00:00,32.96483082221156,33.07955659196054,32.12350000089732,32.55372619628906,361000
2024-10-07 00:00:00+00:00,32.61109032142135,32.61109032142135,31.664592708488392,32.44855880737305,370900
2024-10-08 00:00:00+00:00,30.746777694856025,31.21524699676547,30.259188648333772,31.177003860473633,506300
2024-10-09 00:00:00+00:00,30.651173624663176,31.61678911399136,30.2878711225597,31.129201889038086,346500
2024-10-10 00:00:00+00:00,31.329972484278574,31.34909405225708,30.536445648501452,31.14832305908203,389400
2024-10-11 00:00:00+00:00,30.89018842226534,31.310851991033058,30.71809795161802,31.138761520385742,227000
2024-10-14 00:00:00+00:00,30.91886929021315,31.492501767274003,30.851945622791593,30.94754981994629,389100
2024-10-15 00:00:00+00:00,30.28787214145496,30.31655267122109,29.408300032474667,29.7716007232666,734100
2024-10-16 00:00:00+00:00,29.934129883858496,30.297432391778997,29.589950768000246,29.838523864746094,342900
2024-10-17 00:00:00+00:00,29.408299228972904,29.408299228972904,28.280152226155078,28.413999557495117,858300
2024-10-18 00:00:00+00:00,29.513465145969356,29.867205032051526,28.557408639859386,28.672134399414062,507600
2024-10-21 00:00:00+00:00,28.50004491512517,28.863347421099814,28.33751523056454,28.758180618286133,293900
2024-10-22 00:00:00+00:00,29.044996847709314,29.408299353648378,28.930271084226653,29.150163650512695,313400
2024-10-23 00:00:00+00:00,29.13104189455882,29.341375498811573,27.830806250104438,27.849925994873047,296100
2024-10-24 00:00:00+00:00,27.582231860778325,27.73520076305413,26.87475023186944,27.391019821166992,438600
2024-10-25 00:00:00+00:00,27.716079023384754,27.935971591107894,27.324095985779802,27.48662567138672,268400
2024-10-28 00:00:00+00:00,27.649155304907303,28.624333416711735,27.63959452065042,28.318395614624023,241400
2024-10-29 00:00:00+00:00,28.32795445213338,28.519166489373077,27.897730103643756,27.974214553833008,318900
2024-10-30 00:00:00+00:00,27.70651777503221,28.022016356686624,27.343217096337145,27.72563934326172,301800
2024-10-31 00:00:00+00:00,27.543987853090933,27.687395966501356,26.77914336587994,26.865188598632812,505800
2024-11-01 00:00:00+00:00,26.788704841909162,27.27629389892633,26.578371234843043,26.702659606933594,296500
2024-11-04 00:00:00+00:00,26.84606811369543,27.2571727259826,26.750462093053482,27.07552146911621,241700
2024-11-05 00:00:00+00:00,27.534426971939567,28.02201601464166,27.027718184774464,27.52486801147461,293300
2024-11-06 00:00:00+00:00,26.042979182219558,27.67783676686588,25.851768973835416,26.78870391845703,564600
2024-11-07 00:00:00+00:00,27.295413465716376,27.99333612524235,26.54969053217509,27.582231521606445,405800
2024-11-08 00:00:00+00:00,26.664416114042183,27.018157833503313,26.08122286908524,26.67397689819336,473900
2024-11-11 00:00:00+00:00,26.979913823402857,27.075519838286205,26.062100457002064,26.540128707885742,413000
2024-11-12 00:00:00+00:00,25.765725150896493,26.0907845288127,25.383301066148118,25.63187599182129,561300
2024-11-13 00:00:00+00:00,25.564952451346475,25.851770516335915,25.26857542537059,25.584074020385742,433900
2024-11-14 00:00:00+00:00,25.622315220619836,26.129025856700647,25.47890710053151,25.851770401000977,492200
2024-11-15 00:00:00+00:00,25.79440538905325,26.44452413753304,25.708360153311325,26.387161254882812,321300
2024-11-18 00:00:00+00:00,26.492324856427288,27.056398339795198,26.444522760629898,26.71221923828125,403900
2024-11-19 00:00:00+00:00,26.702658542206535,26.769582205956134,26.042979041541926,26.052539825439453,319600
2024-11-20 00:00:00+00:00,26.281993158337603,27.352777248521218,26.081222167165528,27.27629280090332,510200
2024-11-21 00:00:00+00:00,26.97991440157336,27.257171668323295,26.607052941424378,26.817384719848633,404300
2024-11-22 00:00:00+00:00,26.368039686155015,26.626175393380784,26.215070783398968,26.387161254882812,341500
2024-11-25 00:00:00+00:00,26.358478379410247,26.358478379410247,25.670118330650165,26.062101364135742,978300
2024-11-26 00:00:00+00:00,26.071662085550688,26.262872297979424,25.88045004958883,25.890010833740234,368300
2024-11-27 00:00:00+00:00,26.25331164161744,26.607053362808795,25.69879892286868,25.842208862304688,355200
2024-11-29 00:00:00+00:00,25.765723896377377,26.673976494599486,25.345058517756044,26.301115036010742,450000
2024-12-02 00:00:00+00:00,26.291555505868384,27.247612069718144,26.11946503261012,27.027719497680664,510500
2024-12-03 00:00:00+00:00,27.056399562065987,27.591792541555026,26.807826464450613,27.266733169555664,704000
2024-12-04 00:00:00+00:00,27.343218207023078,27.563110779995142,26.578371858572638,26.76002311706543,571300
2024-12-05 00:00:00+00:00,26.779144330205504,27.018158469007552,26.492326269523147,26.731340408325195,690900
2024-12-06 00:00:00+00:00,27.065960583017688,27.486625978142015,26.54013020676215,26.951234817504883,574300
2024-12-09 00:00:00+00:00,28.088940021956788,29.52302481557377,27.65871567799156,27.72563934326172,806600
2024-12-10 00:00:00+00:00,26.970353051963393,27.371896855831654,26.81738415749292,26.932111740112305,534500
2024-12-11 00:00:00+00:00,26.540129963687356,27.07552111942097,25.995178023659715,26.654855728149414,389900
2024-12-12 00:00:00+00:00,26.549690184913352,27.23805022768634,26.157707154837095,26.769582748413086,387100
2024-12-13 00:00:00+00:00,26.559250343489925,26.941672580468236,26.100341835582885,26.71221923828125,501900
2024-12-16 00:00:00+00:00,26.320237177037267,26.951234346940055,25.402421951293945,25.402421951293945,546500
2024-12-17 00:00:00+00:00,25.469346008045754,26.042980304995098,25.402422341049412,25.775283813476562,742900
2024-12-18 00:00:00+00:00,25.81352723245481,25.976056921304185,24.847909883824187,24.895713806152344,602400
2024-12-19 00:00:00+00:00,25.115605130882575,25.46934502087636,24.828787081758136,24.905271530151367,608900
2024-12-20 00:00:00+00:00,24.733183140393464,25.650996530444203,24.389002207357883,25.201650619506836,1045700
2024-12-23 00:00:00+00:00,25.02955967469533,25.383299561526133,24.580211948811506,25.22076988220215,791600
2024-12-24 00:00:00+00:00,25.459785488070917,26.02385900651651,25.20165160176631,25.287696838378906,532600
2024-12-26 00:00:00+00:00,25.297254877005788,25.478906128068882,25.048681784224435,25.373741149902344,391300
2024-12-27 00:00:00+00:00,25.33549759865946,25.803965071282402,25.144285566614837,25.564950942993164,418400
2024-12-30 00:00:00+00:00,25.431105073773292,25.4884679572646,24.790547100265247,25.020000457763672,611400
2024-12-31 00:00:00+00:00,25.010000228881836,26.139999389648438,25.0,25.950000762939453,675700
2025-01-02 00:00:00+00:00,25.670000076293945,26.1299991607666,25.450000762939453,25.770000457763672,473800
2025-01-03 00:00:00+00:00,25.899999618530273,26.329999923706055,25.899999618530273,26.190000534057617,376300
2025-01-06 00:00:00+00:00,26.329999923706055,26.56999969482422,26.030000686645508,26.219999313354492,532600
2025-01-07 00:00:00+00:00,26.18000030517578,27.100000381469727,25.90999984741211,26.31999969482422,534900
2025-01-08 00:00:00+00:00,25.989999771118164,26.299999237060547,25.670000076293945,25.799999237060547,500400
2025-01-10 00:00:00+00:00,25.530000686645508,25.760000228881836,25.209999084472656,25.360000610351562,341300
2025-01-13 00:00:00+00:00,25.360000610351562,25.3700008392334,24.959999084472656,25.209999084472656,425300
2025-01-14 00:00:00+00:00,25.610000610351562,26.170000076293945,25.459999084472656,26.010000228881836,479600
2025-01-15 00:00:00+00:00,26.260000228881836,26.790000915527344,26.059999465942383,26.729999542236328,417600
2025-01-16 00:00:00+00:00,26.530000686645508,26.93000030517578,26.459999084472656,26.510000228881836,424900
2025-01-17 00:00:00+00:00,26.760000228881836,27.93000030517578,26.760000228881836,27.649999618530273,755000
2025-01-21 00:00:00+00:00,27.93000030517578,27.93000030517578,26.670000076293945,27.0,429600
2025-01-22 00:00:00+00:00,26.739999771118164,27.510000228881836,26.739999771118164,27.209999084472656,245300
2025-01-23 00:00:00+00:00,27.1200008392334,27.350000381469727,26.799999237060547,27.020000457763672,320200
